
[00:00:00.000 --> 00:00:05.000]  先介紹自己,我是游群英傳道
[00:09:06.000 --> 00:09:10.000]  而這些掙扎是必然的
[00:09:10.000 --> 00:09:18.000]  我們再看看經文中有四個吃字
[00:09:18.000 --> 00:09:22.000]  三節經文中吃什麼
[00:09:22.000 --> 00:09:23.000]  在這個時候
[00:09:23.000 --> 00:09:27.000]  我也想問大家覺得自己在吃什麼?
[00:09:27.000 --> 00:09:34.000]  在吃別人餵你的能量?
[00:09:34.000 --> 00:09:41.000]  會否我們在看IG可以看三小時
[00:09:41.000 --> 00:09:46.000]  但在看聖經可能看三十分鐘比較難
[00:09:46.000 --> 00:09:48.000]  可能會睡著
[00:09:48.000 --> 00:09:52.000]  很多時候我們都被這些包圍
[00:09:52.000 --> 00:09:56.000]  我們會被世界價值
[00:09:56.000 --> 00:09:58.000]  我們在吃什麼包圍
[00:09:58.000 --> 00:10:06.000]  以致我們的身體、成長、態度有所不同
[00:10:06.000 --> 00:10:09.000]  當我們一路
[00:10:09.000 --> 00:10:12.000]  例如我自己也會
[00:10:12.000 --> 00:10:14.000]  越忙的時候
[00:10:14.000 --> 00:10:16.000]  越想什麼都不做躺平
[00:10:16.000 --> 00:10:18.000]  不斷看一天的IG
[00:10:18.000 --> 00:10:21.000]  但很多時候看完一天的IG
[00:10:21.000 --> 00:10:28.000]  好像比看完一張聖經更累
[00:10:28.000 --> 00:10:32.000]  那種心、那種累
[00:10:32.000 --> 00:10:33.000]  我無法形容
[00:10:33.000 --> 00:10:35.000]  有時候可能
[00:10:35.000 --> 00:10:37.000]  我也想大家去
[00:10:37.000 --> 00:10:40.000]  因為我們是YouthFlex
[00:10:40.000 --> 00:10:43.000]  和TNT或Avana
[00:10:43.000 --> 00:10:45.000]  多點反思
[00:10:45.000 --> 00:10:47.000]  在這個時候真的想想
[00:10:47.000 --> 00:10:49.000]  你在吃什麼
[00:10:49.000 --> 00:10:53.000]  什麼在你的信仰生命包圍著你
[00:10:53.000 --> 00:10:58.000]  會否覺得自己空空的
[00:10:58.000 --> 00:11:00.000]  好像沒什麼力氣
[00:11:00.000 --> 00:11:03.000]  每個星期回來聽到的時候
[00:11:03.000 --> 00:11:05.000]  其實記憶有限
[00:11:05.000 --> 00:11:08.000]  上星期說什麼都可能不記得
[00:11:08.000 --> 00:11:10.000]  上星期更加未必記得
[00:11:10.000 --> 00:11:12.000]  一年聽這麼多
[00:11:12.000 --> 00:11:14.000]  可能剩下的很少
[00:11:14.000 --> 00:11:18.000]  唯獨我們自己去查經
[00:11:18.000 --> 00:11:21.000]  或者去消化、咀嚼
[00:11:21.000 --> 00:11:24.000]  留下來就更加久
[00:11:24.000 --> 00:11:30.000]  所以這個時候我也想幫助我們一起去想
[00:11:30.000 --> 00:11:33.000]  我們被什麼
[00:11:33.000 --> 00:11:35.000]  吃了什麼
[00:11:35.000 --> 00:11:39.000]  在我們的信仰裡發生什麼事
[00:11:39.000 --> 00:11:41.000]  自己可以檢視一下內心
[00:11:41.000 --> 00:11:44.000]  不用這樣跟我說自己是怎樣
[00:11:44.000 --> 00:11:46.000]  自己檢視一下
[00:11:46.000 --> 00:11:49.000]  有一個訪問也挺有趣
[00:11:49.000 --> 00:11:53.000]  2022年在八達歷神學院有一個訪問
[00:11:53.000 --> 00:11:56.000]  有什麼阻礙了愛年輕基督徒
[00:11:56.000 --> 00:11:58.000]  屬靈的成長因素呢
[00:11:58.000 --> 00:12:01.000]  第一,懶惰
[00:12:01.000 --> 00:12:03.000]  第二,娛樂
[00:12:03.000 --> 00:12:05.000]  第三,缺乏屬靈的指導
[00:12:05.000 --> 00:12:07.000]  第四,生活忙碌
[00:12:07.000 --> 00:12:09.000]  第五,聚
[00:12:09.000 --> 00:12:11.000]  第六,沒有八神放在首位
[00:12:11.000 --> 00:12:15.000]  首先當然頭一、二、三、四
[00:12:15.000 --> 00:12:20.000]  頭一、二、三,我也覺得未必是完全是一件壞事
[00:12:20.000 --> 00:12:22.000]  懶惰有時候我覺得
[00:12:22.000 --> 00:12:24.000]  有時候該休息的時候休息
[00:12:24.000 --> 00:12:27.000]  不要定義它是懶惰
[00:12:27.000 --> 00:12:30.000]  所以我們要看事情要縱容一點
[00:12:30.000 --> 00:12:32.000]  我覺得是絕對需要娛樂的
[00:12:32.000 --> 00:12:35.000]  不要說我24小時讀正經
[00:12:35.000 --> 00:12:38.000]  或者只是靈修
[00:12:38.000 --> 00:12:40.000]  我覺得也不是最合理的
[00:12:40.000 --> 00:12:42.000]  而是怎樣去分配
[00:12:42.000 --> 00:12:45.000]  生活忙碌是無可避免的
[00:12:45.000 --> 00:12:46.000]  在香港人
[00:12:46.000 --> 00:12:49.000]  無論我們讀書或工作
[00:12:49.000 --> 00:12:51.000]  都會忙碌
[00:12:51.000 --> 00:12:56.000]  這也不是一個忠誠
[00:12:56.000 --> 00:12:58.000]  而是我們怎樣安排
[00:12:58.000 --> 00:13:01.000]  怎樣取得平衡
[00:13:01.000 --> 00:13:04.000]  當然你說有聚
[00:13:04.000 --> 00:13:07.000]  這也是需要處理的
[00:13:07.000 --> 00:13:09.000]  我們譬如屬靈指導
[00:13:09.000 --> 00:13:11.000]  我覺得很好
[00:13:11.000 --> 00:13:13.000]  我們這裡有很多的牧者
[00:13:13.000 --> 00:13:15.000]  像匯忠、Hidy、Jimmy
[00:13:15.000 --> 00:13:19.000]  怎樣把神放在首位
[00:13:19.000 --> 00:13:23.000]  這也是我們值得去思考的
[00:13:23.000 --> 00:13:28.000]  我想起一個小小的片段
[00:13:28.000 --> 00:13:32.000]  以前我從事時裝設計工作
[00:13:32.000 --> 00:13:36.000]  當開始工作的模式
[00:13:36.000 --> 00:13:39.000]  感恩、感謝神
[00:13:39.000 --> 00:13:42.000]  有很多大靈的時候
[00:13:42.000 --> 00:13:45.000]  可能生意開始上軌道
[00:13:45.000 --> 00:13:48.000]  然後就開始有一些基金經理
[00:13:48.000 --> 00:13:50.000]  想入股一間公司
[00:13:50.000 --> 00:13:53.000]  就會見人
[00:13:53.000 --> 00:13:55.000]  通常他們很認真
[00:13:55.000 --> 00:13:59.000]  因為他們投資幾千萬的交易
[00:13:59.000 --> 00:14:01.000]  他們就會查家宅
[00:14:01.000 --> 00:14:05.000]  問公司這些人的關係
[00:14:05.000 --> 00:14:09.000]  這些人的工作態度
[00:14:09.000 --> 00:14:13.000]  你們的思考方法
[00:14:13.000 --> 00:14:15.000]  我最記得他問了一句
[00:14:15.000 --> 00:14:18.000]  你們對錢餓不餓
[00:14:18.000 --> 00:14:19.000]  第一句就問
[00:14:19.000 --> 00:14:24.000]  你們對錢餓不餓
[00:14:24.000 --> 00:14:27.000]  很突然有一個問題
[00:14:27.000 --> 00:14:33.000]  如果我們對錢很饑渴的時候
[00:14:33.000 --> 00:14:36.000]  他會知道這群人會跟他拼命
[00:14:36.000 --> 00:14:40.000]  這群人會奮身在工作中
[00:14:40.000 --> 00:14:49.000]  整個人生投入在幫他賺錢的節奏中
[00:14:49.000 --> 00:14:52.000]  所以那時候我也會問
[00:14:52.000 --> 00:14:57.000]  我的心是否只為了賺錢呢?
[00:14:57.000 --> 00:15:01.000]  我的工作是否只為了賺錢呢?
[00:15:01.000 --> 00:15:03.000]  我開始反思
[00:15:03.000 --> 00:15:09.000]  我的信仰和工作是如何平衡的
[00:15:09.000 --> 00:15:11.000]  所以我慢慢地
[00:15:11.000 --> 00:15:17.000]  當然一邊祈禱一邊向神大靈回應呼召
[00:15:17.000 --> 00:15:22.000]  回到家中去全職侍奉和讀神學
[00:15:22.000 --> 00:15:24.000]  其實不容易的
[00:15:24.000 --> 00:15:27.000]  要放棄金錢
[00:15:27.000 --> 00:15:31.000]  去開一個條件很吸引
[00:15:31.000 --> 00:15:37.000]  可能一個bonus就是一部跑車
[00:15:37.000 --> 00:15:41.000]  一個bonus就是很多東西吸引你
[00:15:41.000 --> 00:15:45.000]  因為想你去賺錢
[00:15:45.000 --> 00:15:47.000]  開始堅持
[00:15:47.000 --> 00:15:49.000]  我一直在祈禱問神
[00:15:49.000 --> 00:15:55.000]  其實在信仰中要堅持才能看見什麼呢?
[00:15:55.000 --> 00:15:58.000]  慢慢地我發現
[00:15:58.000 --> 00:16:00.000]  當我堅持在信仰中
[00:16:00.000 --> 00:16:02.000]  未必每個人都是全職侍奉
[00:16:02.000 --> 00:16:05.000]  未必每個人都是回應呼召
[00:16:05.000 --> 00:16:10.000]  但堅持在信仰中紮根
[00:16:10.000 --> 00:16:14.000]  才會看到上帝更多的奇妙作為
[00:16:14.000 --> 00:16:16.000]  第十四節說
[00:16:16.000 --> 00:16:20.000]  唯獨長大成人的才能吃乾糧
[00:16:20.000 --> 00:16:23.000]  他們的心巧因練習而靈活
[00:16:23.000 --> 00:16:25.000]  能分辨善惡了
[00:16:25.000 --> 00:16:29.000]  所以練習是需要有目標
[00:16:29.000 --> 00:16:31.000]  我們剛才好像一條紮根
[00:16:31.000 --> 00:16:33.000]  我們不用力
[00:16:33.000 --> 00:16:35.000]  我們是達不到目標
[00:16:35.000 --> 00:16:37.000]  那什麼是目標呢?
[00:16:37.000 --> 00:16:39.000]  目標是在信仰中
[00:16:39.000 --> 00:16:42.000]  我們要認識神更多
[00:16:42.000 --> 00:16:46.000]  讓神的道在我們心中
[00:16:46.000 --> 00:16:49.000]  心巧因練習而靈活
[00:16:49.000 --> 00:16:51.000]  心巧是什麼呢?
[00:16:51.000 --> 00:16:53.000]  是一個像觀能、感官
[00:16:53.000 --> 00:16:57.000]  讓我們可以作出道德的抉擇
[00:16:57.000 --> 00:17:00.000]  一個成熟的表現
[00:17:00.000 --> 00:17:02.000]  而練習在這個目標中
[00:17:02.000 --> 00:17:05.000]  絕對不可以忽視
[00:17:05.000 --> 00:17:10.000]  因為歷經鍛鍊受過訓練
[00:17:10.000 --> 00:17:12.000]  好像健身一樣
[00:17:12.000 --> 00:17:14.000]  原文形容是
[00:17:14.000 --> 00:17:17.000]  好像赤著身子運動
[00:17:17.000 --> 00:17:21.000]  而健身不應該像IG一樣
[00:17:21.000 --> 00:17:25.000]  做之前這麼胖
[00:17:25.000 --> 00:17:27.000]  30天後就瘦了
[00:17:27.000 --> 00:17:29.000]  六塊肌肉
[00:17:29.000 --> 00:17:32.000]  這是一個很畜食的文化
[00:17:32.000 --> 00:17:34.000]  一些錯誤的感覺
[00:17:34.000 --> 00:17:36.000]  其實鍛鍊是更多
[00:17:36.000 --> 00:17:38.000]  我去健身的時候
[00:17:38.000 --> 00:17:41.000]  最初是2公斤20公斤
[00:17:41.000 --> 00:17:44.000]  他說不要想一到十
[00:17:44.000 --> 00:17:46.000]  只能從一到一點一
[00:17:46.000 --> 00:17:48.000]  你是一點一滴
[00:17:48.000 --> 00:17:51.000]  訓練是一步一步
[00:17:51.000 --> 00:17:53.000]  所以訓練和練習
[00:17:53.000 --> 00:17:56.000]  我們要堅持
[00:17:56.000 --> 00:17:58.000]  要逐步逐步
[00:17:58.000 --> 00:18:00.000]  從容地去
[00:18:00.000 --> 00:18:02.000]  要用時間
[00:18:02.000 --> 00:18:04.000]  更加要我們
[00:18:04.000 --> 00:18:06.000]  這個靈明的掌中
[00:18:06.000 --> 00:18:09.000]  不再是我們的年紀
[00:18:09.000 --> 00:18:12.000]  在在都很年輕
[00:18:12.000 --> 00:18:16.000]  不是因為我們的年紀
[00:18:16.000 --> 00:18:19.000]  而不可以成熟
[00:18:19.000 --> 00:18:20.000]  反過來
[00:18:20.000 --> 00:18:23.000]  我看到你們的心智
[00:18:23.000 --> 00:18:26.000]  你們對神的目標
[00:18:26.000 --> 00:18:28.000]  那份努力和堅持
[00:18:28.000 --> 00:18:30.000]  有時也成為我自己
[00:18:30.000 --> 00:18:32.000]  覺得很鼓勵
[00:18:32.000 --> 00:18:34.000]  很鼓舞
[00:18:34.000 --> 00:18:37.000]  當然在學習中
[00:18:37.000 --> 00:18:41.000]  更加要有聖經的教導
[00:18:41.000 --> 00:18:43.000]  要受教的心
[00:18:43.000 --> 00:18:45.000]  要每天的練習
[00:18:45.000 --> 00:18:48.000]  我們可以更加去分辨善惡
[00:18:48.000 --> 00:18:51.000]  有時在不同的環境
[00:18:51.000 --> 00:18:53.000]  我們會被很多善惡
[00:18:53.000 --> 00:18:55.000]  很多東西蒙蔽了
[00:18:55.000 --> 00:18:58.000]  我聽到弟兄姊妹覺得
[00:18:58.000 --> 00:19:00.000]  我很努力去上班
[00:19:00.000 --> 00:19:01.000]  準時下班
[00:19:01.000 --> 00:19:03.000]  想快點和家人在一起的時候
[00:19:03.000 --> 00:19:05.000]  會被老闆定義
[00:19:05.000 --> 00:19:06.000]  你這麼懶
[00:19:06.000 --> 00:19:07.000]  生了小朋友
[00:19:07.000 --> 00:19:09.000]  生了嬰兒之後
[00:19:09.000 --> 00:19:10.000]  你變了
[00:19:10.000 --> 00:19:13.000]  我們會被很多世界
[00:19:13.000 --> 00:19:18.000]  不是我們吃了什麼
[00:19:18.000 --> 00:19:19.000]  而是被世界慢慢去
[00:19:19.000 --> 00:19:21.000]  漸漸好像吃了我們
[00:19:21.000 --> 00:19:22.000]  我們的善惡
[00:19:22.000 --> 00:19:25.000]  有時上帝看我們本為善
[00:19:25.000 --> 00:19:27.000]  我們每一個在上帝的形象
[00:19:27.000 --> 00:19:28.000]  都是很好
[00:19:28.000 --> 00:19:30.000]  但慢慢在當時
[00:19:30.000 --> 00:19:32.000]  當我們不懂分辨的時候
[00:19:32.000 --> 00:19:34.000]  我們會被在學校
[00:19:34.000 --> 00:19:36.000]  被同學在大學
[00:19:36.000 --> 00:19:41.000]  當別人標籤你這樣那樣
[00:19:41.000 --> 00:19:42.000]  或者我們出來工作
[00:19:42.000 --> 00:19:44.000]  我們被人標籤的時候
[00:19:44.000 --> 00:19:47.000]  我們慢慢覺得自己這麼差嗎?
[00:19:47.000 --> 00:19:50.000]  有時會幫自己
[00:19:50.000 --> 00:19:54.000]  陷入一個消耗
[00:19:54.000 --> 00:19:57.000]  耐耗的光景
[00:19:57.000 --> 00:19:59.000]  所以這個練習
[00:19:59.000 --> 00:20:02.000]  我們透過聖經
[00:20:02.000 --> 00:20:05.000]  幫我們找回本我
[00:20:05.000 --> 00:20:07.000]  上帝怎樣看我們
[00:20:07.000 --> 00:20:09.000]  我們怎樣在成長中
[00:20:09.000 --> 00:20:14.000]  由上帝一步一步帶領
[00:20:14.000 --> 00:20:16.000]  剛才說了
[00:20:16.000 --> 00:20:18.000]  一班調查
[00:20:18.000 --> 00:20:21.000]  有什麼難了
[00:20:21.000 --> 00:20:24.000]  而另一個報告
[00:20:24.000 --> 00:20:26.000]  同一個報告裡說
[00:20:26.000 --> 00:20:28.000]  怎樣幫助年輕基督徒
[00:20:28.000 --> 00:20:30.000]  屬靈的成長因素
[00:20:30.000 --> 00:20:31.000]  第一部分是說
[00:20:31.000 --> 00:20:33.000]  祈禱記住神的工作
[00:20:33.000 --> 00:20:35.000]  與別人交流
[00:20:35.000 --> 00:20:37.000]  分享討論信仰
[00:20:37.000 --> 00:20:40.000]  聖經神的認許和講道
[00:20:40.000 --> 00:20:43.000]  思想信仰生活的連結和意義
[00:20:43.000 --> 00:20:45.000]  有時透過社交媒體
[00:20:45.000 --> 00:20:46.000]  我看到很多Instagram
[00:20:46.000 --> 00:20:48.000]  其實做得很好
[00:20:48.000 --> 00:20:50.000]  有些YouTube其實都幫助我們
[00:20:50.000 --> 00:20:52.000]  有時去明白聖經
[00:20:52.000 --> 00:20:55.000]  教會以外的基督教活動訓練
[00:20:55.000 --> 00:20:57.000]  剛才也聽到
[00:20:57.000 --> 00:21:00.000]  我們有去神學院探索日
[00:21:00.000 --> 00:21:02.000]  青年營等等
[00:21:02.000 --> 00:21:05.000]  有時都幫助我們見識
[00:21:05.000 --> 00:21:07.000]  這些都幫助我們
[00:21:07.000 --> 00:21:09.000]  在信仰裡
[00:21:09.000 --> 00:21:11.000]  好像一步一步
[00:21:11.000 --> 00:21:13.000]  留下一些記憶
[00:21:13.000 --> 00:21:17.000]  讓我們有時很累的時候
[00:21:17.000 --> 00:21:20.000]  回看上帝的靈修日記
[00:21:20.000 --> 00:21:23.000]  或上帝的祈禱日記
[00:21:23.000 --> 00:21:26.000]  上帝其實帶領我們走過
[00:21:26.000 --> 00:21:28.000]  分享一點
[00:21:28.000 --> 00:21:30.000]  自己在信仰裡
[00:21:30.000 --> 00:21:34.000]  其實我也覺得很驚惶的時候
[00:21:34.000 --> 00:21:36.000]  當我回應
[00:21:36.000 --> 00:21:39.000]  回到教會侍奉的時候
[00:21:39.000 --> 00:21:40.000]  我回來的時候
[00:21:40.000 --> 00:21:42.000]  那隊是五個人
[00:21:42.000 --> 00:21:44.000]  慢慢地
[00:21:44.000 --> 00:21:47.000]  當然他們有領受一些召命
[00:21:47.000 --> 00:21:52.000]  特別是我自己跟從陳玉希傳道
[00:21:52.000 --> 00:21:53.000]  我跟著他們的時候
[00:21:53.000 --> 00:21:55.000]  我覺得很有安全感
[00:21:55.000 --> 00:21:57.000]  所以我回來侍奉
[00:21:57.000 --> 00:21:58.000]  跟著他們
[00:21:58.000 --> 00:21:59.000]  我覺得很安心
[00:21:59.000 --> 00:22:01.000]  但其實
[00:22:01.000 --> 00:22:03.000]  我想大家在這裡坐坐都經歷
[00:22:03.000 --> 00:22:04.000]  我們的小組
[00:22:04.000 --> 00:22:06.000]  有些人可能這幾年
[00:22:06.000 --> 00:22:08.000]  很多離開
[00:22:08.000 --> 00:22:10.000]  有些不知道去了哪裡
[00:22:10.000 --> 00:22:11.000]  移民也好
[00:22:11.000 --> 00:22:13.000]  去讀書也好
[00:22:13.000 --> 00:22:15.000]  我們都經歷很多離別
[00:22:15.000 --> 00:22:16.000]  恐懼
