
[00:00:00.000 --> 00:00:05.000]  我們給點掌聲敬拜隊好不好
[00:01:59.000 --> 00:02:01.000]  很多人不滿意他
[00:02:01.000 --> 00:02:04.000]  我們在今天訊息的時候
[00:02:04.000 --> 00:02:09.000]  我們順理成章一起去看看
[00:02:09.000 --> 00:02:11.000]  沒有反應
[00:02:11.000 --> 00:02:13.000]  等等
[00:02:13.000 --> 00:02:15.000]  這樣?
[00:02:15.000 --> 00:02:18.000]  等等 我有沒有弄錯這個用法
[00:02:18.000 --> 00:02:23.000]  OK OK 再來吧
[00:02:23.000 --> 00:02:29.000]  我們先一起來讀第一段經文
[00:02:29.000 --> 00:02:31.000]  我們一起來讀
[00:02:31.000 --> 00:02:33.000]  1 2 3
[00:02:33.000 --> 00:02:35.000]  太初
[00:02:57.000 --> 00:02:59.000]  謝謝
[00:02:59.000 --> 00:03:02.000]  剛剛問過大家有多少人看過這段經文
[00:03:02.000 --> 00:03:05.000]  如果你是剛剛信耶穌的人
[00:03:05.000 --> 00:03:08.000]  又或者你記起你初初信耶穌的日子
[00:03:08.000 --> 00:03:10.000]  有人可能會塞一本聖經給你
[00:03:10.000 --> 00:03:13.000]  叫你由福音書開始看
[00:03:13.000 --> 00:03:16.000]  可能他塞了一本約翰福音給你
[00:03:16.000 --> 00:03:18.000]  你就會看到他這個引言
[00:03:18.000 --> 00:03:21.000]  看完之後你會發現根本看不明白他在說什麼
[00:03:21.000 --> 00:03:24.000]  什麼太初到對神同在說什麼
[00:03:24.000 --> 00:03:26.000]  當你信耶穌的日子久了
[00:03:26.000 --> 00:03:31.000]  開始對這本被稱為神的話語的書開始感興趣
[00:03:31.000 --> 00:03:33.000]  再看約翰福音的時候
[00:03:33.000 --> 00:03:37.000]  你就會發現你還是看不明白約翰福音這個引言在說什麼
[00:03:37.000 --> 00:03:43.000]  但你會開始透過約翰福音的第五節
[00:03:43.000 --> 00:03:47.000]  光照在黑暗裡
[00:03:47.000 --> 00:03:49.000]  黑暗卻沒有勝過光
[00:03:49.000 --> 00:03:54.000]  你就可以發現原來這本福音書想說一件事
[00:03:54.000 --> 00:03:58.000]  他想說一個光明和黑暗的戰爭
[00:03:58.000 --> 00:04:01.000]  是這本書最強烈的主題
[00:04:01.000 --> 00:04:03.000]  剛剛William帶了一首歌
[00:04:03.000 --> 00:04:05.000]  就是求主促這世代看見異象
[00:04:05.000 --> 00:04:08.000]  光和暗的圖像很明顯
[00:04:08.000 --> 00:04:11.000]  我真的很感激他用這首歌來作結
[00:04:11.000 --> 00:04:14.000]  關於光的描述
[00:04:14.000 --> 00:04:17.000]  在約翰福音裡面寫的東西其實很直觀
[00:04:17.000 --> 00:04:21.000]  無論是說太初有道啊光啊
[00:04:21.000 --> 00:04:23.000]  他都說得很明白
[00:04:23.000 --> 00:04:24.000]  其實就是耶穌
[00:04:24.000 --> 00:04:25.000]  耶穌就是道
[00:04:25.000 --> 00:04:26.000]  道就是神
[00:04:26.000 --> 00:04:27.000]  道就是光
[00:04:27.000 --> 00:04:28.000]  所以耶穌是光
[00:04:28.000 --> 00:04:29.000]  是真光
[00:04:29.000 --> 00:04:30.000]  是人的光
[00:04:30.000 --> 00:04:33.000]  是照亮世上一切的人的光
[00:04:33.000 --> 00:04:35.000]  明白了光是什麼
[00:04:35.000 --> 00:04:37.000]  但是黑暗是什麼呢
[00:04:37.000 --> 00:04:40.000]  光要照進黑暗裡
[00:04:40.000 --> 00:04:43.000]  我們看的聖經版本就是說
[00:04:43.000 --> 00:04:46.000]  黑暗卻沒有勝過光
[00:04:46.000 --> 00:04:49.000]  早些的版本就會說
[00:04:49.000 --> 00:04:52.000]  黑暗卻不接受光
[00:04:52.000 --> 00:04:56.000]  這個不接受光的黑暗是什麼呢
[00:04:56.000 --> 00:04:57.000]  在約翰福音裡面
[00:04:57.000 --> 00:05:03.000]  耶穌一而再再而三地挑戰的對象是什麼人呢
[00:05:03.000 --> 00:05:04.000]  我們看到了
[00:05:04.000 --> 00:05:06.000]  就是那些不信他
[00:05:06.000 --> 00:05:08.000]  反對他
[00:05:08.000 --> 00:05:10.000]  那些宗教領袖也好
[00:05:10.000 --> 00:05:11.000]  法理財人也好
[00:05:11.000 --> 00:05:12.000]  那些人的底線
[00:05:12.000 --> 00:05:14.000]  好像約翰在暗示一些東西
[00:05:14.000 --> 00:05:17.000]  透過他的故事來暗示
[00:05:17.000 --> 00:05:18.000]  這些不信他
[00:05:18.000 --> 00:05:19.000]  反對他
[00:05:19.000 --> 00:05:22.000]  甚至在第五章已經描寫他們
[00:05:22.000 --> 00:05:24.000]  想要策劃殺死他的人
[00:05:24.000 --> 00:05:26.000]  就是黑暗的本體
[00:05:26.000 --> 00:05:27.000]  是不是這樣呢
[00:05:27.000 --> 00:05:28.000]  當然我們明白
[00:05:28.000 --> 00:05:32.000]  約翰應該不是想要將他的讀者
[00:05:32.000 --> 00:05:34.000]  就是我們或者是二千多年前的人
[00:05:34.000 --> 00:05:36.000]  來將某一類人
[00:05:36.000 --> 00:05:37.000]  法理財人
[00:05:37.000 --> 00:05:38.000]  文士
[00:05:38.000 --> 00:05:41.000]  或者某些敵黨耶穌的人
[00:05:41.000 --> 00:05:45.000]  直接將他們和黑暗或者邪惡拉上等號
[00:05:45.000 --> 00:05:47.000]  但到底約翰想說什麼呢
[00:05:47.000 --> 00:05:49.000]  什麼是黑暗呢
[00:05:49.000 --> 00:05:51.000]  我們可能要多看一點
[00:05:51.000 --> 00:05:54.000]  才會明白約翰其實想說什麼
[00:05:54.000 --> 00:05:55.000]  我已經看了一點
[00:05:55.000 --> 00:05:58.000]  看了多少呢
[00:05:58.000 --> 00:06:01.000]  是不是看完第一章其他的經文就夠呢
[00:06:01.000 --> 00:06:03.000]  我最直接的答案是
[00:06:03.000 --> 00:06:05.000]  最好你看完整本約翰福音
[00:06:05.000 --> 00:06:07.000]  因為我剛剛也說
[00:06:07.000 --> 00:06:10.000]  光明和黑暗的戰爭
[00:06:10.000 --> 00:06:13.000]  是拼穿整本約翰福音的主題
[00:06:13.000 --> 00:06:15.000]  這麼重要的主題
[00:06:15.000 --> 00:06:18.000]  約翰就用了他在這個引言之後
[00:06:18.000 --> 00:06:20.000]  每一個和耶穌有關的故事
[00:06:20.000 --> 00:06:22.000]  來告訴我們
[00:06:22.000 --> 00:06:25.000]  什麼是光和暗的戰爭
[00:06:25.000 --> 00:06:28.000]  所以與其繼續跟大家在這裡
[00:06:28.000 --> 00:06:30.000]  在這裡挑這個引言
[00:06:30.000 --> 00:06:31.000]  說什麼太粗幼度
[00:06:31.000 --> 00:06:32.000]  這麼哲學的話題
[00:06:32.000 --> 00:06:35.000]  來看什麼可以學
[00:06:35.000 --> 00:06:38.000]  發掘一下每一個字每一個原文有什麼意思
[00:06:38.000 --> 00:06:41.000]  不如我們來看看約翰後面說的故事裡面
[00:06:41.000 --> 00:06:44.000]  到底有什麼可以讓我們理解到
[00:06:44.000 --> 00:06:48.000]  約翰想表達的光和暗的戰爭是什麼
[00:06:48.000 --> 00:06:51.000]  大家知道有很多故事
[00:06:51.000 --> 00:06:53.000]  我為大家選的故事
[00:06:53.000 --> 00:06:56.000]  其實是來自約翰福音第九章的神蹟
[00:06:56.000 --> 00:07:01.000]  耶穌醫好一個生來黑暗的人的神蹟
[00:07:01.000 --> 00:07:03.000]  為什麼眼睛不同
[00:07:03.000 --> 00:07:05.000]  回來了
[00:07:05.000 --> 00:07:11.000]  為什麼他硬是在這個位置不動
[00:07:11.000 --> 00:07:14.000]  不要緊,讓我按一下
[00:07:14.000 --> 00:07:21.000]  來吧,他真的沒有了
[00:07:21.000 --> 00:07:25.000]  他這裡有,但前面沒有
[00:07:25.000 --> 00:07:29.000]  回來,逐個來
[00:07:29.000 --> 00:07:39.000]  好,我簡介一下第九章的故事背景和內容
[00:07:39.000 --> 00:07:44.000]  如果大家有印象,之前我和大家說
[00:07:44.000 --> 00:07:47.000]  又是說約翰福音,上次來說
[00:07:47.000 --> 00:07:52.000]  上次說的是五餅二魚的故事
[00:07:52.000 --> 00:07:57.000]  五餅二魚是在約翰福音第六章
[00:07:57.000 --> 00:08:02.000]  約翰福音的五餅二魚神蹟的結局
[00:08:02.000 --> 00:08:08.000]  上次說,關乎有一群見證過五餅二魚神蹟的群眾
[00:08:08.000 --> 00:08:12.000]  他們因為耶穌表演完五餅二魚神蹟之後
[00:08:12.000 --> 00:08:17.000]  他們再進一步要求耶穌不能滿足這群人的要求
[00:08:17.000 --> 00:08:24.000]  所以那一個因為耶穌的名聲開始聚集的超過五千人的粉絲團
[00:08:24.000 --> 00:08:28.000]  在隔天解散告終
[00:08:28.000 --> 00:08:35.000]  由解散開始,不滿意耶穌的人越來越多
[00:08:35.000 --> 00:08:42.000]  不相信,不滿意,甚至敵視耶穌的人越來越多
[00:08:42.000 --> 00:08:49.000]  而且和耶穌之間的敵對關係也越來越激烈
[00:08:49.000 --> 00:08:53.000]  大家可以回去看看第六章,第七章,第八章,第九章
[00:08:53.000 --> 00:09:00.000]  可以看到耶穌和反對祂的人的關係是越來越激烈
[00:09:00.000 --> 00:09:06.000]  到了第九章,差不多到讓風的高峰
[00:09:06.000 --> 00:09:13.000]  就是說約翰甚至描繪了光明和黑暗之戰出現的受害者
[00:09:13.000 --> 00:09:21.000]  話說有一個按四日,說到耶穌和他的門徒在路上
[00:09:21.000 --> 00:09:26.000]  遇到一個一出生就瞎了眼的人,一個盒子
[00:09:26.000 --> 00:09:33.000]  後面的經文補充說原來他是在路上被黑衣吃的
[00:09:33.000 --> 00:09:37.000]  當然他有父母的,有住的地方
[00:09:37.000 --> 00:09:40.000]  但他也是一個要靠,因為他瞎了眼,做不到事
[00:09:40.000 --> 00:09:44.000]  所以為了維生的緣故都要被黑衣吃
[00:09:44.000 --> 00:09:49.000]  這班門徒一見到這位一出生就瞎了眼的人
[00:09:49.000 --> 00:09:53.000]  就問耶穌,老師,這人一出生就瞎了眼
[00:09:53.000 --> 00:09:57.000]  到底是他犯了罪還是他父母犯了罪
[00:09:57.000 --> 00:10:03.000]  這班門徒之所以這樣問,除了這班門徒很花心很八卦之外
[00:10:03.000 --> 00:10:06.000]  其實是和他們一個傳統觀念有關
[00:10:06.000 --> 00:10:11.000]  就是他們認為犯罪得罪上帝的人
[00:10:11.000 --> 00:10:16.000]  就會受到疾病不幸的咒助,甚至會牽連到他們的後代
[00:10:16.000 --> 00:10:22.000]  這些觀念其實是和他們傳統觀念有關
[00:10:22.000 --> 00:10:27.000]  所以說到底就是這班門徒想吃花生,想知道誰得罪神
[00:10:27.000 --> 00:10:33.000]  令這位一出生就瞎了眼
[00:10:33.000 --> 00:10:39.000]  偏偏耶穌的答法不是這班門徒想聽的答案
[00:10:39.000 --> 00:10:46.000]  這班門徒的盲病不是因為他犯了罪
[00:10:46.000 --> 00:10:51.000]  也不是因為他父母,而是因為要在他身上顯出神的作為
[00:10:51.000 --> 00:10:55.000]  跟守順義再強調一次,他只是光,剛剛說過他是光
[00:10:55.000 --> 00:11:00.000]  趁著白日我們就必須做猜我來的工
[00:11:00.000 --> 00:11:04.000]  黑夜來了就沒有人能做工,我在世上的時候就是世上的光
[00:11:04.000 --> 00:11:09.000]  再強調一次,呼應一章講耶穌是光的經文
[00:11:09.000 --> 00:11:12.000]  在耶穌講完之後,他就做了什麼呢?
[00:11:12.000 --> 00:11:15.000]  我沒有引述出來,如果大家有印象的話
[00:11:15.000 --> 00:11:19.000]  就是他在地上吐口水,然後拿起有口水的泥
[00:11:19.000 --> 00:11:23.000]  然後塗在盲人的眼上
[00:11:23.000 --> 00:11:31.000]  塗完之後,耶穌就叫那位乞子去西羅亞的水池洗乾淨他的眼睛
[00:11:31.000 --> 00:11:38.000]  當盲人跟著耶穌講的事情做完,洗完回來,他就重見光明了
[00:11:38.000 --> 00:11:45.000]  聖經裡面描寫他們回到他住的地方
[00:11:45.000 --> 00:11:51.000]  當盲人回到他住的地方之後,有些人住在他附近
[00:11:51.000 --> 00:11:54.000]  知道他行乞,知道他住在哪裏
[00:11:54.000 --> 00:11:58.000]  他們看到他就很奇怪,但他們也知道
[00:11:58.000 --> 00:12:02.000]  當他們很奇怪,很好奇為什麼他會回頭看,就問他
[00:12:02.000 --> 00:12:07.000]  知道了耶穌治好乞子之後,他們做了什麼呢?
[00:12:07.000 --> 00:12:12.000]  他們不是覺得耶穌很厲害,他們帶著盲人和乞子
[00:12:12.000 --> 00:12:18.000]  去找那一群最憎恨耶穌的宗教領袖,法利賽人的面前
[00:12:18.000 --> 00:12:23.000]  法利賽人同樣去審問他,問他為什麼他能夠開眼
[00:12:23.000 --> 00:12:26.000]  知道原因之後,就問他
[00:12:26.000 --> 00:12:31.000]  令你看得回事的耶穌,你覺得他是一個怎樣的人
[00:12:31.000 --> 00:12:38.000]  問完之後,盲人就回答他,他肯定是先知
[00:12:38.000 --> 00:12:48.000]  法利賽人還質問完乞子之後,還質疑盲人是否一出生就盲
[00:12:48.000 --> 00:12:57.000]  就去和乞子的父母對質,問他是不是他的兒子
[00:12:57.000 --> 00:13:02.000]  他是不是一出生就盲,是不是真的看得回事
[00:13:02.000 --> 00:13:05.000]  原來他們這樣問是有陰謀的
[00:13:05.000 --> 00:13:08.000]  他們這樣問是因為他們一早就商議了
[00:13:08.000 --> 00:13:16.000]  只要有人認耶穌是基督的話
[00:13:16.000 --> 00:13:25.000]  只要有人認耶穌是基督的話
[00:13:25.000 --> 00:13:32.000]  就會取消這些人,認耶穌是基督的人的入會堂資格
[00:13:32.000 --> 00:13:34.000]  會趕他們出會堂
[00:13:34.000 --> 00:13:37.000]  在當時來說,如果趕你出會堂
[00:13:37.000 --> 00:13:48.000]  這個行為基本上是否定了一個人作為神子民的身份
[00:13:48.000 --> 00:13:53.000]  這件事不只是宗教上的問題,不是說你不要教他這麼簡單
[00:13:53.000 --> 00:13:58.000]  而是說當時宗教就是他們的國族身份認同
[00:13:58.000 --> 00:14:06.000]  他們除了宗教上的問題外,是關乎他們的身份,國籍,權利,保障的問題
[00:14:06.000 --> 00:14:12.000]  既然這麼大件事,你也可以想像這位核子的父母有多大壓力
[00:14:12.000 --> 00:14:15.000]  所以他們的回答也很精彩,他們怎樣回答
[00:14:15.000 --> 00:14:19.000]  例如問他是不是你兒子,是不是真的出生失明
[00:14:19.000 --> 00:14:22.000]  這個回答是很有趣的
[00:14:22.000 --> 00:14:24.000]  他就回答,是的,他是我們的兒子
[00:14:24.000 --> 00:14:26.000]  他出生就已經看不到東西
[00:14:26.000 --> 00:14:28.000]  這個是我們也知道的
[00:14:28.000 --> 00:14:32.000]  至於他現在看得到東西,怎樣能夠開眼呢
[00:14:32.000 --> 00:14:33.000]  我們是不知道的
[00:14:33.000 --> 00:14:35.000]  是誰打開他的眼呢,我們也不知道
[00:14:35.000 --> 00:14:41.000]  他已經是成年人了,你問他,他就會回答你
[00:14:41.000 --> 00:14:49.000]  在質問完他的父母之後,賓法利塞人就第二度來審問這位核子
[00:14:49.000 --> 00:14:56.000]  然後就直接跟核子說,這個開了你的眼的耶穌是罪人,他不是屬於神的
[00:14:56.000 --> 00:15:01.000]  核子就很生氣地回答他
[00:15:01.000 --> 00:15:07.000]  耶穌是不是罪人我就不知道,我只知道我本來是盲的
[00:15:07.000 --> 00:15:10.000]  現在我看得到東西了,這個回答很厲害吧
[00:15:10.000 --> 00:15:17.000]  因為這麼狡猾的回應,就越來越挑動賓法利塞人的神經
[00:15:17.000 --> 00:15:24.000]  賓法利塞人就發狼狽,就說我們是跟隨摩西的律法去做我們所做的事
[00:15:24.000 --> 00:15:29.000]  我們是摩西的門徒,但這個叫耶穌的人我們是不知道他從哪裏來的
[00:15:29.000 --> 00:15:34.000]  所以他們不承認耶穌,就繼續去打壓耶穌
[00:15:34.000 --> 00:15:40.000]  核子聽完之後就冷笑一聲,說他令我可以看得到東西
[00:15:40.000 --> 00:15:44.000]  令一個盲人看得到東西,你們都不知道他是什麼東西這麼奇怪
[00:15:44.000 --> 00:15:50.000]  我們每個人都知道神是不會來聽罪人的訴求的
[00:15:50.000 --> 00:15:56.000]  即使他只會聽一些聽神話,進行神話的人的訴求
[00:15:56.000 --> 00:16:02.000]  今天耶穌前無故人地打開了這個盲人的眼睛
[00:16:02.000 --> 00:16:05.000]  他不是由神而來,還可以從哪裡來呢
[00:16:05.000 --> 00:16:10.000]  於是賓法利塞人就上身反抬,然後趕走這個盲人
[00:16:10.000 --> 00:16:15.000]  就像剛剛所說,就驅逐了他出會堂
[00:16:15.000 --> 00:16:19.000]  否定了他作為以色列人,作為神子民的身份
[00:16:19.000 --> 00:16:32.000]  當然,我們最好就是可以全面理解到為什麼賓法利塞人這麼憎恨耶穌
[00:16:32.000 --> 00:16:37.000]  憎恨耶穌,憎恨到連跟隨耶穌,認耶穌為基督的人都會被牽連
[00:16:37.000 --> 00:16:44.000]  但這不是慘經,最直接的理解就是因為耶穌的存在
[00:16:44.000 --> 00:16:51.000]  因為耶穌的言論,因為耶穌的行為都損害了這班宗教領袖或當權者的利益
[00:16:51.000 --> 00:16:55.000]  聽完之後,我們大概有些印象了
[00:16:55.000 --> 00:17:03.000]  我們當然可以很老套地說,約翰在福音書一章五節裡說光照在黑暗裡
[00:17:03.000 --> 00:17:07.000]  所說的黑暗就是體制的黑暗,是人性的黑暗
[00:17:07.000 --> 00:17:12.000]  簡單直接的理解,但這樣是不會死錯人的
[00:17:12.000 --> 00:17:21.000]  但約翰所描繪的黑暗,由一開始直到現在,他不是說單一層面的黑暗
[00:17:21.000 --> 00:17:24.000]  他說的黑暗是滲透在很多層面
[00:17:24.000 --> 00:17:27.000]  我不知道大家有沒有聽過路西法效應
[00:17:27.000 --> 00:17:33.000]  如果有聽過路西法效應,可能會更加了解約翰在說什麼
[00:17:33.000 --> 00:17:43.000]  路西法效應顧名思義就是取自我們很熟悉的那位天使,墮落了,成為了撒旦的天使長
[00:17:43.000 --> 00:17:51.000]  這個效應其實是源自於一個在史丹福監獄所進行的實驗
[00:17:51.000 --> 00:17:56.000]  實驗的結果就是平凡的人,普通社會群體
[00:17:56.000 --> 00:18:02.000]  在特定的情況下,人格思維和行為方式會越來越墮落
[00:18:02.000 --> 00:18:09.000]  將人性中邪惡的一面展現出來,集體做出一些有違道德行為
[00:18:09.000 --> 00:18:16.000]  就算你想來反抗,你也會因為環境的緣故而無法反抗
[00:18:16.000 --> 00:18:21.000]  他要回頭才能去到我想要的地方
[00:18:21.000 --> 00:18:28.000]  今天我們信耶穌,其實真的沒有什麼代價可言
[00:18:28.000 --> 00:18:34.000]  最多就是我們對抗一下星期六會被人約出去玩的所謂誘惑
[00:18:34.000 --> 00:18:40.000]  我不知道大家,之前也問過大家,在當中信二代也不知道
[00:18:40.000 --> 00:18:45.000]  如果大家知道上一輩的人會比較明白
[00:18:45.000 --> 00:18:50.000]  很多跟你父母差不多年紀的那一輩基督徒
[00:18:50.000 --> 00:18:56.000]  他們以前上教會信耶穌,他們的父母會跟他們割蓆
[00:18:56.000 --> 00:18:59.000]  他們會說,你信耶穌就不要叫我做爸爸
[00:18:59.000 --> 00:19:03.000]  或者你騎什麼吃飯桶,是不是耶穌給你吃飯
[00:19:03.000 --> 00:19:09.000]  就算有這樣的經歷也好,就算他們上當也很慘
[00:19:09.000 --> 00:19:12.000]  無論是上一輩的他們,還是這一代的我們
[00:19:12.000 --> 00:19:17.000]  都無法想像原來2000年前的當時跟隨耶穌
[00:19:17.000 --> 00:19:24.000]  是一件牽連到你身份認同家居保障,還關乎你國家民族的大事
[00:19:24.000 --> 00:19:30.000]  說真的,我們可以認為自己的父母所作出的選擇是羞恥的選擇
[00:19:30.000 --> 00:19:35.000]  大二哥也會說,這樣來出賣兒子也可以嗎
[00:19:35.000 --> 00:19:41.000]  但是如果我們站在他們的角度
[00:19:41.000 --> 00:19:46.000]  有人這樣來恐嚇你,跟你說你信耶穌,你跟耶穌的教導
[00:19:46.000 --> 00:19:50.000]  你就沒有屋住,沒有公民權利,甚至剝奪你的錢財地位
[00:19:50.000 --> 00:19:53.000]  不要說你,我也害怕,最慘是什麼呢
[00:19:53.000 --> 00:19:58.000]  最慘是當時恐嚇他們的,是他們的屬靈領袖
[00:19:58.000 --> 00:20:02.000]  是他們當中被視為最敬畏神的法利塞人
[00:20:02.000 --> 00:20:09.000]  信耶穌不是說你做了決志祈禱,回來教會小組崇拜聚會
[00:20:09.000 --> 00:20:12.000]  讀經祈禱敬拜就完事
[00:20:12.000 --> 00:20:16.000]  而是說你可以為耶穌堅持到什麼地步
[00:20:16.000 --> 00:20:19.000]  這樣說好像很難明白
[00:20:19.000 --> 00:20:23.000]  但是說得好一點就是
[00:20:23.000 --> 00:20:28.000]  其實你覺得兒子經歷了耶穌的恩典
[00:20:28.000 --> 00:20:33.000]  然後為耶穌堅持,是不是他自己做到的事呢
[00:20:33.000 --> 00:20:36.000]  如果我們說是他自己的能力
[00:20:36.000 --> 00:20:40.000]  我們每一個人都可以靠自己的能力去信耶穌或堅持
[00:20:40.000 --> 00:20:45.000]  但是他是真正意義上因為耶穌的緣故
[00:20:45.000 --> 00:20:48.000]  才得以由黑暗進入光明的裡面
[00:20:48.000 --> 00:20:52.000]  如果不是因為他正在經歷這份恩典
[00:20:52.000 --> 00:20:57.000]  不是因為正在經歷上帝給他的能力,對他的保守
[00:20:57.000 --> 00:21:02.000]  其實他都會屈服在黑暗裡面的其中一個
[00:21:02.000 --> 00:21:08.000]  我們看回這個,我有個subtopic是朝聖的代價
[00:21:08.000 --> 00:21:14.000]  如果大家知道這個系列的名字是什麼
[00:21:14.000 --> 00:21:17.000]  它的名字叫做朝聖者的人生
[00:21:17.000 --> 00:21:26.000]  有趣的是,原來耶穌一開始叫這個核子去洗眼的那個池
[00:21:26.000 --> 00:21:28.000]  叫做西羅亞的那個池
[00:21:28.000 --> 00:21:30.000]  是一個什麼水池呢
[00:21:30.000 --> 00:21:34.000]  是聖殿的祭司在節慶的時候
[00:21:34.000 --> 00:21:39.000]  會去西羅亞池拿水作祭祀的一個水池
[00:21:39.000 --> 00:21:44.000]  門徒就很八卦很花心地想知道是誰做錯事
[00:21:44.000 --> 00:21:47.000]  令到那個核子生而核眼
[00:21:47.000 --> 00:21:52.000]  但是耶穌令到核子成為了真正的朝聖者
[00:21:52.000 --> 00:21:57.000]  在這個路途裡面,他首先承認耶穌是來自神
[00:21:57.000 --> 00:21:59.000]  他承認耶穌是一個先知
[00:21:59.000 --> 00:22:03.000]  他認同耶穌所作的,如果不是出於神的旨意
[00:22:03.000 --> 00:22:05.000]  是不會做到的
[00:22:05.000 --> 00:22:10.000]  最後他甚至知道並且承認
[00:22:10.000 --> 00:22:14.000]  耶穌就是那位神的兒子,是基督
[00:22:14.000 --> 00:22:16.000]  在耶穌的面前敬拜他
[00:22:16.000 --> 00:22:18.000]  被耶穌潔淨成為聖潔
[00:22:18.000 --> 00:22:31.000]  請大家在你信耶穌的歷程裡面
[00:22:31.000 --> 00:22:35.000]  不斷為自己向神求恩典
[00:22:35.000 --> 00:22:42.000]  讓他幫助你有能力為他堅持選擇良善且正確的事
[00:22:42.000 --> 00:22:45.000]  無論你是否一個有侍奉崗位的人
[00:22:45.000 --> 00:22:47.000]  無論你是組長還是組員
[00:22:47.000 --> 00:22:50.000]  是影音還是詩詩還是敬拜隊
[00:22:50.000 --> 00:22:52.000]  還是你沒有特別的侍奉
[00:22:52.000 --> 00:22:58.000]  你只是享受每一次和你的組員回來教會相聚的時光
[00:22:58.000 --> 00:23:05.000]  請你記得為耶穌堅持多一點選擇良善,堅持良善
[00:23:05.000 --> 00:23:07.000]  我們一起在這裡祈禱吧
[00:23:07.000 --> 00:23:18.000]  天父,我們跟從你從來都不是一件簡單的事
[00:23:18.000 --> 00:23:22.000]  跟從你的人從來都是少數
[00:23:22.000 --> 00:23:27.000]  跟從你的從來都不是一個潮流
[00:23:27.000 --> 00:23:31.000]  當這個世界越來越黑暗的時候
[00:23:31.000 --> 00:23:41.000]  我們隨時都可能成為被黑暗來同化的一份子
[00:23:41.000 --> 00:23:45.000]  但我們呼求你幫助我們
[00:23:45.000 --> 00:23:50.000]  讓我們在選擇跟從你的過程中
[00:23:50.000 --> 00:23:55.000]  在選擇向主朝聖的旅程中
[00:23:55.000 --> 00:23:58.000]  讓我們經歷你的恩典的時候
[00:23:58.000 --> 00:24:00.000]  我們可以為你堅持多一步
[00:24:00.000 --> 00:24:06.000]  在這個堅持中沒有任何的模特兒答案
[00:24:06.000 --> 00:24:09.000]  沒有任何的公式可以讓我們去跟從
[00:24:09.000 --> 00:24:13.000]  但我們知道的一件事就是
[00:24:13.000 --> 00:24:15.000]  單靠我們自己做不到
[00:24:15.000 --> 00:24:20.000]  求主你幫助我們
[00:24:20.000 --> 00:24:23.000]  讓我們去到什麼境況
[00:24:23.000 --> 00:24:27.000]  在教會以內或教會以外
[00:24:27.000 --> 00:24:31.000]  面對著信你或不信你的人
[00:24:31.000 --> 00:24:33.000]  讓我們謹記一件事
[00:24:33.000 --> 00:24:36.000]  就是你打開我們的眼睛
[00:24:36.000 --> 00:24:40.000]  讓我們由黑暗走光明
[00:24:40.000 --> 00:24:48.000]  主多謝你帶領我們繼續走朝聖的道路
[00:24:48.000 --> 00:24:50.000]  或許偶有偏離
[00:24:50.000 --> 00:24:55.000]  但去到最後仍然能夠因為你的緣故
[00:24:55.000 --> 00:24:57.000]  我們能夠堅持下去
[00:24:57.000 --> 00:24:58.000]  主多謝你
[00:24:58.000 --> 00:25:01.000]  我們禱告教託父的生命之氣球
[00:25:01.000 --> 00:25:02.000]  阿門
[00:25:02.000 --> 00:25:04.000]  (字幕製作:貝爾)

