
[00:00:00.000 --> 00:00:08.000]  大家好,今天繼續是《朝聖者人生》的第二講
[00:08:53.000 --> 00:08:55.000]  即是跟神一起已經四十晝夜
[00:08:55.000 --> 00:08:57.000]  等了很久,即是超過了一個月
[00:08:57.000 --> 00:08:58.000]  很長的時間
[00:08:58.000 --> 00:09:03.000]  心急其實某程度上是他們犯罪的根源
[00:09:03.000 --> 00:09:05.000]  因為他們對摩西已經失去了耐心
[00:09:05.000 --> 00:09:07.000]  等了很久都不回來
[00:09:07.000 --> 00:09:11.000]  摩西是他們一個很重要的領袖
[00:09:11.000 --> 00:09:15.000]  或是角色就像一個牧者
[00:09:15.000 --> 00:09:19.000]  當牧者離開了一個多月
[00:09:19.000 --> 00:09:21.000]  你見不到牠
[00:09:21.000 --> 00:09:23.000]  你會心裏面
[00:09:23.000 --> 00:09:24.000]  或是你的組長
[00:09:24.000 --> 00:09:25.000]  牧者對你來說很遠
[00:09:25.000 --> 00:09:27.000]  經常都見不到牠
[00:09:27.000 --> 00:09:31.000]  如果你的組長離開了一個多月
[00:09:31.000 --> 00:09:33.000]  你的感受會是怎樣呢?
[00:09:33.000 --> 00:09:36.000]  你會否都很心急,要做些事呢?
[00:09:36.000 --> 00:09:38.000]  而他們就是很沒有耐心
[00:09:38.000 --> 00:09:45.000]  這個沒有耐心往往令我們很草率行事
[00:09:45.000 --> 00:09:47.000]  我們很想做些事,快些去做
[00:09:47.000 --> 00:09:52.000]  很想令自己不要太驚恐
[00:09:52.000 --> 00:09:56.000]  因為這樣他們沒有辦法再去等摩西
[00:09:56.000 --> 00:09:59.000]  他們等不到一個他們見不到的人
[00:09:59.000 --> 00:10:02.000]  更何況是那個見不到的神
[00:10:02.000 --> 00:10:04.000]  所以他們才要做金牛
[00:10:04.000 --> 00:10:06.000]  做一個神像出來
[00:10:06.000 --> 00:10:08.000]  其實是為了他們看到那東西
[00:10:08.000 --> 00:10:10.000]  那安全感的來源
[00:10:10.000 --> 00:10:12.000]  我看到的時候就會安心
[00:10:12.000 --> 00:10:17.000]  其實以色列人當時心裏根本沒有耶和華神
[00:10:17.000 --> 00:10:20.000]  他以為自己做得很對
[00:10:20.000 --> 00:10:25.000]  但卻是在走耶和華眼中捍衛惡的事
[00:10:25.000 --> 00:10:28.000]  我們有時不知道會否都是這樣
[00:10:28.000 --> 00:10:31.000]  我們以為自己在做很多很對的事
[00:10:31.000 --> 00:10:36.000]  但其實我們會否都是在做耶和華眼中捍衛惡的事呢?
[00:10:36.000 --> 00:10:40.000]  所以我們都需要檢視我們自己
[00:10:40.000 --> 00:10:44.000]  我們是否都會拒絕遵行神的旨意
[00:10:44.000 --> 00:10:46.000]  而我們自己不知道呢?
[00:10:46.000 --> 00:10:49.000]  我們以為自己是以神為中心
[00:10:49.000 --> 00:10:52.000]  但我們卻是以自我為中心
[00:10:52.000 --> 00:10:57.000]  所以都很值得我們去借鑒去提醒
[00:10:57.000 --> 00:11:00.000]  為何我們要防備憑己而行呢?
[00:11:00.000 --> 00:11:04.000]  我們需要的是向神祈求那份智慧
[00:11:04.000 --> 00:11:07.000]  另一個就是憑民意行
[00:11:07.000 --> 00:11:10.000]  很明顯就是一大班人一起說的那件事
[00:11:10.000 --> 00:11:12.000]  他們就跟著去做
[00:11:12.000 --> 00:11:15.000]  沒有摩西他們失去了方向
[00:11:15.000 --> 00:11:18.000]  沒有領頭的人他們失去了方向
[00:11:18.000 --> 00:11:19.000]  他們過去的日子裡
[00:11:19.000 --> 00:11:21.000]  因著敬畏摩西
[00:11:21.000 --> 00:11:23.000]  以色列人內心的偶像崇拜
[00:11:23.000 --> 00:11:26.000]  曾經一度沉寂了
[00:11:26.000 --> 00:11:28.000]  但當摩西不在的時候
[00:11:28.000 --> 00:11:32.000]  他們內心對偶像的崇拜就死灰復燃
[00:11:32.000 --> 00:11:38.000]  甚至他們公開崇拜親近埃及異教的偶像
[00:11:38.000 --> 00:11:41.000]  他們心裡不單這樣做
[00:11:41.000 --> 00:11:42.000]  他們還說出口
[00:11:42.000 --> 00:11:45.000]  就是要為他做的神像的神明
[00:11:45.000 --> 00:11:47.000]  在他面前引路
[00:11:47.000 --> 00:11:51.000]  而這裡說的神像其實不是代表耶和華神
[00:11:51.000 --> 00:11:54.000]  因為這個字是一個複數的動詞
[00:11:54.000 --> 00:11:56.000]  在這裡裏面的「易」字
[00:11:56.000 --> 00:12:01.000]  平時用來形容耶和華的軍專的複數
[00:12:01.000 --> 00:12:03.000]  所以不可以解作耶和華神
[00:12:03.000 --> 00:12:05.000]  而是譯作眾神
[00:12:05.000 --> 00:12:07.000]  即是很多不同的神明
[00:12:07.000 --> 00:12:10.000]  所以他們要的只不過是一個偶像
[00:12:10.000 --> 00:12:11.000]  一個神明
[00:12:11.000 --> 00:12:13.000]  那個可能是誰都可以
[00:12:13.000 --> 00:12:14.000]  不一定是耶和華
[00:12:14.000 --> 00:12:16.000]  當他們失去了領袖
[00:12:16.000 --> 00:12:18.000]  失去了方向
[00:12:18.000 --> 00:12:21.000]  同時他們都不懂得怎樣憑著信心
[00:12:21.000 --> 00:12:24.000]  去依靠神的話去繼續生活下去
[00:12:24.000 --> 00:12:29.000]  他們甚至把金牛毒當作是他們的木人
[00:12:29.000 --> 00:12:32.000]  他們曾經經歷過神的大能
[00:12:32.000 --> 00:12:34.000]  神的憐憫
[00:12:34.000 --> 00:12:37.000]  神怎樣帶他們出埃及
[00:12:37.000 --> 00:12:39.000]  審判埃及
[00:12:39.000 --> 00:12:42.000]  解救他們能夠過紅海
[00:12:42.000 --> 00:12:46.000]  甚至在曠野裏他們很多次重重複複的埋怨
[00:12:46.000 --> 00:12:49.000]  為何沒有食物和水喝
[00:12:49.000 --> 00:12:52.000]  但神一次又一次地供應他們一切所需
[00:12:52.000 --> 00:12:57.000]  甚至用雲柱和火柱去引領他們繼續向前行
[00:12:57.000 --> 00:12:59.000]  但在他們的眼中
[00:12:59.000 --> 00:13:02.000]  領他們出埃及地的是摩西
[00:13:02.000 --> 00:13:04.000]  因為他直接這樣說
[00:13:04.000 --> 00:13:07.000]  領我們出埃及地的是摩西
[00:13:07.000 --> 00:13:11.000]  他看的不是這些我剛才所說的一切救贖
[00:13:11.000 --> 00:13:14.000]  這些功勞在他們眼中是摩西做的
[00:13:14.000 --> 00:13:16.000]  並不是神做的
[00:13:16.000 --> 00:13:18.000]  所以他們高舉的那個
[00:13:18.000 --> 00:13:21.000]  他們跟隨的那個其實是摩西
[00:13:21.000 --> 00:13:24.000]  他們不斷地經歷恩典
[00:13:24.000 --> 00:13:27.000]  但卻是不斷地重複犯罪
[00:13:27.000 --> 00:13:29.000]  不斷地重複犯錯
[00:13:29.000 --> 00:13:33.000]  甚至享受在最終之樂裏
[00:13:33.000 --> 00:13:36.000]  今天的我們會不會都一樣呢
[00:13:36.000 --> 00:13:40.000]  不知道我們心裏會不會都有一些偶像取代了神
[00:13:40.000 --> 00:13:42.000]  但我們自己不知道呢
[00:13:42.000 --> 00:13:45.000]  可能我們好像他們一樣
[00:13:45.000 --> 00:13:47.000]  我們見到很多人不同的人
[00:13:47.000 --> 00:13:48.000]  我們跟著的
[00:13:48.000 --> 00:13:50.000]  我們以為我們跟著神
[00:13:50.000 --> 00:13:52.000]  但可能我們跟著的是某一個人
[00:13:52.000 --> 00:13:53.000]  某一個領袖
[00:13:53.000 --> 00:13:55.000]  某一個組長
[00:13:55.000 --> 00:13:57.000]  甚至乎是我們自己
[00:13:57.000 --> 00:13:59.000]  我們覺得我們自己做到這些事
[00:13:59.000 --> 00:14:00.000]  是因為我們厲害
[00:14:00.000 --> 00:14:04.000]  不是因為神給了這些恩典帶領我們
[00:14:04.000 --> 00:14:07.000]  我們生命的優先次序是怎樣呢
[00:14:07.000 --> 00:14:10.000]  我們是否將神放在我們的第一位呢
[00:14:10.000 --> 00:14:14.000]  還是我們將我們自己放在我們的第一位呢
[00:14:14.000 --> 00:14:15.000]  我們以我們為先
[00:14:15.000 --> 00:14:17.000]  我們的學業
[00:14:17.000 --> 00:14:19.000]  我們的玩樂
[00:14:19.000 --> 00:14:21.000]  甚至乎我們服侍
[00:14:21.000 --> 00:14:23.000]  可能都是滿足我們自己
[00:14:23.000 --> 00:14:25.000]  不是滿足神
[00:14:25.000 --> 00:14:29.000]  所以我們要拆毀我們內心裏面的偶像
[00:14:29.000 --> 00:14:30.000]  同一時間
[00:14:30.000 --> 00:14:33.000]  剛才說的貧民意恆
[00:14:33.000 --> 00:14:35.000]  這亦是一個提醒
[00:14:35.000 --> 00:14:38.000]  有時絕大部份人一致的想法
[00:14:38.000 --> 00:14:40.000]  不代表那件事是正確的
[00:14:40.000 --> 00:14:42.000]  當大家都說那件事是對的
[00:14:42.000 --> 00:14:45.000]  是否我們順著它就是對的呢
[00:14:45.000 --> 00:14:47.000]  我們都要學習辨別
[00:14:47.000 --> 00:14:49.000]  這個聲音究竟是來自人
[00:14:49.000 --> 00:14:51.000]  來自我們自己
[00:14:51.000 --> 00:14:53.000]  還是來自神呢
[00:14:53.000 --> 00:14:59.000]  同樣我們看到他們無視後果
[00:14:59.000 --> 00:15:02.000]  這班百姓和阿倫其實都是一樣
[00:15:02.000 --> 00:15:04.000]  他明知道這些事不對
[00:15:04.000 --> 00:15:06.000]  但他們繼續去做
[00:15:06.000 --> 00:15:09.000]  他們究竟有沒有憑神的意思去行呢
[00:15:09.000 --> 00:15:13.000]  阿倫他受到責備
[00:15:13.000 --> 00:15:15.000]  受到這班百姓圍攻他的時候
[00:15:15.000 --> 00:15:17.000]  他第一時間不是去找神
[00:15:17.000 --> 00:15:19.000]  他沒有向神求助
[00:15:19.000 --> 00:15:22.000]  同樣他作為一個領袖
[00:15:22.000 --> 00:15:24.000]  他沒有去警告那班百姓
[00:15:24.000 --> 00:15:26.000]  告訴他們這個後果會是怎樣
[00:15:26.000 --> 00:15:28.000]  你們這樣做是不對的
[00:15:28.000 --> 00:15:32.000]  他反而是按著百姓所需要的去給他們
[00:15:32.000 --> 00:15:33.000]  去滿足他們
[00:15:33.000 --> 00:15:35.000]  去餵養他們的私慾
[00:15:35.000 --> 00:15:40.000]  甚至乎之後當事件揭發
[00:15:40.000 --> 00:15:42.000]  可能摩西回來了
[00:15:42.000 --> 00:15:44.000]  神再去審判的時候
[00:15:44.000 --> 00:15:48.000]  他試圖將罪責歸咎於那班百姓身上
[00:15:48.000 --> 00:15:51.000]  他用很多無力的理由去推搪
[00:15:51.000 --> 00:15:55.000]  可能是因為他怕他弟弟摩西會罵他
[00:15:55.000 --> 00:15:57.000]  他都畏懼承擔後果
[00:15:57.000 --> 00:15:59.000]  因為他知道是不對的
[00:15:59.000 --> 00:16:01.000]  所以他很怕神怪罪
[00:16:01.000 --> 00:16:03.000]  所以他去推搪
[00:16:03.000 --> 00:16:05.000]  而我們看到的是
[00:16:05.000 --> 00:16:07.000]  他怕人多過怕神
[00:16:07.000 --> 00:16:10.000]  他畏懼人多過敬畏神
[00:16:10.000 --> 00:16:14.000]  作為一個領袖其實責任很重大
[00:16:14.000 --> 00:16:17.000]  阿倫沒有阻止這班百姓
[00:16:17.000 --> 00:16:19.000]  反而是和他們同流合污
[00:16:19.000 --> 00:16:22.000]  去滿足他們罪的慾望
[00:16:22.000 --> 00:16:27.000]  當那班人說要去做偶像的時候
[00:16:27.000 --> 00:16:29.000]  他第一時間是做什麼呢?
[00:16:29.000 --> 00:16:31.000]  就是叫他們把金拿出來
[00:16:31.000 --> 00:16:32.000]  然後去做那個
[00:16:32.000 --> 00:16:36.000]  做了出來就一起去敬拜
[00:16:37.000 --> 00:16:42.000]  阿倫甚至他不懂分辨
[00:16:42.000 --> 00:16:44.000]  究竟應該怎樣做
[00:16:44.000 --> 00:16:46.000]  是否應該提醒
[00:16:46.000 --> 00:16:49.000]  甚至是否對的都不知道
[00:16:49.000 --> 00:16:52.000]  可能他以為這班是他們的呼聲
[00:16:52.000 --> 00:16:53.000]  他們的需求
[00:16:53.000 --> 00:16:55.000]  去滿足他們的需求就可以了
[00:16:55.000 --> 00:16:59.000]  但其實無論是阿倫還是那班百姓都是一樣
[00:16:59.000 --> 00:17:02.000]  他們以為自己需要的是一個偶像
[00:17:02.000 --> 00:17:04.000]  去給他們安全感
[00:17:04.000 --> 00:17:07.000]  但其實他們真正需要的是
[00:17:07.000 --> 00:17:12.000]  能夠以大能去向他們顯現神的信心
[00:17:12.000 --> 00:17:15.000]  去對神的信心
[00:17:15.000 --> 00:17:18.000]  伏事有時候我們都值得想一想
[00:17:18.000 --> 00:17:21.000]  我們為了的是要滿足人的心
[00:17:21.000 --> 00:17:26.000]  還是我們為了要討神喜悅呢?
[00:17:26.000 --> 00:17:28.000]  我們要有一個意識
[00:17:28.000 --> 00:17:33.000]  甚至這也是一個給自己的危機意識
[00:17:33.000 --> 00:17:35.000]  無論你是牧者
[00:17:35.000 --> 00:17:37.000]  無論你是組長
[00:17:37.000 --> 00:17:39.000]  領袖
[00:17:39.000 --> 00:17:41.000]  還是你只是一個組員
[00:17:41.000 --> 00:17:44.000]  其實我們都要有這份危機意識
[00:17:44.000 --> 00:17:47.000]  我們今天在這裡作為一個記憶圖
[00:17:47.000 --> 00:17:50.000]  我們是要將人帶到在神面前
[00:17:50.000 --> 00:17:53.000]  還是我們將人帶到在自己面前呢?
[00:17:53.000 --> 00:17:56.000]  我們做這些事是讓人喜歡我們
[00:17:56.000 --> 00:18:01.000]  還是我們目標是想將人帶到在神面前呢?
[00:18:01.000 --> 00:18:05.000]  所以我們要選擇敬畏神
[00:18:05.000 --> 00:18:07.000]  而不是畏懼人
[00:18:07.000 --> 00:18:10.000]  同時都很值得我們思考一件事
[00:18:10.000 --> 00:18:12.000]  我們的生命
[00:18:12.000 --> 00:18:14.000]  我們生存的目的
[00:18:14.000 --> 00:18:15.000]  我們的目標
[00:18:15.000 --> 00:18:17.000]  為了的是去榮耀神
[00:18:17.000 --> 00:18:20.000]  還是去榮耀我們自己呢?
[00:18:20.000 --> 00:18:23.000]  話說在年初的時候
[00:18:23.000 --> 00:18:26.000]  我選擇了一個經文
[00:18:26.000 --> 00:18:29.000]  成為我今年自己的提醒
[00:18:29.000 --> 00:18:32.000]  我記得年初和領袖開組的時候
[00:18:32.000 --> 00:18:33.000]  我都有叫他們選擇
[00:18:33.000 --> 00:18:34.000]  選擇一個經文
[00:18:34.000 --> 00:18:36.000]  你們今年成為自己的提醒
[00:18:36.000 --> 00:18:38.000]  所以我也有和他們分享
[00:18:38.000 --> 00:18:42.000]  有部分人聽過我選擇了一個經文
[00:18:42.000 --> 00:18:44.000]  我都和大家分享
[00:18:44.000 --> 00:18:47.000]  盼望這個經文都能成為大家的提醒
[00:18:47.000 --> 00:18:50.000]  就是《迦拉太書》一章十節
[00:18:50.000 --> 00:18:53.000]  我現在是要得人的心
[00:18:53.000 --> 00:18:55.000]  還是要得上帝的心呢?
[00:18:55.000 --> 00:18:58.000]  難道我在討人的喜歡嗎?
[00:18:58.000 --> 00:19:00.000]  我若仍舊想討人的喜歡
[00:19:00.000 --> 00:19:03.000]  我就不是基督的僕人了
[00:19:03.000 --> 00:19:07.000]  可能有時候我們在服事的過程
[00:19:07.000 --> 00:19:10.000]  或者在其他不同的時間裡
[00:19:10.000 --> 00:19:12.000]  我們有時候不知不覺間
[00:19:12.000 --> 00:19:15.000]  我們做了的事可能偏差了
[00:19:15.000 --> 00:19:18.000]  我們很想弟兄姊妹能夠得到慰養
[00:19:18.000 --> 00:19:19.000]  很想回來
[00:19:19.000 --> 00:19:21.000]  很想在教會裡能夠開心
[00:19:21.000 --> 00:19:23.000]  所以我們做很多事
[00:19:23.000 --> 00:19:25.000]  但可能有時候我們不知不覺
[00:19:25.000 --> 00:19:26.000]  因為他們的說話
[00:19:26.000 --> 00:19:27.000]  他們的意見
[00:19:27.000 --> 00:19:30.000]  我們會覺得方向和焦點錯了
