
[00:00:00.000 --> 00:00:02.000]  各位導演姊妹平安
[00:06:27.800 --> 00:06:30.400]  神人喜愛的心就增長
[00:06:30.400 --> 00:06:33.600]  很多細節的東西都沒有說
[00:06:33.600 --> 00:06:38.000]  其實他跟我們面對的生命的挑戰
[00:06:38.000 --> 00:06:42.600]  軟弱面對的試探都是一樣的
[00:06:42.600 --> 00:06:48.200]  正正就是人的樣式去活出這三十三年的隱藏期
[00:06:48.200 --> 00:06:51.200]  不過他跟我們有點不同
[00:06:51.200 --> 00:06:52.800]  希伯來書說的
[00:06:52.800 --> 00:06:55.400]  他是沒有犯過罪
[00:06:55.400 --> 00:06:57.800]  他面對不同的挑戰的時候
[00:06:57.800 --> 00:07:00.000]  他是沒有犯過罪
[00:07:00.000 --> 00:07:05.000]  他是願意在他三十年的準備期
[00:07:05.000 --> 00:07:06.600]  他是訓練自己
[00:07:06.600 --> 00:07:08.400]  我們印象中記得
[00:07:08.400 --> 00:07:11.400]  他十二歲進入準備
[00:07:11.400 --> 00:07:14.800]  十三歲成為律法之子的時候
[00:07:14.800 --> 00:07:18.800]  他很用心在聖殿裏裝備自己
[00:07:18.800 --> 00:07:26.400]  跟法師和律師討論聖經的律例的事情
[00:07:26.400 --> 00:07:27.800]  所以我們看到
[00:07:27.800 --> 00:07:29.600]  耶穌基督在這段時期
[00:07:29.600 --> 00:07:32.000]  他仍然是一個很謙卑
[00:07:32.000 --> 00:07:35.000]  去裝備他生命的隱藏期
[00:07:35.000 --> 00:07:37.800]  第二個階段就是在三年半裏
[00:07:37.800 --> 00:07:43.200]  開始傳道公開的身份時期
[00:07:43.200 --> 00:07:45.600]  我們看到這段經文正正是說
[00:07:45.600 --> 00:07:48.400]  他出來傳道之前的即是
[00:07:48.400 --> 00:07:52.200]  上帝肯定了他的身份和地位
[00:07:52.200 --> 00:07:55.000]  更加是透過這個浸禮
[00:07:55.000 --> 00:07:59.200]  公開地去宣認他的身份
[00:07:59.200 --> 00:08:00.400]  正如剛才所說
[00:08:00.400 --> 00:08:05.400]  耶穌要接受約翰的洗禮時
[00:08:05.400 --> 00:08:10.400]  我們記得約翰的洗禮是悔改的洗禮
[00:08:10.400 --> 00:08:13.000]  所以耶穌基督沒有罪
[00:08:13.000 --> 00:08:15.400]  為何要受這個洗禮呢
[00:08:15.400 --> 00:08:19.800]  其實與耶穌基督的罪有關
[00:08:19.800 --> 00:08:24.200]  《馬太福音》三章十五節記載
[00:08:24.200 --> 00:08:30.600]  他說是為了履行上帝的全部義
[00:08:30.600 --> 00:08:35.400]  所以原來是要應驗上帝藉著這個洗禮
[00:08:35.400 --> 00:08:39.400]  能夠去實踐上帝的救恩
[00:08:39.400 --> 00:08:44.400]  亦是透過他當時以以色列民的身份
[00:08:44.400 --> 00:08:48.400]  去背負我們所有人的罪
[00:08:48.400 --> 00:08:53.200]  更加肯定了約翰當時的即是
[00:08:53.200 --> 00:08:55.400]  約翰是一個悔改的洗禮
[00:08:55.400 --> 00:08:58.200]  是引領人去上帝面前
[00:08:58.200 --> 00:09:01.800]  所以耶穌這個洗禮時
[00:09:01.800 --> 00:09:06.600]  正正是肯定了約翰所侍奉的
[00:09:06.600 --> 00:09:08.600]  更加引伸我們看到的
[00:09:08.600 --> 00:09:13.600]  就是尼塞亞他們期待的救主
[00:09:13.600 --> 00:09:16.600]  在一個破曉的時刻、時代
[00:09:16.600 --> 00:09:21.400]  所以上帝給我們看到的天開了異象
[00:09:21.400 --> 00:09:26.400]  正正是耶穌基督說的他的身份的分野
[00:09:26.400 --> 00:09:28.800]  是一個時代的轉變
[00:09:28.800 --> 00:09:34.600]  是一個悔改的洗禮進入了聖靈和火的洗禮
[00:09:34.600 --> 00:09:38.400]  是由一個悔改的洗禮
[00:09:38.400 --> 00:09:42.600]  以律法為一個進行的時代
[00:09:42.600 --> 00:09:47.800]  進入了上帝給我們救恩的時期
[00:09:47.800 --> 00:09:52.200]  也是救約時代等候尼塞亞的時候
[00:09:52.200 --> 00:09:54.800]  進入一個新約
[00:09:54.800 --> 00:09:58.400]  已經來臨救恩的時代
[00:09:58.400 --> 00:10:02.400]  所以是一個很大的分野
[00:10:02.400 --> 00:10:04.800]  我不知道在我們的人生裏
[00:10:04.800 --> 00:10:10.200]  你有什麼是你人生的分野點
[00:10:10.200 --> 00:10:14.600]  在人生裏會不會信主是你的分野點
[00:10:14.600 --> 00:10:18.800]  以往的人生和你信主的人生很大的轉變
[00:10:18.800 --> 00:10:20.000]  會不會呢?
[00:10:20.000 --> 00:10:23.600]  又或者你人生的轉捩點是什麼呢?
[00:10:23.600 --> 00:10:26.800]  或許是透過不同的艱苦
[00:10:26.800 --> 00:10:28.400]  你面對的事情
[00:10:28.400 --> 00:10:33.200]  能夠挑戰你的生命有另一個轉捩點
[00:10:33.200 --> 00:10:37.400]  還是你面對信仰裏面
[00:10:37.400 --> 00:10:44.400]  上帝的話能夠成為你人生和他的關係的一個轉變
[00:10:44.400 --> 00:10:49.200]  有些人在生命裏面遇到很多苦難
[00:10:49.200 --> 00:10:51.400]  遇到病痛的時候
[00:10:51.400 --> 00:10:52.600]  可能他會想
[00:10:52.600 --> 00:10:57.200]  我人生是不是就這樣過一生呢?
[00:10:57.200 --> 00:10:58.600]  欠了一些錢
[00:10:58.600 --> 00:11:03.600]  究竟是不是就這樣存著過一生呢?
[00:11:03.600 --> 00:11:06.200]  是人生的轉捩點
[00:11:06.200 --> 00:11:10.200]  我記得我自己其中一個人生的轉捩點
[00:11:10.200 --> 00:11:13.000]  或者信仰和上帝的轉捩點
[00:11:13.000 --> 00:11:16.400]  就是很勞碌地為這個世界
[00:11:16.400 --> 00:11:22.000]  上班、吃飯、睡覺
[00:11:22.000 --> 00:11:24.000]  一直很忙碌
[00:11:24.000 --> 00:11:27.200]  以致當我看到上帝的話的時候
[00:11:27.200 --> 00:11:28.600]  他說
[00:11:28.600 --> 00:11:31.200]  「愛撒的物歸愛撒」
[00:11:31.200 --> 00:11:34.000]  上帝的物要歸上帝
[00:11:34.000 --> 00:11:37.000]  我看到我的生命是屬於上帝
[00:11:37.000 --> 00:11:42.200]  以致我重新調整我的人生方向
[00:11:42.200 --> 00:11:47.800]  以致走上漸漸地開始我侍奉的道路
[00:11:47.800 --> 00:11:50.800]  我們生命究竟是甚麼呢?
[00:11:50.800 --> 00:11:55.800]  上帝說我們已經進入他恩典的人生裏面
[00:11:55.800 --> 00:11:59.600]  你和上帝相遇的那一刻是甚麼呢?
[00:11:59.600 --> 00:12:03.400]  聖經的《哥林多後書》五章十七節
[00:12:03.400 --> 00:12:05.000]  其實我們很熟悉
[00:12:05.000 --> 00:12:07.000]  我們知道在基督裏面
[00:12:07.000 --> 00:12:08.400]  我們是新造的人
[00:12:08.400 --> 00:12:11.000]  舊時一切都已經過去了
[00:12:11.000 --> 00:12:14.400]  但是我們是否這樣去經歷呢?
[00:12:14.400 --> 00:12:16.600]  當我們相信了耶穌之後
[00:12:16.600 --> 00:12:20.000]  我們仍然覺得自己未被數
[00:12:20.000 --> 00:12:22.000]  仍有很多的前侶
[00:12:22.000 --> 00:12:24.000]  很多的埋怨
[00:12:24.000 --> 00:12:25.600]  很多的勞苦
[00:12:25.600 --> 00:12:27.200]  很多的罪
[00:12:27.200 --> 00:12:28.800]  去纏繞我們
[00:12:28.800 --> 00:12:34.000]  我們生命有甚麼一個新造的人的生命呢?
[00:12:34.000 --> 00:12:40.000]  有沒有進入耶穌基督給我們這個恩典的生命裏面呢?
[00:12:40.000 --> 00:12:42.600]  願意我們同樣去思考
[00:12:42.600 --> 00:12:44.400]  今天耶穌的救贖
[00:12:44.400 --> 00:12:47.200]  上帝肯定祂的身份的時候
[00:12:47.200 --> 00:12:50.400]  同樣我們都有天國的身份
[00:12:50.400 --> 00:12:53.800]  我們生命應該怎樣去調節呢?
[00:12:53.800 --> 00:12:55.400]  第二我們看
[00:12:55.400 --> 00:13:01.000]  我們屬天的身份其實是開展我們使命的人生
[00:13:01.000 --> 00:13:02.800]  22席他說
[00:13:02.800 --> 00:13:05.200]  聖靈降臨在他身上
[00:13:05.200 --> 00:13:08.400]  形象好像甲子一樣
[00:13:08.400 --> 00:13:11.800]  天開了一個大的異象裏面
[00:13:11.800 --> 00:13:14.200]  上帝給我們看到一些東西
[00:13:14.200 --> 00:13:16.200]  看到聖靈降臨
[00:13:16.200 --> 00:13:19.600]  他故意以一個彷彿甲子
[00:13:19.600 --> 00:13:21.400]  好像有形體
[00:13:21.400 --> 00:13:25.400]  這樣給我們看到祂的降臨
[00:13:25.400 --> 00:13:27.400]  當我們看到這個甲子
[00:13:27.400 --> 00:13:31.200]  我們知道是指向我們想起舊約裏面說
[00:13:31.200 --> 00:13:36.200]  羅亞方舟裏面上帝羅亞放甲子出去
[00:13:36.200 --> 00:13:39.400]  看到上帝的恩典救贖
[00:13:39.400 --> 00:13:42.400]  所以我們看到耶穌受洗的那一刻
[00:13:42.400 --> 00:13:44.800]  原來聖靈降臨
[00:13:44.800 --> 00:13:46.000]  讓我們看到
[00:13:46.000 --> 00:13:47.800]  讓眾人看到
[00:13:47.800 --> 00:13:51.600]  祂實在的救恩已經臨在
[00:13:51.600 --> 00:13:56.400]  所以我們是否看到上帝的作為呢?
[00:13:56.400 --> 00:14:01.000]  如果聖靈降臨在耶穌身上
[00:14:01.000 --> 00:14:04.000]  其實是指向四章十八節
[00:14:04.000 --> 00:14:05.200]  耶穌之後
[00:14:05.200 --> 00:14:08.800]  在聖殿裏面拿起舊約聖經
[00:14:08.800 --> 00:14:09.800]  揭開的時候
[00:14:09.800 --> 00:14:13.600]  他讀了其中二賽亞書六十一章
[00:14:13.600 --> 00:14:15.000]  裏面記載了
[00:14:15.000 --> 00:14:18.600]  主的靈降在我身上
[00:14:18.600 --> 00:14:20.800]  因為祂用高高我
[00:14:20.800 --> 00:14:27.000]  是指向他自己要應驗上帝的那份啟示
[00:14:27.000 --> 00:14:30.600]  我們知道當耶穌基督降生的時候
[00:14:30.600 --> 00:14:32.800]  天君天使宣佈
[00:14:32.800 --> 00:14:36.800]  在大衛的城裏為我們生了基督
[00:14:36.800 --> 00:14:39.400]  基督是指受告者
[00:14:39.400 --> 00:14:41.400]  就是拯救者
[00:14:41.400 --> 00:14:45.000]  所以基督被聖靈充滿
[00:14:45.000 --> 00:14:47.600]  上帝的靈要住在他身上
[00:14:47.600 --> 00:14:51.400]  所以當上帝宣佈他的身份的時候
[00:14:51.400 --> 00:14:53.400]  我們看到聖靈降臨
[00:14:53.400 --> 00:14:55.800]  是一個很實在的
[00:14:55.800 --> 00:14:59.000]  在說聖靈的時代臨到
[00:14:59.000 --> 00:15:02.600]  也代表末世的時代臨到
[00:15:02.600 --> 00:15:04.800]  就是救恩的開展
[00:15:04.800 --> 00:15:06.800]  末世要臨到
[00:15:06.800 --> 00:15:15.000]  我們看到正如《史唐人傳》二章十七至二十一節所說
[00:15:15.000 --> 00:15:16.200]  他說
[00:15:16.200 --> 00:15:18.600]  「末後的日子,我將我的靈
[00:15:18.600 --> 00:15:23.000]  囂冠在凡有血氣的人身上」
[00:15:23.000 --> 00:15:26.400]  我們看到上帝的靈要降臨
[00:15:26.400 --> 00:15:29.000]  這個看到的異象
[00:15:29.000 --> 00:15:32.000]  還有天開了要宣佈這件事
[00:15:32.000 --> 00:15:34.400]  正正是說耶穌基督
[00:15:34.400 --> 00:15:38.200]  就是上帝的救贖計劃
[00:15:38.200 --> 00:15:41.200]  扮演一個很重要的角色
[00:15:41.200 --> 00:15:43.600]  也是祂要完成
[00:15:43.600 --> 00:15:46.800]  承傳上帝的救恩
[00:15:46.800 --> 00:15:51.400]  當我們面對聖靈降臨
[00:15:51.400 --> 00:15:54.200]  可能我們難以捉摸
[00:15:54.200 --> 00:15:57.000]  這裡有甲子的形象
[00:15:57.000 --> 00:15:59.600]  在我們裡面我們會看到
[00:15:59.600 --> 00:16:05.000]  聖靈的充滿有時候也會以不同的形式顯現
[00:16:05.000 --> 00:16:07.600]  但是聖靈的降臨
[00:16:07.600 --> 00:16:11.200]  不單單是個人的經驗
[00:16:11.200 --> 00:16:17.000]  我們看到同樣含有被差遣的意思
[00:16:17.000 --> 00:16:20.400]  所以耶穌基督在祂就世之後
[00:16:20.400 --> 00:16:23.000]  祂被聖靈領導
[00:16:23.000 --> 00:16:26.800]  領導到曠野裡去接受試探
[00:16:26.800 --> 00:16:29.200]  也是被聖靈充滿
[00:16:29.200 --> 00:16:32.600]  帶著能力回到加利利
[00:16:32.600 --> 00:16:35.800]  開展祂的傳道生涯
[00:16:35.800 --> 00:16:38.600]  所以我們看到聖靈的充滿
[00:16:38.600 --> 00:16:43.600]  往後就是要被上帝差遣
[00:16:43.600 --> 00:16:48.400]  完成上帝在我們生命裡的使命
[00:16:48.400 --> 00:16:51.400]  所以我們面對同樣
[00:16:51.400 --> 00:16:55.000]  在《路加夫音》裡記載我們同樣
[00:16:55.000 --> 00:16:58.000]  耶穌基督說我們也要等候聖靈
[00:16:58.000 --> 00:16:59.400]  叫門徒
[00:16:59.400 --> 00:17:02.200]  我們要知道聖靈降臨的時候
[00:17:02.200 --> 00:17:06.600]  是差派第一代的基督徒出去傳福音
[00:17:06.600 --> 00:17:11.600]  初期教會的基督徒出去傳講上帝的救音
[00:17:11.600 --> 00:17:16.400]  今天上帝同樣在差遣我們出去
[00:17:16.400 --> 00:17:20.400]  上帝的靈也同樣充滿我們
[00:17:20.400 --> 00:17:24.800]  讓我們成為被主使用的人
[00:17:24.800 --> 00:17:28.200]  所以上帝說祂的靈降在我們身上
[00:17:28.200 --> 00:17:32.600]  我們必得著能力到周圍的地方
[00:17:32.600 --> 00:17:37.800]  上帝要我們到那裡傳講祂的福音
[00:17:37.800 --> 00:17:41.000]  我們今天又面對這個社會
[00:17:41.000 --> 00:17:44.400]  我不知道你是怎樣去經歷
[00:17:44.400 --> 00:17:49.000]  這幾年不同的變幻
[00:17:49.000 --> 00:17:53.600]  似乎在打破我們很多恆常的東西
[00:17:53.600 --> 00:17:55.800]  這幾年的變化很大
[00:17:55.800 --> 00:18:00.400]  你看不看到上帝的作為?
[00:18:00.400 --> 00:18:05.200]  上帝說這幾年仍然在作功
[00:18:05.200 --> 00:18:08.800]  他同樣要差遣我們的生命
[00:18:08.800 --> 00:18:13.200]  成為一個有使命有意義的人生
[00:18:13.200 --> 00:18:14.600]  我們活著
[00:18:14.600 --> 00:18:19.000]  我們的生命是怎樣呈現呢?
[00:18:19.000 --> 00:18:22.200]  當我們被聖靈感動
[00:18:22.200 --> 00:18:24.400]  我不知道你們的時刻是怎樣
[00:18:24.400 --> 00:18:26.400]  很多時候我被聖靈感動
[00:18:26.400 --> 00:18:29.800]  同樣是被上帝差遣的時刻
[00:18:29.800 --> 00:18:35.800]  很記得兩年前要開展主日的阿灣娜的時候
[00:18:35.800 --> 00:18:42.600]  老實說,我不是最擅長兒童
[00:18:42.600 --> 00:18:46.400]  不過真的看到上帝說是時候了
[00:18:46.400 --> 00:18:48.600]  開展的時候
[00:18:48.600 --> 00:18:51.800]  我很感謝弟兄姊妹
[00:18:51.800 --> 00:18:54.600]  真的去回應,作導師
[00:18:54.600 --> 00:18:57.600]  有不同的恩賜弟兄姊妹配合
[00:18:57.600 --> 00:19:00.400]  以致看到現在的小朋友
[00:19:00.400 --> 00:19:08.000]  能夠在上帝的話裏面有根基的紮根成長
[00:19:08.000 --> 00:19:11.000]  在不同的時刻
[00:19:11.000 --> 00:19:14.000]  上帝的靈可能也在感動我們
[00:19:14.000 --> 00:19:18.400]  要去為他們完成不同的侍奉
[00:19:18.400 --> 00:19:28.000]  稍後你們會聽到有招募靈至二歲的導師
[00:19:28.000 --> 00:19:32.200]  很多靈至二歲的家長問我們
[00:19:32.200 --> 00:19:35.200]  何時可以開展?何時可以開展?
[00:19:35.200 --> 00:19:38.000]  我們說:是的,我們也很想開展
[00:19:38.000 --> 00:19:40.600]  很想開展,疫情好像穩定了
[00:19:40.600 --> 00:19:43.200]  不過我們欠缺人手
[00:19:43.200 --> 00:19:46.000]  感謝上帝上星期宣佈了
[00:19:46.000 --> 00:19:50.000]  我們看到星期六的額度已經很足夠了
[00:19:50.000 --> 00:19:52.000]  星期日還欠缺一點
[00:19:52.000 --> 00:19:54.800]  我們想一起報開
[00:19:54.800 --> 00:19:58.000]  不知道上帝的靈有沒有感動你?
[00:19:58.000 --> 00:20:02.400]  最近有姐妹被上帝的靈感動
[00:20:02.400 --> 00:20:05.000]  她很想
[00:20:05.000 --> 00:20:07.200]  她知道我們有些長者
[00:20:07.200 --> 00:20:13.400]  因為身體的限制不能乘公共巴士或小巴
[00:20:13.400 --> 00:20:15.800]  很高,很難上車
[00:20:15.800 --> 00:20:21.000]  因此不能回教會崇拜小祖
[00:20:21.000 --> 00:20:23.600]  所以她說很感動
[00:20:23.600 --> 00:20:25.600]  用開車的服務
[00:20:25.600 --> 00:20:31.800]  希望幫助一些很願意回來教會聚會的人
[00:20:31.800 --> 00:20:34.600]  我不知道你有沒有收過她的電話
[00:20:34.600 --> 00:20:38.600]  她說幫我找車隊
[00:20:38.600 --> 00:20:41.600]  不知道上帝的靈有沒有感動你?
[00:20:41.600 --> 00:20:46.200]  在不同的時刻,上帝很活生生地感動你的時候
[00:20:46.200 --> 00:20:47.600]  降臨的時候
[00:20:47.600 --> 00:20:52.000]  其實就是提醒,要差遣我們的時候
[00:20:52.000 --> 00:20:53.600]  所以這裡說
[00:20:53.600 --> 00:20:56.800]  《迦拉提書》二章二十節提醒我們
[00:20:56.800 --> 00:20:59.400]  「現在活著的不是再是我了」
[00:20:59.400 --> 00:21:01.800]  「是基督在我裡面活著」
[00:21:01.800 --> 00:21:04.400]  「並且我如今肯肉身活著」
[00:21:04.400 --> 00:21:07.400]  「因著信上帝的兒子而活」
[00:21:07.400 --> 00:21:09.600]  「他時愛我,為我捨忌」
[00:21:09.600 --> 00:21:12.600]  我們能夠走出這個使命的人生
[00:21:12.600 --> 00:21:17.000]  我們相信我們必須經歷上帝那份愛
[00:21:17.000 --> 00:21:19.400]  我們知道上帝那份愛
[00:21:19.400 --> 00:21:23.400]  以至我們今天願意為上帝而活
[00:21:23.400 --> 00:21:27.200]  盼望我們每個弟兄姊妹都這樣經歷
[00:21:27.200 --> 00:21:29.400]  當我們這樣經歷的時候
[00:21:29.400 --> 00:21:31.000]  去回應上帝的時候
[00:21:31.000 --> 00:21:33.400]  我們更加去體會
[00:21:33.400 --> 00:21:36.400]  我們的生命是很尊貴的
[00:21:36.400 --> 00:21:41.000]  耶穌基督降臨,救贖
[00:21:41.000 --> 00:21:43.600]  成為我們生命很大的轉變
[00:21:43.600 --> 00:21:45.000]  除了給我們恩典
[00:21:45.000 --> 00:21:47.800]  給我們使命有意義的人生之外
[00:21:47.800 --> 00:21:51.400]  更加給我們很尊貴的身份
[00:21:51.400 --> 00:21:54.600]  在這個天開了的二象裡
[00:21:54.600 --> 00:21:56.000]  上帝除了讓我們看到
[00:21:56.000 --> 00:21:58.200]  聖靈降臨在耶穌身上
