
[00:00:00.000 --> 00:00:04.220]  各位弟兄姊妹午安,也快晚安了
[00:03:44.100 --> 00:03:46.100]  因為始終裏面不斷地在翻滾
[00:03:46.100 --> 00:03:48.100]  不斷的在發生
[00:03:48.100 --> 00:03:51.460]  所以我們不如關心多一點自己的內心世界
[00:03:51.460 --> 00:03:53.460]  耶穌的離別的說話
[00:03:53.460 --> 00:03:55.460]  其實可以這樣說
[00:03:55.460 --> 00:03:59.780]  他講的其中三個消息都不是好消息
[00:03:59.780 --> 00:04:04.260]  反而令到這本門徒是相當優秀的消息
[00:04:04.260 --> 00:04:06.260]  哪三個消息呢
[00:04:06.260 --> 00:04:08.900]  首先我們先看頭兩個
[00:04:08.900 --> 00:04:10.900]  第一個消息就是
[00:04:10.900 --> 00:04:15.140]  門徒聽見他跟隨了耶穌
[00:04:15.140 --> 00:04:18.180]  差不多超過三年的時候
[00:04:18.180 --> 00:04:20.180]  然後突然耶穌跟他們道別
[00:04:20.180 --> 00:04:24.020]  這是一個很錯愕的狀況
[00:04:24.020 --> 00:04:26.020]  第二個消息就是
[00:04:26.020 --> 00:04:28.020]  一直大大聲聲地說
[00:04:28.020 --> 00:04:30.020]  為耶穌做什麼都可以
[00:04:30.020 --> 00:04:32.020]  耶穌你去哪裏我去哪裏
[00:04:32.020 --> 00:04:34.020]  但是耶穌跟他們說
[00:04:34.020 --> 00:04:36.020]  預言了他們三次
[00:04:36.020 --> 00:04:38.020]  不認他們是三次
[00:04:38.020 --> 00:04:42.500]  因此當我們看到14章的優秀的時候
[00:04:42.500 --> 00:04:45.140]  這裏是涉及一個困惑的情感
[00:04:45.140 --> 00:04:47.140]  你想一下是真的
[00:04:47.140 --> 00:04:51.620]  如果你是當時的門徒在場的
[00:04:51.620 --> 00:04:56.100]  你聽到不認主三次
[00:04:56.100 --> 00:04:58.100]  如果你是在場的門徒
[00:04:58.100 --> 00:05:00.100]  你會有什麼反應
[00:05:00.100 --> 00:05:02.100]  你會不會想我認識了他三年
[00:05:02.100 --> 00:05:04.100]  平時真的大大聲聲
[00:05:04.100 --> 00:05:07.460]  但沒理由在耶穌最痛苦的時候
[00:05:07.460 --> 00:05:09.460]  他會不認主
[00:05:09.460 --> 00:05:11.460]  不會吧那三年
[00:05:11.460 --> 00:05:13.460]  他都是最大聲的
[00:05:13.460 --> 00:05:15.460]  還是你很有困惑
[00:05:15.460 --> 00:05:18.900]  當你聽到耶穌說我要向你們道別
[00:05:18.900 --> 00:05:20.900]  你會不會想
[00:05:20.900 --> 00:05:22.900]  我跟了你們三年
[00:05:22.900 --> 00:05:24.900]  什麼都放下了
[00:05:24.900 --> 00:05:26.900]  你突然在這個時候說你要走
[00:05:26.900 --> 00:05:28.900]  最重要的是
[00:05:28.900 --> 00:05:30.900]  他走了之後會發生什麼事
[00:05:30.900 --> 00:05:32.900]  就是門徒要承受
[00:05:32.900 --> 00:05:36.100]  所有被迫害的狀況
[00:05:36.100 --> 00:05:38.100]  因為以前耶穌在場
[00:05:38.100 --> 00:05:40.100]  就是耶穌處理了
[00:05:40.100 --> 00:05:42.100]  現在他走了
[00:05:42.100 --> 00:05:44.100]  那我怎麼辦呢
[00:05:44.100 --> 00:05:46.100]  如果你是門徒的話
[00:05:46.100 --> 00:05:48.100]  你又會有什麼反應呢
[00:05:48.100 --> 00:05:50.100]  你會不會追問彼得
[00:05:50.100 --> 00:05:52.100]  彼得不是我認識了他三年
[00:05:52.100 --> 00:05:54.100]  你不會這樣吧
[00:05:54.100 --> 00:05:56.100]  還是你會追問耶穌
[00:05:56.100 --> 00:05:58.100]  你走了我怎麼辦
[00:05:58.100 --> 00:06:00.100]  領子末日
[00:06:00.100 --> 00:06:02.100]  近來有什麼消息
[00:06:02.100 --> 00:06:04.100]  令你陷入這種困惑的裡面呢
[00:06:04.100 --> 00:06:08.100]  容若我們將焦點
[00:06:08.100 --> 00:06:10.100]  不要只留在那件事
[00:06:10.100 --> 00:06:12.100]  對我們生活有什麼影響
[00:06:12.100 --> 00:06:14.100]  所以我們嘗試探索一下
[00:06:14.100 --> 00:06:16.100]  自己的內心世界
[00:06:16.100 --> 00:06:18.100]  探索一下自己的內心世界
[00:06:18.100 --> 00:06:20.100]  我們要知道
[00:06:20.100 --> 00:06:22.100]  其實憂愁在我們的情感世界
[00:06:22.100 --> 00:06:24.100]  其實只是屬於
[00:06:24.100 --> 00:06:26.100]  外在的一層
[00:06:26.100 --> 00:06:28.100]  你警告了自己
[00:06:28.100 --> 00:06:30.100]  這個憂愁
[00:06:30.100 --> 00:06:32.100]  你分辨到
[00:06:32.100 --> 00:06:34.100]  原來是一種困惑
[00:06:34.100 --> 00:06:36.100]  其實這個只是第一層
[00:06:36.100 --> 00:06:38.100]  我們要處理的是
[00:06:38.100 --> 00:06:40.100]  內在第二層的東西
[00:06:40.100 --> 00:06:42.100]  這種的
[00:06:42.100 --> 00:06:46.100]  其實最牽動你的是什麼呢
[00:06:46.100 --> 00:06:50.100]  會不會是一種失敗的恐懼
[00:06:50.100 --> 00:06:52.100]  還是其實你心底
[00:06:52.100 --> 00:06:54.100]  都知道要放棄
[00:06:54.100 --> 00:06:56.100]  不過又好像想繼續
[00:06:56.100 --> 00:06:58.100]  因為在心底裡
[00:06:58.100 --> 00:07:00.100]  你知道
[00:07:00.100 --> 00:07:02.100]  有些東西你一定要失去
[00:07:02.100 --> 00:07:04.100]  是一個實際的損失
[00:07:04.100 --> 00:07:06.100]  又或者
[00:07:06.100 --> 00:07:08.100]  當你面前看到的東西
[00:07:08.100 --> 00:07:10.100]  其實你根本發覺
[00:07:10.100 --> 00:07:12.100]  太多未知數
[00:07:12.100 --> 00:07:14.100]  我都不知道再走下去會怎樣
[00:07:14.100 --> 00:07:16.100]  這個是第二層
[00:07:16.100 --> 00:07:18.100]  當你再
[00:07:18.100 --> 00:07:20.100]  埋身
[00:07:20.100 --> 00:07:22.100]  入獄自己的狀況的時候
[00:07:22.100 --> 00:07:24.100]  其實是獨於第三層
[00:07:24.100 --> 00:07:26.100]  其實那樣東西
[00:07:26.100 --> 00:07:28.100]  最搞動我們的是什麼呢
[00:07:28.100 --> 00:07:30.100]  失去了那樣東西
[00:07:30.100 --> 00:07:32.100]  其實令我們
[00:07:32.100 --> 00:07:34.100]  所謂沒有了什麼呢
[00:07:34.100 --> 00:07:36.100]  會不會是
[00:07:36.100 --> 00:07:38.100]  感覺到好像我們
[00:07:38.100 --> 00:07:40.100]  形象會受到打擊
[00:07:40.100 --> 00:07:42.100]  還是那樣東西
[00:07:42.100 --> 00:07:44.100]  不知為何
[00:07:44.100 --> 00:07:46.100]  會令我們
[00:07:46.100 --> 00:07:48.100]  特別尷尬
[00:07:48.100 --> 00:07:50.100]  因為我們覺得那樣東西
[00:07:50.100 --> 00:07:52.100]  令我們很醜
[00:07:52.100 --> 00:07:54.100]  心底覺得很醜
[00:07:54.100 --> 00:07:56.100]  連自己都看不起自己
[00:07:56.100 --> 00:07:58.100]  還是一種屈辱呢
[00:07:58.100 --> 00:08:00.100]  之前已經吃過它一下
[00:08:00.100 --> 00:08:02.100]  又來
[00:08:02.100 --> 00:08:04.100]  又來
[00:08:04.100 --> 00:08:06.100]  一生是不是要硬吃呢
[00:08:06.100 --> 00:08:08.100]  還是
[00:08:08.100 --> 00:08:10.100]  那樣東西其實令到
[00:08:10.100 --> 00:08:12.100]  你是內疚
[00:08:12.100 --> 00:08:14.100]  那種內疚可能是罪
[00:08:14.100 --> 00:08:16.100]  又或者是你一支投擲的決定
[00:08:16.100 --> 00:08:18.100]  你決定錯了
[00:08:18.100 --> 00:08:20.100]  至今都令你揮之不去
[00:08:20.100 --> 00:08:24.100]  還是在
[00:08:24.100 --> 00:08:26.100]  內心心底裏
[00:08:26.100 --> 00:08:28.100]  又覺得再次失去
[00:08:28.100 --> 00:08:30.100]  一種控制權呢
[00:08:32.100 --> 00:08:34.100]  如果我們在當中的探索
[00:08:34.100 --> 00:08:36.100]  一層一層的時候
[00:08:36.100 --> 00:08:38.100]  我們又會
[00:08:38.100 --> 00:08:40.100]  了解自己多很多
[00:08:40.100 --> 00:08:42.100]  另一個層面
[00:08:42.100 --> 00:08:44.100]  就是剛才提到
[00:08:44.100 --> 00:08:46.100]  當耶穌走了之後
[00:08:46.100 --> 00:08:48.100]  其實門徒就要獨自面對迫害
[00:08:48.100 --> 00:08:50.100]  所以我們讀到第十六章的憂愁
[00:08:50.100 --> 00:08:52.100]  其實是涉及悲痛
[00:08:52.100 --> 00:08:54.100]  當那班門徒聽見
[00:08:54.100 --> 00:08:56.100]  耶穌走了之後
[00:08:56.100 --> 00:08:58.100]  他們要面對什麼呢
[00:08:58.100 --> 00:09:00.100]  耶穌都很具體說得很清楚
[00:09:00.100 --> 00:09:02.100]  祂說出會堂和殺身之禍
[00:09:02.100 --> 00:09:04.100]  這種悲痛去到一個地步
[00:09:04.100 --> 00:09:06.100]  耶穌就發現他們
[00:09:06.100 --> 00:09:08.100]  沒有一個人問耶穌你會去哪裏
[00:09:08.100 --> 00:09:10.100]  大家好像變得
[00:09:10.100 --> 00:09:12.100]  有一種
[00:09:12.100 --> 00:09:14.100]  呈現了一份麻木的狀況
[00:09:14.100 --> 00:09:18.100]  麻木其實是一種
[00:09:18.100 --> 00:09:20.100]  保護機制
[00:09:20.100 --> 00:09:22.100]  尤其是當我們處於一個
[00:09:22.100 --> 00:09:24.100]  心靈的困擾
[00:09:24.100 --> 00:09:26.100]  有一種不知所措
[00:09:26.100 --> 00:09:28.100]  迷失的裏面
[00:09:28.100 --> 00:09:30.100]  自己內心世界會製造一個
[00:09:30.100 --> 00:09:32.100]  避風港讓自己躲進去
[00:09:32.100 --> 00:09:34.100]  其實這種就叫麻木
[00:09:34.100 --> 00:09:36.100]  這個就是麻木
[00:09:36.100 --> 00:09:38.100]  不過我們可以這樣說
[00:09:38.100 --> 00:09:40.100]  不是很喜歡這種感覺
[00:09:40.100 --> 00:09:42.100]  因為
[00:09:42.100 --> 00:09:44.100]  你試過
[00:09:44.100 --> 00:09:46.100]  這一秒是麻木
[00:09:46.100 --> 00:09:48.100]  不過下一秒就
[00:09:48.100 --> 00:09:50.100]  最慘就是不斷地游走
[00:09:50.100 --> 00:09:52.100]  好像鐘擺一樣
[00:09:52.100 --> 00:09:54.100]  擺來擺去都不知道擺到自己何時
[00:09:54.100 --> 00:09:56.100]  是一種很不舒服的感覺
[00:09:56.100 --> 00:09:58.100]  因為沒有一個人喜歡
[00:09:58.100 --> 00:10:00.100]  感到無助
[00:10:00.100 --> 00:10:02.100]  無力
[00:10:02.100 --> 00:10:04.100]  或者被忽略
[00:10:04.100 --> 00:10:06.100]  但悲傷或悲痛
[00:10:06.100 --> 00:10:08.100]  其實有另一種反應
[00:10:08.100 --> 00:10:10.100]  就是你有沒有發覺
[00:10:10.100 --> 00:10:12.100]  當你感到悲傷或悲痛的時候
[00:10:12.100 --> 00:10:14.100]  你總是想
[00:10:14.100 --> 00:10:16.100]  找些事情去做
[00:10:16.100 --> 00:10:18.100]  你想為那件事做一些事情
[00:10:18.100 --> 00:10:20.100]  但你有沒有留意
[00:10:20.100 --> 00:10:22.100]  我們所謂
[00:10:22.100 --> 00:10:24.100]  為那件事做一些事情
[00:10:24.100 --> 00:10:26.100]  其實只是短暫
[00:10:26.100 --> 00:10:28.100]  當我們悲傷的程度
[00:10:28.100 --> 00:10:30.100]  沒有那麼強烈的時候
[00:10:30.100 --> 00:10:32.100]  我們就會覺得
[00:10:32.100 --> 00:10:34.100]  都不需要長期關注
[00:10:34.100 --> 00:10:36.100]  我都做了一些事情
[00:10:36.100 --> 00:10:38.100]  這種短暫的關注
[00:10:38.100 --> 00:10:40.100]  是出於什麼呢
[00:10:40.100 --> 00:10:42.100]  會不會是出於一種
[00:10:42.100 --> 00:10:44.100]  補償的心理
[00:10:44.100 --> 00:10:46.100]  但這些事情人之常情
[00:10:46.100 --> 00:10:48.100]  當一個人在一個混亂的局面
[00:10:48.100 --> 00:10:50.100]  總是想取回一份
[00:10:50.100 --> 00:10:52.100]  掌控感
[00:10:52.100 --> 00:10:54.100]  因為始終悲傷或悲痛
[00:10:54.100 --> 00:10:56.100]  其實是一種難以控制的痛苦
[00:10:56.100 --> 00:11:00.100]  或者這種悲傷
[00:11:00.100 --> 00:11:02.100]  其實是令我們
[00:11:02.100 --> 00:11:04.100]  有時感到孤單
[00:11:04.100 --> 00:11:06.100]  不是表示你的親朋戚友
[00:11:06.100 --> 00:11:08.100]  不理你、不陪你
[00:11:08.100 --> 00:11:10.100]  而是總覺得周圍任何一個人
[00:11:10.100 --> 00:11:12.100]  都沒有辦法明白你的那種痛
[00:11:12.100 --> 00:11:16.100]  在這個時候
[00:11:16.100 --> 00:11:18.100]  會不會你想迴避一下
[00:11:18.100 --> 00:11:20.100]  甚至是一種
[00:11:20.100 --> 00:11:22.100]  直接走開一下
[00:11:22.100 --> 00:11:24.100]  在當中會不會
[00:11:24.100 --> 00:11:26.100]  很想為自己
[00:11:26.100 --> 00:11:28.100]  營造一種
[00:11:28.100 --> 00:11:30.100]  可以忘記這種感覺的
[00:11:30.100 --> 00:11:32.100]  狀況呢
[00:11:32.100 --> 00:11:34.100]  但忘記就歸忘記
[00:11:34.100 --> 00:11:36.100]  它依然存在
[00:11:36.100 --> 00:11:38.100]  在我們的心裡面
[00:11:38.100 --> 00:11:40.100]  我們不去正視
[00:11:40.100 --> 00:11:42.100]  不去理會它
[00:11:42.100 --> 00:11:44.100]  其實我們的情緒就會超乎我
[00:11:44.100 --> 00:11:46.100]  之後就會產生焦慮
[00:11:46.100 --> 00:11:48.100]  創傷
[00:11:48.100 --> 00:11:50.100]  或者我們的同理心
[00:11:50.100 --> 00:11:52.100]  就會慢慢疲勞
[00:11:52.100 --> 00:11:54.100]  但我想大家留意
[00:11:54.100 --> 00:11:56.100]  這段經文
[00:11:56.100 --> 00:11:58.100]  剛才十四章
[00:11:58.100 --> 00:12:00.100]  或者十六章
[00:12:00.100 --> 00:12:02.100]  當耶穌說到門徒的困惑
[00:12:02.100 --> 00:12:04.100]  或悲痛的時候
[00:12:04.100 --> 00:12:06.100]  從頭到尾都不是聖經告訴我們
[00:12:06.100 --> 00:12:08.100]  這種憂愁
[00:12:08.100 --> 00:12:10.100]  是門徒表現出來的
[00:12:10.100 --> 00:12:12.100]  不是的,從頭到尾
[00:12:12.100 --> 00:12:14.100]  都是耶穌說出來的
[00:12:14.100 --> 00:12:16.100]  在聖經
[00:12:16.100 --> 00:12:18.100]  明確啟示
[00:12:18.100 --> 00:12:20.100]  讓我們知道
[00:12:20.100 --> 00:12:22.100]  原來我們的耶穌在我們還沒感覺到
[00:12:22.100 --> 00:12:24.100]  自己有什麼情緒波動
[00:12:24.100 --> 00:12:26.100]  去到第幾層的時候
[00:12:26.100 --> 00:12:28.100]  其實他已經先關心了
[00:12:28.100 --> 00:12:30.100]  我們的感受
[00:12:30.100 --> 00:12:32.100]  而不是關心我們在危難裡
[00:12:32.100 --> 00:12:34.100]  有多好的見證
[00:12:34.100 --> 00:12:36.100]  這不是耶穌優先的關心
[00:12:36.100 --> 00:12:38.100]  耶穌反而關心的是
[00:12:38.100 --> 00:12:40.100]  我們每一個人
[00:12:40.100 --> 00:12:42.100]  心底的感受
[00:12:42.100 --> 00:12:44.100]  所以從頭到尾
[00:12:44.100 --> 00:12:46.100]  十六章都是耶穌說出來
[00:12:46.100 --> 00:12:48.100]  告訴我們
[00:12:48.100 --> 00:12:50.100]  你們會這樣,你們會這樣,你們會這樣的情況
[00:12:50.100 --> 00:12:54.100]  頂尖智慧我們既然有一個
[00:12:54.100 --> 00:12:56.100]  這麼關愛我們的耶穌
[00:12:56.100 --> 00:12:58.100]  其實我們不需要害怕
[00:12:58.100 --> 00:13:00.100]  去接觸自己的內心世界
[00:13:00.100 --> 00:13:02.100]  我們嘗試去發現一下
[00:13:02.100 --> 00:13:04.100]  究竟
[00:13:04.100 --> 00:13:06.100]  我們這份憂愁
[00:13:06.100 --> 00:13:08.100]  那第二層和第三層
[00:13:08.100 --> 00:13:10.100]  是什麼呢
[00:13:10.100 --> 00:13:12.100]  我們首先要分
[00:13:12.100 --> 00:13:14.100]  我們的憂愁是什麼呢
[00:13:14.100 --> 00:13:16.100]  是困惑還是悲痛呢
[00:13:16.100 --> 00:13:20.100]  而這種感覺的背後
[00:13:20.100 --> 00:13:22.100]  也是出於什麼呢
[00:13:22.100 --> 00:13:24.100]  恐懼
[00:13:24.100 --> 00:13:26.100]  放棄
[00:13:26.100 --> 00:13:28.100]  一種損失
[00:13:28.100 --> 00:13:32.100]  因為就是太多未知
[00:13:32.100 --> 00:13:36.100]  還是最底層的是
[00:13:36.100 --> 00:13:38.100]  其實出於一種尷尬
[00:13:38.100 --> 00:13:40.100]  覺得很醜
[00:13:40.100 --> 00:13:42.100]  或者是一種屈辱
[00:13:42.100 --> 00:13:46.100]  或者心底
[00:13:46.100 --> 00:13:48.100]  一種揮之不去的內疚
[00:13:48.100 --> 00:13:50.100]  還是一種覺得
[00:13:50.100 --> 00:13:52.100]  再次
[00:13:52.100 --> 00:13:54.100]  又一次的失去
[00:13:54.100 --> 00:13:56.100]  控制權呢
[00:13:56.100 --> 00:14:00.100]  我們既然知道了
[00:14:00.100 --> 00:14:02.100]  如果我們能夠在禱告、靈修
[00:14:02.100 --> 00:14:04.100]  或者在其他方面
[00:14:04.100 --> 00:14:06.100]  我們能夠探索到自己的內心世界的時候
[00:14:06.100 --> 00:14:08.100]  其實我們需要怎樣去
[00:14:08.100 --> 00:14:10.100]  下一步我們就會想驅走它
[00:14:10.100 --> 00:14:14.100]  我很喜歡有一個名的牧師
[00:14:14.100 --> 00:14:16.100]  說了一句話
[00:14:16.100 --> 00:14:18.100]  他說黑暗
[00:14:18.100 --> 00:14:20.100]  是驅走不到黑暗的
[00:14:20.100 --> 00:14:22.100]  那有什麼可以驅走黑暗呢
[00:14:22.100 --> 00:14:24.100]  光
[00:14:24.100 --> 00:14:26.100]  我借用他這句話再套進去
[00:14:26.100 --> 00:14:28.100]  憂愁是驅走不到憂愁的
[00:14:28.100 --> 00:14:30.100]  不要想著我們很自然
[00:14:30.100 --> 00:14:32.100]  就會找另一個憂愁
[00:14:32.100 --> 00:14:34.100]  驅走自己現在心底的憂愁
[00:14:34.100 --> 00:14:36.100]  是驅走不到的
[00:14:36.100 --> 00:14:38.100]  平安才能夠驅走憂愁
[00:14:38.100 --> 00:14:42.100]  而這份平安正正幫助我們
[00:14:42.100 --> 00:14:44.100]  打造我們生命的韌力
[00:14:44.100 --> 00:14:46.100]  因為在耶穌基督的應許裏
[00:14:46.100 --> 00:14:48.100]  這份平安是帶來勇氣
[00:14:48.100 --> 00:14:50.100]  這個勇氣
[00:14:50.100 --> 00:14:52.100]  就是和這個回復
[00:14:52.100 --> 00:14:54.100]  復原力的韌力
[00:14:54.100 --> 00:14:56.100]  其實有不謀而合的意思
[00:14:56.100 --> 00:14:58.100]  如果大家看到螢幕
[00:14:58.100 --> 00:15:00.100]  請大家讀《猶人福音》十六章三節
[00:15:00.100 --> 00:15:02.100]  是耶穌對我們每一個基督徒的應許
[00:15:04.100 --> 00:15:06.100]  看到的請讀一二三
[00:15:06.100 --> 00:15:22.100]  這段經文
[00:15:22.100 --> 00:15:24.100]  我想我們
[00:15:24.100 --> 00:15:26.100]  都有印象
[00:15:26.100 --> 00:15:28.100]  但我想列出
[00:15:28.100 --> 00:15:30.100]  他的上文給你看
[00:15:30.100 --> 00:15:32.100]  讓你看到其實耶穌
[00:15:32.100 --> 00:15:34.100]  對我們應許這句話
[00:15:34.100 --> 00:15:36.100]  不是一種格外的歡呼
[00:15:36.100 --> 00:15:38.100]  你有事就答應你
[00:15:38.100 --> 00:15:40.100]  幫幫你
[00:15:40.100 --> 00:15:42.100]  事不關己的態度
[00:15:42.100 --> 00:15:44.100]  你有事就祝福你
[00:15:44.100 --> 00:15:46.100]  不是這樣
[00:15:46.100 --> 00:15:48.100]  而是耶穌在上文提到一個點
[00:15:48.100 --> 00:15:50.100]  當我要受難的時候
[00:15:50.100 --> 00:15:52.100]  到的時候
[00:15:52.100 --> 00:15:54.100]  你們就大難輪頭各自飛
[00:15:54.100 --> 00:15:56.100]  剩下我一個
[00:15:56.100 --> 00:15:58.100]  但天父就和我同在
[00:15:58.100 --> 00:16:00.100]  這個上文不是表示
[00:16:00.100 --> 00:16:02.100]  耶穌責備我們
[00:16:02.100 --> 00:16:04.100]  反而是他的語氣
[00:16:04.100 --> 00:16:06.100]  或是他的表達
[00:16:06.100 --> 00:16:08.100]  他想告訴我們當時的門徒
[00:16:08.100 --> 00:16:10.100]  我給你的平安
[00:16:10.100 --> 00:16:12.100]  不是我沒有經歷
[00:16:12.100 --> 00:16:14.100]  我有經歷的
[00:16:14.100 --> 00:16:16.100]  當我最困難最艱難
[00:16:16.100 --> 00:16:18.100]  和你們一樣
[00:16:18.100 --> 00:16:20.100]  受宗教迫害的時候
[00:16:20.100 --> 00:16:22.100]  你們都走了
[00:16:22.100 --> 00:16:24.100]  剩下我一個
[00:16:24.100 --> 00:16:26.100]  剩下我一個
[00:16:26.100 --> 00:16:28.100]  但天父和我同在
[00:16:28.100 --> 00:16:30.100]  我就用這份平安
[00:16:30.100 --> 00:16:34.100]  應許當時的門徒
[00:16:34.100 --> 00:16:36.100]  包括你和我
[00:16:36.100 --> 00:16:38.100]  耶穌就說
[00:16:38.100 --> 00:16:40.100]  你們世上有苦難
[00:16:40.100 --> 00:16:42.100]  但你有我的平安的話
[00:16:42.100 --> 00:16:44.100]  你就會有勇氣
[00:16:44.100 --> 00:16:46.100]  因為耶穌說我已經勝過這個世界
[00:16:46.100 --> 00:16:48.100]  很明顯擁有這份韌力的元素
[00:16:48.100 --> 00:16:50.100]  是甚麼呢?
[00:16:50.100 --> 00:16:52.100]  這份元素就是耶穌賜下的平安
[00:16:52.100 --> 00:16:54.100]  請大家讀完
[00:16:54.100 --> 00:16:56.100]  再讀完耶穌在
[00:16:56.100 --> 00:17:00.100]  差不多的內容
[00:17:00.100 --> 00:17:02.100]  另一個給我們展示
[00:17:02.100 --> 00:17:04.100]  展述這個平安是怎樣的平安呢?
[00:17:04.100 --> 00:17:06.100]  看到的請讀
[00:17:06.100 --> 00:17:08.100]  1,2,3
[00:17:22.100 --> 00:17:27.100]  耶穌給我們的平安是能夠化解我們內心的仇和怯
[00:17:27.100 --> 00:17:30.100]  平安是一種甚麼感覺呢?
[00:17:30.100 --> 00:17:34.100]  我相信任何人都有相關的經驗
[00:17:34.100 --> 00:17:36.100]  平安是一種平靜
[00:17:36.100 --> 00:17:38.100]  是一種很放心的表現
[00:17:38.100 --> 00:17:40.100]  很放鬆的表現
[00:17:40.100 --> 00:17:45.100]  尤其是當你在人與人或事與事之間
[00:17:45.100 --> 00:17:47.100]  你拿到那種平衡
[00:17:47.100 --> 00:17:50.100]  你就感覺到這份平安
[00:17:50.100 --> 00:17:52.100]  平安是一種狀態
[00:17:52.100 --> 00:17:54.100]  是一個狀態甚至是一個素質
