
[00:00:00.000 --> 00:00:04.600]  我是C2牧區的盧光榮傳道
[00:02:43.200 --> 00:02:46.200]  所以我那時候生命是這麼脆弱
[00:02:46.200 --> 00:02:48.200]  是不是
[00:02:48.200 --> 00:02:49.200]  表面真的很厲害
[00:02:49.200 --> 00:02:51.200]  但是當我認識耶穌的時候
[00:02:51.200 --> 00:02:54.200]  我脫離了
[00:02:54.200 --> 00:02:57.200]  我將我的包袱全放下
[00:02:57.200 --> 00:02:59.200]  讓我得到釋放
[00:02:59.200 --> 00:03:01.200]  更加讓我知道
[00:03:01.200 --> 00:03:04.200]  原來在上帝當中可以改變
[00:03:04.200 --> 00:03:06.200]  更加我要慢慢學習學習
[00:03:06.200 --> 00:03:09.200]  現在還更加懂得麻甩港島法
[00:03:09.200 --> 00:03:12.200]  什麼叫麻甩港島法
[00:03:12.200 --> 00:03:13.200]  未必一般般
[00:03:13.200 --> 00:03:14.200]  但是會脫離的
[00:03:14.200 --> 00:03:17.200]  大家聽聽
[00:03:17.200 --> 00:03:19.200]  好 今天我講的就是
[00:03:19.200 --> 00:03:21.200]  情緒健康教會
[00:03:21.200 --> 00:03:23.200]  上次阿檸木也講過了
[00:03:23.200 --> 00:03:25.200]  我們是一個系列
[00:03:25.200 --> 00:03:27.200]  我這次講的是第二講
[00:03:27.200 --> 00:03:29.200]  述回過往
[00:03:29.200 --> 00:03:32.200]  上一次講了審視內心
[00:03:32.200 --> 00:03:33.200]  都比較沉重
[00:03:33.200 --> 00:03:36.200]  看你自己裡面的東西
[00:03:36.200 --> 00:03:38.200]  不過今天述回過往
[00:03:38.200 --> 00:03:40.200]  希望帶出一些訊息給大家
[00:03:40.200 --> 00:03:42.200]  如何述回過往
[00:03:42.200 --> 00:03:44.200]  先看冰山
[00:03:44.200 --> 00:03:48.200]  冰山上面有塊冰
[00:03:48.200 --> 00:03:50.200]  那塊冰大家都看到
[00:03:50.200 --> 00:03:52.200]  你的行為和情緒
[00:03:52.200 --> 00:03:53.200]  你都看得到
[00:03:53.200 --> 00:03:55.200]  但後面的東西就看不到
[00:03:55.200 --> 00:03:58.200]  那東西如何聚積到這麼大
[00:03:58.200 --> 00:04:00.200]  是不是
[00:04:00.200 --> 00:04:02.200]  原生家庭的問題
[00:04:02.200 --> 00:04:03.200]  有什麼問題
[00:04:03.200 --> 00:04:05.200]  我小時候說錯了
[00:04:05.200 --> 00:04:06.200]  爸爸抓著我
[00:04:06.200 --> 00:04:07.200]  你為什麼說錯了
[00:04:07.200 --> 00:04:08.200]  不是啊 你打麻將
[00:04:08.200 --> 00:04:09.200]  為什麼不停地說
[00:04:09.200 --> 00:04:10.200]  我便學你
[00:04:10.200 --> 00:04:11.200]  不准說
[00:04:11.200 --> 00:04:13.200]  我問為什麼不准說
[00:04:13.200 --> 00:04:15.200]  因為爸爸一定說
[00:04:15.200 --> 00:04:17.200]  我可以說你不可以說
[00:04:17.200 --> 00:04:19.200]  經常都是這樣
[00:04:19.200 --> 00:04:21.200]  我也不知道為什麼
[00:04:21.200 --> 00:04:22.200]  接著第二點
[00:04:22.200 --> 00:04:23.200]  社會文化
[00:04:23.200 --> 00:04:24.200]  社會文化
[00:04:24.200 --> 00:04:27.200]  我們喝茶的時候
[00:04:27.200 --> 00:04:28.200]  小時候
[00:04:28.200 --> 00:04:31.200]  經常和父母喝茶的時候
[00:04:31.200 --> 00:04:32.200]  兩個在吵架
[00:04:32.200 --> 00:04:34.200]  多好看
[00:04:34.200 --> 00:04:36.200]  但有時候都很恩愛
[00:04:36.200 --> 00:04:38.200]  聊聊天
[00:04:38.200 --> 00:04:40.200]  但現在怎樣
[00:04:40.200 --> 00:04:42.200]  各自都精彩
[00:04:42.200 --> 00:04:44.200]  一個看YouTube
[00:04:44.200 --> 00:04:46.200]  一個看韓劇
[00:04:46.200 --> 00:04:48.200]  一個在玩遊戲
[00:04:48.200 --> 00:04:49.200]  全部都是對話
[00:04:49.200 --> 00:04:51.200]  真的很精彩
[00:04:51.200 --> 00:04:53.200]  很安靜
[00:04:53.200 --> 00:04:55.200]  所以文化不同
[00:04:55.200 --> 00:04:57.200]  接著成長的過程
[00:04:57.200 --> 00:04:59.200]  我小時候經常被人欺凌
[00:04:59.200 --> 00:05:00.200]  因為我口多
[00:05:00.200 --> 00:05:02.200]  經常被人打
[00:05:02.200 --> 00:05:03.200]  但回到家
[00:05:03.200 --> 00:05:06.200]  父母不會拿著橫額
[00:05:06.200 --> 00:05:09.200]  在學校門口抗議
[00:05:09.200 --> 00:05:14.200]  說我兒子沒有問題
[00:05:14.200 --> 00:05:16.200]  他們只說我有問題
[00:05:16.200 --> 00:05:19.200]  壞孩子當然做壞事
[00:05:19.200 --> 00:05:22.200]  你撩人撩事兜飛
[00:05:22.200 --> 00:05:24.200]  是這樣的
[00:05:24.200 --> 00:05:26.200]  所以我心想
[00:05:26.200 --> 00:05:27.200]  我沒有做錯
[00:05:27.200 --> 00:05:28.200]  為什麼經常說我
[00:05:28.200 --> 00:05:30.200]  個人性格
[00:05:30.200 --> 00:05:31.200]  個人性格裡
[00:05:31.200 --> 00:05:32.200]  更加知道
[00:05:32.200 --> 00:05:33.200]  經常說
[00:05:33.200 --> 00:05:35.200]  上帝創造我
[00:05:35.200 --> 00:05:37.200]  我是這樣就這樣
[00:05:37.200 --> 00:05:39.200]  不用改
[00:05:39.200 --> 00:05:43.200]  但你偏一邊
[00:05:43.200 --> 00:05:46.200]  你阻礙到別人就糟糕了
[00:05:46.200 --> 00:05:49.200]  堅持就執著
[00:05:49.200 --> 00:05:52.200]  彈性就沒有原則
[00:05:52.200 --> 00:05:53.200]  是吧
[00:05:53.200 --> 00:05:56.200]  兩邊兩極化
[00:05:56.200 --> 00:05:58.200]  當你經常說
[00:05:58.200 --> 00:06:00.200]  我個人性格是上帝創造的
[00:06:00.200 --> 00:06:02.200]  就什麼都不用管
[00:06:02.200 --> 00:06:06.200]  保羅也說
[00:06:06.200 --> 00:06:08.200]  什麼都可行
[00:06:08.200 --> 00:06:10.200]  不是什麼都有益處
[00:06:10.200 --> 00:06:11.200]  但要造就別人
[00:06:11.200 --> 00:06:13.200]  要造就身邊的人
[00:06:13.200 --> 00:06:18.200]  這幾樣東西會引申到
[00:06:18.200 --> 00:06:20.200]  我們的感受
[00:06:20.200 --> 00:06:21.200]  渴望
[00:06:21.200 --> 00:06:22.200]  期待
[00:06:22.200 --> 00:06:23.200]  觀點
[00:06:23.200 --> 00:06:24.200]  自我
[00:06:24.200 --> 00:06:28.200]  以及造成我們內心的限制
[00:06:28.200 --> 00:06:31.200]  和幽暗面
[00:06:31.200 --> 00:06:34.200]  會阻礙我們屬靈生命的成長
[00:06:34.200 --> 00:06:37.200]  然後會影響我們最大兩種
[00:06:37.200 --> 00:06:39.200]  我們經常說
[00:06:39.200 --> 00:06:41.200]  願因為平安賜給你
[00:06:41.200 --> 00:06:42.200]  是哪兩樣東西
[00:06:42.200 --> 00:06:45.200]  因為是說你的滿足感
[00:06:45.200 --> 00:06:48.200]  平安是說你的安全感
[00:06:48.200 --> 00:06:51.200]  最重要是影響你的滿足感和安全感
[00:06:51.200 --> 00:06:53.200]  而影響你的情緒
[00:06:53.200 --> 00:06:57.200]  而這個情緒會影響你的行為
[00:06:57.200 --> 00:06:59.200]  怎樣出來
[00:06:59.200 --> 00:07:03.200]  所以我們每個人都有一座冰山的時候
[00:07:03.200 --> 00:07:06.200]  教會就有很多座冰山
[00:07:06.200 --> 00:07:08.200]  我們怎樣搞才行
[00:07:08.200 --> 00:07:10.200]  好像梅艷芳那首歌
[00:07:10.200 --> 00:07:12.200]  將冰山劈開我們
[00:07:12.200 --> 00:07:14.200]  贖回國王
[00:07:14.200 --> 00:07:17.200]  Beat the power of the past
[00:07:17.200 --> 00:07:19.200]  我們一起將冰山劈開
[00:07:19.200 --> 00:07:21.200]  首先讀這段經文
[00:07:21.200 --> 00:07:22.200]  1 2 3
[00:07:22.200 --> 00:07:23.200]  耶穌對他說
[00:07:23.200 --> 00:07:25.200]  婦人,你要信我
[00:07:25.200 --> 00:07:26.200]  時候將到
[00:07:26.200 --> 00:07:28.200]  你們敬拜父
[00:07:28.200 --> 00:07:29.200]  既不在這山上
[00:07:29.200 --> 00:07:31.200]  也不在耶路撒冷
[00:07:31.200 --> 00:07:34.200]  你們所敬拜的你們不知道
[00:07:34.200 --> 00:07:36.200]  我們所敬拜的我們知道
[00:07:36.200 --> 00:07:39.200]  因為救恩是從猶太人出來的
[00:07:39.200 --> 00:07:40.200]  有將到
[00:07:40.200 --> 00:07:42.200]  現在就是了
[00:07:42.200 --> 00:07:44.200]  真正敬拜父的
[00:07:44.200 --> 00:07:46.200]  要用心靈和誠實敬拜他
[00:07:46.200 --> 00:07:49.200]  因為父要這樣的人敬拜他
[00:07:49.200 --> 00:07:50.200]  上帝是靈
[00:07:50.200 --> 00:07:52.200]  所以敬拜他的
[00:07:52.200 --> 00:07:55.200]  必須用心靈和誠實敬拜他
[00:07:55.200 --> 00:07:57.200]  這個就是約翰福音第四章
[00:07:57.200 --> 00:07:59.200]  講這個井旁婦人
[00:07:59.200 --> 00:08:01.200]  我為什麼不編輯到井旁婦人
[00:08:01.200 --> 00:08:03.200]  一來太長
[00:08:03.200 --> 00:08:05.200]  二來我一會兒會看看
[00:08:05.200 --> 00:08:09.200]  井旁婦人和耶穌對話的反應是什麼
[00:08:09.200 --> 00:08:12.200]  然後婦人有什麼改變
[00:08:12.200 --> 00:08:15.200]  我們在裡面看到有什麼啟發
[00:08:15.200 --> 00:08:17.200]  我們看回這幅圖
[00:08:17.200 --> 00:08:19.200]  這幅圖就是井旁婦人和耶穌
[00:08:19.200 --> 00:08:22.200]  耶穌為什麼去撒瑪利亞
[00:08:22.200 --> 00:08:25.200]  因為他從耶路撒冷想上撒瑪利亞的時候
[00:08:25.200 --> 00:08:28.200]  經文說必經撒瑪利亞
[00:08:28.200 --> 00:08:29.200]  其實不是
[00:08:29.200 --> 00:08:32.200]  其實可以走到大河那邊上
[00:08:32.200 --> 00:08:34.200]  其實有幾條路可以走
[00:08:34.200 --> 00:08:38.200]  為什麼要繞過大灣要去撒瑪利亞
[00:08:38.200 --> 00:08:40.200]  因為他想傳福音在那邊
[00:08:40.200 --> 00:08:42.200]  所以就要去那裡
[00:08:42.200 --> 00:08:44.200]  所以他有目的去那裡
[00:08:44.200 --> 00:08:46.200]  去到聚家城
[00:08:46.200 --> 00:08:48.200]  去到聚家城裡面有一座井
[00:08:48.200 --> 00:08:50.200]  那座井叫雅各井
[00:08:50.200 --> 00:08:52.200]  雅各城很大
[00:08:52.200 --> 00:08:56.200]  其實雅各井和雅各城裡面大概有兩公里
[00:08:56.200 --> 00:09:01.200]  沙田新城市和我們如翠縣那裡兩公里
[00:09:01.200 --> 00:09:04.200]  這樣也很遠
[00:09:04.200 --> 00:09:06.200]  拿著水也挺辛苦
[00:09:06.200 --> 00:09:12.200]  然後耶穌來到雅各井
[00:09:12.200 --> 00:09:14.200]  在正午很熱的時候
[00:09:14.200 --> 00:09:16.200]  見到婦人問他
[00:09:16.200 --> 00:09:18.200]  請給我水喝
[00:09:18.200 --> 00:09:20.200]  他來傳福音
[00:09:20.200 --> 00:09:24.200]  他扮作一個弱者來傳福音
[00:09:24.200 --> 00:09:25.200]  請給我水喝
[00:09:25.200 --> 00:09:27.200]  我不知道大家有沒有去求人而傳福音
[00:09:27.200 --> 00:09:29.200]  還是說我要幫人
[00:09:29.200 --> 00:09:31.200]  我要幫人我就傳福音
[00:09:31.200 --> 00:09:33.200]  派飯
[00:09:33.200 --> 00:09:35.200]  我們也是這樣
[00:09:35.200 --> 00:09:37.200]  我們多數是做強者去傳福音
[00:09:37.200 --> 00:09:41.200]  耶穌扮作弱者來傳福音
[00:09:41.200 --> 00:09:45.200]  我們看看耶穌怎樣扮作弱者來傳福音
[00:09:45.200 --> 00:09:47.200]  請給我水喝
[00:09:47.200 --> 00:09:49.200]  然後你看到婦人
[00:09:49.200 --> 00:09:51.200]  你是猶太人
[00:09:51.200 --> 00:09:55.200]  怎麼向一個撒瑪利亞女人要水
[00:09:55.200 --> 00:09:58.200]  你看到這個婦人的反應
[00:09:58.200 --> 00:10:01.200]  好像不太喜歡
[00:10:01.200 --> 00:10:03.200]  為什麼這樣的反應
[00:10:03.200 --> 00:10:05.200]  其實我再想想
[00:10:05.200 --> 00:10:07.200]  試一下你們姐妹們
[00:10:07.200 --> 00:10:08.200]  拿著水喝的時候
[00:10:08.200 --> 00:10:09.200]  有個猴子走過來問你
[00:10:09.200 --> 00:10:11.200]  請你拿杯水你會怎樣
[00:10:11.200 --> 00:10:14.200]  我們姐妹們很有斯文
[00:10:14.200 --> 00:10:16.200]  不好意思
[00:10:16.200 --> 00:10:17.200]  不能喝
[00:10:17.200 --> 00:10:20.200]  我和你去七仔買一瓶給你
[00:10:20.200 --> 00:10:22.200]  如果不是
[00:10:22.200 --> 00:10:23.200]  有些不是姐妹們
[00:10:23.200 --> 00:10:25.200]  外面的女性有些
[00:10:25.200 --> 00:10:27.200]  不要說全部
[00:10:27.200 --> 00:10:29.200]  你滾開吧
[00:10:29.200 --> 00:10:31.200]  傻的嗎
[00:10:31.200 --> 00:10:33.200]  經常這樣罵
[00:10:33.200 --> 00:10:37.200]  如果是姜濤你會怎樣
[00:10:37.200 --> 00:10:39.200]  你拿去喝吧
[00:10:39.200 --> 00:10:42.200]  幫我在瓶子簽名
[00:10:42.200 --> 00:10:45.200]  然後給我留念
[00:10:45.200 --> 00:10:48.200]  所以每個人的反應不同
[00:10:48.200 --> 00:10:50.200]  當然背後有些東西
[00:10:50.200 --> 00:10:51.200]  有原因的
[00:10:51.200 --> 00:10:53.200]  原因是什麼
[00:10:53.200 --> 00:10:55.200]  原因就是
[00:10:55.200 --> 00:10:57.200]  聖經裡面說
[00:10:57.200 --> 00:10:58.200]  原因就是
[00:10:58.200 --> 00:11:02.200]  因為猶太人和撒瑪利亞人沒有來往
[00:11:02.200 --> 00:11:03.200]  為什麼沒有來往
[00:11:03.200 --> 00:11:05.200]  因為是同一個祖先
[00:11:05.200 --> 00:11:07.200]  因為其實說到
[00:11:07.200 --> 00:11:10.200]  在主前九八三十一年的時候
[00:11:10.200 --> 00:11:12.200]  所羅門去世了
[00:11:12.200 --> 00:11:14.200]  然後分了南北角
[00:11:14.200 --> 00:11:16.200]  北角就是撒瑪利亞
[00:11:16.200 --> 00:11:18.200]  南角就是猶大那邊
[00:11:18.200 --> 00:11:20.200]  然後打仗
[00:11:20.200 --> 00:11:22.200]  北角就滅亡了
[00:11:22.200 --> 00:11:24.200]  被亞述吞併了
[00:11:24.200 --> 00:11:26.200]  然後很多外邦人去到當中
[00:11:26.200 --> 00:11:28.200]  和他們混種
[00:11:28.200 --> 00:11:30.200]  變成猶太人覺得他們是雜種
[00:11:30.200 --> 00:11:34.200]  所以兩個世仇變成敵對
[00:11:34.200 --> 00:11:36.200]  在裡面
[00:11:36.200 --> 00:11:38.200]  我們看到
[00:11:38.200 --> 00:11:40.200]  這個撒瑪利亞
[00:11:40.200 --> 00:11:42.200]  這個井旁婦人
[00:11:42.200 --> 00:11:44.200]  她看的是什麼
[00:11:44.200 --> 00:11:47.200]  看到是不同的
[00:11:47.200 --> 00:11:49.200]  我不知道大家弟兄姐妹
[00:11:49.200 --> 00:11:51.200]  看你身邊的弟兄姐妹
[00:11:51.200 --> 00:11:53.200]  有沒有和你不同
[00:11:53.200 --> 00:11:55.200]  有些不同
[00:11:55.200 --> 00:11:57.200]  當你有些不同這樣看
[00:11:57.200 --> 00:11:59.200]  會產生什麼
[00:11:59.200 --> 00:12:01.200]  會產生比較
[00:12:01.200 --> 00:12:05.200]  當你一比較的時候
[00:12:05.200 --> 00:12:07.200]  就覺得
[00:12:07.200 --> 00:12:09.200]  要不自卑
[00:12:09.200 --> 00:12:11.200]  要不驕傲
[00:12:11.200 --> 00:12:13.200]  就會開始有批判
[00:12:13.200 --> 00:12:15.200]  是不是
[00:12:15.200 --> 00:12:17.200]  開始有羞恥
[00:12:17.200 --> 00:12:19.200]  是不是
[00:12:19.200 --> 00:12:21.200]  但耶穌是看什麼
[00:12:21.200 --> 00:12:23.200]  他只看一件事
[00:12:23.200 --> 00:12:25.200]  他就是看福音
[00:12:25.200 --> 00:12:28.200]  哪怕你是什麼人
[00:12:28.200 --> 00:12:30.200]  哪怕你是什麼顏色
[00:12:30.200 --> 00:12:32.200]  是不是
[00:12:32.200 --> 00:12:35.200]  我最重要就是福音
[00:12:35.200 --> 00:12:37.200]  但我們人不是
[00:12:37.200 --> 00:12:39.200]  我們人經常看人不同
[00:12:39.200 --> 00:12:41.200]  你不同我
[00:12:41.200 --> 00:12:43.200]  你不同我
[00:12:43.200 --> 00:12:45.200]  為什麼你這麼帥
[00:12:45.200 --> 00:12:47.200]  我有顆襪子
[00:12:47.200 --> 00:12:49.200]  是不是
[00:12:49.200 --> 00:12:51.200]  為什麼你是富豪的兒子
[00:12:51.200 --> 00:12:53.200]  我是花王的兒子
[00:12:53.200 --> 00:12:55.200]  是不是
[00:12:55.200 --> 00:12:57.200]  我們會看這些
[00:12:57.200 --> 00:12:59.200]  但我們要看的是什麼
[00:12:59.200 --> 00:13:01.200]  是看福音
[00:13:01.200 --> 00:13:03.200]  耶穌就是看福音
[00:13:03.200 --> 00:13:05.200]  哪怕你是撒瑪利亞人
[00:13:05.200 --> 00:13:07.200]  他都要傳
[00:13:07.200 --> 00:13:09.200]  是不是
[00:13:09.200 --> 00:13:11.200]  所以當我們為了福音的緣故
[00:13:11.200 --> 00:13:13.200]  我們教會健不健康
[00:13:13.200 --> 00:13:15.200]  健康
[00:13:15.200 --> 00:13:17.200]  不是比較
[00:13:17.200 --> 00:13:19.200]  然後耶穌說
[00:13:19.200 --> 00:13:21.200]  你若知道上帝恩賜
[00:13:21.200 --> 00:13:24.200]  和對你說請給我水喝的是誰
[00:13:24.200 --> 00:13:26.200]  你早就會求他
[00:13:26.200 --> 00:13:29.200]  他早就會給了你活水
[00:13:29.200 --> 00:13:31.200]  這裡耶穌很有趣
[00:13:31.200 --> 00:13:33.200]  他說到上帝的恩賜
[00:13:33.200 --> 00:13:36.200]  然後如果你知道我是誰
[00:13:36.200 --> 00:13:38.200]  你求我我就給你活水
[00:13:38.200 --> 00:13:40.200]  上帝的恩賜和活水有什麼關係
[00:13:40.200 --> 00:13:42.200]  有什麼關係
[00:13:42.200 --> 00:13:44.200]  有什麼關係
[00:13:44.200 --> 00:13:46.200]  活水就是流動
[00:13:46.200 --> 00:13:48.200]  如果上帝給你恩賜
[00:13:48.200 --> 00:13:50.200]  恩賜就要流動
[00:13:50.200 --> 00:13:52.200]  如何流動
[00:13:52.200 --> 00:13:54.200]  上帝給了我恩賜
[00:13:54.200 --> 00:13:56.200]  我們要施恩給人
[00:13:56.200 --> 00:14:00.200]  你吃飽飯不上廁所會怎樣
[00:14:00.200 --> 00:14:02.200]  吃不下
[00:14:02.200 --> 00:14:04.200]  就好像聖經
[00:14:04.200 --> 00:14:06.200]  給你一千個才能
[00:14:06.200 --> 00:14:08.200]  你不用會怎樣
[00:14:08.200 --> 00:14:10.200]  他會拿回來
[00:14:10.200 --> 00:14:12.200]  還有
[00:14:12.200 --> 00:14:14.200]  他現在跟婦人說
[00:14:14.200 --> 00:14:17.200]  如果你給我水喝的時候
[00:14:17.200 --> 00:14:19.200]  你又得到恩賜
[00:14:19.200 --> 00:14:22.200]  我們給一杯涼水小孩
[00:14:22.200 --> 00:14:26.200]  就是作在耶穌身上
[00:14:26.200 --> 00:14:28.200]  我們有沒有
[00:14:28.200 --> 00:14:30.200]  想想有沒有自己
[00:14:30.200 --> 00:14:33.200]  經常坐著求上帝給恩賜
[00:14:33.200 --> 00:14:36.200]  但你有沒有真的在祈求
[00:14:36.200 --> 00:14:38.200]  給你恩賜
[00:14:38.200 --> 00:14:40.200]  但你有沒有真的走出來
[00:14:40.200 --> 00:14:42.200]  施恩出去呢
[00:14:42.200 --> 00:14:44.200]  是不是
[00:14:44.200 --> 00:14:48.200]  但我們有很多都是回來坐著
[00:14:48.200 --> 00:14:50.200]  是不是
[00:14:50.200 --> 00:14:52.200]  我們要走出來
[00:14:52.200 --> 00:14:56.200]  基督徒要走出來
[00:14:56.200 --> 00:14:58.200]  跟著這個婦人做什麼
[00:14:58.200 --> 00:15:00.200]  這個婦人
[00:15:00.200 --> 00:15:02.200]  這個婦人心裡面一定有
[00:15:02.200 --> 00:15:04.200]  你問我拿水
[00:15:04.200 --> 00:15:06.200]  現在你又說給我水喝
[00:15:06.200 --> 00:15:08.200]  你耍我嗎
[00:15:08.200 --> 00:15:10.200]  心裡面一定有
[00:15:10.200 --> 00:15:12.200]  所以她就馬上去問
[00:15:12.200 --> 00:15:14.200]  你都沒有打水器具
[00:15:14.200 --> 00:15:16.200]  又醒又心
[00:15:16.200 --> 00:15:18.200]  你怎樣取活水
[00:15:18.200 --> 00:15:20.200]  取不到
[00:15:20.200 --> 00:15:22.200]  你得上帝出來的恩賜
[00:15:22.200 --> 00:15:24.200]  就跟你有關係
[00:15:24.200 --> 00:15:26.200]  我就得我祖宗阿葛出來
[00:15:26.200 --> 00:15:28.200]  是不是
[00:15:28.200 --> 00:15:30.200]  誰大
[00:15:30.200 --> 00:15:32.200]  這些是什麼
[00:15:32.200 --> 00:15:36.200]  這個婦人還誤解耶穌的活水
[00:15:36.200 --> 00:15:38.200]  她還要的是真的喝的水
[00:15:38.200 --> 00:15:40.200]  但耶穌給的
[00:15:40.200 --> 00:15:42.200]  是比活水還要重要
[00:15:42.200 --> 00:15:44.200]  比普通的水
[00:15:44.200 --> 00:15:46.200]  誤解
[00:15:46.200 --> 00:15:48.200]  我不知道大家有沒有誤解
[00:15:48.200 --> 00:15:50.200]  在教會裡面
[00:15:50.200 --> 00:15:52.200]  很多誤解
[00:15:52.200 --> 00:15:54.200]  文化不同
[00:15:54.200 --> 00:15:56.200]  冰不同
[00:15:56.200 --> 00:15:58.200]  很多誤解
[00:15:58.200 --> 00:16:00.200]  但有一樣東西
[00:16:00.200 --> 00:16:02.200]  我看到誤解的時候
[00:16:02.200 --> 00:16:04.200]  我們有沒有去聽
[00:16:04.200 --> 00:16:06.200]  我看到
[00:16:06.200 --> 00:16:08.200]  有時候在小組裡面
[00:16:08.200 --> 00:16:10.200]  我只是想去相信
[00:16:10.200 --> 00:16:12.200]  去安慰
[00:16:12.200 --> 00:16:14.200]  誰知道變成了城市論壇
[00:16:14.200 --> 00:16:18.200]  你要應該這樣做
[00:16:18.200 --> 00:16:20.200]  你不要這樣做
[00:16:20.200 --> 00:16:22.200]  你要這樣
