
[00:00:00.000 --> 00:00:06.000]  謝謝一眾同工組成的敬拜隊
[00:03:21.000 --> 00:03:23.000]  但在同一個時間
[00:03:23.000 --> 00:03:26.000]  其實上一段經文我們知道
[00:03:26.000 --> 00:03:30.000]  整段經文都沒有以色列人參與
[00:03:30.000 --> 00:03:33.000]  即是說在上帝化作咒為祝福的這段期間
[00:03:33.000 --> 00:03:36.000]  以色列人完全不知情
[00:03:36.000 --> 00:03:38.000]  在以色列人不知情的情況下
[00:03:38.000 --> 00:03:41.000]  上帝一次一次保護這群百姓
[00:03:41.000 --> 00:03:43.000]  但這群百姓做了什麼呢?
[00:03:43.000 --> 00:03:46.000]  這群百姓在薩庭這個地方
[00:03:46.000 --> 00:03:50.000]  竟然開始與摩雅的女子行淫
[00:03:50.000 --> 00:03:52.000]  一次一次身在福中不知福
[00:03:52.000 --> 00:03:54.000]  並且明知故犯
[00:03:54.000 --> 00:03:58.000]  這就是當時這群百姓的狀況
[00:03:58.000 --> 00:04:01.000]  也可能反映著我們的狀況
[00:04:02.000 --> 00:04:07.000]  在其他新約的書卷如何評論這件事呢?
[00:04:07.000 --> 00:04:10.000]  在一段經文中這樣說
[00:04:10.000 --> 00:04:12.000]  然而有幾件事我要責備你
[00:04:12.000 --> 00:04:16.000]  就是在你那裡有人服從了巴蘭的教訓
[00:04:16.000 --> 00:04:20.000]  這巴蘭曾教唆巴拿將半個石放在以色列人面前
[00:04:20.000 --> 00:04:23.000]  使他們吃過偶像之物並且犯淫亂
[00:04:23.000 --> 00:04:29.000]  原來在整件薩庭犯奸淫的事件背後
[00:04:29.000 --> 00:04:34.000]  主角或主腦竟然是我們上一節的經文主角
[00:04:34.000 --> 00:04:36.000]  就是巴蘭先知
[00:04:36.000 --> 00:04:38.000]  原來巴蘭才是幕後主腦
[00:04:38.000 --> 00:04:45.000]  他出謀獻計讓巴拿使這群以色列人犯罪
[00:04:45.000 --> 00:04:51.000]  雖然上一次上帝化作為祝福幫助到一群以色列民
[00:04:51.000 --> 00:04:55.000]  但這次巴蘭繼續教唆巴拿
[00:04:55.000 --> 00:04:59.000]  要將半個石放在以色列人面前令他們犯罪
[00:04:59.000 --> 00:05:05.000]  整段文訴記並沒有提及巴蘭的角色
[00:05:05.000 --> 00:05:11.000]  很可能原因是想強調以色列人自己的責任
[00:05:11.000 --> 00:05:18.000]  不要將責任推卸給先知或外邦人物
[00:05:18.000 --> 00:05:21.000]  回到文訴記,這段經文如何繼續呢?
[00:05:21.000 --> 00:05:26.000]  第六節,摩西和以色列傳媒眾在會幕門口哭泣時
[00:05:26.000 --> 00:05:32.000]  看見有一個以色列人在他眼前帶著一個迷顛的女子到他弟兄那裡
[00:05:32.000 --> 00:05:36.000]  亞倫濟斯的孫子,以利亞薩的兒子菲尼哈漢健
[00:05:36.000 --> 00:05:40.000]  就從會眾中起來手裡拿著槍
[00:05:40.000 --> 00:05:44.000]  跟著以色列人進入帳幕,刺穿了二人
[00:05:44.000 --> 00:05:46.000]  就是以色列人和那女子的禱福
[00:05:46.000 --> 00:05:50.000]  這樣,以色列人遭受的瘟疫就停止了
[00:05:50.000 --> 00:05:53.000]  死亡人數有二萬四千人
[00:05:53.000 --> 00:06:05.000]  一個很慘的畫面就是當一群以色列領袖被審判、被殺死
[00:06:05.000 --> 00:06:10.000]  甚至像剛才那段經文所說,懸掛在木頭上的時候
[00:06:10.000 --> 00:06:19.000]  竟然有一個以色列人在一群哭泣的摩西和傳媒眾面前
[00:06:19.000 --> 00:06:24.000]  帶著一個外邦迷顛的女子到他弟兄那裡
[00:06:24.000 --> 00:06:28.000]  經文說得很隱晦,但我們都知道
[00:06:28.000 --> 00:06:34.000]  這個以色列人其實是帶著一個迷顛女子到他弟兄那裡行淫
[00:06:34.000 --> 00:06:38.000]  當人人在悔改、哭泣的時候
[00:06:38.000 --> 00:06:42.000]  他竟然當著他們的面去犯罪
[00:06:42.000 --> 00:06:45.000]  是一個非常墮落的畫面
[00:06:45.000 --> 00:06:50.000]  因此,菲尼哈一個阿靈祭司的孫子看到
[00:06:50.000 --> 00:06:56.000]  他就拿著槍跟他們進入帳幕裡刺穿了二人
[00:06:56.000 --> 00:07:01.000]  將以色列人和那女子的禱福刺穿了
[00:07:01.000 --> 00:07:04.000]  為什麼一槍就能夠刺穿他們兩個呢?
[00:07:04.000 --> 00:07:09.000]  很可能他們正在行淫,所以才能夠刺穿他們
[00:07:09.000 --> 00:07:14.000]  正正因為這樣,以色列人所遭受的瘟疫就停止了
[00:07:14.000 --> 00:07:19.000]  遭受瘟疫死的竟然有二萬四千人
[00:07:19.000 --> 00:07:25.000]  今天我們也經歷了一些瘟疫,我們會在瘟疫中作出一些反省
[00:07:25.000 --> 00:07:31.000]  我們在不同的經文中看到,瘟疫是上帝審判的工具
[00:07:31.000 --> 00:07:36.000]  但我們要留意,不是凡瘟疫都等於是上帝的審判
[00:07:36.000 --> 00:07:39.000]  這個我們是需要去留意的
[00:07:39.000 --> 00:07:43.000]  例如我媽媽是女人,但不是所有女人都是我媽媽
[00:07:43.000 --> 00:07:47.000]  這是一個很簡單的邏輯思考
[00:07:47.000 --> 00:07:52.000]  瘟疫是上帝審判的工具,但不是所有瘟疫都等於是上帝的審判
[00:07:52.000 --> 00:07:54.000]  第十節繼續說
[00:07:54.000 --> 00:08:00.000]  「耶和華吩咐摩西說:阿倫濟斯的孫子,以利亞撒的兒子菲利哈使我的憤怒轉來以色列人
[00:08:00.000 --> 00:08:04.000]  因為在他們中間,他以我的嫉妒為他的嫉妒
[00:08:04.000 --> 00:08:08.000]  使我不在嫉妒中毀滅以色列人
[00:08:08.000 --> 00:08:12.000]  因此你要說:看我將我的平安的約賜給他
[00:08:12.000 --> 00:08:16.000]  這是他和他後裔永遠當濟斯職任的約
[00:08:16.000 --> 00:08:21.000]  因他為了神而嫉妒,他為以色列人贖罪」
[00:08:21.000 --> 00:08:27.000]  經文中說,菲利哈這個人以神的嫉妒為他的嫉妒
[00:08:27.000 --> 00:08:31.000]  「嫉妒」這個字我們之前在不同的經文都看過
[00:08:31.000 --> 00:08:38.000]  本身這個字有意思就是狂熱、熱心、passion、忌邪
[00:08:38.000 --> 00:08:44.000]  但這個「嫉妒」並不是以自己的利益為熱心的對象
[00:08:44.000 --> 00:08:48.000]  熱心的對象在於上帝的聖潔
[00:08:48.000 --> 00:08:51.000]  他恨上帝所含糊的
[00:08:51.000 --> 00:08:57.000]  以致他能夠將整個大比以色列人的災難止息
[00:08:57.000 --> 00:09:01.000]  所以最後上帝跟他納了一個約
[00:09:01.000 --> 00:09:03.000]  將他平安的約賜給他
[00:09:03.000 --> 00:09:11.000]  並且他和他的後裔菲利哈永遠都要當濟斯職任的約
[00:09:11.000 --> 00:09:17.000]  菲利哈是為了神而嫉妒,因此而被賜下平安的約
[00:09:17.000 --> 00:09:20.000]  這件事件,整個集庭行淫的事件
[00:09:20.000 --> 00:09:25.000]  我們可以跟《出埃及記》、金牛毒的事件做一些比較
[00:09:25.000 --> 00:09:28.000]  裡面也有很多類似的事
[00:09:28.000 --> 00:09:32.000]  金牛毒的事件是因為拜金牛毒,所以招致上帝的法路
[00:09:32.000 --> 00:09:40.000]  在《煞亭》的事件中,是因為拜巴力皮爾招致上帝的法路
[00:09:40.000 --> 00:09:43.000]  裡面也有一些愛邦的元素
[00:09:43.000 --> 00:09:47.000]  金牛毒是用埃及而來的金器打造
[00:09:47.000 --> 00:09:53.000]  而巴力皮爾文掃記這段是因為摩訶的女子而來
[00:09:53.000 --> 00:10:00.000]  在金牛毒的事件之後,上帝明明提醒他們不可以敬拜別的神
[00:10:00.000 --> 00:10:05.000]  但到了文掃記,他們正正就是隨從別神吃神明的祭物
[00:10:05.000 --> 00:10:09.000]  最後兩者的結果都是處死一些犯事者
[00:10:09.000 --> 00:10:13.000]  而執行死刑的不論是金牛毒事件的李美人
[00:10:13.000 --> 00:10:17.000]  還是在文掃記裡面的菲利哈,都得到上帝的祝福
[00:10:17.000 --> 00:10:20.000]  李美人擔任濟斯的即侍
[00:10:20.000 --> 00:10:26.000]  菲利哈的後裔也要成為濟斯的即侍
[00:10:26.000 --> 00:10:31.000]  摩西在金牛毒的事件中為以色列人贖罪
[00:10:31.000 --> 00:10:36.000]  同樣在文掃記,菲利哈也為一群以色列人贖罪
[00:10:36.000 --> 00:10:39.000]  兩段的事件其實是代表著兩代的人
[00:10:39.000 --> 00:10:43.000]  第一代的人曾經在拜金牛毒的事件中失敗
[00:10:43.000 --> 00:10:48.000]  原來第二代的人其實也經歷過這種失敗
[00:10:48.000 --> 00:10:54.000]  歷史再次重複,新一代雖然好像是滿有盼望
[00:10:54.000 --> 00:10:58.000]  但他們同樣也要經歷屬於他們的歷練
[00:10:58.000 --> 00:11:01.000]  他們同樣也要經歷過一些試探
[00:11:01.000 --> 00:11:04.000]  雖然最後他們同樣也是失敗
[00:11:04.000 --> 00:11:10.000]  原來新一代不代表一定是聖潔,不代表一定是有希望
[00:11:10.000 --> 00:11:17.000]  最後,經文說到究竟被殺的以色列人是誰
[00:11:17.000 --> 00:11:19.000]  或者那個女人是誰
[00:11:19.000 --> 00:11:20.000]  十四節說
[00:11:20.000 --> 00:11:24.000]  那與米顛女子一起被殺的以色列人名叫森利
[00:11:24.000 --> 00:11:27.000]  是殺戮的兒子,是西緬一個富家的領袖
[00:11:27.000 --> 00:11:30.000]  那被殺的米顛女子名叫戈斯比
[00:11:30.000 --> 00:11:33.000]  是蘇爾的女兒,蘇爾是米顛一個富家的領袖
[00:11:33.000 --> 00:11:37.000]  兩個都是屬於領袖級的人物
[00:11:37.000 --> 00:11:39.000]  卻竟然繼續犯罪
[00:11:39.000 --> 00:11:45.000]  這就是整個行淫事件的總結
[00:11:45.000 --> 00:11:48.000]  最後,耶和華吩咐摩西說
[00:11:48.000 --> 00:11:51.000]  你要苦害這班米顛人,擊殺他們
[00:11:51.000 --> 00:11:53.000]  因為他們用詭計苦害你們
[00:11:53.000 --> 00:11:59.000]  在皮爾的事上,和他們的姐妹米顛領袖的女兒戈斯比的事上欺騙了你們
[00:11:59.000 --> 00:12:03.000]  在瘟疫的日子,女子因皮爾的事件被殺了
[00:12:03.000 --> 00:12:06.000]  這裡其實埋下了一點伏筆
[00:12:06.000 --> 00:12:10.000]  因為當你看往後幾章的經文
[00:12:10.000 --> 00:12:17.000]  我們看到文數記31章正正是說一班以色列人如何攻打米顛人
[00:12:17.000 --> 00:12:22.000]  裡面說他們為耶和華向米顛報仇
[00:12:22.000 --> 00:12:26.000]  並且最後用刀殺了皮爾的兒子巴蘭
[00:12:26.000 --> 00:12:30.000]  因為我們剛剛看到巴蘭才是幕後的主腦
[00:12:30.000 --> 00:12:35.000]  在這件事上,我們看到上帝是一個會報仇的上帝
[00:12:35.000 --> 00:12:37.000]  也是有仇必報
[00:12:37.000 --> 00:12:43.000]  並且告訴我們當我們種了什麼,我們會收回什麼
[00:12:43.000 --> 00:12:49.000]  當我們用詭計陷害人,同樣收回,也是用刀子被殺
[00:12:49.000 --> 00:12:52.000]  巴蘭正正就是一個這樣的樣子
[00:12:52.000 --> 00:12:56.000]  最後收回的是一個慘烈的結局
[00:12:56.000 --> 00:13:01.000]  有個總結,我們從1至25章看到
[00:13:01.000 --> 00:13:06.000]  以色列人多次犯罪,多次離棄上帝
[00:13:06.000 --> 00:13:08.000]  裡面牽涉了不同的人
[00:13:08.000 --> 00:13:15.000]  包括有子民、有閒雜人、有約書亞、有亞倫、有米利安、有十個探子
[00:13:15.000 --> 00:13:21.000]  傳會眾、可拉、大坦、阿比蘭,這些全部都是領袖
[00:13:21.000 --> 00:13:25.000]  250個有名望的領袖
[00:13:25.000 --> 00:13:30.000]  甚至摩西、先知巴蘭、百姓和森尼
[00:13:30.000 --> 00:13:33.000]  不同的人他們有不同的罪
[00:13:33.000 --> 00:13:37.000]  有埋怨、有慾望、有嫉妒、有權力的追求
[00:13:37.000 --> 00:13:43.000]  有恐懼、有不滿現狀、有愚昧、有盲目、有不信
[00:13:43.000 --> 00:13:46.000]  有金錢財富、有色慾等等
[00:13:46.000 --> 00:13:48.000]  最後也有不同的結果
[00:13:48.000 --> 00:13:51.000]  有鋼火、大麻風、瘟疫,blah blah blah
[00:13:51.000 --> 00:13:57.000]  在1至25章裡面,你看到沒有任何人能夠免疫
[00:13:57.000 --> 00:14:01.000]  面對著一些人性的敗壞或者一些罪
[00:14:01.000 --> 00:14:05.000]  在這些罪的面前,原來沒有人能夠免疫
[00:14:05.000 --> 00:14:09.000]  即使屬靈如摩西,最後因為他自己不信
[00:14:09.000 --> 00:14:12.000]  不能夠進入這個應許之地
[00:14:12.000 --> 00:14:16.000]  在一些不同的罪或者不同的結果
[00:14:16.000 --> 00:14:20.000]  在我們的信仰裡,其實都是經常出現
[00:14:20.000 --> 00:14:23.000]  也都經常出現,可能天天出現
[00:14:23.000 --> 00:14:25.000]  這個帶給我們什麼反省呢?
[00:14:25.000 --> 00:14:28.000]  在《文素記》第一章其實都已經提醒了我們
[00:14:28.000 --> 00:14:32.000]  當上帝去數點這群的文素的時候
[00:14:32.000 --> 00:14:38.000]  其實他是在說凡20歲以上能出去打仗的人數
[00:14:38.000 --> 00:14:42.000]  原來這裡說的是我們信仰的旅途就好像一場仗一樣
[00:14:42.000 --> 00:14:49.000]  我們是需要面對很多內心的一些敗壞、罪性
[00:14:49.000 --> 00:14:53.000]  以及一些外在的權勢帶給我們的人有
[00:14:53.000 --> 00:14:59.000]  我們就好像每一天都要對抗內心的人性、外在的權勢
[00:14:59.000 --> 00:15:02.000]  這個信仰的旅途其實原來是一場仗
[00:15:02.000 --> 00:15:06.000]  我們每一天都要去打這一場仗
[00:15:06.000 --> 00:15:09.000]  跟我們的內心打仗,跟外面的世界去打仗
[00:15:09.000 --> 00:15:14.000]  我們唯一可以做的就是學校跟從上帝的吩咐
[00:15:14.000 --> 00:15:18.000]  以聖潔去抵擋這種內心的邪惡
[00:15:18.000 --> 00:15:22.000]  有時我們會失腳,有時我們會很屬靈
[00:15:22.000 --> 00:15:25.000]  但是我們在這個信仰旅途裡面
[00:15:25.000 --> 00:15:31.000]  我們不斷都要堅持以聖潔去抵擋這種邪惡
[00:15:31.000 --> 00:15:35.000]  這個就是第一個經文帶給我們的畫面
[00:15:35.000 --> 00:15:38.000]  原來我們的信仰旅途是一場戰鬥
[00:15:38.000 --> 00:15:40.000]  第二個是信心
[00:15:40.000 --> 00:15:46.000]  26章一開始就已經說了瘟疫過了之後
[00:15:46.000 --> 00:15:52.000]  連結上一章就是完了法庭的審判之後
[00:15:52.000 --> 00:15:55.000]  耶和華就對摩西和阿倫濟斯的兒子伊利亞薩說
[00:15:55.000 --> 00:15:58.000]  你要將以色列傳媒眾按他們的附加
[00:15:58.000 --> 00:16:04.000]  凡20歲以上能出去為以色列人打仗的計算總數
[00:16:04.000 --> 00:16:08.000]  原來26章是第二次數點文數
[00:16:08.000 --> 00:16:15.000]  是第二代的一個文數的記載或者人數的統計
[00:16:15.000 --> 00:16:20.000]  計算你們中間從20歲以上的人數
[00:16:20.000 --> 00:16:22.000]  第二次數點人數
[00:16:22.000 --> 00:16:28.000]  證明他們已經進入了第二代的情況
[00:16:28.000 --> 00:16:31.000]  再次預備進入迦南
[00:16:31.000 --> 00:16:37.000]  在整個計算裡面你可以回去慢慢看
[00:16:37.000 --> 00:16:40.000]  你就會發覺有一些數字其實很有趣
[00:16:40.000 --> 00:16:43.000]  他們在40年曠野的旅途裡面
[00:16:43.000 --> 00:16:46.000]  他們的總數其實不是相差太遠
[00:16:46.000 --> 00:16:56.000]  之前的總數是第一次數點是60萬3千5百50
[00:16:56.000 --> 00:16:59.000]  到現在就是60萬1千7百30
[00:16:59.000 --> 00:17:02.000]  其實是少了千八人
[00:17:02.000 --> 00:17:09.000]  但也有一些數字反映在這40年裡面不同的支派的狀況
[00:17:09.000 --> 00:17:12.000]  譬如剛剛說的西面的支派
[00:17:12.000 --> 00:17:17.000]  你會看到人數減少得最多
[00:17:17.000 --> 00:17:19.000]  減少了37100人
[00:17:19.000 --> 00:17:22.000]  很可能正正因為剛剛的事件
[00:17:22.000 --> 00:17:25.000]  瘟疫死的人特別多
[00:17:25.000 --> 00:17:28.000]  也有一些支派蒙受祝福
[00:17:28.000 --> 00:17:31.000]  特別是馬來西亞多了二萬多人
[00:17:31.000 --> 00:17:33.000]  在這些數字裡面我們都看到
[00:17:33.000 --> 00:17:36.000]  這40年好像有一個總結
[00:17:36.000 --> 00:17:39.000]  上帝其實都一直保守這些以色列民
[00:17:39.000 --> 00:17:42.000]  他們出埃及的是60萬人
[00:17:42.000 --> 00:17:45.000]  到進入英許之地第二代
[00:17:45.000 --> 00:17:47.000]  仍然都是60萬人
[00:17:47.000 --> 00:17:50.000]  其實上帝仍然保守著這班以色列民
[00:17:50.000 --> 00:17:54.000]  在這個數點民數的第二次的分庫裡面
[00:17:54.000 --> 00:17:57.000]  其實有一個位置不同了
[00:17:57.000 --> 00:17:59.000]  跟第一次分庫他們數點
[00:17:59.000 --> 00:18:03.000]  那個位置就是中間最強調的分地方法
[00:18:03.000 --> 00:18:06.000]  因為他們這次真的要進入迦南了
[00:18:06.000 --> 00:18:09.000]  第一次很可能因為他們不信所以進不了
[00:18:09.000 --> 00:18:12.000]  但這次去到第二代他們真的要進去
[00:18:12.000 --> 00:18:15.000]  所以他們要講一些分地的方法
[00:18:15.000 --> 00:18:17.000]  去教他們怎樣去分地
[00:18:17.000 --> 00:18:19.000]  第52節說
[00:18:19.000 --> 00:18:22.000]  「和分庫摩西說你要按著人名的數目
[00:18:22.000 --> 00:18:24.000]  將地分級這些人為產業
[00:18:24.000 --> 00:18:26.000]  人多的要多給他們產業
[00:18:26.000 --> 00:18:28.000]  人少的要少給他們產業
[00:18:28.000 --> 00:18:32.000]  各照備數的人數分配產業」
[00:18:32.000 --> 00:18:34.000]  這個就是分地的原則
[00:18:34.000 --> 00:18:36.000]  人多的就給多一點給他
[00:18:36.000 --> 00:18:38.000]  人少的就給少一點給他
[00:18:38.000 --> 00:18:39.000]  很簡單
[00:18:39.000 --> 00:18:42.000]  就是讓他們預備進入應許之地
[00:18:42.000 --> 00:18:45.000]  所以就需要有一個分地的原則
[00:18:45.000 --> 00:18:50.000]  然後最後也提醒他們一件事
[00:18:50.000 --> 00:18:52.000]  就是在64節
[00:18:52.000 --> 00:18:54.000]  這些被數的人數中
[00:18:54.000 --> 00:18:56.000]  沒有一個是摩西和亞倫濟斯
[00:18:56.000 --> 00:18:59.000]  先前在西奈礦野所數的以色列
[00:18:59.000 --> 00:19:03.000]  正正就是對應先前上帝的吩咐
[00:19:03.000 --> 00:19:04.000]  或上帝的審判
[00:19:04.000 --> 00:19:10.000]  第一代的人一個都不能夠進入應許之地
[00:19:10.000 --> 00:19:14.000]  除了耶夫尼的兒子迦納和聯的兒子約書亞之外
[00:19:14.000 --> 00:19:17.000]  這裡再次提醒
[00:19:17.000 --> 00:19:20.000]  不信的一個都不能夠存留
[00:19:20.000 --> 00:19:23.000]  反而有信心的迦納和約書亞
[00:19:23.000 --> 00:19:26.000]  才能夠承受應許之地
[00:19:26.000 --> 00:19:28.000]  這裡有一點伏筆
[00:19:28.000 --> 00:19:31.000]  到27章就記載了兩個事件
[00:19:31.000 --> 00:19:36.000]  分別是西羅菲哈的女兒和約書亞承繼摩西
[00:19:36.000 --> 00:19:38.000]  兩個是說什麼呢?
[00:19:38.000 --> 00:19:41.000]  我們很簡單很快地高呼一次
[00:19:41.000 --> 00:19:45.000]  27節說約瑟的兒子馬來西的宗族中
[00:19:45.000 --> 00:19:47.000]  有馬來西的元孫
[00:19:47.000 --> 00:19:48.000]  馬吉的曾孫
[00:19:48.000 --> 00:19:49.000]  基列的孫子
[00:19:49.000 --> 00:19:50.000]  希伏的兒子
[00:19:50.000 --> 00:19:52.000]  西羅菲哈的女兒
[00:19:52.000 --> 00:19:53.000]  有五個女兒
[00:19:53.000 --> 00:19:55.000]  他們站到會幕門口
[00:19:55.000 --> 00:19:58.000]  在摩西和以利亞薩濟斯
[00:19:58.000 --> 00:20:01.000]  以及眾領袖和傳會眾面前說
[00:20:01.000 --> 00:20:03.000]  我們的父親死在曠野
[00:20:03.000 --> 00:20:06.000]  他沒有與可拉同夥聚集攻擊耶和華
[00:20:06.000 --> 00:20:08.000]  是在自己的罪中死的
[00:20:08.000 --> 00:20:09.000]  他沒有兒子
[00:20:09.000 --> 00:20:11.000]  為什麼因我們的父親沒有兒子
[00:20:11.000 --> 00:20:14.000]  就將他的名從他的族中除掉呢?
[00:20:14.000 --> 00:20:18.000]  求你們在我們的父親的兄弟中分級我們產業
[00:20:18.000 --> 00:20:20.000]  這裡就遇見一個問題
[00:20:20.000 --> 00:20:23.000]  問題就是西羅菲哈的女兒
[00:20:23.000 --> 00:20:25.000]  因為西羅菲哈沒有兒子
[00:20:25.000 --> 00:20:29.000]  所以不能夠承繼她父親的產業
[00:20:29.000 --> 00:20:31.000]  而她父親因為沒有兒子去承繼
[00:20:31.000 --> 00:20:34.000]  她的族很快
[00:20:34.000 --> 00:20:39.000]  或者她的家很快就在馬來西族群中消失
[00:20:39.000 --> 00:20:43.000]  承受滅族的危機
[00:20:43.000 --> 00:20:45.000]  所以西羅菲哈的女兒
[00:20:45.000 --> 00:20:49.000]  就去到摩西和上帝面前問
[00:20:49.000 --> 00:20:50.000]  究竟可以怎樣做?
[00:20:50.000 --> 00:20:53.000]  可不可以將產業分給他們?
[00:20:53.000 --> 00:20:55.000]  最後解決方法就是
[00:20:55.000 --> 00:20:58.000]  耶和華回答可以
[00:20:58.000 --> 00:21:01.000]  補充了一些條例
[00:21:01.000 --> 00:21:03.000]  就是如果人死了沒有兒子
[00:21:03.000 --> 00:21:05.000]  就將產業傳給他的女兒
[00:21:05.000 --> 00:21:08.000]  如果沒有女兒就將產業傳給兄弟
[00:21:08.000 --> 00:21:10.000]  如果沒有兄弟就傳給父親的兄弟
[00:21:10.000 --> 00:21:13.000]  如果沒有就傳給最近的親屬
[00:21:13.000 --> 00:21:16.000]  但是名字就要歸還給那個人
[00:21:16.000 --> 00:21:19.000]  這裡其實是在說什麼呢?
[00:21:19.000 --> 00:21:24.000]  就是西羅菲哈的女兒充滿信心
[00:21:24.000 --> 00:21:27.000]  當她未進入英許之地的時候
[00:21:27.000 --> 00:21:28.000]  她已經在說什麼呢?
[00:21:28.000 --> 00:21:30.000]  在說分地
[00:21:30.000 --> 00:21:32.000]  未進入迦南就已經分地
[00:21:32.000 --> 00:21:36.000]  就是說她很肯定能夠得到這塊土地
[00:21:36.000 --> 00:21:39.000]  所以她才提出這個問題
[00:21:39.000 --> 00:21:42.000]  其實反映著他們背後有一種信心
[00:21:42.000 --> 00:21:46.000]  她相信上帝一定會給予他們這塊土地
[00:21:46.000 --> 00:21:51.000]  第二個承繼問題就是摩西快要死了
[00:21:51.000 --> 00:21:53.000]  誰來承繼他呢?
[00:21:53.000 --> 00:21:54.000]  耶和華對摩西說:
[00:21:54.000 --> 00:21:59.000]  「你上者阿巴林三物看我所賜給以色列人的地
[00:21:59.000 --> 00:22:02.000]  看了之後你必歸到你的列祖那裡
[00:22:02.000 --> 00:22:04.000]  像你哥哥阿倫歸去一樣
[00:22:04.000 --> 00:22:06.000]  因為你在尋的曠野
[00:22:06.000 --> 00:22:09.000]  當匯眾爭鬧的時候違背了我的命令
[00:22:09.000 --> 00:22:14.000]  在取水之時沒有再匯眾眼前尊我為聖」
[00:22:14.000 --> 00:22:16.000]  摩西在最後死的時候
[00:22:16.000 --> 00:22:20.000]  耶和華帶他去了阿巴林三物
[00:22:20.000 --> 00:22:23.000]  只是讓他看到應許之地
[00:22:23.000 --> 00:22:24.000]  但不能夠進入
[00:22:24.000 --> 00:22:26.000]  看見卻不得進入
[00:22:26.000 --> 00:22:27.000]  為什麼呢?
[00:22:27.000 --> 00:22:29.000]  因為他重新提到
