
[00:00:00.000 --> 00:00:02.000]  大英哲會平安
[00:03:12.000 --> 00:03:14.000]  不要讓人知道這事
[00:03:14.000 --> 00:03:16.000]  又吩咐給他東西吃
[00:03:16.000 --> 00:03:20.000]  這是馬可福音第五章21-43節
[00:03:20.000 --> 00:03:25.000]  這段經文真的可以算是一段我們比較熟悉
[00:03:25.000 --> 00:03:30.000]  有印象耶穌所行的神蹟事件
[00:03:30.000 --> 00:03:32.000]  話說這件事發生之前
[00:03:32.000 --> 00:03:35.000]  耶穌剛剛在一個叫做格拉森的地區
[00:03:35.000 --> 00:03:38.000]  做了一個趕鬼的神蹟
[00:03:38.000 --> 00:03:44.000]  他將一隻叫做群的鬼趕進了豬群裡
[00:03:44.000 --> 00:03:49.000]  然後二千隻豬就衝下山死了
[00:03:49.000 --> 00:03:52.000]  事後當地的人就很怕耶穌
[00:03:52.000 --> 00:03:54.000]  又很討厭耶穌
[00:03:54.000 --> 00:03:58.000]  於是就將耶穌從格拉森的地方趕走了
[00:03:58.000 --> 00:04:03.000]  經文記述耶穌離開了格拉森的地方
[00:04:03.000 --> 00:04:05.000]  他過了一湯河
[00:04:05.000 --> 00:04:09.000]  然後他重新回到猶太人聚居的地方
[00:04:09.000 --> 00:04:13.000]  都不知道是不是耶穌趕鬼的這件事的消息
[00:04:13.000 --> 00:04:15.000]  因為他們的時間比耶穌的船還要快
[00:04:15.000 --> 00:04:17.000]  所以耶穌上岸沒多久
[00:04:17.000 --> 00:04:21.000]  就有一群人聚集又在找耶穌
[00:04:21.000 --> 00:04:23.000]  然後其中一個人叫做葉努
[00:04:23.000 --> 00:04:25.000]  他是一個會堂的主管
[00:04:25.000 --> 00:04:28.000]  他就來求耶穌去醫治他的女兒
[00:04:28.000 --> 00:04:31.000]  會堂的主管是什麼人呢?
[00:04:31.000 --> 00:04:34.000]  會堂就是昔日猶太
[00:04:34.000 --> 00:04:36.000]  就是以色列國亡了國
[00:04:36.000 --> 00:04:38.000]  耶路撒冷聖殿被毀
[00:04:38.000 --> 00:04:41.000]  以色列人四散去到不同的地方
[00:04:41.000 --> 00:04:44.000]  他們在不同的地方仍然要聚集
[00:04:44.000 --> 00:04:45.000]  仍然要學律法
[00:04:45.000 --> 00:04:46.000]  仍然要經過耶和華
[00:04:46.000 --> 00:04:48.000]  就是在會堂裡面進行
[00:04:48.000 --> 00:04:51.000]  而會堂的主管是什麼人呢?
[00:04:51.000 --> 00:04:56.000]  就是你當是一個類似現在的行政主管的角色
[00:04:56.000 --> 00:04:59.000]  就是負責管理會堂的設施
[00:04:59.000 --> 00:05:03.000]  負責編排讀經講道的人手
[00:05:03.000 --> 00:05:06.000]  預備讀經的經卷
[00:05:06.000 --> 00:05:10.000]  同時他們有責任去確保會堂裡面所進行的一切事務
[00:05:10.000 --> 00:05:14.000]  禮儀是按照傳統和規矩去執行
[00:05:14.000 --> 00:05:17.000]  但是會堂主管的這個人
[00:05:17.000 --> 00:05:20.000]  從未到拉比和文士
[00:05:20.000 --> 00:05:27.000]  他們是沒有受過教導律法的專業訓練
[00:05:27.000 --> 00:05:32.000]  所以他是一個單純負責行政的人員
[00:05:32.000 --> 00:05:34.000]  雖然如此
[00:05:34.000 --> 00:05:37.000]  他在會堂裡面的角色仍然是舉足輕重
[00:05:37.000 --> 00:05:40.000]  他也是一個負責管理的角色
[00:05:40.000 --> 00:05:44.000]  所以無論如何他在猶太人群體裡面
[00:05:44.000 --> 00:05:46.000]  仍然有相當的地位
[00:05:46.000 --> 00:05:48.000]  相當的聲望
[00:05:48.000 --> 00:05:52.000]  而這一天這個會堂的主管葉努就來找耶穌
[00:05:52.000 --> 00:05:56.000]  他希望耶穌可以醫治他病得很重的女兒
[00:05:56.000 --> 00:05:58.000]  看到這裡我們就會覺得
[00:05:58.000 --> 00:06:04.000]  對了,這個就是耶穌這麼多個醫治的神蹟裡面的其中一個
[00:06:04.000 --> 00:06:05.000]  沒有特別
[00:06:05.000 --> 00:06:08.000]  就是有個人病了然後耶穌醫治好
[00:06:08.000 --> 00:06:12.000]  但是特別的地方就在於
[00:06:12.000 --> 00:06:16.000]  耶穌在他跟葉努回家的過程裡面
[00:06:16.000 --> 00:06:18.000]  就被打斷了
[00:06:18.000 --> 00:06:23.000]  經文說有一個患血流的婦人為了得到醫治
[00:06:23.000 --> 00:06:27.000]  她在人群裡面偷偷地摸耶穌的衣服
[00:06:27.000 --> 00:06:29.000]  血流是一個婦科病
[00:06:29.000 --> 00:06:33.000]  是女士她的月經不停
[00:06:33.000 --> 00:06:36.000]  是經期的意外不斷地流血
[00:06:36.000 --> 00:06:40.000]  而耶穌眼前這個婦人足足患了12年的血流
[00:06:40.000 --> 00:06:43.000]  這個故事我們又是很熟悉
[00:06:43.000 --> 00:06:45.000]  婦人的病不輕
[00:06:45.000 --> 00:06:47.000]  但是她摸到耶穌的衣服後
[00:06:47.000 --> 00:06:49.000]  她就馬上痊癒了
[00:06:49.000 --> 00:06:53.000]  而我們也記得耶穌感覺到有能力在她的衣服流了出去
[00:06:53.000 --> 00:06:56.000]  於是就轉身來找那個婦人
[00:06:59.000 --> 00:07:02.000]  經文記述這個婦人聽到耶穌找她
[00:07:02.000 --> 00:07:03.000]  她有什麼反應呢
[00:07:03.000 --> 00:07:05.000]  經文說她恐懼戰驚
[00:07:05.000 --> 00:07:07.000]  我們記住有這個描述
[00:07:07.000 --> 00:07:09.000]  我們之後會再處理
[00:07:09.000 --> 00:07:12.000]  無論如何耶穌最後見到這個婦人
[00:07:12.000 --> 00:07:15.000]  然後他就跟她說肯定了她的信心
[00:07:15.000 --> 00:07:17.000]  然後就打發這個婦人離開
[00:07:17.000 --> 00:07:19.000]  耶穌行了一件神蹟
[00:07:19.000 --> 00:07:21.000]  然後又醫好了一個病人
[00:07:21.000 --> 00:07:23.000]  照道理這件是一件好的事
[00:07:23.000 --> 00:07:26.000]  應該是大團結局
[00:07:26.000 --> 00:07:28.000]  但是我們又忘記了
[00:07:28.000 --> 00:07:32.000]  其實耶穌是在去這個業老的家的途中
[00:07:32.000 --> 00:07:34.000]  而這件事呢
[00:07:34.000 --> 00:07:36.000]  這個血流婦人的這件事呢
[00:07:36.000 --> 00:07:39.000]  卻是耽誤了耶穌去這個業老家的行程
[00:07:39.000 --> 00:07:43.000]  正當耶穌又準備出發之際
[00:07:43.000 --> 00:07:45.000]  業老的僕人就來到
[00:07:45.000 --> 00:07:47.000]  就說你的女兒已經死了
[00:07:47.000 --> 00:07:50.000]  業老還沒有來得及去回答這個僕人
[00:07:50.000 --> 00:07:52.000]  耶穌就搶先去回應了
[00:07:52.000 --> 00:07:54.000]  他說不要怕
[00:07:54.000 --> 00:07:56.000]  只要相信
[00:07:56.000 --> 00:07:59.000]  經文又再次提及害怕
[00:07:59.000 --> 00:08:02.000]  怕些什麼呢
[00:08:02.000 --> 00:08:08.000]  是不是怕女兒已經沒有康復的希望呢
[00:08:08.000 --> 00:08:12.000]  為什麼這段經文裡面每個人都在怕呢
[00:08:12.000 --> 00:08:16.000]  我們又先將這個疑問放在一旁
[00:08:16.000 --> 00:08:20.000]  無論如何之後又是我們很熟悉的情節
[00:08:20.000 --> 00:08:22.000]  耶穌去到這個業老的家
[00:08:22.000 --> 00:08:25.000]  這個女孩已經死了
[00:08:25.000 --> 00:08:27.000]  但耶穌說不是啊
[00:08:27.000 --> 00:08:28.000]  她只是睡了
[00:08:28.000 --> 00:08:29.000]  但她的家人又不相信
[00:08:29.000 --> 00:08:30.000]  在笑耶穌
[00:08:30.000 --> 00:08:32.000]  然後耶穌又讓這個女孩復活了
[00:08:32.000 --> 00:08:35.000]  就這樣這件事件
[00:08:35.000 --> 00:08:37.000]  去到這個地方算是圓滿結束了
[00:08:37.000 --> 00:08:41.000]  按照我們過去對這兩個神蹟
[00:08:41.000 --> 00:08:42.000]  這兩件事件
[00:08:42.000 --> 00:08:44.000]  我們過去看到的
[00:08:44.000 --> 00:08:45.000]  我們會看到什麼呢
[00:08:45.000 --> 00:08:48.000]  就是耶穌的能力大到衣服都有能力
[00:08:48.000 --> 00:08:50.000]  衣服都有治病的能力
[00:08:50.000 --> 00:08:53.000]  耶穌的能力厲害到可以叫死人復活
[00:08:53.000 --> 00:08:56.000]  在這兩件事件裡面
[00:08:56.000 --> 00:08:59.000]  血漏婦人和業老都對耶穌很有信心
[00:08:59.000 --> 00:09:04.000]  我不知道各位有沒有印象
[00:09:04.000 --> 00:09:07.000]  我上年四月的時候
[00:09:07.000 --> 00:09:11.000]  來講過一篇講題叫神的兒子的信息
[00:09:11.000 --> 00:09:12.000]  上年四月
[00:09:12.000 --> 00:09:16.000]  簡單來說就是我嘗試帶大家去看
[00:09:16.000 --> 00:09:19.000]  馬可福音裡面有一個很重要的目的
[00:09:19.000 --> 00:09:22.000]  目的就是要讓人在馬可福音裡面明白
[00:09:22.000 --> 00:09:24.000]  耶穌到底是誰
[00:09:24.000 --> 00:09:26.000]  並且耶穌要帶來一個怎樣的福音
[00:09:26.000 --> 00:09:28.000]  這個是上年四月我跟大家分享過
[00:09:28.000 --> 00:09:32.000]  如果按照我們剛才所讀
[00:09:32.000 --> 00:09:34.000]  所看這段經文所發現的
[00:09:34.000 --> 00:09:36.000]  我們會得到一個什麼結論呢
[00:09:36.000 --> 00:09:38.000]  耶穌是誰
[00:09:38.000 --> 00:09:42.000]  我認為耶穌就是一個有能力的上帝
[00:09:42.000 --> 00:09:44.000]  祂帶來的是一個怎樣的福音
[00:09:44.000 --> 00:09:46.000]  就是一個能夠使病得醫治
[00:09:46.000 --> 00:09:49.000]  能夠使死人復活的福音
[00:09:49.000 --> 00:09:51.000]  還有沒有其他
[00:09:51.000 --> 00:09:52.000]  沒有了 就是這樣
[00:09:52.000 --> 00:09:54.000]  耶穌就是一個有能力的上帝
[00:09:54.000 --> 00:09:56.000]  祂能夠使病得醫治
[00:09:56.000 --> 00:09:57.000]  使死人復活
[00:09:57.000 --> 00:10:00.000]  是很重要
[00:10:00.000 --> 00:10:02.000]  我講得很輕佻 但是很重要
[00:10:02.000 --> 00:10:04.000]  但是仔細去想一想
[00:10:04.000 --> 00:10:07.000]  其實我們很少留意在福音書裡面
[00:10:07.000 --> 00:10:09.000]  其實很少出現
[00:10:09.000 --> 00:10:11.000]  好像我們剛剛所讀的兩件事件交錯
[00:10:11.000 --> 00:10:13.000]  這樣出現的狀況
[00:10:14.000 --> 00:10:17.000]  耶穌似乎刻意去讓兩件事同時發生
[00:10:17.000 --> 00:10:21.000]  而馬可福音的作者馬可
[00:10:21.000 --> 00:10:23.000]  也如實地將這兩件事記錄下來
[00:10:23.000 --> 00:10:27.000]  到底兩件事有什麼共同的地方呢
[00:10:27.000 --> 00:10:32.000]  這個共同的地方會不會幫助我們更加理解耶穌的身份
[00:10:32.000 --> 00:10:35.000]  幫助我們更加明白耶穌要帶來的福音
[00:10:35.000 --> 00:10:39.000]  如果我們真的用心留意
[00:10:39.000 --> 00:10:42.000]  擺脫我們過去因為對這件事很熟悉
[00:10:42.000 --> 00:10:44.000]  而有一些固有的想法
[00:10:44.000 --> 00:10:47.000]  我們擺脫這些想法去思考的話
[00:10:47.000 --> 00:10:51.000]  我可能會發現兩件事其實同樣被不潔淨
[00:10:51.000 --> 00:10:55.000]  或者潔淨不潔淨的主題串連著
[00:10:55.000 --> 00:10:58.000]  開始的時候我跟大家提過
[00:10:58.000 --> 00:11:05.000]  事件是發生在耶穌剛剛重新回到猶太人的聚居地之後發生
[00:11:05.000 --> 00:11:08.000]  而來到耶穌面前的
[00:11:08.000 --> 00:11:12.000]  雖然不是一個受過專業訓練的拉比或者文士
[00:11:12.000 --> 00:11:15.000]  但卻是一個在猶太人的群體裡
[00:11:15.000 --> 00:11:19.000]  都有地位有聲望的一個會堂的主管
[00:11:19.000 --> 00:11:24.000]  而弔詭的是
[00:11:24.000 --> 00:11:27.000]  在耶穌跟著這個葉老回家的路途上
[00:11:27.000 --> 00:11:31.000]  那個在人群中偷偷地摸耶穌的
[00:11:31.000 --> 00:11:34.000]  是一個十二年閱經不止的婦人
[00:11:34.000 --> 00:11:37.000]  在猶太人的律法裡
[00:11:37.000 --> 00:11:39.000]  如果大家看回利美記
[00:11:39.000 --> 00:11:44.000]  凡是在經期期間的婦女都會被視為不潔
[00:11:44.000 --> 00:11:49.000]  任何人都不能觸碰在閱經期間的婦人
[00:11:49.000 --> 00:11:51.000]  或者屬於他們的個人物品
[00:11:51.000 --> 00:11:54.000]  凡是觸碰了她都會被視為不潔
[00:11:54.000 --> 00:11:58.000]  那怎樣才能潔淨呢?就是回家洗澡換衣服
[00:11:58.000 --> 00:12:03.000]  偏偏耶穌的衣裳被這個婦人
[00:12:03.000 --> 00:12:07.000]  被這個十二年閱經不止的婦人偷偷摸了
[00:12:07.000 --> 00:12:09.000]  還要被耶穌發現了
[00:12:09.000 --> 00:12:11.000]  按照律法耶穌應該要怎樣呢?
[00:12:11.000 --> 00:12:13.000]  他應該要停止所有的行程
[00:12:13.000 --> 00:12:15.000]  他不能夠再接觸任何人
[00:12:15.000 --> 00:12:18.000]  他需要馬上回家換衣服洗澡
[00:12:18.000 --> 00:12:24.000]  經文說婦人是聽見過耶穌的事跡
[00:12:24.000 --> 00:12:26.000]  才來找耶穌的
[00:12:26.000 --> 00:12:31.000]  她應該是知道耶穌是一個猶太人
[00:12:31.000 --> 00:12:36.000]  她應該知道耶穌應該要受律法的規限
[00:12:36.000 --> 00:12:40.000]  所以大家都期望耶穌要受律法的規限
[00:12:40.000 --> 00:12:45.000]  所以法利賽人才會公然質疑耶穌不守安息日之類的
[00:12:45.000 --> 00:12:50.000]  這個婦人知道猶太人會稱耶穌為夫子
[00:12:50.000 --> 00:12:52.000]  即是猶太人的老師的意思
[00:12:52.000 --> 00:12:58.000]  她也很大可能知道耶穌正在跟隨一個猶太會堂的主管
[00:12:58.000 --> 00:13:00.000]  去某一個地方
[00:13:01.000 --> 00:13:03.000]  如果是這樣的話
[00:13:03.000 --> 00:13:05.000]  我們可能就更加能夠想像到
[00:13:05.000 --> 00:13:09.000]  婦人在聽見耶穌找她的時候的恐懼
[00:13:09.000 --> 00:13:13.000]  她除了害怕耶穌不知道要找她做什麼之外
[00:13:13.000 --> 00:13:18.000]  可能她更加擔心她眼前的大人物大恩人
[00:13:18.000 --> 00:13:21.000]  會不會因為她摸了她的衣服
[00:13:21.000 --> 00:13:23.000]  導致她成為了不潔
[00:13:23.000 --> 00:13:26.000]  而影響了這個大人物大恩人的行程
[00:13:27.000 --> 00:13:33.000]  會不會這個大恩人耶穌會因為他惹來的麻煩而對他責難呢
[00:13:33.000 --> 00:13:36.000]  他會不會罵我
[00:13:36.000 --> 00:13:41.000]  他會不會審判我好像其他的猶太教領袖一樣
[00:13:41.000 --> 00:13:46.000]  他會不會在這麼多的人群中間就來羞辱我
[00:13:46.000 --> 00:13:48.000]  更加進一步他可能會想
[00:13:48.000 --> 00:13:51.000]  身邊的人知道了這件事會怎樣
[00:13:51.000 --> 00:13:53.000]  他們會有什麼反應
[00:13:55.000 --> 00:13:57.000]  但耶穌的回應是什麼呢
[00:13:57.000 --> 00:14:02.000]  耶穌說女兒你的信救了你平平安安地回去吧
[00:14:02.000 --> 00:14:04.000]  你的災病痊癒了
[00:14:04.000 --> 00:14:09.000]  耶穌不單止沒有介懷潔淨或不潔淨的問題
[00:14:09.000 --> 00:14:12.000]  他更加宣告這個婦人已經得救
[00:14:12.000 --> 00:14:20.000]  類似的情況同樣發生在耶路的女兒身上
[00:14:22.000 --> 00:14:26.000]  死屍即死人的屍體在猶太律法同樣是不潔的
[00:14:26.000 --> 00:14:30.000]  觸摸了死屍的人不潔的程度
[00:14:30.000 --> 00:14:34.000]  比碰到月經期間的婦女更加嚴重
[00:14:34.000 --> 00:14:38.000]  即如果有程度分就更加不乾淨更加不潔
[00:14:38.000 --> 00:14:43.000]  這個觸摸了屍體的人需要因為觸摸屍體而自結七天
[00:14:43.000 --> 00:14:47.000]  所以當耶路的僕人來到跟耶穌說
[00:14:47.000 --> 00:14:49.000]  跟耶路說你女兒已經死了的時候
[00:14:49.000 --> 00:14:54.000]  僕人或耶路可能都會考慮到類似的問題
[00:14:54.000 --> 00:15:00.000]  其實女兒已經死了就不需要耶穌再白走一趟
[00:15:00.000 --> 00:15:04.000]  反正都已成定局何必要連累耶穌
[00:15:04.000 --> 00:15:07.000]  又因為觸摸了屍體而不潔淨七天
[00:15:07.000 --> 00:15:13.000]  更加推多一步可能耶路可能更加會考慮
[00:15:13.000 --> 00:15:16.000]  不是耶穌剛剛碰了一個不潔的婦人
[00:15:16.000 --> 00:15:19.000]  她有沒有需要都回家潔淨自己
[00:15:19.000 --> 00:15:21.000]  還是不要妨礙她
[00:15:21.000 --> 00:15:26.000]  但耶穌似乎看穿了耶路和她的僕人的想法
[00:15:26.000 --> 00:15:31.000]  所以耶穌的回應是不要怕只要信
[00:15:31.000 --> 00:15:36.000]  甚至當耶穌去到這個耶路的家裡
[00:15:36.000 --> 00:15:38.000]  一個猶太會堂主管的家裡
[00:15:38.000 --> 00:15:41.000]  按道理都需要嚴謹地守律法
[00:15:41.000 --> 00:15:45.000]  耶穌走到這個女孩的房間
[00:15:45.000 --> 00:15:47.000]  基文說耶穌想都不想
[00:15:47.000 --> 00:15:50.000]  他就拉住這個死了的女孩的手
[00:15:50.000 --> 00:15:52.000]  然後就吩咐這個女孩起來
[00:15:52.000 --> 00:15:55.000]  然後這個女孩就起來了
[00:15:55.000 --> 00:16:02.000]  如果我們從潔淨和不潔淨的角度去看這段經文
[00:16:02.000 --> 00:16:06.000]  從這兩件交錯發生的事件裡
[00:16:06.000 --> 00:16:10.000]  我們會看到耶穌好像是一個完全無視猶太律法
[00:16:10.000 --> 00:16:13.000]  有關潔淨的條例和傳統
[00:16:13.000 --> 00:16:15.000]  甚至如果我們看後一點
[00:16:15.000 --> 00:16:17.000]  《馬學福音》第七章的時候
[00:16:17.000 --> 00:16:21.000]  我們會看到一段耶穌在責備那些犯利賽人
[00:16:21.000 --> 00:16:24.000]  說他們在守那些傳統
[00:16:24.000 --> 00:16:27.000]  大家回去可以看第七章
[00:16:27.000 --> 00:16:34.000]  《馬學福音》似乎有心去鋪陳一個無視傳統的耶穌
[00:16:34.000 --> 00:16:36.000]  如果我們魯莽一點
[00:16:36.000 --> 00:16:38.000]  我們可能甚至會走一個結論
[00:16:38.000 --> 00:16:41.000]  在《馬學福音》裡面或者聖經裡面
[00:16:41.000 --> 00:16:44.000]  傳統就是等於錯,是等於不好
[00:16:44.000 --> 00:16:47.000]  耶穌就是一個反傳統的耶穌
[00:16:47.000 --> 00:16:49.000]  反對傳統的耶穌
[00:16:49.000 --> 00:16:55.000]  我不知道大家會不會認同
[00:16:55.000 --> 00:16:58.000]  事後你都可以給一些回應給我
[00:16:58.000 --> 00:17:03.000]  這個年代碰巧都是一個反對傳統
[00:17:03.000 --> 00:17:06.000]  而且反對權威的年代
[00:17:06.000 --> 00:17:08.000]  近這十年,不需要說了
[00:17:08.000 --> 00:17:13.000]  我們經歷了很多對權威、對傳統的對抗
[00:17:13.000 --> 00:17:17.000]  但其實不只是香港這個地方
[00:17:17.000 --> 00:17:21.000]  或者不只是近這十年或者二十年的狀況
[00:17:21.000 --> 00:17:24.000]  其實由十九世紀,即是一百多年開始
[00:17:24.000 --> 00:17:29.000]  西方的地方國家開始提倡自由、民主
[00:17:29.000 --> 00:17:32.000]  人就開始慢慢將個人的地位提升
[00:17:32.000 --> 00:17:35.000]  提升到一個甚至貶低了群體
[00:17:35.000 --> 00:17:39.000]  貶低傳統、貶低權威的一個狀態
[00:17:39.000 --> 00:17:45.000]  而這種思想思路一直發展延伸
[00:17:45.000 --> 00:17:51.000]  就造就了或者影響了我們今天所相信的很多道德價值
[00:17:51.000 --> 00:17:54.000]  也影響了我們今天的教會群體
[00:17:54.000 --> 00:17:55.000]  我簡單舉個例子
[00:17:55.000 --> 00:17:59.000]  在教會裡面我們不難會聽到一些說話
[00:17:59.000 --> 00:18:02.000]  傳統思維不好,不合音
[00:18:02.000 --> 00:18:06.000]  那些禮儀傳統是傳統教會才做的
[00:18:06.000 --> 00:18:09.000]  我們現在這些現代教會是不會做的
[00:18:09.000 --> 00:18:11.000]  傳統很悶的
[00:18:11.000 --> 00:18:14.000]  我們今天的教會不可以是這樣
[00:18:14.000 --> 00:18:19.000]  甚至崇拜之後你儘管開你的IG
[00:18:19.000 --> 00:18:22.000]  你找一下不少基督徒的帳戶
[00:18:22.000 --> 00:18:26.000]  其實可能都是這一類想法的提倡者
[00:18:28.000 --> 00:18:32.000]  於是乎不知道由哪個時間起
[00:18:32.000 --> 00:18:35.000]  從某個角度去看
[00:18:35.000 --> 00:18:38.000]  教會在這個時代的任務就慢慢演變為
[00:18:38.000 --> 00:18:41.000]  我要努力推翻傳統
[00:18:41.000 --> 00:18:44.000]  要建立一個屬於我或者favor我
[00:18:44.000 --> 00:18:47.000]  我喜歡、我習慣、我舒適的信仰模式
[00:18:47.000 --> 00:18:50.000]  不知道由哪個時間開始
[00:18:50.000 --> 00:18:54.000]  教會在這個時代的任務就慢慢演變為
[00:18:54.000 --> 00:18:56.000]  我要努力推翻傳統
[00:18:56.000 --> 00:18:59.000]  要建立一個屬於我或者favor我的信仰模式
[00:18:59.000 --> 00:19:06.000]  不過在《馬可方言》發生的兩件事件裡
[00:19:06.000 --> 00:19:08.000]  甚至在《方書》裡
[00:19:08.000 --> 00:19:09.000]  如果我們留心去看
[00:19:09.000 --> 00:19:14.000]  耶穌其實不是一個輕視或者否定傳統的人
[00:19:14.000 --> 00:19:17.000]  在第七章
[00:19:17.000 --> 00:19:20.000]  我剛才所提及耶穌和法利賽人的討論
[00:19:20.000 --> 00:19:21.000]  那個爭論裡
[00:19:21.000 --> 00:19:23.000]  耶穌所針對的
[00:19:23.000 --> 00:19:29.000]  其實是法利賽人將傳統置於上帝的說話之上的行為
[00:19:29.000 --> 00:19:30.000]  如果這樣說的話
[00:19:30.000 --> 00:19:33.000]  其實這個行為和我們今天將個人喜好
[00:19:33.000 --> 00:19:35.000]  自由置於上帝說話之上
[00:19:35.000 --> 00:19:37.000]  其實很類似
[00:19:37.000 --> 00:19:38.000]  不過anyway
[00:19:38.000 --> 00:19:40.000]  而在《方音書》的其他地方
[00:19:40.000 --> 00:19:42.000]  其實不論是耶穌的成長
[00:19:42.000 --> 00:19:45.000]  還是我們看到耶穌對節旗的重視等等
[00:19:45.000 --> 00:19:50.000]  其實我們看到耶穌是一個會隔守傳統的人的耶穌
[00:19:52.000 --> 00:19:55.000]  所以其實不論對於這個血流的婦人
