
[00:00:00.000 --> 00:00:08.880]  (麥美娟) 很多謝敬拜隊帶領我們一起敬拜讚美主
[00:04:43.040 --> 00:04:45.040]  「用詩歌向他歡呼」
[00:04:45.040 --> 00:04:47.040]  「因耶和華是偉大的上帝」
[00:04:47.040 --> 00:04:50.040]  「是超越萬神的大君王」
[00:04:50.040 --> 00:04:52.040]  在敬拜之先,在第六節之先
[00:04:52.040 --> 00:04:55.040]  其實一開始已經是一個呼籲
[00:04:55.040 --> 00:04:56.040]  「來呀,我們一起來」
[00:04:56.040 --> 00:04:59.040]  「我們要一起,不只是你和我」
[00:04:59.040 --> 00:05:01.040]  是整個以色列的民族
[00:05:01.040 --> 00:05:04.040]  是整個國家的人民
[00:05:04.040 --> 00:05:05.040]  是上帝的子民
[00:05:05.040 --> 00:05:09.040]  要全部一起去歌唱
[00:05:09.040 --> 00:05:13.040]  一直是整個歡呼獻上感謝
[00:05:13.040 --> 00:05:16.040]  因為唯有這個盤石
[00:05:16.040 --> 00:05:18.040]  唯有這個上帝去拯救
[00:05:18.040 --> 00:05:20.040]  所以是很開心的
[00:05:20.040 --> 00:05:23.040]  是一群人很雀躍、很歡喜的
[00:05:23.040 --> 00:05:26.040]  去到耶和華面前獻上詩歌
[00:05:26.040 --> 00:05:28.040]  而不是在這個情況下
[00:05:28.040 --> 00:05:29.040]  不是愛歌
[00:05:29.040 --> 00:05:34.040]  而是很歡喜快樂的獻上感謝的詩歌
[00:05:34.040 --> 00:05:37.040]  於是並且進一步說
[00:05:37.040 --> 00:05:39.040]  「你的心處在他手中」
[00:05:39.040 --> 00:05:41.040]  「山的高峰也屬他」
[00:05:41.040 --> 00:05:43.040]  「海洋屬他,是他造的」
[00:05:43.040 --> 00:05:45.040]  「海地也是他手造成的」
[00:05:45.040 --> 00:05:47.040]  「來呀,我們要俯伏敬拜」
[00:05:47.040 --> 00:05:50.040]  「在做我們的耶和華面前跪拜」
[00:05:50.040 --> 00:05:53.040]  上帝不單是創造主
[00:05:53.040 --> 00:05:55.040]  亦是掌權
[00:05:55.040 --> 00:05:58.040]  你的心處都在他的手中
[00:05:58.040 --> 00:06:00.040]  他的掌管下
[00:06:00.040 --> 00:06:03.040]  他是創造、他是拯救
[00:06:03.040 --> 00:06:04.040]  他亦是掌管
[00:06:04.040 --> 00:06:07.040]  所以在第六節時再呼籲
[00:06:07.040 --> 00:06:09.040]  「不要理會了」
[00:06:09.040 --> 00:06:12.040]  「我們真的要一起來敬拜、俯伏」
[00:06:12.040 --> 00:06:13.040]  「在上帝面前」
[00:06:13.040 --> 00:06:17.040]  還要這個敬拜、俯伏是屈身的
[00:06:17.040 --> 00:06:20.040]  不是站著,不是坐著
[00:06:20.040 --> 00:06:23.040]  而是專門以這個姿態
[00:06:23.040 --> 00:06:24.040]  要跪下
[00:06:24.040 --> 00:06:26.040]  要在上帝面前很專注
[00:06:26.040 --> 00:06:29.040]  很崇敬的態度
[00:06:29.040 --> 00:06:32.040]  去敬拜、讚美我們的主
[00:06:32.040 --> 00:06:34.040]  於是其實就是一個呼籲
[00:06:34.040 --> 00:06:39.040]  我們將焦點、注意力轉向上帝
[00:06:39.040 --> 00:06:42.040]  不是焦點在我們的創傷裏
[00:06:42.040 --> 00:06:44.040]  不是因為我們有甚麼傷
[00:06:44.040 --> 00:06:47.040]  可以呼籲我們來到上帝面前
[00:06:47.040 --> 00:06:50.040]  而是因為有這位主
[00:06:50.040 --> 00:06:55.040]  我們的注意力就轉移到上帝面前
[00:06:55.040 --> 00:06:58.040]  有一位配受敬拜的主
[00:06:58.040 --> 00:07:01.040]  因為我們每一個都需要被拯救
[00:07:01.040 --> 00:07:03.040]  需要被這位救主拯救
[00:07:03.040 --> 00:07:06.040]  唯有他配受敬拜
[00:07:06.040 --> 00:07:10.040]  其實在這個敬拜當中
[00:07:10.040 --> 00:07:13.040]  在這個生命的呈現當中
[00:07:13.040 --> 00:07:16.040]  這個條件為何這麼重要呢?
[00:07:16.040 --> 00:07:19.040]  其實我們很多時候都會去想
[00:07:19.040 --> 00:07:20.040]  真的很想
[00:07:20.040 --> 00:07:22.040]  很想能夠頂著他之間
[00:07:22.040 --> 00:07:24.040]  能夠互相生命、迎向生命
[00:07:24.040 --> 00:07:26.040]  是不是?
[00:07:26.040 --> 00:07:34.040]  很多時候我們都會很正面、樂意
[00:07:34.040 --> 00:07:37.040]  願意生命、迎向生命
[00:07:37.040 --> 00:07:39.040]  但我又想問
[00:07:39.040 --> 00:07:41.040]  如果不好的生命
[00:07:41.040 --> 00:07:43.040]  是否也會影響不好的生命呢?
[00:07:43.040 --> 00:07:45.040]  也是的,是不是?
[00:07:45.040 --> 00:07:47.040]  我們其實一生就是
[00:07:47.040 --> 00:07:51.040]  盡量盡量盡量去減低對人的不好的影響
[00:07:51.040 --> 00:07:52.040]  所以生命要成長
[00:07:52.040 --> 00:07:54.040]  就是放下這些不好的影響
[00:07:54.040 --> 00:08:00.040]  以致一步一步成長更多正面的對人的影響
[00:08:00.040 --> 00:08:03.040]  有些人也會有一個心態
[00:08:03.040 --> 00:08:08.040]  可能我們受過差不多種類的傷
[00:08:08.040 --> 00:08:11.040]  譬如大家都試過考試時間失敗
[00:08:11.040 --> 00:08:14.040]  考得不好、很沮喪、灰心
[00:08:14.040 --> 00:08:16.040]  可能我又試過
[00:08:16.040 --> 00:08:18.040]  就算是考試零分
[00:08:18.040 --> 00:08:20.040]  現在也做了CEO
[00:08:20.040 --> 00:08:23.040]  就會覺得可能也可以幫助別人
[00:08:23.040 --> 00:08:25.040]  從這些低谷走出來
[00:08:25.040 --> 00:08:28.040]  又或者會覺得我也試過離婚
[00:08:28.040 --> 00:08:31.040]  在離婚過後
[00:08:31.040 --> 00:08:35.040]  也重新建立了另一個不錯的家庭
[00:08:35.040 --> 00:08:36.040]  就會覺得
[00:08:36.040 --> 00:08:38.040]  是不是也可以祝福一些
[00:08:38.040 --> 00:08:41.040]  來過的頂尖姐妹去幫助他們
[00:08:41.040 --> 00:08:43.040]  可能我們有時候也會有這樣的心態
[00:08:43.040 --> 00:08:48.040]  覺得好像這樣幫助別人是很自然的事
[00:08:48.040 --> 00:08:50.040]  不過如果這樣的話
[00:08:50.040 --> 00:08:53.040]  我們的焦點仍然在傷上
[00:08:53.040 --> 00:08:55.040]  依然在傷害上
[00:08:55.040 --> 00:08:57.040]  我們以為藉著過去的傷
[00:08:57.040 --> 00:08:59.040]  復元了、康復了
[00:08:59.040 --> 00:09:03.040]  可以幫助其他人
[00:09:03.040 --> 00:09:07.040]  有一位靈修大師路運
[00:09:07.040 --> 00:09:09.040]  他有一本著作
[00:09:09.040 --> 00:09:12.040]  《負傷的治療者》
[00:09:12.040 --> 00:09:14.040]  這本書是《負傷的治療者》
[00:09:14.040 --> 00:09:15.040]  這裡打錯了
[00:09:15.040 --> 00:09:16.040]  應該是《負傷的治療者》
[00:09:16.040 --> 00:09:18.040]  這本書裡說
[00:09:18.040 --> 00:09:21.040]  要讓自己的創傷成為治療的全員
[00:09:21.040 --> 00:09:25.040]  其實並不需要人膚淺地公開個人的痛苦
[00:09:25.040 --> 00:09:28.040]  反而是需要常常
[00:09:28.040 --> 00:09:31.040]  很甘心樂意地意識到
[00:09:31.040 --> 00:09:33.040]  自己的痛楚和苦難
[00:09:33.040 --> 00:09:37.040]  其實是出自人類處境的深處
[00:09:37.040 --> 00:09:40.040]  即是說其實沒有人會置身事外
[00:09:40.040 --> 00:09:45.040]  每一個人都一樣有這種罪的捆綁和困擾
[00:09:45.040 --> 00:09:47.040]  並不是因為傷害
[00:09:47.040 --> 00:09:52.040]  以致我們才將焦點回到上帝那裡
[00:09:52.040 --> 00:09:54.040]  我們也一樣驕傲
[00:09:54.040 --> 00:09:57.040]  我們也一樣自以為是
[00:09:57.040 --> 00:09:58.040]  都是人
[00:09:58.040 --> 00:10:02.040]  都是這種有缺口的人
[00:10:02.040 --> 00:10:05.040]  所以我們要回到舊主那裡
[00:10:05.040 --> 00:10:06.040]  我們可以同行
[00:10:06.040 --> 00:10:08.040]  只是因為我們有一個同一
[00:10:08.040 --> 00:10:11.040]  可以拯救我們的舊主
[00:10:11.040 --> 00:10:12.040]  不是我們的傷
[00:10:12.040 --> 00:10:14.040]  也不是我們自己是一個怎樣的人
[00:10:14.040 --> 00:10:18.040]  所以要這麼關注我們這位上帝
[00:10:18.040 --> 00:10:21.040]  就是因為這個最根本的基礎
[00:10:21.040 --> 00:10:25.040]  我們要來到主的面前去敬拜讚美祂
[00:10:25.040 --> 00:10:28.040]  所以就算現在我們現在的疫情
[00:10:28.040 --> 00:10:33.040]  說同行好像是一種很諷刺的事
[00:10:33.040 --> 00:10:36.040]  因為總是不能夠很多人走在一起
[00:10:36.040 --> 00:10:38.040]  去回到這個群體裡
[00:10:38.040 --> 00:10:42.040]  於是你再艱難
[00:10:42.040 --> 00:10:46.040]  你也很想有Zoom的小組
[00:10:46.040 --> 00:10:51.040]  你很想崇拜也要透過網上
[00:10:51.040 --> 00:10:54.040]  其實是沒有這麼爽的
[00:10:54.040 --> 00:10:58.040]  在網上的情況下
[00:10:58.040 --> 00:11:00.040]  何況敬拜
[00:11:00.040 --> 00:11:03.040]  其實要再專注回到
[00:11:03.040 --> 00:11:06.040]  我們之所以能夠同行的根源的時候
[00:11:06.040 --> 00:11:07.040]  其實更困難
[00:11:07.040 --> 00:11:09.040]  不過也盼望
[00:11:09.040 --> 00:11:13.040]  現在透過這首詩篇提醒我們
[00:11:13.040 --> 00:11:16.040]  我們真的要去專注敬拜我們的主
[00:11:16.040 --> 00:11:19.040]  以致我們才能夠同行
[00:11:19.040 --> 00:11:21.040]  或者我們敬拜之先
[00:11:21.040 --> 00:11:24.040]  可能也藉著這首詩篇
[00:11:24.040 --> 00:11:26.040]  提醒我們呼籲我們要來
[00:11:26.040 --> 00:11:29.040]  要去想像我們其實是一個群體
[00:11:29.040 --> 00:11:32.040]  一個同樣需要救主
[00:11:32.040 --> 00:11:34.040]  同樣需要拯救的一個群體
[00:11:34.040 --> 00:11:38.040]  以致我們可以重新回到上帝那裡
[00:11:38.040 --> 00:11:40.040]  面對我們種種的傷
[00:11:40.040 --> 00:11:42.040]  我們一起去同行
[00:11:42.040 --> 00:11:44.040]  而另外一個關鍵
[00:11:44.040 --> 00:11:49.040]  能夠在負傷和傷痛之下
[00:11:49.040 --> 00:11:50.040]  也能夠一起去同行
[00:11:50.040 --> 00:11:52.040]  另一個很關鍵的條件
[00:11:52.040 --> 00:11:57.040]  就是我們要細心去聽上帝的話
[00:11:57.040 --> 00:11:59.040]  這篇詩篇的95篇
[00:11:59.040 --> 00:12:01.040]  再下去也是這麼說
[00:12:01.040 --> 00:12:04.040]  因為祂是我們的上帝
[00:12:04.040 --> 00:12:06.040]  我們是祂草場的百姓
[00:12:06.040 --> 00:12:08.040]  像祂手中的羊
[00:12:08.040 --> 00:12:11.040]  為願你們今天聽祂的話
[00:12:11.040 --> 00:12:13.040]  第七節的「因為」
[00:12:13.040 --> 00:12:16.040]  很明顯就是承接第六節
[00:12:16.040 --> 00:12:20.040]  那裡說我們要在上帝面前屈膝敬拜
[00:12:20.040 --> 00:12:21.040]  要這樣尊崇上帝
[00:12:21.040 --> 00:12:25.040]  是因為我們和祂是一種這樣的關係
[00:12:25.040 --> 00:12:27.040]  我們是祂草場的百姓
[00:12:27.040 --> 00:12:29.040]  就好像這個圖像
[00:12:29.040 --> 00:12:31.040]  在這個草場
[00:12:31.040 --> 00:12:33.040]  在上帝的草原裡
[00:12:33.040 --> 00:12:34.040]  我們就是祂的羊
[00:12:34.040 --> 00:12:39.040]  我們就像被牧羊人手抱著的每一隻羊
[00:12:39.040 --> 00:12:40.040]  和祂的關係
[00:12:40.040 --> 00:12:43.040]  然後我們要聽祂的話
[00:12:43.040 --> 00:12:44.040]  祂說「為願」
[00:12:44.040 --> 00:12:47.040]  其實是在做一個許願
[00:12:47.040 --> 00:12:48.040]  就是「願」
[00:12:48.040 --> 00:12:50.040]  我們能夠聽就好了
[00:12:50.040 --> 00:12:51.040]  是一個這樣的語氣
[00:12:51.040 --> 00:12:53.040]  還有說話的人都轉了
[00:12:53.040 --> 00:12:54.040]  不是我們
[00:12:54.040 --> 00:12:56.040]  是你們
[00:12:56.040 --> 00:12:59.040]  因為接下來要說話的是上帝
[00:12:59.040 --> 00:13:02.040]  不是詩人純粹自己的意思
[00:13:02.040 --> 00:13:05.040]  而是上帝有說話要跟我們說
[00:13:05.040 --> 00:13:08.040]  所以盼望我們能夠聽到就好了
[00:13:08.040 --> 00:13:09.040]  祂說什麼呢?
[00:13:09.040 --> 00:13:11.040]  盼望我們聽什麼呢?上帝
[00:13:11.040 --> 00:13:13.040]  祂說第八節
[00:13:13.040 --> 00:13:15.040]  「你們不可硬著心
[00:13:15.040 --> 00:13:16.040]  像在米利巴
[00:13:16.040 --> 00:13:19.040]  就是在曠野馬薩的日子
[00:13:19.040 --> 00:13:22.040]  那時你們的祖宗視我
[00:13:22.040 --> 00:13:23.040]  探我
[00:13:23.040 --> 00:13:26.040]  並且觀看我的作為」
[00:13:26.040 --> 00:13:28.040]  這個視探或者硬著心
[00:13:28.040 --> 00:13:29.040]  其實是這樣的
[00:13:29.040 --> 00:13:32.040]  硬著心是一種很不堪的
[00:13:32.040 --> 00:13:35.040]  一種很愚昧的狀態
[00:13:35.040 --> 00:13:37.040]  是屬靈的
[00:13:37.040 --> 00:13:38.040]  仍然是愚昧
[00:13:38.040 --> 00:13:40.040]  仍然是不願意回轉
[00:13:40.040 --> 00:13:42.040]  硬著心的狀態
[00:13:42.040 --> 00:13:43.040]  發生什麼事呢?
[00:13:43.040 --> 00:13:45.040]  為什麼會硬著心呢?
[00:13:45.040 --> 00:13:49.040]  原來是在以色列文的祖宗
[00:13:49.040 --> 00:13:51.040]  其實是在說出埃及的時候
[00:13:51.040 --> 00:13:52.040]  那一班的以色列文
[00:13:52.040 --> 00:13:55.040]  當時在《出埃及記》的十七章
[00:13:55.040 --> 00:13:57.040]  一至七節這樣說
[00:13:57.040 --> 00:13:59.040]  「以色列人傳回中
[00:13:59.040 --> 00:14:00.040]  都遵照耶和華吩咐
[00:14:00.040 --> 00:14:04.040]  從信的曠野一段一段往前行」
[00:14:04.040 --> 00:14:06.040]  他們在菲律賓沒有水喝
[00:14:06.040 --> 00:14:08.040]  其實以色列人出埃及
[00:14:08.040 --> 00:14:10.040]  在曠野四十年裡
[00:14:10.040 --> 00:14:12.040]  有兩次因為沒有水喝
[00:14:12.040 --> 00:14:14.040]  而投訴上帝和去摩西
[00:14:14.040 --> 00:14:17.040]  這裡是初初的第一次
[00:14:17.040 --> 00:14:21.040]  只不過是出埃及兩三個月左右的時間
[00:14:21.040 --> 00:14:23.040]  那時第二節說
[00:14:23.040 --> 00:14:25.040]  百姓和摩西爭鬧
[00:14:25.040 --> 00:14:27.040]  「給我們水喝啊」
[00:14:27.040 --> 00:14:29.040]  摩西就跟他們說
[00:14:29.040 --> 00:14:31.040]  「你們為什麼要跟我爭鬧呢?」
[00:14:31.040 --> 00:14:33.040]  「你們為什麼要試探耶和華呢?」
[00:14:33.040 --> 00:14:38.040]  於是上帝就在這裡和摩西溝通
[00:14:38.040 --> 00:14:41.040]  並且教導摩西擊打盆石出水
[00:14:41.040 --> 00:14:42.040]  這是第一次
[00:14:42.040 --> 00:14:45.040]  以色列人這樣經歷上帝的神蹟騎士
[00:14:45.040 --> 00:14:48.040]  當然其實整個曠野的經歷裡
[00:14:48.040 --> 00:14:51.040]  都有很多經歷上帝的神蹟騎士的時間
[00:14:51.040 --> 00:14:54.040]  而這次去到第七節就說
[00:14:54.040 --> 00:14:58.040]  「他吉那地方起名叫瑪薩,又叫米利巴」
[00:14:58.040 --> 00:15:01.040]  因為以色列人在那裡爭鬧
[00:15:01.040 --> 00:15:03.040]  並且試探耶和華說
[00:15:03.040 --> 00:15:06.040]  耶和華是否在我們中間呢?
[00:15:06.040 --> 00:15:10.040]  所以原來在這篇詩篇裡看到的
[00:15:10.040 --> 00:15:14.040]  瑪薩和米利巴有這樣的歷史背景
[00:15:14.040 --> 00:15:17.040]  是第一次以色列民整個民族去試探
[00:15:17.040 --> 00:15:19.040]  和跟上帝爭鬧
[00:15:19.040 --> 00:15:21.040]  結果有這個結果
[00:15:21.040 --> 00:15:23.040]  然後第二次是何時呢?
[00:15:23.040 --> 00:15:27.040]  第二次就是文素記20章1至63節
[00:15:27.040 --> 00:15:30.040]  一直說以色列民去到沉的曠野
[00:15:30.040 --> 00:15:35.040]  其實當時已經出了埃及在曠野幾十年的時間
[00:15:35.040 --> 00:15:37.040]  並且曾經窺探過迦南地
[00:15:37.040 --> 00:15:40.040]  百姓當時在迦底斯
[00:15:40.040 --> 00:15:42.040]  而米利巴也死了
[00:15:42.040 --> 00:15:44.040]  會中又沒有水喝
[00:15:44.040 --> 00:15:48.040]  於是又聚集去對摩西和亞倫投訴
[00:15:48.040 --> 00:15:52.040]  其實在裡面上帝就吩咐摩西
[00:15:52.040 --> 00:15:55.040]  拿著一個杖子去盆石那裡
[00:15:55.040 --> 00:15:57.040]  吩咐盆石出水
[00:15:57.040 --> 00:16:01.040]  但摩西卻舉起手
[00:16:01.040 --> 00:16:04.040]  用杖擊打盆石兩下
[00:16:04.040 --> 00:16:06.040]  就有很多水流出來
[00:16:06.040 --> 00:16:09.040]  會中就跟他們的山畜都有得喝
[00:16:09.040 --> 00:16:13.040]  但是耶和華對摩西和亞倫說
[00:16:13.040 --> 00:16:14.040]  因為你們不信我
[00:16:14.040 --> 00:16:17.040]  沒有在以色列人眼前尊我為聖
[00:16:17.040 --> 00:16:20.040]  所以你們必不能領者會中進入
[00:16:20.040 --> 00:16:22.040]  所賜給他們的地去
[00:16:22.040 --> 00:16:24.040]  這就是米利巴水
[00:16:24.040 --> 00:16:27.040]  因為以色列人和耶和華爭鬧
[00:16:27.040 --> 00:16:31.040]  耶和華在他們面前顯為聖
[00:16:31.040 --> 00:16:35.040]  所以整個背景
[00:16:35.040 --> 00:16:38.040]  以色列人在當中試探上帝
[00:16:38.040 --> 00:16:43.040]  縱使見過上帝種種的神蹟騎士的作為
[00:16:43.040 --> 00:16:44.040]  於是上帝就說
[00:16:44.040 --> 00:16:46.040]  四十年之久
[00:16:46.040 --> 00:16:48.040]  我厭煩那世代
[00:16:48.040 --> 00:16:50.040]  我討厭這些人
[00:16:50.040 --> 00:16:51.040]  這些以色列人
[00:16:51.040 --> 00:16:52.040]  不過在討厭當中
[00:16:52.040 --> 00:16:56.040]  其實也有一種很哀傷的心情
[00:16:56.040 --> 00:16:57.040]  於是上帝說
[00:16:57.040 --> 00:17:01.040]  這些是心裡迷糊的百姓
[00:17:01.040 --> 00:17:03.040]  竟然不知道我的道路
[00:17:03.040 --> 00:17:04.040]  其實心裡迷糊
[00:17:04.040 --> 00:17:06.040]  當然也不是純粹不明白
[00:17:06.040 --> 00:17:08.040]  而是偏偏要任性
[00:17:08.040 --> 00:17:13.040]  偏偏要不是在上帝的草場上的羊
[00:17:13.040 --> 00:17:16.040]  而是寧願離開任性
[00:17:16.040 --> 00:17:19.040]  去選擇自己要走的道路的羊
[00:17:19.040 --> 00:17:20.040]  於是上帝就說
[00:17:20.040 --> 00:17:22.040]  所以我在路中起誓
[00:17:22.040 --> 00:17:25.040]  他們斷不可進入我的安息
[00:17:25.040 --> 00:17:27.040]  即是說應許之地
[00:17:27.040 --> 00:17:33.040]  上帝宣判他們不能夠進入
[00:17:33.040 --> 00:17:37.040]  所以這首詩篇整篇的九十五篇
[00:17:37.040 --> 00:17:39.040]  開頭是一個呼籲
[00:17:39.040 --> 00:17:41.040]  呼籲我們要去專注
[00:17:41.040 --> 00:17:44.040]  去屈膝敬拜我們的主
[00:17:44.040 --> 00:17:45.040]  唯有祂配得
[00:17:45.040 --> 00:17:51.040]  並且要細心地聽上帝跟我們說什麼
[00:17:51.040 --> 00:17:52.040]  不是靠我們自己
[00:17:52.040 --> 00:17:54.040]  並且不要重蹈覆轍
[00:17:54.040 --> 00:17:58.040]  不要像以往的失敗般去勃起上帝
[00:17:58.040 --> 00:18:00.040]  是一個很重要的提醒
[00:18:00.040 --> 00:18:01.040]  對我們每一個
[00:18:01.040 --> 00:18:02.040]  對以色列民
[00:18:02.040 --> 00:18:06.040]  今天我們有這位救主
[00:18:06.040 --> 00:18:08.040]  因為耶穌基督在我們中間
[00:18:08.040 --> 00:18:09.040]  已經成了拯救
[00:18:09.040 --> 00:18:11.040]  為我們寫生
[00:18:11.040 --> 00:18:14.040]  更重要的是我們有聖靈
[00:18:14.040 --> 00:18:15.040]  在我們中間
[00:18:15.040 --> 00:18:18.040]  帶領我們去認識上帝的說話
[00:18:18.040 --> 00:18:22.040]  所以在當中我們能夠同行
[00:18:22.040 --> 00:18:23.040]  其實不是純粹靠我們自己
[00:18:23.040 --> 00:18:25.040]  或不是簡單的
[00:18:25.040 --> 00:18:28.040]  因為我們有什麼相似的傷痛
[00:18:28.040 --> 00:18:32.040]  而是因為我們要去專注敬拜上帝
[00:18:32.040 --> 00:18:35.040]  以及細心地聽上帝說什麼
