
[00:00:00.000 --> 00:00:04.600]  大家好,大家好,不如和你旁邊的朋友打個招呼吧
[00:04:23.100 --> 00:04:28.100]  弟兄姊妹相對比我們人生有什麼使命呢
[00:04:28.100 --> 00:04:32.100]  在當中會不會都或多或少
[00:04:32.100 --> 00:04:34.100]  程度問題而已
[00:04:34.100 --> 00:04:38.100]  我們為這個使命犧牲了不少東西
[00:04:38.100 --> 00:04:41.100]  值不值得呢
[00:04:41.100 --> 00:04:45.100]  我們就從這個向度重新反思使命感
[00:04:45.100 --> 00:04:48.100]  我們只反思三方面
[00:04:48.100 --> 00:04:52.100]  答案、選擇和照命
[00:04:52.100 --> 00:04:55.100]  保羅執筆寫提摩塔後書的時候
[00:04:55.100 --> 00:04:57.100]  他正正是坐牢
[00:04:57.100 --> 00:05:02.100]  他正在接受一連串的上訴
[00:05:02.100 --> 00:05:05.100]  但最困難的不是他失去自由
[00:05:05.100 --> 00:05:08.100]  最困難的是他那一刻的心情
[00:05:08.100 --> 00:05:11.100]  他覺得整個亞細亞的人都離棄他
[00:05:11.100 --> 00:05:16.100]  他簡直是說全世界的人都離棄了他
[00:05:16.100 --> 00:05:20.100]  他講回他第一次上訴
[00:05:20.100 --> 00:05:23.100]  他說當時沒有人來幫我
[00:05:23.100 --> 00:05:25.100]  竟然都離棄我
[00:05:25.100 --> 00:05:27.100]  但怨罪不歸在他們身上
[00:05:27.100 --> 00:05:29.100]  這個前來幫助
[00:05:29.100 --> 00:05:35.100]  在一個上訴的語境的前提下
[00:05:35.100 --> 00:05:40.100]  可以理解為當時沒有一個弟兄姊妹願意出庭
[00:05:40.100 --> 00:05:43.100]  為他做辯方的證人
[00:05:43.100 --> 00:05:47.100]  保羅當時感覺是被離棄
[00:05:47.100 --> 00:05:49.100]  他如何形容當時的處境呢
[00:05:49.100 --> 00:05:55.100]  他覺得自己簡直是在獅子的口中被人啄硬
[00:05:55.100 --> 00:06:01.100]  意味他心中認定自己會死在監獄裏
[00:06:01.100 --> 00:06:07.100]  保羅這個經歷觸及了一個問題
[00:06:07.100 --> 00:06:10.100]  當我們全程投入在某一件事裏
[00:06:10.100 --> 00:06:16.100]  是否要預備面對可能的受苦呢
[00:06:16.100 --> 00:06:21.100]  當我們全程投入在某一件事裏
[00:06:21.100 --> 00:06:26.100]  是否要預備面對可能的受苦呢
[00:06:26.100 --> 00:06:31.100]  引然提及戰利記者瑪麗
[00:06:31.100 --> 00:06:34.100]  她為新聞犧牲了很多東西
[00:06:34.100 --> 00:06:36.100]  值不值得呢
[00:06:36.100 --> 00:06:38.100]  她為了揭發真相
[00:06:38.100 --> 00:06:41.100]  她失去了左眼
[00:06:41.100 --> 00:06:44.100]  不單止失去了左眼
[00:06:44.100 --> 00:06:48.100]  這件事令她患上了創傷後壓力症
[00:06:48.100 --> 00:06:53.100]  令她的家人和同事都很擔心她
[00:06:53.100 --> 00:06:59.100]  其中有一個同事很誠意地邀請她回教會崇拜
[00:06:59.100 --> 00:07:02.100]  很希望耶穌能夠幫助她
[00:07:02.100 --> 00:07:06.100]  能夠跨越創傷後壓力症
[00:07:06.100 --> 00:07:10.100]  瑪麗是真心和真誠地感謝同事邀請她
[00:07:10.100 --> 00:07:14.100]  所以她全場崇拜出席了
[00:07:14.100 --> 00:07:16.100]  亦嘗試了投入
[00:07:16.100 --> 00:07:18.100]  她自己這樣說
[00:07:18.100 --> 00:07:22.100]  我非常相信冥冥中是有主宰的
[00:07:22.100 --> 00:07:23.100]  但問題就來了
[00:07:23.100 --> 00:07:24.100]  如果有上帝的話
[00:07:24.100 --> 00:07:29.100]  為何他會容許這麼多不幸的事發生呢
[00:07:29.100 --> 00:07:31.100]  她失去了左眼
[00:07:31.100 --> 00:07:34.100]  戰爭的真相
[00:07:34.100 --> 00:07:39.100]  令她無法不質疑上帝
[00:07:39.100 --> 00:07:48.100]  因為質疑是她不是一兩句道理能夠說服她信上帝
[00:07:48.100 --> 00:07:52.100]  當瑪麗接受精神治療的時候
[00:07:52.100 --> 00:07:58.100]  她發現了她內心掙扎最大最大的一個位置
[00:07:58.100 --> 00:08:03.100]  在公眾眼中戰利記者是很勇敢的
[00:08:03.100 --> 00:08:06.100]  但事實上在她內心裡
[00:08:06.100 --> 00:08:12.100]  其實她是一個嚴重缺乏安全感的人
[00:08:12.100 --> 00:08:18.100]  記者的身份和她本身內在的真實
[00:08:18.100 --> 00:08:21.100]  她是一個缺乏安全感的人
[00:08:21.100 --> 00:08:24.100]  變得格格不入
[00:08:24.100 --> 00:08:26.100]  令她更加困擾
[00:08:26.100 --> 00:08:31.100]  頂尖妹我們很多時候都會為一些重要的事付出
[00:08:31.100 --> 00:08:37.100]  我們一定在當中看到一些有得著的事
[00:08:37.100 --> 00:08:40.100]  我們才會投入
[00:08:40.100 --> 00:08:43.100]  但當犧牲要出現的時候
[00:08:43.100 --> 00:08:46.100]  我們覺得值不值得呢
[00:08:46.100 --> 00:08:48.100]  當初的投入
[00:08:48.100 --> 00:08:51.100]  我們會想到很多美好的結果
[00:08:51.100 --> 00:08:54.100]  但當你投入的時間長了
[00:08:54.100 --> 00:08:56.100]  你投入的
[00:08:56.100 --> 00:09:00.100]  看到不同的情況出現
[00:09:00.100 --> 00:09:03.100]  包括限制、不幸
[00:09:03.100 --> 00:09:07.100]  甚至是人性的醜陋
[00:09:07.100 --> 00:09:15.100]  你還覺得不值得投放這麼多東西進去呢
[00:09:15.100 --> 00:09:23.100]  或者當你開始越來越長時間投入到那件事上
[00:09:23.100 --> 00:09:26.100]  但理想和現實開始出現
[00:09:26.100 --> 00:09:31.100]  你會發覺你的投入
[00:09:31.100 --> 00:09:37.100]  原來和你本身內在的各種特質格格不入
[00:09:37.100 --> 00:09:40.100]  尤其是你內心的軟弱
[00:09:40.100 --> 00:09:46.100]  和你投入到那件事上根本就是矛盾
[00:09:46.100 --> 00:09:50.100]  你還覺得要不要繼續下去呢
[00:09:50.100 --> 00:09:54.100]  值不值得其實每個人都要去尋找的答案
[00:09:54.100 --> 00:09:57.100]  每個人的答案都是不同的
[00:09:57.100 --> 00:10:01.100]  瑪麗其實也有答過類似的問題
[00:10:01.100 --> 00:10:04.100]  她說為什麼我要報導戰爭呢
[00:10:04.100 --> 00:10:11.100]  她說其實她一開始沒有設定自己一定是做戰地記者
[00:10:11.100 --> 00:10:17.100]  這個戰地記者的角色
[00:10:17.100 --> 00:10:22.100]  並不是她一開始的夢想或人生目標
[00:10:22.100 --> 00:10:27.100]  但當她留意自己過去所寫的東西
[00:10:27.100 --> 00:10:33.100]  始終都是離不開去報導有關極端人性
[00:10:33.100 --> 00:10:39.100]  而這種極端人性是推至一個無法忍受的境地
[00:10:39.100 --> 00:10:44.100]  她覺得要將這些事情公開給全世界的人知道
[00:10:44.100 --> 00:10:57.100]  讓人知道戰爭並不是一件純粹美的事
[00:10:57.100 --> 00:10:59.100]  而背後其實有很多很多東西
[00:10:59.100 --> 00:11:04.100]  不論是已宣戰的還是未宣戰的
[00:11:04.100 --> 00:11:09.100]  瑪麗回顧自己的自向
[00:11:09.100 --> 00:11:16.100]  她發現原來她的自向與報導戰爭有很多不謀而合的地方
[00:11:16.100 --> 00:11:20.100]  這就成為了她的使命
[00:11:20.100 --> 00:11:22.100]  她找到她的答案
[00:11:22.100 --> 00:11:27.100]  究竟我們的答案又是什麼呢
[00:11:27.100 --> 00:11:29.100]  其實保羅早已認定
[00:11:29.100 --> 00:11:33.100]  不論是侍奉也好還是敬虔導入也好
[00:11:33.100 --> 00:11:44.100]  難免遇到伴隨著身份或使命的迫害或苦難
[00:11:44.100 --> 00:11:48.100]  但保羅找到她自己的答案
[00:11:48.100 --> 00:11:52.100]  如果看到螢光幕上的文字
[00:11:52.100 --> 00:11:55.100]  請大家讀提摩太后書四章七節八節
[00:11:55.100 --> 00:11:56.100]  準備一二三
[00:11:56.100 --> 00:12:21.100]  (教授在教會上說話)
[00:12:21.100 --> 00:12:24.100]  在保羅眼中信耶穌是什麼呢
[00:12:24.100 --> 00:12:31.100]  信耶穌是讓她值得花一生的時間守住的道
[00:12:31.100 --> 00:12:34.100]  不論是順境或逆境
[00:12:34.100 --> 00:12:39.100]  她深知必有公義的冠冕留給她
[00:12:39.100 --> 00:12:41.100]  這讓我們思考
[00:12:41.100 --> 00:12:44.100]  其實我們現在投入的事
[00:12:44.100 --> 00:12:51.100]  能否讓我們獲得在上帝為我們傳流公義的冠冕呢
[00:12:51.100 --> 00:12:54.100]  不論是間接還是直接
[00:12:54.100 --> 00:13:01.100]  能否獲得上帝在終末為我們傳流公義的冠冕呢
[00:13:01.100 --> 00:13:03.100]  當你回答這條問題時
[00:13:03.100 --> 00:13:07.100]  你就清楚知道自己是值得還是不值得
[00:13:07.100 --> 00:13:09.100]  值不值得
[00:13:09.100 --> 00:13:18.100]  這個答案能夠幫我們跨越眼前的挑戰和矛盾
[00:13:18.100 --> 00:13:23.100]  保羅說回他第一次上訴
[00:13:23.100 --> 00:13:26.100]  其實保羅不止一次上訴
[00:13:26.100 --> 00:13:28.100]  當他提出的時候
[00:13:28.100 --> 00:13:31.100]  他只想著第一次
[00:13:31.100 --> 00:13:40.100]  因為第一次沒有一個弟兄姊妹願意出庭為他做辯方的證人
[00:13:40.100 --> 00:13:45.100]  但保羅說但願罪不歸在他們身上
[00:13:45.100 --> 00:13:48.100]  他承認弟兄姊妹沒有出庭是令他失望的
[00:13:48.100 --> 00:13:53.100]  但最失望的人不是他們
[00:13:53.100 --> 00:13:56.100]  最令他失望的人是亞歷山大
[00:13:56.100 --> 00:14:01.100]  中文聖經說亞歷山大害保羅
[00:14:01.100 --> 00:14:08.100]  害這個字其實是概括了原文兩個字
[00:14:08.100 --> 00:14:11.100]  如果在一個訴訟的處境
[00:14:11.100 --> 00:14:16.100]  這兩個原文字可以理解為虛假的指控
[00:14:16.100 --> 00:14:19.100]  是亞歷山大誣告保羅
[00:14:19.100 --> 00:14:22.100]  令到保羅要上訴再上訴
[00:14:22.100 --> 00:14:30.100]  因為亞歷山大極力抗拒保羅的說話
[00:14:30.100 --> 00:14:34.100]  但我們要問一個層面的問題
[00:14:34.100 --> 00:14:38.100]  為什麼保羅腦裏不斷記住第一次上訴
[00:14:38.100 --> 00:14:41.100]  其他的上訴他又不記得呢
[00:14:41.100 --> 00:14:45.100]  因為第一場上訴令他最深刻的是
[00:14:45.100 --> 00:14:52.100]  在庭上只有控方證人而沒有辯方證人
[00:14:52.100 --> 00:14:59.100]  沒有一個弟兄姊妹願意走出來證明他清白
[00:14:59.100 --> 00:15:02.100]  弟兄姊妹在我們的記憶裡
[00:15:02.100 --> 00:15:10.100]  有什麼畫面是我們不時會想起的呢
[00:15:10.100 --> 00:15:14.100]  這些畫面是多久之前發生的
[00:15:14.100 --> 00:15:16.100]  情境是怎樣的
[00:15:16.100 --> 00:15:25.100]  我相信這些記憶不時在我們腦裏出現
[00:15:25.100 --> 00:15:30.100]  因為裏面實在令我們太多感受
[00:15:30.100 --> 00:15:35.100]  我想進一步問這些畫面裏面有沒有人物
[00:15:35.100 --> 00:15:38.100]  是什麼人
[00:15:38.100 --> 00:15:45.100]  在這些人物裏面有哪些人是令我們最失望
[00:15:45.100 --> 00:15:53.100]  這些畫面裏面的人物有哪個人是令我們最失望
[00:15:53.100 --> 00:15:58.100]  保羅對最失望的人是分開兩組的
[00:15:58.100 --> 00:16:00.100]  他不是將他歸納為一組人
[00:16:00.100 --> 00:16:02.100]  他將他分開為兩組
[00:16:02.100 --> 00:16:04.100]  這兩組人有不同的回應
[00:16:04.100 --> 00:16:08.100]  第一組是在螢光幕上大家看到的
[00:16:08.100 --> 00:16:13.100]  我的右手邊是「但願這罪不歸在他身上」
[00:16:13.100 --> 00:16:18.100]  第二組是「主必按他所行報應他」
[00:16:18.100 --> 00:16:21.100]  我們先看看第一組
[00:16:21.100 --> 00:16:24.100]  我相信除了底碼之外
[00:16:24.100 --> 00:16:29.100]  其實都是理解為何當時沒有弟兄姊妹願意出庭為他作證
[00:16:29.100 --> 00:16:31.100]  因為有壓力,很大壓力
[00:16:31.100 --> 00:16:34.100]  他能夠體諒
[00:16:34.100 --> 00:16:39.100]  但對著亞歷山大
[00:16:39.100 --> 00:16:44.100]  他就將他歸在我左手邊的女別裏
[00:16:44.100 --> 00:16:47.100]  原主報應他所行
[00:16:47.100 --> 00:16:51.100]  我相信在我們人生長大或教育
[00:16:51.100 --> 00:16:55.100]  或學習人際關係
[00:16:55.100 --> 00:16:58.100]  我們都會慢慢分辨
[00:16:58.100 --> 00:17:02.100]  有甚麼人是無論如何都不會離棄我們
[00:17:02.100 --> 00:17:06.100]  有甚麼人一定會離棄我們
[00:17:06.100 --> 00:17:09.100]  而有甚麼人我們需要防範
[00:17:09.100 --> 00:17:16.100]  在這裏你會對這些失望的人
[00:17:16.100 --> 00:17:18.100]  做出甚麼回應呢
[00:17:18.100 --> 00:17:21.100]  會不會只是一個回應呢
[00:17:21.100 --> 00:17:24.100]  還是能夠像保羅那樣有兩種回應
[00:17:24.100 --> 00:17:27.100]  第一種回應就是「但願罪不歸在他們身上」
[00:17:27.100 --> 00:17:31.100]  我相信這個類別是有的
[00:17:31.100 --> 00:17:33.100]  特別是對我們的子女
[00:17:33.100 --> 00:17:35.100]  對我們的至親
[00:17:35.100 --> 00:17:39.100]  雖然他們有時都會做一些令我們失望的
[00:17:39.100 --> 00:17:43.100]  不過我們總會覺得「但願罪不歸在他們身上」
[00:17:43.100 --> 00:17:45.100]  算了
[00:17:45.100 --> 00:17:50.100]  但有甚麼人是在第二個類別呢
[00:17:50.100 --> 00:17:54.100]  主必按他所行的報應他
[00:17:54.100 --> 00:17:58.100]  是我們的親戚
[00:17:58.100 --> 00:18:04.100]  是我們職場上遇到的人
[00:18:04.100 --> 00:18:09.100]  還是在教會裏面的人呢
[00:18:09.100 --> 00:18:14.100]  你留意保羅是將兩類人分開
[00:18:14.100 --> 00:18:17.100]  因為這兩類人是有分別的
[00:18:17.100 --> 00:18:22.100]  因為在我左手邊的類別
[00:18:22.100 --> 00:18:24.100]  主必按他所行的報應他
[00:18:24.100 --> 00:18:31.100]  很明顯保羅說這類人是害他的
[00:18:31.100 --> 00:18:33.100]  所以他沒有辦法
[00:18:33.100 --> 00:18:39.100]  他忍受不了一定求主必按他們所行的報應他們
[00:18:39.100 --> 00:18:41.100]  是害我們的
[00:18:41.100 --> 00:18:46.100]  但容若我們不如給自己一個空間
[00:18:46.100 --> 00:18:49.100]  可不可以洗牌呢
[00:18:49.100 --> 00:18:55.100]  究竟左手邊一早被我們放進去的人
[00:18:55.100 --> 00:18:58.100]  可不可以都是想想
[00:18:58.100 --> 00:19:01.100]  其實有幾個不是有心害我們
[00:19:01.100 --> 00:19:04.100]  其實是無意的
[00:19:04.100 --> 00:19:06.100]  只是誤會
[00:19:06.100 --> 00:19:11.100]  或者大家觀點角度不同
[00:19:11.100 --> 00:19:16.100]  或者只是不配合
[00:19:16.100 --> 00:19:20.100]  都未至於可以說是害我們
[00:19:20.100 --> 00:19:24.100]  有沒有可能將這些人重新洗牌
[00:19:24.100 --> 00:19:25.100]  將他們歸入去
[00:19:25.100 --> 00:19:26.100]  好像對我們的子女一樣
[00:19:26.100 --> 00:19:27.100]  對我們的至親一樣
[00:19:27.100 --> 00:19:31.100]  但願罪不歸在他們身上
[00:19:31.100 --> 00:19:35.100]  我們會覺得只有保羅才有胸襟
[00:19:35.100 --> 00:19:38.100]  不要每次都用這個說法
[00:19:38.100 --> 00:19:42.100]  否則聖經對我們來說是沒有意義的
[00:19:42.100 --> 00:19:44.100]  所有事情只有聖經人物才做到
[00:19:44.100 --> 00:19:47.100]  我們做不到的話其實是沒有意義的
[00:19:47.100 --> 00:19:50.100]  為何聖經人物要記在聖經裏面
[00:19:50.100 --> 00:19:55.100]  就是要告訴我們聖經人物和我們一樣有血有肉
[00:19:55.100 --> 00:19:57.100]  因為在保羅的記憶裏
[00:19:57.100 --> 00:20:01.100]  不只是失望的人
[00:20:01.100 --> 00:20:05.100]  他在他第一次失望的記憶裏
[00:20:05.100 --> 00:20:07.100]  他想起有路家
[00:20:07.100 --> 00:20:08.100]  雖然人不多
[00:20:08.100 --> 00:20:10.100]  但都有一個叫路家
[00:20:10.100 --> 00:20:12.100]  當他要求救的時候
[00:20:12.100 --> 00:20:14.100]  他找回他的後輩
[00:20:14.100 --> 00:20:17.100]  提摩泰和馬可
[00:20:17.100 --> 00:20:19.100]  至少都有三個
[00:20:19.100 --> 00:20:22.100]  人多但都有三個
[00:20:22.100 --> 00:20:23.100]  不單止這樣
[00:20:23.100 --> 00:20:27.100]  當他感到失望
[00:20:27.100 --> 00:20:30.100]  甚至被奪走很多東西的時候
[00:20:30.100 --> 00:20:35.100]  人很自然想找回自己近身或重要的東西
[00:20:35.100 --> 00:20:37.100]  去支撐自己
[00:20:37.100 --> 00:20:39.100]  去安撫自己
[00:20:39.100 --> 00:20:43.100]  豈不是上帝就將這些物件
[00:20:43.100 --> 00:20:46.100]  留給保羅
[00:20:46.100 --> 00:20:48.100]  留給我們嗎
[00:20:48.100 --> 00:20:52.100]  突然想起在我們的記憶裏
[00:20:52.100 --> 00:20:53.100]  利器過我們
[00:20:53.100 --> 00:20:54.100]  害過我們的人
[00:20:54.100 --> 00:20:56.100]  是令我們很失望的
[00:20:56.100 --> 00:21:01.100]  但他是否佔據了我們整個記憶呢
[00:21:01.100 --> 00:21:04.100]  或許記憶裏不單止只有他們
[00:21:04.100 --> 00:21:07.100]  還有一些願意和我們同行的
[00:21:07.100 --> 00:21:09.100]  我們求助的時候
[00:21:09.100 --> 00:21:12.100]  人數不多但立即來
[00:21:12.100 --> 00:21:17.100]  又或者在我們最失落的時候
[00:21:17.100 --> 00:21:21.100]  我們就想起一些重要的物件
[00:21:21.100 --> 00:21:27.100]  對保羅來說是一件厚褸和書
[00:21:27.100 --> 00:21:31.100]  他說最重要是那幾本羊皮書
[00:21:31.100 --> 00:21:36.100]  請問我們的物件是甚麼呢
[00:21:36.100 --> 00:21:41.100]  這些物件是否上帝留在我們身邊
[00:21:41.100 --> 00:21:45.100]  來安撫我們的情緒呢
[00:21:45.100 --> 00:21:49.100]  所以我們要重組我們的記憶
[00:21:49.100 --> 00:21:54.100]  不要讓失望佔據我們所有的記憶
[00:21:54.100 --> 00:21:57.100]  當我們被佔據的時候
[00:21:57.100 --> 00:22:00.100]  你當然無法有任何的資源
[00:22:00.100 --> 00:22:02.100]  可以去學習
[00:22:02.100 --> 00:22:05.100]  可以去體諒別人
[00:22:05.100 --> 00:22:09.100]  去驅走那些自憐的感覺
[00:22:09.100 --> 00:22:13.100]  保羅都遇過自憐失望的時間
[00:22:13.100 --> 00:22:18.100]  但自憐和失望沒有讓他放棄信仰
[00:22:18.100 --> 00:22:20.100]  為甚麼呢
[00:22:20.100 --> 00:22:24.100]  看到螢光幕請讀提摩太后書四章十七到十八節
[00:22:24.100 --> 00:22:26.100]  準備一二三
[00:22:26.100 --> 00:22:50.100]  (廣東話)
[00:22:50.100 --> 00:22:54.100]  剛才我們提到保羅比喻自己的處境
[00:22:54.100 --> 00:22:56.100]  用甚麼比喻自己的處境
[00:22:56.100 --> 00:22:59.100]  就是覺得自己在獅子的口裏
[00:22:59.100 --> 00:23:05.100]  但這不是他想像出來的
[00:23:05.100 --> 00:23:10.100]  他翻開詩篇二十二篇
[00:23:10.100 --> 00:23:14.100]  他看到大衛的詩裏面
[00:23:14.100 --> 00:23:16.100]  大衛都呼求主
[00:23:16.100 --> 00:23:19.100]  求你救我脫離獅子的口
[00:23:19.100 --> 00:23:25.100]  保羅緊緊握住上帝的英許
[00:23:25.100 --> 00:23:28.100]  他進一步不是祈求
[00:23:28.100 --> 00:23:35.100]  而是確信上帝會從獅子的口裏救出來
[00:23:35.100 --> 00:23:40.100]  他也確信握緊聖經的英許
[00:23:40.100 --> 00:23:42.100]  因為國道屬於耶和華
[00:23:42.100 --> 00:23:45.100]  他是管理列國的
[00:23:45.100 --> 00:23:49.100]  他抓住這個英許
[00:23:49.100 --> 00:23:55.100]  確信上帝必會救他進去上帝的天國
[00:23:55.100 --> 00:23:57.100]  這是他的確信
[00:23:57.100 --> 00:23:59.100]  弟兄姊妹
[00:23:59.100 --> 00:24:05.100]  你看到人生可能有時真的會被攻擊
[00:24:05.100 --> 00:24:10.100]  我們能夠抓住的就是上帝的英許
[00:24:10.100 --> 00:24:15.100]  這份英許讓我們看到保羅有個清楚的示範
[00:24:15.100 --> 00:24:17.100]  因為這份英許讓他清楚知道
[00:24:17.100 --> 00:24:19.100]  上帝現在站在他那邊
[00:24:19.100 --> 00:24:21.100]  他雖然被人攻擊
[00:24:21.100 --> 00:24:23.100]  被人出賣
[00:24:23.100 --> 00:24:25.100]  但經文告訴他
[00:24:25.100 --> 00:24:27.100]  他的確信
[00:24:27.100 --> 00:24:29.100]  主是站在他身邊
[00:24:29.100 --> 00:24:30.100]  給他力量
[00:24:30.100 --> 00:24:33.100]  這份力量讓他以前都試過
[00:24:33.100 --> 00:24:35.100]  他在坐牢的時候
[00:24:35.100 --> 00:24:37.100]  雖然在監倉失去自由
[00:24:37.100 --> 00:24:40.100]  仍然可以大聲歌唱讚美主
[00:24:40.100 --> 00:24:46.100]  不僅如此,他還繼續將福音傳給獄中的獄卒
[00:24:46.100 --> 00:24:50.100]  正因為這個使命的實踐
[00:24:50.100 --> 00:24:52.100]  這個使命不再是外化
[00:24:52.100 --> 00:24:54.100]  別人告訴他,叫他做
[00:24:54.100 --> 00:24:56.100]  而是內化了他的生命裡
[00:24:56.100 --> 00:24:58.100]  成為了一個召命
[00:24:58.100 --> 00:25:00.100]  他就繼續踐行
[00:25:00.100 --> 00:25:02.100]  他很確信自己
[00:25:02.100 --> 00:25:06.100]  主必領他入天國
[00:25:06.100 --> 00:25:12.100]  在座有沒有人聽過馬拿餐廳的?
[00:25:12.100 --> 00:25:14.100]  舉手
[00:25:14.100 --> 00:25:19.100]  我上年有機會認識這個餐廳的老闆
[00:25:19.100 --> 00:25:21.100]  即是總幹事,方弟兄
[00:25:21.100 --> 00:25:23.100]  他就跟我說
[00:25:23.100 --> 00:25:27.100]  他們是在疫情開始的時候開業的
[00:25:27.100 --> 00:25:28.100]  即是意味什麼?
[00:25:28.100 --> 00:25:30.100]  沒有生意了
[00:25:30.100 --> 00:25:35.100]  所以他說當時只是開店
[00:25:35.100 --> 00:25:37.100]  沒有生意
[00:25:37.100 --> 00:25:39.100]  想著要倒閉
[00:25:39.100 --> 00:25:41.100]  在他印象最深的
[00:25:41.100 --> 00:25:45.100]  他說終於見到第一個客人
[00:25:45.100 --> 00:25:48.100]  客人在門口裝扮
[00:25:48.100 --> 00:25:51.100]  客人不敢進去
[00:25:51.100 --> 00:25:53.100]  因為他見到他的職員
[00:25:53.100 --> 00:25:55.100]  個個都左青龍右白虎
[00:25:55.100 --> 00:25:57.100]  很害怕,這是什麼餐廳?
[00:25:57.100 --> 00:25:59.100]  方弟兄一見到就馬上衝出去
