
[00:00:00.000 --> 00:00:01.720]  今天跟大家分享一個題目
[00:02:08.040 --> 00:02:10.280]  這些器皿就是尼泊爾格尼沙
[00:02:10.280 --> 00:02:12.680]  由耶路撒冷搶回來的
[00:02:12.680 --> 00:02:14.680]  放在自己神明的廟裏
[00:02:14.680 --> 00:02:17.720]  波斯王居老士派米提利達師傅
[00:02:17.720 --> 00:02:19.280]  將這些器皿拿出來
[00:02:19.280 --> 00:02:22.280]  點交給猶大的首領切巴薩
[00:02:22.280 --> 00:02:24.520]  他們的數目大概有多少呢?
[00:02:24.520 --> 00:02:27.120]  金盤有三十個,銀盤一千個
[00:02:27.120 --> 00:02:29.680]  刀二十九把,金碗三十個
[00:02:29.680 --> 00:02:31.760]  備用的銀碗四百一十個
[00:02:31.760 --> 00:02:33.480]  其他的器皿一千件
[00:02:33.480 --> 00:02:35.960]  金銀器皿共有五千四百件
[00:02:35.960 --> 00:02:38.800]  被擄的人由巴比倫上耶路撒冷的時候
[00:02:38.800 --> 00:02:41.400]  切巴薩將這些一切都帶了上來
[00:02:41.400 --> 00:02:47.080]  經文就讀到這裏
[00:02:47.080 --> 00:02:49.320]  這裏說的是…
[00:02:49.320 --> 00:02:50.640]  我們讀了一段聖經
[00:02:50.640 --> 00:02:55.640]  說的是以色列人在一個新時代的開始
[00:02:55.640 --> 00:03:00.000]  主開了一道新的門讓他們有機會回到自己的故鄉
[00:03:00.000 --> 00:03:02.000]  亦有機會在當中重建
[00:03:02.000 --> 00:03:04.280]  說的是王下了御靈
[00:03:04.280 --> 00:03:06.120]  但你讀完整段經文
[00:03:06.120 --> 00:03:08.320]  怎會提及七十年呢?
[00:03:08.320 --> 00:03:12.520]  為何今天的題目要叫做「七十年的約」呢?
[00:03:12.520 --> 00:03:14.640]  待會慢慢再說
[00:03:14.640 --> 00:03:16.920]  不過說起七十年的約
[00:03:16.920 --> 00:03:20.760]  不知道你對七十年有甚麼體會呢?
[00:03:20.760 --> 00:03:22.760]  不知道今天當中有否一些人
[00:03:22.760 --> 00:03:25.760]  其實七十年前你都在這裏呢?
[00:03:25.760 --> 00:03:27.960]  我看其實都有的
[00:03:27.960 --> 00:03:29.440]  可能有的
[00:03:29.440 --> 00:03:32.920]  我們當中有些可能七十歲以上的坐在這裏
[00:03:32.920 --> 00:03:35.360]  不是每一課都有的
[00:03:35.360 --> 00:03:38.760]  有的確是我們的寶
[00:03:38.760 --> 00:03:41.720]  但我看大部分人可能七十年前
[00:03:41.720 --> 00:03:43.720]  其實我們都未必在這裏
[00:03:43.720 --> 00:03:45.040]  可能未出世
[00:03:45.040 --> 00:03:46.160]  不過就算我們在這裏
[00:03:46.160 --> 00:03:48.640]  如果問你七十年前發生了甚麼事
[00:03:48.640 --> 00:03:50.920]  你未必記得
[00:03:50.920 --> 00:03:52.440]  不要問七十年前
[00:03:52.440 --> 00:03:56.920]  七年前你做過甚麼?
[00:03:56.920 --> 00:03:58.720]  七年前你答應過別人甚麼?
[00:03:58.720 --> 00:04:00.480]  你說過甚麼你記不記得?
[00:04:00.480 --> 00:04:02.320]  可能我們都不太記得
[00:04:02.320 --> 00:04:05.160]  不過因為要說這個題目
[00:04:05.160 --> 00:04:06.880]  於是我就找資料
[00:04:06.880 --> 00:04:11.000]  七十年前究竟發生了甚麼事呢?
[00:04:11.000 --> 00:04:13.600]  七十年前
[00:04:13.600 --> 00:04:19.320]  1953年3月5日發生了一件事
[00:04:19.320 --> 00:04:21.280]  蘇聯官方宣佈
[00:04:21.280 --> 00:04:26.240]  史達林因為心臟病發突然死亡
[00:04:26.240 --> 00:04:28.280]  如果你熟悉上一個世紀
[00:04:28.280 --> 00:04:30.680]  特別第二次世界大戰的歷史
[00:04:30.680 --> 00:04:34.680]  史達林是一個很有權勢的當時蘇聯的領袖
[00:04:34.680 --> 00:04:36.960]  不過無論你有多有權勢
[00:04:36.960 --> 00:04:40.360]  原來有些事說來就來
[00:04:40.360 --> 00:04:41.800]  人擋都擋不到
[00:04:41.800 --> 00:04:45.320]  無論有坦克、飛機大炮甚麼都好
[00:04:45.320 --> 00:04:47.280]  當有些事來的時候
[00:04:47.280 --> 00:04:48.440]  一下子發生
[00:04:48.440 --> 00:04:50.000]  你擋都擋不到
[00:04:50.000 --> 00:04:52.040]  1953年3月5日
[00:04:52.040 --> 00:04:54.640]  同樣在七十年前有人離開
[00:04:54.640 --> 00:04:56.960]  亦有人上場
[00:04:56.960 --> 00:04:59.960]  1953年6月2日
[00:04:59.960 --> 00:05:02.960]  英國女王伊麗莎白二世登基加冕
[00:05:02.960 --> 00:05:05.120]  你看到PowerPoint的背景
[00:05:05.120 --> 00:05:08.520]  就是當日伊麗莎白登基時的報紙
[00:05:08.520 --> 00:05:09.880]  英國的報紙
[00:05:09.880 --> 00:05:11.240]  被我找出來
[00:05:11.240 --> 00:05:12.720]  我們比較熟悉
[00:05:12.720 --> 00:05:13.960]  因為幾個月前
[00:05:13.960 --> 00:05:15.760]  當女王剛過世的時候
[00:05:15.760 --> 00:05:17.760]  鋪天蓋地都是她的新聞
[00:05:17.760 --> 00:05:19.440]  回顧各樣的東西
[00:05:19.440 --> 00:05:22.040]  1953年6月2日
[00:05:22.040 --> 00:05:26.160]  你可能覺得蘇聯、英國這些來我們太遠了
[00:05:26.160 --> 00:05:28.040]  香港七十年前
[00:05:28.040 --> 00:05:30.720]  有沒有甚麼重要的事情發生呢?
[00:05:30.720 --> 00:05:32.360]  我找來找去
[00:05:32.360 --> 00:05:34.440]  又有
[00:05:34.440 --> 00:05:36.240]  都是1953年
[00:05:36.240 --> 00:05:38.960]  1953年12月24日
[00:05:38.960 --> 00:05:42.640]  當時在香港九龍石劫尾的木屋區
[00:05:42.640 --> 00:05:44.440]  發生了一場大火
[00:05:44.440 --> 00:05:46.880]  你可能覺得火災經常都有
[00:05:46.880 --> 00:05:48.520]  有甚麼奇怪呢?
[00:05:48.520 --> 00:05:52.040]  這場大火影響了整個香港歷史的發展
[00:05:52.040 --> 00:05:53.240]  為甚麼呢?
[00:05:53.240 --> 00:05:55.960]  因為這場大火令五萬人無家可歸
[00:05:55.960 --> 00:05:57.160]  50年代
[00:05:57.160 --> 00:06:01.360]  當時有很多難民從中國大陸逃難下來
[00:06:01.360 --> 00:06:02.880]  逃難下來的時候沒有屋住
[00:06:02.880 --> 00:06:05.880]  當然住在臨時山邊搭建屋
[00:06:05.880 --> 00:06:07.480]  誰知一把火
[00:06:07.480 --> 00:06:09.480]  令五萬人當時很大
[00:06:09.480 --> 00:06:10.480]  其實現在也是
[00:06:10.480 --> 00:06:12.160]  如果五萬人無家可歸
[00:06:12.160 --> 00:06:13.680]  一個很嚴重的問題
[00:06:13.680 --> 00:06:15.280]  就是當時開始
[00:06:15.280 --> 00:06:17.040]  政府的房屋政策
[00:06:17.040 --> 00:06:18.560]  就是當時開始
[00:06:18.560 --> 00:06:20.320]  先有廉租屋
[00:06:20.320 --> 00:06:21.280]  接著有公屋
[00:06:21.280 --> 00:06:22.000]  各樣的東西
[00:06:22.000 --> 00:06:23.680]  是當時開始
[00:06:23.680 --> 00:06:25.280]  無論怎樣也好
[00:06:25.280 --> 00:06:28.080]  你發覺原來70年華過就過了
[00:06:28.080 --> 00:06:30.320]  很多事情不說也不記得
[00:06:30.320 --> 00:06:32.760]  並且無論你多顯赫
[00:06:32.760 --> 00:06:36.320]  或者當時你如花美貌一樣
[00:06:36.320 --> 00:06:38.920]  不過原來70年華過了之後
[00:06:38.920 --> 00:06:40.920]  不單找不著
[00:06:40.920 --> 00:06:43.840]  並且很多事情也無人紀念
[00:06:43.840 --> 00:06:47.080]  所以也令我想起聖經裏面一段經文
[00:06:47.080 --> 00:06:48.000]  摩西的說話
[00:06:48.000 --> 00:06:48.560]  他說
[00:06:48.560 --> 00:06:50.400]  我們一生的年日
[00:06:50.400 --> 00:06:51.200]  是70歲
[00:06:51.200 --> 00:06:53.480]  若果強壯的可以到80歲
[00:06:53.480 --> 00:06:55.200]  但其中所驚誇的
[00:06:55.200 --> 00:06:57.000]  不過是勞苦受煩
[00:06:57.000 --> 00:06:58.000]  轉眼即逝
[00:06:58.000 --> 00:06:59.720]  我們就如何?
[00:06:59.720 --> 00:07:01.840]  如飛而去
[00:07:01.840 --> 00:07:04.200]  所以70年
[00:07:04.200 --> 00:07:07.280]  如果你問我有甚麼意義
[00:07:07.280 --> 00:07:08.800]  當然作為目者
[00:07:08.800 --> 00:07:10.320]  全道教了這麼久聖經
[00:07:10.320 --> 00:07:11.440]  很多東西可以說
[00:07:11.440 --> 00:07:13.440]  七是完全的數字
[00:07:13.440 --> 00:07:15.840]  耶穌派出70個門徒
[00:07:15.840 --> 00:07:17.440]  很多東西可以說
[00:07:17.440 --> 00:07:22.480]  不過當我一直找回歷史事件思想時
[00:07:22.480 --> 00:07:24.200]  對我來說最大感觸的
[00:07:24.200 --> 00:07:25.760]  70年其實是甚麼呢?
[00:07:25.760 --> 00:07:28.640]  是一代人的過去
[00:07:28.640 --> 00:07:30.160]  特別這幾個星期
[00:07:30.160 --> 00:07:32.680]  很多我成長的年代
[00:07:32.680 --> 00:07:35.760]  很重要的標誌人物的過去
[00:07:35.760 --> 00:07:38.640]  其中一個對我影響很大的人
[00:07:38.640 --> 00:07:39.600]  可能沒有想過
[00:07:39.600 --> 00:07:41.600]  這個人就是顧家輝
[00:07:41.600 --> 00:07:44.200]  因為我的年代
[00:07:44.200 --> 00:07:46.160]  哪有聽那麼多音樂
[00:07:46.160 --> 00:07:48.800]  我是電視撈飯大的
[00:07:48.800 --> 00:07:51.720]  所以我聽的音樂最多就是顧家輝的音樂
[00:07:51.720 --> 00:07:52.920]  即是90多歲
[00:07:52.920 --> 00:07:55.920]  一代影響我們的人的過去
[00:07:55.920 --> 00:07:57.360]  如果你喜歡聽英文歌
[00:07:57.360 --> 00:07:59.360]  Uncle Ray就離開了
[00:07:59.360 --> 00:08:01.360]  如果你喜歡看足球
[00:08:01.360 --> 00:08:03.120]  球王比利也離開了
[00:08:03.120 --> 00:08:07.240]  一代人的過去原來很快
[00:08:07.240 --> 00:08:11.200]  當然摩西的時代醫療可能沒有那麼好
[00:08:11.200 --> 00:08:12.640]  平均是70歲
[00:08:12.640 --> 00:08:14.160]  現在我們看的數字
[00:08:14.160 --> 00:08:16.640]  平均壽命大概80多歲
[00:08:16.640 --> 00:08:19.720]  但我剛才說的幾個都是比較健康的人
[00:08:19.720 --> 00:08:20.840]  90多歲
[00:08:20.840 --> 00:08:23.920]  不過過去也是過去了
[00:08:23.920 --> 00:08:25.920]  我們如飛而去的一代人
[00:08:25.920 --> 00:08:27.680]  並且不單我們如飛而去
[00:08:27.680 --> 00:08:29.200]  聖經更加說
[00:08:29.200 --> 00:08:33.360]  無論你當時多有權勢多厲害也好
[00:08:33.360 --> 00:08:34.640]  有兩件很重要的事
[00:08:34.640 --> 00:08:35.640]  第一
[00:08:35.640 --> 00:08:38.440]  你捉不住的
[00:08:38.440 --> 00:08:40.000]  轉眼即逝
[00:08:40.000 --> 00:08:43.080]  並且當你很努力去捉住它的時候
[00:08:43.080 --> 00:08:48.360]  你發覺原來人生裏面勞苦受煩
[00:08:48.360 --> 00:08:52.280]  你要花多少心思、多少精力、多少努力
[00:08:52.280 --> 00:08:56.400]  無論你保持自己所在的位置
[00:08:56.400 --> 00:08:59.040]  或者保持你的如花美貌
[00:08:59.040 --> 00:09:01.120]  投放多少錢、投放多少能力
[00:09:01.120 --> 00:09:04.040]  不過原來終有一天會過去
[00:09:04.040 --> 00:09:07.360]  會被遺忘
[00:09:07.360 --> 00:09:09.480]  人生就是這樣
[00:09:09.480 --> 00:09:14.120]  不過在我們這個虛空被遺忘的人生裏面
[00:09:14.120 --> 00:09:15.760]  我們很感謝我們的上帝
[00:09:15.760 --> 00:09:18.200]  因為當人不記得
[00:09:18.200 --> 00:09:20.720]  當一代人在主的眼中
[00:09:20.720 --> 00:09:23.600]  由嬰兒成長變成長者
[00:09:23.600 --> 00:09:26.000]  有一天我們也成為過去的時候
[00:09:26.000 --> 00:09:28.320]  主說在整個過程中
[00:09:28.320 --> 00:09:29.720]  我記得
[00:09:29.720 --> 00:09:32.000]  我也紀念
[00:09:32.000 --> 00:09:33.680]  想我們看看今天
[00:09:33.680 --> 00:09:36.640]  這個七十年約的故事
[00:09:36.640 --> 00:09:39.600]  以斯拉記的故事
[00:09:39.600 --> 00:09:40.960]  以斯拉記的故事說甚麼呢?
[00:09:40.960 --> 00:09:42.440]  第一章第一節是這樣說的
[00:09:42.440 --> 00:09:43.240]  它說
[00:09:43.240 --> 00:09:44.960]  波斯王居老氏元年
[00:09:44.960 --> 00:09:48.840]  耶和華為要應驗直著耶利米亞口所說的話
[00:09:48.840 --> 00:09:51.680]  就激發波斯王居老氏的心
[00:09:51.680 --> 00:09:54.320]  使他下詔書通告全國
[00:09:54.320 --> 00:09:56.000]  你看到這個樣子
[00:09:56.000 --> 00:09:56.680]  有人畫出來
[00:09:56.680 --> 00:09:58.120]  說居老氏大概是這個樣子
[00:09:58.120 --> 00:09:59.480]  是不是我不知道
[00:09:59.480 --> 00:10:01.800]  下面是帝國的版號
[00:10:01.800 --> 00:10:05.000]  居老氏是一個劃時代的皇帝
[00:10:05.000 --> 00:10:09.440]  波斯王居老氏元年
[00:10:09.440 --> 00:10:11.800]  大家要明白
[00:10:11.800 --> 00:10:15.560]  這一年不是他剛剛開始做皇帝的日子
[00:10:15.560 --> 00:10:16.400]  為甚麼呢?
[00:10:16.400 --> 00:10:18.600]  因為他做了很多次皇帝
[00:10:18.600 --> 00:10:20.040]  居老氏這個人
[00:10:20.040 --> 00:10:24.480]  他原本是在波斯一個小部落裏面
[00:10:24.480 --> 00:10:26.880]  後來他做了這個部落的皇帝
[00:10:26.880 --> 00:10:29.840]  當時是主前559年
[00:10:29.840 --> 00:10:32.880]  在現在伊朗一個很小的地方裏面
[00:10:32.880 --> 00:10:35.600]  不過他的部落小
[00:10:35.600 --> 00:10:37.360]  但是他這個人不小
[00:10:37.360 --> 00:10:38.760]  是一個很能幹的人
[00:10:38.760 --> 00:10:43.720]  最後他擊敗了當時他的外公
[00:10:43.720 --> 00:10:46.800]  他的外公統治了一個很大的帝國
[00:10:46.800 --> 00:10:48.200]  這個帝國叫做馬袋
[00:10:48.200 --> 00:10:49.800]  十年之後
[00:10:49.800 --> 00:10:51.920]  他取代了外公的位置
[00:10:51.920 --> 00:10:55.680]  成為馬袋和波斯兩個聯合帝國的君王
[00:10:55.680 --> 00:10:57.600]  拿了外公的國之後
[00:10:57.600 --> 00:10:59.600]  打到土耳其那邊
[00:10:59.600 --> 00:11:01.320]  主前547年
[00:11:01.320 --> 00:11:02.400]  兩年之後
[00:11:02.400 --> 00:11:04.880]  也拿了土耳其
[00:11:04.880 --> 00:11:07.400]  成為這個女底亞的王
[00:11:07.400 --> 00:11:09.400]  到最後
[00:11:09.400 --> 00:11:11.280]  主前539年
[00:11:11.280 --> 00:11:15.200]  他擊敗了上一代的霸主巴比倫
[00:11:15.200 --> 00:11:17.400]  主前539年
[00:11:17.400 --> 00:11:19.080]  聖經這裏說
[00:11:19.080 --> 00:11:21.080]  波斯王居魯士元年
[00:11:21.080 --> 00:11:23.080]  其實不是說559
[00:11:23.080 --> 00:11:25.320]  其實是說539
[00:11:25.320 --> 00:11:27.320]  為什麼要說這個日子
[00:11:27.320 --> 00:11:28.720]  因為這個日子
[00:11:28.720 --> 00:11:32.840]  居魯士擊敗了上一代的霸主領袖
[00:11:32.840 --> 00:11:35.920]  他真正成為新一代的霸主
[00:11:35.920 --> 00:11:39.000]  他國家的版圖也大致確立
[00:11:39.000 --> 00:11:41.000]  所以對他來說
[00:11:41.000 --> 00:11:44.000]  真正成為一代帝國的霸主的元年
[00:11:44.000 --> 00:11:45.080]  不過當然
[00:11:45.080 --> 00:11:47.080]  以斯拉基也是放在聖經裏面
[00:11:47.080 --> 00:11:49.080]  猶太人為什麼這麼紀念
[00:11:49.080 --> 00:11:51.080]  波斯王居魯士
[00:11:51.080 --> 00:11:53.080]  擊敗巴比倫這一王
[00:11:53.080 --> 00:11:55.080]  這一年
[00:11:55.080 --> 00:11:59.480]  也是因為巴比倫被擊敗之後
[00:11:59.480 --> 00:12:04.280]  巴比倫是當時滅猶大國的死敵
[00:12:04.280 --> 00:12:06.280]  不單單仇人被打敗
[00:12:06.280 --> 00:12:08.280]  也因為仇人被打敗之後
[00:12:08.280 --> 00:12:11.080]  波斯王也在這一年
[00:12:11.080 --> 00:12:13.480]  釋放猶太人回國
[00:12:13.480 --> 00:12:15.160]  所以聖經裏面說
[00:12:15.160 --> 00:12:16.680]  波斯王居魯士元年
[00:12:16.680 --> 00:12:18.680]  是眾多作為皇帝的日子
[00:12:18.680 --> 00:12:20.680]  聖經裏面選了這個日子
[00:12:20.680 --> 00:12:22.680]  539
[00:12:22.680 --> 00:12:26.680]  耶和華要應驗植入耶利米口所說的話
[00:12:26.680 --> 00:12:28.680]  耶利米說了什麼呢?
[00:12:28.680 --> 00:12:30.680]  我們去看看
[00:12:30.680 --> 00:12:32.680]  耶利米說了什麼呢?
[00:12:32.680 --> 00:12:34.680]  原來聖經裏面這樣記載
[00:12:34.680 --> 00:12:36.680]  耶利米書25章
[00:12:36.680 --> 00:12:40.680]  第一節說巴比倫王利布格尼撒元年又是元年
[00:12:40.680 --> 00:12:42.680]  這一年發生了什麼事呢?
[00:12:42.680 --> 00:12:48.680]  利布格尼撒擊敗了當時的亞述
[00:12:48.680 --> 00:12:50.680]  當時他還未做皇帝
[00:12:50.680 --> 00:12:54.680]  他打敗了亞述之後就傳來他父親駕崩的消息
[00:12:54.680 --> 00:12:56.680]  於是他回去登基
[00:12:56.680 --> 00:12:58.680]  登基之後他帶著兵一直打
[00:12:58.680 --> 00:13:00.680]  打到當時的猶太國
[00:13:00.680 --> 00:13:04.680]  公元前605年
[00:13:04.680 --> 00:13:10.680]  於是這是猶太人經歷三次被擄的第一次
[00:13:10.680 --> 00:13:13.680]  總共是三次被擄,直到第三次正式亡國
[00:13:13.680 --> 00:13:15.680]  第三次被擄的第一次
[00:13:15.680 --> 00:13:18.680]  就是但爾利那一批被擄去
[00:13:18.680 --> 00:13:21.680]  這件事對他們來說非常震撼
[00:13:21.680 --> 00:13:24.680]  因為猶太國無論經歷多少次
[00:13:24.680 --> 00:13:26.680]  無論外敵攻擊他
[00:13:26.680 --> 00:13:28.680]  從來未去到一個地步
[00:13:28.680 --> 00:13:31.680]  即使當時亞述大軍壓境
[00:13:31.680 --> 00:13:34.680]  希西加不是帶他們騎了個土
[00:13:34.680 --> 00:13:37.680]  接著上帝來一個瘟疫
[00:13:37.680 --> 00:13:39.680]  於是亞述兵就退
[00:13:39.680 --> 00:13:41.680]  為何這次會打到進來
[00:13:41.680 --> 00:13:45.680]  為何這次我們的子民會被擄
[00:13:45.680 --> 00:13:50.680]  被擄之後這些人何時會回家呢
[00:13:50.680 --> 00:13:53.680]  會否上帝都會很快應允我們的祈禱
[00:13:53.680 --> 00:13:55.680]  多祈幾次他們就可以回家
[00:13:55.680 --> 00:13:58.680]  多祈幾次巴比倫的兵就會退
[00:13:58.680 --> 00:14:00.680]  正在這個日子裏
[00:14:00.680 --> 00:14:02.680]  大家在想這些事的時候
[00:14:02.680 --> 00:14:03.680]  主告訴他們
[00:14:03.680 --> 00:14:06.680]  耶和華論猶太中百姓的話
[00:14:06.680 --> 00:14:11.680]  你們想多了
[00:14:11.680 --> 00:14:14.680]  不要想得這麼樂觀
[00:14:14.680 --> 00:14:16.680]  我現在要告訴你們
[00:14:16.680 --> 00:14:19.680]  這全地必然荒涼
[00:14:19.680 --> 00:14:20.680]  令人驚喜
[00:14:20.680 --> 00:14:23.680]  這些國家要服侍巴比倫王70年
[00:14:23.680 --> 00:14:25.680]  70年滿座之後
[00:14:25.680 --> 00:14:27.680]  我必懲罰巴比倫王和那個國
[00:14:27.680 --> 00:14:29.680]  並加勒底人之地
[00:14:29.680 --> 00:14:31.680]  因為他們的罪孽死這個地
[00:14:31.680 --> 00:14:32.680]  永遠荒涼
[00:14:32.680 --> 00:14:34.680]  這是耶和華說的
[00:14:34.680 --> 00:14:36.680]  不止說一次
[00:14:36.680 --> 00:14:37.680]  25章說完之後
[00:14:37.680 --> 00:14:38.680]  29章繼續說
[00:14:38.680 --> 00:14:39.680]  耶和華如此說
[00:14:39.680 --> 00:14:42.680]  為巴比倫所定的70年滿座之後
[00:14:42.680 --> 00:14:44.680]  我要眷顧你們
[00:14:44.680 --> 00:14:46.680]  向你們成就我的恩賢
[00:14:46.680 --> 00:14:48.680]  使你們迎回此地
[00:14:48.680 --> 00:14:50.680]  所以70年的約
[00:14:50.680 --> 00:14:53.680]  是主直著耶利米的口
[00:14:53.680 --> 00:14:56.680]  答應了他的子民70年
[00:14:56.680 --> 00:14:59.680]  這70年是一個什麼日子呢
[00:14:59.680 --> 00:15:03.680]  第一聖經說
[00:15:03.680 --> 00:15:05.680]  這地必然荒涼
[00:15:05.680 --> 00:15:09.680]  被戰爭所遊論的大地
[00:15:09.680 --> 00:15:11.680]  荒涼一片
[00:15:11.680 --> 00:15:12.680]  人亦被擄
[00:15:12.680 --> 00:15:13.680]  所以沒有人耕耘
[00:15:13.680 --> 00:15:15.680]  荒涼的一片
[00:15:15.680 --> 00:15:16.680]  第二
[00:15:16.680 --> 00:15:19.680]  這個日子是要服侍巴比倫王的日子
[00:15:19.680 --> 00:15:20.680]  亡國
[00:15:20.680 --> 00:15:22.680]  並且要服侍你的死對頭
[00:15:22.680 --> 00:15:24.680]  你不喜歡的人
[00:15:24.680 --> 00:15:25.680]  你要服侍他
[00:15:25.680 --> 00:15:27.680]  服在他的權柄之下
[00:15:27.680 --> 00:15:28.680]  你多不喜歡也好
[00:15:28.680 --> 00:15:29.680]  沒辦法
[00:15:29.680 --> 00:15:30.680]  因為70年的日子
[00:15:30.680 --> 00:15:32.680]  你又要服侍他
[00:15:32.680 --> 00:15:33.680]  而且聖經繼續說
[00:15:33.680 --> 00:15:36.680]  我必懲罰巴比倫王和那國
[00:15:36.680 --> 00:15:38.680]  上帝為什麼要懲罰他
[00:15:38.680 --> 00:15:42.680]  當然他不是好人
[00:15:42.680 --> 00:15:45.680]  他是好人就不用上帝懲罰他
[00:15:45.680 --> 00:15:47.680]  所以這70年是一個
[00:15:47.680 --> 00:15:48.680]  你要面對荒涼
[00:15:48.680 --> 00:15:51.680]  亦要面對忍氣吞聲
[00:15:51.680 --> 00:15:53.680]  很受委屈的日子
[00:15:53.680 --> 00:15:55.680]  因為你既然荒涼
[00:15:55.680 --> 00:16:00.680]  並且又要委屈地服侍你不喜歡的人
[00:16:00.680 --> 00:16:03.680]  你不喜歡的人會做壞事
[00:16:03.680 --> 00:16:04.680]  好像聖經說
[00:16:04.680 --> 00:16:05.680]  所以主說我要罰他
[00:16:05.680 --> 00:16:06.680]  不過我罰他之前
[00:16:06.680 --> 00:16:08.680]  要等70年
[00:16:08.680 --> 00:16:10.680]  忍耐
[00:16:10.680 --> 00:16:11.680]  等候
[00:16:11.680 --> 00:16:12.680]  不過亦帶著盼望
[00:16:12.680 --> 00:16:13.680]  因為主說
[00:16:13.680 --> 00:16:15.680]  你看到這些東西
[00:16:15.680 --> 00:16:17.680]  有一天我會罰他
[00:16:17.680 --> 00:16:19.680]  並且那天來的時候
[00:16:19.680 --> 00:16:22.680]  我會使你們迎回此地
[00:16:22.680 --> 00:16:24.680]  不過在這個過程發生之前
[00:16:24.680 --> 00:16:26.680]  是70年
[00:16:26.680 --> 00:16:28.680]  是一代的人要過去
[00:16:28.680 --> 00:16:30.680]  這70年是怎樣計算的呢
[00:16:30.680 --> 00:16:34.680]  有很多不同的計算方法
[00:16:34.680 --> 00:16:36.680]  其中一個最闊的說法是
[00:16:36.680 --> 00:16:37.680]  大家知道
[00:16:37.680 --> 00:16:38.680]  聖經裏面有很多數字
