
[00:00:00.000 --> 00:00:05.420]  有好榮幸請到鄭家輝牧師來到當中宣講神教
[00:13:16.580 --> 00:13:18.580]  我們好像很民主
[00:13:18.580 --> 00:13:20.580]  民主到一個地步是民粹
[00:13:20.580 --> 00:13:22.580]  民粹到一個地步
[00:13:22.580 --> 00:13:25.580]  連聖經一些重要的價值都可以放下
[00:13:25.580 --> 00:13:29.580]  然後就去跟從大隊的想法呢
[00:13:29.580 --> 00:13:32.580]  這個值得我們去想一想
[00:13:32.580 --> 00:13:34.580]  第二段經文就提到
[00:13:34.580 --> 00:13:36.580]  為我們的罪孽被壓傷
[00:13:36.580 --> 00:13:38.580]  我們想一想
[00:13:38.580 --> 00:13:41.580]  我們卻以為他受責罰被神擊打
[00:13:41.580 --> 00:13:42.580]  苦待了
[00:13:42.580 --> 00:13:45.580]  當然第一個理解就是
[00:13:45.580 --> 00:13:47.580]  我們讀經文的時候
[00:13:47.580 --> 00:13:49.580]  尼塞亞很好
[00:13:49.580 --> 00:13:51.580]  他拯救我們
[00:13:51.580 --> 00:13:52.580]  擔當我們的罪
[00:13:52.580 --> 00:13:54.580]  不是他有哪一個呢
[00:13:54.580 --> 00:13:58.580]  但是畫面呈現了一個對比
[00:13:58.580 --> 00:14:02.580]  一個是為人釘十字架的耶穌
[00:14:02.580 --> 00:14:05.580]  但另一個畫面呢
[00:14:05.580 --> 00:14:08.580]  就是被他們救贖的罪人
[00:14:08.580 --> 00:14:10.580]  但是有趣的地方就是
[00:14:10.580 --> 00:14:14.580]  被救贖的罪人誤會了他
[00:14:14.580 --> 00:14:15.580]  誤會他
[00:14:15.580 --> 00:14:17.580]  以為他什麼呢
[00:14:17.580 --> 00:14:18.580]  四個字
[00:14:18.580 --> 00:14:19.580]  自己拿來
[00:14:19.580 --> 00:14:23.580]  自己拿來釘十字架
[00:14:23.580 --> 00:14:25.580]  這個才是自作自受
[00:14:25.580 --> 00:14:28.580]  竟然我們有一個這麼大的誤會
[00:14:28.580 --> 00:14:30.580]  我們有時想一想
[00:14:30.580 --> 00:14:34.580]  會不會就是將上帝的心意誤會了
[00:14:34.580 --> 00:14:36.580]  或者以為自己很明白他
[00:14:36.580 --> 00:14:38.580]  其實回頭一望
[00:14:38.580 --> 00:14:41.580]  其實我們沒有明白過上帝發生什麼事
[00:14:41.580 --> 00:14:42.580]  我們打開聖經的時候
[00:14:42.580 --> 00:14:43.580]  如果你有印象
[00:14:43.580 --> 00:14:47.580]  就是耶穌和彼得都有這樣的討論
[00:14:47.580 --> 00:14:49.580]  耶穌就問彼得
[00:14:49.580 --> 00:14:50.580]  我是哪一個
[00:14:50.580 --> 00:14:52.580]  彼得就回答耶穌
[00:14:52.580 --> 00:14:54.580]  你是永生神的兒子
[00:14:54.580 --> 00:14:56.580]  剛才我看到你們教會有浸禮班
[00:14:56.580 --> 00:14:58.580]  這些問信得實問
[00:14:58.580 --> 00:15:00.580]  彼得回答得多好
[00:15:00.580 --> 00:15:02.580]  永生神的兒子
[00:15:02.580 --> 00:15:04.580]  但是耶穌下一句說什麼呢
[00:15:04.580 --> 00:15:06.580]  他就說他釘上十字架
[00:15:06.580 --> 00:15:08.580]  彼得下一句接著說什麼呢
[00:15:08.580 --> 00:15:10.580]  你先不要死
[00:15:10.580 --> 00:15:12.580]  你死了我沒有前途
[00:15:12.580 --> 00:15:14.580]  你最好保持自己的肉體
[00:15:14.580 --> 00:15:15.580]  留在這裡
[00:15:15.580 --> 00:15:16.580]  意思大概就是這樣
[00:15:16.580 --> 00:15:17.580]  你不要死
[00:15:17.580 --> 00:15:19.580]  你死了我就什麼都沒有
[00:15:19.580 --> 00:15:21.580]  耶穌就馬上說什麼呢
[00:15:21.580 --> 00:15:23.580]  他說你體貼人的意思
[00:15:23.580 --> 00:15:26.580]  不體貼神的意思
[00:15:26.580 --> 00:15:28.580]  這段經文就像以賽亞一樣
[00:15:28.580 --> 00:15:30.580]  我們以為自己很認識上帝
[00:15:30.580 --> 00:15:34.580]  但其實可能我們只是將自己的主觀意願
[00:15:34.580 --> 00:15:36.580]  強加在上帝身上
[00:15:36.580 --> 00:15:40.580]  甚至我們以為他是自作自受
[00:15:40.580 --> 00:15:45.580]  我們會不會誤會了上帝的心意呢
[00:15:45.580 --> 00:15:46.580]  特別留意
[00:15:46.580 --> 00:15:49.580]  你留意以賽亞那段經文有什麼特別呢
[00:15:49.580 --> 00:15:51.580]  我們也不尊重他
[00:15:51.580 --> 00:15:53.580]  有什麼特別
[00:15:53.580 --> 00:15:57.580]  特別點就不是以賽亞罵你們也不尊重他
[00:15:57.580 --> 00:15:59.580]  他是在說自己
[00:15:59.580 --> 00:16:01.580]  他說我也不懂得尊重
[00:16:01.580 --> 00:16:03.580]  其實很有趣
[00:16:03.580 --> 00:16:05.580]  不知道你覺不覺得我們基督徒成長
[00:16:05.580 --> 00:16:07.580]  應該正常來說
[00:16:07.580 --> 00:16:10.580]  我們越認識上帝就越看到自己的不足
[00:16:10.580 --> 00:16:12.580]  理論上是
[00:16:12.580 --> 00:16:15.580]  或者我們可能進入了以賽亞的歷程
[00:16:15.580 --> 00:16:18.580]  我們看到不是你不尊重他
[00:16:18.580 --> 00:16:21.580]  原來我們自己也不太認識神
[00:16:21.580 --> 00:16:22.580]  也不夠尊重上帝
[00:16:22.580 --> 00:16:24.580]  你看保羅就看到
[00:16:24.580 --> 00:16:26.580]  保羅寫了13卷書
[00:16:26.580 --> 00:16:28.580]  當作是13或12
[00:16:28.580 --> 00:16:31.580]  保羅第一卷就是迦拉太書
[00:16:31.580 --> 00:16:34.580]  迦拉太書沒有一句是讚
[00:16:34.580 --> 00:16:35.580]  就是罵
[00:16:35.580 --> 00:16:37.580]  因為保羅當時年少氣盛
[00:16:37.580 --> 00:16:39.580]  罵那些人做得不夠好
[00:16:39.580 --> 00:16:42.580]  但奇妙在保羅後期的書信
[00:16:42.580 --> 00:16:44.580]  他很喜歡說愛
[00:16:44.580 --> 00:16:46.580]  他說自己是罪人中的罪魁
[00:16:46.580 --> 00:16:49.580]  其實你細心研究保羅的心路歷程
[00:16:49.580 --> 00:16:52.580]  大概你會看到他年少的時候
[00:16:52.580 --> 00:16:54.580]  只看到別人不夠
[00:16:54.580 --> 00:16:56.580]  自己就覺得自己很好
[00:16:56.580 --> 00:16:59.580]  但他越侍奉主越久的時候
[00:16:59.580 --> 00:17:01.580]  他反而謙卑過來
[00:17:01.580 --> 00:17:03.580]  或者看到真相
[00:17:03.580 --> 00:17:05.580]  就是你固然不好
[00:17:05.580 --> 00:17:07.580]  但我也不夠好
[00:17:07.580 --> 00:17:09.580]  我也有很多不足
[00:17:09.580 --> 00:17:10.580]  這個很重要
[00:17:10.580 --> 00:17:12.580]  有時我們經常都以為
[00:17:12.580 --> 00:17:14.580]  53卷就很適合微信的人聽
[00:17:14.580 --> 00:17:16.580]  看上帝多偉大
[00:17:16.580 --> 00:17:17.580]  上帝來醫治你
[00:17:17.580 --> 00:17:19.580]  但其實我們反過神來
[00:17:19.580 --> 00:17:21.580]  上帝不單止醫治你
[00:17:21.580 --> 00:17:22.580]  也醫治我們
[00:17:22.580 --> 00:17:24.580]  我們都需要被醫治
[00:17:24.580 --> 00:17:26.580]  甚至當我們以為
[00:17:26.580 --> 00:17:28.580]  有一個很奇怪的想法
[00:17:28.580 --> 00:17:29.580]  我們以為醫治的人
[00:17:29.580 --> 00:17:31.580]  一定是康健的人
[00:17:31.580 --> 00:17:33.580]  健康的人才能醫治
[00:17:33.580 --> 00:17:37.580]  但因他受的鞭傷我們得醫治
[00:17:37.580 --> 00:17:39.580]  原來聖經說那個是甚麼
[00:17:39.580 --> 00:17:40.580]  他的醫治
[00:17:40.580 --> 00:17:44.580]  同時他自己都是一個帶著傷痕的人
[00:17:44.580 --> 00:17:46.580]  這個很特別
[00:17:46.580 --> 00:17:50.580]  這個特別成為了一本書
[00:17:50.580 --> 00:17:52.580]  在1972年的時候
[00:17:52.580 --> 00:17:55.580]  盧雲寫了一本書叫做《負傷的治療者》
[00:17:55.580 --> 00:17:57.580]  可能在座當中都有人看過
[00:17:57.580 --> 00:17:58.580]  一本很著名的書
[00:17:58.580 --> 00:18:01.580]  耶魯大學的盧雲神父
[00:18:01.580 --> 00:18:03.580]  這本書的重點
[00:18:03.580 --> 00:18:05.580]  其實最大的重點
[00:18:05.580 --> 00:18:10.580]  不是只是說醫學是醫學的儀器
[00:18:10.580 --> 00:18:12.580]  如何醫治人
[00:18:12.580 --> 00:18:15.580]  而是說一個醫治人的人
[00:18:15.580 --> 00:18:17.580]  首先是自己開放自己的心靈
[00:18:17.580 --> 00:18:18.580]  讓人進入
[00:18:18.580 --> 00:18:21.580]  然後幫助別人去醫治
[00:18:21.580 --> 00:18:23.580]  神父說到最底
[00:18:23.580 --> 00:18:24.580]  醫治人的人
[00:18:24.580 --> 00:18:26.580]  往往都是帶著傷痕
[00:18:26.580 --> 00:18:28.580]  但帶著傷痕的醫治
[00:18:28.580 --> 00:18:31.580]  又往往是最有力量的
[00:18:31.580 --> 00:18:32.580]  這個很特別
[00:18:32.580 --> 00:18:33.580]  有時我們想想
[00:18:33.580 --> 00:18:35.580]  回到耶穌的人生裏
[00:18:35.580 --> 00:18:37.580]  又真的有道理
[00:18:37.580 --> 00:18:38.580]  耶穌人生裏
[00:18:38.580 --> 00:18:41.580]  有時當我們感到人生的限制
[00:18:41.580 --> 00:18:42.580]  感到無助
[00:18:42.580 --> 00:18:44.580]  感到困難的時候
[00:18:44.580 --> 00:18:47.580]  反而進頭的時候
[00:18:47.580 --> 00:18:48.580]  是神的開始
[00:18:48.580 --> 00:18:50.580]  如果你有印象
[00:18:50.580 --> 00:18:52.580]  在默克西瑪利園的時候
[00:18:52.580 --> 00:18:55.580]  耶穌應該是人生最無助的時刻
[00:18:55.580 --> 00:18:56.580]  祂發脾氣
[00:18:56.580 --> 00:18:57.580]  主啊
[00:18:57.580 --> 00:18:59.580]  你可不可以將這個虎杯拿下去
[00:18:59.580 --> 00:19:01.580]  門徒又睡著了
[00:19:01.580 --> 00:19:02.580]  想人安慰都沒有
[00:19:02.580 --> 00:19:03.580]  這個時候
[00:19:03.580 --> 00:19:05.580]  有很多學者認為祂最軟弱
[00:19:05.580 --> 00:19:06.580]  最無奈
[00:19:06.580 --> 00:19:08.580]  甚至發脾氣的時刻
[00:19:08.580 --> 00:19:10.580]  但是鏡頭一轉
[00:19:10.580 --> 00:19:11.580]  發生什麼事呢
