
[00:00:00.000 --> 00:00:03.480]  今天講道的訊息就是
[00:03:01.160 --> 00:03:03.000]  耶穌對他們說
[00:03:03.000 --> 00:03:04.640]  為什麼膽怯?
[00:03:04.640 --> 00:03:07.160]  你們還沒有信心嗎?
[00:03:07.160 --> 00:03:09.280]  他們就非常懼怕
[00:03:09.280 --> 00:03:10.400]  彼此說
[00:03:10.400 --> 00:03:12.120]  這到底是誰?
[00:03:12.120 --> 00:03:15.080]  連風和海都聽從他」
[00:03:15.080 --> 00:03:19.320]  在這個風浪裏面
[00:03:19.320 --> 00:03:20.920]  我們會看到
[00:03:20.920 --> 00:03:24.320]  在這個神蹟裏面
[00:03:24.320 --> 00:03:26.920]  剛才有很多弟兄姊妹舉手
[00:03:26.920 --> 00:03:28.440]  說「都聽過」
[00:03:28.440 --> 00:03:30.680]  讓我們這次去看
[00:03:30.680 --> 00:03:36.240]  進入這個很有畫面的神蹟裏面
[00:03:36.240 --> 00:03:39.320]  究竟我們在裏面
[00:03:39.320 --> 00:03:40.280]  第四章
[00:03:40.280 --> 00:03:41.520]  不如也說一下
[00:03:41.520 --> 00:03:43.000]  若摩是說什麼
[00:03:43.000 --> 00:03:43.920]  其實是
[00:03:43.920 --> 00:03:45.160]  耶穌很想
[00:03:45.160 --> 00:03:47.680]  之前耶穌有些比喻
[00:03:47.680 --> 00:03:48.480]  在裏面
[00:03:48.480 --> 00:03:52.040]  很想和一些門徒說
[00:03:52.040 --> 00:03:55.080]  神國隱藏的一些特質
[00:03:55.080 --> 00:03:57.200]  並且裏面有說到
[00:03:57.200 --> 00:03:58.480]  殺種的比喻
[00:03:58.480 --> 00:03:59.280]  即是說
[00:03:59.280 --> 00:04:02.040]  好像落在不同的土壤裏面
[00:04:02.040 --> 00:04:04.480]  其實是有些土壤接受
[00:04:04.480 --> 00:04:05.440]  有些土壤不接受
[00:04:05.440 --> 00:04:10.080]  正如我們對福音的接受程度是一樣的
[00:04:10.080 --> 00:04:11.240]  可能有人會相信
[00:04:11.240 --> 00:04:12.640]  有人會不相信
[00:04:12.640 --> 00:04:13.760]  在
[00:04:13.760 --> 00:04:14.880]  亦都是在說
[00:04:14.880 --> 00:04:17.840]  戒菜種的細小裏面
[00:04:17.840 --> 00:04:19.840]  有時好像覺得很微不足道
[00:04:19.840 --> 00:04:22.200]  好像我們的信心一樣
[00:04:22.200 --> 00:04:24.960]  究竟我們很少信心
[00:04:24.960 --> 00:04:26.200]  還是很大信心呢?
[00:04:26.200 --> 00:04:29.240]  究竟我們看我們的神是怎樣的呢?
[00:04:29.240 --> 00:04:32.440]  我們是用我們的認知去看我們的神
[00:04:32.440 --> 00:04:33.840]  還是我們真的看到
[00:04:33.840 --> 00:04:35.320]  擴闊了
[00:04:35.320 --> 00:04:37.600]  不是在我們人的界限呢?
[00:04:37.600 --> 00:04:38.200]  那麼
[00:04:38.200 --> 00:04:40.320]  耶穌亦都是要指向
[00:04:40.320 --> 00:04:43.120]  祂在當中
[00:04:43.120 --> 00:04:46.000]  讓人知道祂是彌賽亞
[00:04:46.000 --> 00:04:50.280]  不是我們所有人的期望
[00:04:50.280 --> 00:04:53.280]  是一個君王式的彌林
[00:04:53.280 --> 00:04:55.760]  所以在裏面
[00:04:55.760 --> 00:04:58.000]  第四章到最後
[00:04:58.000 --> 00:04:58.920]  你會看到
[00:04:58.920 --> 00:05:01.840]  甚至好像和耶穌一起
[00:05:01.840 --> 00:05:02.640]  很久了
[00:05:02.640 --> 00:05:04.840]  一起看到神很多的神蹟
[00:05:04.840 --> 00:05:06.600]  聽到神很多的道
[00:05:06.600 --> 00:05:09.320]  但是也有一刻疑惑
[00:05:09.320 --> 00:05:12.600]  去問究竟耶穌是誰
[00:05:14.120 --> 00:05:17.200]  有時回看門徒的狀況
[00:05:17.200 --> 00:05:19.680]  是否也像我們的狀況呢?
[00:05:19.680 --> 00:05:24.360]  究竟我們怎樣可以
[00:05:24.360 --> 00:05:27.160]  跟隨在地上的耶穌
[00:05:27.160 --> 00:05:31.440]  在地上的耶穌所做的一個榜樣是怎樣呢?
[00:05:31.440 --> 00:05:33.040]  怎樣能夠在風浪中
[00:05:33.040 --> 00:05:37.240]  我們仍然會覺得安穩呢?
[00:05:37.240 --> 00:05:39.120]  其實在裏面
[00:05:39.120 --> 00:05:42.040]  一步一步地去揭示
[00:05:42.040 --> 00:05:44.560]  讓我們看天國的奧秘
[00:05:44.560 --> 00:05:48.240]  在裏面我會有三點
[00:05:48.240 --> 00:05:51.920]  第一點就是我們要全心相信神的帶領
[00:05:51.920 --> 00:05:55.240]  第二點就是神是生命的掌舵
[00:05:55.240 --> 00:05:59.240]  神給我們有大使命
[00:05:59.240 --> 00:06:02.960]  第一點我們就去看看
[00:06:02.960 --> 00:06:04.960]  第35節裏面
[00:06:04.960 --> 00:06:07.600]  「那天晚上耶穌對門徒說:
[00:06:07.600 --> 00:06:09.640]  「我們到對岸吧」」
[00:06:09.640 --> 00:06:14.480]  當時耶穌在加拉利傳道
[00:06:14.480 --> 00:06:19.880]  門徒也很聽耶穌的話
[00:06:19.880 --> 00:06:21.880]  似乎也很聽
[00:06:21.880 --> 00:06:24.880]  耶穌一直說道不停
[00:06:24.880 --> 00:06:28.120]  很多人去擠湧
[00:06:28.120 --> 00:06:30.320]  裏面有甚麼人呢?
[00:06:30.320 --> 00:06:31.880]  耶穌說完之後
[00:06:31.880 --> 00:06:33.200]  其實門徒也有聽
[00:06:33.200 --> 00:06:35.720]  叫眾人離去
[00:06:35.720 --> 00:06:38.000]  其實耶穌已經上船了
[00:06:38.000 --> 00:06:41.680]  但他們也請他們一起去
[00:06:41.680 --> 00:06:44.520]  所以裏面你會看到
[00:06:44.520 --> 00:06:46.320]  特別在《馬可福音》裏面
[00:06:46.320 --> 00:06:49.680]  特別寫有別的船
[00:06:49.680 --> 00:06:52.400]  意思是有些其他人
[00:06:52.400 --> 00:06:56.400]  在地上一邊聽一邊追著
[00:06:56.400 --> 00:06:59.320]  有沒有像粉絲
[00:06:59.320 --> 00:07:01.200]  現在那些
[00:07:01.200 --> 00:07:03.200]  甚麼十二那些
[00:07:03.200 --> 00:07:07.000]  那些很貴妃也要去
[00:07:07.000 --> 00:07:09.840]  可能這次去澳門或台灣
[00:07:09.840 --> 00:07:11.440]  又追著去
[00:07:11.440 --> 00:07:14.040]  當時的情況有點像
[00:07:14.040 --> 00:07:17.040]  你會看到那些追隨
[00:07:17.040 --> 00:07:18.640]  很想去
[00:07:18.640 --> 00:07:22.800]  究竟他們是很想聽耶穌的講道
[00:07:22.800 --> 00:07:27.720]  還是他們真的很想跟隨耶穌呢?
[00:07:27.720 --> 00:07:30.120]  這也是裏面
[00:07:30.120 --> 00:07:36.000]  我們要再去看
[00:07:36.000 --> 00:07:38.600]  經文裏面究竟是怎樣說
[00:07:38.600 --> 00:07:41.920]  但當他們一路上船
[00:07:41.920 --> 00:07:44.040]  大家都上船的時候
[00:07:44.040 --> 00:07:47.920]  裏面突然間
[00:07:47.920 --> 00:07:51.200]  經文很快地一轉的畫面
[00:07:51.200 --> 00:07:53.400]  突然間狂風大作
[00:07:53.400 --> 00:07:55.960]  波浪打入船內
[00:07:55.960 --> 00:07:58.480]  以至船罐滿了水
[00:07:58.480 --> 00:07:59.760]  剛才也聽我說
[00:07:59.760 --> 00:08:02.280]  只是這樣擋著擋著也害怕
[00:08:02.280 --> 00:08:06.280]  何況水直接打入船內
[00:08:06.280 --> 00:08:07.600]  罐滿了
[00:08:07.600 --> 00:08:08.880]  意思是甚麼?
[00:08:08.880 --> 00:08:12.480]  船可能會沉
[00:08:12.480 --> 00:08:15.200]  這是突如其來
[00:08:15.200 --> 00:08:17.240]  好像很突然
[00:08:17.240 --> 00:08:18.680]  大家措手不及
[00:08:18.680 --> 00:08:20.680]  不知道該怎麼辦
[00:08:20.680 --> 00:08:26.760]  你會留意到當時跟隨著的門徒裏面
[00:08:26.760 --> 00:08:28.600]  有些是怎樣的?
[00:08:28.600 --> 00:08:30.080]  是漁夫
[00:08:30.080 --> 00:08:34.560]  他們都有出海的經驗
[00:08:34.560 --> 00:08:37.200]  但裏面他們都說
[00:08:37.200 --> 00:08:40.200]  「這次死定了」
[00:08:40.200 --> 00:08:41.320]  即是怎樣?
[00:08:41.320 --> 00:08:46.400]  其實是很嚴峻的狀況
[00:08:46.400 --> 00:08:50.760]  但門徒當時怎樣?
[00:08:50.760 --> 00:08:53.640]  叫救命後
[00:08:53.640 --> 00:08:57.240]  找耶穌
[00:08:57.240 --> 00:09:01.240]  但他們可能由船頭走到船尾
[00:09:01.240 --> 00:09:03.680]  看到耶穌怎樣?
[00:09:03.680 --> 00:09:05.000]  睡覺
[00:09:05.000 --> 00:09:06.200]  睡覺不止
[00:09:06.200 --> 00:09:07.560]  有枕頭
[00:09:07.560 --> 00:09:12.400]  經文寫著「枕著枕頭睡覺」
[00:09:12.400 --> 00:09:13.240]  即是怎樣?
[00:09:13.240 --> 00:09:15.000]  枕著枕頭睡覺是怎樣?
[00:09:15.000 --> 00:09:18.800]  沒有枕頭睡覺可能不太舒服
[00:09:18.800 --> 00:09:20.840]  但他們有枕頭枕著睡覺
[00:09:20.840 --> 00:09:21.440]  即是怎樣?
[00:09:21.440 --> 00:09:27.760]  但耶穌是很安心地睡覺
[00:09:27.760 --> 00:09:29.440]  但門徒看到耶穌睡覺
[00:09:29.440 --> 00:09:32.080]  即是怎樣?
[00:09:32.080 --> 00:09:33.080]  很生氣
[00:09:33.080 --> 00:09:35.440]  我們已經很害怕
[00:09:35.440 --> 00:09:37.960]  為何你都不理會我們
[00:09:37.960 --> 00:09:39.640]  於是他們怎樣?
[00:09:39.640 --> 00:09:42.520]  很快地說
[00:09:42.520 --> 00:09:46.520]  「老師,我們快要沒命了」
[00:09:46.520 --> 00:09:48.200]  「為何你不理會我們?」
[00:09:48.200 --> 00:09:49.560]  「我們已經很害怕」
[00:09:49.560 --> 00:09:50.920]  「為何你不理會我們?」
[00:09:50.920 --> 00:09:52.680]  在裡面你會看到
[00:09:52.680 --> 00:09:56.280]  其實門徒不明白為何耶穌
[00:09:56.280 --> 00:09:59.360]  在當時嚴峻的狀況下
[00:09:59.360 --> 00:10:01.080]  他會睡得著
[00:10:01.080 --> 00:10:01.800]  是嗎?
[00:10:01.800 --> 00:10:04.680]  還要人叫醒
[00:10:04.680 --> 00:10:07.720]  有時我們去看的時候
[00:10:07.720 --> 00:10:10.520]  都會有些很不明白的狀況
[00:10:10.520 --> 00:10:11.880]  就像門徒一樣
[00:10:11.880 --> 00:10:13.400]  門徒都不明白
[00:10:13.400 --> 00:10:15.760]  但門徒已經是怎樣?
[00:10:15.760 --> 00:10:18.360]  那一刻他都會覺得
[00:10:18.360 --> 00:10:20.720]  耶穌不理會他們死活
[00:10:20.720 --> 00:10:21.920]  在裡面就覺得
[00:10:21.920 --> 00:10:25.360]  「嘩!沒命了」
[00:10:25.360 --> 00:10:28.080]  「這麼嚴重的狀況」
[00:10:28.080 --> 00:10:29.440]  「沒命了」
[00:10:29.440 --> 00:10:30.520]  但其實
[00:10:30.520 --> 00:10:33.800]  這群門徒之前見過耶穌
[00:10:33.800 --> 00:10:36.400]  已經有很多神蹟
[00:10:36.400 --> 00:10:38.840]  但似乎他們都是用
[00:10:38.840 --> 00:10:42.400]  人的眼界去看我們的神
[00:10:42.400 --> 00:10:49.360]  究竟今天我們看
[00:10:49.360 --> 00:10:51.440]  我們信耶穌
[00:10:51.440 --> 00:10:54.040]  說我們的生命已經是
[00:10:54.040 --> 00:10:56.280]  被神主宰的時候
[00:10:56.280 --> 00:10:59.560]  究竟有多少是被神主宰呢?
[00:10:59.560 --> 00:11:00.600]  我們多少呢?
[00:11:00.600 --> 00:11:02.600]  抓得多緊呢?
[00:11:02.600 --> 00:11:12.960]  當耶穌醒了之後
[00:11:12.960 --> 00:11:14.960]  耶穌怎樣說呢?
[00:11:14.960 --> 00:11:20.280]  耶穌沒有回應門徒
[00:11:20.280 --> 00:11:23.040]  門徒問他為什麼
[00:11:23.040 --> 00:11:26.040]  他都不會回答門徒的問題
[00:11:26.040 --> 00:11:27.560]  但他怎樣呢?
[00:11:27.560 --> 00:11:29.680]  他馬上就
[00:11:29.680 --> 00:11:32.600]  斥責的風和海
[00:11:32.600 --> 00:11:33.640]  就叫他
[00:11:33.640 --> 00:11:34.640]  很簡單的
[00:11:34.640 --> 00:11:35.840]  就叫他
[00:11:35.840 --> 00:11:37.840]  「住了吧 靜了吧」
[00:11:37.840 --> 00:11:42.200]  風就這樣停了
[00:11:42.200 --> 00:11:44.920]  大大的平靜
[00:11:44.920 --> 00:11:46.920]  如果在我們
[00:11:46.920 --> 00:11:49.720]  人的認知裏面
[00:11:49.720 --> 00:11:52.200]  這麼大的風浪
[00:11:52.200 --> 00:11:53.040]  的時候
[00:11:53.040 --> 00:11:54.360]  會不會突然這樣呢?
[00:11:54.360 --> 00:11:56.360]  我不知道你有沒有去過
[00:11:56.360 --> 00:11:59.120]  坐船或者看過海
[00:11:59.120 --> 00:12:00.520]  沙灘
[00:12:00.520 --> 00:12:03.720]  正常你看到浪是這樣
[00:12:03.720 --> 00:12:05.320]  就這樣了
[00:12:05.320 --> 00:12:09.200]  不會一浪就平了
[00:12:09.200 --> 00:12:11.080]  他是說大大平靜
[00:12:11.080 --> 00:12:13.080]  即刻 即時
[00:12:13.080 --> 00:12:16.880]  這個即時性就令人很驚訝
[00:12:16.880 --> 00:12:18.880]  原來
[00:12:18.880 --> 00:12:20.560]  我們的認知是
[00:12:20.560 --> 00:12:23.880]  浪怎會可以這樣呢?
[00:12:23.880 --> 00:12:25.880]  這個就正正是
[00:12:25.880 --> 00:12:28.680]  很大的一個神蹟
[00:12:28.680 --> 00:12:30.880]  並且這個是超越
[00:12:30.880 --> 00:12:32.680]  自然界裏面
[00:12:32.680 --> 00:12:34.680]  我們去看到
[00:12:34.680 --> 00:12:36.880]  為什麼
[00:12:36.880 --> 00:12:39.680]  可以連風和海
[00:12:39.680 --> 00:12:41.680]  都聽他的話呢?
[00:12:41.680 --> 00:12:42.680]  我們可不可以叫
[00:12:42.680 --> 00:12:43.680]  我們叫
[00:12:43.680 --> 00:12:47.680]  叫我們的子女聽話都不行
[00:12:47.680 --> 00:12:48.880]  是不是?
[00:12:48.880 --> 00:12:50.680]  我們叫他不要走
[00:12:50.680 --> 00:12:52.680]  越叫越走 是不是?
[00:12:52.680 --> 00:12:53.480]  動物呢?
[00:12:53.480 --> 00:12:55.080]  都不行的 是不是?
[00:12:55.080 --> 00:12:57.480]  叫他不要在那裏尿尿 是不是?
[00:12:57.480 --> 00:12:59.680]  可能在那裏尿尿
[00:12:59.680 --> 00:13:04.080]  尿尿在床上
[00:13:04.080 --> 00:13:05.480]  是不是?
[00:13:05.480 --> 00:13:06.880]  都不行 是不是?
[00:13:06.880 --> 00:13:10.280]  何況是風和海
[00:13:10.280 --> 00:13:11.680]  在裏面
[00:13:11.680 --> 00:13:13.280]  在人的認知裏面
[00:13:13.280 --> 00:13:15.080]  不明白
[00:13:15.080 --> 00:13:18.680]  實在我們真的很不明白
[00:13:18.680 --> 00:13:20.080]  門徒的不明白
[00:13:20.080 --> 00:13:21.680]  神都去理解
[00:13:21.680 --> 00:13:24.480]  所以他都沒有解釋那麼多
[00:13:24.480 --> 00:13:28.680]  即刻做 做給你看
[00:13:28.680 --> 00:13:31.080]  讓人啞口無言
[00:13:31.080 --> 00:13:33.280]  裏面真的很驚訝
[00:13:33.280 --> 00:13:34.880]  這個神蹟
[00:13:34.880 --> 00:13:37.480]  就是正正去顯明神
[00:13:37.480 --> 00:13:39.680]  在裏面的大能
[00:13:39.680 --> 00:13:44.880]  在詩篇的121篇裏面
[00:13:44.880 --> 00:13:47.280]  其實詩人都有說 是不是?
[00:13:47.280 --> 00:13:49.080]  保護的
[00:13:49.080 --> 00:13:52.680]  即是我們要的舉目
[00:13:52.680 --> 00:13:53.680]  觀看
[00:13:53.680 --> 00:13:56.480]  因為幫助是從
[00:13:56.480 --> 00:13:59.480]  從創天造地的耶和華而來
[00:13:59.480 --> 00:14:01.280]  並且他叫我們
[00:14:01.280 --> 00:14:04.080]  腳不用震 是不是?
[00:14:04.080 --> 00:14:07.080]  因為有耶和華的保護
[00:14:07.080 --> 00:14:09.280]  並且特別說
[00:14:09.280 --> 00:14:10.880]  耶和華是怎樣?
[00:14:10.880 --> 00:14:12.480]  不會睡覺的
[00:14:12.480 --> 00:14:13.680]  但剛才我們看
[00:14:13.680 --> 00:14:15.880]  耶穌好像真的睡了
[00:14:15.880 --> 00:14:19.280]  是不是真的睡了?
[00:14:19.280 --> 00:14:21.480]  裏面還說
[00:14:21.480 --> 00:14:24.680]  祂是保護你從今時至永遠
[00:14:24.680 --> 00:14:25.680]  即是說
[00:14:25.680 --> 00:14:27.880]  不是一時三刻
[00:14:27.880 --> 00:14:31.680]  是在今在永在
[00:14:31.680 --> 00:14:34.680]  即是說當我們認識我們的神
[00:14:34.680 --> 00:14:37.680]  祂的保護是在的
[00:14:37.680 --> 00:14:40.480]  只不過是我們有沒有去感受到
[00:14:40.480 --> 00:14:43.480]  我們的神與我們同在呢?
[00:14:43.480 --> 00:14:55.880]  在我去預備這篇訊息的時候
[00:14:55.880 --> 00:14:58.480]  我遇到一個姐妹
[00:14:58.480 --> 00:15:02.880]  她在一個很大的病患裏面
[00:15:02.880 --> 00:15:07.680]  有一天的半夜
[00:15:07.680 --> 00:15:10.880]  都一點多
[00:15:10.880 --> 00:15:12.080]  她WhatsApp我
[00:15:12.080 --> 00:15:14.480]  她說
[00:15:14.480 --> 00:15:16.480]  很難捱的夜晚
[00:15:16.480 --> 00:15:17.880]  漫漫的長夜
[00:15:17.880 --> 00:15:20.280]  我不知道怎樣捱過
[00:15:20.280 --> 00:15:25.080]  我看到我的心很
[00:15:25.080 --> 00:15:26.480]  很難過
[00:15:26.480 --> 00:15:29.880]  那一刻我不知道怎樣去幫她
[00:15:29.880 --> 00:15:35.080]  我立即去為她祈禱
[00:15:35.080 --> 00:15:39.280]  我說我真的不知道怎樣幫到你
[00:15:39.280 --> 00:15:41.080]  我們一起祈禱吧
[00:15:41.080 --> 00:15:45.280]  我就錄音錄了一個祈禱給她
[00:15:45.280 --> 00:15:51.080]  於是她就回了我感謝神
[00:15:51.080 --> 00:15:54.480]  接著第二天她就告訴我
[00:15:54.480 --> 00:15:57.480]  就這樣我就睡著了
[00:15:57.480 --> 00:16:02.880]  而且手術也完成了
[00:16:02.880 --> 00:16:09.080]  當我在想姐妹她是很艱難的狀況
[00:16:09.080 --> 00:16:14.080]  但正正是她人生很大的風暴的時候
[00:16:14.080 --> 00:16:17.680]  就是透過一個禱告
[00:16:17.680 --> 00:16:22.280]  就好像剛才這個神蹟一樣
[00:16:22.280 --> 00:16:26.280]  很大的風浪
[00:16:26.280 --> 00:16:28.280]  就平靜了
[00:16:28.280 --> 00:16:30.880]  裏面可以安然入睡
[00:16:30.880 --> 00:16:35.880]  其實真的都是神蹟
[00:16:35.880 --> 00:16:39.080]  原來在我們生命裏面
[00:16:39.080 --> 00:16:42.480]  我們經常都會有這些風浪
[00:16:42.480 --> 00:16:47.080]  只不過我們有沒有真正去記得
[00:16:47.080 --> 00:16:48.880]  神與我們同在
[00:16:48.880 --> 00:16:51.480]  能夠讓我們在人生裏面
[00:16:51.480 --> 00:16:56.080]  可能在不同的事情裏面
[00:16:56.080 --> 00:17:01.880]  其實神也在當中去參與
[00:17:01.880 --> 00:17:05.280]  我們都承認我們真的很有限
[00:17:05.280 --> 00:17:10.280]  我們真的很多時候是用我們人的認知
[00:17:10.280 --> 00:17:14.280]  去看待我們這個神
[00:17:14.280 --> 00:17:17.280]  可能不是很立體
[00:17:17.280 --> 00:17:24.080]  我們都不敢相信可以這樣就安靜了
[00:17:24.080 --> 00:17:26.080]  我們的心靈在說
[00:17:26.080 --> 00:17:30.280]  不是說大自然也可以這樣
[00:17:30.280 --> 00:17:32.680]  何況我們人
[00:17:32.680 --> 00:17:37.680]  每一個受造之物都是神創造的
[00:17:37.680 --> 00:17:39.880]  神很看重我們每個人
[00:17:39.880 --> 00:17:42.480]  所以我們的心很重要
[00:17:42.480 --> 00:17:50.080]  我們的心有沒有真正願意被神去掌舵呢?
[00:17:50.080 --> 00:17:55.480]  我們有沒有真心將我們的生命交給神呢?
[00:17:55.480 --> 00:17:59.280]  神在當中說這麼多神蹟
[00:17:59.280 --> 00:18:02.280]  為什麼要用比喻
[00:18:02.280 --> 00:18:05.280]  祂就是因為很想我們明白
[00:18:05.280 --> 00:18:07.080]  但說的都是不明白
[00:18:07.080 --> 00:18:08.280]  可能聽了
[00:18:08.280 --> 00:18:10.280]  但聽了我們又怎樣?
[00:18:10.280 --> 00:18:13.280]  又不做
[00:18:13.280 --> 00:18:15.880]  聽了又不做
[00:18:15.880 --> 00:18:19.680]  通常這些都是罵兒子的時候
[00:18:19.680 --> 00:18:20.680]  說你又不聽
[00:18:20.680 --> 00:18:21.680]  聽你又不做
[00:18:21.680 --> 00:18:24.280]  做你又做錯
[00:18:24.280 --> 00:18:30.480]  原來我們對神都可能是這樣
[00:18:30.480 --> 00:18:35.080]  今天我們對神的認識究竟有多少呢?
[00:18:35.080 --> 00:18:38.680]  還是我們只知道耶穌
[00:18:38.680 --> 00:18:41.080]  但其他我們又怎樣?
[00:18:41.080 --> 00:18:43.280]  沒有做
[00:18:43.280 --> 00:18:46.480]  今年我們的年曆是甚麼?
[00:18:46.480 --> 00:18:47.880]  行主道
[00:18:47.880 --> 00:18:49.880]  作門徒
[00:18:49.880 --> 00:18:54.680]  今天我們可能行也沒有行
[00:18:54.680 --> 00:18:56.480]  那又怎樣作呢?
[00:18:56.480 --> 00:19:04.680]  但我們每一個都是神特別去揀選的門徒
[00:19:04.680 --> 00:19:11.080]  在當中我都分享在生命的裏面
[00:19:11.080 --> 00:19:14.480]  我人生最大最大最大的風浪
[00:19:14.480 --> 00:19:16.480]  就是在幾年前的裏面
[00:19:16.480 --> 00:19:20.080]  我是三級燒傷
[00:19:20.080 --> 00:19:21.880]  因為家居意外
[00:19:21.880 --> 00:19:24.280]  當時其實對於我來說
[00:19:24.280 --> 00:19:28.680]  我很少除了生孩子入醫院
[00:19:28.680 --> 00:19:30.480]  我是未入過醫院的
[00:19:30.480 --> 00:19:32.280]  感謝神吧
[00:19:32.280 --> 00:19:35.680]  但對於我來說我是很害怕的
[00:19:35.680 --> 00:19:42.280]  裏面完全不是我預計到或掌握到的
[00:19:42.280 --> 00:19:50.880]  所以我根本不明白弟兄姊妹入院時的狀況
[00:19:50.880 --> 00:19:54.080]  但感謝神讓我有這樣的經歷
[00:19:54.080 --> 00:19:56.480]  回望的時候就會感恩
[00:19:56.480 --> 00:20:03.080]  就會看到裏面為何會發生意外
[00:20:03.080 --> 00:20:05.680]  有時我們都會看見不好的事
[00:20:05.680 --> 00:20:08.480]  我們會覺得神保守
[00:20:08.480 --> 00:20:13.480]  我們認知的神是否這樣呢?
[00:20:13.480 --> 00:20:19.280]  實在我再去預備這篇講道的時候
[00:20:19.280 --> 00:20:21.480]  我真的很感恩
[00:20:21.480 --> 00:20:27.480]  正正我剛才說的很艱難的姐妹
[00:20:27.480 --> 00:20:33.480]  有一次她要做一些很重要的手術
[00:20:33.480 --> 00:20:35.480]  她跟我說
[00:20:35.480 --> 00:20:39.280]  「我最怕痛了 Mandy」
[00:20:39.280 --> 00:20:43.480]  「但我記得在你幾年前」
[00:20:43.480 --> 00:20:44.880]  「你這樣都熬過」
[00:20:44.880 --> 00:20:47.480]  「我應該都可以的」
[00:20:47.480 --> 00:20:51.480]  我心想「幾年前的事你還記得?」
[00:20:51.480 --> 00:20:54.080]  裏面很震撼
[00:20:54.080 --> 00:20:56.480]  但震撼的不是覺得自己可以
