
[00:00:00.000 --> 00:00:03.000]  晚安還是午安好呢?
[00:01:42.000 --> 00:01:45.000]  但是有些改變不是我們刻意的
[00:01:45.000 --> 00:01:48.000]  甚至我們不知道自己是怎樣改變我們的
[00:01:48.000 --> 00:01:54.000]  今天我們說的尤大,正正就是有一個這樣的改變
[00:01:54.000 --> 00:01:56.000]  要知道她是怎樣改變
[00:01:56.000 --> 00:02:00.000]  大家要知道她的複雜的家庭情況
[00:02:00.000 --> 00:02:02.000]  她的爸爸是亞國
[00:02:02.000 --> 00:02:04.000]  亞國有兩個太太
[00:02:04.000 --> 00:02:07.000]  一個是莉亞,一個是拉傑
[00:02:07.000 --> 00:02:10.000]  生了12個兒子
[00:02:10.000 --> 00:02:14.000]  莉亞生了12個兒子之中的6個兒子
[00:02:14.000 --> 00:02:17.000]  所以莉亞是12支派,一半是她
[00:02:17.000 --> 00:02:23.000]  頭幾個就是裡面的西面、利美和尤大
[00:02:23.000 --> 00:02:31.000]  在當時來說,大家都在爭奪長子名分
[00:02:31.000 --> 00:02:34.000]  就是擔大旗
[00:02:34.000 --> 00:02:38.000]  不只是他們,之前幾代也是
[00:02:38.000 --> 00:02:44.000]  你想想以薩和馬尼亞國和耳塞也是
[00:02:44.000 --> 00:02:47.000]  所以這些事情發生了一段時間
[00:02:47.000 --> 00:02:51.000]  但現在有12個男人爭奪這個位置
[00:02:51.000 --> 00:02:56.000]  雖然這樣說,實在最有可能爭奪的
[00:02:56.000 --> 00:03:00.000]  就是莉亞的兒子或拉傑的兒子
[00:03:00.000 --> 00:03:07.000]  莉亞的兒子有他的問題
[00:03:10.000 --> 00:03:14.000]  先說利美和西面
[00:03:14.000 --> 00:03:19.000]  他們殺了整個士劍城的村
[00:03:19.000 --> 00:03:23.000]  不是城,是村的男丁
[00:03:23.000 --> 00:03:26.000]  也不是沒有理由的
[00:03:26.000 --> 00:03:33.000]  士劍村或士劍小鎮的族長的兒子也是叫士劍
[00:03:33.000 --> 00:03:38.000]  就是性侵犯了他們的妹妹
[00:03:38.000 --> 00:03:41.000]  這兩個哥哥就去騙他們
[00:03:41.000 --> 00:03:45.000]  然後殺了他們整城的男丁
[00:03:45.000 --> 00:03:50.000]  就算聖經說以眼還眼,已經過了
[00:03:50.000 --> 00:03:53.000]  一人做事一人當,就殺了士劍
[00:03:53.000 --> 00:03:55.000]  如果你真的這麼憤怒
[00:03:55.000 --> 00:03:57.000]  但他們不是,他們已經過了
[00:03:57.000 --> 00:03:59.000]  他們的父親有沒有說是呢?
[00:03:59.000 --> 00:04:00.000]  實在是有說
[00:04:00.000 --> 00:04:02.000]  父親說他們不應該這樣做
[00:04:02.000 --> 00:04:03.000]  他們怎樣?
[00:04:03.000 --> 00:04:06.000]  駁嘴,罵回頭
[00:04:06.000 --> 00:04:08.000]  所以到最後一刻
[00:04:08.000 --> 00:04:11.000]  父親在十二支派的祝福中說
[00:04:11.000 --> 00:04:14.000]  這兩個兒子是暴力之徒
[00:04:14.000 --> 00:04:17.000]  生氣時,殺人甚麼都敢做
[00:04:17.000 --> 00:04:21.000]  既然如此,就不能做族長
[00:04:21.000 --> 00:04:24.000]  這兩個就被DQ
[00:04:24.000 --> 00:04:27.000]  還有一個女辯
[00:04:27.000 --> 00:04:29.000]  女辯應該是最有可能做的
[00:04:29.000 --> 00:04:31.000]  因為他是莉亞真正的大兒子
[00:04:31.000 --> 00:04:35.000]  但他又做了一件驚天動地的事
[00:04:35.000 --> 00:04:39.000]  他跟他父親的妾侍有性關係
[00:04:39.000 --> 00:04:41.000]  如果是另一個,就殺了他
[00:04:41.000 --> 00:04:45.000]  不過,亞國是自己的兒子
[00:04:45.000 --> 00:04:47.000]  就不做了
[00:04:47.000 --> 00:04:49.000]  甚麼都不做,但他又不是甚麼都不記得
[00:04:49.000 --> 00:04:50.000]  這個也是
[00:04:50.000 --> 00:04:53.000]  他父親在十二支派祝福的一刻
[00:04:53.000 --> 00:04:55.000]  說這個兒子是甚麼?
[00:04:55.000 --> 00:04:58.000]  他叫他放縱而水
[00:04:58.000 --> 00:05:00.000]  這麼放縱的人
[00:05:00.000 --> 00:05:02.000]  即是說,他不只是這件事放縱
[00:05:02.000 --> 00:05:04.000]  可能他其他事也是放縱
[00:05:04.000 --> 00:05:06.000]  一個這麼放縱的人
[00:05:06.000 --> 00:05:08.000]  當然不能做族長
[00:05:08.000 --> 00:05:11.000]  頭三個哥哥現在不行了
[00:05:11.000 --> 00:05:14.000]  即是說輪到尤大了
[00:05:14.000 --> 00:05:17.000]  尤大在這一刻
[00:05:17.000 --> 00:05:19.000]  他沒有那幾個哥哥那麼差
[00:05:19.000 --> 00:05:22.000]  不過他也不是一個那麼好的人
[00:05:22.000 --> 00:05:25.000]  一路說下去,我們就繼續說
[00:05:25.000 --> 00:05:28.000]  又不可以說只有那幾個
[00:05:28.000 --> 00:05:30.000]  還有拉傑的兒子
[00:05:30.000 --> 00:05:33.000]  拉傑是弱勢和辯雅敏
[00:05:33.000 --> 00:05:36.000]  辯雅敏當時是個小朋友
[00:05:36.000 --> 00:05:38.000]  所以沒有理由是他
[00:05:38.000 --> 00:05:41.000]  後來他實在變得是一個強者
[00:05:41.000 --> 00:05:43.000]  他是一個戰士
[00:05:43.000 --> 00:05:45.000]  十二支派祝福的一刻
[00:05:45.000 --> 00:05:49.000]  他爸爸形容他為一個狼
[00:05:49.000 --> 00:05:52.000]  狼即是勇士的意思
[00:05:52.000 --> 00:05:53.000]  當時來說
[00:05:53.000 --> 00:05:55.000]  後來,如果你看史詩記
[00:05:55.000 --> 00:05:57.000]  辯雅敏支派是很能打的
[00:05:57.000 --> 00:06:00.000]  一個支派打十一個支派
[00:06:00.000 --> 00:06:02.000]  有一個所謂辯雅敏戰爭
[00:06:02.000 --> 00:06:04.000]  對十一個支派
[00:06:04.000 --> 00:06:06.000]  實在是他們贏定了
[00:06:06.000 --> 00:06:09.000]  不過無論如何,在這一刻不行了
[00:06:09.000 --> 00:06:10.000]  這就是弱勢
[00:06:10.000 --> 00:06:12.000]  弱勢是最有可能做的
[00:06:12.000 --> 00:06:13.000]  為什麼呢?
[00:06:13.000 --> 00:06:17.000]  弱勢是利亞的大兒子
[00:06:17.000 --> 00:06:18.000]  他也是大兒子
[00:06:18.000 --> 00:06:20.000]  不過只有兩個兒子
[00:06:20.000 --> 00:06:22.000]  還有爸爸疼愛他
[00:06:22.000 --> 00:06:24.000]  這個才是最重要
[00:06:24.000 --> 00:06:27.000]  所以他實在是最有可能
[00:06:27.000 --> 00:06:30.000]  做族長的一個人
[00:06:30.000 --> 00:06:32.000]  大家都知道整件事
[00:06:32.000 --> 00:06:34.000]  到了某個時刻
[00:06:34.000 --> 00:06:36.000]  他們又是去到事件那邊
[00:06:36.000 --> 00:06:38.000]  什麼事都在事件那邊出事
[00:06:38.000 --> 00:06:40.000]  他們去到那裡牧羊
[00:06:40.000 --> 00:06:44.000]  接著爸爸就派弱勢去那裡
[00:06:44.000 --> 00:06:49.000]  他們本來有人說想殺這個弱勢
[00:06:49.000 --> 00:06:52.000]  不過猶大就說不要殺
[00:06:52.000 --> 00:06:53.000]  是我們自己的兄弟
[00:06:53.000 --> 00:06:54.000]  不如這樣吧
[00:06:54.000 --> 00:06:55.000]  將他賣了
[00:06:55.000 --> 00:06:57.000]  做奴僕
[00:06:57.000 --> 00:06:59.000]  這樣說就比殺了他好
[00:06:59.000 --> 00:07:02.000]  老實說,聖經沒有說誰想殺他
[00:07:02.000 --> 00:07:04.000]  不過照我看整件事
[00:07:04.000 --> 00:07:06.000]  誰最喜歡殺人
[00:07:06.000 --> 00:07:07.000]  最會殺人
[00:07:07.000 --> 00:07:09.000]  就利微西面
[00:07:09.000 --> 00:07:13.000]  不過猶大那些就沒有那麼兇狠
[00:07:13.000 --> 00:07:16.000]  就想賣了他
[00:07:16.000 --> 00:07:18.000]  他賣了他
[00:07:18.000 --> 00:07:19.000]  好像好一點
[00:07:19.000 --> 00:07:21.000]  但他有沒有忘記
[00:07:21.000 --> 00:07:24.000]  他也是除掉了一個對手
[00:07:24.000 --> 00:07:26.000]  最有可能做族長的人
[00:07:26.000 --> 00:07:27.000]  現在失去了
[00:07:27.000 --> 00:07:29.000]  失去了,不見了
[00:07:29.000 --> 00:07:32.000]  所以就真的輪到他了
[00:07:32.000 --> 00:07:35.000]  所以是不是在猶大去到那個時刻
[00:07:35.000 --> 00:07:37.000]  雖然他沒有那幾個哥哥那麼差
[00:07:37.000 --> 00:07:40.000]  但他不一定是那麼好的人
[00:07:40.000 --> 00:07:42.000]  他也有他的想法
[00:07:42.000 --> 00:07:44.000]  私心
[00:07:44.000 --> 00:07:46.000]  好了,弱勢被賣了之後
[00:07:46.000 --> 00:07:47.000]  猶大就好了
[00:07:47.000 --> 00:07:50.000]  猶大實在繼續沉淪
[00:07:50.000 --> 00:07:52.000]  故事要去到多低
[00:07:52.000 --> 00:07:54.000]  才有反彈
[00:07:55.000 --> 00:07:58.000]  弱勢應該在未賣弱勢之前
[00:07:58.000 --> 00:07:59.000]  不知何時
[00:07:59.000 --> 00:08:02.000]  猶大就離開了自己的家庭
[00:08:02.000 --> 00:08:03.000]  為什麼?
[00:08:03.000 --> 00:08:04.000]  不太清楚
[00:08:04.000 --> 00:08:05.000]  可能你知道
[00:08:05.000 --> 00:08:06.000]  那麼多人在吵來吵去
[00:08:06.000 --> 00:08:08.000]  可能他自己也覺得太煩
[00:08:08.000 --> 00:08:10.000]  他就搬到另一個地方
[00:08:10.000 --> 00:08:11.000]  嘉南另一個地方
[00:08:11.000 --> 00:08:13.000]  自己好像創業的感覺
[00:08:13.000 --> 00:08:15.000]  有一個嘉南人好朋友
[00:08:15.000 --> 00:08:18.000]  一起做生意
[00:08:18.000 --> 00:08:20.000]  他挺成功的
[00:08:20.000 --> 00:08:21.000]  在那個時候
[00:08:21.000 --> 00:08:23.000]  他就娶了一個嘉南的女子
[00:08:23.000 --> 00:08:25.000]  在嘉南的女子
[00:08:25.000 --> 00:08:26.000]  我們說沒有法治
[00:08:26.000 --> 00:08:29.000]  你在那裡就娶嘉南女子
[00:08:29.000 --> 00:08:31.000]  可能也是
[00:08:31.000 --> 00:08:32.000]  不過我告訴你
[00:08:32.000 --> 00:08:36.000]  之前好像沒有小孩
[00:08:36.000 --> 00:08:38.000]  也不知道有沒有下一代
[00:08:38.000 --> 00:08:41.000]  很危急
[00:08:41.000 --> 00:08:42.000]  這一次有12個人
[00:08:42.000 --> 00:08:44.000]  12個男丁兒子
[00:08:44.000 --> 00:08:45.000]  那就沒事了
[00:08:45.000 --> 00:08:47.000]  不過實在在這個時刻
[00:08:47.000 --> 00:08:49.000]  是最有可能被同化的
[00:08:49.000 --> 00:08:51.000]  因為上一代那些
[00:08:51.000 --> 00:08:53.000]  所有阿巴拉罕爾撒亞國
[00:08:53.000 --> 00:08:55.000]  都是回鄉下娶妻
[00:08:55.000 --> 00:08:58.000]  他們這12個兄弟
[00:08:58.000 --> 00:08:59.000]  個個都是娶
[00:08:59.000 --> 00:09:00.000]  不是嘉南人
[00:09:00.000 --> 00:09:01.000]  是外邦人
[00:09:01.000 --> 00:09:03.000]  猶大就娶了嘉南女子
[00:09:03.000 --> 00:09:05.000]  38張如果你想看
[00:09:05.000 --> 00:09:08.000]  約瑟後來就去了埃及
[00:09:08.000 --> 00:09:10.000]  埃及就娶了埃及的女子
[00:09:10.000 --> 00:09:12.000]  他的兒子就
[00:09:12.000 --> 00:09:14.000]  我們會說他媽
[00:09:14.000 --> 00:09:16.000]  也是嘉南女子
[00:09:16.000 --> 00:09:19.000]  其他的兄弟怎樣呢?
[00:09:19.000 --> 00:09:20.000]  應該也是嘉南女子
[00:09:20.000 --> 00:09:22.000]  所以那個時候
[00:09:22.000 --> 00:09:24.000]  是最有可能被同化的
[00:09:24.000 --> 00:09:26.000]  他們去到埃及
[00:09:26.000 --> 00:09:28.000]  甚至被人逼迫
[00:09:28.000 --> 00:09:30.000]  雖然是一件不好的事
[00:09:30.000 --> 00:09:33.000]  但是就反而保存了他們
[00:09:33.000 --> 00:09:35.000]  神的子民
[00:09:35.000 --> 00:09:38.000]  他們就因為被逼迫
[00:09:38.000 --> 00:09:39.000]  所以保存了
[00:09:39.000 --> 00:09:42.000]  所謂神的子民的概念
[00:09:42.000 --> 00:09:44.000]  所以諷刺地
[00:09:44.000 --> 00:09:47.000]  猶太人實在都是
[00:09:47.000 --> 00:09:48.000]  去到歐洲
[00:09:48.000 --> 00:09:49.000]  去到不同的地方
[00:09:49.000 --> 00:09:50.000]  被人逼迫
[00:09:50.000 --> 00:09:52.000]  所以就保存了民族的
[00:09:52.000 --> 00:09:53.000]  怎樣說呢?
[00:09:53.000 --> 00:09:54.000]  意識
[00:09:54.000 --> 00:09:55.000]  如果不是很快
[00:09:55.000 --> 00:09:58.000]  很容易就被同化
[00:09:58.000 --> 00:10:00.000]  就是這樣
[00:10:00.000 --> 00:10:01.000]  還有
[00:10:01.000 --> 00:10:02.000]  故事一直發展下去
[00:10:02.000 --> 00:10:03.000]  他有三個兒子
[00:10:03.000 --> 00:10:06.000]  三個兒子都不是好人
[00:10:06.000 --> 00:10:07.000]  頭兩個一定不是
[00:10:07.000 --> 00:10:09.000]  都是一個嘉南女子
[00:10:09.000 --> 00:10:11.000]  叫做他媽
[00:10:11.000 --> 00:10:13.000]  今天我記得是三拜婦女節
[00:10:13.000 --> 00:10:15.000]  就說他媽
[00:10:15.000 --> 00:10:19.000]  不過女子是一個受害者
[00:10:19.000 --> 00:10:23.000]  第一個兒子不好
[00:10:23.000 --> 00:10:25.000]  所以神就將他殺死
[00:10:25.000 --> 00:10:26.000]  猶太人怎樣呢?
[00:10:26.000 --> 00:10:28.000]  因為當時的俗例
[00:10:28.000 --> 00:10:35.000]  應該是弟弟要娶哥哥的太太
[00:10:35.000 --> 00:10:36.000]  好了
[00:10:36.000 --> 00:10:37.000]  去上
[00:10:37.000 --> 00:10:38.000]  去娶了他
[00:10:38.000 --> 00:10:39.000]  誰知這個兒子也是不好的
[00:10:39.000 --> 00:10:41.000]  神又殺死他
[00:10:41.000 --> 00:10:42.000]  好了,現在第三個了
[00:10:42.000 --> 00:10:43.000]  猶太人就想
[00:10:43.000 --> 00:10:46.000]  這樣很快就沒有了
[00:10:46.000 --> 00:10:48.000]  所以這次是相反的
[00:10:48.000 --> 00:10:50.000]  就把他媽送走
[00:10:50.000 --> 00:10:51.000]  不如這樣吧
[00:10:51.000 --> 00:10:53.000]  你先回外家住
[00:10:53.000 --> 00:10:55.000]  我這個兒子還小
[00:10:55.000 --> 00:10:56.000]  沒那麼快可以結婚
[00:10:56.000 --> 00:10:59.000]  所以你先回去住
[00:10:59.000 --> 00:11:01.000]  我這樣說的時候
[00:11:01.000 --> 00:11:02.000]  也要解釋一件事
[00:11:02.000 --> 00:11:03.000]  解釋一件事就是說
[00:11:03.000 --> 00:11:05.000]  舊時的男士
[00:11:05.000 --> 00:11:08.000]  差不多二十三十歲結婚
[00:11:08.000 --> 00:11:10.000]  當時的女士
[00:11:10.000 --> 00:11:14.000]  大約十二到十五歲結婚
[00:11:14.000 --> 00:11:17.000]  假設他媽是十五歲那年
[00:11:17.000 --> 00:11:19.000]  十年後她也只是二十五歲
[00:11:19.000 --> 00:11:21.000]  也不是很老
[00:11:21.000 --> 00:11:23.000]  還有
[00:11:23.000 --> 00:11:24.000]  我們說太太
[00:11:24.000 --> 00:11:25.000]  最後的兒子
[00:11:25.000 --> 00:11:27.000]  很年輕還沒結婚
[00:11:27.000 --> 00:11:30.000]  他可能跟他媽差不多大
[00:11:30.000 --> 00:11:31.000]  十多歲
[00:11:31.000 --> 00:11:33.000]  所以大家不要以為
[00:11:33.000 --> 00:11:36.000]  一個小孩和一個很大的女人
[00:11:36.000 --> 00:11:38.000]  不是說他們兩個可能差不多歲數
[00:11:38.000 --> 00:11:41.000]  甚至可能太太
[00:11:41.000 --> 00:11:42.000]  即是最小的兒子
[00:11:42.000 --> 00:11:45.000]  比他媽大一兩年也行
[00:11:45.000 --> 00:11:47.000]  十年後他也大一兩年
[00:11:47.000 --> 00:11:48.000]  這樣就差了
[00:11:48.000 --> 00:11:50.000]  二十多歲就結婚
[00:11:50.000 --> 00:11:51.000]  明白嗎?
[00:11:51.000 --> 00:11:53.000]  所以整件事差不多是這樣的
[00:11:53.000 --> 00:11:55.000]  當然尤大母想著
[00:11:55.000 --> 00:11:58.000]  叫兒子娶女子
[00:11:58.000 --> 00:12:00.000]  很多學者都看到
[00:12:00.000 --> 00:12:02.000]  她不是賴自己的兒子不好
[00:12:02.000 --> 00:12:05.000]  她是想著像我們中國人一樣
[00:12:05.000 --> 00:12:07.000]  想著這個女人有點問題
[00:12:07.000 --> 00:12:08.000]  被我兒子娶了
[00:12:08.000 --> 00:12:10.000]  最後兒子也死了
[00:12:10.000 --> 00:12:12.000]  所以她就送走他
[00:12:12.000 --> 00:12:14.000]  實在她沒有想著
[00:12:14.000 --> 00:12:18.000]  叫兒子娶這個女子
[00:12:18.000 --> 00:12:23.000]  她沒有叫兒子負這個責任
[00:12:23.000 --> 00:12:24.000]  夠低了嗎?
[00:12:24.000 --> 00:12:25.000]  還沒有
[00:12:25.000 --> 00:12:26.000]  還有一件事
[00:12:26.000 --> 00:12:28.000]  嫖妓
[00:12:28.000 --> 00:12:31.000]  最後嫖妓原來是太太
[00:12:31.000 --> 00:12:36.000]  如果拍一套片
[00:12:36.000 --> 00:12:38.000]  真的很混亂
[00:12:38.000 --> 00:12:40.000]  弄得這麼亂也有
[00:12:40.000 --> 00:12:43.000]  不過為她說句好話
[00:12:43.000 --> 00:12:47.000]  她和她媽兩個說句好話
[00:12:47.000 --> 00:12:50.000]  她應該不是去嫖妓
[00:12:50.000 --> 00:12:52.000]  你可能會說你怎麼知道
[00:12:52.000 --> 00:12:54.000]  你知道我怎麼知道
[00:12:54.000 --> 00:12:55.000]  因為她沒有帶錢
[00:12:55.000 --> 00:12:56.000]  沒有帶成
[00:12:56.000 --> 00:12:58.000]  她不是想去嫖妓
[00:12:58.000 --> 00:12:59.000]  她是做生意
[00:12:59.000 --> 00:13:02.000]  因為那時候羊要割羊毛
[00:13:02.000 --> 00:13:03.000]  她就去那裡
[00:13:03.000 --> 00:13:05.000]  應該是和她的朋友一起去
[00:13:05.000 --> 00:13:06.000]  做這些事
[00:13:06.000 --> 00:13:09.000]  所以她去嫖妓那一刻
[00:13:09.000 --> 00:13:10.000]  那時候沒有事
[00:13:10.000 --> 00:13:12.000]  所以就給她信物
[00:13:12.000 --> 00:13:15.000]  整件事如果你看
[00:13:15.000 --> 00:13:16.000]  很奇怪
[00:13:16.000 --> 00:13:18.000]  因為聖經說得太短
[00:13:18.000 --> 00:13:19.000]  去那裡見到她媽
[00:13:19.000 --> 00:13:21.000]  然後說她是小女孩
[00:13:21.000 --> 00:13:23.000]  那是怎樣呢?
[00:13:23.000 --> 00:13:24.000]  很多事是沒有說的
[00:13:24.000 --> 00:13:26.000]  我又試著重數
[00:13:26.000 --> 00:13:27.000]  你知不知道
[00:13:27.000 --> 00:13:29.000]  為什麼弄得這麼糊塗
[00:13:29.000 --> 00:13:31.000]  如果你問我
[00:13:31.000 --> 00:13:33.000]  在他們的歷史裡
[00:13:33.000 --> 00:13:35.000]  最有可能是喝醉酒
[00:13:35.000 --> 00:13:36.000]  你也知道亞國
[00:13:36.000 --> 00:13:37.000]  喝醉酒和誰洞房
[00:13:37.000 --> 00:13:38.000]  不像那種
[00:13:38.000 --> 00:13:40.000]  猶大可能也是
[00:13:40.000 --> 00:13:41.000]  喝醉酒
[00:13:41.000 --> 00:13:43.000]  看到有個女人在那裡
[00:13:43.000 --> 00:13:47.000]  也認不出她是自己的媳婦
[00:13:47.000 --> 00:13:49.000]  就是那句話
[00:13:49.000 --> 00:13:50.000]  如果你問我
[00:13:50.000 --> 00:13:51.000]  最可能就是這樣
[00:13:51.000 --> 00:13:53.000]  她不認得他
[00:13:53.000 --> 00:13:54.000]  還有一樣是不認得他
[00:13:54.000 --> 00:13:55.000]  不認得他
[00:13:55.000 --> 00:13:56.000]  就是因為他蒙字面
[00:13:56.000 --> 00:13:58.000]  他蒙字面
[00:13:58.000 --> 00:13:59.000]  這裡說他蒙字面
[00:13:59.000 --> 00:14:02.000]  所以他以為她是妓女
[00:14:02.000 --> 00:14:04.000]  很多人以為
[00:14:04.000 --> 00:14:05.000]  去蒙字面
[00:14:05.000 --> 00:14:07.000]  所以是妓女的意思
[00:14:07.000 --> 00:14:09.000]  大家是否這樣想呢?
[00:14:09.000 --> 00:14:11.000]  是錯的
[00:14:11.000 --> 00:14:13.000]  為什麼呢?
[00:14:13.000 --> 00:14:16.000]  實在妓女才不蒙面
[00:14:16.000 --> 00:14:18.000]  正經女人當時是蒙面的
[00:14:18.000 --> 00:14:19.000]  你也不用相信我
[00:14:19.000 --> 00:14:20.000]  現在去中東
[00:14:20.000 --> 00:14:21.000]  我問你
[00:14:21.000 --> 00:14:22.000]  誰會蒙字面呢?
[00:14:22.000 --> 00:14:23.000]  中東的女子
[00:14:23.000 --> 00:14:25.000]  都是見外人都蒙面
[00:14:25.000 --> 00:14:28.000]  尼伯加見以撒提
[00:14:28.000 --> 00:14:30.000]  第一次也是蒙字面
[00:14:30.000 --> 00:14:32.000]  米撒波迪米亞
[00:14:32.000 --> 00:14:33.000]  有個規則
[00:14:33.000 --> 00:14:35.000]  就是妓女不准裝模作樣
[00:14:35.000 --> 00:14:37.000]  所以他們不准蒙面
[00:14:37.000 --> 00:14:39.000]  反過來
[00:14:39.000 --> 00:14:41.000]  所以他媽蒙字面
[00:14:41.000 --> 00:14:43.000]  是通常一個女子出街
[00:14:43.000 --> 00:14:45.000]  如果見到陌生男人
[00:14:45.000 --> 00:14:46.000]  就會蒙字面
[00:14:46.000 --> 00:14:48.000]  實際那裡的經文解釋給我們聽
[00:14:48.000 --> 00:14:51.000]  就是為什麼猶大不知她是他媽
[00:14:51.000 --> 00:14:54.000]  不是說蒙字面就是妓女
[00:14:54.000 --> 00:14:57.000]  很多人讀錯了
[00:14:57.000 --> 00:15:00.000]  也要說一件事
[00:15:00.000 --> 00:15:05.000]  我也要為他媽說些好話
[00:15:05.000 --> 00:15:06.000]  他媽到那裡
[00:15:06.000 --> 00:15:08.000]  也不是想做妓女
[00:15:08.000 --> 00:15:10.000]  你也說你也知道
[00:15:10.000 --> 00:15:11.000]  實在你想想
[00:15:11.000 --> 00:15:12.000]  你讀那段經文
[00:15:12.000 --> 00:15:14.000]  你回去38章
[00:15:14.000 --> 00:15:17.000]  實在那裡一路下去是怎樣呢?
[00:15:17.000 --> 00:15:18.000]  那裡說
[00:15:18.000 --> 00:15:21.000]  他媽知道士拉已經長大了
[00:15:21.000 --> 00:15:24.000]  而猶大沒有叫士拉來娶她
[00:15:24.000 --> 00:15:26.000]  她現在在家裡等
[00:15:26.000 --> 00:15:29.000]  她覺得她不會來
[00:15:29.000 --> 00:15:32.000]  她就知道猶大去的地方
[00:15:32.000 --> 00:15:34.000]  英文叫Annihilation
[00:15:34.000 --> 00:15:35.000]  那裡是否真的一個地方
[00:15:35.000 --> 00:15:37.000]  我們也不太知道
[00:15:37.000 --> 00:15:38.000]  不過無論如何
[00:15:38.000 --> 00:15:41.000]  她就下去找猶大
[00:15:41.000 --> 00:15:43.000]  你不要理會之後的事
[00:15:43.000 --> 00:15:44.000]  如果你讀到那裡
[00:15:44.000 --> 00:15:47.000]  你覺得他媽為什麼找猶大
[00:15:47.000 --> 00:15:49.000]  傾訴
[00:15:49.000 --> 00:15:51.000]  應該是這樣
[00:15:51.000 --> 00:15:53.000]  整件事去那裡是傾訴
[00:15:53.000 --> 00:15:55.000]  不是去那裡做妓女
[00:15:55.000 --> 00:15:58.000]  經文不是說她去那裡做妓女
[00:15:58.000 --> 00:16:00.000]  是猶大以為她是妓女
[00:16:00.000 --> 00:16:01.000]  你知不知道?
[00:16:01.000 --> 00:16:04.000]  所以有時我們讀多了
[00:16:04.000 --> 00:16:05.000]  不是
[00:16:05.000 --> 00:16:09.000]  去那裡應該是想和猶大談這件事
[00:16:09.000 --> 00:16:10.000]  誰知道現在猶大沒得談
[00:16:10.000 --> 00:16:12.000]  因為猶大在喝醉酒
[00:16:12.000 --> 00:16:14.000]  我自己覺得
[00:16:14.000 --> 00:16:15.000]  不知道是不是
[00:16:15.000 --> 00:16:17.000]  看的武俠片多
[00:16:17.000 --> 00:16:19.000]  在客棧喝酒
[00:16:19.000 --> 00:16:21.000]  見到一個女人
[00:16:21.000 --> 00:16:22.000]  自己一個人坐在那裡
[00:16:22.000 --> 00:16:24.000]  她就以為她是妓女
[00:16:24.000 --> 00:16:25.000]  但她是醉醉的
[00:16:25.000 --> 00:16:26.000]  不知道是誰
[00:16:26.000 --> 00:16:29.000]  美女多少錢
[00:16:29.000 --> 00:16:31.000]  如果是這樣
[00:16:31.000 --> 00:16:33.000]  猶大就說喝醉酒
[00:16:33.000 --> 00:16:34.000]  他媽沒有喝醉酒
[00:16:34.000 --> 00:16:36.000]  他媽在想什麼?
[00:16:36.000 --> 00:16:38.000]  因為他媽說OK
[00:16:38.000 --> 00:16:40.000]  現在又要重組
[00:16:40.000 --> 00:16:41.000]  他媽說什麼?
[00:16:41.000 --> 00:16:42.000]  聖經沒有說
[00:16:42.000 --> 00:16:43.000]  所以我不敢說
[00:16:43.000 --> 00:16:45.000]  我現在這個解釋一定對
