
[00:00:00.000 --> 00:00:04.000]  各位聽眾姊妹,聖誕快樂
[00:02:05.000 --> 00:02:08.000]  羅馬書一章十六至第十七節
[00:02:08.000 --> 00:02:09.000]  我們試試
[00:02:09.000 --> 00:02:10.000]  1 2 3
[00:02:10.000 --> 00:02:12.000]  我不以福音為恥
[00:02:12.000 --> 00:02:15.000]  這福音本是上帝的大能
[00:02:15.000 --> 00:02:18.000]  要救一切相信的
[00:02:18.000 --> 00:02:21.000]  先是猶太人後是希臘人
[00:02:21.000 --> 00:02:26.000]  因為上帝的義正在這福音上顯明出來
[00:02:26.000 --> 00:02:28.000]  這義是本於信
[00:02:28.000 --> 00:02:31.000]  以至於信如經上所記
[00:02:31.000 --> 00:02:34.000]  二人必因信得信
[00:02:34.000 --> 00:02:37.000]  今天跟大家說說什麼叫做福音
[00:02:37.000 --> 00:02:38.000]  福音這個名詞
[00:02:38.000 --> 00:02:42.000]  我相信在座的基督徒認識一定會聽過
[00:02:42.000 --> 00:02:43.000]  甚至在坊間
[00:02:43.000 --> 00:02:48.000]  甚至你見過賣一些產品都說什麼什麼的福音
[00:02:48.000 --> 00:02:51.000]  我舉幾個例子讓大家明白
[00:02:51.000 --> 00:02:54.000]  我找到一個產品叫做男士的福音
[00:02:54.000 --> 00:02:56.000]  你覺得它賣什麼呢?
[00:02:56.000 --> 00:02:58.000]  男士的福音
[00:02:58.000 --> 00:03:01.000]  男士們你覺得什麼是對你的福音?
[00:03:01.000 --> 00:03:04.000]  放脫髮產品
[00:03:04.000 --> 00:03:06.000]  人到了某個年紀
[00:03:06.000 --> 00:03:09.000]  男士都會面對一個問題
[00:03:09.000 --> 00:03:13.000]  大家都知道我過去有一年時間在加拿大生活
[00:03:13.000 --> 00:03:16.000]  加拿大的用水我們叫硬水
[00:03:16.000 --> 00:03:17.000]  硬水比較多礦物質
[00:03:17.000 --> 00:03:20.000]  他說很容易令人脫髮
[00:03:20.000 --> 00:03:21.000]  所以我回來之後
[00:03:21.000 --> 00:03:24.000]  有些弟兄姊妹同工跟我說
[00:03:24.000 --> 00:03:27.000]  你好像脫了頭髮
[00:03:27.000 --> 00:03:28.000]  我不知道是不是
[00:03:28.000 --> 00:03:30.000]  大家去評論一下
[00:03:30.000 --> 00:03:33.000]  我不知道這些會不會對我來說都有點幫助
[00:03:33.000 --> 00:03:35.000]  除了有男士的福音
[00:03:35.000 --> 00:03:37.000]  還有女人或者女士的福音
[00:03:37.000 --> 00:03:40.000]  你覺得和什麼有關?
[00:03:40.000 --> 00:03:41.000]  你總是
[00:03:41.000 --> 00:03:43.000]  我都聽到一點點
[00:03:43.000 --> 00:03:45.000]  你總是會聯想到
[00:03:45.000 --> 00:03:46.000]  我聽過有人說
[00:03:46.000 --> 00:03:49.000]  減肥瘦身是女人終身的事業
[00:03:49.000 --> 00:03:53.000]  你有沒有聽過一種方法叫做168斷食法?
[00:03:53.000 --> 00:03:55.000]  有沒有試過?
[00:03:55.000 --> 00:03:57.000]  你不需要回答我
[00:03:57.000 --> 00:04:00.000]  168的意思就是16和8
[00:04:00.000 --> 00:04:04.000]  就是說你一天只用8個小時吃東西
[00:04:04.000 --> 00:04:06.000]  吃完早餐、下午飯、晚餐什麼都可以
[00:04:06.000 --> 00:04:07.000]  總之8個小時
[00:04:07.000 --> 00:04:09.000]  另外那16個小時
[00:04:09.000 --> 00:04:10.000]  大家明白了24小時
[00:04:10.000 --> 00:04:13.000]  另外那16個小時就不要吃東西
[00:04:13.000 --> 00:04:17.000]  就會令到你有一個瘦身減肥的效果
[00:04:17.000 --> 00:04:20.000]  我聽到就覺得好像都可以
[00:04:20.000 --> 00:04:22.000]  我不知道是不是真的可以
[00:04:22.000 --> 00:04:23.000]  女人的福音
[00:04:23.000 --> 00:04:24.000]  有些人就跟我說
[00:04:24.000 --> 00:04:26.000]  我都168的
[00:04:26.000 --> 00:04:28.000]  不過就是16個小時不斷吃東西
[00:04:28.000 --> 00:04:29.000]  8個小時不吃東西
[00:04:29.000 --> 00:04:32.000]  應該不是很可以的方法
[00:04:32.000 --> 00:04:35.000]  有男士的福音、女士的福音或者女人的福音
[00:04:35.000 --> 00:04:38.000]  我找得最多的叫做懶人的福音
[00:04:38.000 --> 00:04:40.000]  懶人有什麼福音呢?
[00:04:40.000 --> 00:04:42.000]  我找到其中兩樣
[00:04:42.000 --> 00:04:45.000]  豬仔那樣就是一個叫做剝瓜子器
[00:04:45.000 --> 00:04:48.000]  就是說你放一顆瓜子進去
[00:04:48.000 --> 00:04:49.000]  就會剝了一個殼
[00:04:49.000 --> 00:04:51.000]  就有一顆掉出來了
[00:04:51.000 --> 00:04:53.000]  因為有時候剝瓜子會又難剝
[00:04:53.000 --> 00:04:54.000]  又剝得不好
[00:04:54.000 --> 00:04:56.000]  還有會割到嘴巴
[00:04:56.000 --> 00:04:57.000]  剝瓜子器
[00:04:57.000 --> 00:04:58.000]  懶人的福音
[00:04:58.000 --> 00:05:01.000]  另外旁邊那個好像一個籃枕
[00:05:01.000 --> 00:05:03.000]  其實是勾著你的頸
[00:05:03.000 --> 00:05:06.000]  而且在獅子頭那裡掛著電話
[00:05:06.000 --> 00:05:09.000]  你知道是什麼嗎?
[00:05:09.000 --> 00:05:11.000]  這個叫做追劇神器
[00:05:11.000 --> 00:05:14.000]  就是說你放開雙手
[00:05:14.000 --> 00:05:15.000]  放電話在這裡
[00:05:15.000 --> 00:05:17.000]  你就可以用來追劇了
[00:05:17.000 --> 00:05:18.000]  還可以拿東西喝
[00:05:18.000 --> 00:05:19.000]  還可以拿東西吃
[00:05:19.000 --> 00:05:20.000]  說多棒
[00:05:20.000 --> 00:05:22.000]  懶人的福音
[00:05:22.000 --> 00:05:24.000]  其實坊間很多人都覺得
[00:05:24.000 --> 00:05:26.000]  這些都叫做福音
[00:05:26.000 --> 00:05:29.000]  但我不知道你找不找到一些共通點
[00:05:29.000 --> 00:05:32.000]  究竟他們來說什麼叫做福音
[00:05:32.000 --> 00:05:33.000]  對他們來說福音就是
[00:05:33.000 --> 00:05:34.000]  好的東西
[00:05:34.000 --> 00:05:35.000]  令他們舒服的東西
[00:05:35.000 --> 00:05:37.000]  令他們感覺良好的東西
[00:05:37.000 --> 00:05:39.000]  最好就不需要付出
[00:05:39.000 --> 00:05:41.000]  就有收穫的東西
[00:05:41.000 --> 00:05:43.000]  對他們來說這些叫做福音
[00:05:43.000 --> 00:05:44.000]  但當我們某一個信徒
[00:05:44.000 --> 00:05:45.000]  今天我們說福音
[00:05:45.000 --> 00:05:47.000]  我們是不是從一個這樣的角度
[00:05:47.000 --> 00:05:49.000]  就是福音讓我們無災無難
[00:05:49.000 --> 00:05:52.000]  福音讓我們萬事亨通
[00:05:52.000 --> 00:05:55.000]  福音就代表我們一帆風順
[00:05:55.000 --> 00:05:58.000]  可能你聽過另一個名詞叫做恨福音
[00:05:58.000 --> 00:06:00.000]  今天我們所說的福音不是恨福音
[00:06:00.000 --> 00:06:02.000]  恨福音就好像說
[00:06:02.000 --> 00:06:03.000]  你信了耶穌
[00:06:03.000 --> 00:06:05.000]  就是一切都很好了
[00:06:05.000 --> 00:06:07.000]  一切都很亨通
[00:06:07.000 --> 00:06:10.000]  他們的見機在一個叫做成功神學的裏面
[00:06:10.000 --> 00:06:11.000]  成功神學就是告訴你
[00:06:11.000 --> 00:06:14.000]  你信耶穌就能夠為你換取成功
[00:06:14.000 --> 00:06:16.000]  但你和我的經歷就知道
[00:06:16.000 --> 00:06:19.000]  信耶穌不一定一帆風順
[00:06:19.000 --> 00:06:20.000]  我們都會經歷難關
[00:06:20.000 --> 00:06:22.000]  我們都會經歷失敗
[00:06:22.000 --> 00:06:24.000]  那什麼意思呢
[00:06:24.000 --> 00:06:26.000]  成功神學這樣說
[00:06:26.000 --> 00:06:28.000]  如果你信了耶穌
[00:06:28.000 --> 00:06:29.000]  都不能夠為你換取成功
[00:06:29.000 --> 00:06:30.000]  不是他的問題
[00:06:30.000 --> 00:06:32.000]  是因為你的信心不足
[00:06:32.000 --> 00:06:34.000]  麻煩你回去多看一些圖
[00:06:35.000 --> 00:06:37.000]  今天我們所說的福音
[00:06:37.000 --> 00:06:39.000]  不是一種成功神學的福音
[00:06:39.000 --> 00:06:42.000]  我們說的是一種叫做十價神學的福音
[00:06:42.000 --> 00:06:43.000]  十價是什麼意思呢
[00:06:43.000 --> 00:06:46.000]  在世人看來是一個羞辱的記號
[00:06:46.000 --> 00:06:49.000]  在世人看來是一個失敗的象徵
[00:06:49.000 --> 00:06:53.000]  但是耶穌卻偏偏釘在十字架上
[00:06:53.000 --> 00:06:56.000]  要承受這個福音
[00:06:56.000 --> 00:06:58.000]  要承受這份救恩
[00:06:58.000 --> 00:07:00.000]  是要讓受苦的人
[00:07:00.000 --> 00:07:02.000]  面對艱難的人一同去同行
[00:07:02.000 --> 00:07:06.000]  但是卻能夠為你帶來真正的盼望
[00:07:06.000 --> 00:07:09.000]  福音這個字叫做Gospel
[00:07:09.000 --> 00:07:10.000]  英文大家都很熟悉
[00:07:10.000 --> 00:07:12.000]  是來自古英文裡面
[00:07:12.000 --> 00:07:13.000]  包括兩個字
[00:07:13.000 --> 00:07:14.000]  一個是God
[00:07:14.000 --> 00:07:15.000]  一個是上帝
[00:07:15.000 --> 00:07:16.000]  一個是Spell
[00:07:16.000 --> 00:07:17.000]  Spell是故事的意思
[00:07:17.000 --> 00:07:19.000]  簡單來說
[00:07:19.000 --> 00:07:20.000]  字面直譯
[00:07:20.000 --> 00:07:23.000]  就是在說上帝的故事
[00:07:23.000 --> 00:07:26.000]  或者我們再說得更加深入一點
[00:07:26.000 --> 00:07:27.000]  這是在說
[00:07:27.000 --> 00:07:31.000]  耶穌基督在十字架的故事
[00:07:31.000 --> 00:07:32.000]  第一節節目
[00:07:32.000 --> 00:07:33.000]  今天我們說福音
[00:07:33.000 --> 00:07:34.000]  我們領受福音
[00:07:34.000 --> 00:07:36.000]  我們在領受什麼福音
[00:07:36.000 --> 00:07:38.000]  當你相信福音
[00:07:38.000 --> 00:07:39.000]  你領受的福音
[00:07:39.000 --> 00:07:42.000]  不一定為你所有艱難的迎刃而解
[00:07:42.000 --> 00:07:44.000]  所有困難都沒有
[00:07:44.000 --> 00:07:47.000]  你仍然會面對你生命的艱辛
[00:07:47.000 --> 00:07:48.000]  生命的苦難
[00:07:48.000 --> 00:07:51.000]  正如耶穌釘在十字架上一樣
[00:07:51.000 --> 00:07:56.000]  但是他說願意與世代受苦的人同行
[00:07:56.000 --> 00:07:58.000]  縱然我們面對艱辛
[00:07:58.000 --> 00:08:00.000]  縱然我們面對困難
[00:08:00.000 --> 00:08:03.000]  但是他應許他與我們同在
[00:08:03.000 --> 00:08:06.000]  一同行走這條生命的道路
[00:08:06.000 --> 00:08:10.000]  引導我們走向盼望的當中
[00:08:10.000 --> 00:08:13.000]  今天我們說的福音
[00:08:13.000 --> 00:08:18.000]  福音什麼時候在聖經裡面有記載
[00:08:18.000 --> 00:08:20.000]  就是馬學福音第一章第一節
[00:08:20.000 --> 00:08:26.000]  他說上帝的兒子耶穌基督的福音的起頭
[00:08:26.000 --> 00:08:32.000]  福音必定是在說耶穌基督在十字架上的故事
[00:08:32.000 --> 00:08:34.000]  第一節節目
[00:08:34.000 --> 00:08:36.000]  當我們今天說我們相信福音
[00:08:36.000 --> 00:08:38.000]  我們領受福音
[00:08:38.000 --> 00:08:39.000]  當我們傳講福音
[00:08:39.000 --> 00:08:43.000]  當我們活在所謂的一個面對艱難挑戰的世代
[00:08:43.000 --> 00:08:46.000]  究竟福音的意義是什麼
[00:08:46.000 --> 00:08:48.000]  當你活在一個世代裡面
[00:08:48.000 --> 00:08:50.000]  特別當我們傳講福音
[00:08:50.000 --> 00:08:53.000]  究竟我們在傳講一個什麼的福音
[00:08:53.000 --> 00:08:55.000]  福音是什麼
[00:08:55.000 --> 00:09:00.000]  福音正是在驗證我們對上帝的信心有多大
[00:09:00.000 --> 00:09:04.000]  福音是讓我們雖然面對生命的限制
[00:09:04.000 --> 00:09:08.000]  但是靠著上帝的能力我們能夠突破生命的限制
[00:09:08.000 --> 00:09:10.000]  福音是什麼
[00:09:10.000 --> 00:09:13.000]  福音是要讓你和我在一個世代裡
[00:09:13.000 --> 00:09:15.000]  一同見證上帝的大能
[00:09:15.000 --> 00:09:18.000]  一個轉化生命的大能
[00:09:18.000 --> 00:09:20.000]  要在世代仍然要彰顯
[00:09:20.000 --> 00:09:23.000]  當我們要進入羅馬書的時候
[00:09:23.000 --> 00:09:27.000]  大家都知道羅馬書就是保羅寫給羅馬城教會的信徒
[00:09:27.000 --> 00:09:30.000]  他在第八節這樣跟他們說
[00:09:30.000 --> 00:09:35.000]  他說首先我靠著耶穌基督為你們眾人感謝我的上帝
[00:09:35.000 --> 00:09:39.000]  因你們的信德傳遍了天下
[00:09:39.000 --> 00:09:45.000]  他讚賞羅馬城這班信徒的信德傳遍了天下
[00:09:45.000 --> 00:09:48.000]  信德不是講品格不是講德行
[00:09:48.000 --> 00:09:52.000]  是講非,非是對上帝那份信心
[00:09:52.000 --> 00:09:54.000]  這份信心不是簡簡單單
[00:09:54.000 --> 00:09:57.000]  是甚至能夠傳遍了天下
[00:09:57.000 --> 00:10:01.000]  眾人皆知眾人所認同的信心
[00:10:01.000 --> 00:10:05.000]  你可能會問究竟羅馬城這班教會的信徒
[00:10:05.000 --> 00:10:07.000]  究竟信心有多大
[00:10:07.000 --> 00:10:12.000]  是否因為他們面對的事情都是很順境
[00:10:12.000 --> 00:10:14.000]  沒有問題沒有挑戰
[00:10:14.000 --> 00:10:16.000]  所以才有這麼大的信心
[00:10:16.000 --> 00:10:18.000]  對不起,反過來
[00:10:18.000 --> 00:10:20.000]  我們看回羅馬書的背景
[00:10:20.000 --> 00:10:22.000]  究竟當時羅馬城這班信徒
[00:10:22.000 --> 00:10:24.000]  面對著一個什麼樣的情況
[00:10:24.000 --> 00:10:28.000]  羅馬教會或者叫做羅馬城的教會
[00:10:28.000 --> 00:10:29.000]  他在哪裡呢
[00:10:29.000 --> 00:10:31.000]  就是身處在羅馬帝國
[00:10:31.000 --> 00:10:36.000]  當時是被一個叫做羅馬帝國所統治的環境
[00:10:36.000 --> 00:10:41.000]  羅馬城就是他們最中心最核心的一個位置
[00:10:41.000 --> 00:10:46.000]  所以這班基督徒身處在那個地方所面對的迫害
[00:10:46.000 --> 00:10:49.000]  可以說是比其他地方更加大
[00:10:49.000 --> 00:10:52.000]  因為來到他們最政治的中心其實很近
[00:10:52.000 --> 00:10:56.000]  他們面對的迫害是相當相當之大
[00:10:56.000 --> 00:10:58.000]  可以說是水深火熱之中
[00:10:58.000 --> 00:11:01.000]  甚至有生命的威脅生命的危險
[00:11:01.000 --> 00:11:04.000]  不單止面對外部的問題
[00:11:04.000 --> 00:11:06.000]  外部也充斥著很多的挑戰
[00:11:06.000 --> 00:11:10.000]  因為那是一班外邦人的教會當中有猶太人的信徒
[00:11:10.000 --> 00:11:13.000]  有些叫做外邦人非猶太人的信徒
[00:11:13.000 --> 00:11:16.000]  他們面對教義的時間
[00:11:16.000 --> 00:11:18.000]  因為他們的背景不同
[00:11:18.000 --> 00:11:20.000]  都有不同的理解
[00:11:20.000 --> 00:11:22.000]  如果你有深入繼續讀羅馬書
[00:11:22.000 --> 00:11:25.000]  你會發覺羅馬書往後其中提出一個教義裏面
[00:11:25.000 --> 00:11:28.000]  保羅經常都要教導他們的
[00:11:28.000 --> 00:11:30.000]  那個是什麼教義
[00:11:30.000 --> 00:11:33.000]  宗教改革裏面經常都說
[00:11:33.000 --> 00:11:35.000]  恩信清義的教義
[00:11:35.000 --> 00:11:39.000]  他們正正在這個什麼叫做清義的問題裏面
[00:11:39.000 --> 00:11:41.000]  究竟是單憑信心的清義
[00:11:41.000 --> 00:11:43.000]  還是靠行為的清義
[00:11:43.000 --> 00:11:46.000]  都有很大的爭論很大的張力
[00:11:46.000 --> 00:11:49.000]  所以當時在羅馬城教會的信徒
[00:11:49.000 --> 00:11:54.000]  可以說是面對內憂和外患的當中
[00:11:54.000 --> 00:11:57.000]  他們面對的處境一點都不容易
[00:11:57.000 --> 00:12:00.000]  但是保羅是讚賞他們什麼
[00:12:00.000 --> 00:12:03.000]  他們的信德全遍座天下
[00:12:03.000 --> 00:12:05.000]  這是什麼信心
[00:12:05.000 --> 00:12:09.000]  一個在逆境裏面所彰顯的信心
[00:12:09.000 --> 00:12:11.000]  保羅往後在第一章裏面
[00:12:11.000 --> 00:12:14.000]  繼續告訴你什麼叫做福音
[00:12:14.000 --> 00:12:18.000]  福音正正就是考驗驗證
[00:12:18.000 --> 00:12:21.000]  我們今天對上帝的信心有多大
[00:12:21.000 --> 00:12:24.000]  很多時候不是在順境裏面
[00:12:24.000 --> 00:12:26.000]  很多時候在逆境裏面
[00:12:26.000 --> 00:12:31.000]  是要彰顯我們對上帝的信心有多堅固
[00:12:31.000 --> 00:12:36.000]  福音本身是包括了付代價的意思
[00:12:36.000 --> 00:12:39.000]  但是今天信耶穌一點都不容易
[00:12:39.000 --> 00:12:42.000]  可能你會問什麼叫信耶穌
[00:12:42.000 --> 00:12:44.000]  信耶穌不是每個星期
[00:12:44.000 --> 00:12:47.000]  星期六星期日或者其他時間回來教會
[00:12:47.000 --> 00:12:49.000]  坐在這裏聚會這麼簡單
[00:12:49.000 --> 00:12:51.000]  一起唱歌一起聽道
[00:12:51.000 --> 00:12:53.000]  這樣叫做信耶穌
[00:12:53.000 --> 00:12:59.000]  信耶穌是要傳講耶穌基督在十字架的福音
[00:12:59.000 --> 00:13:03.000]  因為你所持守的價值觀和世界不一樣
[00:13:03.000 --> 00:13:07.000]  今天你所持守的價值觀和世界所講的不一樣
[00:13:07.000 --> 00:13:10.000]  你不單只是相信
[00:13:10.000 --> 00:13:13.000]  你還要去講這個福音
[00:13:13.000 --> 00:13:19.000]  這個世界的價值觀和我們現在所持守的價值觀不一樣
[00:13:19.000 --> 00:13:22.000]  你知不知道去到一個什麼階段
[00:13:22.000 --> 00:13:26.000]  之前我有機會去加拿大差不多有一年的時間
[00:13:26.000 --> 00:13:29.000]  你在香港你總是填了不同的表格
[00:13:29.000 --> 00:13:33.000]  有一屆就問你填你的性別叫gender
[00:13:33.000 --> 00:13:36.000]  香港裏面只有男或女選擇
[00:13:36.000 --> 00:13:38.000]  你知不知道在外國的地方
[00:13:38.000 --> 00:13:40.000]  你知不知道有多少個選擇
[00:13:40.000 --> 00:13:46.000]  你有超過十個選擇填你的性別
[00:13:46.000 --> 00:13:48.000]  不單是男和女
[00:13:48.000 --> 00:13:53.000]  當然你可以說華爾街是北美西方的國家
[00:13:53.000 --> 00:13:58.000]  其實這種氣氛已經吹入華人的處境
[00:13:58.000 --> 00:14:01.000]  你看今時今日的台灣面對這個問題
[00:14:01.000 --> 00:14:05.000]  都已經變得相當相當之嚴重
[00:14:05.000 --> 00:14:09.000]  台灣已經通過了同性婚姻的立法
[00:14:09.000 --> 00:14:15.000]  其實這個浪潮慢慢都會吹向很多不同華人的處境
[00:14:15.000 --> 00:14:22.000]  今日我們所持守的價值觀和世界所高的價值觀不一樣
[00:14:22.000 --> 00:14:27.000]  你還要去說一個和世界的價值觀不一樣的福音
[00:14:27.000 --> 00:14:31.000]  你可想而知這個挑戰是大到不得了
[00:14:31.000 --> 00:14:34.000]  但為什麼我們今天還要去持守
[00:14:34.000 --> 00:14:41.000]  因為福音是要驗證我們今天對上帝的信心有多大
[00:14:41.000 --> 00:14:47.000]  你又是否帶著信心和勇氣走進這個充滿挑戰的世代
[00:14:47.000 --> 00:14:51.000]  仍然都在傳講什麼叫做福音
[00:14:51.000 --> 00:14:54.000]  提摩塔號書保羅提醒我們
[00:14:54.000 --> 00:14:57.000]  無要傳道,無論得時不得時
[00:14:57.000 --> 00:15:03.000]  總要專心並以百般的忍耐和各樣的教導、責備人、警戒人權的人
[00:15:03.000 --> 00:15:05.000]  無要傳道
[00:15:05.000 --> 00:15:12.000]  弟兄姊妹,今日這個傳講福音使命的責任放在你和我身上
[00:15:12.000 --> 00:15:17.000]  嚴格來說我們無得選擇,亦都不可以選擇
[00:15:17.000 --> 00:15:21.000]  無要傳道,無論得時不得時
[00:15:21.000 --> 00:15:28.000]  你有沒有帶著這份信心、勇氣和忠心繼續去傳講這個福音
[00:15:28.000 --> 00:15:32.000]  福音是讓我們雖然看到生命的限制
[00:15:32.000 --> 00:15:37.000]  但亦都容讓我們願意去突破、超過這些限制
[00:15:37.000 --> 00:15:41.000]  保羅的生命就是在彰顯一個這樣的特質
[00:15:41.000 --> 00:15:46.000]  弟兄們,我不願意你們不知道我屢次計劃往你們那裡去
[00:15:46.000 --> 00:15:51.000]  要在你們中間得奢果子,如同在其餘的外邦人中一樣
[00:15:51.000 --> 00:15:54.000]  只是到如今仍有難了
[00:15:54.000 --> 00:16:01.000]  保羅好幾次宣教的旅程都充滿了很多艱辛、很多挑戰
[00:16:01.000 --> 00:16:03.000]  有些是天災,有些是人禍
[00:16:03.000 --> 00:16:08.000]  有很多種種不同的原因令到他的宣教旅程都面對很多挑戰
[00:16:08.000 --> 00:16:14.000]  保羅總共有三次或四次,如果你計算最後一次都算第四次
[00:16:14.000 --> 00:16:20.000]  他頭三次宣教旅程,你猜他有沒有去到羅馬這個地方
[00:16:20.000 --> 00:16:22.000]  羅馬城這個地方
[00:16:22.000 --> 00:16:24.000]  如果你有機會看史達林傳
[00:16:24.000 --> 00:16:28.000]  保羅頭三次宣教旅程都沒有去過羅馬城這個地方
[00:16:28.000 --> 00:16:32.000]  但你看羅馬書,他說我很想去你們那裡
[00:16:32.000 --> 00:16:38.000]  但到如今,直到他寫羅馬書那刻,他仍然都未去得到
[00:16:38.000 --> 00:16:41.000]  你可想而知這個難了有多大
[00:16:41.000 --> 00:16:44.000]  你可能會問究竟羅馬城在哪
[00:16:44.000 --> 00:16:46.000]  你看一看這幅地圖
[00:16:46.000 --> 00:16:52.000]  大家都明白當時一班基督徒很多時候所身處的地方就是左下角的耶路撒冷
[00:16:52.000 --> 00:16:55.000]  都是圍繞這個地方
[00:16:55.000 --> 00:16:58.000]  你知不知道羅馬城在哪
[00:16:58.000 --> 00:17:04.000]  你再看右上角的地方,剛剛一個大斜角
[00:17:04.000 --> 00:17:10.000]  你想想,你說不算很遠,你今天好像飛日本一樣,飛幾個小時就到
[00:17:10.000 --> 00:17:14.000]  你今天當然是飛幾個小時,當時是古代
[00:17:14.000 --> 00:17:17.000]  要不騎馬車,要不走路,要不坐船
[00:17:17.000 --> 00:17:22.000]  是說可能好幾個月的時間才有機會去到一個這樣的地方
[00:17:22.000 --> 00:17:27.000]  保羅頭三次宣教旅程中沒有去過羅馬這個地方
[00:17:27.000 --> 00:17:32.000]  他三次宣教旅程中最遠最遠的都去到中間上面叫馬其頓這個地方
[00:17:32.000 --> 00:17:35.000]  看到嗎?黃色那裡
[00:17:35.000 --> 00:17:39.000]  馬其頓還不是他想去的,你機會看《時代行傳》
[00:17:39.000 --> 00:17:43.000]  他無端端有一晚在夢中見到一個馬其頓人
[00:17:43.000 --> 00:17:48.000]  跟他說了一大輪話,聖靈催促他又去了馬其頓
[00:17:48.000 --> 00:17:51.000]  他去到最遠的地方
[00:17:51.000 --> 00:17:57.000]  但你知不知道在保羅一生中有沒有去過羅馬整個地方?
[00:17:57.000 --> 00:18:00.000]  如果你有機會看《時代行傳》最後那幾章
[00:18:00.000 --> 00:18:04.000]  你會發覺如果你算上那次宣教旅程,那是第四次
[00:18:04.000 --> 00:18:08.000]  但第四次不是那麼心甘,也不是那麼情願
[00:18:08.000 --> 00:18:14.000]  因為在《時代行傳》最後那幾章記載保羅被人抓去受審
[00:18:14.000 --> 00:18:19.000]  因為羅馬公民不是那麼輕易被普通的官員受審
[00:18:19.000 --> 00:18:23.000]  總之輾轉就要把他送到羅馬城
[00:18:23.000 --> 00:18:28.000]  當時的一個經濟政治中心去面對最高的審訊
[00:18:28.000 --> 00:18:32.000]  結果他輾轉輾轉在當中,又陸路又海路
[00:18:32.000 --> 00:18:36.000]  在海上又遇到風暴,船又沉,就流落荒島
[00:18:36.000 --> 00:18:39.000]  結果最終又被他送到羅馬那個地方
[00:18:39.000 --> 00:18:42.000]  無論什麼原因都要他去到
[00:18:42.000 --> 00:18:46.000]  他仍然奮力在當中去做傳福音的工作
[00:18:46.000 --> 00:18:49.000]  如果你算上那次,總共是第四次
[00:18:49.000 --> 00:18:55.000]  你會發覺很有趣的是,保羅的一生
[00:18:55.000 --> 00:19:00.000]  他有一些地方他很想去,但去不到
[00:19:00.000 --> 00:19:03.000]  但不知為什麼的情況下,他又去得到
[00:19:03.000 --> 00:19:08.000]  他時逢的人生,或者你和我的人生都是這樣
