
[00:00:00.000 --> 00:00:17.000]  (採訪者)大家午安晚安,大家晚安,我們先讀聖經,1,2,3
[00:05:28.000 --> 00:05:31.000]  他想避,也不能避
[00:05:31.000 --> 00:05:33.000]  你走去哪裡,你回去,一定要面對
[00:05:33.000 --> 00:05:38.000]  所以神是迫使他面對他不想面對的東西
[00:05:38.000 --> 00:05:41.000]  還要是一個很軟弱的姿態去看
[00:05:41.000 --> 00:05:44.000]  他跟兒子,即是藥室有分別
[00:05:44.000 --> 00:05:47.000]  藥室面對哥哥的時候,是強勢的
[00:05:47.000 --> 00:05:53.000]  他是宰相,他們要求幫助他們
[00:05:53.000 --> 00:06:00.000]  亞國不是,他反過來要求異數饒恕他
[00:06:00.000 --> 00:06:02.000]  所以是很不同的
[00:06:02.000 --> 00:06:05.000]  跟他們離開那一刻是有關係的
[00:06:05.000 --> 00:06:07.000]  藥室是被人害的
[00:06:07.000 --> 00:06:10.000]  亞國是害人,所以要逃走
[00:06:10.000 --> 00:06:12.000]  所以是有些不同的
[00:06:12.000 --> 00:06:17.000]  在那一刻,亞國可以真正依靠的是甚麼呢?
[00:06:17.000 --> 00:06:18.000]  是神的應許
[00:06:18.000 --> 00:06:20.000]  因為神當時應許他
[00:06:20.000 --> 00:06:26.000]  你平平安安地去,神會帶你平平安安地回來
[00:06:26.000 --> 00:06:29.000]  平平安安地去,已經發生了
[00:06:29.000 --> 00:06:32.000]  不過平平安安地回來,就不太感覺到
[00:06:32.000 --> 00:06:37.000]  因為哥哥四百個男丁來迎接他
[00:06:37.000 --> 00:06:40.000]  你想想,四百個男丁來迎接你
[00:06:40.000 --> 00:06:45.000]  這樣的事件,感覺上是戰爭多於迎接
[00:06:45.000 --> 00:06:50.000]  所以亞國不奇怪,為何他會那麼懼怕
[00:06:50.000 --> 00:06:57.000]  可能對他來說有更大的創傷,就是心靈
[00:06:57.000 --> 00:07:01.000]  一是他的女兒底娜被強暴
[00:07:01.000 --> 00:07:04.000]  這件事是比事件
[00:07:04.000 --> 00:07:07.000]  你記住底娜是利亞的女兒
[00:07:07.000 --> 00:07:12.000]  他們兩個親哥哥是西面和利美
[00:07:12.000 --> 00:07:17.000]  強暴在舊時和今天都好
[00:07:17.000 --> 00:07:23.000]  對人來說,當然是一個很大的創傷
[00:07:23.000 --> 00:07:27.000]  不過對他們的親人來說,尤其是爸爸來說
[00:07:27.000 --> 00:07:29.000]  這也是一個很大的創傷
[00:07:29.000 --> 00:07:32.000]  他是爸爸,不能保護女兒
[00:07:32.000 --> 00:07:35.000]  還有,他那一刻真的不能保護
[00:07:35.000 --> 00:07:36.000]  為甚麼呢?
[00:07:36.000 --> 00:07:40.000]  如果他之前能打,那一刻還未好
[00:07:40.000 --> 00:07:43.000]  就算是暫時,那一刻還未好
[00:07:43.000 --> 00:07:46.000]  你想想,他想做甚麼都做不到
[00:07:46.000 --> 00:07:54.000]  所以你要明白,他的無奈和感覺上很無能
[00:07:54.000 --> 00:07:59.000]  他不做甚麼,就由那兩個底娜,那兩個大哥做事
[00:07:59.000 --> 00:08:04.000]  就去到那裡,將人家的男丁全部殺了
[00:08:04.000 --> 00:08:08.000]  過份的,過份的
[00:08:08.000 --> 00:08:10.000]  一人做事一人當
[00:08:10.000 --> 00:08:15.000]  原來後來的摩西律法,說是以眼還眼
[00:08:15.000 --> 00:08:20.000]  是跟以色列人說,你報仇那一刻,適可而止
[00:08:20.000 --> 00:08:22.000]  不要太過份
[00:08:22.000 --> 00:08:25.000]  要報仇都可能是應該的
[00:08:25.000 --> 00:08:28.000]  但是不應該過份的
[00:08:28.000 --> 00:08:30.000]  他們就是過份的
[00:08:30.000 --> 00:08:36.000]  其他的疑似點,衝進去,搶掠一大輪
[00:08:36.000 --> 00:08:39.000]  所以整件事是失控的
[00:08:39.000 --> 00:08:41.000]  你想想,從亞國的角度來看
[00:08:41.000 --> 00:08:44.000]  女兒被強暴,兒子做的事
[00:08:44.000 --> 00:08:48.000]  所有事情,沒有一件事是可以控制的
[00:08:48.000 --> 00:08:54.000]  這就是亞國當時的感受
[00:08:54.000 --> 00:08:56.000]  那怎麼辦呢?
[00:08:56.000 --> 00:08:59.000]  就逃跑,本來住在事件內,住得不錯
[00:08:59.000 --> 00:09:01.000]  現在要逃跑,就逃到白大利
[00:09:01.000 --> 00:09:06.000]  期間,又有另一件對他們來說更傷痛的事發生
[00:09:06.000 --> 00:09:09.000]  就是拉傑的死去
[00:09:09.000 --> 00:09:12.000]  在途中,拉傑生了變亞敏出來
[00:09:12.000 --> 00:09:16.000]  他就因為生變亞敏離世
[00:09:16.000 --> 00:09:20.000]  這個傷痕更加深遠
[00:09:20.000 --> 00:09:23.000]  更加悲劇性
[00:09:23.000 --> 00:09:27.000]  因為拉傑是很想要兒子的
[00:09:27.000 --> 00:09:29.000]  如果你看故事之前
[00:09:29.000 --> 00:09:33.000]  他在30章時,因為不能生育
[00:09:33.000 --> 00:09:35.000]  就跟老公吵架
[00:09:35.000 --> 00:09:39.000]  拉傑是我們的野蠻女友
[00:09:39.000 --> 00:09:43.000]  結婚後,就變成我們的野蠻太太
[00:09:43.000 --> 00:09:45.000]  那時候也挺野蠻的
[00:09:45.000 --> 00:09:47.000]  跟老公說,我沒有兒子
[00:09:47.000 --> 00:09:49.000]  不如死了就好了
[00:09:50.000 --> 00:09:52.000]  兩夫妻吵架
[00:09:52.000 --> 00:09:56.000]  亞國就發怒
[00:09:56.000 --> 00:09:58.000]  如果你看過那段經文
[00:09:58.000 --> 00:10:00.000]  是神給你的,與我何干?
[00:10:00.000 --> 00:10:03.000]  很明顯,就是以你為家
[00:10:03.000 --> 00:10:06.000]  你姐姐也生了很多個
[00:10:06.000 --> 00:10:09.000]  很明顯與我何干?
[00:10:09.000 --> 00:10:12.000]  拉傑怎麼說呢?中國
[00:10:12.000 --> 00:10:15.000]  兩夫妻吵架
[00:10:15.000 --> 00:10:19.000]  從亞國的角度來看,也不關事
[00:10:19.000 --> 00:10:21.000]  你這樣跟我說,又說要死
[00:10:21.000 --> 00:10:22.000]  我可以做到什麼?
[00:10:22.000 --> 00:10:24.000]  做不到什麼
[00:10:24.000 --> 00:10:28.000]  感謝主,過了不知多少年後
[00:10:28.000 --> 00:10:31.000]  到拉傑,可以生了
[00:10:31.000 --> 00:10:34.000]  很開心,老公,我有了
[00:10:34.000 --> 00:10:36.000]  很期待
[00:10:36.000 --> 00:10:37.000]  生誰出來呢?
[00:10:37.000 --> 00:10:39.000]  先生弱嬰
[00:10:39.000 --> 00:10:40.000]  叫他做弱嬰
[00:10:40.000 --> 00:10:43.000]  大家知不知道弱嬰的名字的意思是什麼?
[00:10:43.000 --> 00:10:45.000]  弱嬰的名字的意思是
[00:10:45.000 --> 00:10:47.000]  加多一個
[00:10:47.000 --> 00:10:49.000]  如果是中國人
[00:10:49.000 --> 00:10:52.000]  就是大弟的名字
[00:10:52.000 --> 00:10:55.000]  多帶一個來,一個不夠
[00:10:55.000 --> 00:10:58.000]  多帶一個來,不管是兒女都好
[00:10:58.000 --> 00:11:02.000]  總之沒有一個就止
[00:11:02.000 --> 00:11:06.000]  多幾年後,又有好消息
[00:11:06.000 --> 00:11:08.000]  老公,我又有了
[00:11:08.000 --> 00:11:11.000]  自己姐姐也生了六個
[00:11:11.000 --> 00:11:13.000]  只有一個,現在有兩個
[00:11:13.000 --> 00:11:16.000]  大家有沒有想過,整件事是很期待的
[00:11:16.000 --> 00:11:20.000]  不管了,如果是兒子,那叫什麼名字呢?
[00:11:20.000 --> 00:11:22.000]  如果是女兒,又叫什麼名字呢?
[00:11:22.000 --> 00:11:25.000]  很多這些東西,一定是兒子
[00:11:25.000 --> 00:11:27.000]  你又怎知道,一定是女兒
[00:11:27.000 --> 00:11:30.000]  怎知道生那一刻的時候
[00:11:30.000 --> 00:11:33.000]  很多原因,可能是因為他們淘汰
[00:11:33.000 --> 00:11:35.000]  是否整件事之前
[00:11:35.000 --> 00:11:38.000]  由大屠殺,洗到拉傑
[00:11:38.000 --> 00:11:42.000]  令到他的心靈也有創傷
[00:11:42.000 --> 00:11:45.000]  最後他因此死亡
[00:11:45.000 --> 00:11:48.000]  這件事對雅各來說是很大的創傷
[00:11:48.000 --> 00:11:50.000]  你知不知道敵對我們怎知道
[00:11:50.000 --> 00:11:54.000]  去到很多年後,他祝福弱嬰的兩個兒子時
[00:11:54.000 --> 00:11:57.000]  他也提起這件事
[00:11:57.000 --> 00:12:02.000]  所以你知道對他來說是多大的創傷
[00:12:02.000 --> 00:12:06.000]  還未完,他還在哭
[00:12:06.000 --> 00:12:11.000]  但他發現劉便和他自己的大兒子
[00:12:11.000 --> 00:12:14.000]  有一個切時的姦情
[00:12:14.000 --> 00:12:17.000]  如果在帝書,應該是殺死劉便
[00:12:17.000 --> 00:12:19.000]  因為這些通姦的事
[00:12:19.000 --> 00:12:23.000]  在舊約的時代,或者摩西律法
[00:12:23.000 --> 00:12:25.000]  應該男女都要處死
[00:12:25.000 --> 00:12:28.000]  不過這次,如何處死自己的大兒子呢?
[00:12:28.000 --> 00:12:30.000]  劉便真的是他的大兒子
[00:12:30.000 --> 00:12:31.000]  是第一個
[00:12:31.000 --> 00:12:34.000]  還有利亞會否讓他處死他的大兒子呢?
[00:12:34.000 --> 00:12:38.000]  不可以,如果拉傑可以野蠻
[00:12:38.000 --> 00:12:42.000]  利亞更加可以
[00:12:42.000 --> 00:12:43.000]  為了兒子和你死
[00:12:43.000 --> 00:12:45.000]  又是甚麼都做不到
[00:12:45.000 --> 00:12:46.000]  所以怎樣呢?
[00:12:46.000 --> 00:12:48.000]  甚麼都沒有做到
[00:12:48.000 --> 00:12:52.000]  不論生氣或怎樣,整件事就是這樣就過了
[00:12:52.000 --> 00:12:55.000]  當時只剩下一個人
[00:12:55.000 --> 00:12:57.000]  就是他的安慰
[00:12:57.000 --> 00:12:59.000]  就是弱嬰
[00:12:59.000 --> 00:13:02.000]  弱嬰是他的安慰
[00:13:02.000 --> 00:13:06.000]  因為弱嬰像是死去的拉傑的老婆
[00:13:06.000 --> 00:13:09.000]  弱嬰是俊男
[00:13:09.000 --> 00:13:12.000]  弱嬰很聽話
[00:13:12.000 --> 00:13:14.000]  是爸爸的男孩
[00:13:14.000 --> 00:13:17.000]  做二五仔,甚麼都可以
[00:13:17.000 --> 00:13:18.000]  很疼愛爸爸
[00:13:18.000 --> 00:13:20.000]  爸爸亦很疼愛他
[00:13:20.000 --> 00:13:22.000]  是他的安慰
[00:13:22.000 --> 00:13:25.000]  怎料又是事件的事件
[00:13:25.000 --> 00:13:29.000]  整班兒子去了事件的牧羊
[00:13:29.000 --> 00:13:32.000]  大家都知道事件發生過甚麼
[00:13:32.000 --> 00:13:34.000]  雅各又害怕
[00:13:34.000 --> 00:13:36.000]  因為他們沒有消息
[00:13:36.000 --> 00:13:37.000]  不知道發生甚麼事
[00:13:37.000 --> 00:13:42.000]  無法不叫弱嬰去看
[00:13:42.000 --> 00:13:45.000]  怎料他們又回來了
[00:13:45.000 --> 00:13:49.000]  十一子去,十子返
[00:13:49.000 --> 00:13:51.000]  有一個不能回來
[00:13:51.000 --> 00:13:54.000]  看到衣服,他以為兒子死了
[00:13:54.000 --> 00:13:57.000]  他唯一一個安慰
[00:13:57.000 --> 00:13:58.000]  現在都沒有了
[00:13:58.000 --> 00:14:05.000]  所以他心裡有一部分死了
[00:14:05.000 --> 00:14:13.000]  我想想一個人可以受多少打擊
[00:14:13.000 --> 00:14:15.000]  不放棄受多少打擊
[00:14:15.000 --> 00:14:18.000]  才可以站得住
[00:14:18.000 --> 00:14:21.000]  如果這樣說,雅各受了很多打擊
[00:14:21.000 --> 00:14:22.000]  一連串的
[00:14:22.000 --> 00:14:24.000]  不是一件事或兩件事
[00:14:24.000 --> 00:14:26.000]  是一連串的
[00:14:26.000 --> 00:14:28.000]  變本加厲的感覺
[00:14:28.000 --> 00:14:32.000]  雅各一開始以為離開了二嫂
[00:14:32.000 --> 00:14:34.000]  怎料遇到拉班
[00:14:34.000 --> 00:14:40.000]  第二次回來又以為可以逃離二嫂
[00:14:40.000 --> 00:14:44.000]  怎料剛才的事件發生了
[00:14:44.000 --> 00:14:45.000]  聖經沒有說過
[00:14:45.000 --> 00:14:48.000]  神是為了他欺騙的哥哥
[00:14:48.000 --> 00:14:49.000]  欺騙的爸爸
[00:14:49.000 --> 00:14:51.000]  這件事很卑鄙
[00:14:51.000 --> 00:14:53.000]  爸爸是自己的爸爸
[00:14:53.000 --> 00:14:54.000]  而且是盲的
[00:14:54.000 --> 00:14:55.000]  你竟然欺騙他
[00:14:55.000 --> 00:14:57.000]  所以實在很卑鄙
[00:14:57.000 --> 00:15:01.000]  沒有說過神是因為這件事而責罰他
[00:15:01.000 --> 00:15:04.000]  雖然沒有說
[00:15:04.000 --> 00:15:09.000]  但不用責罰都足夠
[00:15:09.000 --> 00:15:11.000]  如果我們一直聽下去
[00:15:11.000 --> 00:15:12.000]  他都足夠
[00:15:12.000 --> 00:15:14.000]  他去到法老時
[00:15:14.000 --> 00:15:15.000]  他怎樣說呢
[00:15:15.000 --> 00:15:20.000]  他說他的生平又短又苦
[00:15:20.000 --> 00:15:22.000]  我覺得他很有感覺
[00:15:22.000 --> 00:15:23.000]  說這句話
[00:15:23.000 --> 00:15:27.000]  回看自己的生平是很苦的
[00:15:27.000 --> 00:15:29.000]  我想說的是
[00:15:29.000 --> 00:15:34.000]  去到若失如回去的哥哥那一刻
[00:15:34.000 --> 00:15:37.000]  上次我說的那一刻
[00:15:37.000 --> 00:15:40.000]  那個雅各是破碎的雅各
[00:15:40.000 --> 00:15:43.000]  所有的一連串
[00:15:43.000 --> 00:15:49.000]  都好像生命針對他一樣
[00:15:49.000 --> 00:15:53.000]  我不知道他有沒有想過不回來
[00:15:53.000 --> 00:15:58.000]  如果他當年沒有回來
[00:15:58.000 --> 00:16:01.000]  他沒有回來就不會去到事件
[00:16:01.000 --> 00:16:04.000]  他沒有去到事件底下就不會被人強暴
[00:16:04.000 --> 00:16:06.000]  他的兒子又不會殺人
[00:16:06.000 --> 00:16:07.000]  他又不會逃跑
[00:16:07.000 --> 00:16:09.000]  然後拉結可能就不會死
[00:16:09.000 --> 00:16:14.000]  可能他會留在樓面多一點
[00:16:14.000 --> 00:16:20.000]  還有不用怕兒子去到事件目陽死
[00:16:20.000 --> 00:16:22.000]  派若失去
[00:16:22.000 --> 00:16:29.000]  若失又好像被猛獸殺了
[00:16:29.000 --> 00:16:31.000]  他有沒有想過
[00:16:31.000 --> 00:16:34.000]  如果我是雅各我都會這樣想
[00:16:34.000 --> 00:16:38.000]  他有沒有後悔過呢
[00:16:38.000 --> 00:16:40.000]  是不是應該不要回來呢
[00:16:40.000 --> 00:16:41.000]  回來是錯的嗎
[00:16:41.000 --> 00:16:45.000]  或者更加前是否一開始就是錯呢
[00:16:45.000 --> 00:16:47.000]  實在是有一個答案
[00:16:47.000 --> 00:16:49.000]  我們說到尾的時候是有答案的
[00:16:49.000 --> 00:16:51.000]  不過現在想說另外一件事
[00:16:51.000 --> 00:16:55.000]  怎麼說呢
[00:16:55.000 --> 00:17:01.000]  剛才忘記按
[00:17:01.000 --> 00:17:07.000]  雖然雅各一直在這些問題裏
[00:17:07.000 --> 00:17:09.000]  不太感覺到他記得神
[00:17:09.000 --> 00:17:11.000]  但神記得他
[00:17:11.000 --> 00:17:13.000]  所以神實在是
[00:17:13.000 --> 00:17:16.000]  你可以說他忘記了神
[00:17:16.000 --> 00:17:18.000]  但神記得他
[00:17:18.000 --> 00:17:20.000]  所以感恩地
[00:17:20.000 --> 00:17:26.000]  神現在幫他做不到的事
[00:17:26.000 --> 00:17:27.000]  那怎麼辦呢
[00:17:27.000 --> 00:17:32.000]  他發覺原來若失沒有死
[00:17:32.000 --> 00:17:35.000]  我相信在雅各聽到若失沒有死
[00:17:35.000 --> 00:17:37.000]  他都夠了
[00:17:37.000 --> 00:17:40.000]  他們回來後說我們遇到若失
[00:17:40.000 --> 00:17:42.000]  原來若失現在平平淡淡
[00:17:42.000 --> 00:17:44.000]  娶了一個埃及女孩
[00:17:44.000 --> 00:17:46.000]  在某個村生活
[00:17:46.000 --> 00:17:48.000]  我相信雅各聽到這樣
[00:17:48.000 --> 00:17:51.000]  他都已經很開心
[00:17:51.000 --> 00:17:53.000]  一個爸爸聽到原來死了的兒子
[00:17:53.000 --> 00:17:55.000]  是沒事的
[00:17:55.000 --> 00:17:57.000]  平平淡淡他都很開心
[00:17:57.000 --> 00:17:58.000]  原來不是
[00:17:58.000 --> 00:18:01.000]  他還做了宰相
[00:18:01.000 --> 00:18:05.000]  他說他的心是冰涼
[00:18:05.000 --> 00:18:08.000]  我實在是麻木
[00:18:08.000 --> 00:18:10.000]  我問過我的學生
[00:18:10.000 --> 00:18:11.000]  甚麼是冰涼
[00:18:11.000 --> 00:18:12.000]  心冰涼是甚麼呢
[00:18:12.000 --> 00:18:15.000]  每個人都說心冰涼是沒有甚麼好事
[00:18:15.000 --> 00:18:17.000]  我相信他們
[00:18:17.000 --> 00:18:18.000]  你們應該知道
[00:18:18.000 --> 00:18:19.000]  甚麼是心冰涼
[00:18:19.000 --> 00:18:22.000]  可能他的意思是
[00:18:22.000 --> 00:18:25.000]  如果你問我就停一停感覺
[00:18:25.000 --> 00:18:27.000]  很有趣
[00:18:27.000 --> 00:18:30.000]  他們以為辯雅問死了
[00:18:30.000 --> 00:18:32.000]  辯雅問回不去就弄死了爸爸
[00:18:32.000 --> 00:18:34.000]  現在聽到若失沒有死
[00:18:34.000 --> 00:18:36.000]  都差點弄死了爸爸
[00:18:36.000 --> 00:18:37.000]  基本上
[00:18:37.000 --> 00:18:38.000]  如果是這樣說
[00:18:38.000 --> 00:18:39.000]  他是怎樣呢
[00:18:39.000 --> 00:18:41.000]  接著說他的
[00:18:41.000 --> 00:18:44.000]  雅各的心靈甦醒
[00:18:44.000 --> 00:18:45.000]  有甚麼意思呢
[00:18:45.000 --> 00:18:47.000]  心靈甦醒
[00:18:47.000 --> 00:18:49.000]  實在是復活的意思
[00:18:49.000 --> 00:18:50.000]  他的靈魂
[00:18:50.000 --> 00:18:53.000]  心靈靈魂復活的意思
[00:18:53.000 --> 00:18:55.000]  直譯就是這樣
[00:18:55.000 --> 00:18:59.000]  雅各聽到若失死了那一刻
[00:18:59.000 --> 00:19:02.000]  或者他以為若失死了那一刻
[00:19:02.000 --> 00:19:05.000]  有一部分的心靈是死了
[00:19:05.000 --> 00:19:10.000]  失去可以是一種死亡
[00:19:10.000 --> 00:19:12.000]  而失而復得
[00:19:12.000 --> 00:19:15.000]  是一種復活
[00:19:15.000 --> 00:19:18.000]  我覺得這裡是說一種復活
[00:19:18.000 --> 00:19:20.000]  一種心靈復活
[00:19:20.000 --> 00:19:21.000]  以為沒有
[00:19:21.000 --> 00:19:23.000]  以為已經失去
[00:19:23.000 --> 00:19:25.000]  但現在原來
[00:19:25.000 --> 00:19:27.000]  可以失而復得
[00:19:28.000 --> 00:19:30.000]  還有
[00:19:30.000 --> 00:19:32.000]  他現在又
[00:19:32.000 --> 00:19:33.000]  怎麼說呢
[00:19:33.000 --> 00:19:34.000]  這麼多年來
[00:19:34.000 --> 00:19:38.000]  他可能已經是一個不在場的族長
[00:19:38.000 --> 00:19:39.000]  你知不知道
[00:19:39.000 --> 00:19:41.000]  但現在他又甦醒了
[00:19:41.000 --> 00:19:43.000]  他做回族長
[00:19:43.000 --> 00:19:45.000]  他要做他應該做的事
[00:19:45.000 --> 00:19:46.000]  他應該做甚麼呢
[00:19:46.000 --> 00:19:48.000]  處理我們說之前
[00:19:48.000 --> 00:19:52.000]  一開始說年初時的問題
[00:19:52.000 --> 00:19:55.000]  就是長子名分的問題
[00:19:55.000 --> 00:19:56.000]  究竟最後怎樣呢
[00:19:56.000 --> 00:19:58.000]  他死了之後怎樣
[00:19:58.000 --> 00:19:59.000]  否則就大亂
[00:19:59.000 --> 00:20:00.000]  他處理這件事
[00:20:00.000 --> 00:20:02.000]  他叫若失來
[00:20:02.000 --> 00:20:03.000]  祝福若失
[00:20:03.000 --> 00:20:05.000]  將他的兒子
[00:20:05.000 --> 00:20:07.000]  一支派分為二
[00:20:07.000 --> 00:20:08.000]  你想想
[00:20:08.000 --> 00:20:11.000]  不用說你是長子
[00:20:11.000 --> 00:20:12.000]  分兩份
[00:20:12.000 --> 00:20:14.000]  他變了兩個支派
[00:20:14.000 --> 00:20:15.000]  永遠分的東西
[00:20:15.000 --> 00:20:17.000]  他也是分兩份
[00:20:17.000 --> 00:20:21.000]  所以就將這一部分的長子名分
[00:20:21.000 --> 00:20:23.000]  給了若失
[00:20:23.000 --> 00:20:24.000]  但不是這樣
[00:20:24.000 --> 00:20:26.000]  這只是48章
[00:20:26.000 --> 00:20:28.000]  到49章
[00:20:28.000 --> 00:20:32.000]  他所謂祝福12支派時
[00:20:32.000 --> 00:20:35.000]  他就將權柄的能力
[00:20:35.000 --> 00:20:36.000]  給了尤大
[00:20:36.000 --> 00:20:37.000]  即是說
[00:20:37.000 --> 00:20:40.000]  他將長子名分一分為二
[00:20:40.000 --> 00:20:42.000]  他就處理了
[00:20:42.000 --> 00:20:44.000]  一開始我們說
[00:20:44.000 --> 00:20:46.000]  他有這麼多兒子
[00:20:46.000 --> 00:20:47.000]  兒子長大了
[00:20:47.000 --> 00:20:49.000]  現在就有個情況
[00:20:49.000 --> 00:20:52.000]  就是誰會繼承
[00:20:52.000 --> 00:20:55.000]  族長的名分
[00:20:55.000 --> 00:20:59.000]  他就處理了這件事
[00:20:59.000 --> 00:21:01.000]  不止這樣
[00:21:01.000 --> 00:21:03.000]  他還叫他的兒子
[00:21:03.000 --> 00:21:07.000]  將他葬在迦南地
[00:21:07.000 --> 00:21:12.000]  因為這是神應許他的
[00:21:12.000 --> 00:21:15.000]  你平平安安去
[00:21:15.000 --> 00:21:17.000]  平平安安回來
[00:21:17.000 --> 00:21:19.000]  回來的是迦南
[00:21:19.000 --> 00:21:21.000]  不是回去埃及
[00:21:21.000 --> 00:21:25.000]  我覺得這是最讓我們看到
[00:21:25.000 --> 00:21:28.000]  最後的瓦國是怎樣的
[00:21:28.000 --> 00:21:30.000]  經過這麼多事之後
[00:21:30.000 --> 00:21:32.000]  這麼多創傷
[00:21:32.000 --> 00:21:37.000]  瓦國實在沒有忘記
[00:21:37.000 --> 00:21:39.000]  神給他的應許
[00:21:39.000 --> 00:21:41.000]  神給祖宗的應許
[00:21:41.000 --> 00:21:43.000]  他相信有一天
[00:21:43.000 --> 00:21:48.000]  他的家族會回到迦南地
[00:21:48.000 --> 00:21:52.000]  這才是最看到
[00:21:52.000 --> 00:21:56.000]  瓦國當時的信心
[00:21:56.000 --> 00:21:57.000]  你不要忘記
[00:21:57.000 --> 00:22:00.000]  離開那一刻是否不開心
[00:22:00.000 --> 00:22:02.000]  但現在來到埃及
[00:22:02.000 --> 00:22:04.000]  是很不同的
[00:22:04.000 --> 00:22:05.000]  他來到那時
[00:22:05.000 --> 00:22:07.000]  是有約室供應他
[00:22:07.000 --> 00:22:09.000]  如果我們去到一個地方
[00:22:09.000 --> 00:22:11.000]  很不開心就很想離開
[00:22:11.000 --> 00:22:12.000]  但如果你去到那個地方
[00:22:12.000 --> 00:22:13.000]  有個兒子在那裏
[00:22:13.000 --> 00:22:15.000]  那個兒子做了宰相
[00:22:15.000 --> 00:22:18.000]  你吃最好、住最好
[00:22:18.000 --> 00:22:19.000]  甚麼都最好
