
[00:00:00.000 --> 00:00:03.920]  很少在這個時段講道
[00:03:26.040 --> 00:03:29.080]  他們一過了約旦河
[00:03:29.080 --> 00:03:31.240]  神要他們做一件事
[00:03:31.240 --> 00:03:32.920]  就是割禮
[00:03:32.920 --> 00:03:33.880]  你們也知道
[00:03:33.880 --> 00:03:35.880]  割禮就是他們
[00:03:35.880 --> 00:03:37.480]  割完禮去打仗
[00:03:37.480 --> 00:03:38.920]  一定會死的
[00:03:38.920 --> 00:03:42.040]  但神的神蹟包括了割禮
[00:03:42.040 --> 00:03:43.520]  做完割禮也贏
[00:03:43.520 --> 00:03:47.360]  第二要守禦節和無教節
[00:03:47.360 --> 00:03:48.480]  就是告訴他們
[00:03:48.480 --> 00:03:51.200]  昔日你的上一代怎樣經驗
[00:03:51.200 --> 00:03:56.120]  我帶領他們出埃及這個遺老之地
[00:03:56.120 --> 00:04:01.000]  今天我也要帶領你們進入耶利哥城
[00:04:01.000 --> 00:04:03.960]  所以當時就是這樣的背景
[00:04:03.960 --> 00:04:08.200]  但大家知不知道耶利哥是一個怎樣的城市呢?
[00:04:08.200 --> 00:04:15.040]  它是一個很有錢的國家
[00:04:15.040 --> 00:04:18.360]  當時的人有錢
[00:04:18.360 --> 00:04:20.800]  人們飽戀就施什麼?
[00:04:20.800 --> 00:04:21.960]  淫慾
[00:04:21.960 --> 00:04:23.640]  所以有很多罪
[00:04:23.640 --> 00:04:26.680]  包括淫亂、拜偶像
[00:04:26.680 --> 00:04:30.680]  他們有很多貪婪
[00:04:30.680 --> 00:04:35.760]  以致當時神不想以色列人跟他們一樣
[00:04:35.760 --> 00:04:37.720]  過敗壞的生活
[00:04:37.720 --> 00:04:40.840]  所以神做了幾件事給他們
[00:04:40.840 --> 00:04:43.960]  第一要有神的記號
[00:04:43.960 --> 00:04:45.400]  做了割禮
[00:04:45.400 --> 00:04:49.800]  不知道你們有沒有這個記號
[00:04:49.800 --> 00:04:53.080]  但神給你的記號不是割禮
[00:04:53.080 --> 00:04:54.320]  而是心裏的割禮
[00:04:54.320 --> 00:04:58.080]  你心裏有沒有這位上帝做印記呢?
[00:04:58.080 --> 00:05:00.600]  聖靈在你裏面內住嗎?
[00:05:00.600 --> 00:05:03.680]  第二就是以色列被釋放被拯救的時候
[00:05:03.680 --> 00:05:06.840]  今天他們已經離開了曠野
[00:05:06.840 --> 00:05:10.240]  好像離開了困局一樣
[00:05:10.240 --> 00:05:11.680]  都是神的私恩
[00:05:11.680 --> 00:05:14.520]  帶他們去一個新的地方
[00:05:14.520 --> 00:05:19.200]  然後神要他們經歷乾地過約旦河
[00:05:19.200 --> 00:05:24.560]  當時的耶利哥城的城門是緊閉的
[00:05:24.560 --> 00:05:26.240]  原來這個背景就是說
[00:05:26.240 --> 00:05:27.920]  他們害怕
[00:05:27.920 --> 00:05:29.720]  他們從來都沒有聽過
[00:05:29.720 --> 00:05:33.320]  為什麼有人可以經過約旦河
[00:05:33.320 --> 00:05:35.200]  但是不濕身的呢?
[00:05:35.200 --> 00:05:36.760]  所以他們很害怕
[00:05:36.760 --> 00:05:38.760]  加上他們探子進去
[00:05:38.760 --> 00:05:40.880]  窺探他們的軍情
[00:05:40.880 --> 00:05:42.080]  所以他們更加害怕
[00:05:42.080 --> 00:05:44.040]  他們知道我們的虛勢
[00:05:44.040 --> 00:05:48.000]  強的、弱的情況
[00:05:48.000 --> 00:05:48.760]  很害怕
[00:05:48.760 --> 00:05:50.640]  所以把門鎖上
[00:05:50.640 --> 00:05:52.920]  代表他們很害怕
[00:05:52.920 --> 00:05:56.240]  這個就是他們當時的局面
[00:05:56.240 --> 00:05:59.960]  神讓約書亞見他
[00:05:59.960 --> 00:06:04.560]  而當時約書亞不用掩面
[00:06:04.560 --> 00:06:09.240]  神見約書亞告訴他
[00:06:09.240 --> 00:06:15.040]  我要做你的耶華軍隊的元帥
[00:06:15.040 --> 00:06:17.120]  當時約書亞伏在地上
[00:06:17.120 --> 00:06:19.160]  然後說你吩咐我
[00:06:19.160 --> 00:06:21.880]  於是他就脫下鞋子
[00:06:21.880 --> 00:06:24.200]  站在聖的地方
[00:06:24.200 --> 00:06:26.600]  約書亞問了一個問題才有下面的東西
[00:06:26.600 --> 00:06:30.920]  就是你是屬於我們還是屬於我的敵人呢?
[00:06:30.920 --> 00:06:34.160]  有一個美國的總統
[00:06:34.160 --> 00:06:36.160]  他也是這樣問的
[00:06:36.160 --> 00:06:38.880]  究竟你是幫我還是幫他?
[00:06:38.880 --> 00:06:40.240]  他很醒目地說
[00:06:40.240 --> 00:06:42.240]  我是幫神的
[00:06:42.240 --> 00:06:46.440]  就是應對了當時一個很難的局面
[00:06:46.440 --> 00:06:49.400]  今天這句話也是要我們謹記的
[00:06:49.400 --> 00:06:52.480]  今天我們有時跟別人有嫌隙
[00:06:52.480 --> 00:06:55.200]  究竟他是幫我還是幫他呢?
[00:06:55.200 --> 00:06:57.120]  其實我們也不是幫誰
[00:06:57.120 --> 00:06:59.880]  我們都是同屬耶華的
[00:06:59.880 --> 00:07:02.160]  所以這段戰役
[00:07:02.160 --> 00:07:05.440]  其實不是以色列民的戰役那麼簡單
[00:07:05.440 --> 00:07:07.440]  而是神的戰役
[00:07:07.440 --> 00:07:09.840]  以色列民當時不是為自己爭戰
[00:07:09.840 --> 00:07:10.960]  而是為神爭戰
[00:07:10.960 --> 00:07:14.680]  待會我會再說為什麼會這樣
[00:07:14.680 --> 00:07:16.520]  這個就不說了
[00:07:16.520 --> 00:07:18.520]  這裡剛才說了
[00:07:18.520 --> 00:07:21.960]  第一場戰爭是很關鍵的
[00:07:21.960 --> 00:07:23.080]  因為打仗
[00:07:23.080 --> 00:07:26.000]  第一場仗贏了就乘勝追擊
[00:07:26.000 --> 00:07:27.520]  輸了就敗亡
[00:07:27.520 --> 00:07:28.520]  要離開了
[00:07:28.520 --> 00:07:30.520]  第一場仗也解決不了
[00:07:30.520 --> 00:07:32.520]  就像你們踢足球一樣
[00:07:32.520 --> 00:07:33.520]  進了一場球賽
[00:07:33.520 --> 00:07:36.520]  繼續很有士氣地踢下去
[00:07:36.520 --> 00:07:38.520]  但當你輸了球賽之後
[00:07:38.520 --> 00:07:39.520]  你就覺得糟糕了
[00:07:39.520 --> 00:07:40.520]  這麼快就輸了球
[00:07:40.520 --> 00:07:42.000]  兩分鐘就已經輸了一球
[00:07:42.000 --> 00:07:42.520]  那怎麼辦?
[00:07:42.520 --> 00:07:43.520]  打下去呢?
[00:07:43.520 --> 00:07:45.520]  有點影響
[00:07:45.520 --> 00:07:46.520]  第一場仗
[00:07:46.520 --> 00:07:51.520]  神就拍了約書亞的胸口告訴他
[00:07:51.520 --> 00:07:54.520]  我已經將耶利哥城、耶利哥王
[00:07:54.520 --> 00:07:56.520]  大量的勇士都交在你手裡
[00:07:56.520 --> 00:07:59.520]  然後告訴他你繞城就可以了
[00:07:59.520 --> 00:08:01.520]  你在約會之前
[00:08:01.520 --> 00:08:04.520]  吹角、呼喊就可以了
[00:08:04.520 --> 00:08:06.520]  當時對一班以色列人來說
[00:08:06.520 --> 00:08:07.520]  真是不可思議
[00:08:07.520 --> 00:08:10.520]  一方面已經做了割禮
[00:08:10.520 --> 00:08:13.520]  如果你知道傷口什麼時候好
[00:08:13.520 --> 00:08:14.520]  你做了手術之後
[00:08:14.520 --> 00:08:16.520]  七天才會拆線
[00:08:16.520 --> 00:08:19.520]  然後你要十四天才會好
[00:08:19.520 --> 00:08:23.520]  但當時據聞他們是第十四天
[00:08:23.520 --> 00:08:27.520]  守無教節
[00:08:27.520 --> 00:08:29.520]  十四天剛剛好
[00:08:29.520 --> 00:08:32.520]  如果大動作都會爆傷口
[00:08:32.520 --> 00:08:34.520]  當時要這樣打仗
[00:08:34.520 --> 00:08:38.520]  但神不用他們衝殺
[00:08:38.520 --> 00:08:41.520]  而是叫他們繞城
[00:08:41.520 --> 00:08:44.520]  神很詳細的
[00:08:44.520 --> 00:08:46.520]  這個指引用了二十七節
[00:08:46.520 --> 00:08:48.520]  這麼長的經文
[00:08:48.520 --> 00:08:51.520]  就是告訴你們怎樣行驅祈禱
[00:08:51.520 --> 00:08:53.520]  所以我們有時都會問
[00:08:53.520 --> 00:08:56.520]  為什麼傳福音之前要行驅祈禱呢?
[00:08:56.520 --> 00:09:02.520]  原來祈禱會改變屬靈的氣氛
[00:09:02.520 --> 00:09:05.520]  也會壯大我們的心智
[00:09:05.520 --> 00:09:08.520]  所以神很清楚地告訴你們
[00:09:08.520 --> 00:09:10.520]  這樣做、這樣做、這樣做
[00:09:10.520 --> 00:09:16.520]  當時約書亞帶著以色列人照著這樣做
[00:09:16.520 --> 00:09:20.520]  吹著角、呼喊和繞城
[00:09:20.520 --> 00:09:23.520]  你們看到他們很有氣勢
[00:09:23.520 --> 00:09:25.520]  不會低頭吹角
[00:09:25.520 --> 00:09:27.520]  角要舉起才能吹
[00:09:27.520 --> 00:09:29.520]  聲音也會出
[00:09:29.520 --> 00:09:34.520]  所以他們的士氣也很高昂
[00:09:34.520 --> 00:09:37.520]  加上神的約會在他們中間
[00:09:37.520 --> 00:09:39.520]  就像神同在一樣
[00:09:39.520 --> 00:09:44.520]  他們在經歷一個很特別的戰爭經驗
[00:09:44.520 --> 00:09:46.520]  從來沒有經歷過
[00:09:46.520 --> 00:09:49.520]  前無古人後無來者
[00:09:49.520 --> 00:09:52.520]  這場戰役神給了他們五個吩咐
[00:09:52.520 --> 00:09:53.520]  簡單說
[00:09:53.520 --> 00:09:56.520]  第一吩咐是祭司要吹角
[00:09:56.520 --> 00:10:00.520]  第二吩咐是百姓要圍城
[00:10:00.520 --> 00:10:05.520]  第三吩咐是供他們一至六天走一個圈
[00:10:05.520 --> 00:10:08.520]  第七吩咐是走七個圈
[00:10:08.520 --> 00:10:12.520]  一至六天不要叫、不要吵、不要出聲
[00:10:12.520 --> 00:10:17.520]  第七吩咐是呼喊才出聲
[00:10:17.520 --> 00:10:21.520]  然後告訴他們全部都要滅絕
[00:10:21.520 --> 00:10:25.520]  除了救過來探子的那合一家
[00:10:25.520 --> 00:10:30.520]  最後就是禁止重建耶利哥城
[00:10:30.520 --> 00:10:34.520]  這五個吩咐都有他們的屬靈意義
[00:10:34.520 --> 00:10:38.520]  但我只選擇最後一個
[00:10:38.520 --> 00:10:42.520]  就是當時禁止重建城
[00:10:42.520 --> 00:10:44.520]  是因為神已經滅了
[00:10:44.520 --> 00:10:49.520]  那裡有拜偶像的污穢之物、不勝傑之物
[00:10:49.520 --> 00:10:52.520]  還有那些人犯了很多罪
[00:10:52.520 --> 00:10:54.520]  歷史上有很多文獻都說
[00:10:54.520 --> 00:10:58.520]  他們會將子女放在那裡做梵祭
[00:10:58.520 --> 00:10:59.520]  就是燒了他們
[00:10:59.520 --> 00:11:02.520]  獻給他們的偶像
[00:11:02.520 --> 00:11:07.520]  所以當時這個城就是神決定要滅掉所有東西
[00:11:07.520 --> 00:11:10.520]  吩咐他們只要拿什麼
[00:11:10.520 --> 00:11:16.520]  那些金、銀和金屬的東西
[00:11:16.520 --> 00:11:18.520]  才可以留下歸向神的殿
[00:11:18.520 --> 00:11:22.520]  其他的都要燒掉
[00:11:22.520 --> 00:11:27.520]  如果你記得神要燒掉所有東西
[00:11:27.520 --> 00:11:28.520]  是一個梵祭
[00:11:28.520 --> 00:11:30.520]  燒盡它
[00:11:30.520 --> 00:11:31.520]  因為屬罪
[00:11:31.520 --> 00:11:34.520]  第二就是這個所多瑪昂摩拉
[00:11:34.520 --> 00:11:36.520]  神都是降火滅了它
[00:11:36.520 --> 00:11:38.520]  因為罪的緣故
[00:11:38.520 --> 00:11:40.520]  這次神同樣告訴你們
[00:11:40.520 --> 00:11:43.520]  我要令你們分別為聖
[00:11:43.520 --> 00:11:46.520]  你跟他們是沒有關係的
[00:11:46.520 --> 00:11:48.520]  他們的事跟你是沒有關係的
[00:11:48.520 --> 00:11:51.520]  當時我們就知道
[00:11:51.520 --> 00:11:53.520]  第一場仗他們得勝的原因
[00:11:53.520 --> 00:11:56.520]  就是因為神給了很清晰的指引
[00:11:56.520 --> 00:11:59.520]  但是有指引你都要跟
[00:11:59.520 --> 00:12:02.520]  所以人有信心的跟從
[00:12:02.520 --> 00:12:06.520]  才是這次勝利的元素、重點
[00:12:06.520 --> 00:12:10.520]  第六章就說他們贏了
[00:12:10.520 --> 00:12:14.520]  贏了勝仗當然很興奮、很雀躍
[00:12:14.520 --> 00:12:17.520]  但是暗藏QK
[00:12:17.520 --> 00:12:19.520]  因為他們完全不知道
[00:12:19.520 --> 00:12:23.520]  有些罪已經入侵了他們的以色列民族
[00:12:23.520 --> 00:12:26.520]  第七章就開始揭開
[00:12:26.520 --> 00:12:30.520]  就是因為他們很想乘勝追擊
[00:12:30.520 --> 00:12:34.520]  贏了第一場當然是直著氣勢
[00:12:34.520 --> 00:12:36.520]  繼續攻進去
[00:12:36.520 --> 00:12:38.520]  但是他們都不是輕舉妄動
[00:12:38.520 --> 00:12:40.520]  他們都有派探子進去
[00:12:40.520 --> 00:12:43.520]  同樣是窺探他們的虛實
[00:12:43.520 --> 00:12:46.520]  發現這個城市很少人
[00:12:46.520 --> 00:12:49.520]  很少人而已
[00:12:49.520 --> 00:12:51.520]  人又不是很大隻
[00:12:51.520 --> 00:12:53.520]  又不是很勁
[00:12:53.520 --> 00:12:55.520]  我們這次不用派這麼多人
[00:12:55.520 --> 00:12:56.520]  不用全軍出動
[00:12:56.520 --> 00:12:58.520]  我們派幾千人搞定
[00:12:58.520 --> 00:13:00.520]  於是就去打
[00:13:00.520 --> 00:13:03.520]  最後聖經就說
[00:13:03.520 --> 00:13:08.520]  這場仗第二場仗輸了
[00:13:08.520 --> 00:13:12.520]  但是不是先說那場仗
[00:13:12.520 --> 00:13:14.520]  是說第一節
[00:13:14.520 --> 00:13:18.520]  以色列人在當滅之物上犯罪
[00:13:18.520 --> 00:13:22.520]  所以當時因為神的怒氣發作
[00:13:22.520 --> 00:13:24.520]  所以他們無論窺探
[00:13:24.520 --> 00:13:26.520]  知道人多人少
[00:13:26.520 --> 00:13:27.520]  派了三千人去
[00:13:27.520 --> 00:13:29.520]  最後他們都是輸的
[00:13:29.520 --> 00:13:31.520]  當時他們逃跑
[00:13:31.520 --> 00:13:33.520]  很慌忙、很狼狽
[00:13:33.520 --> 00:13:37.520]  聖經說他們膽戰心驚
[00:13:37.520 --> 00:13:38.520]  融化了,像水一樣
[00:13:38.520 --> 00:13:42.520]  像冰一樣,全部融化
[00:13:42.520 --> 00:13:44.520]  慌忙而走
[00:13:44.520 --> 00:13:47.520]  這場仗只有五節
[00:13:47.520 --> 00:13:53.520]  而第一節是說他們打敗的最終原因
[00:13:53.520 --> 00:13:56.520]  就是他們犯罪
[00:13:56.520 --> 00:13:59.520]  但約書亞當時不知道
[00:13:59.520 --> 00:14:02.520]  約書亞跟長老爭吵
[00:14:02.520 --> 00:14:04.520]  為什麼會輸?
[00:14:04.520 --> 00:14:07.520]  他很煩惱,發生什麼事?
[00:14:07.520 --> 00:14:08.520]  他們已經有藥櫃
[00:14:08.520 --> 00:14:10.520]  又推探了軍情
[00:14:10.520 --> 00:14:12.520]  差不多做完了
[00:14:12.520 --> 00:14:13.520]  為什麼會輸?
[00:14:13.520 --> 00:14:16.520]  於是約書亞就跟神說
[00:14:16.520 --> 00:14:18.520]  主耶和華
[00:14:18.520 --> 00:14:21.520]  你為什麼帶領百姓過約旦河
[00:14:21.520 --> 00:14:23.520]  但又將我們交給阿摩利人呢?
[00:14:23.520 --> 00:14:25.520]  使我們滅亡呢?
[00:14:25.520 --> 00:14:27.520]  不如讓我們不用過河
[00:14:27.520 --> 00:14:29.520]  在那邊死就算了
[00:14:29.520 --> 00:14:30.520]  你看看我們
[00:14:30.520 --> 00:14:32.520]  現在在敵人面前
[00:14:32.520 --> 00:14:34.520]  這樣轉身逃跑
[00:14:34.520 --> 00:14:36.520]  多醜陋呢?
[00:14:36.520 --> 00:14:40.520]  你不僅是我的名字醜陋了
[00:14:40.520 --> 00:14:41.520]  我們的名字也醜陋了
[00:14:41.520 --> 00:14:42.520]  你的名字也醜陋了
[00:14:42.520 --> 00:14:44.520]  就是第九節
[00:14:44.520 --> 00:14:46.520]  我們的名字在地上除
[00:14:46.520 --> 00:14:48.520]  你的名字又如何呢?
[00:14:48.520 --> 00:14:50.520]  這裡說到原來
[00:14:50.520 --> 00:14:54.520]  神的名字一直跟我們的名字掛勾
[00:14:54.520 --> 00:14:57.520]  即使你醜陋,神也很醜陋
[00:14:57.520 --> 00:14:59.520]  所以我們也要想
[00:14:59.520 --> 00:15:02.520]  我們做的事是羞辱神的名
[00:15:02.520 --> 00:15:04.520]  還是榮耀神的名呢?
[00:15:04.520 --> 00:15:07.520]  這些牆像讓我們看到
[00:15:07.520 --> 00:15:11.520]  原來我們的名字跟神的名字掛勾了
[00:15:11.520 --> 00:15:15.520]  我們羞辱,我們有犯罪
[00:15:15.520 --> 00:15:18.520]  其實神的名字也是被羞辱
[00:15:18.520 --> 00:15:20.520]  我們失敗
[00:15:20.520 --> 00:15:24.520]  神也有虧損的名字
[00:15:24.520 --> 00:15:28.520]  所以聖經用四節的名字
[00:15:28.520 --> 00:15:29.520]  表達了一件事
[00:15:29.520 --> 00:15:32.520]  你的名字,我的榮耀
[00:15:32.520 --> 00:15:35.520]  即是神你的名字,是不是我的榮耀呢?
[00:15:35.520 --> 00:15:39.520]  我用你的名字,打著你的旗號去打仗
[00:15:39.520 --> 00:15:41.520]  這次輸了,為什麼呢?
[00:15:41.520 --> 00:15:43.520]  其實我醜陋,你也醜陋
[00:15:43.520 --> 00:15:45.520]  你醜陋,我也醜陋
[00:15:45.520 --> 00:15:47.520]  醜陋之後
[00:15:47.520 --> 00:15:49.520]  他們就要想
[00:15:49.520 --> 00:15:50.520]  究竟發生什麼事呢?
[00:15:50.520 --> 00:15:53.520]  於是就尋求神
[00:15:53.520 --> 00:15:56.520]  原來當時尋求神的時候
[00:15:56.520 --> 00:15:58.520]  神就跟他們說
[00:15:58.520 --> 00:16:01.520]  祂說你們有人犯了罪
[00:16:01.520 --> 00:16:03.520]  於是就叫他們去找
[00:16:03.520 --> 00:16:05.520]  就叫約書亞去找
[00:16:05.520 --> 00:16:07.520]  約書亞去找的時候
[00:16:07.520 --> 00:16:12.520]  神沒有指示是哪個人,什麼事
[00:16:12.520 --> 00:16:13.520]  只是叫他們
[00:16:13.520 --> 00:16:15.520]  總之你們有人犯罪
[00:16:15.520 --> 00:16:16.520]  偷了不應該偷的東西
[00:16:16.520 --> 00:16:18.520]  拿了不應該拿的東西
[00:16:18.520 --> 00:16:21.520]  於是他們就去
[00:16:21.520 --> 00:16:23.520]  當時約書亞就說
[00:16:23.520 --> 00:16:27.520]  好,現在按支排,按宗族
[00:16:27.520 --> 00:16:31.520]  按家族,按家庭
[00:16:31.520 --> 00:16:33.520]  逐個逐個來審問
[00:16:33.520 --> 00:16:36.520]  不知道大家有沒有小時候上學
[00:16:36.520 --> 00:16:39.520]  一群同學逐個逐個去校長室
[00:16:39.520 --> 00:16:41.520]  被人問的
[00:16:41.520 --> 00:16:45.520]  然後出來的人又不會告訴你發生什麼事
[00:16:45.520 --> 00:16:46.520]  只有一個害怕的字
[00:16:46.520 --> 00:16:48.520]  糟了,到我了,我進去了
[00:16:48.520 --> 00:16:50.520]  發生什麼事呢?
[00:16:50.520 --> 00:16:52.520]  很害怕
[00:16:52.520 --> 00:16:54.520]  當時每個人都是這樣
[00:16:54.520 --> 00:16:56.520]  進去見約書亞的時候
[00:16:56.520 --> 00:16:58.520]  每個人都不知道發生什麼事
[00:16:58.520 --> 00:17:00.520]  出來又一頭霧水,又不知道發生什麼事
[00:17:00.520 --> 00:17:02.520]  總之只有一個害怕的字
[00:17:02.520 --> 00:17:06.520]  但是當時你知不知道審了多少人呢?
[00:17:06.520 --> 00:17:09.520]  聖經說在文素記那裡說
[00:17:09.520 --> 00:17:11.520]  當時有六十萬的男人
[00:17:11.520 --> 00:17:13.520]  只是男人也有六十萬
[00:17:13.520 --> 00:17:15.520]  如果這樣按審法
[00:17:15.520 --> 00:17:17.520]  真的很害怕
[00:17:17.520 --> 00:17:19.520]  不知道要多久才會害怕完
[00:17:19.520 --> 00:17:22.520]  因為審很久也沒有審完
[00:17:22.520 --> 00:17:28.520]  當時去到找到阿乾的時候
[00:17:28.520 --> 00:17:29.520]  阿乾進去
[00:17:29.520 --> 00:17:31.520]  約書亞跟他說
[00:17:31.520 --> 00:17:34.520]  怎樣?兒子,是不是你?
[00:17:34.520 --> 00:17:38.520]  阿乾怎麼說呢?
[00:17:38.520 --> 00:17:40.520]  是啊,是我啊
[00:17:40.520 --> 00:17:42.520]  我做了,做了,做了
[00:17:42.520 --> 00:17:45.520]  差不多聖經就是這樣說
[00:17:45.520 --> 00:17:47.520]  真的非常害怕
[00:17:47.520 --> 00:17:49.520]  因為他知道
[00:17:49.520 --> 00:17:51.520]  這次打敗仗
[00:17:51.520 --> 00:17:53.520]  都是因為他的緣故
[00:17:53.520 --> 00:17:55.520]  他知錯了,所以就承認了
[00:17:55.520 --> 00:17:58.520]  但是我們就會問
[00:17:58.520 --> 00:18:01.520]  為什麼偷了一點點東西
[00:18:01.520 --> 00:18:04.520]  一件衣服,一件侍男的衣服
[00:18:04.520 --> 00:18:06.520]  偷了一些金銀
[00:18:06.520 --> 00:18:08.520]  你也不自在,神力這麼多
[00:18:08.520 --> 00:18:11.520]  我偷一點點,你也要這樣滅我
[00:18:11.520 --> 00:18:13.520]  你知道嗎?當時是要燒掉的
[00:18:13.520 --> 00:18:16.520]  不僅燒掉,還燒掉了全家
[00:18:16.520 --> 00:18:20.520]  他的牛、羊、子女,全部都燒掉了
[00:18:20.520 --> 00:18:22.520]  聖經要這樣說
[00:18:22.520 --> 00:18:27.520]  其實就是對罪的徹底厭惡
[00:18:27.520 --> 00:18:28.520]  你也不明白
[00:18:28.520 --> 00:18:31.520]  你偷了東西,家人怎麼會不知道呢?
[00:18:31.520 --> 00:18:35.520]  當然看到你在挖挖挖,收什麼呢?
[00:18:35.520 --> 00:18:36.520]  一定知道
[00:18:36.520 --> 00:18:40.520]  但是他們就不告發他,也不提醒他
[00:18:40.520 --> 00:18:43.520]  於是全家都要受累了
[00:18:43.520 --> 00:18:45.520]  還有一件事揭發了
[00:18:45.520 --> 00:18:46.520]  其實他不是沒有錢的
[00:18:46.520 --> 00:18:48.520]  他不是窮到沒飯吃
[00:18:48.520 --> 00:18:49.520]  所以要偷一些錢
[00:18:49.520 --> 00:18:52.520]  沒有衣服穿,所以偷衣服來穿
[00:18:52.520 --> 00:18:54.520]  其實他是有的
[00:18:54.520 --> 00:18:57.520]  富有的,有牛、羊,對吧?
[00:18:57.520 --> 00:18:59.520]  但是他偷來幹什麼呢?
[00:18:59.520 --> 00:19:02.520]  原來人的貪念就是這樣
[00:19:02.520 --> 00:19:04.520]  什麼叫貪得無厭呢?
[00:19:04.520 --> 00:19:06.520]  不是你沒有才去貪的
[00:19:06.520 --> 00:19:09.520]  是你有也去貪,就是真貪了
[00:19:09.520 --> 00:19:14.520]  所以當時也反映了一個問題
[00:19:14.520 --> 00:19:16.520]  他辯駁說
[00:19:16.520 --> 00:19:21.520]  「約書亞,其實我只看到一件很漂亮的士拿衣服」
[00:19:21.520 --> 00:19:24.520]  「也挺漂亮的」
[00:19:24.520 --> 00:19:26.520]  那反映了什麼呢?
[00:19:26.520 --> 00:19:29.520]  就是我們的眼目的情慾很大
