
[00:00:00.000 --> 00:00:05.200]  我奉命和大家分享《啟示錄》這個主題
[00:05:17.920 --> 00:05:21.120]  很清楚知道這個就是耶穌
[00:05:21.120 --> 00:05:24.120]  耶穌掌握著教會的領袖
[00:05:24.120 --> 00:05:28.120]  亦在不同的教會當中行走
[00:05:28.120 --> 00:05:33.920]  他在當中留意這間爾忽所教會的情況
[00:05:33.920 --> 00:05:37.120]  跟我們去看教會有甚麼不同呢?
[00:05:37.120 --> 00:05:38.720]  我們去看教會
[00:05:38.720 --> 00:05:41.120]  可能我們會留意甚麼?
[00:05:41.120 --> 00:05:44.520]  如果你說你回來教會會讚甚麼?
[00:05:44.520 --> 00:05:47.920]  有甚麼會讚?
[00:05:47.920 --> 00:05:50.120]  通常都是離不開
[00:05:50.120 --> 00:05:51.320]  那個聚會好不好?
[00:05:51.320 --> 00:05:53.520]  今天那個聚會很棒
[00:05:53.520 --> 00:05:56.520]  但耶穌去看教會
[00:05:56.520 --> 00:06:00.320]  其實耶穌不是很介懷那個聚會是否好
[00:06:00.320 --> 00:06:03.320]  祂只是介懷一件事
[00:06:03.320 --> 00:06:05.320]  大家在第二節裏面
[00:06:05.320 --> 00:06:08.320]  請大家讀啟示錄二章二節
[00:06:08.320 --> 00:06:10.320]  一二三
[00:06:10.320 --> 00:06:25.520]  第二章一開始的時候
[00:06:25.520 --> 00:06:28.320]  因為我們的主耶穌基督
[00:06:28.320 --> 00:06:30.520]  祂是行走在宗教會當中
[00:06:30.520 --> 00:06:35.320]  祂所著眼留意的不是教會的聚會好不好
[00:06:35.320 --> 00:06:38.720]  祂所著眼的是教會的行為
[00:06:38.720 --> 00:06:40.320]  勞碌和忍耐
[00:06:40.320 --> 00:06:44.320]  這些素質或表現出來的東西
[00:06:44.320 --> 00:06:48.320]  我們可能會視乎覺得好不好
[00:06:48.320 --> 00:06:50.920]  那時會覺得聚會氣氛好不好
[00:06:50.920 --> 00:06:51.920]  人多不多
[00:06:51.920 --> 00:06:54.720]  但這個從來都不是耶穌考慮的東西
[00:06:54.720 --> 00:06:59.120]  這個只是我們作為參與者期望的東西
[00:06:59.120 --> 00:07:00.520]  耶穌不看這些東西
[00:07:00.520 --> 00:07:04.120]  耶穌只是看整個教會群體的行為
[00:07:04.120 --> 00:07:08.120]  祂的勞碌和忍耐是一個怎樣的狀況
[00:07:08.120 --> 00:07:11.120]  在當中一開始
[00:07:11.120 --> 00:07:14.120]  二章的頭幾節裏面
[00:07:14.120 --> 00:07:15.120]  是一個稱讚的
[00:07:15.120 --> 00:07:19.520]  稱讚這間教會不容忍某些人
[00:07:19.520 --> 00:07:21.520]  但忍耐某些東西
[00:07:21.520 --> 00:07:23.920]  究竟祂不容忍什麼人呢
[00:07:23.920 --> 00:07:25.520]  在經文裏面告訴我們
[00:07:25.520 --> 00:07:31.920]  這間教會不容忍的是假的使徒
[00:07:31.920 --> 00:07:36.920]  初期教會有很多自稱是使徒
[00:07:36.920 --> 00:07:39.920]  你不要理會他讀過神學沒有
[00:07:39.920 --> 00:07:41.920]  總之他自己會講道
[00:07:41.920 --> 00:07:43.920]  教會都是會接待的
[00:07:43.920 --> 00:07:45.920]  因為當時的流動性太高
[00:07:45.920 --> 00:07:50.920]  傳道目者有點像內地的教會
[00:07:50.920 --> 00:07:51.920]  流動性太多
[00:07:52.320 --> 00:07:57.320]  當時拿不到證書證明有沒有這個資歷
[00:07:57.320 --> 00:07:59.320]  總之你說是就是
[00:07:59.320 --> 00:08:02.320]  當時充斥著有真有假
[00:08:02.320 --> 00:08:06.320]  所以當時教會是需要驗證的
[00:08:06.320 --> 00:08:09.320]  這是一開始教會一定要做的事情
[00:08:09.320 --> 00:08:11.320]  耶穌就稱讚他們
[00:08:11.320 --> 00:08:12.320]  你們好,厲害
[00:08:12.320 --> 00:08:14.320]  因為你們會驗證
[00:08:14.320 --> 00:08:15.320]  不會因為那個人進來
[00:08:15.320 --> 00:08:18.320]  他講得多好,多生動,多好笑
[00:08:18.320 --> 00:08:19.320]  而去拜他
[00:08:19.320 --> 00:08:20.320]  你不是這樣想
[00:08:20.320 --> 00:08:22.320]  你去驗證一下他講的話
[00:08:22.320 --> 00:08:25.320]  他講的內容是否合乎耶穌基督的教導
[00:08:25.320 --> 00:08:30.320]  你去驗證他的言行是否一致
[00:08:30.320 --> 00:08:31.320]  這是很重要的
[00:08:31.320 --> 00:08:35.320]  另一邊廂,耶穌稱讚以弗所教會
[00:08:35.320 --> 00:08:40.320]  他們恨惡尼哥拉黨派的人
[00:08:40.320 --> 00:08:42.320]  尼哥拉黨派
[00:08:42.320 --> 00:08:46.320]  至今歷代的解經家都搞不定
[00:08:46.320 --> 00:08:48.320]  究竟是什麼派
[00:08:48.320 --> 00:08:54.320]  究竟是教派還是社會運動
[00:08:54.320 --> 00:08:55.320]  還是什麼
[00:08:55.320 --> 00:08:57.320]  全部都找不到
[00:08:57.320 --> 00:09:02.320]  因為當時啟示錄喜歡用隱藏的字眼
[00:09:02.320 --> 00:09:04.320]  因為那封信是公開的
[00:09:04.320 --> 00:09:10.320]  而當時的政治環境是不容許啟示錄的內容
[00:09:10.320 --> 00:09:12.320]  直接指明是什麼
[00:09:12.320 --> 00:09:16.320]  所以通常都會用象徵式用語
[00:09:16.320 --> 00:09:20.320]  就算有那個字,他會轉換字眼
[00:09:20.320 --> 00:09:23.320]  但當時的教會一看就看得懂
[00:09:23.320 --> 00:09:25.320]  有些像我們在網上
[00:09:25.320 --> 00:09:28.320]  現在網上有些字是不能說的
[00:09:28.320 --> 00:09:34.320]  但你一看他這樣表達符號或文字
[00:09:34.320 --> 00:09:36.320]  你就知道他在說什麼
[00:09:36.320 --> 00:09:38.320]  當時都是這樣的情況
[00:09:38.320 --> 00:09:40.320]  而啟示錄也是
[00:09:40.320 --> 00:09:44.320]  但今時今日的解經家依然找不到拉派是什麼
[00:09:44.320 --> 00:09:47.320]  但你留意他所針對的
[00:09:47.320 --> 00:09:49.320]  不是那個派有什麼宗旨
[00:09:49.320 --> 00:09:53.320]  他所針對的是這個派的行為是什麼
[00:09:53.320 --> 00:09:55.320]  所以簡單來說
[00:09:55.320 --> 00:09:58.320]  已不鎖的教會
[00:09:58.320 --> 00:09:59.320]  這間教會
[00:09:59.320 --> 00:10:02.320]  我們的主最讚他們什麼呢
[00:10:02.320 --> 00:10:05.320]  讚他們不只是留意那些人
[00:10:05.320 --> 00:10:09.320]  那個人好不好笑
[00:10:09.320 --> 00:10:11.320]  技巧夠不夠高超
[00:10:11.320 --> 00:10:13.320]  或者他說話夠不夠活
[00:10:13.320 --> 00:10:18.320]  所針對的無論是人還是派別
[00:10:18.320 --> 00:10:22.320]  究竟他在做什麼才是關鍵
[00:10:22.320 --> 00:10:25.320]  在當中我們都是
[00:10:25.320 --> 00:10:28.320]  我覺得做基督徒問問題
[00:10:28.320 --> 00:10:31.320]  要察驗是必要的
[00:10:31.320 --> 00:10:33.320]  我記得我教阿Live
[00:10:33.320 --> 00:10:36.320]  可能很少見到
[00:10:36.320 --> 00:10:38.320]  我通常在教會教書
[00:10:38.320 --> 00:10:41.320]  有一個年輕人跟你們差不多年紀
[00:10:41.320 --> 00:10:43.320]  我估他比你們大一點
[00:10:43.320 --> 00:10:44.320]  他跟我說
[00:10:44.320 --> 00:10:47.320]  我經常在小組問問題
[00:10:47.320 --> 00:10:50.320]  組員問得我煩了
[00:10:50.320 --> 00:10:53.320]  他們叫我來上課
[00:10:53.320 --> 00:10:55.320]  我第一個反應是
[00:10:55.320 --> 00:10:58.320]  那你還回不回小組
[00:10:58.320 --> 00:10:59.320]  我回的
[00:10:59.320 --> 00:11:02.320]  但他們說有什麼問題就不要在小組問
[00:11:02.320 --> 00:11:04.320]  叫他在阿Live問
[00:11:04.320 --> 00:11:06.320]  他前前後後
[00:11:06.320 --> 00:11:08.320]  今年他都繼續在
[00:11:08.320 --> 00:11:12.320]  上了阿Live的課大半年
[00:11:12.320 --> 00:11:17.320]  我覺得他的問題是合理的問
[00:11:17.320 --> 00:11:18.320]  他不是挑戰
[00:11:18.320 --> 00:11:21.320]  他只是說他會回覆給我聽
[00:11:21.320 --> 00:11:23.320]  他每次提出這些問題
[00:11:23.320 --> 00:11:25.320]  人們都覺得好像挑戰
[00:11:25.320 --> 00:11:29.320]  但如果我們對信仰有疑問
[00:11:29.320 --> 00:11:33.320]  我想純粹是出於我們信
[00:11:33.320 --> 00:11:35.320]  不過我們想尋求理解
[00:11:35.320 --> 00:11:36.320]  從來在教會裡
[00:11:36.320 --> 00:11:39.320]  如果你覺得教會叫你不要問
[00:11:39.320 --> 00:11:40.320]  只要信的話
[00:11:40.320 --> 00:11:44.320]  你要想一想教會是怎樣的教會
[00:11:44.320 --> 00:11:47.320]  只是叫你信不要問
[00:11:47.320 --> 00:11:49.320]  教會是一定會鼓勵你問
[00:11:49.320 --> 00:11:52.320]  因為你要尋求理解
[00:11:52.320 --> 00:11:54.320]  不是麻木的
[00:11:54.320 --> 00:11:55.320]  另一邊廂
[00:11:55.320 --> 00:11:58.320]  我們不是停留在一個
[00:11:58.320 --> 00:12:02.320]  言說或者道理上觀點角度
[00:12:02.320 --> 00:12:05.320]  誰說得通我就拜誰
[00:12:05.320 --> 00:12:07.320]  我想大家都不會
[00:12:07.320 --> 00:12:09.320]  我們往往會著眼
[00:12:09.320 --> 00:12:14.320]  看對方是真心還是虛偽
[00:12:14.320 --> 00:12:16.320]  我覺得這是很重要的
[00:12:16.320 --> 00:12:18.320]  尤其是你們這個年紀
[00:12:18.320 --> 00:12:21.320]  反而鼓勵我們這些老餅
[00:12:21.320 --> 00:12:23.320]  我們這些老餅
[00:12:23.320 --> 00:12:25.320]  在社會打滾了很久
[00:12:25.320 --> 00:12:26.320]  已經麻木了
[00:12:26.320 --> 00:12:29.320]  分不清真心和虛偽
[00:12:29.320 --> 00:12:30.320]  但有時又對
[00:12:30.320 --> 00:12:32.320]  你們提醒我們
[00:12:32.320 --> 00:12:35.320]  有些人明明是明星
[00:12:35.320 --> 00:12:36.320]  又怎樣呢
[00:12:36.320 --> 00:12:37.320]  我們要問他
[00:12:37.320 --> 00:12:41.320]  他是否對香港群體是真心
[00:12:41.320 --> 00:12:42.320]  還是虛偽
[00:12:42.320 --> 00:12:44.320]  來到就是一個樣子
[00:12:44.320 --> 00:12:46.320]  原來他離開教會是另一個樣子
[00:12:46.320 --> 00:12:50.320]  我自己在離沙浸之前
[00:12:50.320 --> 00:12:52.320]  我也是做青少年工作
[00:12:52.320 --> 00:12:54.320]  我印象最深的
[00:12:54.320 --> 00:12:56.320]  信義代經常跟我說
[00:12:56.320 --> 00:12:57.320]  我爸爸在教會是一個樣子
[00:12:57.320 --> 00:12:58.320]  回家是另一個樣子
[00:12:58.320 --> 00:13:01.320]  我說你喜歡教會的爸爸還是家裡的爸爸
[00:13:01.320 --> 00:13:03.320]  他說兩個都不喜歡
[00:13:03.320 --> 00:13:05.320]  很直接
[00:13:05.320 --> 00:13:07.320]  但直接是甚麼呢
[00:13:07.320 --> 00:13:08.320]  我提醒我
[00:13:08.320 --> 00:13:10.320]  我怎樣模樣他爸爸
[00:13:10.320 --> 00:13:12.320]  是否還是
[00:13:12.320 --> 00:13:15.320]  我想他的兒子
[00:13:15.320 --> 00:13:17.320]  這個反應是真實的
[00:13:17.320 --> 00:13:20.320]  為何一個這麼好的教會領袖
[00:13:20.320 --> 00:13:22.320]  在家裡是一個樣子
[00:13:22.320 --> 00:13:23.320]  在教會是一個樣子
[00:13:23.320 --> 00:13:26.320]  對我作為一個目者來說
[00:13:26.320 --> 00:13:27.320]  是一個很大的提醒
[00:13:27.320 --> 00:13:29.320]  在教會裏面
[00:13:29.320 --> 00:13:33.320]  我樹立一個港獨教導的角色
[00:13:33.320 --> 00:13:34.320]  回家
[00:13:34.320 --> 00:13:38.320]  我的教導和我的生活是否一致
[00:13:38.320 --> 00:13:40.320]  這是很重要的
[00:13:40.320 --> 00:13:41.320]  所以大英節目
[00:13:41.320 --> 00:13:43.320]  如果你仍然保持著這份心
[00:13:43.320 --> 00:13:45.320]  你會去測驗
[00:13:45.320 --> 00:13:47.320]  你會去問問題
[00:13:47.320 --> 00:13:49.320]  你要跟自己說
[00:13:49.320 --> 00:13:52.320]  你不是怪人
[00:13:52.320 --> 00:13:55.320]  你是對的
[00:13:55.320 --> 00:13:57.320]  回來教會是要問問題
[00:13:57.320 --> 00:13:59.320]  回來教會不是麻木
[00:13:59.320 --> 00:14:01.320]  誰說甚麼就是
[00:14:01.320 --> 00:14:05.320]  你要留意這個港的人
[00:14:05.320 --> 00:14:07.320]  他日常生活
[00:14:07.320 --> 00:14:09.320]  他跟你吃飯的時候
[00:14:09.320 --> 00:14:13.320]  他的話題是否都是說人是非
[00:14:13.320 --> 00:14:16.320]  其實他除了在台上講道之外
[00:14:16.320 --> 00:14:19.320]  平時也不講聖經
[00:14:19.320 --> 00:14:22.320]  究竟在聖經的
[00:14:22.320 --> 00:14:24.320]  他生命裏面究竟有沒有聖經呢
[00:14:24.320 --> 00:14:27.320]  還是純粹是工作需要
[00:14:27.320 --> 00:14:30.320]  或者是教會使用需要才講呢
[00:14:30.320 --> 00:14:34.320]  你們有這個敏感是對的
[00:14:34.320 --> 00:14:36.320]  所以你跟你隔壁的人說
[00:14:36.320 --> 00:14:38.320]  你是對的
[00:14:38.320 --> 00:14:40.320]  你是對的
[00:14:40.320 --> 00:14:46.320]  另一個耶穌要稱讚的是
[00:14:46.320 --> 00:14:50.320]  稱讚那些信徒
[00:14:50.320 --> 00:14:51.320]  他們為主的名
[00:14:51.320 --> 00:14:52.320]  堅持到底
[00:14:52.320 --> 00:14:55.320]  不灰心的
[00:14:55.320 --> 00:14:57.320]  其實你想想
[00:14:57.320 --> 00:14:59.320]  我們慢慢拿一拿
[00:14:59.320 --> 00:15:01.320]  以弗所說的
[00:15:01.320 --> 00:15:03.320]  當時以弗所教會要面對的是
[00:15:03.320 --> 00:15:05.320]  假使徒
[00:15:05.320 --> 00:15:08.320]  不要說當時
[00:15:08.320 --> 00:15:09.320]  現在我們在社會裏面
[00:15:09.320 --> 00:15:11.320]  經常叫去分甚麼是真甚麼是假
[00:15:11.320 --> 00:15:13.320]  都分到累了
[00:15:13.320 --> 00:15:16.320]  買支旗都要看一看
[00:15:16.320 --> 00:15:17.320]  你是不是真的
[00:15:17.320 --> 00:15:19.320]  你不要想著牽著小孩
[00:15:19.320 --> 00:15:21.320]  我以為信你,你是真的
[00:15:21.320 --> 00:15:23.320]  你都會看一看
[00:15:23.320 --> 00:15:24.320]  究竟是甚麼機構
[00:15:24.320 --> 00:15:25.320]  甚至認真一點
[00:15:25.320 --> 00:15:26.320]  你立即上網看看
[00:15:26.320 --> 00:15:28.320]  我註冊了沒有
[00:15:28.320 --> 00:15:30.320]  我們可能很累
[00:15:30.320 --> 00:15:31.320]  回來教會還要分
[00:15:31.320 --> 00:15:33.320]  誰是真誰是假
[00:15:33.320 --> 00:15:36.320]  一般人都覺得
[00:15:36.320 --> 00:15:37.320]  如果是這樣
[00:15:37.320 --> 00:15:39.320]  回來做甚麼呢
[00:15:39.320 --> 00:15:40.320]  不單止這樣
[00:15:40.320 --> 00:15:41.320]  可能我們有時會想
[00:15:41.320 --> 00:15:45.320]  近來其實你去沙鎮也好
[00:15:45.320 --> 00:15:47.320]  去其他教會都一樣
[00:15:47.320 --> 00:15:51.320]  每間教會都面對差不多的挑戰
[00:15:51.320 --> 00:15:53.320]  都是轉變很多
[00:15:53.320 --> 00:15:55.320]  轉變那麼多你都回去
[00:15:55.320 --> 00:15:57.320]  如果你有侍奉的話
[00:15:57.320 --> 00:15:59.320]  回來說甚麼休息
[00:15:59.320 --> 00:16:01.320]  都是做的
[00:16:01.320 --> 00:16:03.320]  但做不要緊
[00:16:03.320 --> 00:16:05.320]  做得來
[00:16:05.320 --> 00:16:07.320]  都有些正常的
[00:16:07.320 --> 00:16:09.320]  合理的回應
[00:16:09.320 --> 00:16:11.320]  又好像一般般
[00:16:11.320 --> 00:16:14.320]  所以今天我們有時都會想
[00:16:14.320 --> 00:16:18.320]  我們身邊的主流社會都會說
[00:16:18.320 --> 00:16:20.320]  你必須非常努力
[00:16:20.320 --> 00:16:22.320]  你才相信自己無能為力
[00:16:22.320 --> 00:16:25.320]  努力一定會成功
[00:16:25.320 --> 00:16:28.320]  但你不努力就一定很輕鬆
[00:16:28.320 --> 00:16:30.320]  這個說法是對的
[00:16:30.320 --> 00:16:32.320]  你那麼努力做甚麼
[00:16:32.320 --> 00:16:33.320]  努力完都是這樣
[00:16:33.320 --> 00:16:35.320]  不如不要努力
[00:16:35.320 --> 00:16:36.320]  但我又會問
[00:16:36.320 --> 00:16:39.320]  既然我們一直聽這些價值觀
[00:16:39.320 --> 00:16:41.320]  或者我們知道這些價值觀
[00:16:41.320 --> 00:16:45.320]  可能對於一些意識形態
[00:16:45.320 --> 00:16:48.320]  為甚麼你回來教會那麼努力
[00:16:48.320 --> 00:16:51.320]  至少你都有回來
[00:16:51.320 --> 00:16:55.320]  你都可能經過一段掙扎才回來
[00:16:55.320 --> 00:16:57.320]  但你都要回來
[00:16:57.320 --> 00:16:59.320]  其實這一下很厲害
[00:16:59.320 --> 00:17:02.320]  我目仰過三間教會
[00:17:02.320 --> 00:17:04.320]  這間是我第三間
[00:17:04.320 --> 00:17:09.320]  前兩間教會都是要在低谷反彈
[00:17:09.320 --> 00:17:12.320]  詳細故事有興趣就詢問我
[00:17:12.320 --> 00:17:15.320]  但我見到其實很不容易
[00:17:15.320 --> 00:17:20.320]  我那時的崇拜只有四個
[00:17:20.320 --> 00:17:21.320]  都要做
[00:17:21.320 --> 00:17:23.320]  但又見到上帝恩典
[00:17:23.320 --> 00:17:25.320]  不過現在先後話
[00:17:25.320 --> 00:17:26.320]  去到第二間教會
[00:17:26.320 --> 00:17:28.320]  又是只有十四個
[00:17:28.320 --> 00:17:29.320]  本來有幾十人
[00:17:29.320 --> 00:17:30.320]  只有十四個
[00:17:30.320 --> 00:17:32.320]  當然都是那句
[00:17:32.320 --> 00:17:33.320]  上帝自己有恩典
[00:17:33.320 --> 00:17:34.320]  之後又反彈
[00:17:34.320 --> 00:17:35.320]  不過這些後話
[00:17:35.320 --> 00:17:38.320]  但在過程裏面是不容易的
[00:17:38.320 --> 00:17:42.320]  你見到群體慢慢疏落
[00:17:42.320 --> 00:17:44.320]  感受是很難的
[00:17:44.320 --> 00:17:46.320]  但你又回來
[00:17:46.320 --> 00:17:49.320]  你又繼續不理三七二十一
[00:17:49.320 --> 00:17:51.320]  談到你一切去做
[00:17:51.320 --> 00:17:53.320]  其實真的很不容易
[00:17:53.320 --> 00:17:55.320]  與其不如這樣
[00:17:55.320 --> 00:17:56.320]  有時都不知回來不回來
[00:17:56.320 --> 00:17:58.320]  不如就這樣做就算了
[00:17:58.320 --> 00:18:00.320]  但我們又不會
[00:18:00.320 --> 00:18:02.320]  所以我真的很想
[00:18:02.320 --> 00:18:04.320]  借大家這個時間
[00:18:04.320 --> 00:18:06.320]  幫我稱讚你旁邊那個
[00:18:06.320 --> 00:18:08.320]  你又回來,真厲害
[00:18:08.320 --> 00:18:10.320]  你又回來,這樣也回來
[00:18:10.320 --> 00:18:11.320]  我也回來
[00:18:11.320 --> 00:18:13.320]  稱讚他
[00:18:13.320 --> 00:18:16.320]  這是值得稱讚的
[00:18:16.320 --> 00:18:20.320]  因為真的不容易
[00:18:20.320 --> 00:18:24.320]  有什麼要勸的地方呢
[00:18:24.320 --> 00:18:25.320]  聖經說
[00:18:25.320 --> 00:18:28.320]  然而有一件事我要責備你
[00:18:28.320 --> 00:18:30.320]  就是你把起初的愛心拋棄
[00:18:30.320 --> 00:18:32.320]  剛才我們說了很多
[00:18:32.320 --> 00:18:34.320]  以弗所教會那種稱讚
[00:18:34.320 --> 00:18:35.320]  值得稱讚的地方
[00:18:35.320 --> 00:18:40.320]  他恨惡那些假道
[00:18:40.320 --> 00:18:42.320]  又辛辛苦苦不灰心的
[00:18:42.320 --> 00:18:44.320]  繼續努力去發展教會
[00:18:44.320 --> 00:18:46.320]  這樣的教會多難得
[00:18:46.320 --> 00:18:48.320]  還要責備
[00:18:48.320 --> 00:18:50.320]  為什麼要責備呢
[00:18:50.320 --> 00:18:53.320]  是責備他把起初的愛心拋棄
[00:18:53.320 --> 00:18:55.320]  一間很努力
[00:18:55.320 --> 00:18:58.320]  又撲斥那些異端的教會
[00:18:58.320 --> 00:19:00.320]  又很努力侍奉的
[00:19:00.320 --> 00:19:04.320]  無端端說他放下了起初的愛心
[00:19:04.320 --> 00:19:06.320]  那間教會是怎樣的呢
[00:19:06.320 --> 00:19:09.320]  你能想像到嗎
[00:19:09.320 --> 00:19:12.320]  會不會只是一間單單回來
[00:19:12.320 --> 00:19:16.320]  只是撲斥一些假道理
[00:19:16.320 --> 00:19:18.320]  然後一味侍奉那間教會
[00:19:18.320 --> 00:19:22.320]  你想像到這間教會是怎樣的嗎
[00:19:22.320 --> 00:19:26.320]  這間教會還有沒有愛呢
[00:19:26.320 --> 00:19:28.320]  一面倒都是撲斥
