
[00:00:00.000 --> 00:00:04.600]  我今天跟大家思想聖靈合一打造出教會多元共融
[00:02:57.720 --> 00:03:00.720]  原來從來沒有人見過上帝
[00:03:00.720 --> 00:03:02.720]  但我們彼此相愛的話
[00:03:02.720 --> 00:03:05.720]  上帝就住在我們裡面
[00:03:05.720 --> 00:03:09.720]  當你們三個主動托我上去看的時候
[00:03:09.720 --> 00:03:12.720]  我就站在最高點的時候
[00:03:12.720 --> 00:03:16.720]  我就感覺到看到我們四個當中
[00:03:16.720 --> 00:03:18.720]  上帝在當中
[00:03:18.720 --> 00:03:20.720]  我們聽到這個故事
[00:03:20.720 --> 00:03:22.720]  這個故事太美滿了
[00:03:22.720 --> 00:03:24.720]  現實會不會發生呢
[00:03:24.720 --> 00:03:26.720]  希望吧
[00:03:26.720 --> 00:03:30.720]  因為始終人際關係講求的是
[00:03:30.720 --> 00:03:33.720]  藝術、功課和智慧
[00:03:33.720 --> 00:03:35.720]  要解開心結
[00:03:35.720 --> 00:03:38.720]  往往都不是我們想像中那麼容易
[00:03:38.720 --> 00:03:41.720]  不如我們試試思想
[00:03:41.720 --> 00:03:44.720]  以弗所書在當中給我們提醒
[00:03:44.720 --> 00:03:46.720]  我們有三方面
[00:03:46.720 --> 00:03:48.720]  上帝合一願景
[00:03:48.720 --> 00:03:52.720]  在四章三節裡面說
[00:03:52.720 --> 00:03:55.720]  竭力保守聖靈所賜的合一
[00:03:55.720 --> 00:03:57.720]  身體只有一個,聖靈只有一位
[00:03:57.720 --> 00:03:59.720]  正如你們夢照
[00:03:59.720 --> 00:04:02.720]  是為同有一個子望而夢照
[00:04:02.720 --> 00:04:05.720]  一主一信一使
[00:04:05.720 --> 00:04:09.720]  一上帝就是萬人之父超越萬有之上
[00:04:09.720 --> 00:04:13.720]  貫通萬有在萬有之中
[00:04:13.720 --> 00:04:17.720]  弟兄姊妹在經文裡告訴我們
[00:04:17.720 --> 00:04:21.720]  我們的弟兄姊妹的關係合一
[00:04:21.720 --> 00:04:24.720]  是源於聖靈賜給我們的
[00:04:24.720 --> 00:04:27.720]  坦白說我們每個人都是來自五回四海
[00:04:27.720 --> 00:04:31.720]  甚至我相信當中不是大家都住沙田區
[00:04:31.720 --> 00:04:35.720]  大家可能來自港島區甚至是九龍區
[00:04:35.720 --> 00:04:38.720]  我們彼此之間
[00:04:38.720 --> 00:04:41.720]  基本上之前未必每個人都認識
[00:04:41.720 --> 00:04:43.720]  有時候你會認識
[00:04:43.720 --> 00:04:45.720]  可能是被朋友帶來
[00:04:45.720 --> 00:04:48.720]  但很多時候我們走在一起
[00:04:48.720 --> 00:04:50.720]  可能我們真的三不識七
[00:04:50.720 --> 00:04:54.720]  但為什麼三不識七都有機會走在一起呢
[00:04:54.720 --> 00:04:57.720]  真是源於我們相信同一位耶穌
[00:04:57.720 --> 00:05:00.720]  坦白說不是因為這樣
[00:05:00.720 --> 00:05:03.720]  都很難有機會認識
[00:05:03.720 --> 00:05:06.720]  除非你當中有很多共同朋友
[00:05:06.720 --> 00:05:09.720]  這個正正就是聖經告訴我們
[00:05:09.720 --> 00:05:13.720]  上帝的聖靈將我們連在一起
[00:05:13.720 --> 00:05:17.720]  我們的關係是有美滿的時間
[00:05:17.720 --> 00:05:20.720]  回想起初認識
[00:05:20.720 --> 00:05:23.720]  發覺很多合得來的東西
[00:05:23.720 --> 00:05:26.720]  一起侍奉一起追求
[00:05:26.720 --> 00:05:28.720]  很多很多很多
[00:05:28.720 --> 00:05:31.720]  回想起都是相當美滿
[00:05:31.720 --> 00:05:34.720]  但關係久了一段時間後
[00:05:34.720 --> 00:05:36.720]  就會有淡化
[00:05:36.720 --> 00:05:38.720]  甚至有誤會的發生
[00:05:38.720 --> 00:05:40.720]  令到有困難的時刻出現
[00:05:40.720 --> 00:05:44.720]  甚至誤會令到我們在見面的時候
[00:05:44.720 --> 00:05:46.720]  我們心裏會怎樣想呢
[00:05:46.720 --> 00:05:48.720]  或者有什麼感覺呢
[00:05:48.720 --> 00:05:50.720]  會不會都有點尷尬
[00:05:50.720 --> 00:05:51.720]  不知道怎樣好
[00:05:51.720 --> 00:05:54.720]  但心裏是知道要復和的
[00:05:54.720 --> 00:05:56.720]  但裏面那種負面情緒
[00:05:56.720 --> 00:06:00.720]  一時間又不是一下子可以消失
[00:06:00.720 --> 00:06:02.720]  那應該怎樣呢
[00:06:02.720 --> 00:06:07.720]  其實這個時候我們很多時候會問自己
[00:06:07.720 --> 00:06:12.720]  我還保不保持住這段關係呢
[00:06:12.720 --> 00:06:14.720]  還繼續下去嗎
[00:06:14.720 --> 00:06:18.720]  還是不如給個選擇
[00:06:18.720 --> 00:06:20.720]  對方或者給個選擇自己呢
[00:06:20.720 --> 00:06:23.720]  所謂選擇就看你在想什麼
[00:06:23.720 --> 00:06:27.720]  但問自己的心
[00:06:27.720 --> 00:06:30.720]  這些很像電影對白
[00:06:30.720 --> 00:06:31.720]  問自己的心
[00:06:31.720 --> 00:06:32.720]  如果在教會裏面
[00:06:32.720 --> 00:06:34.720]  我們只會問一個
[00:06:34.720 --> 00:06:35.720]  不是問我們的心
[00:06:35.720 --> 00:06:37.720]  是問一下上帝
[00:06:37.720 --> 00:06:39.720]  傾聽一下上帝的聲音
[00:06:39.720 --> 00:06:41.720]  可不可以給一個
[00:06:41.720 --> 00:06:43.720]  不可
[00:06:43.720 --> 00:06:50.720]  不可以不修復的理由
[00:06:50.720 --> 00:06:55.720]  不可以不修復的理由
[00:06:55.720 --> 00:06:57.720]  剛才我們讀的經文
[00:06:57.720 --> 00:06:59.720]  他給了七個一
[00:06:59.720 --> 00:07:02.720]  第一個一就是身體只有一個
[00:07:02.720 --> 00:07:06.720]  我們知道教會是比喻為基督的身體
[00:07:06.720 --> 00:07:10.720]  每一個頭有多少個身體會連著
[00:07:10.720 --> 00:07:12.720]  會不會有兩個身體
[00:07:12.720 --> 00:07:13.720]  不會的
[00:07:13.720 --> 00:07:15.720]  通常一個頭就一個身體
[00:07:15.720 --> 00:07:17.720]  所以聖經裏面告訴我們
[00:07:17.720 --> 00:07:20.720]  教會是基督的身體的話
[00:07:20.720 --> 00:07:23.720]  其實當我們連在基督的頭
[00:07:23.720 --> 00:07:26.720]  身體就只有一個
[00:07:26.720 --> 00:07:27.720]  不會有第二個
[00:07:27.720 --> 00:07:29.720]  也不會有多一個
[00:07:29.720 --> 00:07:30.720]  聖靈只有一位
[00:07:30.720 --> 00:07:33.720]  我們相信除了上帝的靈之外
[00:07:33.720 --> 00:07:36.720]  其他的靈都不是出於上帝
[00:07:36.720 --> 00:07:39.720]  我們也有同一個指望
[00:07:39.720 --> 00:07:42.720]  我們知道我們夢照是能夠得享永生的
[00:07:42.720 --> 00:07:46.720]  我們將來可以在耶穌基督裏面得到榮耀
[00:07:46.720 --> 00:07:52.720]  我們只是接受耶穌基督是我們唯一的救主
[00:07:52.720 --> 00:07:54.720]  我們的信念也只有一個
[00:07:54.720 --> 00:07:58.720]  我們知道在當中整個救恩信仰只有一個
[00:07:58.720 --> 00:08:02.720]  而我們也會參加同一個的浸禮
[00:08:02.720 --> 00:08:04.720]  或者其他教會的洗禮
[00:08:04.720 --> 00:08:08.720]  但我們也是用水禮的方式歸入主的名下
[00:08:08.720 --> 00:08:12.720]  也是只有一個水禮的方式
[00:08:12.720 --> 00:08:16.720]  因為我們只是信一個的上帝
[00:08:16.720 --> 00:08:20.720]  這個是四月九日拍攝的照片
[00:08:20.720 --> 00:08:23.720]  大家千萬不要誤會
[00:08:23.720 --> 00:08:25.720]  不是因為我們想省時間
[00:08:25.720 --> 00:08:28.720]  想快點浸完人就快點收工
[00:08:28.720 --> 00:08:32.720]  你看到這個池裏面有多少個人呢
[00:08:32.720 --> 00:08:35.720]  除了牧師和驅牧之外
[00:08:35.720 --> 00:08:37.720]  其實裏面有六個人
[00:08:37.720 --> 00:08:40.720]  這六個人其實是兩個恩親的家庭
[00:08:40.720 --> 00:08:46.720]  他們六口子在同一間教會
[00:08:46.720 --> 00:08:53.720]  同一個浸禮親上加親
[00:08:53.720 --> 00:08:58.720]  也是一起接受主耶穌基督的名去接受施浸
[00:08:58.720 --> 00:09:04.720]  大英姐妹在座有多少大英姐妹受浸或者受洗的
[00:09:04.720 --> 00:09:06.720]  也不少
[00:09:06.720 --> 00:09:10.720]  我們回想當初受浸或者受洗的時候
[00:09:10.720 --> 00:09:13.720]  情況是怎樣的
[00:09:13.720 --> 00:09:15.720]  還有沒有印象
[00:09:15.720 --> 00:09:18.720]  可能有一段日子或者近期的事
[00:09:18.720 --> 00:09:22.720]  還記得在親友和大英姐妹的見證之下
[00:09:22.720 --> 00:09:26.720]  有沒有印象當時的感覺是怎樣的
[00:09:26.720 --> 00:09:30.720]  是緊張開心還是興奮
[00:09:30.720 --> 00:09:33.720]  這些感覺代表什麼呢
[00:09:33.720 --> 00:09:36.720]  代表我們認真信耶穌
[00:09:36.720 --> 00:09:38.720]  在親友面前
[00:09:38.720 --> 00:09:39.720]  我們的親友未必信主
[00:09:39.720 --> 00:09:43.720]  但為了你的緣故第一次踏入教會就是看你受浸
[00:09:43.720 --> 00:09:45.720]  看你受洗
[00:09:45.720 --> 00:09:50.720]  你就是在他面前透過浸禮告訴他
[00:09:50.720 --> 00:09:53.720]  我是認真信耶穌的
[00:09:53.720 --> 00:10:01.720]  但想想當時除了你之外還有多少人和你一樣受浸
[00:10:01.720 --> 00:10:07.720]  想想當中那些人是不是全部都認識
[00:10:07.720 --> 00:10:09.720]  不一定吧
[00:10:09.720 --> 00:10:11.720]  有些認識有些不認識
[00:10:11.720 --> 00:10:15.720]  有沒有發覺很有趣的是
[00:10:15.720 --> 00:10:17.720]  是呀,想深一層
[00:10:17.720 --> 00:10:19.720]  一起受浸但不一定認識
[00:10:19.720 --> 00:10:22.720]  但有趣的地方是我們在做同一樣東西
[00:10:22.720 --> 00:10:27.720]  因為我們是基於一個信仰
[00:10:27.720 --> 00:10:30.720]  藉著同一個浸禮
[00:10:30.720 --> 00:10:36.720]  向眾人表明我們是相信一位上帝
[00:10:36.720 --> 00:10:39.720]  我們接受耶穌基督是我們唯一的救主
[00:10:39.720 --> 00:10:42.720]  我們領受同一位聖靈
[00:10:42.720 --> 00:10:45.720]  我們持守的是同一個指望
[00:10:45.720 --> 00:10:49.720]  我們加入的是基督的身體教會
[00:10:49.720 --> 00:10:57.720]  這是我們浸禮或洗禮中所表達到的
[00:10:57.720 --> 00:11:01.720]  但當我們真的成為身體的一員之後
[00:11:01.720 --> 00:11:05.720]  我們會不會像這個圖一樣
[00:11:05.720 --> 00:11:09.720]  自己打自己
[00:11:09.720 --> 00:11:11.720]  希望不會吧
[00:11:11.720 --> 00:11:13.720]  也不會發生很多
[00:11:13.720 --> 00:11:16.720]  但如果不幸遇到
[00:11:16.720 --> 00:11:20.720]  在你的情況和教會關係中
[00:11:20.720 --> 00:11:22.720]  是自己人打自己人
[00:11:22.720 --> 00:11:26.720]  你會在這個關係中怎樣形容自己呢
[00:11:26.720 --> 00:11:28.720]  覺得自己很可憐
[00:11:28.720 --> 00:11:30.720]  對方很可惡
[00:11:32.720 --> 00:11:37.720]  這種想法有時會因為時間而慢慢淡去
[00:11:37.720 --> 00:11:41.720]  可能下一個要問自己的問題是
[00:11:41.720 --> 00:11:47.720]  你和對方接下來應該怎樣
[00:11:47.720 --> 00:11:54.720]  應該回到過去那種破碎的關係
[00:11:54.720 --> 00:11:57.720]  還是繼續對自己說
[00:11:57.720 --> 00:12:00.720]  我多可憐,對方多可惡
[00:12:00.720 --> 00:12:05.720]  或是重新尋問上帝
[00:12:05.720 --> 00:12:09.720]  現在的情況和關係是這樣
[00:12:09.720 --> 00:12:12.720]  之後我們的相處方法
[00:12:12.720 --> 00:12:14.720]  接下來應該怎樣呢
[00:12:14.720 --> 00:12:17.720]  因此我們思想第二方面
[00:12:17.720 --> 00:12:20.720]  教會的多元化
[00:12:20.720 --> 00:12:23.720]  經文說我們每個人
[00:12:23.720 --> 00:12:27.720]  蒙恩都是照基督所量的
[00:12:27.720 --> 00:12:29.720]  及每個人的恩賜
[00:12:29.720 --> 00:12:31.720]  所以有話說
[00:12:31.720 --> 00:12:33.720]  他升上高天的時候
[00:12:33.720 --> 00:12:40.720]  努力俘虜將各樣恩賜賞給人
[00:12:40.720 --> 00:12:47.720]  記說他升上豈不是指他曾降到地底下嗎
[00:12:47.720 --> 00:12:55.720]  那降下的就是升高遠超越諸天之上
[00:12:55.720 --> 00:12:57.720]  為要充滿萬有
[00:12:58.720 --> 00:13:02.720]  他所賜的有使徒,有先知,有傳福音的
[00:13:02.720 --> 00:13:04.720]  有目者和教師
[00:13:04.720 --> 00:13:07.720]  為要裝備聖徒,做侍奉的工作
[00:13:07.720 --> 00:13:09.720]  建立基督的身體
[00:13:09.720 --> 00:13:14.720]  直等到我們眾人在信仰上同歸於一
[00:13:14.720 --> 00:13:17.720]  認識上帝的兒子,得以長大成人
[00:13:17.720 --> 00:13:21.720]  達到基督完全長成的新量
[00:13:21.720 --> 00:13:24.720]  在《以弗所書》裏面是說
[00:13:24.720 --> 00:13:29.720]  以弗所教會只是處於猶太信徒和外族信徒
[00:13:29.720 --> 00:13:31.720]  因為耶穌基督的緣故
[00:13:31.720 --> 00:13:33.720]  因為耶穌基督十字架的緣故
[00:13:33.720 --> 00:13:36.720]  認他們這兩族人本來是有仇的
[00:13:36.720 --> 00:13:41.720]  但他們嘗試靠著恩典走向關係的復和
[00:13:41.720 --> 00:13:45.720]  剛才我們讀的經文在第七至十一節
[00:13:45.720 --> 00:13:48.720]  告訴我們這段關係的重建裏
[00:13:48.720 --> 00:13:54.720]  上帝差遣不同恩賜的人介入這段關係裏
[00:13:54.720 --> 00:13:58.720]  協助猶太信徒和外族信徒
[00:13:58.720 --> 00:14:02.720]  嘗試努力化解他們的不和
[00:14:02.720 --> 00:14:04.720]  在第八節裏說
[00:14:04.720 --> 00:14:07.720]  基督升上高天,努力戰俘
[00:14:07.720 --> 00:14:12.720]  俘虜將各樣恩賜賞給人
[00:14:12.720 --> 00:14:17.720]  這段引至詩篇68篇18節
[00:14:17.720 --> 00:14:23.720]  裏面所轉述當時文數八章裏面
[00:14:23.720 --> 00:14:27.720]  上帝將侍奉的人緣利未人
[00:14:27.720 --> 00:14:31.720]  作為賞賜為以色列人侍奉
[00:14:31.720 --> 00:14:33.720]  而到了新約教會裏面
[00:14:33.720 --> 00:14:39.720]  他們同樣得到有四種恩賜的人
[00:14:39.720 --> 00:14:42.720]  在他們的教會當中服侍
[00:14:42.720 --> 00:14:45.720]  當中有哪四組呢?
[00:14:45.720 --> 00:14:49.720]  有使徒、先知、傳福音、牧者和教師
[00:14:49.720 --> 00:14:52.720]  牧者和教師不是兩個
[00:14:52.720 --> 00:14:55.720]  在原文裏面是一組人
[00:14:55.720 --> 00:14:59.720]  因為作者故意用了一個複數的貫詞和連接詞
[00:14:59.720 --> 00:15:03.720]  將教師和牧者連在一起
[00:15:03.720 --> 00:15:06.720]  告訴我們他們是一組人
[00:15:06.720 --> 00:15:10.720]  而這一組人按照使徒人傳20章告訴你
[00:15:10.720 --> 00:15:16.720]  當保羅向爾弗所長老講有關說話的時候
[00:15:16.720 --> 00:15:21.720]  正正是符合牧者和教師裏面的元素
[00:15:21.720 --> 00:15:27.720]  即是說這裏所指的牧者和教師所指向的就是長老
[00:15:27.720 --> 00:15:29.720]  這四組恩賜的人
[00:15:29.720 --> 00:15:32.720]  他們恩賜的師跡各有不同
[00:15:32.720 --> 00:15:34.720]  但他們的目標都是得過
[00:15:34.720 --> 00:15:39.720]  就是要幫助眾人在信仰上同歸於一達至
[00:15:39.720 --> 00:15:42.720]  亦即完全長成的新娘
[00:15:42.720 --> 00:15:45.720]  而去到第十四到第十五節
[00:15:45.720 --> 00:15:50.720]  當中在建立教會的身體過程裏
[00:15:50.720 --> 00:15:55.720]  必定是會面對各種人的詭計和欺騙的法術
[00:15:55.720 --> 00:15:59.720]  令到信徒飄來飄去
[00:15:59.720 --> 00:16:04.720]  在一個邪說的風格裏面
[00:16:04.720 --> 00:16:06.720]  在當中受到影響
[00:16:06.720 --> 00:16:09.720]  但只要他們肯合一的話
[00:16:09.720 --> 00:16:12.720]  就能夠衝破一切
[00:16:12.720 --> 00:16:16.720]  我們到這裏往往都會從一種事工的發展
[00:16:16.720 --> 00:16:21.720]  或者持守真理的向度去思考這段經文
[00:16:21.720 --> 00:16:25.720]  但如果你再細心看
[00:16:25.720 --> 00:16:31.720]  爾弗所書所強調的其實是關於關係重建的合一
[00:16:31.720 --> 00:16:35.720]  剛才那四組不同恩賜的人
[00:16:35.720 --> 00:16:40.720]  雖然我們很自然會從一個技巧的角度去思考
[00:16:40.720 --> 00:16:43.720]  但你留意第十五節
[00:16:43.720 --> 00:16:47.720]  聖經作者不是想導向我們
[00:16:47.720 --> 00:16:52.720]  從一個技巧能力的角度去看如何建立教會
[00:16:52.720 --> 00:16:57.720]  不是說他們侍奉上的能力如何配搭
[00:16:57.720 --> 00:17:00.720]  和哥倫多前後書不同
[00:17:00.720 --> 00:17:09.720]  反而他所強調的是鼓勵他們用愛心去說誠實話
[00:17:09.720 --> 00:17:11.720]  當我們經常用愛心說誠話
[00:17:11.720 --> 00:17:14.720]  我們往往都跳到以為是真理
[00:17:14.720 --> 00:17:18.720]  但如果我們在同一章二十五節裏面
[00:17:18.720 --> 00:17:22.720]  那裏的演繹已經很清楚告訴我們
[00:17:22.720 --> 00:17:23.720]  所以你們要棄絕謊言
[00:17:23.720 --> 00:17:27.720]  每一個人都要與論社說實話
[00:17:27.720 --> 00:17:28.720]  因為我們互為之體
[00:17:28.720 --> 00:17:31.720]  這裏說的不是用愛心說真理
[00:17:31.720 --> 00:17:35.720]  是用愛心說真話
[00:17:35.720 --> 00:17:38.720]  但我們細心想想
[00:17:38.720 --> 00:17:43.720]  當猶太和外族的信徒過去是有冤仇的
[00:17:43.720 --> 00:17:47.720]  如果這兩班人真的說真話互相
[00:17:47.720 --> 00:17:53.720]  你覺得他們會說什麼?
[00:17:53.720 --> 00:17:58.720]  其實在三十一節裏已經有提示
[00:17:58.720 --> 00:18:07.720]  是苦毒、憤怒、惱恨、鴛鴦鬧、誹謗和一切的惡毒
[00:18:07.720 --> 00:18:11.720]  即是雙方如果真的要說真話的話
[00:18:11.720 --> 00:18:15.720]  真的離不開怨言和不斷數
[00:18:15.720 --> 00:18:17.720]  你知不知道你做過什麼?
[00:18:17.720 --> 00:18:19.720]  你之前做過什麼?
[00:18:19.720 --> 00:18:24.720]  然後囉囉嗦嗦地彼此埋怨對方
[00:18:24.720 --> 00:18:33.720]  我們有沒有勇氣去聆聽雙方真實的想法和感受呢?
[00:18:33.720 --> 00:18:42.720]  其實很多人說人際關係都會用一種戶口去比喻
[00:18:42.720 --> 00:18:43.720]  這是什麼戶口呢?
[00:18:43.720 --> 00:18:46.720]  是一個情感的戶口
[00:18:46.720 --> 00:18:52.720]  但如果這個情感的戶口收集的不是正能量
[00:18:52.720 --> 00:18:55.720]  而是怨言
[00:18:55.720 --> 00:19:02.720]  儲得多的話,戶口有一天會爆炸
[00:19:02.720 --> 00:19:12.720]  這種爆炸令我們沒有辦法聚焦對方的不對或誤會
[00:19:12.720 --> 00:19:22.720]  因此當我們要和對方談有關大家最不對的地方或隔不離的地方
[00:19:22.720 --> 00:19:29.720]  其實之前是要一連串的聆聽和深思考和認錯
[00:19:29.720 --> 00:19:35.720]  過了這個過程才能夠和對方開始
[00:19:35.720 --> 00:19:42.720]  還未入肉,是開始討論我們之間的衝突點
[00:19:42.720 --> 00:19:45.720]  因此在第四章一開始
[00:19:45.720 --> 00:19:49.720]  很有趣的,從第四章一節看下去
[00:19:49.720 --> 00:19:53.720]  他一開始不是教我們合一的道理是什麼
[00:19:53.720 --> 00:19:57.720]  反而是一開始告訴我們什麼是生命素質
[00:19:57.720 --> 00:20:00.720]  因此我們看第三方面
[00:20:00.720 --> 00:20:03.720]  多元合一的之道
[00:20:03.720 --> 00:20:05.720]  經文第一節開始說
[00:20:05.720 --> 00:20:10.720]  我為主作徒酬的勸你們
[00:20:10.720 --> 00:20:12.720]  既然夢照行事為人
[00:20:12.720 --> 00:20:16.720]  就要與你們所夢的呼照相稱
[00:20:16.720 --> 00:20:19.720]  凡事要謙虛、溫柔、忍耐
[00:20:19.720 --> 00:20:21.720]  用愛心互相寬容
[00:20:21.720 --> 00:20:23.720]  以和平彼此聯繫
[00:20:23.720 --> 00:20:26.720]  竭力保守聖靈所賜的合一
[00:20:26.720 --> 00:20:30.720]  在第一節提醒我們
[00:20:30.720 --> 00:20:34.720]  我們的言論和行為
[00:20:34.720 --> 00:20:36.720]  要配得上基督徒
[00:20:36.720 --> 00:20:39.720]  即我們夢照的身份
[00:20:39.720 --> 00:20:42.720]  經文特別用的字眼是
[00:20:42.720 --> 00:20:45.720]  謙卑、溫柔、忍耐、寬容和聯繫
[00:20:45.720 --> 00:20:50.720]  這些字眼全部都與關係修復有關
[00:20:50.720 --> 00:20:54.720]  關係修復其實真的要講時間
[00:20:54.720 --> 00:20:57.720]  但是時間要多久呢
[00:20:57.720 --> 00:21:01.720]  其實真的視乎我們彼此間
[00:21:01.720 --> 00:21:05.720]  有沒有開始想辦法反思自己
[00:21:05.720 --> 00:21:11.720]  是否需要放下過去慣常待人的方式
[00:21:11.720 --> 00:21:17.720]  是否可以學習用同理心去看待對方
[00:21:17.720 --> 00:21:22.720]  嘗試放下自己一些覺得重要的東西
[00:21:22.720 --> 00:21:25.720]  將對方的東西提升
[00:21:25.720 --> 00:21:30.720]  強調不是放棄自己關注的東西
[00:21:30.720 --> 00:21:32.720]  或者覺得重要的東西
[00:21:32.720 --> 00:21:33.720]  是放低一點
[00:21:33.720 --> 00:21:35.720]  因為對方也有些重要的東西
[00:21:35.720 --> 00:21:38.720]  你也可以關注一下
[00:21:38.720 --> 00:21:42.720]  然後在信任和了解的情況下
[00:21:42.720 --> 00:21:45.720]  這個情況其實是很漫長的
[00:21:45.720 --> 00:21:46.720]  要達到的
[00:21:46.720 --> 00:21:49.720]  一時間不會立即建立信任和了解到
[00:21:49.720 --> 00:21:53.720]  要經過很漫長的時間才能夠修復
[00:21:53.720 --> 00:21:56.720]  這個時候我們就要問自己
[00:21:56.720 --> 00:22:00.720]  自己可以忍到極限可以去到多久呢
[00:22:00.720 --> 00:22:03.720]  所以有趣的地方就是
[00:22:03.720 --> 00:22:09.720]  在剛才我提出的人際關係的修復過程中
[00:22:09.720 --> 00:22:14.720]  聖經已經是先叫我們好好去想想
[00:22:14.720 --> 00:22:16.720]  謙卑溫柔忍耐
[00:22:16.720 --> 00:22:19.720]  但這裡不是在說三樣東西
[00:22:19.720 --> 00:22:21.720]  這裡只是在說兩樣東西
[00:22:21.720 --> 00:22:22.720]  為什麼這樣說呢
[00:22:22.720 --> 00:22:28.720]  因為謙卑溫柔在原文中其實是同一種素質
[00:22:28.720 --> 00:22:35.720]  簡單來說其實是一種所謂的空襟的氣量
[00:22:35.720 --> 00:22:39.720]  不少人生智慧的書都指出
[00:22:39.720 --> 00:22:42.720]  氣量是決定寬度的
[00:22:42.720 --> 00:22:45.720]  你掌握到人生的高度
[00:22:45.720 --> 00:22:48.720]  與其埋怨自己身不奉事
[00:22:48.720 --> 00:22:50.720]  懷才不遇
[00:22:50.720 --> 00:22:57.720]  不如反求諸己訓練自己在逆境中的忍耐心
[00:22:57.720 --> 00:23:01.720]  以及胸襟的寬廣
[00:23:01.720 --> 00:23:06.720]  當我們更加可以放開我們的胸懷
[00:23:06.720 --> 00:23:09.720]  並且勇於接受挑戰的時候
[00:23:09.720 --> 00:23:14.720]  其實正正就能夠通過一個大道
[00:23:14.720 --> 00:23:16.720]  方向是明確的
[00:23:16.720 --> 00:23:21.720]  其實真的離我們心中的目標是不會遠的
