
[00:00:00.000 --> 00:00:04.040]  今天很高興來到當中分享
[00:06:10.200 --> 00:06:13.200]  第二章的時候可能你也聽過
[00:06:13.200 --> 00:06:19.200]  約書亞其實他們那時候已經在實亭裏停住了
[00:06:19.200 --> 00:06:24.200]  他就派探子去耶利哥窺探
[00:06:24.200 --> 00:06:27.200]  在耶利哥窺探之後
[00:06:27.200 --> 00:06:29.200]  就回來
[00:06:29.200 --> 00:06:32.200]  上一課可能你們聽過
[00:06:32.200 --> 00:06:34.200]  如何過約旦河
[00:06:34.200 --> 00:06:36.200]  河水斷絕的
[00:06:36.200 --> 00:06:40.200]  讓他們走乾地去經歷
[00:06:40.200 --> 00:06:43.200]  就好像摩西昔日去過紅海的經歷
[00:06:43.200 --> 00:06:46.200]  這一代也要這樣去經歷
[00:06:46.200 --> 00:06:48.200]  於是他們已經來到
[00:06:48.200 --> 00:06:49.200]  在哪裏呢?
[00:06:49.200 --> 00:06:52.200]  已經去到吉甲的地方
[00:06:52.200 --> 00:06:55.200]  所以今天他們發生的事的時候
[00:06:55.200 --> 00:06:57.200]  就在吉甲
[00:06:57.200 --> 00:06:59.200]  在吉甲的時候
[00:06:59.200 --> 00:07:02.200]  他們當時的處境是甚麼呢?
[00:07:02.200 --> 00:07:04.200]  第一節裏面我們看到
[00:07:04.200 --> 00:07:07.200]  當時周邊過了約旦河
[00:07:07.200 --> 00:07:09.200]  就來到約旦河西
[00:07:09.200 --> 00:07:14.200]  已經進入了他們的迦南地
[00:07:14.200 --> 00:07:17.200]  那班王很害怕
[00:07:17.200 --> 00:07:19.200]  他們很害怕
[00:07:19.200 --> 00:07:23.200]  究竟這班人的神這麼厲害
[00:07:23.200 --> 00:07:27.200]  究竟我們會怎樣呢?
[00:07:27.200 --> 00:07:29.200]  其實在他們的處境裏面
[00:07:29.200 --> 00:07:32.200]  是一個非常好的時機
[00:07:32.200 --> 00:07:36.200]  上帝讓他們很接近這些地方
[00:07:36.200 --> 00:07:40.200]  也是面對當時他們看的敵人
[00:07:40.200 --> 00:07:42.200]  是戰經的狀態
[00:07:42.200 --> 00:07:45.200]  我們看下去的時候
[00:07:45.200 --> 00:07:47.200]  其實約書下有三大主題
[00:07:47.200 --> 00:07:49.200]  第一就是進入
[00:07:49.200 --> 00:07:52.200]  他們似乎已經進入了第一個地方
[00:07:52.200 --> 00:07:54.200]  接著就是征服
[00:07:54.200 --> 00:07:56.200]  之後就是佔領
[00:07:56.200 --> 00:07:58.200]  但在這個時候
[00:07:58.200 --> 00:08:00.200]  在這麼好的時機裏面
[00:08:00.200 --> 00:08:05.200]  原來上帝叫他們做甚麼呢?
[00:08:05.200 --> 00:08:06.200]  停一停
[00:08:06.200 --> 00:08:09.200]  停一停去思想一下
[00:08:09.200 --> 00:08:12.200]  他們當下的處境
[00:08:12.200 --> 00:08:14.200]  在兩個月前
[00:08:14.200 --> 00:08:16.200]  我自己一不小心滑倒了
[00:08:16.200 --> 00:08:19.200]  扭傷了膝蓋
[00:08:19.200 --> 00:08:22.200]  現在也只是八成左右康復
[00:08:22.200 --> 00:08:24.200]  原來在這個停頓裏面
[00:08:24.200 --> 00:08:27.200]  正正是我們香港人太忙碌了
[00:08:27.200 --> 00:08:29.200]  我們節奏太快了
[00:08:29.200 --> 00:08:31.200]  在這個慢活的情況下
[00:08:31.200 --> 00:08:34.200]  也有不少東西要學習
[00:08:34.200 --> 00:08:36.200]  其中一樣東西就是
[00:08:36.200 --> 00:08:41.200]  原來上帝叫我們多走一里路
[00:08:41.200 --> 00:08:44.200]  我們在忙碌裏面
[00:08:44.200 --> 00:08:46.200]  實在是沒有了
[00:08:46.200 --> 00:08:49.200]  走到自己的里路已經很厲害了
[00:08:49.200 --> 00:08:52.200]  也有不同的反思
[00:08:52.200 --> 00:08:55.200]  停下來反思一下
[00:08:55.200 --> 00:08:57.200]  繼續怎樣走
[00:08:57.200 --> 00:08:59.200]  可能我們也有不同的經歷
[00:08:59.200 --> 00:09:03.200]  在我們迎戰生命的很多歷程的時候
[00:09:03.200 --> 00:09:06.200]  我們可能也有很多的準備
[00:09:06.200 --> 00:09:10.200]  我不知道這些經歷是不是你的經歷
[00:09:10.200 --> 00:09:12.200]  我們在讀幼稚園的時候
[00:09:12.200 --> 00:09:16.200]  你們有沒有被迫要學會風力
[00:09:16.200 --> 00:09:19.200]  在升小學的時候
[00:09:19.200 --> 00:09:23.200]  你們有沒有被迫要學多種語言
[00:09:23.200 --> 00:09:26.200]  新的很多的才藝
[00:09:26.200 --> 00:09:29.200]  無論你喜歡的興趣還是不喜歡的興趣
[00:09:29.200 --> 00:09:31.200]  都要學呢
[00:09:31.200 --> 00:09:33.200]  我們在迎戰中學的時候
[00:09:33.200 --> 00:09:38.200]  可能我們也被迫要學習如何面試
[00:09:38.200 --> 00:09:42.200]  可能面對我們要迎接我們的大學的時候
[00:09:42.200 --> 00:09:46.200]  我不知道中四中五中六這個階段
[00:09:46.200 --> 00:09:50.200]  你們是不是已經很自覺地備戰
[00:09:50.200 --> 00:09:56.200]  在座的有沒有中五中四中六的人在呢
[00:09:56.200 --> 00:09:58.200]  舉手來看看
[00:09:58.200 --> 00:10:01.200]  你們不穿校服我不太認得
[00:10:01.200 --> 00:10:03.200]  有沒有啊
[00:10:03.200 --> 00:10:04.200]  沒有啊
[00:10:04.200 --> 00:10:05.200]  沒有嗎
[00:10:05.200 --> 00:10:06.200]  有
[00:10:06.200 --> 00:10:07.200]  害羞不敢舉手
[00:10:07.200 --> 00:10:09.200]  我是非常欣賞你們的
[00:10:09.200 --> 00:10:13.200]  因為你們把首選都放在上帝
[00:10:13.200 --> 00:10:15.200]  很多人中五中六
[00:10:15.200 --> 00:10:18.200]  中四開始已經備戰
[00:10:18.200 --> 00:10:22.200]  就未必回教會回小組
[00:10:22.200 --> 00:10:26.200]  在我們出來準備就業的時候
[00:10:26.200 --> 00:10:28.200]  我們有很多的部署
[00:10:28.200 --> 00:10:31.200]  我們在讀大學的時候
[00:10:31.200 --> 00:10:35.200]  爭取多些機會去多些實習
[00:10:35.200 --> 00:10:37.200]  學多些東西
[00:10:37.200 --> 00:10:39.200]  寫的履歷就多很多
[00:10:39.200 --> 00:10:42.200]  在我們人生中有些人很無奈
[00:10:42.200 --> 00:10:44.200]  有些人自己想做
[00:10:44.200 --> 00:10:46.200]  有些人應該要備戰
[00:10:46.200 --> 00:10:49.200]  有些人好像過分備戰
[00:10:49.200 --> 00:10:51.200]  又或者走錯方向
[00:10:51.200 --> 00:10:53.200]  在這個時間裏
[00:10:53.200 --> 00:10:59.200]  上帝要他們停下來準備進攻耶利哥的時候
[00:10:59.200 --> 00:11:01.200]  他備戰是備戰什麼呢
[00:11:01.200 --> 00:11:03.200]  很特別的
[00:11:03.200 --> 00:11:06.200]  上帝叫他們回到他面前
[00:11:06.200 --> 00:11:08.200]  行國禮
[00:11:08.200 --> 00:11:10.200]  守如意節
[00:11:10.200 --> 00:11:13.200]  如果我們熟悉的時候
[00:11:13.200 --> 00:11:15.200]  或者往後再看的時候
[00:11:15.200 --> 00:11:18.200]  你看到準備進攻的時候
[00:11:18.200 --> 00:11:20.200]  原來他們是
[00:11:20.200 --> 00:11:21.200]  這裡說
[00:11:21.200 --> 00:11:23.200]  來到上帝面前
[00:11:23.200 --> 00:11:27.200]  在大伯將他們打完耶利哥之後
[00:11:27.200 --> 00:11:30.200]  他們再一次來到上帝面前
[00:11:30.200 --> 00:11:32.200]  去敬拜獻祭
[00:11:32.200 --> 00:11:34.200]  祝壇
[00:11:34.200 --> 00:11:37.200]  所以在我們人生不同的挑戰
[00:11:37.200 --> 00:11:39.200]  不同的階段裏
[00:11:39.200 --> 00:11:41.200]  第一要去備戰的
[00:11:41.200 --> 00:11:42.200]  心思的
[00:11:42.200 --> 00:11:46.200]  就是知道原來我們要打的那場仗
[00:11:46.200 --> 00:11:48.200]  是信心的仗
[00:11:48.200 --> 00:11:51.200]  來到上帝面前
[00:11:51.200 --> 00:11:53.200]  是一個非常重要的
[00:11:53.200 --> 00:11:56.200]  是一個戰爭成與敗
[00:11:56.200 --> 00:11:57.200]  看下去的時候
[00:11:57.200 --> 00:11:59.200]  你又知道耶利哥
[00:11:59.200 --> 00:12:04.200]  最後他們是一兵一卒都沒有出過
[00:12:04.200 --> 00:12:06.200]  刀槍都沒有出過
[00:12:06.200 --> 00:12:07.200]  記不記得
[00:12:07.200 --> 00:12:10.200]  是圍著城牆這樣去戰勝的
[00:12:10.200 --> 00:12:12.200]  所以我們看到
[00:12:12.200 --> 00:12:14.200]  今天我們都要進入
[00:12:14.200 --> 00:12:16.200]  在生命裏面
[00:12:16.200 --> 00:12:18.200]  可能不同的挑戰裏面
[00:12:18.200 --> 00:12:22.200]  迎戰我們生命上很多很多的挑戰
[00:12:22.200 --> 00:12:25.200]  上帝今天都很想我們停下來
[00:12:25.200 --> 00:12:27.200]  去檢視一下我們的生命
[00:12:27.200 --> 00:12:32.200]  我們的屬靈生命和他的關係是怎樣呢
[00:12:32.200 --> 00:12:34.200]  我們看到
[00:12:34.200 --> 00:12:38.200]  他叫以色列人要守國禮
[00:12:38.200 --> 00:12:39.200]  行國禮
[00:12:39.200 --> 00:12:42.200]  他說要製造火石刀
[00:12:42.200 --> 00:12:43.200]  當時很平民
[00:12:43.200 --> 00:12:46.200]  或者他們都很容易找到的刀
[00:12:46.200 --> 00:12:49.200]  就行第二次的國禮
[00:12:49.200 --> 00:12:52.200]  這個第二次其實是相對於
[00:12:52.200 --> 00:12:54.200]  他們出埃及之前
[00:12:54.200 --> 00:12:56.200]  他們就要守如二節
[00:12:56.200 --> 00:12:58.200]  上帝吩咐他們
[00:12:58.200 --> 00:13:01.200]  每一個男丁必須要行國禮
[00:13:01.200 --> 00:13:03.200]  才可以守如二節
[00:13:03.200 --> 00:13:04.200]  所以可能
[00:13:04.200 --> 00:13:06.200]  剛才我讀經文
[00:13:06.200 --> 00:13:08.200]  知道他已經很多時間
[00:13:08.200 --> 00:13:12.200]  40年都沒有再守國禮
[00:13:12.200 --> 00:13:15.200]  所以他就叫他去守國禮
[00:13:15.200 --> 00:13:17.200]  國禮的原因
[00:13:17.200 --> 00:13:20.200]  正正是剛才我們讀經文裏面
[00:13:20.200 --> 00:13:21.200]  或者我們看裏面
[00:13:21.200 --> 00:13:24.200]  他說新的一代
[00:13:24.200 --> 00:13:26.200]  在埃及出來之後
[00:13:26.200 --> 00:13:28.200]  出世的第二代
[00:13:28.200 --> 00:13:31.200]  其實說了幾次
[00:13:31.200 --> 00:13:33.200]  聖經重複幾次
[00:13:33.200 --> 00:13:35.200]  說了很重要的訊息
[00:13:35.200 --> 00:13:36.200]  他就說
[00:13:36.200 --> 00:13:38.200]  這一代的百姓
[00:13:38.200 --> 00:13:40.200]  是沒有守國禮
[00:13:40.200 --> 00:13:41.200]  沒有行國禮
[00:13:41.200 --> 00:13:43.200]  重複去說
[00:13:43.200 --> 00:13:46.200]  所以上帝要他們再一次
[00:13:46.200 --> 00:13:49.200]  去守這個約
[00:13:49.200 --> 00:13:51.200]  原來這個國禮的意義
[00:13:51.200 --> 00:13:55.200]  對他們是一個很重要的提醒
[00:13:55.200 --> 00:13:56.200]  一個反思
[00:13:56.200 --> 00:13:57.200]  一個就是
[00:13:57.200 --> 00:13:59.200]  我是誰
[00:13:59.200 --> 00:14:01.200]  這個國禮告訴他們
[00:14:01.200 --> 00:14:07.200]  原來我是屬於上帝納約的群體
[00:14:07.200 --> 00:14:09.200]  這個國禮來於
[00:14:09.200 --> 00:14:10.200]  如果我們知道
[00:14:10.200 --> 00:14:13.200]  《創世記》的17章9到14節
[00:14:13.200 --> 00:14:15.200]  說的是亞伯拉罕
[00:14:15.200 --> 00:14:19.200]  承受上帝給他的應許的時候
[00:14:19.200 --> 00:14:21.200]  他說要你和你的後代
[00:14:21.200 --> 00:14:24.200]  世世代代遵守我的約
[00:14:24.200 --> 00:14:27.200]  和亞伯拉罕納約
[00:14:27.200 --> 00:14:29.200]  就是要他的男子
[00:14:29.200 --> 00:14:31.200]  要守這個國禮
[00:14:31.200 --> 00:14:35.200]  成為一個永遠的約
[00:14:35.200 --> 00:14:39.200]  這個約對於當時
[00:14:39.200 --> 00:14:41.200]  有些文獻這樣說
[00:14:41.200 --> 00:14:44.200]  周邊的人可能都有做這件事
[00:14:44.200 --> 00:14:46.200]  割包皮
[00:14:46.200 --> 00:14:48.200]  成為一個國禮
[00:14:48.200 --> 00:14:54.200]  不過上帝和這群子民納約就很不同
[00:14:54.200 --> 00:14:58.200]  他納的是上帝和他的記號
[00:14:58.200 --> 00:15:01.200]  我不知道你們過生日
[00:15:01.200 --> 00:15:05.200]  會不會有朋友很開心地
[00:15:05.200 --> 00:15:07.200]  送一個蛋糕和你慶祝
[00:15:07.200 --> 00:15:09.200]  或者送一份禮物
[00:15:09.200 --> 00:15:11.200]  或者送一些食物和你慶祝
[00:15:11.200 --> 00:15:16.200]  如果你說我自己買一個蛋糕和自己慶祝
[00:15:16.200 --> 00:15:20.200]  這個蛋糕可能可以一模一樣
[00:15:20.200 --> 00:15:23.200]  不過這個蛋糕能不能代替
[00:15:23.200 --> 00:15:27.200]  朋友送給我的蛋糕的意義呢
[00:15:27.200 --> 00:15:29.200]  是完全不能夠
[00:15:29.200 --> 00:15:33.200]  因為當中是代表朋友對你的愛
[00:15:33.200 --> 00:15:35.200]  同樣的
[00:15:35.200 --> 00:15:37.200]  耶和華和這群子民
[00:15:37.200 --> 00:15:40.200]  或者和亞伯拉罕納約的時候
[00:15:40.200 --> 00:15:44.200]  他說這個是我和你納約的記號
[00:15:44.200 --> 00:15:50.200]  成為信心的群體的記號
[00:15:50.200 --> 00:15:54.200]  所以我是誰呢
[00:15:54.200 --> 00:15:58.200]  透過國禮再一次提醒
[00:15:58.200 --> 00:16:00.200]  這班新生的一代
[00:16:00.200 --> 00:16:04.200]  他說我是屬於上帝的子民
[00:16:04.200 --> 00:16:07.200]  是分別出來的群體
[00:16:07.200 --> 00:16:12.200]  是愛裡和我們納的約
[00:16:12.200 --> 00:16:16.200]  和世界的群體是不同的
[00:16:16.200 --> 00:16:19.200]  所以我們的回應是什麼呢
[00:16:19.200 --> 00:16:23.200]  當時約書說他們整個群體
[00:16:23.200 --> 00:16:26.200]  他們的回應要學習到什麼呢
[00:16:26.200 --> 00:16:29.200]  第一可能是悔改
[00:16:29.200 --> 00:16:32.200]  在整個四十年裡
[00:16:32.200 --> 00:16:34.200]  可能都失去了約
[00:16:34.200 --> 00:16:37.200]  和上帝好像沒有什麼關係
[00:16:37.200 --> 00:16:42.200]  又或許我們覺得前人
[00:16:42.200 --> 00:16:45.200]  已經迷失了
[00:16:45.200 --> 00:16:49.200]  已經沒有守這個約
[00:16:49.200 --> 00:16:52.200]  或許我們都知道
[00:16:52.200 --> 00:16:54.200]  我們身邊的每一個人
[00:16:54.200 --> 00:16:57.200]  未必每一個都是最好的榜樣
[00:16:57.200 --> 00:17:00.200]  我們都會有迷失的時候
[00:17:00.200 --> 00:17:03.200]  正正是這個生命在見證
[00:17:03.200 --> 00:17:06.200]  提醒我們的生命是怎樣呢
[00:17:06.200 --> 00:17:09.200]  我們怎樣可以守住這個約
[00:17:09.200 --> 00:17:14.200]  怎樣不走前人失敗的路線呢
[00:17:14.200 --> 00:17:16.200]  就必須我們每天
[00:17:16.200 --> 00:17:20.200]  真是願意和上帝去結連
[00:17:20.200 --> 00:17:23.200]  我們每天去親近上帝
[00:17:23.200 --> 00:17:25.200]  因為上帝是你的上帝
[00:17:25.200 --> 00:17:28.200]  這個約不是單單阿伯拉罕
[00:17:28.200 --> 00:17:30.200]  或許我們的祖先
[00:17:30.200 --> 00:17:32.200]  或許我們的父母的約
[00:17:32.200 --> 00:17:34.200]  而是我的約
[00:17:34.200 --> 00:17:36.200]  所以我的上帝
[00:17:36.200 --> 00:17:39.200]  我要怎樣和他親近去認識他呢
[00:17:39.200 --> 00:17:43.200]  並且相信即管我們有軟約
[00:17:43.200 --> 00:17:46.200]  但上帝他都會保護我們
[00:17:46.200 --> 00:17:50.200]  在這個四日裡的禦俠期
[00:17:50.200 --> 00:17:55.200]  上帝去保護了敵人近在咫尺
[00:17:55.200 --> 00:17:58.200]  其實很容易去攻擊到他們
[00:17:58.200 --> 00:18:00.200]  但上帝令他們懼怕
[00:18:00.200 --> 00:18:03.200]  所以不敢去攻擊他們
[00:18:03.200 --> 00:18:05.200]  正正在生命裡
[00:18:05.200 --> 00:18:07.200]  我們都有不同的休息期
[00:18:07.200 --> 00:18:09.200]  軟約期裡都好
[00:18:09.200 --> 00:18:12.200]  上帝這個約仍然守住
[00:18:12.200 --> 00:18:16.200]  我們都深信上帝就是這樣和我們同在
[00:18:16.200 --> 00:18:19.200]  所以我們的回應就是守約
[00:18:19.200 --> 00:18:21.200]  守約我們當然說
[00:18:21.200 --> 00:18:23.200]  聽話我們要守約
[00:18:23.200 --> 00:18:26.200]  我們現在還要走國禮
[00:18:26.200 --> 00:18:29.200]  這個在新約裡說
[00:18:29.200 --> 00:18:31.200]  新約時代也爭論過
[00:18:31.200 --> 00:18:33.200]  究竟愛邦人信耶穌之後
[00:18:33.200 --> 00:18:35.200]  猶太人有個國禮
[00:18:35.200 --> 00:18:36.200]  我們要不要國禮
[00:18:36.200 --> 00:18:38.200]  也討論了一番
[00:18:38.200 --> 00:18:41.200]  最終在羅馬書的保羅也這樣說
[00:18:41.200 --> 00:18:43.200]  真正的國禮是甚麼呢
[00:18:43.200 --> 00:18:45.200]  就是內心的
[00:18:45.200 --> 00:18:47.200]  是上帝的靈
[00:18:47.200 --> 00:18:50.200]  不在於民意
[00:18:50.200 --> 00:18:52.200]  所以我們看到
[00:18:52.200 --> 00:18:55.200]  真正的上帝同在
[00:18:55.200 --> 00:18:57.200]  上帝的靈與我們同在
[00:18:57.200 --> 00:19:00.200]  我們願意守約的時候
[00:19:00.200 --> 00:19:06.200]  其實我們進入了和上帝很真實的話語裡
[00:19:06.200 --> 00:19:10.200]  進入了真國禮裡
[00:19:10.200 --> 00:19:11.200]  我們看到
[00:19:11.200 --> 00:19:13.200]  如果我們生命來到這一刻
[00:19:13.200 --> 00:19:15.200]  你可以這樣和上帝說
[00:19:15.200 --> 00:19:17.200]  是我屬於你的
[00:19:17.200 --> 00:19:18.200]  我愛你
[00:19:18.200 --> 00:19:20.200]  我不知道這一刻
[00:19:20.200 --> 00:19:22.200]  你的生命屬靈的階段
[00:19:22.200 --> 00:19:23.200]  檢視一下
[00:19:23.200 --> 00:19:25.200]  你可不可以這樣和上帝說
[00:19:25.200 --> 00:19:27.200]  我屬於上帝的
[00:19:27.200 --> 00:19:28.200]  我知道你愛我
[00:19:28.200 --> 00:19:33.200]  我也知道我也很愛你
[00:19:33.200 --> 00:19:34.200]  而上帝
[00:19:34.200 --> 00:19:37.200]  當我們人這樣回應他的約的時候
[00:19:37.200 --> 00:19:40.200]  他說他也會回應
[00:19:40.200 --> 00:19:42.200]  他會保護我們之餘
[00:19:42.200 --> 00:19:44.200]  並且說
[00:19:44.200 --> 00:19:46.200]  我今天將埃及的修育錄
[00:19:46.200 --> 00:19:49.200]  從你們裡面身上清除
[00:19:49.200 --> 00:19:55.200]  他們經歷了四十年的抗野
[00:19:55.200 --> 00:19:56.200]  那個經歷
[00:19:56.200 --> 00:19:59.200]  實在是不好受
[00:19:59.200 --> 00:20:02.200]  不過正正是他們不聽話的時候
[00:20:02.200 --> 00:20:05.200]  要兜兜轉轉四十年
