
[00:00:00.000 --> 00:00:07.000]  歡迎大家2023年回到我們青少年的崇拜
[00:06:37.000 --> 00:06:40.000]  但事實上經文不是這樣說的
[00:06:40.000 --> 00:06:41.000]  它是說
[00:06:41.000 --> 00:06:43.000]  詩人好像在一個沙漠裏
[00:06:43.000 --> 00:06:46.000]  一個非常缺水的狀態裏
[00:06:46.000 --> 00:06:48.000]  他希望找到水源
[00:06:48.000 --> 00:06:51.000]  如鹿學無溪水
[00:06:51.000 --> 00:06:55.000]  他渴到一滴水都沒有
[00:06:55.000 --> 00:06:57.000]  以致他很渴慕
[00:06:57.000 --> 00:07:02.000]  而詩人稱上帝為永生神
[00:07:02.000 --> 00:07:06.000]  好像是他生命的傳源一樣
[00:07:06.000 --> 00:07:11.000]  就像剛才曾賢所說的那句話
[00:07:11.000 --> 00:07:14.000]  因此他在一個缺水的狀態裏
[00:07:14.000 --> 00:07:16.000]  去呼求上帝
[00:07:16.000 --> 00:07:23.000]  並且他有一個申訴
[00:07:23.000 --> 00:07:25.000]  他說「我幾時得朝見神呢?
[00:07:25.000 --> 00:07:27.000]  我晝夜以眼淚當食物
[00:07:27.000 --> 00:07:29.000]  人不住地對我說
[00:07:29.000 --> 00:07:31.000]  你的神在那裏」
[00:07:31.000 --> 00:07:33.000]  不論是他自己宣告
[00:07:33.000 --> 00:07:36.000]  還是別人對他說的話
[00:07:36.000 --> 00:07:38.000]  都在問一個問題
[00:07:38.000 --> 00:07:39.000]  就是上帝在哪裏呢?
[00:07:39.000 --> 00:07:42.000]  我幾時可以見到上帝呢?
[00:07:42.000 --> 00:07:43.000]  在其他人眼中
[00:07:43.000 --> 00:07:47.000]  上帝或神好像一點都不關心他
[00:07:47.000 --> 00:07:51.000]  甚至好像一點都不存在
[00:07:51.000 --> 00:07:53.000]  詩人就好像被遺忘
[00:07:53.000 --> 00:07:56.000]  被棄絕的一個狀態一樣
[00:07:56.000 --> 00:07:57.000]  然後他說
[00:07:57.000 --> 00:07:59.000]  「我從前與眾人同住
[00:07:59.000 --> 00:08:01.000]  領他們到神的殿裏
[00:08:01.000 --> 00:08:04.000]  大家用歡呼、稱頌的聲音守節
[00:08:04.000 --> 00:08:06.000]  我追想這室時
[00:08:06.000 --> 00:08:08.000]  我的心極其悲傷」
[00:08:08.000 --> 00:08:11.000]  在一個被遺忘的狀態下
[00:08:11.000 --> 00:08:13.000]  但他記得一件事
[00:08:13.000 --> 00:08:15.000]  是一個對比
[00:08:15.000 --> 00:08:16.000]  他記得的是甚麼呢?
[00:08:16.000 --> 00:08:19.000]  就是他以前如何和一班弟兄姊妹
[00:08:19.000 --> 00:08:21.000]  在上帝的殿裏敬拜
[00:08:21.000 --> 00:08:25.000]  一起歡呼、稱頌、守節
[00:08:25.000 --> 00:08:30.000]  但今天他好像是一個孤獨的畫面
[00:08:30.000 --> 00:08:32.000]  他追想的可能是一個
[00:08:32.000 --> 00:08:37.000]  很多人群體一起歡呼、稱頌
[00:08:37.000 --> 00:08:41.000]  但他心裏這一刻是孤獨
[00:08:41.000 --> 00:08:43.000]  而神的殿
[00:08:43.000 --> 00:08:48.000]  歡呼、稱頌是過去的一個感受、情緒
[00:08:48.000 --> 00:08:52.000]  但今天他內心是極其悲傷
[00:08:52.000 --> 00:08:54.000]  無論是被遺忘和記得
[00:08:54.000 --> 00:08:55.000]  眾人和孤獨
[00:08:55.000 --> 00:08:58.000]  還是歡呼、稱頌和今天極其悲傷
[00:08:58.000 --> 00:09:01.000]  都是一個很強烈的對比
[00:09:01.000 --> 00:09:04.000]  然後他就做了一個
[00:09:04.000 --> 00:09:07.000]  和自己的心去對話
[00:09:07.000 --> 00:09:09.000]  「我的心啊,你為何憂悶?
[00:09:09.000 --> 00:09:11.000]  為何在我裏面煩躁?
[00:09:11.000 --> 00:09:14.000]  應當仰望神,我還要稱謝他
[00:09:14.000 --> 00:09:17.000]  我當面的請救」
[00:09:17.000 --> 00:09:19.000]  私人對話的對象
[00:09:19.000 --> 00:09:22.000]  從我的神開始變成我的心
[00:09:22.000 --> 00:09:25.000]  好像和自己有一個對話一樣
[00:09:25.000 --> 00:09:28.000]  在經文裏面說的憂悶和煩躁
[00:09:28.000 --> 00:09:29.000]  其實就好像
[00:09:29.000 --> 00:09:32.000]  說他的心好像在下沉一樣
[00:09:32.000 --> 00:09:35.000]  去到很深處
[00:09:35.000 --> 00:09:37.000]  一個下沉的狀態
[00:09:37.000 --> 00:09:40.000]  煩躁就有一種裏面
[00:09:40.000 --> 00:09:44.000]  嘲叫和喊叫的狀態
[00:09:44.000 --> 00:09:45.000]  不知道在說什麼
[00:09:45.000 --> 00:09:47.000]  但裏面有很多的聲音
[00:09:47.000 --> 00:09:49.000]  即是煩躁
[00:09:49.000 --> 00:09:50.000]  但他和自己說
[00:09:50.000 --> 00:09:52.000]  無論如何
[00:09:52.000 --> 00:09:54.000]  你應當仰望他
[00:09:54.000 --> 00:09:56.000]  並且要稱謝他
[00:09:56.000 --> 00:09:58.000]  仰望其實有一個意思
[00:09:58.000 --> 00:09:59.000]  就是等候
[00:09:59.000 --> 00:10:02.000]  等候上帝自己的彰顯
[00:10:02.000 --> 00:10:05.000]  第一段42篇
[00:10:05.000 --> 00:10:07.000]  給我們看到的圖畫
[00:10:07.000 --> 00:10:09.000]  是一個缺水的狀態
[00:10:09.000 --> 00:10:13.000]  心田好像接近一個龜裂的狀況
[00:10:13.000 --> 00:10:15.000]  渴想上帝
[00:10:15.000 --> 00:10:18.000]  但他感受的是被棄絕
[00:10:18.000 --> 00:10:21.000]  他追想的是過往的歡樂
[00:10:21.000 --> 00:10:24.000]  但現在卻只有悲傷
[00:10:24.000 --> 00:10:27.000]  在裏面有憂悶煩躁
[00:10:27.000 --> 00:10:31.000]  但卻提醒自己要仰望稱謝
[00:10:31.000 --> 00:10:34.000]  是一個非常矛盾的狀態
[00:10:34.000 --> 00:10:37.000]  我找了一些畫
[00:10:37.000 --> 00:10:42.000]  人們形容是一個波蘭藝術家畫的
[00:10:42.000 --> 00:10:46.000]  他形容是那個藝術家本身有抑鬱症
[00:10:46.000 --> 00:10:51.000]  他希望表達他在抑鬱的狀態裏
[00:10:51.000 --> 00:10:53.000]  心情究竟是怎樣
[00:10:53.000 --> 00:10:55.000]  灰濛濛一片
[00:10:55.000 --> 00:10:59.000]  只有一點光芒等等
[00:10:59.000 --> 00:11:02.000]  我不知道詩人會不會
[00:11:02.000 --> 00:11:05.000]  其實都有同樣的感受呢
[00:11:05.000 --> 00:11:07.000]  去到第二段
[00:11:07.000 --> 00:11:08.000]  第六節開始
[00:11:08.000 --> 00:11:09.000]  我的神啊
[00:11:09.000 --> 00:11:11.000]  我的心在我裏面憂悶
[00:11:11.000 --> 00:11:13.000]  所以我從約旦地
[00:11:13.000 --> 00:11:14.000]  從黑門嶺
[00:11:14.000 --> 00:11:16.000]  從米薩山紀念你
[00:11:16.000 --> 00:11:20.000]  約旦地 黑門嶺 米薩山
[00:11:20.000 --> 00:11:22.000]  現在的地點在哪裏呢
[00:11:22.000 --> 00:11:24.000]  其實都不是很明白
[00:11:24.000 --> 00:11:27.000]  大概就是距離耶路撒冷
[00:11:27.000 --> 00:11:30.000]  一個比較遙遠的地方
[00:11:30.000 --> 00:11:32.000]  和他的心情都一樣
[00:11:32.000 --> 00:11:36.000]  和耶路撒冷和上帝遙不可及
[00:11:36.000 --> 00:11:40.000]  並且這些地點都是比較高的地方
[00:11:40.000 --> 00:11:42.000]  因為以前的人會覺得
[00:11:42.000 --> 00:11:44.000]  或者現在都是
[00:11:44.000 --> 00:11:47.000]  越高的地方就越靠近上帝
[00:11:47.000 --> 00:11:50.000]  所以他就去到一些高的地方
[00:11:50.000 --> 00:11:51.000]  但另外一句
[00:11:51.000 --> 00:11:52.000]  第七節
[00:11:52.000 --> 00:11:53.000]  你的瀑布發聲
[00:11:53.000 --> 00:11:55.000]  深淵就與深淵響應
[00:11:55.000 --> 00:11:57.000]  你的波浪紅塗萬過我身
[00:11:57.000 --> 00:11:59.000]  也是來自
[00:11:59.000 --> 00:12:03.000]  剛剛的歌詞也是來自這段經文
[00:12:03.000 --> 00:12:06.000]  從一個高處
[00:12:06.000 --> 00:12:07.000]  突然間
[00:12:07.000 --> 00:12:11.000]  他就說他的心情是在一個深淵裏面
[00:12:11.000 --> 00:12:13.000]  在一個低處裏面
[00:12:13.000 --> 00:12:17.000]  而瀑布 深淵 波浪紅塗
[00:12:17.000 --> 00:12:19.000]  其實通通這些字眼
[00:12:19.000 --> 00:12:23.000]  都是在《創世記》裏面所用的
[00:12:23.000 --> 00:12:24.000]  就是
[00:12:24.000 --> 00:12:26.000]  深淵特別是在說
[00:12:26.000 --> 00:12:30.000]  未創造時的大地的混沌
[00:12:30.000 --> 00:12:33.000]  和在一個無底的幽谷裏面
[00:12:33.000 --> 00:12:35.000]  而波浪紅塗
[00:12:35.000 --> 00:12:38.000]  可以聯想到當時上帝用洪水
[00:12:38.000 --> 00:12:40.000]  去滅世的時候
[00:12:40.000 --> 00:12:42.000]  詩人好像在一個
[00:12:42.000 --> 00:12:45.000]  被審判的狀態裏面
[00:12:45.000 --> 00:12:47.000]  因此我們見到
[00:12:47.000 --> 00:12:51.000]  第六 第七 甚至一會兒說到第八節
[00:12:51.000 --> 00:12:54.000]  就好像一個正面又負面又正面
[00:12:54.000 --> 00:12:57.000]  然後又去到負面的一個
[00:12:57.000 --> 00:13:01.000]  起伏不斷的情緒
[00:13:01.000 --> 00:13:03.000]  一個這樣的矛盾在裏面
[00:13:03.000 --> 00:13:05.000]  第八節很難解釋
[00:13:05.000 --> 00:13:06.000]  因為他跳得很快
[00:13:06.000 --> 00:13:08.000]  剛剛才說自己在深淵
[00:13:08.000 --> 00:13:09.000]  但突然又說
[00:13:09.000 --> 00:13:11.000]  白晝 夜和 必思慈愛
[00:13:11.000 --> 00:13:13.000]  黑夜 我要歌頌祈禱
[00:13:13.000 --> 00:13:16.000]  賜我生命的神
[00:13:16.000 --> 00:13:19.000]  他形容上帝好像一個無時無刻的看顧
[00:13:19.000 --> 00:13:22.000]  晝夜不分地去思忍
[00:13:22.000 --> 00:13:25.000]  但上一句卻是很負面
[00:13:25.000 --> 00:13:27.000]  這一句是非常正面
[00:13:27.000 --> 00:13:30.000]  但下一句又回到很負面的一個狀態
[00:13:30.000 --> 00:13:33.000]  他說我要對我的神 盤石說
[00:13:33.000 --> 00:13:35.000]  你為何忘記我呢
[00:13:35.000 --> 00:13:38.000]  我為何因受敵的欺壓時常哀痛呢
[00:13:38.000 --> 00:13:40.000]  我不知道大家有沒有試過
[00:13:40.000 --> 00:13:42.000]  在一個哀傷裏面
[00:13:42.000 --> 00:13:44.000]  其實很可能和詩人一樣
[00:13:44.000 --> 00:13:48.000]  情緒都好像起伏不定
[00:13:48.000 --> 00:13:51.000]  一時覺得很hyper
[00:13:51.000 --> 00:13:53.000]  很高興
[00:13:53.000 --> 00:13:58.000]  但有時卻是可以由高處直落到深淵
[00:13:58.000 --> 00:14:03.000]  詩人形容上帝是盤石
[00:14:03.000 --> 00:14:06.000]  但這個盤石卻是忘記了他
[00:14:06.000 --> 00:14:09.000]  地形嘲笑也沒有離開
[00:14:09.000 --> 00:14:12.000]  甚至在他腦裏不斷地營繞著
[00:14:12.000 --> 00:14:16.000]  甚至他也不懂得回答受敵的話
[00:14:16.000 --> 00:14:21.000]  因為他也認同上帝忘記了他
[00:14:21.000 --> 00:14:25.000]  今晚讓我們看到第二幅圖畫
[00:14:25.000 --> 00:14:27.000]  又是和水有關
[00:14:27.000 --> 00:14:30.000]  這幅不是一個缺水的狀態
[00:14:30.000 --> 00:14:32.000]  這次是深陷大水
[00:14:32.000 --> 00:14:34.000]  好像沒頂一樣
[00:14:34.000 --> 00:14:35.000]  落頂之險
[00:14:35.000 --> 00:14:38.000]  在一個痛苦裏掙扎求存
[00:14:38.000 --> 00:14:40.000]  心靈無法安靜
[00:14:40.000 --> 00:14:42.000]  甚至心煩意亂
[00:14:42.000 --> 00:14:45.000]  好像有兩種聲音對決一樣
[00:14:45.000 --> 00:14:50.000]  一種是敵人嘲笑和真實環境的狀況
[00:14:50.000 --> 00:14:52.000]  都是比較負面
[00:14:52.000 --> 00:14:54.000]  但自己的內心不斷提醒自己
[00:14:54.000 --> 00:14:57.000]  要對上帝有信心
[00:14:57.000 --> 00:14:59.000]  我找了一些藝術家
[00:14:59.000 --> 00:15:04.000]  他們在這個狀態下畫了一些畫
[00:15:04.000 --> 00:15:09.000]  好像能表現到經文所說的狀態
[00:15:09.000 --> 00:15:13.000]  心煩意亂 矛盾
[00:15:13.000 --> 00:15:19.000]  很多種聲音的狀態
[00:15:19.000 --> 00:15:21.000]  在整個詩篇42篇裏面
[00:15:21.000 --> 00:15:26.000]  我們看到水只是一種意象
[00:15:26.000 --> 00:15:28.000]  一種工具
[00:15:28.000 --> 00:15:31.000]  究竟深淵是否在說邪惡呢
[00:15:31.000 --> 00:15:33.000]  其實可能不是很重要
[00:15:33.000 --> 00:15:35.000]  重要的地方是
[00:15:35.000 --> 00:15:37.000]  他用了水作為工具
[00:15:37.000 --> 00:15:40.000]  去表達內心的情緒
[00:15:40.000 --> 00:15:44.000]  反而我們看重的是詩篇42篇
[00:15:44.000 --> 00:15:46.000]  他向上帝的禱告
[00:15:46.000 --> 00:15:49.000]  是真誠地表達內心的感受
[00:15:49.000 --> 00:15:51.000]  沒有任何隱藏
[00:15:51.000 --> 00:15:55.000]  亦不刻意地去製造任何形象
[00:15:55.000 --> 00:15:57.000]  我內心是怎樣
[00:15:57.000 --> 00:15:59.000]  我是多麼不濟
[00:15:59.000 --> 00:16:02.000]  我便來到上帝面前去禱告 去求
[00:16:02.000 --> 00:16:05.000]  沒有隱藏自己的掙扎和矛盾
[00:16:05.000 --> 00:16:09.000]  在裏面可能正如我們之前有分享過
[00:16:09.000 --> 00:16:12.000]  人不一定只有一面
[00:16:12.000 --> 00:16:13.000]  可以是很複雜
[00:16:13.000 --> 00:16:16.000]  可以是哀傷又重砸
[00:16:16.000 --> 00:16:20.000]  亦可以是深掃 亦有時是信心的肯定
[00:16:20.000 --> 00:16:23.000]  或者整篇詩篇42篇讓我們看到
[00:16:23.000 --> 00:16:25.000]  其實內容是怎樣
[00:16:25.000 --> 00:16:27.000]  都不是很重要
[00:16:27.000 --> 00:16:30.000]  反而背後給我們帶出的
[00:16:30.000 --> 00:16:32.000]  是一種神學或信念
[00:16:32.000 --> 00:16:35.000]  就是可能私人對於福禍的一個看法
[00:16:35.000 --> 00:16:39.000]  對他來說 環境不是定義去福禍
[00:16:39.000 --> 00:16:43.000]  當然受敵的圍困一定是難受
[00:16:43.000 --> 00:16:48.000]  但對他來說 上帝的遠離更加令他痛苦
[00:16:48.000 --> 00:16:51.000]  這是私人對於福禍的一個看法
[00:16:51.000 --> 00:16:57.000]  亦可能是詩篇42篇讓我們看到的一個神學的反省
[00:16:57.000 --> 00:17:05.000]  我第一部分講解了我對於這首歌或經文的一些想法
[00:17:05.000 --> 00:17:09.000]  希望可以讓大家更加了解到
[00:17:09.000 --> 00:17:13.000]  這首歌有沒有問題
[00:17:13.000 --> 00:17:15.000]  你們自己去判斷
[00:17:15.000 --> 00:17:18.000]  第二個部分 我希望做一個引子
[00:17:18.000 --> 00:17:23.000]  去解釋一下 為什麼會將詩歌和神學放在一起
[00:17:23.000 --> 00:17:27.000]  有人說 我上網去找
[00:17:27.000 --> 00:17:33.000]  好像是一個大文豪 他說過一句話
[00:17:33.000 --> 00:17:37.000]  開啟人類智慧的寶庫有三把的鑰匙
[00:17:37.000 --> 00:17:43.000]  一把是數字 一把是字母 另一把是音符
[00:17:43.000 --> 00:17:48.000]  數字發展出來的 當然是很多方程式 科學等等
[00:17:48.000 --> 00:17:52.000]  字母就是文字 而音符就是音樂
[00:17:52.000 --> 00:17:59.000]  的確 有些人去形容字母文學 當然是美的
[00:17:59.000 --> 00:18:01.000]  音樂亦可以是美
[00:18:01.000 --> 00:18:05.000]  不知道有沒有聽過讀書以前的同學
[00:18:05.000 --> 00:18:08.000]  數字很美 有沒有聽過
[00:18:08.000 --> 00:18:11.000]  也有的 可能他們也明白到
[00:18:11.000 --> 00:18:15.000]  數字 字母和音符都是同一個層次
[00:18:15.000 --> 00:18:21.000]  不過在我們華人教會 或者在教會裏面
[00:18:21.000 --> 00:18:24.000]  很多時候我們對於神學的表達
[00:18:24.000 --> 00:18:27.000]  只是在文字的範疇裏面
[00:18:27.000 --> 00:18:31.000]  很多時候是用文字去表達神學的理念
[00:18:31.000 --> 00:18:35.000]  一些定義的原則等等
[00:18:35.000 --> 00:18:39.000]  但有時候神學不只是文字的表達
[00:18:39.000 --> 00:18:43.000]  也不只是洋洋數萬字的學術文章
[00:18:43.000 --> 00:18:45.000]  很多footnote那種
[00:18:45.000 --> 00:18:51.000]  神學也不是限制在希伯來文和希臘文裏面
[00:18:51.000 --> 00:18:54.000]  這種語言其實也有很多限制
[00:18:54.000 --> 00:18:56.000]  有很多說話也不能夠表達
[00:18:56.000 --> 00:19:01.000]  神學應該可以用不同的方式去呈現出來
[00:19:01.000 --> 00:19:07.000]  其中可能可以用數學 也可以用音符去表達出來
[00:19:07.000 --> 00:19:12.000]  文字之外的方式其實不是今天才有
[00:19:12.000 --> 00:19:15.000]  其實初期教會已經開始有這樣的發展
[00:19:15.000 --> 00:19:19.000]  當時初期教會避免受到羅馬帝國的迫害
[00:19:19.000 --> 00:19:24.000]  其實他們轉移了用很多視覺的元素去表達他們的信仰
[00:19:24.000 --> 00:19:27.000]  包括一些圖像 一些象徵的符號
[00:19:27.000 --> 00:19:32.000]  可能大家也見過有時候會有一條魚的符號
[00:19:32.000 --> 00:19:36.000]  大家浸禮買禮物也一定有買過
[00:19:36.000 --> 00:19:48.000]  這條魚的字其實是來自耶穌基督神的兒子救世主的字母的字首而組成
[00:19:48.000 --> 00:19:53.000]  所以很多時候我們會用魚去代表著耶穌基督的形象
[00:19:53.000 --> 00:19:59.000]  還有很多的 可能你去天主教也會見過有撈
[00:19:59.000 --> 00:20:02.000]  象徵著基督所帶來的希望
