
[00:00:00.000 --> 00:00:03.920]  今天來到我們復活節期間
[00:07:06.280 --> 00:07:07.760]  一群以色列人
[00:07:07.760 --> 00:07:11.080]  如何一起集體敬拜
[00:07:11.080 --> 00:07:12.760]  如果看上去剛才的表格
[00:07:12.760 --> 00:07:15.480]  有指定日期
[00:07:15.480 --> 00:07:16.960]  有月份
[00:07:16.960 --> 00:07:17.960]  有日子
[00:07:17.960 --> 00:07:20.560]  有獻上指定的祭物
[00:07:20.560 --> 00:07:21.960]  遵行上帝的話
[00:07:21.960 --> 00:07:23.960]  原來不是即興
[00:07:23.960 --> 00:07:25.960]  即是說什麼呢?
[00:07:25.960 --> 00:07:27.560]  好像我們在教會裡
[00:07:27.560 --> 00:07:29.960]  每年都會有預算
[00:07:29.960 --> 00:07:32.080]  或者我們每年清算木區
[00:07:32.080 --> 00:07:33.880]  我們知道一月
[00:07:33.880 --> 00:07:39.080]  永遠都有退休的日子
[00:07:39.080 --> 00:07:41.080]  我知道有很多
[00:07:41.080 --> 00:07:45.880]  上年我們轉了第一個星期
[00:07:45.880 --> 00:07:48.480]  我們有一個領袖說
[00:07:48.480 --> 00:07:50.080]  每年都是第二個星期
[00:07:50.080 --> 00:07:51.480]  我早就計劃到
[00:07:51.480 --> 00:07:52.880]  其實我很欣賞
[00:07:52.880 --> 00:07:58.080]  原來我們與上帝的關係
[00:07:58.080 --> 00:07:59.080]  不是即興的
[00:07:59.080 --> 00:08:00.480]  我們與上帝的關係
[00:08:00.480 --> 00:08:02.480]  是有預早的安排
[00:08:02.480 --> 00:08:07.080]  當你回到今天看這個錄播的時候
[00:08:07.080 --> 00:08:08.680]  這個現場直播的時候
[00:08:08.680 --> 00:08:12.480]  我們有沒有早就預備自己的心呢?
[00:08:12.480 --> 00:08:14.080]  與上帝
[00:08:14.080 --> 00:08:15.680]  遵行上帝的話
[00:08:15.680 --> 00:08:17.280]  都不是即興
[00:08:17.280 --> 00:08:19.480]  而是平時
[00:08:19.480 --> 00:08:22.280]  你一直聽見
[00:08:22.280 --> 00:08:23.480]  去記錄
[00:08:23.480 --> 00:08:25.680]  去深化的時候
[00:08:25.680 --> 00:08:27.280]  當有需要的時候
[00:08:27.280 --> 00:08:29.880]  上帝就可以讓你
[00:08:29.880 --> 00:08:32.480]  記得這些話
[00:08:32.480 --> 00:08:34.680]  去跟你說
[00:08:34.680 --> 00:08:36.680]  還有我們看下去的時候
[00:08:36.680 --> 00:08:39.080]  敬畏上帝是上帝的要求
[00:08:39.080 --> 00:08:42.680]  不是我們想獻一隻就獻一隻
[00:08:42.680 --> 00:08:44.280]  十隻就十隻公牛毒
[00:08:44.280 --> 00:08:47.080]  而是寫得很清楚
[00:08:47.080 --> 00:08:48.080]  我的要求
[00:08:48.080 --> 00:08:51.280]  上帝的要求
[00:08:51.280 --> 00:08:52.280]  所以我們看下去
[00:08:52.280 --> 00:08:54.280]  原來上帝交往
[00:08:54.280 --> 00:08:56.280]  與他的關係
[00:08:56.280 --> 00:08:57.880]  是依他的規則
[00:08:57.880 --> 00:08:59.880]  不是按自己的喜好
[00:08:59.880 --> 00:09:01.880]  在這個復活節期間
[00:09:01.880 --> 00:09:03.880]  我們要學習一件事
[00:09:03.880 --> 00:09:05.880]  遵行上帝的話
[00:09:05.880 --> 00:09:07.880]  是將自己的喜好
[00:09:07.880 --> 00:09:09.480]  將自己舊有的模式
[00:09:09.480 --> 00:09:12.680]  將自己舊的習慣
[00:09:12.680 --> 00:09:14.680]  去學習放下
[00:09:14.680 --> 00:09:16.280]  甚麼是「苦」、「福」
[00:09:16.280 --> 00:09:17.480]  在上帝面前
[00:09:17.480 --> 00:09:19.880]  就是不是再是你自己
[00:09:19.880 --> 00:09:21.480]  而是上帝
[00:09:21.480 --> 00:09:23.480]  容讓上帝的話
[00:09:23.480 --> 00:09:25.880]  容讓上帝的想法
[00:09:25.880 --> 00:09:27.880]  去充滿著我們自己
[00:09:27.880 --> 00:09:31.880]  我們再看下去
[00:09:31.880 --> 00:09:33.880]  第二點就是許願
[00:09:33.880 --> 00:09:38.880]  許願在三十章裏面
[00:09:38.880 --> 00:09:40.880]  是說甚麼呢?
[00:09:40.880 --> 00:09:44.480]  摩西對以色列各支派的領袖說
[00:09:44.480 --> 00:09:47.480]  這是耶和華所吩咐的話
[00:09:47.480 --> 00:09:49.880]  人若向耶和華許願
[00:09:49.880 --> 00:09:52.480]  或起誓要約束自己
[00:09:52.480 --> 00:09:53.880]  就不可食言
[00:09:53.880 --> 00:09:56.880]  必須照口中所出的一切話去做
[00:09:56.880 --> 00:09:59.880]  女子年輕還在婦階的時候
[00:09:59.880 --> 00:10:01.880]  若向耶和華許願
[00:10:01.880 --> 00:10:03.280]  要約束自己
[00:10:03.280 --> 00:10:05.480]  她父親聽見她所許的願
[00:10:05.480 --> 00:10:06.880]  和約束自己的話
[00:10:06.880 --> 00:10:08.880]  卻向她默默不言
[00:10:08.880 --> 00:10:11.880]  她所許的願和約束自己的話
[00:10:11.880 --> 00:10:13.880]  就都有效
[00:10:13.880 --> 00:10:16.880]  但是若她父親在聽見的日子
[00:10:16.880 --> 00:10:19.880]  不允許她一切所許的願
[00:10:19.880 --> 00:10:21.880]  和約束自己的話
[00:10:21.880 --> 00:10:24.880]  這就不算為有效
[00:10:24.880 --> 00:10:26.880]  耶和華也必赦免她
[00:10:26.880 --> 00:10:28.880]  因為她的父親不允許
[00:10:28.880 --> 00:10:30.880]  她若已出嫁
[00:10:30.880 --> 00:10:32.880]  有願在身
[00:10:32.880 --> 00:10:35.880]  或口中出了約束自己的無失話
[00:10:35.880 --> 00:10:37.880]  她丈夫聽見了
[00:10:37.880 --> 00:10:39.880]  卻在聽見的日子
[00:10:39.880 --> 00:10:40.880]  向她默默不言
[00:10:40.880 --> 00:10:43.880]  她所許的願和約束自己的話
[00:10:43.880 --> 00:10:45.880]  就都有效
[00:10:45.880 --> 00:10:48.880]  但是若她丈夫在聽見的日子不允許
[00:10:48.880 --> 00:10:51.880]  丈夫就廢了她所許的願
[00:10:51.880 --> 00:10:54.880]  和口中所出約束自己的無失話
[00:10:54.880 --> 00:10:57.880]  耶和華也必赦免她
[00:10:57.880 --> 00:11:00.880]  看完這段經文的時候
[00:11:00.880 --> 00:11:02.880]  你會發現在說什麼
[00:11:02.880 --> 00:11:04.880]  我們看回這段經文的時候
[00:11:04.880 --> 00:11:06.880]  好像在說女子
[00:11:06.880 --> 00:11:09.880]  這裡是不是在說性別歧視呢
[00:11:09.880 --> 00:11:12.880]  其實這30章的重點
[00:11:12.880 --> 00:11:16.880]  是在說爸爸
[00:11:16.880 --> 00:11:19.880]  甚至女性出嫁的時候
[00:11:19.880 --> 00:11:23.880]  丈夫要保護女性
[00:11:23.880 --> 00:11:27.880]  就像今天我們現有的場景
[00:11:27.880 --> 00:11:31.880]  一個年少的
[00:11:31.880 --> 00:11:35.880]  例如Michelle的兒子Ansel
[00:11:35.880 --> 00:11:39.880]  如果你叫他出外
[00:11:39.880 --> 00:11:41.880]  他也要有擔保人
[00:11:41.880 --> 00:11:43.880]  他的媽媽應該要保護他
[00:11:43.880 --> 00:11:45.880]  正如一個16歲的
[00:11:45.880 --> 00:11:47.880]  未到達法定年齡的時候
[00:11:47.880 --> 00:11:49.880]  他擔保人不可以就這樣簽約
[00:11:49.880 --> 00:11:51.880]  這裡所說的是
[00:11:51.880 --> 00:11:54.880]  當時的男性要保護
[00:11:54.880 --> 00:11:56.880]  有一個保護的重點
[00:11:56.880 --> 00:11:58.880]  就是保護女性
[00:11:58.880 --> 00:12:00.880]  再看下去的時候
[00:12:00.880 --> 00:12:02.880]  這裡上帝說什麼呢
[00:12:02.880 --> 00:12:07.880]  許願為什麼要用一張很特別的
[00:12:07.880 --> 00:12:09.880]  很特別的去說呢
[00:12:09.880 --> 00:12:12.880]  傳道書裡面說到
[00:12:12.880 --> 00:12:36.880]  「若你向神許願,還願不可辭而,因為他不喜歡愚昧人,你許的願應當償還,你許願不還,不如不許,不可放任你的口使肉體犯罪,也不可在使者面前說是錯許了,為何使神因你的聲音發怒,敗壞你所所做?」
[00:12:36.880 --> 00:12:39.880]  就是說其實上帝不想
[00:12:39.880 --> 00:12:41.880]  這裡經文所說什麼呢
[00:12:41.880 --> 00:12:45.880]  就是你不要隨便許願
[00:12:45.880 --> 00:12:48.880]  如果你隨便許願的時候
[00:12:48.880 --> 00:12:49.880]  你又做不到
[00:12:49.880 --> 00:12:52.880]  你只不過是順口開河
[00:12:52.880 --> 00:12:54.880]  你只不過會影響
[00:12:54.880 --> 00:13:01.880]  你的心也不是上帝真心想做這件事
[00:13:01.880 --> 00:13:04.880]  我們去想想
[00:13:04.880 --> 00:13:06.880]  我們跟上帝的關係
[00:13:06.880 --> 00:13:08.880]  會不會有時候的祈禱
[00:13:08.880 --> 00:13:09.880]  也會是這樣呢
[00:13:09.880 --> 00:13:12.880]  就是說如果
[00:13:12.880 --> 00:13:13.880]  上帝啊
[00:13:13.880 --> 00:13:17.880]  我現在面對著這個處境
[00:13:17.880 --> 00:13:18.880]  我很想
[00:13:18.880 --> 00:13:21.880]  上帝我要去禁食
[00:13:21.880 --> 00:13:23.880]  當我去禁食
[00:13:23.880 --> 00:13:24.880]  40天的時候
[00:13:24.880 --> 00:13:25.880]  主要是要聽
[00:13:25.880 --> 00:13:28.880]  這個是在利用上帝
[00:13:28.880 --> 00:13:32.880]  禁食是要讓我們回到上帝身邊
[00:13:32.880 --> 00:13:34.880]  禁食不是操控上帝
[00:13:34.880 --> 00:13:36.880]  又或者有時候我們聽見
[00:13:36.880 --> 00:13:37.880]  有很多人說
[00:13:37.880 --> 00:13:40.880]  上帝如果你聽我這樣說的時候
[00:13:40.880 --> 00:13:44.880]  我就全部奉獻給你
[00:13:44.880 --> 00:13:45.880]  我就讀神學
[00:13:45.880 --> 00:13:47.880]  我就為你做很多很多的事
[00:13:47.880 --> 00:13:49.880]  你叫我做什麼都可以
[00:13:49.880 --> 00:13:51.880]  這個也是在說什麼呢
[00:13:51.880 --> 00:13:53.880]  一個民間的信仰
[00:13:53.880 --> 00:13:56.880]  就是你好像求籤一樣
[00:13:56.880 --> 00:13:58.880]  你很想上帝去祝福你
[00:13:58.880 --> 00:14:01.880]  但真正當我們面對著
[00:14:01.880 --> 00:14:03.880]  我們很難解決的處境
[00:14:03.880 --> 00:14:04.880]  禱告的時候
[00:14:04.880 --> 00:14:07.880]  說要讓我們和上帝更加親近
[00:14:07.880 --> 00:14:09.880]  說要在這個風暴裡
[00:14:09.880 --> 00:14:11.880]  我們和上帝去同行
[00:14:11.880 --> 00:14:16.880]  究竟它最終的結局是怎樣的時候
[00:14:16.880 --> 00:14:17.880]  沒有人知道
[00:14:17.880 --> 00:14:19.880]  但重點就是我們的信仰
[00:14:19.880 --> 00:14:21.880]  不是透過許願
[00:14:21.880 --> 00:14:26.880]  你不會因為你額外做更加多的事
[00:14:26.880 --> 00:14:28.880]  上帝就會聽
[00:14:28.880 --> 00:14:30.880]  如果你額外做很多
[00:14:30.880 --> 00:14:32.880]  律法要你做的事的時候
[00:14:32.880 --> 00:14:35.880]  我們只不過是在利用上帝
[00:14:35.880 --> 00:14:40.880]  上帝不需要我們150天都每天回教會
[00:14:40.880 --> 00:14:43.880]  為了討好上帝
[00:14:43.880 --> 00:14:45.880]  上帝說的話就是
[00:14:45.880 --> 00:14:49.880]  你只需要遵行我的話就行了
[00:14:49.880 --> 00:14:53.880]  你不需要做那麼多額外的事
[00:14:53.880 --> 00:14:57.880]  去利用我們的天賦
[00:14:57.880 --> 00:15:01.880]  所以信仰不是操控上帝
[00:15:01.880 --> 00:15:04.880]  我們有沒有一些東西
[00:15:04.880 --> 00:15:08.880]  我們想想在我們的禱告上
[00:15:08.880 --> 00:15:14.880]  會不會有時候都是以我們自己為先呢
[00:15:14.880 --> 00:15:16.880]  上帝我想這樣
[00:15:16.880 --> 00:15:17.880]  你給我吧
[00:15:17.880 --> 00:15:19.880]  上帝我不想這樣
[00:15:19.880 --> 00:15:20.880]  求你給我
[00:15:20.880 --> 00:15:24.880]  但是再進深一步的時候
[00:15:24.880 --> 00:15:28.880]  如果你回看剛才我第一點說的
[00:15:28.880 --> 00:15:31.880]  進行耶穌基督
[00:15:31.880 --> 00:15:35.880]  祂很希望將這個虎杯挪開
[00:15:35.880 --> 00:15:42.880]  但是祂最後還是將祂的生命釘在十字架上
[00:15:42.880 --> 00:15:44.880]  一群的以色列人
[00:15:44.880 --> 00:15:48.880]  他們想著耶穌進入耶路撒冷的時候
[00:15:48.880 --> 00:15:52.880]  可以復興以色列國
[00:15:52.880 --> 00:15:54.880]  拯救以色列民
[00:15:54.880 --> 00:16:01.880]  羅馬的政府可以下陷
[00:16:01.880 --> 00:16:05.880]  去幫助這些以色列人
[00:16:05.880 --> 00:16:07.880]  這是我們的禱告
[00:16:07.880 --> 00:16:08.880]  我們很想是這樣
[00:16:08.880 --> 00:16:09.880]  我們以為是這樣
[00:16:09.880 --> 00:16:13.880]  但是耶穌的選擇就是
[00:16:13.880 --> 00:16:17.880]  他遵行上帝的話
[00:16:17.880 --> 00:16:20.880]  他知道天賦的心意不是這樣
[00:16:20.880 --> 00:16:24.880]  他是將自己降伏在天賦面前
[00:16:24.880 --> 00:16:27.880]  這就是上帝要我們去進行的事
[00:16:27.880 --> 00:16:31.880]  將生命放上這個陷阱
[00:16:31.880 --> 00:16:38.880]  所以一群以色列人和耶穌的想法很不一樣
[00:16:38.880 --> 00:16:41.880]  今天可能我們和耶穌的想法都很不一樣
[00:16:41.880 --> 00:16:45.880]  但是我們心可以怎樣更加貼近
[00:16:45.880 --> 00:16:47.880]  知道上帝想我們怎樣呢
[00:16:47.880 --> 00:16:54.880]  唯有就是平時在這個習慣裏
[00:16:54.880 --> 00:16:57.880]  在這個疫情裏
[00:16:57.880 --> 00:16:59.880]  我們有沒有好好把握
[00:16:59.880 --> 00:17:02.880]  去和上帝更加貼近呢
[00:17:02.880 --> 00:17:05.880]  在《新命紀》23章21至23節
[00:17:05.880 --> 00:17:07.880]  你向耶和華你的神許願
[00:17:07.880 --> 00:17:09.880]  不可遲而還願
[00:17:09.880 --> 00:17:12.880]  因為耶和華你的神必定向你追討
[00:17:12.880 --> 00:17:13.880]  你就有罪了
[00:17:13.880 --> 00:17:16.880]  你若不許願倒沒有罪
[00:17:16.880 --> 00:17:18.880]  你嘴唇所說你親口承認的
[00:17:18.880 --> 00:17:22.880]  要照你甘心向耶和華你神許的願
[00:17:22.880 --> 00:17:24.880]  謹守遵行
[00:17:24.880 --> 00:17:27.880]  所以如果我們看《新命紀》的時候
[00:17:27.880 --> 00:17:31.880]  上帝在這裏所說的
[00:17:31.880 --> 00:17:33.880]  就是你要去遵行
[00:17:33.880 --> 00:17:35.880]  謹守遵行
[00:17:35.880 --> 00:17:37.880]  唯有你平時的習慣
[00:17:37.880 --> 00:17:40.880]  去聽多一點上帝的話
[00:17:40.880 --> 00:17:41.880]  你才可以遵行
[00:17:41.880 --> 00:17:42.880]  不然你會在哪裏呢
[00:17:42.880 --> 00:17:44.880]  這些說話一早上起來的時候
[00:17:44.880 --> 00:17:46.880]  我們聽甚麼
[00:17:46.880 --> 00:17:48.880]  我們在腦裏面放了甚麼
[00:17:48.880 --> 00:17:50.880]  我們經常用甚麼
[00:17:50.880 --> 00:17:52.880]  我們的螢幕時間
[00:17:52.880 --> 00:17:58.880]  有時候我們要看電話的螢幕時間
[00:17:58.880 --> 00:18:02.880]  我們的螢幕是被我們的訊息侵佔
[00:18:02.880 --> 00:18:06.880]  還是被上帝的話充滿呢
[00:18:06.880 --> 00:18:08.880]  好
[00:18:08.880 --> 00:18:12.880]  這28至30章的總結
[00:18:12.880 --> 00:18:14.880]  今天的重點就是
[00:18:14.880 --> 00:18:16.880]  在復活節裏
[00:18:16.880 --> 00:18:18.880]  我想提醒大家
[00:18:18.880 --> 00:18:22.880]  信仰不是偶發熱心而要準備
[00:18:22.880 --> 00:18:24.880]  正如今天我們現在
[00:18:24.880 --> 00:18:28.880]  在疫情裏
[00:18:28.880 --> 00:18:32.880]  我們不能去旅行
[00:18:32.880 --> 00:18:35.880]  我記得我和弟兄姊妹分享過
[00:18:35.880 --> 00:18:40.880]  我發現之前有機會去旅行的時候
[00:18:40.880 --> 00:18:43.880]  是我一個很大的體驗
[00:18:43.880 --> 00:18:45.880]  當我去這個國家的時候
[00:18:45.880 --> 00:18:49.880]  我會看看這個國家有甚麼需要去代禱
[00:18:49.880 --> 00:18:52.880]  當我直接去到這個地方的時候
[00:18:52.880 --> 00:18:59.880]  我會去聆聽上帝給我看見的東西
[00:18:59.880 --> 00:19:01.880]  然後我為這個國家
[00:19:01.880 --> 00:19:03.880]  為這裏的子民去禱告
[00:19:03.880 --> 00:19:05.880]  這個是說準備
[00:19:05.880 --> 00:19:07.880]  我們今天去旅行的時候
[00:19:07.880 --> 00:19:09.880]  我們有沒有準備
[00:19:09.880 --> 00:19:11.880]  我去這個國家的時候
[00:19:11.880 --> 00:19:14.880]  上帝想我看見甚麼
[00:19:14.880 --> 00:19:16.880]  想我經歷甚麼
[00:19:16.880 --> 00:19:18.880]  就算和上帝一起玩
[00:19:18.880 --> 00:19:20.880]  我們都可以
[00:19:20.880 --> 00:19:22.880]  我們怎樣可以和上帝一起去經歷呢
[00:19:22.880 --> 00:19:24.880]  信仰不是偶發熱心而要準備
[00:19:24.880 --> 00:19:26.880]  不是一時的衝動
[00:19:26.880 --> 00:19:27.880]  有一個感動
[00:19:27.880 --> 00:19:32.880]  我好想上帝對這個男生
[00:19:32.880 --> 00:19:35.880]  這個男生這個女生好有感動
[00:19:35.880 --> 00:19:36.880]  求你給我吧
[00:19:36.880 --> 00:19:38.880]  如果你給我的時候
[00:19:38.880 --> 00:19:40.880]  我甚麼都會做的
[00:19:40.880 --> 00:19:42.880]  上帝我這份工作
[00:19:42.880 --> 00:19:43.880]  我好想要
[00:19:43.880 --> 00:19:45.880]  求你給我吧
[00:19:45.880 --> 00:19:46.880]  只要你給我
[00:19:46.880 --> 00:19:47.880]  我就額外為你做
[00:19:47.880 --> 00:19:48.880]  不是
[00:19:48.880 --> 00:19:50.880]  這裏經文裏所說
[00:19:50.880 --> 00:19:51.880]  不需要額外
[00:19:51.880 --> 00:19:53.880]  你只需要進行
[00:19:53.880 --> 00:19:57.880]  上帝關心的是我們平日生活的習慣
[00:19:57.880 --> 00:19:59.880]  現在有點難
[00:19:59.880 --> 00:20:01.880]  我聽見有很多家庭
[00:20:01.880 --> 00:20:04.880]  都是要照顧小朋友
[00:20:04.880 --> 00:20:07.880]  到自己有私人時間
[00:20:07.880 --> 00:20:10.880]  都很遲才睡
[00:20:10.880 --> 00:20:11.880]  兩三點
[00:20:11.880 --> 00:20:13.880]  甚至乎四點
[00:20:13.880 --> 00:20:15.880]  會不會
[00:20:15.880 --> 00:20:22.880]  當我們現在要有社交距離的時候
[00:20:22.880 --> 00:20:25.880]  我們反而沒有上帝
[00:20:25.880 --> 00:20:28.880]  我們的信仰都變成睡覺
[00:20:28.880 --> 00:20:31.880]  我們的信仰變成暫時放下
[00:20:31.880 --> 00:20:32.880]  因為都沒有人督察我們
[00:20:32.880 --> 00:20:33.880]  都沒有人知道
[00:20:33.880 --> 00:20:35.880]  但上帝知道
[00:20:35.880 --> 00:20:38.880]  上帝關心的是我們平日的生活習慣
[00:20:38.880 --> 00:20:41.880]  上帝說不需要你額外付出
