
[00:00:00.000 --> 00:00:04.000]  大兄姐妹,大家平安
[00:04:30.000 --> 00:04:37.000]  保羅在寫這篇後書前的一年
[00:04:37.000 --> 00:04:42.000]  當時他已經在寫前書時
[00:04:42.000 --> 00:04:46.000]  已經向群體作出呼籲
[00:04:46.000 --> 00:04:52.000]  鼓勵他們對耶路撒冷教會作出捐獻
[00:04:52.000 --> 00:04:57.000]  為什麼耶路撒冷教會當時有這麼大的需要呢?
[00:04:57.000 --> 00:05:02.000]  第一個原因是在《使徒行傳》11章提及過
[00:05:02.000 --> 00:05:04.000]  當時在那個年代
[00:05:04.000 --> 00:05:07.000]  曾經有一個大饑荒出現
[00:05:07.000 --> 00:05:09.000]  一個很嚴重的天災
[00:05:09.000 --> 00:05:11.000]  另外一個原因是
[00:05:11.000 --> 00:05:15.000]  當時耶路撒冷教會也在經歷很大的逼迫
[00:05:15.000 --> 00:05:17.000]  我們也很熟悉
[00:05:17.000 --> 00:05:23.000]  都是來自猶太人對他們在信仰群體的逼迫
[00:05:23.000 --> 00:05:27.000]  當時這個群體在生活和經濟上
[00:05:27.000 --> 00:05:30.000]  也面對很大的需要
[00:05:30.000 --> 00:05:33.000]  保羅在宣教的歷程中
[00:05:33.000 --> 00:05:36.000]  一直建立教會和群體
[00:05:36.000 --> 00:05:40.000]  同時也呼籲不同的群體
[00:05:40.000 --> 00:05:45.000]  對這些需要作出回應和支持
[00:05:45.000 --> 00:05:50.000]  所以在今天這段經文訊息中
[00:05:50.000 --> 00:05:52.000]  我們看兩個重點
[00:05:52.000 --> 00:05:54.000]  第一個重點我們先看看
[00:05:54.000 --> 00:05:58.000]  在困乏中我們明白主因
[00:05:58.000 --> 00:06:05.000]  先聽我讀出在哥林多後書八章一至五節的經文
[00:06:05.000 --> 00:06:07.000]  聖經這裡說
[00:06:07.000 --> 00:06:12.000]  弟兄們,我們要把神賜給馬其頓宗教會的恩惠告訴你們
[00:06:12.000 --> 00:06:16.000]  他們在患難中受大考驗的時候
[00:06:16.000 --> 00:06:19.000]  仍然滿有喜樂,在極度貧窮中患皆愛
[00:06:19.000 --> 00:06:22.000]  顯出他們樂捐的慷慨
[00:06:22.000 --> 00:06:25.000]  我可以證明他們是按著能力
[00:06:25.000 --> 00:06:28.000]  而且超過了能力來捐助
[00:06:28.000 --> 00:06:30.000]  主動再三懇求我們
[00:06:30.000 --> 00:06:34.000]  准他們在這供給聖徒的善事上有份
[00:06:34.000 --> 00:06:35.000]  並且他們所做的
[00:06:35.000 --> 00:06:38.000]  不但照我們所期望的
[00:06:38.000 --> 00:06:41.000]  更照神的旨意先把自己獻給主
[00:06:41.000 --> 00:06:43.000]  又給了我們
[00:06:43.000 --> 00:06:46.000]  在這段經文裡
[00:06:46.000 --> 00:06:50.000]  保羅首先用了馬其頓教會
[00:06:50.000 --> 00:06:55.000]  包括在菲律賓、貼薩羅尼加和比利亞的教會
[00:06:55.000 --> 00:06:58.000]  叫做馬其頓宗教會
[00:06:58.000 --> 00:07:01.000]  作為我們的一個榜樣
[00:07:01.000 --> 00:07:03.000]  其實不論在菲律賓書也好
[00:07:03.000 --> 00:07:06.000]  或者在貼薩羅尼加前書也好
[00:07:06.000 --> 00:07:08.000]  其實聖經都讓我們知道
[00:07:08.000 --> 00:07:11.000]  原來馬其頓的宗教會
[00:07:11.000 --> 00:07:15.000]  他們當時其實都是自身難保
[00:07:15.000 --> 00:07:20.000]  他們同樣都受到很大的逼迫和困難
[00:07:20.000 --> 00:07:25.000]  這些逼迫除了來自猶太人之外
[00:07:25.000 --> 00:07:28.000]  另外一個更主要的原因
[00:07:28.000 --> 00:07:30.000]  我們想像一下
[00:07:30.000 --> 00:07:36.000]  當時這群外邦人信了福音之後
[00:07:36.000 --> 00:07:40.000]  他們就不再去拜他們以前
[00:07:40.000 --> 00:07:43.000]  在他們的城市社區裡
[00:07:43.000 --> 00:07:46.000]  拜開的多神偶像崇拜
[00:07:46.000 --> 00:07:48.000]  他們就會遠離
[00:07:48.000 --> 00:07:51.000]  你想像一下會有什麼事情發生
[00:07:51.000 --> 00:07:55.000]  就是如果在社區裡
[00:07:55.000 --> 00:07:57.000]  或者我們在一條圍村裡
[00:07:57.000 --> 00:08:00.000]  每個人本來都拜開神的
[00:08:00.000 --> 00:08:01.000]  你不拜
[00:08:01.000 --> 00:08:03.000]  萬一那條村
[00:08:03.000 --> 00:08:07.000]  或者社區裡有什麼天災人禍
[00:08:07.000 --> 00:08:09.000]  頭暈身痛
[00:08:09.000 --> 00:08:11.000]  賴在誰身上呢?
[00:08:11.000 --> 00:08:13.000]  就是賴在我們一群
[00:08:13.000 --> 00:08:17.000]  不拜外面的神的基督徒
[00:08:17.000 --> 00:08:21.000]  那群外邦的弟兄姊妹身上
[00:08:21.000 --> 00:08:25.000]  以致他們當時在他們的社區裡
[00:08:25.000 --> 00:08:27.000]  他們正在經歷的就是
[00:08:27.000 --> 00:08:29.000]  被整個社群排擠
[00:08:29.000 --> 00:08:31.000]  邊緣化
[00:08:31.000 --> 00:08:34.000]  很自然他們在生活和經濟上
[00:08:34.000 --> 00:08:37.000]  都面對很大的艱難
[00:08:37.000 --> 00:08:39.000]  但保羅在第二節就提到
[00:08:39.000 --> 00:08:41.000]  雖然這些群體
[00:08:41.000 --> 00:08:43.000]  他們正在經歷患難
[00:08:43.000 --> 00:08:44.000]  大考驗
[00:08:44.000 --> 00:08:47.000]  極度貧窮的困境裡
[00:08:47.000 --> 00:08:48.000]  但同時間保羅又提到
[00:08:48.000 --> 00:08:50.000]  他們是滿有喜樂
[00:08:50.000 --> 00:08:52.000]  格外樂捐
[00:08:52.000 --> 00:08:55.000]  而且不單止是按著能力
[00:08:55.000 --> 00:08:58.000]  還是超過了他們的能力
[00:08:58.000 --> 00:09:01.000]  捐助給耶路撒冷教會
[00:09:01.000 --> 00:09:03.000]  有一句說話
[00:09:03.000 --> 00:09:05.000]  不知道大家是否常說
[00:09:05.000 --> 00:09:08.000]  就是「先搞定自己」
[00:09:08.000 --> 00:09:11.000]  或者「先顧好自己」
[00:09:11.000 --> 00:09:14.000]  確實很真實的就是
[00:09:14.000 --> 00:09:18.000]  當我們去幫助身邊的人的時候也好
[00:09:18.000 --> 00:09:20.000]  在教會的侍奉
[00:09:20.000 --> 00:09:21.000]  做捐獻也好
[00:09:21.000 --> 00:09:22.000]  很真實
[00:09:22.000 --> 00:09:24.000]  我們都一定會先想想
[00:09:24.000 --> 00:09:27.000]  自己的狀況是怎樣
[00:09:27.000 --> 00:09:32.000]  特別是對教會的捐獻
[00:09:32.000 --> 00:09:35.000]  特別是這幾年我們在香港
[00:09:35.000 --> 00:09:37.000]  面對的經濟越來越差
[00:09:37.000 --> 00:09:39.000]  有弟兄姊妹很真實的
[00:09:39.000 --> 00:09:41.000]  都是面對著
[00:09:41.000 --> 00:09:45.000]  擔心收入會越來越不穩定
[00:09:45.000 --> 00:09:48.000]  或者甚至面對失業的威脅
[00:09:48.000 --> 00:09:52.000]  另外可能是我們在供樓
[00:09:52.000 --> 00:09:56.000]  或者家裡有年老的長者要供養
[00:09:56.000 --> 00:09:59.000]  那份經濟的壓力負擔
[00:09:59.000 --> 00:10:01.000]  或者心理的狀況
[00:10:01.000 --> 00:10:04.000]  那份壓力都可以很沉重
[00:10:04.000 --> 00:10:06.000]  這些都是很真實
[00:10:06.000 --> 00:10:09.000]  我們面對的一些掙扎
[00:10:09.000 --> 00:10:13.000]  不過在馬其頓的教會見證
[00:10:13.000 --> 00:10:14.000]  讓我們看到一件事
[00:10:14.000 --> 00:10:20.000]  其實說的不是他們實際捐獻到的數目是多少
[00:10:20.000 --> 00:10:23.000]  因為如果按著他們的能力
[00:10:23.000 --> 00:10:29.000]  就算他們捐的數目超過了保羅的期望
[00:10:29.000 --> 00:10:33.000]  其實很可能他們所捐的實質數目
[00:10:33.000 --> 00:10:35.000]  其實都是很少的
[00:10:35.000 --> 00:10:38.000]  而保羅在這裡很強調的
[00:10:38.000 --> 00:10:42.000]  不是他們捐了很大筆的金額
[00:10:42.000 --> 00:10:44.000]  保羅最強調的一件事
[00:10:44.000 --> 00:10:50.000]  就是馬其頓宗教會他們有一個樂捐的態度
[00:10:50.000 --> 00:10:53.000]  這裡也讓我們看到一件事
[00:10:53.000 --> 00:10:57.000]  原來樂意捐獻的心
[00:10:57.000 --> 00:11:01.000]  其實和一個人擁有多或少
[00:11:01.000 --> 00:11:05.000]  或者他正在經歷的是風俗富有還是貧窮
[00:11:05.000 --> 00:11:10.000]  其實未必有一個很真正的直接的關係
[00:11:10.000 --> 00:11:14.000]  我分享一下自己的一些掙扎
[00:11:14.000 --> 00:11:17.000]  我記得我最初回教會的時候
[00:11:17.000 --> 00:11:20.000]  那時候是大學畢業
[00:11:20.000 --> 00:11:22.000]  剛出來工作
[00:11:22.000 --> 00:11:24.000]  剛畢業的時候
[00:11:24.000 --> 00:11:26.000]  人工自然不會很高
[00:11:26.000 --> 00:11:33.000]  那時候很記得要還讀大學的借貸款
[00:11:33.000 --> 00:11:36.000]  然後自己租屋住給家用
[00:11:36.000 --> 00:11:39.000]  然後要繼續交學費
[00:11:39.000 --> 00:11:41.000]  繼續進修
[00:11:41.000 --> 00:11:43.000]  那時候我一出糧
[00:11:43.000 --> 00:11:45.000]  看到自己的糧
[00:11:45.000 --> 00:11:47.000]  覺得很不夠
[00:11:47.000 --> 00:11:50.000]  做奉獻是怎樣呢?
[00:11:50.000 --> 00:11:53.000]  每次做奉獻
[00:11:53.000 --> 00:11:56.000]  都是經歷一份沉重
[00:11:56.000 --> 00:11:58.000]  和肉痛
[00:11:58.000 --> 00:12:00.000]  真的肉都痛了
[00:12:00.000 --> 00:12:03.000]  那時候我有一個想像
[00:12:03.000 --> 00:12:05.000]  過了一段日子之後
[00:12:05.000 --> 00:12:10.000]  自己的工作會加薪
[00:12:10.000 --> 00:12:12.000]  手頭鬆一點
[00:12:12.000 --> 00:12:16.000]  我就想像將來做奉獻的時候
[00:12:16.000 --> 00:12:18.000]  會沒那麼肉痛
[00:12:18.000 --> 00:12:21.000]  幻想是美麗
[00:12:21.000 --> 00:12:23.000]  現實是怎樣呢?
[00:12:23.000 --> 00:12:26.000]  當過了一段日子之後
[00:12:26.000 --> 00:12:29.000]  人工真的加了
[00:12:29.000 --> 00:12:32.000]  但我發覺做奉獻的時候
[00:12:32.000 --> 00:12:35.000]  那份肉赤那份肉痛
[00:12:35.000 --> 00:12:37.000]  是會繼續
[00:12:37.000 --> 00:12:39.000]  還要是越來越痛
[00:12:39.000 --> 00:12:40.000]  為什麼呢?
[00:12:40.000 --> 00:12:44.000]  當時又想
[00:12:44.000 --> 00:12:46.000]  快要結婚了
[00:12:46.000 --> 00:12:47.000]  要存錢了
[00:12:47.000 --> 00:12:48.000]  要花很多錢
[00:12:48.000 --> 00:12:49.000]  然後再想
[00:12:49.000 --> 00:12:51.000]  結婚之後
[00:12:51.000 --> 00:12:52.000]  小朋友出生
[00:12:52.000 --> 00:12:56.000]  將來養他又要花很多錢
[00:12:56.000 --> 00:12:59.000]  然後自己人工加了
[00:12:59.000 --> 00:13:01.000]  做奉獻自然多了
[00:13:01.000 --> 00:13:03.000]  不計算也好
[00:13:03.000 --> 00:13:07.000]  一計算就痛了很多錢
[00:13:07.000 --> 00:13:12.000]  這些就是我在當中的一些掙扎
[00:13:12.000 --> 00:13:17.000]  當我回望自己的歷程的時候
[00:13:17.000 --> 00:13:25.000]  我發現人很容易只看到我們認為的不足夠
[00:13:25.000 --> 00:13:28.000]  就是想自己多一點
[00:13:28.000 --> 00:13:29.000]  多一點
[00:13:29.000 --> 00:13:30.000]  再多一點
[00:13:30.000 --> 00:13:33.000]  再多一點就好了
[00:13:33.000 --> 00:13:35.000]  我們要問
[00:13:35.000 --> 00:13:40.000]  為什麼馬其頓教會在一個貧窮艱難的處境裡
[00:13:40.000 --> 00:13:44.000]  他們有一個不一樣的態度呢?
[00:13:44.000 --> 00:13:46.000]  當我們回看經文
[00:13:46.000 --> 00:13:48.000]  保羅告訴我們原來
[00:13:48.000 --> 00:13:52.000]  馬其頓教會在奉獻的裡面
[00:13:52.000 --> 00:13:56.000]  其實是一個神所賜的恩惠
[00:13:56.000 --> 00:13:58.000]  「恩惠」這個字
[00:13:58.000 --> 00:14:01.000]  其實跟我們很認識的屬靈恩賜
[00:14:01.000 --> 00:14:04.000]  背後都有相同的意思
[00:14:04.000 --> 00:14:07.000]  在原文裡面其實是一份禮物
[00:14:07.000 --> 00:14:12.000]  原來不論是金錢奉獻
[00:14:12.000 --> 00:14:15.000]  或者我們有能力去侍奉
[00:14:15.000 --> 00:14:21.000]  原來都是因為上帝所給我們的禮物
[00:14:21.000 --> 00:14:23.000]  是一份恩典
[00:14:23.000 --> 00:14:27.000]  我們經常說一個理論
[00:14:27.000 --> 00:14:29.000]  半杯水
[00:14:29.000 --> 00:14:33.000]  確實我們每個人的生命
[00:14:33.000 --> 00:14:34.000]  我們的杯子
[00:14:34.000 --> 00:14:36.000]  我們真的有大有小
[00:14:36.000 --> 00:14:39.000]  我們各人手上拿著的杯子
[00:14:39.000 --> 00:14:41.000]  能裝的水
[00:14:41.000 --> 00:14:43.000]  有人會多一點
[00:14:43.000 --> 00:14:45.000]  有人會少一點
[00:14:45.000 --> 00:14:47.000]  不過確實我們人
[00:14:47.000 --> 00:14:50.000]  很容易只是留意
[00:14:50.000 --> 00:14:55.000]  我們杯子裝不滿水的那部分
[00:14:55.000 --> 00:14:58.000]  我們覺得不足夠
[00:14:58.000 --> 00:15:01.000]  裝滿它就好了
[00:15:01.000 --> 00:15:07.000]  卻沒有留意到自己一直有的那一半
[00:15:07.000 --> 00:15:08.000]  其實不單止這樣
[00:15:08.000 --> 00:15:10.000]  最大的問題是
[00:15:10.000 --> 00:15:15.000]  我們很多時候都不會去認清楚一件事
[00:15:15.000 --> 00:15:20.000]  原來我們自己手上的半杯水
[00:15:20.000 --> 00:15:24.000]  是神給我們的禮物
[00:15:24.000 --> 00:15:29.000]  我們一直以為自己很不足夠的半杯水
[00:15:29.000 --> 00:15:33.000]  是神給我們的恩惠
[00:15:33.000 --> 00:15:35.000]  我什麼時候發現呢?
[00:15:35.000 --> 00:15:37.000]  我都跟大家分享過
[00:15:37.000 --> 00:15:38.000]  我以前工作的時候
[00:15:38.000 --> 00:15:42.000]  我都曾經有一個大病
[00:15:42.000 --> 00:15:44.000]  中了肺癆
[00:15:44.000 --> 00:15:48.000]  我記得當我真的在那一刻
[00:15:48.000 --> 00:15:53.000]  我真的很辛苦等著進醫院的時候
[00:15:53.000 --> 00:15:55.000]  很辛苦的時候
[00:15:55.000 --> 00:15:59.000]  神都提醒我一件事
[00:15:59.000 --> 00:16:03.000]  我的工作能力
[00:16:03.000 --> 00:16:05.000]  我的金錢
[00:16:05.000 --> 00:16:11.000]  我做奉獻或是侍奉的能力機會
[00:16:11.000 --> 00:16:16.000]  其實真的不是來自我自己
[00:16:16.000 --> 00:16:20.000]  其實真的不是理所當然
[00:16:20.000 --> 00:16:24.000]  而是我們整個的生命
[00:16:24.000 --> 00:16:27.000]  我們每一天能夠活著
[00:16:27.000 --> 00:16:29.000]  我們有氣息
[00:16:29.000 --> 00:16:33.000]  是真的上帝給我們的禮物
[00:16:33.000 --> 00:16:36.000]  是祂給我們的恩典
[00:16:36.000 --> 00:16:41.000]  所以在《譚詠太前書》六章十七至十八節
[00:16:41.000 --> 00:16:43.000]  聖經這裡給我們很好的教導
[00:16:43.000 --> 00:16:45.000]  至於那些今世富足的人
[00:16:45.000 --> 00:16:47.000]  你要祝福他們不要自高
[00:16:47.000 --> 00:16:50.000]  也不要依賴靠不住的錢財
[00:16:50.000 --> 00:16:55.000]  要依靠那厚次萬物給我們享受的神
[00:16:55.000 --> 00:16:58.000]  我們一起讀出黃色的這一節經文
[00:16:58.000 --> 00:16:59.000]  預備 1 2 3
[00:16:59.000 --> 00:17:02.000]  又要祝福他們行善
[00:17:02.000 --> 00:17:04.000]  在好事上富足
[00:17:04.000 --> 00:17:05.000]  甘心施捨
[00:17:05.000 --> 00:17:07.000]  樂意分享
[00:17:07.000 --> 00:17:13.000]  我們唯有明白一切都是神給我們的禮物
[00:17:13.000 --> 00:17:16.000]  我們才懂得感恩
[00:17:16.000 --> 00:17:19.000]  而當我們真的有這份感恩的心
[00:17:19.000 --> 00:17:24.000]  我們才會不只是看到我們生命的不足夠
[00:17:24.000 --> 00:17:28.000]  又或者當我們正在經歷不足夠的時
[00:17:28.000 --> 00:17:33.000]  我們仍然可以將上帝所給我們的禮物
[00:17:33.000 --> 00:17:36.000]  我們去學習分享
[00:17:36.000 --> 00:17:41.000]  學習彼此分享這個功課
[00:17:41.000 --> 00:17:44.000]  所以當我們今天回到
[00:17:44.000 --> 00:17:47.000]  無論我們平時在教會做的十一奉獻
[00:17:47.000 --> 00:17:50.000]  又或者我們教會近期推動的
[00:17:50.000 --> 00:17:54.000]  為社會服務處賣期籌款等等
[00:17:54.000 --> 00:17:56.000]  弟兄姊妹
[00:17:56.000 --> 00:17:58.000]  盼望我們真的學習
[00:17:58.000 --> 00:18:01.000]  帶著一份感恩的心
[00:18:01.000 --> 00:18:03.000]  感恩的心
[00:18:03.000 --> 00:18:07.000]  去學習分享的功課
[00:18:07.000 --> 00:18:12.000]  接下來我們進入這段經文
[00:18:12.000 --> 00:18:14.000]  第二個重點我們一起去看
[00:18:14.000 --> 00:18:16.000]  就是在慷慨裏面
[00:18:16.000 --> 00:18:19.000]  我們要對症焦點
[00:18:19.000 --> 00:18:23.000]  我記得我年輕的時候
[00:18:23.000 --> 00:18:24.000]  有一段階段
[00:18:24.000 --> 00:18:28.000]  我很喜歡和同事朋友組隊
[00:18:28.000 --> 00:18:32.000]  玩行山籌款比賽
[00:18:32.000 --> 00:18:34.000]  有一次很有趣
[00:18:34.000 --> 00:18:42.000]  當時我拿著籌款的贊助表格
[00:18:42.000 --> 00:18:47.000]  放在一位師兄面前
[00:18:47.000 --> 00:18:52.000]  叫師兄贊助捐款
[00:18:52.000 --> 00:18:53.000]  很有趣
[00:18:53.000 --> 00:18:56.000]  當時那位師兄拿著我的表格
[00:18:56.000 --> 00:18:58.000]  你知道他在做什麼嗎
[00:18:58.000 --> 00:19:02.000]  他把整份表格從頭到尾都掃進去
[00:19:02.000 --> 00:19:04.000]  你知道他在掃什麼嗎
[00:19:04.000 --> 00:19:06.000]  我就問他
[00:19:06.000 --> 00:19:08.000]  什麼事
[00:19:08.000 --> 00:19:12.000]  填你的名字和號碼很簡單
[00:19:12.000 --> 00:19:17.000]  那位師兄當時像吃了誠實豆沙包一樣
[00:19:17.000 --> 00:19:19.000]  把他的偽論告訴我
[00:19:19.000 --> 00:19:23.000]  他說首先要找他老闆的名字
[00:19:23.000 --> 00:19:25.000]  就看看他的號碼
[00:19:25.000 --> 00:19:29.000]  他就說自己填號碼千萬不要比老闆大
[00:19:29.000 --> 00:19:33.000]  不然就怕他小器
[00:19:33.000 --> 00:19:37.000]  然後他又要再看看其他他的下屬
[00:19:37.000 --> 00:19:40.000]  他又說不要太少
[00:19:40.000 --> 00:19:44.000]  少過他們又怕被他們搶
[00:19:44.000 --> 00:19:48.000]  做一個贊助
[00:19:48.000 --> 00:19:49.000]  搞這麼多事
[00:19:49.000 --> 00:19:51.000]  看這麼多事
[00:19:51.000 --> 00:19:57.000]  另外在今天我們也容易看到
[00:19:57.000 --> 00:20:00.000]  其實外面有部分人
[00:20:00.000 --> 00:20:03.000]  當他們做捐獻做善事的時候
[00:20:03.000 --> 00:20:08.000]  可能真的只是視為一個形象工程
[00:20:08.000 --> 00:20:11.000]  他們好像只是做給別人看
[00:20:11.000 --> 00:20:14.000]  拍完照擺好姿勢
[00:20:14.000 --> 00:20:17.000]  然後再放上社交媒體
[00:20:17.000 --> 00:20:21.000]  這個就是他們最終的目的
[00:20:21.000 --> 00:20:26.000]  又或者我們回到一些民間宗教信仰
[00:20:26.000 --> 00:20:29.000]  其實很多人都會做善事
[00:20:29.000 --> 00:20:31.000]  做義工做捐獻
[00:20:31.000 --> 00:20:36.000]  其中的一些目的就是為了積功德
[00:20:36.000 --> 00:20:40.000]  另外可能向廟宇去捐獻
[00:20:40.000 --> 00:20:42.000]  也是為了什麼呢
[00:20:42.000 --> 00:20:46.000]  其實很可能就是希望神明
[00:20:46.000 --> 00:20:50.000]  可以保佑他們出入平安
[00:20:50.000 --> 00:20:54.000]  還有就是我希望捐10元香油錢
[00:20:54.000 --> 00:20:57.000]  希望我賺回的就是1000元
[00:20:57.000 --> 00:20:59.000]  1萬元
[00:20:59.000 --> 00:21:06.000]  我們要想一下背後這些捐獻的心態是為了什麼
[00:21:06.000 --> 00:21:11.000]  其實是為了我們人自己
[00:21:11.000 --> 00:21:14.000]  當我們回看這段經文的時候
[00:21:14.000 --> 00:21:17.000]  本來提到馬其頓教會他們捐獻
[00:21:17.000 --> 00:21:21.000]  是樂觀慷慨主動再三懇求
[00:21:21.000 --> 00:21:24.000]  他們真的好像跪在那裡
[00:21:24.000 --> 00:21:27.000]  求保羅讓他們有份
[00:21:27.000 --> 00:21:29.000]  我們看到他們的態度
[00:21:29.000 --> 00:21:31.000]  是他們發自內心
[00:21:31.000 --> 00:21:35.000]  按著感動甘心樂意去奉獻
[00:21:35.000 --> 00:21:39.000]  另外慷慨這個字在原文裡面
[00:21:39.000 --> 00:21:45.000]  其實是有單純專一的分享的意思
[00:21:45.000 --> 00:21:47.000]  我們就要問
[00:21:47.000 --> 00:21:50.000]  他們這份單純專一的奉獻
[00:21:50.000 --> 00:21:53.000]  或者是侍奉的態度
[00:21:53.000 --> 00:21:56.000]  或者背後的原因是什麼呢
[00:21:56.000 --> 00:21:59.000]  所以在這段經文裏面
[00:21:59.000 --> 00:22:01.000]  保羅在第九節
[00:22:01.000 --> 00:22:05.000]  他就很清楚地給我們一個很好的補充
[00:22:05.000 --> 00:22:08.000]  等一會我們一起去讀出這段經文
[00:22:08.000 --> 00:22:10.000]  預備 123
[00:22:10.000 --> 00:22:14.000]  你們知道我們主耶穌基督的恩典
[00:22:14.000 --> 00:22:18.000]  他本是富足,卻為你們成了貧窮
[00:22:18.000 --> 00:22:23.000]  好使你們因他的貧窮而成為富足
[00:22:23.000 --> 00:22:25.000]  保羅在這裡提醒我們
[00:22:25.000 --> 00:22:31.000]  其實那份奉獻或者侍奉的專一單純
[00:22:31.000 --> 00:22:35.000]  正正是因著人明白到
[00:22:35.000 --> 00:22:39.000]  耶穌基督賜給我們的救恩
[00:22:39.000 --> 00:22:43.000]  救恩是無價的
[00:22:43.000 --> 00:22:47.000]  這份救恩是因為主耶穌基督愛我們
[00:22:47.000 --> 00:22:52.000]  他先將他自己為我們擺上
[00:22:52.000 --> 00:22:57.000]  以致我們真是能夠很真實地去經歷到
[00:22:57.000 --> 00:23:00.000]  他賜給我們每個人
[00:23:00.000 --> 00:23:07.000]  因著相信他,信靠他,生命裏面那一份豐盛和滿足
[00:23:07.000 --> 00:23:12.000]  所以馬其頓教會他們正正是很明白這個道理
[00:23:12.000 --> 00:23:15.000]  所以在第五節聖經裏面就說
[00:23:15.000 --> 00:23:22.000]  他們是照著神的旨意去作出那個奉獻的行動
[00:23:22.000 --> 00:23:26.000]  奉獻的原因是什麼呢?
[00:23:26.000 --> 00:23:29.000]  第一個,就是因為主耶穌基督
[00:23:29.000 --> 00:23:34.000]  第二,就是因為這是神的旨意
[00:23:34.000 --> 00:23:39.000]  所以,亦頂姐妹,這份專一單純
[00:23:39.000 --> 00:23:42.000]  都很值得我們去反思
[00:23:42.000 --> 00:23:45.000]  今天在我們一班基督徒裏面
