
[00:00:00.000 --> 00:00:02.000]  第一位姐妹平安
[00:04:12.000 --> 00:04:14.000]  師妹的死
[00:04:14.000 --> 00:04:18.000]  然後就來到第三章所羅門的祈禱
[00:04:18.000 --> 00:04:20.000]  從這些subheadings裡面
[00:04:20.000 --> 00:04:24.000]  或者就算你還不是超級熟悉這個籍入的歷史書
[00:04:24.000 --> 00:04:26.000]  但你都會很記得
[00:04:26.000 --> 00:04:29.000]  殺上下 皇上下 代上下
[00:04:29.000 --> 00:04:35.000]  都是由大衛王朝到所羅門的很多朝代更替
[00:04:35.000 --> 00:04:37.000]  好像宮廷劇一樣
[00:04:37.000 --> 00:04:39.000]  那個狀況
[00:04:39.000 --> 00:04:41.000]  由大衛到所羅門的時候
[00:04:41.000 --> 00:04:43.000]  大家看到sub-topic就看到
[00:04:43.000 --> 00:04:46.000]  充滿著很多計謀
[00:04:46.000 --> 00:04:47.000]  這個死那個死
[00:04:47.000 --> 00:04:51.000]  是很血腥的一段皇位爭奪戰
[00:04:51.000 --> 00:04:57.000]  甚至是所羅門要去繼承這個皇位
[00:04:57.000 --> 00:04:59.000]  他要去剷除異己
[00:04:59.000 --> 00:05:01.000]  你見到很多sub-topic聽到我說
[00:05:01.000 --> 00:05:03.000]  就是說誰誰死
[00:05:03.000 --> 00:05:06.000]  還有一個他說亞比亞他被廢
[00:05:06.000 --> 00:05:08.000]  就是他趕出了一個祭司
[00:05:08.000 --> 00:05:13.000]  而那個祭司當時就是去幫敵對陣營
[00:05:13.000 --> 00:05:15.000]  就是幫亞多尼亞
[00:05:15.000 --> 00:05:17.000]  就是想著我看好你
[00:05:17.000 --> 00:05:19.000]  就像宮廷劇那樣
[00:05:19.000 --> 00:05:21.000]  我就跟你這邊 我歸你這邊
[00:05:21.000 --> 00:05:23.000]  將來如果你做皇帝
[00:05:23.000 --> 00:05:25.000]  記得要帶血小弟
[00:05:25.000 --> 00:05:27.000]  當然所羅門就不會留一個
[00:05:27.000 --> 00:05:29.000]  根本不是在自己陣營的祭司
[00:05:29.000 --> 00:05:31.000]  就趕了祭司出去
[00:05:31.000 --> 00:05:33.000]  所以可以說
[00:05:33.000 --> 00:05:35.000]  雖然大家對於所羅門皇的印象
[00:05:35.000 --> 00:05:37.000]  都是很聰明
[00:05:37.000 --> 00:05:39.000]  什麼都用金做
[00:05:39.000 --> 00:05:42.000]  但原來他的繼位
[00:05:42.000 --> 00:05:44.000]  你看到這些背景
[00:05:44.000 --> 00:05:47.000]  是一個很不光彩的內鬥
[00:05:47.000 --> 00:05:50.000]  真的有很多的媽媽去幫忙
[00:05:50.000 --> 00:05:52.000]  又剷除異己 很血腥
[00:05:52.000 --> 00:05:57.000]  在一個這樣的內鬥之中去登位
[00:05:57.000 --> 00:06:00.000]  而這個經文
[00:06:00.000 --> 00:06:03.000]  就是正正當他這個死的那個死
[00:06:03.000 --> 00:06:07.000]  剛剛準備要去繼承皇位的時候
[00:06:07.000 --> 00:06:10.000]  發生的一段他跟上帝的對話
[00:06:10.000 --> 00:06:13.000]  你就儘管去想像一下
[00:06:13.000 --> 00:06:16.000]  哇 所羅門他剛剛經歷完這些
[00:06:16.000 --> 00:06:19.000]  而他剛剛做皇帝的時候
[00:06:19.000 --> 00:06:23.000]  上帝竟然發出這樣的邀請
[00:06:23.000 --> 00:06:25.000]  你想我賜些什麼給你
[00:06:25.000 --> 00:06:27.000]  你儘管說
[00:06:27.000 --> 00:06:28.000]  這樣的狀況下
[00:06:28.000 --> 00:06:31.000]  如果你是他 你又會去求什麼呢
[00:06:31.000 --> 00:06:36.000]  我們一起去讀一下這段經文
[00:06:36.000 --> 00:06:38.000]  應該也夠大隻字
[00:06:38.000 --> 00:06:40.000]  好 準備 1 2 3
[00:06:40.000 --> 00:06:42.000]  在機片
[00:06:42.000 --> 00:06:47.000]  耶和華夜間在夢中向所羅門顯現
[00:06:47.000 --> 00:06:50.000]  上帝說:你願我賜你什麼
[00:06:50.000 --> 00:06:52.000]  你可以求
[00:06:52.000 --> 00:06:55.000]  所羅門說:你曾向你僕人
[00:06:55.000 --> 00:06:58.000]  我父親大衛大師慈愛
[00:06:58.000 --> 00:07:03.000]  因為他用忠信 公義 正直的心
[00:07:03.000 --> 00:07:05.000]  行在你面前
[00:07:05.000 --> 00:07:08.000]  你又為他傳流大慈愛
[00:07:08.000 --> 00:07:12.000]  賜他一個兒子坐在他的皇位上
[00:07:12.000 --> 00:07:14.000]  正如今天一樣
[00:07:14.000 --> 00:07:17.000]  現在 耶和華 我的上帝啊
[00:07:17.000 --> 00:07:21.000]  你是僕人接續我父親大衛作王
[00:07:21.000 --> 00:07:24.000]  但我是幼小的孩子
[00:07:24.000 --> 00:07:27.000]  不知道應當怎樣出入
[00:07:27.000 --> 00:07:31.000]  僕人住在你揀選的百姓中
[00:07:31.000 --> 00:07:36.000]  這百姓之多 多得不可點 不可算
[00:07:36.000 --> 00:07:40.000]  所以求你賜僕人善於了解的心
[00:07:40.000 --> 00:07:44.000]  可以判斷你的百姓辨明是非
[00:07:44.000 --> 00:07:49.000]  不然 誰能判斷你這麼多的百姓呢?
[00:07:49.000 --> 00:07:55.000]  所羅門因為求這事就蒙主喜悅
[00:07:55.000 --> 00:07:59.000]  上帝對他說:你既然求這事
[00:07:59.000 --> 00:08:02.000]  不為自己求壽求富
[00:08:02.000 --> 00:08:05.000]  也不求滅絕你受敵的性命
[00:08:05.000 --> 00:08:09.000]  只求能明辨可以聽眾
[00:08:09.000 --> 00:08:12.000]  看啊 我會照你的話去做
[00:08:12.000 --> 00:08:17.000]  看啊 我會賜你智慧和明辨的心
[00:08:17.000 --> 00:08:19.000]  在你以前沒有像你的
[00:08:19.000 --> 00:08:23.000]  在你以後也沒有興起像你的
[00:08:23.000 --> 00:08:27.000]  你沒有求的 我也賜給你
[00:08:27.000 --> 00:08:29.000]  就是富足尊榮
[00:08:29.000 --> 00:08:32.000]  使你在世的一切的日子
[00:08:32.000 --> 00:08:36.000]  獵王中沒有一個能給你的
[00:08:36.000 --> 00:08:38.000]  你若遵行我的道
[00:08:38.000 --> 00:08:41.000]  謹守我的律例 誡命
[00:08:41.000 --> 00:08:44.000]  正如你父親大位所行的
[00:08:44.000 --> 00:08:47.000]  我必使你長壽
[00:08:47.000 --> 00:08:50.000]  所羅門醒了 看啊 是個夢
[00:08:50.000 --> 00:08:53.000]  他就來到耶路撒冷
[00:08:53.000 --> 00:08:56.000]  站在耶和華的約櫃前
[00:08:56.000 --> 00:08:59.000]  獻梵祭和平安祭
[00:08:59.000 --> 00:09:03.000]  又為眾神僕擺設筵席
[00:09:03.000 --> 00:09:05.000]  好 謝謝大家
[00:09:05.000 --> 00:09:09.000]  今天在剛才讀的這段經文
[00:09:09.000 --> 00:09:12.000]  我想跟大家作出六點
[00:09:12.000 --> 00:09:15.000]  有關禱告的學習是怎樣
[00:09:15.000 --> 00:09:20.000]  剛才我的經文一開始是說
[00:09:20.000 --> 00:09:24.000]  耶和華在夜間 在夢中
[00:09:24.000 --> 00:09:27.000]  向所羅門顯現
[00:09:27.000 --> 00:09:33.000]  不知大家一看夢中是怎樣的形象
[00:09:33.000 --> 00:09:37.000]  怎樣的感覺
[00:09:37.000 --> 00:09:39.000]  是否假的
[00:09:39.000 --> 00:09:42.000]  首先在舊約的背景中
[00:09:42.000 --> 00:09:45.000]  夢中並不是假的東西
[00:09:45.000 --> 00:09:47.000]  但因為是那個時代
[00:09:47.000 --> 00:09:51.000]  唯有祭司才可以跟神去
[00:09:51.000 --> 00:09:56.000]  聽到上帝的話再跟百姓去說
[00:09:56.000 --> 00:09:59.000]  反而我看這段經文時
[00:09:59.000 --> 00:10:03.000]  我發覺耶和華和所羅門王爺的對話
[00:10:03.000 --> 00:10:07.000]  在夢中發生是一個很特別的處境
[00:10:07.000 --> 00:10:11.000]  這個夢境的描述
[00:10:11.000 --> 00:10:14.000]  正正可以讓所羅門
[00:10:14.000 --> 00:10:18.000]  當時經歷了很多不同的
[00:10:18.000 --> 00:10:21.000]  你見到他剛剛血腥之後登位
[00:10:21.000 --> 00:10:23.000]  可想而知 我想像
[00:10:23.000 --> 00:10:28.000]  一個皇帝剛剛剷除異己
[00:10:28.000 --> 00:10:30.000]  然後才登位
[00:10:30.000 --> 00:10:34.000]  我相信他的生活會過得很提心吊膽
[00:10:34.000 --> 00:10:37.000]  亦不知道究竟這個人
[00:10:37.000 --> 00:10:39.000]  來到他面前說一些話
[00:10:39.000 --> 00:10:42.000]  就算他說是馮主席明氣到說一下也好
[00:10:42.000 --> 00:10:47.000]  你想想 祭司也可以偏幫另一邊的陣營
[00:10:47.000 --> 00:10:49.000]  然後不是幫他
[00:10:49.000 --> 00:10:51.000]  但很特別
[00:10:51.000 --> 00:10:53.000]  在這個夢境中
[00:10:53.000 --> 00:10:58.000]  耶和華用一個很面對面的方式
[00:10:58.000 --> 00:11:01.000]  直接跟所羅門對話
[00:11:01.000 --> 00:11:04.000]  更加在夢境中
[00:11:04.000 --> 00:11:05.000]  對於所羅門來說
[00:11:05.000 --> 00:11:10.000]  當時那種安全
[00:11:10.000 --> 00:11:16.000]  更加在現實中有人向他說話
[00:11:16.000 --> 00:11:18.000]  在這個夢境中
[00:11:18.000 --> 00:11:21.000]  他可以離開煩囂
[00:11:21.000 --> 00:11:25.000]  離開混亂的政治
[00:11:25.000 --> 00:11:27.000]  甚至他在這個夢境中
[00:11:27.000 --> 00:11:31.000]  不需要再去計算很多
[00:11:31.000 --> 00:11:33.000]  要去追求很多利益
[00:11:33.000 --> 00:11:36.000]  亦不需要怕會有人暗算自己
[00:11:36.000 --> 00:11:38.000]  去計算甚麼
[00:11:38.000 --> 00:11:40.000]  在這個夢中
[00:11:40.000 --> 00:11:44.000]  他可以很安心地去倚靠上帝
[00:11:44.000 --> 00:11:49.000]  而上帝賜給他的實質有用的資源
[00:11:49.000 --> 00:11:53.000]  甚至遠超過政治夥伴
[00:11:53.000 --> 00:11:57.000]  想去攀附他
[00:11:57.000 --> 00:12:00.000]  他不需要去想太多
[00:12:00.000 --> 00:12:03.000]  而這個皇位既然是上帝所賜的
[00:12:03.000 --> 00:12:05.000]  而他現在要去承擔這個責任
[00:12:05.000 --> 00:12:07.000]  要去計算這個皇位
[00:12:07.000 --> 00:12:09.000]  雖然在人的眼中
[00:12:09.000 --> 00:12:10.000]  這個皇位
[00:12:10.000 --> 00:12:14.000]  所謂一將功成萬骨枯得來
[00:12:14.000 --> 00:12:18.000]  但當他在夢中可以和上帝面對面的時候
[00:12:18.000 --> 00:12:20.000]  他可以去選擇
[00:12:20.000 --> 00:12:24.000]  去放下所有角色帶給他的包袱
[00:12:24.000 --> 00:12:25.000]  責任
[00:12:25.000 --> 00:12:27.000]  世人怎樣看他
[00:12:27.000 --> 00:12:29.000]  他是否一個好的皇帝
[00:12:29.000 --> 00:12:31.000]  是否有人不滿他
[00:12:31.000 --> 00:12:33.000]  在這個夢境環境中
[00:12:33.000 --> 00:12:36.000]  他可以最真實地面對自己
[00:12:36.000 --> 00:12:39.000]  讓上帝和他最真實地面對面
[00:12:39.000 --> 00:12:43.000]  而當所有人能夠很真實地面對自己的時候
[00:12:43.000 --> 00:12:46.000]  他發覺他可以選擇另外一種方式
[00:12:46.000 --> 00:12:50.000]  去開始他準備做皇的工作
[00:12:50.000 --> 00:12:54.000]  就好像剛才在敬拜中所說
[00:12:54.000 --> 00:12:56.000]  原來他可以
[00:12:56.000 --> 00:12:58.000]  很簡單地
[00:12:58.000 --> 00:13:01.000]  很無牽掛地依靠上帝
[00:13:01.000 --> 00:13:03.000]  去到過去之後的路
[00:13:03.000 --> 00:13:05.000]  就好像做回一個孩子
[00:13:05.000 --> 00:13:07.000]  很簡單地
[00:13:07.000 --> 00:13:10.000]  當我們和上帝去祈求
[00:13:10.000 --> 00:13:12.000]  去禱告的時候
[00:13:12.000 --> 00:13:15.000]  我們會否有時候會礙於一些環境
[00:13:15.000 --> 00:13:18.000]  一些角色會影響我們怎樣祈禱
[00:13:18.000 --> 00:13:21.000]  或者怎樣看待祈禱
[00:13:21.000 --> 00:13:23.000]  我是一個領袖
[00:13:23.000 --> 00:13:25.000]  我要做好榜樣
[00:13:25.000 --> 00:13:26.000]  我要帶祖
[00:13:26.000 --> 00:13:28.000]  我要怎樣怎樣
[00:13:28.000 --> 00:13:29.000]  我是一個童工
[00:13:29.000 --> 00:13:32.000]  我是一個宣教士
[00:13:32.000 --> 00:13:35.000]  我要怎樣去祈禱
[00:13:35.000 --> 00:13:38.000]  可以顯得出怎樣怎樣
[00:13:38.000 --> 00:13:40.000]  我是一個評訊徒
[00:13:40.000 --> 00:13:42.000]  我都不太懂
[00:13:42.000 --> 00:13:44.000]  祈禱這些不要亂祈禱
[00:13:44.000 --> 00:13:46.000]  不要說那麼多
[00:13:46.000 --> 00:13:48.000]  不要亂求經歷
[00:13:48.000 --> 00:13:50.000]  我的職業
[00:13:50.000 --> 00:13:53.000]  我就是預計要面對這些事情
[00:13:53.000 --> 00:13:55.000]  祈禱也沒有什麼用
[00:13:55.000 --> 00:13:57.000]  我都是要面對這些事情
[00:13:57.000 --> 00:13:59.000]  我們會否有時候礙於環境
[00:13:59.000 --> 00:14:02.000]  角色會放一些不同的包袱給自己
[00:14:02.000 --> 00:14:03.000]  覺得我們要怎樣怎樣做
[00:14:03.000 --> 00:14:06.000]  或者我們只可以怎樣怎樣
[00:14:06.000 --> 00:14:08.000]  所以我們
[00:14:08.000 --> 00:14:10.000]  所羅門第一個教導我們學習的
[00:14:10.000 --> 00:14:12.000]  原來我們要去祈禱的時候
[00:14:12.000 --> 00:14:16.000]  我們先有一個預備的動作
[00:14:16.000 --> 00:14:17.000]  就是我們有一個姿態
[00:14:17.000 --> 00:14:19.000]  要放下我們這些包袱
[00:14:19.000 --> 00:14:21.000]  我們放下這些不同的身份
[00:14:21.000 --> 00:14:22.000]  這些不同的角色
[00:14:22.000 --> 00:14:24.000]  這些崗位帶給我們
[00:14:24.000 --> 00:14:25.000]  一些告訴我們
[00:14:25.000 --> 00:14:29.000]  我們應該要怎樣去做的事情
[00:14:29.000 --> 00:14:32.000]  而第二個的學習
[00:14:32.000 --> 00:14:34.000]  就是當
[00:14:34.000 --> 00:14:37.000]  又說要跟他說你要求什麼
[00:14:37.000 --> 00:14:39.000]  所羅門他用了
[00:14:39.000 --> 00:14:42.000]  他說的話是六至九節那麼長
[00:14:42.000 --> 00:14:44.000]  但他六至八節都未開始
[00:14:44.000 --> 00:14:47.000]  去說他要求什麼
[00:14:47.000 --> 00:14:51.000]  而在剛才大家讀了的經文裡
[00:14:51.000 --> 00:14:52.000]  我會簡單去到
[00:14:52.000 --> 00:14:55.000]  分了三個簡單的部分
[00:14:55.000 --> 00:14:57.000]  他不是一來就回答上
[00:14:57.000 --> 00:14:58.000]  我要什麼
[00:14:58.000 --> 00:15:01.000]  而是不知道你有沒有這樣的聯想
[00:15:01.000 --> 00:15:03.000]  好像主禱文一樣
[00:15:03.000 --> 00:15:06.000]  不是一來就要求什麼
[00:15:06.000 --> 00:15:08.000]  在所羅門的回應裡
[00:15:08.000 --> 00:15:10.000]  他先是去到讚美
[00:15:10.000 --> 00:15:11.000]  去到稱頌
[00:15:11.000 --> 00:15:14.000]  去到尊崇上帝
[00:15:14.000 --> 00:15:16.000]  同時他去數算
[00:15:16.000 --> 00:15:19.000]  究竟上帝對於他的家族
[00:15:19.000 --> 00:15:21.000]  對於他的父親大衛
[00:15:21.000 --> 00:15:24.000]  他之前給了什麼恩典
[00:15:24.000 --> 00:15:27.000]  上帝是大師慈愛
[00:15:27.000 --> 00:15:30.000]  他是一個慈愛的上帝
[00:15:30.000 --> 00:15:32.000]  由他父親的時候到今天
[00:15:32.000 --> 00:15:35.000]  仍然是一樣
[00:15:35.000 --> 00:15:38.000]  不單止我會聯想到主禱文
[00:15:38.000 --> 00:15:41.000]  更加好像是一個敬拜
[00:15:41.000 --> 00:15:44.000]  我們要去預備歌的次序
[00:15:44.000 --> 00:15:46.000]  很多時候我們在敬拜裡
[00:15:46.000 --> 00:15:47.000]  一開始的時候
[00:15:47.000 --> 00:15:49.000]  我們都會去專注上帝
[00:15:49.000 --> 00:15:50.000]  我們要去尊崇
[00:15:50.000 --> 00:15:52.000]  去讚美上帝
[00:15:52.000 --> 00:15:53.000]  其實你有沒有想過
[00:15:53.000 --> 00:15:54.000]  為什麼會這樣
[00:15:54.000 --> 00:15:55.000]  為什麼要這樣
[00:15:55.000 --> 00:15:57.000]  不可以找一首慢歌開始
[00:15:57.000 --> 00:15:58.000]  不可以找一首那些很憂心
[00:15:58.000 --> 00:16:01.000]  很感人熱淚的歌來做開始
[00:16:01.000 --> 00:16:02.000]  你有沒有想過
[00:16:02.000 --> 00:16:04.000]  為什麼要用這些歌來做開始
[00:16:04.000 --> 00:16:06.000]  原來無論在祈禱之先
[00:16:06.000 --> 00:16:08.000]  或者在敬拜的一開始
[00:16:08.000 --> 00:16:11.000]  我們先去尊注
[00:16:11.000 --> 00:16:13.000]  上帝他本身是怎樣
[00:16:13.000 --> 00:16:15.000]  而當我們去數算上帝
[00:16:15.000 --> 00:16:17.000]  去讚美他有不同的屬性
[00:16:17.000 --> 00:16:18.000]  他的作為
[00:16:18.000 --> 00:16:20.000]  他是多麼偉大的時候
[00:16:20.000 --> 00:16:22.000]  他那種偉大
[00:16:22.000 --> 00:16:25.000]  那種大或者光明
[00:16:25.000 --> 00:16:28.000]  正正你去唱這些詩歌的時候
[00:16:28.000 --> 00:16:30.000]  一方面你是在讚美上帝
[00:16:30.000 --> 00:16:32.000]  但另一方面同時他在反照
[00:16:32.000 --> 00:16:35.000]  上帝是多麼大的時候
[00:16:35.000 --> 00:16:37.000]  就在反照我們有多渺小
[00:16:37.000 --> 00:16:39.000]  上帝有多無限的時候
[00:16:39.000 --> 00:16:42.000]  就是在反映我們有多有限
[00:16:42.000 --> 00:16:43.000]  上帝是多麼光
[00:16:43.000 --> 00:16:45.000]  他在光照我們內心的時候
[00:16:45.000 --> 00:16:46.000]  我們正正是
[00:16:46.000 --> 00:16:48.000]  好像就被他光照到
[00:16:48.000 --> 00:16:50.000]  我們內心的那些黑暗
[00:16:50.000 --> 00:16:51.000]  那些渺小
[00:16:51.000 --> 00:16:54.000]  那些有限
[00:16:54.000 --> 00:16:57.000]  有沒有聽過一首歌叫《我發現》
[00:16:57.000 --> 00:16:59.000]  他的歌詞是說
[00:16:59.000 --> 00:17:04.000]  你是神,我是人,我謙卑
[00:17:04.000 --> 00:17:06.000]  歌詞會這樣唱
[00:17:06.000 --> 00:17:08.000]  但很多時候我們在生活裏面
[00:17:08.000 --> 00:17:10.000]  甚至我們在祈禱裏面
[00:17:10.000 --> 00:17:12.000]  很多時候都會
[00:17:12.000 --> 00:17:14.000]  有意無意地都會少少skip了
[00:17:14.000 --> 00:17:16.000]  或者不是很意識到
[00:17:16.000 --> 00:17:19.000]  哪個才是主,哪個才是慈
[00:17:19.000 --> 00:17:22.000]  所以當所羅門他先去到讚美
[00:17:22.000 --> 00:17:24.000]  尊崇了上帝
[00:17:24.000 --> 00:17:27.000]  你就算覺得他先說一些客氣說話
[00:17:27.000 --> 00:17:28.000]  我不會一來就求你
[00:17:28.000 --> 00:17:30.000]  都好
[00:17:30.000 --> 00:17:32.000]  但他接著下來
[00:17:32.000 --> 00:17:36.000]  所羅門他去承認自己的限制
[00:17:36.000 --> 00:17:37.000]  經文裏說
[00:17:37.000 --> 00:17:39.000]  他說自己是幼小的孩子
[00:17:39.000 --> 00:17:40.000]  不知道怎樣出入
[00:17:40.000 --> 00:17:42.000]  其實不算是一個誇張
[00:17:42.000 --> 00:17:44.000]  因為他在繼位的時候
[00:17:44.000 --> 00:17:46.000]  他只有20歲
[00:17:46.000 --> 00:17:50.000]  你想想20歲就要做一個皇帝
[00:17:50.000 --> 00:17:52.000]  那所羅王是怎樣,大衛王是怎樣
[00:17:52.000 --> 00:17:54.000]  他怎會不知道
[00:17:54.000 --> 00:17:57.000]  他真的完全沒有一個作為皇帝的經驗
[00:17:57.000 --> 00:18:00.000]  或者當時他還要靠其他人
[00:18:00.000 --> 00:18:04.000]  去幫他怎樣剷除異己
[00:18:04.000 --> 00:18:06.000]  所以當他讚美完上帝之後
[00:18:06.000 --> 00:18:10.000]  他去承認自己的限制是怎樣
[00:18:10.000 --> 00:18:12.000]  無論是祈禱還是敬拜
[00:18:12.000 --> 00:18:16.000]  不是關於我們自己
[00:18:16.000 --> 00:18:18.000]  而是關於我們要記得
[00:18:18.000 --> 00:18:20.000]  我們要認清上帝是誰
[00:18:20.000 --> 00:18:24.000]  當我們去調整先後次序的時候
[00:18:24.000 --> 00:18:26.000]  第八節
[00:18:26.000 --> 00:18:28.000]  所羅門他去陳述事實
[00:18:28.000 --> 00:18:31.000]  就是僕人現在住在你揀選的百姓裏
[00:18:31.000 --> 00:18:32.000]  百姓很多
[00:18:32.000 --> 00:18:35.000]  我們去和上帝祈求的時候
[00:18:35.000 --> 00:18:39.000]  是不需要去誇大我們面具屋的處境
[00:18:39.000 --> 00:18:40.000]  那個問題
[00:18:40.000 --> 00:18:42.000]  又或者去和上帝說
[00:18:42.000 --> 00:18:45.000]  哇,上帝,我現在好慘
[00:18:45.000 --> 00:18:46.000]  你救我吧
[00:18:46.000 --> 00:18:48.000]  你也不用上帝
[00:18:48.000 --> 00:18:49.000]  哇,上帝,你快點聽我祈禱
[00:18:49.000 --> 00:18:51.000]  這件事真的很緊急
[00:18:51.000 --> 00:18:53.000]  對我來說真的很重要
[00:18:53.000 --> 00:18:57.000]  其實我們祈禱不需要向上帝加鹽加醋
[00:18:57.000 --> 00:18:59.000]  因為上帝又怎會不知道
[00:18:59.000 --> 00:19:01.000]  我們真正經歷的是甚麼
[00:19:01.000 --> 00:19:07.000]  他又怎會不知道我們真正需要的是甚麼
[00:19:07.000 --> 00:19:09.000]  而終於去到第九節
[00:19:09.000 --> 00:19:15.000]  就是所羅門他的祈禱
[00:19:15.000 --> 00:19:16.000]  說完這些話
[00:19:16.000 --> 00:19:20.000]  所以求你賜僕人一個善於了解的心
[00:19:20.000 --> 00:19:22.000]  可以判斷你的百姓
[00:19:22.000 --> 00:19:24.000]  辨明是非
[00:19:24.000 --> 00:19:27.000]  他不是為自己的需要去求
[00:19:27.000 --> 00:19:31.000]  更加不是單單為他眼前表面
[00:19:31.000 --> 00:19:37.000]  一個好像很快速要滿足的需要去求
[00:19:37.000 --> 00:19:39.000]  其實他真的挺聰明
[00:19:39.000 --> 00:19:42.000]  他進到他的需要裏面
[00:19:42.000 --> 00:19:46.000]  更加深入地去問自己
[00:19:46.000 --> 00:19:49.000]  究竟真正需要的是甚麼
[00:19:49.000 --> 00:19:51.000]  他成為一個皇帝
[00:19:51.000 --> 00:19:53.000]  究竟他是否需要
[00:19:53.000 --> 00:19:57.000]  希望上帝讓我在位期間天下太平
[00:19:57.000 --> 00:19:59.000]  不要打仗
[00:19:59.000 --> 00:20:03.000]  願祝福他在做皇帝這段時間
[00:20:03.000 --> 00:20:10.000]  可以免除仇敵對我的性命的影響
