
[00:00:00.000 --> 00:00:03.400]  好,各位弟兄姊妹,你們好
[00:01:37.380 --> 00:01:39.380]  那時候基督徒都說主宰來了
[00:01:39.380 --> 00:01:42.900]  第一次世界大戰,你們都很困難的
[00:01:42.900 --> 00:01:45.900]  相信那裡的人都說主宰來了
[00:01:45.900 --> 00:01:48.900]  第二次世界大戰都說主宰來了
[00:01:48.900 --> 00:01:50.900]  究竟主宰什麼時候來
[00:01:51.660 --> 00:01:54.660]  講到明,沒有人知道
[00:01:54.660 --> 00:01:56.660]  天事不知道
[00:01:56.660 --> 00:01:59.660]  子也不知道,唯有父知道
[00:01:59.660 --> 00:02:02.160]  在YouTube上經常都說來了
[00:02:02.160 --> 00:02:04.160]  這次耳巴衝突就來了
[00:02:04.160 --> 00:02:06.160]  啟示錄是這樣講的
[00:02:06.160 --> 00:02:08.160]  大家小心一點
[00:02:08.160 --> 00:02:12.660]  不要亂相信一些講話
[00:02:12.660 --> 00:02:15.660]  最重要我們看上帝
[00:02:15.660 --> 00:02:20.920]  他在裡面實實在在教我們怎樣去做一位真正的基督徒
[00:02:20.920 --> 00:02:26.920]  就讓我讀出啟示錄19章11至21節
[00:02:26.920 --> 00:02:30.920]  後來我看見天開了,有一匹白馬
[00:02:30.920 --> 00:02:35.920]  騎在馬上的稱號為誠信、真實
[00:02:35.920 --> 00:02:39.420]  他審判和真正都憑著公義
[00:02:39.420 --> 00:02:41.920]  他的眼睛如火焰
[00:02:41.920 --> 00:02:44.420]  頭上戴著許多冠冕
[00:02:44.420 --> 00:02:47.420]  他身上寫著一個名字
[00:02:47.420 --> 00:02:50.420]  除了他自己沒有人知道
[00:02:50.420 --> 00:02:54.420]  他穿著浸過血的衣服
[00:02:54.420 --> 00:02:56.920]  他的名稱為神之道
[00:02:56.920 --> 00:03:00.420]  眾天君都騎著白馬
[00:03:00.420 --> 00:03:05.420]  穿著又白又潔淨的細麻衣跟隨他
[00:03:05.420 --> 00:03:08.920]  有利劍從他口中出來
[00:03:08.920 --> 00:03:11.420]  用來擊打列國
[00:03:11.420 --> 00:03:15.420]  他要用鐵杖管轄他們
[00:03:15.420 --> 00:03:20.420]  並且要踩全能神列路的駕走池
[00:03:20.420 --> 00:03:24.420]  在他衣服和大腿上寫著
[00:03:24.420 --> 00:03:29.420]  萬王之王、萬主之主的名號
[00:03:29.420 --> 00:03:34.420]  我又看見一位天使站在太陽中
[00:03:34.420 --> 00:03:38.420]  向天空一切的飛鳥大聲喊著說
[00:03:38.420 --> 00:03:42.420]  你們聚集來赴上帝的大宴席
[00:03:42.420 --> 00:03:50.420]  為要吃君王的肉、將軍的肉、壯士的肉、馬和騎士的肉
[00:03:50.420 --> 00:03:53.420]  一切自主的和為奴的
[00:03:53.420 --> 00:03:57.420]  以及尊貴的和卑賤的肉
[00:03:57.420 --> 00:04:01.420]  我又看見那獸和地上的君王
[00:04:01.420 --> 00:04:04.420]  和他們的軍隊都聚集
[00:04:04.420 --> 00:04:10.420]  要與白馬騎士和他的軍隊作戰
[00:04:10.420 --> 00:04:12.420]  那獸被擒拿了
[00:04:12.420 --> 00:04:17.420]  那在獸面前曾行騎士迷惑了
[00:04:17.420 --> 00:04:23.420]  接受獸的印記和拜獸像的人的假先知
[00:04:23.420 --> 00:04:26.420]  也與獸同被擒拿
[00:04:26.420 --> 00:04:29.420]  他們兩個就活生生地
[00:04:29.420 --> 00:04:33.420]  拋盡燒著硫磺的火壺裡
[00:04:33.420 --> 00:04:39.420]  其餘的人被白馬騎士口中吐出來的劍殺了
[00:04:39.420 --> 00:04:44.420]  所有的飛鳥都爆了他們的肉
[00:04:44.420 --> 00:04:46.420]  好,這是第一節
[00:04:46.420 --> 00:04:48.420]  第十一節說什麼?
[00:04:48.420 --> 00:04:51.420]  後來我看見天開了,有一匹白馬
[00:04:51.420 --> 00:04:58.420]  騎在馬上的稱為誠信、真實
[00:04:58.420 --> 00:05:01.420]  他審判和真戰都憑著公義
[00:05:01.420 --> 00:05:03.420]  這是誰?騎著白馬
[00:05:03.420 --> 00:05:05.420]  肯定是耶穌基督
[00:05:05.420 --> 00:05:07.420]  這匹白馬是在說什麼?
[00:05:07.420 --> 00:05:10.420]  是勝利的意思,得勝的意思
[00:05:10.420 --> 00:05:13.420]  他騎著得勝的名字來當中做什麼?
[00:05:13.420 --> 00:05:19.420]  他用誠信和真實去審判我們
[00:05:19.420 --> 00:05:24.420]  因為他是審判者
[00:05:24.420 --> 00:05:28.420]  就像帖撒羅尼加前書那樣說
[00:05:28.420 --> 00:05:35.420]  基督在來的時候,聖徒被提,在空中與主相遇
[00:05:35.420 --> 00:05:38.420]  死的人一起復活
[00:05:38.420 --> 00:05:43.420]  主在來的時候,聖徒被提,在空中與主相遇
[00:05:43.420 --> 00:05:47.420]  所以今天在這段經文所說的時間
[00:05:47.420 --> 00:05:51.420]  主在來的時間就是七年大災難的裡面
[00:05:51.420 --> 00:05:54.420]  其實究竟是什麼時候?我們沒有人知道
[00:05:54.420 --> 00:05:58.420]  但是很多神學家,很多分析
[00:05:58.420 --> 00:06:02.420]  有前千、後千、無千
[00:06:02.420 --> 00:06:05.420]  然後有前七
[00:06:05.420 --> 00:06:07.420]  不是前七
[00:06:07.420 --> 00:06:10.420]  七年大災難有前的七
[00:06:10.420 --> 00:06:12.420]  有中七,有後七
[00:06:12.420 --> 00:06:15.420]  所以大家各有各的理論
[00:06:15.420 --> 00:06:19.420]  但我們不是,我們最重要是要學習上帝教導什麼
[00:06:19.420 --> 00:06:22.420]  但我都要給你們一個時間線來看
[00:06:22.420 --> 00:06:24.420]  前千來給大家看
[00:06:24.420 --> 00:06:28.420]  十字架就是耶穌基督下來拯救了我們
[00:06:28.420 --> 00:06:31.420]  現在這一代就是教會的時代
[00:06:31.420 --> 00:06:34.420]  然後有一個七年的大災難
[00:06:34.420 --> 00:06:37.420]  那時候裡面有什麼?有獸,有假先知
[00:06:37.420 --> 00:06:39.420]  在裡面當中
[00:06:39.420 --> 00:06:43.420]  然後基督徒與聖徒同來
[00:06:43.420 --> 00:06:46.420]  就是回到來的時候
[00:06:46.420 --> 00:06:49.420]  基督在地上作王一千年
[00:06:49.420 --> 00:06:51.420]  撒旦被捆綁
[00:06:51.420 --> 00:06:53.420]  那時候就是千禧年
[00:06:53.420 --> 00:06:56.420]  然後撒旦又會被釋放
[00:06:56.420 --> 00:06:58.420]  死人又會復活
[00:06:58.420 --> 00:07:01.420]  白色大寶座開始審判
[00:07:01.420 --> 00:07:03.420]  每個人都要審判
[00:07:03.420 --> 00:07:06.420]  未信耶穌基督都會被審判
[00:07:06.420 --> 00:07:10.420]  就變成新天新地,永恆之國度
[00:07:10.420 --> 00:07:14.420]  七年大災難的時候,主在哪裡?
[00:07:14.420 --> 00:07:18.420]  有這個,災前
[00:07:18.420 --> 00:07:20.420]  災前被提論
[00:07:20.420 --> 00:07:24.420]  在基督再來的時候,聖徒被提
[00:07:24.420 --> 00:07:26.420]  在空中與主相遇
[00:07:26.420 --> 00:07:28.420]  是災前的時候
[00:07:28.420 --> 00:07:30.420]  然後,災中的時候
[00:07:30.420 --> 00:07:33.420]  因為聖經裡面有三年半
[00:07:33.420 --> 00:07:35.420]  半災半災半災
[00:07:35.420 --> 00:07:38.420]  三年半的時候
[00:07:38.420 --> 00:07:40.420]  有些學者就說
[00:07:40.420 --> 00:07:43.420]  會不會在中間那裡我們被提呢?
[00:07:43.420 --> 00:07:45.420]  與主相遇呢?
[00:07:45.420 --> 00:07:48.420]  然後,最後就是災後
[00:07:48.420 --> 00:07:52.420]  災後被提論就是基督再來的時候
[00:07:52.420 --> 00:07:55.420]  聖徒被提,空中與主相遇
[00:07:55.420 --> 00:07:57.420]  然後立刻就回到地上
[00:07:57.420 --> 00:07:59.420]  為什麼?我們跟什麼真戰呢?
[00:07:59.420 --> 00:08:01.420]  耶穌說一句話,那些人就死了
[00:08:01.420 --> 00:08:03.420]  我們跟他打什麼?不用打的
[00:08:03.420 --> 00:08:05.420]  不過我們要做些什麼呢?
[00:08:05.420 --> 00:08:07.420]  要想一下
[00:08:07.420 --> 00:08:09.420]  打就不用打
[00:08:09.420 --> 00:08:12.420]  不過我們信徒會有些什麼做呢?
[00:08:12.420 --> 00:08:17.420]  接著,下一段我們看到
[00:08:17.420 --> 00:08:19.420]  他怎樣去
[00:08:19.420 --> 00:08:22.420]  十二節到十六節
[00:08:22.420 --> 00:08:25.420]  怎樣去描述主再來的時候
[00:08:25.420 --> 00:08:27.420]  身份和目的是做些什麼
[00:08:27.420 --> 00:08:30.420]  而我們又要做些什麼呢?
[00:08:30.420 --> 00:08:32.420]  這個才是最重要
[00:08:32.420 --> 00:08:38.420]  看回那裡去形容基督是怎樣呢?
[00:08:38.420 --> 00:08:40.420]  眼睛如火焰
[00:08:40.420 --> 00:08:42.420]  火焰是什麼呢?
[00:08:42.420 --> 00:08:45.420]  就是孫悟空的金睛火眼
[00:08:45.420 --> 00:08:47.420]  就是看透你們
[00:08:47.420 --> 00:08:49.420]  是不是?
[00:08:49.420 --> 00:08:51.420]  看透什麼呢?
[00:08:51.420 --> 00:08:54.420]  看透你是不是好和壞呢?
[00:08:54.420 --> 00:08:58.420]  看透你是不是真的基督徒
[00:08:58.420 --> 00:09:00.420]  還是假的基督徒呢?
[00:09:00.420 --> 00:09:03.420]  他用眼睛可以看透你們一切
[00:09:03.420 --> 00:09:05.420]  還有,他身上寫的名字
[00:09:05.420 --> 00:09:08.420]  除我以外沒有人知道
[00:09:08.420 --> 00:09:10.420]  真的沒有人知道
[00:09:10.420 --> 00:09:12.420]  是不是?
[00:09:12.420 --> 00:09:13.420]  說什麼呢?
[00:09:13.420 --> 00:09:15.420]  說耶穌的奧秘
[00:09:15.420 --> 00:09:17.420]  表達出他的奧秘
[00:09:17.420 --> 00:09:20.420]  是深不可測沒有人知道的
[00:09:20.420 --> 00:09:22.420]  但是我們來看十六節
[00:09:22.420 --> 00:09:25.420]  在衣服上大腿寫著
[00:09:25.420 --> 00:09:28.420]  萬王之王,萬子之主的名號
[00:09:28.420 --> 00:09:31.420]  為什麼這裡有他的名號呢?
[00:09:31.420 --> 00:09:35.420]  這裡就是我們地上的人觀察到他
[00:09:35.420 --> 00:09:38.420]  很多的冠冕的時候
[00:09:38.420 --> 00:09:42.420]  我們就認出這個萬王之王,萬主之主
[00:09:42.420 --> 00:09:47.420]  他又是對比之前段傑文有一隻獸
[00:09:47.420 --> 00:09:49.420]  有多少個呢?
[00:09:49.420 --> 00:09:51.420]  七頭十角
[00:09:51.420 --> 00:09:53.420]  他有十個冠冕
[00:09:53.420 --> 00:09:56.420]  現在這裡說我有很多冠冕
[00:09:56.420 --> 00:10:00.420]  他們一定勝過那些獸
[00:10:00.420 --> 00:10:02.420]  所以這裡就回應
[00:10:02.420 --> 00:10:06.420]  這位基督是萬王之王,萬子之主
[00:10:06.420 --> 00:10:08.420]  接著第十三節說什麼呢?
[00:10:08.420 --> 00:10:11.420]  他穿著浸過血的衣服
[00:10:11.420 --> 00:10:14.420]  他的名稱為神之道
[00:10:14.420 --> 00:10:18.420]  他穿著浸過血的衣服
[00:10:18.420 --> 00:10:20.420]  那些血是誰的血呢?
[00:10:20.420 --> 00:10:22.420]  是耶穌的血
[00:10:22.420 --> 00:10:27.420]  還是被審判的人的血呢?
[00:10:27.420 --> 00:10:29.420]  他的名稱就叫神之道
[00:10:29.420 --> 00:10:32.420]  又有一個名稱叫神之道
[00:10:32.420 --> 00:10:34.420]  為什麼上面有一個名稱
[00:10:34.420 --> 00:10:39.420]  又沒有人知道為什麼是神之道
[00:10:39.420 --> 00:10:41.420]  其實這個名稱不是解上面那個
[00:10:41.420 --> 00:10:43.420]  這個名稱很簡單
[00:10:43.420 --> 00:10:48.420]  我身為一個維修從業員
[00:10:48.420 --> 00:10:51.420]  我有一個士巴拿就很應該
[00:10:51.420 --> 00:10:53.420]  就是在說什麼呢?
[00:10:53.420 --> 00:10:55.420]  這個稱號是在說他的職份
[00:10:55.420 --> 00:10:56.420]  他用的職份
[00:10:56.420 --> 00:10:58.420]  他就是審判者
[00:10:58.420 --> 00:10:59.420]  他戴著什麼審判呢?
[00:10:59.420 --> 00:11:02.420]  就是神之道這個名稱
[00:11:02.420 --> 00:11:05.420]  他身為審判者
[00:11:05.420 --> 00:11:08.420]  接著那些血究竟在哪裡呢?
[00:11:08.420 --> 00:11:10.420]  其實十五節有回應的
[00:11:10.420 --> 00:11:12.420]  看回十五節
[00:11:12.420 --> 00:11:14.420]  他有利劍從他口中出來
[00:11:14.420 --> 00:11:15.420]  就是神之道了
[00:11:15.420 --> 00:11:17.420]  用來擊打列國
[00:11:17.420 --> 00:11:20.420]  他要用鐵杖管轄他們
[00:11:20.420 --> 00:11:25.420]  並且要踩全能神列路的渣走池
[00:11:25.420 --> 00:11:27.420]  說到這個利劍
[00:11:27.420 --> 00:11:30.420]  就是神之道的利劍
[00:11:30.420 --> 00:11:32.420]  他擊打列國
[00:11:32.420 --> 00:11:35.420]  他用鐵管轄他們
[00:11:35.420 --> 00:11:37.420]  管轄有牧養的意思
[00:11:37.420 --> 00:11:43.420]  可能地上的時候還有一些浮游者
[00:11:43.420 --> 00:11:45.420]  信了又未信
[00:11:45.420 --> 00:11:48.420]  信了又正游來的時候
[00:11:48.420 --> 00:11:49.420]  上帝還在牧養他們
[00:11:49.420 --> 00:11:50.420]  你回不回來呢?
[00:11:50.420 --> 00:11:53.420]  有些色情界是這樣說
[00:11:53.420 --> 00:11:58.420]  並且要踩全能神列路的渣走池
[00:11:58.420 --> 00:12:06.420]  證明那些血就是去踩渣走池的酒
[00:12:06.420 --> 00:12:07.420]  那些血
[00:12:07.420 --> 00:12:13.420]  就是去踩那些罪人的血
[00:12:13.420 --> 00:12:17.420]  濺濕他的衣服
[00:12:17.420 --> 00:12:19.420]  所以我們這裡看到
[00:12:19.420 --> 00:12:21.420]  三項對審判的形容
[00:12:21.420 --> 00:12:23.420]  以劍擊打
[00:12:23.420 --> 00:12:24.420]  以塞亞說過
[00:12:24.420 --> 00:12:26.420]  鐵杖管轄
[00:12:26.420 --> 00:12:27.420]  在詩篇說過
[00:12:27.420 --> 00:12:30.420]  踩踏走渣池
[00:12:30.420 --> 00:12:33.420]  在以塞亞書也說過
[00:12:33.420 --> 00:12:37.420]  證明神在舊約也說過
[00:12:37.420 --> 00:12:38.420]  他是一個審判者
[00:12:38.420 --> 00:12:42.420]  他已經來到當中去審判眾人
[00:12:42.420 --> 00:12:43.420]  主在來的時候
[00:12:43.420 --> 00:12:48.420]  證明他是一個出現的審判者
[00:12:48.420 --> 00:12:51.420]  不是一個拯救者
[00:12:51.420 --> 00:12:53.420]  因為已經來了
[00:12:53.420 --> 00:12:55.420]  而你相信他嗎?
[00:12:55.420 --> 00:12:58.420]  他到來審判的時候
[00:12:58.420 --> 00:12:59.420]  我們要做些什麼呢?
[00:12:59.420 --> 00:13:02.420]  中間那段我們要做些什麼呢?
[00:13:02.420 --> 00:13:05.420]  眾天君都騎著白馬
[00:13:05.420 --> 00:13:09.420]  穿著又白又潔淨的細麻衣
[00:13:09.420 --> 00:13:10.420]  跟隨他
[00:13:10.420 --> 00:13:14.420]  眾天君都騎著白馬
[00:13:14.420 --> 00:13:15.420]  眾天君
[00:13:15.420 --> 00:13:19.420]  眾天君後面那一群天君是指什麼呢?
[00:13:19.420 --> 00:13:20.420]  聖徒
[00:13:20.420 --> 00:13:22.420]  復活被提那一群
[00:13:22.420 --> 00:13:24.420]  是不是?
[00:13:24.420 --> 00:13:28.420]  不知道大家讀的時候有沒有被提
[00:13:28.420 --> 00:13:29.420]  我不知道
[00:13:29.420 --> 00:13:31.420]  總之你被提那一群就是
[00:13:31.420 --> 00:13:32.420]  什麼?
[00:13:32.420 --> 00:13:33.420]  就是聖徒
[00:13:33.420 --> 00:13:35.420]  就是眾天君
[00:13:35.420 --> 00:13:40.420]  跟著又穿著潔淨的細麻衣
[00:13:40.420 --> 00:13:42.420]  什麼叫潔白細麻衣?
[00:13:42.420 --> 00:13:43.420]  是不是?
[00:13:43.420 --> 00:13:46.420]  不同披麻蒙灰那個
[00:13:46.420 --> 00:13:48.420]  潔白的細麻衣
[00:13:48.420 --> 00:13:51.420]  就是潔淨的細麻衣
[00:13:51.420 --> 00:13:55.420]  在啟示錄十九章說到
[00:13:55.420 --> 00:13:56.420]  白節
[00:13:56.420 --> 00:14:00.420]  蒙恩德穿明亮潔白的細麻衣
[00:14:00.420 --> 00:14:02.420]  就是聖徒們的
[00:14:02.420 --> 00:14:03.420]  什麼?
[00:14:03.420 --> 00:14:05.420]  義行
[00:14:05.420 --> 00:14:08.420]  就是你怎樣走出來
[00:14:08.420 --> 00:14:11.420]  但是
[00:14:11.420 --> 00:14:14.420]  我們怎樣走出來呢?
[00:14:14.420 --> 00:14:17.420]  正正羅馬書也有說
[00:14:17.420 --> 00:14:19.420]  細麻衣就是義行
[00:14:19.420 --> 00:14:21.420]  保羅也說過
[00:14:21.420 --> 00:14:24.420]  就是披戴基督
[00:14:24.420 --> 00:14:26.420]  是不是?
[00:14:26.420 --> 00:14:28.420]  什麼叫披戴基督?
[00:14:28.420 --> 00:14:31.420]  我那時候做一間大銀行
[00:14:31.420 --> 00:14:33.420]  他叫我穿制服的時候
[00:14:33.420 --> 00:14:35.420]  當我在櫃檯面前的時候
[00:14:35.420 --> 00:14:38.420]  我就代表銀行
[00:14:38.420 --> 00:14:41.420]  你披戴基督的時候
[00:14:41.420 --> 00:14:43.420]  你代表誰?
[00:14:43.420 --> 00:14:47.420]  不要告訴我你代表魔鬼撒旦
[00:14:47.420 --> 00:14:49.420]  你是代表基督
[00:14:49.420 --> 00:14:50.420]  是不是?
[00:14:50.420 --> 00:14:52.420]  記不記得上次元芳
[00:14:52.420 --> 00:14:55.420]  那兩個保安員
[00:14:55.420 --> 00:14:57.420]  在YouTube有看的
[00:14:57.420 --> 00:15:00.420]  做了什麼大家知道
[00:15:00.420 --> 00:15:01.420]  是不是?
[00:15:01.420 --> 00:15:03.420]  接著
[00:15:03.420 --> 00:15:04.420]  元芳怎樣?
[00:15:04.420 --> 00:15:06.420]  馬上跟他割席
[00:15:06.420 --> 00:15:08.420]  解僱了他
[00:15:08.420 --> 00:15:10.420]  你們披戴基督怎樣?
[00:15:10.420 --> 00:15:12.420]  你們做什麼?
[00:15:12.420 --> 00:15:14.420]  大家知道後果
[00:15:14.420 --> 00:15:16.420]  你披戴基督的時候
[00:15:16.420 --> 00:15:18.420]  就有基督的身份的時候
[00:15:18.420 --> 00:15:19.420]  是不是?
[00:15:19.420 --> 00:15:23.420]  你就是一個蒙恩的跟隨者
[00:15:23.420 --> 00:15:25.420]  是不是?
[00:15:25.420 --> 00:15:27.420]  當你蒙恩的跟隨者
[00:15:27.420 --> 00:15:29.420]  又要做什麼?
[00:15:29.420 --> 00:15:34.420]  就是
[00:15:34.420 --> 00:15:36.420]  蒙恩的跟隨者
[00:15:36.420 --> 00:15:39.420]  你就要悔改的心
[00:15:39.420 --> 00:15:41.420]  就好像
[00:15:41.420 --> 00:15:43.420]  盧家福音這樣說
[00:15:43.420 --> 00:15:45.420]  那雖你遠遠地站著
[00:15:45.420 --> 00:15:49.420]  連舉目望天也不敢
[00:15:49.420 --> 00:15:52.420]  只是敢著空口說
[00:15:52.420 --> 00:15:54.420]  上帝啊
[00:15:54.420 --> 00:15:58.420]  開恩可憐我這個罪人
[00:15:58.420 --> 00:16:01.420]  我告訴你們
[00:16:01.420 --> 00:16:02.420]  這人回家去
[00:16:02.420 --> 00:16:06.420]  被辣人搗蒜為意
[00:16:06.420 --> 00:16:08.420]  他在說什麼?
[00:16:08.420 --> 00:16:10.420]  他在說可憐的罪人
[00:16:10.420 --> 00:16:14.420]  我們有沒有經常發現自己是一個罪人
[00:16:14.420 --> 00:16:18.420]  還是經常覺得自己做得對
[00:16:18.420 --> 00:16:20.420]  別人錯
[00:16:20.420 --> 00:16:22.420]  是不是?
[00:16:22.420 --> 00:16:25.420]  有一次我跟別人說
[00:16:25.420 --> 00:16:27.420]  我每晚回家祈禱
[00:16:27.420 --> 00:16:30.420]  我每晚想一想那一天有沒有認罪悔改
[00:16:30.420 --> 00:16:31.420]  有沒有做錯事
[00:16:31.420 --> 00:16:33.420]  後來那個弟兄
[00:16:33.420 --> 00:16:35.420]  那時候我還沒信耶穌
[00:16:35.420 --> 00:16:37.420]  那時候我還沒做傳道人的時候
[00:16:37.420 --> 00:16:39.420]  你每晚這樣想就很辛苦
[00:16:39.420 --> 00:16:41.420]  不是啊
[00:16:41.420 --> 00:16:42.420]  我很害怕
[00:16:42.420 --> 00:16:43.420]  我不認罪
[00:16:43.420 --> 00:16:45.420]  不可以的
[00:16:45.420 --> 00:16:46.420]  是不是?
[00:16:46.420 --> 00:16:48.420]  聖經教的
[00:16:48.420 --> 00:16:50.420]  所以我們要天天認罪
[00:16:50.420 --> 00:16:51.420]  還要很痛心
[00:16:51.420 --> 00:16:53.420]  我不知道大家試過痛心沒有
[00:16:53.420 --> 00:16:55.420]  是不是?
[00:16:55.420 --> 00:16:57.420]  我在敬拜的時候
[00:16:57.420 --> 00:16:58.420]  我都看到自己的罪
[00:16:58.420 --> 00:17:00.420]  每一天流眼淚
[00:17:00.420 --> 00:17:02.420]  我的感覺
[00:17:02.420 --> 00:17:04.420]  不是很舒服聽這首歌
[00:17:04.420 --> 00:17:05.420]  很棒
[00:17:05.420 --> 00:17:06.420]  很漂亮
[00:17:06.420 --> 00:17:08.420]  我每一次都是痛的
[00:17:08.420 --> 00:17:10.420]  唱新詩歌都流眼淚
[00:17:10.420 --> 00:17:11.420]  流什麼?
[00:17:11.420 --> 00:17:12.420]  我覺得自己有罪
[00:17:12.420 --> 00:17:14.420]  不配搭在這裡唱
[00:17:14.420 --> 00:17:18.420]  我就心靈慢慢改變
[00:17:18.420 --> 00:17:20.420]  知道我是一個罪人
[00:17:20.420 --> 00:17:22.420]  是不是?
[00:17:22.420 --> 00:17:24.420]  接著說
[00:17:24.420 --> 00:17:26.420]  總要披戴主耶穌基督
[00:17:26.420 --> 00:17:29.420]  不要只顧滿足肉體
[00:17:29.420 --> 00:17:31.420]  去放縱私慾
[00:17:31.420 --> 00:17:33.420]  所以我們有時候
[00:17:33.420 --> 00:17:35.420]  佩戴基督
[00:17:35.420 --> 00:17:37.420]  是怎樣呢?
[00:17:37.420 --> 00:17:38.420]  是不是?
[00:17:38.420 --> 00:17:40.420]  經常很喜歡回來
[00:17:40.420 --> 00:17:42.420]  是不是想著自己的事呢?
[00:17:42.420 --> 00:17:44.420]  是不是滿足自己的慾念
[00:17:44.420 --> 00:17:46.420]  滿足自己想做什麼就做什麼呢?
[00:17:46.420 --> 00:17:48.420]  我就是喜歡彈樂隊
[00:17:48.420 --> 00:17:50.420]  什麼都不做
[00:17:50.420 --> 00:17:52.420]  我很滿足這個
[00:17:52.420 --> 00:17:54.420]  是不是?
[00:17:54.420 --> 00:17:57.420]  回來是不是要得到滿足?
[00:17:57.420 --> 00:17:59.420]  有沒有想過
[00:17:59.420 --> 00:18:01.420]  回教會
[00:18:01.420 --> 00:18:05.420]  你想要滿足的需要
[00:18:05.420 --> 00:18:08.420]  還是要學習寫寫記呢?
[00:18:08.420 --> 00:18:13.420]  還是想著回教會要別人愛你嗎?
[00:18:13.420 --> 00:18:15.420]  是啊
[00:18:15.420 --> 00:18:18.420]  我經常都被人投訴說我不愛的
[00:18:18.420 --> 00:18:21.420]  你身為傳道人
[00:18:21.420 --> 00:18:23.420]  都好像感覺不到你愛的
[00:18:23.420 --> 00:18:24.420]  我有這麼多個
[00:18:24.420 --> 00:18:26.420]  我怎麼愛得完呢?
[00:18:26.420 --> 00:18:28.420]  我也有限制的
[00:18:28.420 --> 00:18:30.420]  因為上帝已經愛了你
[00:18:30.420 --> 00:18:32.420]  那你做什麼呢?
[00:18:32.420 --> 00:18:34.420]  我沒能夠愛你的時候
[00:18:34.420 --> 00:18:36.420]  你可不可以先愛人呢?
[00:18:36.420 --> 00:18:38.420]  你愛一下我們吧
[00:18:38.420 --> 00:18:41.420]  不過我很感恩我的門徒很愛我
[00:18:41.420 --> 00:18:42.420]  見到我病的時候
[00:18:42.420 --> 00:18:44.420]  經常說你不要這麼辛苦
[00:18:44.420 --> 00:18:45.420]  你不要這麼辛苦
[00:18:45.420 --> 00:18:47.420]  你死吧
[00:18:47.420 --> 00:18:51.420]  我很感謝他們
[00:18:51.420 --> 00:18:53.420]  我很感動
[00:18:53.420 --> 00:18:54.420]  是不是?
[00:18:54.420 --> 00:18:56.420]  不是要傳道人
[00:18:56.420 --> 00:18:58.420]  不是要牧者去愛
[00:18:58.420 --> 00:18:59.420]  你們不得到愛
[00:18:59.420 --> 00:19:01.420]  更加要去付出愛的
[00:19:01.420 --> 00:19:04.420]  你們要在裡面學習愛的
[00:19:04.420 --> 00:19:08.420]  這個才是佩戴基督的
[00:19:08.420 --> 00:19:10.420]  這個才是寫記
[00:19:10.420 --> 00:19:13.420]  不是我喜歡做什麼就做什麼
[00:19:13.420 --> 00:19:16.420]  當你說喜歡做什麼就做什麼
[00:19:16.420 --> 00:19:18.420]  就不是叫做義恨了
[00:19:18.420 --> 00:19:20.420]  叫做什麼?
[00:19:20.420 --> 00:19:23.420]  任意而行
[00:19:24.420 --> 00:19:27.420]  我們回來教會不是任意而行
[00:19:27.420 --> 00:19:30.420]  但是我聽到很多人都是任意而行
[00:19:30.420 --> 00:19:32.420]  想做什麼就做什麼
[00:19:32.420 --> 00:19:33.420]  是不是?
[00:19:33.420 --> 00:19:35.420]  說離婚就離婚
[00:19:35.420 --> 00:19:42.420]  你們知不知道你們在教堂面前承諾過什麼?
[00:19:42.420 --> 00:19:44.420]  說來就來
