
[00:00:00.000 --> 00:00:03.000]  各位大影姊妹午安
[00:04:33.000 --> 00:04:34.000]  只有姑娘知道
[00:04:34.000 --> 00:04:37.000]  要怎樣去指示老婆做什麼
[00:04:37.000 --> 00:04:38.000]  可以這麼說
[00:04:38.000 --> 00:04:40.000]  那些姑娘護士已經將
[00:04:40.000 --> 00:04:41.000]  需要說的能夠說的
[00:04:41.000 --> 00:04:43.000]  都很清晰地說了
[00:04:43.000 --> 00:04:48.000]  我只能夠很弱弱地在旁邊加油
[00:04:48.000 --> 00:04:50.000]  我連快了快了都說不出
[00:04:50.000 --> 00:04:52.000]  因為我不知道還有多久才生完
[00:04:52.000 --> 00:04:53.000]  我都不能夠說
[00:04:53.000 --> 00:04:56.000]  是不是真的快了快了
[00:04:56.000 --> 00:04:58.000]  作為一個丈夫
[00:04:58.000 --> 00:04:59.000]  幾經辛苦
[00:04:59.000 --> 00:05:01.000]  凌晨又飛的進了產房
[00:05:01.000 --> 00:05:03.000]  當時唯一能做的
[00:05:03.000 --> 00:05:05.000]  最後就是輕輕地
[00:05:05.000 --> 00:05:08.000]  碰著老婆的手
[00:05:08.000 --> 00:05:10.000]  至少她知道我還在
[00:05:10.000 --> 00:05:12.000]  還沒去吃早餐
[00:05:12.000 --> 00:05:13.000]  除此之外
[00:05:13.000 --> 00:05:18.000]  我已經不知道可以做什麼了
[00:05:18.000 --> 00:05:22.000]  以上這種狀態或情境
[00:05:22.000 --> 00:05:25.000]  可能有時都是我們群體裡的狀況
[00:05:25.000 --> 00:05:28.000]  對著一些困難的弟兄姊妹
[00:05:28.000 --> 00:05:30.000]  我們不知道應該說什麼
[00:05:30.000 --> 00:05:32.000]  我們不知道可以做什麼
[00:05:32.000 --> 00:05:34.000]  可以幫什麼
[00:05:34.000 --> 00:05:36.000]  很多時候我們只能夠
[00:05:36.000 --> 00:05:38.000]  或者我們只懂得一言不發
[00:05:38.000 --> 00:05:43.000]  默默地在一旁觀看
[00:05:43.000 --> 00:05:48.000]  這個也是我在馬堂的中學生群體裡
[00:05:48.000 --> 00:05:49.000]  發現的狀況
[00:05:49.000 --> 00:05:52.000]  希望他們沒有上網聽這篇導
[00:05:52.000 --> 00:05:54.000]  他們中學生的群體
[00:05:54.000 --> 00:05:57.000]  如果有人在WhatsApp群體裡
[00:05:57.000 --> 00:06:00.000]  說自己的需要
[00:06:00.000 --> 00:06:01.000]  考試很緊張也好
[00:06:01.000 --> 00:06:02.000]  很大壓力也好
[00:06:02.000 --> 00:06:05.000]  或者生活有什麼事也好
[00:06:05.000 --> 00:06:08.000]  有人在WhatsApp群體裡分享
[00:06:08.000 --> 00:06:11.000]  然後有祈禱手的emoji去回覆
[00:06:11.000 --> 00:06:14.000]  已經是謝天謝地了
[00:06:14.000 --> 00:06:15.000]  最常見的
[00:06:15.000 --> 00:06:18.000]  基本上十次有九次半
[00:06:18.000 --> 00:06:21.000]  都是完全不會有人回應
[00:06:21.000 --> 00:06:26.000]  然後漸漸地已經不會再有組員
[00:06:26.000 --> 00:06:28.000]  在群體裡去分享任何
[00:06:28.000 --> 00:06:33.000]  關於他們個人的需要或狀況
[00:06:33.000 --> 00:06:35.000]  今天我們會繼續這個
[00:06:35.000 --> 00:06:37.000]  互為之體之道的系列
[00:06:37.000 --> 00:06:40.000]  或者教會群體裡經常說
[00:06:40.000 --> 00:06:43.000]  我們要彼此同行
[00:06:43.000 --> 00:06:47.000]  說到底這件事是怎麼發生的
[00:06:47.000 --> 00:06:49.000]  吃喝玩樂我們經常做
[00:06:49.000 --> 00:06:52.000]  我們都很容易懂得做
[00:06:52.000 --> 00:06:55.000]  我們很容易懂得共富貴
[00:06:55.000 --> 00:06:57.000]  但是共患難呢
[00:06:57.000 --> 00:07:00.000]  基督徒到底怎樣在患難裡
[00:07:00.000 --> 00:07:03.000]  彼此同行彼此支持呢
[00:07:03.000 --> 00:07:06.000]  還有就是我們怎樣去幫
[00:07:06.000 --> 00:07:08.000]  我們怎樣去幫我們的同伴
[00:07:08.000 --> 00:07:10.000]  我們的弟兄姊妹
[00:07:10.000 --> 00:07:11.000]  去成為一個更好的人
[00:07:11.000 --> 00:07:13.000]  一個更好的信徒呢
[00:07:13.000 --> 00:07:16.000]  其實這些學校沒有教
[00:07:16.000 --> 00:07:18.000]  教會也甚少有教
[00:07:18.000 --> 00:07:21.000]  所以到今天我們就一起來思考這個課題
[00:07:21.000 --> 00:07:22.000]  作為基督徒
[00:07:22.000 --> 00:07:24.000]  我們到底怎樣在困難裡
[00:07:24.000 --> 00:07:28.000]  彼此同行呢
[00:07:28.000 --> 00:07:30.000]  在新約聖經裡
[00:07:30.000 --> 00:07:32.000]  保羅算是一個經常提倡
[00:07:32.000 --> 00:07:36.000]  要在患難裡彼此同行的使徒
[00:07:36.000 --> 00:07:37.000]  或者作者
[00:07:37.000 --> 00:07:38.000]  有印象的話
[00:07:38.000 --> 00:07:40.000]  他的書信都總是
[00:07:40.000 --> 00:07:43.000]  看到他很注重群體的關係
[00:07:43.000 --> 00:07:46.000]  也常常勉勵他牧羊的教會
[00:07:46.000 --> 00:07:49.000]  要建立一個彼此建立的生活方式
[00:07:49.000 --> 00:07:51.000]  大家可不可以幫我
[00:07:51.000 --> 00:07:53.000]  一起讀這段經文
[00:07:53.000 --> 00:07:54.000]  讀出章節
[00:07:54.000 --> 00:07:55.000]  1 2 3
[00:07:55.000 --> 00:08:06.000]  跳下來加前書這段經文
[00:08:06.000 --> 00:08:08.000]  是一個很好的例子
[00:08:08.000 --> 00:08:11.000]  勸勉這個字的原文是
[00:08:11.000 --> 00:08:13.000]  Paracleo
[00:08:13.000 --> 00:08:16.000]  是新約聖經裡
[00:08:16.000 --> 00:08:18.000]  一個很常出現的字眼
[00:08:18.000 --> 00:08:21.000]  有求 有邀請 有安慰
[00:08:21.000 --> 00:08:23.000]  鼓舞的意思
[00:08:23.000 --> 00:08:25.000]  是一個比較溫和的字眼
[00:08:25.000 --> 00:08:28.000]  是有關在困難裡
[00:08:28.000 --> 00:08:29.000]  低谷裡
[00:08:29.000 --> 00:08:32.000]  要很溫和地帶來一個正面的鼓勵
[00:08:32.000 --> 00:08:33.000]  這樣的意思
[00:08:33.000 --> 00:08:35.000]  剛才那段經文是在
[00:08:35.000 --> 00:08:37.000]  跳下來加前書
[00:08:37.000 --> 00:08:38.000]  那本書的背景
[00:08:38.000 --> 00:08:40.000]  或者保羅在處理的東西
[00:08:40.000 --> 00:08:42.000]  就是和他們說的死亡的事
[00:08:42.000 --> 00:08:44.000]  是在安慰他們
[00:08:44.000 --> 00:08:47.000]  死亡不是信徒生命的終結
[00:08:47.000 --> 00:08:49.000]  死了的信徒
[00:08:49.000 --> 00:08:51.000]  是有一個很大的應許
[00:08:51.000 --> 00:08:54.000]  是要復活和和主耶穌相遇的
[00:08:54.000 --> 00:08:57.000]  然後保羅說完那些道理
[00:08:57.000 --> 00:08:58.000]  那些說話之後
[00:08:58.000 --> 00:08:59.000]  他就面對那些
[00:08:59.000 --> 00:09:01.000]  跳下來加前書的信徒
[00:09:01.000 --> 00:09:02.000]  就是要用他的教導
[00:09:02.000 --> 00:09:04.000]  去彼此鼓勵
[00:09:04.000 --> 00:09:05.000]  特別要鼓勵那些
[00:09:05.000 --> 00:09:08.000]  受著死亡的威脅的信徒
[00:09:08.000 --> 00:09:10.000]  鼓勵他們失去了盼望
[00:09:10.000 --> 00:09:12.000]  他們要重新有盼望
[00:09:12.000 --> 00:09:16.000]  對於那些受到威脅
[00:09:16.000 --> 00:09:17.000]  他們沒有盼望的人
[00:09:17.000 --> 00:09:19.000]  保羅想那些信徒
[00:09:19.000 --> 00:09:21.000]  看到神的心意
[00:09:21.000 --> 00:09:23.000]  看到神的計劃
[00:09:23.000 --> 00:09:26.000]  從中保羅想他們看到盼望
[00:09:26.000 --> 00:09:30.000]  我想這個也是我們今天說
[00:09:30.000 --> 00:09:31.000]  同行鼓勵裡面
[00:09:31.000 --> 00:09:33.000]  一個很重要的一環
[00:09:33.000 --> 00:09:35.000]  我們在座
[00:09:35.000 --> 00:09:36.000]  無可避免地
[00:09:36.000 --> 00:09:38.000]  有些人總是會去過喪禮
[00:09:38.000 --> 00:09:39.000]  安息禮
[00:09:39.000 --> 00:09:41.000]  我也去過很多
[00:09:41.000 --> 00:09:45.000]  其中一個我經常遇到的掙扎
[00:09:45.000 --> 00:09:48.000]  就是我又不知道要說什麼
[00:09:48.000 --> 00:09:50.000]  又不知道要說什麼
[00:09:50.000 --> 00:09:51.000]  又是看電視
[00:09:51.000 --> 00:09:53.000]  我們經常去看電視
[00:09:53.000 --> 00:09:54.000]  去到喪禮安息禮
[00:09:54.000 --> 00:09:56.000]  我們說什麼節哀順變
[00:09:56.000 --> 00:09:59.000]  唸口往我們就唸得多
[00:09:59.000 --> 00:10:00.000]  但原來我特意Google
[00:10:00.000 --> 00:10:02.000]  節哀順變這個說話
[00:10:02.000 --> 00:10:04.000]  其實說什麼呢
[00:10:04.000 --> 00:10:06.000]  其實就是說抑制你的悲哀
[00:10:06.000 --> 00:10:08.000]  然後順應變故
[00:10:08.000 --> 00:10:11.000]  說得白一點
[00:10:11.000 --> 00:10:13.000]  其實就是不要不開心
[00:10:13.000 --> 00:10:15.000]  然後說得文雅一點
[00:10:15.000 --> 00:10:17.000]  就是說白一點就是不要不開心
[00:10:17.000 --> 00:10:19.000]  文雅一點就是節哀順變
[00:10:19.000 --> 00:10:21.000]  所以很早我就覺得
[00:10:21.000 --> 00:10:27.000]  這句話其實未必能夠為家屬帶來安慰
[00:10:27.000 --> 00:10:28.000]  但與此同時
[00:10:28.000 --> 00:10:30.000]  我又不知道到底應該說什麼
[00:10:30.000 --> 00:10:32.000]  才能夠表達我的關心
[00:10:32.000 --> 00:10:33.000]  我的關懷
[00:10:33.000 --> 00:10:35.000]  所以每次去到這些場合
[00:10:35.000 --> 00:10:36.000]  我又
[00:10:36.000 --> 00:10:37.000]  我的心又掙扎
[00:10:37.000 --> 00:10:40.000]  每一次我都想不到一個又合適
[00:10:40.000 --> 00:10:41.000]  又簡單
[00:10:41.000 --> 00:10:42.000]  又可以安慰
[00:10:42.000 --> 00:10:45.000]  又可以維持到對方一個萬無一失的方案
[00:10:45.000 --> 00:10:47.000]  或者一個說話
[00:10:47.000 --> 00:10:48.000]  所以每次到最後
[00:10:48.000 --> 00:10:50.000]  其實我都想不到
[00:10:50.000 --> 00:10:53.000]  然後我寧願輕輕拍家屬的肩膀
[00:10:53.000 --> 00:10:56.000]  然後可能擁抱他一下
[00:10:56.000 --> 00:10:58.000]  然後說一聲保重 加油
[00:10:58.000 --> 00:11:00.000]  表達我在這裡 我關心
[00:11:00.000 --> 00:11:05.000]  弟兄姊妹
[00:11:05.000 --> 00:11:09.000]  其實我們是不是一定要做些什麼呢
[00:11:09.000 --> 00:11:12.000]  是不是一定要說些什麼高言大志
[00:11:12.000 --> 00:11:14.000]  來表達我們在這裡 我們關心
[00:11:14.000 --> 00:11:17.000]  甚至上帝關心 上帝同在呢
[00:11:17.000 --> 00:11:23.000]  想想其實一個很簡單的行動
[00:11:23.000 --> 00:11:25.000]  剛才所說的一個擁抱
[00:11:25.000 --> 00:11:30.000]  一個不需要出聲的物理上的同在
[00:11:30.000 --> 00:11:33.000]  其實已經足以表達我們在這裡
[00:11:33.000 --> 00:11:35.000]  甚至神在這裡
[00:11:35.000 --> 00:11:36.000]  我們經常說
[00:11:36.000 --> 00:11:39.000]  信徒就是上帝在地上的代表
[00:11:39.000 --> 00:11:44.000]  當人們 只要令人感受到我們在這裡的時候
[00:11:44.000 --> 00:11:47.000]  其實我們就能夠表達到上帝在這裡
[00:11:47.000 --> 00:11:51.000]  當人藉著我們在這裡
[00:11:51.000 --> 00:11:53.000]  他經歷到上帝在這裡的時候
[00:11:53.000 --> 00:11:56.000]  我們或許就能夠幫助人
[00:11:56.000 --> 00:11:58.000]  去重新燃點起他的盼望
[00:11:58.000 --> 00:12:03.000]  剛才提到
[00:12:03.000 --> 00:12:07.000]  保羅在《貼壽尼加前書》用的這個字是Paracleto
[00:12:07.000 --> 00:12:10.000]  事實上這個字還有一個意思
[00:12:10.000 --> 00:12:12.000]  是使能夠
[00:12:12.000 --> 00:12:17.000]  就是讓一個人得到一個能力去完成一件事
[00:12:17.000 --> 00:12:20.000]  說的是我們要藉著我們所做的
[00:12:20.000 --> 00:12:22.000]  讓在困難裡的人
[00:12:22.000 --> 00:12:24.000]  他能夠重新有力氣 有能力
[00:12:24.000 --> 00:12:26.000]  可以重新向前
[00:12:26.000 --> 00:12:28.000]  我們可以回顧一下
[00:12:28.000 --> 00:12:30.000]  在我們的經歷裡
[00:12:30.000 --> 00:12:31.000]  在我們的經歷
[00:12:31.000 --> 00:12:33.000]  在在座每一個人的經歷裡
[00:12:33.000 --> 00:12:35.000]  有什麼是幫助你
[00:12:35.000 --> 00:12:39.000]  Enpower你重新有力氣向前走的呢
[00:12:39.000 --> 00:12:44.000]  對於我呢
[00:12:44.000 --> 00:12:45.000]  我的經歷是
[00:12:45.000 --> 00:12:48.000]  當我知道我面前有一個終點在等待我的時候
[00:12:48.000 --> 00:12:50.000]  就是看到終點在等待我的時候
[00:12:50.000 --> 00:12:54.000]  或者當我知道身邊有人和我一起奮鬥的時候
[00:12:54.000 --> 00:12:58.000]  那我就有能力重新起來向前走了
[00:12:58.000 --> 00:13:03.000]  總之我們仔細想想
[00:13:03.000 --> 00:13:07.000]  其實這個就是我們信仰的核心
[00:13:07.000 --> 00:13:11.000]  有一個終點 有一個盼望在等我們
[00:13:11.000 --> 00:13:16.000]  有一個上帝 有一個群體和我們同行
[00:13:16.000 --> 00:13:18.000]  向前奮鬥
[00:13:18.000 --> 00:13:21.000]  所以原來當我們說
[00:13:21.000 --> 00:13:25.000]  我們要成為在困難裡的人的幫助的時候
[00:13:25.000 --> 00:13:28.000]  其實我們的信仰 我們的上帝
[00:13:28.000 --> 00:13:30.000]  我們這個和祂同行的群體
[00:13:30.000 --> 00:13:34.000]  就是我們最能夠為人帶來鼓勵的一個所謂武器
[00:13:34.000 --> 00:13:38.000]  其實我們所持守的這些東西
[00:13:38.000 --> 00:13:43.000]  就是人在困難裡他們最需要的所謂福音
[00:13:43.000 --> 00:13:47.000]  所以我們不要再猶豫了
[00:13:47.000 --> 00:13:49.000]  我們就用我們的說話
[00:13:49.000 --> 00:13:51.000]  用我們最直接的行動
[00:13:51.000 --> 00:13:54.000]  我們讓人去見到上帝在這裡
[00:13:54.000 --> 00:13:57.000]  我們去賦予他們重新有能力
[00:13:57.000 --> 00:14:01.000]  在困難裡起來繼續向前走
[00:14:01.000 --> 00:14:08.000]  在聖經裡除了剛剛說的Parakaleo
[00:14:08.000 --> 00:14:11.000]  還有另一個字是有勉勵的意思的
[00:14:11.000 --> 00:14:18.000]  是叫做Paroxysmos
[00:14:18.000 --> 00:14:21.000]  是來自這段經文的
[00:14:21.000 --> 00:14:25.000]  我們要彼此相顧激發愛心面來行善
[00:14:25.000 --> 00:14:28.000]  是希伯來書十章二十四節
[00:14:28.000 --> 00:14:32.000]  這段經文有一個更好的翻譯
[00:14:32.000 --> 00:14:36.000]  其實不是彼此相顧激發愛心面來行善
[00:14:36.000 --> 00:14:41.000]  而是我們要彼此激發愛和行善
[00:14:41.000 --> 00:14:44.000]  所以剛剛說的Paroxysmos
[00:14:44.000 --> 00:14:48.000]  那個字其實對應的不是經文裡
[00:14:48.000 --> 00:14:51.000]  你現在看到彼此相顧的那個字
[00:14:51.000 --> 00:14:54.000]  而是要激發的那個字
[00:14:54.000 --> 00:14:58.000]  而這個字在聖經的其他地方
[00:14:58.000 --> 00:15:00.000]  其實是有爭執的意思
[00:15:00.000 --> 00:15:02.000]  所以這樣去看的時候
[00:15:02.000 --> 00:15:03.000]  這個字所說的
[00:15:03.000 --> 00:15:05.000]  是真的要引發一些矛盾
[00:15:05.000 --> 00:15:10.000]  去刺激去引發起人去愛去行善
[00:15:10.000 --> 00:15:13.000]  可能真的有一點激將法的意味
[00:15:14.000 --> 00:15:18.000]  當然信徒不是要引發起一些紛爭
[00:15:18.000 --> 00:15:22.000]  但是我們很簡單去想像一個狀況
[00:15:22.000 --> 00:15:27.000]  在一個狀況裡有兩個跑步的運動員比賽
[00:15:27.000 --> 00:15:29.000]  其中一個運動員的教練
[00:15:29.000 --> 00:15:33.000]  他唯一做的就是在場邊不斷叫
[00:15:33.000 --> 00:15:35.000]  跑快點,不要輸,跑快點
[00:15:35.000 --> 00:15:37.000]  加油,努力,不要輸
[00:15:37.000 --> 00:15:39.000]  一個教練是這樣做
[00:15:39.000 --> 00:15:41.000]  而另一個運動員的教練
[00:15:41.000 --> 00:15:45.000]  就是每個星期都跟隊員在場上練習
[00:15:45.000 --> 00:15:48.000]  分析他的跑姿,又給他意見
[00:15:48.000 --> 00:15:53.000]  甚至在某些時候會罵他,指證他,糾正他
[00:15:53.000 --> 00:15:57.000]  很簡單,你想想哪一個運動員
[00:15:57.000 --> 00:15:59.000]  在運動場上有更好的發揮
[00:15:59.000 --> 00:16:01.000]  或者至少哪一個運動員
[00:16:01.000 --> 00:16:04.000]  他會被激發有更大的動力
[00:16:04.000 --> 00:16:07.000]  或者抗壓力去完成整個比賽
[00:16:10.000 --> 00:16:14.000]  作為基督徒,我們很多時候選擇彼此鼓勵的方法
[00:16:14.000 --> 00:16:19.000]  就是我們要提醒別人,你要熟靈一點
[00:16:19.000 --> 00:16:25.000]  你要信神多一點,你要信心一點,你要盼望一點
[00:16:25.000 --> 00:16:31.000]  其實我們可以想像,這些說話的作用是很有限的
[00:16:31.000 --> 00:16:33.000]  特別是在困難裡的人
[00:16:33.000 --> 00:16:37.000]  他們當然知道要有信心,要有盼望,要信靠
[00:16:37.000 --> 00:16:42.000]  但是有些時候,我們這種說話不單止不能夠帶來幫助
[00:16:42.000 --> 00:16:44.000]  甚至可能會帶來一些反效果
[00:16:44.000 --> 00:16:55.000]  然而,若然我們的說話能夠幫助對方去發現一些盲點的話
[00:16:55.000 --> 00:16:59.000]  能夠指出一些對方沒有想過的地方的話
[00:16:59.000 --> 00:17:06.000]  能夠啟發他們從一個不同的角度去看自己的狀況的話
[00:17:06.000 --> 00:17:10.000]  甚至如果我們能夠引導他們去發現上帝的話
[00:17:10.000 --> 00:17:15.000]  我們就能夠成功去激發他們
[00:17:15.000 --> 00:17:19.000]  他們說他們真的能夠好像因為我們的激發
[00:17:19.000 --> 00:17:22.000]  而從他們的困境裡找到突破
[00:17:22.000 --> 00:17:27.000]  我很感恩,在我成長的過程裡
[00:17:27.000 --> 00:17:30.000]  這麼多年裡,真的有很多人
[00:17:30.000 --> 00:17:35.000]  我過去成長的團體的團友、導師、一起攝影的頂姊妹
[00:17:35.000 --> 00:17:39.000]  在我生命裡,也有這些人在不同的階段裡
[00:17:39.000 --> 00:17:42.000]  去指出我生命裡的軟弱、罪
[00:17:42.000 --> 00:17:46.000]  不單止是這樣,他們幫我,或者和我一起去發現神的心
[00:17:46.000 --> 00:17:50.000]  更加重要的是,在我的生命要被剁磨的時候
[00:17:50.000 --> 00:17:55.000]  這些頂姊妹,他們不是扔下一句說話說你不行
[00:17:55.000 --> 00:18:00.000]  然後就跑掉了,而是他們真的和我一起去經歷、去尋求
[00:18:00.000 --> 00:18:06.000]  他們沒有為了維持一段很虛假的關係而說一些很虛假的說話
[00:18:06.000 --> 00:18:08.000]  討好、沒有營養的說話
[00:18:08.000 --> 00:18:12.000]  他們作為同伴,他們激發了我生命的成長
[00:18:12.000 --> 00:18:16.000]  也激發了我去實現上帝在我生命裡的心願
[00:18:16.000 --> 00:18:24.000]  頂姊妹今天講題的標題,或者是副題
[00:18:24.000 --> 00:18:30.000]  如果你有留意第一版powerpoint,互為肢體之道
[00:18:30.000 --> 00:18:33.000]  然後打什麼,是blank的
[00:18:33.000 --> 00:18:36.000]  其實那個是在講打氣
[00:18:36.000 --> 00:18:42.000]  如果我們的同伴,我們的頂姊妹是一個氣球
[00:18:42.000 --> 00:18:50.000]  我們打什麼在這個氣球裡,是真的會影響這個氣球上升還是跌下來
[00:18:50.000 --> 00:18:54.000]  這是常識,我們要知道
[00:18:54.000 --> 00:18:58.000]  如果我們一般打一般的空氣在氣球上
[00:18:58.000 --> 00:19:02.000]  那氣球某程度上就會變輕
[00:19:02.000 --> 00:19:06.000]  但它仍然會很慢地跌下來
[00:19:06.000 --> 00:19:12.000]  可能跌的速度減慢一點,或者沒那麼快
[00:19:12.000 --> 00:19:18.000]  那像什麼呢?就像我們為我們的同伴,頂姊妹去打氣
[00:19:18.000 --> 00:19:23.000]  我們就說加油啊,你要怎樣怎樣的說話
[00:19:23.000 --> 00:19:28.000]  好像剛才所說,不至於完全沒有幫助
[00:19:28.000 --> 00:19:34.000]  但未必真的能夠讓她有力氣突破,或者跨過她的困境
[00:19:34.000 --> 00:19:37.000]  或者她有進一步的成長
[00:19:37.000 --> 00:19:42.000]  又假如我們打進這個氣球裡的是氫氣
[00:19:42.000 --> 00:19:46.000]  那不用說了,氣球就會慢慢升起
[00:19:46.000 --> 00:19:54.000]  能夠幫助我們頂姊妹去跨過困境,或者成長突破的那些氫氣
[00:19:54.000 --> 00:20:01.000]  可能就是我們很真誠,而且能夠表達我們同在的說話
[00:20:01.000 --> 00:20:05.000]  能夠讓人經歷上帝同在的行動
[00:20:05.000 --> 00:20:09.000]  能夠激發人突破的鼓勵
[00:20:09.000 --> 00:20:19.000]  最後我們最不想打進這個氣球裡的可能是水
[00:20:19.000 --> 00:20:23.000]  你知道氣球就不再是氣球,變成水球
[00:20:23.000 --> 00:20:28.000]  高速跌到地面,爆,還要有水要拖
[00:20:28.000 --> 00:20:33.000]  這個可能就是傷害的說話,沒有建設性的批評
[00:20:33.000 --> 00:20:38.000]  不合時宜,而且沒有想過後果的行動
