
[00:00:00.000 --> 00:00:02.000]  大英姐妹你們好
[00:06:33.240 --> 00:06:35.240]  比較艱鉅的
[00:06:35.240 --> 00:06:37.240]  今天不是查劍灣,我們不會來看
[00:06:37.240 --> 00:06:39.240]  所以我只會和大家說
[00:06:39.240 --> 00:06:41.240]  溫敷一下23篇的前前後後
[00:06:41.240 --> 00:06:43.240]  說說什麼可能
[00:06:43.240 --> 00:06:45.240]  可以幫助我們
[00:06:45.240 --> 00:06:47.240]  看到一點點新的東西
[00:06:47.240 --> 00:06:49.240]  原來23篇前後的
[00:06:49.240 --> 00:06:51.240]  23前後當然是22
[00:06:51.240 --> 00:06:53.240]  23後面現在是24
[00:06:53.240 --> 00:06:55.240]  原來22篇和24篇
[00:06:55.240 --> 00:06:57.240]  雖然兩篇都是
[00:06:57.240 --> 00:06:59.240]  大胃王的碩士
[00:06:59.240 --> 00:07:01.240]  但兩篇都是
[00:07:01.240 --> 00:07:03.240]  好像只有一個字
[00:07:03.240 --> 00:07:05.240]  原來我沒有截到24篇
[00:07:05.240 --> 00:07:07.240]  不要緊,22篇和24篇有一點不一樣
[00:07:07.240 --> 00:07:09.240]  和23篇的圖畫
[00:07:09.240 --> 00:07:13.240]  是相對都挺大的分別
[00:07:13.240 --> 00:07:15.240]  我們因為我只截了
[00:07:15.240 --> 00:07:17.240]  原來我忘記了
[00:07:17.240 --> 00:07:19.240]  我只截了22篇
[00:07:19.240 --> 00:07:21.240]  兩個字來不一樣
[00:07:21.240 --> 00:07:23.240]  所以如果你有聖經的話,歡迎打開24篇來看
[00:07:23.240 --> 00:07:25.240]  22篇是說什麼呢
[00:07:25.240 --> 00:07:27.240]  我引了一點點出來
[00:07:27.240 --> 00:07:29.240]  22篇是說
[00:07:29.240 --> 00:07:31.240]  上半篇有兩個部分
[00:07:31.240 --> 00:07:33.240]  上半部分是說
[00:07:33.240 --> 00:07:35.240]  受難的場景
[00:07:35.240 --> 00:07:37.240]  大胃王的大師
[00:07:37.240 --> 00:07:39.240]  說大胃王自己受難的場面
[00:07:39.240 --> 00:07:41.240]  一開始就說
[00:07:41.240 --> 00:07:43.240]  神話裡有離棄我
[00:07:43.240 --> 00:07:47.240]  說到大胃被敵人圍繞
[00:07:47.240 --> 00:07:49.240]  被人癡笑,被人迫害
[00:07:49.240 --> 00:07:52.240]  和大胃對神來叫救命
[00:07:52.240 --> 00:07:54.240]  下半篇
[00:07:54.240 --> 00:07:56.240]  你見到最後兩句是來自下半篇
[00:07:56.240 --> 00:08:01.240]  大胃已經完全忘記了自己在苦難中
[00:08:01.240 --> 00:08:03.240]  可以讚美神
[00:08:03.240 --> 00:08:08.240]  當然他不是馬上跳回聖殿讚美神
[00:08:08.240 --> 00:08:10.240]  但他好像已經
[00:08:10.240 --> 00:08:12.240]  中間沒有描述大胃脫難的過程
[00:08:12.240 --> 00:08:14.240]  他已經說到神
[00:08:14.240 --> 00:08:19.240]  大胃開口說要述說神的作為
[00:08:19.240 --> 00:08:22.240]  這個就是22篇的內容
[00:08:22.240 --> 00:08:25.240]  我沒有截24篇,大家可以看一下
[00:08:25.240 --> 00:08:27.240]  24篇就更加不一樣
[00:08:27.240 --> 00:08:30.240]  場景和22,23篇都不一樣
[00:08:30.240 --> 00:08:32.240]  24篇的上半篇
[00:08:32.240 --> 00:08:34.240]  大胃也是大胃的師
[00:08:34.240 --> 00:08:36.240]  說守潔心清的人
[00:08:36.240 --> 00:08:38.240]  可以來蒙神的祠福
[00:08:38.240 --> 00:08:40.240]  登瑤王的聖山
[00:08:40.240 --> 00:08:42.240]  真正的來敬拜神
[00:08:42.240 --> 00:08:44.240]  下半篇就說
[00:08:44.240 --> 00:08:46.240]  24篇的24篇
[00:08:46.240 --> 00:08:48.240]  神親自成為君王
[00:08:48.240 --> 00:08:50.240]  所有的人,萬族萬國萬民
[00:08:50.240 --> 00:08:52.240]  所有的城門
[00:08:52.240 --> 00:08:54.240]  都要打開來迎接神的榮耀
[00:08:54.240 --> 00:08:56.240]  就這樣看
[00:08:56.240 --> 00:09:00.240]  22,23,24篇就是風馬牛不相及的三個圖畫
[00:09:00.240 --> 00:09:02.240]  到底我們是否可以合起來
[00:09:02.240 --> 00:09:04.240]  22和24篇去理解23篇
[00:09:04.240 --> 00:09:06.240]  我們是否可以從這個圖畫
[00:09:06.240 --> 00:09:08.240]  去看到一生因為這首歌
[00:09:08.240 --> 00:09:10.240]  在說什麼呢
[00:09:10.240 --> 00:09:12.240]  太詳細或太複雜的東西
[00:09:12.240 --> 00:09:14.240]  我們在這裡說不出
[00:09:14.240 --> 00:09:16.240]  用最直接的方法去說
[00:09:16.240 --> 00:09:18.240]  其實22,23,24篇
[00:09:18.240 --> 00:09:20.240]  是一個過程
[00:09:20.240 --> 00:09:22.240]  大胃由他在22篇的苦難裏
[00:09:22.240 --> 00:09:24.240]  去求告神
[00:09:24.240 --> 00:09:27.240]  到23篇大胃經歷了很多很多的事後
[00:09:27.240 --> 00:09:29.240]  發現神真是他的目者
[00:09:29.240 --> 00:09:31.240]  能夠保護他那一位
[00:09:31.240 --> 00:09:33.240]  一生一世都有恩惠持續隨著他
[00:09:33.240 --> 00:09:35.240]  到最後24篇
[00:09:35.240 --> 00:09:37.240]  他就見證了神作王的時刻
[00:09:37.240 --> 00:09:39.240]  尤其是當23篇說到
[00:09:39.240 --> 00:09:42.240]  死陰的幽谷和撞到敵人面前的時候
[00:09:42.240 --> 00:09:44.240]  我們更加沒有可能忽略
[00:09:44.240 --> 00:09:46.240]  原來上一篇先說完
[00:09:46.240 --> 00:09:49.240]  在敵人面前,在受苦當中的內容
[00:09:49.240 --> 00:09:51.240]  在22篇內,我們是沒有辦法忽略的
[00:09:51.240 --> 00:09:54.240]  假設你是從第一篇看到23篇
[00:09:54.240 --> 00:09:57.240]  但是不單止這樣
[00:09:57.240 --> 00:09:59.240]  更加要命的事實
[00:09:59.240 --> 00:10:01.240]  在23篇向我們展露了
[00:10:01.240 --> 00:10:05.240]  當你以為神就是要帶你脫離死陰幽谷的時候
[00:10:05.240 --> 00:10:07.240]  原來受苦的時刻
[00:10:07.240 --> 00:10:09.240]  偏偏就是和神說
[00:10:09.240 --> 00:10:11.240]  用油膏
[00:10:11.240 --> 00:10:13.240]  偏偏就是和神說
[00:10:13.240 --> 00:10:15.240]  他用油膏在我們的頭
[00:10:15.240 --> 00:10:17.240]  令到我們的杯滿日的時刻
[00:10:17.240 --> 00:10:19.240]  重疊了
[00:10:19.240 --> 00:10:21.240]  如果這樣看的話
[00:10:21.240 --> 00:10:23.240]  其實平衡一點
[00:10:23.240 --> 00:10:25.240]  他不是說一個先後次序的問題
[00:10:25.240 --> 00:10:27.240]  是一個互相交磁的狀況
[00:10:27.240 --> 00:10:30.240]  每次我們看23篇的時候
[00:10:30.240 --> 00:10:32.240]  我們總覺得
[00:10:32.240 --> 00:10:34.240]  聖經都是提到一句死陰幽谷
[00:10:34.240 --> 00:10:36.240]  一句撞到敵人面前
[00:10:36.240 --> 00:10:38.240]  是不是真的
[00:10:38.240 --> 00:10:40.240]  還要有神的像神的光保護我
[00:10:40.240 --> 00:10:42.240]  沒有死,沒有怕
[00:10:42.240 --> 00:10:44.240]  但是不要忘記
[00:10:44.240 --> 00:10:46.240]  死陰幽谷那一句
[00:10:46.240 --> 00:10:48.240]  在前面
[00:10:48.240 --> 00:10:51.240]  其實是在整個23篇的中間位置
[00:10:51.240 --> 00:10:53.240]  有時候
[00:10:53.240 --> 00:10:57.240]  詩篇經文我喜歡將重點放在一段中間位置
[00:10:57.240 --> 00:11:00.240]  當然不是一個norm
[00:11:00.240 --> 00:11:02.240]  有時候會放在頭或尾
[00:11:02.240 --> 00:11:04.240]  但很明顯重點在中間
[00:11:04.240 --> 00:11:07.240]  如果這樣的話
[00:11:07.240 --> 00:11:11.240]  死陰幽谷其實還不是最近的東西
[00:11:11.240 --> 00:11:13.240]  因為前面22篇裡面說過
[00:11:13.240 --> 00:11:16.240]  迫害大衛,令大衛雞毛鴨血的仇敵
[00:11:16.240 --> 00:11:18.240]  在這裡再被人提及過
[00:11:18.240 --> 00:11:20.240]  就是在我的敵人面前
[00:11:20.240 --> 00:11:23.240]  我們很容易覺得這個場景就是
[00:11:23.240 --> 00:11:25.240]  神要在我們的敵人面前
[00:11:25.240 --> 00:11:27.240]  然後為我擺設筵席,高抹我的頭
[00:11:27.240 --> 00:11:29.240]  這麼大膽
[00:11:29.240 --> 00:11:31.240]  一定是神為我打敗所有敵人之後
[00:11:31.240 --> 00:11:33.240]  讓我吐氣揚眉的場面
[00:11:33.240 --> 00:11:35.240]  可能有很多人都這樣想
[00:11:35.240 --> 00:11:37.240]  但是詩篇的23篇不是這樣說的
[00:11:37.240 --> 00:11:39.240]  他說你為我擺設筵席
[00:11:39.240 --> 00:11:41.240]  你用油膏擦我的頭
[00:11:41.240 --> 00:11:43.240]  我用竹杯滿日
[00:11:43.240 --> 00:11:45.240]  是和在我的敵人面前
[00:11:45.240 --> 00:11:47.240]  甚至死陰幽谷的場景重疊了
[00:11:47.240 --> 00:11:49.240]  神沒有說要幫你打敵人之後
[00:11:49.240 --> 00:11:51.240]  先讓你吐氣揚眉
[00:11:51.240 --> 00:11:53.240]  然後才擺筵席
[00:11:53.240 --> 00:11:55.240]  神說在你的敵人面前就要擺筵席
[00:11:55.240 --> 00:11:59.240]  受苦和祝福是同時間發生的
[00:11:59.240 --> 00:12:01.240]  甚至可能是同一件事
[00:12:01.240 --> 00:12:03.240]  因為原來我一生一世
[00:12:03.240 --> 00:12:05.240]  哪有一個詞可以除掉我這一句
[00:12:05.240 --> 00:12:07.240]  我沒有highlight,大家看到最後一句
[00:12:07.240 --> 00:12:10.240]  除掉那兩個字
[00:12:10.240 --> 00:12:14.240]  如果大家直接找其他不同的譯本去看
[00:12:14.240 --> 00:12:16.240]  甚至找原文,要識原文的話
[00:12:16.240 --> 00:12:18.240]  那個字是有追殺
[00:12:18.240 --> 00:12:20.240]  追趕的意思
[00:12:20.240 --> 00:12:22.240]  當然不是說神的恩惠慈愛
[00:12:22.240 --> 00:12:24.240]  追殺大衛,想殺死他
[00:12:24.240 --> 00:12:26.240]  不是這樣,但至少我們可以知道
[00:12:26.240 --> 00:12:30.240]  原來大衛在他的仇敵追殺下
[00:12:30.240 --> 00:12:32.240]  來到他逃命的時候
[00:12:32.240 --> 00:12:34.240]  他同時在後面看到神的恩惠慈愛
[00:12:34.240 --> 00:12:37.240]  在追殺他
[00:12:37.240 --> 00:12:41.240]  青少年,其實這件事也挺瘋狂的
[00:12:41.240 --> 00:12:44.240]  因為原來在聖經裡面
[00:12:44.240 --> 00:12:47.240]  受苦和祝福很多時候的張力
[00:12:47.240 --> 00:12:49.240]  都會在經文裡面呈現出來
[00:12:49.240 --> 00:12:53.240]  雖然今天我們未必可以經歷到死任休局
[00:12:53.240 --> 00:12:57.240]  我們未必會面對死亡這麼貼身的危險
[00:12:57.240 --> 00:12:59.240]  但在我們的生命裡面
[00:12:59.240 --> 00:13:01.240]  仍然有很多苦難在等我們
[00:13:02.240 --> 00:13:11.240]  在我們這些在香港成長的人
[00:13:11.240 --> 00:13:14.240]  我們自小都被訓練好要面對困難
[00:13:14.240 --> 00:13:16.240]  面對困難是不困難的
[00:13:16.240 --> 00:13:18.240]  但真正困難的是
[00:13:18.240 --> 00:13:20.240]  如何可以在發現原來
[00:13:20.240 --> 00:13:22.240]  在這些困難裡面
[00:13:22.240 --> 00:13:24.240]  是有神的恩惠慈愛在裡面
[00:13:24.240 --> 00:13:28.240]  在困難當中看到
[00:13:28.240 --> 00:13:30.240]  你如何去面對
[00:13:30.240 --> 00:13:32.240]  在學校那些欺負你的同學
[00:13:32.240 --> 00:13:34.240]  和那些不主持公道的老師
[00:13:34.240 --> 00:13:36.240]  你還可以說神在那裡祝福你
[00:13:36.240 --> 00:13:39.240]  當那些排山倒海的壓力來到的時候
[00:13:39.240 --> 00:13:41.240]  你連透一口氣的空間都沒有
[00:13:41.240 --> 00:13:44.240]  你又如何可以說你經歷到神的恩惠慈愛呢
[00:13:44.240 --> 00:13:46.240]  其實很難的
[00:13:46.240 --> 00:13:47.240]  我們很多時候會用一句
[00:13:47.240 --> 00:13:49.240]  神有祂的美意在這裡
[00:13:49.240 --> 00:13:53.240]  來成為我們面對苦難和死亡的萬能鑰匙
[00:13:53.240 --> 00:13:55.240]  但最後不單止發現我們的心
[00:13:55.240 --> 00:13:57.240]  沒有因為這句話
[00:13:57.240 --> 00:14:00.240]  神有祂的美意來得到安慰
[00:14:00.240 --> 00:14:02.240]  更加會發現原來聖經根本不是這樣說
[00:14:02.240 --> 00:14:04.240]  大衛在22篇裡面
[00:14:04.240 --> 00:14:06.240]  第一句說話就是我的神我的神
[00:14:06.240 --> 00:14:08.240]  為什麼離棄我
[00:14:08.240 --> 00:14:09.240]  大家有印象嗎
[00:14:09.240 --> 00:14:12.240]  這句話其實是後來西約聖經的耶穌引用過的
[00:14:12.240 --> 00:14:13.240]  就是在他死的時候
[00:14:13.240 --> 00:14:14.240]  避開十字架的時候
[00:14:14.240 --> 00:14:15.240]  他就說我的神我的神
[00:14:15.240 --> 00:14:17.240]  為什麼離棄我
[00:14:17.240 --> 00:14:21.240]  直到大衛說完22篇那一句之後
[00:14:21.240 --> 00:14:24.240]  直到他去到23篇發現原來
[00:14:24.240 --> 00:14:27.240]  一生一世必有恩惠慈愛隨著我
[00:14:27.240 --> 00:14:28.240]  緊追著我
[00:14:28.240 --> 00:14:33.240]  中間不是說我們去讀經敬拜祈禱靈修
[00:14:33.240 --> 00:14:34.240]  撐著神
[00:14:34.240 --> 00:14:37.240]  我們就可以和大衛有一樣的覺悟
[00:14:37.240 --> 00:14:39.240]  這件事是不一定的
[00:14:39.240 --> 00:14:41.240]  然後就會有人問
[00:14:41.240 --> 00:14:42.240]  那怎麼辦啊大佬
[00:14:42.240 --> 00:14:44.240]  你又說神的祝福和苦難同時出現
[00:14:44.240 --> 00:14:47.240]  但又不讓我們知道怎樣才能見到神的恩惠慈愛
[00:14:47.240 --> 00:14:49.240]  那是不是在耍花樣
[00:14:49.240 --> 00:14:51.240]  抱歉啊弟兄姊妹
[00:14:51.240 --> 00:14:52.240]  我只能告訴你
[00:14:52.240 --> 00:14:54.240]  過程是不能急的
[00:14:54.240 --> 00:14:57.240]  你猜大衛在他還在看養子的時候
[00:14:57.240 --> 00:14:59.240]  或者他剛剛登基做皇帝的時候
[00:14:59.240 --> 00:15:03.240]  他就知道自己經歷了這麼多苦難嗎
[00:15:03.240 --> 00:15:07.240]  他不會馬上就知道他有一條的方程式
[00:15:07.240 --> 00:15:10.240]  他可以來到這裡經歷所有事情
[00:15:10.240 --> 00:15:11.240]  然後就說我依靠了神
[00:15:11.240 --> 00:15:13.240]  他沒有這件事
[00:15:13.240 --> 00:15:14.240]  再做多一個survey
[00:15:14.240 --> 00:15:18.240]  我想問一下大家這裡有多少個是跟父母上學的
[00:15:18.240 --> 00:15:21.240]  不少啊都可以
[00:15:21.240 --> 00:15:24.240]  如果你有在青少年真理出現的話
[00:15:24.240 --> 00:15:25.240]  我都說過了
[00:15:25.240 --> 00:15:27.240]  我也是一個信義的人
[00:15:27.240 --> 00:15:30.240]  作為從小上到大的人
[00:15:30.240 --> 00:15:31.240]  其實我們很容易
[00:15:31.240 --> 00:15:33.240]  不要說我們這麼簡單
[00:15:33.240 --> 00:15:35.240]  就算不是也好
[00:15:35.240 --> 00:15:37.240]  我們都會有些誤會
[00:15:37.240 --> 00:15:39.240]  很容易有些美麗的誤會和幻想
[00:15:39.240 --> 00:15:42.240]  例如我們可以仿效某個聖經人物
[00:15:42.240 --> 00:15:44.240]  例如大衛這樣
[00:15:44.240 --> 00:15:48.240]  我們可以跟神有跟他一樣的關係
[00:15:48.240 --> 00:15:51.240]  神蹟奇事隨著他
[00:15:51.240 --> 00:15:53.240]  又或者我們可以跟著聖經的文字
[00:15:53.240 --> 00:15:56.240]  一字一句來做的話
[00:15:56.240 --> 00:15:59.240]  我們就有一本可以面對人生公式集的書
[00:15:59.240 --> 00:16:01.240]  《行天下》
[00:16:01.240 --> 00:16:03.240]  但就好像我之前在浸禮講過
[00:16:03.240 --> 00:16:06.240]  如果你在那裡的人有印象的話
[00:16:06.240 --> 00:16:08.240]  我已經講過一件事
[00:16:08.240 --> 00:16:11.240]  我們在我們的信仰經歷裡面
[00:16:11.240 --> 00:16:13.240]  我們一定會經歷一件事
[00:16:13.240 --> 00:16:16.240]  就是和我們在教會從小聽到大的耶穌
[00:16:16.240 --> 00:16:18.240]  不一樣的耶穌
[00:16:18.240 --> 00:16:20.240]  是會有幻滅的時候
