
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹請坐
[00:01:56.000 --> 00:02:00.000]  去到第三講,覺聲異響
[00:02:00.000 --> 00:02:04.000]  今天我會專注在第三章的經文
[00:02:04.000 --> 00:02:11.000]  過往第一、二章,麥志恆傳道和岑間傳道都告訴我們
[00:02:11.000 --> 00:02:18.000]  我們作為神的子民,我們要理解神的恩典是什麼
[00:02:18.000 --> 00:02:22.000]  原來恩典可以大到我們意想不到
[00:02:22.000 --> 00:02:25.000]  我還記得麥仔在講的時候
[00:02:25.000 --> 00:02:29.000]  說他曾經在閣樓上一說到就打瞌睡
[00:02:29.000 --> 00:02:32.000]  不知道是不是基督徒
[00:02:32.000 --> 00:02:35.000]  但今時今日,他跟我一起
[00:02:35.000 --> 00:02:39.000]  2月23日一起安立做牧師
[00:02:39.000 --> 00:02:43.000]  我還記得岑間傳道告訴我們
[00:02:43.000 --> 00:02:46.000]  我們持守信仰的重要性
[00:02:46.000 --> 00:02:50.000]  我們要堅定,特別是在這個世代裏
[00:02:50.000 --> 00:02:56.000]  今天神藉著覺聲去提醒我們每一個
[00:02:56.000 --> 00:02:58.000]  究竟是什麼覺聲呢?
[00:02:58.000 --> 00:03:02.000]  大家有沒有見過真實的楊國豪
[00:03:02.000 --> 00:03:04.000]  這個楊國豪就像圖片上
[00:03:04.000 --> 00:03:09.000]  一個古代以色列文化中的樂器
[00:03:09.000 --> 00:03:12.000]  這個樂器通常什麼時候會吹起呢?
[00:03:12.000 --> 00:03:14.000]  有兩個情況
[00:03:14.000 --> 00:03:17.000]  一個就是有外敵入侵
[00:03:17.000 --> 00:03:23.000]  在城門上見到有外敵來的時候
[00:03:23.000 --> 00:03:25.000]  吹起這個楊國豪
[00:03:25.000 --> 00:03:31.000]  他就會讓所有城裏的人都去警覺
[00:03:31.000 --> 00:03:33.000]  有一個警示的作用
[00:03:33.000 --> 00:03:37.000]  告訴他們可能要收拾武器準備抗敵
[00:03:37.000 --> 00:03:41.000]  或者如果手無寸鐵的話
[00:03:41.000 --> 00:03:43.000]  你需要躲起來
[00:03:43.000 --> 00:03:48.000]  另外,有另一個聲音也是由楊國豪吹出來的
[00:03:48.000 --> 00:03:54.000]  就是神叫我們一起去敬拜他
[00:03:54.000 --> 00:03:57.000]  當我們一起去到會望或聖殿的時候
[00:03:57.000 --> 00:03:59.000]  有人吹楊國豪就知道
[00:03:59.000 --> 00:04:02.000]  請你們放下你們手上所有的工作
[00:04:02.000 --> 00:04:05.000]  我們一同要去敬拜
[00:04:05.000 --> 00:04:09.000]  第一個是一個警示
[00:04:09.000 --> 00:04:11.000]  告訴我們有危險
[00:04:11.000 --> 00:04:13.000]  紅色警報響起
[00:04:13.000 --> 00:04:15.000]  Red Alert
[00:04:15.000 --> 00:04:20.000]  另一個是大家一起去敬拜上帝
[00:04:20.000 --> 00:04:23.000]  Call for service
[00:04:23.000 --> 00:04:26.000]  在這個狀況裏
[00:04:26.000 --> 00:04:30.000]  同樣可能是有不同的行為
[00:04:30.000 --> 00:04:32.000]  會產生
[00:04:32.000 --> 00:04:36.000]  但同樣都是一個警示的作用
[00:04:36.000 --> 00:04:38.000]  但很可惜
[00:04:38.000 --> 00:04:42.000]  在亞摩斯書的年代
[00:04:42.000 --> 00:04:44.000]  亞摩斯先知的年代
[00:04:44.000 --> 00:04:48.000]  這班以色列人是聾了一樣
[00:04:48.000 --> 00:04:51.000]  楊國豪吹起的時候
[00:04:51.000 --> 00:04:55.000]  他完全是對這些警示無痛於衷
[00:04:55.000 --> 00:05:02.000]  甚至是藐視先知來到當中給他們的警示
[00:05:02.000 --> 00:05:05.000]  在亞摩斯的時代
[00:05:05.000 --> 00:05:08.000]  以色列分為南北角
[00:05:08.000 --> 00:05:10.000]  以色列人在南角的叫猶大
[00:05:10.000 --> 00:05:13.000]  北角的叫以色列
[00:05:13.000 --> 00:05:18.000]  北角正是由耶羅邦二世這位國王去統治
[00:05:18.000 --> 00:05:21.000]  他是一個很厲害的軍事領袖
[00:05:21.000 --> 00:05:23.000]  打仗很厲害
[00:05:23.000 --> 00:05:31.000]  同時令以色列北角充滿著財富
[00:05:31.000 --> 00:05:34.000]  但同時在先知的眼中
[00:05:34.000 --> 00:05:41.000]  這位國王其實是最糟糕的國王之一
[00:05:41.000 --> 00:05:43.000]  因為他的財富
[00:05:43.000 --> 00:05:45.000]  引導很多人
[00:05:45.000 --> 00:05:50.000]  亦引導加南地的偶像進入以色列
[00:05:50.000 --> 00:05:54.000]  以色列人敬拜加南的偶像
[00:05:54.000 --> 00:05:59.000]  令到以色列國的人很冷漠
[00:05:59.000 --> 00:06:01.000]  他們去操控
[00:06:01.000 --> 00:06:06.000]  甚至很多不公義的事情
[00:06:06.000 --> 00:06:11.000]  在窮人的地方去欺壓他們
[00:06:11.000 --> 00:06:13.000]  為何會有這麼冷漠
[00:06:13.000 --> 00:06:16.000]  這跟拜偶像有甚麼關係呢
[00:06:16.000 --> 00:06:20.000]  什麼時候我們會拜偶像呢
[00:06:20.000 --> 00:06:22.000]  我們想有些東西得到
[00:06:22.000 --> 00:06:24.000]  我們想有些好處
[00:06:24.000 --> 00:06:26.000]  所以那裡給我好處
[00:06:26.000 --> 00:06:28.000]  我就去那裡拜
[00:06:28.000 --> 00:06:30.000]  我們可能聽過加南地很多偶像
[00:06:30.000 --> 00:06:34.000]  有不同的警方去不同偶像那裡拜
[00:06:34.000 --> 00:06:38.000]  不同的人就去拿不同的好處
[00:06:38.000 --> 00:06:43.000]  生命為了拿好處去崇拜
[00:06:43.000 --> 00:06:47.000]  人心變得冷漠
[00:06:47.000 --> 00:06:50.000]  因為只想拿到自己想要的東西
[00:06:50.000 --> 00:06:53.000]  聽到自己想聽的東西
[00:06:53.000 --> 00:06:57.000]  這不是創天造地的主宰
[00:06:57.000 --> 00:07:00.000]  也就是神的這個
[00:07:00.000 --> 00:07:03.000]  告訴以色列人的律法
[00:07:03.000 --> 00:07:05.000]  不是這樣的
[00:07:05.000 --> 00:07:07.000]  在這個背景當中
[00:07:07.000 --> 00:07:11.000]  人沒有辦法進入外
[00:07:11.000 --> 00:07:14.000]  也沒有辦法理解神的公認
[00:07:14.000 --> 00:07:18.000]  是要按著他創造的秩序裏面
[00:07:18.000 --> 00:07:23.000]  創造的規律裏面去得到的
[00:07:23.000 --> 00:07:27.000]  所以他們繼續尋求其他神的幫助
[00:07:27.000 --> 00:07:31.000]  想拿他們想要的東西
[00:07:31.000 --> 00:07:34.000]  阿摩斯書分了這三個段落
[00:07:34.000 --> 00:07:38.000]  今天我會主要講第三章
[00:07:38.000 --> 00:07:42.000]  裡面是講到以色列人和領袖
[00:07:42.000 --> 00:07:46.000]  神對他們的審判訊息
[00:07:46.000 --> 00:07:48.000]  覺聲已響
[00:07:48.000 --> 00:07:52.000]  你只有我知道
[00:07:52.000 --> 00:07:56.000]  這是一個原文的直譯
[00:07:56.000 --> 00:08:00.000]  一會兒我會有更多詳細的講解
[00:08:00.000 --> 00:08:01.000]  覺聲已響
[00:08:01.000 --> 00:08:05.000]  人不懂得走在正直的路上
[00:08:05.000 --> 00:08:12.000]  也告訴我們當時以色列人的問題所在
[00:08:12.000 --> 00:08:15.000]  請聽我讀出以下這段經文
[00:08:15.000 --> 00:08:18.000]  阿摩斯書三章一至九節
[00:08:18.000 --> 00:08:19.000]  以色列人啊
[00:08:19.000 --> 00:08:22.000]  當聽耶和華責備你們的話
[00:08:22.000 --> 00:08:26.000]  責備我從埃及地領上來的全家
[00:08:26.000 --> 00:08:28.000]  說在地上萬族中
[00:08:28.000 --> 00:08:30.000]  我只認識你們
[00:08:30.000 --> 00:08:34.000]  因此我必懲罰你們一切的罪業
[00:08:34.000 --> 00:08:36.000]  二人若不同心
[00:08:36.000 --> 00:08:38.000]  豈能同行呢
[00:08:38.000 --> 00:08:39.000]  獅子若無獵物
[00:08:39.000 --> 00:08:42.000]  豈會在林中咆哮呢
[00:08:42.000 --> 00:08:44.000]  少壯獅子若無所得
[00:08:44.000 --> 00:08:47.000]  豈會在洞裡嘯叫呢
[00:08:47.000 --> 00:08:49.000]  若未切圈套
[00:08:49.000 --> 00:08:53.000]  著了豈能陷入地上的羅網呢
[00:08:53.000 --> 00:08:54.000]  這個羅網若無所得
[00:08:54.000 --> 00:08:57.000]  又豈會從地上翻起呢
[00:08:57.000 --> 00:09:00.000]  城中若摧國
[00:09:00.000 --> 00:09:02.000]  百姓豈不戰敬嗎
[00:09:02.000 --> 00:09:04.000]  災禍若臨到一城
[00:09:04.000 --> 00:09:06.000]  豈非耶和華所降的嗎
[00:09:06.000 --> 00:09:09.000]  主耶和華不會做任何事情
[00:09:09.000 --> 00:09:11.000]  除非先將我被指示
[00:09:11.000 --> 00:09:14.000]  他的僕人眾先知
[00:09:14.000 --> 00:09:15.000]  獅子恐叫
[00:09:15.000 --> 00:09:17.000]  誰不舉攀呢
[00:09:17.000 --> 00:09:19.000]  主耶和華既已說了
[00:09:19.000 --> 00:09:22.000]  誰能不說如言呢
[00:09:22.000 --> 00:09:24.000]  你們要在阿實特的宮殿
[00:09:24.000 --> 00:09:26.000]  和埃及地的宮殿傳揚說
[00:09:26.000 --> 00:09:29.000]  要聚集在撒瑪利亞的山上
[00:09:29.000 --> 00:09:33.000]  看城裡有何等大的擾亂與欺壓
[00:09:33.000 --> 00:09:34.000]  第十至十五節
[00:09:34.000 --> 00:09:36.000]  他們以暴力搶奪
[00:09:36.000 --> 00:09:38.000]  堆積在自己的宮殿裡
[00:09:38.000 --> 00:09:41.000]  卻不懂得行正直的事
[00:09:41.000 --> 00:09:43.000]  這是耶和華說的
[00:09:43.000 --> 00:09:45.000]  所以主耶和華如此說
[00:09:45.000 --> 00:09:47.000]  敵人必來圍攻者地
[00:09:47.000 --> 00:09:49.000]  削弱你的勢力
[00:09:49.000 --> 00:09:50.000]  搶掠你的宮殿
[00:09:50.000 --> 00:09:52.000]  耶和華如此說
[00:09:52.000 --> 00:09:54.000]  僕人怎能從獅子的口中
[00:09:54.000 --> 00:09:57.000]  搶回兩條腿或耳朵的一小片
[00:09:57.000 --> 00:09:59.000]  住在撒瑪利亞的這些以色列人
[00:09:59.000 --> 00:10:01.000]  得救也是如此
[00:10:01.000 --> 00:10:04.000]  不過搶回場的一角
[00:10:04.000 --> 00:10:07.000]  或藏塔的靠枕而已
[00:10:07.000 --> 00:10:10.000]  主耶和華萬鈞之神說
[00:10:10.000 --> 00:10:11.000]  當聽者說
[00:10:11.000 --> 00:10:13.000]  警戒亞國家
[00:10:13.000 --> 00:10:16.000]  我懲罰以色列罪孽的日子
[00:10:16.000 --> 00:10:18.000]  也要懲罰伯達利的祭壇
[00:10:18.000 --> 00:10:20.000]  祭壇的閣必被砍下
[00:10:20.000 --> 00:10:22.000]  墮落於地
[00:10:22.000 --> 00:10:26.000]  我要拆毀過冬和被鼠的房屋
[00:10:26.000 --> 00:10:29.000]  象牙的房屋必毀滅
[00:10:29.000 --> 00:10:33.000]  講下豪宅都歸無有
[00:10:33.000 --> 00:10:35.000]  這是耶和華說的
[00:10:35.000 --> 00:10:38.000]  如果我們還記得
[00:10:38.000 --> 00:10:40.000]  在第一二章裏面
[00:10:40.000 --> 00:10:42.000]  分了很少段
[00:10:42.000 --> 00:10:45.000]  阿摩斯先知
[00:10:45.000 --> 00:10:49.000]  去講了八個國家的審判
[00:10:49.000 --> 00:10:52.000]  其中有包括以色列和猶大
[00:10:52.000 --> 00:10:56.000]  其餘就是圍著以色列的國家
[00:10:56.000 --> 00:11:00.000]  然後到第三四五六章
[00:11:00.000 --> 00:11:04.000]  主要都是針對以色列這個國家
[00:11:04.000 --> 00:11:06.000]  他們的罪行
[00:11:06.000 --> 00:11:08.000]  他們的罪孽
[00:11:08.000 --> 00:11:09.000]  很清楚
[00:11:09.000 --> 00:11:11.000]  特別是阿摩斯書第十至十五節裏面
[00:11:11.000 --> 00:11:13.000]  我們見到很清楚
[00:11:13.000 --> 00:11:15.000]  神告訴你們
[00:11:15.000 --> 00:11:17.000]  你們的罪孽大成這樣
[00:11:17.000 --> 00:11:18.000]  你們沒有彎轉
[00:11:18.000 --> 00:11:20.000]  你不用只打贏這場仗
[00:11:20.000 --> 00:11:22.000]  你們會被人攻佔
[00:11:22.000 --> 00:11:24.000]  你們會亡國
[00:11:24.000 --> 00:11:28.000]  這個很清楚
[00:11:28.000 --> 00:11:30.000]  在十至十五節裏面
[00:11:30.000 --> 00:11:31.000]  見到神
[00:11:31.000 --> 00:11:33.000]  藉著阿摩斯的口
[00:11:33.000 --> 00:11:36.000]  宣告以色列將要面對的懲罰
[00:11:36.000 --> 00:11:40.000]  我們見到第一二章
[00:11:40.000 --> 00:11:44.000]  圍著以色列的黃色的國家
[00:11:44.000 --> 00:11:48.000]  是輪廓他們拜偶像的國家
[00:11:48.000 --> 00:11:53.000]  就好像一個十字準線
[00:11:53.000 --> 00:11:59.000]  神要瞄準北角和北角去講說話
[00:11:59.000 --> 00:12:02.000]  這班北角的人民
[00:12:02.000 --> 00:12:05.000]  他們完全聽不到神的聲音
[00:12:05.000 --> 00:12:08.000]  他們被這班拜偶像的人圍堵
[00:12:08.000 --> 00:12:13.000]  而他們自己都沾染了迦南地偶像的惡習
[00:12:13.000 --> 00:12:16.000]  亦都在他們的人民當中
[00:12:16.000 --> 00:12:25.000]  成為一些欺壓的暴力的施行者
[00:12:25.000 --> 00:12:28.000]  所以第三章第一至二節這樣講
[00:12:28.000 --> 00:12:29.000]  他說以色列人
[00:12:29.000 --> 00:12:32.000]  你們聽耶和華責備你們的話
[00:12:32.000 --> 00:12:36.000]  責備我從埃及地領上來的全家
[00:12:36.000 --> 00:12:39.000]  耶和華神這樣形容以色列
[00:12:39.000 --> 00:12:46.000]  他要以色列人聽到背後的
[00:12:46.000 --> 00:12:54.000]  你們曾經是被我從埃及圍爐之地拯救出來的那班人
[00:12:54.000 --> 00:12:57.000]  你們是曾經被欺壓的那班人
[00:12:57.000 --> 00:13:01.000]  為什麼你們現在倒過來欺壓你們自己的百姓呢
[00:13:01.000 --> 00:13:07.000]  當你成為加害者的時候
[00:13:07.000 --> 00:13:12.000]  神直接和嚴厲地跟以色列人說
[00:13:12.000 --> 00:13:16.000]  神要他們想起他們的祖先
[00:13:16.000 --> 00:13:18.000]  怎樣被神拯救
[00:13:18.000 --> 00:13:20.000]  怎樣在曠野的地方
[00:13:20.000 --> 00:13:24.000]  有雲柱火柱帶領著他們不會迷失路
[00:13:24.000 --> 00:13:27.000]  又有瑪那和鵪鶉的肉食
[00:13:27.000 --> 00:13:30.000]  在沙漠裏面他們沒有缺水
[00:13:30.000 --> 00:13:32.000]  在這些拯救裏面
[00:13:32.000 --> 00:13:39.000]  為什麼你們現在會倒過來欺壓你們埃及人呢
[00:13:39.000 --> 00:13:43.000]  神告訴他們
[00:13:43.000 --> 00:13:46.000]  我這樣去拯救你們
[00:13:46.000 --> 00:13:48.000]  我這樣去揀選你們
[00:13:48.000 --> 00:13:52.000]  第二節
[00:13:52.000 --> 00:13:56.000]  在地上萬族中我只認識你們
[00:13:56.000 --> 00:14:00.000]  我只認識你們是在原文認識是知道的意思
[00:14:00.000 --> 00:14:02.000]  希臘文是知道的
[00:14:02.000 --> 00:14:04.000]  希伯來文是知道的
[00:14:04.000 --> 00:14:06.000]  I know you
[00:14:06.000 --> 00:14:07.000]  I know you
[00:14:07.000 --> 00:14:10.000]  你們所作所為我一清二楚
[00:14:10.000 --> 00:14:16.000]  因為以色列民是被神所揀選的
[00:14:16.000 --> 00:14:20.000]  由阿巴拉罕的時代一直到現在
[00:14:20.000 --> 00:14:22.000]  他們有自己的國家
[00:14:22.000 --> 00:14:25.000]  他們都是被揀選的族裔
[00:14:25.000 --> 00:14:28.000]  我很清楚你們
[00:14:29.000 --> 00:14:32.000]  神要這樣跟以色列人說
[00:14:32.000 --> 00:14:36.000]  其實背後是想以色列人有什麼思想
[00:14:36.000 --> 00:14:39.000]  有什麼回應呢
[00:14:39.000 --> 00:14:43.000]  我記得我以前從商的時候
[00:14:43.000 --> 00:14:45.000]  未入沙浸做童工
[00:14:45.000 --> 00:14:49.000]  我有機會和我的上司去到美國開會
[00:14:49.000 --> 00:14:51.000]  在美國的總公司
[00:14:51.000 --> 00:14:54.000]  我和他開會的那個
[00:14:54.000 --> 00:14:59.000]  其中一位是那間公司的創辦人
[00:14:59.000 --> 00:15:01.000]  一位老人家
[00:15:01.000 --> 00:15:03.000]  我只是一個小薯茄
[00:15:03.000 --> 00:15:05.000]  陪老闆去開會
[00:15:05.000 --> 00:15:08.000]  然後介紹我是誰
[00:15:08.000 --> 00:15:13.000]  當我老闆介紹我的時候
[00:15:13.000 --> 00:15:18.000]  那位創辦人就跟我說
[00:15:18.000 --> 00:15:21.000]  Raymond, I know you
[00:15:21.000 --> 00:15:25.000]  我馬上退後,心裡一怯
[00:15:25.000 --> 00:15:29.000]  我馬上在想,你怎麼認識我
[00:15:29.000 --> 00:15:33.000]  我究竟做過什麼,你會認識我
[00:15:33.000 --> 00:15:35.000]  我是否做錯了事
[00:15:35.000 --> 00:15:39.000]  上司舉報我,所以你認識我
[00:15:39.000 --> 00:15:42.000]  覺得我做得不對,還是覺得我做得好
[00:15:42.000 --> 00:15:44.000]  所以你知道我是誰
[00:15:44.000 --> 00:15:47.000]  很多的思想,很多的思維
[00:15:47.000 --> 00:15:50.000]  當神告訴我們,I know you
[00:15:50.000 --> 00:15:54.000]  我們可能回想起詩篇139篇
[00:15:54.000 --> 00:15:57.000]  神怎樣去認識我們
[00:15:57.000 --> 00:16:02.000]  但同時間,神是想拉近我們和祂的距離
[00:16:02.000 --> 00:16:08.000]  拉近,去想我們和神的真正關係是什麼
[00:16:08.000 --> 00:16:14.000]  神和我們的關係是一個聖約的關係
[00:16:14.000 --> 00:16:16.000]  一個covenant
[00:16:16.000 --> 00:16:23.000]  這個聖約的關係在阿伯拉罕的時代已經成為一個約
[00:16:23.000 --> 00:16:27.000]  讓神和人建立這個關係
[00:16:27.000 --> 00:16:31.000]  這個關係背後有一個使命,有一個職責
[00:16:31.000 --> 00:16:34.000]  我們看看《創世紀》12章1至3節怎麼說
[00:16:34.000 --> 00:16:38.000]  「猶華對阿伯蘭說:你要離開本地本族父家
[00:16:38.000 --> 00:16:41.000]  往我所要的子是你的地去
[00:16:41.000 --> 00:16:43.000]  我必使你成為大國
[00:16:43.000 --> 00:16:45.000]  我必致福給你
[00:16:45.000 --> 00:16:47.000]  當你的名為大
[00:16:47.000 --> 00:16:49.000]  你要使別人得福
[00:16:49.000 --> 00:16:52.000]  你祝福的,我必致福給他
[00:16:52.000 --> 00:16:55.000]  詛咒你的,我必詛咒他
[00:16:55.000 --> 00:16:59.000]  地上的萬族都必因你得福」
[00:16:59.000 --> 00:17:03.000]  一個聖約的典故
[00:17:03.000 --> 00:17:10.000]  追溯到神怎樣呼召阿伯拉罕成為萬國的祝福
[00:17:10.000 --> 00:17:14.000]  我們看回我們之前的那一張圖片
[00:17:14.000 --> 00:17:19.000]  以色列國被萬國圍堵
[00:17:19.000 --> 00:17:24.000]  迦南地的偶像進入了以色列
[00:17:24.000 --> 00:17:27.000]  是一個倒轉的情景
[00:17:27.000 --> 00:17:30.000]  他沒有令萬國得福
[00:17:30.000 --> 00:17:34.000]  反而被萬國的惡所沾染
[00:17:39.000 --> 00:17:44.000]  耶穌對阿摩斯說:要以色列人記起一切的事
[00:17:44.000 --> 00:17:47.000]  畫出關係線
[00:17:47.000 --> 00:17:50.000]  知罪,醒覺
[00:17:50.000 --> 00:17:54.000]  而神用很嚴厲的語氣追討他們的罪孽
[00:17:54.000 --> 00:17:57.000]  來提醒他們
[00:17:57.000 --> 00:18:00.000]  以色列人是被揀選的族裔
[00:18:00.000 --> 00:18:06.000]  他肩負著一個神愛人屬性的偉大使命
[00:18:06.000 --> 00:18:16.000]  當他犯罪的時候,他就像鄰國一樣帶來被毀滅的後果
[00:18:16.000 --> 00:18:21.000]  萬族能不能因著以色列民而得福呢?
[00:18:21.000 --> 00:18:27.000]  就要看神國子民的素質
[00:18:27.000 --> 00:18:33.000]  他們能不能活出神祕祝福族裔的素質
[00:18:33.000 --> 00:18:38.000]  當神見到他們將窮人淪為債務奴隸
[00:18:38.000 --> 00:18:43.000]  剝削他們所有的東西,要求他們不能翻身的時候
[00:18:43.000 --> 00:18:51.000]  神給他們的祝福就要變成懲罰
[00:18:51.000 --> 00:18:56.000]  跟萬族一樣要面對罪責
[00:18:56.000 --> 00:18:59.000]  今日弟兄姊妹,我們怎樣?
[00:18:59.000 --> 00:19:03.000]  我們很感恩,我們有主耶穌基督
[00:19:03.000 --> 00:19:08.000]  主耶穌基督告訴我們一個屬神的子民,一個屬神的兒女
[00:19:08.000 --> 00:19:11.000]  那個素質是怎樣的
[00:19:11.000 --> 00:19:13.000]  我們見到主耶穌基督降臨在人間
[00:19:13.000 --> 00:19:16.000]  與人同行,以身作則
[00:19:16.000 --> 00:19:20.000]  祂不單止關懷人的生命
[00:19:20.000 --> 00:19:23.000]  還關懷人的心靈
[00:19:23.000 --> 00:19:26.000]  作出心靈的醫治和陪伴
[00:19:26.000 --> 00:19:31.000]  亦幫助人扭轉世界的價值觀
[00:19:31.000 --> 00:19:34.000]  回到神的價值觀
[00:19:34.000 --> 00:19:38.000]  讓我們看到神愛人的視野
[00:19:38.000 --> 00:19:43.000]  讓我們停止參與罪的因果關係
[00:19:43.000 --> 00:19:49.000]  進入與神一起的因典關係
[00:19:49.000 --> 00:19:52.000]  這是主耶穌基督給我們的救恩
[00:19:52.000 --> 00:19:55.000]  這是我們今天信徒很值得反思
[00:19:55.000 --> 00:20:00.000]  當聽耶和華神責備你的話的時候
[00:20:00.000 --> 00:20:04.000]  對我們來說究竟是甚麼意義?
[00:20:04.000 --> 00:20:09.000]  會否想起我們會否有那種警示的心?
[00:20:09.000 --> 00:20:12.000]  是的,我們原來是被揀選的
[00:20:12.000 --> 00:20:17.000]  今日我所作所為是神閱立
[00:20:17.000 --> 00:20:21.000]  還是神要計算我們的罪業?
[00:20:21.000 --> 00:20:26.000]  當我們追求生活的充足和安穩的同時
[00:20:26.000 --> 00:20:31.000]  我們與神的因典關係是甚麼?
[00:20:31.000 --> 00:20:35.000]  我們有沒有忘記神給我們的恩福?
[00:20:35.000 --> 00:20:39.000]  我們曾經與神許下的諾言
[00:20:39.000 --> 00:20:42.000]  我們今天有沒有持守?
[00:20:42.000 --> 00:20:49.000]  第二點,人不知行正直
[00:20:49.000 --> 00:20:53.000]  我們在第三章時可以看到文學技巧
[00:20:53.000 --> 00:20:57.000]  叫做chaotic structure,一個對稱的結構
[00:20:57.000 --> 00:21:01.000]  是阿摩西書的作者專門有這樣的鋪排
[00:21:01.000 --> 00:21:07.000]  我們會看到在第十節是他最想突出的重點
[00:21:07.000 --> 00:21:09.000]  他很想以色列人知道
[00:21:09.000 --> 00:21:13.000]  第十節,他們以暴力搶奪
[00:21:13.000 --> 00:21:21.000]  堆積在自己的宮殿裡卻不懂得行正直的事
[00:21:21.000 --> 00:21:27.000]  上帝的選民,上帝對這班選民有期望
[00:21:27.000 --> 00:21:33.000]  對他們的生活有很高的道德標準的期望
[00:21:33.000 --> 00:21:38.000]  當他們做不到的時候,他就馬上來懲罰
[00:21:38.000 --> 00:21:41.000]  他差派先知來提醒
[00:21:41.000 --> 00:21:46.000]  像覺星一樣,要他想起他與神的關係
[00:21:46.000 --> 00:21:49.000]  要想起以前神如何拯救他
[00:21:49.000 --> 00:21:53.000]  與神的恩典的關係
[00:21:53.000 --> 00:21:58.000]  以致人知罪悔改,停止行惡
[00:21:58.000 --> 00:22:01.000]  但是以色列人沒有這樣做
[00:22:01.000 --> 00:22:05.000]  他們就像一個過馬路的年輕人
[00:22:05.000 --> 00:22:08.000]  戴著耳機,很大聲地扭動
[00:22:08.000 --> 00:22:12.000]  有輛車快要撞過來,但他完全聽不到
[00:22:12.000 --> 00:22:20.000]  這些警示在第三至第八節裡有很詳細的記錄
[00:22:20.000 --> 00:22:26.000]  因為時間關係,我沒辦法逐一詳細地跟大家分析
[00:22:26.000 --> 00:22:35.000]  在這些警示裡,很想我們作為基督徒去明白一件事
[00:22:35.000 --> 00:22:42.000]  就是不要在罪終之樂裡變得麻木
[00:22:42.000 --> 00:22:46.000]  當你麻木的時候,有車撞過來你都聽不到
[00:22:46.000 --> 00:22:51.000]  你沒有了神給你的覺星的感知和認知
[00:22:51.000 --> 00:22:54.000]  我們可以看看第三節
[00:22:54.000 --> 00:22:58.000]  二人若不同心,豈能同行呢?
[00:22:58.000 --> 00:23:03.000]  這裡沒有說到究竟是哪個人和去哪裡同行
[00:23:03.000 --> 00:23:09.000]  但似乎告訴我們,有事發生必定有其原因
[00:23:09.000 --> 00:23:12.000]  第四節,這裡提到兩隻獅子
[00:23:12.000 --> 00:23:15.000]  牠們都在咆哮
[00:23:15.000 --> 00:23:19.000]  大家知不知道什麼時候獅子會咆哮呢?
[00:23:19.000 --> 00:23:23.000]  是否牠準備獵食的時候就會咆哮呢?
[00:23:23.000 --> 00:23:25.000]  當然不是
[00:23:25.000 --> 00:23:31.000]  獵食的時候咆哮,就把獵物嚇跑了
[00:23:31.000 --> 00:23:38.000]  當牠獵食了,獵物已經在咆哮的時候
[00:23:38.000 --> 00:23:45.000]  身邊有很多想搶獵物的其他猛獸
[00:23:45.000 --> 00:23:47.000]  牠就開始咆哮
[00:23:47.000 --> 00:23:50.000]  神想藉著這個景象去提醒
[00:23:50.000 --> 00:23:52.000]  是有很血腥的
[00:23:52.000 --> 00:23:57.000]  暴力的屠殺事件發生了
[00:23:57.000 --> 00:23:59.000]  這個世界很血腥
