
[00:00:00.000 --> 00:00:04.000]  大姐兄姊妹們,大家好,平安
[00:02:23.000 --> 00:02:25.000]  「你帶機訓,進訓吧」
[00:02:25.000 --> 00:02:27.000]  經常都要這樣說
[00:02:27.000 --> 00:02:31.000]  如果有些人不懂這個暗號
[00:02:31.000 --> 00:02:33.000]  可能你還未上機訓、進訓
[00:02:33.000 --> 00:02:35.000]  努力去上吧
[00:02:35.000 --> 00:02:37.000]  不過最清晰的
[00:02:37.000 --> 00:02:40.000]  當然我們基督教通常都拿十字架
[00:02:40.000 --> 00:02:44.000]  這個成為我們很大的記號
[00:02:44.000 --> 00:02:47.000]  所以今天我不知道去思想
[00:02:47.000 --> 00:02:51.000]  主的十架或是主給我們十架的生命
[00:02:51.000 --> 00:02:52.000]  是些什麼呢?
[00:02:52.000 --> 00:02:54.000]  我們怎樣去詮釋呢?
[00:02:54.000 --> 00:02:56.000]  我們先看看經文
[00:02:56.000 --> 00:03:00.000]  因為我看《馬可福音》三十至五十節
[00:03:00.000 --> 00:03:02.000]  所以第九章三十節
[00:03:02.000 --> 00:03:06.000]  我們先讀短一點的經文,好嗎?
[00:03:06.000 --> 00:03:08.000]  請聽我讀出
[00:03:08.000 --> 00:03:11.000]  經文《馬可福音》九章三十至三十二節
[00:03:11.000 --> 00:03:12.000]  這裡這樣說
[00:03:12.000 --> 00:03:15.000]  「他們離開那地方,經過加利利」
[00:03:15.000 --> 00:03:17.000]  「耶穌不願意人知道」
[00:03:17.000 --> 00:03:19.000]  「因為他正教導門徒」
[00:03:19.000 --> 00:03:24.000]  「說人子將要被交在人手裡」
[00:03:24.000 --> 00:03:26.000]  「他們要殺害他,被殺以後」
[00:03:26.000 --> 00:03:29.000]  「三天他要復活」
[00:03:29.000 --> 00:03:32.000]  「門徒卻不明白這話,又不敢問他」
[00:03:32.000 --> 00:03:35.000]  接著三十三至三十七節
[00:03:35.000 --> 00:03:36.000]  「他們來到加伯隆」
[00:03:36.000 --> 00:03:38.000]  「耶穌在屋內問門徒說」
[00:03:38.000 --> 00:03:41.000]  「你們在路上議論的是什麼?」
[00:03:41.000 --> 00:03:42.000]  「門徒不作聲」
[00:03:42.000 --> 00:03:46.000]  「因為他們在路上彼此爭論誰最大」
[00:03:46.000 --> 00:03:49.000]  「耶穌坐下叫十二個使徒來說」
[00:03:49.000 --> 00:03:52.000]  「若有人願意為首」
[00:03:52.000 --> 00:03:54.000]  「他要作眾人之後」
[00:03:54.000 --> 00:03:57.000]  「再作眾人的用人」
[00:03:57.000 --> 00:04:00.000]  「於是耶穌領一個小孩過來」
[00:04:00.000 --> 00:04:04.000]  「讓他站在門徒當中,又抱起他來」
[00:04:04.000 --> 00:04:06.000]  「對他們說:凡為我的命」
[00:04:06.000 --> 00:04:11.000]  「接納一個將者小子的,就是接納我」
[00:04:11.000 --> 00:04:13.000]  「凡接納我的,不是接納我」
[00:04:13.000 --> 00:04:16.000]  「而是接納那差我來的」
[00:04:16.000 --> 00:04:19.000]  我們先看著經文
[00:04:19.000 --> 00:04:21.000]  稍後會繼續看下去
[00:04:21.000 --> 00:04:24.000]  今天很想從三方面思想
[00:04:24.000 --> 00:04:28.000]  活出十字架的生命特質是甚麼呢?
[00:04:28.000 --> 00:04:30.000]  第一,受苦不作聲
[00:04:30.000 --> 00:04:32.000]  第二,寫幾莫埋怨
[00:04:32.000 --> 00:04:34.000]  第三,為義而盡
[00:04:34.000 --> 00:04:36.000]  我們先看第一點
[00:04:36.000 --> 00:04:41.000]  這裡記載耶穌在進程去耶路撒冷
[00:04:41.000 --> 00:04:43.000]  準備上十字架
[00:04:43.000 --> 00:04:46.000]  祂有很多心底的歷程
[00:04:46.000 --> 00:04:48.000]  祂很想跟門徒說
[00:04:48.000 --> 00:04:51.000]  所以私下跟祂說
[00:04:51.000 --> 00:04:55.000]  受死復活將要發生的事情
[00:04:55.000 --> 00:04:58.000]  這是否第一次說呢?
[00:04:58.000 --> 00:05:00.000]  其實我們看經文的時候
[00:05:00.000 --> 00:05:03.000]  在第八章,耶穌已經說過
[00:05:03.000 --> 00:05:07.000]  祂說人子必須受許多苦
[00:05:07.000 --> 00:05:11.000]  並且要被殺害
[00:05:11.000 --> 00:05:16.000]  第九章繼續說我們今天看的第二次
[00:05:16.000 --> 00:05:20.000]  說完之後,祂還說第三次
[00:05:20.000 --> 00:05:22.000]  因為門徒聽得很不明白
[00:05:23.000 --> 00:05:25.000]  第二、第三次開始
[00:05:25.000 --> 00:05:31.000]  祂說必須將要被交載
[00:05:31.000 --> 00:05:38.000]  被交載在原文中是一個被動的語態
[00:05:38.000 --> 00:05:39.000]  被動的意思是
[00:05:39.000 --> 00:05:42.000]  有人將耶穌交給那群人
[00:05:42.000 --> 00:05:45.000]  誰將耶穌交給那群人呢?
[00:05:45.000 --> 00:05:49.000]  一定是主,即是天父
[00:05:49.000 --> 00:05:52.000]  所以我們看到耶穌是甘願的
[00:05:52.000 --> 00:05:54.000]  將生命順服
[00:05:54.000 --> 00:05:58.000]  上帝要祂走這條苦路
[00:05:58.000 --> 00:06:00.000]  當我們再看下去的時候
[00:06:00.000 --> 00:06:04.000]  這群門徒其實明白耶穌說什麼嗎?
[00:06:04.000 --> 00:06:06.000]  這群門徒是很不明白的
[00:06:06.000 --> 00:06:10.000]  雖然耶穌當他們很親密
[00:06:10.000 --> 00:06:15.000]  私底下很心底的話
[00:06:15.000 --> 00:06:17.000]  祂很觸動地跟他們說
[00:06:17.000 --> 00:06:20.000]  但他們聽了不明白,又不問
[00:06:20.000 --> 00:06:22.000]  為什麼不明白又不問呢?
[00:06:22.000 --> 00:06:25.000]  其實門徒一向都
[00:06:25.000 --> 00:06:27.000]  如果你熟悉聖經的話
[00:06:27.000 --> 00:06:31.000]  當耶穌說完,有些比喻、教訓
[00:06:31.000 --> 00:06:34.000]  如果門徒不明白,他們會怎樣呢?
[00:06:34.000 --> 00:06:36.000]  私底下就會問耶穌
[00:06:36.000 --> 00:06:39.000]  為什麼?這個比喻為什麼?
[00:06:39.000 --> 00:06:43.000]  但這一次,他們不明白,不問
[00:06:43.000 --> 00:06:45.000]  有時候我們會看
[00:06:45.000 --> 00:06:52.000]  他們是否不願意、不想認同、拒絕聽耶穌說這個訊息
[00:06:52.000 --> 00:06:54.000]  當我思想的時候
[00:06:54.000 --> 00:06:56.000]  有時候我們也會這樣
[00:06:56.000 --> 00:06:58.000]  我記得我爸爸臨過世前
[00:06:58.000 --> 00:07:03.000]  他已經感覺到心臟受不了多久
[00:07:03.000 --> 00:07:06.000]  於是時不時跟我們說
[00:07:06.000 --> 00:07:10.000]  如果我突然離世,你們不要傷心
[00:07:10.000 --> 00:07:14.000]  又或者我有個心願
[00:07:14.000 --> 00:07:18.000]  我想捐我的遺體出去做研究
[00:07:18.000 --> 00:07:21.000]  我們有時候聽見會說
[00:07:21.000 --> 00:07:23.000]  你不要說這些話
[00:07:23.000 --> 00:07:25.000]  因為拒絕
[00:07:25.000 --> 00:07:29.000]  一群門徒其實都不太想聽耶穌基督
[00:07:29.000 --> 00:07:33.000]  他所認識、想要認的價值觀
[00:07:33.000 --> 00:07:35.000]  跟耶穌所說的價值觀
[00:07:35.000 --> 00:07:37.000]  是朝另一個方向走
[00:07:37.000 --> 00:07:39.000]  所以不想聽
[00:07:39.000 --> 00:07:41.000]  他們看回
[00:07:41.000 --> 00:07:45.000]  他第一次說的語言,第二次也有些相似
[00:07:45.000 --> 00:07:47.000]  第一次他說的時候
[00:07:47.000 --> 00:07:49.000]  這群門徒聽完之後
[00:07:49.000 --> 00:07:54.000]  彼得拉著耶穌勸耶穌不要這樣
[00:07:54.000 --> 00:07:57.000]  於是耶穌責備彼得
[00:07:57.000 --> 00:07:59.000]  要他體貼人的心意
[00:07:59.000 --> 00:08:02.000]  叫他撒旦退我、退伯
[00:08:02.000 --> 00:08:06.000]  所以他說你不體貼上帝的心意
[00:08:06.000 --> 00:08:11.000]  於是教了一個社稷的生命是怎樣的
[00:08:11.000 --> 00:08:14.000]  所以這次其實都很相似
[00:08:14.000 --> 00:08:16.000]  門徒聽完之後
[00:08:16.000 --> 00:08:18.000]  不想再被耶穌罵
[00:08:18.000 --> 00:08:20.000]  就不問、不說
[00:08:20.000 --> 00:08:22.000]  然後耶穌就問他們
[00:08:22.000 --> 00:08:24.000]  究竟在說什麼呢
[00:08:24.000 --> 00:08:26.000]  不問耶穌,但在說些什麼
[00:08:26.000 --> 00:08:30.000]  原來是在爭論誰為大
[00:08:30.000 --> 00:08:32.000]  但耶穌就說
[00:08:32.000 --> 00:08:34.000]  如果做阿大的話
[00:08:34.000 --> 00:08:36.000]  就要做阿大
[00:08:36.000 --> 00:08:38.000]  你會發現這兩次
[00:08:38.000 --> 00:08:40.000]  一群門徒去領受的時候
[00:08:40.000 --> 00:08:42.000]  耶穌說了又再說
[00:08:42.000 --> 00:08:45.000]  他們能否領受耶穌基督要走這條路
[00:08:45.000 --> 00:08:49.000]  或者期待我們的生命是怎樣活出來呢
[00:08:49.000 --> 00:08:51.000]  來到第三次
[00:08:51.000 --> 00:08:53.000]  第十章裏面
[00:08:53.000 --> 00:08:56.000]  其實門徒仍然是這樣的狀態
[00:08:56.000 --> 00:08:59.000]  亞各和約翰
[00:08:59.000 --> 00:09:01.000]  跟耶穌說
[00:09:01.000 --> 00:09:03.000]  老師,無論我們求什麼
[00:09:03.000 --> 00:09:05.000]  可不可以答應我們
[00:09:05.000 --> 00:09:07.000]  如果你的子女這樣求你
[00:09:07.000 --> 00:09:09.000]  你敢不敢答應
[00:09:09.000 --> 00:09:11.000]  看看求什麼
[00:09:11.000 --> 00:09:13.000]  耶穌說你求什麼呢
[00:09:13.000 --> 00:09:16.000]  如果我們看《馬太福音》的時候
[00:09:16.000 --> 00:09:18.000]  你知道這兩兄弟
[00:09:18.000 --> 00:09:21.000]  拉了媽媽一起來跟耶穌說
[00:09:21.000 --> 00:09:25.000]  耶穌說你都不知道自己在求什麼
[00:09:25.000 --> 00:09:28.000]  有時候門徒都不知道
[00:09:28.000 --> 00:09:30.000]  或者他們不接受
[00:09:30.000 --> 00:09:34.000]  我們相信的主耶穌或尼塞亞
[00:09:34.000 --> 00:09:38.000]  要成為一個走苦路的生命
[00:09:38.000 --> 00:09:40.000]  在我們生命裏
[00:09:40.000 --> 00:09:42.000]  有時候都是這樣
[00:09:42.000 --> 00:09:47.000]  會不會也有一個信仰疑惑停滯的時間呢
[00:09:47.000 --> 00:09:50.000]  門徒信仰疑惑的時候
[00:09:50.000 --> 00:09:52.000]  他們不去問
[00:09:52.000 --> 00:09:55.000]  也不去澄清
[00:09:55.000 --> 00:09:57.000]  因為不想知道
[00:09:57.000 --> 00:09:58.000]  不想接受
[00:09:58.000 --> 00:10:00.000]  價值觀跟他們不同
[00:10:00.000 --> 00:10:02.000]  我們現代的信徒
[00:10:02.000 --> 00:10:06.000]  不知道大家的生命又是怎樣
[00:10:06.000 --> 00:10:10.000]  會不會經常被成功神學
[00:10:10.000 --> 00:10:13.000]  可能有時候也在影響我們
[00:10:13.000 --> 00:10:14.000]  信耶穌之後
[00:10:14.000 --> 00:10:16.000]  應該凡事順利
[00:10:16.000 --> 00:10:19.000]  應該得到最大的祝福
[00:10:19.000 --> 00:10:21.000]  以前聽苦情的見證
[00:10:21.000 --> 00:10:22.000]  不要聽了
[00:10:22.000 --> 00:10:25.000]  我們說成功的見證
[00:10:25.000 --> 00:10:27.000]  或者人生的苦難裏
[00:10:27.000 --> 00:10:31.000]  你會覺得上帝會不會不祝福我呢
[00:10:31.000 --> 00:10:35.000]  或者我現在處境的際遇是這樣
[00:10:35.000 --> 00:10:38.000]  會不會是我沒有信心呢
[00:10:38.000 --> 00:10:41.000]  會不會是我沒有被上帝所愛呢
[00:10:41.000 --> 00:10:44.000]  原來我們有時候也會這樣
[00:10:44.000 --> 00:10:48.000]  不能夠去接受我們信主之後的生命
[00:10:48.000 --> 00:10:51.000]  仍然活在一個世界
[00:10:51.000 --> 00:10:53.000]  一個罪的世界裏
[00:10:53.000 --> 00:10:56.000]  仍然經歷很多苦難
[00:10:56.000 --> 00:11:01.000]  甚至耶穌也期待我們在苦難裏戰勝
[00:11:01.000 --> 00:11:06.000]  受苦我不知道大家現在是怎樣
[00:11:06.000 --> 00:11:08.000]  會不會享受慣了
[00:11:08.000 --> 00:11:10.000]  冷氣也接受不了
[00:11:10.000 --> 00:11:14.000]  昨天有沒有去看奧運的開幕禮
[00:11:14.000 --> 00:11:15.000]  太晚了
[00:11:15.000 --> 00:11:18.000]  今天早上看了一點
[00:11:18.000 --> 00:11:20.000]  早前的新聞我也聽到
[00:11:20.000 --> 00:11:25.000]  原來奧運村坐巴士沒有冷氣
[00:11:25.000 --> 00:11:27.000]  被上載了
[00:11:27.000 --> 00:11:33.000]  之後發現原來奧運村要搞綠色環保
[00:11:33.000 --> 00:11:37.000]  當然會帶出一些問題
[00:11:37.000 --> 00:11:38.000]  公平不公平
[00:11:38.000 --> 00:11:40.000]  於是又送冷氣過去
[00:11:40.000 --> 00:11:44.000]  大家解釋我們不是溫室小花
[00:11:44.000 --> 00:11:48.000]  我相信這群運動員也不是溫室小花
[00:11:48.000 --> 00:11:55.000]  應該是經歷過很多艱苦才能夠去到奧運會裏面
[00:11:55.000 --> 00:11:57.000]  在我們這個世代裏面
[00:11:57.000 --> 00:12:00.000]  有時候受苦真的不容易
[00:12:00.000 --> 00:12:03.000]  我記得我兒子通常夏天回來
[00:12:03.000 --> 00:12:06.000]  媽媽可以開冷氣了嗎
[00:12:06.000 --> 00:12:11.000]  話說我的家規是30度才可以開冷氣
[00:12:11.000 --> 00:12:15.000]  有一次是29時8分
[00:12:15.000 --> 00:12:19.000]  我兒子就拿著一個溫度計的鐘
[00:12:19.000 --> 00:12:21.000]  走到露台
[00:12:21.000 --> 00:12:25.000]  媽媽就等他變30度
[00:12:25.000 --> 00:12:27.000]  開得了嗎
[00:12:27.000 --> 00:12:30.000]  有時候我們也受不了
[00:12:30.000 --> 00:12:32.000]  就算未到30度
[00:12:32.000 --> 00:12:33.000]  可能也很悶
[00:12:33.000 --> 00:12:35.000]  我們也說開吧
[00:12:35.000 --> 00:12:40.000]  所以原來受苦是否對我們沒有益
[00:12:40.000 --> 00:12:43.000]  受苦原來可以成為
[00:12:43.000 --> 00:12:47.000]  彼得前書四章一到二節這樣說
[00:12:47.000 --> 00:12:49.000]  既然基督在欲身受苦
[00:12:49.000 --> 00:12:54.000]  你們也該將這樣的心智作為兵器
[00:12:54.000 --> 00:12:58.000]  原來受苦可以成為我們的兵器
[00:12:58.000 --> 00:13:00.000]  與罪隔絕
[00:13:00.000 --> 00:13:04.000]  更加體貼上帝的心意
[00:13:04.000 --> 00:13:09.000]  我不知道大家的生命現在面對有多挑戰
[00:13:09.000 --> 00:13:12.000]  如果你是在受苦的狀態
[00:13:12.000 --> 00:13:18.000]  你會否仍然覺得上帝是你的兵器
[00:13:18.000 --> 00:13:23.000]  可以讓你更貼近上帝的心意呢
[00:13:23.000 --> 00:13:27.000]  另外我們看第二點
[00:13:27.000 --> 00:13:29.000]  寫記
[00:13:29.000 --> 00:13:32.000]  我的生命也是上帝期待我們的
[00:13:32.000 --> 00:13:34.000]  這班門徒說
[00:13:34.000 --> 00:13:37.000]  他們沒有問耶穌
[00:13:37.000 --> 00:13:39.000]  但在路程中
[00:13:39.000 --> 00:13:43.000]  以前的夫子老師通常在前面
[00:13:43.000 --> 00:13:45.000]  徒弟通常在後面
[00:13:45.000 --> 00:13:49.000]  這班門徒聽到耶穌說完這些理論後
[00:13:49.000 --> 00:13:52.000]  聽不明白為何要受苦
[00:13:52.000 --> 00:13:54.000]  還是聽不明白甚麼是復活呢
[00:13:54.000 --> 00:13:55.000]  總之就自自浸
[00:13:55.000 --> 00:13:57.000]  說第二次
[00:13:57.000 --> 00:14:00.000]  似乎要走上這條路
[00:14:00.000 --> 00:14:01.000]  我們怎麼辦呢
[00:14:01.000 --> 00:14:05.000]  於是這班門徒就在議論
[00:14:05.000 --> 00:14:07.000]  耶穌用議論
[00:14:07.000 --> 00:14:08.000]  回到家中
[00:14:08.000 --> 00:14:09.000]  整個過程中
[00:14:09.000 --> 00:14:10.000]  耶穌沒有理會他們
[00:14:10.000 --> 00:14:12.000]  但來到後
[00:14:12.000 --> 00:14:15.000]  他才私底下問你們議論甚麼
[00:14:15.000 --> 00:14:17.000]  比較忠誠的字
[00:14:17.000 --> 00:14:20.000]  但作者寫了一次
[00:14:20.000 --> 00:14:23.000]  就說這是爭論
[00:14:23.000 --> 00:14:26.000]  過程中他們可能覺得
[00:14:26.000 --> 00:14:28.000]  如果夫子真的要走上這條路
[00:14:28.000 --> 00:14:29.000]  我們怎麼辦呢
[00:14:29.000 --> 00:14:30.000]  在上帝的國中
[00:14:30.000 --> 00:14:31.000]  誰做大人
[00:14:31.000 --> 00:14:33.000]  他沒有頭了
[00:14:33.000 --> 00:14:35.000]  在議論中
[00:14:35.000 --> 00:14:36.000]  可能會覺得
[00:14:36.000 --> 00:14:39.000]  我做多點事
[00:14:39.000 --> 00:14:41.000]  應該是我做領導
[00:14:41.000 --> 00:14:43.000]  但其實我做的事也不少
[00:14:43.000 --> 00:14:45.000]  於是就吵吵鬧鬧
[00:14:45.000 --> 00:14:47.000]  成為爭論
[00:14:47.000 --> 00:14:51.000]  是在說火花
[00:14:51.000 --> 00:14:53.000]  所以我們看到
[00:14:53.000 --> 00:14:55.000]  原來這班門徒
[00:14:55.000 --> 00:14:58.000]  他們在思考甚麼呢
[00:14:58.000 --> 00:15:02.000]  如何在屬世中去領導
[00:15:02.000 --> 00:15:04.000]  不過耶穌來到他們面前
[00:15:04.000 --> 00:15:06.000]  沒有責備他們
[00:15:06.000 --> 00:15:09.000]  我們不應該爭大
[00:15:09.000 --> 00:15:10.000]  而是在說
[00:15:10.000 --> 00:15:13.000]  做領袖的生命是甚麼
[00:15:13.000 --> 00:15:14.000]  其實耶穌不反對
[00:15:14.000 --> 00:15:16.000]  我們每一個人都做領袖
[00:15:16.000 --> 00:15:19.000]  因為領袖的生命
[00:15:19.000 --> 00:15:22.000]  達到才成為真正的領袖
[00:15:22.000 --> 00:15:24.000]  所以領袖是在說甚麼呢
[00:15:24.000 --> 00:15:26.000]  是謙卑
[00:15:26.000 --> 00:15:28.000]  是一個有感染力的生命
[00:15:28.000 --> 00:15:30.000]  所以耶穌期待每一個人
[00:15:30.000 --> 00:15:32.000]  都是謙卑
[00:15:32.000 --> 00:15:34.000]  有感染力的生命
[00:15:34.000 --> 00:15:38.000]  這班門徒最大的問題是甚麼呢
[00:15:38.000 --> 00:15:41.000]  他們的生命仍然未去到
[00:15:41.000 --> 00:15:44.000]  生命裏面有很多驕傲
[00:15:44.000 --> 00:15:45.000]  所以耶穌說
[00:15:45.000 --> 00:15:50.000]  你們為首的就要做眾人的用人
[00:15:50.000 --> 00:15:53.000]  於是帶了一個小朋友來
[00:15:53.000 --> 00:15:55.000]  這個小朋友其實是在說
[00:15:55.000 --> 00:15:58.000]  不像我們現在的小朋友
[00:15:58.000 --> 00:16:00.000]  一個小朋友有幾個人看
[00:16:00.000 --> 00:16:02.000]  七個人看
[00:16:02.000 --> 00:16:03.000]  誰說了算
[00:16:03.000 --> 00:16:06.000]  我的孫說了算
[00:16:06.000 --> 00:16:07.000]  誰說了算
[00:16:07.000 --> 00:16:09.000]  要看兒子的頭
[00:16:09.000 --> 00:16:12.000]  我們這些小朋友
[00:16:12.000 --> 00:16:15.000]  其實和以前的年代很不同
[00:16:15.000 --> 00:16:16.000]  以前的年代
[00:16:16.000 --> 00:16:17.000]  這班小朋友
[00:16:17.000 --> 00:16:20.000]  希羅的文化是最卑微的
[00:16:20.000 --> 00:16:22.000]  是沒有地位的
[00:16:22.000 --> 00:16:23.000]  沒有人理會
[00:16:23.000 --> 00:16:25.000]  是最後的一批
[00:16:25.000 --> 00:16:27.000]  其實耶穌在說甚麼呢
[00:16:27.000 --> 00:16:30.000]  祂說抱著這個小朋友
[00:16:30.000 --> 00:16:32.000]  接納他就等於接納我
[00:16:32.000 --> 00:16:36.000]  其實就等於接納猜我來的上帝
[00:16:36.000 --> 00:16:38.000]  所以我們看到耶穌說
[00:16:38.000 --> 00:16:41.000]  如果我們接納一些
[00:16:41.000 --> 00:16:43.000]  我們看來很卑微
[00:16:43.000 --> 00:16:45.000]  不配得的人
[00:16:45.000 --> 00:16:48.000]  你都願意這樣去接納他
[00:16:48.000 --> 00:16:51.000]  作他的用人
[00:16:51.000 --> 00:16:55.000]  這個才是真正的領袖
[00:16:55.000 --> 00:16:58.000]  於是我們再看下去
[00:16:58.000 --> 00:17:00.000]  為甚麼我們說他驕傲
[00:17:00.000 --> 00:17:02.000]  我們看下去的時候
[00:17:02.000 --> 00:17:06.000]  你發現約翰回應耶穌的時候
[00:17:06.000 --> 00:17:07.000]  他就說
[00:17:07.000 --> 00:17:09.000]  老師你看看有一個人
[00:17:09.000 --> 00:17:11.000]  奉你的名去說鬼
[00:17:11.000 --> 00:17:13.000]  我們就阻止他
[00:17:13.000 --> 00:17:15.000]  因為他不跟從我們
[00:17:15.000 --> 00:17:18.000]  話說在第九章我們熟悉的時候
[00:17:18.000 --> 00:17:20.000]  在前一點點記載過一班門徒
[00:17:20.000 --> 00:17:22.000]  說鬼不成功
[00:17:22.000 --> 00:17:24.000]  但這個人
[00:17:24.000 --> 00:17:27.000]  不是十二個門徒裡的人
[00:17:27.000 --> 00:17:30.000]  這個人一樣奉耶穌的名
[00:17:30.000 --> 00:17:32.000]  但說到鬼
[00:17:32.000 --> 00:17:36.000]  那班人說這個人很成功
[00:17:36.000 --> 00:17:39.000]  那班門徒就說不斷地禁止他
[00:17:39.000 --> 00:17:41.000]  其實是在說未完成式
[00:17:41.000 --> 00:17:44.000]  一見到就火滾
[00:17:44.000 --> 00:17:46.000]  要禁止他
[00:17:46.000 --> 00:17:48.000]  其實是在說他們的生命
[00:17:48.000 --> 00:17:50.000]  會不會有些妒忌呢
[00:17:50.000 --> 00:17:53.000]  我們看到他說
[00:17:53.000 --> 00:17:55.000]  他不跟從我們
[00:17:55.000 --> 00:17:58.000]  不是說不跟從你耶穌
[00:17:58.000 --> 00:18:01.000]  而是不跟從我們
[00:18:01.000 --> 00:18:06.000]  似乎把生命的焦點放在自己裡
[00:18:06.000 --> 00:18:08.000]  所以我們看到
[00:18:08.000 --> 00:18:10.000]  正正他們的生命是這樣的話
[00:18:10.000 --> 00:18:14.000]  耶穌就要不斷地去說這些訊息
[00:18:14.000 --> 00:18:16.000]  去教導他們
[00:18:16.000 --> 00:18:18.000]  所以說完一次之後
[00:18:18.000 --> 00:18:20.000]  他還未領略
[00:18:20.000 --> 00:18:22.000]  到了第十章第三次
[00:18:22.000 --> 00:18:26.000]  跟隨耶穌的生命門徒應該是怎樣呢
[00:18:26.000 --> 00:18:29.000]  他指明你們知道
[00:18:29.000 --> 00:18:31.000]  外邦人有君王作主
[00:18:31.000 --> 00:18:32.000]  治理他們
[00:18:32.000 --> 00:18:35.000]  有大神去管轄他們
[00:18:35.000 --> 00:18:37.000]  但在上帝的國是怎樣呢
[00:18:37.000 --> 00:18:38.000]  不是這樣的
[00:18:38.000 --> 00:18:41.000]  上帝的國是誰做大的話
[00:18:41.000 --> 00:18:44.000]  就要做最低的
[00:18:44.000 --> 00:18:45.000]  你願意為首的
[00:18:45.000 --> 00:18:48.000]  就要做眾人的僕人
[00:18:48.000 --> 00:18:50.000]  他說因為我的生命也是這樣
[00:18:50.000 --> 00:18:53.000]  我們不是受人的服侍
[00:18:53.000 --> 00:18:55.000]  而是服侍人
[00:18:55.000 --> 00:18:58.000]  為眾人去寫命
[00:18:58.000 --> 00:19:01.000]  把生命捨棄
[00:19:01.000 --> 00:19:04.000]  在當時的希羅文化裡
[00:19:04.000 --> 00:19:08.000]  其實也把人分成很多階級
[00:19:08.000 --> 00:19:10.000]  最高級的那些
[00:19:10.000 --> 00:19:16.000]  就是六百位元老議員
[00:19:16.000 --> 00:19:21.000]  之下有富有的騎師
[00:19:21.000 --> 00:19:25.000]  有一班尊貴有學識的人
[00:19:25.000 --> 00:19:28.000]  有些是普通的人
[00:19:28.000 --> 00:19:33.000]  但他們是當時羅馬的公民
[00:19:33.000 --> 00:19:35.000]  所以又高級一點
[00:19:36.000 --> 00:19:40.000]  之後才到普通的工人
[00:19:40.000 --> 00:19:43.000]  最低最低的就是勞僕
[00:19:43.000 --> 00:19:47.000]  所以我們看到最低最低的勞僕裡
[00:19:47.000 --> 00:19:49.000]  有些是很有學識的
[00:19:49.000 --> 00:19:51.000]  可以管理錢財等等
[00:19:51.000 --> 00:19:53.000]  做大的管家
[00:19:53.000 --> 00:19:56.000]  但耶穌說的最後的
[00:19:56.000 --> 00:19:59.000]  是最低級的勞僕
[00:19:59.000 --> 00:20:03.000]  最低級的就是洗腳的勞僕
[00:20:03.000 --> 00:20:05.000]  記不記得《施洗》的學問
[00:20:05.000 --> 00:20:08.000]  他說連解鞋帶都不配
[00:20:08.000 --> 00:20:11.000]  第二低級就是解鞋帶
