
[00:00:00.000 --> 00:00:04.000]  今天跟大家思想共創喜樂新機
[00:04:08.000 --> 00:04:11.000]  如果在螢光幕上看到的弟兄姊妹
[00:04:11.000 --> 00:04:13.000]  請大家讀羅馬書15章1至3
[00:04:13.000 --> 00:04:15.000]  準備1、2、3
[00:04:15.000 --> 00:04:38.000]  (廣東話)
[00:04:38.000 --> 00:04:42.000]  在第一節強調教導是分擔
[00:04:42.000 --> 00:04:44.000]  分擔不是施捨
[00:04:44.000 --> 00:04:47.000]  而是效法基督的社稷
[00:04:47.000 --> 00:04:49.000]  甘願與鄰人
[00:04:49.000 --> 00:04:54.000]  建立一個命運相連的關係
[00:04:54.000 --> 00:04:59.000]  其實我們在羅馬書15章裡
[00:04:59.000 --> 00:05:03.000]  保羅提到他很想去羅馬探訪
[00:05:03.000 --> 00:05:05.000]  因為他希望去完羅馬
[00:05:05.000 --> 00:05:08.000]  順道去西班牙宣教
[00:05:08.000 --> 00:05:10.000]  但在他出發之前
[00:05:10.000 --> 00:05:13.000]  他決定要先做一件事
[00:05:13.000 --> 00:05:18.000]  就是遣行剛才說的分擔教導
[00:05:18.000 --> 00:05:20.000]  分擔教導是什麼呢?
[00:05:20.000 --> 00:05:24.000]  就是將外族教會的捐款
[00:05:24.000 --> 00:05:28.000]  親自轉交到耶路撒冷教會
[00:05:28.000 --> 00:05:31.000]  去支持他們一些貧窮的士工
[00:05:31.000 --> 00:05:35.000]  初期教會扶貧的精神
[00:05:35.000 --> 00:05:38.000]  其實延續到今時今日
[00:05:39.000 --> 00:05:42.000]  我們過去都記得
[00:05:42.000 --> 00:05:46.000]  3.28大地震在緬甸發生
[00:05:46.000 --> 00:05:50.000]  不單止是3.28
[00:05:50.000 --> 00:05:53.000]  當時緬甸過了幾個星期後
[00:05:53.000 --> 00:05:57.000]  在4月13日又發生大地震
[00:05:57.000 --> 00:06:00.000]  不過破壞的情況
[00:06:00.000 --> 00:06:03.000]  沒有3.28的影響那麼大
[00:06:03.000 --> 00:06:05.000]  雖然這場地震
[00:06:05.000 --> 00:06:07.000]  跟我們香港離開很遠
[00:06:07.000 --> 00:06:10.000]  但我們仍然看到他們的需要
[00:06:10.000 --> 00:06:13.000]  所以香港的浸信會聯會
[00:06:13.000 --> 00:06:16.000]  撥捐了50萬的款項
[00:06:16.000 --> 00:06:19.000]  在當中幫助他們
[00:06:19.000 --> 00:06:22.000]  體現我們嘗試去分擔
[00:06:22.000 --> 00:06:27.000]  緬甸受災者的人的困難
[00:06:27.000 --> 00:06:29.000]  現在緬甸的情況
[00:06:29.000 --> 00:06:33.000]  仍然有350萬人流離失所
[00:06:33.000 --> 00:06:37.000]  超過2000萬人缺水缺糧
[00:06:37.000 --> 00:06:39.000]  我們在當中看到
[00:06:39.000 --> 00:06:43.000]  上帝繼續使用當地的教會
[00:06:43.000 --> 00:06:48.000]  持續往返災區發放物資
[00:06:48.000 --> 00:06:51.000]  其中一間教會的中學生
[00:06:51.000 --> 00:06:55.000]  回想有一次他看到的情景
[00:06:55.000 --> 00:07:00.000]  他說我看到很多木屋倒塌
[00:07:00.000 --> 00:07:04.000]  有很多村落被水淹沒
[00:07:04.000 --> 00:07:12.000]  只剩下幾間屋頂浮在水面上
[00:07:12.000 --> 00:07:18.000]  這讓我見識到大自然的強大和無情
[00:07:18.000 --> 00:07:21.000]  他感覺到自己很渺小
[00:07:21.000 --> 00:07:24.000]  他覺得人類很渺小很脆弱
[00:07:24.000 --> 00:07:28.000]  但他說他在災情中
[00:07:28.000 --> 00:07:32.000]  看到人與人之間彼此扶持
[00:07:32.000 --> 00:07:34.000]  分工合作
[00:07:34.000 --> 00:07:38.000]  讓他,一位緬甸的中學生
[00:07:38.000 --> 00:07:41.000]  他說他對未來仍然充滿希望
[00:07:41.000 --> 00:07:42.000]  他說很感謝上帝
[00:07:42.000 --> 00:07:44.000]  讓我在黑暗當中
[00:07:44.000 --> 00:07:52.000]  能夠為他在內的災民燃點微小的燭光
[00:07:54.000 --> 00:07:58.000]  香港的天災不算大
[00:07:58.000 --> 00:08:00.000]  最多只是阻礙你上班
[00:08:00.000 --> 00:08:04.000]  但我們都看到香港不同的人
[00:08:04.000 --> 00:08:06.000]  真的很好
[00:08:06.000 --> 00:08:09.000]  看到有人需要幫助的時候
[00:08:09.000 --> 00:08:10.000]  都不會翹起雙手
[00:08:10.000 --> 00:08:13.000]  都是會用心去幫助
[00:08:13.000 --> 00:08:16.000]  其實真的一個小小的行動
[00:08:16.000 --> 00:08:19.000]  足以令人很窩心
[00:08:19.000 --> 00:08:22.000]  大家仰光看見有個鐵紋
[00:08:22.000 --> 00:08:25.000]  一位住在將軍澳的居民
[00:08:25.000 --> 00:08:26.000]  叫做Pasila
[00:08:26.000 --> 00:08:34.000]  他說他有一次在一個社區的店舖裡暈倒
[00:08:34.000 --> 00:08:38.000]  他說他很感謝幫過他的人
[00:08:38.000 --> 00:08:41.000]  所以他要在地區的專業裡
[00:08:41.000 --> 00:08:44.000]  感謝所有幫過他的人
[00:08:44.000 --> 00:08:46.000]  在他的鐵紋裡提到
[00:08:46.000 --> 00:08:49.000]  有一位先生特別借了一條頸巾給他
[00:08:49.000 --> 00:08:54.000]  其實你可以說是微不足道的事
[00:08:54.000 --> 00:08:59.000]  但對一個暈倒的市民來說
[00:08:59.000 --> 00:09:02.000]  你一個小小的行動
[00:09:02.000 --> 00:09:04.000]  他已經覺得很窩心
[00:09:04.000 --> 00:09:07.000]  令他覺得有很大的幫助
[00:09:07.000 --> 00:09:10.000]  其實一個小小的行動
[00:09:10.000 --> 00:09:12.000]  再踏出多一步
[00:09:12.000 --> 00:09:14.000]  其實還可以救人一命
[00:09:14.000 --> 00:09:17.000]  大家仰光看見有位先生跪在那裡
[00:09:17.000 --> 00:09:21.000]  其實他在這裡複述一次他的體會
[00:09:21.000 --> 00:09:23.000]  他在一個宿遞員叫做阿貴
[00:09:23.000 --> 00:09:25.000]  在美孚上班
[00:09:25.000 --> 00:09:28.000]  他在上班途中
[00:09:28.000 --> 00:09:30.000]  看見有個途人暈倒了
[00:09:30.000 --> 00:09:32.000]  他停步下來
[00:09:32.000 --> 00:09:36.000]  轉身回去看看他發生什麼事
[00:09:36.000 --> 00:09:41.000]  發現原來這個途人沒有呼吸和脈搏
[00:09:41.000 --> 00:09:43.000]  他馬上報警
[00:09:43.000 --> 00:09:46.000]  不久之後
[00:09:46.000 --> 00:09:49.000]  他收到醫護人員打電話給他
[00:09:49.000 --> 00:09:53.000]  請他再描述一下現在的情況
[00:09:53.000 --> 00:09:55.000]  是相當危急
[00:09:55.000 --> 00:09:57.000]  所以救護員請阿貴
[00:09:57.000 --> 00:10:00.000]  可否為這個途人急救
[00:10:00.000 --> 00:10:02.000]  阿貴回憶當時的情況
[00:10:02.000 --> 00:10:04.000]  他說他自己學過急救
[00:10:04.000 --> 00:10:06.000]  但現在真的要救
[00:10:06.000 --> 00:10:08.000]  其實他感到慌張
[00:10:08.000 --> 00:10:10.000]  不過也硬著頭皮
[00:10:10.000 --> 00:10:15.000]  按照救護員的指示去做
[00:10:15.000 --> 00:10:18.000]  沒多久救護員到達現場
[00:10:18.000 --> 00:10:20.000]  幫助途人急救
[00:10:20.000 --> 00:10:22.000]  但在過程中
[00:10:22.000 --> 00:10:26.000]  他看見途人還沒有呼吸和心跳
[00:10:26.000 --> 00:10:30.000]  醫護人員一度急救他
[00:10:30.000 --> 00:10:34.000]  然後將途人送上救護車
[00:10:34.000 --> 00:10:37.000]  連同一些比較好的儀器幫助他
[00:10:37.000 --> 00:10:39.000]  最後救回途人
[00:10:39.000 --> 00:10:41.000]  有心跳和呼吸
[00:10:41.000 --> 00:10:43.000]  過了幾天後
[00:10:43.000 --> 00:10:45.000]  途人的家人
[00:10:45.000 --> 00:10:48.000]  特意去阿貴工作的地方找他
[00:10:48.000 --> 00:10:50.000]  多謝他
[00:10:50.000 --> 00:10:52.000]  你看見一兩件
[00:10:52.000 --> 00:10:54.000]  在我們日常生活中
[00:10:54.000 --> 00:10:57.000]  可能也有機會遇到
[00:10:57.000 --> 00:10:59.000]  但其實一個小小的行動
[00:10:59.000 --> 00:11:01.000]  令人那種窩心
[00:11:01.000 --> 00:11:04.000]  你會感覺到那種人情味
[00:11:04.000 --> 00:11:08.000]  例如今天我出門
[00:11:08.000 --> 00:11:10.000]  去維園機取錢
[00:11:10.000 --> 00:11:16.000]  旁邊的女士不懂得用維園機
[00:11:16.000 --> 00:11:21.000]  後面排隊的女士馬上幫他
[00:11:21.000 --> 00:11:25.000]  細心問他需要甚麼
[00:11:25.000 --> 00:11:27.000]  現在告訴你怎樣做
[00:11:27.000 --> 00:11:31.000]  其實他們之間是不認識的
[00:11:31.000 --> 00:11:33.000]  雖然大家都是街坊
[00:11:33.000 --> 00:11:36.000]  但就是這種小小的行動
[00:11:36.000 --> 00:11:39.000]  可以令人感覺到人間有情
[00:11:39.000 --> 00:11:42.000]  一種人情味
[00:11:42.000 --> 00:11:46.000]  反觀我們看教會的標誌
[00:11:46.000 --> 00:11:48.000]  我們的標記是十字架
[00:11:48.000 --> 00:11:53.000]  十字架不僅提醒我們
[00:11:53.000 --> 00:11:56.000]  上帝會賜力量給我們承受苦難
[00:11:56.000 --> 00:11:58.000]  不僅是這個提醒
[00:11:58.000 --> 00:12:00.000]  而是要提醒我們
[00:12:00.000 --> 00:12:03.000]  耶穌的社稷成就了信忘愛
[00:12:03.000 --> 00:12:06.000]  叫我們信耶穌的人
[00:12:06.000 --> 00:12:09.000]  我們生命徹底改變
[00:12:09.000 --> 00:12:12.000]  我們覺得祝福別人
[00:12:12.000 --> 00:12:14.000]  這是我們喜歡做的事
[00:12:14.000 --> 00:12:16.000]  也是以愛追求的事
[00:12:16.000 --> 00:12:22.000]  我們過去接觸的基督徒
[00:12:22.000 --> 00:12:25.000]  你會發覺他們為何那麼喜歡幫人
[00:12:25.000 --> 00:12:31.000]  你可能會為了他們的幫助感動
[00:12:31.000 --> 00:12:34.000]  你會問為何要幫我
[00:12:34.000 --> 00:12:37.000]  其實我在你面前沒有甚麼價值
[00:12:37.000 --> 00:12:39.000]  但他真的跟你說
[00:12:39.000 --> 00:12:42.000]  我相信耶穌,我很喜歡幫人
[00:12:42.000 --> 00:12:45.000]  在你的生命中,有沒有遇過一些基督徒
[00:12:45.000 --> 00:12:49.000]  對你的幫助令你感動
[00:12:49.000 --> 00:12:53.000]  但他只是出於他很喜歡幫人
[00:12:53.000 --> 00:12:56.000]  原來憂戚與共是讓我們超越了自私
[00:12:56.000 --> 00:13:00.000]  共同去分擔苦難
[00:13:00.000 --> 00:13:03.000]  透過一個具體的生命相遇
[00:13:03.000 --> 00:13:07.000]  去體現信忘愛
[00:13:07.000 --> 00:13:10.000]  當然,今時今日的教題騙案
[00:13:10.000 --> 00:13:12.000]  真的很厲害
[00:13:12.000 --> 00:13:15.000]  我們有時也很難分辨
[00:13:15.000 --> 00:13:17.000]  真的要保持警惕
[00:13:17.000 --> 00:13:20.000]  因為不知道他會出甚麼招數
[00:13:20.000 --> 00:13:25.000]  又問你甚麼甚麼,說得很慘
[00:13:25.000 --> 00:13:29.000]  所以我們要求主給我們智慧去分辨
[00:13:29.000 --> 00:13:33.000]  但在這麼多街頭騙案中
[00:13:33.000 --> 00:13:36.000]  其實給我們也有反思
[00:13:36.000 --> 00:13:43.000]  這些騙案讓我們不容易上當
[00:13:43.000 --> 00:13:48.000]  還是令我們的心更加硬
[00:13:48.000 --> 00:13:50.000]  我們見到有需要的人
[00:13:50.000 --> 00:13:53.000]  我們變得更加難忘
[00:13:53.000 --> 00:13:56.000]  值得我們在主的面前反思
[00:13:56.000 --> 00:14:00.000]  在當中求主指引我們
[00:14:00.000 --> 00:14:04.000]  第二個秘訣是共創價值
[00:14:04.000 --> 00:14:07.000]  在我們人與人之間
[00:14:07.000 --> 00:14:11.000]  我們經常聽到自己人、外人的說法
[00:14:11.000 --> 00:14:13.000]  簡單來說,甚麼是自己人
[00:14:13.000 --> 00:14:17.000]  自己人就是過著跟你相似的生活
[00:14:17.000 --> 00:14:19.000]  跟你價值觀很接近的人
[00:14:19.000 --> 00:14:21.000]  外人就是指他的生活方式
[00:14:21.000 --> 00:14:24.000]  無論他的看法都與你截然不同
[00:14:24.000 --> 00:14:28.000]  其實當時的初期教會也有這個現象
[00:14:28.000 --> 00:14:32.000]  猶太的信徒如何看待外族人
[00:14:32.000 --> 00:14:34.000]  即是今天猶太的基督徒如何看待我們
[00:14:34.000 --> 00:14:37.000]  因為我們在他們眼中是外族人
[00:14:37.000 --> 00:14:41.000]  他們看我們是自己人還是外人
[00:14:41.000 --> 00:14:45.000]  所以當保羅說要將外族教會的捐款
[00:14:45.000 --> 00:14:49.000]  親自交到猶太人的教會
[00:14:49.000 --> 00:14:53.000]  不僅僅是支持他們扶貧的事工
[00:14:53.000 --> 00:14:56.000]  而是一個象徵性的行動
[00:14:56.000 --> 00:15:00.000]  就是如果猶太人的教會
[00:15:00.000 --> 00:15:02.000]  願意接收外族的捐款
[00:15:02.000 --> 00:15:08.000]  就表明他們看外族教會是自己人
[00:15:08.000 --> 00:15:13.000]  因此這筆捐款的意義已經增加了
[00:15:13.000 --> 00:15:18.000]  就是可以成為教會不同群體之間
[00:15:18.000 --> 00:15:23.000]  鞏固教會合一的橋樑
[00:15:23.000 --> 00:15:27.000]  第一,我們每一個社區、每一個教會
[00:15:27.000 --> 00:15:29.000]  或者每一個大家族
[00:15:29.000 --> 00:15:33.000]  可能我們都會遇到所謂代溝的問題
[00:15:33.000 --> 00:15:36.000]  我們都會想辦法如何鞏固
[00:15:36.000 --> 00:15:39.000]  不同世代的人的關係
[00:15:39.000 --> 00:15:43.000]  如何拆除當中的代溝牆
[00:15:43.000 --> 00:15:50.000]  其實在所謂關心社會的活動裏
[00:15:50.000 --> 00:15:54.000]  不僅僅是物資的支援
[00:15:54.000 --> 00:15:57.000]  其實有很多活動是在促成
[00:15:57.000 --> 00:15:59.000]  不同世代的人
[00:15:59.000 --> 00:16:02.000]  不同背景的人的關係
[00:16:02.000 --> 00:16:05.000]  就和大家介紹一下
[00:16:05.000 --> 00:16:09.000]  豐盛社企學會是其中一個活動
[00:16:09.000 --> 00:16:11.000]  我們看一看片段
[00:16:11.000 --> 00:16:20.000]  星期四可以的
[00:16:20.000 --> 00:16:21.000]  今天不行
[00:16:21.000 --> 00:16:24.000]  不要緊,我用口述
[00:16:24.000 --> 00:16:33.000]  在圖中看到一群上一代的朋友
[00:16:33.000 --> 00:16:37.000]  他們透過豐盛社企學會
[00:16:37.000 --> 00:16:40.000]  參與大自然的活動
[00:16:40.000 --> 00:16:45.000]  這個大自然的活動是由一群年輕人組織的
[00:16:45.000 --> 00:16:48.000]  這群年輕人在舉辦活動之前
[00:16:48.000 --> 00:16:51.000]  接受了豐盛社企學會的訓練
[00:16:51.000 --> 00:16:55.000]  教他們如何感受大自然
[00:16:55.000 --> 00:17:02.000]  如何在大自然中得到身心的輕鬆
[00:17:02.000 --> 00:17:05.000]  那種自在的感覺
[00:17:05.000 --> 00:17:07.000]  這群年輕人學會後
[00:17:07.000 --> 00:17:10.000]  將他們的體會和學到的東西
[00:17:10.000 --> 00:17:15.000]  帶領上一代的人
[00:17:15.000 --> 00:17:17.000]  他們做同一類的事
[00:17:17.000 --> 00:17:24.000]  本來活動的目的
[00:17:24.000 --> 00:17:26.000]  是接觸大自然
[00:17:26.000 --> 00:17:29.000]  在緊張的社會環境中
[00:17:29.000 --> 00:17:31.000]  透過接觸大自然
[00:17:31.000 --> 00:17:36.000]  讓人身心得到舒暢和健康
[00:17:36.000 --> 00:17:39.000]  但在整個活動中
[00:17:39.000 --> 00:17:43.000]  當訪問上一代和下一代的人
[00:17:43.000 --> 00:17:48.000]  發覺到他們的領受和得著
[00:17:48.000 --> 00:17:54.000]  不僅僅是在大自然中得到享受和休息
[00:17:54.000 --> 00:17:58.000]  而他們說很少機會接觸不同世代的人
[00:17:58.000 --> 00:18:02.000]  年輕人說不是這個活動
[00:18:02.000 --> 00:18:05.000]  很少和上一代的人互動
[00:18:05.000 --> 00:18:07.000]  但發覺原來和他們接觸後
[00:18:07.000 --> 00:18:10.000]  原來他們的話題和我們說的東西差不多
[00:18:10.000 --> 00:18:13.000]  或是上一代的人經過這個活動
[00:18:13.000 --> 00:18:15.000]  接觸了新一代的人
[00:18:15.000 --> 00:18:20.000]  打破了他們對新一代人的刻板看法
[00:18:20.000 --> 00:18:27.000]  你會發覺到整個活動的意義已經提升了
[00:18:27.000 --> 00:18:31.000]  提升的原因是來自不同世代的人
[00:18:31.000 --> 00:18:35.000]  他們在當中連結起來
[00:18:35.000 --> 00:18:42.000]  這個連結令整個活動提升了意義
[00:18:42.000 --> 00:18:48.000]  在關愛論社時
[00:18:48.000 --> 00:18:55.000]  我們不僅僅把物資成為他們的支持
[00:18:55.000 --> 00:19:00.000]  而是我們發覺除了物質之外
[00:19:00.000 --> 00:19:04.000]  其實每一個地方人與人之間
[00:19:04.000 --> 00:19:11.000]  是需要有人把中間的隔膜牆嘗試打破
[00:19:11.000 --> 00:19:14.000]  令到不同世代的人和背景人
[00:19:14.000 --> 00:19:19.000]  可以在當中透過互動和交流
[00:19:19.000 --> 00:19:22.000]  創造新的價值和新的意義
[00:19:22.000 --> 00:19:25.000]  我們有沒有參加過類似的活動
[00:19:25.000 --> 00:19:28.000]  本來活動只是一個很簡單的目的
[00:19:28.000 --> 00:19:33.000]  但當我們透過活動接觸了不同背景或世代的人
[00:19:33.000 --> 00:19:38.000]  你會發覺在你的得著中不僅僅是活動的目的
[00:19:38.000 --> 00:19:41.000]  而是令彼此之間的聯繫
[00:19:41.000 --> 00:19:44.000]  意義和價值提升了很多
[00:19:44.000 --> 00:19:50.000]  雖然這個世代有很多東西衝擊著我們
[00:19:50.000 --> 00:19:53.000]  如果我們只停留在自己的世界
[00:19:53.000 --> 00:19:56.000]  自己的空間裏面
[00:19:56.000 --> 00:19:59.000]  有些東西是無法打破的
[00:19:59.000 --> 00:20:03.000]  唯有我們與不同背景的人
[00:20:03.000 --> 00:20:07.000]  不同世代的人連結起來的關係
[00:20:07.000 --> 00:20:10.000]  原來當我們面對任何的挑戰
[00:20:10.000 --> 00:20:13.000]  都會因為這些的聯繫
[00:20:13.000 --> 00:20:17.000]  而一一打破不同的挑戰
[00:20:17.000 --> 00:20:19.000]  領子妹,我們在當中
[00:20:19.000 --> 00:20:22.000]  近來有沒有這些困難
[00:20:22.000 --> 00:20:24.000]  其實可能有些思維
[00:20:24.000 --> 00:20:29.000]  我們不需要再停留在過去或以前這樣做
[00:20:29.000 --> 00:20:33.000]  但當我們接觸不同世代或背景的人
[00:20:33.000 --> 00:20:36.000]  我們與他們互動的時候
[00:20:36.000 --> 00:20:41.000]  其實他們彼此之間在啟發對方
[00:20:41.000 --> 00:20:46.000]  而令我們看到很多東西原來都有很多可能性
[00:20:46.000 --> 00:20:49.000]  因此我們看第三個原則
[00:20:49.000 --> 00:20:51.000]  同享生機
[00:20:51.000 --> 00:20:54.000]  我們又說回捐款的事
[00:20:54.000 --> 00:20:57.000]  捐款要移交到耶路撒冷
[00:20:57.000 --> 00:21:00.000]  其實對保羅來說是很緊張的
[00:21:00.000 --> 00:21:07.000]  你說張不淺交到另一個地區的教會有什麼緊張呢?
[00:21:07.000 --> 00:21:09.000]  你看保羅緊張到一個地步
[00:21:09.000 --> 00:21:12.000]  他請羅馬教會為他祈禱
[00:21:12.000 --> 00:21:17.000]  他要他奉父子三位一體之名為他們祈禱
[00:21:17.000 --> 00:21:19.000]  哇,這麼認真?
[00:21:19.000 --> 00:21:21.000]  是的,很認真
[00:21:21.000 --> 00:21:25.000]  因為保羅知道很清楚
[00:21:25.000 --> 00:21:27.000]  他要拿著這筆錢
[00:21:27.000 --> 00:21:31.000]  他要去到耶路撒冷教會
[00:21:31.000 --> 00:21:34.000]  他必定要回到猶太這個地方
[00:21:34.000 --> 00:21:36.000]  這個猶太這個地方
[00:21:36.000 --> 00:21:42.000]  是令他會面對未信主的猶太民眾
[00:21:42.000 --> 00:21:46.000]  這些民眾對保羅來說是一個生命的威脅
[00:21:46.000 --> 00:21:48.000]  他們不單止會抓保羅
[00:21:48.000 --> 00:21:51.000]  甚至想要除掉保羅
[00:21:51.000 --> 00:21:53.000]  如果是這樣的話
[00:21:53.000 --> 00:21:56.000]  保羅何必自己身陷險境呢?
[00:21:56.000 --> 00:21:59.000]  他不如交給其他人幫他轉交
[00:21:59.000 --> 00:22:01.000]  為什麼要他親自去呢?
[00:22:01.000 --> 00:22:03.000]  為什麼他沒有這個險呢?
[00:22:03.000 --> 00:22:06.000]  在經文裡面沒有詳細交代
[00:22:06.000 --> 00:22:12.000]  但是我們在他請羅馬教會為他三件事禱告裡面
[00:22:12.000 --> 00:22:16.000]  我們看到他背後有一種信心
[00:22:16.000 --> 00:22:21.000]  他在當中覺得只要他禱告的時候
[00:22:21.000 --> 00:22:23.000]  一切的困難都沒有問題
[00:22:23.000 --> 00:22:25.000]  上帝一定會解決的
[00:22:25.000 --> 00:22:27.000]  甚至剛才說過
[00:22:27.000 --> 00:22:30.000]  他最緊張這筆捐款的意義
[00:22:30.000 --> 00:22:36.000]  能否促成猶太和外族的基督徒能夠合一
[00:22:36.000 --> 00:22:38.000]  如果成事的話
[00:22:38.000 --> 00:22:40.000]  他就有第三個代表事項
[00:22:40.000 --> 00:22:45.000]  他就說我要歡歡喜喜地去到羅馬的教會
[00:22:45.000 --> 00:22:49.000]  同弟兄姊妹同得安息
[00:22:49.000 --> 00:22:51.000]  在印言我提過了
[00:22:51.000 --> 00:22:57.000]  原文裡面只有這個原文在羅馬書裡出現過
[00:22:57.000 --> 00:23:01.000]  就是那種渾然一新的休息
[00:23:01.000 --> 00:23:05.000]  我們透過保羅這三個禱告
[00:23:05.000 --> 00:23:11.000]  提醒我們真正的生命是來自願意離開安恕區
[00:23:11.000 --> 00:23:16.000]  而在當中促成彼此扶持的關係
[00:23:16.000 --> 00:23:20.000]  就會帶來這份同得安息
[00:23:20.000 --> 00:23:24.000]  其實在香港有不少基督徒
[00:23:24.000 --> 00:23:28.000]  被蒙召到不同有需要的群體裡面
[00:23:28.000 --> 00:23:32.000]  他們都願意放下他們的安逸生活
[00:23:32.000 --> 00:23:34.000]  例如在螢光幕看到這三位的姐妹
[00:23:34.000 --> 00:23:37.000]  他們三位去到柬埔寨
[00:23:37.000 --> 00:23:41.000]  去為當地受人口販賣的女性提供幫助
[00:23:41.000 --> 00:23:44.000]  在當中成立了庇護中心
[00:23:44.000 --> 00:23:47.000]  職業技能的學校
[00:23:47.000 --> 00:23:50.000]  他們用福音和耶穌的愛
[00:23:50.000 --> 00:23:57.000]  去醫治受到侵犯和虐打的女性
[00:23:57.000 --> 00:24:00.000]  而他們的努力得到當地政府的認可
