
[00:00:00.000 --> 00:00:04.040]  今天我講到耶穌行神蹟的作用
[00:06:48.280 --> 00:06:50.280]  然後他們就不記得帶餅
[00:06:50.280 --> 00:06:52.280]  在船上議論
[00:06:52.280 --> 00:06:54.280]  後來耶穌就說
[00:06:54.280 --> 00:06:56.280]  你們做什麼議論
[00:06:56.280 --> 00:06:58.280]  你們還不領悟嗎
[00:06:58.280 --> 00:07:00.280]  還不明白嗎
[00:07:00.280 --> 00:07:03.280]  你們的心還是愚昧嗎
[00:07:03.280 --> 00:07:06.280]  你們又看不見
[00:07:06.280 --> 00:07:08.280]  又耳朵聽不見嗎
[00:07:08.280 --> 00:07:11.280]  也不記得嗎
[00:07:11.280 --> 00:07:13.280]  這裡說了很多神跡
[00:07:13.280 --> 00:07:14.280]  五餅二元
[00:07:14.280 --> 00:07:15.280]  七個餅
[00:07:15.280 --> 00:07:16.280]  餵飽這麼多人
[00:07:16.280 --> 00:07:18.280]  你們現在還不明白嗎
[00:07:18.280 --> 00:07:20.280]  然後就有剛才那個神跡了
[00:07:20.280 --> 00:07:22.280]  然後神跡過後
[00:07:22.280 --> 00:07:24.280]  就有一件事發生
[00:07:24.280 --> 00:07:26.280]  就是耶穌和門徒出去了
[00:07:26.280 --> 00:07:27.280]  去凱撒尼亞
[00:07:27.280 --> 00:07:28.280]  凱撒尼亞在哪裡呢
[00:07:28.280 --> 00:07:30.280]  在白菜大再上的
[00:07:30.280 --> 00:07:31.280]  北部
[00:07:31.280 --> 00:07:32.280]  北部那裡
[00:07:32.280 --> 00:07:34.280]  這裡就是外邦人的地方
[00:07:34.280 --> 00:07:36.280]  那裡有很多那些
[00:07:36.280 --> 00:07:38.280]  異邦信徒在那裡
[00:07:38.280 --> 00:07:40.280]  那些神廟那些
[00:07:40.280 --> 00:07:43.280]  生人勿近的地方
[00:07:43.280 --> 00:07:44.280]  這樣
[00:07:44.280 --> 00:07:45.280]  這樣
[00:07:45.280 --> 00:07:47.280]  耶穌就問他們
[00:07:47.280 --> 00:07:49.280]  人們說我是誰
[00:07:49.280 --> 00:07:50.280]  人們說我是誰
[00:07:50.280 --> 00:07:51.280]  然後
[00:07:51.280 --> 00:07:52.280]  他們就說
[00:07:52.280 --> 00:07:54.280]  有些人就說你施洗了汗
[00:07:54.280 --> 00:07:56.280]  有些就說你是以利亞
[00:07:56.280 --> 00:07:58.280]  有些就說是先知的一位
[00:07:58.280 --> 00:07:59.280]  然後
[00:07:59.280 --> 00:08:01.280]  耶穌就問那些門徒
[00:08:01.280 --> 00:08:03.280]  你們怎麼看我
[00:08:03.280 --> 00:08:05.280]  你們怎麼看我
[00:08:05.280 --> 00:08:06.280]  哇,給得很快
[00:08:06.280 --> 00:08:08.280]  像我們這樣衝動的人
[00:08:08.280 --> 00:08:09.280]  你是誰
[00:08:09.280 --> 00:08:10.280]  是啊,很快
[00:08:10.280 --> 00:08:12.280]  想都不想
[00:08:12.280 --> 00:08:14.280]  然後耶穌就每次都祝福他們
[00:08:14.280 --> 00:08:15.280]  不要告訴別人
[00:08:15.280 --> 00:08:16.280]  然後教導他們
[00:08:16.280 --> 00:08:22.280]  人子必須受許多的苦
[00:08:22.280 --> 00:08:25.280]  被長老濟斯獎和文士棄住
[00:08:25.280 --> 00:08:26.280]  並且被殺
[00:08:26.280 --> 00:08:28.280]  三天後復活
[00:08:28.280 --> 00:08:32.280]  這個是第一次耶穌說
[00:08:32.280 --> 00:08:35.280]  他要受死的第一次
[00:08:35.280 --> 00:08:36.280]  他說過三次
[00:08:36.280 --> 00:08:37.280]  這是第一次
[00:08:37.280 --> 00:08:38.280]  即是接下來
[00:08:38.280 --> 00:08:42.280]  他需要去耶路撒冷受死的時候
[00:08:42.280 --> 00:08:44.280]  他說完這句的時候
[00:08:44.280 --> 00:08:46.280]  彼得就拉著他
[00:08:46.280 --> 00:08:48.280]  責備他
[00:08:48.280 --> 00:08:50.280]  我想不會這麼重責備
[00:08:50.280 --> 00:08:52.280]  不過他這裡譯了是責備
[00:08:52.280 --> 00:08:54.280]  或者說了耶穌兩句
[00:08:54.280 --> 00:08:55.280]  你不會的
[00:08:55.280 --> 00:08:56.280]  你不會的
[00:08:56.280 --> 00:08:58.280]  你不會死的
[00:08:58.280 --> 00:09:00.280]  然後
[00:09:00.280 --> 00:09:03.280]  他變成了耶穌責備彼得
[00:09:03.280 --> 00:09:05.280]  你看,撒旦
[00:09:05.280 --> 00:09:06.280]  推到我後面去
[00:09:06.280 --> 00:09:08.280]  因為你不體會神的心意
[00:09:08.280 --> 00:09:11.280]  而是體會人的意思
[00:09:11.280 --> 00:09:14.280]  耶穌就罵了彼得一次
[00:09:14.280 --> 00:09:15.280]  但我這裡先不說
[00:09:15.280 --> 00:09:17.280]  因為待會我會再說
[00:09:17.280 --> 00:09:19.280]  我們最重要看看
[00:09:19.280 --> 00:09:22.280]  這個盲人表達什麼
[00:09:22.280 --> 00:09:25.280]  那幫門徒
[00:09:25.280 --> 00:09:27.280]  這個正正就是
[00:09:27.280 --> 00:09:31.280]  表述一個盲人的醫治過程當中
[00:09:31.280 --> 00:09:33.280]  就好像那幫門徒
[00:09:33.280 --> 00:09:36.280]  所以我們怎樣看
[00:09:36.280 --> 00:09:40.280]  這個神跡的故事
[00:09:40.280 --> 00:09:44.280]  而引申到怎樣看到門徒
[00:09:44.280 --> 00:09:45.280]  有什麼關係呢
[00:09:45.280 --> 00:09:47.280]  第一件事我們看看
[00:09:47.280 --> 00:09:50.280]  他裡面整段經文是很有趣的
[00:09:50.280 --> 00:09:52.280]  他沒有說那個人有沒有信心
[00:09:52.280 --> 00:09:54.280]  只是吐口水
[00:09:54.280 --> 00:09:55.280]  吐口水
[00:09:55.280 --> 00:09:56.280]  人家說吐口水很噁心
[00:09:56.280 --> 00:09:58.280]  吐口水
[00:09:58.280 --> 00:10:00.280]  說耶穌吐口水醫病
[00:10:00.280 --> 00:10:02.280]  我就問
[00:10:02.280 --> 00:10:03.280]  耶穌為什麼要吐口水呢
[00:10:03.280 --> 00:10:05.280]  其實什麼方法都可以
[00:10:05.280 --> 00:10:06.280]  不用吐口水
[00:10:06.280 --> 00:10:07.280]  為什麼要吐口水呢
[00:10:07.280 --> 00:10:08.280]  都是一個疑問
[00:10:08.280 --> 00:10:10.280]  然後耶穌問
[00:10:10.280 --> 00:10:11.280]  你看見什麼呢
[00:10:11.280 --> 00:10:13.280]  其實醫人不用的
[00:10:13.280 --> 00:10:15.280]  你拿起玉子走
[00:10:15.280 --> 00:10:16.280]  問都不用問
[00:10:16.280 --> 00:10:18.280]  醫得什麼就什麼
[00:10:18.280 --> 00:10:20.280]  他們都不需要問
[00:10:20.280 --> 00:10:22.280]  耶穌一定醫得好
[00:10:22.280 --> 00:10:23.280]  為什麼要按量處理呢
[00:10:23.280 --> 00:10:25.280]  是不是耶穌沒用
[00:10:25.280 --> 00:10:28.280]  還是盲人有問題呢
[00:10:28.280 --> 00:10:31.280]  這個神蹟和門徒有什麼關係呢
[00:10:31.280 --> 00:10:35.280]  這個神蹟對信徒又有何作用呢
[00:10:35.280 --> 00:10:38.280]  我們來看看這段經文
[00:10:38.280 --> 00:10:39.280]  這段經文是說
[00:10:39.280 --> 00:10:40.280]  在白菜達那裡
[00:10:40.280 --> 00:10:41.280]  有個人
[00:10:41.280 --> 00:10:42.280]  我不知道是什麼人
[00:10:42.280 --> 00:10:43.280]  帶一個盲人來
[00:10:43.280 --> 00:10:45.280]  求耶穌摸他
[00:10:45.280 --> 00:10:47.280]  耶穌就拉這個盲人
[00:10:47.280 --> 00:10:49.280]  領到村外
[00:10:49.280 --> 00:10:53.280]  吐脫膜
[00:10:53.280 --> 00:10:55.280]  再攤眼睛上
[00:10:55.280 --> 00:10:57.280]  然後按手
[00:10:57.280 --> 00:10:59.280]  吐口水
[00:10:59.280 --> 00:11:02.280]  吐口水我查了
[00:11:02.280 --> 00:11:04.280]  裡面有什麼特別的東西
[00:11:04.280 --> 00:11:06.280]  整本聖經
[00:11:06.280 --> 00:11:08.280]  原來吐口水
[00:11:08.280 --> 00:11:10.280]  流症患者
[00:11:10.280 --> 00:11:12.280]  吐口水
[00:11:12.280 --> 00:11:14.280]  在潔淨人身上
[00:11:14.280 --> 00:11:16.280]  者人要洗衣服
[00:11:16.280 --> 00:11:18.280]  用水洗操
[00:11:18.280 --> 00:11:20.280]  必不潔淨
[00:11:20.280 --> 00:11:22.280]  到晚上是你未記十五章八字
[00:11:22.280 --> 00:11:24.280]  其實可以看完十五章
[00:11:24.280 --> 00:11:25.280]  你回去有時間
[00:11:25.280 --> 00:11:27.280]  是說流症患者
[00:11:27.280 --> 00:11:30.280]  其實沒有患者流症的人
[00:11:30.280 --> 00:11:31.280]  什麼流症
[00:11:31.280 --> 00:11:33.280]  在身上有分泌液走出來的
[00:11:33.280 --> 00:11:35.280]  就是不潔的
[00:11:35.280 --> 00:11:36.280]  有什麼呢
[00:11:36.280 --> 00:11:38.280]  女人的穴經
[00:11:38.280 --> 00:11:41.280]  流出來的血就有了
[00:11:41.280 --> 00:11:42.280]  然後是流膿
[00:11:42.280 --> 00:11:44.280]  也是不潔的
[00:11:44.280 --> 00:11:46.280]  還有什麼不潔呢
[00:11:46.280 --> 00:11:48.280]  精液
[00:11:48.280 --> 00:11:50.280]  也是不潔的
[00:11:50.280 --> 00:11:52.280]  還有口水
[00:11:52.280 --> 00:11:53.280]  這裡就說
[00:11:53.280 --> 00:11:55.280]  其實是不潔的
[00:11:55.280 --> 00:11:57.280]  但耶穌吐口水
[00:11:57.280 --> 00:11:59.280]  是不是
[00:11:59.280 --> 00:12:01.280]  第二樣東西就是
[00:12:01.280 --> 00:12:03.280]  吐口水其實是一種侮辱
[00:12:03.280 --> 00:12:05.280]  一種羞辱
[00:12:05.280 --> 00:12:07.280]  耶穌什麼
[00:12:07.280 --> 00:12:09.280]  耶穌釘在十字架的時候被人吐口水
[00:12:09.280 --> 00:12:11.280]  是吧
[00:12:11.280 --> 00:12:12.280]  被人吐口水
[00:12:12.280 --> 00:12:13.280]  是一個羞辱
[00:12:13.280 --> 00:12:15.280]  為什麼耶穌用這個方法呢
[00:12:15.280 --> 00:12:19.280]  這個就很有趣了
[00:12:19.280 --> 00:12:21.280]  我在想都想不到
[00:12:21.280 --> 00:12:23.280]  你看看旁邊那個
[00:12:23.280 --> 00:12:25.280]  你吐口水進眼睛
[00:12:25.280 --> 00:12:27.280]  能不能吐得準確
[00:12:27.280 --> 00:12:31.280]  我以前有個朋友
[00:12:31.280 --> 00:12:33.280]  在酒樓
[00:12:33.280 --> 00:12:35.280]  喝茶的時候
[00:12:35.280 --> 00:12:36.280]  有個談貫的
[00:12:36.280 --> 00:12:39.280]  那些老伯拿著報紙一邊看
[00:12:39.280 --> 00:12:43.280]  很準確的
[00:12:43.280 --> 00:12:46.280]  耶穌是不是這麼準確呢
[00:12:46.280 --> 00:12:48.280]  是怎樣才準確呢
[00:12:48.280 --> 00:12:51.280]  有什麼人先試驗一下
[00:12:51.280 --> 00:12:53.280]  阿新你有沒有試驗一下
[00:12:53.280 --> 00:12:55.280]  怎樣吐才準確呢
[00:12:55.280 --> 00:12:57.280]  是多近呢
[00:12:57.280 --> 00:12:59.280]  是不是
[00:12:59.280 --> 00:13:00.280]  怎樣吐呢
[00:13:00.280 --> 00:13:01.280]  當然啦
[00:13:01.280 --> 00:13:03.280]  當然是吐在手上然後擦眼睛
[00:13:03.280 --> 00:13:04.280]  這樣就可以了
[00:13:04.280 --> 00:13:06.280]  但很有趣
[00:13:06.280 --> 00:13:08.280]  在七章三十三節
[00:13:08.280 --> 00:13:10.280]  他也用過口水
[00:13:10.280 --> 00:13:12.280]  他就用指頭探他的耳朵
[00:13:12.280 --> 00:13:15.280]  吐口水抹他的舌頭
[00:13:15.280 --> 00:13:17.280]  他有兩個動詞
[00:13:17.280 --> 00:13:19.280]  一個是抹
[00:13:19.280 --> 00:13:22.280]  動詞抹是用手抹的
[00:13:22.280 --> 00:13:27.280]  即是吐口水然後再抹舌頭
[00:13:27.280 --> 00:13:30.280]  所以他這裡是用手
[00:13:30.280 --> 00:13:32.280]  但他這裡沒有
[00:13:32.280 --> 00:13:34.280]  他就吐口水進眼睛
[00:13:34.280 --> 00:13:36.280]  怎樣吐呢
[00:13:36.280 --> 00:13:41.280]  你以前有沒有聽過
[00:13:41.280 --> 00:13:44.280]  人家進了沙
[00:13:44.280 --> 00:13:48.280]  老人家幫孫子或母親
[00:13:48.280 --> 00:13:51.280]  然後用舌頭舔眼睛
[00:13:51.280 --> 00:13:53.280]  然後把東西弄髒舔出來
[00:13:53.280 --> 00:13:54.280]  有沒有看過
[00:13:54.280 --> 00:13:56.280]  那幅圖去了哪裡呢
[00:13:56.280 --> 00:13:58.280]  要有些證據的
[00:13:58.280 --> 00:14:02.280]  不知道大家聽過沒有
[00:14:02.280 --> 00:14:05.280]  周四那班老人家說有
[00:14:05.280 --> 00:14:09.280]  周四那班老人家說有
[00:14:09.280 --> 00:14:10.280]  不是沒有
[00:14:10.280 --> 00:14:12.280]  後來呢
[00:14:12.280 --> 00:14:15.280]  然後有一個姐妹說
[00:14:15.280 --> 00:14:18.280]  這麼噁心不讓她舔
[00:14:18.280 --> 00:14:21.280]  你舔我我也不讓你舔
[00:14:21.280 --> 00:14:25.280]  你舔人家也不讓你舔
[00:14:25.280 --> 00:14:27.280]  你舔人家我也不舔你
[00:14:27.280 --> 00:14:29.280]  是不是
[00:14:29.280 --> 00:14:30.280]  是不是
[00:14:30.280 --> 00:14:32.280]  但耶穌做了
[00:14:32.280 --> 00:14:34.280]  即是看到耶穌的愛
[00:14:34.280 --> 00:14:37.280]  和憐憫在裡面
[00:14:37.280 --> 00:14:40.280]  因為那個盲人有很多眼屎
[00:14:40.280 --> 00:14:42.280]  所以他一定沒有洗眼的
[00:14:42.280 --> 00:14:44.280]  叫他舔
[00:14:44.280 --> 00:14:45.280]  是不是
[00:14:45.280 --> 00:14:49.280]  一定這麼髒你也做得到
[00:14:49.280 --> 00:14:51.280]  你做不做得到
[00:14:51.280 --> 00:14:53.280]  做不到的
[00:14:53.280 --> 00:14:55.280]  耶穌做得到
[00:14:55.280 --> 00:14:59.280]  這個就是耶穌的愛和憐憫
[00:14:59.280 --> 00:15:03.280]  但是這個人又肯讓他舔
[00:15:03.280 --> 00:15:05.280]  即是重要
[00:15:05.280 --> 00:15:06.280]  是不是
[00:15:06.280 --> 00:15:07.280]  唾液
[00:15:07.280 --> 00:15:08.280]  唾液是什麼
[00:15:08.280 --> 00:15:09.280]  是不潔的
[00:15:09.280 --> 00:15:11.280]  又信任他
[00:15:11.280 --> 00:15:12.280]  又接受
[00:15:12.280 --> 00:15:17.280]  即是接受和信任這個盲人
[00:15:17.280 --> 00:15:21.280]  這個盲人是很信任耶穌的意志
[00:15:21.280 --> 00:15:23.280]  接受耶穌的意志
[00:15:23.280 --> 00:15:24.280]  就有一個姐妹說
[00:15:24.280 --> 00:15:26.280]  這麼噁心不舔
[00:15:26.280 --> 00:15:28.280]  我立刻靈光一閃
[00:15:28.280 --> 00:15:32.280]  我們有時候做基督徒也是
[00:15:32.280 --> 00:15:35.280]  耶穌來到你的心裡面
[00:15:35.280 --> 00:15:36.280]  想接觸你的心
[00:15:36.280 --> 00:15:39.280]  你不讓耶穌接觸
[00:15:39.280 --> 00:15:41.280]  是不是
[00:15:41.280 --> 00:15:43.280]  會不會
[00:15:43.280 --> 00:15:45.280]  我的醜陋的東西不會讓耶穌接觸
[00:15:45.280 --> 00:15:46.280]  一接觸就很痛
[00:15:46.280 --> 00:15:48.280]  就不讓
[00:15:48.280 --> 00:15:49.280]  但是我告訴你
[00:15:49.280 --> 00:15:51.280]  你越讓耶穌接觸
[00:15:51.280 --> 00:15:53.280]  你的神蹟就出現
[00:15:53.280 --> 00:15:55.280]  會改變你一切
