
[00:00:00.000 --> 00:00:04.180]  新約經卷系列哥林多前後書
[00:03:13.260 --> 00:03:16.260]  沒有一些慈善團體去救助他們
[00:03:16.260 --> 00:03:20.260]  突然間可能經濟支柱過世了
[00:03:20.260 --> 00:03:22.260]  剩下一群孤兒寡婦
[00:03:22.260 --> 00:03:25.260]  他們真的突然間沒有東西吃
[00:03:25.260 --> 00:03:31.260]  這個愛言就讓他們可以有一個很好的溫飽
[00:03:31.260 --> 00:03:34.260]  甚至可以帶一些東西回去給自己的家人吃
[00:03:34.260 --> 00:03:39.260]  所以早期的愛言不單只是一個團契的聚餐
[00:03:39.260 --> 00:03:41.260]  還是一個慈惠
[00:03:41.260 --> 00:03:43.260]  一個愛心的輸送
[00:03:43.260 --> 00:03:45.260]  以致他們走很遠路
[00:03:45.260 --> 00:03:47.260]  才來到聚會的地點
[00:03:47.260 --> 00:03:50.260]  他們可以吃飽東西
[00:03:50.260 --> 00:03:53.260]  然後去敬拜和侍奉
[00:03:53.260 --> 00:03:55.260]  除了愛言之外
[00:03:55.260 --> 00:03:58.260]  還有主餐
[00:03:58.260 --> 00:04:00.260]  The Lord's Supper
[00:04:00.260 --> 00:04:01.260]  到現在為止
[00:04:01.260 --> 00:04:03.260]  我們都會守這個主餐禮
[00:04:03.260 --> 00:04:06.260]  這個主餐大家都應該很清楚
[00:04:06.260 --> 00:04:07.260]  是紀念主耶穌基督
[00:04:07.260 --> 00:04:11.260]  祂來到世上降生為人
[00:04:11.260 --> 00:04:13.260]  釘在十字架上
[00:04:13.260 --> 00:04:15.260]  救贖我們每一個罪人
[00:04:15.260 --> 00:04:19.260]  讓我們可以脫離罪的捆綁
[00:04:19.260 --> 00:04:22.260]  祂犧牲了自己的生命
[00:04:22.260 --> 00:04:28.260]  這個首主餐是群體團契的一部分
[00:04:28.260 --> 00:04:31.260]  當中有餅和杯
[00:04:31.260 --> 00:04:37.260]  象徵了基督的身體和血液
[00:04:37.260 --> 00:04:41.260]  用這些可見和觸摸到的元素
[00:04:41.260 --> 00:04:44.260]  我們一同去紀念主耶穌基督
[00:04:44.260 --> 00:04:47.260]  祂真實的肉身存在
[00:04:47.260 --> 00:04:50.260]  祂死亡的經歷
[00:04:50.260 --> 00:04:53.260]  和祂復活的大能
[00:04:53.260 --> 00:04:56.260]  在早期教會
[00:04:56.260 --> 00:04:59.260]  當他們守主餐的時候
[00:04:59.260 --> 00:05:04.260]  他們彼此只用一隻杯和一個餅
[00:05:04.260 --> 00:05:07.260]  傳過隔離,喝口水
[00:05:07.260 --> 00:05:08.260]  真是這樣的
[00:05:08.260 --> 00:05:13.260]  其實亦代表了基督身體親密的屬靈
[00:05:13.260 --> 00:05:15.260]  和肉體的團契
[00:05:15.260 --> 00:05:20.260]  讓這個程序,這個主餐的過程
[00:05:20.260 --> 00:05:22.260]  是彼此和好
[00:05:22.260 --> 00:05:26.260]  亦在神面前立志
[00:05:26.260 --> 00:05:29.260]  我們將生命歸向神
[00:05:29.260 --> 00:05:34.260]  所以這個主餐是一個真誠的團契表達
[00:05:34.260 --> 00:05:36.260]  打破一切的隔閡
[00:05:36.260 --> 00:05:39.260]  無論你是富有的人
[00:05:39.260 --> 00:05:43.260]  或者我剛離開經濟資源
[00:05:43.260 --> 00:05:45.260]  變得貧窮的時候
[00:05:45.260 --> 00:05:47.260]  沒有身份和地位
[00:05:47.260 --> 00:05:50.260]  大家一起在主的裡面
[00:05:50.260 --> 00:05:52.260]  我們成為一體
[00:05:52.260 --> 00:05:54.260]  我們有合一的生命
[00:05:54.260 --> 00:05:58.260]  在基督的身體裡面達成真正的合一
[00:05:58.260 --> 00:06:03.260]  當教會裡面有紛爭
[00:06:03.260 --> 00:06:07.260]  各顧各自己吃自己的餐
[00:06:07.260 --> 00:06:12.260]  那種不同心就突顯了更加淋漓盡致
[00:06:12.260 --> 00:06:15.260]  特別在經文裡面第十一章有說
[00:06:15.260 --> 00:06:19.260]  吃的時候各人先吃自己的飯
[00:06:19.260 --> 00:06:22.260]  這個形容告訴我們
[00:06:22.260 --> 00:06:29.260]  當時的教會扭曲了主耶穌基督身體敬拜的合一
[00:06:29.260 --> 00:06:34.260]  教會失去了生命根生成長的動力
[00:06:34.260 --> 00:06:37.260]  在坊間有這句說話
[00:06:37.260 --> 00:06:39.260]  You are what you eat
[00:06:39.260 --> 00:06:41.260]  人如其食
[00:06:41.260 --> 00:06:44.260]  當我們在一起
[00:06:44.260 --> 00:06:47.260]  我們不單止吃台上的食物
[00:06:47.260 --> 00:06:51.260]  不單止分享台上的小食
[00:06:51.260 --> 00:06:56.260]  我們更加是分享那份關係
[00:06:56.260 --> 00:06:58.260]  如果關係不好
[00:06:58.260 --> 00:07:00.260]  我們也吃進肚裡
[00:07:00.260 --> 00:07:02.260]  我們也感受到的時候
[00:07:02.260 --> 00:07:03.260]  你想像一下
[00:07:03.260 --> 00:07:04.260]  這間是教會
[00:07:04.260 --> 00:07:07.260]  教會是合一的教會
[00:07:07.260 --> 00:07:09.260]  我們的屬靈群體
[00:07:09.260 --> 00:07:13.260]  究竟在一起的屬靈意義是怎樣呢
[00:07:13.260 --> 00:07:16.260]  當我們說人如其食的時候
[00:07:16.260 --> 00:07:19.260]  我們內心是在拿著什麼進去
[00:07:19.260 --> 00:07:23.260]  以致我們的生命變成怎樣呢
[00:07:23.260 --> 00:07:25.260]  我們是有豐盛的生命嗎
[00:07:25.260 --> 00:07:28.260]  還是我們依然固我
[00:07:28.260 --> 00:07:32.260]  甚至我們的生命比以前更差呢
[00:07:32.260 --> 00:07:34.260]  因為回到教會
[00:07:34.260 --> 00:07:38.260]  在路加福音第十一章有這段經文
[00:07:38.260 --> 00:07:39.260]  很有趣
[00:07:39.260 --> 00:07:40.260]  未必人人明白
[00:07:40.260 --> 00:07:44.260]  但是希望今天我們都可以解得通
[00:07:44.260 --> 00:07:47.260]  主耶穌基督說的這個比喻
[00:07:47.260 --> 00:07:50.260]  污鬼離開了人的身後
[00:07:50.260 --> 00:07:54.260]  就在無水之地過來尋求安歇之處
[00:07:54.260 --> 00:07:55.260]  既尋不著
[00:07:55.260 --> 00:08:00.260]  就說我要回到之前所來的身體
[00:08:00.260 --> 00:08:01.260]  那間屋裡
[00:08:01.260 --> 00:08:02.260]  到了
[00:08:02.260 --> 00:08:05.260]  看到裡面已經打掃乾淨
[00:08:05.260 --> 00:08:07.260]  修飾好了
[00:08:07.260 --> 00:08:08.260]  然後說好
[00:08:08.260 --> 00:08:12.260]  讓我帶多七個比自己更惡的鬼來
[00:08:12.260 --> 00:08:14.260]  都進去住在那裡
[00:08:14.260 --> 00:08:20.260]  那日末後的景況比先前更不好了
[00:08:20.260 --> 00:08:23.260]  保羅在哥林多前書十一章指出
[00:08:23.260 --> 00:08:28.260]  哀怨和主餐原本只在為教會帶來
[00:08:28.260 --> 00:08:32.260]  屬靈生命的合一和成長
[00:08:32.260 --> 00:08:36.260]  但卻反而帶來肉體軟弱和死亡
[00:08:36.260 --> 00:08:39.260]  請聽我讀出以下的經文
[00:08:39.260 --> 00:08:42.260]  我現在吩咐你們這話不是在稱讚你們
[00:08:42.260 --> 00:08:45.260]  因為你們聚會是有損無益的
[00:08:45.260 --> 00:08:46.260]  首先
[00:08:46.260 --> 00:08:49.260]  我聽說你們教會聚會的時候有分裂的事
[00:08:49.260 --> 00:08:52.260]  我有些相信這話
[00:08:52.260 --> 00:08:55.260]  在你們中間必然有分門結黨的事
[00:08:55.260 --> 00:08:58.260]  好使那些經得起考驗的人顯明出來
[00:08:58.260 --> 00:09:00.260]  你們聚會的時候
[00:09:00.260 --> 00:09:02.260]  不是在吃主的晚餐
[00:09:02.260 --> 00:09:05.260]  因為吃的時候各人先吃自己的飯
[00:09:05.260 --> 00:09:06.260]  甚至有人飢餓
[00:09:06.260 --> 00:09:08.260]  有人走聚
[00:09:08.260 --> 00:09:11.260]  難道你們沒有家可以吃嗎?
[00:09:11.260 --> 00:09:16.260]  還是你們藐視神的教會使那沒有的羞愧呢?
[00:09:16.260 --> 00:09:19.260]  我過去對你們說什麼呢?
[00:09:19.260 --> 00:09:21.260]  我要稱讚你們嗎?
[00:09:21.260 --> 00:09:24.260]  在這世上我絕不稱讚你們
[00:09:24.260 --> 00:09:29.260]  我當日傳給你們的是從主所領受的
[00:09:29.260 --> 00:09:32.260]  主耶穌被出賣的那一夜拿起餅來
[00:09:32.260 --> 00:09:34.260]  捉著鳥就張開雪
[00:09:34.260 --> 00:09:37.260]  這是我的身體為你們捨的
[00:09:37.260 --> 00:09:41.260]  你們要如此行為的是紀念我
[00:09:41.260 --> 00:09:44.260]  飯後他也照樣拿起杯來說
[00:09:44.260 --> 00:09:48.260]  這杯是用我的血所納的新藥
[00:09:48.260 --> 00:09:53.260]  你們每逢喝的時候要如此行來紀念我
[00:09:53.260 --> 00:09:56.260]  你們每逢吃這餅喝這杯
[00:09:56.260 --> 00:10:00.260]  要宣告主的死直到他來
[00:10:00.260 --> 00:10:02.260]  所以任何不按規矩吃了主的餅
[00:10:02.260 --> 00:10:03.260]  喝了主的杯
[00:10:03.260 --> 00:10:06.260]  就是乾飯主的身體和主的血
[00:10:06.260 --> 00:10:09.260]  人應該審測自己
[00:10:09.260 --> 00:10:12.260]  然後吃這餅喝這杯
[00:10:12.260 --> 00:10:16.260]  因為人吃喝若不分辨是主的身體
[00:10:16.260 --> 00:10:19.260]  他的吃喝就是定自己的罪了
[00:10:19.260 --> 00:10:22.260]  因此在你們中間有些軟弱的與患病的
[00:10:22.260 --> 00:10:25.260]  長眠了的也不少
[00:10:25.260 --> 00:10:29.260]  我們若是先審測自己就不至於受審判
[00:10:29.260 --> 00:10:33.260]  我們受審判的時候就是被主去管教
[00:10:33.260 --> 00:10:37.260]  這樣就免得和世人一同被定罪
[00:10:37.260 --> 00:10:39.260]  所以我的弟兄們
[00:10:39.260 --> 00:10:43.260]  你們聚會吃晚餐的時候要彼此等待
[00:10:43.260 --> 00:10:46.260]  若有人餓了要在家裡先吃
[00:10:46.260 --> 00:10:49.260]  免得你們聚會反被定罪
[00:10:49.260 --> 00:10:53.260]  其餘的事等我來到再去安排
[00:10:53.260 --> 00:10:55.260]  在經文當中
[00:10:55.260 --> 00:10:59.260]  我們見到哥林多人因為小圈子
[00:10:59.260 --> 00:11:01.260]  已經成為一個常態
[00:11:01.260 --> 00:11:05.260]  外言和主餐在教會當中的群體
[00:11:05.260 --> 00:11:10.260]  很突顯那種階級的分化
[00:11:10.260 --> 00:11:12.260]  在哥林多的社會裡
[00:11:12.260 --> 00:11:14.260]  之前我在第一講也說過
[00:11:14.260 --> 00:11:18.260]  他們很著重智慧和知識
[00:11:18.260 --> 00:11:20.260]  社會有這些智慧和知識
[00:11:20.260 --> 00:11:22.260]  特別顯赫的人士
[00:11:22.260 --> 00:11:26.260]  他們都帶著這些風氣進來教會裡
[00:11:26.260 --> 00:11:30.260]  而那些教貧窮的階層
[00:11:30.260 --> 00:11:32.260]  他們的時間和資源比較少
[00:11:32.260 --> 00:11:34.260]  他們可能住得比較遠
[00:11:34.260 --> 00:11:37.260]  離開聚會點就來到
[00:11:37.260 --> 00:11:43.260]  見到那些達官貴人已經坐在主的愛賢那裡
[00:11:43.260 --> 00:11:47.260]  而且大口大口地囊吞苦宴
[00:11:47.260 --> 00:11:49.260]  甚至到了一個地步
[00:11:49.260 --> 00:11:51.260]  食物已經剩下不太多
[00:11:51.260 --> 00:11:53.260]  甚至是沒得吃
[00:11:53.260 --> 00:11:55.260]  你可以想想
[00:11:55.260 --> 00:11:57.260]  當中那份尷尬
[00:11:57.260 --> 00:11:59.260]  那份不合一
[00:11:59.260 --> 00:12:01.260]  那份只顧自己
[00:12:01.260 --> 00:12:05.260]  而沒有理會人的自私感覺
[00:12:05.260 --> 00:12:08.260]  信仰的群體各自埋堆
[00:12:08.260 --> 00:12:10.260]  各顧各
[00:12:10.260 --> 00:12:18.260]  成為教會當中的小部落
[00:12:18.260 --> 00:12:20.260]  美國有一個學者
[00:12:20.260 --> 00:12:23.260]  心理學家叫Jonathan Haidt
[00:12:23.260 --> 00:12:25.260]  他在2012年寫了這本書
[00:12:25.260 --> 00:12:27.260]  《The Righteous Mind》
[00:12:27.260 --> 00:12:31.260]  Why Good People Are Divided by Politics and Religion
[00:12:31.260 --> 00:12:35.260]  今天我剛剛找到一個中文譯名
[00:12:35.260 --> 00:12:37.260]  中文譯名譯得很好
[00:12:37.260 --> 00:12:42.260]  他說:好人總是自以為是
[00:12:42.260 --> 00:12:47.260]  政治與宗教如何將我們四分五裂
[00:12:47.260 --> 00:12:50.260]  在這本書的一開始
[00:12:50.260 --> 00:12:52.260]  他問了這個問題
[00:12:52.260 --> 00:12:54.260]  Can we get along?
[00:12:54.260 --> 00:12:57.260]  我們能不能和睦相處呢?
[00:12:57.260 --> 00:13:02.260]  作者透過研究世界各地不同的信仰群體
[00:13:02.260 --> 00:13:05.260]  了解宗教與社會分化的關係
[00:13:05.260 --> 00:13:07.260]  他的研究指出
[00:13:07.260 --> 00:13:11.260]  宗教可以抗衡世俗主義
[00:13:11.260 --> 00:13:12.260]  Secularism
[00:13:12.260 --> 00:13:14.260]  世俗主義是甚麼呢?
[00:13:14.260 --> 00:13:17.260]  除了自己的幸福之外
[00:13:17.260 --> 00:13:21.260]  沒有其他事物值得人真正活下去
[00:13:21.260 --> 00:13:25.260]  即是所謂人不為己天誅地滅
[00:13:25.260 --> 00:13:31.260]  宗教讓人暴落化
[00:13:31.260 --> 00:13:33.260]  是甚麼意思呢?
[00:13:33.260 --> 00:13:38.260]  我們不想世俗主義變得那麼自私
[00:13:38.260 --> 00:13:45.260]  宗教很可能可以集合一群人去行善、做善事
[00:13:45.260 --> 00:13:49.260]  但宗教其實也讓人暴落化
[00:13:49.260 --> 00:13:51.260]  凝聚了一群群體
[00:13:51.260 --> 00:13:53.260]  內部忠誠
[00:13:53.260 --> 00:13:57.260]  以至對外部群體產生歧視
[00:13:57.260 --> 00:14:00.260]  我們內部群體很熱心
[00:14:00.260 --> 00:14:03.260]  大家很內聚
[00:14:03.260 --> 00:14:08.260]  但同時我們怎樣看身邊不是這個群體的人呢?
[00:14:08.260 --> 00:14:11.260]  甚至我們覺得自己的群體很適合
[00:14:11.260 --> 00:14:12.260]  別人的錯
[00:14:12.260 --> 00:14:15.260]  我們看到這個世界有很多戰爭
[00:14:15.260 --> 00:14:17.260]  很多人禍
[00:14:17.260 --> 00:14:20.260]  都是因為這種傲慢
[00:14:20.260 --> 00:14:25.260]  宗教所帶來的傲慢所形成
[00:14:25.260 --> 00:14:29.260]  如果那些不相信我們信仰的人
[00:14:29.260 --> 00:14:31.260]  這個宗教的人
[00:14:31.260 --> 00:14:39.260]  在某程度上我們會當那些是非人或次等的subhuman
[00:14:39.260 --> 00:14:44.260]  所以作者給我們看到的就是
[00:14:44.260 --> 00:14:51.260]  原來宗教信仰可以比世俗主義讓人更自私地去生活
[00:14:51.260 --> 00:14:53.260]  當我們說人如其食
[00:14:53.260 --> 00:14:57.260]  在信仰群體當中我們領受的力量
[00:14:57.260 --> 00:15:02.260]  又幫助我們呈現一個甚麼的生命見證呢?
[00:15:02.260 --> 00:15:04.260]  保羅提醒我們
[00:15:04.260 --> 00:15:07.260]  我們是被福音塑造
[00:15:07.260 --> 00:15:09.260]  我們要作主的門徒
[00:15:09.260 --> 00:15:13.260]  我們是效法基督的一群人
[00:15:13.260 --> 00:15:17.260]  因典主導了我們生命的滿足
[00:15:17.260 --> 00:15:21.260]  蒙恩提醒我們要作謙卑的人
[00:15:21.260 --> 00:15:27.260]  在福音書中我們看到主耶穌很多時候都和人吃飯
[00:15:27.260 --> 00:15:30.260]  特別是和誰吃飯呢?
[00:15:30.260 --> 00:15:32.260]  瑞利和妓女
[00:15:32.260 --> 00:15:35.260]  當時被認為是一群次等
[00:15:35.260 --> 00:15:37.260]  是一群低下的人
[00:15:37.260 --> 00:15:39.260]  主耶穌和他的門徒
[00:15:39.260 --> 00:15:46.260]  要教導他們學習如何擺脫權勢和羞恥的核制
[00:15:46.260 --> 00:15:50.260]  我們要和這群人一同去吃飯
[00:15:50.260 --> 00:15:52.260]  同台吃飯
[00:15:52.260 --> 00:15:58.260]  這是主耶穌基督要我們效法的謙卑
[00:15:58.260 --> 00:16:00.260]  當我們放下自己的驕傲
[00:16:00.260 --> 00:16:03.260]  當我們變得平和的時候
[00:16:03.260 --> 00:16:07.260]  我們就發揮那份福音的感染力
[00:16:07.260 --> 00:16:11.260]  效法基督的愛有這個心懷
[00:16:11.260 --> 00:16:15.260]  不單叫門徒成為神國的一份子
[00:16:15.260 --> 00:16:19.260]  更加我們在地上是一群優秀的公民
[00:16:19.260 --> 00:16:22.260]  因為我們和我們不同想法的人
[00:16:22.260 --> 00:16:24.260]  和我們意念相左的人
[00:16:24.260 --> 00:16:27.260]  我們那份對人的態度
[00:16:27.260 --> 00:16:31.260]  是主耶穌基督那份柔和謙卑
[00:16:31.260 --> 00:16:35.260]  而不是自己對,別人錯
[00:16:35.260 --> 00:16:38.260]  釘在十字架的基督
[00:16:38.260 --> 00:16:41.260]  是我們力量的來源
[00:16:41.260 --> 00:16:45.260]  保羅用主餐和愛言這個例子
[00:16:45.260 --> 00:16:48.260]  去教導哥林多的信徒
[00:16:48.260 --> 00:16:52.260]  要成為呈現福音的基督徒群體
[00:16:52.260 --> 00:16:54.260]  要作主的門徒
[00:16:54.260 --> 00:16:56.260]  因為在教會的群體裏
[00:16:56.260 --> 00:17:03.260]  愛言和主餐是一趟神藉著信徒同台吃飯的經歷
[00:17:03.260 --> 00:17:06.260]  是一份恩典的旅程
[00:17:06.260 --> 00:17:11.260]  是恩典之旅
[00:17:11.260 --> 00:17:14.260]  所以我們要明白主餐的意義
[00:17:14.260 --> 00:17:17.260]  我們要吸收主餐的意義
[00:17:17.260 --> 00:17:21.260]  我們要對主餐有一定的認知
[00:17:21.260 --> 00:17:24.260]  以致我們在這個恩典的旅程當中
[00:17:24.260 --> 00:17:30.260]  保羅說:我當日傳給你們的是從主所領受的
[00:17:30.260 --> 00:17:33.260]  領受的是恩典
[00:17:33.260 --> 00:17:35.260]  吃的過程經歷了主耶穌基督
[00:17:35.260 --> 00:17:40.260]  怎樣讓我們在嘴裏得蒙神的赦免
[00:17:40.260 --> 00:17:46.260]  現實上是耶穌釘在十字架給予世人的恩典
[00:17:46.260 --> 00:17:49.260]  以致我們生命可以重生
[00:17:49.260 --> 00:17:53.260]  我們可以珍惜身邊群體的每一個人
[00:17:53.260 --> 00:17:55.260]  我們清楚知道
[00:17:55.260 --> 00:17:58.260]  就是這樣
[00:17:58.260 --> 00:18:03.260]  就是這樣我們得著拯救
[00:18:03.260 --> 00:18:05.260]  所以保羅特別提醒
[00:18:05.260 --> 00:18:08.260]  如果我們不懂得彼此相愛
[00:18:08.260 --> 00:18:11.260]  如果我們只想著自己
[00:18:11.260 --> 00:18:15.260]  就算我們在神的教會裏
[00:18:15.260 --> 00:18:23.260]  我們都會依然被主最終遭受審判
[00:18:23.260 --> 00:18:27.260]  這是我的身體為你們捨的
[00:18:27.260 --> 00:18:31.260]  你們要如此為的是紀念我
[00:18:31.260 --> 00:18:34.260]  這杯是用我的血所納的新藥
[00:18:34.260 --> 00:18:38.260]  你們每逢喝的時候要如此行來紀念我
[00:18:38.260 --> 00:18:42.260]  先後兩次提出要紀念我
[00:18:42.260 --> 00:18:47.260]  In remembrance of me
[00:18:47.260 --> 00:18:50.260]  整個的首餐
[00:18:50.260 --> 00:18:57.260]  告訴我們釘在十字架的耶穌是無辜的
[00:18:57.260 --> 00:19:00.260]  他是無辜的
[00:19:00.260 --> 00:19:04.260]  他卻為世人的罪而死
[00:19:04.260 --> 00:19:06.260]  因此首餐的群體
[00:19:06.260 --> 00:19:08.260]  當我們一起去首這頓飯的時候
[00:19:08.260 --> 00:19:10.260]  我們是宣告給世人知道
[00:19:10.260 --> 00:19:12.260]  釘在十字架的福音
[00:19:12.260 --> 00:19:15.260]  為人犧牲的主
[00:19:15.260 --> 00:19:19.260]  是我們被他這樣吸引成為一個群體
[00:19:19.260 --> 00:19:21.260]  一起去紀念他
[00:19:21.260 --> 00:19:24.260]  這不是單單一件事跡
[00:19:24.260 --> 00:19:28.260]  而且是一個群體的認訊
[00:19:28.260 --> 00:19:33.260]  承認主耶穌基督為我們去犧牲
[00:19:33.260 --> 00:19:37.260]  為我們的生命去在意
[00:19:37.260 --> 00:19:41.260]  以致我們每一個生命可以重生
[00:19:41.260 --> 00:19:46.260]  在舊約出拉及記
[00:19:46.260 --> 00:19:48.260]  我們知道有如月節的晚餐
[00:19:48.260 --> 00:19:52.260]  以色列人一起在那晚吃無教餅
[00:19:52.260 --> 00:19:54.260]  吃苦菜
[00:19:54.260 --> 00:19:56.260]  紀念自己得蒙救贖
[00:19:56.260 --> 00:19:59.260]  可以脫離埃及人的奴役
[00:19:59.260 --> 00:20:01.260]  大家彼此去肅福
[00:20:01.260 --> 00:20:02.260]  神拯救了我們
[00:20:02.260 --> 00:20:04.260]  讓我們脫離奴役
[00:20:04.260 --> 00:20:06.260]  我們今天得自由
[00:20:06.260 --> 00:20:09.260]  但是否真正的自由呢
[00:20:09.260 --> 00:20:12.260]  他們依然在罪裏迷失
[00:20:12.260 --> 00:20:17.260]  但在主耶穌所設立的主餐當中
[00:20:17.260 --> 00:20:22.260]  當我們領受這個餅代表他的身體的時候
[00:20:22.260 --> 00:20:27.260]  是徹底讓人得著真正的自由
[00:20:27.260 --> 00:20:29.260]  是那份罪得赦免
[00:20:29.260 --> 00:20:31.260]  不再被捆綁
[00:20:31.260 --> 00:20:33.260]  不再被罪纏繞
[00:20:33.260 --> 00:20:35.260]  生命得釋放
[00:20:35.260 --> 00:20:39.260]  在舊約出拉及記裏
[00:20:39.260 --> 00:20:41.260]  如月節的晚餐
[00:20:41.260 --> 00:20:45.260]  亦代表了神和人所立的約
[00:20:45.260 --> 00:20:48.260]  要宰殺一隻濟生的動物
[00:20:48.260 --> 00:20:53.260]  表明對這個條約的祝福和承諾
[00:20:53.260 --> 00:20:58.260]  透過宰殺這隻動物獲得所立的血
[00:20:58.260 --> 00:21:05.260]  成為雙方守承諾條約的標誌
[00:21:05.260 --> 00:21:09.260]  但是人依然迷失在罪裏
[00:21:09.260 --> 00:21:11.260]  他們拜偶像
[00:21:11.260 --> 00:21:12.260]  哪裏有好處
[00:21:12.260 --> 00:21:14.260]  他們就去那個偶像那裏
[00:21:14.260 --> 00:21:18.260]  他們沒有守住條約
[00:21:18.260 --> 00:21:20.260]  主耶穌說
[00:21:20.260 --> 00:21:24.260]  這杯是用我的血所立的新約的時候
[00:21:24.260 --> 00:21:31.260]  他表達了他自己成為這個立約的承諾
[00:21:31.260 --> 00:21:36.260]  十字架上流血的耶穌替代了那隻濟生
[00:21:36.260 --> 00:21:38.260]  為我們的罪而流血
[00:21:38.260 --> 00:21:42.260]  所以我們每一個都是進入主耶穌基督的承諾裏面
[00:21:42.260 --> 00:21:44.260]  在新約裏面
[00:21:44.260 --> 00:21:46.260]  在基督裏面
[00:21:46.260 --> 00:21:48.260]  在基督裏
[00:21:48.260 --> 00:21:50.260]  In Christ
[00:21:50.260 --> 00:21:51.260]  唯有In Christ
[00:21:51.260 --> 00:21:52.260]  在基督裏
[00:21:52.260 --> 00:21:56.260]  我們的罪才得蒙赦免
