
[00:00:00.000 --> 00:00:02.640]  好,主佑平安
[00:05:46.920 --> 00:05:54.240]  和河東的支派回到他們的家鄉
[00:05:54.240 --> 00:05:59.400]  接著十到十二節是他們捉壇
[00:05:59.400 --> 00:06:04.480]  就是見壇的時候引發的誤會
[00:06:04.480 --> 00:06:08.400]  甚至在十三至二十節裡
[00:06:08.400 --> 00:06:10.760]  他們準備要開戰
[00:06:10.760 --> 00:06:12.880]  他們這麼離棄神
[00:06:12.880 --> 00:06:17.320]  「不行了,我要去打仗」
[00:06:17.320 --> 00:06:22.040]  但到了二十一至二十九節
[00:06:22.040 --> 00:06:25.600]  就峰迴路轉,有一個解釋
[00:06:25.600 --> 00:06:28.760]  但解釋也要接納的
[00:06:28.760 --> 00:06:32.720]  我們也看到為何這麼神奇
[00:06:32.720 --> 00:06:34.960]  整件事可以這樣
[00:06:34.960 --> 00:06:36.640]  我們也去看看
[00:06:36.640 --> 00:06:40.560]  很長的經文,我不會讀出
[00:06:40.560 --> 00:06:43.440]  因為我們待會會一直讀
[00:06:43.440 --> 00:06:47.120]  讀一些重要的章節
[00:06:47.120 --> 00:06:49.760]  好了,那……
[00:06:49.760 --> 00:06:50.760]  先看看
[00:06:50.760 --> 00:06:58.640]  哦
[00:06:58.640 --> 00:07:03.160]  對不起
[00:07:03.160 --> 00:07:06.800]  好,我們看看這個章節
[00:07:06.800 --> 00:07:13.600]  在經文裡,我們也看到
[00:07:13.600 --> 00:07:16.600]  信仰的群體需要甚麼呢?
[00:07:16.600 --> 00:07:19.240]  合一
[00:07:20.240 --> 00:07:22.360]  對了,需要合一
[00:07:22.360 --> 00:07:25.000]  我們去看看
[00:07:25.000 --> 00:07:28.320]  信仰群體裡,如果需要合一
[00:07:28.320 --> 00:07:30.320]  合一又需要甚麼呢?
[00:07:30.320 --> 00:07:34.000]  需要彼此相愛
[00:07:34.000 --> 00:07:37.360]  我們要有效的溝通
[00:07:37.360 --> 00:07:40.680]  還有我們要有合一的見證
[00:07:40.680 --> 00:07:46.520]  在第五節裡說
[00:07:46.520 --> 00:07:48.720]  不如我們一起讀
[00:07:48.720 --> 00:07:57.000]  「只是務要謹守遵行耶和華的僕人摩西所吩咐你們的誡命和律法」
[00:07:57.000 --> 00:08:01.280]  「愛耶和華你們的神,行他一切的道」
[00:08:01.280 --> 00:08:04.480]  「守他的誡命,緊緊跟隨他」
[00:08:04.480 --> 00:08:07.320]  「盡心盡性侍奉他」
[00:08:07.320 --> 00:08:15.480]  這個其實就是約書亞在裡面的一個祝福和提醒
[00:08:15.480 --> 00:08:19.480]  這個是不是也是我們的提醒呢?
[00:08:19.480 --> 00:08:23.320]  愛耶和華
[00:08:23.320 --> 00:08:30.720]  教會的愛神,愛人
[00:08:30.720 --> 00:08:33.600]  愛神先行
[00:08:33.600 --> 00:08:38.160]  我們不懂得愛神,我們不會懂得愛人
[00:08:38.160 --> 00:08:40.560]  我們都是很自我中心的
[00:08:42.720 --> 00:08:48.520]  如果我們在裡面沒有神的愛
[00:08:48.520 --> 00:08:51.520]  其實也不能夠說合一
[00:08:51.520 --> 00:08:55.320]  因為是你自己一個,所以不會合一
[00:08:55.320 --> 00:08:58.800]  信仰是一個群體
[00:08:58.800 --> 00:09:02.400]  是一個群體性,不只是你自己
[00:09:02.400 --> 00:09:04.760]  今天我們坐在這裡
[00:09:04.760 --> 00:09:09.600]  每一個我們都稱呼為「頂姐妹」
[00:09:10.520 --> 00:09:14.160]  因為我們有同一個神
[00:09:14.160 --> 00:09:19.560]  所以在這段經文裡面提醒我們
[00:09:19.560 --> 00:09:24.120]  我們要愛耶和華,我們的神
[00:09:24.120 --> 00:09:28.720]  並且我們要行他一切的道
[00:09:28.720 --> 00:09:30.600]  守他的誡命
[00:09:30.600 --> 00:09:33.720]  緊緊跟隨他
[00:09:33.720 --> 00:09:36.320]  盡心盡性侍奉他
[00:09:37.760 --> 00:09:42.400]  行他的道,守他的誡命
[00:09:42.400 --> 00:09:47.920]  緊緊跟隨他,盡心盡性侍奉他
[00:09:47.920 --> 00:09:50.880]  好像很多事情要做似的
[00:09:50.880 --> 00:10:00.120]  但其實在約翰福音13章34到35節說
[00:10:00.120 --> 00:10:04.640]  「我賜給你們一條新命令,乃是叫你們彼此相愛」
[00:10:04.640 --> 00:10:10.120]  「我怎樣愛你們,你們也要彼此相愛」
[00:10:10.120 --> 00:10:14.560]  「你們若彼此相愛眾人,因此就認出」
[00:10:14.560 --> 00:10:17.440]  「你們是我的門徒了」
[00:10:17.440 --> 00:10:24.920]  三個彼此相愛的短短兩節經文
[00:10:24.920 --> 00:10:26.920]  重不重要?
[00:10:26.920 --> 00:10:30.680]  三次當然重要
[00:10:30.680 --> 00:10:33.360]  而且是一條新的命令
[00:10:33.800 --> 00:10:40.560]  這條新的命令裏面有很多個「你們」
[00:10:40.560 --> 00:10:45.120]  並非只有一個人做
[00:10:45.120 --> 00:10:48.640]  這條命令是需要群體性去做的
[00:10:48.640 --> 00:10:53.800]  群體性去做的時候
[00:10:53.800 --> 00:10:58.880]  我們就要學習怎樣犧牲
[00:11:00.200 --> 00:11:05.720]  主耶穌為我們寫命,我們從此就知道甚麼是愛
[00:11:05.720 --> 00:11:10.960]  我們也當愛我們的弟兄,為弟兄寫命
[00:11:10.960 --> 00:11:17.720]  主怎樣做,我們就要怎樣做的時候
[00:11:17.720 --> 00:11:21.960]  我們有沒有這個能力去做呢?
[00:11:21.960 --> 00:11:25.200]  有時都覺得很難
[00:11:25.200 --> 00:11:27.680]  彼此相愛真的不容易
[00:11:28.440 --> 00:11:36.320]  你看到前面有很多瑕疵
[00:11:36.320 --> 00:11:38.320]  我們會看到很多瑕疵
[00:11:38.320 --> 00:11:43.120]  但後面的你看你,可能也會看到很多瑕疵
[00:11:43.120 --> 00:11:46.680]  但神看我們是怎樣的?
[00:11:46.680 --> 00:11:49.280]  神看我們是怎樣的?
[00:11:49.280 --> 00:11:52.560]  美好嘛
[00:11:52.560 --> 00:11:57.000]  神做我們,是做完所有東西才做人
[00:11:58.000 --> 00:12:00.480]  神看我們每一個都是寶貴的
[00:12:00.480 --> 00:12:02.480]  所以其實神的愛
[00:12:02.480 --> 00:12:07.760]  是令我們有這份力量去愛人的
[00:12:07.760 --> 00:12:11.440]  如果我們去經歷這份愛的時候
[00:12:11.440 --> 00:12:14.680]  彼此相愛的這個誡命
[00:12:14.680 --> 00:12:17.000]  難不難?
[00:12:17.000 --> 00:12:20.880]  起碼沒有那麼難吧?
[00:12:20.880 --> 00:12:25.360]  起碼我會感受到神怎樣愛我的時候
[00:12:25.880 --> 00:12:30.720]  我也會願意去愛人
[00:12:30.720 --> 00:12:32.720]  我願意去犧牲
[00:12:32.720 --> 00:12:34.520]  可能不是性命
[00:12:34.520 --> 00:12:36.520]  可能是我犧牲我的時間
[00:12:36.520 --> 00:12:39.920]  我犧牲我的金錢
[00:12:39.920 --> 00:12:45.280]  今天我們也去思想
[00:12:45.280 --> 00:12:50.720]  究竟彼此相愛對於我們群體來說的重要性
[00:12:50.720 --> 00:12:57.280]  是否能夠讓我們更加深入地去感受到神的愛
[00:12:57.280 --> 00:13:02.320]  這個彼此相愛很需要一個信任
[00:13:02.320 --> 00:13:04.320]  在現在這個世代裏
[00:13:04.320 --> 00:13:09.680]  信任好像很困難
[00:13:09.680 --> 00:13:13.640]  因為那天我打電話去煤氣公司
[00:13:13.640 --> 00:13:15.160]  想申請一些東西
[00:13:15.160 --> 00:13:20.120]  叫他幫我開煤氣
[00:13:20.120 --> 00:13:23.160]  現在的電話
[00:13:23.160 --> 00:13:27.480]  你們知不知道沒有人接電話?
[00:13:27.480 --> 00:13:29.200]  (笑)
[00:13:29.200 --> 00:13:31.200]  是AI的
[00:13:31.200 --> 00:13:34.280]  其實我很徬徨
[00:13:34.280 --> 00:13:38.720]  那一刻我很需要煤氣的開關
[00:13:38.720 --> 00:13:41.320]  但是我聯絡不到
[00:13:41.320 --> 00:13:46.640]  於是我在AI那裏跟他說
[00:13:46.640 --> 00:13:50.320]  我真的很需要開煤氣
[00:13:50.320 --> 00:13:52.320]  可不可以幫我?
[00:13:52.320 --> 00:13:56.200]  我跟AI沒有理由信任AI
[00:13:56.200 --> 00:13:58.720]  但後來很特別
[00:13:58.720 --> 00:14:01.120]  我問可不可以真人聯絡我
[00:14:01.120 --> 00:14:03.120]  我真的這樣寫
[00:14:03.120 --> 00:14:07.120]  於是真的有個人打給我
[00:14:07.120 --> 00:14:09.120]  但我的電話不信任他
[00:14:09.120 --> 00:14:11.120]  (笑)
[00:14:11.120 --> 00:14:13.120]  我的電話不信任他
[00:14:13.120 --> 00:14:14.640]  所以怎樣?
[00:14:14.640 --> 00:14:16.240]  不能打給我
[00:14:16.240 --> 00:14:18.240]  AI告訴我
[00:14:18.240 --> 00:14:22.520]  羅小姐,我們打給你,聯絡不到你
[00:14:22.520 --> 00:14:26.760]  於是我唯有繼續信任AI
[00:14:26.760 --> 00:14:29.760]  我問可不可以幫我處理?
[00:14:29.760 --> 00:14:31.760]  真的很困難
[00:14:31.760 --> 00:14:33.760]  可不可以馬上幫我處理?
[00:14:33.760 --> 00:14:36.640]  他說不可以,一天不可以
[00:14:36.640 --> 00:14:40.600]  於是我再很真誠地
[00:14:40.600 --> 00:14:42.920]  把我自己的需要告訴他
[00:14:42.920 --> 00:14:46.000]  我真的不行,今晚我洗不了澡
[00:14:46.000 --> 00:14:47.320]  (笑)
[00:14:47.320 --> 00:14:51.480]  於是他很快地幫我安排到
[00:14:51.480 --> 00:14:54.520]  即日幫我來到家
[00:14:54.520 --> 00:14:56.720]  原來這個信任
[00:14:56.720 --> 00:14:59.520]  都是要分享的
[00:14:59.520 --> 00:15:01.320]  都是要互相分享
[00:15:01.320 --> 00:15:04.320]  我們人與人更加需要
[00:15:04.320 --> 00:15:06.320]  不是現在AI時代
[00:15:06.320 --> 00:15:10.520]  但我們人與人的聯繫
[00:15:10.520 --> 00:15:16.120]  那種信任都是由我們互相分享開始
[00:15:16.120 --> 00:15:18.720]  我們互相欣賞
[00:15:18.720 --> 00:15:20.720]  當他這樣幫助我,我怎樣?
[00:15:20.720 --> 00:15:22.720]  我多謝他
[00:15:22.720 --> 00:15:25.720]  我多謝他,他說你真的做得很好
[00:15:25.720 --> 00:15:29.720]  你解決了我很多困難
[00:15:29.720 --> 00:15:32.720]  都很激勵
[00:15:32.720 --> 00:15:37.120]  看到他這樣,他又很開心
[00:15:37.120 --> 00:15:42.520]  多謝,歡迎下次有需要再找他
[00:15:42.520 --> 00:15:47.520]  我覺得是互動
[00:15:47.520 --> 00:15:51.920]  我們更加是弟兄姊妹
[00:15:51.920 --> 00:15:54.520]  我們愛是因為神仙愛我們
[00:15:54.520 --> 00:15:57.520]  所以我們裏面那種
[00:15:57.520 --> 00:15:59.520]  人與人之間的信任
[00:15:59.520 --> 00:16:01.320]  我們在小組裏面
[00:16:01.320 --> 00:16:04.120]  為何可以在小組分享這麼多東西?
[00:16:04.120 --> 00:16:06.120]  因為我們有信任
[00:16:06.120 --> 00:16:09.720]  最重要是神先愛我們
[00:16:09.720 --> 00:16:12.920]  所以我們才能在群體裏
[00:16:12.920 --> 00:16:15.520]  我們可以彼此分享
[00:16:15.520 --> 00:16:17.720]  彼此造就,彼此激勵
[00:16:17.720 --> 00:16:20.720]  以致我們彼此服侍
[00:16:20.720 --> 00:16:26.720]  信仰群體合一的需要
[00:16:26.720 --> 00:16:28.320]  除了彼此相愛
[00:16:28.320 --> 00:16:30.320]  我們還要有效溝通
[00:16:30.320 --> 00:16:33.920]  剛才說的溝通很重要
[00:16:34.520 --> 00:16:37.520]  在《若書雅記》第22章裏面
[00:16:37.520 --> 00:16:40.920]  22至25節正正是
[00:16:40.920 --> 00:16:43.520]  當被人誤會了
[00:16:43.520 --> 00:16:47.320]  捉了壇在做甚麼
[00:16:47.320 --> 00:16:54.120]  於是他在裏面很鄭重地說
[00:16:54.120 --> 00:16:56.320]  「大能者神耶和華」
[00:16:56.320 --> 00:16:58.520]  「大能者神耶和華」
[00:16:58.520 --> 00:17:01.920]  「他已知道,願以色列人也知道」
[00:17:01.920 --> 00:17:05.520]  「我們若有活逆的行為」
[00:17:05.520 --> 00:17:07.520]  「或是干犯耶和華」
[00:17:07.520 --> 00:17:11.120]  「你今日就不要讓我們活著」
[00:17:11.120 --> 00:17:13.520]  「若我們為自己捉壇」
[00:17:13.520 --> 00:17:16.120]  「你棄耶和華不跟從他」
[00:17:16.120 --> 00:17:18.920]  「或將凡制、素制、平安制」
[00:17:18.920 --> 00:17:20.720]  「獻在壇上」
[00:17:20.720 --> 00:17:23.120]  「願耶和華親自追究」
[00:17:23.120 --> 00:17:24.320]  「不是這樣」
[00:17:24.320 --> 00:17:26.920]  「我們做這事的原因」
[00:17:26.920 --> 00:17:29.720]  「是懼怕將來你們的子孫」
[00:17:29.720 --> 00:17:32.520]  「對我們的子孫說」
[00:17:32.520 --> 00:17:35.720]  「你們與耶和華以色列的神」
[00:17:35.720 --> 00:17:38.120]  「有甚麼關係呢?」
[00:17:38.120 --> 00:17:41.920]  「因為耶和華已約但合作」
[00:17:41.920 --> 00:17:44.320]  「我們和你們裏面人」
[00:17:44.320 --> 00:17:46.320]  「加得人的交界」
[00:17:46.320 --> 00:17:49.920]  「所以你們在耶和華裏沒有份」
[00:17:49.920 --> 00:17:54.120]  原來他解釋為何要捉壇
[00:17:54.120 --> 00:17:54.920]  他很害怕
[00:17:54.920 --> 00:17:59.520]  他隔很遠,不能敬拜神
[00:17:59.520 --> 00:18:03.520]  他覺得要去到那個地方是很困難的事
[00:18:03.520 --> 00:18:11.520]  他很害怕自己的信仰會失落
[00:18:11.520 --> 00:18:14.320]  又很害怕他的子孫會忘記
[00:18:14.320 --> 00:18:19.320]  又害怕對面說他們不是
[00:18:19.320 --> 00:18:21.520]  跟耶和華沒有份的時候
[00:18:21.520 --> 00:18:25.720]  全部都是害怕的
[00:18:25.720 --> 00:18:30.520]  有時我們害怕這個和那個的時候
[00:18:30.520 --> 00:18:32.720]  我們會做一些
[00:18:32.720 --> 00:18:38.320]  「其實神也不是要我們這樣做」
[00:18:38.320 --> 00:18:44.720]  「神是否要我們這樣起座談呢?」
[00:18:44.720 --> 00:18:47.120]  今天我們經常戴十字架
[00:18:47.120 --> 00:18:49.920]  十字架,十字架很大
[00:18:49.920 --> 00:18:51.920]  我們會記得神
[00:18:51.920 --> 00:18:54.120]  記得神為我們釘十字架
[00:18:54.120 --> 00:18:57.320]  好像有些象徵的意義
[00:18:57.320 --> 00:19:01.920]  但實在神說
[00:19:01.920 --> 00:19:05.920]  「祂已經如我們同在」
[00:19:05.920 --> 00:19:08.920]  他們可能都不知道
[00:19:08.920 --> 00:19:12.320]  不是很認識這個信仰究竟是怎樣
[00:19:12.320 --> 00:19:13.720]  可能正在摸索
[00:19:13.720 --> 00:19:19.120]  可能他都跟他之前的信仰混在一起
[00:19:19.120 --> 00:19:22.920]  覺得這樣是好
[00:19:22.920 --> 00:19:25.920]  但你看到他的用心
[00:19:25.920 --> 00:19:31.720]  他可能真的很害怕
[00:19:31.720 --> 00:19:39.120]  我們有時會否在這些事情上誤會別人呢?
[00:19:39.120 --> 00:19:43.320]  可能在我們自奉的合作上
[00:19:43.320 --> 00:19:46.120]  可能我們「咦?他又這樣做」
[00:19:46.120 --> 00:19:47.320]  「可能他有這個想法」
[00:19:47.320 --> 00:19:49.120]  「他又有這個想法」的時候
[00:19:49.120 --> 00:19:53.920]  會否大家都會有些衝撞起來呢?
[00:19:53.920 --> 00:19:56.520]  但實在我們在做的是甚麼事呢?
[00:19:56.520 --> 00:20:01.520]  是神的家裏的事
[00:20:01.520 --> 00:20:04.720]  這是否神要我們在裏面
[00:20:04.720 --> 00:20:13.720]  彼此互相覺得自己那樣是最好呢?
[00:20:13.720 --> 00:20:18.520]  我們會否在裏面給別人澄清的時間呢?
[00:20:18.520 --> 00:20:20.920]  在裏面彼此澄清
[00:20:20.920 --> 00:20:23.120]  彼此聆聽
[00:20:23.120 --> 00:20:24.920]  聆聽也很重要
[00:20:24.920 --> 00:20:28.720]  在《雅各書》的一章十九節裏說
[00:20:28.720 --> 00:20:31.720]  「我親愛的弟兄們」
[00:20:31.720 --> 00:20:33.920]  「這是你們所知道的」
[00:20:33.920 --> 00:20:36.520]  「但你們各人要快快的聽」
[00:20:36.520 --> 00:20:39.920]  「慢慢的說 慢慢的動腦」
[00:20:39.920 --> 00:20:42.920]  我們平時是完全反過來的
[00:20:42.920 --> 00:20:48.720]  我們很快地聽
[00:20:48.720 --> 00:20:50.320]  可能我們已經沒有空
[00:20:50.320 --> 00:20:51.120]  或者很忙碌
[00:20:51.120 --> 00:20:52.320]  我們已經沒有聽
[00:20:52.320 --> 00:20:53.520]  然後怎樣呢?
[00:20:53.520 --> 00:20:55.120]  很快地說
[00:20:55.120 --> 00:20:57.520]  有時別人又聽不到
[00:20:57.520 --> 00:20:59.120]  那又怎樣呢?
[00:20:59.120 --> 00:21:01.520]  但反過來之後怎樣呢?
[00:21:01.520 --> 00:21:03.520]  快快的動腦
[00:21:03.520 --> 00:21:05.920]  在家庭裏面
[00:21:05.920 --> 00:21:10.520]  可能很多這些事件就是這樣反過來
[00:21:10.520 --> 00:21:12.720]  原來我們搞正
[00:21:12.720 --> 00:21:13.720]  可以的
[00:21:13.720 --> 00:21:16.120]  可以溝通的
[00:21:16.120 --> 00:21:18.120]  可以聆聽的
[00:21:18.120 --> 00:21:23.720]  原來在《竹壇事件》裏面
[00:21:23.720 --> 00:21:25.120]  他們也是這樣
[00:21:25.120 --> 00:21:27.720]  本來原先是怎樣的?
[00:21:27.720 --> 00:21:30.120]  說要打仗的
[00:21:30.120 --> 00:21:33.720]  但卻是怎樣呢?
[00:21:33.720 --> 00:21:38.120]  「不好 我們找十個領袖一起去」
[00:21:38.120 --> 00:21:40.920]  「聽聽他們說甚麼」
[00:21:40.920 --> 00:21:44.720]  到一起去聽他們說甚麼的時候
[00:21:44.720 --> 00:21:48.720]  就明白了原來是這個意思
[00:21:48.720 --> 00:21:50.520]  他們就接納了
[00:21:50.520 --> 00:21:51.320]  原來是這樣
[00:21:51.320 --> 00:21:53.120]  你不是離棄了神
[00:21:53.120 --> 00:21:57.120]  所以大家很開心
[00:21:57.120 --> 00:21:59.920]  大家復和
[00:21:59.920 --> 00:22:10.520]  反而這個壇不是做一個獻祭的壇
[00:22:10.520 --> 00:22:18.520]  而是讓人知道這個見證
[00:22:18.520 --> 00:22:27.320]  原來大家彼此都是信奉同一個神
[00:22:27.320 --> 00:22:29.920]  今天我們要學習
[00:22:29.920 --> 00:22:34.720]  我們怎樣去跟別人溝通
[00:22:34.720 --> 00:22:39.120]  我們要讓別人有空間去說
[00:22:39.120 --> 00:22:42.520]  我們又願意去聽
[00:22:42.520 --> 00:22:44.920]  我們要真誠
[00:22:44.920 --> 00:22:51.920]  因為我們知道領袖是誰
[00:22:51.920 --> 00:22:54.320]  是神
[00:22:54.320 --> 00:22:59.720]  因為我們看到的事情
[00:22:59.720 --> 00:23:02.720]  我們不敢去說
[00:23:02.720 --> 00:23:05.720]  我們不敢去提
[00:23:05.720 --> 00:23:08.520]  我們怕破壞關係
[00:23:08.520 --> 00:23:13.720]  以致有時在我們的信仰裏
[00:23:13.720 --> 00:23:16.920]  我們任由別人失落
[00:23:16.920 --> 00:23:20.320]  「很久沒有回小組了」
[00:23:20.320 --> 00:23:23.120]  「不要緊」
[00:23:23.120 --> 00:23:25.920]  「好啊」
[00:23:25.920 --> 00:23:27.320]  「今天星期請假」
[00:23:27.320 --> 00:23:32.320]  「好啊」
[00:23:32.320 --> 00:23:37.920]  沒有了一個星期一次的溝通
[00:23:37.920 --> 00:23:39.920]  的澄清
[00:23:39.920 --> 00:23:43.320]  裏面的聆聽
[00:23:43.320 --> 00:23:46.120]  神就要我們在教會
[00:23:46.120 --> 00:23:48.120]  在小組生活裏
[00:23:48.120 --> 00:23:50.720]  我們學習彼此相愛
[00:23:50.720 --> 00:23:52.920]  我們少了一天的操練
[00:23:52.920 --> 00:23:54.320]  不是一天
[00:23:54.320 --> 00:23:56.520]  現在小組是一個半小時
[00:23:56.520 --> 00:23:59.120]  一個半小時的操練
[00:23:59.120 --> 00:24:03.920]  平日可能沒有甚麼操練
[00:24:03.920 --> 00:24:06.720]  有甚麼代禱事項
[00:24:06.720 --> 00:24:11.320]  祈禱手
[00:24:11.320 --> 00:24:16.520]  我們是否真心去愛我們的弟兄姊妹
[00:24:16.520 --> 00:24:18.320]  彼此相愛
[00:24:18.320 --> 00:24:21.720]  真誠來對待
[00:24:21.720 --> 00:24:25.920]  我們會否看到一些組員很久沒有回來
[00:24:25.920 --> 00:24:30.720]  我們去鼓勵他們回來
[00:24:30.720 --> 00:24:33.120]  原來我們每一個都有責任
[00:24:33.120 --> 00:24:36.720]  彼此提醒、督促
[00:24:36.720 --> 00:24:41.120]  但我們卻沒有了
[00:24:41.120 --> 00:24:52.320]  我們很怕關係有一個好選
[00:24:52.320 --> 00:24:58.320]  有效溝通是指彼此要有信任
[00:24:58.320 --> 00:25:04.120]  我們真誠、願意開耳朵去聆聽
[00:25:04.120 --> 00:25:06.520]  彼此去服侍
[00:25:06.520 --> 00:25:13.120]  最重要是知道神在我們中間
[00:25:13.120 --> 00:25:19.920]  今天我們是否相信神在我們中間
[00:25:19.920 --> 00:25:28.920]  我們會否覺得自己的組合是正確的
[00:25:28.920 --> 00:25:32.720]  那麼神去了哪裡
[00:25:32.720 --> 00:25:38.120]  神在我們中間
[00:25:38.120 --> 00:25:43.720]  最後,合一的見證
[00:25:43.720 --> 00:25:47.920]  《約書下記》22章28節這樣說
[00:25:47.920 --> 00:25:54.720]  所以我們說,將來他們若對我們或對我們的子孫這樣說
[00:25:54.720 --> 00:25:56.920]  我們就可以回答說
[00:25:56.920 --> 00:26:03.120]  你們看我們列祖所築的壇是夜和華壇的樣式
