
[00:00:00.000 --> 00:00:08.000]  同分 同行 同政
[00:05:06.000 --> 00:05:09.000]  你愛主還是愛你的錢財呢?
[00:05:09.000 --> 00:05:14.000]  你愛主還是愛這個世界給你很多權利呢?
[00:05:14.000 --> 00:05:16.000]  往往在我們生命裡
[00:05:16.000 --> 00:05:20.000]  到底是在妥協世界還是向主妥協呢?
[00:05:20.000 --> 00:05:23.000]  在追隨這個世界還是追隨耶穌基督
[00:05:23.000 --> 00:05:27.000]  成為我們今天要思考的問題
[00:05:27.000 --> 00:05:29.000]  我們讀一下經文
[00:05:29.000 --> 00:05:32.000]  經文是提摩太后書四章
[00:05:32.000 --> 00:05:35.000]  可以的話就跟我們一起讀吧
[00:05:35.000 --> 00:05:36.000]  預備起
[00:05:36.000 --> 00:05:38.000]  我在上帝面前
[00:05:38.000 --> 00:05:42.000]  並在將來審判活人死人的基督耶穌面前
[00:05:42.000 --> 00:05:45.000]  憑著祂的顯現和祂的角度
[00:05:45.000 --> 00:05:47.000]  鄭重地勸誡你
[00:05:47.000 --> 00:05:48.000]  務要全道
[00:05:48.000 --> 00:05:50.000]  無論得時不得時
[00:05:50.000 --> 00:05:52.000]  總要專心
[00:05:52.000 --> 00:05:55.000]  並以百般的忍耐和各樣的教導
[00:05:55.000 --> 00:05:58.000]  責備人、警戒人、勸勉人
[00:05:58.000 --> 00:06:00.000]  因為時候將到
[00:06:00.000 --> 00:06:04.000]  那時候人會厭煩健全的教導
[00:06:04.000 --> 00:06:06.000]  所以才會發揚
[00:06:06.000 --> 00:06:10.000]  就隨心所欲地增添好些師父
[00:06:10.000 --> 00:06:13.000]  並且掩面不聽真理
[00:06:13.000 --> 00:06:15.000]  偏向無稽的傳說
[00:06:15.000 --> 00:06:18.000]  至於你凡事要謹慎
[00:06:18.000 --> 00:06:19.000]  忍受苦難
[00:06:19.000 --> 00:06:21.000]  做全福音的工作
[00:06:21.000 --> 00:06:23.000]  盡你的職份
[00:06:23.000 --> 00:06:24.000]  至於我
[00:06:24.000 --> 00:06:26.000]  我已經被囂現
[00:06:26.000 --> 00:06:28.000]  離世的時候到了
[00:06:28.000 --> 00:06:31.000]  那美好的仗我已經打過了
[00:06:31.000 --> 00:06:34.000]  當跑的路我已經跑盡了
[00:06:34.000 --> 00:06:37.000]  居信的道我已經守住了
[00:06:37.000 --> 00:06:38.000]  從今以後
[00:06:38.000 --> 00:06:41.000]  有公義的冠冕為我存留
[00:06:41.000 --> 00:06:44.000]  就是按著公義審判的主
[00:06:44.000 --> 00:06:45.000]  到了那日
[00:06:45.000 --> 00:06:47.000]  要賜給我的
[00:06:47.000 --> 00:06:49.000]  不但賜給我
[00:06:49.000 --> 00:06:52.000]  也賜給凡愛無他顯現的人
[00:06:52.000 --> 00:06:57.000]  我們再看看保羅的生命背景
[00:06:57.000 --> 00:06:59.000]  保羅為主的緣故
[00:06:59.000 --> 00:07:01.000]  他認定了
[00:07:01.000 --> 00:07:04.000]  他所等候的是耶穌基督
[00:07:04.000 --> 00:07:05.000]  這位救主的時候
[00:07:05.000 --> 00:07:07.000]  這位尼徹亞的時候
[00:07:07.000 --> 00:07:09.000]  他一心跟從上帝
[00:07:09.000 --> 00:07:10.000]  我們都很熟悉
[00:07:10.000 --> 00:07:13.000]  他為主真的去到盡
[00:07:13.000 --> 00:07:16.000]  到了晚期的生命
[00:07:16.000 --> 00:07:19.000]  主后57年大約的時候
[00:07:19.000 --> 00:07:22.000]  保羅被捕
[00:07:22.000 --> 00:07:25.000]  到居薩尼亞監禁了兩年
[00:07:25.000 --> 00:07:28.000]  主后59年9月左右
[00:07:28.000 --> 00:07:31.000]  保羅因為是羅馬公民的身份
[00:07:31.000 --> 00:07:36.000]  於是上訴到凱撒受審
[00:07:36.000 --> 00:07:40.000]  我們看到他在那裏開始去羅馬
[00:07:40.000 --> 00:07:45.000]  但經過很多船的災難
[00:07:45.000 --> 00:07:49.000]  直到60年2月左右
[00:07:49.000 --> 00:07:51.000]  才去到羅馬
[00:07:51.000 --> 00:07:55.000]  他去到羅馬租了自己的房間住
[00:07:55.000 --> 00:07:59.000]  所以他仍然可以自由
[00:07:59.000 --> 00:08:02.000]  但我們知道這次被捕
[00:08:02.000 --> 00:08:06.000]  他最後被判無罪釋放
[00:08:06.000 --> 00:08:08.000]  所以接下來的兩個年
[00:08:08.000 --> 00:08:12.000]  他在不同的地方自由傳道
[00:08:12.000 --> 00:08:17.000]  我們知道他寫下了提摩特前書和提多書
[00:08:17.000 --> 00:08:21.000]  都是以三卷書的教目書信
[00:08:21.000 --> 00:08:26.000]  所以主后的五年
[00:08:26.000 --> 00:08:29.000]  保羅再次被捕
[00:08:29.000 --> 00:08:31.000]  這次就不同了
[00:08:31.000 --> 00:08:33.000]  他要坐牢
[00:08:33.000 --> 00:08:40.000]  在監牢裏他寫下了提摩特最後一卷教目書信
[00:08:40.000 --> 00:08:43.000]  亦被人譽為他的遺信
[00:08:43.000 --> 00:08:47.000]  我們知道保羅這次
[00:08:47.000 --> 00:08:50.000]  跟上一次的被捕很不同
[00:08:50.000 --> 00:08:53.000]  他知道這次必死無疑
[00:08:53.000 --> 00:08:56.000]  所以我們知道他當時的心情
[00:08:56.000 --> 00:09:01.000]  他說上一次被捕時很多人跟他同行
[00:09:01.000 --> 00:09:03.000]  這次很多人都離開他
[00:09:03.000 --> 00:09:06.000]  當然我們知道他最後寫信時
[00:09:06.000 --> 00:09:07.000]  都數到很多位
[00:09:07.000 --> 00:09:09.000]  不過在他這個心情裏
[00:09:09.000 --> 00:09:14.000]  其實是一個非常黑暗的時期
[00:09:14.000 --> 00:09:16.000]  但保羅關心什麼呢?
[00:09:16.000 --> 00:09:17.000]  他不是關心自己
[00:09:17.000 --> 00:09:24.000]  反而是關心提摩特的接班人和福音的侍工如何開展
[00:09:24.000 --> 00:09:27.000]  我們看回歷史時
[00:09:27.000 --> 00:09:30.000]  主后大約在六十四年的時候
[00:09:30.000 --> 00:09:35.000]  尼祿王自己製造出禍
[00:09:35.000 --> 00:09:39.000]  最後導致羅馬大火災
[00:09:39.000 --> 00:09:42.000]  於是他就把這個禍
[00:09:42.000 --> 00:09:44.000]  傳給當時的基督徒
[00:09:44.000 --> 00:09:48.000]  以至大批基督徒面對很大的逼迫
[00:09:48.000 --> 00:09:52.000]  傳統裏相信保羅和彼得
[00:09:52.000 --> 00:09:58.000]  都是在這次被捕和嫁禍裏成為殉道
[00:09:58.000 --> 00:10:03.000]  我們知道保羅大約的生命真的去到盡頭
[00:10:03.000 --> 00:10:07.000]  究竟我們的生命是否需要為主殉道呢?
[00:10:07.000 --> 00:10:10.000]  或許在這個時代未必需要
[00:10:10.000 --> 00:10:15.000]  但很多時候我們生命要付的代價作為門徒
[00:10:15.000 --> 00:10:18.000]  就是究竟面對兩難之間的時候
[00:10:18.000 --> 00:10:20.000]  我們是如何去面對呢?
[00:10:20.000 --> 00:10:22.000]  是追隨還是妥協呢?
[00:10:22.000 --> 00:10:27.000]  往往成為我們生命很多很多時候都要面對的
[00:10:27.000 --> 00:10:29.000]  所以今天很想從兩方面去看
[00:10:29.000 --> 00:10:32.000]  面對一個艱難的時刻
[00:10:32.000 --> 00:10:35.000]  我們是否能夠選上最好
[00:10:35.000 --> 00:10:38.000]  以至我們生命一生無悔呢?
[00:10:38.000 --> 00:10:41.000]  我們先看第一點
[00:10:41.000 --> 00:10:44.000]  保羅提醒提摩泰
[00:10:44.000 --> 00:10:46.000]  在誰面前呢?
[00:10:46.000 --> 00:10:50.000]  就是在一個審判活人的耶穌面前
[00:10:50.000 --> 00:10:54.000]  去警戒祢,去鄭重地勸告祂
[00:10:54.000 --> 00:10:58.000]  他說耶穌基督將來會顯現
[00:10:58.000 --> 00:11:02.000]  在他的角度裏去鄭重地勸戒祢
[00:11:02.000 --> 00:11:04.000]  其實他用這些命令式
[00:11:04.000 --> 00:11:08.000]  是在叫提摩泰宣告
[00:11:08.000 --> 00:11:12.000]  效忠這位將來會審判
[00:11:12.000 --> 00:11:17.000]  我們要交仗的最大的耶穌基督面前
[00:11:17.000 --> 00:11:22.000]  所以保羅是直接要提摩泰
[00:11:22.000 --> 00:11:25.000]  很忠誠地向著耶穌基督
[00:11:25.000 --> 00:11:27.000]  所以我們看到他要祂做什麼呢?
[00:11:27.000 --> 00:11:30.000]  他就是要祂做「務要傳道」
[00:11:30.000 --> 00:11:34.000]  「務要傳道」我們來看看他為什麼要用這個字眼
[00:11:34.000 --> 00:11:37.000]  「務要傳道」的字眼是指
[00:11:37.000 --> 00:11:41.000]  「傳道」的意思就是公佈
[00:11:41.000 --> 00:11:43.000]  公開宣告
[00:11:43.000 --> 00:11:48.000]  當時的社會也有傳令官的角色
[00:11:48.000 --> 00:11:53.000]  專門為皇帝傳講新的任務
[00:11:53.000 --> 00:11:57.000]  或者他要交的通告
[00:11:57.000 --> 00:12:00.000]  我們中國人也很容易理解
[00:12:00.000 --> 00:12:02.000]  我們看過古裝片也知道
[00:12:02.000 --> 00:12:05.000]  聖旨到皇帝召約
[00:12:05.000 --> 00:12:07.000]  類似這些角色
[00:12:07.000 --> 00:12:12.000]  保羅其實用提摩泰「務要傳道」
[00:12:12.000 --> 00:12:15.000]  其實我們一群基督徒
[00:12:15.000 --> 00:12:17.000]  面對著我們的身份
[00:12:17.000 --> 00:12:19.000]  就是一個傳令官
[00:12:19.000 --> 00:12:23.000]  是為著我們耶穌基督這個偉大的君王
[00:12:23.000 --> 00:12:25.000]  去傳講他的道
[00:12:25.000 --> 00:12:29.000]  當他的命令、教導一出的時候
[00:12:29.000 --> 00:12:32.000]  我們一群基督徒就是這個身份
[00:12:32.000 --> 00:12:35.000]  面對著我們的生活裡很多繁忙
[00:12:35.000 --> 00:12:37.000]  世界有很多拉扯
[00:12:37.000 --> 00:12:39.000]  我們經常為這個世界
[00:12:39.000 --> 00:12:43.000]  我們很多弟兄姊妹都很晚才下班
[00:12:43.000 --> 00:12:46.000]  有時看見也覺得你們很辛苦
[00:12:46.000 --> 00:12:48.000]  我們真的為這個世界
[00:12:48.000 --> 00:12:50.000]  好像這個世界的腦部
[00:12:50.000 --> 00:12:52.000]  負上很多
[00:12:52.000 --> 00:12:54.000]  同樣提醒我們
[00:12:54.000 --> 00:12:57.000]  生命有另一個角色
[00:12:57.000 --> 00:12:59.000]  就是耶穌基督的使者
[00:12:59.000 --> 00:13:02.000]  究竟我們如何去平衡呢?
[00:13:02.000 --> 00:13:06.000]  我自己也很欣賞一些弟兄姊妹
[00:13:06.000 --> 00:13:09.000]  有一次,其實有幾次
[00:13:09.000 --> 00:13:11.000]  有些人來到教會
[00:13:11.000 --> 00:13:13.000]  我們就接待
[00:13:13.000 --> 00:13:17.000]  問他們為何會來我們教會呢?
[00:13:17.000 --> 00:13:20.000]  有些弟兄姊妹,即是那些新朋友就說
[00:13:20.000 --> 00:13:23.000]  有一次我看醫生
[00:13:23.000 --> 00:13:26.000]  醫生除了幫我治病之外
[00:13:26.000 --> 00:13:28.000]  也和我聊聊天
[00:13:28.000 --> 00:13:32.000]  問我究竟有沒有信仰
[00:13:32.000 --> 00:13:36.000]  如果沒有,不如你考慮回教會吧
[00:13:36.000 --> 00:13:38.000]  於是他們就來了
[00:13:38.000 --> 00:13:41.000]  我們看到原來
[00:13:41.000 --> 00:13:45.000]  在生活裡雖然有很多拉扯
[00:13:45.000 --> 00:13:48.000]  但如果我們知道我們有這個角色的時候
[00:13:48.000 --> 00:13:51.000]  其實也可以平衡地為主
[00:13:51.000 --> 00:13:53.000]  去做一個使者
[00:13:53.000 --> 00:13:57.000]  但願弟兄姊妹們都一起努力吧
[00:13:57.000 --> 00:13:59.000]  保羅提醒提摩太
[00:13:59.000 --> 00:14:01.000]  我們有這個身份
[00:14:01.000 --> 00:14:05.000]  以致我們無論得時不得時都要專心
[00:14:05.000 --> 00:14:07.000]  不是得的時候才做
[00:14:07.000 --> 00:14:10.000]  因為我們的身份給了我們
[00:14:10.000 --> 00:14:13.000]  其實你得不得,你也要做
[00:14:13.000 --> 00:14:15.000]  為何這樣說呢?
[00:14:15.000 --> 00:14:17.000]  有很多解經家都會覺得
[00:14:17.000 --> 00:14:20.000]  提摩太的性格會否太懦弱
[00:14:20.000 --> 00:14:22.000]  我們看到前書也有提到
[00:14:22.000 --> 00:14:24.000]  不要小看年輕人
[00:14:24.000 --> 00:14:28.000]  可能他的性格比較軟弱
[00:14:28.000 --> 00:14:34.000]  又或者當時他在管理二佛所教會
[00:14:34.000 --> 00:14:38.000]  二佛所教會是一個非常中樞的教會
[00:14:38.000 --> 00:14:43.000]  是一個很商業很旺的教會
[00:14:43.000 --> 00:14:48.000]  所以當時很多人都會辯駁
[00:14:48.000 --> 00:14:51.000]  知識很高
[00:14:51.000 --> 00:14:56.000]  他的師父保羅當然隨時可以答辯很多東西
[00:14:56.000 --> 00:14:59.000]  但提摩太可能不像保羅的性格
[00:14:59.000 --> 00:15:02.000]  面對這些群體裡
[00:15:02.000 --> 00:15:06.000]  教會的辯駁和不同的看法
[00:15:06.000 --> 00:15:09.000]  其實他可能都沒有信心去教導
[00:15:09.000 --> 00:15:11.000]  而且剛才也說過
[00:15:11.000 --> 00:15:14.000]  當時的背景是面對大逼迫
[00:15:14.000 --> 00:15:20.000]  所以面對外面已經令他戰戰兢兢
[00:15:20.000 --> 00:15:22.000]  無論他是怎樣
[00:15:22.000 --> 00:15:25.000]  不過我們知道當時提摩太
[00:15:25.000 --> 00:15:29.000]  他實在是很需要保羅去鼓勵
[00:15:29.000 --> 00:15:32.000]  在我們每一個基督徒裡
[00:15:32.000 --> 00:15:34.000]  可能我們的性格都不同
[00:15:34.000 --> 00:15:36.000]  未必我們都很容易
[00:15:36.000 --> 00:15:42.000]  很親密很快可以跟別人接連去聊天
[00:15:42.000 --> 00:15:45.000]  話說有一次我兒子跟我說
[00:15:45.000 --> 00:15:49.000]  媽媽我發現自己應該有社恐
[00:15:49.000 --> 00:15:53.000]  社恐不是社會恐怖分子
[00:15:53.000 --> 00:15:56.000]  是社交恐懼
[00:15:56.000 --> 00:15:58.000]  兒子真不好意思
[00:15:58.000 --> 00:16:00.000]  可能是我遺傳給你
[00:16:00.000 --> 00:16:02.000]  我經驗過
[00:16:02.000 --> 00:16:05.000]  所以我知道上帝怎樣操我
[00:16:05.000 --> 00:16:08.000]  我便說隨便改
[00:16:08.000 --> 00:16:11.000]  慢慢操練和訓練他
[00:16:11.000 --> 00:16:14.000]  我兒子非常貪吃
[00:16:14.000 --> 00:16:16.000]  通常他生氣
[00:16:16.000 --> 00:16:19.000]  我用食物來解決他
[00:16:19.000 --> 00:16:22.000]  有時他會吃眼鏡
[00:16:22.000 --> 00:16:26.000]  所以我用食物來操練他
[00:16:26.000 --> 00:16:29.000]  外出買東西他不敢
[00:16:29.000 --> 00:16:32.000]  面對人 叫東西他不敢
[00:16:32.000 --> 00:16:35.000]  以前不敢叫小巴下車
[00:16:35.000 --> 00:16:37.000]  現在有鐘可以按一下
[00:16:37.000 --> 00:16:39.000]  以前沒有
[00:16:39.000 --> 00:16:40.000]  他不敢
[00:16:40.000 --> 00:16:42.000]  我便說我真的很累
[00:16:42.000 --> 00:16:44.000]  我真的叫不到
[00:16:44.000 --> 00:16:46.000]  你出去叫吧
[00:16:46.000 --> 00:16:49.000]  迫他不叫就不要吃了
[00:16:49.000 --> 00:16:51.000]  於是他立即
[00:16:51.000 --> 00:16:53.000]  臨著眼和頭皮去
[00:16:53.000 --> 00:16:56.000]  現在他很敢叫東西吃
[00:16:56.000 --> 00:16:58.000]  不過現在社會很進步
[00:16:58.000 --> 00:16:59.000]  QR Code 解決
[00:16:59.000 --> 00:17:01.000]  不用面對人都可以
[00:17:01.000 --> 00:17:03.000]  所以我們很感恩
[00:17:03.000 --> 00:17:05.000]  他來到教會
[00:17:05.000 --> 00:17:07.000]  我們操練他
[00:17:07.000 --> 00:17:09.000]  現在在灣萊旅邊幫忙
[00:17:09.000 --> 00:17:11.000]  起初當然不肯
[00:17:11.000 --> 00:17:13.000]  我說我有蛇孔的媽媽
[00:17:13.000 --> 00:17:14.000]  你不要逼我
[00:17:14.000 --> 00:17:16.000]  我不懂得和人聊天
[00:17:16.000 --> 00:17:17.000]  我說不是的
[00:17:17.000 --> 00:17:19.000]  你可以用你的專長
[00:17:19.000 --> 00:17:22.000]  但不必讓他進入人群
[00:17:22.000 --> 00:17:25.000]  現在他在幫忙
[00:17:25.000 --> 00:17:29.000]  我知道生命可能每個人性格都不同
[00:17:29.000 --> 00:17:33.000]  不過傳福音的責任
[00:17:33.000 --> 00:17:35.000]  其實都給了我們
[00:17:35.000 --> 00:17:37.000]  我們都是福音使者
[00:17:37.000 --> 00:17:40.000]  昔日耶穌基督都透過不同的東西
[00:17:40.000 --> 00:17:42.000]  去訓練我們每一個
[00:17:42.000 --> 00:17:44.000]  包括上帝都安排了我
[00:17:44.000 --> 00:17:46.000]  曾經在這裡也說過
[00:17:46.000 --> 00:17:49.000]  我有兩年全世界去港九十八區
[00:17:49.000 --> 00:17:50.000]  去傳福音
[00:17:50.000 --> 00:17:53.000]  面對一個有蛇孔的人
[00:17:53.000 --> 00:17:55.000]  其實真的很難去做
[00:17:55.000 --> 00:17:57.000]  不過上帝就是這樣
[00:17:57.000 --> 00:17:59.000]  在巴士上又要搭嘴巴
[00:17:59.000 --> 00:18:02.000]  在車上又要聊天
[00:18:02.000 --> 00:18:06.000]  你知道以前搭巴士是用來睡覺的
[00:18:06.000 --> 00:18:08.000]  沒有手機
[00:18:08.000 --> 00:18:11.000]  又要聊天
[00:18:11.000 --> 00:18:12.000]  真的很難
[00:18:12.000 --> 00:18:14.000]  不過操練操練
[00:18:14.000 --> 00:18:16.000]  現在的面皮就厚了很多
[00:18:16.000 --> 00:18:18.000]  面對不同人的反應
[00:18:18.000 --> 00:18:19.000]  我都可以了
[00:18:19.000 --> 00:18:21.000]  所以我們看到
[00:18:21.000 --> 00:18:23.000]  是可以操練的
[00:18:23.000 --> 00:18:25.000]  不要有藉口
[00:18:25.000 --> 00:18:27.000]  無論得時不得時
[00:18:27.000 --> 00:18:29.000]  只要你願不願意去
[00:18:29.000 --> 00:18:31.000]  我自己能夠跨性的
[00:18:31.000 --> 00:18:34.000]  就是看到生命的需要
[00:18:34.000 --> 00:18:37.000]  上帝看到那個人
[00:18:37.000 --> 00:18:38.000]  他都很需要福音
[00:18:38.000 --> 00:18:40.000]  那個愛就激勵我不去
[00:18:40.000 --> 00:18:42.000]  害怕他的反應是怎樣
[00:18:42.000 --> 00:18:44.000]  所以他都鼓勵我們
[00:18:44.000 --> 00:18:46.000]  無論我們在什麼環境裡
[00:18:46.000 --> 00:18:47.000]  多艱難裡
[00:18:47.000 --> 00:18:52.000]  我們都能夠作為上帝的使者的工作
[00:18:52.000 --> 00:18:54.000]  所以保羅提醒提摩太
[00:18:54.000 --> 00:18:57.000]  其實做使者都不容易
[00:18:57.000 --> 00:18:59.000]  因為我們要責備人
[00:18:59.000 --> 00:19:00.000]  警戒人
[00:19:00.000 --> 00:19:01.000]  勸勉人
[00:19:01.000 --> 00:19:04.000]  責備和警戒其實是類同的
[00:19:04.000 --> 00:19:06.000]  責備是在思想上
[00:19:06.000 --> 00:19:08.000]  如果有錯的話
[00:19:08.000 --> 00:19:09.000]  其實要教導他
[00:19:09.000 --> 00:19:10.000]  矯正他
[00:19:10.000 --> 00:19:13.000]  警戒就是令他的心靈
[00:19:13.000 --> 00:19:16.000]  都看到這份錯的方向
[00:19:16.000 --> 00:19:19.000]  要為自己的罪知罪
[00:19:19.000 --> 00:19:21.000]  以至能夠去回應上帝
[00:19:21.000 --> 00:19:23.000]  除了這麼硬之外
[00:19:23.000 --> 00:19:25.000]  其實我們軟硬添絲
[00:19:25.000 --> 00:19:27.000]  還要勸勉
[00:19:27.000 --> 00:19:31.000]  要鼓勵人去跟從上帝的話
[00:19:31.000 --> 00:19:34.000]  所以實在都不容易
[00:19:34.000 --> 00:19:37.000]  不過當時提摩太
[00:19:37.000 --> 00:19:42.000]  他面對的群眾都很多艱難
[00:19:42.000 --> 00:19:44.000]  他說那群人是怎樣
[00:19:44.000 --> 00:19:46.000]  是厭煩健全的教導
[00:19:46.000 --> 00:19:48.000]  以德法養
[00:19:48.000 --> 00:19:53.000]  厭煩的意思是阻礙他去聽
[00:19:53.000 --> 00:19:55.000]  阻礙他去到上帝面前
[00:19:55.000 --> 00:19:57.000]  當講上帝的話的時候
[00:19:57.000 --> 00:19:59.000]  他就不想聽
[00:19:59.000 --> 00:20:01.000]  他們不想聽什麼呢
[00:20:01.000 --> 00:20:03.000]  不想聽很健康
[00:20:03.000 --> 00:20:05.000]  對他生命有益的東西
[00:20:05.000 --> 00:20:06.000]  只想聽什麼呢
[00:20:06.000 --> 00:20:07.000]  以德法養
[00:20:07.000 --> 00:20:10.000]  只想聽他想聽的東西
[00:20:10.000 --> 00:20:12.000]  不是他需要的東西
[00:20:12.000 --> 00:20:16.000]  所以他說要聽無稽的傳說
[00:20:16.000 --> 00:20:18.000]  講講神話
[00:20:18.000 --> 00:20:20.000]  有多好聽
[00:20:20.000 --> 00:20:22.000]  你怎樣經驗上帝的話
[00:20:22.000 --> 00:20:25.000]  越稀奇越神秘
[00:20:25.000 --> 00:20:27.000]  你越喜歡聽
[00:20:27.000 --> 00:20:30.000]  那次我祈禱就遇到什麼呢
[00:20:30.000 --> 00:20:32.000]  你就很想聽下去
[00:20:32.000 --> 00:20:35.000]  如果你說耶穌真的幫到我
[00:20:35.000 --> 00:20:37.000]  你又想聽多一點
[00:20:37.000 --> 00:20:38.000]  但如果你說
[00:20:38.000 --> 00:20:41.000]  你這樣做聖經說不對
[00:20:41.000 --> 00:20:42.000]  你怎樣
[00:20:42.000 --> 00:20:44.000]  不要跟我說
[00:20:44.000 --> 00:20:46.000]  一聽你說
[00:20:46.000 --> 00:20:48.000]  又說耶穌
[00:20:48.000 --> 00:20:50.000]  就馬上離開
[00:20:50.000 --> 00:20:52.000]  原來人就是這樣
[00:20:52.000 --> 00:20:55.000]  很想聽自己想聽的東西
[00:20:55.000 --> 00:20:59.000]  不想聽健全與我們有益
[00:20:59.000 --> 00:21:01.000]  我們需要的東西
[00:21:01.000 --> 00:21:03.000]  當時這群人就是這樣
[00:21:03.000 --> 00:21:06.000]  所以我們面對生命的時候
[00:21:06.000 --> 00:21:08.000]  有時候教導主的話
