
[00:00:00.000 --> 00:00:04.000]  雖然疫情關係我們沒有實體崇拜
[00:03:28.600 --> 00:03:30.600]  第一代是哪一代
[00:03:30.600 --> 00:03:31.600]  都有幅圖畫的
[00:03:31.600 --> 00:03:32.600]  亞當亞娃
[00:03:32.600 --> 00:03:35.600]  亞當亞娃是什麼考驗
[00:03:35.600 --> 00:03:41.600]  就是上帝叫他不要吃原宗分辨善惡術的果子
[00:03:41.600 --> 00:03:44.600]  這樣他就吃了就失敗了
[00:03:44.600 --> 00:03:50.600]  有些人問我為什麼上帝會做這棵樹
[00:03:50.600 --> 00:03:52.600]  他不做就不會失敗
[00:03:52.600 --> 00:03:53.600]  不失敗就沒事
[00:03:53.600 --> 00:03:56.600]  其實有很多色經家說
[00:03:56.600 --> 00:03:58.600]  第一樣就是考驗他們信不信服
[00:03:58.600 --> 00:03:59.600]  聽不聽話
[00:03:59.600 --> 00:04:04.600]  第二樣其實上帝創造人是有自由意志的
[00:04:04.600 --> 00:04:06.600]  有自由意志的時候
[00:04:06.600 --> 00:04:11.600]  讓你去選擇遵從神還是不遵從神
[00:04:11.600 --> 00:04:14.600]  如果不遵從神就是一條死路
[00:04:14.600 --> 00:04:20.600]  所以我們今天可以看一看
[00:04:20.600 --> 00:04:23.600]  因為他墮落之後
[00:04:23.600 --> 00:04:25.600]  整個狀態
[00:04:25.600 --> 00:04:26.600]  他的動態是怎樣
[00:04:26.600 --> 00:04:28.600]  我們慢慢去看
[00:04:28.600 --> 00:04:34.600]  好 第一個就是他被蛇的欺騙
[00:04:34.600 --> 00:04:38.600]  在三章一節說
[00:04:38.600 --> 00:04:41.600]  蛇跟他們說
[00:04:41.600 --> 00:04:44.600]  上帝什麼時候說真的
[00:04:44.600 --> 00:04:47.600]  真的受到欺騙
[00:04:47.600 --> 00:04:50.600]  其實亞當亞娃被蛇欺騙
[00:04:50.600 --> 00:04:52.600]  我們現今有什麼人被欺騙
[00:04:52.600 --> 00:04:55.600]  有可能世界的價值觀
[00:04:55.600 --> 00:04:56.600]  欺騙了我們
[00:04:56.600 --> 00:05:00.600]  信耶穌沒有自由
[00:05:00.600 --> 00:05:07.600]  信耶穌會不會發達
[00:05:07.600 --> 00:05:10.600]  信耶穌很悶
[00:05:10.600 --> 00:05:12.600]  總之等等等的價值觀
[00:05:12.600 --> 00:05:14.600]  去欺騙你
[00:05:14.600 --> 00:05:15.600]  不是去信耶穌
[00:05:15.600 --> 00:05:19.600]  第二樣就是懷疑
[00:05:19.600 --> 00:05:21.600]  為什麼懷疑呢
[00:05:21.600 --> 00:05:23.600]  欺騙就產生了懷疑
[00:05:23.600 --> 00:05:27.600]  因為蛇怎樣挑起他們的懷疑
[00:05:27.600 --> 00:05:29.600]  不一定死的
[00:05:29.600 --> 00:05:31.600]  會更好的
[00:05:31.600 --> 00:05:33.600]  會更加好的
[00:05:33.600 --> 00:05:37.600]  在裡面產生了一個懷疑
[00:05:37.600 --> 00:05:39.600]  不相信上帝
[00:05:39.600 --> 00:05:44.600]  不知道我們在生活裡面
[00:05:44.600 --> 00:05:47.600]  有沒有試過不相信上帝
[00:05:47.600 --> 00:05:51.600]  其實當我們生命在的時候
[00:05:51.600 --> 00:05:53.600]  都有些懷疑的種子在裡面
[00:05:53.600 --> 00:05:55.600]  有一部分都是不信的
[00:05:55.600 --> 00:05:58.600]  心裡面有時候都不信的時候
[00:05:58.600 --> 00:06:01.600]  所以欺騙懷疑
[00:06:01.600 --> 00:06:04.600]  然後就懷疑上帝
[00:06:04.600 --> 00:06:09.600]  然後就不適切的渴望
[00:06:09.600 --> 00:06:11.600]  就是不合理的渴望
[00:06:11.600 --> 00:06:13.600]  在第七節這樣說
[00:06:13.600 --> 00:06:15.600]  兩人眼睛就睜開了
[00:06:15.600 --> 00:06:21.600]  赤身露體就要用無花果的葉
[00:06:21.600 --> 00:06:23.600]  做成裙子
[00:06:23.600 --> 00:06:25.600]  其實當時上帝創造他們
[00:06:25.600 --> 00:06:26.600]  不需要做裙子
[00:06:26.600 --> 00:06:28.600]  不需要遮身體
[00:06:28.600 --> 00:06:33.600]  而他們做了一些上帝不要的
[00:06:33.600 --> 00:06:35.600]  上帝沒有叫他們做的事
[00:06:35.600 --> 00:06:37.600]  這是什麼呢
[00:06:37.600 --> 00:06:39.600]  我找個例子給大家聽
[00:06:39.600 --> 00:06:44.600]  譬如錢足夠就夠了
[00:06:44.600 --> 00:06:46.600]  夠用就夠了
[00:06:46.600 --> 00:06:48.600]  但有很多人很渴望
[00:06:48.600 --> 00:06:50.600]  要很多錢的時候
[00:06:50.600 --> 00:06:53.600]  這個就是不合理的渴望
[00:06:53.600 --> 00:06:55.600]  就是貪
[00:06:55.600 --> 00:06:57.600]  貪就變成了罪
[00:06:57.600 --> 00:07:01.600]  所以去到這個不合理的渴望的時候
[00:07:01.600 --> 00:07:03.600]  就產生一個罪出來
[00:07:03.600 --> 00:07:05.600]  罪接著會什麼
[00:07:05.600 --> 00:07:07.600]  會羞恥
[00:07:07.600 --> 00:07:10.600]  在裡面二人見面的時候
[00:07:10.600 --> 00:07:12.600]  沒有穿衣服
[00:07:12.600 --> 00:07:15.600]  就要做裙子的時候
[00:07:15.600 --> 00:07:17.600]  是為了遮住自己的醜
[00:07:17.600 --> 00:07:19.600]  當我們犯了罪的時候
[00:07:19.600 --> 00:07:21.600]  我們很遮醜的
[00:07:21.600 --> 00:07:22.600]  不想告訴別人
[00:07:22.600 --> 00:07:24.600]  是自己隱藏在裡面
[00:07:24.600 --> 00:07:26.600]  所以接下來就是
[00:07:26.600 --> 00:07:29.600]  因為他羞恥的時候
[00:07:29.600 --> 00:07:33.600]  就進入恐懼的當中
[00:07:33.600 --> 00:07:35.600]  因為他們
[00:07:35.600 --> 00:07:38.600]  當阿娃在園裡面聽到上帝的聲音
[00:07:38.600 --> 00:07:40.600]  就躲藏起來
[00:07:40.600 --> 00:07:42.600]  上帝就找他們
[00:07:42.600 --> 00:07:44.600]  你們在哪裡
[00:07:44.600 --> 00:07:46.600]  他們就說我在園中聽見你的聲音
[00:07:46.600 --> 00:07:48.600]  我就害怕
[00:07:48.600 --> 00:07:50.600]  就害怕
[00:07:50.600 --> 00:07:52.600]  我們也是
[00:07:52.600 --> 00:07:54.600]  犯了罪的時候
[00:07:54.600 --> 00:07:56.600]  都會恐懼
[00:07:56.600 --> 00:07:58.600]  害怕
[00:07:58.600 --> 00:08:00.600]  當我們恐懼的時候
[00:08:00.600 --> 00:08:02.600]  靈性就會失衡
[00:08:02.600 --> 00:08:04.600]  的狀態當中
[00:08:04.600 --> 00:08:06.600]  所以我們靈性
[00:08:06.600 --> 00:08:08.600]  好與壞 高與低
[00:08:08.600 --> 00:08:10.600]  都是和罪有關
[00:08:10.600 --> 00:08:12.600]  都是和上帝
[00:08:12.600 --> 00:08:14.600]  密切的關係
[00:08:14.600 --> 00:08:18.600]  所以我們靈性低的時候
[00:08:18.600 --> 00:08:21.600]  會躲避上帝的時候
[00:08:21.600 --> 00:08:25.600]  所以在那篇詩篇
[00:08:25.600 --> 00:08:27.600]  1839篇那裡
[00:08:27.600 --> 00:08:29.600]  其實七節那裡會說
[00:08:29.600 --> 00:08:31.600]  詩人說什麼
[00:08:31.600 --> 00:08:34.600]  我往哪裡去 躲避你的靈
[00:08:34.600 --> 00:08:38.600]  我從哪裡躲避你的面呢
[00:08:38.600 --> 00:08:41.600]  我們當有罪的時候就會躲避
[00:08:41.600 --> 00:08:44.600]  躲避我們的上帝
[00:08:44.600 --> 00:08:47.600]  所以詩人就覺得
[00:08:47.600 --> 00:08:49.600]  躲避上帝的時候
[00:08:49.600 --> 00:08:51.600]  是躲避不了的
[00:08:51.600 --> 00:08:53.600]  因為上帝是很難躲避的
[00:08:53.600 --> 00:08:57.600]  所以他更加要祈求
[00:08:57.600 --> 00:08:59.600]  上帝
[00:08:59.600 --> 00:09:01.600]  我們再讀多一次
[00:09:01.600 --> 00:09:03.600]  好不好
[00:09:03.600 --> 00:09:05.600]  1 2 3 上帝啊 求你監察我
[00:09:05.600 --> 00:09:07.600]  知道我的心思
[00:09:07.600 --> 00:09:09.600]  試煉我 知道我的意念
[00:09:09.600 --> 00:09:12.600]  看在我裡面有什麼惡行沒有
[00:09:12.600 --> 00:09:15.600]  引導我走永生的道路
[00:09:15.600 --> 00:09:17.600]  我盼望大家都可以背了這一句
[00:09:17.600 --> 00:09:20.600]  這是生命裡面很重要的一句
[00:09:20.600 --> 00:09:22.600]  生命很重要
[00:09:22.600 --> 00:09:26.600]  經常去檢視自己的詩篇
[00:09:26.600 --> 00:09:29.600]  我們再看詩人
[00:09:29.600 --> 00:09:31.600]  如何去祈禱
[00:09:31.600 --> 00:09:34.600]  看看詩篇說什麼
[00:09:34.600 --> 00:09:37.600]  上帝啊 求你
[00:09:37.600 --> 00:09:39.600]  求你什麼
[00:09:39.600 --> 00:09:41.600]  他有六個動詞
[00:09:41.600 --> 00:09:45.600]  監察 知道 試煉 知道 看在 引導
[00:09:45.600 --> 00:09:47.600]  看到有六個動詞的時候
[00:09:47.600 --> 00:09:51.600]  他是很迫切地求告上帝
[00:09:51.600 --> 00:09:53.600]  他做了一些事情
[00:09:53.600 --> 00:09:55.600]  是為了自己的禱告
[00:09:55.600 --> 00:09:57.600]  為了我去禱告
[00:09:57.600 --> 00:09:59.600]  我想問一下大家
[00:09:59.600 --> 00:10:03.600]  年輕人 我相信你們有為自己去禱告
[00:10:03.600 --> 00:10:05.600]  多數禱告什麼呢
[00:10:05.600 --> 00:10:07.600]  禱告
[00:10:07.600 --> 00:10:10.600]  哎呀 我今晚好像讀少了一課書
[00:10:10.600 --> 00:10:12.600]  明天考試希望過關吧 上帝
[00:10:12.600 --> 00:10:14.600]  會不會就是升學
[00:10:14.600 --> 00:10:16.600]  哎呀 上帝 我進不了劍橋
[00:10:16.600 --> 00:10:18.600]  我也要進倫敦
[00:10:18.600 --> 00:10:20.600]  不是 進牛津
[00:10:20.600 --> 00:10:22.600]  不是倫敦 進牛津
[00:10:22.600 --> 00:10:24.600]  會想前途
[00:10:24.600 --> 00:10:26.600]  找一份工作好不好 上帝
[00:10:26.600 --> 00:10:28.600]  讓我找一份工作
[00:10:28.600 --> 00:10:31.600]  還有可以經常去旅行
[00:10:31.600 --> 00:10:33.600]  這樣就好了
[00:10:33.600 --> 00:10:35.600]  最好合我心意的工作
[00:10:35.600 --> 00:10:37.600]  還有一些面前的困難
[00:10:37.600 --> 00:10:39.600]  還有一些不開心的時候
[00:10:39.600 --> 00:10:41.600]  就會求問上帝
[00:10:41.600 --> 00:10:43.600]  所以我們有時候的祈禱
[00:10:43.600 --> 00:10:47.600]  會不會是外在需要的多呢
[00:10:47.600 --> 00:10:51.600]  有沒有為自己的內在需要去祈禱呢
[00:10:51.600 --> 00:10:53.600]  這樣我們看看
[00:10:53.600 --> 00:10:57.600]  詩人怎樣為自己去祈禱
[00:10:57.600 --> 00:11:01.600]  他在23節這樣說
[00:11:01.600 --> 00:11:04.600]  監察我呀 知道我的心思
[00:11:04.600 --> 00:11:06.600]  這裡看到
[00:11:06.600 --> 00:11:08.600]  詩人就
[00:11:08.600 --> 00:11:10.600]  他說監察我
[00:11:10.600 --> 00:11:12.600]  就是查一下我
[00:11:12.600 --> 00:11:15.600]  還要認識我
[00:11:15.600 --> 00:11:16.600]  即是辨別
[00:11:16.600 --> 00:11:20.600]  即是知道我裡面有什麼內在的思想
[00:11:20.600 --> 00:11:25.600]  為什麼詩人會這樣去求上帝去監察他
[00:11:25.600 --> 00:11:31.600]  因為他知道上帝早已認識他
[00:11:31.600 --> 00:11:33.600]  他在第一節說的
[00:11:33.600 --> 00:11:36.600]  他說知道上帝早已認識他
[00:11:36.600 --> 00:11:38.600]  但是我相信
[00:11:38.600 --> 00:11:40.600]  詩人是不認識自己
[00:11:40.600 --> 00:11:42.600]  不認識自己的內心
[00:11:42.600 --> 00:11:46.600]  我相信我們每一個
[00:11:46.600 --> 00:11:50.600]  都可能未必完全認識自己
[00:11:50.600 --> 00:11:54.600]  因為認識自己是很難的
[00:11:54.600 --> 00:11:56.600]  因為我們從小到大
[00:11:56.600 --> 00:12:00.600]  就已經被這個種種的環境下
[00:12:00.600 --> 00:12:04.600]  塑造了我們另外一個人
[00:12:04.600 --> 00:12:07.600]  我們真的不知道自己的內心
[00:12:07.600 --> 00:12:11.600]  所以他就再求上帝
[00:12:11.600 --> 00:12:14.600]  試煉我 知道我的意念
[00:12:14.600 --> 00:12:16.600]  試煉我即是考驗
[00:12:16.600 --> 00:12:19.600]  考驗我 知道我的意念
[00:12:19.600 --> 00:12:24.600]  為什麼詩人又在叫上帝試煉他
[00:12:24.600 --> 00:12:28.600]  因為他想知道他自己的想法
[00:12:28.600 --> 00:12:32.600]  因為只要你考驗的時候
[00:12:32.600 --> 00:12:34.600]  你經過掙扎的時候
[00:12:34.600 --> 00:12:36.600]  你經過困難的時候
[00:12:36.600 --> 00:12:39.600]  你就會更加明白自己的難處
[00:12:39.600 --> 00:12:43.600]  所以這個意念是有不安的感覺
[00:12:43.600 --> 00:12:45.600]  當我們接受考驗的時候
[00:12:45.600 --> 00:12:46.600]  就會有掙扎
[00:12:46.600 --> 00:12:48.600]  掙扎裡面有不安的時候
[00:12:48.600 --> 00:12:51.600]  我們就會問這個不安是來自什麼
[00:12:51.600 --> 00:12:55.600]  所以考驗其實有一個
[00:12:55.600 --> 00:12:58.600]  令我們真相去明白我們自己
[00:12:58.600 --> 00:13:01.600]  所以詩人在二十四章裡面
[00:13:01.600 --> 00:13:03.600]  他的感覺就是
[00:13:03.600 --> 00:13:07.600]  希望看到他自己的真相是什麼
[00:13:07.600 --> 00:13:12.600]  看在我裡面有什麼惡行沒有
[00:13:12.600 --> 00:13:18.600]  我不知道大家有沒有去祈禱
[00:13:18.600 --> 00:13:20.600]  上帝啊 我裡面有沒有罪
[00:13:20.600 --> 00:13:21.600]  我有沒有惡行
[00:13:21.600 --> 00:13:23.600]  我是不是做了很多壞事
[00:13:23.600 --> 00:13:25.600]  都很少這樣祈禱
[00:13:25.600 --> 00:13:27.600]  詩人要這樣祈禱
[00:13:27.600 --> 00:13:30.600]  因為他不知道自己裡面有沒有罪
[00:13:30.600 --> 00:13:35.600]  有時候我們活著的時候
[00:13:35.600 --> 00:13:36.600]  我們有罪的時候
[00:13:36.600 --> 00:13:37.600]  我們自己都不知道
[00:13:37.600 --> 00:13:39.600]  犯了罪都不知道
[00:13:39.600 --> 00:13:42.600]  而這個罪就是在拜偶像
[00:13:42.600 --> 00:13:44.600]  偶像是在說什麼
[00:13:44.600 --> 00:13:49.600]  偶像不是坐在這裡
[00:13:49.600 --> 00:13:51.600]  一個公仔在拜偶像
[00:13:51.600 --> 00:13:54.600]  是我們思想上的偶像
[00:13:54.600 --> 00:13:55.600]  就是什麼
[00:13:55.600 --> 00:13:58.600]  有時候我們一些價值觀
[00:13:58.600 --> 00:14:00.600]  例如錢 我很喜歡錢
[00:14:00.600 --> 00:14:02.600]  為了錢貪念
[00:14:02.600 --> 00:14:04.600]  我這些偶像
[00:14:04.600 --> 00:14:09.600]  其實我以前很喜歡
[00:14:09.600 --> 00:14:11.600]  我遇到一些困難的時候
[00:14:11.600 --> 00:14:13.600]  經常會說什麼
[00:14:13.600 --> 00:14:15.600]  說一些屬靈的話語
[00:14:15.600 --> 00:14:18.600]  很理想的屬靈話語是什麼
[00:14:18.600 --> 00:14:22.600]  我要信心堅強
[00:14:22.600 --> 00:14:26.600]  我要信心堅定
[00:14:26.600 --> 00:14:30.600]  我要在別人面前做一個信心堅定的基督徒
[00:14:30.600 --> 00:14:33.600]  哇 好像很屬靈
[00:14:33.600 --> 00:14:34.600]  是不是呢
[00:14:34.600 --> 00:14:37.600]  其實在無形中
[00:14:37.600 --> 00:14:48.600]  我們慢慢成為掩蓋了自己軟弱無力包圍著我的人
[00:14:48.600 --> 00:14:51.600]  反而更加令我的靈性
[00:14:51.600 --> 00:14:54.600]  進入一個無力的感覺
[00:14:54.600 --> 00:14:58.600]  那條道路就是痛苦的道路
[00:14:58.600 --> 00:15:02.600]  所以詩人在裡面更加告訴我們
[00:15:02.600 --> 00:15:07.600]  他為了祈禱這段經文的時候
[00:15:07.600 --> 00:15:11.600]  他的目的更加是想上帝引導我走永生的道路
[00:15:11.600 --> 00:15:18.600]  其實這段經文最後是讓我們知道是一個救恩的祈禱
[00:15:18.600 --> 00:15:22.600]  是他想上帝救贖他 拯救的祈禱
[00:15:22.600 --> 00:15:26.600]  他知道自己有罪 唯有上帝知道更加知道
[00:15:26.600 --> 00:15:30.600]  他要這樣祈禱告訴上帝我有罪 我做不到
[00:15:30.600 --> 00:15:33.600]  求你引導我走永生的道路
[00:15:33.600 --> 00:15:40.600]  然後在詩篇23篇3節
[00:15:40.600 --> 00:15:44.600]  有異曲和公子廟的經文
[00:15:44.600 --> 00:15:47.600]  他使我的靈魂甦醒
[00:15:47.600 --> 00:15:51.600]  為自己的名引導我走二路
[00:15:51.600 --> 00:15:54.600]  就是說上帝我有罪的時候
[00:15:54.600 --> 00:15:58.600]  我的罪 我的靈就會死
[00:15:58.600 --> 00:16:00.600]  我的靈性就會死
[00:16:00.600 --> 00:16:08.600]  是唯有上帝你的恩典才能夠帶動我們的靈魂甦醒起來
[00:16:08.600 --> 00:16:12.600]  跟著我們走上帝的路
[00:16:12.600 --> 00:16:16.600]  那條叫二路 就是天國的路
[00:16:16.600 --> 00:16:22.600]  我相信詩人以前就是接受了考驗
[00:16:22.600 --> 00:16:26.600]  經歷了一些罪的問題
[00:16:26.600 --> 00:16:28.600]  他知道有問題的時候
[00:16:28.600 --> 00:16:33.600]  他就請求上帝引導他走永生的道路
[00:16:33.600 --> 00:16:41.600]  但是我們今天基督徒是尋找誰呢?
[00:16:41.600 --> 00:16:43.600]  阿彼得說什麼?
[00:16:43.600 --> 00:16:46.600]  阿彼得在約翰福音6:68
[00:16:46.600 --> 00:16:49.600]  主啊!你有永生之道
[00:16:49.600 --> 00:16:51.600]  我們還跟從誰呢?
[00:16:51.600 --> 00:16:58.600]  是唯有我們主耶穌基督才能夠帶我們進入永生的國度
[00:16:58.600 --> 00:17:01.600]  讓我們的靈性得以甦醒
[00:17:01.600 --> 00:17:07.600]  最後我分享我的見證
[00:17:07.600 --> 00:17:10.600]  我經常講完道就有一個見證給大家聽
[00:17:10.600 --> 00:17:20.600]  希望大家聽下去感受到我的靈是非常失敗的
[00:17:20.600 --> 00:17:27.600]  我每逢讀完一個社務的時候
[00:17:27.600 --> 00:17:31.600]  就跟兩個師兄去行山
[00:17:31.600 --> 00:17:33.600]  一個師兄是很健美的
[00:17:33.600 --> 00:17:35.600]  我也很健美的
[00:17:35.600 --> 00:17:38.600]  然後另一個不是很健美的
[00:17:38.600 --> 00:17:40.600]  是很胖的
[00:17:40.600 --> 00:17:42.600]  他走得很慢的
[00:17:42.600 --> 00:17:44.600]  我們也照樣跟他一起走
[00:17:44.600 --> 00:17:46.600]  因為我們也能走路的
[00:17:46.600 --> 00:17:49.600]  那次就去南蛇尖
[00:17:49.600 --> 00:17:53.600]  去南蛇尖的時候我們要經過赤徑
[00:17:53.600 --> 00:17:58.600]  前面那個是我拍的
[00:17:58.600 --> 00:18:00.600]  然後胖子很喜歡拍照
[00:18:00.600 --> 00:18:05.600]  就幫我拍了這張照片
[00:18:05.600 --> 00:18:08.600]  那條路去到分岔路
[00:18:08.600 --> 00:18:12.600]  誰知道我們就走到落鹽田仔那條路
[00:18:12.600 --> 00:18:15.600]  因為我們一直走下去
[00:18:15.600 --> 00:18:17.600]  一直走一直走
[00:18:17.600 --> 00:18:18.600]  原來是下山的
[00:18:18.600 --> 00:18:19.600]  一直走一直走
[00:18:19.600 --> 00:18:20.600]  走了五百米
[00:18:20.600 --> 00:18:24.600]  走到底發現原來越來越遠
[00:18:24.600 --> 00:18:26.600]  後來要走回頭
[00:18:26.600 --> 00:18:28.600]  不行不如走回頭
[00:18:28.600 --> 00:18:31.600]  我們就有一群人走回頭
[00:18:31.600 --> 00:18:33.600]  但那時候心情是不要緊的
[00:18:33.600 --> 00:18:34.600]  我們走回去
[00:18:34.600 --> 00:18:36.600]  但當我走回去的時候
[00:18:36.600 --> 00:18:38.600]  因為五百米也挺辛苦的
[00:18:38.600 --> 00:18:40.600]  走上去也挺吃力的
[00:18:40.600 --> 00:18:41.600]  一路走的時候
[00:18:41.600 --> 00:18:43.600]  心裡面在想
[00:18:43.600 --> 00:18:47.600]  誰不看路
[00:18:47.600 --> 00:18:49.600]  沒有問過自己
[00:18:49.600 --> 00:18:51.600]  誰不看路
[00:18:51.600 --> 00:18:53.600]  為什麼要走這條路
[00:18:53.600 --> 00:18:55.600]  誰的問題
[00:18:55.600 --> 00:18:58.600]  就不會永遠說自己的問題
[00:18:58.600 --> 00:19:02.600]  但當我們走回分岔路的時候
[00:19:02.600 --> 00:19:05.600]  原來有個牌子
[00:19:05.600 --> 00:19:09.600]  寫著黃藍蛇之的山路非常艱難
[00:19:09.600 --> 00:19:11.600]  我就更加憤怒
[00:19:11.600 --> 00:19:15.600]  誰不看路
[00:19:15.600 --> 00:19:21.600]  我心裡面全部是別人的問題
[00:19:21.600 --> 00:19:23.600]  我沒有想過自己的問題
[00:19:23.600 --> 00:19:26.600]  然後一路走的時候
[00:19:26.600 --> 00:19:29.600]  就開始有很多懷疑
[00:19:29.600 --> 00:19:31.600]  就有很多事情要想
[00:19:31.600 --> 00:19:34.600]  我們這樣走
[00:19:34.600 --> 00:19:36.600]  哪裏夠時間
[00:19:36.600 --> 00:19:40.600]  胖子阻礙著我們
[00:19:40.600 --> 00:19:42.600]  就有很多憤怒
[00:19:42.600 --> 00:19:48.600]  很多埋怨
[00:19:48.600 --> 00:19:50.600]  我們一路走的時候
[00:19:50.600 --> 00:19:52.600]  我自己走
[00:19:52.600 --> 00:19:54.600]  他們就在我們後面
[00:19:54.600 --> 00:19:56.600]  在我後面的時候
[00:19:56.600 --> 00:19:58.600]  他們會幫我拍攝
[00:19:58.600 --> 00:19:59.600]  在我後面的時候
[00:19:59.600 --> 00:20:01.600]  我正在憤怒
[00:20:01.600 --> 00:20:03.600]  誰不看路
[00:20:03.600 --> 00:20:06.600]  在懷怨
[00:20:06.600 --> 00:20:12.600]  我的靈開始犯罪
[00:20:12.600 --> 00:20:15.600]  後來我突然聽到一把聲音
[00:20:15.600 --> 00:20:17.600]  盧江榮
[00:20:17.600 --> 00:20:20.600]  你知道一叫全名就被人罵
[00:20:20.600 --> 00:20:22.600]  我馬上看後面
[00:20:22.600 --> 00:20:23.600]  他們去了哪裏
[00:20:23.600 --> 00:20:25.600]  原來還在很遠
[00:20:25.600 --> 00:20:27.600]  我心裡面
[00:20:27.600 --> 00:20:29.600]  有很多事情放下
[00:20:29.600 --> 00:20:31.600]  突然醒了
[00:20:31.600 --> 00:20:35.600]  醒了甚麼
[00:20:35.600 --> 00:20:38.600]  就想我是未來的傳道人
[00:20:38.600 --> 00:20:41.600]  為甚麼我會這樣想
[00:20:41.600 --> 00:20:44.600]  後來我開始內疚
[00:20:44.600 --> 00:20:45.600]  害羞
[00:20:45.600 --> 00:20:47.600]  內疚恐懼
