
[00:00:00.000 --> 00:00:04.000]  好,頂姊妹今天會和大家分享一個訊息
[00:07:16.500 --> 00:07:20.500]  在我統治的其他民族裡
[00:07:20.500 --> 00:07:24.500]  派人移民到撒瑪利亞
[00:07:24.500 --> 00:07:27.500]  因為北國撒瑪利亞是他們的首都
[00:07:27.500 --> 00:07:30.500]  讓他們同化
[00:07:30.500 --> 00:07:33.500]  不容易有民族主義興起
[00:07:33.500 --> 00:07:35.500]  來反抗我亞述
[00:07:35.500 --> 00:07:38.500]  但是這裡記載
[00:07:38.500 --> 00:07:40.500]  這群亞述王
[00:07:40.500 --> 00:07:42.500]  由巴比倫、古他
[00:07:42.500 --> 00:07:45.500]  很多近東統治的地方
[00:07:45.500 --> 00:07:47.500]  派了很多外國人
[00:07:47.500 --> 00:07:50.500]  去到撒瑪利亞居住
[00:07:50.500 --> 00:07:54.500]  當然這批人也有拜他們的偶像
[00:07:54.500 --> 00:07:59.500]  所以聖經裡記載一些事件
[00:07:59.500 --> 00:08:02.500]  因為他們拜偶像
[00:08:02.500 --> 00:08:05.500]  在當中得罪上帝
[00:08:05.500 --> 00:08:07.500]  你會看到很特別
[00:08:07.500 --> 00:08:09.500]  25節提到
[00:08:09.500 --> 00:08:11.500]  他們因為不敬畏耶和華
[00:08:11.500 --> 00:08:14.500]  所以耶和華叫獅子進入他們中間
[00:08:14.500 --> 00:08:16.500]  咬死了一些人
[00:08:16.500 --> 00:08:19.500]  亞述王收到消息
[00:08:19.500 --> 00:08:21.500]  真的不行
[00:08:21.500 --> 00:08:27.500]  派人去撒瑪利亞
[00:08:27.500 --> 00:08:29.500]  被獅子咬死了
[00:08:29.500 --> 00:08:36.500]  會令到那裡的人不聽我的話
[00:08:36.500 --> 00:08:40.500]  所以派一個被擄的
[00:08:40.500 --> 00:08:42.500]  去了亞述帝國的祭司
[00:08:42.500 --> 00:08:45.500]  回去撒瑪利亞
[00:08:45.500 --> 00:08:49.500]  指導那裡的異族人如何守
[00:08:49.500 --> 00:08:52.500]  耶和華上帝的規矩
[00:08:52.500 --> 00:08:55.500]  當你繼續看經文時
[00:08:55.500 --> 00:08:59.500]  你會看到各國人在所住的城裡
[00:08:59.500 --> 00:09:01.500]  為自己製造神像
[00:09:01.500 --> 00:09:04.500]  安置在撒瑪利亞人所見
[00:09:04.500 --> 00:09:06.500]  有休壇的廟宗
[00:09:06.500 --> 00:09:09.500]  其實他們繼續去拜偶像
[00:09:09.500 --> 00:09:13.500]  並記載他們的拜偶像是很邪惡的
[00:09:13.500 --> 00:09:18.500]  西伐瓦欽人用火焚燒自己的兒女
[00:09:18.500 --> 00:09:20.500]  這些獻人祭
[00:09:20.500 --> 00:09:27.500]  在古代拜偶像的行為裡
[00:09:27.500 --> 00:09:32.500]  是極度令上帝不悅的
[00:09:32.500 --> 00:09:35.500]  有些民族會這樣去拜偶像
[00:09:35.500 --> 00:09:38.500]  所以你會看到
[00:09:38.500 --> 00:09:42.500]  這些人拜偶像是很嚴重的
[00:09:42.500 --> 00:09:45.500]  他們又害怕耶和華
[00:09:45.500 --> 00:09:49.500]  所以他們都會說自己敬拜耶和華上帝
[00:09:49.500 --> 00:09:54.500]  但他們也要侍奉自己的神明
[00:09:54.500 --> 00:09:56.500]  所以在這裡
[00:09:56.500 --> 00:10:02.500]  我相信回歸那些要重建聖殿的猶太人
[00:10:02.500 --> 00:10:06.500]  他們很清楚對方的來歷
[00:10:06.500 --> 00:10:10.500]  這些人其實都是拜偶像的人
[00:10:10.500 --> 00:10:14.500]  他們也不是純正的以色列人
[00:10:14.500 --> 00:10:16.500]  甚至他們所拜的
[00:10:16.500 --> 00:10:19.500]  他們都說是你們的上帝
[00:10:19.500 --> 00:10:23.500]  所以當時回歸的百姓
[00:10:23.500 --> 00:10:25.500]  即是一群領袖
[00:10:25.500 --> 00:10:27.500]  他們都在當中
[00:10:27.500 --> 00:10:31.500]  即時在裡面去分辨
[00:10:31.500 --> 00:10:33.500]  這一批人不能夠合作
[00:10:33.500 --> 00:10:35.500]  是敵人
[00:10:35.500 --> 00:10:37.500]  所以就拒絕了
[00:10:37.500 --> 00:10:41.500]  這裡我們會看到猶太人和這些撒瑪利亞人
[00:10:41.500 --> 00:10:43.500]  直到耶穌的時代
[00:10:43.500 --> 00:10:47.500]  猶太人和撒瑪利亞人是不和的
[00:10:47.500 --> 00:10:50.500]  是敵我分明的
[00:10:50.500 --> 00:10:52.500]  特別在這段經文裡
[00:10:52.500 --> 00:10:57.500]  我們看到那一群要去耶路撒冷
[00:10:57.500 --> 00:11:01.500]  想和回歸猶太人合作的撒瑪利亞人
[00:11:01.500 --> 00:11:04.500]  其實他們可能都是心懷不軌的
[00:11:04.500 --> 00:11:07.500]  怕你們財雄世代回來
[00:11:07.500 --> 00:11:11.500]  越來越多人世眾的時候
[00:11:11.500 --> 00:11:15.500]  就會危害到他們
[00:11:15.500 --> 00:11:17.500]  所以想合作
[00:11:17.500 --> 00:11:21.500]  在這裡猶太人很清晰
[00:11:21.500 --> 00:11:24.500]  不能夠合作,是敵人
[00:11:24.500 --> 00:11:27.500]  不過有時候讓我們去看看
[00:11:27.500 --> 00:11:29.500]  人際關係有時候
[00:11:29.500 --> 00:11:32.500]  不是那麼容易去劃清界線
[00:11:32.500 --> 00:11:36.500]  有時候人的關係很微妙
[00:11:36.500 --> 00:11:38.500]  這一刻可能
[00:11:38.500 --> 00:11:41.500]  你都會聽過
[00:11:41.500 --> 00:11:44.500]  朋友都可以反目
[00:11:44.500 --> 00:11:48.500]  但是有時候又可以化敵為友
[00:11:48.500 --> 00:11:55.500]  所以不一定有那麼清楚的界線
[00:11:55.500 --> 00:11:57.500]  甚至我們看新約的時候
[00:11:57.500 --> 00:12:00.500]  主耶穌特別去繞路
[00:12:00.500 --> 00:12:04.500]  去接觸一個撒瑪利亞的婦人
[00:12:04.500 --> 00:12:07.500]  帶她去認識這個救恩
[00:12:07.500 --> 00:12:09.500]  在裡面
[00:12:09.500 --> 00:12:13.500]  我想我們在當中
[00:12:13.500 --> 00:12:15.500]  去分敵友
[00:12:15.500 --> 00:12:21.500]  需要有一個小心
[00:12:21.500 --> 00:12:29.500]  不要把所有可能跟你不太合你的想法
[00:12:29.500 --> 00:12:31.500]  你都當他是敵人
[00:12:31.500 --> 00:12:35.500]  其實有時候我們對人際關係
[00:12:35.500 --> 00:12:39.500]  我們應該有一個
[00:12:39.500 --> 00:12:41.500]  謹慎一點
[00:12:41.500 --> 00:12:44.500]  去處理人際關係
[00:12:44.500 --> 00:12:47.500]  在莎士比亞的名劇裡
[00:12:47.500 --> 00:12:50.500]  其中有一套叫做
[00:12:50.500 --> 00:12:53.500]  「All's Well That Ends Well」
[00:12:53.500 --> 00:12:56.500]  中文可以叫「皆大歡喜」
[00:12:56.500 --> 00:12:58.500]  不是電視劇那些
[00:12:58.500 --> 00:13:00.500]  裡面有一句名句
[00:13:00.500 --> 00:13:04.500]  就是一個媽媽去叮囑她一個
[00:13:04.500 --> 00:13:08.500]  將要去到宮廷裡工作的兒子
[00:13:08.500 --> 00:13:11.500]  教他怎樣去做人
[00:13:11.500 --> 00:13:16.500]  因為皇宮裡有很多明爭暗鬥
[00:13:16.500 --> 00:13:18.500]  很多危機
[00:13:18.500 --> 00:13:21.500]  媽媽說對人的原則要這樣
[00:13:21.500 --> 00:13:24.500]  Love all 要愛眾人
[00:13:24.500 --> 00:13:26.500]  Trust the few
[00:13:26.500 --> 00:13:28.500]  信一些就好
[00:13:28.500 --> 00:13:30.500]  不要隨便去信人
[00:13:30.500 --> 00:13:32.500]  Do wrong to none
[00:13:32.500 --> 00:13:36.500]  但千萬不要傷害任何人
[00:13:36.500 --> 00:13:39.500]  我發覺其實很有意思
[00:13:39.500 --> 00:13:41.500]  正如聖經教導我們
[00:13:41.500 --> 00:13:43.500]  要愛人如己
[00:13:43.500 --> 00:13:47.500]  但我們又要靈巧像蛇
[00:13:47.500 --> 00:13:50.500]  小心中了別人的陷阱
[00:13:50.500 --> 00:13:52.500]  小心去信人
[00:13:52.500 --> 00:13:56.500]  但更重要的是不要去害人
[00:13:56.500 --> 00:13:59.500]  這裡給予我們一個
[00:13:59.500 --> 00:14:03.500]  人與人之間的相處
[00:14:03.500 --> 00:14:07.500]  到底是否需要畫很多界線呢?
[00:14:07.500 --> 00:14:09.500]  我覺得最重要是
[00:14:09.500 --> 00:14:12.500]  我們有這個原則去分辨
[00:14:12.500 --> 00:14:18.500]  但在猶太人面前的情況
[00:14:18.500 --> 00:14:20.500]  有多清晰呢?
[00:14:20.500 --> 00:14:21.500]  是敵人
[00:14:21.500 --> 00:14:24.500]  所以面對敵人的時候
[00:14:24.500 --> 00:14:25.500]  我們看看
[00:14:25.500 --> 00:14:28.500]  他們要拒絕
[00:14:28.500 --> 00:14:30.500]  不能夠跟這群
[00:14:30.500 --> 00:14:32.500]  拜偶像的
[00:14:32.500 --> 00:14:37.500]  從撒瑪利亞來的人合作
[00:14:37.500 --> 00:14:41.500]  所以我們看看他們如何拒絕
[00:14:41.500 --> 00:14:45.500]  所羅巴巴、耶穌和其餘以色列族長對他們說
[00:14:45.500 --> 00:14:48.500]  我們建造上帝的殿與你們無關
[00:14:48.500 --> 00:14:52.500]  因為我們要照波斯王居老時所吩咐的
[00:14:52.500 --> 00:14:57.500]  自己為耶和華、以色列、上帝協力建造
[00:14:57.500 --> 00:14:59.500]  這裡很簡單
[00:14:59.500 --> 00:15:01.500]  一句說話
[00:15:01.500 --> 00:15:04.500]  在裡面拒絕了
[00:15:04.500 --> 00:15:07.500]  可能在我們日常生活中
[00:15:07.500 --> 00:15:09.500]  不知道你們多不多拒絕人
[00:15:09.500 --> 00:15:11.500]  其中一樣就是
[00:15:11.500 --> 00:15:14.500]  常常電話都會打來
[00:15:14.500 --> 00:15:17.500]  叫你去大灣區買樓
[00:15:17.500 --> 00:15:19.500]  或者叫你做體檢
[00:15:19.500 --> 00:15:22.500]  常常有這些你都要拒絕
[00:15:22.500 --> 00:15:25.500]  這些沒有什麼首尾的拒絕是很容易的
[00:15:25.500 --> 00:15:28.500]  我們說沒空、吸煙就OK
[00:15:28.500 --> 00:15:32.500]  但是在我們日常生活中
[00:15:32.500 --> 00:15:36.500]  有時候可能是你的親人
[00:15:36.500 --> 00:15:39.500]  可能是你的同事
[00:15:39.500 --> 00:15:40.500]  我真的做不完的事
[00:15:40.500 --> 00:15:42.500]  你可不可以幫我做多一點
[00:15:42.500 --> 00:15:46.500]  甚至教會的姐妹
[00:15:46.500 --> 00:15:53.500]  有時候可能都會向我們發出一些請求、要求
[00:15:53.500 --> 00:15:55.500]  有時候未必一定是要求
[00:15:55.500 --> 00:15:57.500]  有時候可能職場上
[00:15:57.500 --> 00:15:59.500]  可能會有些offer給你
[00:15:59.500 --> 00:16:01.500]  有些好處給你
[00:16:01.500 --> 00:16:05.500]  但是我們要小心
[00:16:05.500 --> 00:16:08.500]  有時候有些要求
[00:16:08.500 --> 00:16:11.500]  或者有時候對方給你一些好處
[00:16:11.500 --> 00:16:17.500]  其實可能不是那麼恰當、正確
[00:16:17.500 --> 00:16:19.500]  你不太想接受
[00:16:19.500 --> 00:16:24.500]  甚至可能有些東西不是上帝的心意
[00:16:24.500 --> 00:16:27.500]  面對這些情況
[00:16:27.500 --> 00:16:30.500]  我們心裏都知道其實要拒絕
[00:16:30.500 --> 00:16:34.500]  但又怕破壞關係
[00:16:34.500 --> 00:16:37.500]  有時候會覺得很為難
[00:16:37.500 --> 00:16:40.500]  我覺得這一節的經文
[00:16:40.500 --> 00:16:42.500]  其實都給我們一些提醒
[00:16:42.500 --> 00:16:46.500]  如果真的很清晰要拒絕的時候
[00:16:46.500 --> 00:16:52.500]  我們都需要有拒絕的勇氣和技巧
[00:16:52.500 --> 00:16:54.500]  我們看看這裏
[00:16:54.500 --> 00:16:58.500]  那些以色列的領袖沒有拖延
[00:16:58.500 --> 00:17:00.500]  當對方來到
[00:17:00.500 --> 00:17:03.500]  發出合作要求的時候
[00:17:03.500 --> 00:17:05.500]  他們即時拒絕
[00:17:05.500 --> 00:17:11.500]  原來不拖延其實是很重要的
[00:17:11.500 --> 00:17:16.500]  因為有時候對方向你發出一些你不想接受的請求
[00:17:16.500 --> 00:17:19.500]  而你又遲遲不回覆他的時候
[00:17:19.500 --> 00:17:21.500]  可能他帶著一些錯誤的期望
[00:17:21.500 --> 00:17:26.500]  以為你正在等候、準備去回覆他
[00:17:26.500 --> 00:17:30.500]  所以如果很清楚要拒絕的時候
[00:17:30.500 --> 00:17:33.500]  應該立時去拒絕
[00:17:33.500 --> 00:17:38.500]  並且這裏很清晰、簡單地去交代原因
[00:17:38.500 --> 00:17:44.500]  博斯王吩咐我們要自己去建造
[00:17:44.500 --> 00:17:46.500]  所以不可以和你合作
[00:17:46.500 --> 00:17:49.500]  一個很簡單又清楚的原因
[00:17:49.500 --> 00:17:52.500]  我們有時候礙於關係上
[00:17:52.500 --> 00:17:55.500]  可能我們會堆砌一大堆理由
[00:17:55.500 --> 00:18:02.500]  讓對方被我們說服、拒絕
[00:18:02.500 --> 00:18:04.500]  讓他能夠接受
[00:18:04.500 --> 00:18:08.500]  但其實有時候你列出更多原因
[00:18:08.500 --> 00:18:10.500]  反而對方可能反建議
[00:18:10.500 --> 00:18:13.500]  你怎樣做就可以解決、幫到我
[00:18:13.500 --> 00:18:16.500]  其實也不是那麼理想
[00:18:16.500 --> 00:18:19.500]  所以要清楚交代原因
[00:18:19.500 --> 00:18:23.500]  並且你的立場要明確和堅定
[00:18:23.500 --> 00:18:28.500]  讓對方知道你不會接受
[00:18:28.500 --> 00:18:34.500]  你也不用很兇地拒絕
[00:18:34.500 --> 00:18:36.500]  你也可以用柔和的話
[00:18:36.500 --> 00:18:38.500]  但你要堅定
[00:18:38.500 --> 00:18:43.500]  我覺得這裏也是讓我們學習如何拒絕
[00:18:43.500 --> 00:18:49.500]  因為做基督徒有時候不一定要求你去幫
[00:18:49.500 --> 00:18:52.500]  我們也需要有智慧去分辨
[00:18:52.500 --> 00:18:56.500]  有些不應該合作或妥協的地方
[00:18:56.500 --> 00:18:59.500]  我們需要拒絕
[00:18:59.500 --> 00:19:03.500]  不過猶太人所面對的是敵人
[00:19:03.500 --> 00:19:06.500]  所以拒絕敵人的時候
[00:19:06.500 --> 00:19:08.500]  也要計算一下代價
[00:19:08.500 --> 00:19:11.500]  通常拒絕敵人的時候
[00:19:11.500 --> 00:19:13.500]  也可能會有首尾跟
[00:19:13.500 --> 00:19:15.500]  我們來看看
[00:19:15.500 --> 00:19:17.500]  這群玫瑰的猶太人
[00:19:17.500 --> 00:19:20.500]  他們拒絕和這群撒瑪利亞人合作
[00:19:20.500 --> 00:19:25.500]  他們付上的代價就是要面對敵人的攪擾和控告
[00:19:25.500 --> 00:19:30.500]  並且需要面對長期的攻擊
[00:19:30.500 --> 00:19:31.500]  長期鬥爭
[00:19:31.500 --> 00:19:35.500]  所以我們來看看以色列有多特別的鋪排
[00:19:35.500 --> 00:19:40.500]  剛才我跟大家讀了四章一至五節和二十四節
[00:19:40.500 --> 00:19:42.500]  這裡的經文其實是說
[00:19:42.500 --> 00:19:49.500]  由波斯王居魯士直到波斯王大劉氏在位的期間
[00:19:49.500 --> 00:19:54.500]  沒有讀的經文就是另一段歷史
[00:19:54.500 --> 00:19:59.500]  是亞哈徐老王到阿達薩西王年間的歷史
[00:19:59.500 --> 00:20:04.500]  為何以色列要這樣記載呢
[00:20:04.500 --> 00:20:08.500]  剛才沒有讀的經文,稍後會跟大家略略看了
[00:20:08.500 --> 00:20:11.500]  這個意思的重點是
[00:20:11.500 --> 00:20:15.500]  很想在第四章一章裡
[00:20:15.500 --> 00:20:17.500]  將整個清單
[00:20:17.500 --> 00:20:23.500]  將以色列人回歸去面對建殿和建城牆
[00:20:23.500 --> 00:20:26.500]  所遭受到長期的攪擾
[00:20:26.500 --> 00:20:31.500]  這樣的清單去記錄出來
[00:20:31.500 --> 00:20:33.500]  我們去看看
[00:20:33.500 --> 00:20:36.500]  這個表可以清晰一點
[00:20:36.500 --> 00:20:38.500]  我們剛才讀一至五節的經文
[00:20:38.500 --> 00:20:40.500]  就是以色列人第一次回歸的時候
[00:20:40.500 --> 00:20:44.500]  就是所羅巴巴耶穌亞的時候
[00:20:44.500 --> 00:20:47.500]  他們回去準備建殿
[00:20:47.500 --> 00:20:53.500]  這段歷史接下來就是以斯帖記所發生的事件
[00:20:53.500 --> 00:20:55.500]  猶太人差不多滅族
[00:20:55.500 --> 00:21:00.500]  上帝預備了以斯帖去拯救他們
[00:21:00.500 --> 00:21:05.500]  第二次回歸就是以色列回歸的時間
[00:21:05.500 --> 00:21:10.500]  就是458年回歸的時間
[00:21:10.500 --> 00:21:16.500]  跟第一次回歸相隔了五十多年
[00:21:16.500 --> 00:21:20.500]  直到第三次回歸就是尼希米的時間
[00:21:20.500 --> 00:21:25.500]  尼希米回歸距離以色列回歸相差十多年
[00:21:25.500 --> 00:21:29.500]  你要知道三個時段有三樣很不同的目的
[00:21:29.500 --> 00:21:32.500]  第一次回歸是重建聖殿
[00:21:32.500 --> 00:21:40.500]  第二次回歸是以色列回去教會回歸的猶太人他們的律法
[00:21:40.500 --> 00:21:47.500]  第三次回歸尼希米回去重建城牆
[00:21:47.500 --> 00:21:51.500]  在這麼長的歷史裏
[00:21:51.500 --> 00:21:57.500]  在撒瑪利亞裏面不停不停有敵人來搞擾他們
[00:21:57.500 --> 00:21:59.500]  不是同一批人來的
[00:21:59.500 --> 00:22:02.500]  不同時代都有不同的代表
[00:22:02.500 --> 00:22:08.500]  我們再看第一次回歸的時候
[00:22:08.500 --> 00:22:14.500]  猶太人建造殿受到什麼搞擾呢?
[00:22:14.500 --> 00:22:20.500]  這批撒瑪利亞人令到他們的首法院擾亂他們
[00:22:20.500 --> 00:22:22.500]  這是持續的搞擾
[00:22:22.500 --> 00:22:28.500]  這個法院令到他們削弱了他們的意志
[00:22:28.500 --> 00:22:30.500]  怎樣搞擾呢?
[00:22:30.500 --> 00:22:33.500]  你想像一下
[00:22:33.500 --> 00:22:42.500]  例如今天的香港仍然有些人會收保護費收土地
[00:22:42.500 --> 00:22:44.500]  你不給錢可能怎樣?
[00:22:44.500 --> 00:22:47.500]  淋紅油、倒火水
[00:22:47.500 --> 00:22:48.500]  不知道還有什麼方法
[00:22:48.500 --> 00:22:50.500]  總之就是搞擾
[00:22:50.500 --> 00:22:53.500]  我相信猶太人都是面對著這些搞擾
[00:22:53.500 --> 00:22:55.500]  有多長期呢?
[00:22:55.500 --> 00:23:01.500]  由波斯王居老時至大劉氏在位的第二年
[00:23:01.500 --> 00:23:04.500]  整個聖殿受到這些搞擾
[00:23:04.500 --> 00:23:09.500]  令到以色列人失去了意志力去建殿
[00:23:09.500 --> 00:23:13.500]  聖殿就這樣停工了16年
[00:23:13.500 --> 00:23:14.500]  請姐妹想像一下
[00:23:14.500 --> 00:23:18.500]  如果你的房子裝修16年會是什麼情況呢?
[00:23:18.500 --> 00:23:20.500]  16年受到搞擾
[00:23:20.500 --> 00:23:24.500]  也沒有辦法把聖殿建好
[00:23:24.500 --> 00:23:26.500]  直到第五章
[00:23:26.500 --> 00:23:32.500]  黑丐先知來鼓勵他們重新振作
[00:23:32.500 --> 00:23:34.500]  去建好聖殿
[00:23:34.500 --> 00:23:38.500]  這裡是一至五節和第24節
[00:23:38.500 --> 00:23:43.500]  所說到他們所建聖殿時受到的搞擾
