
[00:00:00.000 --> 00:00:09.480]  各位電影姐妹 午安
[00:03:43.120 --> 00:03:46.920]  可能你看到一個「good」字 是不是?
[00:03:46.920 --> 00:03:48.920]  好的東西 是不是?
[00:03:48.920 --> 00:03:51.920]  但從另一個角度你又看到那個什麼字?
[00:03:51.920 --> 00:03:53.920]  你看到「evil」
[00:03:53.920 --> 00:03:57.920]  兩個完全不同的一個字
[00:03:57.920 --> 00:04:01.920]  問題是我們從一個主觀直覺裡面
[00:04:01.920 --> 00:04:03.920]  我們看到的東西
[00:04:03.920 --> 00:04:05.920]  其實從不同人的角度來看
[00:04:05.920 --> 00:04:06.920]  可能看的東西不一樣
[00:04:06.920 --> 00:04:09.920]  究竟今天我們從一個什麼角度去看事物
[00:04:09.920 --> 00:04:12.920]  也都影響我們怎樣去回應
[00:04:12.920 --> 00:04:15.920]  另外這幅圖你看到什麼?
[00:04:15.920 --> 00:04:19.920]  你可能看到一些不同的線條
[00:04:19.920 --> 00:04:22.920]  或者你看到一大堆綠色的東西
[00:04:22.920 --> 00:04:24.920]  可能你什麼都看不到
[00:04:24.920 --> 00:04:28.920]  但有時候你能夠從另一個角度去看的時候
[00:04:28.920 --> 00:04:32.920]  可能你看見的又是不一樣
[00:04:32.920 --> 00:04:35.920]  你看到什麼?
[00:04:35.920 --> 00:04:36.920]  你看到「Jesus」嗎?
[00:04:36.920 --> 00:04:39.920]  你看到嗎?
[00:04:39.920 --> 00:04:42.920]  有時候面對人生、面對生命
[00:04:42.920 --> 00:04:45.920]  面對種種不同困難和挑戰
[00:04:45.920 --> 00:04:49.920]  我們很多時候的眼目如果只是著重困難
[00:04:49.920 --> 00:04:51.920]  有些我們應該看的東西
[00:04:51.920 --> 00:04:54.920]  我們卻是看不到
[00:04:54.920 --> 00:04:57.920]  但當你有機會安靜下來的時候
[00:04:57.920 --> 00:05:00.920]  有些東西不是憑肉眼所看見的時候
[00:05:00.920 --> 00:05:04.920]  可能你所真正能夠看見的是不一樣
[00:05:04.920 --> 00:05:06.920]  當我們說什麼叫信心的時候
[00:05:06.920 --> 00:05:08.920]  信心就是一份倚靠
[00:05:08.920 --> 00:05:12.920]  是要讓我們不是憑肉眼所能夠看見
[00:05:12.920 --> 00:05:16.920]  是要憑著我們和上帝的關係
[00:05:16.920 --> 00:05:18.920]  從信仰的角度
[00:05:18.920 --> 00:05:22.920]  我們看到上帝是掌管歷史時空
[00:05:22.920 --> 00:05:25.920]  赤下盼望的上帝
[00:05:25.920 --> 00:05:28.920]  耶穌也有很多次在聖經裡
[00:05:28.920 --> 00:05:31.920]  去讚賞某些人的信心
[00:05:31.920 --> 00:05:32.920]  並且他用一句話
[00:05:32.920 --> 00:05:34.920]  好像今天的題目一樣
[00:05:34.920 --> 00:05:36.920]  他說「你的信救了你」
[00:05:36.920 --> 00:05:38.920]  包括有些什麼?
[00:05:38.920 --> 00:05:41.920]  在路加福音第七章裡說
[00:05:41.920 --> 00:05:43.920]  有一個有罪的女人
[00:05:43.920 --> 00:05:45.920]  去到耶穌基督的面前
[00:05:45.920 --> 00:05:49.920]  在當中用香膏去擦耶穌的腳
[00:05:49.920 --> 00:05:51.920]  然後耶穌怎麼說?
[00:05:51.920 --> 00:05:54.920]  他說「你的信救了你」
[00:05:54.920 --> 00:05:56.920]  「平平安安地回去吧」
[00:05:56.920 --> 00:05:59.920]  有一個幾十年血流的婦人
[00:05:59.920 --> 00:06:01.920]  我們很熟悉的一個故事
[00:06:01.920 --> 00:06:04.920]  他說「女兒,你的信救了你」
[00:06:04.920 --> 00:06:06.920]  「平平安安地回去吧」
[00:06:06.920 --> 00:06:08.920]  另外有一個更加有名的故事
[00:06:08.920 --> 00:06:10.920]  十個麻風的病人
[00:06:10.920 --> 00:06:11.920]  然後耶穌醫治他
[00:06:11.920 --> 00:06:12.920]  只有一個回來
[00:06:12.920 --> 00:06:14.920]  去感謝耶穌
[00:06:14.920 --> 00:06:16.920]  然後耶穌怎麼跟他說?
[00:06:16.920 --> 00:06:20.920]  他說「起來走吧,你的信救了你」
[00:06:20.920 --> 00:06:22.920]  另外一個的核子
[00:06:22.920 --> 00:06:24.920]  可能天生出來的核子
[00:06:24.920 --> 00:06:26.920]  一個土飯的核子
[00:06:26.920 --> 00:06:29.920]  然後耶穌在當中醫治他
[00:06:29.920 --> 00:06:32.920]  並且說「你看見吧」
[00:06:32.920 --> 00:06:35.920]  「你的信救了你」
[00:06:35.920 --> 00:06:38.920]  你看到四個很不一樣的人物
[00:06:38.920 --> 00:06:41.920]  但同樣有一個共通點
[00:06:41.920 --> 00:06:45.920]  他們不是因為當下的處境
[00:06:45.920 --> 00:06:47.920]  去選擇認命
[00:06:47.920 --> 00:06:52.920]  去選擇在當中很消極地過日子的生活
[00:06:52.920 --> 00:06:53.920]  他們有一個共通點
[00:06:53.920 --> 00:06:56.920]  就是他們相信耶穌為他們的生命
[00:06:56.920 --> 00:06:59.920]  能夠帶來改變和盼望
[00:06:59.920 --> 00:07:04.920]  盼望是源於對改變的一份渴求
[00:07:04.920 --> 00:07:07.920]  他看到在實際的環境裡
[00:07:07.920 --> 00:07:09.920]  人所看來的可能沒什麼盼望
[00:07:09.920 --> 00:07:12.920]  但是原來在耶穌的裡面
[00:07:12.920 --> 00:07:14.920]  在上帝的裡面
[00:07:14.920 --> 00:07:16.920]  因著這份信心
[00:07:16.920 --> 00:07:19.920]  讓我們看到一樣我們以前可能看不見的東西
[00:07:19.920 --> 00:07:23.920]  一份唯獨從上帝而來的盼望
[00:07:23.920 --> 00:07:26.920]  當我們願意去走的時候
[00:07:26.920 --> 00:07:29.920]  耶穌就稱讚這幾個人
[00:07:29.920 --> 00:07:33.920]  他說「你的信救了你」
[00:07:34.920 --> 00:07:37.920]  今天我們要帶著一份什麼信心
[00:07:37.920 --> 00:07:39.920]  去面對我們當前的處境
[00:07:39.920 --> 00:07:41.920]  一份真正的信心
[00:07:41.920 --> 00:07:44.920]  我們需要像今天DSE
[00:07:44.920 --> 00:07:46.920]  當然不是說中學文憑試
[00:07:46.920 --> 00:07:47.920]  DSE三個英文字
[00:07:47.920 --> 00:07:49.920]  第一你要去辨識
[00:07:49.920 --> 00:07:51.920]  辨識你當下面對一個什麼處境
[00:07:51.920 --> 00:07:52.920]  Discern
[00:07:52.920 --> 00:07:54.920]  第二你尋求一份真理
[00:07:54.920 --> 00:07:55.920]  Seek
[00:07:55.920 --> 00:07:59.920]  第三就是你要懂得與上帝與神同行
[00:07:59.920 --> 00:08:00.920]  Encounter
[00:08:00.920 --> 00:08:02.920]  我們看起白來書第十一章
[00:08:02.920 --> 00:08:04.920]  第一和第二節怎麼說
[00:08:04.920 --> 00:08:08.920]  他說「信就是對所盼望之事有把握
[00:08:08.920 --> 00:08:11.920]  對未見之事有確具」
[00:08:11.920 --> 00:08:13.920]  什麼是信呢?
[00:08:13.920 --> 00:08:15.920]  信是分兩個層面
[00:08:15.920 --> 00:08:17.920]  一個是主觀的願望
[00:08:17.920 --> 00:08:20.920]  我對於這份盼望
[00:08:20.920 --> 00:08:23.920]  某程度上是說我對當下處境
[00:08:23.920 --> 00:08:24.920]  我很想帶來這份改變
[00:08:24.920 --> 00:08:27.920]  但我不知道這份盼望什麼時候出現
[00:08:27.920 --> 00:08:31.920]  我主觀地希望這件事能夠發生
[00:08:31.920 --> 00:08:34.920]  因為我們對上帝有信心
[00:08:34.920 --> 00:08:37.920]  第二是客觀的現況
[00:08:37.920 --> 00:08:40.920]  他說對未見之事有確具
[00:08:40.920 --> 00:08:43.920]  有把握、有證據的一樣
[00:08:43.920 --> 00:08:45.920]  當然這些是未發生之前
[00:08:45.920 --> 00:08:47.920]  但這份確具從何而來呢?
[00:08:47.920 --> 00:08:51.920]  這份確具就在第二節裡告訴你
[00:08:51.920 --> 00:08:55.920]  他說「古人因著這信獲得了讚許」
[00:08:55.920 --> 00:08:59.920]  這句話的意思是作見證
[00:08:59.920 --> 00:09:03.920]  是歷世歷代不同的先賢偉人
[00:09:03.920 --> 00:09:07.920]  在當中他在信仰裡如何經歷
[00:09:07.920 --> 00:09:11.920]  這份信心從而獲得了盼望
[00:09:11.920 --> 00:09:14.920]  這一份就是確具
[00:09:14.920 --> 00:09:19.920]  信心我們要從主觀的願望出發
[00:09:19.920 --> 00:09:24.920]  我們希望很確切地去等候這件事發生
[00:09:24.920 --> 00:09:26.920]  但也要有客觀的確具
[00:09:26.920 --> 00:09:27.920]  不是憑空
[00:09:27.920 --> 00:09:29.920]  因為過去的日子
[00:09:29.920 --> 00:09:31.920]  有很多歷世歷代的先賢
[00:09:31.920 --> 00:09:33.920]  同樣都經歷過
[00:09:33.920 --> 00:09:36.920]  帶給我們有信心
[00:09:36.920 --> 00:09:40.920]  相信這些事情一定會發生
[00:09:40.920 --> 00:09:43.920]  無論我們今天說的是主觀的願望
[00:09:43.920 --> 00:09:45.920]  或客觀的憑據
[00:09:45.920 --> 00:09:47.920]  但也要有一樣很重要的
[00:09:47.920 --> 00:09:49.920]  就是我們要對當下的處境
[00:09:49.920 --> 00:09:53.920]  作出一個很重要的辨識
[00:09:53.920 --> 00:09:55.920]  我們如何去分辨
[00:09:55.920 --> 00:09:58.920]  我們今天所面對的處境是什麼
[00:09:58.920 --> 00:10:00.920]  無論面對當下的疫情
[00:10:00.920 --> 00:10:05.920]  或是接下來更加不同信仰的挑戰
[00:10:05.920 --> 00:10:07.920]  整個政治的氛圍
[00:10:07.920 --> 00:10:11.920]  究竟我們如何能夠作出一個辨識
[00:10:11.920 --> 00:10:13.920]  近來看了一本書
[00:10:13.920 --> 00:10:17.920]  這本書是我以前讀神學院裡的一位老師所寫的
[00:10:17.920 --> 00:10:21.920]  這本書叫做「政治中的教會」
[00:10:21.920 --> 00:10:23.920]  其中一句話是這樣說
[00:10:23.920 --> 00:10:25.920]  他說在這樣的過程中
[00:10:25.920 --> 00:10:28.920]  沒有謙卑容不下忍耐
[00:10:28.920 --> 00:10:31.920]  不能忍耐去辨識事情
[00:10:31.920 --> 00:10:33.920]  不能忍耐去聆聽意見
[00:10:33.920 --> 00:10:37.920]  不能忍耐去認識真理真相的多種面向
[00:10:37.920 --> 00:10:40.920]  於是立刻的判斷
[00:10:40.920 --> 00:10:43.920]  馬上的分辨繼而對立
[00:10:43.920 --> 00:10:45.920]  最後撕裂
[00:10:45.920 --> 00:10:48.920]  浸神的一位老師是鄧小光博士
[00:10:48.920 --> 00:10:50.920]  他就是這樣說
[00:10:50.920 --> 00:10:53.920]  他在整個辨識的過程中
[00:10:53.920 --> 00:10:55.920]  有一個很重要的元素
[00:10:55.920 --> 00:10:58.920]  在文字裡不斷提出
[00:10:58.920 --> 00:11:00.920]  他說你要忍耐
[00:11:00.920 --> 00:11:03.920]  你要忍耐
[00:11:03.920 --> 00:11:07.920]  可能不同人就當時的處境有不同的意見
[00:11:07.920 --> 00:11:11.920]  我們要去忍耐、謙卑、聆聽
[00:11:11.920 --> 00:11:14.920]  你要去辨識當下的處境
[00:11:14.920 --> 00:11:16.920]  今天我們的信心
[00:11:16.920 --> 00:11:19.920]  我們需要建立在辨識中
[00:11:19.920 --> 00:11:21.920]  如果今天我們不能在當下的處境裡
[00:11:21.920 --> 00:11:23.920]  做一個明確的辨識
[00:11:23.920 --> 00:11:26.920]  我們根本看不到
[00:11:26.920 --> 00:11:29.920]  今天上帝在世代的心意是什麼
[00:11:29.920 --> 00:11:32.920]  你有沒有心存忍耐
[00:11:32.920 --> 00:11:36.920]  讓上帝給你有忍耐去面對當下的處境
[00:11:36.920 --> 00:11:39.920]  繼續走上帝給你要走的道路
[00:11:39.920 --> 00:11:42.920]  在羅馬書也是這樣說
[00:11:42.920 --> 00:11:47.920]  因為知道患難身忍耐
[00:11:47.920 --> 00:11:50.920]  忍耐身老練,老練身盼望
[00:11:50.920 --> 00:11:53.920]  盼望不至於落空
[00:11:53.920 --> 00:11:56.920]  他說的是一個很重要的關係
[00:11:56.920 --> 00:11:59.920]  在患難中我們需要學習忍耐
[00:11:59.920 --> 00:12:02.920]  當你忍耐的時候
[00:12:02.920 --> 00:12:08.920]  在過程中你會看到上帝的盼望就在我們當中
[00:12:08.920 --> 00:12:10.920]  所以信心第一件事
[00:12:10.920 --> 00:12:13.920]  我們要懂得建基在辨識中
[00:12:13.920 --> 00:12:19.920]  第二件事我們要尋求一個真理
[00:12:19.920 --> 00:12:21.920]  在第十一章第三節
[00:12:21.920 --> 00:12:24.920]  第一個恩澤信
[00:12:24.920 --> 00:12:27.920]  往後總共有十八個恩澤信
[00:12:27.920 --> 00:12:33.920]  就建立在希伯來斯最後要帶給我們看的一個很重要的信息
[00:12:33.920 --> 00:12:38.920]  今天我們的信仰是建立在一個相信的裡面
[00:12:38.920 --> 00:12:40.920]  我們在信什麼
[00:12:40.920 --> 00:12:43.920]  他從創造的故事告訴我們
[00:12:43.920 --> 00:12:48.920]  我們要去相信這個世界的創造
[00:12:48.920 --> 00:12:52.920]  是建基在上帝的話語當中
[00:12:52.920 --> 00:12:57.920]  這份相信有別於我們用五官去感受
[00:12:57.920 --> 00:13:02.920]  這個相信是建基在上帝的啟示裡面
[00:13:02.920 --> 00:13:06.920]  就是聖經的真理向我們所啟示
[00:13:06.920 --> 00:13:09.920]  讓我們知道那樣很重要的東西
[00:13:09.920 --> 00:13:16.920]  這份信心就是你向上帝啟示聖經的真理
[00:13:16.920 --> 00:13:19.920]  作出一個信心的回應
[00:13:19.920 --> 00:13:26.920]  今天我們的信心有沒有建基在上帝的話語裡面
[00:13:26.920 --> 00:13:29.920]  特別面對一個分裂的世代
[00:13:29.920 --> 00:13:35.920]  究竟我們的生命我們的信心有多少建立在上帝的話語裡面
[00:13:35.920 --> 00:13:38.920]  有另一本書叫做尷尬的上帝
[00:13:38.920 --> 00:13:42.920]  之前有一次在港獨裡面我也有引用過這本書
[00:13:42.920 --> 00:13:48.920]  這本書特別告訴我們我們面對的是一個紛亂的世代
[00:13:48.920 --> 00:13:54.920]  我們的信心要建基在上帝的話語裡面
[00:13:54.920 --> 00:13:57.920]  在這個紛亂的世代裡面
[00:13:57.920 --> 00:14:02.920]  有時候我們會不會令到上帝都感覺到尷尬呢
[00:14:02.920 --> 00:14:05.920]  這本書裡面有一個介紹說
[00:14:05.920 --> 00:14:09.920]  誰讓上帝感到尷尬
[00:14:09.920 --> 00:14:14.920]  很多時候答案是包括我們基督徒
[00:14:14.920 --> 00:14:19.920]  等於我們過去面對這個世界很多事情的發生
[00:14:19.920 --> 00:14:21.920]  或者過去的日子裡面
[00:14:21.920 --> 00:14:26.920]  很多未信的朋友覺得我們這一代所謂的基督徒
[00:14:26.920 --> 00:14:30.920]  所說的東西所做的東西好像很離地
[00:14:30.920 --> 00:14:35.920]  我們的信仰根本對應不到當下所發生的事情
[00:14:35.920 --> 00:14:39.920]  問題不是在於上帝的話語不行
[00:14:39.920 --> 00:14:46.920]  很多時候是在於我們這一代基督徒根本沒有認真地去研讀這本聖經
[00:14:46.920 --> 00:14:49.920]  我們根本就將上帝的話語
[00:14:49.920 --> 00:14:55.920]  和我們所面對的世代的處境完全地分割了
[00:14:55.920 --> 00:14:57.920]  今天當我們說信心
[00:14:57.920 --> 00:14:59.920]  我們要說辨識
[00:14:59.920 --> 00:15:01.920]  我們今天說信心
[00:15:01.920 --> 00:15:05.920]  都要說我們有沒有一顆願意尋求真理的心
[00:15:05.920 --> 00:15:07.920]  我們要問一個問題
[00:15:07.920 --> 00:15:10.920]  究竟今天上帝的話語如何對應當下的處境
[00:15:10.920 --> 00:15:13.920]  或者如何對應當下的局勢
[00:15:13.920 --> 00:15:16.920]  在詩篇裡面都同樣提醒我們
[00:15:16.920 --> 00:15:21.920]  詩篇119篇第105節我們很熟悉的一段經文
[00:15:21.920 --> 00:15:25.920]  他說你的話是我腳前的燈是我路上的光
[00:15:25.920 --> 00:15:28.920]  這段經文裡面說得很清楚
[00:15:28.920 --> 00:15:32.920]  上帝的話語是引領我們走在前面的方向
[00:15:32.920 --> 00:15:34.920]  是腳前的燈
[00:15:34.920 --> 00:15:36.920]  是照亮你前面那一步
[00:15:36.920 --> 00:15:38.920]  教導你怎樣去走
[00:15:38.920 --> 00:15:40.920]  是我路上的光
[00:15:40.920 --> 00:15:42.920]  當你走在一條人生的道路裡面
[00:15:42.920 --> 00:15:47.920]  祂指引你走在一個正確的方向裡面
[00:15:47.920 --> 00:15:52.920]  首先今天你的信心有沒有建基在上帝的話語裡面呢
[00:15:52.920 --> 00:15:54.920]  第三件事就是
[00:15:54.920 --> 00:15:59.920]  你的信心同樣都要建基在和上帝的關係裡面
[00:15:59.920 --> 00:16:01.920]  encounter與神同行
[00:16:01.920 --> 00:16:06.920]  經文裡面說了一個很重要的對比的關係
[00:16:06.920 --> 00:16:08.920]  他說恩爵信
[00:16:08.920 --> 00:16:10.920]  他引用了一個人物
[00:16:10.920 --> 00:16:11.920]  舊約人物叫爾諾
[00:16:11.920 --> 00:16:13.920]  他說爾諾被上帝接走了
[00:16:13.920 --> 00:16:16.920]  恩爵信他討得上帝的喜悅
[00:16:16.920 --> 00:16:19.920]  第二章第十一章第六節
[00:16:19.920 --> 00:16:22.920]  就說了另一個想法
[00:16:22.920 --> 00:16:25.920]  反過來如果人沒有信
[00:16:25.920 --> 00:16:29.920]  就不能夠討上帝的喜悅
[00:16:29.920 --> 00:16:31.920]  所以最重要的關係是什麼呢
[00:16:31.920 --> 00:16:34.920]  最重要的關係就是我們和上帝
[00:16:34.920 --> 00:16:37.920]  對上帝那份信心有多大
[00:16:37.920 --> 00:16:39.920]  我們就要問一個問題
[00:16:39.920 --> 00:16:45.920]  究竟爾諾帶著一個什麼信心
[00:16:45.920 --> 00:16:49.920]  這個信心就能夠得到上帝的喜悅呢
[00:16:49.920 --> 00:16:53.920]  當然當你看看《創世紀》的時間
[00:16:53.920 --> 00:16:55.920]  聖經怎樣形容
[00:16:55.920 --> 00:16:58.920]  爾諾與神同行
[00:16:58.920 --> 00:17:00.920]  神就把他接去
[00:17:00.920 --> 00:17:02.920]  他就不在
[00:17:02.920 --> 00:17:06.920]  聖經裡面說得很清楚
[00:17:06.920 --> 00:17:09.920]  基督希伯來書說
[00:17:09.920 --> 00:17:12.920]  爾諾是因爾諾信就得上帝的喜悅
[00:17:12.920 --> 00:17:15.920]  而這份信在《創世紀》裡面
[00:17:15.920 --> 00:17:16.920]  很清楚地告訴我們
[00:17:16.920 --> 00:17:21.920]  是因為爾諾能夠與神同行
[00:17:21.920 --> 00:17:24.920]  今天我們所說的信心
[00:17:24.920 --> 00:17:28.920]  沒錯我們要建基於上帝的話語當中
[00:17:28.920 --> 00:17:31.920]  但同樣更重要的這份信心
[00:17:31.920 --> 00:17:34.920]  是要建立在和上帝的關係裡面
[00:17:34.920 --> 00:17:39.920]  今天當我們面對當下的處境
[00:17:39.920 --> 00:17:44.920]  我們是必須要從一個信仰的角度出發
[00:17:45.920 --> 00:17:49.920]  究竟信仰怎樣理解我們今天所面對的處境
[00:17:49.920 --> 00:17:55.920]  這份信仰是說今天你與上帝的關係是怎樣
[00:17:55.920 --> 00:17:58.920]  若然我們一班基督徒
[00:17:58.920 --> 00:18:00.920]  我們說要帶著這份信心
[00:18:00.920 --> 00:18:02.920]  我們說的是一個什麼信心
[00:18:02.920 --> 00:18:08.920]  這份信心是必須建立在和上帝的關係裡面
[00:18:08.920 --> 00:18:12.920]  剛才Ryan裡面也有說這句經文
[00:18:12.920 --> 00:18:13.920]  我們很熟悉的經文
[00:18:13.920 --> 00:18:15.920]  《約翰福音》第15章第5節這樣說
[00:18:15.920 --> 00:18:20.920]  「我就是葡萄樹,你們是枝子,常在我裡面的,我也常在他裡面。
[00:18:20.920 --> 00:18:27.920]  這人就多結果之,因為來了我,你們就不能作甚。」
[00:18:27.920 --> 00:18:30.920]  很清楚來了上帝
[00:18:30.920 --> 00:18:35.920]  我們今天所做的一切都是黃瑛
[00:18:35.920 --> 00:18:41.920]  頂姐妹,今天你是否相信一樣很重要的東西
[00:18:42.920 --> 00:18:46.920]  就正如耶穌當日稱讚很多很多不同的人
[00:18:46.920 --> 00:18:49.920]  可能這些人都不是什麼很出色的偉人
[00:18:49.920 --> 00:18:53.920]  但同樣耶穌都稱讚他一樣很重要的東西
[00:18:53.920 --> 00:18:56.920]  就是因為你的信
[00:18:56.920 --> 00:18:58.920]  救了你
[00:18:58.920 --> 00:19:02.920]  今天當我們無論面對前面的挑戰有多大
[00:19:02.920 --> 00:19:05.920]  我們無論面對什麼信仰的挑戰
[00:19:05.920 --> 00:19:08.920]  今天你在上帝裡面的信心是什麼
[00:19:09.920 --> 00:19:13.920]  今天你的信心有沒有見機在一個辨識當中
[00:19:13.920 --> 00:19:16.920]  當你能夠辨識到當下的處境的時候
[00:19:16.920 --> 00:19:19.920]  你會更學懂如何依靠上帝
[00:19:19.920 --> 00:19:23.920]  第二就是你的信心有沒有見機在一個真理的裡面
[00:19:23.920 --> 00:19:26.920]  當你能夠好好研讀上帝的話語
[00:19:26.920 --> 00:19:28.920]  從聖經的角度去回應的時候
[00:19:28.920 --> 00:19:31.920]  從而就能夠建立起這份信心
[00:19:31.920 --> 00:19:35.920]  同樣這份信心亦都需要建立在和上帝的關係裡面
[00:19:37.920 --> 00:19:39.920]  若然今天我們抽離了和上帝的關係
[00:19:39.920 --> 00:19:43.920]  我們今天所講的一切信心都是謊言
[00:19:43.920 --> 00:19:49.920]  希伯來書到第十二章就告訴你一樣很重要的信息
[00:19:49.920 --> 00:19:54.920]  沒錯,歷世歷代的詩人都是帶著信心
[00:19:54.920 --> 00:19:56.920]  去緊貼上帝
[00:19:56.920 --> 00:20:01.920]  面對當下他所當代面對的困難和挑戰
[00:20:01.920 --> 00:20:04.920]  沒有說過一帆風順
[00:20:04.920 --> 00:20:06.920]  沒有說過很容易
[00:20:07.920 --> 00:20:09.920]  但他們都經歷上帝的恩典
[00:20:09.920 --> 00:20:11.920]  帶著一份信心
[00:20:11.920 --> 00:20:13.920]  最終都能夠找到這份盼望
[00:20:13.920 --> 00:20:15.920]  所以在第十二章告訴你
[00:20:15.920 --> 00:20:19.920]  所以既然我們有這許多的見證人
[00:20:19.920 --> 00:20:23.920]  如同雲彩圍繞著我們一樣
[00:20:23.920 --> 00:20:30.920]  許多的見證人都經歷過不同的挑戰和困難
[00:20:32.920 --> 00:20:36.920]  但同樣他們在上帝裡面都能夠找到一份真正的盼望
[00:20:36.920 --> 00:20:39.920]  是因為他們對上帝的信心
[00:20:39.920 --> 00:20:42.920]  在這個世界沒有永遠的逆境
[00:20:42.920 --> 00:20:44.920]  因為這是現實
[00:20:44.920 --> 00:20:49.920]  但同樣這個世界也沒有永遠的逆境
