
[00:00:00.000 --> 00:00:04.160]  各位大兄姊妹 經常漏了姊妹
[00:02:01.920 --> 00:02:05.040]  自己手裡拿著火與刀
[00:02:05.040 --> 00:02:07.040]  於是二人同行
[00:02:07.040 --> 00:02:09.360]  耳殺對他父親阿伯拉罕說
[00:02:09.360 --> 00:02:11.360]  我父阿伯拉罕說
[00:02:11.360 --> 00:02:13.360]  我兒我在這裡
[00:02:13.360 --> 00:02:16.560]  耳殺說看啊火與柴都有了
[00:02:16.560 --> 00:02:18.960]  但樊祭的羔羊在哪裡呢
[00:02:18.960 --> 00:02:20.960]  阿伯拉罕說
[00:02:20.960 --> 00:02:24.480]  我兒上帝必自己預備樊祭的羔羊
[00:02:24.480 --> 00:02:26.480]  於是二人同行
[00:02:26.480 --> 00:02:30.960]  他們到了上帝指示他的地方
[00:02:30.960 --> 00:02:32.960]  阿伯拉罕在那裡築壇
[00:02:32.960 --> 00:02:34.960]  把柴擺好
[00:02:34.960 --> 00:02:36.960]  綁了他的兒子耳殺
[00:02:36.960 --> 00:02:38.960]  放在壇的柴上
[00:02:38.960 --> 00:02:42.560]  阿伯拉罕就伸手拿刀
[00:02:42.560 --> 00:02:44.560]  要殺他的兒子
[00:02:44.560 --> 00:02:46.560]  第十四節
[00:02:46.560 --> 00:02:49.760]  阿伯拉罕給那地方起名叫耶和華爾納
[00:02:49.760 --> 00:02:51.760]  直到今日
[00:02:51.760 --> 00:02:55.760]  人還說在耶和華的山上必有預備
[00:02:55.760 --> 00:02:57.760]  我們一同低頭祈禱
[00:02:57.760 --> 00:02:59.760]  親愛的天父感謝你
[00:02:59.760 --> 00:03:03.760]  感謝你讓孩子今天來到當中
[00:03:03.760 --> 00:03:05.760]  去贖說你的話語
[00:03:05.760 --> 00:03:10.560]  我知道近日的香港的疫情
[00:03:10.560 --> 00:03:12.560]  加上政局不穩
[00:03:12.560 --> 00:03:14.560]  經濟動盪的時候
[00:03:14.560 --> 00:03:18.560]  求主保守在在每一個的心
[00:03:18.560 --> 00:03:20.560]  讓他們來到當中
[00:03:20.560 --> 00:03:22.560]  有一個平安的心聽你的道
[00:03:22.560 --> 00:03:26.560]  讓你的道進入他們的心裡面
[00:03:26.560 --> 00:03:28.560]  去鼓勵他們
[00:03:28.560 --> 00:03:32.560]  讓他們得到從上而來的平安
[00:03:32.560 --> 00:03:34.560]  讓他們得到祝福
[00:03:34.560 --> 00:03:36.560]  以上禱告奉主耶穌
[00:03:36.560 --> 00:03:38.560]  得聖名自祈求
[00:03:38.560 --> 00:03:42.560]  首先我介紹一下父子的關係
[00:03:42.560 --> 00:03:44.560]  阿伯拉罕和以撒的關係
[00:03:44.560 --> 00:03:48.560]  首先我講阿伯拉罕對兒子的看法
[00:03:48.560 --> 00:03:50.560]  上帝所賜的
[00:03:50.560 --> 00:03:52.560]  正的
[00:03:52.560 --> 00:03:54.560]  為什麼呢?
[00:03:54.560 --> 00:03:56.560]  賜給他可以延續下一代
[00:03:56.560 --> 00:04:00.560]  更加重要的就是繁衍整個國
[00:04:00.560 --> 00:04:04.560]  所以當然很喜歡
[00:04:04.560 --> 00:04:06.560]  擺設豐盛的筵席
[00:04:06.560 --> 00:04:08.560]  因為他生了兒子
[00:04:08.560 --> 00:04:10.560]  當然擺滿月
[00:04:10.560 --> 00:04:14.560]  撒拉也很喜悅
[00:04:14.560 --> 00:04:16.560]  老婆開心他當然開心
[00:04:16.560 --> 00:04:20.560]  老婆不開心他就麻煩了
[00:04:20.560 --> 00:04:22.560]  然後侍女與孩子說出去
[00:04:22.560 --> 00:04:24.560]  什麼事件呢?
[00:04:24.560 --> 00:04:28.560]  就是以撒瑪利那件事
[00:04:28.560 --> 00:04:32.560]  那件事就趕走了以撒瑪利
[00:04:32.560 --> 00:04:34.560]  趕走了一個兒子
[00:04:34.560 --> 00:04:36.560]  現在只剩下一個
[00:04:36.560 --> 00:04:38.560]  心裡已經很痛
[00:04:38.560 --> 00:04:40.560]  如果有什麼事他就更痛
[00:04:40.560 --> 00:04:42.560]  所以他很珍惜這個孩子
[00:04:42.560 --> 00:04:44.560]  珍惜以撒
[00:04:44.560 --> 00:04:46.560]  更加
[00:04:46.560 --> 00:04:48.560]  你看看上帝怎樣形容他
[00:04:48.560 --> 00:04:50.560]  形容他對兒子是怎樣
[00:04:50.560 --> 00:04:52.560]  你的兒子
[00:04:52.560 --> 00:04:54.560]  獨生的兒子
[00:04:54.560 --> 00:04:56.560]  所愛的以撒
[00:04:56.560 --> 00:04:58.560]  所愛的
[00:04:58.560 --> 00:05:00.560]  即是很愛以撒
[00:05:00.560 --> 00:05:02.560]  形容得很愛的時候
[00:05:02.560 --> 00:05:04.560]  是很深入的愛
[00:05:04.560 --> 00:05:06.560]  然後最重要的
[00:05:06.560 --> 00:05:08.560]  我兒我在這裏
[00:05:08.560 --> 00:05:10.560]  在《創世紀》22章7節
[00:05:10.560 --> 00:05:12.560]  我在這裏這個字
[00:05:12.560 --> 00:05:16.560]  其實在第一節也有出現過
[00:05:16.560 --> 00:05:20.560]  耶和華呼召阿伯拉罕獻祭的時候
[00:05:20.560 --> 00:05:22.560]  阿伯拉罕怎樣說?
[00:05:22.560 --> 00:05:24.560]  我在這裏
[00:05:24.560 --> 00:05:26.560]  然後在11節也有說
[00:05:26.560 --> 00:05:30.560]  天使跟他說
[00:05:30.560 --> 00:05:32.560]  阿伯拉罕說
[00:05:32.560 --> 00:05:34.560]  我在這裏
[00:05:34.560 --> 00:05:38.560]  我們看回整本聖經
[00:05:38.560 --> 00:05:40.560]  在舊約來說
[00:05:40.560 --> 00:05:42.560]  所有上帝的呼召的時候
[00:05:42.560 --> 00:05:44.560]  好像撒慕爾記那樣
[00:05:44.560 --> 00:05:46.560]  那時候也說我在這裏
[00:05:46.560 --> 00:05:50.560]  以賽亞先知也說我在這裏
[00:05:50.560 --> 00:05:52.560]  接著王和僕人說
[00:05:52.560 --> 00:05:56.560]  僕人當然是回答我在這裏
[00:05:56.560 --> 00:05:58.560]  甚至父親跟兒子說
[00:05:58.560 --> 00:06:00.560]  我在這裏
[00:06:00.560 --> 00:06:02.560]  只有兩個地方說我在這裏
[00:06:02.560 --> 00:06:06.560]  就是阿伯拉罕跟以撒說我在這裏
[00:06:06.560 --> 00:06:10.560]  接著就是以撒跟阿國說我在這裏
[00:06:10.560 --> 00:06:12.560]  但是說你是誰
[00:06:12.560 --> 00:06:16.560]  其實以撒喜歡誰?
[00:06:16.560 --> 00:06:18.560]  是兒嫂
[00:06:18.560 --> 00:06:20.560]  所以裏面就說你是誰
[00:06:20.560 --> 00:06:24.560]  其實是說我在這裏
[00:06:24.560 --> 00:06:26.560]  就是主人的意思
[00:06:26.560 --> 00:06:28.560]  老婆這樣
[00:06:28.560 --> 00:06:29.560]  叫我
[00:06:29.560 --> 00:06:31.560]  我在這裏
[00:06:31.560 --> 00:06:33.560]  我叫老婆
[00:06:33.560 --> 00:06:35.560]  老婆就說什麼事?
[00:06:35.560 --> 00:06:37.560]  誰是主人?
[00:06:37.560 --> 00:06:39.560]  所以現在有可能
[00:06:39.560 --> 00:06:41.560]  阿伯拉罕當初
[00:06:41.560 --> 00:06:43.560]  以撒好像主人一樣
[00:06:43.560 --> 00:06:47.560]  甚至我們所稱金波羅
[00:06:47.560 --> 00:06:49.560]  很疼他
[00:06:49.560 --> 00:06:51.560]  疼得好像僕人一樣
[00:06:51.560 --> 00:06:54.560]  不知道大家有沒有做父親的
[00:06:54.560 --> 00:06:55.560]  好像僕人一樣
[00:06:55.560 --> 00:06:56.560]  兒子叫你什麼?
[00:06:56.560 --> 00:06:58.560]  兒子來來來
[00:06:58.560 --> 00:07:00.560]  兒子來來來
[00:07:00.560 --> 00:07:02.560]  這樣又會不會
[00:07:02.560 --> 00:07:06.560]  他愛以撒
[00:07:06.560 --> 00:07:08.560]  阿伯拉罕愛以撒
[00:07:08.560 --> 00:07:10.560]  多過愛上帝呢?
[00:07:10.560 --> 00:07:14.560]  是不是上帝賜給他
[00:07:14.560 --> 00:07:17.560]  他就將那件事多過愛上帝呢?
[00:07:17.560 --> 00:07:19.560]  有時候我聽很多人說
[00:07:19.560 --> 00:07:21.560]  感謝上帝
[00:07:21.560 --> 00:07:22.560]  感謝上帝
[00:07:22.560 --> 00:07:24.560]  你賜我一份好的工作
[00:07:24.560 --> 00:07:26.560]  但不好意思
[00:07:26.560 --> 00:07:28.560]  上帝我很忙
[00:07:28.560 --> 00:07:34.560]  忙到我沒有靈修和祈禱
[00:07:34.560 --> 00:07:35.560]  不好意思
[00:07:35.560 --> 00:07:37.560]  因為很忙
[00:07:37.560 --> 00:07:39.560]  感謝上帝
[00:07:39.560 --> 00:07:41.560]  可以治好我的腳
[00:07:41.560 --> 00:07:44.560]  但我喜歡跑馬拉松
[00:07:44.560 --> 00:07:46.560]  星期六要練跑
[00:07:46.560 --> 00:07:48.560]  星期日要比賽
[00:07:48.560 --> 00:07:50.560]  所以我回不了崇拜
[00:07:50.560 --> 00:07:52.560]  不好意思上帝
[00:07:52.560 --> 00:07:54.560]  感謝上帝
[00:07:54.560 --> 00:07:56.560]  治好我的眼睛
[00:07:56.560 --> 00:08:00.560]  Muffet很多東西看
[00:08:00.560 --> 00:08:02.560]  什麼碧江
[00:08:02.560 --> 00:08:03.560]  就利太元
[00:08:03.560 --> 00:08:05.560]  很多節目看
[00:08:05.560 --> 00:08:06.560]  看到我眼睛很累
[00:08:06.560 --> 00:08:07.560]  我看不到聖經
[00:08:07.560 --> 00:08:09.560]  上帝不好意思
[00:08:09.560 --> 00:08:11.560]  是不是?
[00:08:11.560 --> 00:08:12.560]  上帝的錯
[00:08:12.560 --> 00:08:14.560]  上帝的問題
[00:08:14.560 --> 00:08:16.560]  還是人的問題
[00:08:16.560 --> 00:08:19.560]  但你們會不會說
[00:08:19.560 --> 00:08:22.560]  上帝你不要給我那麼多恩典
[00:08:22.560 --> 00:08:24.560]  太多恩典
[00:08:24.560 --> 00:08:26.560]  我怕我會忘記你
[00:08:26.560 --> 00:08:28.560]  會不會這樣說?
[00:08:28.560 --> 00:08:30.560]  我認識一對夫婦
[00:08:30.560 --> 00:08:36.560]  我去到那間教會實習
[00:08:36.560 --> 00:08:38.560]  剛好他們又來一起
[00:08:38.560 --> 00:08:40.560]  去侍奉年青人
[00:08:40.560 --> 00:08:41.560]  他們結婚沒多久
[00:08:41.560 --> 00:08:43.560]  幾個月左右
[00:08:43.560 --> 00:08:45.560]  他們就分享
[00:08:45.560 --> 00:08:46.560]  為什麼來侍奉上帝
[00:08:46.560 --> 00:08:49.560]  他說他們的婚姻很曲折
[00:08:49.560 --> 00:08:51.560]  有很多波折
[00:08:51.560 --> 00:08:53.560]  有曲折有波折
[00:08:53.560 --> 00:08:56.560]  在裡面很難在一起
[00:08:56.560 --> 00:08:58.560]  他看到上帝很多恩典
[00:08:58.560 --> 00:09:02.560]  他就找侍奉來做
[00:09:02.560 --> 00:09:04.560]  後來他就找青少年來做
[00:09:04.560 --> 00:09:08.560]  做了不到一個月左右
[00:09:08.560 --> 00:09:10.560]  他就懷孕了
[00:09:10.560 --> 00:09:12.560]  我以為他懷孕了就很少回來
[00:09:12.560 --> 00:09:15.560]  因為懷孕了經常都不舒服
[00:09:15.560 --> 00:09:17.560]  不知道怎樣回來
[00:09:17.560 --> 00:09:21.560]  但他每一個星期都回來
[00:09:21.560 --> 00:09:25.560]  甚至到預產期那個星期
[00:09:25.560 --> 00:09:27.560]  他都回來
[00:09:27.560 --> 00:09:32.560]  整個肚子都回來
[00:09:32.560 --> 00:09:36.560]  帶著走路袋
[00:09:36.560 --> 00:09:40.560]  拿著一堆東西兩夫婦回來
[00:09:40.560 --> 00:09:43.560]  然後我想完生了就好
[00:09:43.560 --> 00:09:47.560]  兒子經常要催催催都不回來
[00:09:47.560 --> 00:09:50.560]  誰知道他還沒夠
[00:09:50.560 --> 00:09:52.560]  剛剛滿月
[00:09:52.560 --> 00:09:54.560]  他坐月坐一個月
[00:09:54.560 --> 00:09:57.560]  一個月不夠他就回來了
[00:09:57.560 --> 00:10:00.560]  他說你休息一下
[00:10:00.560 --> 00:10:03.560]  不行我夠月了
[00:10:03.560 --> 00:10:05.560]  我回來要侍奉上帝
[00:10:05.560 --> 00:10:08.560]  那麼多恩典又讓我有個兒子
[00:10:08.560 --> 00:10:11.560]  他更加要回來
[00:10:11.560 --> 00:10:15.560]  那時候還沒有請飛鴻回來
[00:10:15.560 --> 00:10:18.560]  你們說住得近
[00:10:18.560 --> 00:10:19.560]  你知道他住哪裏嗎
[00:10:19.560 --> 00:10:21.560]  住元朗
[00:10:21.560 --> 00:10:23.560]  我們服侍那間教會是哪裏
[00:10:23.560 --> 00:10:24.560]  在哪裏
[00:10:24.560 --> 00:10:26.560]  麻灣
[00:10:26.560 --> 00:10:30.560]  他要坐車去青衣
[00:10:30.560 --> 00:10:33.560]  青衣還要轉速2B進去
[00:10:33.560 --> 00:10:35.560]  推著嬰兒車
[00:10:35.560 --> 00:10:37.560]  拿著東西又沒有飛鴻
[00:10:37.560 --> 00:10:41.560]  每個星期都回來
[00:10:41.560 --> 00:10:45.560]  我們還說什麼
[00:10:45.560 --> 00:10:49.560]  然後重點是
[00:10:49.560 --> 00:10:52.560]  星期日崇拜他都回來
[00:10:52.560 --> 00:10:54.560]  我跟他說不用回來了
[00:10:54.560 --> 00:10:56.560]  昨天有青少年崇拜
[00:10:56.560 --> 00:10:58.560]  你可以順便崇拜了就行了
[00:10:58.560 --> 00:10:59.560]  不用的
[00:10:59.560 --> 00:11:02.560]  他跟我說什麼
[00:11:02.560 --> 00:11:04.560]  侍奉就是侍奉
[00:11:04.560 --> 00:11:06.560]  崇拜就是崇拜
[00:11:06.560 --> 00:11:08.560]  叫順便的崇拜
[00:11:08.560 --> 00:11:11.560]  我這個未來的傳道人
[00:11:11.560 --> 00:11:13.560]  馬上很羞愧
[00:11:13.560 --> 00:11:15.560]  我說感謝主
[00:11:15.560 --> 00:11:17.560]  多謝祢指教
[00:11:17.560 --> 00:11:19.560]  我在裏面學到很多東西
[00:11:19.560 --> 00:11:21.560]  什麼叫侍奉
[00:11:21.560 --> 00:11:23.560]  什麼叫敬畏上帝
[00:11:23.560 --> 00:11:27.560]  我們在裏面都要去學習
[00:11:27.560 --> 00:11:31.560]  然後我們再看以撒
[00:11:31.560 --> 00:11:32.560]  其實以撒
[00:11:32.560 --> 00:11:34.560]  他在獻以撒的時候
[00:11:34.560 --> 00:11:36.560]  沒有說這麼多
[00:11:36.560 --> 00:11:39.560]  沒有說他對父親的感情
[00:11:39.560 --> 00:11:42.560]  但我想知道他有多大
[00:11:42.560 --> 00:11:44.560]  他說是童子
[00:11:44.560 --> 00:11:46.560]  有多大呢
[00:11:46.560 --> 00:11:52.560]  原文是男孩、少年或年輕人
[00:11:52.560 --> 00:11:54.560]  其實後面還有一個
[00:11:54.560 --> 00:11:56.560]  不過好像不夠位置
[00:11:56.560 --> 00:11:58.560]  那個叫僕人
[00:11:58.560 --> 00:12:00.560]  那個僕人就不要理他了
[00:12:00.560 --> 00:12:02.560]  男孩、少年、年輕人
[00:12:02.560 --> 00:12:04.560]  他有多大呢
[00:12:04.560 --> 00:12:06.560]  在拉比神學裏面的解釋
[00:12:06.560 --> 00:12:08.560]  37歲
[00:12:08.560 --> 00:12:10.560]  為什麼會37歲呢
[00:12:10.560 --> 00:12:12.560]  猜不猜得到
[00:12:12.560 --> 00:12:14.560]  猜不到吧
[00:12:14.560 --> 00:12:17.560]  他們獻以撒
[00:12:17.560 --> 00:12:19.560]  阿伯拉罕回來跟撒拉說什麼
[00:12:19.560 --> 00:12:21.560]  喂!剛才我去獻以撒
[00:12:21.560 --> 00:12:23.560]  想燒死他
[00:12:23.560 --> 00:12:25.560]  撒拉害怕得死了
[00:12:25.560 --> 00:12:28.560]  因為他死的時候是127歲
[00:12:28.560 --> 00:12:31.560]  他生以撒的時候是90歲
[00:12:31.560 --> 00:12:33.560]  總共37歲
[00:12:33.560 --> 00:12:35.560]  所以很有趣
[00:12:35.560 --> 00:12:38.560]  但我這件事只是想想
[00:12:38.560 --> 00:12:40.560]  他們是這樣認識的
[00:12:40.560 --> 00:12:42.560]  拉比就這樣
[00:12:42.560 --> 00:12:44.560]  接著我們可以看他的體力
[00:12:44.560 --> 00:12:46.560]  說真的
[00:12:46.560 --> 00:12:47.560]  你燒一個人要多少柴
[00:12:47.560 --> 00:12:50.560]  你燒一隻乳豬也要很多炭
[00:12:50.560 --> 00:12:52.560]  你燒一個人
[00:12:52.560 --> 00:12:53.560]  你兩條樹枝嗎
[00:12:53.560 --> 00:12:55.560]  小孩子可以捧到嗎
[00:12:55.560 --> 00:12:57.560]  起碼也要幾塊大木
[00:12:57.560 --> 00:13:00.560]  我相信沒有18歲以上
[00:13:00.560 --> 00:13:03.560]  也不能夠有力去抽到那些木
[00:13:03.560 --> 00:13:06.560]  還有他問事情很有智慧
[00:13:06.560 --> 00:13:09.560]  火和柴也有
[00:13:09.560 --> 00:13:12.560]  那隻羊在哪裡
[00:13:12.560 --> 00:13:16.560]  這不是小孩子問的事
[00:13:16.560 --> 00:13:17.560]  小孩子問
[00:13:17.560 --> 00:13:18.560]  哎呀!阿伯
[00:13:18.560 --> 00:13:20.560]  為什麼會髒那隻羊
[00:13:20.560 --> 00:13:23.560]  他不會這樣回答
[00:13:23.560 --> 00:13:25.560]  所以他很有智慧
[00:13:25.560 --> 00:13:29.560]  所以我相信是12至37歲的中間
[00:13:29.560 --> 00:13:32.560]  Erich 二十多歲
[00:13:32.560 --> 00:13:38.560]  證明他是一個信服的孩子
[00:13:38.560 --> 00:13:40.560]  信服他爸爸
[00:13:40.560 --> 00:13:44.560]  我自己比較麻甩
[00:13:44.560 --> 00:13:46.560]  事情都麻甩一點
[00:13:46.560 --> 00:13:48.560]  是不是真的裙腳仔
[00:13:48.560 --> 00:13:51.560]  是不是有一點裙腳仔
[00:13:51.560 --> 00:13:52.560]  聽老爸說
[00:13:52.560 --> 00:13:54.560]  經常都受保護
[00:13:54.560 --> 00:13:56.560]  被孕的底下
[00:13:56.560 --> 00:13:59.560]  所以他可能沒有經歷過上帝
[00:13:59.560 --> 00:14:02.560]  我有一次
[00:14:02.560 --> 00:14:05.560]  我在一間大銀行工作
[00:14:05.560 --> 00:14:07.560]  那間獅子銀行
[00:14:07.560 --> 00:14:09.560]  不要說名字
[00:14:09.560 --> 00:14:13.560]  每年都有一些實習生
[00:14:13.560 --> 00:14:16.560]  在大學工作一年
[00:14:16.560 --> 00:14:19.560]  那個實習生來到當中
[00:14:19.560 --> 00:14:22.560]  他媽媽經常陪他上班
[00:14:22.560 --> 00:14:25.560]  然後晚上接他下班
[00:14:25.560 --> 00:14:27.560]  我們一群人都笑他
[00:14:27.560 --> 00:14:29.560]  那時候我經常笑人
[00:14:29.560 --> 00:14:30.560]  因為我還沒信耶穌
[00:14:30.560 --> 00:14:31.560]  所以我經常笑人
[00:14:31.560 --> 00:14:32.560]  經常責人
[00:14:32.560 --> 00:14:34.560]  在那裡笑他
[00:14:34.560 --> 00:14:36.560]  但笑他不要緊
[00:14:36.560 --> 00:14:38.560]  最重要是我們叫他上班的時候
[00:14:38.560 --> 00:14:40.560]  他好像不懂得回答
[00:14:40.560 --> 00:14:41.560]  我不知道他在做什麼
[00:14:41.560 --> 00:14:43.560]  說什麼他又不知道
[00:14:43.560 --> 00:14:46.560]  那天就回答錯了
[00:14:46.560 --> 00:14:47.560]  搞得我們一整天
[00:14:47.560 --> 00:14:50.560]  差不多要通宵回答他
[00:14:50.560 --> 00:14:54.560]  然後主任當然會找他跟他談
[00:14:54.560 --> 00:14:56.560]  跟他談了兩句的時候
[00:14:56.560 --> 00:14:59.560]  談完之後怎麼樣呢
[00:14:59.560 --> 00:15:02.560]  他就不是哭了
[00:15:02.560 --> 00:15:04.560]  他就回去找他媽媽
[00:15:04.560 --> 00:15:06.560]  告訴他媽媽
[00:15:06.560 --> 00:15:07.560]  他媽媽接著怎麼樣
[00:15:07.560 --> 00:15:10.560]  回來找經理
[00:15:10.560 --> 00:15:12.560]  經理說你為什麼這樣去實習
[00:15:12.560 --> 00:15:15.560]  為什麼這樣罵他
[00:15:15.560 --> 00:15:19.560]  後來我們的主任就說
[00:15:19.560 --> 00:15:21.560]  好了好了不要說話了
[00:15:21.560 --> 00:15:23.560]  你站在大堂跟別人說
[00:15:23.560 --> 00:15:25.560]  早安
[00:15:25.560 --> 00:15:28.560]  拜拜
[00:15:28.560 --> 00:15:30.560]  這樣就實習性了
[00:15:30.560 --> 00:15:32.560]  很難經歷到事情
[00:15:32.560 --> 00:15:36.560]  我們再看下去
[00:15:36.560 --> 00:15:39.560]  接著就
[00:15:39.560 --> 00:15:41.560]  這些事以後
[00:15:41.560 --> 00:15:42.560]  這些事以後說什麼
[00:15:42.560 --> 00:15:44.560]  說的是伯拉罕經歷了很多事情
[00:15:44.560 --> 00:15:46.560]  經歷了很多神之後
[00:15:46.560 --> 00:15:50.560]  又可能說他得到以撒
[00:15:50.560 --> 00:15:53.560]  得到以撒的時候的事情
[00:15:53.560 --> 00:15:56.560]  上帝考驗他
[00:15:56.560 --> 00:15:59.560]  其實除了信心之外
[00:15:59.560 --> 00:16:01.560]  我就想一下
[00:16:01.560 --> 00:16:03.560]  上帝考驗他什麼
[00:16:03.560 --> 00:16:09.560]  可能考驗他是否敬畏上帝
[00:16:09.560 --> 00:16:13.560]  願不願意將他的獨生子賜給他
[00:16:13.560 --> 00:16:15.560]  所愛的兒子賜給他
[00:16:15.560 --> 00:16:17.560]  我們看中間的經文
[00:16:17.560 --> 00:16:20.560]  伯拉罕清早起來預備了爐
[00:16:20.560 --> 00:16:24.560]  帶著跟他一起的兩個僕人和他兒子以撒
[00:16:24.560 --> 00:16:26.560]  劈好了飯仔的柴
[00:16:26.560 --> 00:16:29.560]  就起身往上帝指示的地方
[00:16:29.560 --> 00:16:33.560]  我們看到一早清晨他可能睡不著
[00:16:33.560 --> 00:16:35.560]  睡不著的
[00:16:35.560 --> 00:16:37.560]  清晨起來預備爐
[00:16:37.560 --> 00:16:39.560]  還有兩個僕人
[00:16:39.560 --> 00:16:41.560]  斬柴
[00:16:41.560 --> 00:16:43.560]  你不是給僕人斬柴的嗎
[00:16:43.560 --> 00:16:45.560]  你不是給僕人去預備爐嗎
[00:16:45.560 --> 00:16:47.560]  為什麼你做了呢
[00:16:47.560 --> 00:16:50.560]  這裡看到伯拉罕的心情是怎樣
[00:16:50.560 --> 00:16:52.560]  是很憂愁
[00:16:52.560 --> 00:16:53.560]  很憂愁
[00:16:53.560 --> 00:16:55.560]  心碎不寧
[00:16:55.560 --> 00:16:57.560]  所以自己不斷做
[00:16:57.560 --> 00:16:59.560]  根本不理會身邊的事情
[00:16:59.560 --> 00:17:01.560]  因為他還在想
[00:17:01.560 --> 00:17:03.560]  是否要獻以撒
[00:17:03.560 --> 00:17:05.560]  那時候還在考慮
[00:17:05.560 --> 00:17:07.560]  所以到了第三天
[00:17:07.560 --> 00:17:09.560]  他想了三天
[00:17:09.560 --> 00:17:12.560]  證明他這個信心不是一時衝動的信心
[00:17:12.560 --> 00:17:15.560]  他是心思淑女的衝動
[00:17:15.560 --> 00:17:17.560]  不是,是心思淑女的信心
[00:17:17.560 --> 00:17:19.560]  很重要
[00:17:19.560 --> 00:17:21.560]  我們的信心是否一時衝動
[00:17:21.560 --> 00:17:27.560]  我們相信這位上帝有沒有心思淑女去經歷呢
[00:17:27.560 --> 00:17:31.560]  接著伯拉罕舉目遙望
[00:17:31.560 --> 00:17:33.560]  舉目是什麼意思
[00:17:33.560 --> 00:17:35.560]  是立定心智
[00:17:35.560 --> 00:17:37.560]  當一個人立定心智
[00:17:37.560 --> 00:17:39.560]  就舉頭向前走
[00:17:39.560 --> 00:17:41.560]  他已經立定心智
[00:17:41.560 --> 00:17:43.560]  再看看這裡
[00:17:43.560 --> 00:17:45.560]  他跟著跟僕人說
[00:17:45.560 --> 00:17:47.560]  你們留在這裡和爐
[00:17:47.560 --> 00:17:49.560]  我和孩子上去敬拜
[00:17:49.560 --> 00:17:51.560]  然後回到你們這裡來
[00:17:51.560 --> 00:17:53.560]  然後回到這裡來
[00:17:53.560 --> 00:17:55.560]  有些人說只是伯拉罕
[00:17:55.560 --> 00:17:57.560]  伯拉罕回到這裡來也可以
[00:17:57.560 --> 00:17:59.560]  原文不是
[00:17:59.560 --> 00:18:05.560]  原文的動詞是有「我們」兩個字
[00:18:05.560 --> 00:18:09.560]  然後我們回到你們這裡來
[00:18:09.560 --> 00:18:11.560]  他很有信心
[00:18:11.560 --> 00:18:13.560]  跟以撒一起回來
[00:18:13.560 --> 00:18:17.560]  他的信心開始來了
[00:18:17.560 --> 00:18:18.560]  很大
[00:18:18.560 --> 00:18:22.560]  接著我們再看看這節經文
[00:18:22.560 --> 00:18:27.560]  這節經文最重心是父子之間的關係
