
[00:00:00.000 --> 00:00:04.000]  歡迎大家來到UFES
[00:03:32.000 --> 00:03:36.000]  在依靠上帝的事情上
[00:03:36.000 --> 00:03:38.000]  我們會變成心靈多一點
[00:03:38.000 --> 00:03:40.000]  心靈依靠神
[00:03:40.000 --> 00:03:43.000]  我們感受到上帝安慰我們心靈
[00:03:43.000 --> 00:03:44.000]  安慰我們定經
[00:03:44.000 --> 00:03:47.000]  我們就可以有能力面對挑戰
[00:03:47.000 --> 00:03:50.000]  但我們就會停留一個狀況
[00:03:50.000 --> 00:03:52.000]  我們將依靠神
[00:03:52.000 --> 00:03:54.000]  可能會將依靠神視為
[00:03:54.000 --> 00:03:57.000]  將所有我們沒辦法面對的東西
[00:03:57.000 --> 00:03:58.000]  交給上帝
[00:03:58.000 --> 00:03:59.000]  問題是什麼呢
[00:03:59.000 --> 00:04:03.000]  大部分我們可以自處面對的事情
[00:04:03.000 --> 00:04:05.000]  彷彿與上帝無關
[00:04:05.000 --> 00:04:08.000]  我們變成用結果來定勝敗
[00:04:08.000 --> 00:04:11.000]  我們衡量究竟上帝有沒有聽禱告呢
[00:04:11.000 --> 00:04:14.000]  我們用勝敗來定有沒有聽禱告
[00:04:14.000 --> 00:04:15.000]  結果不如意
[00:04:15.000 --> 00:04:17.000]  明明依靠了神
[00:04:17.000 --> 00:04:20.000]  我不明白為什麼上帝就是不回應我呢
[00:04:20.000 --> 00:04:22.000]  有一段時間我真的想不明白
[00:04:22.000 --> 00:04:24.000]  我不知道怎樣祈禱好
[00:04:24.000 --> 00:04:26.000]  祈禱後又好像黃大仙一樣
[00:04:26.000 --> 00:04:27.000]  求神給平安
[00:04:27.000 --> 00:04:31.000]  但又究竟上帝的心意應該是怎樣呢
[00:04:31.000 --> 00:04:35.000]  難道每一次都只有上帝的心靈支援嗎
[00:04:35.000 --> 00:04:37.000]  看聖經上帝又不是這樣
[00:04:37.000 --> 00:04:40.000]  看聖經上帝也有實際的支援
[00:04:40.000 --> 00:04:42.000]  五餅二魚也有給飯人吃
[00:04:42.000 --> 00:04:45.000]  這是第二種層次的依靠
[00:04:45.000 --> 00:04:48.000]  好像與聖經人物有一段距離
[00:04:48.000 --> 00:04:52.000]  我覺得我們的信仰歷程中
[00:04:52.000 --> 00:04:53.000]  是需要慢慢成長的
[00:04:53.000 --> 00:04:55.000]  我們會經歷第一層
[00:04:55.000 --> 00:04:57.000]  經歷第二層
[00:04:57.000 --> 00:05:02.000]  我們的目標是邁向第三層
[00:05:02.000 --> 00:05:05.000]  我稱呼它為全然的依靠
[00:05:05.000 --> 00:05:07.000]  因為它不是看神蹟
[00:05:07.000 --> 00:05:09.000]  也不是看結果
[00:05:09.000 --> 00:05:11.000]  它是看上帝
[00:05:11.000 --> 00:05:12.000]  全然依靠上帝
[00:05:12.000 --> 00:05:14.000]  今天我要講的訊息重點就是
[00:05:14.000 --> 00:05:16.000]  這個第三層
[00:05:16.000 --> 00:05:18.000]  我們全然依靠上帝
[00:05:18.000 --> 00:05:20.000]  我們今天就開始進入訊息的內容
[00:05:20.000 --> 00:05:24.000]  第一個就是我們先講一點背景
[00:05:24.000 --> 00:05:27.000]  我們先看《耳窟所書》的三章
[00:05:27.000 --> 00:05:31.000]  《耳窟所書》是保羅在監獄寫的書信
[00:05:31.000 --> 00:05:34.000]  仔細去看這封書信
[00:05:34.000 --> 00:05:36.000]  你會覺得它像一篇講章
[00:05:36.000 --> 00:05:39.000]  多過像一封信
[00:05:39.000 --> 00:05:41.000]  以前沒有直播
[00:05:41.000 --> 00:05:45.000]  所以在初期教會有些特別重要的訊息
[00:05:45.000 --> 00:05:47.000]  尤其是保羅他們在建構
[00:05:47.000 --> 00:05:49.000]  在講神學觀的東西
[00:05:49.000 --> 00:05:50.000]  他就寫在一封信上
[00:05:50.000 --> 00:05:53.000]  在教會崇拜中重讀出來
[00:05:53.000 --> 00:05:56.000]  所以我們現在看《耳窟所書》就像看直播
[00:05:56.000 --> 00:05:59.000]  直播直接跟我們講話
[00:05:59.000 --> 00:06:01.000]  是一篇訊息
[00:06:01.000 --> 00:06:04.000]  我們會看到《耳窟所書》裏面很有趣的
[00:06:04.000 --> 00:06:07.000]  它有一些禮儀的環節
[00:06:07.000 --> 00:06:09.000]  你會看到《耳窟所書》的信徒裏面
[00:06:09.000 --> 00:06:11.000]  他們會有一些祈禱
[00:06:11.000 --> 00:06:15.000]  包括在第一章和今天我們要看的第三章
[00:06:15.000 --> 00:06:17.000]  都會有這些部分
[00:06:17.000 --> 00:06:20.000]  所以在宏觀的情況下看《耳窟所書》
[00:06:20.000 --> 00:06:22.000]  《耳窟所書》分開了兩個部分
[00:06:22.000 --> 00:06:23.000]  就是在這裏寫了
[00:06:23.000 --> 00:06:27.000]  第一個部分就是第一章到第三章
[00:06:27.000 --> 00:06:30.000]  就是信徒在基督裏面活著
[00:06:30.000 --> 00:06:33.000]  是一些比較內在的建立的東西
[00:06:33.000 --> 00:06:37.000]  而第二個部分就是第四章到第六章
[00:06:37.000 --> 00:06:39.000]  就是基督徒生活的指引
[00:06:39.000 --> 00:06:42.000]  他會講很多怎樣跟別人相處
[00:06:42.000 --> 00:06:46.000]  同時大家概括了《耳窟所書》大約的大綱
[00:06:46.000 --> 00:06:49.000]  但是我們主要只看一至三章
[00:06:49.000 --> 00:06:51.000]  只看上面那部分
[00:06:51.000 --> 00:06:53.000]  我們內在的部分
[00:06:53.000 --> 00:06:58.000]  信徒應該在基督裏面怎樣活著呢
[00:06:58.000 --> 00:07:01.000]  我們進入經文環節
[00:07:01.000 --> 00:07:02.000]  經文裏說到
[00:07:02.000 --> 00:07:05.000]  因此我保羅為你們愛邦人
[00:07:05.000 --> 00:07:10.000]  作了基督耶穌囚徒的替你們祈禱
[00:07:10.000 --> 00:07:14.000]  想你們必聽見上帝賜給我的恩
[00:07:14.000 --> 00:07:17.000]  把關切你們的積分託付給我
[00:07:17.000 --> 00:07:20.000]  用啟示讓我們知道福音的奧秘
[00:07:20.000 --> 00:07:22.000]  正如我以前略略寫過的
[00:07:22.000 --> 00:07:26.000]  你們讀了就會深深了解基督的奧秘
[00:07:26.000 --> 00:07:30.000]  這奧秘在以前的世代沒有人知道
[00:07:30.000 --> 00:07:35.000]  如今藉著聖靈向他的使徒先知啟示一樣
[00:07:35.000 --> 00:07:38.000]  就是愛邦的基督耶穌女
[00:07:38.000 --> 00:07:41.000]  藉著福音得著同為後製
[00:07:41.000 --> 00:07:45.000]  同為一體同為蒙英許的人
[00:07:45.000 --> 00:07:46.000]  不知道大家
[00:07:46.000 --> 00:07:48.000]  專門讀一次給大家聽
[00:07:48.000 --> 00:07:49.000]  聽完之後覺得怎樣呢
[00:07:49.000 --> 00:07:52.000]  聽完之後會覺得
[00:07:52.000 --> 00:07:56.000]  有長有長
[00:07:56.000 --> 00:08:00.000]  這三章一至六節
[00:08:00.000 --> 00:08:02.000]  保羅在交代一個實況
[00:08:02.000 --> 00:08:06.000]  那個實況就是他被囚禁的內容
[00:08:06.000 --> 00:08:09.000]  但內容又長又長
[00:08:09.000 --> 00:08:13.000]  他不斷在解釋上再加解釋
[00:08:13.000 --> 00:08:17.000]  某程度上他因為被囚的身份
[00:08:17.000 --> 00:08:22.000]  所以他要用很多說話去印證自己的說服能力
[00:08:22.000 --> 00:08:23.000]  加強自己的說服能力
[00:08:23.000 --> 00:08:26.000]  所以他又要說是上帝賜給他的恩
[00:08:26.000 --> 00:08:28.000]  是啟示給他知道的
[00:08:28.000 --> 00:08:29.000]  福音奧秘來的
[00:08:29.000 --> 00:08:31.000]  以往的人不知道的
[00:08:31.000 --> 00:08:33.000]  是像使徒像先知一樣
[00:08:33.000 --> 00:08:36.000]  他要加強自己的說服力
[00:08:36.000 --> 00:08:39.000]  但簡單來說保羅是一個怎樣的處境呢
[00:08:39.000 --> 00:08:43.000]  就是在傳統的猶太教眼中
[00:08:43.000 --> 00:08:45.000]  他就是一個異端
[00:08:45.000 --> 00:08:48.000]  他是一個曲解了聖經真理的人
[00:08:48.000 --> 00:08:52.000]  所以他不斷要用很多東西去證明自己
[00:08:52.000 --> 00:08:55.000]  他所說的話是真的來自上帝
[00:08:55.000 --> 00:09:00.000]  而這段經文要留意的位置就是一個連接詞
[00:09:00.000 --> 00:09:03.000]  就是因此根據以上的原因
[00:09:03.000 --> 00:09:06.000]  因此保羅要面對這個結果
[00:09:06.000 --> 00:09:08.000]  這個結果就是被囚
[00:09:08.000 --> 00:09:12.000]  這個處境保羅仍然是無懼怕的
[00:09:12.000 --> 00:09:16.000]  因為他很清晰自己正在上帝的旨意下
[00:09:16.000 --> 00:09:20.000]  他是上帝啟示他的表態
[00:09:20.000 --> 00:09:21.000]  他在上帝啟示下
[00:09:21.000 --> 00:09:22.000]  他在所有人面前
[00:09:22.000 --> 00:09:25.000]  他宣認自己是被耶穌拯救
[00:09:25.000 --> 00:09:28.000]  以及他要拯救外邦人
[00:09:28.000 --> 00:09:31.000]  不知道大家聽完覺得怎樣
[00:09:31.000 --> 00:09:34.000]  其實是一個很難搞的位置
[00:09:34.000 --> 00:09:38.000]  但是他很有趣的位置是他沒有怨天尤人
[00:09:38.000 --> 00:09:40.000]  他明明被囚過
[00:09:40.000 --> 00:09:43.000]  我們正常為上帝做事
[00:09:43.000 --> 00:09:45.000]  上帝啟示我們要做一些事
[00:09:45.000 --> 00:09:48.000]  應該是順順利利平平安安的
[00:09:48.000 --> 00:09:52.000]  但是我面對的結果就是被囚
[00:09:52.000 --> 00:09:54.000]  但是保羅他沒有怨天尤人
[00:09:54.000 --> 00:09:55.000]  他沒有覺得無奈
[00:09:55.000 --> 00:09:57.000]  沒有覺得不甘心
[00:09:57.000 --> 00:10:00.000]  他甚至沒有叫弟兄姊妹
[00:10:00.000 --> 00:10:03.000]  我被囚了你要幫我們祈禱
[00:10:03.000 --> 00:10:05.000]  他也沒有說要申冤
[00:10:05.000 --> 00:10:08.000]  他只是忠心上帝交付給他的立場
[00:10:08.000 --> 00:10:11.000]  說出自己的生命見證
[00:10:11.000 --> 00:10:13.000]  為什麼他可以這樣做
[00:10:13.000 --> 00:10:18.000]  因為他很清楚自己的生命是誰給予的
[00:10:18.000 --> 00:10:21.000]  所以為什麼保羅可以做這麼多事
[00:10:21.000 --> 00:10:24.000]  就是我們剛才的敬拜也有一部分
[00:10:24.000 --> 00:10:28.000]  就是因為他知道自己的生命是誰給予的
[00:10:28.000 --> 00:10:33.000]  他知道自己的生命是因為耶穌基督拯救他的生命
[00:10:33.000 --> 00:10:37.000]  他在前文2章4至6節說到
[00:10:37.000 --> 00:10:40.000]  然而上帝有豐富的憐憫
[00:10:40.000 --> 00:10:42.000]  因著他愛我們的大愛
[00:10:42.000 --> 00:10:45.000]  竟在我們因為過犯而死了的時候
[00:10:45.000 --> 00:10:48.000]  使我們與基督一同活過來
[00:10:48.000 --> 00:10:50.000]  可見你們的德就是本福恩
[00:10:50.000 --> 00:10:54.000]  又使我們在基督耶穌裡與他一同復活
[00:10:54.000 --> 00:10:56.000]  一同坐在天上
[00:10:56.000 --> 00:10:59.000]  不知道大家有沒有類似的經歷
[00:10:59.000 --> 00:11:02.000]  就是覺得耶穌為我們釘十字架
[00:11:02.000 --> 00:11:04.000]  和我們的生命有什麼關係
[00:11:04.000 --> 00:11:08.000]  不太明白這個概念與我們的生命有什麼連繫
[00:11:08.000 --> 00:11:13.000]  然後保羅在這次的敬拜中
[00:11:13.000 --> 00:11:15.000]  就做了給我們看
[00:11:15.000 --> 00:11:19.000]  如何與生命有連繫
[00:11:19.000 --> 00:11:21.000]  耶穌基督或復活這個大能
[00:11:21.000 --> 00:11:23.000]  福音這個大能
[00:11:23.000 --> 00:11:25.000]  就是堅定自己的立場
[00:11:25.000 --> 00:11:26.000]  堅定自己的身份
[00:11:26.000 --> 00:11:29.000]  將自己的生命全然倚靠
[00:11:29.000 --> 00:11:31.000]  放在上帝的拯救裡
[00:11:31.000 --> 00:11:36.000]  保羅很堅定
[00:11:36.000 --> 00:11:38.000]  他的生命被上帝拯救
[00:11:38.000 --> 00:11:41.000]  另外他很堅定上帝給他的啟示
[00:11:41.000 --> 00:11:46.000]  他的使命就是要外邦人成為天國的子民
[00:11:46.000 --> 00:11:50.000]  我們以往常常覺得倚靠是什麼
[00:11:50.000 --> 00:11:52.000]  倚靠就是順順利利
[00:11:52.000 --> 00:11:54.000]  倚靠就是上帝給你東西順順利利
[00:11:54.000 --> 00:11:57.000]  但是保羅的倚靠是相反
[00:11:57.000 --> 00:12:00.000]  是上帝你要我做什麼
[00:12:00.000 --> 00:12:05.000]  因為我是被上帝拯救
[00:12:05.000 --> 00:12:06.000]  我是基督徒
[00:12:06.000 --> 00:12:08.000]  所以我跟著上帝做事
[00:12:08.000 --> 00:12:12.000]  他的倚靠是整個生命去依靠神
[00:12:12.000 --> 00:12:15.000]  而不是其中一個部分
[00:12:15.000 --> 00:12:17.000]  保羅沒有拗數
[00:12:17.000 --> 00:12:19.000]  上帝我現在在做你的功
[00:12:19.000 --> 00:12:21.000]  你應該要保我平平安安
[00:12:21.000 --> 00:12:22.000]  一切順順利利
[00:12:22.000 --> 00:12:24.000]  不要讓我受這麼多的迫害
[00:12:24.000 --> 00:12:27.000]  相反他是知道上帝的事工要付出代價
[00:12:27.000 --> 00:12:31.000]  所以他付上自己全人的一切
[00:12:31.000 --> 00:12:34.000]  投入在基督救贖的計劃裏
[00:12:34.000 --> 00:12:35.000]  就算面對迫不得已
[00:12:35.000 --> 00:12:36.000]  面對刑罰
[00:12:36.000 --> 00:12:38.000]  甚至殉道
[00:12:38.000 --> 00:12:42.000]  他將整個生命就依靠在上帝裏
[00:12:42.000 --> 00:12:44.000]  依靠在福音裏
[00:12:44.000 --> 00:12:47.000]  不是部分地依靠上帝
[00:12:47.000 --> 00:12:50.000]  而是我們整個生命地依靠上帝
[00:12:50.000 --> 00:12:54.000]  他毫無保留地獻上自己的生命
[00:12:54.000 --> 00:12:58.000]  究竟我們是一件一件事
[00:12:58.000 --> 00:13:01.000]  生命上一件一件事交給上帝依靠神
[00:13:01.000 --> 00:13:05.000]  還是我們整個生命就在上帝的計劃裏
[00:13:05.000 --> 00:13:08.000]  依靠上帝 依靠信仰
[00:13:08.000 --> 00:13:11.000]  不是為了我們的事而依靠神
[00:13:11.000 --> 00:13:13.000]  而是為了上帝的事
[00:13:13.000 --> 00:13:16.000]  將自己的生命全然依靠
[00:13:16.000 --> 00:13:19.000]  毫無保留地為上帝而活
[00:13:19.000 --> 00:13:22.000]  這個就是保羅的處境
[00:13:22.000 --> 00:13:25.000]  他面對的處境當然和我們現在不同
[00:13:25.000 --> 00:13:27.000]  他面對的處境就是
[00:13:27.000 --> 00:13:31.000]  他要將整個基督教的教義重新定位
[00:13:31.000 --> 00:13:34.000]  所以他面對的是整個猶太教的反駁
[00:13:34.000 --> 00:13:38.000]  猶太人用政治的手段對保羅施壓
[00:13:38.000 --> 00:13:41.000]  所以他要承受著被囚禁的結果
[00:13:41.000 --> 00:13:45.000]  而保羅他全然依靠整個生命為主而活
[00:13:45.000 --> 00:13:48.000]  帶給我們去反思究竟我們今天
[00:13:48.000 --> 00:13:53.000]  是否願意為主全然依靠主而活
[00:13:53.000 --> 00:14:00.000]  還是我們只是繼續依靠自己的心意而活
[00:14:00.000 --> 00:14:03.000]  當然我們今天承受的事是不同的
[00:14:03.000 --> 00:14:06.000]  我們就說說今天我們承受著甚麼
[00:14:06.000 --> 00:14:09.000]  過去我在教會經歷了一個情況
[00:14:09.000 --> 00:14:11.000]  就是小組關係建立得不錯
[00:14:11.000 --> 00:14:13.000]  相處了這麼多年
[00:14:13.000 --> 00:14:15.000]  由中一到一段時間
[00:14:15.000 --> 00:14:19.000]  但與牧區的關係好像有些連結有些遠
[00:14:19.000 --> 00:14:23.000]  當時我的組員其實在信仰上建立得不錯
[00:14:23.000 --> 00:14:26.000]  其實有追求的 有侍奉的
[00:14:26.000 --> 00:14:28.000]  但隨著大家的成長
[00:14:28.000 --> 00:14:31.000]  不同的發展 人數下降
[00:14:31.000 --> 00:14:34.000]  要侍奉的侍奉 要移民的移民
[00:14:34.000 --> 00:14:36.000]  小組都維持不了
[00:14:36.000 --> 00:14:39.000]  然後各散東西
[00:14:39.000 --> 00:14:43.000]  但事後幾年在教會全職侍奉
[00:14:43.000 --> 00:14:46.000]  發現這個問題原來不只是我的小組
[00:14:46.000 --> 00:14:48.000]  原來可能每一年
[00:14:48.000 --> 00:14:51.000]  我們教會都在發生這個問題
[00:14:51.000 --> 00:14:54.000]  這個現象讓我們反思一件事
[00:14:54.000 --> 00:14:56.000]  我們的信仰 我們的生命
[00:14:56.000 --> 00:14:58.000]  我們的信仰生活究竟
[00:14:58.000 --> 00:15:01.000]  回教會是建基在甚麼上
[00:15:01.000 --> 00:15:04.000]  我們的信仰是與甚麼連結
[00:15:04.000 --> 00:15:07.000]  保羅正面對的是一個很直接的衝突
[00:15:07.000 --> 00:15:09.000]  你只要一小小不對勁
[00:15:09.000 --> 00:15:13.000]  他們就會面對衝突
[00:15:13.000 --> 00:15:16.000]  而我們會不會面對一個
[00:15:16.000 --> 00:15:19.000]  慢慢被蠶食的處境
[00:15:19.000 --> 00:15:21.000]  如果我們的生命不是建基
[00:15:21.000 --> 00:15:24.000]  在傳言 倚靠 為上帝而活
[00:15:24.000 --> 00:15:26.000]  可能我們會被這個環境
[00:15:26.000 --> 00:15:30.000]  被這個處境蠶食我們的信仰
[00:15:30.000 --> 00:15:33.000]  問最基本的問題
[00:15:33.000 --> 00:15:36.000]  我們究竟為了甚麼回教會
[00:15:36.000 --> 00:15:39.000]  會不會我們只是在意侍奉
[00:15:39.000 --> 00:15:41.000]  而不是在意敬拜
[00:15:41.000 --> 00:15:44.000]  會不會我們在意信息是否生動
[00:15:44.000 --> 00:15:48.000]  而不是在意上帝的話語是否確實
[00:15:48.000 --> 00:15:52.000]  會不會我們在意群體生活的豐富活動
[00:15:52.000 --> 00:15:56.000]  但我們沒有在意我們之間肢體的互動
[00:15:56.000 --> 00:15:59.000]  其實我們不太在意對方是甚麼生命
[00:15:59.000 --> 00:16:02.000]  我們沒有以基督為首去過活
[00:16:02.000 --> 00:16:07.000]  有時只反省教會的生活
[00:16:07.000 --> 00:16:09.000]  已經反映了一件事
[00:16:09.000 --> 00:16:12.000]  我們的生命究竟依賴著
[00:16:12.000 --> 00:16:14.000]  究竟用甚麼信念而活
[00:16:14.000 --> 00:16:17.000]  回教會真的為了遇見神
[00:16:17.000 --> 00:16:20.000]  為何回到教會遇到問題
[00:16:20.000 --> 00:16:23.000]  不是去解決而是選擇逃避
[00:16:23.000 --> 00:16:25.000]  會不會我們回到教會
[00:16:25.000 --> 00:16:27.000]  是問是否享受
[00:16:27.000 --> 00:16:30.000]  多於問究竟有沒有建立呢
[00:16:30.000 --> 00:16:32.000]  求聖靈引導我們
[00:16:32.000 --> 00:16:34.000]  醒察我們的生命
[00:16:34.000 --> 00:16:38.000]  讓我們的生命不是活在自己心意當中
[00:16:38.000 --> 00:16:40.000]  而是依靠主義活
[00:16:40.000 --> 00:16:44.000]  當我們選擇全然依靠主義活的時候
[00:16:44.000 --> 00:16:47.000]  我們的生命會進入另一個狀態
[00:16:47.000 --> 00:16:51.000]  這個狀態我稱之為為主瘋狂的狀態
[00:16:51.000 --> 00:16:54.000]  經文繼續下去
[00:16:54.000 --> 00:16:56.000]  不詳細讀了
[00:16:56.000 --> 00:16:59.000]  我們加快進度
[00:16:59.000 --> 00:17:03.000]  經文裏面提及
[00:17:03.000 --> 00:17:06.000]  本來要鼓勵
[00:17:06.000 --> 00:17:10.000]  以弗所教會的信徒
[00:17:10.000 --> 00:17:12.000]  不要懼怕
[00:17:12.000 --> 00:17:14.000]  我們因為信耶穌
[00:17:14.000 --> 00:17:16.000]  在他裏放膽無懼
[00:17:16.000 --> 00:17:18.000]  滿有自信地去到上帝面前
[00:17:18.000 --> 00:17:19.000]  所以我求你們
[00:17:19.000 --> 00:17:22.000]  不要因為我為你們所受的患難
[00:17:22.000 --> 00:17:23.000]  喪膽
[00:17:23.000 --> 00:17:25.000]  這原是你們的榮耀
[00:17:25.000 --> 00:17:27.000]  我們也要問
[00:17:27.000 --> 00:17:30.000]  以弗所教會在怕什麼呢
[00:17:30.000 --> 00:17:32.000]  以弗所教會
[00:17:32.000 --> 00:17:34.000]  大家可以試想想
[00:17:34.000 --> 00:17:35.000]  保羅是一個什麼人
[00:17:35.000 --> 00:17:37.000]  保羅原名是素羅
[00:17:37.000 --> 00:17:40.000]  他其實是迫不及待基督徒的人
[00:17:40.000 --> 00:17:42.000]  他會不會是間諜呢
[00:17:42.000 --> 00:17:45.000]  會不會保羅是假教師假先知呢
[00:17:45.000 --> 00:17:47.000]  所以難聽一點說
[00:17:47.000 --> 00:17:51.000]  保羅當時的信用值是跌到谷底
[00:17:51.000 --> 00:17:53.000]  其實會不會他說的話是錯的呢
[00:17:53.000 --> 00:17:55.000]  猶太人是整個傳統
[00:17:55.000 --> 00:17:57.000]  為什麼你現在突然說有啟示
[00:17:57.000 --> 00:17:59.000]  就扭轉了結局呢
[00:17:59.000 --> 00:18:02.000]  究竟以弗所在怕什麼呢
[00:18:02.000 --> 00:18:03.000]  他除了怕這件事之外
[00:18:03.000 --> 00:18:07.000]  第二件事怕的就是榮辱文化的問題
[00:18:07.000 --> 00:18:12.000]  保羅當時還是一個囚犯
[00:18:12.000 --> 00:18:15.000]  他當時被社會充斥的榮辱文化
[00:18:15.000 --> 00:18:18.000]  他們會注重階級地位
[00:18:18.000 --> 00:18:20.000]  他們有一樣東西叫做恩主制度
[00:18:20.000 --> 00:18:24.000]  就是當你是底下階層受了上層的恩惠的時候
[00:18:24.000 --> 00:18:28.000]  你就一定要支持你的上層
[00:18:28.000 --> 00:18:31.000]  上層說什麼都要歸榮耀給上層
[00:18:31.000 --> 00:18:33.000]  就是下層
[00:18:33.000 --> 00:18:36.000]  但是保羅入獄之後
[00:18:36.000 --> 00:18:38.000]  就是一個充滿羞恥的事
[00:18:38.000 --> 00:18:40.000]  一個充滿羞恥的人
[00:18:40.000 --> 00:18:43.000]  如果有人站出來支持他的話
[00:18:43.000 --> 00:18:46.000]  他會成為整個社會排斥的對象
[00:18:46.000 --> 00:18:48.000]  他會成為一個
[00:18:48.000 --> 00:18:50.000]  他不單單只是笑你
[00:18:50.000 --> 00:18:53.000]  他們可能連你的功都沒得回
[00:18:53.000 --> 00:18:56.000]  可能會把周圍的人都跟你斷六親
[00:18:56.000 --> 00:18:58.000]  所以我們不難理解
[00:18:58.000 --> 00:19:01.000]  可能只不過是
[00:19:01.000 --> 00:19:04.000]  我們不難理解耶福所教會
[00:19:04.000 --> 00:19:08.000]  為什麼他們會這麼不敢承認和保羅的關係
[00:19:08.000 --> 00:19:09.000]  究竟我們
[00:19:09.000 --> 00:19:11.000]  其實還在動搖
[00:19:11.000 --> 00:19:14.000]  究竟那個信仰是否確實
[00:19:14.000 --> 00:19:16.000]  保羅傳的東西是否真的
[00:19:16.000 --> 00:19:18.000]  我們又看回保羅
[00:19:18.000 --> 00:19:23.000]  保羅的狀態是一個眾人皆罪惡獨醒的狀態
[00:19:23.000 --> 00:19:24.000]  在外界眼中
