
[00:00:00.000 --> 00:00:05.680]  我是葉華天傳道的助唐團隊
[00:03:40.360 --> 00:03:43.360]  還要做得比這些更大
[00:03:43.360 --> 00:03:46.360]  當然靠我們一個微小的人
[00:03:46.360 --> 00:03:48.360]  當然有難度耶穌
[00:03:48.360 --> 00:03:50.360]  接不住你的吩咐
[00:03:50.360 --> 00:03:52.360]  但耶穌是交給教會的
[00:03:52.360 --> 00:03:54.360]  交給我們一切
[00:03:54.360 --> 00:03:57.360]  為祂奔跑和為祂成就
[00:03:57.360 --> 00:03:59.360]  所以今天可以這樣說
[00:03:59.360 --> 00:04:02.360]  我們要為主成就大事
[00:04:02.360 --> 00:04:04.360]  有三件事我們會思考
[00:04:04.360 --> 00:04:07.360]  第一是知己知彼
[00:04:07.360 --> 00:04:09.360]  第二是接受考驗
[00:04:09.360 --> 00:04:12.360]  第三是信心調弱
[00:04:12.360 --> 00:04:16.360]  以致我們可以在限制中走出去
[00:04:16.360 --> 00:04:18.360]  能夠有突破
[00:04:18.360 --> 00:04:22.360]  能夠有所成長和成就主自己的工作
[00:04:22.360 --> 00:04:24.360]  首先是知己
[00:04:24.360 --> 00:04:27.360]  每個人都需要認識自己
[00:04:27.360 --> 00:04:29.360]  不知你認識自己有多少呢?
[00:04:29.360 --> 00:04:32.360]  或者你覺得仍然需要認識自己更多
[00:04:32.360 --> 00:04:34.360]  這是真的
[00:04:34.360 --> 00:04:36.360]  我們一起探討這個課題
[00:04:36.360 --> 00:04:38.360]  知己
[00:04:38.360 --> 00:04:40.360]  我們先從肥力身上
[00:04:40.360 --> 00:04:42.360]  看看肥力的特質是什麼
[00:04:42.360 --> 00:04:46.360]  《約翰福音》一章43至45節
[00:04:46.360 --> 00:04:48.360]  記述了關於肥力的事
[00:04:48.360 --> 00:04:50.360]  肥力是門徒
[00:04:50.360 --> 00:04:53.360]  但又好像很少讀到關於他的經文
[00:04:53.360 --> 00:04:55.360]  今天有機會
[00:04:55.360 --> 00:04:57.360]  首先這段經文
[00:04:57.360 --> 00:04:58.360]  聽我讀出
[00:04:58.360 --> 00:05:00.360]  耶穌想要王加利離去
[00:05:00.360 --> 00:05:02.360]  他找到肥力
[00:05:02.360 --> 00:05:03.360]  就對他說
[00:05:03.360 --> 00:05:04.360]  來跟從我
[00:05:04.360 --> 00:05:06.360]  這肥力是伯塞大人
[00:05:06.360 --> 00:05:08.360]  是安德烈和彼得的從鄉
[00:05:08.360 --> 00:05:10.360]  肥力找到那旦葉
[00:05:10.360 --> 00:05:11.360]  對他說
[00:05:11.360 --> 00:05:13.360]  摩西在律法書上所寫的
[00:05:13.360 --> 00:05:16.360]  和眾仙之所記的那一位
[00:05:16.360 --> 00:05:17.360]  我們遇見了
[00:05:17.360 --> 00:05:21.360]  就是約瑟的兒子那撒勒人耶穌
[00:05:21.360 --> 00:05:24.360]  肥力有什麼特質呢
[00:05:24.360 --> 00:05:26.360]  雖然記載很簡潔
[00:05:26.360 --> 00:05:28.360]  我們有三點可以和你分享
[00:05:28.360 --> 00:05:29.360]  第一點
[00:05:29.360 --> 00:05:31.360]  我們看到肥力知道
[00:05:31.360 --> 00:05:34.360]  和期待基督的來臨
[00:05:34.360 --> 00:05:36.360]  我們相信肥力
[00:05:36.360 --> 00:05:39.360]  他每個星期都去會堂聽道
[00:05:39.360 --> 00:05:42.360]  還有他有機會和那旦葉
[00:05:42.360 --> 00:05:43.360]  他的友人
[00:05:43.360 --> 00:05:44.360]  查考聖經
[00:05:44.360 --> 00:05:46.360]  討論舊約聖經
[00:05:46.360 --> 00:05:48.360]  以致他知道
[00:05:48.360 --> 00:05:49.360]  他知道
[00:05:49.360 --> 00:05:51.360]  在預言裏
[00:05:51.360 --> 00:05:52.360]  無論是摩西律法書的預言
[00:05:52.360 --> 00:05:54.360]  還是眾仙之的預言
[00:05:54.360 --> 00:05:57.360]  尼塞亞會來
[00:05:57.360 --> 00:05:59.360]  但知道歸知道
[00:05:59.360 --> 00:06:01.360]  有些人停留在頭腦裏
[00:06:01.360 --> 00:06:03.360]  但肥力就不同
[00:06:03.360 --> 00:06:05.360]  他有期待的心
[00:06:05.360 --> 00:06:08.360]  很期待著耶穌基督來臨
[00:06:08.360 --> 00:06:10.360]  在舊約預言的尼塞亞
[00:06:10.360 --> 00:06:11.360]  來到
[00:06:11.360 --> 00:06:12.360]  來到的意思
[00:06:12.360 --> 00:06:14.360]  在我仍然活著
[00:06:14.360 --> 00:06:16.360]  在我這個世代裏來到
[00:06:16.360 --> 00:06:19.360]  以致他有機會認識他
[00:06:19.360 --> 00:06:21.360]  甚至是跟隨他
[00:06:21.360 --> 00:06:23.360]  往後的人生的教導他
[00:06:23.360 --> 00:06:25.360]  所以肥力有份期待
[00:06:25.360 --> 00:06:28.360]  期待和知道差很遠
[00:06:28.360 --> 00:06:29.360]  有期待的心的人
[00:06:29.360 --> 00:06:30.360]  是熱切盼望
[00:06:30.360 --> 00:06:33.360]  和等候時刻的來臨
[00:06:33.360 --> 00:06:35.360]  所以第二點
[00:06:35.360 --> 00:06:39.360]  就是快快回應耶穌的呼召
[00:06:39.360 --> 00:06:40.360]  經文裏提到
[00:06:40.360 --> 00:06:42.360]  耶穌找到肥力
[00:06:42.360 --> 00:06:45.360]  就發出這句呼喚
[00:06:45.360 --> 00:06:46.360]  來跟從我
[00:06:46.360 --> 00:06:47.360]  經文裏面
[00:06:47.360 --> 00:06:49.360]  肥力二話不說
[00:06:49.360 --> 00:06:53.360]  不足就跟隨耶穌
[00:06:53.360 --> 00:06:55.360]  為什麼他回應得這麼快呢?
[00:06:55.360 --> 00:06:56.360]  我們傳福音的人
[00:06:56.360 --> 00:06:58.360]  傳了很多次都未相信
[00:06:58.360 --> 00:07:00.360]  為什麼肥力一聽到耶穌的來臨
[00:07:00.360 --> 00:07:01.360]  見到他
[00:07:01.360 --> 00:07:03.360]  就馬上回應呢?
[00:07:03.360 --> 00:07:06.360]  是出於他對耶穌的期待
[00:07:06.360 --> 00:07:07.360]  等了很久
[00:07:07.360 --> 00:07:09.360]  終於等到他
[00:07:09.360 --> 00:07:12.360]  馬上按照耶穌的吩咐
[00:07:12.360 --> 00:07:13.360]  跟隨他
[00:07:13.360 --> 00:07:15.360]  做他的門徒
[00:07:15.360 --> 00:07:17.360]  第三點
[00:07:17.360 --> 00:07:21.360]  就是快快把耶穌介紹給友人
[00:07:21.360 --> 00:07:23.360]  經文裏見到
[00:07:23.360 --> 00:07:25.360]  肥力帶著耶穌
[00:07:25.360 --> 00:07:27.360]  去找他這位好朋友
[00:07:27.360 --> 00:07:28.360]  拿彈葉
[00:07:28.360 --> 00:07:29.360]  自己跟他說
[00:07:29.360 --> 00:07:32.360]  我已經見到預言中的尼塞亞
[00:07:32.360 --> 00:07:34.360]  就是約瑟的兒子耶穌
[00:07:34.360 --> 00:07:36.360]  我們一起跟隨他吧
[00:07:36.360 --> 00:07:38.360]  所以他比耶穌還快
[00:07:38.360 --> 00:07:40.360]  不是耶穌先找拿彈葉
[00:07:40.360 --> 00:07:43.360]  而是肥力帶著耶穌去找拿彈葉
[00:07:43.360 --> 00:07:45.360]  而且介紹給他
[00:07:45.360 --> 00:07:46.360]  耶穌是誰
[00:07:46.360 --> 00:07:50.360]  而且鼓勵他一起來跟隨他
[00:07:50.360 --> 00:07:52.360]  你看到肥力這個人很快
[00:07:52.360 --> 00:07:54.360]  做事很爽快
[00:07:54.360 --> 00:07:57.360]  教會裏面多幾個肥力的門徒
[00:07:57.360 --> 00:08:00.360]  我相信教會很行動型
[00:08:00.360 --> 00:08:01.360]  很爽快
[00:08:01.360 --> 00:08:03.360]  說了就做
[00:08:03.360 --> 00:08:05.360]  不多猶豫
[00:08:05.360 --> 00:08:07.360]  你也可以說他很有信心
[00:08:07.360 --> 00:08:09.360]  不是還要想很多東西
[00:08:09.360 --> 00:08:10.360]  慢慢計劃
[00:08:10.360 --> 00:08:14.360]  而是他快快地去做
[00:08:14.360 --> 00:08:16.360]  所以知己
[00:08:16.360 --> 00:08:17.360]  我們有時也要了解
[00:08:17.360 --> 00:08:20.360]  我自己是一個怎樣的門徒
[00:08:20.360 --> 00:08:22.360]  我想信了主一段日子
[00:08:22.360 --> 00:08:24.360]  我是一個怎樣的門徒呢
[00:08:24.360 --> 00:08:25.360]  也邀請你
[00:08:25.360 --> 00:08:27.360]  藉著以下的方向
[00:08:27.360 --> 00:08:29.360]  來知己
[00:08:29.360 --> 00:08:32.360]  這個英文字是Shape
[00:08:32.360 --> 00:08:33.360]  形狀
[00:08:33.360 --> 00:08:36.360]  如果你上過基訓和進訓
[00:08:36.360 --> 00:08:38.360]  也有提及過這個Shape的話
[00:08:38.360 --> 00:08:41.360]  意思是上帝塑造你塑造我
[00:08:41.360 --> 00:08:46.360]  也有獨特的形狀或特質
[00:08:46.360 --> 00:08:49.360]  有什麼特質可以去參數
[00:08:49.360 --> 00:08:51.360]  對自己的認知呢
[00:08:51.360 --> 00:08:53.360]  第一就是屬靈恩賜
[00:08:53.360 --> 00:08:55.360]  聖經說
[00:08:55.360 --> 00:08:58.360]  屬靈恩賜是上帝賜給我們
[00:08:58.360 --> 00:09:00.360]  是出於祂的旨意
[00:09:00.360 --> 00:09:01.360]  人人都有
[00:09:01.360 --> 00:09:03.360]  但未必每個人都相同
[00:09:03.360 --> 00:09:05.360]  我們要運用這個恩賜
[00:09:05.360 --> 00:09:08.360]  來服侍教會
[00:09:08.360 --> 00:09:10.360]  也讓教會更加好
[00:09:10.360 --> 00:09:12.360]  大家彼此配搭之下
[00:09:12.360 --> 00:09:14.360]  來建立起來
[00:09:14.360 --> 00:09:16.360]  盼望你也會找到屬靈恩賜
[00:09:16.360 --> 00:09:18.360]  另一方面就是心智
[00:09:18.360 --> 00:09:19.360]  心智
[00:09:19.360 --> 00:09:21.360]  你有沒有想過你有什麼心智
[00:09:21.360 --> 00:09:22.360]  做了幾十年人
[00:09:22.360 --> 00:09:23.360]  不知道你的心智
[00:09:23.360 --> 00:09:25.360]  有沒有被磨滅了
[00:09:25.360 --> 00:09:26.360]  或者以前的初心
[00:09:26.360 --> 00:09:28.360]  那團火被熄滅了
[00:09:28.360 --> 00:09:29.360]  不知道會不會這樣
[00:09:29.360 --> 00:09:30.360]  如果有心智的人
[00:09:30.360 --> 00:09:34.360]  他很清楚自己為什麼去生活
[00:09:34.360 --> 00:09:37.360]  很清楚自己想投入時間
[00:09:37.360 --> 00:09:38.360]  精力
[00:09:38.360 --> 00:09:40.360]  智趣全部放在那裡
[00:09:40.360 --> 00:09:41.360]  去發展
[00:09:41.360 --> 00:09:43.360]  亦享受過程
[00:09:43.360 --> 00:09:46.360]  第三就是能力才幹
[00:09:46.360 --> 00:09:48.360]  我們成長的過程
[00:09:48.360 --> 00:09:50.360]  我們學了很多東西
[00:09:50.360 --> 00:09:51.360]  有些是知識
[00:09:51.360 --> 00:09:52.360]  有些是技能
[00:09:52.360 --> 00:09:55.360]  以致我們有些能力才幹
[00:09:55.360 --> 00:09:57.360]  同樣可以無論在生活
[00:09:57.360 --> 00:09:58.360]  在工作
[00:09:58.360 --> 00:10:00.360]  在教會的侍奉裏
[00:10:00.360 --> 00:10:01.360]  你都可以運用
[00:10:01.360 --> 00:10:03.360]  第四是個性
[00:10:03.360 --> 00:10:05.360]  不知道你的個性是屬於外展性
[00:10:05.360 --> 00:10:06.360]  很活躍的
[00:10:06.360 --> 00:10:08.360]  還是一些比較沉思型的
[00:10:08.360 --> 00:10:11.360]  還是很喜歡嘗試新的東西
[00:10:11.360 --> 00:10:14.360]  還是很喜歡按規矩規則
[00:10:14.360 --> 00:10:15.360]  或者很熟悉的東西
[00:10:15.360 --> 00:10:17.360]  來探索
[00:10:17.360 --> 00:10:19.360]  無論什麼個性都好
[00:10:19.360 --> 00:10:20.360]  你都可以配合
[00:10:20.360 --> 00:10:22.360]  以致你的崗位
[00:10:22.360 --> 00:10:23.360]  你的侍奉
[00:10:23.360 --> 00:10:26.360]  都可以發揮到你的特質
[00:10:26.360 --> 00:10:29.360]  最後一樣就是經驗和經歷
[00:10:29.360 --> 00:10:31.360]  這麼多年人
[00:10:31.360 --> 00:10:35.360]  我們已經經歷過很多東西
[00:10:35.360 --> 00:10:37.360]  無論起、跌
[00:10:37.360 --> 00:10:39.360]  無論是有挫敗
[00:10:39.360 --> 00:10:40.360]  還是成功
[00:10:40.360 --> 00:10:42.360]  我們有很多不同的經歷
[00:10:42.360 --> 00:10:44.360]  甚至屬靈的經歷
[00:10:44.360 --> 00:10:46.360]  經歷上帝的大能
[00:10:46.360 --> 00:10:48.360]  經歷主聽我的禱告等等
[00:10:48.360 --> 00:10:50.360]  這些成為了我們內化
[00:10:50.360 --> 00:10:51.360]  在我們生命裏面
[00:10:51.360 --> 00:10:55.360]  亦都可以運用出來幫助別人
[00:10:55.360 --> 00:10:58.360]  所以我們說我們有優勢
[00:10:58.360 --> 00:10:59.360]  亦都有限制
[00:10:59.360 --> 00:11:01.360]  有沒有想過
[00:11:01.360 --> 00:11:03.360]  以上這些東西是你的優勢
[00:11:03.360 --> 00:11:06.360]  但同樣它亦都可能是你的限制
[00:11:06.360 --> 00:11:10.360]  我們的生命或心靈可能有框框
[00:11:10.360 --> 00:11:12.360]  我們有時在框框裏面
[00:11:12.360 --> 00:11:14.360]  未必會突破到
[00:11:14.360 --> 00:11:16.360]  總之我是這樣做人的
[00:11:16.360 --> 00:11:18.360]  或者我已經發揮到盡
[00:11:18.360 --> 00:11:20.360]  你時會這樣想
[00:11:20.360 --> 00:11:21.360]  是的
[00:11:21.360 --> 00:11:23.360]  有框框都很正常
[00:11:23.360 --> 00:11:24.360]  有限制都很正常
[00:11:24.360 --> 00:11:26.360]  同樣我們都有優勢
[00:11:26.360 --> 00:11:28.360]  很願意在知己裏面
[00:11:28.360 --> 00:11:30.360]  你更加發展
[00:11:30.360 --> 00:11:34.360]  更加讓你的優勢擴展出去
[00:11:34.360 --> 00:11:35.360]  提一提
[00:11:35.360 --> 00:11:37.360]  這不是為你自己的前途
[00:11:37.360 --> 00:11:39.360]  為你自己的成功感去發揮
[00:11:39.360 --> 00:11:42.360]  這是為成就主的大事
[00:11:42.360 --> 00:11:45.360]  來突破限制
[00:11:45.360 --> 00:11:46.360]  除了知己
[00:11:46.360 --> 00:11:47.360]  我們要知彼
[00:11:47.360 --> 00:11:49.360]  好像費力
[00:11:49.360 --> 00:11:51.360]  他說我已經認識舊約聖經很清楚
[00:11:51.360 --> 00:11:53.360]  對尼塞亞
[00:11:53.360 --> 00:11:56.360]  直至他親自見到耶穌
[00:11:56.360 --> 00:11:58.360]  跟隨他
[00:11:58.360 --> 00:11:59.360]  跟隨了他多久?
[00:11:59.360 --> 00:12:01.360]  門徒跟隨耶穌
[00:12:01.360 --> 00:12:03.360]  三年多
[00:12:03.360 --> 00:12:06.360]  聽到很多耶穌自己對他的宣稱
[00:12:06.360 --> 00:12:07.360]  耶穌的教導
[00:12:07.360 --> 00:12:09.360]  關注天國的奧秘
[00:12:09.360 --> 00:12:11.360]  還有經歷了很多親自見到耶穌
[00:12:11.360 --> 00:12:13.360]  行的神蹟
[00:12:13.360 --> 00:12:14.360]  歧視
[00:12:14.360 --> 00:12:15.360]  治病
[00:12:15.360 --> 00:12:16.360]  趕鬼
[00:12:16.360 --> 00:12:20.360]  這些都成為了門徒心裏面的信靠
[00:12:20.360 --> 00:12:22.360]  信心
[00:12:22.360 --> 00:12:24.360]  他知道耶穌是誰
[00:12:24.360 --> 00:12:26.360]  他知道像下面的宣稱
[00:12:26.360 --> 00:12:28.360]  去到《馬太福音》十六章
[00:12:28.360 --> 00:12:30.360]  十五到十六節
[00:12:30.360 --> 00:12:32.360]  耶穌問門徒
[00:12:32.360 --> 00:12:34.360]  你們說我是誰?
[00:12:34.360 --> 00:12:36.360]  門徒當中彼得出來做代表
[00:12:36.360 --> 00:12:38.360]  來回應
[00:12:38.360 --> 00:12:39.360]  你是基督
[00:12:39.360 --> 00:12:41.360]  是永生上帝的兒子
[00:12:41.360 --> 00:12:44.360]  這不單是宣稱
[00:12:44.360 --> 00:12:45.360]  這意思是
[00:12:45.360 --> 00:12:48.360]  你就是那位創造主
[00:12:48.360 --> 00:12:52.360]  我很願意跟隨你
[00:12:52.360 --> 00:12:55.360]  我會將生命毀生給你
[00:12:55.360 --> 00:12:57.360]  這不單是宣稱
[00:12:57.360 --> 00:13:00.360]  這是一個心智的宣告
[00:13:00.360 --> 00:13:03.360]  你配得我一生緊緊追隨你
[00:13:03.360 --> 00:13:05.360]  而且將我自己呈獻
[00:13:05.360 --> 00:13:08.360]  我的人生給你
[00:13:08.360 --> 00:13:10.360]  我們有沒有好好知己
[00:13:10.360 --> 00:13:15.360]  和好好認識主耶穌
[00:13:15.360 --> 00:13:17.360]  所以知己知彼
[00:13:17.360 --> 00:13:19.360]  你需要問自己
[00:13:19.360 --> 00:13:24.360]  耶穌在我生命中是一個什麼位置
[00:13:24.360 --> 00:13:27.360]  以前我們讀過一個比喻
[00:13:27.360 --> 00:13:28.360]  當我們信主的時候
[00:13:28.360 --> 00:13:29.360]  我們有一個寶座
[00:13:29.360 --> 00:13:31.360]  生命有一個寶座
[00:13:31.360 --> 00:13:33.360]  這個寶座是以前自己坐的
[00:13:33.360 --> 00:13:34.360]  我們信主之後
[00:13:34.360 --> 00:13:35.360]  我們說邀請耶穌
[00:13:35.360 --> 00:13:36.360]  耶穌啊耶穌
[00:13:36.360 --> 00:13:39.360]  你坐上這個寶座上
[00:13:39.360 --> 00:13:41.360]  以至我是你的僕人
[00:13:41.360 --> 00:13:45.360]  我願意按你的心意來生活
[00:13:45.360 --> 00:13:47.360]  但實際上不知道是不是這樣
[00:13:47.360 --> 00:13:49.360]  可能我們坐一半
[00:13:49.360 --> 00:13:50.360]  耶穌坐一半
[00:13:50.360 --> 00:13:54.360]  甚至耶穌可能沒機會坐上去
[00:13:54.360 --> 00:13:57.360]  所以我們問主耶穌
[00:13:57.360 --> 00:13:59.360]  你在我生命中是一個什麼位置
[00:13:59.360 --> 00:14:03.360]  我是否真真正正信靠你
[00:14:03.360 --> 00:14:05.360]  以你為我的主
[00:14:05.360 --> 00:14:06.360]  我生命的主宰
[00:14:06.360 --> 00:14:09.360]  我的人生要來交託你
[00:14:09.360 --> 00:14:12.360]  和我要真真正正跟隨你
[00:14:12.360 --> 00:14:15.360]  所以知己知彼是我們最基礎的
[00:14:15.360 --> 00:14:20.360]  以至我們知道人生怎樣為主來擺上
[00:14:20.360 --> 00:14:23.360]  第二點就是接受考驗
[00:14:23.360 --> 00:14:24.360]  說起考驗
[00:14:24.360 --> 00:14:27.360]  不知道你覺得自己經常都面對考驗
[00:14:27.360 --> 00:14:30.360]  和樂於接受考驗
[00:14:30.360 --> 00:14:32.360]  我嘗試這樣說
[00:14:32.360 --> 00:14:34.360]  其實BB仔
[00:14:34.360 --> 00:14:35.360]  由BB講起
[00:14:35.360 --> 00:14:37.360]  BB離開媽媽的肚子
[00:14:37.360 --> 00:14:39.360]  生出來的時候
[00:14:39.360 --> 00:14:40.360]  第一個考驗是什麼
[00:14:40.360 --> 00:14:41.360]  知不知道
[00:14:41.360 --> 00:14:42.360]  第一個考驗
[00:14:42.360 --> 00:14:45.360]  有沒有讀大學的
[00:14:45.360 --> 00:14:47.360]  或者做護理的
[00:14:47.360 --> 00:14:50.360]  BB第一個考驗是呼吸
[00:14:50.360 --> 00:14:52.360]  他在媽媽的肚子裡
[00:14:52.360 --> 00:14:54.360]  他不是靠自己的肺呼吸
[00:14:54.360 --> 00:14:58.360]  他靠池帶來供應氧氣和氧份給他
[00:14:58.360 --> 00:15:00.360]  所以BB出生之後
[00:15:00.360 --> 00:15:01.360]  第一件事
[00:15:01.360 --> 00:15:03.360]  他要張開他的肺
[00:15:03.360 --> 00:15:06.360]  他要擴張他的胸腔
[00:15:06.360 --> 00:15:08.360]  以至來呼吸
[00:15:08.360 --> 00:15:11.360]  之後就不用靠媽媽
[00:15:11.360 --> 00:15:13.360]  其實需要靠池帶供應
[00:15:13.360 --> 00:15:15.360]  所以你看到有時電視這樣拍
[00:15:15.360 --> 00:15:17.360]  拍BB的屁股
[00:15:17.360 --> 00:15:19.360]  讓他大聲哭
[00:15:19.360 --> 00:15:22.360]  哭的時候他就擴張他的肺
[00:15:22.360 --> 00:15:26.360]  以至啟動心肺的肺系統
[00:15:26.360 --> 00:15:28.360]  自己來呼吸
[00:15:28.360 --> 00:15:30.360]  第二個考驗
[00:15:30.360 --> 00:15:34.360]  BB原來是吸啜
[00:15:34.360 --> 00:15:35.360]  吸啜
[00:15:35.360 --> 00:15:38.360]  因為他之後就開始吃奶奶
[00:15:38.360 --> 00:15:42.360]  他要靠自己來啜奶奶
[00:15:42.360 --> 00:15:45.360]  所以他要啟動自己啜的行動
[00:15:45.360 --> 00:15:46.360]  你可以這樣說
[00:15:46.360 --> 00:15:47.360]  是天賦給他的
[00:15:47.360 --> 00:15:49.360]  但他也要啟動
[00:15:49.360 --> 00:15:50.360]  所以這是一個考驗
[00:15:50.360 --> 00:15:52.360]  如果BB不啟動呼吸
[00:15:52.360 --> 00:15:54.360]  不啟動自己吃奶
[00:15:54.360 --> 00:15:58.360]  他的生命面對很多危險
[00:15:58.360 --> 00:16:01.360]  還有一歲的BB幾乎會走路
[00:16:01.360 --> 00:16:07.360]  但BB爬行、轉身、站立和起步走
[00:16:07.360 --> 00:16:09.360]  跌了多少次?
[00:16:09.360 --> 00:16:10.360]  有沒有想過?
[00:16:10.360 --> 00:16:12.360]  跌得瘀青
[00:16:12.360 --> 00:16:13.360]  跌得呱呱叫
