
[00:00:00.000 --> 00:00:11.000]  小姓姚,我跟姚中怡無關,因為我中學會考中文剛剛合格,如果有關應該不止合格
[00:17:04.000 --> 00:17:08.000]  因為那時是如月節的時間
[00:17:08.000 --> 00:17:11.000]  對猶太人來說是一個大節日
[00:17:11.000 --> 00:17:16.000]  就像我們今天中秋新年或聖誕節
[00:17:16.000 --> 00:17:18.000]  通常都很晚睡
[00:17:18.000 --> 00:17:20.000]  我們就開派對
[00:17:20.000 --> 00:17:24.000]  他們會讀聖經、唱詩歌
[00:17:24.000 --> 00:17:26.000]  想起上帝的救贖
[00:17:26.000 --> 00:17:29.000]  他們那個日子習慣了晚睡
[00:17:29.000 --> 00:17:35.000]  所以在那個時刻睡覺
[00:17:35.000 --> 00:17:39.000]  就因為耶穌進入耶路撒冷後
[00:17:39.000 --> 00:17:41.000]  每晚都會這樣祈禱
[00:17:41.000 --> 00:17:44.000]  只是一個很平常的晚上
[00:17:44.000 --> 00:17:47.000]  他們會在這麼關鍵的時候睡覺
[00:17:47.000 --> 00:17:52.000]  可能因為不覺得很關鍵
[00:17:52.000 --> 00:17:56.000]  我們有沒有在平常、平凡的日子裡察覺
[00:17:56.000 --> 00:18:01.000]  一個忠心僕人的心態就是常作準備
[00:18:01.000 --> 00:18:04.000]  如果家裡有傭人
[00:18:04.000 --> 00:18:06.000]  你信不過他你會怎樣
[00:18:06.000 --> 00:18:09.000]  就在營裡檢查
[00:18:09.000 --> 00:18:12.000]  你想不想上帝這樣檢查你
[00:18:12.000 --> 00:18:15.000]  你可能可以自己關掉螢幕
[00:18:15.000 --> 00:18:18.000]  你斷絕跟他的交往就行了
[00:18:18.000 --> 00:18:19.000]  你也不想
[00:18:19.000 --> 00:18:23.000]  正如一個這樣的例子
[00:18:23.000 --> 00:18:26.000]  耶穌在最後一課用這三個A
[00:18:26.000 --> 00:18:29.000]  問心、敏銳和察覺
[00:18:29.000 --> 00:18:33.000]  他看到門徒好像是胖子
[00:18:33.000 --> 00:18:36.000]  做不到
[00:18:36.000 --> 00:18:39.000]  但其實他們的故事剛剛開始
[00:18:39.000 --> 00:18:42.000]  因為耶穌不是要刺他們的錯處
[00:18:42.000 --> 00:18:44.000]  說你們不行
[00:18:44.000 --> 00:18:49.000]  耶穌是要令他們回轉
[00:18:49.000 --> 00:18:53.000]  透過剛才這三個A
[00:18:53.000 --> 00:18:55.000]  他們要學一生的功課
[00:18:55.000 --> 00:18:57.000]  而一生的功課是什麼呢
[00:18:57.000 --> 00:19:00.000]  我用另外三個A來跟大家分享
[00:19:00.000 --> 00:19:03.000]  再加一個P
[00:19:03.000 --> 00:19:04.000]  也給我們一個學習
[00:19:04.000 --> 00:19:06.000]  耶穌跟門徒上完最後一課之後
[00:19:06.000 --> 00:19:12.000]  他們繼續學習一生的功課
[00:19:12.000 --> 00:19:14.000]  在《約翰福音》才有記載的
[00:19:14.000 --> 00:19:18.000]  就是耶穌跟彼得說的
[00:19:18.000 --> 00:19:22.000]  就是加利利海的故事
[00:19:22.000 --> 00:19:24.000]  耶穌對彼得說: 伊斯漢爾之西門
[00:19:24.000 --> 00:19:28.000]  你愛我比這些更深嗎?
[00:19:28.000 --> 00:19:31.000]  耶穌多少次問彼得?
[00:19:31.000 --> 00:19:32.000]  三次是嗎?
[00:19:32.000 --> 00:19:35.000]  是第一次才加了這些
[00:19:35.000 --> 00:19:38.000]  第三次沒有了
[00:19:38.000 --> 00:19:41.000]  主啊!你知道我愛你
[00:19:41.000 --> 00:19:50.000]  你猜彼得的這些是什麼呢?
[00:19:50.000 --> 00:19:53.000]  賢才?榮譽?
[00:19:53.000 --> 00:19:59.000]  他可以為了國家大業犧牲
[00:19:59.000 --> 00:20:00.000]  應該不是很看重命
[00:20:00.000 --> 00:20:02.000]  我相信他是真心的
[00:20:02.000 --> 00:20:06.000]  他看重什麼呢?
[00:20:06.000 --> 00:20:08.000]  要在神的國有榮譽?
[00:20:08.000 --> 00:20:11.000]  所以當耶穌跟他說
[00:20:11.000 --> 00:20:13.000]  他會死得很慘的時候
[00:20:13.000 --> 00:20:15.000]  他就問旁邊那個人怎麼樣
[00:20:15.000 --> 00:20:17.000]  我們也問問自己
[00:20:17.000 --> 00:20:23.000]  我們的姐姐是什麼?
[00:20:23.000 --> 00:20:24.000]  如果我們答不到我們的姐姐
[00:20:24.000 --> 00:20:31.000]  我們也不能回答耶穌
[00:20:31.000 --> 00:20:32.000]  在馬科網十章
[00:20:32.000 --> 00:20:34.000]  彼得已經回答了耶穌一次
[00:20:34.000 --> 00:20:37.000]  我已經撇下一齊跟從你了
[00:20:37.000 --> 00:20:38.000]  這個說話是耶穌說
[00:20:38.000 --> 00:20:42.000]  有錢人進不了天國的時候說的
[00:20:42.000 --> 00:20:43.000]  接著剛才的經文
[00:20:43.000 --> 00:20:45.000]  彼得說:我跟你死
[00:20:45.000 --> 00:20:48.000]  我不會不回應你的
[00:20:48.000 --> 00:20:50.000]  然後就走了
[00:20:50.000 --> 00:20:51.000]  這些姐姐是什麼呢?
[00:20:51.000 --> 00:20:58.000]  是否名字自尊自矣?
[00:20:58.000 --> 00:21:02.000]  你記不記得阿榮在上一篇講到
[00:21:02.000 --> 00:21:06.000]  他講按木這個分享
[00:21:06.000 --> 00:21:09.000]  我以前回教會的中派
[00:21:09.000 --> 00:21:12.000]  大概三四年就按木了
[00:21:12.000 --> 00:21:13.000]  為什麼呢?
[00:21:13.000 --> 00:21:18.000]  中派覺得木屍才是一個完整的木跡
[00:21:18.000 --> 00:21:19.000]  並且是清黃不接
[00:21:19.000 --> 00:21:21.000]  所以很快就按木了
[00:21:21.000 --> 00:21:22.000]  有時候也會想
[00:21:22.000 --> 00:21:23.000]  我在我的侍奉中
[00:21:23.000 --> 00:21:25.000]  會不會也被這些東西想了想
[00:21:25.000 --> 00:21:28.000]  會不會是中派會比較好呢?
[00:21:28.000 --> 00:21:29.000]  但我認識一個木者
[00:21:29.000 --> 00:21:32.000]  他木了二十多年
[00:21:32.000 --> 00:21:35.000]  教會也不斷想按木
[00:21:35.000 --> 00:21:36.000]  按的時候
[00:21:36.000 --> 00:21:38.000]  他跟我分享
[00:21:38.000 --> 00:21:40.000]  我很清楚我的呼召是
[00:21:40.000 --> 00:21:42.000]  要做前善木養
[00:21:42.000 --> 00:21:44.000]  要麻生關顧
[00:21:44.000 --> 00:21:46.000]  如果按了木
[00:21:46.000 --> 00:21:50.000]  我知道要處理很多行政管理的時候
[00:21:50.000 --> 00:21:51.000]  我做不到那些東西
[00:21:51.000 --> 00:21:52.000]  其實對我來說
[00:21:52.000 --> 00:21:54.000]  不需要一個木屍
[00:21:54.000 --> 00:21:56.000]  因為弟兄姊妹也不看我
