
[00:00:00.000 --> 00:00:02.000]  我都醒不起如虎騎
[00:02:07.560 --> 00:02:09.560]  通常是甚麼日糧
[00:02:09.560 --> 00:02:13.560]  每天有一篇文章、一段經文
[00:02:13.560 --> 00:02:20.560]  通常會加一些見證、例子
[00:02:20.560 --> 00:02:21.560]  或是怎樣應用
[00:02:21.560 --> 00:02:23.560]  一頁很快
[00:02:23.560 --> 00:02:31.560]  我想這是出自一個靈修材料
[00:02:31.560 --> 00:02:32.560]  待會我會說甚麼
[00:02:32.560 --> 00:02:35.560]  如果這樣的教導告訴我們
[00:02:35.560 --> 00:02:39.560]  我們便要以善勝惡
[00:02:39.560 --> 00:02:41.560]  以德報怨
[00:02:41.560 --> 00:02:43.560]  因為我們可以得到神賞賜
[00:02:43.560 --> 00:02:45.560]  那為何要用這段經文呢?
[00:02:45.560 --> 00:02:47.560]  很多經文都可以
[00:02:47.560 --> 00:02:50.560]  慢慢我對於那些
[00:02:50.560 --> 00:02:52.560]  因為它沒有釋經
[00:02:52.560 --> 00:02:58.560]  那些例子太極端
[00:02:58.560 --> 00:03:01.560]  因為被人惡待才能實踐
[00:03:01.560 --> 00:03:02.560]  我又沒有
[00:03:02.560 --> 00:03:05.560]  我平時都沒有被人罵
[00:03:05.560 --> 00:03:06.560]  或者我被人罵了便離開
[00:03:06.560 --> 00:03:07.560]  我實踐不了
[00:03:07.560 --> 00:03:08.560]  那怎麼辦呢?
[00:03:08.560 --> 00:03:12.560]  我不是叫大家不要靈修
[00:03:12.560 --> 00:03:13.560]  不要誤會
[00:03:13.560 --> 00:03:17.560]  我只是說我對這種靈修材料不太滿意
[00:03:17.560 --> 00:03:19.560]  情況就像
[00:03:19.560 --> 00:03:22.560]  我因為看龍珠
[00:03:22.560 --> 00:03:24.560]  我很喜歡看漫畫
[00:03:24.560 --> 00:03:25.560]  很喜歡看龍珠
[00:03:25.560 --> 00:03:27.560]  在某個時候我便發現
[00:03:27.560 --> 00:03:28.560]  我看不滿意龍珠
[00:03:28.560 --> 00:03:29.560]  我要去畫
[00:03:29.560 --> 00:03:30.560]  然後再去畫
[00:03:30.560 --> 00:03:32.560]  所以我昨天也不開心
[00:03:32.560 --> 00:03:35.560]  知道是甚麼事便算了
[00:03:35.560 --> 00:03:39.560]  我不滿足
[00:03:39.560 --> 00:03:41.560]  我去釋經
[00:03:41.560 --> 00:03:43.560]  先說說這個系列
[00:03:43.560 --> 00:03:46.560]  我跟盧光榮和梁國雄說的甚麼關係
[00:03:46.560 --> 00:03:48.560]  就是關於這本書
[00:03:48.560 --> 00:03:49.560]  這本靈修書
[00:03:49.560 --> 00:03:51.560]  我為何不滿意呢?
[00:03:51.560 --> 00:03:55.560]  我覺得這些靈修材料是好的
[00:03:55.560 --> 00:03:57.560]  將一些經文濃縮
[00:03:57.560 --> 00:03:58.560]  但我看完
[00:03:58.560 --> 00:04:00.560]  剛好好像經文的解釋
[00:04:00.560 --> 00:04:03.560]  我們要以愛勝過世界
[00:04:03.560 --> 00:04:05.560]  我當時覺得這些教導是很適合的
[00:04:05.560 --> 00:04:07.560]  但很快便會忘記
[00:04:07.560 --> 00:04:09.560]  而且是默暗抽象
[00:04:09.560 --> 00:04:11.560]  沒有實踐機會
[00:04:11.560 --> 00:04:14.560]  要不就是範圍太廣
[00:04:14.560 --> 00:04:18.560]  我要以善不要以惡報惡
[00:04:18.560 --> 00:04:21.560]  我的愛要去到甚麼層面呢?
[00:04:21.560 --> 00:04:29.560]  是否我去酒吧跟別人跳機
[00:04:29.560 --> 00:04:31.560]  然後用我愛你、祝福你
[00:04:31.560 --> 00:04:33.560]  當然不是
[00:04:33.560 --> 00:04:34.560]  或是要求
[00:04:34.560 --> 00:04:35.560]  我想不到要求有多高
[00:04:35.560 --> 00:04:36.560]  可以很高
[00:04:36.560 --> 00:04:38.560]  跟自己說暫時做不到
[00:04:38.560 --> 00:04:40.560]  太高要求了
[00:04:40.560 --> 00:04:42.560]  這些教導
[00:04:42.560 --> 00:04:44.560]  最後便跟神說
[00:04:44.560 --> 00:04:48.560]  我軟弱,做不到
[00:04:48.560 --> 00:04:53.560]  上次我跟盧光榮談過
[00:04:53.560 --> 00:04:57.560]  因為我跟他前後討論這個系列
[00:04:57.560 --> 00:04:59.560]  我談過怎樣說
[00:04:59.560 --> 00:05:01.560]  他說會留一個引子給我
[00:05:01.560 --> 00:05:04.560]  上次他說祝福那部分
[00:05:04.560 --> 00:05:05.560]  他沒有
[00:05:05.560 --> 00:05:06.560]  但不要緊
[00:05:06.560 --> 00:05:09.560]  我會不斷引用盧光榮做例子
[00:05:09.560 --> 00:05:11.560]  我忍不住
[00:05:11.560 --> 00:05:12.560]  我不服氣
[00:05:12.560 --> 00:05:13.560]  我悉經了
[00:05:13.560 --> 00:05:15.560]  但這部分我會很快過
[00:05:15.560 --> 00:05:16.560]  如果你覺得我說得太快
[00:05:16.560 --> 00:05:18.560]  你可以找我
[00:05:18.560 --> 00:05:19.560]  在修辭上
[00:05:19.560 --> 00:05:21.560]  不要以惡報惡
[00:05:21.560 --> 00:05:22.560]  以辱罵還辱罵
[00:05:22.560 --> 00:05:23.560]  都要祝福
[00:05:23.560 --> 00:05:27.560]  你好像覺得它是在解決
[00:05:27.560 --> 00:05:30.560]  我們如何面對惡的問題
[00:05:30.560 --> 00:05:31.560]  有人惡待我們
[00:05:31.560 --> 00:05:33.560]  有人辱罵我們
[00:05:33.560 --> 00:05:35.560]  對我們好壞
[00:05:35.560 --> 00:05:36.560]  我們如何面對
[00:05:36.560 --> 00:05:39.560]  拆解的方法就是要祝福
[00:05:39.560 --> 00:05:41.560]  是這樣嗎
[00:05:41.560 --> 00:05:42.560]  但不是的
[00:05:42.560 --> 00:05:43.560]  你想想
[00:05:43.560 --> 00:05:45.560]  如果他
[00:05:45.560 --> 00:05:49.560]  我用修辭來跟大家說
[00:05:49.560 --> 00:05:51.560]  如果他不要以惡報惡
[00:05:51.560 --> 00:05:53.560]  即是對我們有惡
[00:05:53.560 --> 00:05:55.560]  是否即是說
[00:05:55.560 --> 00:06:00.560]  同一班會以惡報惡的人說
[00:06:00.560 --> 00:06:01.560]  我正如我這樣
[00:06:01.560 --> 00:06:02.560]  有人惡待我
[00:06:02.560 --> 00:06:03.560]  我走
[00:06:03.560 --> 00:06:04.560]  我為何要惡待他
[00:06:04.560 --> 00:06:06.560]  這樣就不可以
[00:06:06.560 --> 00:06:07.560]  所以他不是在解決
[00:06:07.560 --> 00:06:09.560]  如何面對惡的問題
[00:06:09.560 --> 00:06:10.560]  大家有否留意
[00:06:10.560 --> 00:06:12.560]  如果他的對象
[00:06:12.560 --> 00:06:14.560]  如果他真心地說
[00:06:14.560 --> 00:06:16.560]  是真的會惡待人的人
[00:06:16.560 --> 00:06:17.560]  但不要惡待
[00:06:17.560 --> 00:06:19.560]  你就祝福
[00:06:19.560 --> 00:06:20.560]  第二
[00:06:20.560 --> 00:06:21.560]  從上下文體
[00:06:21.560 --> 00:06:22.560]  因為彼得前書
[00:06:22.560 --> 00:06:26.560]  由第一章到第五章都在說
[00:06:26.560 --> 00:06:30.560]  基督徒在那一刻
[00:06:30.560 --> 00:06:32.560]  第一讀者正面對的是
[00:06:32.560 --> 00:06:35.560]  被人嫌棄
[00:06:35.560 --> 00:06:37.560]  被人歧視
[00:06:37.560 --> 00:06:39.560]  被人不明白
[00:06:39.560 --> 00:06:41.560]  被人毀謗
[00:06:41.560 --> 00:06:43.560]  所以很多教徒
[00:06:43.560 --> 00:06:44.560]  他的經文就說
[00:06:44.560 --> 00:06:48.560]  彼得前書第一章已經說
[00:06:48.560 --> 00:06:50.560]  你們遇到大事
[00:06:50.560 --> 00:06:52.560]  都要喜樂
[00:06:52.560 --> 00:06:56.560]  通常都會改字眼
[00:06:56.560 --> 00:06:58.560]  遇到事態就要大喜樂
[00:06:58.560 --> 00:06:59.560]  大喜樂
[00:06:59.560 --> 00:07:01.560]  很多經文都說這些
[00:07:01.560 --> 00:07:03.560]  但他教我們
[00:07:03.560 --> 00:07:05.560]  如何在一個被人憎恨
[00:07:05.560 --> 00:07:06.560]  或不明白
[00:07:06.560 --> 00:07:09.560]  毀謗的社會裏
[00:07:09.560 --> 00:07:11.560]  基督徒如何自處
[00:07:11.560 --> 00:07:13.560]  如何與身邊的人相處
[00:07:13.560 --> 00:07:17.560]  他也不只是說
[00:07:17.560 --> 00:07:19.560]  他說的惡
[00:07:19.560 --> 00:07:21.560]  是第一讀者經常面對的處境
[00:07:21.560 --> 00:07:24.560]  與我們又很不同
[00:07:24.560 --> 00:07:25.560]  第三
[00:07:25.560 --> 00:07:26.560]  從歷史裏
[00:07:26.560 --> 00:07:27.560]  彼得前書寫
[00:07:27.560 --> 00:07:31.560]  大概是主後六十多年
[00:07:31.560 --> 00:07:34.560]  大概是耶穌升天三十多年
[00:07:34.560 --> 00:07:37.560]  福音書就有些未寫
[00:07:37.560 --> 00:07:39.560]  面對處境就是
[00:07:39.560 --> 00:07:41.560]  尼祿王不斷迫害基督徒
[00:07:41.560 --> 00:07:43.560]  但在羅馬城那邊
[00:07:43.560 --> 00:07:47.560]  彼得前書的受眾是另一些城市
[00:07:47.560 --> 00:07:50.560]  但他也知道羅馬城那邊
[00:07:50.560 --> 00:07:52.560]  被人迫害得很厲害
[00:07:52.560 --> 00:07:56.560]  外邦的人信了耶穌
[00:07:56.560 --> 00:07:57.560]  他們又不明白
[00:07:57.560 --> 00:08:00.560]  究竟耶穌或基督徒是甚麼
[00:08:00.560 --> 00:08:03.560]  他們信很多神
[00:08:03.560 --> 00:08:05.560]  這個宗教一神
[00:08:05.560 --> 00:08:06.560]  即是怎樣
[00:08:06.560 --> 00:08:10.560]  猶太人改信耶穌又很慘
[00:08:10.560 --> 00:08:14.560]  因為他們好像背棄了祖宗
[00:08:14.560 --> 00:08:16.560]  六親不認
[00:08:16.560 --> 00:08:18.560]  整個宗族信開猶太教
[00:08:18.560 --> 00:08:20.560]  就會與他割席
[00:08:20.560 --> 00:08:21.560]  他們面對的處境
[00:08:21.560 --> 00:08:25.560]  與我們今天處境很不同
[00:08:25.560 --> 00:08:27.560]  悉完經之後
[00:08:27.560 --> 00:08:28.560]  我發現
[00:08:28.560 --> 00:08:32.560]  我們今天有沒有這樣的處境
[00:08:32.560 --> 00:08:33.560]  我們做基督徒
[00:08:33.560 --> 00:08:34.560]  今天去香港
[00:08:34.560 --> 00:08:35.560]  可能有的
[00:08:35.560 --> 00:08:38.560]  可能在在你真的因為信耶穌
[00:08:38.560 --> 00:08:40.560]  被人歧視
[00:08:40.560 --> 00:08:42.560]  被人欺凌
[00:08:42.560 --> 00:08:45.560]  你跟牧者說或跟我們說
[00:08:45.560 --> 00:08:46.560]  因為我想像不到
[00:08:46.560 --> 00:08:47.560]  可能有的
[00:08:47.560 --> 00:08:49.560]  但我問過同工
[00:08:49.560 --> 00:08:51.560]  你覺得我們今天基督徒
[00:08:51.560 --> 00:08:52.560]  和社會
[00:08:52.560 --> 00:08:53.560]  你覺得我們像Dr.K
[00:08:53.560 --> 00:08:55.560]  還是像另一邊
[00:08:55.560 --> 00:08:58.560]  他說當然像Dr.K
[00:08:58.560 --> 00:08:59.560]  經常叫人不要這樣
[00:08:59.560 --> 00:09:01.560]  不要那樣
[00:09:01.560 --> 00:09:02.560]  所以我調亂了
[00:09:02.560 --> 00:09:04.560]  當然像另一個
[00:09:04.560 --> 00:09:05.560]  調亂了
[00:09:05.560 --> 00:09:06.560]  經常叫人不要這樣
[00:09:06.560 --> 00:09:07.560]  不要這樣
[00:09:07.560 --> 00:09:08.560]  不要這樣
[00:09:08.560 --> 00:09:09.560]  我們被人的印象
[00:09:09.560 --> 00:09:12.560]  原來可能是惡毒人
[00:09:12.560 --> 00:09:13.560]  那怎麼辦呢
[00:09:13.560 --> 00:09:16.560]  經文沒有教導
[00:09:16.560 --> 00:09:22.560]  它其實不是說我們怎樣面對惡
[00:09:22.560 --> 00:09:26.560]  它是說我們怎樣去看祝福
[00:09:26.560 --> 00:09:28.560]  我們應該從這三方面反思
[00:09:28.560 --> 00:09:29.560]  第一
[00:09:29.560 --> 00:09:32.560]  我們為何承受祝福是原因
[00:09:32.560 --> 00:09:33.560]  第二
[00:09:33.560 --> 00:09:35.560]  為何要用祝福去應對
[00:09:35.560 --> 00:09:36.560]  第三
[00:09:36.560 --> 00:09:40.560]  為何彼得會這樣認為
[00:09:40.560 --> 00:09:43.560]  為何要承受祝福是原因
[00:09:43.560 --> 00:09:45.560]  彼得前書說
[00:09:45.560 --> 00:09:47.560]  承受福氣
[00:09:47.560 --> 00:09:50.560]  承受福氣就像承受財產
[00:09:50.560 --> 00:09:52.560]  我怕讀錯了
[00:09:52.560 --> 00:09:55.560]  但希伯來書同樣一個term
[00:09:55.560 --> 00:09:57.560]  用承受福氣
[00:09:57.560 --> 00:09:59.560]  在舊約
[00:09:59.560 --> 00:10:01.560]  以素和雅各
[00:10:01.560 --> 00:10:05.560]  以素興漢的祝福
[00:10:05.560 --> 00:10:09.560]  當他想要承受祝福時
[00:10:09.560 --> 00:10:10.560]  就沒有機會了
[00:10:10.560 --> 00:10:12.560]  祝福完全是一個字
[00:10:12.560 --> 00:10:14.560]  承受了一個字
[00:10:14.560 --> 00:10:16.560]  所以弟兄姊妹
[00:10:16.560 --> 00:10:20.560]  祝福不是說
[00:10:20.560 --> 00:10:22.560]  你想按心意
[00:10:22.560 --> 00:10:24.560]  我要就要
[00:10:24.560 --> 00:10:26.560]  不要就給其他人
[00:10:26.560 --> 00:10:27.560]  不要緊
[00:10:27.560 --> 00:10:29.560]  不是這樣
[00:10:29.560 --> 00:10:33.560]  祝福也不是祝你身體健康
[00:10:33.560 --> 00:10:36.560]  讓我們順風順水
[00:10:36.560 --> 00:10:38.560]  完全不是這樣
[00:10:38.560 --> 00:10:40.560]  聖經說的祝福
[00:10:40.560 --> 00:10:43.560]  是說神同在的記號
[00:10:43.560 --> 00:10:45.560]  是神和你一起
[00:10:45.560 --> 00:10:50.560]  神所賜的一切恩惠都是祝福
[00:10:50.560 --> 00:10:53.560]  不是這一刻
[00:10:53.560 --> 00:10:54.560]  我先不要
[00:10:54.560 --> 00:10:56.560]  我有空就拿回來
[00:10:56.560 --> 00:10:57.560]  不是這樣
[00:10:57.560 --> 00:10:59.560]  是放在信格上
[00:10:59.560 --> 00:11:01.560]  以素就是一個例子
[00:11:01.560 --> 00:11:03.560]  那一刻我先不要
[00:11:03.560 --> 00:11:04.560]  先換湯
[00:11:04.560 --> 00:11:05.560]  之後拿回來
[00:11:05.560 --> 00:11:07.560]  沒有的
[00:11:07.560 --> 00:11:10.560]  彼得句說
[00:11:10.560 --> 00:11:13.560]  好使我們承受福氣
[00:11:13.560 --> 00:11:15.560]  你有多重視
[00:11:15.560 --> 00:11:17.560]  祝福這件事
[00:11:17.560 --> 00:11:19.560]  你有多重視
[00:11:19.560 --> 00:11:21.560]  第二
[00:11:21.560 --> 00:11:23.560]  為何要祝福是應對呢
[00:11:23.560 --> 00:11:27.560]  我不知道你們有沒有人
[00:11:27.560 --> 00:11:29.560]  很討厭他
[00:11:29.560 --> 00:11:33.560]  或者這樣說
[00:11:33.560 --> 00:11:34.560]  你沒有的
[00:11:34.560 --> 00:11:35.560]  你很大愛
[00:11:35.560 --> 00:11:36.560]  但你會有些人覺得
[00:11:36.560 --> 00:11:40.560]  他怎樣都不可能信耶穌
[00:11:40.560 --> 00:11:44.560]  他不配有神的福氣
[00:11:44.560 --> 00:11:46.560]  我不知道聽誰說
[00:11:46.560 --> 00:11:47.560]  有個基督徒
[00:11:47.560 --> 00:11:48.560]  他咒人
[00:11:48.560 --> 00:11:49.560]  咒他說
[00:11:49.560 --> 00:11:51.560]  你以後永遠都不會得到神的祝福
[00:11:51.560 --> 00:11:53.560]  你永遠都不會信主
[00:11:53.560 --> 00:11:55.560]  即是這樣
[00:11:55.560 --> 00:11:58.560]  我本身都很討厭人
[00:11:58.560 --> 00:12:00.560]  飲酒說髒話
[00:12:00.560 --> 00:12:04.560]  我感恩我在十年前認識了盧光榮
[00:12:04.560 --> 00:12:06.560]  如果我在三十年前
[00:12:06.560 --> 00:12:08.560]  二十多年前認識他就糟糕了
[00:12:08.560 --> 00:12:09.560]  這樣的人
[00:12:09.560 --> 00:12:11.560]  一定不可能信耶穌
[00:12:11.560 --> 00:12:13.560]  你沒有的
[00:12:13.560 --> 00:12:15.560]  幸好我沒有這樣的人
[00:12:15.560 --> 00:12:17.560]  因為我幾年前
[00:12:17.560 --> 00:12:18.560]  轉做牧職
[00:12:18.560 --> 00:12:20.560]  他是我的上司
[00:12:20.560 --> 00:12:21.560]  今天不同了
[00:12:21.560 --> 00:12:23.560]  今天他真真有詞
[00:12:23.560 --> 00:12:25.560]  整個牧師
[00:12:25.560 --> 00:12:27.560]  誰可能在三十年前
[00:12:27.560 --> 00:12:29.560]  不可能覺得他得
[00:12:29.560 --> 00:12:31.560]  如果我當時覺得
[00:12:31.560 --> 00:12:33.560]  你一定不可能信耶穌
[00:12:33.560 --> 00:12:35.560]  你這樣的人
[00:12:35.560 --> 00:12:37.560]  神的祝福不可能給你
[00:12:37.560 --> 00:12:38.560]  那就糟糕了
[00:12:38.560 --> 00:12:40.560]  所以弟兄姊妹
[00:12:40.560 --> 00:12:42.560]  既然我們都是用
[00:12:42.560 --> 00:12:46.560]  用重價去買贖
[00:12:46.560 --> 00:12:49.560]  我們有什麼資格
[00:12:49.560 --> 00:12:52.560]  去決定誰得
[00:12:52.560 --> 00:12:54.560]  或者不得
[00:12:54.560 --> 00:12:56.560]  可以承受祝福呢
[00:12:56.560 --> 00:12:59.560]  我們有什麼權利去選擇
[00:12:59.560 --> 00:13:01.560]  我們去不去祝福誰呢
[00:13:01.560 --> 00:13:05.560]  當我們覺得那個人不配
[00:13:05.560 --> 00:13:09.560]  那個人不配得
[00:13:09.560 --> 00:13:12.560]  或者我不想
[00:13:12.560 --> 00:13:13.560]  我不想祝福他
[00:13:13.560 --> 00:13:15.560]  我不想祝福的意思
[00:13:15.560 --> 00:13:17.560]  就是我覺得他沒有資格
[00:13:17.560 --> 00:13:19.560]  和我一樣得到神的恩典
[00:13:19.560 --> 00:13:20.560]  神的恩惠
[00:13:20.560 --> 00:13:22.560]  你就已經
[00:13:22.560 --> 00:13:25.560]  將自己代替了神
[00:13:25.560 --> 00:13:27.560]  所以為什麼要祝福去應對
[00:13:27.560 --> 00:13:29.560]  不是說我們為什麼他
[00:13:29.560 --> 00:13:31.560]  他要
[00:13:31.560 --> 00:13:34.560]  為什麼那個惡待我們
[00:13:34.560 --> 00:13:35.560]  辱罵你的人
[00:13:35.560 --> 00:13:37.560]  為什麼我們要用祝福去對他
[00:13:37.560 --> 00:13:38.560]  而是他
[00:13:38.560 --> 00:13:40.560]  根本在神的眼中
[00:13:40.560 --> 00:13:41.560]  任何人都可以
[00:13:41.560 --> 00:13:43.560]  都應該受祝福的
[00:13:43.560 --> 00:13:45.560]  你有什麼資格不去呢
[00:13:45.560 --> 00:13:47.560]  第三
[00:13:47.560 --> 00:13:49.560]  為什麼彼得會這樣認為呢
[00:13:49.560 --> 00:13:52.560]  如果彼得前書
[00:13:52.560 --> 00:13:54.560]  或者看《史達雄傳》
[00:13:54.560 --> 00:13:56.560]  彼得就是很厲害
[00:13:56.560 --> 00:13:59.560]  說的話就醫好所有人
[00:13:59.560 --> 00:14:01.560]  講道就三千人
[00:14:01.560 --> 00:14:03.560]  五千人信主受針
[00:14:03.560 --> 00:14:04.560]  很厲害
[00:14:04.560 --> 00:14:06.560]  但是大家一說彼得
[00:14:06.560 --> 00:14:08.560]  就想起他以前怎樣
[00:14:08.560 --> 00:14:11.560]  就是爭做大佬
[00:14:11.560 --> 00:14:16.560]  又三次不認主
[00:14:16.560 --> 00:14:19.560]  還有耶穌被捉的時候
[00:14:19.560 --> 00:14:21.560]  割耳朵
[00:14:21.560 --> 00:14:23.560]  以暴易暴
[00:14:23.560 --> 00:14:26.560]  他的理由好像很合理
[00:14:26.560 --> 00:14:28.560]  我要保護我的夫子
[00:14:28.560 --> 00:14:30.560]  保護什麼
[00:14:30.560 --> 00:14:36.560]  所有那些
[00:14:36.560 --> 00:14:39.560]  最近好像很多劇集都在說
[00:14:39.560 --> 00:14:41.560]  那個制度
[00:14:41.560 --> 00:14:43.560]  解決不了那些腐敗問題
[00:14:43.560 --> 00:14:45.560]  所以我用其他人的手法
[00:14:45.560 --> 00:14:49.560]  他的目標是很正義的
[00:14:49.560 --> 00:14:51.560]  很偉大的
[00:14:51.560 --> 00:14:53.560]  做那些地下判官
[00:14:53.560 --> 00:14:55.560]  我現在有很多韓劇都在說
[00:14:55.560 --> 00:14:57.560]  因為做不到
[00:14:57.560 --> 00:15:00.560]  我要給那些壞人更極端的手法
[00:15:00.560 --> 00:15:02.560]  這樣才能制止那些惡劇
[00:15:02.560 --> 00:15:04.560]  理由很好
[00:15:04.560 --> 00:15:06.560]  因為做不到
[00:15:06.560 --> 00:15:11.560]  大大英姊妹
[00:15:11.560 --> 00:15:22.560]  如果你用同樣的方法去對待那些人
[00:15:22.560 --> 00:15:27.560]  其實在神眼中你是沒有分別的
[00:15:27.560 --> 00:15:33.560]  就算你的目標是多麼為神著想
[00:15:33.560 --> 00:15:35.560]  譬如我剛剛彼得
[00:15:35.560 --> 00:15:37.560]  要捉我的夫子
[00:15:37.560 --> 00:15:39.560]  割耳朵
[00:15:39.560 --> 00:15:43.560]  或者有人在你的信仰中
[00:15:43.560 --> 00:15:45.560]  衝擊你的信仰
[00:15:45.560 --> 00:15:47.560]  我為神做點事
[00:15:47.560 --> 00:15:51.560]  這個彼得今天說的話
[00:15:51.560 --> 00:15:54.560]  正正就是他以前會逃避
[00:15:54.560 --> 00:15:57.560]  因為他三前平處
[00:15:57.560 --> 00:15:59.560]  耶穌死了之後
[00:15:59.560 --> 00:16:01.560]  他又回去打魚
[00:16:01.560 --> 00:16:03.560]  他是一個以惡報惡的人
[00:16:03.560 --> 00:16:08.560]  但他今天用一個過來人的身份
[00:16:08.560 --> 00:16:10.560]  他是靠著耶穌的德性
[00:16:10.560 --> 00:16:12.560]  生命見證
[00:16:12.560 --> 00:16:14.560]  他跟讀者說
[00:16:14.560 --> 00:16:16.560]  不要以惡報惡
[00:16:16.560 --> 00:16:18.560]  以辱罵還辱罵
[00:16:18.560 --> 00:16:22.560]  他正正就是以前會做這些事的人
[00:16:22.560 --> 00:16:24.560]  但他今天說
[00:16:24.560 --> 00:16:29.560]  沒有一個人不配受耶穌基督的祝福
[00:16:29.560 --> 00:16:31.560]  因為你們被召
[00:16:31.560 --> 00:16:33.560]  和我彼得一樣
[00:16:33.560 --> 00:16:35.560]  都要承受福氣
[00:16:35.560 --> 00:16:37.560]  因為他經過思煉
[00:16:37.560 --> 00:16:41.560]  經過很多掙扎起跌的肺腑之煉
[00:16:41.560 --> 00:16:44.560]  就是這樣
[00:16:44.560 --> 00:16:48.560]  所以大家聽到盧國明說得很有力
[00:16:48.560 --> 00:16:51.560]  因為他做過他衰過
[00:16:51.560 --> 00:16:55.560]  很多人都說不出他的說話
[00:16:55.560 --> 00:17:01.560]  蘇掌上大家已經想到他以前是怎樣
[00:17:01.560 --> 00:17:03.560]  他今天是怎樣
[00:17:03.560 --> 00:17:04.560]  不說太多了
[00:17:04.560 --> 00:17:05.560]  大家聽得很多
[00:17:05.560 --> 00:17:10.560]  總之就是彼得說這番說話
[00:17:10.560 --> 00:17:14.560]  令到他的讀者回想起
[00:17:14.560 --> 00:17:16.560]  是這樣的
[00:17:16.560 --> 00:17:18.560]  我們可不可以都是這樣呢
[00:17:18.560 --> 00:17:21.560]  我們可不可以都是這樣呢
[00:17:21.560 --> 00:17:24.560]  所以頂智慕今天我們
[00:17:24.560 --> 00:17:27.560]  如果在你的環境裏
[00:17:27.560 --> 00:17:32.560]  你真的有人去惡待你
[00:17:32.560 --> 00:17:33.560]  去歧視你
[00:17:33.560 --> 00:17:34.560]  欺凌你
[00:17:34.560 --> 00:17:37.560]  首先這個經文不是解決你的問題
[00:17:37.560 --> 00:17:43.560]  不是用祝福去抵消你的被欺凌
[00:17:43.560 --> 00:17:45.560]  你想深一層
[00:17:45.560 --> 00:17:49.560]  這個經文是很闊的
[00:17:49.560 --> 00:17:55.560]  以惡報惡
[00:17:55.560 --> 00:17:56.560]  為甚麼叫惡呢
[00:17:56.560 --> 00:17:59.560]  被人打是嗎
[00:17:59.560 --> 00:18:03.560]  或者是被人摸下欺凌是嗎
[00:18:04.560 --> 00:18:06.560]  辱罵你可能覺得是厚的
[00:18:06.560 --> 00:18:07.560]  今時今日的辱罵
[00:18:07.560 --> 00:18:10.560]  也不一定是兜兜面
[00:18:10.560 --> 00:18:11.560]  如果你在網絡
[00:18:11.560 --> 00:18:13.560]  IG Facebook
[00:18:13.560 --> 00:18:15.560]  被人寫壞你的
[00:18:15.560 --> 00:18:16.560]  你怎樣呢
