
[00:00:00.000 --> 00:00:03.000]  大家知不知道今天是甚麼節日?
[00:02:34.000 --> 00:02:35.000]  旺角那個
[00:02:35.000 --> 00:02:37.000]  朗豪坊那條街
[00:02:37.000 --> 00:02:39.000]  然後說,不是,鳥仔街不是這裡
[00:02:39.000 --> 00:02:43.000]  現在在花墟那裡
[00:02:43.000 --> 00:02:44.000]  他說不是那裡
[00:02:44.000 --> 00:02:46.000]  以前是在那裡
[00:02:46.000 --> 00:02:47.000]  帶我們去看
[00:02:47.000 --> 00:02:48.000]  以前鳥仔街
[00:02:48.000 --> 00:02:50.000]  這裡就是康樂街那裡
[00:02:50.000 --> 00:02:52.000]  全部都是賣鳥仔的地方
[00:02:52.000 --> 00:02:53.000]  怎樣怎樣
[00:02:53.000 --> 00:02:55.000]  就介紹那個地方
[00:02:55.000 --> 00:02:57.000]  介紹有什麼做鳥籠
[00:02:57.000 --> 00:02:59.000]  介紹南北鳥籠
[00:02:59.000 --> 00:03:04.000]  就是說現在的鳥籠是會做的
[00:03:04.000 --> 00:03:08.000]  現在鳥仔街只剩下一檔
[00:03:08.000 --> 00:03:10.000]  叫做才記
[00:03:10.000 --> 00:03:12.000]  就說回歷史,香港的歷史
[00:03:12.000 --> 00:03:13.000]  做鳥籠
[00:03:13.000 --> 00:03:15.000]  現在的鳥籠是藝術品
[00:03:15.000 --> 00:03:18.000]  新鳥籠不流行買新鳥籠
[00:03:18.000 --> 00:03:19.000]  喜歡買舊的鳥籠
[00:03:19.000 --> 00:03:22.000]  因為是名家做的鳥籠
[00:03:22.000 --> 00:03:26.000]  壞了一條就會修復一條
[00:03:26.000 --> 00:03:30.000]  你知不知道最近拍賣的鳥籠
[00:03:30.000 --> 00:03:32.000]  賣到多少錢
[00:03:32.000 --> 00:03:34.000]  猜不猜得到
[00:03:34.000 --> 00:03:37.000]  幾千?幾萬?
[00:03:37.000 --> 00:03:39.000]  不是,是八十萬港幣
[00:03:39.000 --> 00:03:42.000]  如果拿鳥籠去酒樓
[00:03:42.000 --> 00:03:46.000]  內行人都會看出你是不是貴還是便宜
[00:03:46.000 --> 00:03:47.000]  去介紹
[00:03:47.000 --> 00:03:49.000]  花紋、鳥籠裡面
[00:03:49.000 --> 00:03:51.000]  哪些是很難做的
[00:03:51.000 --> 00:03:53.000]  介紹名家
[00:03:53.000 --> 00:03:56.000]  帶你去走舊的地方
[00:03:56.000 --> 00:03:59.000]  哪裏有很出名的師傅住在那裏
[00:03:59.000 --> 00:04:01.000]  現在的才記
[00:04:01.000 --> 00:04:02.000]  好像跟著卓應師傅
[00:04:02.000 --> 00:04:03.000]  就是住在那裏
[00:04:03.000 --> 00:04:04.000]  還在位置上
[00:04:04.000 --> 00:04:05.000]  住在那裏
[00:04:05.000 --> 00:04:07.000]  司徒濟
[00:04:07.000 --> 00:04:09.000]  每天都跟著師傅
[00:04:09.000 --> 00:04:10.000]  住在師傅那裏
[00:04:10.000 --> 00:04:13.000]  和他煮飯、洗衣服
[00:04:13.000 --> 00:04:17.000]  教你如何挖竹篾
[00:04:17.000 --> 00:04:18.000]  如何做
[00:04:18.000 --> 00:04:20.000]  就是司徒濟的方法
[00:04:20.000 --> 00:04:23.000]  我想當時學師真的要住在師傅那裏
[00:04:23.000 --> 00:04:25.000]  很不同
[00:04:25.000 --> 00:04:27.000]  其實學師濟和現在的大學
[00:04:27.000 --> 00:04:29.000]  學院濟有什麼不同
[00:04:29.000 --> 00:04:31.000]  我做一個表給大家看看
[00:04:31.000 --> 00:04:32.000]  學徒濟的時候
[00:04:32.000 --> 00:04:33.000]  以前學師
[00:04:33.000 --> 00:04:35.000]  學習方法是手把手
[00:04:35.000 --> 00:04:36.000]  教你一樣教我一樣
[00:04:36.000 --> 00:04:38.000]  捉住手來做
[00:04:38.000 --> 00:04:39.000]  學院派現在講什麼
[00:04:39.000 --> 00:04:40.000]  講理論、講系統
[00:04:40.000 --> 00:04:41.000]  時間
[00:04:41.000 --> 00:04:42.000]  學徒濟是很長的
[00:04:42.000 --> 00:04:44.000]  實戰住在家裏
[00:04:44.000 --> 00:04:46.000]  學院是有週期性
[00:04:46.000 --> 00:04:48.000]  學期可能三年、四年
[00:04:48.000 --> 00:04:50.000]  學徒濟認證是認可
[00:04:50.000 --> 00:04:52.000]  跟著卓應師傅很厲害
[00:04:52.000 --> 00:04:55.000]  學院是頒發證書給你
[00:04:55.000 --> 00:04:57.000]  學徒濟是很專注
[00:04:57.000 --> 00:04:59.000]  只做著龍就做著龍
[00:04:59.000 --> 00:05:01.000]  不會教你圖載員的東西
[00:05:01.000 --> 00:05:02.000]  不會教你
[00:05:02.000 --> 00:05:03.000]  只做著龍
[00:05:03.000 --> 00:05:04.000]  很專注
[00:05:04.000 --> 00:05:05.000]  學院很廣泛
[00:05:05.000 --> 00:05:06.000]  你只學核心學習程式
[00:05:06.000 --> 00:05:08.000]  就要學核心學習程式
[00:05:08.000 --> 00:05:11.000]  學徒濟是講口碑
[00:05:11.000 --> 00:05:13.000]  你跟哪個師傅的
[00:05:13.000 --> 00:05:14.000]  所以你應該行
[00:05:14.000 --> 00:05:16.000]  學院是認可
[00:05:16.000 --> 00:05:18.000]  香港大學、耶魯大學
[00:05:18.000 --> 00:05:19.000]  你認可
[00:05:19.000 --> 00:05:20.000]  那間大學你應該厲害
[00:05:20.000 --> 00:05:21.000]  就應該厲害
[00:05:21.000 --> 00:05:23.000]  我想起我自己
[00:05:23.000 --> 00:05:26.000]  究竟是學院濟還是學徒濟
[00:05:26.000 --> 00:05:28.000]  好像兩樣又不是又是
[00:05:28.000 --> 00:05:29.000]  現在好像沒有學徒
[00:05:29.000 --> 00:05:30.000]  但好像是
[00:05:30.000 --> 00:05:31.000]  說回我以前
[00:05:31.000 --> 00:05:33.000]  我讀書是讀電影的
[00:05:33.000 --> 00:05:35.000]  學院、大學
[00:05:35.000 --> 00:05:36.000]  讀完電影就回香港
[00:05:36.000 --> 00:05:38.000]  進了大台
[00:05:38.000 --> 00:05:42.000]  希望可以運用學院學的東西
[00:05:42.000 --> 00:05:44.000]  誰知是不行的
[00:05:44.000 --> 00:05:46.000]  是一樣都用不到
[00:05:46.000 --> 00:05:47.000]  告訴大家
[00:05:47.000 --> 00:05:50.000]  變了相反是學徒濟
[00:05:50.000 --> 00:05:53.000]  很多年前
[00:05:53.000 --> 00:05:55.000]  大台裡面沒有人讀電影
[00:05:55.000 --> 00:05:57.000]  全部都是紅褲仔根出身
[00:05:57.000 --> 00:05:58.000]  我最記得
[00:05:58.000 --> 00:06:00.000]  第二天上班
[00:06:00.000 --> 00:06:03.000]  高級導演就跟我說
[00:06:03.000 --> 00:06:05.000]  不用教你
[00:06:05.000 --> 00:06:07.000]  你大學已經學了
[00:06:07.000 --> 00:06:08.000]  不打算教你
[00:06:08.000 --> 00:06:09.000]  你懂的
[00:06:09.000 --> 00:06:11.000]  反而更加學不到東西
[00:06:11.000 --> 00:06:12.000]  所以唯一學到
[00:06:12.000 --> 00:06:13.000]  我在大台
[00:06:13.000 --> 00:06:15.000]  學會了到現在
[00:06:15.000 --> 00:06:17.000]  都非常實用
[00:06:17.000 --> 00:06:18.000]  是什麼呢
[00:06:18.000 --> 00:06:20.000]  就是一上班
[00:06:20.000 --> 00:06:21.000]  開始
[00:06:21.000 --> 00:06:24.000]  就被人罵到下班
[00:06:24.000 --> 00:06:27.000]  我已經用了好一點的名詞代替罵
[00:06:27.000 --> 00:06:28.000]  大家明白我的意思吧
[00:06:28.000 --> 00:06:30.000]  就是
[00:06:30.000 --> 00:06:31.000]  不說了
[00:06:31.000 --> 00:06:32.000]  所以就是
[00:06:32.000 --> 00:06:36.000]  由開工被人問候到下班
[00:06:36.000 --> 00:06:37.000]  這是很實用的
[00:06:37.000 --> 00:06:40.000]  練到你的臉皮可以很厚
[00:06:40.000 --> 00:06:42.000]  好像讀書學的東西沒什麼用
[00:06:42.000 --> 00:06:44.000]  再做高級的
[00:06:44.000 --> 00:06:45.000]  升職的時候
[00:06:45.000 --> 00:06:47.000]  不是再做PA
[00:06:47.000 --> 00:06:48.000]  做導演的時候
[00:06:48.000 --> 00:06:50.000]  就開始可以用學院的東西
[00:06:50.000 --> 00:06:51.000]  學了的東西
[00:06:51.000 --> 00:06:53.000]  真的可以用在拍戲
[00:06:53.000 --> 00:06:54.000]  用得著
[00:06:54.000 --> 00:06:55.000]  到了
[00:06:55.000 --> 00:06:56.000]  我轉了工作
[00:06:56.000 --> 00:06:57.000]  做傳導人
[00:06:57.000 --> 00:06:59.000]  究竟我是學院還是學徒呢
[00:06:59.000 --> 00:07:00.000]  又是學院
[00:07:00.000 --> 00:07:01.000]  入神學院讀書
[00:07:01.000 --> 00:07:03.000]  又學了一些東西回來
[00:07:03.000 --> 00:07:04.000]  回來教會有沒有用
[00:07:04.000 --> 00:07:05.000]  仇遠的東西
[00:07:05.000 --> 00:07:07.000]  沒有人告訴你沒有用
[00:07:07.000 --> 00:07:09.000]  大家都說很有用
[00:07:09.000 --> 00:07:11.000]  是有用的
[00:07:11.000 --> 00:07:12.000]  但是
[00:07:12.000 --> 00:07:15.000]  真的來到實際的戰場
[00:07:15.000 --> 00:07:16.000]  即場
[00:07:16.000 --> 00:07:18.000]  實際的即場上
[00:07:18.000 --> 00:07:20.000]  你面對不同弟兄姊妹的需要
[00:07:20.000 --> 00:07:23.000]  你是否真的用得著學院教你的東西
[00:07:23.000 --> 00:07:24.000]  新學院教你的東西
[00:07:24.000 --> 00:07:25.000]  未必的
[00:07:25.000 --> 00:07:27.000]  真的要依靠上帝
[00:07:27.000 --> 00:07:29.000]  去幫助你
[00:07:29.000 --> 00:07:30.000]  跟每一個人談
[00:07:30.000 --> 00:07:31.000]  有什麼要說
[00:07:31.000 --> 00:07:32.000]  有什麼不說
[00:07:32.000 --> 00:07:34.000]  你都要很小心
[00:07:34.000 --> 00:07:36.000]  所以又是像學徒
[00:07:36.000 --> 00:07:37.000]  又像學院
[00:07:37.000 --> 00:07:38.000]  學院也有用
[00:07:38.000 --> 00:07:39.000]  教你講道
[00:07:39.000 --> 00:07:40.000]  都可以用得著
[00:07:40.000 --> 00:07:42.000]  不是完全沒有用
[00:07:42.000 --> 00:07:43.000]  但耶穌對門徒
[00:07:43.000 --> 00:07:45.000]  究竟是學院還是學徒呢
[00:07:45.000 --> 00:07:47.000]  大家想
[00:07:47.000 --> 00:07:48.000]  好像是學徒
[00:07:48.000 --> 00:07:49.000]  好像真的要跟足耶穌
[00:07:49.000 --> 00:07:50.000]  住的
[00:07:50.000 --> 00:07:51.000]  門徒有沒有煮飯
[00:07:51.000 --> 00:07:52.000]  洗衣服
[00:07:52.000 --> 00:07:53.000]  好像沒有提
[00:07:53.000 --> 00:07:54.000]  但好像又要
[00:07:54.000 --> 00:07:55.000]  都是出去買東西吃
[00:07:55.000 --> 00:07:56.000]  不用煮
[00:07:56.000 --> 00:07:57.000]  好像是
[00:07:57.000 --> 00:07:59.000]  我再列入表格看看
[00:07:59.000 --> 00:08:01.000]  耶穌又是怎樣
[00:08:01.000 --> 00:08:02.000]  學習方式
[00:08:02.000 --> 00:08:03.000]  在門徒間
[00:08:03.000 --> 00:08:04.000]  是跟從他
[00:08:04.000 --> 00:08:05.000]  像學徒
[00:08:05.000 --> 00:08:06.000]  時間又像學院
[00:08:06.000 --> 00:08:07.000]  只有三年
[00:08:07.000 --> 00:08:08.000]  多一點都沒有
[00:08:08.000 --> 00:08:10.000]  因為再小只有三年
[00:08:10.000 --> 00:08:12.000]  認證是什麼
[00:08:12.000 --> 00:08:14.000]  能夠稱為使徒
[00:08:14.000 --> 00:08:16.000]  你跟了耶穌就成為使徒
[00:08:16.000 --> 00:08:17.000]  名字都不同
[00:08:17.000 --> 00:08:18.000]  他知識是什麼
[00:08:18.000 --> 00:08:20.000]  耶穌沒有說過知識
[00:08:20.000 --> 00:08:23.000]  很重要是說心態
[00:08:23.000 --> 00:08:25.000]  你做一個使徒
[00:08:25.000 --> 00:08:27.000]  一個門徒的心態是怎樣
[00:08:27.000 --> 00:08:29.000]  他發展是說什麼
[00:08:29.000 --> 00:08:30.000]  不是說口碑
[00:08:30.000 --> 00:08:31.000]  不是說認可
[00:08:31.000 --> 00:08:32.000]  是你自己的行為
[00:08:32.000 --> 00:08:34.000]  怎樣走出來
[00:08:34.000 --> 00:08:36.000]  你教你的行為
[00:08:36.000 --> 00:08:38.000]  別人看不看到你是基督徒
[00:08:38.000 --> 00:08:40.000]  才是一個發展的方向
[00:08:40.000 --> 00:08:41.000]  這是一個
[00:08:41.000 --> 00:08:42.000]  好了,回來了
[00:08:42.000 --> 00:08:43.000]  我們的經文
[00:08:43.000 --> 00:08:44.000]  今天是太馬哈律法
[00:08:44.000 --> 00:08:46.000]  九章35至38
[00:08:46.000 --> 00:08:47.000]  讀給大家聽
[00:08:47.000 --> 00:08:48.000]  耶穌走遍各城各鄉
[00:08:48.000 --> 00:08:50.000]  在會堂裡教訓人
[00:08:50.000 --> 00:08:52.000]  宣講天國的福音
[00:08:52.000 --> 00:08:54.000]  又醫治了各樣的病症
[00:08:54.000 --> 00:08:56.000]  他見到很多人憐憫他們
[00:08:56.000 --> 00:08:57.000]  因為他們困苦流離
[00:08:57.000 --> 00:09:00.000]  如同羊沒有牧人一般
[00:09:00.000 --> 00:09:02.000]  於是對門徒說
[00:09:02.000 --> 00:09:03.000]  要收的莊稼多
[00:09:03.000 --> 00:09:05.000]  做工的人少
[00:09:05.000 --> 00:09:07.000]  所以你們當求莊稼的主
[00:09:07.000 --> 00:09:11.000]  打發工人出去收他的莊稼
[00:09:11.000 --> 00:09:14.000]  今天三點很簡單
[00:09:14.000 --> 00:09:15.000]  三個方向
[00:09:15.000 --> 00:09:16.000]  學道、傳道和行道
[00:09:16.000 --> 00:09:17.000]  非常簡單
[00:09:17.000 --> 00:09:18.000]  學道是什麼
[00:09:18.000 --> 00:09:19.000]  怎樣跟從耶穌
[00:09:19.000 --> 00:09:21.000]  傳道就是你剛才所說
[00:09:21.000 --> 00:09:23.000]  侍奉的心態
[00:09:23.000 --> 00:09:25.000]  應該要怎樣的心態
[00:09:25.000 --> 00:09:28.000]  行道就是能力的來源
[00:09:28.000 --> 00:09:31.000]  才能夠支持你做到盡
[00:09:31.000 --> 00:09:32.000]  如果沒有來源
[00:09:32.000 --> 00:09:35.000]  一會兒就不做了
[00:09:35.000 --> 00:09:37.000]  怎樣才能繼續做
[00:09:37.000 --> 00:09:39.000]  有能力來源支持你
[00:09:39.000 --> 00:09:40.000]  就是行道
[00:09:40.000 --> 00:09:41.000]  首先我們說說
[00:09:41.000 --> 00:09:44.000]  學道是怎樣跟從耶穌
[00:09:44.000 --> 00:09:45.000]  耶穌基督到城獄生
[00:09:45.000 --> 00:09:47.000]  來到世界上
[00:09:47.000 --> 00:09:49.000]  有三件事很重要
[00:09:49.000 --> 00:09:50.000]  成就了三件事
[00:09:50.000 --> 00:09:51.000]  第一就是順服上帝
[00:09:51.000 --> 00:09:52.000]  他會出口服上帝
[00:09:52.000 --> 00:09:53.000]  他會出口服上帝
[00:09:53.000 --> 00:09:54.000]  他會出口服上帝
[00:09:54.000 --> 00:09:55.000]  他會出口服上帝
[00:09:55.000 --> 00:09:56.000]  他會出口服上帝
[00:09:56.000 --> 00:09:57.000]  他會出口服上帝
[00:09:57.000 --> 00:09:58.000]  他會出口服上帝
[00:09:58.000 --> 00:09:59.000]  他會出口服上帝
[00:09:59.000 --> 00:10:00.000]  他會出口服上帝
[00:10:00.000 --> 00:10:01.000]  他會出口服上帝
[00:10:01.000 --> 00:10:02.000]  他會出口服上帝
[00:10:02.000 --> 00:10:03.000]  他會出口服上帝
[00:10:03.000 --> 00:10:04.000]  他會出口服上帝
[00:10:04.000 --> 00:10:05.000]  他會出口服上帝
[00:10:05.000 --> 00:10:06.000]  他會出口服上帝
[00:10:06.000 --> 00:10:07.000]  他會出口服上帝
[00:10:07.000 --> 00:10:08.000]  他會出口服上帝
[00:10:08.000 --> 00:10:09.000]  他會出口服上帝
[00:10:09.000 --> 00:10:10.000]  他會出口服上帝
[00:10:10.000 --> 00:10:11.000]  他會出口服上帝
[00:10:11.000 --> 00:10:12.000]  他會出口服上帝
[00:10:12.000 --> 00:10:13.000]  他會出口服上帝
[00:10:13.000 --> 00:10:14.000]  他會出口服上帝
[00:10:14.000 --> 00:10:15.000]  這就是成就救恩
[00:10:15.000 --> 00:10:18.000]  為我們的罪釘死在十字架上成就救恩
[00:10:18.000 --> 00:10:23.000]  這三件事在地上成就了很大很重要的三件事
[00:10:23.000 --> 00:10:25.000]  一開始傳到的時候
[00:10:25.000 --> 00:10:28.000]  耶穌就馬上呼召門徒
[00:10:28.000 --> 00:10:29.000]  他帶著門徒去服事
[00:10:29.000 --> 00:10:30.000]  親身示範
[00:10:30.000 --> 00:10:32.000]  邊做邊教
[00:10:32.000 --> 00:10:34.000]  帶著他們一路走一路教
[00:10:34.000 --> 00:10:36.000]  看到什麼就說什麼
[00:10:36.000 --> 00:10:38.000]  邊做邊教
[00:10:38.000 --> 00:10:40.000]  耶穌主要有沒有說侍奉技巧
[00:10:40.000 --> 00:10:42.000]  其實很少說
[00:10:42.000 --> 00:10:43.000]  聖經裡面很少說
[00:10:43.000 --> 00:10:44.000]  應該怎樣
[00:10:44.000 --> 00:10:45.000]  趕骨蛇
[00:10:45.000 --> 00:10:46.000]  舉高手
[00:10:46.000 --> 00:10:47.000]  沒有怎麼說
[00:10:47.000 --> 00:10:48.000]  其實沒有說這些
[00:10:48.000 --> 00:10:50.000]  但我們有
[00:10:50.000 --> 00:10:53.000]  我們現在如果不說這些技巧
[00:10:53.000 --> 00:10:54.000]  是很大問題出現
[00:10:54.000 --> 00:10:55.000]  我記得有一年
[00:10:55.000 --> 00:10:59.000]  我帶弟兄姊妹去醫院報戒音
[00:10:59.000 --> 00:11:00.000]  報完戒音
[00:11:00.000 --> 00:11:01.000]  唱完聖詩
[00:11:01.000 --> 00:11:02.000]  跟院友
[00:11:02.000 --> 00:11:03.000]  祈園徒
[00:11:03.000 --> 00:11:05.000]  聊完天就走了
[00:11:05.000 --> 00:11:08.000]  弟兄姊妹就很依依不捨
[00:11:08.000 --> 00:11:09.000]  知道他們說什麼嗎
[00:11:09.000 --> 00:11:10.000]  他說
[00:11:10.000 --> 00:11:11.000]  拜拜了
[00:11:11.000 --> 00:11:13.000]  希望明年再見
[00:11:13.000 --> 00:11:15.000]  你明白什麼問題嗎
[00:11:15.000 --> 00:11:18.000]  明年聖誕節回來還見到你
[00:11:18.000 --> 00:11:19.000]  我就是沒有病好
[00:11:19.000 --> 00:11:21.000]  有些人很忌諱
[00:11:21.000 --> 00:11:23.000]  這些就是技巧
[00:11:23.000 --> 00:11:24.000]  沒有教導
[00:11:24.000 --> 00:11:25.000]  講這些技巧
[00:11:25.000 --> 00:11:26.000]  去醫院探訪
[00:11:26.000 --> 00:11:27.000]  有什麼要注意
[00:11:27.000 --> 00:11:28.000]  沒有說
[00:11:28.000 --> 00:11:29.000]  我記得有一次
[00:11:29.000 --> 00:11:30.000]  以前三福
[00:11:30.000 --> 00:11:31.000]  大家有沒有學過
[00:11:31.000 --> 00:11:32.000]  沒有人學過
[00:11:32.000 --> 00:11:33.000]  沙浸
[00:11:33.000 --> 00:11:34.000]  因為三福是比較久的東西
[00:11:34.000 --> 00:11:36.000]  有個弟兄姊妹學了三福
[00:11:36.000 --> 00:11:37.000]  來到教會
[00:11:37.000 --> 00:11:38.000]  去醫院探訪
[00:11:38.000 --> 00:11:39.000]  一去到
[00:11:39.000 --> 00:11:41.000]  知道三福第一個問題是什麼嗎
[00:11:41.000 --> 00:11:43.000]  你知道什麼時候死嗎
[00:11:43.000 --> 00:11:44.000]  去醫院探訪
[00:11:44.000 --> 00:11:45.000]  你知道什麼時候死嗎
[00:11:45.000 --> 00:11:46.000]  你知道死去哪裡嗎
[00:11:46.000 --> 00:11:47.000]  那些人聽到
[00:11:47.000 --> 00:11:48.000]  就走啊走啊
[00:11:48.000 --> 00:11:49.000]  不想和你聊天
[00:11:49.000 --> 00:11:50.000]  這些就是
[00:11:50.000 --> 00:11:51.000]  要技巧
[00:11:51.000 --> 00:11:52.000]  侍奉上都有技巧
[00:11:52.000 --> 00:11:53.000]  探訪都有技巧
[00:11:53.000 --> 00:11:55.000]  耶穌不是講這些技巧
[00:11:55.000 --> 00:11:57.000]  反而講更加重要的兩樣
[00:11:57.000 --> 00:11:58.000]  侍奉心態
[00:11:58.000 --> 00:11:59.000]  和能力的來源
[00:11:59.000 --> 00:12:01.000]  我剛才所說
[00:12:01.000 --> 00:12:03.000]  能力侍奉心態是什麼
[00:12:03.000 --> 00:12:04.000]  帶下去
[00:12:04.000 --> 00:12:05.000]  我們傳道的時候
[00:12:05.000 --> 00:12:08.000]  要帶著什麼心態去服侍呢
[00:12:08.000 --> 00:12:10.000]  主要工作是什麼呢
[00:12:10.000 --> 00:12:12.000]  是傳道
[00:12:12.000 --> 00:12:13.000]  趕鬼
[00:12:13.000 --> 00:12:15.000]  和醫病
[00:12:15.000 --> 00:12:16.000]  在聖經裡
[00:12:16.000 --> 00:12:18.000]  耶穌經常做這三件事
[00:12:18.000 --> 00:12:20.000]  對象是什麼人
[00:12:20.000 --> 00:12:21.000]  不是有錢人
[00:12:21.000 --> 00:12:23.000]  通常是小老百姓
[00:12:23.000 --> 00:12:24.000]  跟著他的那班人
[00:12:24.000 --> 00:12:26.000]  都是小老百姓
[00:12:26.000 --> 00:12:28.000]  小老百姓通常跟著耶穌
[00:12:28.000 --> 00:12:30.000]  目的是很功利
[00:12:30.000 --> 00:12:32.000]  第一就是有病
[00:12:32.000 --> 00:12:33.000]  去醫病
[00:12:33.000 --> 00:12:35.000]  二診免費
[00:12:35.000 --> 00:12:36.000]  跟著耶穌
[00:12:36.000 --> 00:12:38.000]  醫病都醫不好
[00:12:38.000 --> 00:12:40.000]  還不找耶穌神蹟去醫治
[00:12:40.000 --> 00:12:41.000]  第二
[00:12:41.000 --> 00:12:43.000]  好像我們以前的西宣教士
[00:12:43.000 --> 00:12:44.000]  來到香港
[00:12:44.000 --> 00:12:45.000]  拍牛奶
[00:12:45.000 --> 00:12:46.000]  拍奶粉
[00:12:46.000 --> 00:12:47.000]  拍餅乾
[00:12:47.000 --> 00:12:48.000]  拍麵
[00:12:48.000 --> 00:12:49.000]  有得吃
[00:12:49.000 --> 00:12:50.000]  跟著耶穌
[00:12:50.000 --> 00:12:51.000]  當然要跟
[00:12:51.000 --> 00:12:52.000]  最重要
[00:12:52.000 --> 00:12:53.000]  我自己看
[00:12:53.000 --> 00:12:54.000]  是吃花生
[00:12:54.000 --> 00:12:55.000]  吃花生很重要
[00:12:55.000 --> 00:12:56.000]  跟著耶穌
[00:12:56.000 --> 00:12:57.000]  有戲看
[00:12:57.000 --> 00:12:59.000]  以前的年代沒什麼娛樂
[00:12:59.000 --> 00:13:00.000]  哇
[00:13:00.000 --> 00:13:02.000]  有魔術變
[00:13:02.000 --> 00:13:03.000]  很厲害
[00:13:03.000 --> 00:13:04.000]  有神蹟看
[00:13:04.000 --> 00:13:05.000]  還要看什麼
[00:13:05.000 --> 00:13:07.000]  問事化在初人
[00:13:07.000 --> 00:13:09.000]  挑戰耶穌
[00:13:09.000 --> 00:13:11.000]  還要看耶穌怎樣回答
[00:13:11.000 --> 00:13:13.000]  還要看耶穌怎樣回答
[00:13:13.000 --> 00:13:14.000]  吃著花生
[00:13:14.000 --> 00:13:15.000]  哇 多厲害
[00:13:15.000 --> 00:13:17.000]  看你怎樣死
