
[00:00:00.000 --> 00:00:04.000]  大兄姊妹,大家平安
[00:14:03.000 --> 00:14:05.000]  我們第二個問題
[00:14:05.000 --> 00:14:07.000]  我們可以思想的就是
[00:14:07.000 --> 00:14:11.000]  今天在我們的生命裏面
[00:14:11.000 --> 00:14:16.000]  有沒有一些上帝很想我們跟他們結連
[00:14:16.000 --> 00:14:20.000]  或者跟他們重新結連的一些人
[00:14:20.000 --> 00:14:23.000]  不過同時在我們裏面就覺得
[00:14:23.000 --> 00:14:27.000]  這些人不是很可愛
[00:14:27.000 --> 00:14:30.000]  不是我們那麼想跟他們接觸
[00:14:30.000 --> 00:14:32.000]  跟他們結連
[00:14:32.000 --> 00:14:35.000]  所以今天我們可以首先思想一下
[00:14:35.000 --> 00:14:37.000]  在我們生命裏面
[00:14:37.000 --> 00:14:40.000]  有沒有這些人在我們當中
[00:14:40.000 --> 00:14:45.000]  我們繼續下去
[00:14:45.000 --> 00:14:49.000]  我們去看看記載裏面第二個部分
[00:14:49.000 --> 00:14:54.000]  就是當耶穌抬頭見到撒該的時候
[00:14:54.000 --> 00:14:56.000]  耶穌就立刻叫撒該
[00:14:56.000 --> 00:14:58.000]  撒該你下來
[00:14:58.000 --> 00:15:02.000]  我今天就要住在你家裏面
[00:15:02.000 --> 00:15:04.000]  於是撒該又怎樣
[00:15:04.000 --> 00:15:07.000]  經文就說他歡歡喜喜的
[00:15:07.000 --> 00:15:11.000]  爬下來接待耶穌
[00:15:11.000 --> 00:15:15.000]  不過在這裏我們首先去看看
[00:15:15.000 --> 00:15:19.000]  當時其他人的一些反應
[00:15:19.000 --> 00:15:22.000]  當時有一班人
[00:15:22.000 --> 00:15:25.000]  經文就說到眾人看見
[00:15:25.000 --> 00:15:26.000]  這些眾人
[00:15:26.000 --> 00:15:29.000]  我所形容的就是路人甲乙丙
[00:15:29.000 --> 00:15:31.000]  是甚麼人
[00:15:31.000 --> 00:15:34.000]  似乎就是那班民事
[00:15:34.000 --> 00:15:35.000]  法利塞人
[00:15:35.000 --> 00:15:38.000]  或者在耶穌身邊的那班猶太人
[00:15:38.000 --> 00:15:40.000]  他們見到這件事的時候
[00:15:40.000 --> 00:15:42.000]  他們有甚麼反應
[00:15:42.000 --> 00:15:45.000]  他們就在議論
[00:15:45.000 --> 00:15:51.000]  議論耶穌竟然會去到撒該的家裏面去住
[00:15:51.000 --> 00:15:53.000]  很明顯的一件事
[00:15:53.000 --> 00:15:55.000]  就是這班路人甲乙丙
[00:15:55.000 --> 00:15:59.000]  他們認為這件事根本是不可能
[00:15:59.000 --> 00:16:02.000]  或者甚至是不應該發生
[00:16:02.000 --> 00:16:04.000]  為甚麼
[00:16:04.000 --> 00:16:08.000]  因為撒該是一個大罪人
[00:16:08.000 --> 00:16:13.000]  撒該是一個極度黑人憎的大罪人
[00:16:13.000 --> 00:16:17.000]  我們見到的就是這班路人甲乙丙
[00:16:17.000 --> 00:16:20.000]  他們當時在這個場景裏面
[00:16:20.000 --> 00:16:23.000]  他們停留在對耶穌
[00:16:23.000 --> 00:16:28.000]  或者甚至是對撒該的評斷
[00:16:28.000 --> 00:16:30.000]  和一個議論裏面
[00:16:30.000 --> 00:16:32.000]  我們可以想像得到的就是
[00:16:32.000 --> 00:16:34.000]  這班猶太人
[00:16:34.000 --> 00:16:39.000]  他們和撒該的生命根本沒有可能有一個連結
[00:16:39.000 --> 00:16:41.000]  是可以發生得到
[00:16:41.000 --> 00:16:45.000]  不過我們又再看一下
[00:16:45.000 --> 00:16:49.000]  在當中耶穌和撒該這個人的生命
[00:16:49.000 --> 00:16:53.000]  那個互動關係裏面
[00:16:53.000 --> 00:16:55.000]  在節目裏我又問一下大家
[00:16:55.000 --> 00:16:59.000]  在經文裏面所說的是誰接待誰
[00:16:59.000 --> 00:17:02.000]  撒該接待耶穌
[00:17:02.000 --> 00:17:04.000]  很明顯吧
[00:17:04.000 --> 00:17:07.000]  經文裏面也說撒該是歡歡喜喜接待耶穌
[00:17:07.000 --> 00:17:09.000]  不過我們再想深一層
[00:17:09.000 --> 00:17:13.000]  究竟實際上是誰接待誰
[00:17:13.000 --> 00:17:18.000]  實際上是耶穌願意去接待
[00:17:18.000 --> 00:17:21.000]  或者甚至是接納撒該
[00:17:21.000 --> 00:17:26.000]  這個在眾人眼中捍衛極度討人厭的生命
[00:17:26.000 --> 00:17:27.000]  是不是
[00:17:27.000 --> 00:17:30.000]  如果你接待不到一個人
[00:17:30.000 --> 00:17:31.000]  你接納不到一個人
[00:17:31.000 --> 00:17:35.000]  你不會去他家裏吃火鍋
[00:17:35.000 --> 00:17:37.000]  BBQ的
[00:17:37.000 --> 00:17:40.000]  是耶穌去到撒該的家裏
[00:17:40.000 --> 00:17:45.000]  耶穌接待接納撒該這個人
[00:17:45.000 --> 00:17:47.000]  弟兄姊妹沒錯
[00:17:47.000 --> 00:17:48.000]  我們作為人
[00:17:48.000 --> 00:17:52.000]  我們很應該時常要保持一個
[00:17:52.000 --> 00:17:57.000]  我們要去判斷是非黑白對錯的良知
[00:17:57.000 --> 00:18:00.000]  我們要好好保持
[00:18:00.000 --> 00:18:04.000]  不過在這裏我們也可以思想
[00:18:04.000 --> 00:18:09.000]  其實在我們人和人之間的相處或者關係裏面
[00:18:09.000 --> 00:18:12.000]  我們有時候也會有一些盲點
[00:18:12.000 --> 00:18:15.000]  那個盲點就是我們很容易
[00:18:15.000 --> 00:18:20.000]  會因為一個人所做的某一些犯錯
[00:18:20.000 --> 00:18:23.000]  或者某一些行事為人
[00:18:23.000 --> 00:18:26.000]  他的doing他所做的
[00:18:26.000 --> 00:18:29.000]  就代表了他整個人
[00:18:29.000 --> 00:18:31.000]  他的being
[00:18:31.000 --> 00:18:35.000]  或者甚至是很多時候我們人和人之間的溝通
[00:18:35.000 --> 00:18:37.000]  關係上相處上
[00:18:37.000 --> 00:18:40.000]  我們只是很容易會關注
[00:18:40.000 --> 00:18:42.000]  對方在做什麼
[00:18:42.000 --> 00:18:45.000]  做過什麼
[00:18:45.000 --> 00:18:51.000]  這本書特別提到一個很普遍的現象
[00:18:51.000 --> 00:18:53.000]  我們去思考一下
[00:18:53.000 --> 00:18:57.000]  究竟這些情況會不會都在我們的小組裏面
[00:18:57.000 --> 00:18:58.000]  在我們的家庭裏面
[00:18:58.000 --> 00:19:01.000]  或者在我們自己裏面發生
[00:19:01.000 --> 00:19:04.000]  作者提出
[00:19:04.000 --> 00:19:10.000]  其實當我們去聆聽我們身邊的人
[00:19:10.000 --> 00:19:12.000]  他們分享的時候
[00:19:12.000 --> 00:19:15.000]  我們通常很容易會做一件什麼事呢
[00:19:15.000 --> 00:19:20.000]  第一時間就是很多在我們腦裏面的分析
[00:19:20.000 --> 00:19:23.000]  或者一些判斷評斷
[00:19:23.000 --> 00:19:25.000]  我不知道大家有沒有試過
[00:19:25.000 --> 00:19:28.000]  可能在小組裏面聽到你身邊的頂姐妹
[00:19:28.000 --> 00:19:31.000]  她做過的某一些事情
[00:19:31.000 --> 00:19:33.000]  她分享的事情或者一些決定
[00:19:33.000 --> 00:19:37.000]  你心裏面有一種很焦急的感覺
[00:19:37.000 --> 00:19:39.000]  或者有一把聲音
[00:19:39.000 --> 00:19:41.000]  我們一邊聽一邊發出
[00:19:41.000 --> 00:19:44.000]  有沒有搞錯啊你
[00:19:44.000 --> 00:19:46.000]  這樣都可以
[00:19:46.000 --> 00:19:49.000]  你竟然會有一個這麼傻的決定
[00:19:49.000 --> 00:19:51.000]  這樣的想法
[00:19:51.000 --> 00:19:55.000]  有時候那把聲音有一句話粗俗一點
[00:19:55.000 --> 00:19:59.000]  我真的受不了你
[00:19:59.000 --> 00:20:01.000]  會不會我們自己心裏面
[00:20:01.000 --> 00:20:07.000]  在聆聽的過程都曾經出現過這把聲音呢
[00:20:07.000 --> 00:20:13.000]  又或者我們很容易很快就會跳進一些建議上
[00:20:13.000 --> 00:20:15.000]  就是你應該怎樣做
[00:20:15.000 --> 00:20:17.000]  你不應該怎樣做
[00:20:17.000 --> 00:20:21.000]  或者你這樣做是對還是不對
[00:20:21.000 --> 00:20:25.000]  我們可以思想一下在這個過程裏面
[00:20:25.000 --> 00:20:28.000]  我們會不會有時候都會缺乏一些耐性
[00:20:28.000 --> 00:20:34.000]  或者甚至乎帶著一份的自意呢
[00:20:34.000 --> 00:20:38.000]  其實從分享者的角度去看
[00:20:38.000 --> 00:20:40.000]  不論分享者是我們的家人
[00:20:40.000 --> 00:20:42.000]  是我們的組員
[00:20:42.000 --> 00:20:46.000]  其實他們最先需要的是什麼呢
[00:20:46.000 --> 00:20:49.000]  就是一份真正的被聆聽
[00:20:49.000 --> 00:20:50.000]  被明白
[00:20:50.000 --> 00:20:52.000]  被接納
[00:20:52.000 --> 00:20:56.000]  這份明白不是一個麻木的認同
[00:20:56.000 --> 00:21:01.000]  而是我們知道如果作為一個聆聽者
[00:21:01.000 --> 00:21:06.000]  其實我們如果真的想在人與人之間有一個真正的結連的話
[00:21:06.000 --> 00:21:08.000]  很重要的一點就是
[00:21:08.000 --> 00:21:14.000]  我們要先去明白對方今天所面對的
[00:21:14.000 --> 00:21:16.000]  他自己的一些難處
[00:21:16.000 --> 00:21:20.000]  或者他正在面對的一些感受
[00:21:20.000 --> 00:21:24.000]  這個在人與人之間的關係裏面
[00:21:24.000 --> 00:21:27.000]  是很重要的一件事情
[00:21:28.000 --> 00:21:31.000]  在上世紀有一套小說
[00:21:31.000 --> 00:21:34.000]  叫做《戰爭與和平》
[00:21:34.000 --> 00:21:36.000]  是很出名的
[00:21:36.000 --> 00:21:38.000]  後來也拍了一部電影
[00:21:38.000 --> 00:21:42.000]  作者列夫托爾斯泰說過一句話
[00:21:42.000 --> 00:21:44.000]  我覺得很有意思
[00:21:44.000 --> 00:21:45.000]  他說
[00:21:45.000 --> 00:21:49.000]  If you feel pain, you are alive
[00:21:49.000 --> 00:21:54.000]  If you feel other people's pain, you are a human being
[00:21:54.000 --> 00:21:59.000]  他說如果我們感受到自己的痛
[00:21:59.000 --> 00:22:03.000]  代表證明我們有呼吸有心跳
[00:22:03.000 --> 00:22:05.000]  我們是活著的
[00:22:05.000 --> 00:22:09.000]  當我們能夠真正體會到
[00:22:09.000 --> 00:22:11.000]  我們身邊的人
[00:22:11.000 --> 00:22:16.000]  其他人他們所面對的一些痛苦的時候
[00:22:16.000 --> 00:22:19.000]  明白到他們的一些處境
[00:22:19.000 --> 00:22:24.000]  他說我們這樣就是真正的一個人
[00:22:24.000 --> 00:22:26.000]  最近這一兩年
[00:22:26.000 --> 00:22:29.000]  其中一個很熱門的題目就是AI
[00:22:29.000 --> 00:22:31.000]  人工智能
[00:22:31.000 --> 00:22:34.000]  有很多人都說
[00:22:34.000 --> 00:22:36.000]  AI很powerful
[00:22:36.000 --> 00:22:39.000]  不論是數據、知識
[00:22:39.000 --> 00:22:41.000]  或者甚至是邏輯、理性
[00:22:41.000 --> 00:22:43.000]  都是很厲害的
[00:22:43.000 --> 00:22:45.000]  可能已經推斷
[00:22:45.000 --> 00:22:47.000]  可能五至十年之後
[00:22:47.000 --> 00:22:50.000]  我們很多今天的公眾
[00:22:50.000 --> 00:22:54.000]  甚至是一些很專業的崗位
[00:22:54.000 --> 00:22:57.000]  好像醫生幫病人看症
[00:22:57.000 --> 00:23:02.000]  這些功能都可以被AI取代
[00:23:02.000 --> 00:23:05.000]  不過也有一些學者
[00:23:05.000 --> 00:23:07.000]  也同時指出
[00:23:07.000 --> 00:23:08.000]  其實在人裡面
[00:23:08.000 --> 00:23:13.000]  有些東西是不容易被電腦或者AI取代
[00:23:13.000 --> 00:23:15.000]  其中的一件事
[00:23:15.000 --> 00:23:18.000]  就是人與人之間的同理心
[00:23:18.000 --> 00:23:24.000]  或者那份情感的明白和交流
[00:23:24.000 --> 00:23:25.000]  可能在我們以往
[00:23:25.000 --> 00:23:27.000]  我們小時候讀書有一課
[00:23:27.000 --> 00:23:29.000]  叫做人禽之別
[00:23:29.000 --> 00:23:32.000]  人與動物最大的分別就是
