
[00:00:00.000 --> 00:00:02.000]  大影子妹平安
[00:04:19.800 --> 00:04:21.800]  所以來到《事詩記》
[00:04:21.800 --> 00:04:25.800]  故事就由以色列民去求問耶和華開始
[00:04:25.800 --> 00:04:27.800]  喂,他不是喂
[00:04:27.800 --> 00:04:29.800]  到底我們應該哪一個支派
[00:04:29.800 --> 00:04:32.800]  首先去攻打迦南地呢?
[00:04:32.800 --> 00:04:34.800]  以色列民就這樣問上帝
[00:04:34.800 --> 00:04:38.800]  經文就說耶和華特別揀選了猶大支派
[00:04:38.800 --> 00:04:40.800]  要先去攻打
[00:04:40.800 --> 00:04:43.800]  我這個只是節錄出來
[00:04:43.800 --> 00:04:45.800]  所以去到第三節到十八節
[00:04:45.800 --> 00:04:49.800]  其實就是在說猶大支派按著耶和華的心意
[00:04:49.800 --> 00:04:52.800]  他有時候自己,或者有時候帶著其他的支派
[00:04:52.800 --> 00:04:55.800]  去到不同的地方,和不同的外族交戰
[00:04:55.800 --> 00:04:58.800]  經文說,猶大支派靠著耶和華
[00:04:58.800 --> 00:05:00.800]  他們無往而不利
[00:05:00.800 --> 00:05:02.800]  根據耶和華的意思
[00:05:02.800 --> 00:05:06.800]  基本上是徹底趕絕了每一個他們攻打的地方的敵人
[00:05:06.800 --> 00:05:08.800]  他沒有留下任何後患
[00:05:08.800 --> 00:05:12.800]  猶大支派他們的表現其實一直都很稱職
[00:05:12.800 --> 00:05:14.800]  因為耶和華叫他們要趕走他們
[00:05:14.800 --> 00:05:17.800]  那些外族他們就真的趕走了
[00:05:17.800 --> 00:05:22.800]  但是去到三至十八節段落的最後
[00:05:22.800 --> 00:05:24.800]  經文記上猶大支派
[00:05:24.800 --> 00:05:26.800]  之前一直都表現得很好
[00:05:26.800 --> 00:05:29.800]  但是他們堅持不到去到最後
[00:05:29.800 --> 00:05:32.800]  他們面對著在平原地帶的非理士人
[00:05:32.800 --> 00:05:39.800]  經文說,因為那些敵人有鐵的戰車去幫他們打仗
[00:05:39.800 --> 00:05:46.800]  猶大支派唯獨沒有選擇,或者他們放棄了
[00:05:46.800 --> 00:05:48.800]  去到公隋這個地方
[00:05:48.800 --> 00:05:49.800]  他們之前一直都表現得很好
[00:05:49.800 --> 00:05:53.800]  唯獨在這個地方,他們放棄了公隋這個地方
[00:05:53.800 --> 00:05:56.800]  至於其他的支派又如何呢?
[00:05:56.800 --> 00:06:02.800]  相比起猶大支派,在後面二十至三十六節
[00:06:02.800 --> 00:06:06.800]  那些支派他們都沒有好好遵守耶和華給他們的吩咐
[00:06:06.800 --> 00:06:08.800]  你看我highlight了給你們就知道
[00:06:08.800 --> 00:06:14.800]  經文不斷說,哪一個支派沒有把哪一個外族趕出去
[00:06:14.800 --> 00:06:18.800]  哪一個外族仍然住在哪一塊地
[00:06:18.800 --> 00:06:22.800]  哪一個支派沒有殺盡那個地方的外族人
[00:06:22.800 --> 00:06:29.800]  只是讓那地方的外族人去奴役他們,做苦工
[00:06:29.800 --> 00:06:32.800]  時詩記一開始這一段的引言
[00:06:32.800 --> 00:06:37.800]  似乎刻意要在讀者面前,即是我們面前去做一個比較
[00:06:37.800 --> 00:06:40.800]  猶大支派不單止是耶和華揀選的
[00:06:40.800 --> 00:06:43.800]  更加重要的是,大致上,整體上
[00:06:43.800 --> 00:06:45.800]  他們都有遵從耶和華的吩咐
[00:06:45.800 --> 00:06:47.800]  把那些外族人趕盡殺絕
[00:06:47.800 --> 00:06:50.800]  但相反,其他的支派就沒有
[00:06:50.800 --> 00:06:53.800]  即使他們同樣擁有耶和華的同在
[00:06:53.800 --> 00:06:58.800]  但他們仍然選擇容許外族人居住在他們當中
[00:06:58.800 --> 00:07:01.800]  在這個段落裡,我們很明顯看到
[00:07:01.800 --> 00:07:05.800]  猶大支派是一個被揀選而且信服的支派
[00:07:05.800 --> 00:07:08.800]  而其他的支派就不是這樣
[00:07:08.800 --> 00:07:11.800]  我很快就go through了第一章
[00:07:11.800 --> 00:07:13.800]  到第二章發生什麼事呢?
[00:07:13.800 --> 00:07:17.800]  經文就立刻去到技術,猶猶猜險一個使者去宣告
[00:07:17.800 --> 00:07:21.800]  他們表現成這樣,他們會有什麼後果呢?
[00:07:21.800 --> 00:07:27.800]  在第二章,耶和華藉著使者去到重提
[00:07:27.800 --> 00:07:31.800]  早前耶和華已經頒布給他們的命令
[00:07:31.800 --> 00:07:34.800]  就是耶和華這樣說,我不會廢棄我和你們納的約
[00:07:34.800 --> 00:07:37.800]  但你們不可以和這個地的居民納約
[00:07:37.800 --> 00:07:40.800]  你要拆毀他們的祭壇
[00:07:40.800 --> 00:07:43.800]  說完,我之前明明是這樣說的
[00:07:43.800 --> 00:07:46.800]  然後耶和華就說,但是你們都沒有遵守
[00:07:46.800 --> 00:07:49.800]  所以耶和華的回應就是
[00:07:49.800 --> 00:07:54.800]  我們今天要講的主題的出處
[00:07:54.800 --> 00:08:00.800]  就是這樣說,他不會將那些外族人從以色列人面前趕出
[00:08:00.800 --> 00:08:05.800]  那些外族人必定成為以色列民立下的荊棘
[00:08:05.800 --> 00:08:09.800]  他們的神明必成為以色列民的圈套
[00:08:09.800 --> 00:08:14.800]  立下荊棘是中文的翻譯
[00:08:14.800 --> 00:08:16.800]  其實不是看這裡的話
[00:08:16.800 --> 00:08:19.800]  我猜以前中文課應該沒有聽過這樣的一個說法
[00:08:19.800 --> 00:08:22.800]  我只能想像是一個什麼意思呢?
[00:08:22.800 --> 00:08:25.800]  就是擺一抽荊棘在腋下
[00:08:25.800 --> 00:08:30.800]  我一不小心放下手,就會刺到腋下,就會很痛
[00:08:30.800 --> 00:08:32.800]  我就會縮,舉高手
[00:08:32.800 --> 00:08:36.800]  但舉著舉著會累,會放下防範
[00:08:36.800 --> 00:08:40.800]  我忘記了,慢慢放下的時候又刺到,然後又痛
[00:08:40.800 --> 00:08:44.800]  立下荊棘簡單來說就是可能
[00:08:44.800 --> 00:08:48.800]  就是不斷令我們受到傷害,甚至令我們越傷越重
[00:08:48.800 --> 00:08:52.800]  但我們又不能擺脫的一個存在
[00:08:52.800 --> 00:08:55.800]  中文是這樣的翻譯
[00:08:55.800 --> 00:08:58.800]  但英文的翻譯其實是說
[00:08:58.800 --> 00:09:03.800]  耶和華會讓那些外族人成為以色列民的陷阱
[00:09:03.800 --> 00:09:09.800]  在舊約裡面,我們其實很早就留意到
[00:09:09.800 --> 00:09:12.800]  耶和華是很堅定,很強硬的
[00:09:12.800 --> 00:09:14.800]  或者說是記者的神
[00:09:14.800 --> 00:09:17.800]  我們會看到他們對罪是零容忍
[00:09:17.800 --> 00:09:20.800]  他們對他們所揀選的民族,即以色列民
[00:09:20.800 --> 00:09:24.800]  他們是要很嚴格地遵守他們的命令
[00:09:24.800 --> 00:09:29.800]  如果不是換來的,可能是即時處決,放逐,甚至是被懲罰
[00:09:29.800 --> 00:09:34.800]  對於領受耶和華的應許的人
[00:09:34.800 --> 00:09:37.800]  對於一群所謂的繼承者
[00:09:37.800 --> 00:09:40.800]  其實這件事的壓力真的很大
[00:09:40.800 --> 00:09:42.800]  似乎在耶和華的面前
[00:09:42.800 --> 00:09:46.800]  根本就不容許人有一絲的行差踏錯
[00:09:46.800 --> 00:09:52.800]  剛才所說,你少少不小心,可能就永不翻身
[00:09:52.800 --> 00:09:55.800]  而不單止是這樣
[00:09:55.800 --> 00:09:59.800]  如果你再留意今天,或者剛剛我們看的那段經文
[00:09:59.800 --> 00:10:04.800]  經文說耶和華不只是想懲罰那些以色列人
[00:10:04.800 --> 00:10:11.800]  他還下定決心,不會將那群外族人從以色列人眼前趕出
[00:10:11.800 --> 00:10:16.800]  還要將那群外族人像陷阱一樣,擺在以色列民的旁邊
[00:10:16.800 --> 00:10:20.800]  要那些外族人成為以色列民他們立下的荊棘
[00:10:20.800 --> 00:10:25.800]  我不知道你會不會這樣想,耶和華這麼陰毒
[00:10:25.800 --> 00:10:32.800]  他不出手幫那群以色列人擺脫那些很邪惡的外邦人,也算了
[00:10:33.800 --> 00:10:39.800]  還要告訴他們,我就是故意將那些人擺在你身邊,做你身邊的陷阱
[00:10:39.800 --> 00:10:45.800]  情況可能就像一個小朋友不小心打破了玻璃杯,整地玻璃碎
[00:10:45.800 --> 00:10:51.800]  然後父母就罵,我已經說了不要將玻璃杯擺那麼出,弄跌了
[00:10:51.800 --> 00:10:54.800]  說完這句之後,罵完他
[00:10:54.800 --> 00:11:00.800]  父母就刻意不幫他清理,不幫小朋友清理地上的玻璃碎
[00:11:00.800 --> 00:11:05.800]  任由小朋友繼續無助地站在玻璃碎的中間
[00:11:05.800 --> 00:11:13.800]  甚至我們今天不會探討到第二章的最後
[00:11:13.800 --> 00:11:19.800]  耶和華甚至說得很清楚,他要藉此去考驗那群以色列人
[00:11:19.800 --> 00:11:26.800]  耶和華說他是刻意這樣做,就是為了試驗,考驗那群以色列人
[00:11:28.800 --> 00:11:32.800]  又嚴謹,對罪又零容忍
[00:11:32.800 --> 00:11:39.800]  然後還刻意將這些困難危險擺在人身邊,說是為了考驗他們
[00:11:39.800 --> 00:11:46.800]  很難怪今天很少有人願意主動出來說我要承擔使命
[00:11:46.800 --> 00:11:49.800]  大家都聽到使命這個字已經害怕了
[00:11:54.800 --> 00:11:58.800]  曾經有一個弟兄跟我分享,其實耶和華會不會有點過份呢
[00:11:58.800 --> 00:12:02.800]  那些信猶太教的猶太人其實都很可憐
[00:12:02.800 --> 00:12:06.800]  他們沒有選擇,因為他們沒有耶穌可以信
[00:12:06.800 --> 00:12:13.800]  說法是這樣,先這樣聽,他們沒有耶穌可以選擇
[00:12:13.800 --> 00:12:18.800]  他們一生只能夠跟隨一個又嚴謹又嚴厲的耶和華
[00:12:18.800 --> 00:12:22.800]  弟兄說讓我選擇,我不會想信這個神
[00:12:23.800 --> 00:12:26.800]  我不知道你有沒有聽過有人這樣說
[00:12:26.800 --> 00:12:31.800]  真的有人會這樣說,耶和華是一個很嚴厲又嚴謹的上帝
[00:12:31.800 --> 00:12:36.800]  但是新約的耶穌是愛和包容的
[00:12:36.800 --> 00:12:43.800]  簡單進一步,當我們再回顧舊約的事件時的故事
[00:12:43.800 --> 00:12:48.800]  其實不論是亞當夏娃的故事,以色列民在曠野時的事蹟
[00:12:48.800 --> 00:12:53.800]  剛才我們看的時事記,還是秘魯之前和以色列民的事蹟
[00:12:53.800 --> 00:12:58.800]  甚至在約伯記裡,我們都不能發現耶和華
[00:12:58.800 --> 00:13:04.800]  就像今天的經文裡所說,不斷地試驗、考驗他的子民
[00:13:04.800 --> 00:13:07.800]  亞當夏娃那時候的分辨是萼樹是這樣
[00:13:07.800 --> 00:13:11.800]  以色列民在不同地方遇到的外族人是這樣
[00:13:11.800 --> 00:13:14.800]  約伯他所面對的考驗是這樣
[00:13:14.800 --> 00:13:19.800]  耶和華就像不斷在他的子民面前動起一些障礙
[00:13:19.800 --> 00:13:25.800]  就說我要考驗你,令他的子民不必要地受很多苦
[00:13:25.800 --> 00:13:29.800]  之前我在IG看了一條reels
[00:13:29.800 --> 00:13:34.800]  是一個男生用層層碟,這是隨便截圖
[00:13:34.800 --> 00:13:43.800]  但reels就是那個男生用層層碟在倉鼠上建了一條障礙物的跑道
[00:13:43.800 --> 00:13:46.800]  搭了很多東西之後,就放在跑道的起點
[00:13:46.800 --> 00:13:52.800]  然後看倉鼠能否很順利地通過樓梯、鑽洞,走到終點
[00:13:52.800 --> 00:13:56.800]  每一次倉鼠成功了,然後男生就興奮
[00:13:56.800 --> 00:14:00.800]  把難度加深一點,把障礙放高一點,樓梯加多幾級
[00:14:00.800 --> 00:14:05.800]  甚至放一些石頭、水進去,看倉鼠能不能過
[00:14:05.800 --> 00:14:09.800]  突然在我們的成長、教會的經歷裡
[00:14:09.800 --> 00:14:15.800]  我們會不會一刻也想過、感覺過或認為神就是這樣看待我們呢?
[00:14:15.800 --> 00:14:22.800]  總是為我們設下更多的規矩,放下更大更大的困難
[00:14:22.800 --> 00:14:25.800]  設下更多的障礙,總是要試驗我們
[00:14:25.800 --> 00:14:30.800]  就像那個男生試驗倉鼠一樣,看看我們能否打破面前的難關
[00:14:30.800 --> 00:14:34.800]  然後準備新的難關,又要我們再跨過
[00:14:37.800 --> 00:14:44.800]  過去祖長傳道人會怎樣理解這些試驗和難關呢?
[00:14:44.800 --> 00:14:51.800]  我們會說那些令我們有成長、有長進的就是來自上帝的那些叫做試煉
[00:14:51.800 --> 00:14:57.800]  是想你成長的,那些要你衰的就是來自魔鬼的叫做試探
[00:14:57.800 --> 00:15:00.800]  我們就把那些責任歸咎在魔鬼身上
[00:15:02.800 --> 00:15:08.800]  但想深一層又不是經常說得通的
[00:15:08.800 --> 00:15:12.800]  今天的經文很明顯地說了
[00:15:12.800 --> 00:15:16.800]  就是耶和華刻意把那些外族人放在以色列人身邊
[00:15:16.800 --> 00:15:19.800]  就像陷阱一樣,就不拯救他們
[00:15:19.800 --> 00:15:23.800]  似乎是刻意想那些以色列人死
[00:15:23.800 --> 00:15:26.800]  甚至剛才提過的約伯記
[00:15:26.800 --> 00:15:34.800]  就默許撒旦無端端攻擊約伯,試探本來就是一個已經很敬畏神的一個人
[00:15:34.800 --> 00:15:41.800]  頂姐妹這個是不是就是我們所敬拜的上帝呢?
[00:15:41.800 --> 00:15:45.800]  一個對人是零容忍,像倉鼠的主人一樣
[00:15:45.800 --> 00:15:52.800]  很喜歡考驗人、試驗人,這樣一個很變態又陰毒、邪惡的上帝
[00:15:52.800 --> 00:15:59.800]  我們很難免會這樣想的
[00:15:59.800 --> 00:16:05.800]  但當我們這樣想的時候,可能或許有些地方我們誤解了、誤會了
[00:16:05.800 --> 00:16:16.800]  或許我們一直都在用我們對試驗的理解來解讀耶和華或上帝放在我們生命裏的那些試驗
[00:16:16.800 --> 00:16:20.800]  我們是怎樣理解試驗或考驗的呢?
[00:16:20.800 --> 00:16:25.800]  最首先可能就是我們一定經歷過,學校裏面的測驗考試
[00:16:25.800 --> 00:16:31.800]  沒有東西找東西來搞,表面上就是要看你的能力水平到哪裏
[00:16:31.800 --> 00:16:36.800]  其實就是刻意刁難學生,用盡一切方法就是想弄死你
[00:16:36.800 --> 00:16:42.800]  又或者我們會理解的試驗是甚麼呢?就是女朋友不相信她的男朋友
[00:16:42.800 --> 00:16:46.800]  然後要試一下他有沒有出軌不忠的那種試驗
[00:16:46.800 --> 00:16:53.800]  就刻意要設一個陷阱給他踩,要找一個長得挺標緻的朋友去試一下引誘他的男朋友
[00:16:53.800 --> 00:16:58.800]  另一邊廂那個男生就要用盡一切方法去證明自己是清白的
[00:16:58.800 --> 00:17:03.800]  但明明那個男生就是清白的,只是那個女生自己想多了
[00:17:03.800 --> 00:17:08.800]  可能是相反,不是性別歧視
[00:17:08.800 --> 00:17:13.800]  我剛才所說的這種試驗,我們過去對試驗的理解
[00:17:13.800 --> 00:17:19.800]  那些試驗的目的就是不外乎要令被試驗的人很辛苦
[00:17:19.800 --> 00:17:25.800]  或者就是要令試驗人那個人在裏面可以得到滿足
[00:17:25.800 --> 00:17:32.800]  但領之門這個不是耀華的試驗,這個不是上帝的試驗
[00:17:32.800 --> 00:17:37.800]  讓我們放下我們過去對這些試驗的理解
[00:17:37.800 --> 00:17:45.800]  我們再走近一點去看每一次耀華擺在人面前的那些所謂的試驗
[00:17:45.800 --> 00:17:51.800]  就用我剛才舉過的例子,在亞當夏娃的故事裏面
[00:17:51.800 --> 00:17:57.800]  其實耀華不是單單擺下了一棵分辨士朵樹
[00:17:57.800 --> 00:18:00.800]  他擺下了生命樹
[00:18:00.800 --> 00:18:06.800]  只要人吃了,創世記是這樣說的,人就能永遠活著
[00:18:06.800 --> 00:18:11.800]  當以色列人他們出了埃及在曠野裏面
[00:18:11.800 --> 00:18:14.800]  耀華不是翹起雙手在那裏吃花生
[00:18:14.800 --> 00:18:20.800]  不是擺他們在曠野然後就看你自己怎樣解決那些吃水的問題,敵人的問題
[00:18:20.800 --> 00:18:24.800]  每當以色列人去求的時候
[00:18:24.800 --> 00:18:28.800]  上帝就賜給他們有水,有水果
[00:18:28.800 --> 00:18:32.800]  上帝就賜給他們有水,有食物
[00:18:32.800 --> 00:18:35.800]  甚至將紅海分開
[00:18:35.800 --> 00:18:40.800]  在若白的事件裏面我們都看到
[00:18:40.800 --> 00:18:43.800]  若白在試驗裏面他堅持信靠耀華
[00:18:43.800 --> 00:18:51.800]  這個選擇為他最後帶來了土地,家庭,財產的豐足
[00:18:51.800 --> 00:18:56.800]  在士司機今天的經文裏面我們看到
[00:18:56.800 --> 00:19:03.800]  猶大之派其實同樣身處在耀華的所謂的試驗裏面
[00:19:03.800 --> 00:19:07.800]  而當他們選擇信服和倚靠的時候
[00:19:07.800 --> 00:19:10.800]  耀華就讓他們得到戰爭的勝利
[00:19:10.800 --> 00:19:13.800]  得到所應許要有的土地
[00:19:13.800 --> 00:19:22.800]  弟兄姊妹你有沒有看到裏面的重點
[00:19:22.800 --> 00:19:25.800]  你看不看到裏面的分別
[00:19:25.800 --> 00:19:28.800]  每一次耀華說他要試驗人
[00:19:28.800 --> 00:19:32.800]  與其我們說他刻意將一個障礙放在人的面前
[00:19:32.800 --> 00:19:38.800]  不如我們說他是在人的生命裏面放下了一個選擇
[00:19:38.800 --> 00:19:43.800]  一個倚靠他並且帶來祝福的選擇
[00:19:43.800 --> 00:19:50.800]  上帝其實是在人的生命裏面放下了一個選擇
[00:19:50.800 --> 00:19:55.800]  一個倚靠他並且帶來祝福的選擇
[00:19:55.800 --> 00:20:02.800]  這樣說的時候上帝對人的試驗不是無端端走過來
[00:20:02.800 --> 00:20:04.800]  然後隨便拋下一個考驗
[00:20:04.800 --> 00:20:08.800]  然後就看看你有沒有能力去通過
[00:20:08.800 --> 00:20:12.800]  或者上帝不是他不知道人的狀態是怎樣
[00:20:12.800 --> 00:20:16.800]  然後就要靠一個測試去知道實驗結果是怎樣
[00:20:16.800 --> 00:20:21.800]  不是這樣,神放在人的生命裏面其實是一個祝福的選擇
[00:20:21.800 --> 00:20:25.800]  他不是要我儘管看看你怎樣做
[00:20:25.800 --> 00:20:32.800]  而是上帝很深深地渴望我們的生命裏面我們能夠做一個對的抉擇
[00:20:32.800 --> 00:20:35.800]  他很渴望我們能夠因為這個抉擇
[00:20:35.800 --> 00:20:39.800]  我們的生命因為這樣能夠得到祝福
[00:20:39.800 --> 00:20:43.800]  就好像在伊甸園裏面生命樹
[00:20:43.800 --> 00:20:47.800]  以色列民在曠野裏面的水和馬拿
[00:20:47.800 --> 00:20:51.800]  約伯他依靠耶和華得著最終的祝福
[00:20:51.800 --> 00:20:57.800]  今日在士司紀裏面猶大之派因為依靠耶和華而得的土地一樣
[00:20:57.800 --> 00:21:04.800]  頂智慧上帝很想我們去選擇他
[00:21:04.800 --> 00:21:10.800]  當我們選擇他的時候就代表我們跟他的關係就開始
[00:21:10.800 --> 00:21:16.800]  而這個選擇和關係所帶來的就是對於我們生命的祝福
[00:21:16.800 --> 00:21:20.800]  帶來的就是我們生命的祝福
[00:21:20.800 --> 00:21:29.800]  為了準備今日的訊息我沒有聽完前面所有的系列
[00:21:29.800 --> 00:21:32.800]  我只聽了阿葡在這個系列的第一講
[00:21:32.800 --> 00:21:40.800]  他以區木的身份在這個地方應該是這個群體裏面他講的最後一篇道德
[00:21:40.800 --> 00:21:43.800]  其中他有講到時代的更替人的轉換
[00:21:43.800 --> 00:21:47.800]  時代的更替很正常每天都在發生
[00:21:47.800 --> 00:21:50.800]  人的轉換更加是這樣
[00:21:50.800 --> 00:21:56.800]  但平常到每天都發生都好
[00:21:56.800 --> 00:22:00.800]  每個時代的更替每次人的轉換發生的時候
[00:22:00.800 --> 00:22:06.800]  其實都總是代表著要對留下來的一班人去發出一個挑戰或者一個邀請
[00:22:06.800 --> 00:22:11.800]  約書亞時代的以色列人就是這樣
[00:22:11.800 --> 00:22:13.800]  約書亞走了
[00:22:13.800 --> 00:22:19.800]  代表以約書亞為領袖的這個時代告一段落
[00:22:19.800 --> 00:22:22.800]  以色列人就面對一個處境
[00:22:22.800 --> 00:22:28.800]  沒有一個人在他們中間告訴他們要向左走向右走
[00:22:28.800 --> 00:22:34.800]  沒有一個人可以像以前一樣代他們尋求上帝的心意
[00:22:34.800 --> 00:22:37.800]  以色列人必須自己起來
[00:22:37.800 --> 00:22:39.800]  他們要自己去到耶和華的面前
[00:22:39.800 --> 00:22:41.800]  他們自己去尋求耶和華
[00:22:41.800 --> 00:22:44.800]  他們要自己去做跟隨耶和華的抉擇
[00:22:44.800 --> 00:22:48.800]  他們不能再依靠或者依賴別人
[00:22:48.800 --> 00:22:50.800]  他們要興起自己中間的領袖
[00:22:50.800 --> 00:22:55.800]  甚至自己走上一步自己成為接觸約書亞的一個領袖
[00:22:55.800 --> 00:22:58.800]  這就是在時代的更替中
[00:22:58.800 --> 00:23:02.800]  當時的以色列人所領袖所接受到的挑戰和邀請
[00:23:02.800 --> 00:23:05.800]  也就是要說放在他們眼前
[00:23:05.800 --> 00:23:08.800]  他們要面對的一個選擇
[00:23:08.800 --> 00:23:12.800]  新一代的繼承者一班的以色列人約書亞走了
[00:23:12.800 --> 00:23:14.800]  你們要怎樣選擇
[00:23:14.800 --> 00:23:17.800]  你們要跟隨我 也就是耶和華
[00:23:17.800 --> 00:23:20.800]  而在裡面得到祝福嗎
[00:23:22.800 --> 00:23:27.800]  接受邀請 接受挑戰 做選擇是很困難的
[00:23:27.800 --> 00:23:31.800]  可以選擇的話 有誰不想停留在原地
[00:23:31.800 --> 00:23:33.800]  舒舒服服就不錯
[00:23:33.800 --> 00:23:37.800]  但你不吃飯 你不吃東西
[00:23:37.800 --> 00:23:39.800]  你不將食物放在你的肚子裡
[00:23:39.800 --> 00:23:43.800]  你怎樣體會吃了東西的飽足呢
[00:23:43.800 --> 00:23:48.800]  你不走上前 你不走上去領受神給你的機會和選擇
