
[00:00:00.000 --> 00:00:06.000]  大家都很熟悉約伯記
[00:03:06.000 --> 00:03:09.000]  對比的是行惡和愚昧
[00:03:09.000 --> 00:03:12.000]  行惡和愚昧很明顯是真實的
[00:03:12.000 --> 00:03:16.000]  它不是說假行惡、假愚昧
[00:03:16.000 --> 00:03:18.000]  既然下面兩樣東西是真的
[00:03:18.000 --> 00:03:20.000]  即是前面兩個都是真的
[00:03:20.000 --> 00:03:22.000]  因為是平衡的
[00:03:22.000 --> 00:03:25.000]  行義對比行惡
[00:03:25.000 --> 00:03:27.000]  智慧對比愚昧
[00:03:27.000 --> 00:03:29.000]  因為下面兩個是真的
[00:03:29.000 --> 00:03:32.000]  上面兩個都要是真的
[00:03:32.000 --> 00:03:34.000]  即是有第二個解釋
[00:03:34.000 --> 00:03:38.000]  第二個解釋就是四樣東西都是真的
[00:03:38.000 --> 00:03:40.000]  四樣東西都是真的
[00:03:40.000 --> 00:03:44.000]  如果你問我都沒有辦法指出
[00:03:44.000 --> 00:03:45.000]  應該是這樣解釋
[00:03:45.000 --> 00:03:47.000]  就帶出另外的問題
[00:03:47.000 --> 00:03:51.000]  什麼叫做過份行義呢?
[00:03:51.000 --> 00:03:53.000]  行義可以過份的嗎?
[00:03:53.000 --> 00:03:55.000]  作公義或者做一個公義人
[00:03:55.000 --> 00:03:56.000]  可以有過份的
[00:03:56.000 --> 00:03:57.000]  什麼叫做過份呢?
[00:03:57.000 --> 00:03:59.000]  就是由這個問題出現
[00:03:59.000 --> 00:04:02.000]  還有什麼叫做過份智慧呢?
[00:04:02.000 --> 00:04:04.000]  智慧就是智慧
[00:04:04.000 --> 00:04:06.000]  有沒有什麼可以過份智慧的呢?
[00:04:06.000 --> 00:04:09.000]  還有那個行惡的也是一個問題
[00:04:09.000 --> 00:04:11.000]  不要過份行惡
[00:04:11.000 --> 00:04:13.000]  即是少少的行惡
[00:04:13.000 --> 00:04:14.000]  是否可以呢?
[00:04:14.000 --> 00:04:17.000]  很多人都馬上想這個問題
[00:04:17.000 --> 00:04:19.000]  這個問題就在這裡
[00:04:19.000 --> 00:04:24.000]  首先要看看
[00:04:24.000 --> 00:04:27.000]  很明顯行義和行惡是對比的
[00:04:27.000 --> 00:04:30.000]  智慧和愚昧是對比的
[00:04:30.000 --> 00:04:33.000]  不要自取敗亡是對比的
[00:04:33.000 --> 00:04:37.000]  不到時期而死也是對比的
[00:04:37.000 --> 00:04:41.000]  這些就是所謂的平衡法
[00:04:41.000 --> 00:04:43.000]  要解釋這件事的時候
[00:04:43.000 --> 00:04:46.000]  我們第一件事要想的就是
[00:04:46.000 --> 00:04:54.000]  實際上神才是絕對公義和絕對有智慧的
[00:04:54.000 --> 00:04:56.000]  是沒有事的
[00:04:56.000 --> 00:04:59.000]  不會說神絕對公義
[00:04:59.000 --> 00:05:01.000]  所以自取敗亡的
[00:05:01.000 --> 00:05:03.000]  沒有人會這樣說的
[00:05:03.000 --> 00:05:05.000]  神是絕對有智慧
[00:05:05.000 --> 00:05:08.000]  也不會自取敗亡
[00:05:08.000 --> 00:05:13.000]  所以原來公義和智慧本身不是問題
[00:05:13.000 --> 00:05:15.000]  如果是有問題
[00:05:15.000 --> 00:05:17.000]  神就是最有問題的那個
[00:05:17.000 --> 00:05:21.000]  因為他是絕對公義絕對智慧的那個
[00:05:21.000 --> 00:05:24.000]  沒有人可以比他公義
[00:05:24.000 --> 00:05:26.000]  或者有智慧多過神
[00:05:26.000 --> 00:05:29.000]  所以問題不是智慧或公義
[00:05:29.000 --> 00:05:31.000]  傳道者不知在想什麼
[00:05:31.000 --> 00:05:34.000]  不過他想的那件事應該是有點歪的
[00:05:34.000 --> 00:05:37.000]  過份那一刻的過份
[00:05:37.000 --> 00:05:40.000]  是一個過份是一個錯的公義
[00:05:40.000 --> 00:05:42.000]  或者一個錯的智慧出現的
[00:05:42.000 --> 00:05:44.000]  應該是這樣的
[00:05:44.000 --> 00:05:46.000]  我們看看猶太人怎麼看
[00:05:46.000 --> 00:05:50.000]  實在猶太人有個解釋叫做整天祈禱
[00:05:50.000 --> 00:05:54.000]  和折磨自己
[00:05:54.000 --> 00:05:58.000]  既然猶太人有這樣的解釋
[00:05:58.000 --> 00:06:00.000]  他們也看到有些人是這樣
[00:06:00.000 --> 00:06:01.000]  什麼叫公義
[00:06:01.000 --> 00:06:02.000]  他們是很公義的人
[00:06:02.000 --> 00:06:04.000]  每天到晚祈禱折磨自己
[00:06:04.000 --> 00:06:06.000]  因為屬靈追求
[00:06:06.000 --> 00:06:08.000]  要使自己痛苦
[00:06:08.000 --> 00:06:09.000]  這樣就屬靈一點
[00:06:09.000 --> 00:06:11.000]  原來是有這樣的人
[00:06:11.000 --> 00:06:13.000]  可能傳道者看到
[00:06:13.000 --> 00:06:15.000]  所以就說這樣是錯的
[00:06:15.000 --> 00:06:16.000]  這樣是不是可以呢
[00:06:16.000 --> 00:06:17.000]  這個實在是可以的
[00:06:17.000 --> 00:06:18.000]  老實說如果你問我
[00:06:18.000 --> 00:06:21.000]  我馬上想到什麼叫過份公義
[00:06:21.000 --> 00:06:23.000]  就是那些正義的化身
[00:06:23.000 --> 00:06:25.000]  大家有沒有見過
[00:06:25.000 --> 00:06:31.000]  那些人覺得自以為是
[00:06:31.000 --> 00:06:33.000]  實在是剛才說的那個
[00:06:33.000 --> 00:06:35.000]  那些人是很難親近的
[00:06:35.000 --> 00:06:38.000]  因為你有少少不公義
[00:06:38.000 --> 00:06:39.000]  少少有罪
[00:06:39.000 --> 00:06:41.000]  少少有瑕疵
[00:06:41.000 --> 00:06:43.000]  你走過去都死的
[00:06:43.000 --> 00:06:45.000]  感覺很難相處的
[00:06:45.000 --> 00:06:46.000]  對不對
[00:06:46.000 --> 00:06:47.000]  這樣的人
[00:06:47.000 --> 00:06:49.000]  可能傳道者又見到這樣的人
[00:06:49.000 --> 00:06:51.000]  所以說是這樣
[00:06:51.000 --> 00:06:53.000]  如果我第一次讀的時候
[00:06:53.000 --> 00:06:54.000]  我也是這樣想的
[00:06:54.000 --> 00:06:56.000]  不過這裡不像是在說這樣東西
[00:06:56.000 --> 00:06:58.000]  因為一個這樣的人
[00:06:58.000 --> 00:07:00.000]  不會自取敗亡
[00:07:00.000 --> 00:07:01.000]  是不是
[00:07:01.000 --> 00:07:04.000]  所以不像是在想這樣東西
[00:07:04.000 --> 00:07:06.000]  如果他不是在想這樣東西
[00:07:06.000 --> 00:07:07.000]  他在想什麼呢
[00:07:07.000 --> 00:07:08.000]  實在我覺得
[00:07:08.000 --> 00:07:10.000]  又看回約伯記的故事
[00:07:10.000 --> 00:07:12.000]  反而幫到我們明白多一點
[00:07:12.000 --> 00:07:15.000]  約伯和他的朋友正正就是這樣
[00:07:15.000 --> 00:07:16.000]  過份
[00:07:16.000 --> 00:07:17.000]  什麼叫過份公義呢
[00:07:17.000 --> 00:07:18.000]  他們過份公義
[00:07:18.000 --> 00:07:21.000]  就是在他們的報應神學裡面
[00:07:21.000 --> 00:07:23.000]  所謂好人有好報
[00:07:23.000 --> 00:07:24.000]  好人會祝福你的
[00:07:24.000 --> 00:07:26.000]  因為你是一個異人
[00:07:26.000 --> 00:07:28.000]  如果你不是的話
[00:07:28.000 --> 00:07:29.000]  如果你有問題
[00:07:29.000 --> 00:07:31.000]  那你不是異人
[00:07:31.000 --> 00:07:33.000]  他們就說了出來
[00:07:33.000 --> 00:07:36.000]  實際他們四個人都是說同一樣東西
[00:07:36.000 --> 00:07:38.000]  就是過份公義
[00:07:38.000 --> 00:07:40.000]  所以說不是行義
[00:07:40.000 --> 00:07:41.000]  是過份公義
[00:07:41.000 --> 00:07:44.000]  他的思想關於什麼是公義呢
[00:07:44.000 --> 00:07:47.000]  有一樣東西是錯了的
[00:07:47.000 --> 00:07:50.000]  這個會使得怎樣呢
[00:07:50.000 --> 00:07:53.000]  在這裡看就是自取敗亡
[00:07:53.000 --> 00:07:54.000]  好嗎
[00:07:54.000 --> 00:07:57.000]  那個希伯來文字還有一個可能性
[00:07:57.000 --> 00:08:00.000]  那個希伯來文字還有一個可能性
[00:08:00.000 --> 00:08:03.000]  就是驚訝或者是震驚
[00:08:03.000 --> 00:08:06.000]  不要使自己驚訝震驚
[00:08:06.000 --> 00:08:09.000]  實在很適合約伯和他的幾個朋友
[00:08:09.000 --> 00:08:10.000]  他們就是這樣
[00:08:10.000 --> 00:08:12.000]  你走不出那個框架
[00:08:12.000 --> 00:08:13.000]  如果你跟他說
[00:08:13.000 --> 00:08:15.000]  好人不一定有好報
[00:08:15.000 --> 00:08:16.000]  你甚至因為你是好人
[00:08:16.000 --> 00:08:18.000]  所以你被試探
[00:08:18.000 --> 00:08:20.000]  所以你要到這個地步
[00:08:20.000 --> 00:08:22.000]  他們會很震驚
[00:08:22.000 --> 00:08:23.000]  他們見到這個東西的時候
[00:08:23.000 --> 00:08:25.000]  會很震驚驚訝
[00:08:25.000 --> 00:08:28.000]  正正是很適合他們說這件事
[00:08:28.000 --> 00:08:31.000]  會不會是這個意思呢
[00:08:31.000 --> 00:08:32.000]  可能是這個意思
[00:08:32.000 --> 00:08:34.000]  雖然和合本不是這樣翻譯
[00:08:34.000 --> 00:08:37.000]  自取敗亡那個都有意思
[00:08:37.000 --> 00:08:40.000]  既然希伯來文兩個意思都有
[00:08:40.000 --> 00:08:42.000]  誰才是對呢
[00:08:42.000 --> 00:08:44.000]  平時我們應該說
[00:08:44.000 --> 00:08:46.000]  多數人用字的時候
[00:08:46.000 --> 00:08:47.000]  用一個或者第二個
[00:08:47.000 --> 00:08:48.000]  就算兩個意思
[00:08:48.000 --> 00:08:50.000]  多數人都是用一個或者第二個
[00:08:50.000 --> 00:08:51.000]  不過我和你說
[00:08:51.000 --> 00:08:54.000]  傳道者正正是喜歡踩界的人
[00:08:54.000 --> 00:08:55.000]  如果你看整本書
[00:08:55.000 --> 00:08:57.000]  很多東西你以為是這樣
[00:08:57.000 --> 00:08:59.000]  但實在不是這樣
[00:08:59.000 --> 00:09:02.000]  他很喜歡用字都是這樣
[00:09:02.000 --> 00:09:03.000]  所以這一刻
[00:09:03.000 --> 00:09:06.000]  我覺得他專門選了一個這樣的希伯來文字
[00:09:06.000 --> 00:09:08.000]  就不如兩樣都有
[00:09:08.000 --> 00:09:10.000]  一方面你會震驚
[00:09:10.000 --> 00:09:11.000]  因為你會發覺
[00:09:11.000 --> 00:09:15.000]  原來智慧不是解決所有問題
[00:09:15.000 --> 00:09:16.000]  你會震驚
[00:09:16.000 --> 00:09:19.000]  因為原來行公義不是一定有好報
[00:09:19.000 --> 00:09:20.000]  那就震驚
[00:09:20.000 --> 00:09:22.000]  好像有百個朋友
[00:09:22.000 --> 00:09:23.000]  但另一方面
[00:09:23.000 --> 00:09:26.000]  亦都可能會使我們自取敗亡
[00:09:26.000 --> 00:09:27.000]  為什麼呢
[00:09:27.000 --> 00:09:31.000]  因為你以為神一定會拯救
[00:09:31.000 --> 00:09:32.000]  我們行公義
[00:09:32.000 --> 00:09:34.000]  神一定會拯救
[00:09:34.000 --> 00:09:36.000]  這個就是會撞板的
[00:09:36.000 --> 00:09:38.000]  因為神不是一定
[00:09:38.000 --> 00:09:40.000]  神可能會
[00:09:40.000 --> 00:09:41.000]  可能會
[00:09:41.000 --> 00:09:42.000]  就好像我們用錢來說
[00:09:42.000 --> 00:09:45.000]  我們想著我們獻一百元
[00:09:45.000 --> 00:09:47.000]  我們沒有錢吃飯
[00:09:47.000 --> 00:09:49.000]  神就不知道在哪裡
[00:09:49.000 --> 00:09:51.000]  猜拳一個人給我們一百元
[00:09:51.000 --> 00:09:53.000]  讓我們可以有飯吃
[00:09:53.000 --> 00:09:56.000]  可能那一餐你真的要餓飯
[00:09:56.000 --> 00:10:00.000]  可能神會猜拳一個人給我們一百元
[00:10:00.000 --> 00:10:01.000]  可能真的沒有了
[00:10:01.000 --> 00:10:02.000]  我們要那一餐
[00:10:02.000 --> 00:10:03.000]  是餓飯
[00:10:03.000 --> 00:10:05.000]  你做那個行動那一刻
[00:10:05.000 --> 00:10:07.000]  你要有一個準備
[00:10:07.000 --> 00:10:09.000]  就是不是神一定會拯救
[00:10:09.000 --> 00:10:11.000]  或者神一定會介入
[00:10:11.000 --> 00:10:13.000]  來祝福
[00:10:13.000 --> 00:10:17.000]  這個才是傳道者說的
[00:10:17.000 --> 00:10:19.000]  實際有一個計算
[00:10:19.000 --> 00:10:21.000]  我們計算就是
[00:10:21.000 --> 00:10:23.000]  現在我們要行公義
[00:10:23.000 --> 00:10:25.000]  或者我們要跟從神那一刻的時候
[00:10:25.000 --> 00:10:27.000]  是有一個計算
[00:10:27.000 --> 00:10:28.000]  耶穌都這樣說
[00:10:28.000 --> 00:10:30.000]  還記得他做一個比喻
[00:10:30.000 --> 00:10:31.000]  說戰爭
[00:10:31.000 --> 00:10:33.000]  一個皇帝去打仗
[00:10:33.000 --> 00:10:38.000]  他要算一下自己的軍隊夠不夠敵軍打
[00:10:38.000 --> 00:10:39.000]  如果不夠
[00:10:39.000 --> 00:10:41.000]  快些講和那些
[00:10:41.000 --> 00:10:43.000]  在那一刻的時候
[00:10:43.000 --> 00:10:48.000]  實在耶穌是最大紅人
[00:10:48.000 --> 00:10:50.000]  當時很多人想跟他
[00:10:50.000 --> 00:10:51.000]  很多人想跟他
[00:10:51.000 --> 00:10:53.000]  耶穌反過來跟門徒說
[00:10:53.000 --> 00:10:55.000]  是嗎?你真的這麼想跟我?
[00:10:55.000 --> 00:10:58.000]  當然那些門徒看不到將來會怎樣
[00:10:58.000 --> 00:10:59.000]  他會去十字架
[00:10:59.000 --> 00:11:01.000]  他會上十字架
[00:11:01.000 --> 00:11:02.000]  他會被逼迫
[00:11:02.000 --> 00:11:05.000]  他們當時是未必看到的
[00:11:05.000 --> 00:11:06.000]  不過耶穌說
[00:11:06.000 --> 00:11:07.000]  好
[00:11:07.000 --> 00:11:09.000]  接著他就說了剛才那個比喻
[00:11:09.000 --> 00:11:11.000]  剛才那個比喻就叫他們
[00:11:11.000 --> 00:11:12.000]  你要計算一下
[00:11:12.000 --> 00:11:15.000]  你是否真的要跟從這條路
[00:11:15.000 --> 00:11:17.000]  因為不是一定是
[00:11:17.000 --> 00:11:19.000]  所謂很祝福的路
[00:11:19.000 --> 00:11:21.000]  可能甚至是為那件事
[00:11:21.000 --> 00:11:23.000]  是要受苦的
[00:11:23.000 --> 00:11:25.000]  當然我說到這裡的時候
[00:11:25.000 --> 00:11:28.000]  有些人說計算
[00:11:28.000 --> 00:11:30.000]  好像很計較
[00:11:30.000 --> 00:11:33.000]  我們不是應該像楊福音十五章十參節
[00:11:33.000 --> 00:11:36.000]  就說犧牲
[00:11:36.000 --> 00:11:41.000]  最偉大的愛就是為朋友犧牲
[00:11:41.000 --> 00:11:43.000]  甚至犧牲性命
[00:11:43.000 --> 00:11:44.000]  對不對?
[00:11:44.000 --> 00:11:46.000]  那是不是真的呢?
[00:11:46.000 --> 00:11:47.000]  是
[00:11:47.000 --> 00:11:49.000]  當然因為耶穌說的
[00:11:49.000 --> 00:11:50.000]  所以一定是
[00:11:50.000 --> 00:11:53.000]  但是我們說到生命
[00:11:53.000 --> 00:11:55.000]  為公義扶上生命這件事
[00:11:55.000 --> 00:11:57.000]  我們只有一條生命
[00:11:57.000 --> 00:11:58.000]  你知不知道?
[00:11:58.000 --> 00:12:00.000]  如果你真的想要做這件事
[00:12:00.000 --> 00:12:02.000]  是不是應該要學著
[00:12:02.000 --> 00:12:04.000]  像耶穌說的要計算一下呢?
[00:12:04.000 --> 00:12:06.000]  你可以做一次
[00:12:06.000 --> 00:12:08.000]  如果真的要扶上生命
[00:12:08.000 --> 00:12:10.000]  我們可以做一次
[00:12:10.000 --> 00:12:12.000]  那一次不只是影響了我們
[00:12:12.000 --> 00:12:14.000]  影響了我們的家人
[00:12:14.000 --> 00:12:15.000]  影響了我們
[00:12:15.000 --> 00:12:16.000]  倚靠我們的人
[00:12:16.000 --> 00:12:19.000]  影響了愛我們的人
[00:12:19.000 --> 00:12:21.000]  當然不是每件事都說到
[00:12:21.000 --> 00:12:23.000]  又生又死的
[00:12:23.000 --> 00:12:25.000]  用錢來計算也可以
[00:12:25.000 --> 00:12:27.000]  用錢來表達
[00:12:27.000 --> 00:12:30.000]  如果一個人走過來問我借一百元
[00:12:30.000 --> 00:12:32.000]  我明知是騙我的
[00:12:32.000 --> 00:12:34.000]  但我還是說一百元
[00:12:34.000 --> 00:12:36.000]  好了,被騙了一百元,算了
[00:12:36.000 --> 00:12:39.000]  一千元呢?
[00:12:39.000 --> 00:12:40.000]  一萬呢?
[00:12:40.000 --> 00:12:42.000]  十萬呢?
[00:12:42.000 --> 00:12:46.000]  扶上那一刻的時候
[00:12:46.000 --> 00:12:48.000]  是要計準的
[00:12:48.000 --> 00:12:53.000]  要計算一下
[00:12:53.000 --> 00:12:54.000]  我們是否願意付出
[00:12:54.000 --> 00:12:55.000]  你不要以為我們付出了
[00:12:55.000 --> 00:12:57.000]  神一定會拯救我們
[00:12:57.000 --> 00:12:58.000]  或者我們付出了
[00:12:58.000 --> 00:13:00.000]  神一定會供應我們
[00:13:00.000 --> 00:13:03.000]  傳道者跟我們說
[00:13:03.000 --> 00:13:05.000]  是沒有這樣想的
[00:13:05.000 --> 00:13:07.000]  不是每個人都是約白
[00:13:07.000 --> 00:13:08.000]  約白到多低也好
[00:13:08.000 --> 00:13:11.000]  最後的結局是大團圓結局
[00:13:11.000 --> 00:13:13.000]  但不是每個人都是大團圓結局
[00:13:13.000 --> 00:13:16.000]  傳道者那個就不是大團圓結局
[00:13:16.000 --> 00:13:17.000]  叫我們小心
[00:13:17.000 --> 00:13:20.000]  當然,如果我們解釋
[00:13:20.000 --> 00:13:22.000]  這樣叫做過分公義
[00:13:22.000 --> 00:13:28.000]  一個所謂想錯了公義的回報那一刻
[00:13:28.000 --> 00:13:31.000]  那麼過分智慧又是什麼呢?
[00:13:31.000 --> 00:13:33.000]  我覺得過分智慧
[00:13:33.000 --> 00:13:36.000]  也說了智慧不可以過分
[00:13:36.000 --> 00:13:40.000]  過分即是和剛才說的一樣
[00:13:40.000 --> 00:13:43.000]  因為智慧文學在聖經裏
[00:13:43.000 --> 00:13:45.000]  一個智慧人不只是聰明那麼簡單
[00:13:45.000 --> 00:13:48.000]  他也是見乾的
[00:13:48.000 --> 00:13:49.000]  也是有神的祝福
[00:13:49.000 --> 00:13:51.000]  如果看針研這樣說
[00:13:51.000 --> 00:13:54.000]  做個智者就很美的祝福
[00:13:54.000 --> 00:13:56.000]  有成功,有喜樂
[00:13:56.000 --> 00:14:01.000]  但過分相信這件事一定會實現
[00:14:01.000 --> 00:14:03.000]  就是過分了
[00:14:03.000 --> 00:14:07.000]  我覺得兩個都是期望的
[00:14:07.000 --> 00:14:10.000]  我們覺得因為公義
[00:14:10.000 --> 00:14:12.000]  或者因為智慧
[00:14:12.000 --> 00:14:14.000]  又得到回報這件事
[00:14:14.000 --> 00:14:17.000]  如果你過分覺得一定會
[00:14:17.000 --> 00:14:19.000]  那就是過分了
[00:14:19.000 --> 00:14:20.000]  傳道者自己說過
[00:14:20.000 --> 00:14:23.000]  他在一章第十八節說什麼呢?
[00:14:23.000 --> 00:14:27.000]  因為多有智慧就多有愁煩
[00:14:27.000 --> 00:14:31.000]  增加知識就增加憂傷
[00:14:31.000 --> 00:14:34.000]  所以他覺得智慧不一定是好事
[00:14:34.000 --> 00:14:36.000]  帶來一定是成功
[00:14:36.000 --> 00:14:38.000]  整個智慧文學好像是說這件事
[00:14:38.000 --> 00:14:40.000]  接著傳道者就跟我們說
[00:14:40.000 --> 00:14:46.000]  你不要以為可以帶來成功、喜樂
[00:14:46.000 --> 00:14:49.000]  但也可以帶來愁煩和憂傷
[00:14:49.000 --> 00:14:51.000]  為什麼?
[00:14:51.000 --> 00:14:58.000]  有智慧的人就可以處理所有問題
[00:14:58.000 --> 00:15:00.000]  但不是那時候
[00:15:00.000 --> 00:15:03.000]  一個智者就看得更加清楚
[00:15:03.000 --> 00:15:05.000]  我們中國人有時說難得糊塗
[00:15:05.000 --> 00:15:07.000]  是真的難得糊塗
[00:15:07.000 --> 00:15:09.000]  糊塗過一輩子開心很多
[00:15:09.000 --> 00:15:12.000]  但不是,你剛好是個聰明人
[00:15:12.000 --> 00:15:14.000]  你的眼睛看得很清楚
[00:15:14.000 --> 00:15:16.000]  看得很清楚什麼事正在發生
[00:15:16.000 --> 00:15:19.000]  你的愁煩和憂傷就更加多
[00:15:19.000 --> 00:15:21.000]  另外一帶他也是這樣說
[00:15:21.000 --> 00:15:23.000]  九章第十一節
[00:15:23.000 --> 00:15:25.000]  我轉而回顧
[00:15:25.000 --> 00:15:27.000]  日光之下
[00:15:27.000 --> 00:15:30.000]  跑得快的不一定是勝出
[00:15:30.000 --> 00:15:32.000]  強壯的不一定是戰勝
[00:15:32.000 --> 00:15:35.000]  智慧的不一定有糧食
[00:15:35.000 --> 00:15:37.000]  聰明的不一定有財富
[00:15:37.000 --> 00:15:43.000]  有學問的不一定有得人的喜悅
[00:15:43.000 --> 00:15:55.000]  全在乎各人遇上的時刻和機會
[00:15:55.000 --> 00:16:01.000]  所以原來有智慧也有限制
[00:16:01.000 --> 00:16:03.000]  不一定是贏的
[00:16:03.000 --> 00:16:05.000]  不一定是成功的
[00:16:05.000 --> 00:16:07.000]  這是傳道者自己說的
[00:16:07.000 --> 00:16:10.000]  所以他在這裡說過分智慧
[00:16:10.000 --> 00:16:14.000]  智慧即是我們對智慧的期望
[00:16:14.000 --> 00:16:17.000]  那個盼望不可以過分
[00:16:17.000 --> 00:16:20.000]  因為這樣過分是錯的
[00:16:20.000 --> 00:16:22.000]  上年我好像有來過說
[00:16:22.000 --> 00:16:25.000]  一個例子
[00:16:25.000 --> 00:16:28.000]  香港我們可以建造房屋
[00:16:28.000 --> 00:16:31.000]  50層樓走走也能做出來
[00:16:31.000 --> 00:16:35.000]  既然這樣就應該沒有住屋問題
[00:16:35.000 --> 00:16:37.000]  但很明顯是有住屋問題
[00:16:37.000 --> 00:16:41.000]  所以原來你的智慧
[00:16:41.000 --> 00:16:44.000]  也不能解決所有問題
[00:16:44.000 --> 00:16:47.000]  這不是數學的問題
[00:16:47.000 --> 00:16:49.000]  不是你計算到就能做到
[00:16:49.000 --> 00:16:51.000]  有很多事是做不到的
[00:16:51.000 --> 00:16:53.000]  當然這樣說的時候
[00:16:53.000 --> 00:16:54.000]  一個智者
[00:16:54.000 --> 00:16:56.000]  一個尋求智慧的人
[00:16:56.000 --> 00:16:58.000]  可能會失望
[00:16:58.000 --> 00:17:01.000]  所以就說驚訝
[00:17:01.000 --> 00:17:06.000]  失望甚至是不如一下
[00:17:06.000 --> 00:17:08.000]  心想歪了
[00:17:08.000 --> 00:17:13.000]  不如做一個邪惡的人更好
[00:17:13.000 --> 00:17:16.000]  不如做一個愚昧的人更好
[00:17:16.000 --> 00:17:19.000]  傳道者好像就是想到這件事
[00:17:19.000 --> 00:17:22.000]  所以他在下一節跟我們說
[00:17:22.000 --> 00:17:25.000]  就是你不要這樣
[00:17:25.000 --> 00:17:28.000]  因為這樣就不到期而死
[00:17:28.000 --> 00:17:30.000]  你做一個愚昧的人
[00:17:30.000 --> 00:17:33.000]  做一個邪惡的人
[00:17:33.000 --> 00:17:34.000]  實際上更快死
[00:17:34.000 --> 00:17:36.000]  這是他的想法
[00:17:36.000 --> 00:17:40.000]  什麼叫做過分行惡呢
[00:17:40.000 --> 00:17:42.000]  我覺得二十節有說
[00:17:42.000 --> 00:17:47.000]  其實世上沒有行善而不犯罪的義人
[00:17:47.000 --> 00:17:49.000]  他在這裡說
[00:17:49.000 --> 00:17:51.000]  什麼叫做過分呢
[00:17:51.000 --> 00:17:57.000]  實在他不是說做行惡一點就可以
[00:17:57.000 --> 00:18:00.000]  他假設我們會行惡
