
[00:00:00.000 --> 00:00:03.640]  歡迎大家回到我們清善崇拜
[00:05:48.800 --> 00:05:52.080]  就是有一個律法師起來試探耶穌
[00:05:52.080 --> 00:05:55.880]  他說耶穌我該做些什麼事呢?
[00:05:55.880 --> 00:05:57.880]  才可以承受永生呢?
[00:05:57.880 --> 00:05:59.880]  耶穌對他說律法上寫的是什麼呢?
[00:05:59.880 --> 00:06:01.200]  你是怎樣念的呢?
[00:06:01.200 --> 00:06:05.080]  他回答你要盡心盡性盡力盡意愛主你的神
[00:06:05.080 --> 00:06:06.080]  又要愛倫如己
[00:06:06.080 --> 00:06:08.400]  耶穌對他說你回答得正確
[00:06:08.400 --> 00:06:10.600]  這樣做就會得永生
[00:06:10.600 --> 00:06:12.400]  那人要證明自己有利
[00:06:12.400 --> 00:06:15.200]  就對耶穌說誰笑我的倫舍
[00:06:15.200 --> 00:06:20.680]  在上文裡面,耶穌總共回答了律法師兩個答案
[00:06:20.680 --> 00:06:25.880]  就是要盡心盡性盡力盡意愛主你的神
[00:06:25.880 --> 00:06:27.480]  又要愛倫如己
[00:06:27.480 --> 00:06:31.080]  好像有兩個題目
[00:06:31.080 --> 00:06:34.680]  一個是愛神,一個是愛倫舍
[00:06:34.680 --> 00:06:37.680]  分別是構自舊約兩段的經文
[00:06:37.680 --> 00:06:39.280]  《生命記》和《旅美記》的經文
[00:06:39.280 --> 00:06:41.080]  而下文呢
[00:06:41.080 --> 00:06:43.480]  好撒瑪利亞人的比喻我們也很熟悉
[00:06:43.480 --> 00:06:49.280]  就是在回答什麼為之愛倫如己
[00:06:49.280 --> 00:06:51.480]  而我們今天要看的經文
[00:06:51.480 --> 00:06:53.680]  《馬大接待耶穌》
[00:06:53.680 --> 00:06:55.480]  其實就是在回應
[00:06:55.480 --> 00:07:00.880]  怎麼為之盡心盡性盡力盡意愛主你的神
[00:07:00.880 --> 00:07:03.280]  其實上文是有這樣的鋪排
[00:07:03.280 --> 00:07:07.480]  以致我們不能夠抽離單獨去看
[00:07:07.480 --> 00:07:10.280]  《馬大接待耶穌》這段經文
[00:07:10.280 --> 00:07:15.880]  如果我們知道原來《馬大接待耶穌》是在說論愛主
[00:07:15.880 --> 00:07:19.480]  究竟我們應該如何去看呢?
[00:07:19.480 --> 00:07:23.080]  這段經文也引發了另一個聯想
[00:07:23.080 --> 00:07:25.280]  愛的對象是誰呢?
[00:07:25.280 --> 00:07:27.280]  愛的對象是有主
[00:07:27.280 --> 00:07:30.880]  有靈舍,亦可以是他人和自己
[00:07:30.880 --> 00:07:32.280]  只有三個對象
[00:07:32.280 --> 00:07:34.280]  有沒有國家在裡面?
[00:07:34.280 --> 00:07:36.080]  沒有的
[00:07:36.080 --> 00:07:37.880]  回看經文
[00:07:37.880 --> 00:07:40.680]  有一個女人名叫瑪大
[00:07:40.680 --> 00:07:43.080]  接他到自己家裡
[00:07:43.080 --> 00:07:48.280]  就是說瑪大接待了耶穌到自己家裡
[00:07:48.280 --> 00:07:51.680]  其實在第一節的經文裡
[00:07:51.680 --> 00:07:55.480]  瑪大是一個頗為正面的人物
[00:07:55.480 --> 00:07:57.480]  因為耶穌曾經說過
[00:07:57.480 --> 00:07:59.480]  不論他去到哪裡
[00:07:59.480 --> 00:08:00.880]  凡是接待他的
[00:08:00.880 --> 00:08:03.680]  就好像接待那差我來
[00:08:03.680 --> 00:08:07.280]  其實接待耶穌是一個很正面的行為
[00:08:07.280 --> 00:08:12.480]  也是當時猶太文化一個頗為重要的文化
[00:08:12.480 --> 00:08:15.080]  當有客人來到的時候
[00:08:15.080 --> 00:08:16.480]  你願意接待他
[00:08:16.480 --> 00:08:18.680]  這是猶太文化很重要的
[00:08:18.680 --> 00:08:20.280]  所以到了這裡
[00:08:20.280 --> 00:08:21.680]  你開始有一個意識
[00:08:21.680 --> 00:08:24.680]  分為主人和客人
[00:08:24.680 --> 00:08:26.680]  因為有接待
[00:08:26.680 --> 00:08:30.880]  那誰是主人,誰是客人呢?
[00:08:30.880 --> 00:08:33.680]  在我們的認知或理解中
[00:08:33.680 --> 00:08:35.080]  很簡單
[00:08:35.080 --> 00:08:36.280]  家裡是誰的?
[00:08:36.280 --> 00:08:37.480]  是瑪大的
[00:08:37.480 --> 00:08:39.080]  所以瑪大是主人
[00:08:39.080 --> 00:08:41.280]  而耶穌是客人
[00:08:41.280 --> 00:08:44.880]  所以他事後的事是很多的
[00:08:44.880 --> 00:08:46.880]  正常在猶太文化
[00:08:46.880 --> 00:08:49.080]  要接待一個客人
[00:08:49.080 --> 00:08:50.280]  其實是很多事情要做的
[00:08:50.280 --> 00:08:51.680]  包括他來到
[00:08:51.680 --> 00:08:52.680]  可能風塵勃勃
[00:08:52.680 --> 00:08:54.280]  可能腳骯髒
[00:08:54.280 --> 00:08:55.680]  他來到的時候
[00:08:55.680 --> 00:08:58.880]  主人要幫客人洗腳
[00:08:58.880 --> 00:09:00.280]  即是預備水洗腳
[00:09:00.280 --> 00:09:01.680]  提供一些小食
[00:09:01.680 --> 00:09:03.680]  可能是餅和水給他
[00:09:03.680 --> 00:09:05.680]  然後預備一個豐盛的筵席
[00:09:05.680 --> 00:09:08.480]  到他離開的時候要送行
[00:09:08.480 --> 00:09:11.880]  不只是在門口說再見
[00:09:11.880 --> 00:09:14.680]  是送他一段很長的路
[00:09:14.680 --> 00:09:16.680]  因為以前古代的世界
[00:09:16.680 --> 00:09:18.080]  不是我們現在的世界
[00:09:18.080 --> 00:09:20.880]  門口有巴士站
[00:09:20.880 --> 00:09:22.880]  是需要走一段路
[00:09:22.880 --> 00:09:24.680]  而且是很危險的
[00:09:24.680 --> 00:09:26.480]  充滿強度的
[00:09:26.480 --> 00:09:28.080]  所以也要送行
[00:09:28.080 --> 00:09:30.080]  所以在經文中形容
[00:09:30.080 --> 00:09:32.880]  瑪大事後的事比較多
[00:09:32.880 --> 00:09:34.280]  是正常的
[00:09:34.280 --> 00:09:36.280]  一個主人接待一個客人
[00:09:36.280 --> 00:09:38.480]  他的確是很多很多事情要做
[00:09:38.480 --> 00:09:41.480]  但耶穌卻在這裡更新了一個觀念
[00:09:41.480 --> 00:09:43.680]  更新了什麼叫做事後
[00:09:43.680 --> 00:09:46.080]  或者什麼叫做侍奉
[00:09:46.080 --> 00:09:48.480]  原來不是要做很多事情
[00:09:48.480 --> 00:09:51.680]  在瑪利亞的表現中
[00:09:51.680 --> 00:09:55.480]  原來在主的腳前坐著
[00:09:55.480 --> 00:09:57.280]  聽他的道
[00:09:57.280 --> 00:09:59.480]  已經是一個時候
[00:09:59.480 --> 00:10:02.080]  他更新了我們一個固有的觀念
[00:10:02.080 --> 00:10:03.880]  我們以為要做很多事情
[00:10:03.880 --> 00:10:05.080]  我們要服事
[00:10:05.080 --> 00:10:07.080]  我們要很忙
[00:10:07.080 --> 00:10:10.080]  才會很委身、很投入
[00:10:10.080 --> 00:10:11.280]  原來不是
[00:10:11.280 --> 00:10:13.680]  原來在經文中說
[00:10:13.680 --> 00:10:15.680]  耶穌喜歡的
[00:10:15.680 --> 00:10:18.480]  或者他所定義的事後
[00:10:18.480 --> 00:10:20.480]  其實就是聽主的話
[00:10:20.480 --> 00:10:23.080]  本身已經是一個時候
[00:10:23.080 --> 00:10:25.680]  這是一個很特別的地方
[00:10:25.680 --> 00:10:28.280]  另外就是我們剛剛問的一個問題
[00:10:28.280 --> 00:10:29.480]  究竟誰是主人
[00:10:29.480 --> 00:10:31.880]  誰是客人呢?
[00:10:31.880 --> 00:10:35.080]  我們一直以為馬大是主人
[00:10:35.080 --> 00:10:37.080]  因為房子是他的
[00:10:37.080 --> 00:10:40.480]  然而經文不斷提醒我們
[00:10:40.480 --> 00:10:43.880]  不斷稱呼耶穌是主的腳
[00:10:43.880 --> 00:10:47.080]  甚至馬大去到耶穌面前也說
[00:10:47.080 --> 00:10:48.480]  「主啊」
[00:10:48.480 --> 00:10:51.480]  然後主又回答
[00:10:51.480 --> 00:10:53.080]  其實一直強調
[00:10:53.080 --> 00:10:56.280]  主人並不是馬大
[00:10:56.280 --> 00:10:59.280]  主人反而是耶穌
[00:10:59.280 --> 00:11:01.280]  這個也真的挺對的
[00:11:01.280 --> 00:11:03.680]  因為這個世界是他的
[00:11:03.680 --> 00:11:06.280]  我們只是客類
[00:11:06.280 --> 00:11:09.480]  原來另一個更新我們的觀念就是
[00:11:09.480 --> 00:11:11.680]  我們有時候也會像馬大一樣
[00:11:11.680 --> 00:11:15.080]  我們以為自己是主人
[00:11:15.080 --> 00:11:17.680]  在整個片段或者經文中
[00:11:17.680 --> 00:11:19.880]  馬大稱呼耶穌為主
[00:11:19.880 --> 00:11:23.280]  但是只有一張嘴說
[00:11:23.280 --> 00:11:26.080]  好像我們有時候有些經文也說
[00:11:26.080 --> 00:11:29.080]  稱呼主啊主啊的人
[00:11:29.080 --> 00:11:31.080]  是不能進天國的
[00:11:31.080 --> 00:11:33.080]  有時候我們也像馬大一樣
[00:11:33.080 --> 00:11:35.880]  只是稱呼耶穌為主
[00:11:35.880 --> 00:11:40.480]  但是心裡堅持自己是主人的身份
[00:11:40.480 --> 00:11:45.680]  從來沒有當過耶穌是主人
[00:11:45.680 --> 00:11:47.280]  今天我們要問一個問題
[00:11:47.280 --> 00:11:48.680]  究竟誰是主?
[00:11:48.680 --> 00:11:50.280]  誰是客人呢?
[00:11:50.280 --> 00:11:51.880]  有時候我們對待上帝
[00:11:51.880 --> 00:11:53.280]  就像英女皇一樣
[00:11:53.280 --> 00:11:56.880]  大時大節找她出來供奉一下
[00:11:56.880 --> 00:11:59.280]  但是她沒有實權的
[00:11:59.280 --> 00:12:01.880]  她無法左右政局
[00:12:01.880 --> 00:12:04.280]  這就是我們對上帝的形象
[00:12:04.280 --> 00:12:05.880]  好像很尊貴
[00:12:05.880 --> 00:12:08.680]  好像我們人人都很仰慕她
[00:12:08.680 --> 00:12:12.880]  但原來她對我們的生命是沒有影響力的
[00:12:12.880 --> 00:12:16.880]  這是我們今天信徒的生命的反照
[00:12:16.880 --> 00:12:19.080]  甚至有時候
[00:12:19.080 --> 00:12:21.880]  不是上帝需要我們侍候
[00:12:21.880 --> 00:12:27.080]  不是上帝需要我們侍候或侍奉祂
[00:12:27.080 --> 00:12:29.680]  而是反而我是需要侍奉
[00:12:29.680 --> 00:12:33.280]  以至我能夠維持對信仰的追求
[00:12:33.280 --> 00:12:37.680]  我以前也是組長
[00:12:37.680 --> 00:12:39.280]  很明白
[00:12:39.280 --> 00:12:43.080]  有時候會看到一些拍檔或弟兄姊妹
[00:12:43.080 --> 00:12:46.080]  他們離開了侍奉崗位之後
[00:12:46.080 --> 00:12:48.680]  連信仰也沒有了
[00:12:48.680 --> 00:12:50.680]  教會也不會回來了
[00:12:50.680 --> 00:12:51.680]  為何會這樣呢?
[00:12:51.680 --> 00:12:54.680]  好像侍奉或侍候
[00:12:54.680 --> 00:12:59.680]  這個服侍只是維持信仰的追求
[00:12:59.680 --> 00:13:04.480]  我們很多時候都會將侍奉或侍候的事
[00:13:04.480 --> 00:13:07.880]  比我們侍候的對象大
[00:13:07.880 --> 00:13:11.280]  我們以為我們做這些事很重要
[00:13:11.280 --> 00:13:12.680]  但其實不是
[00:13:12.680 --> 00:13:15.280]  今天上帝提醒我們
[00:13:15.280 --> 00:13:21.880]  不要讓侍奉大於自己
[00:13:21.880 --> 00:13:24.880]  訓練永遠不會大於個人
[00:13:24.880 --> 00:13:28.880]  這是我們這幾年不斷提醒的
[00:13:28.880 --> 00:13:32.080]  我們的活動、節目、項目
[00:13:32.080 --> 00:13:33.680]  甚至崇拜
[00:13:33.680 --> 00:13:38.880]  不會比任何一個人重要
[00:13:38.880 --> 00:13:41.280]  這是我們所追求的
[00:13:41.280 --> 00:13:44.880]  當然我們這些崇拜或侍奉
[00:13:44.880 --> 00:13:47.880]  也不會比上帝重要
[00:13:47.880 --> 00:13:51.080]  上帝才是我們今天回來的目的
[00:13:51.080 --> 00:13:52.880]  或是招聚我們
[00:13:52.880 --> 00:13:56.680]  一起相聚的一個目的
[00:13:56.680 --> 00:13:59.080]  所以今天第一個提醒
[00:13:59.080 --> 00:14:00.680]  反客為主
[00:14:00.680 --> 00:14:02.680]  它有一個呼籲
[00:14:02.680 --> 00:14:08.080]  讓上帝重新成為我們生命的主
[00:14:08.080 --> 00:14:09.880]  生命的主人
[00:14:09.880 --> 00:14:11.680]  或我們這個地方的主人
[00:14:11.680 --> 00:14:14.480]  從來都不是我們自己
[00:14:14.480 --> 00:14:16.680]  而是上帝
[00:14:16.680 --> 00:14:21.280]  第二個挑戰是專心聆聽
[00:14:21.280 --> 00:14:26.680]  經文中刻意將馬大和馬利亞作比較
[00:14:26.680 --> 00:14:30.080]  以前我們聽得多
[00:14:30.080 --> 00:14:35.880]  很多時馬大代表服侍、快速、忙碌
[00:14:35.880 --> 00:14:43.280]  馬利亞代表聽到、安靜、緩慢、休閒
[00:14:43.280 --> 00:14:45.080]  種種的生活態度
[00:14:45.080 --> 00:14:47.280]  有些人會出書
[00:14:47.280 --> 00:14:50.480]  如果我們擁有馬大的手
[00:14:50.480 --> 00:14:53.680]  馬利亞的心就完美了
[00:14:53.680 --> 00:14:56.280]  但我不太接受這種看法
[00:14:56.280 --> 00:15:00.280]  因為經文刻意扁低
[00:15:00.280 --> 00:15:02.680]  不是扁的,是傾向負面
[00:15:02.680 --> 00:15:04.480]  馬大比較傾向負面
[00:15:04.480 --> 00:15:08.280]  而馬利亞的確選擇了一個上好的福分
[00:15:08.280 --> 00:15:09.880]  這種解經的方式
[00:15:09.880 --> 00:15:12.080]  就像打和超級一樣
[00:15:12.080 --> 00:15:13.280]  兩者都取得
[00:15:13.280 --> 00:15:16.280]  我覺得不太可取
[00:15:16.280 --> 00:15:17.680]  反而我們應該要看
[00:15:17.680 --> 00:15:19.480]  究竟他們兩個的對比
[00:15:19.480 --> 00:15:21.680]  要帶出甚麼訊息
[00:15:21.680 --> 00:15:26.080]  經文說馬大和馬利亞
[00:15:26.080 --> 00:15:28.880]  來到耶穌面前有兩個不同的表現
[00:15:28.880 --> 00:15:30.880]  馬利亞來到主的腳前
[00:15:30.880 --> 00:15:33.280]  是坐著聽祂的道
[00:15:33.280 --> 00:15:36.080]  而馬大來到耶穌面前
[00:15:36.080 --> 00:15:38.480]  是一連串的埋怨
[00:15:38.480 --> 00:15:40.080]  他說:主啊!我的妹妹
[00:15:40.080 --> 00:15:41.080]  留下我一個人
[00:15:41.080 --> 00:15:42.680]  事後祢不在意嗎?
[00:15:42.680 --> 00:15:45.680]  請吩咐她來幫助我
[00:15:45.680 --> 00:15:48.280]  其實是吩咐耶穌
[00:15:48.280 --> 00:15:51.480]  吩咐祂的妹妹來幫助他
[00:15:51.480 --> 00:15:53.280]  可以這樣理解
[00:15:53.280 --> 00:15:56.280]  馬大來到耶穌面前
[00:15:56.280 --> 00:15:57.280]  其實是一個埋怨
[00:15:57.280 --> 00:16:00.480]  而馬利亞是聽祂的道
[00:16:00.480 --> 00:16:03.080]  而耶穌評價馬大
[00:16:03.080 --> 00:16:04.480]  祂也很語重心長
[00:16:04.480 --> 00:16:06.080]  馬大,馬大
[00:16:06.080 --> 00:16:08.880]  祢為許多事操心煩惱
[00:16:08.880 --> 00:16:11.880]  舊版本是思慮煩擾
[00:16:11.880 --> 00:16:14.680]  但是不可少的只有一件
[00:16:14.680 --> 00:16:18.880]  經文刻意比較
[00:16:18.880 --> 00:16:22.080]  馬大代表著一種分心
[00:16:22.080 --> 00:16:24.080]  因為操心煩惱
[00:16:24.080 --> 00:16:25.280]  有一些英文版本
[00:16:25.280 --> 00:16:27.080]  就是worry和distract
[00:16:27.080 --> 00:16:28.880]  就是分心
[00:16:28.880 --> 00:16:33.280]  而馬利亞是專心坐在主的腳前
[00:16:33.280 --> 00:16:36.880]  其實是分心和專心的對比
[00:16:36.880 --> 00:16:39.880]  經文也有字眼提醒我們
[00:16:39.880 --> 00:16:43.880]  可以跟其他上文和下文做連結
[00:16:43.880 --> 00:16:46.880]  經文提到有憂慮
[00:16:46.880 --> 00:16:48.880]  或思慮煩擾
[00:16:48.880 --> 00:16:49.880]  有奪去
[00:16:49.880 --> 00:16:51.880]  有聽到
[00:16:51.880 --> 00:16:55.880]  原來在上文第八章
[00:16:55.880 --> 00:16:56.880]  薩種的比喻
[00:16:56.880 --> 00:16:59.880]  也重複出現過這些主題
[00:16:59.880 --> 00:17:01.880]  有憂慮
[00:17:01.880 --> 00:17:02.880]  薩種
[00:17:02.880 --> 00:17:04.880]  如果有人聽了薩種
[00:17:04.880 --> 00:17:06.880]  如果有人聽了道除魔鬼尼
[00:17:06.880 --> 00:17:10.880]  就把他心中的道奪去
[00:17:10.880 --> 00:17:12.880]  很多人都聽了道
[00:17:12.880 --> 00:17:14.880]  被今生的憂慮
[00:17:14.880 --> 00:17:16.880]  潛在、現在、擠住了
[00:17:16.880 --> 00:17:20.880]  而結不出成熟的子粒來
[00:17:20.880 --> 00:17:26.880]  經文裡好像刻意回應上文的訊息
[00:17:26.880 --> 00:17:30.880]  就是很多時候我們都面對這樣的狀況
[00:17:30.880 --> 00:17:34.880]  有誰不憂慮呢?
[00:17:34.880 --> 00:17:36.880]  在這個世界裡
[00:17:36.880 --> 00:17:38.880]  每個人都像馬帶一樣
[00:17:38.880 --> 00:17:41.880]  這個世界逼我們成為馬帶
[00:17:41.880 --> 00:17:43.880]  很多事情要忙
[00:17:43.880 --> 00:17:45.880]  很多時候的確我們都是這樣
[00:17:45.880 --> 00:17:47.880]  現況就是被很多今生的憂慮
[00:17:47.880 --> 00:17:49.880]  潛在、現在、擠住了
[00:17:49.880 --> 00:17:52.880]  但經文卻提醒我們
[00:17:52.880 --> 00:17:53.880]  憂慮什麼
[00:17:53.880 --> 00:17:57.880]  其實顯明我們心中敬拜的是什麼
[00:17:57.880 --> 00:17:59.880]  如果我們憂慮的是潛在
[00:17:59.880 --> 00:18:01.880]  其實你的財寶在哪裡
[00:18:01.880 --> 00:18:02.880]  你的心在哪裡
[00:18:02.880 --> 00:18:05.880]  我們憂慮什麼
[00:18:05.880 --> 00:18:08.880]  其實就是代表我們心中敬拜
[00:18:08.880 --> 00:18:11.880]  效忠追求的對象是什麼
[00:18:11.880 --> 00:18:13.880]  反而它提供一個出路給我們
[00:18:13.880 --> 00:18:16.880]  就是要用純真、善良的心
[00:18:16.880 --> 00:18:18.880]  持守神的道
[00:18:18.880 --> 00:18:21.880]  耐心等候結果實
[00:18:21.880 --> 00:18:24.880]  就是要有良心持守神的道
[00:18:24.880 --> 00:18:28.880]  和耐心等候結果實
[00:18:28.880 --> 00:18:30.880]  另外一段經文是關於憂慮
[00:18:30.880 --> 00:18:32.880]  下文就是十二章
[00:18:32.880 --> 00:18:35.880]  「所以我告訴你們不要為生命憂慮吃什麼
[00:18:35.880 --> 00:18:37.880]  為身體憂慮穿什麼
[00:18:37.880 --> 00:18:40.880]  不要求吃什麼喝什麼
[00:18:40.880 --> 00:18:41.880]  不要掛念
[00:18:41.880 --> 00:18:44.880]  這些都是世上的外邦人所求
[00:18:44.880 --> 00:18:45.880]  你們需要這些東西
[00:18:45.880 --> 00:18:47.880]  你們的父都知道
[00:18:47.880 --> 00:18:48.880]  你們只要求他的國
[00:18:48.880 --> 00:18:51.880]  這些東西就必加給你
[00:18:51.880 --> 00:18:53.880]  你們這小群不要懼怕
[00:18:53.880 --> 00:18:57.880]  因為你們的父樂意將國賜給你們」
[00:18:57.880 --> 00:19:00.880]  同樣是講憂慮
[00:19:00.880 --> 00:19:04.880]  但它亦提醒一個先後次序
[00:19:04.880 --> 00:19:09.880]  不要憂慮錢財、吃喝
[00:19:09.880 --> 00:19:13.880]  這些不是你們一群信徒應該去憂慮的
[00:19:13.880 --> 00:19:17.880]  這些是世上的外邦人所求
[00:19:17.880 --> 00:19:19.880]  我們應該求什麼呢
[00:19:19.880 --> 00:19:22.880]  就是求他的國、他的義
[00:19:22.880 --> 00:19:27.880]  當然路加福音的版本沒有了義
[00:19:27.880 --> 00:19:29.880]  但整體的意思是
[00:19:29.880 --> 00:19:31.880]  我們需要以天國的價值
[00:19:31.880 --> 00:19:34.880]  作為我們生命的中心、追求
[00:19:34.880 --> 00:19:36.880]  求他的義
[00:19:36.880 --> 00:19:38.880]  義是指責任
[00:19:38.880 --> 00:19:42.880]  這亦是成為我們今生的責任
[00:19:42.880 --> 00:19:43.880]  天國的價值是什麼呢?
[00:19:43.880 --> 00:19:45.880]  上帝的屬性是什麼呢?
[00:19:45.880 --> 00:19:50.880]  這才是我們需要去堅持、持守
[00:19:50.880 --> 00:19:53.880]  和去追求的對象
[00:19:53.880 --> 00:19:55.880]  不是那些錢財、不是那些燕落
[00:19:55.880 --> 00:19:58.880]  亦不是我們所憂慮的
[00:19:58.880 --> 00:20:01.880]  所以最後基文講
[00:20:01.880 --> 00:20:03.880]  其實是一個比較
