
[00:00:00.000 --> 00:00:02.000]  感謝大家的等待
[00:02:23.000 --> 00:02:27.000]  例如開始自己的生活費要自己負責
[00:02:27.000 --> 00:02:29.000]  現在還有沒有人有家用
[00:02:29.000 --> 00:02:31.000]  可以拿家用
[00:02:31.000 --> 00:02:34.000]  好好地給家用
[00:02:34.000 --> 00:02:36.000]  是拿家用
[00:02:36.000 --> 00:02:40.000]  給家用的是高級大人
[00:02:40.000 --> 00:02:45.000]  生活費又要自己負責
[00:02:45.000 --> 00:02:48.000]  學業工作的學費要自己交
[00:02:48.000 --> 00:02:50.000]  工作要自己負責
[00:02:50.000 --> 00:02:52.000]  人際關係的相處
[00:02:52.000 --> 00:02:54.000]  不知為何比中學生更難
[00:02:54.000 --> 00:02:56.000]  中學生每天都要見
[00:02:56.000 --> 00:02:59.000]  但是其他大學之後
[00:02:59.000 --> 00:03:02.000]  要約才能見到
[00:03:02.000 --> 00:03:04.000]  對自己的生活管理
[00:03:04.000 --> 00:03:07.000]  對自己的身體健康要負責任
[00:03:07.000 --> 00:03:11.000]  而信仰方面
[00:03:11.000 --> 00:03:13.000]  我們好像少說一點
[00:03:13.000 --> 00:03:15.000]  信仰方面隨著人長大
[00:03:15.000 --> 00:03:17.000]  都變得自由了
[00:03:17.000 --> 00:03:19.000]  沒有人再叫你起床回教會
[00:03:19.000 --> 00:03:21.000]  因為今早有人叫你起床回教會
[00:03:21.000 --> 00:03:23.000]  好好珍惜那個人
[00:03:23.000 --> 00:03:26.000]  好好珍惜有人叫你起床回教會
[00:03:26.000 --> 00:03:31.000]  你的生命究竟有多捉緊上帝呢
[00:03:31.000 --> 00:03:34.000]  全部都是我自己分配的
[00:03:34.000 --> 00:03:37.000]  我們願不願意每個星期回來教會
[00:03:37.000 --> 00:03:40.000]  然後每個星期回來教會的生活
[00:03:40.000 --> 00:03:41.000]  崇拜
[00:03:41.000 --> 00:03:44.000]  其實我們已經是要躍進去下一個階段
[00:03:44.000 --> 00:03:46.000]  某程度上
[00:03:46.000 --> 00:03:48.000]  其實是有一個很大的轉變
[00:03:48.000 --> 00:03:50.000]  我們究竟投放多少時間和心力
[00:03:50.000 --> 00:03:52.000]  你回來都不代表什麼
[00:03:52.000 --> 00:03:54.000]  回來還要投放你的心力時間
[00:03:54.000 --> 00:03:56.000]  去和人相處
[00:03:56.000 --> 00:03:58.000]  其實是一個選擇
[00:03:58.000 --> 00:04:01.000]  信仰好像變了只是其中一個選擇
[00:04:01.000 --> 00:04:03.000]  我深體會我們的生命
[00:04:03.000 --> 00:04:06.000]  面對著一個很大的轉變
[00:04:06.000 --> 00:04:08.000]  但是我們的配置
[00:04:08.000 --> 00:04:11.000]  未能支撐我們的生命
[00:04:11.000 --> 00:04:14.000]  因為我們還停留在初級大人的信仰
[00:04:14.000 --> 00:04:16.000]  只是把信仰
[00:04:16.000 --> 00:04:20.000]  好像我們習慣了過去領受上帝話語
[00:04:20.000 --> 00:04:21.000]  我那時候是這樣的
[00:04:21.000 --> 00:04:23.000]  有一次聽到特別領受
[00:04:23.000 --> 00:04:24.000]  特別大的
[00:04:24.000 --> 00:04:25.000]  就很感動
[00:04:25.000 --> 00:04:27.000]  有一次敬拜領受
[00:04:27.000 --> 00:04:28.000]  很感動
[00:04:28.000 --> 00:04:30.000]  我就好像有信仰
[00:04:30.000 --> 00:04:33.000]  或者一次跨過困難的經歷
[00:04:33.000 --> 00:04:35.000]  這些就是信仰
[00:04:35.000 --> 00:04:40.000]  這些是初級大人的信仰狀態
[00:04:40.000 --> 00:04:43.000]  好像只是要很被動
[00:04:43.000 --> 00:04:45.000]  好像只是突然之間
[00:04:45.000 --> 00:04:47.000]  有一下 有一刻
[00:04:47.000 --> 00:04:49.000]  然後要等信仰靠近
[00:04:49.000 --> 00:04:51.000]  等上帝來到我身上
[00:04:51.000 --> 00:04:54.000]  所以初級大人的信仰
[00:04:54.000 --> 00:04:57.000]  已經不足夠支撐我們的生活
[00:04:57.000 --> 00:05:00.000]  初級大人的信仰其實已經是
[00:05:00.000 --> 00:05:04.000]  幫不到我們去面對我們周圍的壓迫
[00:05:04.000 --> 00:05:08.000]  周圍的苦難
[00:05:08.000 --> 00:05:10.000]  所以今天想說什麼呢
[00:05:10.000 --> 00:05:12.000]  今天看回經文
[00:05:12.000 --> 00:05:13.000]  按鍵
[00:05:13.000 --> 00:05:14.000]  按鍵
[00:05:14.000 --> 00:05:15.000]  按鍵
[00:05:15.000 --> 00:05:16.000]  按鍵
[00:05:16.000 --> 00:05:17.000]  按鍵
[00:05:17.000 --> 00:05:21.000]  都沒有反應 為什麼
[00:05:21.000 --> 00:05:25.000]  好 謝謝
[00:05:25.000 --> 00:05:26.000]  我們繼續說
[00:05:26.000 --> 00:05:28.000]  今天我們說希伯來書
[00:05:28.000 --> 00:05:31.000]  如果大家看不到PowerPoint可以開機
[00:05:31.000 --> 00:05:34.000]  四章十四至十六節我們今天看
[00:05:34.000 --> 00:05:36.000]  原本想一起讀
[00:05:36.000 --> 00:05:39.000]  讀給大家聽
[00:05:39.000 --> 00:05:40.000]  好 大家先聽
[00:05:40.000 --> 00:05:45.000]  四章十四至十六節 希伯來書
[00:05:45.000 --> 00:05:48.000]  經文很短 三節
[00:05:48.000 --> 00:05:53.000]  既然我們有一位偉大進入高天的大祭司
[00:05:53.000 --> 00:05:56.000]  就是耶穌神的兒子
[00:05:56.000 --> 00:06:01.000]  我們就應該去持守我們持定所宣認的道
[00:06:01.000 --> 00:06:07.000]  因為我們的大祭司並非不能體恤我們的軟弱
[00:06:07.000 --> 00:06:10.000]  他在各方面都受過試探
[00:06:10.000 --> 00:06:13.000]  和我們一樣 只是他沒有犯罪
[00:06:13.000 --> 00:06:16.000]  所以我們只管坦然無懼
[00:06:16.000 --> 00:06:18.000]  去到施恩寶座前
[00:06:18.000 --> 00:06:23.000]  為的是要得著憐憫蒙恩慰和作及時的幫助
[00:06:23.000 --> 00:06:28.000]  這就是今天的經文內容
[00:06:28.000 --> 00:06:31.000]  不知道有沒有人在我剛才說的時候
[00:06:31.000 --> 00:06:34.000]  都覺得自己都在經歷
[00:06:34.000 --> 00:06:36.000]  其實我們每個人都應該在經歷
[00:06:36.000 --> 00:06:38.000]  就是這種轉變的階段
[00:06:38.000 --> 00:06:43.000]  而這種轉變階段我們要換一個新的生活方式
[00:06:43.000 --> 00:06:45.000]  要躍進一個新的階段
[00:06:45.000 --> 00:06:49.000]  但是去面對這個新的階段的時候又很艱難
[00:06:49.000 --> 00:06:52.000]  因為它是一個很大的躍進
[00:06:52.000 --> 00:06:54.000]  所有東西都會改變
[00:06:54.000 --> 00:06:56.000]  你連眼光看的東西
[00:06:56.000 --> 00:06:59.000]  你去面對的東西又不同了
[00:06:59.000 --> 00:07:01.000]  要承擔的東西又不同了
[00:07:01.000 --> 00:07:03.000]  要躍進一個新的階段
[00:07:03.000 --> 00:07:10.000]  而希伯來書也是一班要躍進新的階段的一班人
[00:07:10.000 --> 00:07:12.000]  就是一班希伯來人
[00:07:12.000 --> 00:07:14.000]  希伯來書寫給希伯來人
[00:07:14.000 --> 00:07:16.000]  而很有趣的是
[00:07:16.000 --> 00:07:18.000]  在新約的時期
[00:07:18.000 --> 00:07:22.000]  希伯來人已經不是一個民族的名字
[00:07:22.000 --> 00:07:24.000]  我們會說以色列人
[00:07:24.000 --> 00:07:26.000]  就是那班走埃及的那班人
[00:07:26.000 --> 00:07:30.000]  但是他在當時新約時期已經不是一個民族的名字
[00:07:30.000 --> 00:07:32.000]  他是一種文化的識別
[00:07:32.000 --> 00:07:36.000]  是指他們還在抓那些舊約傳統的繼承者
[00:07:36.000 --> 00:07:38.000]  如果有印象
[00:07:38.000 --> 00:07:40.000]  那些被亡國被擄
[00:07:40.000 --> 00:07:42.000]  打到分散了
[00:07:42.000 --> 00:07:45.000]  然後有很多不同的政治環境下
[00:07:45.000 --> 00:07:47.000]  所以那班希伯來人
[00:07:47.000 --> 00:07:49.000]  剩下的就是一班希伯來人
[00:07:49.000 --> 00:07:51.000]  是那個文化識別
[00:07:51.000 --> 00:07:54.000]  就是那班還在遵守舊約的傳統
[00:07:54.000 --> 00:07:59.000]  然後他以聖殿和律法為生命的核心
[00:07:59.000 --> 00:08:00.000]  他們不是靠血統
[00:08:00.000 --> 00:08:02.000]  而是靠著一些自己的信仰
[00:08:02.000 --> 00:08:05.000]  文化背景去識別自己
[00:08:05.000 --> 00:08:09.000]  對著律法和聖殿的忠誠去識別自己
[00:08:09.000 --> 00:08:12.000]  可能好像我們香港人這個稱呼
[00:08:12.000 --> 00:08:14.000]  香港人稱呼
[00:08:14.000 --> 00:08:16.000]  除了我們是一個地方的稱呼之外
[00:08:16.000 --> 00:08:18.000]  可能香港人還有一些文化特色
[00:08:18.000 --> 00:08:20.000]  可以走路走快一點
[00:08:20.000 --> 00:08:23.000]  或者追求生活節奏要有效率
[00:08:23.000 --> 00:08:26.000]  或者飲食的質素
[00:08:26.000 --> 00:08:27.000]  生活要求的質素
[00:08:27.000 --> 00:08:28.000]  可能相對高一點
[00:08:28.000 --> 00:08:31.000]  因為我們都習慣了
[00:08:31.000 --> 00:08:33.000]  在新約時期
[00:08:33.000 --> 00:08:35.000]  有一堆人的名字
[00:08:35.000 --> 00:08:36.000]  有一堆我們聽過的
[00:08:36.000 --> 00:08:37.000]  法利塞人
[00:08:37.000 --> 00:08:38.000]  薩都哥人
[00:08:38.000 --> 00:08:39.000]  粉瑞黨的人
[00:08:39.000 --> 00:08:40.000]  甚至一些民事
[00:08:41.000 --> 00:08:43.000]  或者是一些無名的
[00:08:43.000 --> 00:08:45.000]  定義不了的普通百姓
[00:08:45.000 --> 00:08:48.000]  原來這些人都叫做希伯來人
[00:08:48.000 --> 00:08:52.000]  他們當時面對一個轉變的張力
[00:08:52.000 --> 00:08:55.000]  因為耶穌基督降臨
[00:08:55.000 --> 00:08:56.000]  他降臨來到世間
[00:08:56.000 --> 00:08:58.000]  他切切實實的
[00:08:58.000 --> 00:09:00.000]  他真的出現了一個尼塞亞
[00:09:00.000 --> 00:09:02.000]  連他們舊的信仰
[00:09:02.000 --> 00:09:06.000]  那些觀念全部都要拆毀
[00:09:06.000 --> 00:09:07.000]  然後突然之間
[00:09:07.000 --> 00:09:10.000]  就好像耶穌說他來成就律法
[00:09:10.000 --> 00:09:12.000]  過去沒有人成就律法
[00:09:12.000 --> 00:09:14.000]  只是跟隨律法
[00:09:14.000 --> 00:09:16.000]  現在成就了律法
[00:09:16.000 --> 00:09:18.000]  對於信仰的理解
[00:09:18.000 --> 00:09:19.000]  要全部更新
[00:09:19.000 --> 00:09:21.000]  要突然之間轉變
[00:09:21.000 --> 00:09:23.000]  所以其實是一個很大的gap
[00:09:23.000 --> 00:09:25.000]  在過程中
[00:09:25.000 --> 00:09:26.000]  代表什麼
[00:09:26.000 --> 00:09:28.000]  代表他們要砍掉
[00:09:28.000 --> 00:09:31.000]  一些他們過去建立了很久的信仰
[00:09:31.000 --> 00:09:34.000]  過程中可能會經歷很多否定
[00:09:34.000 --> 00:09:36.000]  自我否定和外界的質疑
[00:09:36.000 --> 00:09:38.000]  你們的信仰變來變去
[00:09:38.000 --> 00:09:40.000]  你們的信仰都不是跟隨傳統
[00:09:40.000 --> 00:09:43.000]  為什麼我們的信仰又會變來變去
[00:09:43.000 --> 00:09:45.000]  或者不再跟舊約
[00:09:45.000 --> 00:09:47.000]  有新約聖經的書卷
[00:09:47.000 --> 00:09:49.000]  為什麼會這樣呢
[00:09:49.000 --> 00:09:51.000]  對他們來說
[00:09:51.000 --> 00:09:52.000]  信仰是什麼
[00:09:52.000 --> 00:09:56.000]  信仰就是他們整個人
[00:09:56.000 --> 00:09:58.000]  有時可能包括他們的身份
[00:09:58.000 --> 00:10:00.000]  包括他們的職業
[00:10:00.000 --> 00:10:02.000]  包括他們的價值觀
[00:10:02.000 --> 00:10:04.000]  所以如果他們的信仰
[00:10:04.000 --> 00:10:07.000]  不斷地慢慢地去砍掉
[00:10:07.000 --> 00:10:08.000]  消失了的時候
[00:10:08.000 --> 00:10:11.000]  他們就只可以靠傳統去維繫
[00:10:11.000 --> 00:10:14.000]  所以為什麼他們那麼著緊文化
[00:10:14.000 --> 00:10:16.000]  為什麼一定要聖殿一定要律法
[00:10:16.000 --> 00:10:18.000]  為什麼他們那麼看重
[00:10:18.000 --> 00:10:20.000]  就是因為這些東西全部都很重要
[00:10:20.000 --> 00:10:21.000]  代表著
[00:10:21.000 --> 00:10:23.000]  他們守這些傳統
[00:10:23.000 --> 00:10:25.000]  代表著我們這群民族
[00:10:25.000 --> 00:10:27.000]  才可以有獨特性
[00:10:27.000 --> 00:10:28.000]  親近上帝
[00:10:28.000 --> 00:10:31.000]  所以他們要很嚴謹地去遵守一些
[00:10:31.000 --> 00:10:33.000]  聖殿的憲制
[00:10:33.000 --> 00:10:34.000]  守安息
[00:10:34.000 --> 00:10:36.000]  要學習上帝的道
[00:10:36.000 --> 00:10:37.000]  遵守律法
[00:10:37.000 --> 00:10:39.000]  這些是他們生活的一部分
[00:10:39.000 --> 00:10:41.000]  很難一刀切
[00:10:41.000 --> 00:10:44.000]  突然之間要改變就改變的東西
[00:10:44.000 --> 00:10:48.000]  不過他們的信仰又在經歷一個這樣的狀態
[00:10:48.000 --> 00:10:51.000]  他們要聽的道都聽過
[00:10:51.000 --> 00:10:54.000]  要遵守的道都遵守過
[00:10:54.000 --> 00:10:57.000]  但是上帝好像不在當中
[00:10:57.000 --> 00:11:02.000]  祭司的教導就好像是舊約的聖經故事
[00:11:02.000 --> 00:11:04.000]  祖先的故事
[00:11:04.000 --> 00:11:07.000]  經文這樣去形容他們
[00:11:07.000 --> 00:11:13.000]  所以既然進入他的安息的應許依舊存在
[00:11:13.000 --> 00:11:15.000]  我們就應該要存敬畏的心
[00:11:15.000 --> 00:11:19.000]  免得我們中間有些人似乎沒有得到安息
[00:11:19.000 --> 00:11:21.000]  因為的確有福音傳給我們
[00:11:21.000 --> 00:11:23.000]  好像傳給他們一樣
[00:11:23.000 --> 00:11:26.000]  只是所聽見的道對他們沒有益
[00:11:26.000 --> 00:11:32.000]  因為他們沒有以信心和所聽見的道去配合
[00:11:32.000 --> 00:11:36.000]  經文形容到有些人他們沒有辦法得到安息
[00:11:36.000 --> 00:11:42.000]  上帝的道和安息彷彿只是停在他們的聽見
[00:11:42.000 --> 00:11:43.000]  我聽到了
[00:11:43.000 --> 00:11:45.000]  我行動 我有回教會
[00:11:45.000 --> 00:11:49.000]  我有去行那些傳統守安息
[00:11:49.000 --> 00:11:54.000]  但是當他們的信心沒有和他們所聽見的道去配合的時候
[00:11:54.000 --> 00:11:57.000]  他們仍然繼續執著過去
[00:11:57.000 --> 00:12:00.000]  仍然執著傳統 放不下
[00:12:00.000 --> 00:12:02.000]  而對未來新的轉變
[00:12:02.000 --> 00:12:03.000]  理賽亞尼拉
[00:12:03.000 --> 00:12:05.000]  我們聖經要有新的解讀
[00:12:05.000 --> 00:12:06.000]  要有新的傳息
[00:12:06.000 --> 00:12:08.000]  很不安 很迷失
[00:12:08.000 --> 00:12:13.000]  所以原來聽了不等於相信
[00:12:13.000 --> 00:12:15.000]  聽了不代表相信
[00:12:15.000 --> 00:12:17.000]  我認知
[00:12:17.000 --> 00:12:22.000]  另外一個就是行動原來都不代表相信
[00:12:22.000 --> 00:12:24.000]  我回到教會
[00:12:24.000 --> 00:12:28.000]  但不代表我相信耶穌基督在我們當中
[00:12:28.000 --> 00:12:32.000]  會不會像我們從小回到教會
[00:12:32.000 --> 00:12:35.000]  道都聽過 遵守的都遵守過
[00:12:35.000 --> 00:12:38.000]  但上帝好像要等他來到
[00:12:38.000 --> 00:12:41.000]  好像不是經常在我們當中
[00:12:41.000 --> 00:12:46.000]  很擇心的一個情況就是弟兄姊妹回到教會
[00:12:46.000 --> 00:12:55.000]  網上有很多為什麼不回教會的人數表
[00:12:55.000 --> 00:12:58.000]  回到教會沒有經歷被牧養
[00:12:58.000 --> 00:13:02.000]  可能會想為什麼回教會不回教會
[00:13:02.000 --> 00:13:04.000]  可能講道講得不好
[00:13:04.000 --> 00:13:06.000]  所以好像沒有被教導
[00:13:06.000 --> 00:13:10.000]  每星期的敬拜好像都是雷雷重重複複
[00:13:10.000 --> 00:13:12.000]  回教會很久都是這樣
[00:13:12.000 --> 00:13:14.000]  內容投入不到
[00:13:14.000 --> 00:13:15.000]  小組都用不進去
[00:13:15.000 --> 00:13:17.000]  因為可能沒有安全感
[00:13:17.000 --> 00:13:20.000]  可能相處不到 可能分享不到
[00:13:20.000 --> 00:13:23.000]  作為牧者聽到這個狀況
[00:13:23.000 --> 00:13:27.000]  我第一反應就是教會應該反省一下
[00:13:27.000 --> 00:13:29.000]  我們真的做得不夠好
[00:13:29.000 --> 00:13:33.000]  很不甘心教會盛載不到弟兄姊妹
[00:13:33.000 --> 00:13:35.000]  不過很有趣
[00:13:35.000 --> 00:13:39.000]  通常會這樣說有這些想法的弟兄姊妹
[00:13:39.000 --> 00:13:44.000]  通常他們是一班最想成長的弟兄姊妹
[00:13:44.000 --> 00:13:46.000]  因為他們覺得不滿足
[00:13:46.000 --> 00:13:51.000]  因為他們覺得回教會的意義不夠盛載生命
[00:13:51.000 --> 00:13:53.000]  回教會好像是
[00:13:53.000 --> 00:13:56.000]  所以他們很想追求更多
[00:13:56.000 --> 00:13:59.000]  所以反而這班弟兄姊妹
[00:13:59.000 --> 00:14:03.000]  更加進入了一個躍進前的迷失狀態
[00:14:03.000 --> 00:14:04.000]  我這樣形容
[00:14:04.000 --> 00:14:06.000]  所以過去的歸屬
[00:14:06.000 --> 00:14:10.000]  過去的信仰形式可能已經不再適合他們
[00:14:10.000 --> 00:14:13.000]  未來的路好像還未晴朗
[00:14:13.000 --> 00:14:17.000]  所以可能我們每個弟兄姊妹
[00:14:17.000 --> 00:14:19.000]  每個人都會經歷一樣東西
[00:14:19.000 --> 00:14:22.000]  就是我們的信仰要躍進新的階段
[00:14:22.000 --> 00:14:24.000]  但過程會迷失
[00:14:24.000 --> 00:14:27.000]  所以我們會面對一個這樣的將領
[00:14:27.000 --> 00:14:30.000]  第一點 今天的經文說到
[00:14:30.000 --> 00:14:33.000]  既然我們有一個偉大的進入高天的大祭司
[00:14:33.000 --> 00:14:36.000]  就是耶穌神的兒子
[00:14:36.000 --> 00:14:41.000]  我們就應該要應當持定所宣認的道
[00:14:41.000 --> 00:14:45.000]  雖然它叫應當持定所宣認的道
[00:14:45.000 --> 00:14:50.000]  但我會看原文翻譯的時候
[00:14:50.000 --> 00:14:54.000]  我會用信心去捉緊神的道
[00:14:54.000 --> 00:14:55.000]  第一點
[00:14:55.000 --> 00:14:58.000]  和修本讓我們看到這句句子
[00:14:58.000 --> 00:15:00.000]  應當持定所宣認的道
[00:15:00.000 --> 00:15:03.000]  原文是一個比較生動的形容詞
[00:15:03.000 --> 00:15:05.000]  大家一起來
[00:15:05.000 --> 00:15:07.000]  我們捉住拳頭
[00:15:08.000 --> 00:15:14.000]  裡面的持定的意思是捉緊上帝的道
[00:15:14.000 --> 00:15:16.000]  你捉緊拳頭
[00:15:16.000 --> 00:15:18.000]  再捉緊一點
[00:15:18.000 --> 00:15:22.000]  它其實是一個捉住不放的動作
[00:15:22.000 --> 00:15:24.000]  是一個很生動的動作
[00:15:24.000 --> 00:15:26.000]  這個捉緊
[00:15:26.000 --> 00:15:28.000]  沒有人可以幫你捉緊
[00:15:28.000 --> 00:15:31.000]  只有你自己捉緊的時候才可以捉緊
[00:15:31.000 --> 00:15:34.000]  用信心去捉緊是一個這樣的動作
[00:15:34.000 --> 00:15:36.000]  要我們自己控制
[00:15:36.000 --> 00:15:39.000]  要我們自己用力才可以捉緊
[00:15:39.000 --> 00:15:42.000]  否則放鬆了就掉了
[00:15:42.000 --> 00:15:46.000]  放鬆了就掉了
[00:15:46.000 --> 00:15:48.000]  前文是這樣形容的
[00:15:48.000 --> 00:15:52.000]  既然我們有一位偉大的祭司進入高天的大祭司
[00:15:52.000 --> 00:15:54.000]  就是一位耶穌基督
[00:15:54.000 --> 00:15:56.000]  神的兒子
[00:15:56.000 --> 00:15:58.000]  這是一個認知
[00:15:58.000 --> 00:16:01.000]  我們認知了有耶穌基督
[00:16:01.000 --> 00:16:07.000]  而且他的偉大可以靠近神的大祭司
[00:16:07.000 --> 00:16:11.000]  我們就應該捉緊這個方向
[00:16:11.000 --> 00:16:13.000]  所以我們除了聽見了
[00:16:13.000 --> 00:16:16.000]  我知道耶穌基督
[00:16:16.000 --> 00:16:19.000]  但我們有多相信呢
[00:16:19.000 --> 00:16:23.000]  我們有多相信這個大祭司可以幫我們靠近神
[00:16:23.000 --> 00:16:28.000]  我們多相信福音的大能可以幫我們靠近上帝呢
[00:16:28.000 --> 00:16:31.000]  我們有沒有去捉緊呢
[00:16:31.000 --> 00:16:35.000]  所以原來除了聽見還要用信心去連結
[00:16:35.000 --> 00:16:37.000]  信心用力是什麼意思呢
[00:16:37.000 --> 00:16:43.000]  信心用力就是我嘗試去解釋
[00:16:43.000 --> 00:16:49.000]  信心用力就代表你要投放一些東西
[00:16:49.000 --> 00:16:53.000]  你投放注意力去那個方向
[00:16:53.000 --> 00:16:58.000]  你的眼光你的眼目你的心思意念在想那個方向
[00:16:58.000 --> 00:17:01.000]  你是不是很用力去想這個方向
[00:17:01.000 --> 00:17:04.000]  你不用力去想的時候你就會迷失了
[00:17:04.000 --> 00:17:06.000]  我們回到教會
[00:17:06.000 --> 00:17:08.000]  我要用力去相信
[00:17:08.000 --> 00:17:11.000]  回到是要經歷耶穌基督的恩典
[00:17:11.000 --> 00:17:12.000]  他的福音
[00:17:12.000 --> 00:17:14.000]  但如果我們回到不是哦
[00:17:14.000 --> 00:17:17.000]  我是走了去玩遊戲
[00:17:17.000 --> 00:17:19.000]  我回到是為了玩的
[00:17:19.000 --> 00:17:20.000]  我回到是為了其他東西的
[00:17:20.000 --> 00:17:24.000]  又或者是我回到是想學上帝的真理
[00:17:24.000 --> 00:17:25.000]  真理的話語
[00:17:25.000 --> 00:17:28.000]  但只是停留在思考的角度
[00:17:28.000 --> 00:17:31.000]  但我們沒有相信我們捉緊的信仰
[00:17:31.000 --> 00:17:33.000]  這個就不是投放
[00:17:33.000 --> 00:17:35.000]  就不是投放注意力下去
[00:17:35.000 --> 00:17:38.000]  所以就是要用信心去捉緊
[00:17:38.000 --> 00:17:41.000]  而且捉緊的過程你可以這樣做
[00:17:41.000 --> 00:17:46.000]  你內心不斷去宣認我們相信上帝的道
[00:17:46.000 --> 00:17:49.000]  上帝的道我們會走出來
[00:17:49.000 --> 00:17:52.000]  捉緊的意思就是這樣
[00:17:52.000 --> 00:17:54.000]  話說如果有看我IG的話
[00:17:54.000 --> 00:17:59.000]  近來會看到我情人節和Jayden去深深跑
[00:17:59.000 --> 00:18:04.000]  去跑一個深深圍繞著九龍區跑了21K
[00:18:04.000 --> 00:18:07.000]  過程很不容易
[00:18:07.000 --> 00:18:10.000]  很怕自己
[00:18:10.000 --> 00:18:12.000]  但我不怕辛苦
[00:18:12.000 --> 00:18:14.000]  所以我頗確信我會完成
[00:18:14.000 --> 00:18:17.000]  不過之後我想說的不是和Jayden跑
[00:18:17.000 --> 00:18:20.000]  我想說的是我和我女朋友都去
[00:18:20.000 --> 00:18:24.000]  走了一次這條路
[00:18:24.000 --> 00:18:27.000]  想當年要和大家劇透一下
[00:18:27.000 --> 00:18:29.000]  我女朋友以前是什麼狀況
[00:18:29.000 --> 00:18:32.000]  我起初和她拍拖的時候她是走街會喘氣
[00:18:32.000 --> 00:18:36.000]  然後我和她想走城門河走10K
[00:18:36.000 --> 00:18:38.000]  然後她走了兩三K就說我受不了
[00:18:38.000 --> 00:18:40.000]  然後走回頭
[00:18:40.000 --> 00:18:42.000]  所以這次是21K
[00:18:42.000 --> 00:18:44.000]  十倍
[00:18:44.000 --> 00:18:46.000]  十幾倍的挑戰
[00:18:46.000 --> 00:18:48.000]  所以我就很緊張
[00:18:48.000 --> 00:18:50.000]  一定很沒信心
[00:18:50.000 --> 00:18:52.000]  我就要做更多準備
[00:18:52.000 --> 00:18:54.000]  不斷和她宣告
[00:18:54.000 --> 00:18:57.000]  宣告我們一起完成深深
[00:18:57.000 --> 00:18:59.000]  深深很美的
[00:18:59.000 --> 00:19:01.000]  還有不斷走
[00:19:01.000 --> 00:19:03.000]  我們最多走慢一點
[00:19:03.000 --> 00:19:05.000]  所以我計算過了
