
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹,各位朋友好
[00:07:46.000 --> 00:07:48.000]  有張他們的果子給他們看
[00:07:48.000 --> 00:07:50.000]  那些探子就跟摩西說
[00:07:50.000 --> 00:07:55.000]  我們到了,你派我們去那裡
[00:07:55.000 --> 00:07:57.000]  果然是流乃與物之地
[00:07:57.000 --> 00:07:59.000]  就是那裡的果子
[00:07:59.000 --> 00:08:02.000]  但是住在那裡的百姓很強悍
[00:08:02.000 --> 00:08:04.000]  城鎮又大又堅固
[00:08:04.000 --> 00:08:06.000]  我們在那裡又看見阿納族人
[00:08:06.000 --> 00:08:09.000]  阿瑪利人住在尼加夫
[00:08:09.000 --> 00:08:12.000]  耶布斯人和阿摩利人住在山區
[00:08:12.000 --> 00:08:16.000]  迦納人住在沿海一帶和約旦河旁
[00:08:16.000 --> 00:08:18.000]  迦納就在摩西面前安撫百姓
[00:08:18.000 --> 00:08:20.000]  我們立即上去
[00:08:20.000 --> 00:08:22.000]  得到那個地方
[00:08:22.000 --> 00:08:24.000]  我們必定能夠征服它
[00:08:24.000 --> 00:08:28.000]  但是那些跟他們一起去的探子就說
[00:08:28.000 --> 00:08:31.000]  我們不能夠上去打那些百姓
[00:08:31.000 --> 00:08:33.000]  因為他們比我們更加強大
[00:08:33.000 --> 00:08:38.000]  於是探子中就有人向以色列人散佈有關窺探之地的謠言
[00:08:38.000 --> 00:08:41.000]  就說我們去過窺探的地
[00:08:41.000 --> 00:08:43.000]  是吞沒居民之地
[00:08:43.000 --> 00:08:44.000]  一定吃了我們
[00:08:44.000 --> 00:08:46.000]  而且我們在那裡看見的百姓
[00:08:46.000 --> 00:08:47.000]  都是身材高大
[00:08:47.000 --> 00:08:49.000]  我們在那裡看見巨人
[00:08:49.000 --> 00:08:51.000]  就是巨人中的阿納族人
[00:08:51.000 --> 00:08:54.000]  我們在自己眼中只是一群雜物
[00:08:54.000 --> 00:08:57.000]  但是在他們眼中我們也是這樣
[00:08:57.000 --> 00:09:06.000]  在剛才那段短短的一個有安全感還是沒有安全感的報告的時候
[00:09:06.000 --> 00:09:11.000]  究竟今天上帝向你心裡一個疑問
[00:09:11.000 --> 00:09:13.000]  會對你有怎樣的回應呢
[00:09:13.000 --> 00:09:16.000]  我盼望能夠藉著這段經文的時候
[00:09:16.000 --> 00:09:21.000]  能夠讓神親自向你近期一個言問說話
[00:09:21.000 --> 00:09:23.000]  有少許背景的簡介
[00:09:23.000 --> 00:09:26.000]  文素記為什麼會叫文素記中文
[00:09:26.000 --> 00:09:27.000]  都是逆字而來
[00:09:27.000 --> 00:09:28.000]  兩種逆法
[00:09:28.000 --> 00:09:30.000]  第一種就是數量
[00:09:30.000 --> 00:09:33.000]  數目來自希臘文和拉丁文
[00:09:33.000 --> 00:09:35.000]  但有另一種逆法
[00:09:35.000 --> 00:09:37.000]  就是滅巴
[00:09:37.000 --> 00:09:39.000]  意思就是在曠野中
[00:09:39.000 --> 00:09:40.000]  就是希伯來文
[00:09:40.000 --> 00:09:45.000]  其實兩種逆法都是反映到文素記整個背景訊息
[00:09:45.000 --> 00:09:47.000]  數點和曠野中
[00:09:47.000 --> 00:09:50.000]  當時只數了兩次的人口普查
[00:09:50.000 --> 00:09:53.000]  第一次就是在西冷山出發
[00:09:53.000 --> 00:09:55.000]  那時候就去數一下
[00:09:55.000 --> 00:09:57.000]  能夠出去打仗的
[00:09:57.000 --> 00:10:01.000]  被神count on的就去數點
[00:10:01.000 --> 00:10:03.000]  就去打仗
[00:10:03.000 --> 00:10:05.000]  可惜數點完的時候
[00:10:05.000 --> 00:10:07.000]  被神數點完
[00:10:07.000 --> 00:10:10.000]  不是每個人都對神有真正的信心
[00:10:10.000 --> 00:10:12.000]  身體很誠實
[00:10:12.000 --> 00:10:15.000]  有會莫敬拜願其實都很誠實
[00:10:15.000 --> 00:10:16.000]  結果是怎樣呢
[00:10:16.000 --> 00:10:18.000]  遇上很多慘痛的事件
[00:10:18.000 --> 00:10:20.000]  很多磨練都是失敗
[00:10:20.000 --> 00:10:24.000]  下場第一代的人口普查
[00:10:24.000 --> 00:10:26.000]  只死剩兩位
[00:10:26.000 --> 00:10:28.000]  加勒和約書亞
[00:10:28.000 --> 00:10:30.000]  去到第二次人口普查的時候
[00:10:30.000 --> 00:10:35.000]  才能夠進入上帝應許阿伯拉罕的應許之地
[00:10:35.000 --> 00:10:36.000]  流蘭語文
[00:10:36.000 --> 00:10:38.000]  在有少許背景
[00:10:38.000 --> 00:10:41.000]  當時有平民經文在《出亞記》十六章一字二字
[00:10:41.000 --> 00:10:42.000]  有說到
[00:10:42.000 --> 00:10:44.000]  其實在埃及的時候
[00:10:44.000 --> 00:10:46.000]  他們已經逗留了一段時間
[00:10:46.000 --> 00:10:47.000]  在抗疫當中
[00:10:47.000 --> 00:10:51.000]  會眾向摩西和阿倫發怨言
[00:10:51.000 --> 00:10:53.000]  說什麼怨言呢
[00:10:53.000 --> 00:10:55.000]  在發怨言之前
[00:10:55.000 --> 00:10:57.000]  文數記十章三十三節就說到
[00:10:57.000 --> 00:11:00.000]  當時是走了三天的旅程
[00:11:00.000 --> 00:11:02.000]  而這三天的時候
[00:11:02.000 --> 00:11:03.000]  不是沒有指引的
[00:11:03.000 --> 00:11:04.000]  經文顯示
[00:11:04.000 --> 00:11:06.000]  耀華的約貴
[00:11:06.000 --> 00:11:08.000]  代表神的同在
[00:11:08.000 --> 00:11:10.000]  在前面走了三天
[00:11:10.000 --> 00:11:12.000]  他們尋找安寧的地方
[00:11:12.000 --> 00:11:14.000]  士兵未行
[00:11:14.000 --> 00:11:15.000]  糧草先行
[00:11:15.000 --> 00:11:18.000]  基本上還未到前面艱難
[00:11:18.000 --> 00:11:20.000]  上帝已經在面前
[00:11:20.000 --> 00:11:22.000]  你說很害怕
[00:11:22.000 --> 00:11:23.000]  什麼都沒有
[00:11:23.000 --> 00:11:25.000]  日間有雲柱照著
[00:11:25.000 --> 00:11:27.000]  所以當時其實不能推卻
[00:11:27.000 --> 00:11:28.000]  神不在這裡
[00:11:28.000 --> 00:11:29.000]  不知道死了在哪裡
[00:11:29.000 --> 00:11:30.000]  不是
[00:11:30.000 --> 00:11:32.000]  但在十一章一節的時候
[00:11:32.000 --> 00:11:33.000]  峰迴路轉
[00:11:33.000 --> 00:11:34.000]  過了一段時間
[00:11:34.000 --> 00:11:36.000]  百姓有發怨言
[00:11:36.000 --> 00:11:39.000]  惡言傳達到耀華的耳中
[00:11:39.000 --> 00:11:41.000]  當然是以人法
[00:11:41.000 --> 00:11:42.000]  耀華是一個靈
[00:11:42.000 --> 00:11:45.000]  耀華聽見怒氣發作
[00:11:45.000 --> 00:11:48.000]  但耀華是有恩典有憐憫
[00:11:48.000 --> 00:11:49.000]  怎麼看得出來
[00:11:49.000 --> 00:11:51.000]  焚燒了什麼
[00:11:51.000 --> 00:11:52.000]  不是燒人
[00:11:52.000 --> 00:11:54.000]  是燒物件
[00:11:54.000 --> 00:11:58.000]  耀華的火只是在他們的營中間
[00:11:58.000 --> 00:11:59.000]  外圍燒毀
[00:11:59.000 --> 00:12:00.000]  這是第一次
[00:12:00.000 --> 00:12:01.000]  十一章一節
[00:12:01.000 --> 00:12:03.000]  也沒有說他們發什麼怨言
[00:12:03.000 --> 00:12:06.000]  有可能是因為一些食物
[00:12:06.000 --> 00:12:07.000]  為什麼這樣說
[00:12:07.000 --> 00:12:09.000]  到了第三節就開始說
[00:12:09.000 --> 00:12:12.000]  當時有些閒雜人
[00:12:12.000 --> 00:12:14.000]  閒雜人應該是外邦人
[00:12:14.000 --> 00:12:15.000]  不信耀華
[00:12:15.000 --> 00:12:18.000]  或者是多神論民間宗教混雜的人
[00:12:18.000 --> 00:12:21.000]  閒雜人在他們中間發怨言
[00:12:21.000 --> 00:12:22.000]  他們發怨言是什麼呢
[00:12:22.000 --> 00:12:25.000]  在文數記十一章三節四節透露
[00:12:25.000 --> 00:12:28.000]  我們昔日有很多菜
[00:12:28.000 --> 00:12:29.000]  近期很熱門
[00:12:29.000 --> 00:12:31.000]  很多菜式
[00:12:31.000 --> 00:12:32.000]  在埃及的時候
[00:12:32.000 --> 00:12:35.000]  我們在這裡什麼都沒有
[00:12:35.000 --> 00:12:38.000]  只有麻辣
[00:12:38.000 --> 00:12:39.000]  我第一次看完經文
[00:12:39.000 --> 00:12:40.000]  我以為什麼都沒有
[00:12:40.000 --> 00:12:41.000]  不是
[00:12:41.000 --> 00:12:43.000]  是有麻辣吃的
[00:12:43.000 --> 00:12:44.000]  只不過他們說
[00:12:44.000 --> 00:12:45.000]  可能口淡淡
[00:12:45.000 --> 00:12:46.000]  不要吧
[00:12:46.000 --> 00:12:47.000]  經常吃麻辣
[00:12:47.000 --> 00:12:49.000]  多吃九大貴
[00:12:49.000 --> 00:12:51.000]  多吃不同的菜
[00:12:51.000 --> 00:12:54.000]  那次的怨言就慘了
[00:12:54.000 --> 00:12:57.000]  結果令到耀華說
[00:12:57.000 --> 00:12:58.000]  你要吃
[00:12:58.000 --> 00:12:59.000]  吃肉
[00:12:59.000 --> 00:13:00.000]  行
[00:13:00.000 --> 00:13:02.000]  吃到你鼻子都吐出來
[00:13:02.000 --> 00:13:04.000]  一個月
[00:13:04.000 --> 00:13:05.000]  連摩西都不服
[00:13:05.000 --> 00:13:06.000]  不要玩了
[00:13:06.000 --> 00:13:08.000]  難道叫我們出埃及的時候
[00:13:08.000 --> 00:13:11.000]  將自己的新畜屠宰嗎
[00:13:11.000 --> 00:13:14.000]  如果我們屠宰自己的新畜的時候
[00:13:14.000 --> 00:13:15.000]  預節過的時候
[00:13:15.000 --> 00:13:16.000]  我們哪有得吃
[00:13:16.000 --> 00:13:18.000]  雖然摩西都有點不服
[00:13:18.000 --> 00:13:19.000]  但耀華說
[00:13:19.000 --> 00:13:20.000]  怎麼可能不服
[00:13:20.000 --> 00:13:21.000]  就給你
[00:13:21.000 --> 00:13:22.000]  不停地吃
[00:13:22.000 --> 00:13:26.000]  吃到死了很多人
[00:13:26.000 --> 00:13:28.000]  當時我們看到
[00:13:28.000 --> 00:13:31.000]  其實發怨言是很正常的
[00:13:31.000 --> 00:13:34.000]  因為面對想堪重一點的時候
[00:13:34.000 --> 00:13:36.000]  不行了
[00:13:36.000 --> 00:13:38.000]  本來想著倚靠昔日的安全感
[00:13:38.000 --> 00:13:40.000]  全部打破了
[00:13:40.000 --> 00:13:41.000]  所以你問我今天
[00:13:41.000 --> 00:13:43.000]  如何能夠重新建立
[00:13:43.000 --> 00:13:48.000]  甚至是用聖經去修改你的安全感的話
[00:13:48.000 --> 00:13:50.000]  以下有個好消息給你
[00:13:50.000 --> 00:13:51.000]  第一個
[00:13:51.000 --> 00:13:53.000]  你可以比較一下自己的光譜
[00:13:53.000 --> 00:13:55.000]  究竟你信主這麼多年
[00:13:55.000 --> 00:13:59.000]  你是信奉你自己的假設
[00:13:59.000 --> 00:14:03.000]  還是相信聖經的世界觀
[00:14:03.000 --> 00:14:04.000]  或者三觀
[00:14:04.000 --> 00:14:07.000]  當時迦勒安撫了一些埋怨摩西的人
[00:14:07.000 --> 00:14:09.000]  我們是想去征服
[00:14:09.000 --> 00:14:11.000]  我們要向前行
[00:14:11.000 --> 00:14:13.000]  我們有足夠的力量
[00:14:13.000 --> 00:14:16.000]  但迦勒那班人都是領袖
[00:14:16.000 --> 00:14:18.000]  不是一般小信的人
[00:14:18.000 --> 00:14:20.000]  在每個族裏選一些領袖出來
[00:14:20.000 --> 00:14:21.000]  不行
[00:14:21.000 --> 00:14:24.000]  我們哪有力量去攻打他們
[00:14:24.000 --> 00:14:27.000]  你說他們不熟悉聖經
[00:14:27.000 --> 00:14:29.000]  創出利民生
[00:14:29.000 --> 00:14:30.000]  去到第四卷
[00:14:30.000 --> 00:14:33.000]  你說不熟悉埃及我也算了
[00:14:33.000 --> 00:14:35.000]  那你創世紀的故事呢
[00:14:35.000 --> 00:14:38.000]  當時阿伯拉罕面對著
[00:14:38.000 --> 00:14:41.000]  打過五王四王的聖經的時候
[00:14:41.000 --> 00:14:43.000]  歷代相傳的故事
[00:14:43.000 --> 00:14:45.000]  一定聽過
[00:14:45.000 --> 00:14:47.000]  你說阿伯拉罕我不熟悉
[00:14:47.000 --> 00:14:50.000]  那以撒呢
[00:14:50.000 --> 00:14:53.000]  以撒和他父親一樣犯了一個
[00:14:53.000 --> 00:14:56.000]  沒有信心的安全感的欺騙
[00:14:56.000 --> 00:14:58.000]  以撒曾經在逗留當地的時候
[00:14:58.000 --> 00:14:59.000]  就害怕
[00:14:59.000 --> 00:15:02.000]  我不知道那裏的人是不是信奉耶和華
[00:15:02.000 --> 00:15:04.000]  我的太太那麼漂亮
[00:15:04.000 --> 00:15:05.000]  就和她太太說
[00:15:05.000 --> 00:15:06.000]  不如學我爸爸這樣
[00:15:06.000 --> 00:15:07.000]  阿伯拉罕也是這樣
[00:15:07.000 --> 00:15:10.000]  我爸爸也是和皇上說
[00:15:10.000 --> 00:15:11.000]  這個不是我妻子
[00:15:11.000 --> 00:15:13.000]  只是我的妹妹
[00:15:13.000 --> 00:15:16.000]  結果以撒又跟他爸爸一樣
[00:15:16.000 --> 00:15:17.000]  不夠安全感
[00:15:17.000 --> 00:15:19.000]  就做欺騙
[00:15:19.000 --> 00:15:21.000]  去到雅各的時候
[00:15:21.000 --> 00:15:23.000]  同樣都是
[00:15:23.000 --> 00:15:25.000]  他媽媽沒有安全感
[00:15:25.000 --> 00:15:28.000]  哇 接下來有機會分家產
[00:15:28.000 --> 00:15:31.000]  不如你就扮你哥哥
[00:15:31.000 --> 00:15:33.000]  如果當時雅各說話的時候
[00:15:33.000 --> 00:15:35.000]  我相信整個歷史結果會不同
[00:15:35.000 --> 00:15:38.000]  結果雅各都是報他媽媽口侄
[00:15:38.000 --> 00:15:40.000]  那就去欺騙他哥哥
[00:15:40.000 --> 00:15:42.000]  一切人生找找找
[00:15:42.000 --> 00:15:43.000]  好像香港一樣
[00:15:43.000 --> 00:15:45.000]  死找難找
[00:15:45.000 --> 00:15:47.000]  不停地要找滿足感
[00:15:47.000 --> 00:15:49.000]  對於我們來說
[00:15:49.000 --> 00:15:51.000]  我們現在就說經常看聖經
[00:15:51.000 --> 00:15:54.000]  其實當時聽過很多的聖經故事
[00:15:54.000 --> 00:15:57.000]  所以一定知道耶和華帶領他們
[00:15:57.000 --> 00:15:58.000]  過去的家族
[00:15:58.000 --> 00:16:00.000]  不要說剛剛才出埃及
[00:16:00.000 --> 00:16:02.000]  十災鴻海事件
[00:16:02.000 --> 00:16:07.000]  你問我三觀有哪三觀
[00:16:07.000 --> 00:16:08.000]  第一
[00:16:08.000 --> 00:16:11.000]  那個世界觀或者宇宙觀
[00:16:11.000 --> 00:16:14.000]  究竟有神還是無神
[00:16:14.000 --> 00:16:16.000]  還是多神
[00:16:16.000 --> 00:16:19.000]  在日本剛剛前排旅行的時候
[00:16:19.000 --> 00:16:22.000]  參觀不同的觀光勝地
[00:16:22.000 --> 00:16:23.000]  大家都去過
[00:16:23.000 --> 00:16:24.000]  回家
[00:16:24.000 --> 00:16:26.000]  回到日本老家
[00:16:26.000 --> 00:16:27.000]  去到的時候
[00:16:27.000 --> 00:16:28.000]  跟太太說
[00:16:28.000 --> 00:16:30.000]  很多人都買東西
[00:16:30.000 --> 00:16:31.000]  去到觀光勝地
[00:16:31.000 --> 00:16:32.000]  買什麼呢
[00:16:32.000 --> 00:16:33.000]  求平安
[00:16:33.000 --> 00:16:34.000]  求戀愛
[00:16:34.000 --> 00:16:35.000]  愛情鎖
[00:16:35.000 --> 00:16:37.000]  鎖在鐵欄
[00:16:37.000 --> 00:16:39.000]  有些鎖已經掉了
[00:16:39.000 --> 00:16:41.000]  不知道愛情保不保得住
[00:16:41.000 --> 00:16:44.000]  買一些考試都有
[00:16:44.000 --> 00:16:45.000]  居家平安
[00:16:45.000 --> 00:16:47.000]  基本上你買什麼都有
[00:16:47.000 --> 00:16:48.000]  我差點問
[00:16:48.000 --> 00:16:49.000]  有沒有平安包買
[00:16:49.000 --> 00:16:50.000]  好像長洲
[00:16:50.000 --> 00:16:51.000]  平安包的時候住長洲
[00:16:51.000 --> 00:16:53.000]  那一刻我心裡有點難受
[00:16:53.000 --> 00:16:56.000]  會覺得日本無論觀光客
[00:16:56.000 --> 00:16:58.000]  或者本地的市民
[00:16:58.000 --> 00:17:00.000]  其實他們的需求都很簡單
[00:17:00.000 --> 00:17:03.000]  都很想有份平安感
[00:17:03.000 --> 00:17:04.000]  但他們不知道
