
[00:00:00.000 --> 00:00:09.000]  大家好,我是Mandy傳導
[00:05:57.000 --> 00:05:59.000]  死是那個狀態
[00:05:59.000 --> 00:06:04.000]  當我們沒有神的時候
[00:06:04.000 --> 00:06:07.000]  我們就好像死了一樣
[00:06:07.000 --> 00:06:13.000]  因為在我們屬靈生命上的死亡
[00:06:13.000 --> 00:06:15.000]  其實第一點
[00:06:15.000 --> 00:06:19.000]  我會說死了都不知道什麼事
[00:06:19.000 --> 00:06:23.000]  我們很多人都還沒有認識耶穌
[00:06:23.000 --> 00:06:28.000]  所以我們其實很弔詭的一點
[00:06:28.000 --> 00:06:30.000]  我們活著的
[00:06:30.000 --> 00:06:33.000]  但其實我們生活著
[00:06:33.000 --> 00:06:37.000]  我們面對著很多不同的事情
[00:06:37.000 --> 00:06:39.000]  挑戰的時候
[00:06:39.000 --> 00:06:42.000]  我們好像我的軀殼在那裏
[00:06:42.000 --> 00:06:44.000]  但我怎樣
[00:06:44.000 --> 00:06:46.000]  我很不願意的
[00:06:46.000 --> 00:06:48.000]  可能我和一些人
[00:06:48.000 --> 00:06:51.000]  和人際關係不好的時候
[00:06:51.000 --> 00:06:54.000]  我和他一起真的想死
[00:06:54.000 --> 00:06:56.000]  我不想和他說話
[00:06:56.000 --> 00:07:00.000]  但那個狀況是什麼原因
[00:07:00.000 --> 00:07:04.000]  問問自己發生了什麼事
[00:07:04.000 --> 00:07:05.000]  什麼狀況
[00:07:05.000 --> 00:07:07.000]  我會不喜歡人
[00:07:07.000 --> 00:07:10.000]  如果當我們信耶穌的時候
[00:07:10.000 --> 00:07:14.000]  耶穌會不會這樣對我們
[00:07:14.000 --> 00:07:17.000]  不會吧
[00:07:17.000 --> 00:07:20.000]  所以其實在這個狀態裏
[00:07:20.000 --> 00:07:22.000]  是不舒服的
[00:07:22.000 --> 00:07:24.000]  是不好的
[00:07:24.000 --> 00:07:27.000]  但為什麼在死
[00:07:27.000 --> 00:07:30.000]  我明明是生了
[00:07:30.000 --> 00:07:33.000]  但為什麼我又好像死了一樣
[00:07:33.000 --> 00:07:35.000]  又起來
[00:07:35.000 --> 00:07:37.000]  上班了
[00:07:37.000 --> 00:07:39.000]  真的不想上班
[00:07:39.000 --> 00:07:42.000]  每天早上我是生存的
[00:07:42.000 --> 00:07:44.000]  但上班是想死的
[00:07:44.000 --> 00:07:46.000]  很想放工
[00:07:46.000 --> 00:07:48.000]  放工就生了
[00:07:48.000 --> 00:07:51.000]  但原來我們
[00:07:51.000 --> 00:07:52.000]  他在說
[00:07:52.000 --> 00:07:53.000]  保羅在說
[00:07:53.000 --> 00:07:56.000]  我們為什麼會死
[00:07:56.000 --> 00:08:01.000]  原來我們在沒有神的狀態
[00:08:01.000 --> 00:08:03.000]  剛才我說的第一節
[00:08:03.000 --> 00:08:08.000]  是說我們犯罪惡而死
[00:08:08.000 --> 00:08:10.000]  其實那個狀況就是
[00:08:10.000 --> 00:08:15.000]  我們沒有和神相連的時候
[00:08:15.000 --> 00:08:19.000]  而我們的狀態是靠我們自己
[00:08:19.000 --> 00:08:21.000]  靠我們自己是靠不住的
[00:08:21.000 --> 00:08:25.000]  所以我們會跟從這個世界而走
[00:08:25.000 --> 00:08:29.000]  這個世界追逐我們什麼呢
[00:08:29.000 --> 00:08:31.000]  我們要卓越
[00:08:31.000 --> 00:08:32.000]  我們什麼都要好
[00:08:32.000 --> 00:08:34.000]  一路追追追追
[00:08:34.000 --> 00:08:36.000]  我們和別人比較
[00:08:36.000 --> 00:08:37.000]  好像他好一點
[00:08:37.000 --> 00:08:39.000]  好像我剛才說的
[00:08:39.000 --> 00:08:40.000]  媽媽也比
[00:08:40.000 --> 00:08:43.000]  是這樣的
[00:08:43.000 --> 00:08:44.000]  原來很自然的
[00:08:44.000 --> 00:08:46.000]  我們也不知道為什麼
[00:08:46.000 --> 00:08:47.000]  我們會這樣
[00:08:47.000 --> 00:08:50.000]  就會產生這些意念出來
[00:08:50.000 --> 00:08:52.000]  原來我們心裡
[00:08:52.000 --> 00:08:54.000]  沒有神在我們裡
[00:08:54.000 --> 00:08:56.000]  以致我們很多時候
[00:08:56.000 --> 00:09:00.000]  就會這樣去想
[00:09:00.000 --> 00:09:02.000]  我們會想這些東西
[00:09:02.000 --> 00:09:05.000]  但其實我媽媽很愛我的
[00:09:05.000 --> 00:09:08.000]  為什麼我會不要我媽媽
[00:09:08.000 --> 00:09:10.000]  就好像神很愛我們一樣
[00:09:10.000 --> 00:09:14.000]  其實這是很簡單的道理
[00:09:14.000 --> 00:09:16.000]  但我們經常會忘記
[00:09:16.000 --> 00:09:20.000]  忘記原來神很愛我們
[00:09:20.000 --> 00:09:22.000]  隨從這個世俗
[00:09:22.000 --> 00:09:25.000]  這個世俗可能是剛才我說的
[00:09:25.000 --> 00:09:26.000]  靚 好
[00:09:26.000 --> 00:09:28.000]  我就覺得好
[00:09:28.000 --> 00:09:31.000]  或者是
[00:09:31.000 --> 00:09:33.000]  你好啊
[00:09:33.000 --> 00:09:35.000]  你的工資這麼高
[00:09:35.000 --> 00:09:37.000]  我還在捱女生
[00:09:37.000 --> 00:09:38.000]  你又升職了
[00:09:38.000 --> 00:09:40.000]  我又升不了
[00:09:40.000 --> 00:09:42.000]  很多這些比較
[00:09:42.000 --> 00:09:45.000]  以致我們失去了神給我們
[00:09:45.000 --> 00:09:52.000]  一個很重要很重要的身份
[00:09:52.000 --> 00:09:53.000]  一直說
[00:09:53.000 --> 00:09:58.000]  還有放縱我們肉體的私慾
[00:09:58.000 --> 00:10:00.000]  說到肉體的私慾
[00:10:00.000 --> 00:10:02.000]  是什麼呢
[00:10:02.000 --> 00:10:03.000]  很多
[00:10:03.000 --> 00:10:04.000]  剛才我說的
[00:10:04.000 --> 00:10:06.000]  我們貪心
[00:10:06.000 --> 00:10:07.000]  我們也是
[00:10:07.000 --> 00:10:10.000]  原來這也是罪
[00:10:10.000 --> 00:10:12.000]  原來是引申我們
[00:10:12.000 --> 00:10:14.000]  以致我們死的
[00:10:14.000 --> 00:10:15.000]  是不是
[00:10:15.000 --> 00:10:18.000]  我很想去
[00:10:18.000 --> 00:10:21.000]  你看到我們看
[00:10:21.000 --> 00:10:24.000]  魂蝠院的工程
[00:10:24.000 --> 00:10:27.000]  我們看到人的私慾
[00:10:27.000 --> 00:10:29.000]  他的貪念
[00:10:29.000 --> 00:10:31.000]  引致什麼
[00:10:31.000 --> 00:10:33.000]  很大的罪
[00:10:33.000 --> 00:10:35.000]  就是這樣
[00:10:35.000 --> 00:10:40.000]  原來我們很多這些想法
[00:10:40.000 --> 00:10:45.000]  我們很多不好的東西
[00:10:45.000 --> 00:10:47.000]  原來是因為我們失去了神
[00:10:47.000 --> 00:10:49.000]  在我們心裏
[00:10:49.000 --> 00:10:51.000]  這個就是我們要去檢視
[00:10:51.000 --> 00:10:56.000]  我自己是怎樣的人
[00:10:56.000 --> 00:10:59.000]  究竟我今天說我信了耶穌
[00:10:59.000 --> 00:11:04.000]  究竟我心裏是否跟從耶穌的教導
[00:11:04.000 --> 00:11:08.000]  還是我們跟從世俗的教導
[00:11:08.000 --> 00:11:12.000]  怎樣去判斷我們成為一個人
[00:11:12.000 --> 00:11:14.000]  神體我們不是這樣
[00:11:14.000 --> 00:11:16.000]  如果神體我們是這樣
[00:11:16.000 --> 00:11:24.000]  我們就會很慘
[00:11:24.000 --> 00:11:27.000]  但有時候我們活在罪裏
[00:11:27.000 --> 00:11:29.000]  我們有時也不自覺
[00:11:29.000 --> 00:11:32.000]  所以我們要有群體
[00:11:32.000 --> 00:11:34.000]  去提醒彼此
[00:11:34.000 --> 00:11:37.000]  我自己可能也不認識自己的狀況
[00:11:37.000 --> 00:11:38.000]  當刻我的狀況
[00:11:38.000 --> 00:11:40.000]  原來我跟別人比較
[00:11:40.000 --> 00:11:42.000]  我不知道
[00:11:42.000 --> 00:11:43.000]  但別人
[00:11:43.000 --> 00:11:45.000]  大英姐妹會告訴你
[00:11:45.000 --> 00:11:47.000]  在這個群體裏
[00:11:47.000 --> 00:11:53.000]  可以幫助我們認識自己
[00:11:53.000 --> 00:11:59.000]  因為罪不是一個行為的顯示
[00:11:59.000 --> 00:12:03.000]  而是我們心裏的意念
[00:12:03.000 --> 00:12:04.000]  怎樣去想
[00:12:04.000 --> 00:12:08.000]  我們就會這樣去展現
[00:12:08.000 --> 00:12:10.000]  如果我們心裏有神
[00:12:10.000 --> 00:12:15.000]  我會看別人比我強
[00:12:15.000 --> 00:12:17.000]  我都會欣賞
[00:12:17.000 --> 00:12:21.000]  因為他可以幫到我們整體
[00:12:21.000 --> 00:12:23.000]  我們是一個整體
[00:12:23.000 --> 00:12:28.000]  以致我們不會去作出比較
[00:12:28.000 --> 00:12:33.000]  或者我裏面不會再有這些想法
[00:12:33.000 --> 00:12:34.000]  這些意念
[00:12:34.000 --> 00:12:40.000]  這些意念其實在心裏慢慢滋生
[00:12:40.000 --> 00:12:44.000]  我們可以不知不覺地侵入我們裏面
[00:12:44.000 --> 00:12:48.000]  以致我們經常看自己不好
[00:12:48.000 --> 00:12:52.000]  因為不好才會覺得看人好
[00:12:52.000 --> 00:12:56.000]  但其實神在裏面是怎樣看我們
[00:12:56.000 --> 00:12:58.000]  神是聖潔
[00:12:58.000 --> 00:13:01.000]  剛才當勁敗隊一直唱聖潔主的時候
[00:13:01.000 --> 00:13:05.000]  我們的聖潔主是怎樣去教導我們
[00:13:05.000 --> 00:13:08.000]  我們怎樣去潔身自愛
[00:13:08.000 --> 00:13:12.000]  我們能夠成為祂的樣式
[00:13:12.000 --> 00:13:18.000]  怎樣分別為聖
[00:13:18.000 --> 00:13:20.000]  我們在裏面
[00:13:20.000 --> 00:13:22.000]  在這個世代裏面
[00:13:22.000 --> 00:13:26.000]  我們要在這個世代裏面
[00:13:26.000 --> 00:13:29.000]  屬世的群體裏面去生存
[00:13:29.000 --> 00:13:34.000]  但我們又要有屬靈裏面
[00:13:34.000 --> 00:13:39.000]  我們會覺得好像經常在爭戰
[00:13:39.000 --> 00:13:43.000]  我記得我上班的時候
[00:13:43.000 --> 00:13:49.000]  我記得我不知道有沒有看六合彩攪珠
[00:13:49.000 --> 00:13:53.000]  很多錢的獎金
[00:13:53.000 --> 00:13:59.000]  但其實我小時候一直覺得
[00:13:59.000 --> 00:14:03.000]  好像這個世代給你一個訊息
[00:14:03.000 --> 00:14:08.000]  做善事都想著不行
[00:14:08.000 --> 00:14:10.000]  其實心態一直是這樣
[00:14:10.000 --> 00:14:14.000]  但當我信了耶穌很特別
[00:14:14.000 --> 00:14:16.000]  我上班的時候
[00:14:16.000 --> 00:14:23.000]  我的老闆娘很喜歡叫我幫她買六合彩
[00:14:23.000 --> 00:14:25.000]  因為我是秘書
[00:14:25.000 --> 00:14:28.000]  幫她買六合彩
[00:14:28.000 --> 00:14:34.000]  但裏面她叫我五元
[00:14:34.000 --> 00:14:35.000]  叫我回答
[00:14:35.000 --> 00:14:38.000]  我就說我不買
[00:14:38.000 --> 00:14:40.000]  她問我為什麼
[00:14:40.000 --> 00:14:42.000]  五元你都不買
[00:14:42.000 --> 00:14:44.000]  她說很多錢
[00:14:44.000 --> 00:14:46.000]  我回答我不買
[00:14:46.000 --> 00:14:51.000]  我記得當時初信耶穌
[00:14:51.000 --> 00:14:54.000]  但我沒有膽量
[00:14:54.000 --> 00:14:56.000]  如果不是有耶穌在我心裏
[00:14:56.000 --> 00:14:58.000]  我早就買了
[00:14:58.000 --> 00:15:00.000]  但有耶穌在我心裏
[00:15:00.000 --> 00:15:03.000]  很特別的回應
[00:15:03.000 --> 00:15:07.000]  我說我不用買
[00:15:07.000 --> 00:15:09.000]  我很富足
[00:15:09.000 --> 00:15:12.000]  說都不相信
[00:15:12.000 --> 00:15:18.000]  但她說耶穌叫你不要買六合彩
[00:15:18.000 --> 00:15:21.000]  那次我很有智慧
[00:15:21.000 --> 00:15:22.000]  我回答她
[00:15:22.000 --> 00:15:24.000]  我說不是啊
[00:15:24.000 --> 00:15:26.000]  聖經沒有六合彩
[00:15:26.000 --> 00:15:31.000]  是超過六合彩
[00:15:31.000 --> 00:15:33.000]  是很豐富的
[00:15:33.000 --> 00:15:36.000]  她說不彩你了
[00:15:36.000 --> 00:15:39.000]  但自從那次這麼堅決之後
[00:15:39.000 --> 00:15:42.000]  她從來沒有再求我買六合彩
[00:15:42.000 --> 00:15:44.000]  但她都叫我買六合彩
[00:15:44.000 --> 00:15:49.000]  因為我自己的職責
[00:15:49.000 --> 00:15:50.000]  我都勸她
[00:15:50.000 --> 00:15:52.000]  你快點信耶穌
[00:15:52.000 --> 00:15:54.000]  信了耶穌就不用買六合彩
[00:15:54.000 --> 00:15:56.000]  其實都可以的
[00:15:56.000 --> 00:16:02.000]  但我覺得在整個過程
[00:16:02.000 --> 00:16:03.000]  我認識自己
[00:16:03.000 --> 00:16:07.000]  我覺得我的生命很豐足
[00:16:07.000 --> 00:16:09.000]  因為有耶穌就已經足夠
[00:16:09.000 --> 00:16:13.000]  不是再去我以前
[00:16:13.000 --> 00:16:15.000]  未認識耶穌的時候的我
[00:16:15.000 --> 00:16:19.000]  我再去看很多事物
[00:16:19.000 --> 00:16:23.000]  都不是因為我們去看的價值
[00:16:23.000 --> 00:16:27.000]  很多的財富為之好
[00:16:27.000 --> 00:16:31.000]  但在我們信了耶穌之後
[00:16:31.000 --> 00:16:39.000]  就覺得耶穌是用很重的價值來救贖我們
[00:16:39.000 --> 00:16:44.000]  所以耶穌是知道我們軟弱的
[00:16:44.000 --> 00:16:51.000]  因為耶穌基督是道成肉身
[00:16:51.000 --> 00:16:53.000]  在我們中間
[00:16:53.000 --> 00:16:55.000]  在我們裡面
[00:16:55.000 --> 00:16:58.000]  明白我們
[00:16:58.000 --> 00:17:04.000]  所以當我們由你們
[00:17:04.000 --> 00:17:07.000]  剛才我們讀的時候
[00:17:07.000 --> 00:17:10.000]  你們因著自己的過犯
[00:17:10.000 --> 00:17:12.000]  罪惡而死
[00:17:12.000 --> 00:17:16.000]  在這一節裡
[00:17:16.000 --> 00:17:20.000]  神的豐富憐憫
[00:17:20.000 --> 00:17:25.000]  是因著神的愛去拯救我們
[00:17:25.000 --> 00:17:28.000]  所以神愛我們
[00:17:28.000 --> 00:17:33.000]  是神主動出手來拯救
[00:17:33.000 --> 00:17:35.000]  不是我們改好了
[00:17:35.000 --> 00:17:37.000]  然後神才愛我
[00:17:37.000 --> 00:17:38.000]  才去幫我
[00:17:38.000 --> 00:17:42.000]  而是在我未認識他的時候
[00:17:42.000 --> 00:17:43.000]  他已經認識我
[00:17:43.000 --> 00:17:49.000]  神去接納我
[00:17:49.000 --> 00:17:50.000]  做得不好
[00:17:50.000 --> 00:17:52.000]  我不愛媽媽
[00:17:52.000 --> 00:17:55.000]  我嫌棄她年紀大
[00:17:55.000 --> 00:18:10.000]  但神接納我們
[00:18:10.000 --> 00:18:18.000]  神就是用愛去接納我們
[00:18:18.000 --> 00:18:21.000]  就像媽媽那樣愛我
[00:18:21.000 --> 00:18:28.000]  很感恩我媽媽後來相信了耶穌
[00:18:28.000 --> 00:18:32.000]  這份救恩不是我們任何一個人
[00:18:32.000 --> 00:18:40.000]  可以做到怎樣才得到
[00:18:40.000 --> 00:18:42.000]  我不知道你們是否覺得
[00:18:42.000 --> 00:18:46.000]  神很愛你們
[00:18:46.000 --> 00:18:48.000]  如果你不覺得
[00:18:48.000 --> 00:18:52.000]  很想藉著這段經文再提醒你們
[00:18:52.000 --> 00:18:55.000]  你們是很寶貴
[00:18:55.000 --> 00:19:02.000]  是耶穌很重價地救贖我們每一個
[00:19:02.000 --> 00:19:06.000]  所以我們做得有多不好
[00:19:06.000 --> 00:19:08.000]  或者有多好
[00:19:08.000 --> 00:19:11.000]  其實神都會幫助我們
[00:19:11.000 --> 00:19:14.000]  我們做得多好是因為神去幫我們
[00:19:14.000 --> 00:19:15.000]  我們做得不好
[00:19:15.000 --> 00:19:17.000]  神會幫我們
[00:19:17.000 --> 00:19:18.000]  也一樣去幫我們
[00:19:18.000 --> 00:19:19.000]  幫我們甚麼呢
[00:19:19.000 --> 00:19:21.000]  幫我們挽回我們
[00:19:21.000 --> 00:19:24.000]  以致我們不再在罪的裏面
[00:19:24.000 --> 00:19:27.000]  被這些罪去捆綁我們
[00:19:27.000 --> 00:19:29.000]  以致我們不用跟別人比較
[00:19:29.000 --> 00:19:31.000]  因為我就是獨特
[00:19:31.000 --> 00:19:34.000]  我就是神很愛的女兒
[00:19:34.000 --> 00:19:42.000]  神很愛的兒子
[00:19:42.000 --> 00:19:44.000]  神的愛是無條件的
[00:19:44.000 --> 00:19:46.000]  這個無條件的愛
[00:19:46.000 --> 00:19:51.000]  可以蓋過我們所有人的不足
[00:19:51.000 --> 00:19:58.000]  我們裏面那種很想成為被人看到的
[00:19:58.000 --> 00:20:01.000]  但實在我們縮到多近
[00:20:01.000 --> 00:20:05.000]  神都看到我們
[00:20:05.000 --> 00:20:07.000]  因為我們在沒有福的時候
[00:20:07.000 --> 00:20:09.000]  神已經認識我們
[00:20:09.000 --> 00:20:11.000]  已經知道我們每一個的性情
[00:20:11.000 --> 00:20:13.000]  我們每一個人都很不同
[00:20:13.000 --> 00:20:15.000]  但神就是這樣
[00:20:15.000 --> 00:20:16.000]  做我們獨特
[00:20:16.000 --> 00:20:18.000]  如珠如寶
[00:20:18.000 --> 00:20:20.000]  我們每一個都是
[00:20:20.000 --> 00:20:22.000]  所以我們知道
[00:20:22.000 --> 00:20:27.000]  這是神的恩典
[00:20:27.000 --> 00:20:34.000]  不是我們憑著我們的能力去領受的
[00:20:34.000 --> 00:20:36.000]  所以我們整個群體裏面
[00:20:36.000 --> 00:20:42.000]  我們每一個都很重要
[00:20:42.000 --> 00:20:46.000]  不是靠我們自己的努力
[00:20:46.000 --> 00:20:51.000]  獲取我們人生生存的價值
[00:20:51.000 --> 00:20:55.000]  而是我們要靠著神的恩典
[00:20:55.000 --> 00:20:58.000]  因為我們現在活著
[00:20:58.000 --> 00:21:03.000]  我們就知道我們被神愛
[00:21:03.000 --> 00:21:08.000]  今天早上有個姊妹打給我
[00:21:08.000 --> 00:21:10.000]  很緊急地打給我
[00:21:10.000 --> 00:21:13.000]  她先生很危急
[00:21:13.000 --> 00:21:20.000]  我跟她說
[00:21:20.000 --> 00:21:23.000]  其實我之前也有跟她傳福音
[00:21:23.000 --> 00:21:25.000]  也有問她
[00:21:25.000 --> 00:21:29.000]  你願意信耶穌嗎
[00:21:29.000 --> 00:21:33.000]  你願意做水禮嗎
[00:21:33.000 --> 00:21:36.000]  其實她患癌症
[00:21:36.000 --> 00:21:41.000]  但當她這麼危急的時候
[00:21:41.000 --> 00:21:44.000]  我跟姊妹發出一個邀請
[00:21:44.000 --> 00:21:49.000]  你問她願不願意做床邊水禮
[00:21:49.000 --> 00:21:52.000]  因為今天早上已經很危急
[00:21:52.000 --> 00:21:56.000]  原來我們活著的時候
[00:21:56.000 --> 00:22:01.000]  我們要把握我們能信耶穌的機會
[00:22:01.000 --> 00:22:04.000]  我們家人信耶穌的機會
[00:22:04.000 --> 00:22:08.000]  因為這是神的恩典
[00:22:08.000 --> 00:22:10.000]  當你願意去求的時候
[00:22:10.000 --> 00:22:11.000]  很特別
[00:22:11.000 --> 00:22:15.000]  當我再這樣問她的時候
[00:22:15.000 --> 00:22:17.000]  她真的這樣問她的丈夫
[00:22:17.000 --> 00:22:20.000]  但她的丈夫很快地回應
[00:22:20.000 --> 00:22:21.000]  我願意
[00:22:21.000 --> 00:22:23.000]  但之後那一刻
[00:22:23.000 --> 00:22:26.000]  她就要插喉
[00:22:26.000 --> 00:22:29.000]  不可以有什麼回應
[00:22:29.000 --> 00:22:33.000]  所以當我們知道我們能夠活著的時候
[00:22:33.000 --> 00:22:35.000]  我們要感恩
[00:22:35.000 --> 00:22:41.000]  因為我們的生命存留只是很短暫
[00:22:41.000 --> 00:22:43.000]  我們不知道什麼時候
[00:22:43.000 --> 00:22:45.000]  但我們要知道
[00:22:45.000 --> 00:22:48.000]  神就是這樣不斷提醒我們
[00:22:48.000 --> 00:22:50.000]  我們回來了
[00:22:50.000 --> 00:22:52.000]  我們不要活在罪裡面
[00:22:52.000 --> 00:22:56.000]  因為罪就是我們跟神的隔離
[00:22:56.000 --> 00:23:02.000]  以致我們不能得到自由的生命
[00:23:02.000 --> 00:23:04.000]  整本聖經裡面
[00:23:04.000 --> 00:23:08.000]  都是我們人的一本說明書
[00:23:08.000 --> 00:23:13.000]  當我們不知道自己是怎樣的時候
[00:23:13.000 --> 00:23:15.000]  看聖經是最好的
[00:23:15.000 --> 00:23:19.000]  因為聖經裡面告訴我們
[00:23:19.000 --> 00:23:21.000]  神創造了我們每一個
[00:23:21.000 --> 00:23:27.000]  並且神會帶領我們怎樣去生活
[00:23:27.000 --> 00:23:29.000]  怎樣在家庭的關係
[00:23:29.000 --> 00:23:31.000]  怎樣在夫婦的關係
[00:23:31.000 --> 00:23:33.000]  怎樣在人際關係裡
[00:23:33.000 --> 00:23:36.000]  我們怎樣成為一個好的見證
[00:23:36.000 --> 00:23:39.000]  原來聖經裡面就是這樣
[00:23:39.000 --> 00:23:48.000]  這個就是當我們信了耶穌之後
[00:23:48.000 --> 00:23:53.000]  原來我們就像在舊的裡面
[00:23:53.000 --> 00:23:55.000]  我們死了
[00:23:55.000 --> 00:23:59.000]  我們不再被這些罪來捆綁我們
[00:23:59.000 --> 00:24:03.000]  我們跟神有一個和好的關係的時候
[00:24:03.000 --> 00:24:09.000]  我們的生命又怎樣來產生呢
[00:24:09.000 --> 00:24:16.000]  原來我們都是受造之物
[00:24:16.000 --> 00:24:25.000]  我們知道怎樣在裡面能夠活出神的樣式
[00:24:25.000 --> 00:24:29.000]  這個也是我們在裡面很重要的提醒
[00:24:29.000 --> 00:24:31.000]  就像我剛才說的
[00:24:31.000 --> 00:24:33.000]  我怎會有膽量去告訴你
[00:24:33.000 --> 00:24:35.000]  不買六合彩
