
[00:00:00.000 --> 00:00:02.000]  大家
[00:04:44.400 --> 00:04:46.400]  照字面看
[00:04:46.400 --> 00:04:49.400]  就是要彼此接納
[00:04:49.400 --> 00:04:51.400]  在坊間
[00:04:51.400 --> 00:04:53.400]  接納這個詞語
[00:04:53.400 --> 00:04:55.400]  可以解釋成
[00:04:55.400 --> 00:04:59.400]  接受這個人加入群體組織
[00:04:59.400 --> 00:05:01.400]  但在原文
[00:05:01.400 --> 00:05:02.400]  希臘文中
[00:05:02.400 --> 00:05:04.400]  也可以解釋成
[00:05:04.400 --> 00:05:06.400]  拉到旁邊
[00:05:06.400 --> 00:05:07.400]  意思是
[00:05:07.400 --> 00:05:09.400]  接納就是將這個人
[00:05:09.400 --> 00:05:11.400]  拉到自己身邊
[00:05:11.400 --> 00:05:14.400]  讓朋友成為戰友
[00:05:14.400 --> 00:05:16.400]  在第一節中
[00:05:16.400 --> 00:05:19.400]  你們其實是指什麼人
[00:05:19.400 --> 00:05:21.400]  你們又如何彼此接納
[00:05:21.400 --> 00:05:24.400]  就要看回羅馬書15章一節
[00:05:24.400 --> 00:05:25.400]  這樣說
[00:05:25.400 --> 00:05:27.400]  我們堅強的人
[00:05:27.400 --> 00:05:30.400]  應該擔當不堅強的人的軟弱
[00:05:30.400 --> 00:05:33.400]  不應該求自己的喜悅
[00:05:33.400 --> 00:05:35.400]  照經文這樣說
[00:05:35.400 --> 00:05:37.400]  就是說堅強的人
[00:05:37.400 --> 00:05:40.400]  好像不能管自己開心不開心
[00:05:40.400 --> 00:05:42.400]  無論如何都要去承擔
[00:05:42.400 --> 00:05:45.400]  接納一些比較軟弱不堅強的人
[00:05:45.400 --> 00:05:47.400]  是否軟弱不堅強的人
[00:05:47.400 --> 00:05:50.400]  就奉旨等幫助呢
[00:05:50.400 --> 00:05:52.400]  我們又要看一看
[00:05:52.400 --> 00:05:54.400]  在這裡所說的
[00:05:54.400 --> 00:05:56.400]  保羅所說的堅強的人
[00:05:56.400 --> 00:05:58.400]  是指什麼人
[00:05:58.400 --> 00:05:59.400]  要知道
[00:05:59.400 --> 00:06:00.400]  又要知道
[00:06:00.400 --> 00:06:03.400]  保羅寫這本羅馬書時
[00:06:03.400 --> 00:06:05.400]  發生了什麼事
[00:06:05.400 --> 00:06:08.400]  當時在羅馬教會裡
[00:06:08.400 --> 00:06:10.400]  分別有兩班信徒
[00:06:10.400 --> 00:06:12.400]  一班是外邦人信徒
[00:06:12.400 --> 00:06:15.400]  另一班是猶太人信徒
[00:06:15.400 --> 00:06:18.400]  他們之間對於如何實踐信仰
[00:06:18.400 --> 00:06:20.400]  有些不同的想法
[00:06:20.400 --> 00:06:22.400]  猶太人信徒
[00:06:22.400 --> 00:06:25.400]  覺得有些舊約時代的規條
[00:06:25.400 --> 00:06:27.400]  他們不守住
[00:06:27.400 --> 00:06:29.400]  例如飲食上的規條
[00:06:29.400 --> 00:06:30.400]  或者守節旗
[00:06:30.400 --> 00:06:32.400]  就覺得有點不安
[00:06:32.400 --> 00:06:35.400]  但另一班外邦人信徒
[00:06:35.400 --> 00:06:36.400]  就覺得不用守
[00:06:36.400 --> 00:06:38.400]  他們不會守這些東西
[00:06:38.400 --> 00:06:40.400]  於是兩班人就因著這件事
[00:06:40.400 --> 00:06:42.400]  就有了分歧
[00:06:42.400 --> 00:06:45.400]  在這個背景之下
[00:06:45.400 --> 00:06:46.400]  堅強的人
[00:06:46.400 --> 00:06:51.400]  是指不守舊約時代規條的外邦信徒
[00:06:51.400 --> 00:06:55.400]  是指他們是信心比較堅強的人
[00:06:55.400 --> 00:06:59.400]  而猶太人因為他們會守舊約時代某些規條
[00:06:59.400 --> 00:07:01.400]  就被視為軟弱的人
[00:07:01.400 --> 00:07:03.400]  是信心軟弱的人
[00:07:03.400 --> 00:07:06.400]  於是堅強的人和軟弱的人
[00:07:06.400 --> 00:07:08.400]  在這段經文所帶出的
[00:07:08.400 --> 00:07:11.400]  其實是指他們的信心
[00:07:11.400 --> 00:07:13.400]  然後在第一節
[00:07:13.400 --> 00:07:16.400]  保羅就說我們是堅強的人
[00:07:16.400 --> 00:07:18.400]  即是保羅自己都認為
[00:07:18.400 --> 00:07:20.400]  他是堅強那邊的人的派
[00:07:20.400 --> 00:07:22.400]  因為保羅相信
[00:07:22.400 --> 00:07:23.400]  因信清二
[00:07:23.400 --> 00:07:27.400]  我們只要相信耶穌基督就行了
[00:07:27.400 --> 00:07:29.400]  耶穌未來之權規條
[00:07:29.400 --> 00:07:31.400]  是不需要再遵守的
[00:07:31.400 --> 00:07:34.400]  就可以由守規條當中的重擔
[00:07:34.400 --> 00:07:37.400]  得釋放得自由
[00:07:37.400 --> 00:07:39.400]  但信心軟弱的人
[00:07:39.400 --> 00:07:40.400]  即是猶太信徒
[00:07:40.400 --> 00:07:44.400]  對於他們從小到大都守這些規條
[00:07:44.400 --> 00:07:47.400]  突然間不守就有些不安感
[00:07:47.400 --> 00:07:49.400]  例如他們會覺得
[00:07:49.400 --> 00:07:52.400]  吃以前他們認為不潔的食物
[00:07:52.400 --> 00:07:54.400]  他們會有疑問
[00:07:54.400 --> 00:07:55.400]  會有不安
[00:07:55.400 --> 00:07:58.400]  或者有些節日他們不需要再守
[00:07:58.400 --> 00:08:00.400]  他們覺得是否真的可以呢
[00:08:00.400 --> 00:08:02.400]  會有些疑惑
[00:08:02.400 --> 00:08:06.400]  因此羅馬教會出現了這些現象
[00:08:06.400 --> 00:08:08.400]  在十四章二節就說到
[00:08:08.400 --> 00:08:11.400]  有人相信所有的食物都可以吃
[00:08:11.400 --> 00:08:15.400]  信心軟弱的人只吃蔬菜
[00:08:15.400 --> 00:08:17.400]  亦在第五節又說到
[00:08:17.400 --> 00:08:19.400]  有人認為這日比那日好
[00:08:19.400 --> 00:08:23.400]  亦有人認為日日都是一樣
[00:08:23.400 --> 00:08:25.400]  羅馬教會就出現了
[00:08:25.400 --> 00:08:27.400]  有些人覺得吃什麼都可以
[00:08:27.400 --> 00:08:30.400]  因為所有食物都是神所預備
[00:08:30.400 --> 00:08:31.400]  神所創造的
[00:08:31.400 --> 00:08:33.400]  吃什麼都沒有問題
[00:08:33.400 --> 00:08:34.400]  日子日日都一樣
[00:08:34.400 --> 00:08:35.400]  不需要守
[00:08:35.400 --> 00:08:37.400]  沒有哪天比較神聖
[00:08:37.400 --> 00:08:39.400]  於是這兩班人
[00:08:39.400 --> 00:08:41.400]  愛邦人和猶太人
[00:08:41.400 --> 00:08:44.400]  就因這些事情有憐愧
[00:08:44.400 --> 00:08:46.400]  互相批評指責
[00:08:46.400 --> 00:08:48.400]  認為軟弱的猶太人
[00:08:48.400 --> 00:08:51.400]  就指責那些堅強的愛邦信徒
[00:08:51.400 --> 00:08:53.400]  覺得他們那麼傲慢
[00:08:53.400 --> 00:08:54.400]  看不起自己
[00:08:54.400 --> 00:08:56.400]  而愛邦的人信徒
[00:08:56.400 --> 00:09:01.400]  亦嘲笑那些認為他們軟弱的猶太人信徒
[00:09:01.400 --> 00:09:05.400]  覺得他們仍然抱著舊東西不放
[00:09:05.400 --> 00:09:08.400]  保羅在面對這些狀況時
[00:09:08.400 --> 00:09:12.400]  雖然他表態自己是堅強的人
[00:09:12.400 --> 00:09:14.400]  但他沒有跟著那班堅強的人
[00:09:14.400 --> 00:09:18.400]  一起看不起那班人真的不行
[00:09:18.400 --> 00:09:22.400]  一起看不起那些信心比較軟弱的人
[00:09:22.400 --> 00:09:24.400]  反而反問雙方
[00:09:24.400 --> 00:09:26.400]  在第十節所說
[00:09:26.400 --> 00:09:29.400]  「這日你為何批評你的弟兄呢?」
[00:09:29.400 --> 00:09:32.400]  「為何又輕看你的弟兄呢?」
[00:09:32.400 --> 00:09:36.400]  「我們都要站在神的審判台前」
[00:09:36.400 --> 00:09:39.400]  保羅在此提醒雙方
[00:09:39.400 --> 00:09:41.400]  最後的審判者都是神
[00:09:41.400 --> 00:09:44.400]  同時要勸勉雙方
[00:09:44.400 --> 00:09:46.400]  在第三節就說到
[00:09:46.400 --> 00:09:50.400]  「吃的人不要輕看不吃的人」
[00:09:50.400 --> 00:09:52.400]  「不吃的人也不要批評吃的人」
[00:09:52.400 --> 00:09:55.400]  「因為神已經接納他了」
[00:09:55.400 --> 00:09:57.400]  第六節就說到
[00:09:57.400 --> 00:09:59.400]  「守日的人是為主守的」
[00:09:59.400 --> 00:10:01.400]  「吃的人也是為主吃的」
[00:10:01.400 --> 00:10:03.400]  「因為他感謝神」
[00:10:03.400 --> 00:10:05.400]  「不吃的人是為主不吃」
[00:10:05.400 --> 00:10:07.400]  「他也感謝神」
[00:10:07.400 --> 00:10:10.400]  保羅所看重的並不是
[00:10:10.400 --> 00:10:11.400]  吃不吃的東西
[00:10:11.400 --> 00:10:13.400]  守不守的日子
[00:10:13.400 --> 00:10:16.400]  而是信徒之間的生活方式
[00:10:16.400 --> 00:10:20.400]  大家如何互相彼此對待的問題
[00:10:20.400 --> 00:10:22.400]  信徒是可以自由選擇的
[00:10:22.400 --> 00:10:24.400]  只要是為了基督
[00:10:24.400 --> 00:10:27.400]  他無需要強迫對方去改變
[00:10:27.400 --> 00:10:30.400]  也不用擔心會否被神所接納
[00:10:30.400 --> 00:10:34.400]  保羅要求的是他們雙方停止批評輕視
[00:10:34.400 --> 00:10:38.400]  並以愛心和合一的態度彼此接納
[00:10:38.400 --> 00:10:43.400]  還有記住每個人都要為自己的行為負責
[00:10:43.400 --> 00:10:45.400]  然後在第十三節就說到
[00:10:45.400 --> 00:10:48.400]  「所以我們不要再彼此批評了」
[00:10:48.400 --> 00:10:50.400]  「倒要立定主義」
[00:10:50.400 --> 00:10:54.400]  「決不作叛倒弟兄或使他跌倒的事」
[00:10:54.400 --> 00:11:00.400]  這就是保羅所說的堅強和軟弱的人的分別
[00:11:00.400 --> 00:11:03.400]  和他們當中的問題
[00:11:03.400 --> 00:11:08.400]  但到了現在我們處境的教會
[00:11:08.400 --> 00:11:12.400]  都沒有猶太信徒和愛邦信徒
[00:11:12.400 --> 00:11:16.400]  堅強和軟弱的人分別又是指甚麼呢
[00:11:16.400 --> 00:11:18.400]  如果套用到現在
[00:11:18.400 --> 00:11:20.400]  信心堅強的人
[00:11:20.400 --> 00:11:25.400]  就是指信徒在信仰上的成熟度
[00:11:25.400 --> 00:11:29.400]  和他對神屬靈上的堅定度比較好
[00:11:29.400 --> 00:11:35.400]  因此他不會對外界環境的影響
[00:11:35.400 --> 00:11:38.400]  而對神有所動搖
[00:11:38.400 --> 00:11:42.400]  相反如果是信心軟弱的人
[00:11:42.400 --> 00:11:45.400]  他們可能在信仰上還未成熟
[00:11:45.400 --> 00:11:47.400]  或者信心比較薄弱
[00:11:47.400 --> 00:11:52.400]  源於他對神的話語或所應許
[00:11:52.400 --> 00:11:54.400]  不太認識又不太確定
[00:11:54.400 --> 00:11:57.400]  所以會對神的應許有些不確定感
[00:11:57.400 --> 00:11:59.400]  會懷疑
[00:11:59.400 --> 00:12:03.400]  而當發生外在環境影響
[00:12:03.400 --> 00:12:05.400]  有壓力的時候
[00:12:05.400 --> 00:12:08.400]  他很容易對神有動搖
[00:12:08.400 --> 00:12:11.400]  在一個信仰群體裏
[00:12:11.400 --> 00:12:14.400]  大家想想像你們的小組
[00:12:14.400 --> 00:12:16.400]  會不會有些組員
[00:12:16.400 --> 00:12:18.400]  信心比較堅強
[00:12:18.400 --> 00:12:20.400]  信仰比較成熟的人
[00:12:20.400 --> 00:12:24.400]  他們對自己身處的環境
[00:12:24.400 --> 00:12:26.400]  所有事物的影響
[00:12:26.400 --> 00:12:28.400]  都不會動搖到他們對神的信心
[00:12:28.400 --> 00:12:31.400]  但如是者會不會有些組員
[00:12:31.400 --> 00:12:33.400]  信心比較軟弱
[00:12:33.400 --> 00:12:36.400]  可能他因為外界一些事
[00:12:36.400 --> 00:12:39.400]  源於他對聖經不太熟悉
[00:12:39.400 --> 00:12:43.400]  他會覺得對神的應許有疑惑
[00:12:43.400 --> 00:12:45.400]  不確定
[00:12:45.400 --> 00:12:49.400]  經常對神有懷疑
[00:12:49.400 --> 00:12:51.400]  在這些時候
[00:12:51.400 --> 00:12:57.400]  很容易會不期然給他一些答案
[00:12:57.400 --> 00:12:59.400]  你跟著這樣做
[00:12:59.400 --> 00:13:01.400]  或者跟著我這樣
[00:13:01.400 --> 00:13:03.400]  或者你每次聽到他
[00:13:03.400 --> 00:13:05.400]  為何他經常都不成長
[00:13:05.400 --> 00:13:07.400]  好像很軟弱
[00:13:07.400 --> 00:13:09.400]  有時會出聲給他解決方法
[00:13:09.400 --> 00:13:11.400]  或者你看我怎樣做
[00:13:11.400 --> 00:13:13.400]  你都要跟著
[00:13:13.400 --> 00:13:16.400]  但似乎給了他這些方法
[00:13:16.400 --> 00:13:18.400]  如是者一年日過去
[00:13:18.400 --> 00:13:20.400]  他們的分享
[00:13:20.400 --> 00:13:23.400]  似乎在小組裏面越來越沉默
[00:13:23.400 --> 00:13:25.400]  好像分享越來越少
[00:13:25.400 --> 00:13:27.400]  為甚麼呢
[00:13:27.400 --> 00:13:30.400]  最近我看了一本書
[00:13:30.400 --> 00:13:33.400]  裏面有一個故事
[00:13:33.400 --> 00:13:35.400]  就是這樣
[00:13:35.400 --> 00:13:37.400]  有一次有一班同工
[00:13:37.400 --> 00:13:39.400]  參加一個建立團隊
[00:13:39.400 --> 00:13:42.400]  即是team building的退休會
[00:13:42.400 --> 00:13:45.400]  那次的活動是行山
[00:13:45.400 --> 00:13:48.400]  於是一班人到達山腳
[00:13:48.400 --> 00:13:51.400]  自然而然分成兩隊
[00:13:51.400 --> 00:13:55.400]  教練要先出發到山頂等他們
[00:13:55.400 --> 00:13:57.400]  開車離開之前
[00:13:57.400 --> 00:13:59.400]  就告訴他們
[00:13:59.400 --> 00:14:02.400]  最先到達山頂的就算贏
[00:14:02.400 --> 00:14:03.400]  聽完之後
[00:14:03.400 --> 00:14:06.400]  一班人就開始行
[00:14:06.400 --> 00:14:09.400]  很快的體力較強的人
[00:14:09.400 --> 00:14:11.400]  就在前面
[00:14:11.400 --> 00:14:13.400]  過了一會兒
[00:14:13.400 --> 00:14:15.400]  較強和較弱的人
[00:14:15.400 --> 00:14:18.400]  他們距離越來越遠
[00:14:18.400 --> 00:14:20.400]  過了一個小時之後
[00:14:20.400 --> 00:14:24.400]  體力較強的人已經到達山頂
[00:14:24.400 --> 00:14:26.400]  他們為了到達山頂之後
[00:14:26.400 --> 00:14:27.400]  很開心
[00:14:27.400 --> 00:14:29.400]  還開始爭論
[00:14:29.400 --> 00:14:30.400]  誰是第一
[00:14:30.400 --> 00:14:32.400]  我明明是先走的
[00:14:32.400 --> 00:14:34.400]  我先到達山頂
[00:14:34.400 --> 00:14:37.400]  還在爭論誰先到達
[00:14:37.400 --> 00:14:38.400]  誰是贏的
[00:14:38.400 --> 00:14:41.400]  但沒有留意到教練
[00:14:41.400 --> 00:14:44.400]  其實還不斷向山下望
[00:14:44.400 --> 00:14:46.400]  還在計時
[00:14:46.400 --> 00:14:51.400]  直到其中一隊的最後一個組員
[00:14:51.400 --> 00:14:54.400]  一個隊員到達山頂之後
[00:14:54.400 --> 00:14:57.400]  教練才按停手錶
[00:14:57.400 --> 00:14:59.400]  之後就宣布
[00:14:59.400 --> 00:15:01.400]  勝出的隊伍
[00:15:01.400 --> 00:15:02.400]  勝出時間
[00:15:02.400 --> 00:15:05.400]  所需用的時間是五個小時
[00:15:05.400 --> 00:15:08.400]  另一隊的其中一個隊員
[00:15:08.400 --> 00:15:09.400]  就出聲
[00:15:09.400 --> 00:15:11.400]  說不公平
[00:15:11.400 --> 00:15:14.400]  明明我是第一個到達的
[00:15:14.400 --> 00:15:16.400]  我在這裡等了四個小時
[00:15:16.400 --> 00:15:19.400]  但你反而說另一隊勝出
[00:15:19.400 --> 00:15:20.400]  教練就回答
[00:15:20.400 --> 00:15:23.400]  你應該沒有聽清楚我所說的話
[00:15:23.400 --> 00:15:28.400]  我不是指第一個到達山頂的人勝出
[00:15:28.400 --> 00:15:34.400]  而是指第一個完整到達的隊伍勝出
[00:15:34.400 --> 00:15:35.400]  參加者就覺得
[00:15:35.400 --> 00:15:36.400]  嘩 騙局
[00:15:36.400 --> 00:15:38.400]  大型騙局
[00:15:38.400 --> 00:15:39.400]  覺得很不服氣
[00:15:39.400 --> 00:15:41.400]  我們要翻盤
[00:15:41.400 --> 00:15:43.400]  重新開始比賽
[00:15:43.400 --> 00:15:44.400]  教練答應了
[00:15:44.400 --> 00:15:45.400]  好 沒問題
[00:15:45.400 --> 00:15:47.400]  於是第二天
[00:15:47.400 --> 00:15:50.400]  同工再次到達山腳
[00:15:50.400 --> 00:15:51.400]  要預備出發
[00:15:51.400 --> 00:15:53.400]  不過這次有點不同
[00:15:53.400 --> 00:15:55.400]  他們不再分成兩隊
[00:15:55.400 --> 00:15:58.400]  而是組成一隊出發
[00:15:58.400 --> 00:16:00.400]  要贏這個比賽
[00:16:00.400 --> 00:16:02.400]  最後一個到達的人
[00:16:02.400 --> 00:16:04.400]  到達山頂的人的時間
[00:16:04.400 --> 00:16:07.400]  就成為了關鍵
[00:16:07.400 --> 00:16:10.400]  但這次大家並沒有一味向前衝
[00:16:10.400 --> 00:16:12.400]  衝上山
[00:16:12.400 --> 00:16:14.400]  而是體力較強的人
[00:16:14.400 --> 00:16:15.400]  選擇墮後
[00:16:15.400 --> 00:16:19.400]  去幫忙扶那些體力較弱的人
[00:16:19.400 --> 00:16:20.400]  幫他們
[00:16:20.400 --> 00:16:22.400]  可能走路不穩
[00:16:22.400 --> 00:16:23.400]  腳發抖
[00:16:23.400 --> 00:16:25.400]  扶好他們
[00:16:25.400 --> 00:16:27.400]  心裏覺得
[00:16:27.400 --> 00:16:28.400]  昨天才走完
[00:16:28.400 --> 00:16:29.400]  今天又走
[00:16:29.400 --> 00:16:30.400]  很累
[00:16:30.400 --> 00:16:31.400]  想放棄的時候
[00:16:31.400 --> 00:16:33.400]  就用言語加油打氣
[00:16:33.400 --> 00:16:35.400]  我們跟你一起走
[00:16:35.400 --> 00:16:38.400]  大家一起互相扶持
[00:16:38.400 --> 00:16:39.400]  幫助他們走
[00:16:39.400 --> 00:16:42.400]  最後不用兩個小時
[00:16:42.400 --> 00:16:46.400]  整隊人就一起到達山頂
[00:16:48.400 --> 00:16:53.400]  因此你們應當彼此接納
[00:16:53.400 --> 00:16:55.400]  就像基督接納了你們一樣
[00:16:55.400 --> 00:16:58.400]  使榮耀歸於神
[00:16:58.400 --> 00:16:59.400]  在這裏
[00:16:59.400 --> 00:17:01.400]  保羅就強調
[00:17:01.400 --> 00:17:03.400]  強者和弱者
[00:17:03.400 --> 00:17:07.400]  其實沒有強者要遷就弱者
[00:17:07.400 --> 00:17:09.400]  弱者就不用理會
[00:17:09.400 --> 00:17:11.400]  而是你們彼此之間
[00:17:11.400 --> 00:17:13.400]  互相彼此接納
[00:17:13.400 --> 00:17:15.400]  而弱者不要覺得
[00:17:15.400 --> 00:17:18.400]  我不想讓人知道我有多弱
[00:17:18.400 --> 00:17:20.400]  所以我不想接受幫助
[00:17:20.400 --> 00:17:22.400]  強者也不是硬生生
[00:17:22.400 --> 00:17:24.400]  塞東西給弱者
[00:17:24.400 --> 00:17:26.400]  叫他跟著做
[00:17:26.400 --> 00:17:30.400]  而是中間要互相彼此接納
[00:17:30.400 --> 00:17:32.400]  因為耶穌都沒有計較過我們
[00:17:32.400 --> 00:17:33.400]  有多麼的硬
[00:17:33.400 --> 00:17:35.400]  接納了我們
[00:17:35.400 --> 00:17:38.400]  接納其實就是按照
[00:17:38.400 --> 00:17:40.400]  那個人的本相
[00:17:40.400 --> 00:17:42.400]  去尊重他們
[00:17:42.400 --> 00:17:44.400]  所以一個信仰群體
[00:17:44.400 --> 00:17:47.400]  是一起同行天路
[00:17:47.400 --> 00:17:50.400]  一起走上山頂的路
[00:17:50.400 --> 00:17:53.400]  要走去越來越接近神的地方
[00:17:53.400 --> 00:17:55.400]  所以其實並不是一個
[00:17:55.400 --> 00:17:57.400]  為你解決困難
[00:17:57.400 --> 00:18:00.400]  提供解決方法的地方
