
[00:00:00.000 --> 00:00:01.000]  (笑)
[00:01:57.000 --> 00:02:00.000]  你的性格也很像誰
[00:02:00.000 --> 00:02:02.000]  你說話的口吻也很像誰
[00:02:02.000 --> 00:02:05.000]  你的動靜也很像誰
[00:02:05.000 --> 00:02:08.000]  或者你處事的方式也很像誰
[00:02:08.000 --> 00:02:11.000]  我不知道你近來回想
[00:02:11.000 --> 00:02:15.000]  有沒有人提及過你像某些人或某個人
[00:02:15.000 --> 00:02:20.000]  他在形容你在甚麼地方和某個人相似
[00:02:20.000 --> 00:02:24.000]  你被別人這樣形容的時候
[00:02:24.000 --> 00:02:27.000]  你是有甚麼感受和想法呢
[00:02:27.000 --> 00:02:39.000]  我們看今天的經文
[00:02:39.000 --> 00:02:45.000]  我讀第一句,我讀哥林多前書
[00:02:45.000 --> 00:02:47.000]  然後大家幫我讀菲臘比書,好嗎
[00:02:47.000 --> 00:02:49.000]  第一段是
[00:02:49.000 --> 00:02:51.000]  你們該效法我,像我效法幾多人
[00:02:51.000 --> 00:02:53.000]  哥林多前書,十一章一節
[00:02:53.000 --> 00:03:15.000]  (英文)
[00:03:15.000 --> 00:03:17.000]  菲臘比書,二章六至八節
[00:03:17.000 --> 00:03:20.000]  今天的經文其實很簡單
[00:03:20.000 --> 00:03:22.000]  我們要效法耶穌
[00:03:22.000 --> 00:03:25.000]  如果你有留意三年動信會
[00:03:25.000 --> 00:03:27.000]  我們上年教會的主題是甚麼呢
[00:03:27.000 --> 00:03:34.000]  沒人有留意,糟了,是作門徒
[00:03:34.000 --> 00:03:36.000]  就是這個意思
[00:03:36.000 --> 00:03:40.000]  但效法基督,作門徒我們經常說
[00:03:40.000 --> 00:03:42.000]  其實不只是上年才說
[00:03:42.000 --> 00:03:44.000]  基訓也有說
[00:03:44.000 --> 00:03:49.000]  但現實是不是很多基督徒有心理準備
[00:03:49.000 --> 00:03:52.000]  要成為一個效法基督徒的人
[00:03:52.000 --> 00:03:58.000]  我不知道,我在我成長的地方
[00:03:58.000 --> 00:04:00.000]  不時聽到說法
[00:04:00.000 --> 00:04:04.000]  教會也是聽聽道理
[00:04:04.000 --> 00:04:07.000]  又或者有人說,還是不上教會
[00:04:07.000 --> 00:04:09.000]  上教會也是不給甚麼,又不給甚麼
[00:04:09.000 --> 00:04:11.000]  要我做甚麼,又要我做甚麼
[00:04:11.000 --> 00:04:15.000]  對很多人來說,教會或信仰可能是關於做人道理
[00:04:15.000 --> 00:04:18.000]  關於規矩,關於規條
[00:04:18.000 --> 00:04:22.000]  基督信仰對這些人來說
[00:04:22.000 --> 00:04:25.000]  與其是一份關乎生命的信仰
[00:04:25.000 --> 00:04:29.000]  可能對他們來說,基督信仰更多只是一個宗教
[00:04:29.000 --> 00:04:31.000]  一個關於道理,一個關於規條
[00:04:31.000 --> 00:04:34.000]  一個關於做甚麼,不做甚麼的宗教
[00:04:34.000 --> 00:04:38.000]  我相信大部份人都是在香港的中學,小學成長
[00:04:38.000 --> 00:04:42.000]  之前與一班大英姐妹聊天時
[00:04:42.000 --> 00:04:44.000]  說起中學時代的校規
[00:04:44.000 --> 00:04:48.000]  我們一致認同,香港中小學的校規
[00:04:48.000 --> 00:04:50.000]  都是頗有特色的
[00:04:50.000 --> 00:04:55.000]  頭髮不能長過眼眉
[00:04:55.000 --> 00:04:57.000]  不能穿船襪
[00:04:57.000 --> 00:05:01.000]  學校打鐘,你要站在原地不准動
[00:05:01.000 --> 00:05:03.000]  小學是這樣被人捉過的
[00:05:03.000 --> 00:05:09.000]  但你也知道香港的校規訂得多細緻
[00:05:09.000 --> 00:05:11.000]  覆蓋範圍多闊
[00:05:11.000 --> 00:05:13.000]  很諷刺的是
[00:05:13.000 --> 00:05:16.000]  我們不見得香港的學生長大後
[00:05:16.000 --> 00:05:21.000]  比其他地方成長的學生更有人民素質
[00:05:21.000 --> 00:05:26.000]  我們不覺得我們有特別文化過很多地方
[00:05:26.000 --> 00:05:28.000]  當然有文化過某些地方
[00:05:28.000 --> 00:05:34.000]  但對比起很多以校規寬鬆而出名的國家或地區
[00:05:34.000 --> 00:05:37.000]  很多地方的人民素質比我們好
[00:05:37.000 --> 00:05:41.000]  但校規比我們差很多
[00:05:41.000 --> 00:05:46.000]  簡單的道理,只靠道理或規條
[00:05:46.000 --> 00:05:52.000]  是不能創造有美德、有德性、有好Virtual的人
[00:05:52.000 --> 00:05:56.000]  如果道理或規條真的有用
[00:05:56.000 --> 00:06:03.000]  一個國家只要設定越多規條越好
[00:06:03.000 --> 00:06:05.000]  越多法律就越好
[00:06:05.000 --> 00:06:09.000]  就可以建立越多更有人民素質的人民
[00:06:09.000 --> 00:06:13.000]  理論上擁有最多法律或規條的國家
[00:06:13.000 --> 00:06:15.000]  就是犯罪率最低的國家
[00:06:15.000 --> 00:06:22.000]  市民、人民大眾應該生活最和睦、最愉快
[00:06:22.000 --> 00:06:26.000]  他們互相幫助最有愛的國家
[00:06:26.000 --> 00:06:29.000]  但事實不是這樣
[00:06:29.000 --> 00:06:33.000]  法律規條是不能建立好的美德、德性
[00:06:33.000 --> 00:06:38.000]  所以我們需要的是信仰而不是宗教
[00:06:38.000 --> 00:06:41.000]  我們需要從內在,由內而外地
[00:06:41.000 --> 00:06:43.000]  一個被更新的生命
[00:06:43.000 --> 00:06:46.000]  而不是一味的律法或規條
[00:06:46.000 --> 00:06:50.000]  如果回到聖經,剛才讀過的兩段經文
[00:06:50.000 --> 00:06:53.000]  寶羅的生命就是一個很好的例子
[00:06:53.000 --> 00:06:56.000]  大家要記住,他在遇到耶穌基督前
[00:06:56.000 --> 00:06:59.000]  他就是一個擁抱律法、規條的法利賽人
[00:06:59.000 --> 00:07:01.000]  甚至在肥勒比書中也說
[00:07:01.000 --> 00:07:06.000]  就律法上的義來說,他是無可指責的
[00:07:06.000 --> 00:07:08.000]  直到他在意象中看到耶穌
[00:07:08.000 --> 00:07:12.000]  在那一刻,那一天,他的生命就經歷了反轉
[00:07:12.000 --> 00:07:14.000]  他發現原來過去在律法上
[00:07:14.000 --> 00:07:19.000]  是沒有辦法令他在神面前被稱為義
[00:07:19.000 --> 00:07:23.000]  他沒有辦法靠律法成為一個真正的義人
[00:07:23.000 --> 00:07:26.000]  所以由那一天起,他遇到耶穌基督的那一天起
[00:07:26.000 --> 00:07:29.000]  他追隨的不再只是律法上的義
[00:07:29.000 --> 00:07:34.000]  他成為一個要追隨耶穌基督
[00:07:34.000 --> 00:07:37.000]  在上帝面前被稱為義的人
[00:07:37.000 --> 00:07:40.000]  所以寶羅在剛才的經文中也說
[00:07:40.000 --> 00:07:44.000]  你們要效法我寶羅,就像他效法基督一樣
[00:07:44.000 --> 00:07:46.000]  這是每一個基督徒都被呼召去做
[00:07:46.000 --> 00:07:51.000]  這是我們今天要成為耶穌基督的門徒的意思
[00:07:51.000 --> 00:07:55.000]  不過,說到這裡,問題就來了
[00:07:55.000 --> 00:08:00.000]  效法主耶穌基督,效法寶羅
[00:08:00.000 --> 00:08:03.000]  那我們要先效法耶穌什麼呢?
[00:08:03.000 --> 00:08:06.000]  效法耶穌行神蹟
[00:08:06.000 --> 00:08:10.000]  效法他走進聖殿內罵人,然後把所有人趕出門口
[00:08:10.000 --> 00:08:14.000]  效法他在礦業內40天不吃東西
[00:08:14.000 --> 00:08:17.000]  效法他走上十字架被人釘死
[00:08:17.000 --> 00:08:21.000]  似乎不是,我們也知道不是,我們也效法不了
[00:08:21.000 --> 00:08:23.000]  那我們效法耶穌什麼呢?
[00:08:23.000 --> 00:08:25.000]  效法他的特質呢?
[00:08:25.000 --> 00:08:29.000]  效法他的人愛喜樂和平,忍耐恩慈,聖靈救國之
[00:08:29.000 --> 00:08:32.000]  效法他所有的特質呢?
[00:08:32.000 --> 00:08:36.000]  但這樣數,好像我們又回到一些形式規條
[00:08:36.000 --> 00:08:40.000]  效法他這樣,做那樣,又回到形式規條上
[00:08:40.000 --> 00:08:43.000]  所以我今天想帶大家從一個不同的角度去思考這件事
[00:08:43.000 --> 00:08:46.000]  大家幫我讀這段經文,1,2,3
[00:08:46.000 --> 00:09:04.000]  很好,有兩位弟兄姊妹堅持讀完章節
[00:09:04.000 --> 00:09:06.000]  二法所之四章23至24節
[00:09:06.000 --> 00:09:07.000]  這段經文說什麼呢?
[00:09:07.000 --> 00:09:12.000]  是作者在勉勵那班弟兄姊妹要脫去一個舊我穿上新我
[00:09:12.000 --> 00:09:16.000]  我們對這段經文應該有些印象
[00:09:16.000 --> 00:09:18.000]  我們要脫去一個舊的人
[00:09:18.000 --> 00:09:21.000]  穿上的新我是什麼呢?
[00:09:21.000 --> 00:09:30.000]  根據中文聖經的翻譯,新我就是我們原本按照上帝所創造而給予的上帝形象
[00:09:30.000 --> 00:09:36.000]  和動有偶,在剛才我們讀菲勒比書的經文也用了類似的形容
[00:09:36.000 --> 00:09:42.000]  保羅說你們當以基督耶穌的心為心,他指的是耶穌本有上帝的形象
[00:09:42.000 --> 00:09:46.000]  按照上帝的形象被造
[00:09:46.000 --> 00:09:50.000]  我想大家很快就會理解到創世紀就是這樣說的
[00:09:50.000 --> 00:09:57.000]  創世紀裡面說神說我們要按照我們的形象,按照我們的樣式去做人
[00:09:57.000 --> 00:09:59.000]  我們很熟悉,從小聽到大的經文
[00:09:59.000 --> 00:10:03.000]  讓我們知道我們和其他受造物,貓貓狗狗獅子老虎是不同的
[00:10:03.000 --> 00:10:06.000]  我們是按照上帝的形象去做的
[00:10:06.000 --> 00:10:11.000]  但我想說,其實按照上帝的形象被造在整本聖經裡面
[00:10:11.000 --> 00:10:16.000]  其實不只是這兩段的新約經文或創世紀的經文
[00:10:16.000 --> 00:10:22.000]  甚至整本聖經裡面,這個主題也是連貫著整本聖經
[00:10:22.000 --> 00:10:25.000]  拿我們很熟悉的十誡做例子
[00:10:25.000 --> 00:10:29.000]  我不知道你們有沒有想過,十誡和神的形象都是很有關係的
[00:10:29.000 --> 00:10:34.000]  如果我們用心看的話,頭兩誡說我們不可以有別的神
[00:10:34.000 --> 00:10:37.000]  我們不可以為自己雕刻偶像,不可以做什麼形象
[00:10:37.000 --> 00:10:41.000]  彷彿天上地下,地底下所有的百物
[00:10:41.000 --> 00:10:47.000]  簡單一點,為什麼神會命令人不可以做這些事
[00:10:47.000 --> 00:10:53.000]  就是因為背後的原因是人本來都是背負上帝的形象
[00:10:53.000 --> 00:11:02.000]  而人被禁止為上帝創造任何,按照上帝的形象去做任何偶像的原因
[00:11:02.000 --> 00:11:07.000]  就是因為耶和華一早就按照自己的形象去做了人
[00:11:07.000 --> 00:11:10.000]  耶和華按照自己的形象去做了人
[00:11:10.000 --> 00:11:16.000]  你們怎麼可以又去為神的形象去做其他的偶像呢
[00:11:16.000 --> 00:11:20.000]  所以上帝耶和華昔日禁止以色列人去拜偶像
[00:11:20.000 --> 00:11:24.000]  不是因為他們妒忌,不是因為他們不值得
[00:11:24.000 --> 00:11:26.000]  而是因為這件事是錯的
[00:11:26.000 --> 00:11:31.000]  在人這樣做的時候,其實就是跟人本身擁有上帝的形象
[00:11:31.000 --> 00:11:35.000]  這件事的身份是完全背道而馳
[00:11:35.000 --> 00:11:40.000]  難怪以色列人萬一他們真的這樣去做的時候
[00:11:40.000 --> 00:11:44.000]  耶和華是不能夠接受到,他要殺了他們
[00:11:44.000 --> 00:11:48.000]  我們再看第三解,中文的翻譯是
[00:11:48.000 --> 00:11:52.000]  你不可以妄稱耶和華是你的神的名
[00:11:52.000 --> 00:11:55.000]  這句的誡命按照原文翻譯的話
[00:11:55.000 --> 00:12:01.000]  是你不可以隨意或胡亂去背負上帝的名
[00:12:01.000 --> 00:12:04.000]  而名在這裡也有形象的意思
[00:12:04.000 --> 00:12:09.000]  就是你不可以隨意或胡亂去背負上帝的形象
[00:12:09.000 --> 00:12:16.000]  換言之,這個第三解不只是叫你不可以隨便指著耶和華去發誓
[00:12:16.000 --> 00:12:18.000]  你不可以用神的名去開玩笑
[00:12:18.000 --> 00:12:21.000]  這也是真的,但不只是說這件事
[00:12:21.000 --> 00:12:27.000]  更加重要的是人不可以輕視我們本來就是背負上帝的形象的身份
[00:12:27.000 --> 00:12:31.000]  耶和華說,這樣輕視他這個身份的話
[00:12:31.000 --> 00:12:35.000]  他必不以他為無罪
[00:12:35.000 --> 00:12:40.000]  當我們這樣知道背負上帝的形象在聖經裡是一個這麼重要的主題的時候
[00:12:40.000 --> 00:12:45.000]  就更加能夠體會到底耶穌來到地上其實是為了什麼
[00:12:45.000 --> 00:12:50.000]  《讓人福音》裡不僅是提及耶穌來到地上
[00:12:50.000 --> 00:12:53.000]  就是要把他背後的上帝顯明出來
[00:12:53.000 --> 00:12:56.000]  耶穌自己有說,我在道路真理生命
[00:12:56.000 --> 00:13:00.000]  要藉著他才能夠認識或去到上帝那裡
[00:13:00.000 --> 00:13:02.000]  同樣,保羅在《哥羅西書》也說
[00:13:02.000 --> 00:13:07.000]  愛子是一個不能見的上帝的括弧形象
[00:13:07.000 --> 00:13:09.000]  是守身的,是一切被造議先
[00:13:09.000 --> 00:13:12.000]  耶穌來就是一個這樣的角色
[00:13:12.000 --> 00:13:17.000]  就是讓我們可以透過耶穌去認識上帝的形象
[00:13:17.000 --> 00:13:22.000]  這也是為什麼我們今天要教法耶穌
[00:13:22.000 --> 00:13:24.000]  就是因為罪的緣故
[00:13:24.000 --> 00:13:30.000]  罪就是讓我們忘記了背負上帝的形象到底是什麼意思
[00:13:30.000 --> 00:13:32.000]  生活應該是怎樣
[00:13:32.000 --> 00:13:36.000]  所以唯一我們現在可以做的就是回到耶穌那裡
[00:13:36.000 --> 00:13:40.000]  這個真正完全背負上耶穌的形象的模範那裡
[00:13:40.000 --> 00:13:43.000]  去重新學習背負這個形象
[00:13:43.000 --> 00:13:48.000]  去學習到底背負上帝的形象這個身份到底有什麼意義
[00:13:48.000 --> 00:13:52.000]  去發現到底我們應該怎樣在這個地上生活
[00:13:52.000 --> 00:13:59.000]  要回復,要找回本來在我們生命裡上帝給我們的形象
[00:13:59.000 --> 00:14:01.000]  好像越說越空泛
[00:14:01.000 --> 00:14:06.000]  我們有沒有方法可以把這件事說得清楚一點,明白一點呢
[00:14:06.000 --> 00:14:11.000]  我會這樣說,回復上帝的形象其實就是關於回復我們和神
[00:14:11.000 --> 00:14:15.000]  和人和這個受造世界的關係,是一個關係
[00:14:15.000 --> 00:14:19.000]  很多人都問,其實耶穌如果祂來
[00:14:19.000 --> 00:14:23.000]  就是為了要死在十字架上為我們死的話
[00:14:23.000 --> 00:14:25.000]  就是為了去救贖我們的話
[00:14:25.000 --> 00:14:29.000]  其實耶穌直接要去到祂死的那天,直接從天上下來
[00:14:29.000 --> 00:14:31.000]  就去到十字架,然後直接死就可以了
[00:14:31.000 --> 00:14:37.000]  祂為什麼要大費周章,又要搞到約瑟和瑪利亞又要生在馬槽
[00:14:37.000 --> 00:14:42.000]  又要逃跑,又要用三十年去成長,又要三年去傳道
[00:14:42.000 --> 00:14:46.000]  搞這麼多事情幹嘛呢?耶穌直接死在十字架就搞定了
[00:14:46.000 --> 00:14:53.000]  而剛剛關於形象的思考其實就是為我們這個問題給了一個答案
[00:14:53.000 --> 00:14:56.000]  耶穌在地上,祂的生活,祂的生命
[00:14:56.000 --> 00:14:58.000]  就是向我們展現神的形象
[00:14:58.000 --> 00:15:04.000]  向我們展現跟神,跟人,跟大地的關係應該是怎樣的
[00:15:04.000 --> 00:15:12.000]  我舉個例子,盧格福音記述耶穌在黑西里瑪利園跟上帝禱告
[00:15:12.000 --> 00:15:16.000]  臨死的時候,臨要被人拉去上十架的時候
[00:15:16.000 --> 00:15:18.000]  耶穌跟上帝去祈禱
[00:15:18.000 --> 00:15:25.000]  「阿父啊,祢願意求祢將這杯撤去,但不是照我的意願而是要成全祢的旨意」
[00:15:25.000 --> 00:15:33.000]  就是向我們展現,示範一個對上帝完全信服,跟上帝的關係,一個很好的例子
[00:15:33.000 --> 00:15:40.000]  一個跟上帝好的關係,背負上帝的形象跟上帝的關係的時候應該是怎樣的一個例子
[00:15:40.000 --> 00:15:46.000]  又好像在約翰福音裡面,面對著那些文士,法利賽人,拉了一個行淫的女人來到耶穌的面前
[00:15:46.000 --> 00:15:49.000]  耶穌二話不說,就饒恕了她
[00:15:49.000 --> 00:15:53.000]  然後盧格福音,耶穌又教我們,你們要愛你們的仇敵
[00:15:53.000 --> 00:15:59.000]  他就是向我們展示人與人之間的關係應該是怎樣的
[00:15:59.000 --> 00:16:05.000]  至於我們跟大地的關係,在新約聖經裡面,我們好像很難看
[00:16:05.000 --> 00:16:10.000]  在四福音裡面好像很少看到耶穌是怎樣說我們人與大地的關係
[00:16:10.000 --> 00:16:18.000]  但我們有留意,在主禱文的祈禱裡面,耶穌說「願祢的子行在地上,如同行在天上」
[00:16:18.000 --> 00:16:23.000]  其中地上天上,其實就是整個受造世界
[00:16:23.000 --> 00:16:31.000]  耶穌是在向我們展示,告訴我們受造世界本來就是在上帝的計劃和管治裡面
[00:16:31.000 --> 00:16:38.000]  而領子會說,耶穌在地上的日子,他怎樣去展現他跟上帝,他跟人,他跟大地的關係
[00:16:38.000 --> 00:16:41.000]  其實就是我們需要去效法的
[00:16:41.000 --> 00:16:47.000]  其實就是我們需要找回上帝,放在我們身上的形象到底是怎樣
[00:16:47.000 --> 00:16:58.000]  去到這裡,假設我們都明白我們怎樣去效法耶穌的甚麼
[00:16:58.000 --> 00:17:03.000]  我們又來到一個問題,我們怎樣去效法
[00:17:03.000 --> 00:17:10.000]  我們怎樣去效法到耶穌所謂的Being而不是純粹他的Doing
[00:17:10.000 --> 00:17:18.000]  怎樣呢?用近年很流行的電片做例子
[00:17:18.000 --> 00:17:27.000]  我今早聽新聞才發現,原來現在香港政府要特意去內地去搞一些訓練,教內地大學生不要受騙
[00:17:27.000 --> 00:17:37.000]  Anyways,電片,我剛剛這個星期發現香港警方總結了2024年
[00:17:37.000 --> 00:17:45.000]  總共有紀錄的電片案有9204宗
[00:17:45.000 --> 00:17:54.000]  簡單來說,一年裡面至少有9204個人被騙了,然後報警
[00:17:54.000 --> 00:18:00.000]  9204,我不知道對你來說是多還是少,當是多也好
[00:18:00.000 --> 00:18:07.000]  但我相信收到電片的電話而沒有被騙的肯定是多過9204
[00:18:07.000 --> 00:18:17.000]  我用大家在座為例,肯定是沒有被騙多過被騙了,我猜,應該不會是被騙多過沒有被騙
[00:18:17.000 --> 00:18:20.000]  沒有被騙的應該是佔多數
[00:18:20.000 --> 00:18:26.000]  那我就問,為甚麼這麼多人收到電話但他們沒有被騙呢?
[00:18:26.000 --> 00:18:34.000]  為甚麼他們聽到電話裡的人自稱是你家人朋友的時候,他們不會上當呢?
[00:18:34.000 --> 00:18:41.000]  為甚麼他們能夠分辨到電話裡的人不是他們家人朋友而是一個騙徒呢?
[00:18:41.000 --> 00:18:50.000]  我不知道最後這個吳君如的新聞是一個電影的宣傳還是不是
[00:18:50.000 --> 00:18:55.000]  但無論如何,為甚麼心美沒有被騙,或者我們沒有被騙
[00:18:55.000 --> 00:19:01.000]  就是編圖極其量可以在電話裡模仿到,或者騙取到你的電話號碼
[00:19:01.000 --> 00:19:10.000]  可以假裝成電話號碼,或者極其量可以透過科技假裝出那個人的樣子,甚至假裝出他的聲音
[00:19:10.000 --> 00:19:17.000]  但只要跟電話裡的人多說幾句話,你多互動幾次,多問幾個問題
[00:19:17.000 --> 00:19:22.000]  多聽幾次對方的回應,其實騙徒就會露出端倪
[00:19:22.000 --> 00:19:28.000]  換言之,被騙的人如何可以意識到電話裡的是一個騙徒呢?
[00:19:28.000 --> 00:19:35.000]  就是如果被騙的人跟被人假裝的親人或朋友有關係的話
[00:19:35.000 --> 00:19:41.000]  只要你認識他,知道他怎樣說話,怎樣思考,怎樣回應問題的話
[00:19:41.000 --> 00:19:47.000]  我們就很容易發現電話裡的人究竟是不是我們認識的那個人
[00:19:47.000 --> 00:19:55.000]  所以當騙徒露出馬腳的時候,如果你跟他假裝的那個人有關係的話
[00:19:55.000 --> 00:20:00.000]  你就很可能及時發現那個騙徒到底是不是真的騙徒
[00:20:00.000 --> 00:20:04.000]  而這個就是關乎關係
[00:20:04.000 --> 00:20:11.000]  我們真正要能夠效法一個對象,而不是只是模仿他
[00:20:11.000 --> 00:20:16.000]  我們就不能夠只是複製他的外表
[00:20:16.000 --> 00:20:19.000]  有一段時間,現在這個年代應該不流行
[00:20:19.000 --> 00:20:27.000]  可能二十年前,三十年前,香港的電視很流行假裝的文化
[00:20:27.000 --> 00:20:37.000]  總之就是幾個人上去假裝,假裝當時娛樂圈社會上一些很出名的人
[00:20:37.000 --> 00:20:45.000]  假裝他的外表,抄寫一兩句很正經的金句,然後引觀眾去笑
[00:20:45.000 --> 00:20:52.000]  這些極其量我們會叫做模仿,我們不會叫做效法
[00:20:52.000 --> 00:20:58.000]  要效法一個對象,我們就必須跟那個對象有關係
[00:20:58.000 --> 00:21:03.000]  我們不能夠只是很片面地記得那個人的一兩個動作,一兩個說話
[00:21:03.000 --> 00:21:07.000]  我們就當我們自己效法了那個人
[00:21:07.000 --> 00:21:13.000]  我們必須跟那個人有過經歷,我們花過時間在他身上跟他有過互動
[00:21:13.000 --> 00:21:18.000]  我們才能夠認識他,我們才能夠效法他
[00:21:18.000 --> 00:21:22.000]  而突然之間會說,他就是今天經文給我們的挑戰
[00:21:22.000 --> 00:21:25.000]  我們跟上帝的關係有多深,是怎樣的呢?
[00:21:25.000 --> 00:21:29.000]  是只是一個星期會見一次的關係?
[00:21:29.000 --> 00:21:33.000]  在我們跟神的關係裡面,我們有沒有溝通?
[00:21:33.000 --> 00:21:37.000]  在我們跟神的關係裡面,有沒有互動?
[00:21:37.000 --> 00:21:41.000]  我在Google裡面特意搜尋如何建立關係
[00:21:41.000 --> 00:21:46.000]  其中第一個最重要的是積極聆聽,我們有沒有積極聆聽我們的上帝?
[00:21:46.000 --> 00:21:53.000]  最後,我想帶大家看多一次哥林多前書11章1節
[00:21:53.000 --> 00:21:58.000]  保羅說我們應該效法保羅,好像效法基督一樣
[00:21:58.000 --> 00:22:05.000]  保羅說你效法他,正如他效法基督一樣
[00:22:05.000 --> 00:22:09.000]  其實我們跟哥林多教會的第一節目一樣
[00:22:09.000 --> 00:22:15.000]  當哥林多教會成立之後,其實耶穌已經死了,復活了
[00:22:15.000 --> 00:22:17.000]  升天了一段時間
[00:22:17.000 --> 00:22:21.000]  那些哥林多教會的第一節目,其實他們都沒有機會親眼見到耶穌
[00:22:21.000 --> 00:22:26.000]  很多時候,跟我們一樣,或者我們跟他們一樣
[00:22:26.000 --> 00:22:32.000]  我們都未必跟耶穌有一個很親身,很深刻,很刻骨銘心的經歷
[00:22:32.000 --> 00:22:40.000]  但是你看一看你的四位,你看一看你身邊的同伴,你的第一節目
[00:22:40.000 --> 00:22:49.000]  我們沒有親身去見過,跟耶穌有一個很刻骨銘心,看著他復活的經歷
[00:22:49.000 --> 00:22:54.000]  但是我們身邊有的是很多跟我們一樣,是耶穌的跟隨者
[00:22:54.000 --> 00:22:59.000]  不只是同伴,不只是同輩這麼簡單
[00:22:59.000 --> 00:23:03.000]  我們更加在我們的屬靈生命裡,很有幸地
[00:23:03.000 --> 00:23:07.000]  我相信我們有很多很好的屬靈導師,屬靈的長輩
[00:23:07.000 --> 00:23:11.000]  是我們知道他們都很好地,很忠心地在跟隨耶穌
[00:23:11.000 --> 00:23:14.000]  有他們在我們身邊有什麼重要呢,弟弟姐妹
[00:23:14.000 --> 00:23:21.000]  就是我們都能夠透過跟那些屬靈長輩,屬靈的同伴,屬靈的導師建立關係
[00:23:21.000 --> 00:23:24.000]  我們認識到底是怎樣去跟隨耶穌
[00:23:24.000 --> 00:23:27.000]  我們可以看到他們在跟隨效法耶穌基督之後
[00:23:27.000 --> 00:23:31.000]  他們是怎樣跟上帝,怎樣跟人,怎樣跟大地去建立關係
[00:23:31.000 --> 00:23:35.000]  我們可以看到他們在跟隨效法耶穌之後,他們是怎樣生活
[00:23:35.000 --> 00:23:40.000]  他們是怎樣工作,他們是怎樣拍拖,不拍拖,結婚,不結婚,生小孩,不生小孩
[00:23:40.000 --> 00:23:43.000]  他們是怎樣侍奉,他們是怎樣敬拜,他們是怎樣說話
[00:23:43.000 --> 00:23:48.000]  他們是怎樣在生命大大小小的事裡做決定
[00:23:48.000 --> 00:23:52.000]  我們可以效法這些屬靈長輩,導師,同伴的生命
[00:23:52.000 --> 00:23:56.000]  就正如他們都可以效法基督耶穌一樣
[00:23:56.000 --> 00:24:01.000]  弟弟姐妹,這就是為什麼我們今天需要一個屬靈的群體
[00:24:01.000 --> 00:24:03.000]  需要一個信仰的群體
[00:24:03.000 --> 00:24:06.000]  為什麼我們不可以只是參與網上的崇拜
[00:24:06.000 --> 00:24:13.000]  因為我們都是透過在群體裡彼此效法
[00:24:13.000 --> 00:24:18.000]  我們一起讓彼此的生命更加能夠成為效法上帝的生命
[00:24:18.000 --> 00:24:24.000]  弟弟姐妹,如果我們今天說我們的生命要像基督
[00:24:24.000 --> 00:24:26.000]  我們要效法基督
[00:24:26.000 --> 00:24:30.000]  這個是需要時間,是需要浸淫的
