
[00:00:00.000 --> 00:00:08.000]  今天的經文記載在倉西的二十四章十至二十七節
[00:02:27.000 --> 00:02:30.000]  看啊,我站在井旁
[00:02:30.000 --> 00:02:34.000]  城內居民的女子們正出來打睡
[00:02:34.000 --> 00:02:37.000]  我向那一個少女說
[00:02:37.000 --> 00:02:41.000]  請你放下水瓶來給我水喝
[00:02:41.000 --> 00:02:43.000]  她若說請喝
[00:02:43.000 --> 00:02:45.000]  我也給你的駱駝喝
[00:02:45.000 --> 00:02:50.000]  願他作你所選定給你的兒子的妻
[00:02:50.000 --> 00:02:55.000]  這樣我就知道你施恩給我的主人
[00:02:55.000 --> 00:03:00.000]  話未說完
[00:03:00.000 --> 00:03:05.000]  看啊,你伯家肩頭上剛著水瓶出來
[00:03:05.000 --> 00:03:09.000]  你伯家是彼土利所生的
[00:03:09.000 --> 00:03:12.000]  彼土利是阿伯拉罕的兄弟
[00:03:12.000 --> 00:03:15.000]  那惡妻子加密的兒子
[00:03:15.000 --> 00:03:19.000]  那少女容貌極其美麗
[00:03:19.000 --> 00:03:23.000]  是未曾與人親近的童女
[00:03:23.000 --> 00:03:25.000]  她下到井旁
[00:03:25.000 --> 00:03:27.000]  打滿了瓶子的水
[00:03:27.000 --> 00:03:28.000]  就上來
[00:03:28.000 --> 00:03:32.000]  僕人跑上前去迎著她說
[00:03:32.000 --> 00:03:37.000]  請你讓我喝你瓶子裡的一點水
[00:03:37.000 --> 00:03:40.000]  少女我與請喝
[00:03:40.000 --> 00:03:44.000]  就急忙拿下瓶子托在手上
[00:03:44.000 --> 00:03:46.000]  給她喝水
[00:03:46.000 --> 00:03:49.000]  那少女給她喝足了
[00:03:49.000 --> 00:03:53.000]  又說我有為你的駱駝打水
[00:03:53.000 --> 00:03:55.000]  直到駱駝喝足了
[00:03:55.000 --> 00:04:01.000]  她就急忙把瓶子裡的水倒在裡頭裡
[00:04:01.000 --> 00:04:03.000]  又跑到井旁打水
[00:04:03.000 --> 00:04:06.000]  為所有的駱駝打了水
[00:04:06.000 --> 00:04:09.000]  那人定睜看著少女
[00:04:09.000 --> 00:04:11.000]  一句話也不說
[00:04:11.000 --> 00:04:17.000]  要知道耶和華是否使她的道路亨通
[00:04:17.000 --> 00:04:20.000]  駱駝喝足了
[00:04:20.000 --> 00:04:24.000]  那人就拿出一個比家重的金環
[00:04:24.000 --> 00:04:28.000]  一對十射赫勒重的金手鐲
[00:04:28.000 --> 00:04:33.000]  說請告訴我你是誰的女兒
[00:04:33.000 --> 00:04:38.000]  你父親家裡有沒有地方可以讓我們過夜
[00:04:38.000 --> 00:04:45.000]  少女說我是家脈慰拿我新的兒子彼土利的女兒
[00:04:45.000 --> 00:04:51.000]  又說我們家裡有充足的乾草和飼料
[00:04:51.000 --> 00:04:53.000]  也有住宿的地方
[00:04:53.000 --> 00:04:56.000]  那人就低頭向耶和華敬拜
[00:04:56.000 --> 00:04:58.000]  說耶和華
[00:04:58.000 --> 00:05:03.000]  我主人阿伯拉罕的神是應當稱重的
[00:05:03.000 --> 00:05:07.000]  因他不斷以慈愛信實待我主人
[00:05:07.000 --> 00:05:16.000]  至於我耶和華一直引領我直到我主人的兄弟家裡
[00:05:16.000 --> 00:05:18.000]  哇,真是辛苦了大家
[00:05:18.000 --> 00:05:20.000]  原來是這麼難聽的
[00:05:20.000 --> 00:05:24.000]  證明了她整段路都是很辛苦的經歷
[00:05:24.000 --> 00:05:29.000]  今天我就將這段經文歸納成為這個圖
[00:05:29.000 --> 00:05:35.000]  這個圖首先是說她要接受一個命令或呼召
[00:05:35.000 --> 00:05:37.000]  然後她要走出去
[00:05:37.000 --> 00:05:40.000]  中間的過程中她要如何辨識
[00:05:40.000 --> 00:05:46.000]  去禱告、求問、去等候和去引證
[00:05:46.000 --> 00:05:49.000]  最後當她完成這件事的時候
[00:05:49.000 --> 00:05:51.000]  她去觀看上帝的作為
[00:05:51.000 --> 00:05:53.000]  也歸榮耀給上帝
[00:05:53.000 --> 00:05:55.000]  我想交代一下
[00:05:55.000 --> 00:05:59.000]  之前24章我們剛才第10節開始讀
[00:05:59.000 --> 00:06:02.000]  之前24章1至10節的時候
[00:06:02.000 --> 00:06:07.000]  其實亞伯拉罕的年紀已經老了
[00:06:07.000 --> 00:06:09.000]  她如何交這個命令給他呢
[00:06:09.000 --> 00:06:11.000]  只有兩個條件
[00:06:11.000 --> 00:06:15.000]  她叫僕人和兒子去找老婆
[00:06:15.000 --> 00:06:17.000]  當中只說了兩個條件
[00:06:17.000 --> 00:06:20.000]  第一個是你要往我本地本族去
[00:06:20.000 --> 00:06:22.000]  為我的兒子以殺娶妻
[00:06:22.000 --> 00:06:26.000]  第二個條件是你不可以帶我的兒子回去
[00:06:26.000 --> 00:06:28.000]  而這個條件就比較重要
[00:06:28.000 --> 00:06:30.000]  因為她重覆了兩次
[00:06:30.000 --> 00:06:34.000]  在第6和第8節都重覆了這個條件
[00:06:34.000 --> 00:06:38.000]  但其實她的要求很空泛
[00:06:38.000 --> 00:06:42.000]  如果有一天你媽媽叫你去幫她買東西
[00:06:42.000 --> 00:06:46.000]  她就說你去我出生的地方幫我買東西
[00:06:46.000 --> 00:06:49.000]  最重要是不要帶你弟弟去
[00:06:49.000 --> 00:06:51.000]  你就會去想那真的買什麼
[00:06:51.000 --> 00:06:53.000]  去哪間店買
[00:06:53.000 --> 00:06:55.000]  還是去買什麼
[00:06:55.000 --> 00:06:58.000]  其實很空泛
[00:06:58.000 --> 00:07:01.000]  其實當日僕人都是這樣收了一個命令
[00:07:01.000 --> 00:07:03.000]  她就要去起行了
[00:07:03.000 --> 00:07:05.000]  等媽媽說完之後
[00:07:05.000 --> 00:07:07.000]  你拿著錢包就出門了
[00:07:07.000 --> 00:07:10.000]  其實我交代一下
[00:07:10.000 --> 00:07:12.000]  這裡的迦南回到哈拿
[00:07:12.000 --> 00:07:16.000]  亞伯拉罕的地方在迦南住
[00:07:16.000 --> 00:07:18.000]  她回到以前的地方就是哈拿
[00:07:18.000 --> 00:07:23.000]  哈拿距離迦南400里
[00:07:23.000 --> 00:07:25.000]  即是200公里
[00:07:25.000 --> 00:07:28.000]  大家有沒有行過山
[00:07:28.000 --> 00:07:31.000]  行過麥敬 麥理浩敬
[00:07:31.000 --> 00:07:34.000]  麥敬十段就是100公里
[00:07:34.000 --> 00:07:35.000]  行完十段
[00:07:35.000 --> 00:07:37.000]  即是行兩次
[00:07:37.000 --> 00:07:39.000]  整個麥敬行兩次
[00:07:39.000 --> 00:07:43.000]  又或者我們在這裡行去烏溪沙
[00:07:43.000 --> 00:07:47.000]  行28次就等於他們的距離
[00:07:47.000 --> 00:07:51.000]  在這麼遙遠的路上
[00:07:51.000 --> 00:07:53.000]  她都要起行了
[00:07:53.000 --> 00:07:57.000]  她抱著一個沒有觸手的指示下
[00:07:57.000 --> 00:07:59.000]  她就唯有見步行步
[00:07:59.000 --> 00:08:02.000]  雖然她不知道路程
[00:08:02.000 --> 00:08:05.000]  但仍然很勇敢地走出去
[00:08:05.000 --> 00:08:09.000]  其實僕人不單有勇她還有謀
[00:08:09.000 --> 00:08:12.000]  她都會做很多準備
[00:08:12.000 --> 00:08:14.000]  她知道幫人娶老婆
[00:08:14.000 --> 00:08:16.000]  所以會帶一些聘禮
[00:08:16.000 --> 00:08:20.000]  經文裏說她帶十匹駱駝
[00:08:20.000 --> 00:08:24.000]  其實十匹駱駝都能裝到很多貴重物品
[00:08:24.000 --> 00:08:27.000]  她在這裡行走了幾十天
[00:08:27.000 --> 00:08:33.000]  終於到了阿哈拿的那顎城
[00:08:33.000 --> 00:08:35.000]  我們回想一下
[00:08:35.000 --> 00:08:41.000]  其實有什麼驅使老僕人能夠走出信心的一步呢
[00:08:41.000 --> 00:08:47.000]  我相信老僕人其實和伯拉罕經歷了很多事
[00:08:47.000 --> 00:08:52.000]  她知道神對她主人的祝福
[00:08:52.000 --> 00:08:55.000]  更加是因為她的忠心
[00:08:55.000 --> 00:09:02.000]  之前形容老僕人是最老最有知心
[00:09:02.000 --> 00:09:07.000]  最知心是她可以幫伯拉罕管理她的一切
[00:09:07.000 --> 00:09:12.000]  也說她很相信很願意去依靠神
[00:09:12.000 --> 00:09:19.000]  因為她以至她不怕艱辛付出代價和行動
[00:09:19.000 --> 00:09:24.000]  可能我們今天收到一些任務或呼籲
[00:09:24.000 --> 00:09:27.000]  對我們來說是一件很大很難的事
[00:09:27.000 --> 00:09:30.000]  但我們願不願意去走這一步呢
[00:09:30.000 --> 00:09:33.000]  或者我們前面的路我們不知道
[00:09:33.000 --> 00:09:36.000]  但我們必定會經歷過過去的路
[00:09:36.000 --> 00:09:40.000]  在過去的路上我們有沒有想起神呢
[00:09:40.000 --> 00:09:44.000]  我們有沒有想起神祝福我們走到今天呢
[00:09:44.000 --> 00:09:49.000]  以至像僕人一樣去知道伯拉罕怎樣和她走到今天
[00:09:49.000 --> 00:09:51.000]  縱然她不知道
[00:09:51.000 --> 00:09:53.000]  她不像你們這麼年輕
[00:09:53.000 --> 00:09:54.000]  她也年紀老了
[00:09:54.000 --> 00:09:56.000]  剛才說她是最老的僕人
[00:09:56.000 --> 00:09:59.000]  但她仍然走這條路
[00:09:59.000 --> 00:10:02.000]  但當她繼續走的時候
[00:10:02.000 --> 00:10:07.000]  她第一時間是向神禱告
[00:10:07.000 --> 00:10:10.000]  她開了兩個條件
[00:10:10.000 --> 00:10:12.000]  她不單禱告她求印證
[00:10:12.000 --> 00:10:15.000]  經文說到她開了兩個條件
[00:10:15.000 --> 00:10:18.000]  第一個是給她水喝
[00:10:18.000 --> 00:10:25.000]  第二個是給她的樂陀喝
[00:10:25.000 --> 00:10:27.000]  當她祈禱的時候
[00:10:27.000 --> 00:10:28.000]  其實她有個期望
[00:10:28.000 --> 00:10:31.000]  她希望這件事快點完成
[00:10:31.000 --> 00:10:35.000]  她說讓我今天就遇見吧
[00:10:35.000 --> 00:10:40.000]  表明她真的很想快點辦完這件事
[00:10:40.000 --> 00:10:42.000]  神很好
[00:10:42.000 --> 00:10:45.000]  神在她還沒祈完的禱告
[00:10:45.000 --> 00:10:47.000]  就讓她遇見了
[00:10:47.000 --> 00:10:49.000]  讓她遇見了尼伯加
[00:10:49.000 --> 00:10:51.000]  讓她遇見了這個女子
[00:10:51.000 --> 00:10:54.000]  在井旁裡
[00:10:54.000 --> 00:10:57.000]  神對她的英文很快
[00:10:57.000 --> 00:11:00.000]  滿足了她所有的祈禱
[00:11:00.000 --> 00:11:07.000]  尼伯加說不單叫她去喝水
[00:11:07.000 --> 00:11:10.000]  也叫她的樂陀去喝水
[00:11:10.000 --> 00:11:13.000]  其實這些都是神的掌權
[00:11:13.000 --> 00:11:17.000]  神去應允這個僕人的禱告
[00:11:17.000 --> 00:11:20.000]  其實也是神的掌管
[00:11:20.000 --> 00:11:21.000]  大家可能會想
[00:11:21.000 --> 00:11:24.000]  其實這樣就行了
[00:11:24.000 --> 00:11:26.000]  她已經滿足了所有要求
[00:11:26.000 --> 00:11:30.000]  那僕人就可以帶這個女子回去
[00:11:30.000 --> 00:11:31.000]  但他沒有這樣做
[00:11:31.000 --> 00:11:35.000]  他只是定睛地看著這個女子
[00:11:35.000 --> 00:11:36.000]  大家不知道會不會想
[00:11:36.000 --> 00:11:38.000]  為什麼他這樣看著她
[00:11:38.000 --> 00:11:41.000]  因為之前也說過尼伯加挺漂亮
[00:11:41.000 --> 00:11:43.000]  為什麼站在那裡看女子
[00:11:43.000 --> 00:11:46.000]  但其實是不是真的這樣呢
[00:11:46.000 --> 00:11:48.000]  其實不是的
[00:11:48.000 --> 00:11:49.000]  他說
[00:11:49.000 --> 00:11:51.000]  那人定睛看著少女
[00:11:51.000 --> 00:11:52.000]  一句話也不說
[00:11:52.000 --> 00:11:56.000]  要知道耶和華是否使他的道路亨通
[00:11:56.000 --> 00:11:59.000]  原來其實他看著那個女子
[00:11:59.000 --> 00:12:02.000]  不是真的在看女子這麼簡單
[00:12:02.000 --> 00:12:05.000]  而是他在測驗上帝的引導
[00:12:05.000 --> 00:12:08.000]  老僕人其實沒有去問那個女子
[00:12:08.000 --> 00:12:12.000]  他只是很安靜地觀察
[00:12:12.000 --> 00:12:13.000]  在等候
[00:12:13.000 --> 00:12:17.000]  為了要曉得耶和華是否使他的路亨通
[00:12:17.000 --> 00:12:20.000]  其實這件事一點也不好辦
[00:12:20.000 --> 00:12:21.000]  也很抽象
[00:12:21.000 --> 00:12:23.000]  只有他一個人
[00:12:23.000 --> 00:12:25.000]  也沒有商量的餘地
[00:12:25.000 --> 00:12:30.000]  唯有他安靜地觀察和辨識
[00:12:30.000 --> 00:12:33.000]  辨識對我們很重要
[00:12:33.000 --> 00:12:37.000]  在我們信仰的過程裡
[00:12:37.000 --> 00:12:41.000]  辨識是我們很需要的事
[00:12:41.000 --> 00:12:44.000]  可能我們未必每個人的處境都一樣
[00:12:44.000 --> 00:12:46.000]  未必每個人都明白你
[00:12:46.000 --> 00:12:48.000]  有時候你可能會去問
[00:12:48.000 --> 00:12:51.000]  這份工作很辛苦,我可不可以轉工
[00:12:51.000 --> 00:12:53.000]  或者我現在應該選擇什麼科目
[00:12:53.000 --> 00:12:55.000]  我不懂
[00:12:55.000 --> 00:12:59.000]  但其實身邊的人很難回答你這些問題
[00:12:59.000 --> 00:13:01.000]  我們在裡面要做一個辨識
[00:13:01.000 --> 00:13:03.000]  我們要做Determine
[00:13:03.000 --> 00:13:06.000]  當中這個過程是為了什麼呢
[00:13:06.000 --> 00:13:09.000]  去測驗神的臨在
[00:13:09.000 --> 00:13:12.000]  讓神去參與我們裡面
[00:13:12.000 --> 00:13:14.000]  其實在神裡面很寬闊
[00:13:14.000 --> 00:13:16.000]  他給了很多自由
[00:13:16.000 --> 00:13:20.000]  辨識不是為了難我們去做一些決定
[00:13:20.000 --> 00:13:24.000]  而是讓神的心意在裡面去成就
[00:13:24.000 --> 00:13:26.000]  其實裡面有一個大原則
[00:13:26.000 --> 00:13:28.000]  神可能只有一個大原則
[00:13:28.000 --> 00:13:29.000]  我們不要犯罪
[00:13:29.000 --> 00:13:32.000]  但其實裡面有很多的自由
[00:13:32.000 --> 00:13:35.000]  其他的自由都是給了我們
[00:13:35.000 --> 00:13:38.000]  我們就以老僕人為例
[00:13:38.000 --> 00:13:41.000]  其實在他服侍當中他也很有智慧
[00:13:41.000 --> 00:13:46.000]  雖然主人沒有列出所有要求
[00:13:46.000 --> 00:13:49.000]  只說了兩個要求給他
[00:13:49.000 --> 00:13:52.000]  沒有說要美女,也沒有說要品行好
[00:13:52.000 --> 00:13:54.000]  也沒有說要心地好
[00:13:54.000 --> 00:13:57.000]  但其實老僕人很有智慧
[00:13:57.000 --> 00:14:00.000]  他也很有常識
[00:14:00.000 --> 00:14:03.000]  因為說到他在傍晚的時候到達
[00:14:03.000 --> 00:14:05.000]  他為什麼去井旁呢
[00:14:05.000 --> 00:14:07.000]  其實在古代近東的時候
[00:14:07.000 --> 00:14:09.000]  那些女人在黃昏
[00:14:09.000 --> 00:14:11.000]  因為沒有那麼曬,沒有那麼熱
[00:14:11.000 --> 00:14:12.000]  就出來打水
[00:14:12.000 --> 00:14:15.000]  所以他就在井旁裡等
[00:14:15.000 --> 00:14:17.000]  所以這些都是他的智慧
[00:14:17.000 --> 00:14:19.000]  等一個時機
[00:14:19.000 --> 00:14:22.000]  還有他剛才說過有兩個要求
[00:14:22.000 --> 00:14:24.000]  第一個是給水他喝
[00:14:24.000 --> 00:14:26.000]  還有給水下台喝
[00:14:26.000 --> 00:14:29.000]  你想想如果一個三不識七的人跟你說
[00:14:29.000 --> 00:14:32.000]  你拿兩公升水給我喝
[00:14:32.000 --> 00:14:33.000]  還給我一隻狗喝
[00:14:33.000 --> 00:14:35.000]  我想你未必會理他
[00:14:35.000 --> 00:14:38.000]  但這個女人真的這樣做
[00:14:38.000 --> 00:14:40.000]  她不止給老僕人喝
[00:14:40.000 --> 00:14:43.000]  還拿給他下台喝
[00:14:43.000 --> 00:14:48.000]  你知道一隻下台要喝九十五公升的水嗎
[00:14:48.000 --> 00:14:52.000]  說十隻,其實是九百五十升的水
[00:14:52.000 --> 00:14:55.000]  如果這個女人不是一個大姐妹
[00:14:55.000 --> 00:14:59.000]  我想她也抬不起九百五十升的水
[00:14:59.000 --> 00:15:01.000]  來來去去
[00:15:01.000 --> 00:15:03.000]  打完又要跪下台喝
[00:15:03.000 --> 00:15:05.000]  到處奔波
[00:15:05.000 --> 00:15:07.000]  還有更重要的是
[00:15:07.000 --> 00:15:09.000]  她又是一個美女
[00:15:09.000 --> 00:15:11.000]  又有好的品格
[00:15:11.000 --> 00:15:13.000]  又有好的體魄
[00:15:13.000 --> 00:15:16.000]  其實這些女生怎樣找呢
[00:15:16.000 --> 00:15:20.000]  老僕人其實很有智慧
[00:15:20.000 --> 00:15:22.000]  以至他真的開出的條件
[00:15:22.000 --> 00:15:24.000]  都是找這個女生
[00:15:24.000 --> 00:15:27.000]  當我們去服侍的時候
[00:15:27.000 --> 00:15:32.000]  我不知道大家會不會像老僕人一樣有智慧
[00:15:32.000 --> 00:15:37.000]  我們去體貼委託我們做事的人的心意
[00:15:37.000 --> 00:15:39.000]  我們會不會體貼到別人的需要呢
[00:15:39.000 --> 00:15:41.000]  在我們日常裡
[00:15:41.000 --> 00:15:48.000]  我們不斷去辨識我們裡面的枯燥
[00:15:48.000 --> 00:15:55.000]  這樣做其實我們不單止去看到這個事物的表面
[00:15:55.000 --> 00:15:59.000]  我們更加去看到裡面深層的意義
[00:15:59.000 --> 00:16:03.000]  重要的是我們體會到上帝怎樣去介入
[00:16:03.000 --> 00:16:05.000]  當我們在辨識的過程裡
[00:16:05.000 --> 00:16:09.000]  除了去求問上帝一些答案之外
[00:16:09.000 --> 00:16:13.000]  我們還要體會到上帝怎樣去介入我們裡面
[00:16:13.000 --> 00:16:15.000]  怎樣去互相效力
[00:16:15.000 --> 00:16:18.000]  甚至知道神裡面對我們的旨意
[00:16:18.000 --> 00:16:21.000]  我們不是去或不去 做或不做
[00:16:21.000 --> 00:16:25.000]  其實可能神也給我們很多自由去選擇
[00:16:25.000 --> 00:16:27.000]  但我們求神去參與過程
[00:16:27.000 --> 00:16:30.000]  以致我們跟神更加親近
[00:16:30.000 --> 00:16:34.000]  怎樣去辨識大家應該都很熟悉
[00:16:34.000 --> 00:16:38.000]  透過聖靈今天仍然會跟我們說話
[00:16:38.000 --> 00:16:42.000]  透過聖經 港道 禱告
[00:16:42.000 --> 00:16:46.000]  或者我們的弟兄姊妹 小組的組員
[00:16:46.000 --> 00:16:49.000]  都會不斷地跟我們說話
[00:16:49.000 --> 00:16:53.000]  在過程裡跟我們一起去走
[00:16:53.000 --> 00:16:57.000]  我們有沒有恆常去上教會
[00:16:57.000 --> 00:16:59.000]  有沒有恆常去祈禱
[00:16:59.000 --> 00:17:01.000]  有沒有靈修的習慣
[00:17:01.000 --> 00:17:05.000]  以致我們能夠看到神在我們裡面的心意
[00:17:05.000 --> 00:17:07.000]  我們要記住
[00:17:07.000 --> 00:17:12.000]  接受上帝的旨意不是等於聽天由命
[00:17:12.000 --> 00:17:17.000]  相反我們是積極地等待聖靈怎樣動功和提示我們
[00:17:17.000 --> 00:17:21.000]  以致我們知道怎樣去回應
[00:17:22.000 --> 00:17:25.000]  這節經文我也想大家一起讀出
[00:17:25.000 --> 00:17:27.000]  應該也很簡單
[00:17:27.000 --> 00:17:29.000]  可以一起讀
[00:17:29.000 --> 00:17:31.000]  我們一起讀出 預備起
[00:17:31.000 --> 00:17:35.000]  願你們滿有一切屬靈的智慧和悟性
[00:17:35.000 --> 00:17:38.000]  真正知道神的旨意
[00:17:38.000 --> 00:17:42.000]  好使你們行事為人對得起主
[00:17:42.000 --> 00:17:44.000]  凡事蒙他喜悅
[00:17:44.000 --> 00:17:47.000]  在一切善事上結果止
[00:17:47.000 --> 00:17:50.000]  對神的認識更有獎項
[00:17:50.000 --> 00:17:57.000]  本來在哥羅西書這段話表明了辨識的正義
[00:17:57.000 --> 00:18:02.000]  我們辨識的目的是怎樣體會上帝介入我們當中
[00:18:02.000 --> 00:18:04.000]  知道神的旨意
[00:18:04.000 --> 00:18:07.000]  以致我們行事為人對得起主
[00:18:07.000 --> 00:18:09.000]  凡事蒙神的喜悅
[00:18:09.000 --> 00:18:14.000]  最重要是當我們體會到上帝的介入的時候
[00:18:14.000 --> 00:18:15.000]  我們記得神
[00:18:15.000 --> 00:18:16.000]  我們記得神
[00:18:16.000 --> 00:18:17.000]  我們記得神
[00:18:17.000 --> 00:18:21.000]  我們知道今天我們能夠成為今天的我們
[00:18:21.000 --> 00:18:22.000]  不是因為我們自己
[00:18:22.000 --> 00:18:24.000]  而是神的緣故
[00:18:24.000 --> 00:18:26.000]  就像魯仆人一樣
[00:18:26.000 --> 00:18:28.000]  最後一段經文
[00:18:28.000 --> 00:18:34.000]  當仆人問利伯加是誰的女兒的時候
[00:18:34.000 --> 00:18:36.000]  利伯加就回答
[00:18:36.000 --> 00:18:40.000]  我是加密維那鄂生的兒子彼島利的女兒
[00:18:40.000 --> 00:18:44.000]  這個描述也很長
[00:18:44.000 --> 00:18:47.000]  其實我們也不太清楚是誰
[00:18:47.000 --> 00:18:50.000]  但仆人就很清楚
[00:18:50.000 --> 00:18:53.000]  這個彼島利的女兒是誰呢
[00:18:53.000 --> 00:18:55.000]  就是阿伯拉罕的親人
[00:18:55.000 --> 00:19:02.000]  更開心的是他知道神為他預備的超過他所想
[00:19:02.000 --> 00:19:05.000]  利伯加既漂亮又有愛心
[00:19:05.000 --> 00:19:08.000]  又樂意助人
[00:19:08.000 --> 00:19:10.000]  更加是他的親戚
[00:19:10.000 --> 00:19:13.000]  以致他能夠滿足所有的要求
[00:19:13.000 --> 00:19:16.000]  這個仆人接著是怎樣
[00:19:16.000 --> 00:19:20.000]  接著他只是低頭向耶和華敬拜
[00:19:20.000 --> 00:19:24.000]  今天我們和我們的主人的關係是怎樣呢
[00:19:24.000 --> 00:19:28.000]  熟悉我們主人的需要
[00:19:28.000 --> 00:19:30.000]  可能我不知道大家的主人是誰
[00:19:30.000 --> 00:19:32.000]  可能是你的父母
[00:19:32.000 --> 00:19:33.000]  是你的區務
[00:19:33.000 --> 00:19:35.000]  或者是你的老闆
[00:19:35.000 --> 00:19:38.000]  我們有沒有體貼他們的心意
[00:19:38.000 --> 00:19:40.000]  但當中在過程中
[00:19:40.000 --> 00:19:42.000]  可能我們很盡力去做我們的工作
[00:19:42.000 --> 00:19:44.000]  很盡力去侍奉
[00:19:44.000 --> 00:19:47.000]  但有時候我們做的時候
[00:19:47.000 --> 00:19:48.000]  我們是為了什麼呢
[00:19:48.000 --> 00:19:51.000]  會不會為了自己的明星
[00:19:51.000 --> 00:19:55.000]  還是為了我們要榮耀上帝
[00:19:55.000 --> 00:19:57.000]  我們可能一開始
[00:19:57.000 --> 00:20:00.000]  收到神叫我們做一些事情的時候
[00:20:00.000 --> 00:20:03.000]  尤其是甚至是侍奉他的時候
[00:20:03.000 --> 00:20:06.000]  我們就很想去成功
[00:20:06.000 --> 00:20:08.000]  去麻木地做
[00:20:09.000 --> 00:20:14.000]  但中間我們卻忘記了想起神
[00:20:14.000 --> 00:20:16.000]  當我們成功的時候
[00:20:16.000 --> 00:20:18.000]  我們更加要小心
[00:20:18.000 --> 00:20:22.000]  我們有沒有觀看上帝給我們的作為呢
[00:20:22.000 --> 00:20:25.000]  他一直是怎樣帶著我們去走
[00:20:25.000 --> 00:20:30.000]  以致我們不知道今天我們所得的不是我們自己
[00:20:30.000 --> 00:20:34.000]  而是我們歸回榮耀給上帝
[00:20:34.000 --> 00:20:39.000]  這個圖也是一開始的時候出現過
[00:20:39.000 --> 00:20:43.000]  我們收到我們的任務的時候
[00:20:43.000 --> 00:20:45.000]  我們有沒有願意去走出去呢
[00:20:45.000 --> 00:20:49.000]  過程中我們有沒有經過辨識的過程呢
[00:20:49.000 --> 00:20:52.000]  我們有沒有祈禱、求問、等候、印證
[00:20:52.000 --> 00:20:54.000]  而中間的重要
[00:20:54.000 --> 00:20:57.000]  我們是要讓神加入我們的生活中
[00:20:57.000 --> 00:20:59.000]  以致我們記得起神
[00:20:59.000 --> 00:21:01.000]  跟神聯繫起來
[00:21:01.000 --> 00:21:03.000]  我們要觀看祂的作為
[00:21:03.000 --> 00:21:06.000]  以致我們可以榮耀祂
[00:21:06.000 --> 00:21:10.000]  其實如果我們不敢做又怎樣呢
[00:21:10.000 --> 00:21:14.000]  我們可能不願意踏出去的時候
[00:21:14.000 --> 00:21:17.000]  我們會錯過一些經歷神的機會
[00:21:17.000 --> 00:21:19.000]  我們原地踏步
[00:21:19.000 --> 00:21:21.000]  我們沒有成長
[00:21:21.000 --> 00:21:23.000]  當中如果沒有辨識的時候
[00:21:23.000 --> 00:21:26.000]  可能我們做的都不是神要我們做的
[00:21:26.000 --> 00:21:28.000]  以致我們很容易burn out
[00:21:28.000 --> 00:21:30.000]  或者我們自以為是
