
[00:00:00.000 --> 00:00:06.000]  謝謝敬拜隊還幫我讀完經文
[00:03:59.000 --> 00:04:01.000]  有些原因
[00:04:01.000 --> 00:04:02.000]  我跟大家說一下
[00:04:02.000 --> 00:04:04.000]  因為有東方三博士
[00:04:04.000 --> 00:04:06.000]  送禮物給耶穌
[00:04:06.000 --> 00:04:07.000]  所以我們也要學習
[00:04:07.000 --> 00:04:11.000]  送禮物、交換禮物、禮償往來
[00:04:11.000 --> 00:04:12.000]  東方三博士
[00:04:12.000 --> 00:04:13.000]  當然不正確
[00:04:13.000 --> 00:04:15.000]  聖經也沒有寫三個博士
[00:04:15.000 --> 00:04:18.000]  只是幾個智慧的人
[00:04:18.000 --> 00:04:19.000]  未必是三個博士
[00:04:19.000 --> 00:04:20.000]  可能兩個
[00:04:20.000 --> 00:04:21.000]  可能四個
[00:04:21.000 --> 00:04:22.000]  你不知道的
[00:04:22.000 --> 00:04:24.000]  第二就是交換禮物
[00:04:24.000 --> 00:04:25.000]  網上說
[00:04:25.000 --> 00:04:27.000]  耶穌的榮華富貴
[00:04:27.000 --> 00:04:30.000]  交換了我們世人的貧窮疾苦
[00:04:30.000 --> 00:04:31.000]  好像是對的
[00:04:31.000 --> 00:04:32.000]  好像是不對的
[00:04:32.000 --> 00:04:33.000]  其實正確來說
[00:04:33.000 --> 00:04:35.000]  也不是很正確的
[00:04:35.000 --> 00:04:40.000]  這個就是交換禮物的來由
[00:04:40.000 --> 00:04:43.000]  看看經文
[00:04:43.000 --> 00:04:45.000]  羅馬書5章6至11節
[00:04:45.000 --> 00:04:46.000]  我讀給大家聽
[00:04:46.000 --> 00:04:48.000]  因為我們還軟弱的時候
[00:04:48.000 --> 00:04:50.000]  基督就按所定的日期
[00:04:50.000 --> 00:04:51.000]  為罪人死
[00:04:51.000 --> 00:04:53.000]  為異人死是少有的
[00:04:53.000 --> 00:04:55.000]  為人人死或者有感造的
[00:04:55.000 --> 00:04:58.000]  唯有基督在我們還作罪人的時候
[00:04:58.000 --> 00:04:59.000]  為我們死
[00:04:59.000 --> 00:05:01.000]  上帝的愛就在此
[00:05:01.000 --> 00:05:03.000]  向我們顯明了
[00:05:03.000 --> 00:05:05.000]  現在我們既是靠著祂的血清
[00:05:05.000 --> 00:05:07.000]  而更加要藉著祂
[00:05:07.000 --> 00:05:09.000]  免去上帝的憤怒
[00:05:09.000 --> 00:05:11.000]  因為我們作仇敵的時候
[00:05:11.000 --> 00:05:13.000]  藉著上帝兒子的死
[00:05:13.000 --> 00:05:14.000]  得與上帝和好
[00:05:14.000 --> 00:05:15.000]  既已和好
[00:05:15.000 --> 00:05:19.000]  就更加要因祂的生得救了
[00:05:19.000 --> 00:05:20.000]  不但如此
[00:05:20.000 --> 00:05:23.000]  我們既藉著我們的主耶穌基德
[00:05:23.000 --> 00:05:25.000]  得與上帝和好
[00:05:25.000 --> 00:05:26.000]  也就藉著祂
[00:05:26.000 --> 00:05:29.000]  以上帝為樂
[00:05:29.000 --> 00:05:32.000]  今天用兩點和大家講一講
[00:05:32.000 --> 00:05:33.000]  第一就是
[00:05:33.000 --> 00:05:35.000]  怎樣才能得到這份禮物呢
[00:05:35.000 --> 00:05:36.000]  或者簡單一點說
[00:05:36.000 --> 00:05:38.000]  怎樣得到這份恩典呢
[00:05:38.000 --> 00:05:39.000]  可以做些什麼呢
[00:05:39.000 --> 00:05:43.000]  第二,想要和需要的禮物是怎樣分呢
[00:05:43.000 --> 00:05:46.000]  我們送什麼禮物會比別人好呢
[00:05:46.000 --> 00:05:47.000]  首先講一講
[00:05:47.000 --> 00:05:48.000]  第一個就是
[00:05:48.000 --> 00:05:50.000]  如何能夠得到這份禮物
[00:05:50.000 --> 00:05:52.000]  這份恩典
[00:05:52.000 --> 00:05:55.000]  剛才讀了羅馬書
[00:05:55.000 --> 00:05:57.000]  其實承卷羅馬書
[00:05:57.000 --> 00:06:00.000]  大約很籠統地和大家講一講
[00:06:00.000 --> 00:06:01.000]  就是在講什麼呢
[00:06:01.000 --> 00:06:02.000]  羅馬書在講
[00:06:02.000 --> 00:06:03.000]  信了耶穌之後
[00:06:03.000 --> 00:06:05.000]  有什麼不同
[00:06:05.000 --> 00:06:08.000]  這裡會一路帶帶到最後
[00:06:08.000 --> 00:06:09.000]  信了耶穌之後
[00:06:09.000 --> 00:06:12.000]  是應該要有不同的
[00:06:12.000 --> 00:06:13.000]  你收了這份禮物之後
[00:06:13.000 --> 00:06:14.000]  不是收了就算了
[00:06:14.000 --> 00:06:16.000]  是應該有些東西產生
[00:06:16.000 --> 00:06:17.000]  一些化學作用
[00:06:17.000 --> 00:06:18.000]  你收了這份禮物
[00:06:18.000 --> 00:06:19.000]  是有些東西改變了
[00:06:19.000 --> 00:06:22.000]  羅馬書所講有五大點
[00:06:22.000 --> 00:06:24.000]  第一就是有新的關係
[00:06:24.000 --> 00:06:26.000]  這份禮物有新的關係
[00:06:26.000 --> 00:06:28.000]  有新的安全感
[00:06:28.000 --> 00:06:29.000]  可能以往
[00:06:29.000 --> 00:06:30.000]  未信
[00:06:30.000 --> 00:06:31.000]  未收這份禮物
[00:06:31.000 --> 00:06:33.000]  安全感會不同了
[00:06:33.000 --> 00:06:34.000]  第三就是
[00:06:34.000 --> 00:06:37.000]  對將來永恆有新的把握
[00:06:37.000 --> 00:06:38.000]  第四
[00:06:38.000 --> 00:06:39.000]  患難裡面
[00:06:39.000 --> 00:06:43.000]  有新的力量和意義面對
[00:06:43.000 --> 00:06:44.000]  不是說沒有患難
[00:06:44.000 --> 00:06:45.000]  仍然有患難
[00:06:45.000 --> 00:06:46.000]  但有不同的
[00:06:46.000 --> 00:06:48.000]  就是有新的力量和意義
[00:06:48.000 --> 00:06:51.000]  第五就是對愛有新的體驗
[00:06:51.000 --> 00:06:54.000]  和以往是不同了
[00:06:54.000 --> 00:06:55.000]  這份有愛的體驗
[00:06:55.000 --> 00:06:57.000]  是完全不同的
[00:06:57.000 --> 00:06:59.000]  剛才讀了一段
[00:06:59.000 --> 00:07:00.000]  六節八節
[00:07:00.000 --> 00:07:02.000]  還作軟弱的時候
[00:07:02.000 --> 00:07:03.000]  回到原文裡
[00:07:03.000 --> 00:07:04.000]  看回來
[00:07:04.000 --> 00:07:05.000]  未信之前
[00:07:05.000 --> 00:07:06.000]  這裡是在講軟弱
[00:07:06.000 --> 00:07:07.000]  是在講未信之前
[00:07:07.000 --> 00:07:09.000]  義人就是因信稱義
[00:07:09.000 --> 00:07:10.000]  就是信了
[00:07:10.000 --> 00:07:12.000]  因著信能夠稱為義
[00:07:12.000 --> 00:07:13.000]  所以為義人
[00:07:13.000 --> 00:07:14.000]  仁人
[00:07:14.000 --> 00:07:16.000]  和中國可能有些少不同
[00:07:16.000 --> 00:07:17.000]  仁人
[00:07:17.000 --> 00:07:18.000]  其實簡單一點
[00:07:18.000 --> 00:07:19.000]  就是好人
[00:07:19.000 --> 00:07:21.000]  英雄
[00:07:21.000 --> 00:07:23.000]  做了很多好事的人
[00:07:23.000 --> 00:07:26.000]  就是這裡所講的仁人
[00:07:26.000 --> 00:07:29.000]  第九節開始說
[00:07:29.000 --> 00:07:34.000]  救恩不是靠著他的血清義
[00:07:34.000 --> 00:07:35.000]  免去上下分
[00:07:35.000 --> 00:07:37.000]  救恩不是靠著自己有什麼修行
[00:07:37.000 --> 00:07:39.000]  不是我們做了什麼好事
[00:07:39.000 --> 00:07:41.000]  就能夠得到這份求恩
[00:07:41.000 --> 00:07:42.000]  不是靠我們有修行
[00:07:42.000 --> 00:07:43.000]  修養
[00:07:43.000 --> 00:07:44.000]  修煉
[00:07:44.000 --> 00:07:45.000]  積福
[00:07:45.000 --> 00:07:46.000]  積德
[00:07:46.000 --> 00:07:47.000]  行事
[00:07:47.000 --> 00:07:49.000]  不是靠著我們做了什麼好事
[00:07:49.000 --> 00:07:51.000]  而得到這份救恩
[00:07:51.000 --> 00:07:55.000]  有時候和朋友傳福音
[00:07:55.000 --> 00:07:58.000]  有時候覺得不夠好
[00:07:58.000 --> 00:08:02.000]  我記得有一次和朋友說
[00:08:02.000 --> 00:08:03.000]  信耶穌吧
[00:08:03.000 --> 00:08:04.000]  然後他就跟我說
[00:08:04.000 --> 00:08:05.000]  不行,我信不了耶穌
[00:08:05.000 --> 00:08:07.000]  我說為什麼你信不了耶穌呢
[00:08:07.000 --> 00:08:09.000]  他說我沒有時間回教會
[00:08:09.000 --> 00:08:11.000]  為什麼沒有時間回教會呢
[00:08:11.000 --> 00:08:16.000]  他說我整個星期都被馬會佔據了
[00:08:16.000 --> 00:08:18.000]  因為我不知道現在
[00:08:18.000 --> 00:08:20.000]  以前就是星期三、六跑馬
[00:08:20.000 --> 00:08:21.000]  我太久沒碰這些東西
[00:08:21.000 --> 00:08:22.000]  我也不知道
[00:08:22.000 --> 00:08:23.000]  現在好像也是
[00:08:23.000 --> 00:08:24.000]  星期三、六跑馬
[00:08:24.000 --> 00:08:26.000]  不知道星期幾和星期幾又要開立學彩
[00:08:26.000 --> 00:08:27.000]  然後又要打麻將
[00:08:27.000 --> 00:08:28.000]  做很多事
[00:08:28.000 --> 00:08:30.000]  他沒有時間
[00:08:30.000 --> 00:08:32.000]  有空去回教會
[00:08:32.000 --> 00:08:34.000]  這些都不是好事
[00:08:34.000 --> 00:08:36.000]  信耶穌不能做這些事
[00:08:36.000 --> 00:08:37.000]  不能做
[00:08:37.000 --> 00:08:39.000]  所以我不會回教會
[00:08:39.000 --> 00:08:41.000]  我做得不夠好
[00:08:41.000 --> 00:08:42.000]  我不能夠信耶穌
[00:08:42.000 --> 00:08:44.000]  我和他再解釋的時候
[00:08:44.000 --> 00:08:47.000]  我說不是不可以做
[00:08:47.000 --> 00:08:50.000]  是你可以不去做
[00:08:50.000 --> 00:08:51.000]  聽不聽得懂
[00:08:51.000 --> 00:08:52.000]  有分別
[00:08:52.000 --> 00:08:54.000]  因為現在他慣性了
[00:08:54.000 --> 00:08:56.000]  不能夠不跑馬
[00:08:56.000 --> 00:08:58.000]  不能夠不買六合彩
[00:08:58.000 --> 00:08:59.000]  我說信耶穌
[00:08:59.000 --> 00:09:03.000]  你能夠不跑馬和不能夠不買六合彩
[00:09:03.000 --> 00:09:04.000]  是有分別
[00:09:04.000 --> 00:09:07.000]  你可以自己掌權去買還是不買
[00:09:07.000 --> 00:09:09.000]  他慣性了不能夠不買
[00:09:09.000 --> 00:09:11.000]  這個習慣已經成為了
[00:09:11.000 --> 00:09:15.000]  所以不是你改了所有東西
[00:09:15.000 --> 00:09:17.000]  才信耶穌
[00:09:17.000 --> 00:09:19.000]  即是你戒了跑馬、戒了打麻將
[00:09:19.000 --> 00:09:20.000]  戒了那些才信耶穌
[00:09:20.000 --> 00:09:21.000]  不是的
[00:09:21.000 --> 00:09:22.000]  我告訴你
[00:09:22.000 --> 00:09:23.000]  他說真的不是
[00:09:23.000 --> 00:09:25.000]  我說真的不是
[00:09:25.000 --> 00:09:28.000]  即是跟著有這樣的機會
[00:09:28.000 --> 00:09:30.000]  就真的跟他缺了字
[00:09:30.000 --> 00:09:31.000]  即是長話短說
[00:09:31.000 --> 00:09:33.000]  中間還要經過很多東西
[00:09:33.000 --> 00:09:34.000]  就跟他缺了字
[00:09:34.000 --> 00:09:38.000]  跟著他仍然是跑馬
[00:09:38.000 --> 00:09:41.000]  仍然是買六合彩各樣東西
[00:09:41.000 --> 00:09:42.000]  做很多賭博的東西都是
[00:09:42.000 --> 00:09:45.000]  但是生命有著改變的時候
[00:09:45.000 --> 00:09:46.000]  他自己靠著祈禱
[00:09:46.000 --> 00:09:49.000]  不是靠著自己有什麼能力去改變
[00:09:49.000 --> 00:09:50.000]  上帝就改變他
[00:09:50.000 --> 00:09:52.000]  他竟然可以放下
[00:09:52.000 --> 00:09:54.000]  可以不買
[00:09:54.000 --> 00:09:55.000]  慢慢慢慢
[00:09:55.000 --> 00:09:56.000]  昨晚信耶穌
[00:09:56.000 --> 00:09:58.000]  你和你一家都得救
[00:09:58.000 --> 00:10:00.000]  真的發生在身上
[00:10:00.000 --> 00:10:03.000]  即是他太太和子女
[00:10:03.000 --> 00:10:05.000]  全部都回到教會
[00:10:05.000 --> 00:10:06.000]  這個不是我們靠著
[00:10:06.000 --> 00:10:07.000]  我們自己改變了
[00:10:07.000 --> 00:10:08.000]  才能夠信耶穌
[00:10:08.000 --> 00:10:10.000]  我們就是知道自己不能夠改變
[00:10:10.000 --> 00:10:11.000]  才要信耶穌
[00:10:11.000 --> 00:10:14.000]  靠著耶穌幫我們去改變
[00:10:14.000 --> 00:10:16.000]  所以不是我們做了什麼好事
[00:10:16.000 --> 00:10:18.000]  改了所有壞事才信了耶穌
[00:10:18.000 --> 00:10:22.000]  而是耶穌幫助我們去改變
[00:10:22.000 --> 00:10:23.000]  聖經說
[00:10:23.000 --> 00:10:25.000]  靠著他的血清意
[00:10:25.000 --> 00:10:28.000]  這個字其實是說
[00:10:28.000 --> 00:10:32.000]  當時的法庭用語
[00:10:32.000 --> 00:10:36.000]  是經過審判之後的宣判
[00:10:36.000 --> 00:10:39.000]  是定了你因為耶穌的血
[00:10:39.000 --> 00:10:40.000]  我們得清為宜
[00:10:40.000 --> 00:10:44.000]  判了可以得到這樣的東西
[00:10:44.000 --> 00:10:47.000]  究竟恩典是什麼呢?
[00:10:47.000 --> 00:10:49.000]  恩典是一個關係的建立
[00:10:49.000 --> 00:10:51.000]  是人和上帝的和好
[00:10:51.000 --> 00:10:53.000]  建立了這份關係
[00:10:53.000 --> 00:10:56.000]  是本應你不應該有的
[00:10:56.000 --> 00:10:58.000]  你是沒有資格有的
[00:10:58.000 --> 00:11:00.000]  但是你有了
[00:11:00.000 --> 00:11:01.000]  你不應該有
[00:11:01.000 --> 00:11:02.000]  又沒有資格有
[00:11:02.000 --> 00:11:03.000]  但是你有了
[00:11:03.000 --> 00:11:04.000]  是不是很複雜?
[00:11:04.000 --> 00:11:06.000]  一句簡單的廣東話
[00:11:06.000 --> 00:11:08.000]  就可以解決了這裡
[00:11:08.000 --> 00:11:13.000]  譬如一個男生認識了一個女生
[00:11:13.000 --> 00:11:15.000]  跟她結了婚
[00:11:15.000 --> 00:11:17.000]  男生的朋友就說
[00:11:17.000 --> 00:11:19.000]  你撿到了
[00:11:19.000 --> 00:11:20.000]  明白我說什麼嗎?
[00:11:20.000 --> 00:11:22.000]  你根本不是這麼好的人
[00:11:22.000 --> 00:11:23.000]  不是這麼好的男生
[00:11:23.000 --> 00:11:25.000]  你找到這麼好的女生
[00:11:25.000 --> 00:11:27.000]  人們就會說你撿到了
[00:11:27.000 --> 00:11:28.000]  就是這件事
[00:11:28.000 --> 00:11:30.000]  根本我們不配得到這份救恩
[00:11:30.000 --> 00:11:32.000]  我們沒有資格得到
[00:11:32.000 --> 00:11:34.000]  現在是我們撿到了
[00:11:34.000 --> 00:11:35.000]  我們撿到了
[00:11:35.000 --> 00:11:37.000]  我們得到這份救恩就是這樣
[00:11:37.000 --> 00:11:40.000]  這份我們撿到了
[00:11:40.000 --> 00:11:42.000]  這個過程是怎樣呢?
[00:11:42.000 --> 00:11:44.000]  其實聖經說的受敵
[00:11:44.000 --> 00:11:46.000]  也是一些微信
[00:11:46.000 --> 00:11:47.000]  去到聚德社裡面
[00:11:47.000 --> 00:11:48.000]  這個過程
[00:11:48.000 --> 00:11:51.000]  就是因為因著耶穌的血恩順清而
[00:11:51.000 --> 00:11:54.000]  所以我們重新跟上帝建立好的關係
[00:11:54.000 --> 00:11:56.000]  就是與上帝和好
[00:11:56.000 --> 00:11:58.000]  最後最後經文說到
[00:11:58.000 --> 00:12:00.000]  與神同樂
[00:12:00.000 --> 00:12:03.000]  什麼叫做與神同樂呢?
[00:12:03.000 --> 00:12:06.000]  這個就是去到最後最後終極的關係
[00:12:06.000 --> 00:12:08.000]  以上帝為樂
[00:12:08.000 --> 00:12:11.000]  就是你能夠誇口很驕傲
[00:12:11.000 --> 00:12:12.000]  很歡歡喜喜
[00:12:12.000 --> 00:12:14.000]  說得很誇耀告訴別人
[00:12:14.000 --> 00:12:16.000]  有一個榮耀的盼望
[00:12:16.000 --> 00:12:19.000]  我們跟上帝建立好的關係之後
[00:12:19.000 --> 00:12:21.000]  覺得自己的盼望
[00:12:21.000 --> 00:12:23.000]  一個很榮耀的盼望
[00:12:23.000 --> 00:12:24.000]  就是與神為樂
[00:12:24.000 --> 00:12:26.000]  我很期望
[00:12:26.000 --> 00:12:28.000]  很期望能夠跟上帝一起
[00:12:28.000 --> 00:12:31.000]  因為是一件很開開心心的事情
[00:12:31.000 --> 00:12:35.000]  是一個帶著榮耀的盼望在裡面
[00:12:35.000 --> 00:12:36.000]  這個就是在說
[00:12:36.000 --> 00:12:39.000]  我們能不能夠去到這個位置呢?
[00:12:39.000 --> 00:12:43.000]  這個盼望是很期望去到這個位置的時候
[00:12:43.000 --> 00:12:45.000]  很想跟上帝一起
[00:12:45.000 --> 00:12:47.000]  有這份喜樂在裡面
[00:12:47.000 --> 00:12:49.000]  就是最終極我們能夠得到
[00:12:49.000 --> 00:12:51.000]  得到這份禮物
[00:12:51.000 --> 00:12:54.000]  得到這份恩典之後
[00:12:54.000 --> 00:12:56.000]  我們去到第二點就是
[00:12:56.000 --> 00:13:00.000]  我們有什麼想要和需要的禮物呢?
[00:13:00.000 --> 00:13:04.000]  基督信仰其實一開始
[00:13:04.000 --> 00:13:06.000]  就是由收禮物開始的
[00:13:06.000 --> 00:13:09.000]  大家記不記得自己信耶穌那一刻
[00:13:09.000 --> 00:13:11.000]  就是你舉手
[00:13:11.000 --> 00:13:12.000]  報道會舉手
[00:13:12.000 --> 00:13:13.000]  我信
[00:13:13.000 --> 00:13:15.000]  我就願意接受這份禮物
[00:13:15.000 --> 00:13:18.000]  你舉手那一刻接受這份禮物
[00:13:18.000 --> 00:13:21.000]  這份救恩就是白白的來到你身上
[00:13:21.000 --> 00:13:23.000]  你只是舉手
[00:13:23.000 --> 00:13:26.000]  只是你沒有做過什麼
[00:13:26.000 --> 00:13:29.000]  只是你一個決定就給了你
[00:13:29.000 --> 00:13:31.000]  所以就稱為白白的清義
[00:13:31.000 --> 00:13:34.000]  救恩的承擔了什麼呢?
[00:13:34.000 --> 00:13:36.000]  人本來是因為罪
[00:13:36.000 --> 00:13:38.000]  會去到終極的死亡
[00:13:38.000 --> 00:13:40.000]  是永死的狀態
[00:13:40.000 --> 00:13:43.000]  但這份救恩就是帶來永死
[00:13:43.000 --> 00:13:45.000]  承擔了你的後果
[00:13:45.000 --> 00:13:49.000]  你不需要永遠和上帝分開
[00:13:49.000 --> 00:13:51.000]  而是得到這個永生的時候
[00:13:51.000 --> 00:13:55.000]  你馬上開始已經和上帝進入永生的狀態
[00:13:55.000 --> 00:13:58.000]  所以不是死了才去到永生
[00:13:58.000 --> 00:14:00.000]  死了之後不是
[00:14:00.000 --> 00:14:02.000]  永生是你開始舉手
[00:14:02.000 --> 00:14:04.000]  接受這份生命的時候
[00:14:04.000 --> 00:14:06.000]  就已經開始永生了
[00:14:06.000 --> 00:14:08.000]  不用等到死了才有永生
[00:14:08.000 --> 00:14:11.000]  你一接受就是白白的清義
[00:14:11.000 --> 00:14:13.000]  就是得到這份救恩
[00:14:13.000 --> 00:14:16.000]  救恩是上帝給人的禮物
[00:14:16.000 --> 00:14:18.000]  是免費的
[00:14:18.000 --> 00:14:20.000]  你不需要做什麼好事
[00:14:20.000 --> 00:14:23.000]  不需要戒除所有的壞習慣
[00:14:23.000 --> 00:14:24.000]  才可以信
[00:14:24.000 --> 00:14:25.000]  不需要代價的
[00:14:25.000 --> 00:14:29.000]  只要憑著信就可以接受
