
[00:00:00.000 --> 00:00:02.760]  各位現場及網上的弟兄姊妹
[00:05:21.260 --> 00:05:22.260]  難道我要
[00:05:22.260 --> 00:05:23.260]  我沒有拿籃球出來
[00:05:23.260 --> 00:05:24.260]  難道我要射幾球三分給他看
[00:05:24.260 --> 00:05:25.260]  在他面前
[00:05:25.260 --> 00:05:26.260]  證明我的實力
[00:05:26.260 --> 00:05:28.260]  那一刻就突然想到
[00:05:28.260 --> 00:05:29.260]  怎麼辦呢
[00:05:29.260 --> 00:05:30.260]  卡住我
[00:05:30.260 --> 00:05:31.260]  難道回頭回香港
[00:05:31.260 --> 00:05:32.260]  不行
[00:05:32.260 --> 00:05:33.260]  山長水遠離道
[00:05:33.260 --> 00:05:35.260]  我就跟翻譯員說
[00:05:35.260 --> 00:05:37.260]  你跟那個官員說
[00:05:37.260 --> 00:05:38.260]  當時Michael Jordan
[00:05:38.260 --> 00:05:40.260]  熱潮還在
[00:05:40.260 --> 00:05:41.260]  Michael Jordan一個籃球巨星
[00:05:41.260 --> 00:05:43.260]  我說你跟那個官員說
[00:05:43.260 --> 00:05:45.260]  Michael Jordan都不是教球技好
[00:05:45.260 --> 00:05:46.260]  他只是打球技好
[00:05:46.260 --> 00:05:47.260]  你有沒有見過Michael Jordan教的
[00:05:47.260 --> 00:05:48.260]  球隊是會長勝
[00:05:48.260 --> 00:05:49.260]  沒有
[00:05:49.260 --> 00:05:51.260]  因為教練和球員的分別是
[00:05:51.260 --> 00:05:53.260]  教練是需要耐性
[00:05:53.260 --> 00:05:55.260]  球員有時候會覺得
[00:05:55.260 --> 00:05:57.260]  每個球員都做到自己的實力
[00:05:57.260 --> 00:05:58.260]  他會缺乏這份耐性
[00:05:58.260 --> 00:06:00.260]  所以教練是因材施教
[00:06:00.260 --> 00:06:02.260]  結果就讓我過關
[00:06:02.260 --> 00:06:06.260]  當時無名沙灘有很多的康體
[00:06:06.260 --> 00:06:07.260]  有籃球足球
[00:06:07.260 --> 00:06:08.260]  排球忘記了
[00:06:08.260 --> 00:06:09.260]  網球
[00:06:09.260 --> 00:06:10.260]  山崇
[00:06:10.260 --> 00:06:11.260]  蛙艇
[00:06:11.260 --> 00:06:12.260]  龍舟
[00:06:12.260 --> 00:06:13.260]  我自己很喜歡運動
[00:06:13.260 --> 00:06:15.260]  我就來申請
[00:06:15.260 --> 00:06:17.260]  我就想做一個Sport Pastor
[00:06:17.260 --> 00:06:19.260]  沒有這個職位很久了
[00:06:19.260 --> 00:06:21.260]  Jimmy你先做完
[00:06:21.260 --> 00:06:22.260]  三年的時候再說吧
[00:06:22.260 --> 00:06:25.260]  結果2010年加入到現在
[00:06:25.260 --> 00:06:27.260]  兩個安息年都放完了
[00:06:27.260 --> 00:06:29.260]  都是沒有這個職位
[00:06:29.260 --> 00:06:30.260]  三年又三年了
[00:06:30.260 --> 00:06:32.260]  開頭我都以為是搞錯了
[00:06:32.260 --> 00:06:33.260]  神的呼召
[00:06:33.260 --> 00:06:36.260]  來到這裡都不是很多人做運動
[00:06:36.260 --> 00:06:37.260]  都是讀書和音樂
[00:06:37.260 --> 00:06:39.260]  敬拜很強
[00:06:39.260 --> 00:06:42.260]  我想是不是我選錯了地方
[00:06:42.260 --> 00:06:44.260]  後來發覺都不是
[00:06:44.260 --> 00:06:46.260]  原來只要將靚姐妹
[00:06:46.260 --> 00:06:47.260]  放回正確位置的時候
[00:06:47.260 --> 00:06:50.260]  就能夠有一場很好的球賽
[00:06:50.260 --> 00:06:51.260]  所以在最近期
[00:06:51.260 --> 00:06:53.260]  我去到不同堂巡迴
[00:06:53.260 --> 00:06:54.260]  講這個訊息的時候
[00:06:54.260 --> 00:06:55.260]  就選不同的相
[00:06:55.260 --> 00:06:57.260]  右上角一個Chins
[00:06:57.260 --> 00:06:58.260]  一個孖仔
[00:06:58.260 --> 00:07:00.260]  我實習時候認識
[00:07:00.260 --> 00:07:01.260]  他在我畢業的時候
[00:07:01.260 --> 00:07:03.260]  送了籃球給我
[00:07:03.260 --> 00:07:05.260]  之後就右下角
[00:07:05.260 --> 00:07:06.260]  小聯堂的同工
[00:07:06.260 --> 00:07:08.260]  這張好像是去年
[00:07:08.260 --> 00:07:09.260]  都是疫情時候
[00:07:09.260 --> 00:07:13.260]  我們在小聯堂樓下的牛皮沙打球
[00:07:13.260 --> 00:07:15.260]  其實現在我都有教練工作
[00:07:15.260 --> 00:07:16.260]  不過不是籃球
[00:07:16.260 --> 00:07:18.260]  是另一種運動
[00:07:18.260 --> 00:07:20.260]  遲些再埋關子
[00:07:20.260 --> 00:07:23.260]  講起差異其實是正常的
[00:07:23.260 --> 00:07:24.260]  另一幅
[00:07:24.260 --> 00:07:25.260]  這幅相
[00:07:25.260 --> 00:07:27.260]  大家可以先看一會
[00:07:27.260 --> 00:07:30.260]  看完後我會問你一條問題
[00:07:30.260 --> 00:07:35.260]  圖中的圓柱體究竟是什麼顏色呢?
[00:07:35.260 --> 00:07:37.260]  你可以拿起自己的手機
[00:07:37.260 --> 00:07:39.260]  拍下這張相
[00:07:39.260 --> 00:07:40.260]  電視機近一點
[00:07:40.260 --> 00:07:42.260]  這張相是網上的
[00:07:42.260 --> 00:07:43.260]  沒有改圖
[00:07:43.260 --> 00:07:44.260]  這張相是沒有改圖
[00:07:44.260 --> 00:07:45.260]  你網上都找到這幅圖
[00:07:45.260 --> 00:07:47.260]  你可以拿起你手機
[00:07:47.260 --> 00:07:48.260]  拍下它
[00:07:48.260 --> 00:07:49.260]  Zoom近一點
[00:07:49.260 --> 00:07:52.260]  再看看圖中的圓柱體
[00:07:52.260 --> 00:07:54.260]  究竟是什麼顏色
[00:07:54.260 --> 00:07:56.260]  我就會告訴大家
[00:07:56.260 --> 00:07:57.260]  答案其實已經顯示了
[00:07:57.260 --> 00:07:58.260]  答案在下面
[00:07:58.260 --> 00:07:59.260]  已經說了
[00:07:59.260 --> 00:08:02.260]  10秒
[00:08:02.260 --> 00:08:06.260]  好
[00:08:06.260 --> 00:08:07.260]  開估了
[00:08:07.260 --> 00:08:10.260]  根據電腦的RGB曲線
[00:08:10.260 --> 00:08:14.260]  你應該看到只有黑色、白色和藍色
[00:08:14.260 --> 00:08:15.260]  沒有紅色
[00:08:15.260 --> 00:08:17.260]  你zoom近一點看的時候
[00:08:17.260 --> 00:08:21.260]  整幅圖中一粒紅色都沒有
[00:08:21.260 --> 00:08:23.260]  是不是你的眼睛有問題呢?
[00:08:23.260 --> 00:08:24.260]  放心
[00:08:24.260 --> 00:08:25.260]  沒問題
[00:08:25.260 --> 00:08:26.260]  你不需要驗眼
[00:08:26.260 --> 00:08:29.260]  因為這是科學可以解釋的
[00:08:29.260 --> 00:08:33.260]  為什麼我們會出現紅色呢?
[00:08:33.260 --> 00:08:36.260]  是因為大腦有一個叫做腦寶
[00:08:36.260 --> 00:08:40.260]  會將我們先人為主的觀念補充上去
[00:08:40.260 --> 00:08:43.260]  如果你從小到大從來沒有接觸過
[00:08:43.260 --> 00:08:46.260]  這個品牌的飲品的時候
[00:08:46.260 --> 00:08:47.260]  你會看到黑色
[00:08:47.260 --> 00:08:49.260]  但如果你曾經接觸過
[00:08:49.260 --> 00:08:51.260]  這個品牌的飲品的時候
[00:08:51.260 --> 00:08:55.260]  你的大腦會幫你解讀這幅圖為紅色
[00:08:55.260 --> 00:08:58.260]  所以有時我們所謂在fact check年代
[00:08:58.260 --> 00:09:00.260]  或者是眼見為真
[00:09:00.260 --> 00:09:02.260]  你拿證據來的時候
[00:09:02.260 --> 00:09:04.260]  即使證據在你面前的時候
[00:09:04.260 --> 00:09:06.260]  但你的大腦都會解讀
[00:09:06.260 --> 00:09:09.260]  因為我們人有視覺的限制性和局限性
[00:09:09.260 --> 00:09:11.260]  我們很多時候會透過大腦
[00:09:11.260 --> 00:09:14.260]  再次詮釋一些資訊給我們為之是真
[00:09:14.260 --> 00:09:18.260]  所以我們有時眼見的未必全部是真相
[00:09:18.260 --> 00:09:20.260]  在做出判斷之前的時候
[00:09:20.260 --> 00:09:22.260]  保持懷疑態度的時候
[00:09:22.260 --> 00:09:25.260]  獲得更多資訊的時候和理解
[00:09:25.260 --> 00:09:27.260]  保持這種開放態度是很重要的
[00:09:27.260 --> 00:09:31.260]  我們經常以為懷疑會令人不信
[00:09:31.260 --> 00:09:34.260]  其實在乎懷疑者的動機和用的方法
[00:09:34.260 --> 00:09:37.260]  懷疑也有可能和我們的感受
[00:09:37.260 --> 00:09:41.260]  和我們的經驗和認知上有矛盾
[00:09:41.260 --> 00:09:45.260]  這種情況也出現在哀歌和詩篇
[00:09:45.260 --> 00:09:48.260]  上帝,你為何離棄我?
[00:09:48.260 --> 00:09:50.260]  為何壞人在此?
[00:09:50.260 --> 00:09:52.260]  為何好人會遭遇這種事情?
[00:09:52.260 --> 00:09:54.260]  為何我會失去某些東西?
[00:09:54.260 --> 00:09:56.260]  為何我得不到某些東西?
[00:09:56.260 --> 00:09:58.260]  亦都出現在智慧文學
[00:09:58.260 --> 00:10:00.260]  譬如約伯記和傳道書
[00:10:00.260 --> 00:10:04.260]  懷疑並不是不健康地拒絕聖經的真理
[00:10:04.260 --> 00:10:07.260]  反而可能是和複雜的現實世界
[00:10:07.260 --> 00:10:10.260]  進行深思熟慮接觸的部分
[00:10:10.260 --> 00:10:14.260]  今天講到就嘗試透過多瑪的三個成長階段
[00:10:14.260 --> 00:10:18.260]  去說明懷疑是為了要知道
[00:10:18.260 --> 00:10:20.260]  懷疑是為了要知道
[00:10:20.260 --> 00:10:22.260]  並不是不知道
[00:10:22.260 --> 00:10:24.260]  對於事情有一定的懷疑是合理的
[00:10:24.260 --> 00:10:27.260]  在懷疑中獲得新的資訊和理解後
[00:10:27.260 --> 00:10:30.260]  才要邁向更堅定的確信
[00:10:30.260 --> 00:10:34.260]  請聽我讀出《約翰福音》20章24至29節
[00:10:34.260 --> 00:10:36.260]  在十二位使徒當中有一個叫低土馬
[00:10:36.260 --> 00:10:38.260]  或者翻譯為馬生的多瑪
[00:10:38.260 --> 00:10:42.260]  耶穌來的時候多瑪並沒有和十一位使徒一起
[00:10:42.260 --> 00:10:44.260]  其他門徒就和多瑪說
[00:10:44.260 --> 00:10:47.260]  我們已經看到主已經復活了
[00:10:47.260 --> 00:10:49.260]  多瑪就和他們說
[00:10:49.260 --> 00:10:52.260]  除非我看到他手上的釘痕
[00:10:52.260 --> 00:10:54.260]  用我的指頭去戳下去
[00:10:54.260 --> 00:10:58.260]  用我的手去戳他的肋旁
[00:10:58.260 --> 00:11:00.260]  我就不會相信了
[00:11:00.260 --> 00:11:03.260]  過了八天,那些門徒又在屋內
[00:11:03.260 --> 00:11:05.260]  多瑪也和他們一起
[00:11:05.260 --> 00:11:09.260]  所有門都關上了,出入口也關上了
[00:11:09.260 --> 00:11:13.260]  耶穌又出現在內室當中
[00:11:13.260 --> 00:11:16.260]  站在當中說,願你們平安
[00:11:16.260 --> 00:11:18.260]  然後耶穌就和多瑪說
[00:11:18.260 --> 00:11:21.260]  來來來,把你的指頭伸到這裡來
[00:11:21.260 --> 00:11:23.260]  去看看我的手
[00:11:23.260 --> 00:11:26.260]  把你的手伸過來,戳進我的肋旁
[00:11:26.260 --> 00:11:28.260]  不要疑惑,總要相信
[00:11:28.260 --> 00:11:31.260]  多瑪就回答對耶穌說
[00:11:31.260 --> 00:11:34.260]  我的主啊,我的上帝
[00:11:34.260 --> 00:11:36.260]  耶穌就和多瑪說
[00:11:36.260 --> 00:11:38.260]  你因為看見了我才相信
[00:11:38.260 --> 00:11:42.260]  如果未看見而相信,就有福
[00:11:42.260 --> 00:11:46.260]  當時這本書寫成的時候
[00:11:46.260 --> 00:11:49.260]  作者稱為耶穌所愛的門徒
[00:11:49.260 --> 00:11:53.260]  學者一般的推論都是耶穌十二使徒之一
[00:11:53.260 --> 00:11:57.260]  但當時的約翰並不是我們想像中現在的愛
[00:11:57.260 --> 00:11:59.260]  哇,充滿愛
[00:11:59.260 --> 00:12:04.260]  因為耶穌當時改名是改得很少人才有
[00:12:04.260 --> 00:12:06.260]  耶穌改名只有三個人
[00:12:06.260 --> 00:12:08.260]  耶穌改名是給彼得
[00:12:08.260 --> 00:12:10.260]  你以後叫盤石
[00:12:10.260 --> 00:12:12.260]  之後還有誰改名呢?
[00:12:12.260 --> 00:12:15.260]  就是這兩兄弟,是亞各和約翰
[00:12:15.260 --> 00:12:17.260]  他們被改名叫伴理奇
[00:12:17.260 --> 00:12:19.260]  意思就是雷的兒子
[00:12:19.260 --> 00:12:22.260]  就是雷的皮像雷一樣
[00:12:22.260 --> 00:12:23.260]  在哪裡看見呢?
[00:12:23.260 --> 00:12:27.260]  當時約翰和師父耶穌去到村莊
[00:12:27.260 --> 00:12:29.260]  村莊不接待耶穌
[00:12:29.260 --> 00:12:31.260]  約翰很生氣
[00:12:31.260 --> 00:12:33.260]  他就好像假借聖旨
[00:12:33.260 --> 00:12:35.260]  他就跟耶穌說
[00:12:35.260 --> 00:12:37.260]  耶穌啊,你不是吩咐我們
[00:12:37.260 --> 00:12:40.260]  可以在下祈禱的時候一把火燒掉所有村民嗎?
[00:12:40.260 --> 00:12:42.260]  耶穌說,當然不是
[00:12:42.260 --> 00:12:44.260]  神的心意不是這樣
[00:12:44.260 --> 00:12:48.260]  所以當時看到約翰並不是大家想像中那麼有愛
[00:12:48.260 --> 00:12:52.260]  是一個很漫長的時間,慢慢地成長
[00:12:52.260 --> 00:12:55.260]  在約翰福音寫俗的時候
[00:12:55.260 --> 00:12:59.260]  教會的成長是漸漸興盛起來
[00:12:59.260 --> 00:13:01.260]  當時內憂外患
[00:13:01.260 --> 00:13:03.260]  因為猶太教記得利益者的時候
[00:13:03.260 --> 00:13:07.260]  本來在會堂的一些祭祀和贖罪
[00:13:07.260 --> 00:13:09.260]  都是要在那裡做
[00:13:09.260 --> 00:13:11.260]  突然離開會堂的時候
[00:13:11.260 --> 00:13:15.260]  耶穌竟然可以跟上帝在一起的時候
[00:13:15.260 --> 00:13:18.260]  那邊完全沒有利益
[00:13:18.260 --> 00:13:20.260]  不單止猶太教的步步進逼
[00:13:20.260 --> 00:13:23.260]  當時的政權也感到威脅
[00:13:23.260 --> 00:13:25.260]  凱撒是主
[00:13:25.260 --> 00:13:30.260]  為什麼一群教徒會稱耶穌是主呢?
[00:13:30.260 --> 00:13:34.260]  在政治上哪有可能有多過一個王呢?
[00:13:34.260 --> 00:13:37.260]  所以當時約翰很擔心
[00:13:37.260 --> 00:13:39.260]  既有內憂,也有外患
[00:13:39.260 --> 00:13:42.260]  也有其他異端的時候
[00:13:42.260 --> 00:13:44.260]  去否定耶穌是神的兒子的身份
[00:13:44.260 --> 00:13:47.260]  所以約翰就寫成這本書
[00:13:47.260 --> 00:13:50.260]  約翰寫這本書的時候,他的文筆也是很優美
[00:13:50.260 --> 00:13:53.260]  因為他在很簡單的結構裡
[00:13:53.260 --> 00:13:55.260]  在序言和結束的時候
[00:13:55.260 --> 00:13:57.260]  整本書分為兩大部分
[00:13:57.260 --> 00:13:59.260]  在序言開始的時候,去到十二章五十節左右
[00:13:59.260 --> 00:14:01.260]  就是一個神蹟之書
[00:14:01.260 --> 00:14:03.260]  列出七大神蹟
[00:14:03.260 --> 00:14:05.260]  神蹟就像一個指向器
[00:14:05.260 --> 00:14:08.260]  讓當時的人,日後的人看到
[00:14:08.260 --> 00:14:12.260]  這些神蹟是看到耶穌的身份
[00:14:12.260 --> 00:14:15.260]  但約翰也很巧妙地利用一個反諷刺法
[00:14:15.260 --> 00:14:17.260]  反諷法的意思就是說
[00:14:17.260 --> 00:14:20.260]  在十九章當時,竟然耶穌被嘲笑
[00:14:20.260 --> 00:14:23.260]  不是吧,你是猶太人的王
[00:14:23.260 --> 00:14:25.260]  但最大的諷刺就是說
[00:14:25.260 --> 00:14:28.260]  竟然這些人都不知道耶穌真正的身份
[00:14:28.260 --> 00:14:30.260]  我們現今有福了
[00:14:30.260 --> 00:14:32.260]  我們現今一打開《楊憂福音》
[00:14:32.260 --> 00:14:35.260]  頭一章的一至三節已經看到耶穌真正的身份
[00:14:35.260 --> 00:14:39.260]  但是當時聖經裡面的場景的人物
[00:14:39.260 --> 00:14:42.260]  還是懵懂不知,都不知道耶穌真正的身份
[00:14:42.260 --> 00:14:44.260]  在這個神蹟之書的時候
[00:14:44.260 --> 00:14:46.260]  第一個神蹟,水變酒
[00:14:46.260 --> 00:14:48.260]  那些門徒當然很厲害
[00:14:48.260 --> 00:14:50.260]  看到這個人行神蹟
[00:14:50.260 --> 00:14:52.260]  這樣也不單止,去到最後第七個神蹟的時候
[00:14:52.260 --> 00:14:55.260]  是最大的神蹟,就是叫死人復活
[00:14:55.260 --> 00:14:58.260]  在歷代以來,沒有一個宗教人士
[00:14:58.260 --> 00:15:01.260]  能夠叫死人,在四天之後能夠復甦
[00:15:01.260 --> 00:15:04.260]  結果行了最大的神蹟的時候
[00:15:04.260 --> 00:15:08.260]  那些門徒都知道耶穌真正的身份
[00:15:08.260 --> 00:15:10.260]  在這個神蹟之書的時候
[00:15:10.260 --> 00:15:12.260]  另一個第二大的部落
[00:15:12.260 --> 00:15:14.260]  就是在十三章,去到最後
[00:15:14.260 --> 00:15:15.260]  就稱為榮耀之書
[00:15:15.260 --> 00:15:19.260]  講述耶穌的時候,如何受苦被凌辱的時候
[00:15:19.260 --> 00:15:22.260]  受難,在彼拉多手下的時候受死
[00:15:22.260 --> 00:15:26.260]  之後復活升天,彰顯到上帝的榮耀
[00:15:26.260 --> 00:15:28.260]  約翰當時記載說
[00:15:28.260 --> 00:15:31.260]  如果我要記下,當時的羊皮卷那麼珍貴
[00:15:31.260 --> 00:15:34.260]  我要記下耶穌的事蹟,哪會全都記下
[00:15:34.260 --> 00:15:36.260]  在選擇性,選材受記錄
[00:15:36.260 --> 00:15:39.260]  目的就是在最後二十章的時候,就是顯明
[00:15:39.260 --> 00:15:42.260]  就是叫當時和歷代以後的人
[00:15:42.260 --> 00:15:45.260]  知道耶穌是神的兒子
[00:15:45.260 --> 00:15:48.260]  因著耶穌的名的時候,能夠得到生命
[00:15:48.260 --> 00:15:50.260]  所以在這個背景的時候
[00:15:50.260 --> 00:15:54.260]  讓我們看到,如何在不同的疑惑階段的時候
[00:15:54.260 --> 00:15:57.260]  我們仍然能夠保持這份相信
