
[00:00:00.000 --> 00:00:02.720]  今天在這裡分享
[00:05:31.720 --> 00:05:33.720]  我們的宗教,我們的信仰是實體
[00:05:33.720 --> 00:05:36.720]  信仰一定產生行為
[00:05:36.720 --> 00:05:39.720]  否則只是空談,不是真信
[00:05:39.720 --> 00:05:41.720]  故此聖經屢次提到
[00:05:41.720 --> 00:05:44.720]  「以著重行來肯定事」
[00:05:44.720 --> 00:05:48.720]  看你的行為來肯定你是
[00:05:48.720 --> 00:05:51.720]  所以有些經文也說
[00:05:51.720 --> 00:05:52.720]  《馬太福音》七章說
[00:05:52.720 --> 00:05:56.720]  「所以憑著他們的果子就可以認出他們來」
[00:05:56.720 --> 00:05:58.720]  他們結了什麼果子,行出了什麼
[00:05:58.720 --> 00:06:00.720]  可以認出他們是誰
[00:06:00.720 --> 00:06:02.720]  《約翰福音》也說
[00:06:02.720 --> 00:06:05.720]  「他們回答耶穌,我們的父是阿伯拉罕,耶穌對他們說
[00:06:05.720 --> 00:06:10.720]  你們約是阿伯拉罕的兒女,就會做阿伯拉罕所做的事」
[00:06:10.720 --> 00:06:13.720]  即是認出你們行出了什麼
[00:06:13.720 --> 00:06:15.720]  就肯定你們的事是什麼
[00:06:15.720 --> 00:06:19.720]  今日我們在經文所書四章十七至三十二節
[00:06:19.720 --> 00:06:20.720]  我讀給大家聽
[00:06:20.720 --> 00:06:23.720]  所以我這樣說,且在主女鄭頌這樣說
[00:06:23.720 --> 00:06:25.720]  你們行事為人,不要像那些外邦人
[00:06:25.720 --> 00:06:27.720]  存一個虛妄的心而活
[00:06:27.720 --> 00:06:30.720]  他們心地分昧,因為自己無知
[00:06:30.720 --> 00:06:34.720]  心裡剛硬,而與上帝所賜的生命隔絕了
[00:06:34.720 --> 00:06:36.720]  既然他們已經麻木了
[00:06:36.720 --> 00:06:40.720]  就放縱情慾,貪婪地行種種污穢的事
[00:06:40.720 --> 00:06:43.720]  但你們從基督學的不是這樣的
[00:06:43.720 --> 00:06:46.720]  如果你們聽過他的道,領了他的教
[00:06:46.720 --> 00:06:48.720]  因為真理就在耶穌裡面
[00:06:48.720 --> 00:06:51.720]  你們要脫去從前的行為,脫去舊我
[00:06:51.720 --> 00:06:55.720]  這個舊我是因私欲的迷惑而漸漸敗壞的
[00:06:55.720 --> 00:06:58.720]  你們要將自己心智更新,並且穿上新我
[00:06:58.720 --> 00:07:01.720]  這個新我是照著上帝的形象做的
[00:07:01.720 --> 00:07:04.720]  從真理來的公義和聖潔
[00:07:04.720 --> 00:07:08.720]  所以你們要棄絕謊言,每個人要與淪蛇說誠實話
[00:07:08.720 --> 00:07:12.720]  因為我們是互為之體,即使生氣也不要犯罪
[00:07:12.720 --> 00:07:16.720]  不可以含怒道日落,不可以被魔鬼留地步
[00:07:16.720 --> 00:07:18.720]  偷竊的不要再偷,總要勤勞
[00:07:18.720 --> 00:07:20.720]  親手做正當的事
[00:07:20.720 --> 00:07:24.720]  這樣才可以將自己有的分給缺乏的人
[00:07:24.720 --> 00:07:26.720]  一句壞話都不可以出口
[00:07:26.720 --> 00:07:29.720]  只要隨著需要說造就人的好話
[00:07:29.720 --> 00:07:31.720]  讓聽見的人得益處
[00:07:31.720 --> 00:07:35.720]  不要使上帝的聖靈擔憂,你們原是受過祂的恩記
[00:07:35.720 --> 00:07:37.720]  等候得救贖的日子來臨
[00:07:37.720 --> 00:07:43.720]  一切苦毒、憤怒、怒恨、讓罵、誹謗和一切惡毒
[00:07:43.720 --> 00:07:45.720]  都要從你們中間除掉
[00:07:45.720 --> 00:07:49.720]  要仁慈相待,全憐憫的心彼此饒恕
[00:07:49.720 --> 00:07:53.720]  正如上帝在基督裡饒恕了你們一樣
[00:07:53.720 --> 00:07:56.720]  要看看背景
[00:07:56.720 --> 00:07:59.720]  很多人說已忽所書
[00:07:59.720 --> 00:08:03.720]  說已忽所幾千年前的地方和現在香港無法比
[00:08:03.720 --> 00:08:07.720]  他們面對的困難和問題和我們都不同
[00:08:07.720 --> 00:08:10.720]  我再翻查一下,又不是這樣
[00:08:10.720 --> 00:08:12.720]  有沒有人去過已忽所?
[00:08:12.720 --> 00:08:14.720]  沒有人去過,我去過兩次
[00:08:14.720 --> 00:08:17.720]  去兩次都不夠,看不完,太大了
[00:08:17.720 --> 00:08:24.720]  已忽所這個地方其實是當年很繁榮的城市
[00:08:24.720 --> 00:08:27.720]  圖中所見,其中一張照片
[00:08:27.720 --> 00:08:31.720]  這個大廈其實是圖書館
[00:08:31.720 --> 00:08:35.720]  相對現在我們中央圖書館的銅鑼灣,這個更大更漂亮
[00:08:35.720 --> 00:08:39.720]  我看回復原圖,原來不是單色的,是彩色的
[00:08:39.720 --> 00:08:41.720]  有很多顏色在裡面
[00:08:41.720 --> 00:08:44.720]  這個圖書館都這麼大
[00:08:44.720 --> 00:08:47.720]  而已忽所是一個崇拜的中心
[00:08:47.720 --> 00:08:49.720]  為什麼說崇拜中心?
[00:08:49.720 --> 00:08:53.720]  因為有很多不同的神廟在裡面
[00:08:53.720 --> 00:08:58.720]  有拜不同的神,各地都來到崇拜中心去拜神
[00:08:58.720 --> 00:09:03.720]  有不同的神,特別有一個很重要或者很大的廟
[00:09:03.720 --> 00:09:05.720]  就是亞底米女神殿
[00:09:05.720 --> 00:09:08.720]  為什麼這麼特別?這麼多人去參拜
[00:09:08.720 --> 00:09:11.720]  因為那裡有一個不道德的敬拜
[00:09:11.720 --> 00:09:18.720]  有1000名妙記,在這裡服侍的妙記
[00:09:18.720 --> 00:09:20.720]  妙記是什麼?
[00:09:20.720 --> 00:09:24.720]  現在說的性交轉運那些
[00:09:24.720 --> 00:09:26.720]  騙你,現在的那些
[00:09:26.720 --> 00:09:30.720]  騙你性交完就會改變,你的命運怎樣怎樣
[00:09:30.720 --> 00:09:34.720]  當時就是這1000名妙記做這些不道德的行為
[00:09:34.720 --> 00:09:36.720]  所以有很多人去
[00:09:36.720 --> 00:09:40.720]  這個圖書館我去的時候,導遊就說
[00:09:40.720 --> 00:09:44.720]  其實有些暗道通往那些妙記
[00:09:44.720 --> 00:09:48.720]  還有這個爾忽所是一個銀行的中心
[00:09:48.720 --> 00:09:50.720]  現在發掘了很多兌換
[00:09:50.720 --> 00:09:54.720]  現在我們香港也是,很多兌換錢幣,兌換外幣的地方
[00:09:54.720 --> 00:09:58.720]  還有一樣東西,它是一個政治庇護所
[00:09:58.720 --> 00:10:00.720]  有一個地方在這裡
[00:10:00.720 --> 00:10:02.720]  以前所說的和平飯店
[00:10:02.720 --> 00:10:05.720]  那些人犯了罪,被關進去就沒有人能抓到你
[00:10:05.720 --> 00:10:09.720]  那裡引致很多愛邦人或者叫做教愛人
[00:10:09.720 --> 00:10:12.720]  來到爾忽所,就逃進去那個地方
[00:10:12.720 --> 00:10:16.720]  所以爾忽所就是一個什麼人都有存在的地方
[00:10:16.720 --> 00:10:21.720]  是一個有崇拜的地方,有一個經濟體系在裡面
[00:10:21.720 --> 00:10:25.720]  所以很多東西都和我們很相似
[00:10:25.720 --> 00:10:30.720]  他們面對的困難和我們現在的現代人面對的困難都差不多
[00:10:30.720 --> 00:10:33.720]  今天用三點和大家講一講
[00:10:33.720 --> 00:10:36.720]  第一就是俗世的型格
[00:10:36.720 --> 00:10:40.720]  俗世型格就是普遍的人是怎樣做事呢?
[00:10:40.720 --> 00:10:44.720]  他們通常是怎樣面對一些事情,他們的反應會是怎樣呢?
[00:10:44.720 --> 00:10:48.720]  第二就是聖徒的對沖,就是和股票的對沖不同
[00:10:48.720 --> 00:10:52.720]  對沖的沖是水,加上中字,混合在一起
[00:10:52.720 --> 00:10:54.720]  便宜的時候再加一點,再混合在一起
[00:10:54.720 --> 00:10:56.720]  這個就不是了,這個就是說
[00:10:56.720 --> 00:11:00.720]  聖徒和外面的做法有什麼不同
[00:11:00.720 --> 00:11:03.720]  這個系列是教會合一系列
[00:11:03.720 --> 00:11:05.720]  最重要的一點就是說
[00:11:05.720 --> 00:11:10.720]  我們所做的和教會做的有所不同
[00:11:10.720 --> 00:11:13.720]  導致我們能夠合一
[00:11:13.720 --> 00:11:16.720]  所以聖徒對沖就是外面的人這樣做
[00:11:16.720 --> 00:11:19.720]  我們教會的人不應該這樣做
[00:11:19.720 --> 00:11:21.720]  剛剛相反地這樣做
[00:11:21.720 --> 00:11:23.720]  稍後會逐個點去講一講
[00:11:23.720 --> 00:11:26.720]  第三就是心態轉變行為
[00:11:26.720 --> 00:11:28.720]  剛才所講的不是只有外表
[00:11:28.720 --> 00:11:31.720]  我們要看行為來肯定我們是
[00:11:31.720 --> 00:11:34.720]  所以我們心態改變的時候,我們行為也會改變
[00:11:34.720 --> 00:11:38.720]  首先講一講世俗的型格是怎樣
[00:11:38.720 --> 00:11:42.720]  17至19節我不再重複讀給大家聽
[00:11:42.720 --> 00:11:45.720]  行事為人,不要像外邦人
[00:11:45.720 --> 00:11:48.720]  要存虛妄心而活,不要心地分昧
[00:11:48.720 --> 00:11:50.720]  這些東西
[00:11:50.720 --> 00:11:53.720]  虛妄行事俗世是怎樣呢
[00:11:53.720 --> 00:11:56.720]  外面的人怎樣虛妄行事呢
[00:11:56.720 --> 00:11:59.720]  很多東西都是著重物質
[00:11:59.720 --> 00:12:02.720]  講自我,講滿足自己
[00:12:02.720 --> 00:12:05.720]  講是否能夠益自己
[00:12:05.720 --> 00:12:08.720]  一件事都要先用這個行事
[00:12:08.720 --> 00:12:11.720]  對我有無益處才去做
[00:12:11.720 --> 00:12:14.720]  其實很多人都是這樣
[00:12:14.720 --> 00:12:16.720]  基督徒也是這樣
[00:12:16.720 --> 00:12:18.720]  那樣東西對我無益,我用來做什麼呢
[00:12:18.720 --> 00:12:20.720]  但我們多一件事
[00:12:20.720 --> 00:12:23.720]  基督信仰很多時候提到的
[00:12:23.720 --> 00:12:27.720]  是為他者的緣故而犧牲自己
[00:12:27.720 --> 00:12:30.720]  這正正是一個相反
[00:12:30.720 --> 00:12:32.720]  我記得很多年前有個弟兄
[00:12:32.720 --> 00:12:36.720]  在一些上市公司工作
[00:12:36.720 --> 00:12:38.720]  年薪很高
[00:12:38.720 --> 00:12:40.720]  回到教會
[00:12:40.720 --> 00:12:45.720]  每次見到他都是坐的士回來
[00:12:45.720 --> 00:12:48.720]  無論是在教堂那邊
[00:12:48.720 --> 00:12:50.720]  崇拜也好,小灶也好
[00:12:50.720 --> 00:12:52.720]  全部都是坐的士回來
[00:12:52.720 --> 00:12:55.720]  以他的年薪來計
[00:12:55.720 --> 00:12:59.720]  其實他可以買一部名貴的跑車都沒有問題
[00:12:59.720 --> 00:13:02.720]  或者請司機都沒有問題
[00:13:02.720 --> 00:13:04.720]  但我跟他談
[00:13:04.720 --> 00:13:07.720]  他覺得坐的士是最便宜的方法
[00:13:07.720 --> 00:13:08.720]  為什麼呢
[00:13:08.720 --> 00:13:10.720]  不用泊車,不用浪費時間
[00:13:10.720 --> 00:13:14.720]  不用租車位
[00:13:14.720 --> 00:13:17.720]  其他人見到就不明白
[00:13:17.720 --> 00:13:21.720]  很趕時間,經常坐的士
[00:13:21.720 --> 00:13:25.720]  他說是最便宜的方法
[00:13:25.720 --> 00:13:27.720]  在他來說,我用得起
[00:13:27.720 --> 00:13:31.720]  年薪高,我付得起有什麼所謂呢
[00:13:31.720 --> 00:13:35.720]  有人問他,他覺得是這樣
[00:13:35.720 --> 00:13:38.720]  有一次有機會跟他談,就分享到
[00:13:38.720 --> 00:13:40.720]  他跟他談完之後
[00:13:40.720 --> 00:13:42.720]  他有改變
[00:13:42.720 --> 00:13:44.720]  他自己不再坐的士
[00:13:44.720 --> 00:13:46.720]  他不趕時間的時候
[00:13:46.720 --> 00:13:50.720]  他坐鐵路,坐巴士
[00:13:50.720 --> 00:13:54.720]  他負擔得起,坐的士
[00:13:54.720 --> 00:13:55.720]  沒所謂
[00:13:55.720 --> 00:13:57.720]  後來原來他將差的
[00:13:57.720 --> 00:14:00.720]  譬如坐的士200,巴士20
[00:14:00.720 --> 00:14:03.720]  他將差的那80元都儲起來
[00:14:03.720 --> 00:14:05.720]  他儲了一個月
[00:14:05.720 --> 00:14:07.720]  他拿去奉獻
[00:14:07.720 --> 00:14:09.720]  他不再為自己的享受
[00:14:09.720 --> 00:14:11.720]  我付得起,為什麼不行
[00:14:11.720 --> 00:14:13.720]  他省了錢
[00:14:13.720 --> 00:14:15.720]  奉獻給有需要的人
[00:14:15.720 --> 00:14:17.720]  這是一個改變
[00:14:17.720 --> 00:14:19.720]  不是純粹自我,滿足自己
[00:14:19.720 --> 00:14:21.720]  自己生活好一點,過得好一點
[00:14:21.720 --> 00:14:23.720]  純粹是這樣想
[00:14:23.720 --> 00:14:25.720]  虛妄行事就是這樣
[00:14:25.720 --> 00:14:28.720]  接著,心地分昧是什麼
[00:14:28.720 --> 00:14:30.720]  有些學者將心地分昧
[00:14:30.720 --> 00:14:32.720]  講了不同類別
[00:14:32.720 --> 00:14:34.720]  我做了一個表給大家看看
[00:14:34.720 --> 00:14:36.720]  心地分昧,又不認識神
[00:14:36.720 --> 00:14:38.720]  這兩樣都是的人
[00:14:38.720 --> 00:14:41.720]  其實不求甚解,什麼都無所謂
[00:14:41.720 --> 00:14:43.720]  沒什麼所謂,一樣東西都無所謂
[00:14:43.720 --> 00:14:46.720]  這類人,其實是最難搞的
[00:14:46.720 --> 00:14:49.720]  以前,我讀書的時候
[00:14:49.720 --> 00:14:52.720]  每個星期都去探訪,去報道
[00:14:52.720 --> 00:14:55.720]  報道完之後,回教會
[00:14:55.720 --> 00:14:57.720]  有份報告要寫
[00:14:57.720 --> 00:14:59.720]  如果看到
[00:14:59.720 --> 00:15:01.720]  寫著很簡單的報告
[00:15:01.720 --> 00:15:03.720]  3S
[00:15:03.720 --> 00:15:05.720]  這些人就很難搞
[00:15:05.720 --> 00:15:07.720]  3S代表什麼
[00:15:07.720 --> 00:15:11.720]  Soft Skin Slick
[00:15:11.720 --> 00:15:13.720]  軟皮蛇
[00:15:13.720 --> 00:15:15.720]  什麼都無所謂
[00:15:15.720 --> 00:15:18.720]  又不認識上帝,沒什麼所謂
[00:15:18.720 --> 00:15:20.720]  我們以為這個很難搞
[00:15:20.720 --> 00:15:22.720]  後來有人寫了4S
[00:15:22.720 --> 00:15:24.720]  4S加上Super
[00:15:24.720 --> 00:15:26.720]  超級軟皮蛇
[00:15:26.720 --> 00:15:28.720]  就更加難搞
[00:15:28.720 --> 00:15:33.720]  我試過向有錢的學生說
[00:15:33.720 --> 00:15:35.720]  無所謂,什麼都無所謂
[00:15:35.720 --> 00:15:37.720]  我有錢,我爸爸有錢,有車開
[00:15:37.720 --> 00:15:38.720]  什麼都無所謂
[00:15:38.720 --> 00:15:40.720]  不認識神,也是心地分昧
[00:15:40.720 --> 00:15:42.720]  第二,仍是罪人
[00:15:42.720 --> 00:15:44.720]  他不是心地分昧
[00:15:44.720 --> 00:15:47.720]  他只是不認識上帝
[00:15:47.720 --> 00:15:49.720]  可能他信了其他宗教
[00:15:49.720 --> 00:15:53.720]  有些人是心地分昧,但不認識上帝
[00:15:53.720 --> 00:15:55.720]  以為認識了真神
[00:15:55.720 --> 00:15:57.720]  但可能只是想得到祝福
[00:15:57.720 --> 00:15:59.720]  可能出民間宗教,祈福
[00:15:59.720 --> 00:16:01.720]  求神拜佛,幫我什麼
[00:16:01.720 --> 00:16:03.720]  有悔有改
[00:16:03.720 --> 00:16:05.720]  真正得救,他不是不認識神
[00:16:05.720 --> 00:16:08.720]  真的找到真神,也不心地分昧
[00:16:08.720 --> 00:16:11.720]  所以這才是真正的得救
[00:16:11.720 --> 00:16:15.720]  第四,無知,心裡剛硬
[00:16:15.720 --> 00:16:18.720]  這裡所說的無知
[00:16:18.720 --> 00:16:21.720]  並不是指他不認識神
[00:16:21.720 --> 00:16:24.720]  這裡說的無知,不是指知識上的無知
[00:16:24.720 --> 00:16:27.720]  他知道有神,但不追求
[00:16:27.720 --> 00:16:29.720]  就像羅馬書說得很重
[00:16:29.720 --> 00:16:30.720]  一句經文,你就明白了
[00:16:30.720 --> 00:16:32.720]  因為他們雖然知道上帝
[00:16:32.720 --> 00:16:35.720]  卻不把上帝當作上帝榮耀他
[00:16:35.720 --> 00:16:37.720]  也不感謝他
[00:16:37.720 --> 00:16:39.720]  他們的思想變為虛妄
[00:16:39.720 --> 00:16:42.720]  無知的心,分暗了
[00:16:42.720 --> 00:16:45.720]  知道有上帝,但不榮耀他
[00:16:45.720 --> 00:16:46.720]  不感謝他
[00:16:46.720 --> 00:16:49.720]  所以這不是不知上帝
[00:16:49.720 --> 00:16:51.720]  不是不認識上帝
[00:16:51.720 --> 00:16:53.720]  所以大家要小心
[00:16:53.720 --> 00:16:55.720]  知道有上帝的人
[00:16:55.720 --> 00:16:58.720]  未必追求上帝
[00:16:58.720 --> 00:17:01.720]  未必生命有改變
[00:17:01.720 --> 00:17:06.720]  甚至站在這裡說道
[00:17:06.720 --> 00:17:10.720]  我可以說很多聖經的知識
[00:17:10.720 --> 00:17:13.720]  我看聖經知識,我看書查書
[00:17:13.720 --> 00:17:15.720]  很多東西都可以說給大家聽
[00:17:15.720 --> 00:17:17.720]  如果我的生命沒有改變
[00:17:17.720 --> 00:17:20.720]  你不只是看我在台上所說的一篇
[00:17:20.720 --> 00:17:22.720]  多有知識
[00:17:22.720 --> 00:17:24.720]  如果我的生命沒有改變
[00:17:24.720 --> 00:17:28.720]  我仍然是一個無知的人
[00:17:28.720 --> 00:17:30.720]  仍然不認識上帝
[00:17:30.720 --> 00:17:34.720]  我的行為沒有因上帝的愛而改變
[00:17:34.720 --> 00:17:36.720]  去愛其他人
[00:17:36.720 --> 00:17:38.720]  所以我怎樣分呢?
[00:17:38.720 --> 00:17:40.720]  有些人說這些就是神棍
[00:17:40.720 --> 00:17:42.720]  站在這裡說,自己做不到
[00:17:42.720 --> 00:17:44.720]  這些就是神棍
[00:17:44.720 --> 00:17:47.720]  怎樣才知道哪些是神棍,哪些不是神棍呢?
[00:17:47.720 --> 00:17:49.720]  我認識的不是很多
[00:17:49.720 --> 00:17:51.720]  我看了很多篇文章
[00:17:51.720 --> 00:17:54.720]  我歸納到有同樣的看法
[00:17:54.720 --> 00:17:58.720]  如果分辨是否神棍
[00:17:58.720 --> 00:18:02.720]  那個人如果經常提及錢
[00:18:02.720 --> 00:18:04.720]  去問你拿錢
[00:18:04.720 --> 00:18:07.720]  很大機會那個就是神棍
[00:18:07.720 --> 00:18:10.720]  如果叫你奉獻給教會當然不是
[00:18:10.720 --> 00:18:13.720]  純粹拿錢問你去給他自己
[00:18:13.720 --> 00:18:15.720]  很大機會那個就是神棍
[00:18:15.720 --> 00:18:16.720]  所以大家小心點
[00:18:16.720 --> 00:18:20.720]  不要當有知識的人就是神職人員
[00:18:20.720 --> 00:18:23.720]  就是一個追求神,愛神的人
[00:18:23.720 --> 00:18:26.720]  所以無知心裡剛硬
[00:18:26.720 --> 00:18:29.720]  我們先看清楚一點,看行為是甚麼
[00:18:29.720 --> 00:18:31.720]  心裡剛硬這個字
[00:18:31.720 --> 00:18:33.720]  其實回到原文看
[00:18:33.720 --> 00:18:36.720]  其實是醫學用字
[00:18:36.720 --> 00:18:38.720]  這個用字我最簡單的方法是
[00:18:38.720 --> 00:18:41.720]  他斷了骨,有些物質走出來
[00:18:41.720 --> 00:18:43.720]  就弄硬了位置
[00:18:43.720 --> 00:18:45.720]  再簡單一點的說法
[00:18:45.720 --> 00:18:47.720]  就是手用得多些位置
[00:18:47.720 --> 00:18:49.720]  手指頭起繭
[00:18:49.720 --> 00:18:51.720]  這個無知角
[00:18:51.720 --> 00:18:53.720]  就是心裡剛硬
[00:18:53.720 --> 00:18:55.720]  這個無知角就是硬的那件事
[00:18:55.720 --> 00:18:59.720]  有一次我跟龍舟隊比賽
[00:18:59.720 --> 00:19:03.720]  有個隊員派一些手物給隊員
[00:19:03.720 --> 00:19:05.720]  我剛剛在隊長後面
[00:19:05.720 --> 00:19:09.720]  他就說我不能戴,戴了我用不到力
[00:19:09.720 --> 00:19:12.720]  他因為練到這裡全部起繭
[00:19:12.720 --> 00:19:14.720]  手掌,為甚麼
[00:19:14.720 --> 00:19:18.720]  沒有感覺,不會再痛
[00:19:18.720 --> 00:19:20.720]  吃著掌
[00:19:20.720 --> 00:19:22.720]  這個是練回來的
[00:19:22.720 --> 00:19:24.720]  所以這個起繭
[00:19:24.720 --> 00:19:26.720]  使你沒有知覺
[00:19:26.720 --> 00:19:28.720]  這個心裡剛硬就是在說這個
[00:19:28.720 --> 00:19:31.720]  那沒有知覺之後會是怎樣呢
[00:19:31.720 --> 00:19:34.720]  去到D,就是良心喪俗
[00:19:34.720 --> 00:19:37.720]  既然他們已經麻木,沒有知覺
[00:19:37.720 --> 00:19:42.720]  就放縱情慾,貪婪地行種種污穢的事
[00:19:42.720 --> 00:19:45.720]  當一個很簡單的流程
[00:19:45.720 --> 00:19:47.720]  當一個信耶穌的人
[00:19:47.720 --> 00:19:49.720]  遇到困難,遇到問題的時候
[00:19:49.720 --> 00:19:51.720]  起初會徬徨,會懷疑
[00:19:51.720 --> 00:19:53.720]  不是的,否定了
[00:19:53.720 --> 00:19:56.720]  然後覺得為甚麼這個信仰幫不了我
[00:19:56.720 --> 00:19:58.720]  我覺得脫離了拘束
[00:19:58.720 --> 00:20:00.720]  每樣都掣肘著我,我要找自由
[00:20:00.720 --> 00:20:02.720]  找自己覺得的自由
[00:20:02.720 --> 00:20:04.720]  然後放縱自己,去享樂
[00:20:04.720 --> 00:20:07.720]  就好像聖經裡面大而小為止
[00:20:07.720 --> 00:20:09.720]  出去放縱,享樂
[00:20:09.720 --> 00:20:12.720]  然後用光了錢,可能覺得虛空
[00:20:12.720 --> 00:20:15.720]  就帶入毀滅之路,然後去到死亡
[00:20:15.720 --> 00:20:17.720]  這是一個很自然的流程
[00:20:17.720 --> 00:20:19.720]  當你麻木的時候就放縱
[00:20:19.720 --> 00:20:21.720]  私慾就會去到死亡
[00:20:21.720 --> 00:20:24.720]  很多不同的見證都說過
[00:20:24.720 --> 00:20:28.720]  浸禮裡面的見證都說過
[00:20:28.720 --> 00:20:31.720]  就是會放縱私慾,去到死亡
[00:20:31.720 --> 00:20:35.720]  這就是由麻木去到良心喪盡
[00:20:35.720 --> 00:20:37.720]  所以小心不要讓自己麻木
[00:20:37.720 --> 00:20:39.720]  在麻木之後就是良心喪盡
[00:20:39.720 --> 00:20:42.720]  就是踏進死亡之路
[00:20:42.720 --> 00:20:46.720]  剛才說完教外人
[00:20:46.720 --> 00:20:48.720]  教內人我們怎樣對沖呢
[00:20:48.720 --> 00:20:51.720]  其實經文本來就分得很好
[00:20:51.720 --> 00:20:53.720]  剛才說的ABCD
[00:20:53.720 --> 00:20:56.720]  是對我們下面的ABCD
[00:20:56.720 --> 00:20:58.720]  俗世剛才說的虛妄行為
[00:20:58.720 --> 00:21:00.720]  我們接著會說
[00:21:00.720 --> 00:21:03.720]  虛妄的行事相反就是學習基督
[00:21:03.720 --> 00:21:07.720]  心理分會就是明白真理的需要
[00:21:07.720 --> 00:21:09.720]  C就是心裡剛硬
[00:21:09.720 --> 00:21:11.720]  就相反我們需要心意更新
[00:21:11.720 --> 00:21:13.720]  剛才說的良心喪盡
[00:21:13.720 --> 00:21:15.720]  我們就需要穿上新人
[00:21:15.720 --> 00:21:19.720]  說一下我們這個聖徒的對沖是怎樣
[00:21:19.720 --> 00:21:23.720]  二十節你們從基督學的不是這樣
[00:21:23.720 --> 00:21:26.720]  我們要以基督為中心
[00:21:26.720 --> 00:21:28.720]  不再以自我為中心
[00:21:28.720 --> 00:21:32.720]  剛才說有什麼對自己好
[00:21:32.720 --> 00:21:33.720]  以自我為中心
[00:21:33.720 --> 00:21:34.720]  去到要學習基督的時候
[00:21:34.720 --> 00:21:36.720]  以基督為中心
[00:21:36.720 --> 00:21:38.720]  怎樣以基督為中心
[00:21:38.720 --> 00:21:41.720]  我們經常說有四個英文字母
[00:21:41.720 --> 00:21:43.720]  WWJD
[00:21:43.720 --> 00:21:45.720]  What will Jesus do
[00:21:45.720 --> 00:21:47.720]  耶穌會怎樣做
