
[00:00:00.000 --> 00:00:06.340]  感謝主又有機會跟大家分享訊息
[00:05:40.820 --> 00:05:44.820]  我們如何錯誤地使用神的姓名呢
[00:05:44.820 --> 00:05:48.820]  我見到神學院的聖經研究學者高明謙博士
[00:05:48.820 --> 00:05:53.820]  他在好幾本著作都有將這一句翻譯
[00:05:53.820 --> 00:06:03.820]  他說:不可舉起,提起,或稱呼你的神耶和華的名於虛浮
[00:06:03.820 --> 00:06:06.820]  虛浮希伯來文sharf
[00:06:06.820 --> 00:06:11.820]  的意思是有to no good purpose的意思
[00:06:11.820 --> 00:06:13.820]  帶著不良目的
[00:06:13.820 --> 00:06:15.820]  我們不要稱呼神
[00:06:15.820 --> 00:06:17.820]  帶著有一個手段
[00:06:17.820 --> 00:06:20.820]  作為一個手段,作為一個工具
[00:06:20.820 --> 00:06:24.820]  而是去做出一些帶有不良目的的事情
[00:06:24.820 --> 00:06:27.820]  這個就是妄稱神的名
[00:06:27.820 --> 00:06:33.820]  舊約裏面我們見到很多假先知的人士
[00:06:33.820 --> 00:06:38.820]  他們正正就是做出妄稱神的名的事情
[00:06:38.820 --> 00:06:42.820]  他們為了達到某一些自己純粹的政治目的
[00:06:42.820 --> 00:06:45.820]  他們沒有被神差遣
[00:06:45.820 --> 00:06:48.820]  就告訴別人他是被神差遣的
[00:06:48.820 --> 00:06:52.820]  沒有被神巧遇過一些異象
[00:06:52.820 --> 00:06:56.820]  他就告訴別人他是被神巧遇了一些異象
[00:06:56.820 --> 00:07:02.820]  主要目的就是講一些合乎當時的君王權貴期望的說話
[00:07:02.820 --> 00:07:05.820]  講出一些政治正確的說話
[00:07:05.820 --> 00:07:09.820]  告訴別人我所講的就是神諭
[00:07:09.820 --> 00:07:13.820]  將人的錯誤歸因於上帝
[00:07:13.820 --> 00:07:19.820]  隨便借助神的名去做自己喜歡的事情
[00:07:19.820 --> 00:07:22.820]  自把自為
[00:07:22.820 --> 00:07:28.820]  換言之,神要藉著第三句真言第三誡提醒我們每一個信徒
[00:07:28.820 --> 00:07:31.820]  我們要很謹慎地使用祂的名字
[00:07:31.820 --> 00:07:34.820]  不可以胡亂高舉祂的名字
[00:07:34.820 --> 00:07:37.820]  因為我們這樣做的時候
[00:07:37.820 --> 00:07:41.820]  就是將神的名扭曲了
[00:07:41.820 --> 00:07:44.820]  變為了我們喜歡的事情
[00:07:44.820 --> 00:07:46.820]  自把自為
[00:07:46.820 --> 00:07:49.820]  今天我們很多信徒很少會這樣高舉
[00:07:49.820 --> 00:07:52.820]  說神感動我,叫我去殺人
[00:07:52.820 --> 00:07:54.820]  或者神感動我,叫我犯奸淫
[00:07:54.820 --> 00:07:56.820]  我們不敢這樣胡亂說
[00:07:56.820 --> 00:07:59.820]  我們知道如果有些人這樣說的時候
[00:07:59.820 --> 00:08:01.820]  他們必定是異端
[00:08:01.820 --> 00:08:04.820]  他們必定是扭曲了這個信仰
[00:08:04.820 --> 00:08:10.820]  但是我們未必每個人都說這些大言不慚的話的同時
[00:08:10.820 --> 00:08:15.820]  我們會不會覺得不說這些話我們就沒事了
[00:08:15.820 --> 00:08:17.820]  我們就應該沒有犯
[00:08:17.820 --> 00:08:21.820]  或者我們已經遵守了神給我們的提醒
[00:08:21.820 --> 00:08:24.820]  是不是這麼簡單呢
[00:08:24.820 --> 00:08:27.820]  因此今天我想邀請大家去思考
[00:08:27.820 --> 00:08:29.820]  留意這三點
[00:08:29.820 --> 00:08:36.820]  當我們思考我們是否忘了稱神的名的時候
[00:08:36.820 --> 00:08:41.820]  我們要留意神的名字所蘊含的意義是什麼
[00:08:41.820 --> 00:08:47.820]  主耶穌基督是渡誠肉身來到我們當中
[00:08:47.820 --> 00:08:53.820]  他怎樣去呈現這個不忘稱神的名呢
[00:08:53.820 --> 00:08:56.820]  而當我們每一天可能背主禱文的時候
[00:08:56.820 --> 00:08:58.820]  我們第一句
[00:08:58.820 --> 00:09:02.820]  我們都要我們在天上的父
[00:09:02.820 --> 00:09:05.820]  願人都尊你的名為聖
[00:09:05.820 --> 00:09:07.820]  當我們都這樣背的時候
[00:09:07.820 --> 00:09:10.820]  尊主的名為聖的身體力行
[00:09:10.820 --> 00:09:14.820]  怎樣去活出來呢
[00:09:14.820 --> 00:09:16.820]  主禱文第一句
[00:09:16.820 --> 00:09:18.820]  我們在天上的父
[00:09:18.820 --> 00:09:21.820]  願人都尊你的名為聖
[00:09:21.820 --> 00:09:25.820]  原來古往今來我們很多時候都會高舉神的名
[00:09:25.820 --> 00:09:27.820]  我們特別在祈禱的時候
[00:09:27.820 --> 00:09:30.820]  還有我們在醫治的時候
[00:09:30.820 --> 00:09:35.820]  甚至我們有牧者去趕鬼
[00:09:35.820 --> 00:09:39.820]  去祝福都會高舉神的名
[00:09:39.820 --> 00:09:42.820]  但是主耶穌基督的名我們經常都說
[00:09:42.820 --> 00:09:46.820]  我們祈禱的時候我們奉主耶穌基督的名去求
[00:09:46.820 --> 00:09:51.820]  在我們日常生活中實在很多時候都會出現的事情
[00:09:51.820 --> 00:09:54.820]  當我們高舉主耶穌基督的名的時候
[00:09:54.820 --> 00:09:56.820]  我們知道我們在做什麼
[00:09:56.820 --> 00:10:00.820]  因為知道主耶穌基督的名是什麼意思嗎
[00:10:00.820 --> 00:10:04.820]  主耶穌基督的名是耶和華的拯救
[00:10:04.820 --> 00:10:07.820]  當我們去背主禱文的時候
[00:10:07.820 --> 00:10:09.820]  當我們去祈禱的時候
[00:10:09.820 --> 00:10:11.820]  奉主耶穌基督的名的時候
[00:10:11.820 --> 00:10:13.820]  我們很清楚
[00:10:13.820 --> 00:10:16.820]  這位主耶穌基督是來拯救我的
[00:10:16.820 --> 00:10:20.820]  我也相信他不會丟下我們不理的
[00:10:20.820 --> 00:10:23.820]  他必然會拯救我們脫離我們的困境
[00:10:23.820 --> 00:10:26.820]  所以我們祈禱的時候我們去呼求他的名
[00:10:26.820 --> 00:10:29.820]  是很正常的,是沒有問題的
[00:10:29.820 --> 00:10:32.820]  我們又看看其他地方
[00:10:32.820 --> 00:10:35.820]  聖經裡面都有其他的
[00:10:35.820 --> 00:10:40.820]  當神去改變人的生命方向的時候
[00:10:40.820 --> 00:10:44.820]  他都會在名字上做一些事情
[00:10:44.820 --> 00:10:47.820]  例如我們很熟悉的阿伯蘭
[00:10:47.820 --> 00:10:49.820]  他成為阿伯拉罕
[00:10:49.820 --> 00:10:53.820]  瓦割他成為以色列
[00:10:53.820 --> 00:10:57.820]  又當我們熟悉的路德記裡面的拿俄米
[00:10:57.820 --> 00:11:01.820]  他原本的名字叫做可喜
[00:11:01.820 --> 00:11:06.820]  他之後丈夫和兒子都相繼離世
[00:11:06.820 --> 00:11:08.820]  他回到自己的地方
[00:11:08.820 --> 00:11:11.820]  他叫別人不要再叫他做拿俄米了
[00:11:11.820 --> 00:11:13.820]  因為他一點都不快樂
[00:11:13.820 --> 00:11:17.820]  他邀請別人叫他做馬拉
[00:11:17.820 --> 00:11:19.820]  是苦的意思
[00:11:19.820 --> 00:11:22.820]  我們在聖經裡面都看到
[00:11:22.820 --> 00:11:26.820]  名字是神看重的
[00:11:26.820 --> 00:11:32.820]  神又怎樣讓我們認識他的名呢?
[00:11:32.820 --> 00:11:36.820]  神是很看重他自己的名字
[00:11:36.820 --> 00:11:43.820]  特別在摩西第一次去接觸這位耶和華神的時候
[00:11:43.820 --> 00:11:47.820]  耶和華神這樣跟摩西說
[00:11:47.820 --> 00:11:52.820]  你去告訴以色列人
[00:11:52.820 --> 00:11:55.820]  當我要去拯救他們出埃及的時候
[00:11:55.820 --> 00:11:58.820]  他們問你是誰
[00:11:58.820 --> 00:12:00.820]  你這樣告訴他們
[00:12:00.820 --> 00:12:02.820]  耶和華你們祖宗的神
[00:12:02.820 --> 00:12:04.820]  就是阿伯拉罕的神
[00:12:04.820 --> 00:12:06.820]  以撒的神
[00:12:06.820 --> 00:12:08.820]  瓦割的神
[00:12:08.820 --> 00:12:11.820]  差遣我到你們這裡來
[00:12:11.820 --> 00:12:13.820]  這是我的名直到永遠
[00:12:13.820 --> 00:12:18.820]  這也是我的稱號直到萬代
[00:12:18.820 --> 00:12:24.820]  神要我們按摩西如此去稱呼他的名字的時候
[00:12:24.820 --> 00:12:28.820]  其實是要每一個聽到這段經文去聯想起
[00:12:28.820 --> 00:12:32.820]  神是那位創造天地的主
[00:12:32.820 --> 00:12:35.820]  神是那位超越時間空間的主
[00:12:35.820 --> 00:12:38.820]  因為他不單只是這個時代的阿伯拉罕的神
[00:12:38.820 --> 00:12:40.820]  他也是瓦割時代的神
[00:12:40.820 --> 00:12:42.820]  是以撒時代的神
[00:12:42.820 --> 00:12:44.820]  他是超越時間空間的
[00:12:44.820 --> 00:12:46.820]  並且他是恆久不變的
[00:12:46.820 --> 00:12:49.820]  他由阿伯拉罕時代到現在要拯救你們
[00:12:49.820 --> 00:12:51.820]  我都是那份心意
[00:12:51.820 --> 00:12:54.820]  要去彰顯我的拯救和祝福
[00:12:54.820 --> 00:12:56.820]  要去賜恩典
[00:12:56.820 --> 00:13:02.820]  賜福我是守約斯慈愛的上帝
[00:13:02.820 --> 00:13:06.820]  當我們認真去看上帝的名字的時候
[00:13:06.820 --> 00:13:11.820]  我們又想起我們基督徒的名字
[00:13:11.820 --> 00:13:13.820]  當我們告訴自己我是基督徒
[00:13:13.820 --> 00:13:17.820]  又或者別人告訴我們你是基督徒
[00:13:17.820 --> 00:13:23.820]  我們又會在一個什麼光景裡面呢
[00:13:23.820 --> 00:13:26.820]  很多人都覺得我的名字很難寫
[00:13:26.820 --> 00:13:29.820]  陳秉怡
[00:13:29.820 --> 00:13:31.820]  很小的時候
[00:13:31.820 --> 00:13:36.820]  我爸爸和我去見老師
[00:13:36.820 --> 00:13:39.820]  老師都會特別問我爸爸
[00:13:39.820 --> 00:13:42.820]  為什麼你給兒子改了一個這麼難寫的名字
[00:13:42.820 --> 00:13:44.820]  這麼多筆劃
[00:13:44.820 --> 00:13:46.820]  我爸爸通常都會說
[00:13:46.820 --> 00:13:49.820]  是啊,我查字典查回來的
[00:13:49.820 --> 00:13:53.820]  那我又查一下字典
[00:13:53.820 --> 00:13:56.820]  丙是丙成的意思
[00:13:56.820 --> 00:14:00.820]  接受並且奉行命令或者指示
[00:14:00.820 --> 00:14:02.820]  兒是什麼呢
[00:14:02.820 --> 00:14:06.820]  兒是中國古代的精銅製器的通稱
[00:14:06.820 --> 00:14:08.820]  是好像那些頂
[00:14:08.820 --> 00:14:12.820]  上面刻了很多的天條和規則
[00:14:12.820 --> 00:14:14.820]  是要人去遵守的
[00:14:14.820 --> 00:14:16.820]  作為基督徒的父親
[00:14:16.820 --> 00:14:18.820]  我估計
[00:14:18.820 --> 00:14:20.820]  他很想他的兒子
[00:14:20.820 --> 00:14:23.820]  都是一個願意聽神話
[00:14:23.820 --> 00:14:32.820]  願意按照神的心意去生活的一個基督徒
[00:14:32.820 --> 00:14:35.820]  去到中學的時候
[00:14:35.820 --> 00:14:38.820]  我不是很喜歡這個名字
[00:14:38.820 --> 00:14:41.820]  因為丙字
[00:14:41.820 --> 00:14:44.820]  丙是被人擊打的意思
[00:14:44.820 --> 00:14:48.820]  很多時候我都被人改了名字
[00:14:48.820 --> 00:14:50.820]  說得很粗俗的
[00:14:50.820 --> 00:14:52.820]  我都不敢在台上說這麼多
[00:14:52.820 --> 00:14:54.820]  我很想逃避這個名字
[00:14:54.820 --> 00:14:56.820]  有時候有些童工大聲叫我丙兒
[00:14:56.820 --> 00:14:58.820]  我也不知道應不應他
[00:14:58.820 --> 00:15:01.820]  令我勾起這個丙字
[00:15:01.820 --> 00:15:03.820]  不過不要緊
[00:15:03.820 --> 00:15:05.820]  當我長大的時候
[00:15:05.820 --> 00:15:07.820]  我開始明白一件事
[00:15:07.820 --> 00:15:11.820]  就是人怎樣看待你
[00:15:11.820 --> 00:15:17.820]  其實是跟你的品格有關
[00:15:17.820 --> 00:15:20.820]  就算你的名字改得多好聽多有意思
[00:15:20.820 --> 00:15:24.820]  如果你的品格跟名字不相稱的時候
[00:15:24.820 --> 00:15:29.820]  人始終都會找些方法找些位置去嘲笑你
[00:15:29.820 --> 00:15:32.820]  你的名字就是特別容易被人嘲笑的地方
[00:15:32.820 --> 00:15:34.820]  當你心存驕傲
[00:15:34.820 --> 00:15:36.820]  當你目中無人
[00:15:36.820 --> 00:15:39.820]  當你開口埋口都會得罪人
[00:15:39.820 --> 00:15:41.820]  當你的主觀性很強
[00:15:41.820 --> 00:15:44.820]  很喜歡偏袒和偏待人
[00:15:44.820 --> 00:15:50.820]  很多人就會自然而然用你的名字去開玩笑
[00:15:50.820 --> 00:15:54.820]  所以我經常都要提醒自己
[00:15:54.820 --> 00:16:00.820]  我要學主耶穌基督這麼柔和謙卑
[00:16:00.820 --> 00:16:03.820]  因為基督徒的行事為人
[00:16:03.820 --> 00:16:05.820]  可以高舉神的姓名
[00:16:05.820 --> 00:16:09.820]  亦都可以褻瀆神的名
[00:16:09.820 --> 00:16:11.820]  不可枉稱神的名
[00:16:11.820 --> 00:16:14.820]  正正是邀請我們每一個基督徒
[00:16:14.820 --> 00:16:16.820]  我們檢視自己的生命
[00:16:16.820 --> 00:16:20.820]  有沒有真真正正活在主耶穌基督的救恩裏面
[00:16:20.820 --> 00:16:23.820]  我們是否在效法主耶穌基督
[00:16:23.820 --> 00:16:27.820]  來到世間所呈現的那份柔和謙卑呢?
[00:16:27.820 --> 00:16:31.820]  有沒有讓我們跟微信者的距離拉近
[00:16:31.820 --> 00:16:33.820]  是因為那個福音
[00:16:33.820 --> 00:16:36.820]  而不是因為其他東西呢?
[00:16:36.820 --> 00:16:38.820]  因為我們的行為決定了
[00:16:38.820 --> 00:16:42.820]  我們邀請對方相信的內容
[00:16:42.820 --> 00:16:44.820]  我們每一個基督徒
[00:16:44.820 --> 00:16:46.820]  我們的行為決定了
[00:16:46.820 --> 00:16:51.820]  我們邀請對方相信的內容
[00:16:51.820 --> 00:16:54.820]  因此這個反思的問題
[00:16:54.820 --> 00:16:56.820]  都很值得大家去留意
[00:16:56.820 --> 00:17:01.820]  很多時候我們在家人的身邊
[00:17:01.820 --> 00:17:04.820]  在我們工作的環境
[00:17:04.820 --> 00:17:06.820]  我們經常都會以為
[00:17:06.820 --> 00:17:08.820]  很難傳到福音
[00:17:08.820 --> 00:17:11.820]  很難告訴他我是基督徒
[00:17:11.820 --> 00:17:15.820]  這樣跟不可忘稱神的名
[00:17:15.820 --> 00:17:18.820]  有沒有直接的關係呢?
[00:17:18.820 --> 00:17:24.820]  或者都值得我們去思考一下
[00:17:24.820 --> 00:17:26.820]  主耶穌基督
[00:17:26.820 --> 00:17:29.820]  主耶穌基督是Living Word
[00:17:29.820 --> 00:17:32.820]  祂是一個來到世間展現
[00:17:32.820 --> 00:17:35.820]  怎樣去落實神
[00:17:35.820 --> 00:17:41.820]  要我們每一個做到的那位主耶穌
[00:17:41.820 --> 00:17:44.820]  很多時候我們看到福音書
[00:17:44.820 --> 00:17:46.820]  都嘗試去表達
[00:17:46.820 --> 00:17:48.820]  主耶穌是那位尼塞亞
[00:17:48.820 --> 00:17:50.820]  是那位君王
[00:17:50.820 --> 00:17:54.820]  是那位來到世上的受高者
[00:17:54.820 --> 00:17:59.820]  主耶穌基督怎樣呈現這個君王的名呢?
[00:17:59.820 --> 00:18:02.820]  馬可福音11章7-10
[00:18:02.820 --> 00:18:06.820]  剛剛敬拜隊都跟我們唱過和撒拿那段經文
[00:18:06.820 --> 00:18:11.820]  主耶穌基督騎著驢驅進入耶路撒冷的聖城
[00:18:11.820 --> 00:18:16.820]  當地上擺滿群眾的衣服
[00:18:16.820 --> 00:18:19.820]  耶穌就騎在驢上
[00:18:19.820 --> 00:18:22.820]  驢就走在衣服上
[00:18:22.820 --> 00:18:24.820]  有很多人揮動樹枝
[00:18:24.820 --> 00:18:30.820]  高呼和撒拿奉主名來的應當稱頌
[00:18:30.820 --> 00:18:35.820]  這個騎著驢驅進入耶路撒冷聖城的情景
[00:18:35.820 --> 00:18:40.820]  不是一個普普通通歡迎的儀式
[00:18:40.820 --> 00:18:42.820]  鋪在地上的衣服
[00:18:42.820 --> 00:18:44.820]  驢子行在旗上
[00:18:44.820 --> 00:18:46.820]  夾道歡呼
[00:18:46.820 --> 00:18:53.820]  整個的情景其實跟大衛高納所羅門王的情景是一致的
[00:18:53.820 --> 00:18:59.820]  當大衛督定所羅門要成為繼承人的時候
[00:18:59.820 --> 00:19:03.820]  他叫了撒督濟斯和拿丹仙之
[00:19:03.820 --> 00:19:07.820]  安排所羅門騎在他的驢驢上
[00:19:07.820 --> 00:19:09.820]  下到基訓這個地方
[00:19:09.820 --> 00:19:11.820]  接受高納繼承他的王位
[00:19:11.820 --> 00:19:14.820]  成為以色列全國的王
[00:19:14.820 --> 00:19:19.820]  這個情景主耶穌基督再一次呈現出來
[00:19:19.820 --> 00:19:24.820]  一個被高納的君王尼塞亞
[00:19:24.820 --> 00:19:26.820]  是世界的王
[00:19:26.820 --> 00:19:29.820]  但是我們這位主
[00:19:29.820 --> 00:19:34.820]  他沒有隨從群眾和世界的期望去做這個君王
[00:19:34.820 --> 00:19:38.820]  他確實認了他是尼塞亞這個名號
[00:19:38.820 --> 00:19:42.820]  但是他是按著上帝的心意去生活
[00:19:42.820 --> 00:19:46.820]  一個被高者的使命是怎樣的呢
[00:19:46.820 --> 00:19:50.820]  非以逆人乃逆於人
[00:19:50.820 --> 00:19:54.820]  不是坐在寶座上犯來張口
[00:19:54.820 --> 00:19:57.820]  依來張守
[00:19:57.820 --> 00:20:00.820]  而是跪下為門徒洗腳
[00:20:00.820 --> 00:20:03.820]  不是使人來膜拜他求他的時候
[00:20:03.820 --> 00:20:06.820]  他就讓他們心想事成
[00:20:06.820 --> 00:20:10.820]  而是他成就救恩釘在十字架上
[00:20:10.820 --> 00:20:14.820]  當主耶穌基督進入聖城的時候
[00:20:14.820 --> 00:20:22.820]  和世人認為他是君王的名號所呈現的景象
[00:20:22.820 --> 00:20:25.820]  其實一點都不相似
[00:20:25.820 --> 00:20:27.820]  這個名號
[00:20:27.820 --> 00:20:30.820]  這個世人給耶穌的名號
[00:20:30.820 --> 00:20:34.820]  世人以為他是地上君王的名號
[00:20:34.820 --> 00:20:38.820]  今天和我們作為信徒有什麼關係呢
[00:20:38.820 --> 00:20:42.820]  我們在世界上都有很多的名號
[00:20:42.820 --> 00:20:46.820]  很多人都會給我們不同的稱呼
[00:20:46.820 --> 00:20:48.820]  有些是很抬舉性的
[00:20:48.820 --> 00:20:51.820]  有些都很俠義的
[00:20:51.820 --> 00:20:55.820]  有些我們覺得是貶低了我們
[00:20:55.820 --> 00:20:57.820]  但是無論如何
[00:20:57.820 --> 00:20:59.820]  我們今天坐在這裡
[00:20:59.820 --> 00:21:01.820]  我們聽到有人叫我們做基督徒
[00:21:01.820 --> 00:21:04.820]  聽到告訴我們我們這群是神的兒女
[00:21:04.820 --> 00:21:07.820]  是神國的子民
[00:21:07.820 --> 00:21:10.820]  我們所思所想所作的
[00:21:10.820 --> 00:21:14.820]  和這個名號和神的聖名
[00:21:14.820 --> 00:21:17.820]  有沒有直接的關係呢
[00:21:17.820 --> 00:21:20.820]  主耶穌透過他的來臨
[00:21:20.820 --> 00:21:24.820]  揭示了神對罪人的心腸
[00:21:24.820 --> 00:21:27.820]  他彰顯了那份犧牲的愛
[00:21:27.820 --> 00:21:29.820]  然後他怎樣呢
[00:21:29.820 --> 00:21:31.820]  他猜險門徒
[00:21:31.820 --> 00:21:32.820]  即是我們
[00:21:32.820 --> 00:21:34.820]  去到不同的地方
[00:21:34.820 --> 00:21:38.820]  去告訴人知道神是誰
[00:21:38.820 --> 00:21:41.820]  神的名聲就透過我們每一個人的生命
[00:21:41.820 --> 00:21:44.820]  去呈現出來神是誰
[00:21:44.820 --> 00:21:46.820]  要這個呈現
[00:21:46.820 --> 00:21:48.820]  要全世界都知道
[00:21:48.820 --> 00:21:50.820]  要每一個人都知道
[00:21:50.820 --> 00:21:53.820]  以至救恩可以臨到世界
[00:21:53.820 --> 00:21:57.820]  神的國可以降臨
[00:21:57.820 --> 00:21:59.820]  不忘稱神的名
[00:21:59.820 --> 00:22:04.820]  是效法我們主耶穌基督尊神的名為聖
[00:22:04.820 --> 00:22:05.820]  這個提醒
[00:22:05.820 --> 00:22:08.820]  當我們每一個願意作主門徒
[00:22:08.820 --> 00:22:10.820]  願意被神去猜險
[00:22:10.820 --> 00:22:12.820]  作主的門徒
[00:22:12.820 --> 00:22:15.820]  讓萬國萬民都能夠作主門徒的時候
[00:22:15.820 --> 00:22:18.820]  這個就是主耶穌基督要呈現
[00:22:18.820 --> 00:22:21.820]  亦都是給我們每一個的教導
[00:22:21.820 --> 00:22:24.820]  亦都是他藉著他的生命
[00:22:24.820 --> 00:22:30.820]  去持守不要忘稱神的名的教導
[00:22:30.820 --> 00:22:34.820]  今天非以逆人乃逆於人
[00:22:34.820 --> 00:22:36.820]  我們會不會只是擺得高高在上
