
[00:00:00.000 --> 00:00:03.000]  好 各位弟兄姊妹晚安
[00:04:12.000 --> 00:04:15.000]  或者你問你旁邊的人
[00:04:15.000 --> 00:04:16.000]  你問他有沒有夢想
[00:04:16.000 --> 00:04:18.000]  看他怎樣回答你
[00:04:18.000 --> 00:04:25.000]  夢想是成為人生命中其中一個重要的動力
[00:04:25.000 --> 00:04:27.000]  我不知道你想起夢想
[00:04:27.000 --> 00:04:29.000]  你想起一些什麼人物
[00:04:29.000 --> 00:04:30.000]  當我想起夢想的時候
[00:04:30.000 --> 00:04:32.000]  我就想起一個很偉大的人物
[00:04:32.000 --> 00:04:34.000]  叫做馬丁路德金
[00:04:34.000 --> 00:04:35.000]  Martin Luther King
[00:04:35.000 --> 00:04:37.000]  他有一個很重要的演講
[00:04:37.000 --> 00:04:38.000]  是什麼?
[00:04:38.000 --> 00:04:39.000]  I have a dream
[00:04:39.000 --> 00:04:40.000]  我有一個夢
[00:04:40.000 --> 00:04:42.000]  他的夢是什麼?
[00:04:42.000 --> 00:04:44.000]  這段節錄裡他說
[00:04:44.000 --> 00:04:45.000]  我有一個夢
[00:04:45.000 --> 00:04:47.000]  我希望我四個小朋友有一天
[00:04:47.000 --> 00:04:48.000]  在這個地方
[00:04:48.000 --> 00:04:49.000]  在這個角度裡
[00:04:49.000 --> 00:04:54.000]  不需要再因為他膚色而被人批評和論斷
[00:04:54.000 --> 00:04:56.000]  他是一個黑人的牧師
[00:04:56.000 --> 00:04:58.000]  當年在美國裡
[00:04:58.000 --> 00:05:01.000]  黑人和白人分得很清楚
[00:05:01.000 --> 00:05:03.000]  階級觀念很強的
[00:05:03.000 --> 00:05:06.000]  白人似乎比黑人高一等
[00:05:06.000 --> 00:05:08.000]  他在上帝裡的理想就覺得
[00:05:08.000 --> 00:05:12.000]  每個人在上帝裡都應該平等
[00:05:12.000 --> 00:05:16.000]  所以他不斷地為黑人去爭取一些權益
[00:05:16.000 --> 00:05:20.000]  當然到了最終的時候
[00:05:20.000 --> 00:05:22.000]  他甚至擺上了他的生命
[00:05:22.000 --> 00:05:25.000]  因為他有一個夢想
[00:05:25.000 --> 00:05:27.000]  最終因為他的努力
[00:05:27.000 --> 00:05:32.000]  真的能夠為黑人爭取平權
[00:05:32.000 --> 00:05:35.000]  我有一個夢
[00:05:35.000 --> 00:05:37.000]  你有沒有一個夢?
[00:05:37.000 --> 00:05:38.000]  可能你會說
[00:05:38.000 --> 00:05:39.000]  這麼偉大的人物
[00:05:39.000 --> 00:05:41.000]  歷史偉人和我有什麼關係?
[00:05:41.000 --> 00:05:42.000]  不要緊
[00:05:42.000 --> 00:05:43.000]  我們說一些落地的
[00:05:43.000 --> 00:05:45.000]  很實在的
[00:05:45.000 --> 00:05:47.000]  有沒有看過這部電影?
[00:05:47.000 --> 00:05:49.000]  知道是什麼嗎?
[00:05:49.000 --> 00:05:53.000]  少林足球
[00:05:53.000 --> 00:05:55.000]  我相信九成的香港人都會看過
[00:05:55.000 --> 00:05:57.000]  它是一個經典的名句
[00:05:57.000 --> 00:05:58.000]  知道是什麼嗎?
[00:05:58.000 --> 00:06:00.000]  如果一個人沒有夢想
[00:06:00.000 --> 00:06:01.000]  就好像什麼?
[00:06:01.000 --> 00:06:03.000]  如同鹹魚一樣
[00:06:03.000 --> 00:06:04.000]  有沒有吃過鹹魚?
[00:06:04.000 --> 00:06:05.000]  廣東人
[00:06:05.000 --> 00:06:06.000]  鹹魚是什麼?
[00:06:06.000 --> 00:06:07.000]  硬滑滑
[00:06:07.000 --> 00:06:08.000]  死固固
[00:06:08.000 --> 00:06:09.000]  但可能有時也好吃
[00:06:09.000 --> 00:06:10.000]  有些人也喜歡吃
[00:06:10.000 --> 00:06:13.000]  他說如果一個人沒有夢想
[00:06:13.000 --> 00:06:15.000]  就像人生中的鹹魚一樣
[00:06:15.000 --> 00:06:17.000]  又沒有生命力
[00:06:17.000 --> 00:06:19.000]  又硬又死固固
[00:06:19.000 --> 00:06:21.000]  是不是?
[00:06:21.000 --> 00:06:24.000]  有時夢想是能夠幫助一個人
[00:06:24.000 --> 00:06:26.000]  向著一個目標
[00:06:26.000 --> 00:06:27.000]  帶著力量
[00:06:27.000 --> 00:06:30.000]  帶著夢想在當中去進發
[00:06:30.000 --> 00:06:32.000]  是有生命力的
[00:06:33.000 --> 00:06:36.000]  你有沒有這份生命力繼續前進?
[00:06:36.000 --> 00:06:38.000]  或者再問多一點
[00:06:38.000 --> 00:06:40.000]  差不多三十年前
[00:06:40.000 --> 00:06:42.000]  二十多年前有一個廣告這樣說
[00:06:42.000 --> 00:06:44.000]  他說只要有夢想
[00:06:44.000 --> 00:06:48.000]  你懂不懂不代表什麼
[00:06:48.000 --> 00:06:49.000]  是不是?
[00:06:49.000 --> 00:06:52.000]  你可能知道網上有很多舊的廣告
[00:06:52.000 --> 00:06:55.000]  只要有夢想
[00:06:55.000 --> 00:06:57.000]  凡事可成真
[00:06:57.000 --> 00:06:59.000]  香港電訊
[00:07:01.000 --> 00:07:03.000]  很深入民心
[00:07:03.000 --> 00:07:05.000]  有夢想
[00:07:05.000 --> 00:07:08.000]  我們就能夠等到有實現的一天
[00:07:08.000 --> 00:07:10.000]  但你沒有夢想
[00:07:10.000 --> 00:07:13.000]  你永遠都等不到有這一天
[00:07:13.000 --> 00:07:16.000]  或者追尋夢想的過程
[00:07:16.000 --> 00:07:17.000]  是一點也不容易
[00:07:17.000 --> 00:07:20.000]  但只要你願意敢於尋找夢想
[00:07:20.000 --> 00:07:24.000]  你就有機會見到它成真的一天
[00:07:24.000 --> 00:07:28.000]  夢想是不是一些有錢人
[00:07:28.000 --> 00:07:29.000]  或者年輕人
[00:07:29.000 --> 00:07:31.000]  或者一帆風順的專利?
[00:07:31.000 --> 00:07:32.000]  不是
[00:07:32.000 --> 00:07:35.000]  《聖經》中有一個人叫阿比斯
[00:07:35.000 --> 00:07:37.000]  他是一個有夢想的人
[00:07:37.000 --> 00:07:42.000]  但他出生一點也不是充滿很多榮譽
[00:07:42.000 --> 00:07:46.000]  甚至他的名字被他母親改為阿比斯
[00:07:46.000 --> 00:07:49.000]  帶來痛苦的人
[00:07:49.000 --> 00:07:51.000]  如果你母親改你的名字
[00:07:51.000 --> 00:07:53.000]  你就是氣他一輩子
[00:07:53.000 --> 00:07:58.000]  但正正就是在一個這樣的處境下
[00:07:58.000 --> 00:07:59.000]  出生的人
[00:07:59.000 --> 00:08:02.000]  但他的禱告是甚麼?
[00:08:02.000 --> 00:08:05.000]  甚願你賜福於我
[00:08:05.000 --> 00:08:07.000]  擴張我的境界
[00:08:07.000 --> 00:08:10.000]  他所看見的不是當前的困難和挑戰
[00:08:10.000 --> 00:08:13.000]  是祈求上帝能夠擴張他的境界
[00:08:13.000 --> 00:08:16.000]  擴張他的眼界
[00:08:16.000 --> 00:08:21.000]  能夠為上帝成就更多更多的夢想
[00:08:21.000 --> 00:08:25.000]  就算是一個出生卑微
[00:08:25.000 --> 00:08:29.000]  甚至被母親認定為人帶來痛苦的人
[00:08:29.000 --> 00:08:33.000]  他仍然敢於在上帝裏求夢想
[00:08:33.000 --> 00:08:37.000]  我相信在座大部份的人
[00:08:37.000 --> 00:08:39.000]  可能比他出生更加好
[00:08:39.000 --> 00:08:44.000]  你敢不敢於在上帝尋找夢想?
[00:08:44.000 --> 00:08:46.000]  要成就夢想的時候
[00:08:46.000 --> 00:08:47.000]  三件事
[00:08:47.000 --> 00:08:50.000]  第一,你為誰成就夢想?
[00:08:50.000 --> 00:08:52.000]  為你自己?
[00:08:52.000 --> 00:08:55.000]  你希望別人能夠看到你成就夢想
[00:08:55.000 --> 00:08:57.000]  為你換來掌聲?
[00:08:57.000 --> 00:09:02.000]  還是你願意讓別人從你身上看見基督是誰?
[00:09:02.000 --> 00:09:05.000]  今天尋找追尋夢想的過程裏面
[00:09:05.000 --> 00:09:06.000]  是有很多艱辛
[00:09:06.000 --> 00:09:08.000]  只要你願意堅持願意的等候
[00:09:08.000 --> 00:09:10.000]  你總是會看見成真的一天
[00:09:10.000 --> 00:09:13.000]  今天你的眼睛看見甚麼?
[00:09:13.000 --> 00:09:17.000]  看見即是過程裏面充滿很多艱辛困難
[00:09:17.000 --> 00:09:18.000]  還是你看見
[00:09:18.000 --> 00:09:21.000]  今天上帝願意與你同在?
[00:09:21.000 --> 00:09:24.000]  就好像拿彈葉的一樣
[00:09:24.000 --> 00:09:26.000]  我們進入到經文的時候
[00:09:26.000 --> 00:09:29.000]  今天我們說的是經文的約翰福音第一章
[00:09:29.000 --> 00:09:30.000]  約翰福音第一章
[00:09:30.000 --> 00:09:32.000]  我們很多人都懂得背一點點
[00:09:32.000 --> 00:09:34.000]  頭一句是怎樣說的?
[00:09:34.000 --> 00:09:37.000]  「太初有道,道與上帝同在,道就是上帝」
[00:09:37.000 --> 00:09:38.000]  是說甚麼?
[00:09:38.000 --> 00:09:39.000]  耶穌基督的來臨
[00:09:39.000 --> 00:09:40.000]  他說耶穌基督是甚麼?
[00:09:40.000 --> 00:09:47.000]  「這生命就是人的光,光照在黑暗裏面,黑暗卻沒有成個光」
[00:09:47.000 --> 00:09:50.000]  他開宗明義就說耶穌是誰?
[00:09:50.000 --> 00:09:55.000]  耶穌由太初到現在就是那份光
[00:09:55.000 --> 00:10:00.000]  是要為人的生命,黑暗的生命帶來光輝和光芒
[00:10:00.000 --> 00:10:03.000]  大家要留意一件事,大家要幫幫忙
[00:10:03.000 --> 00:10:05.000]  一會兒可能要計算一下
[00:10:05.000 --> 00:10:07.000]  他在說第幾天
[00:10:07.000 --> 00:10:09.000]  他用日子來劃分
[00:10:09.000 --> 00:10:12.000]  一開始就說第二天
[00:10:12.000 --> 00:10:14.000]  施浸約翰出場
[00:10:14.000 --> 00:10:17.000]  施浸約翰是為耶穌開路做先鋒那位
[00:10:17.000 --> 00:10:21.000]  約翰看見耶穌來到他的面前
[00:10:21.000 --> 00:10:22.000]  就說耶穌是誰?
[00:10:22.000 --> 00:10:26.000]  「耶穌就是上帝的羔羊,這是第二天」
[00:10:26.000 --> 00:10:29.000]  然後又過了一天,就是第幾天?
[00:10:29.000 --> 00:10:33.000]  第三天,施浸約翰和兩個門徒
[00:10:33.000 --> 00:10:35.000]  就是耶穌親自呼召的頭兩個門徒
[00:10:35.000 --> 00:10:38.000]  一個叫彼得,一個叫安德烈站在那裏
[00:10:38.000 --> 00:10:40.000]  見到耶穌就說耶穌是誰?
[00:10:40.000 --> 00:10:43.000]  「這真是上帝的羔羊」
[00:10:43.000 --> 00:10:45.000]  這個是第三天
[00:10:46.000 --> 00:10:48.000]  然後去到這段經文
[00:10:48.000 --> 00:10:51.000]  又過了一天,就是第四天
[00:10:51.000 --> 00:10:54.000]  「耶穌去到加拉利見到斐力就內跟從我」
[00:10:54.000 --> 00:10:56.000]  然後再叫拿達葉出場
[00:10:56.000 --> 00:10:58.000]  然後在拿達葉身上
[00:10:58.000 --> 00:11:00.000]  他要指示拿達葉要看到甚麼?
[00:11:00.000 --> 00:11:05.000]  「你們將要看見天開了,上帝的使者在人子的身上上去下來」
[00:11:05.000 --> 00:11:07.000]  天開了是一個甚麼景象?
[00:11:07.000 --> 00:11:10.000]  前兩個星期不是烏雲密佈嗎?
[00:11:10.000 --> 00:11:13.000]  天開了的意思就是在很多烏雲裏面
[00:11:13.000 --> 00:11:15.000]  打開了一個缺口
[00:11:15.000 --> 00:11:18.000]  光就從這些烏雲裏面照射出來
[00:11:18.000 --> 00:11:19.000]  照亮大地
[00:11:19.000 --> 00:11:21.000]  這就類似天開了的景象
[00:11:21.000 --> 00:11:23.000]  亦都是在說一個光
[00:11:23.000 --> 00:11:26.000]  為一個黑暗的世代帶來光明
[00:11:26.000 --> 00:11:28.000]  所以說著說著
[00:11:28.000 --> 00:11:29.000]  說到第四天
[00:11:29.000 --> 00:11:30.000]  其實由開初說
[00:11:30.000 --> 00:11:32.000]  「這就是太初有道」
[00:11:32.000 --> 00:11:33.000]  即是耶穌
[00:11:33.000 --> 00:11:34.000]  祂就是那份光
[00:11:34.000 --> 00:11:36.000]  要為人的生命帶來光芒
[00:11:36.000 --> 00:11:38.000]  數著數著數到第四天
[00:11:38.000 --> 00:11:40.000]  很多色經學者就說
[00:11:40.000 --> 00:11:42.000]  其實《約翰福音》第一章裏面
[00:11:42.000 --> 00:11:46.000]  就類似創世紀的創造秩序的
[00:11:46.000 --> 00:11:48.000]  一樣的文體所記載
[00:11:48.000 --> 00:11:50.000]  說到第四天創造
[00:11:50.000 --> 00:11:52.000]  天地第四天創造甚麼?
[00:11:52.000 --> 00:11:56.000]  創世紀第一章
[00:11:56.000 --> 00:11:58.000]  第四天是甚麼?
[00:11:58.000 --> 00:12:00.000]  不要緊,有Powerpoint給大家看
[00:12:00.000 --> 00:12:03.000]  創世紀第一章17到第19節
[00:12:03.000 --> 00:12:05.000]  「上帝把這色光體擺在天空
[00:12:05.000 --> 00:12:08.000]  照在地上,管理晝夜,分別光暗
[00:12:08.000 --> 00:12:09.000]  上帝看為好的
[00:12:09.000 --> 00:12:12.000]  有晚上有早晨,這是第四天」
[00:12:12.000 --> 00:12:14.000]  第四天就是光體的出現
[00:12:14.000 --> 00:12:19.000]  光體的出現能夠分辨甚麼是光和暗
[00:12:19.000 --> 00:12:23.000]  當在《約翰福音》說到第四天
[00:12:23.000 --> 00:12:25.000]  由一開始說到現在
[00:12:25.000 --> 00:12:28.000]  亦不斷地說耶穌是甚麼?
[00:12:28.000 --> 00:12:31.000]  耶穌就是那份光
[00:12:31.000 --> 00:12:36.000]  太初由創世之先一直下來的光
[00:12:38.000 --> 00:12:41.000]  耶穌呼召肥力來跟從我
[00:12:41.000 --> 00:12:44.000]  是一個命令式的預計
[00:12:44.000 --> 00:12:45.000]  不是讓他選擇
[00:12:45.000 --> 00:12:47.000]  是告訴你要這樣去做
[00:12:47.000 --> 00:12:49.000]  究竟一個跟從耶穌的人
[00:12:49.000 --> 00:12:52.000]  要做些甚麼事情?
[00:12:52.000 --> 00:12:55.000]  耶穌在往後《約翰福音》裏面
[00:12:55.000 --> 00:12:57.000]  第八章再一次強調
[00:12:57.000 --> 00:12:59.000]  祂是甚麼身份?
[00:12:59.000 --> 00:13:01.000]  祂說「我就是世界的光
[00:13:01.000 --> 00:13:03.000]  跟從我的人」是甚麼人?
[00:13:03.000 --> 00:13:06.000]  「必不在黑暗裏,卻要得著生命的光」
[00:13:06.000 --> 00:13:08.000]  跟從耶穌基督的人
[00:13:08.000 --> 00:13:10.000]  他本身是不是光?
[00:13:10.000 --> 00:13:11.000]  他不是光
[00:13:11.000 --> 00:13:13.000]  但從這個光裏面
[00:13:13.000 --> 00:13:16.000]  他要得著這份真正生命的光
[00:13:16.000 --> 00:13:18.000]  所以每一個跟從耶穌基督的人
[00:13:18.000 --> 00:13:22.000]  就是去反照耶穌基督那份光輝
[00:13:22.000 --> 00:13:25.000]  一個願意為主成就夢想的人
[00:13:25.000 --> 00:13:28.000]  不是讓人從你的身上看見你自己
[00:13:28.000 --> 00:13:32.000]  是要從你的身上看見耶穌是誰
[00:13:32.000 --> 00:13:34.000]  因為你本身不是光
[00:13:34.000 --> 00:13:38.000]  你只是反照這份光
[00:13:38.000 --> 00:13:41.000]  所以當我們說要去成就夢想
[00:13:41.000 --> 00:13:43.000]  我們為主成就夢想
[00:13:43.000 --> 00:13:48.000]  是要讓人從我們追尋夢想的過程裏面
[00:13:48.000 --> 00:13:51.000]  能夠看見耶穌是真光
[00:13:51.000 --> 00:13:55.000]  在百多年前
[00:13:55.000 --> 00:13:56.000]  有一個宣教士
[00:13:56.000 --> 00:13:59.000]  一個來自英國的年輕女孩
[00:13:59.000 --> 00:14:01.000]  當她十多歲的時候
[00:14:01.000 --> 00:14:04.000]  她就隻身去到中國福州
[00:14:04.000 --> 00:14:08.000]  在當中做傳福音宣教的工作
[00:14:08.000 --> 00:14:11.000]  當年的中國仍然未是那麼繁榮
[00:14:11.000 --> 00:14:14.000]  是一個窮鄉僻壤的地方
[00:14:14.000 --> 00:14:17.000]  她就帶著一個從上帝而來的夢想
[00:14:17.000 --> 00:14:20.000]  走到一個窮鄉僻壤的地方
[00:14:20.000 --> 00:14:22.000]  夢想只有一個
[00:14:22.000 --> 00:14:26.000]  她就是要將福音帶進去中國當中
[00:14:26.000 --> 00:14:28.000]  過程裏面艱不艱辛?
[00:14:28.000 --> 00:14:30.000]  絕對艱辛,絕對困難
[00:14:30.000 --> 00:14:34.000]  但她將她的一生留在當地
[00:14:34.000 --> 00:14:37.000]  用生命去見證上帝
[00:14:37.000 --> 00:14:39.000]  用生命要告訴別人
[00:14:39.000 --> 00:14:43.000]  耶穌就是世界的真光
[00:14:43.000 --> 00:14:47.000]  她有一句名句叫為己無所求
[00:14:47.000 --> 00:14:49.000]  但她為主求一切
[00:14:49.000 --> 00:14:51.000]  她不是一個沒有夢想的人
[00:14:51.000 --> 00:14:55.000]  她有夢想,但她的夢想不是為自己所求
[00:14:55.000 --> 00:14:58.000]  她的夢想是為主所求
[00:14:58.000 --> 00:15:03.000]  因為她的生命不是讓人記得認識她
[00:15:03.000 --> 00:15:05.000]  她的生命是要讓人看得見
[00:15:05.000 --> 00:15:08.000]  耶穌基督是誰
[00:15:08.000 --> 00:15:11.000]  所以她的生命在影響當代裏面
[00:15:11.000 --> 00:15:14.000]  很多中國的屬靈的偉人
[00:15:14.000 --> 00:15:16.000]  包括有宋尚哲、魏拓星
[00:15:16.000 --> 00:15:20.000]  全部都深受這位宣教士所影響
[00:15:20.000 --> 00:15:23.000]  她正正就是彰顯著一樣東西
[00:15:23.000 --> 00:15:25.000]  她是一個有夢想的人
[00:15:25.000 --> 00:15:27.000]  但她的夢想不是為自己所求
[00:15:27.000 --> 00:15:32.000]  她的夢想是願意為主去作見證
[00:15:32.000 --> 00:15:35.000]  層次高很多
[00:15:35.000 --> 00:15:41.000]  今天你是否願意為主去求夢想呢
[00:15:41.000 --> 00:15:46.000]  之後拿達葉的出場
[00:15:46.000 --> 00:15:48.000]  因為肥力遇見了耶穌
[00:15:48.000 --> 00:15:50.000]  耶穌也呼召肥力
[00:15:50.000 --> 00:15:54.000]  然後他就介紹給他的朋友拿達葉
[00:15:54.000 --> 00:15:57.000]  這個就是摩西的律法書
[00:15:57.000 --> 00:15:59.000]  或者先知書所記
[00:15:59.000 --> 00:16:01.000]  來自拿撒勒的耶穌
[00:16:01.000 --> 00:16:04.000]  你快點來看看吧
[00:16:04.000 --> 00:16:08.000]  然後拿達葉說了一句無奈的話
[00:16:08.000 --> 00:16:13.000]  拿撒勒可以出到什麼好東西
[00:16:13.000 --> 00:16:17.000]  大家要記住拿達葉的夢想是什麼
[00:16:17.000 --> 00:16:19.000]  當時以色列亡國
[00:16:19.000 --> 00:16:20.000]  沒有作者的國家
[00:16:20.000 --> 00:16:21.000]  沒有作者的身份
[00:16:21.000 --> 00:16:22.000]  在羅馬帝國統治下
[00:16:22.000 --> 00:16:26.000]  面對很多壓迫挑戰甚至迫害
[00:16:26.000 --> 00:16:28.000]  二等公民
[00:16:28.000 --> 00:16:32.000]  他很想來自舊約
[00:16:32.000 --> 00:16:34.000]  預言一個尼塞亞的出現
[00:16:34.000 --> 00:16:36.000]  一個君王好像騎著白馬
[00:16:36.000 --> 00:16:38.000]  很威風帶著千軍萬馬
[00:16:38.000 --> 00:16:40.000]  拯救自己的百姓
[00:16:40.000 --> 00:16:41.000]  於水深火熱之中
[00:16:41.000 --> 00:16:43.000]  他就帶著一個夢想
[00:16:43.000 --> 00:16:45.000]  希望有一天能夠出現
[00:16:45.000 --> 00:16:47.000]  但當他望一望耶穌
[00:16:47.000 --> 00:16:49.000]  什麼水
[00:16:49.000 --> 00:16:53.000]  拿撒勒能夠出到什麼好東西
[00:16:53.000 --> 00:16:56.000]  和他所帶著的期望
[00:16:56.000 --> 00:16:58.000]  有很大的落差
[00:16:58.000 --> 00:17:01.000]  既然朋友叫我來
[00:17:01.000 --> 00:17:02.000]  叫我來看
[00:17:02.000 --> 00:17:03.000]  我就過來看
[00:17:03.000 --> 00:17:05.000]  當拿達葉走去望一望的時候
[00:17:05.000 --> 00:17:08.000]  耶穌對他說了一句很重要的話
[00:17:08.000 --> 00:17:12.000]  這真是以色列人他心裡沒有鬼
[00:17:12.000 --> 00:17:14.000]  這句話有什麼重要
[00:17:14.000 --> 00:17:16.000]  說回他的夢想
[00:17:16.000 --> 00:17:20.000]  他帶著一個民族的夢想
[00:17:20.000 --> 00:17:22.000]  而耶穌看到第一句話
[00:17:22.000 --> 00:17:25.000]  你真是一個以色列人
[00:17:25.000 --> 00:17:29.000]  他好像知道他在想什麼
