
[00:00:00.000 --> 00:00:03.080]  好,各位弟兄姊妹,平安
[00:04:23.080 --> 00:04:25.600]  你們的天賦都知道
[00:04:25.600 --> 00:04:28.440]  你們要先求上帝的國和它的義
[00:04:28.440 --> 00:04:30.800]  這些東西都要加給你們了
[00:04:30.800 --> 00:04:33.440]  所以不要為明天憂慮
[00:04:33.440 --> 00:04:36.000]  因為明天自有明天的憂慮
[00:04:36.000 --> 00:04:38.280]  一天的難處一天當就夠了
[00:04:38.280 --> 00:04:42.640]  這是《麥太福音》六章二十四至三十四節
[00:04:43.560 --> 00:04:45.000]  這段經文…
[00:04:45.000 --> 00:04:46.760]  其實詩歌裡有得唱
[00:04:46.760 --> 00:04:49.240]  大家一定不會陌生
[00:04:49.240 --> 00:04:50.880]  你在崇拜、小組裡
[00:04:50.880 --> 00:04:52.440]  甚至個人靈修時
[00:04:52.440 --> 00:04:55.240]  聽詩歌也好,看經文、靈修資料也好
[00:04:55.240 --> 00:04:57.240]  看過、聽過無數次
[00:04:57.240 --> 00:05:01.440]  今天我收到要用這段經文
[00:05:01.440 --> 00:05:05.840]  去說的主題是「真憂憂,約出壓力」
[00:05:05.840 --> 00:05:10.240]  憂憂是很舒服、自在的憂憂
[00:05:10.240 --> 00:05:11.560]  約出壓力
[00:05:11.640 --> 00:05:14.840]  但坦白說,按大家在座
[00:05:14.840 --> 00:05:17.080]  對這段經文的熟悉程度
[00:05:17.080 --> 00:05:20.560]  按這段經文在教會內外的普及程度
[00:05:20.560 --> 00:05:22.120]  按道理,如果這段經文
[00:05:22.120 --> 00:05:25.920]  真的能解決我們的憂慮、壓力
[00:05:25.920 --> 00:05:27.880]  其實我們早就不會再有壓力
[00:05:27.880 --> 00:05:30.200]  不會再憂慮了,對吧
[00:05:30.200 --> 00:05:32.440]  但現在我們的處境是
[00:05:32.440 --> 00:05:36.440]  我們真實仍然身處很多憂慮和壓力
[00:05:36.440 --> 00:05:39.080]  所以問題就來了
[00:05:39.720 --> 00:05:42.760]  經文不是教導我們不要憂慮嗎
[00:05:42.760 --> 00:05:45.840]  上帝不是同在供應給我們嗎
[00:05:45.840 --> 00:05:47.280]  聖經不是能幫助我
[00:05:47.280 --> 00:05:50.240]  面對我眼前的困難和憂慮嗎
[00:05:50.240 --> 00:05:52.600]  為何我們越來越感覺到
[00:05:52.600 --> 00:05:54.800]  這個不要憂慮的經文
[00:05:54.800 --> 00:05:57.880]  無法回應我正面對的處境
[00:05:57.880 --> 00:06:00.920]  是經文出現了問題
[00:06:00.920 --> 00:06:03.840]  是經文無法回應我的處境
[00:06:03.840 --> 00:06:06.360]  還是有甚麼問題出現了
[00:06:08.280 --> 00:06:10.720]  不論大家對這段經文有多熟悉
[00:06:10.720 --> 00:06:13.280]  我們都要由經文說起
[00:06:13.280 --> 00:06:16.560]  今天我們讀的《馬太福音》六章24至34節
[00:06:16.560 --> 00:06:18.680]  是《馬太福音》中
[00:06:18.680 --> 00:06:22.840]  寄述耶穌登山講論的其中一部分
[00:06:22.840 --> 00:06:25.440]  祂上了山,然後說了一大堆話
[00:06:25.440 --> 00:06:26.920]  這就是一部分
[00:06:26.920 --> 00:06:28.440]  整個登山講論
[00:06:28.440 --> 00:06:33.200]  其實橫跨了《馬太福音》第五至第七章
[00:06:33.200 --> 00:06:35.040]  其中包含了我們很熟悉的
[00:06:35.040 --> 00:06:37.520]  八福、主禱文的教導
[00:06:38.120 --> 00:06:40.520]  而今天這部分的教導
[00:06:40.520 --> 00:06:42.000]  耶穌先說第一件事
[00:06:42.000 --> 00:06:44.440]  就是人不能服侍兩個主
[00:06:44.440 --> 00:06:46.720]  耶穌在這裡用的
[00:06:46.720 --> 00:06:49.200]  很明顯是當時奴隸制度
[00:06:49.200 --> 00:06:53.080]  或奴隸服侍主人的觀念概念
[00:06:53.080 --> 00:06:54.720]  作為一個奴僕、奴隸
[00:06:54.720 --> 00:06:59.280]  當然不能同時服侍或屬於兩個主人
[00:06:59.280 --> 00:07:01.360]  這不僅是誠信的問題
[00:07:01.360 --> 00:07:04.640]  更加是時間和資源分配的問題
[00:07:04.640 --> 00:07:07.400]  你嘗試想像一下
[00:07:07.480 --> 00:07:08.440]  我們現在沒有奴隸
[00:07:08.440 --> 00:07:11.160]  但你想像一下現代人的家庭
[00:07:11.160 --> 00:07:14.640]  家庭可能也會聘用一個外籍傭工
[00:07:14.640 --> 00:07:15.800]  有沒有一個外籍傭工
[00:07:15.800 --> 00:07:18.960]  可以同時受僱於兩個僱主
[00:07:18.960 --> 00:07:21.720]  但同時服侍兩個僱主
[00:07:21.720 --> 00:07:23.520]  是服服帖帖的
[00:07:23.520 --> 00:07:25.040]  中國人有句說話
[00:07:25.040 --> 00:07:27.160]  信德歌情下一句是甚麼
[00:07:27.160 --> 00:07:28.680]  「失數矣」
[00:07:28.680 --> 00:07:32.280]  人總不可能如魚雄掌,兩死兼得
[00:07:32.280 --> 00:07:37.040]  而耶穌在這裡提出一個二選一的狀況
[00:07:37.120 --> 00:07:39.240]  要麼服侍上帝
[00:07:39.240 --> 00:07:41.760]  要麼服侍財富或財產
[00:07:41.760 --> 00:07:47.720]  然後耶穌繼續演繹他的教導
[00:07:47.720 --> 00:07:52.120]  他說「你們不要憂慮吃甚麼、穿甚麼」
[00:07:52.120 --> 00:07:54.840]  「喝甚麼」
[00:07:54.840 --> 00:07:56.520]  「你們想想天上的飛鳥」
[00:07:56.520 --> 00:07:59.200]  「它們不需要種植、不需要收割」
[00:07:59.200 --> 00:08:02.360]  「更加不需要把剩下的食物儲起來」
[00:08:02.360 --> 00:08:05.360]  「就像要耕種、儲糧的農夫一樣」
[00:08:05.440 --> 00:08:09.120]  「但你看看天父仍然讓他們有充足的食物」
[00:08:09.120 --> 00:08:10.360]  「你又看看你們」
[00:08:10.360 --> 00:08:13.080]  「你們不是比雀鳥矜貴很多嗎」
[00:08:13.080 --> 00:08:16.760]  「天父又怎會置你們的需要於不顧」
[00:08:16.760 --> 00:08:20.120]  然後耶穌繼續用百合花作為他的講論
[00:08:20.120 --> 00:08:24.160]  「你們為甚麼要為你們穿甚麼衣服而憂慮」
[00:08:24.160 --> 00:08:26.320]  「你們看看野地裡的百合花」
[00:08:26.320 --> 00:08:28.320]  「它們不需要付出任何勞動」
[00:08:28.320 --> 00:08:30.880]  「它們不需要為任何事擔憂」
[00:08:30.880 --> 00:08:32.280]  「天父就已經賜了它」
[00:08:32.360 --> 00:08:35.280]  「給所羅門重要華麗的衣服」
[00:08:35.280 --> 00:08:36.800]  「給那些花穿」
[00:08:36.800 --> 00:08:40.360]  甚至耶穌再進一步罵那些人
[00:08:40.360 --> 00:08:43.440]  他說「你們的信心真的很小」
[00:08:43.440 --> 00:08:44.360]  「那些野草」
[00:08:44.360 --> 00:08:48.640]  「它們生出來就是要當柴火燒的」
[00:08:48.640 --> 00:08:50.200]  「但即使如此」
[00:08:50.200 --> 00:08:54.840]  「天父仍然刻意把這些野草做得漂亮」
[00:08:54.840 --> 00:08:58.720]  「何況你們這些生來是有目的」
[00:08:58.720 --> 00:09:00.200]  「有原因的人」
[00:09:01.520 --> 00:09:03.520]  「既然如此,你們就不要憂慮」
[00:09:03.520 --> 00:09:06.400]  「不要再說明天有甚麼可以吃」
[00:09:06.400 --> 00:09:07.840]  「明天有甚麼可以喝」
[00:09:07.840 --> 00:09:09.680]  「明天有甚麼可以穿」
[00:09:09.680 --> 00:09:12.520]  「這些事都是外邦人才會求的」
[00:09:12.520 --> 00:09:13.280]  「你們的需要」
[00:09:13.280 --> 00:09:15.560]  「你們天父早就知道了」
[00:09:15.560 --> 00:09:20.480]  其實我們也明白經文
[00:09:20.480 --> 00:09:22.640]  我剛才再演繹一次前
[00:09:22.640 --> 00:09:24.960]  其實弟兄姊妹,你按字面
[00:09:24.960 --> 00:09:26.560]  你也已經明白了經文的意思
[00:09:26.560 --> 00:09:30.200]  我們也知道神有供應飛鳥、花朵
[00:09:30.280 --> 00:09:33.960]  我們也知道求這求那是外邦人的習慣
[00:09:33.960 --> 00:09:34.640]  我們也知道
[00:09:34.640 --> 00:09:35.960]  上帝知道我們有需要
[00:09:35.960 --> 00:09:37.800]  我們怎會不知道,對吧
[00:09:37.800 --> 00:09:40.080]  但事實是我們仍然經歷上帝
[00:09:40.080 --> 00:09:43.120]  沒有把我們的需要都供應給我們
[00:09:43.120 --> 00:09:45.600]  我們仍然覺得我們很缺乏
[00:09:45.600 --> 00:09:47.480]  我們仍然為我們所經歷的
[00:09:47.480 --> 00:09:48.720]  我們面對的很多壓力
[00:09:48.720 --> 00:09:50.600]  我們感到很擔憂
[00:09:50.600 --> 00:09:53.920]  所以我們為我們所經歷的
[00:09:53.920 --> 00:09:56.600]  我們覺得好像跟經文脫節了
[00:09:56.600 --> 00:09:59.680]  我們覺得經文無法為我們的處境
[00:09:59.760 --> 00:10:01.080]  帶來一條出路
[00:10:01.080 --> 00:10:08.320]  於是我們要再仔細看今天的經文
[00:10:08.320 --> 00:10:10.800]  問大家一個問題
[00:10:10.800 --> 00:10:12.640]  耶穌這一連串的教導
[00:10:12.640 --> 00:10:15.600]  其實是對一群甚麼人說的
[00:10:15.600 --> 00:10:17.000]  耶穌這一連串的教導
[00:10:17.000 --> 00:10:18.680]  是對一群甚麼人說的
[00:10:18.680 --> 00:10:23.760]  如果我們打開聖經
[00:10:23.760 --> 00:10:25.760]  你看看前一點的經文
[00:10:25.760 --> 00:10:28.720]  我們找回整段登山講論
[00:10:28.800 --> 00:10:30.400]  最初、最初
[00:10:30.400 --> 00:10:33.240]  即第五章甚至第四章的最後
[00:10:33.240 --> 00:10:37.040]  那些來到耶穌面前的人
[00:10:37.040 --> 00:10:40.520]  是一群來自加里里、底加坡里
[00:10:40.520 --> 00:10:44.120]  耶路撒冷、猶太、約旦河的東邊的人
[00:10:44.120 --> 00:10:45.720]  換句話說
[00:10:45.720 --> 00:10:48.480]  他們是來自以色列地不同的地方
[00:10:48.480 --> 00:10:50.400]  不同城市的人
[00:10:50.400 --> 00:10:54.680]  而那些人在耶穌治好了各種疾病
[00:10:54.680 --> 00:10:56.280]  和疼痛的、被鬼附的
[00:10:56.280 --> 00:10:58.400]  癲癇的、癱瘓的
[00:10:58.480 --> 00:11:02.160]  治好了這群人後來跟隨耶穌
[00:11:02.160 --> 00:11:04.320]  換言之,那些來到耶穌面前的人
[00:11:04.320 --> 00:11:06.840]  聽耶穌的登山講論的人
[00:11:06.840 --> 00:11:10.960]  除了本來就在跟隨耶穌的門徒外
[00:11:10.960 --> 00:11:15.320]  可能就是那些剛被耶穌治好了病的人
[00:11:15.320 --> 00:11:16.800]  和他們的親屬
[00:11:16.800 --> 00:11:19.760]  還有一些冒名而來想要得到醫治
[00:11:19.760 --> 00:11:21.560]  或者因為對耶穌的身分
[00:11:21.560 --> 00:11:23.040]  而教導好奇的人
[00:11:23.040 --> 00:11:24.040]  是一群這樣的人
[00:11:24.040 --> 00:11:26.160]  來到耶穌面前聽他的教導
[00:11:27.520 --> 00:11:29.480]  看過聖經的我們都知道
[00:11:29.480 --> 00:11:30.680]  或者這幾年經常說
[00:11:30.680 --> 00:11:33.360]  跟隨耶穌的人從來不是有社會地位
[00:11:33.360 --> 00:11:35.080]  有權有勢的人
[00:11:35.080 --> 00:11:37.400]  凡是出現這些有錢人的時候
[00:11:37.400 --> 00:11:40.000]  聖經會特別提及他們
[00:11:40.000 --> 00:11:41.080]  耶穌吸引來到的人
[00:11:41.080 --> 00:11:43.920]  或者主要在地上的時間服侍的
[00:11:43.920 --> 00:11:46.520]  主動接觸的
[00:11:46.520 --> 00:11:49.360]  都是貧窮人、邊緣人
[00:11:49.360 --> 00:11:52.560]  就像剛剛耶穌治好了病的人
[00:11:52.560 --> 00:11:54.720]  被鬼附的人、癱瘓的人一樣
[00:11:55.920 --> 00:11:58.440]  這些人沒有甚麼財富
[00:11:58.440 --> 00:12:00.080]  他們有三餐飽足
[00:12:00.080 --> 00:12:01.120]  有基本的生活
[00:12:01.120 --> 00:12:03.520]  可能已經有心滿意足了
[00:12:03.520 --> 00:12:05.360]  至於那些跟隨耶穌
[00:12:05.360 --> 00:12:08.280]  或者跟隨了耶穌一段時間的門徒
[00:12:08.280 --> 00:12:10.080]  仔細想想
[00:12:10.080 --> 00:12:12.400]  那些門徒早就為了跟隨耶穌
[00:12:12.400 --> 00:12:15.800]  而放下了他們的工作、家庭和生活
[00:12:15.800 --> 00:12:17.200]  跟隨耶穌過一個漂流
[00:12:17.200 --> 00:12:19.040]  只吃一餐的生活
[00:12:19.040 --> 00:12:22.240]  而突然間會…
[00:12:22.240 --> 00:12:24.280]  耶穌這個登山講論
[00:12:24.360 --> 00:12:27.520]  還是剛才說的這段不要憂慮的經文
[00:12:27.520 --> 00:12:30.240]  就是對著一群這樣的人說
[00:12:30.240 --> 00:12:32.480]  亦因為這樣
[00:12:32.480 --> 00:12:35.160]  在這個不要憂慮的講論中
[00:12:35.160 --> 00:12:39.040]  其實耶穌一直都是圍繞著
[00:12:39.040 --> 00:12:41.680]  人的基本需要來說
[00:12:41.680 --> 00:12:45.640]  基本的吃、喝和穿
[00:12:45.640 --> 00:12:49.280]  我再說得白一點
[00:12:49.280 --> 00:12:51.800]  我想提出的是
[00:12:51.880 --> 00:12:54.400]  其實耶穌這一段不要憂慮的講論
[00:12:54.400 --> 00:12:56.720]  對象不是我們
[00:12:56.720 --> 00:13:02.120]  因為當站在耶穌面前的聽眾
[00:13:02.120 --> 00:13:04.920]  他們擔憂晚上會否有飯吃
[00:13:04.920 --> 00:13:06.920]  會否有得吃飯的時候
[00:13:06.920 --> 00:13:08.800]  我們是在擔憂
[00:13:08.800 --> 00:13:11.520]  晚上跟朋友吃飯能否排好牛角
[00:13:11.520 --> 00:13:14.600]  當耶穌面前的聽眾在擔憂
[00:13:14.600 --> 00:13:18.120]  他們明天還有沒有衣服穿的時候
[00:13:18.120 --> 00:13:19.280]  我們可能是在擔憂
[00:13:19.280 --> 00:13:20.720]  我們能否抽到球鞋
[00:13:20.800 --> 00:13:23.240]  能否買到30元的戲票
[00:13:23.240 --> 00:13:28.000]  當耶穌面前的聽眾擔憂
[00:13:28.000 --> 00:13:29.240]  當了基督徒後
[00:13:29.240 --> 00:13:31.520]  可能會沒有公開會、沒有朋友座會
[00:13:31.520 --> 00:13:33.520]  沒有門口進入的時候
[00:13:33.520 --> 00:13:35.160]  我們可能是在擔心
[00:13:35.160 --> 00:13:37.680]  小組遇上了五月天演唱會的日子
[00:13:37.680 --> 00:13:40.720]  不單是這樣
[00:13:40.720 --> 00:13:43.000]  當耶穌教導人不要憂慮
[00:13:43.000 --> 00:13:45.920]  祂邀請人們來看路邊的百合花
[00:13:45.920 --> 00:13:49.360]  看天上的雀鳥的時候
[00:13:49.440 --> 00:13:51.960]  我們根本不覺得百合花漂亮
[00:13:51.960 --> 00:13:55.760]  我們現在覺得花至少要一束
[00:13:55.760 --> 00:13:59.480]  還可能要是玫瑰才有看頭,對吧
[00:13:59.480 --> 00:14:01.680]  當耶穌叫人們看天上的雀鳥的時候
[00:14:01.680 --> 00:14:04.120]  我們就覺得雀鳥到處都是
[00:14:04.120 --> 00:14:07.520]  我們不覺得它有甚麼值得注目和欣賞的地方
[00:14:07.520 --> 00:14:11.000]  所以弟兄姊妹
[00:14:11.000 --> 00:14:13.600]  耶穌這篇講論不是跟我們說的
[00:14:13.600 --> 00:14:18.000]  當耶穌面對當時的聽眾
[00:14:18.080 --> 00:14:21.160]  只是為生活的基本而擔憂的時候
[00:14:21.160 --> 00:14:24.960]  我們是在擔憂生活只有基本
[00:14:24.960 --> 00:14:27.920]  當耶穌面對的聽眾
[00:14:27.920 --> 00:14:30.520]  只是為生活的基本而擔憂的時候
[00:14:30.520 --> 00:14:34.000]  我們是在擔憂生活只有基本
[00:14:34.000 --> 00:14:38.840]  當耶穌面對的聽眾
[00:14:38.840 --> 00:14:40.960]  他們擔憂著三餐的溫飽
[00:14:40.960 --> 00:14:44.040]  我們擔憂著千萬種
[00:14:44.040 --> 00:14:45.280]  我們自以為很重要
[00:14:45.280 --> 00:14:47.160]  但其實從來都不是必須
[00:14:47.640 --> 00:14:49.320]  那些由社會創造給我們的
[00:14:49.320 --> 00:14:51.400]  很多餘的慾望和需求
[00:14:51.400 --> 00:14:54.480]  而正正就是因為這樣
[00:14:54.480 --> 00:14:57.200]  我們感覺不要憂慮的教導
[00:14:57.200 --> 00:14:58.760]  無法回應我們的處境
[00:14:58.760 --> 00:15:01.960]  而其實因為這樣
[00:15:01.960 --> 00:15:04.280]  它無法回應我們的處境
[00:15:04.280 --> 00:15:05.560]  是很理所當然的
[00:15:05.560 --> 00:15:08.840]  既然如此
[00:15:08.840 --> 00:15:10.720]  這段經文是否跟我們無關
[00:15:10.720 --> 00:15:13.920]  我們是否注定要生活在憂慮之中
[00:15:13.920 --> 00:15:15.800]  今天這個「真憂柔,約出壓力」
[00:15:15.880 --> 00:15:17.560]  這篇講到是否不用繼續說
[00:15:17.560 --> 00:15:19.400]  因為也不是跟我說的
[00:15:19.400 --> 00:15:21.000]  當然不是
[00:15:21.000 --> 00:15:24.480]  但我們要從另一個角度去看這段經文
[00:15:24.480 --> 00:15:28.640]  首先,如果我們要約出壓力和憂慮
[00:15:28.640 --> 00:15:30.040]  我認為第一件事
[00:15:30.040 --> 00:15:33.000]  我們必須重新學習經文中所說的
[00:15:33.000 --> 00:15:36.520]  百合花、天空雀鳥的美麗和尊貴
[00:15:36.520 --> 00:15:39.440]  今天的社會塑造的價值
[00:15:39.440 --> 00:15:43.320]  多是好的、大是好的、貴是好的
[00:15:43.320 --> 00:15:45.480]  我們要吃最多的,要吃最貴的
[00:15:45.560 --> 00:15:46.600]  最罕有的
[00:15:46.600 --> 00:15:48.640]  用最新的,配備最高的
[00:15:48.640 --> 00:15:49.440]  最時尚的
[00:15:49.440 --> 00:15:51.200]  甚至我們自己也要成為最好的
[00:15:51.200 --> 00:15:53.080]  走得最前的,擁有最多的
[00:15:53.080 --> 00:15:55.520]  當今天的娛樂、消費、生活
[00:15:55.520 --> 00:15:56.920]  已經將我們生活的空間
[00:15:56.920 --> 00:15:59.640]  填得密密麻麻,滴水不入的時候
[00:15:59.640 --> 00:16:01.680]  我們早就失去了
[00:16:01.680 --> 00:16:04.120]  欣賞生命最單純、最自然
[00:16:04.120 --> 00:16:06.680]  最基本的美的能力
[00:16:06.680 --> 00:16:10.600]  所以我們要回歸基本
[00:16:10.600 --> 00:16:12.480]  我們要學習細味
[00:16:12.560 --> 00:16:16.320]  去欣賞生命最簡單、最基本的美麗
[00:16:16.320 --> 00:16:19.160]  這其實也是一種屬靈操練
[00:16:19.160 --> 00:16:20.880]  我不知道大家是否記得
[00:16:20.880 --> 00:16:23.200]  一、兩年前我們有一個Super UFES
[00:16:23.200 --> 00:16:24.760]  其中一部分就是…
[00:16:24.760 --> 00:16:26.720]  有一個盒子只有幾片麵包
[00:16:26.720 --> 00:16:28.560]  每片麵包只有幾粒鹽
[00:16:28.560 --> 00:16:32.720]  然後要你品嘗麵包和幾粒鹽的味道
[00:16:32.720 --> 00:16:36.640]  我們要透過刻意的慢下來、停下來
[00:16:36.640 --> 00:16:39.280]  來感受、欣賞上帝所創造的
[00:16:39.280 --> 00:16:40.680]  所賜給我們的
[00:16:41.680 --> 00:16:43.720]  在剛才過去的一個星期
[00:16:43.720 --> 00:16:45.720]  我家裡連續兩晚
[00:16:45.720 --> 00:16:48.680]  有兩隻像圖中的昆蟲
[00:16:48.680 --> 00:16:50.920]  從我們的窗戶飛進來
[00:16:50.920 --> 00:16:52.920]  第一次它飛進來的時候
[00:16:52.920 --> 00:16:55.960]  是我和太太在看電視、吃飯
[00:16:55.960 --> 00:16:58.160]  有人害怕的話,你就轉過身
[00:16:58.160 --> 00:16:59.480]  不要看螢幕
[00:16:59.480 --> 00:17:01.080]  第一晚它飛進來的時候
[00:17:01.080 --> 00:17:03.320]  我在看電視、吃飯和我太太
[00:17:03.320 --> 00:17:06.120]  那隻飛進來的軟體
[00:17:06.120 --> 00:17:07.880]  是整隻拇指般大
[00:17:07.880 --> 00:17:09.480]  當然實際是半隻手指
[00:17:09.560 --> 00:17:10.760]  但軟體是整隻拇指
[00:17:10.760 --> 00:17:12.840]  飛進來的時候亂衝亂撞
[00:17:12.840 --> 00:17:15.680]  我和太太就立刻離開
[00:17:15.680 --> 00:17:16.880]  從客廳的一個角落
[00:17:16.880 --> 00:17:18.280]  走到另一個角落
[00:17:18.280 --> 00:17:22.680]  然後那隻昆蟲竟然飛來飛去
[00:17:22.680 --> 00:17:27.240]  飛進我家裡的天花掉下來的風扇燈
[00:17:27.240 --> 00:17:28.800]  它既是風扇又是燈
[00:17:28.800 --> 00:17:30.080]  總之飛進去了
[00:17:30.080 --> 00:17:31.720]  於是我做了甚麼
[00:17:31.720 --> 00:17:33.880]  我立刻拿起風扇燈的遙控
[00:17:33.880 --> 00:17:34.880]  開了風扇
[00:17:34.880 --> 00:17:37.160]  我心想,我做了這麼久
[00:17:37.240 --> 00:17:39.240]  開了風扇,我心想
[00:17:39.240 --> 00:17:43.800]  我還不是用扇葉把昆蟲形容為
