
[00:00:00.000 --> 00:00:02.000]  好,請坐各位
[00:01:30.400 --> 00:01:32.400]  就不見她回來,是不是怕了?
[00:01:32.400 --> 00:01:33.800]  哈哈哈哈
[00:01:33.800 --> 00:01:35.400]  不是不是,開玩笑的
[00:01:35.400 --> 00:01:37.400]  我知道她很憂心的
[00:01:37.400 --> 00:01:40.800]  讓我讀出,今天我沒有喉沙可以讀的
[00:01:40.800 --> 00:01:41.800]  OK,好
[00:01:41.800 --> 00:01:43.800]  大家留心聽
[00:01:43.800 --> 00:01:46.800]  我感謝上帝就是我接觸
[00:01:46.800 --> 00:01:49.800]  祖先用純潔的良心
[00:01:49.800 --> 00:01:51.400]  所侍奉的上帝
[00:01:51.400 --> 00:01:55.800]  在祈禱中晝夜不停地想念你
[00:01:55.800 --> 00:01:58.400]  我一想起你的眼淚
[00:01:58.400 --> 00:02:00.400]  就急切想見你
[00:02:00.400 --> 00:02:02.800]  好讓我滿心快樂
[00:02:02.800 --> 00:02:06.400]  我記得你無愧的信心
[00:02:06.400 --> 00:02:12.400]  這信心先存在你外祖母羅以和
[00:02:12.400 --> 00:02:15.400]  你母親尤尼基的心裡
[00:02:15.400 --> 00:02:18.400]  我深信也存在你的心裡
[00:02:18.400 --> 00:02:20.800]  為這緣故,我提醒你
[00:02:20.800 --> 00:02:26.400]  要把上帝藉著我按手所給你的恩賜
[00:02:26.400 --> 00:02:28.800]  再如火挑旺起來
[00:02:28.800 --> 00:02:32.400]  因為上帝賜給我們的不是膽怯的心
[00:02:32.400 --> 00:02:36.400]  而是剛強人愛自制的心
[00:02:36.400 --> 00:02:41.800]  所以不要以給我們的主作見證為此
[00:02:41.800 --> 00:02:45.800]  也不要以我這為主被困的為此
[00:02:45.800 --> 00:02:48.800]  總要靠著上帝的大能
[00:02:48.800 --> 00:02:52.800]  與我為福音同受苦難
[00:02:52.800 --> 00:02:56.400]  上帝救了我們以聖召召我們
[00:02:56.400 --> 00:02:58.400]  不是按我們的行為
[00:02:58.400 --> 00:03:01.400]  而是按他的旨意和恩典
[00:03:01.400 --> 00:03:03.400]  這恩典是萬古之先
[00:03:03.400 --> 00:03:06.800]  在基督耶穌裡賜給我們的
[00:03:06.800 --> 00:03:11.400]  但如今藉著我們的救主基督耶穌的顯現
[00:03:11.400 --> 00:03:13.400]  已經表明出來
[00:03:13.400 --> 00:03:15.400]  他把死廢去
[00:03:15.400 --> 00:03:20.400]  藉著福音將不朽的生命彰顯出來
[00:03:20.400 --> 00:03:23.400]  我為這福音奉派作傳道
[00:03:23.400 --> 00:03:25.400]  作使徒、作教師
[00:03:25.400 --> 00:03:29.400]  為這緣故,我也受這些苦難
[00:03:29.400 --> 00:03:31.400]  然而我不以為此
[00:03:31.400 --> 00:03:35.400]  因為我知道我所信的是誰
[00:03:35.400 --> 00:03:41.400]  也深信他能保存他所交託我的
[00:03:41.400 --> 00:03:43.400]  直到那日
[00:03:43.400 --> 00:03:46.400]  你從我聽到那見傳的言論
[00:03:46.400 --> 00:03:52.400]  要用在基督耶穌裡的信心和愛心上上手著
[00:03:52.400 --> 00:03:54.400]  作為規範
[00:03:54.400 --> 00:03:58.400]  你要靠著那住在我們裡面的聖靈
[00:03:58.400 --> 00:04:04.400]  牢牢守著所交託給你那美好的事
[00:04:04.400 --> 00:04:06.400]  今天就來看看
[00:04:06.400 --> 00:04:10.400]  恩典真的瀕臨絕種嗎?
[00:04:10.400 --> 00:04:17.400]  為何覺得恩典會絕跡?
[00:04:17.400 --> 00:04:20.400]  基督徒怎麼辦?
[00:04:20.400 --> 00:04:22.400]  我先來看
[00:04:22.400 --> 00:04:25.400]  上帝救了我們,以聖詔詔我們
[00:04:25.400 --> 00:04:29.400]  不是按我們的行為,而是按他的旨意和恩典
[00:04:29.400 --> 00:04:33.400]  這恩典是萬古之先在基督耶穌裡賜給我們的
[00:04:33.400 --> 00:04:35.400]  聖詔是在說什麼?
[00:04:35.400 --> 00:04:38.400]  上帝聖詔是我們分別為聖
[00:04:38.400 --> 00:04:42.400]  是我們得救的恩典來詔我們
[00:04:42.400 --> 00:04:46.400]  他已經有恩典,是賜恩典給我們
[00:04:46.400 --> 00:04:49.400]  而萬古之先在說什麼?
[00:04:49.400 --> 00:04:52.400]  萬古之先在說永恆的時候
[00:04:52.400 --> 00:04:55.400]  未創造這個世界的時候
[00:04:55.400 --> 00:04:58.400]  在永恆的世界裡,在永恆的國度裡
[00:04:58.400 --> 00:05:01.400]  就已經有這個恩典存在
[00:05:01.400 --> 00:05:06.400]  所以這個恩典也在我們這個時代當中
[00:05:06.400 --> 00:05:11.400]  但我們為何會感受到,為何會絕跡呢?
[00:05:11.400 --> 00:05:17.400]  就是按我們的行為,按我們的旨意
[00:05:17.400 --> 00:05:20.400]  什麼叫按我們的行為?
[00:05:20.400 --> 00:05:24.400]  因為我們經常覺得,我做了這麼多事
[00:05:24.400 --> 00:05:28.400]  我又回崇拜,我又回祈禱會,我又幫人
[00:05:28.400 --> 00:05:32.400]  為何上帝每次都不幫我呢?
[00:05:32.400 --> 00:05:36.400]  為何呢?我沒有恩典嗎?
[00:05:36.400 --> 00:05:40.400]  為何見到有些人在教會做得很好
[00:05:40.400 --> 00:05:46.400]  他的行為也很好,但他又一早過世
[00:05:46.400 --> 00:05:48.400]  一早離開了
[00:05:48.400 --> 00:05:50.400]  上帝你沒有恩典給他嗎?
[00:05:50.400 --> 00:05:53.400]  我們以行為稱恩嗎?
[00:05:53.400 --> 00:05:55.400]  不是,恩典是什麼?
[00:05:55.400 --> 00:05:57.400]  是給予的
[00:05:57.400 --> 00:06:00.400]  你不是靠做任何事,是給予的
[00:06:00.400 --> 00:06:02.400]  還有按人的旨意
[00:06:02.400 --> 00:06:07.400]  這裡說,而是按他的旨意,按上帝的旨意
[00:06:07.400 --> 00:06:10.400]  但我們經常按人的旨意
[00:06:10.400 --> 00:06:19.400]  上帝求你讓我認識一個很漂亮的女朋友
[00:06:19.400 --> 00:06:21.400]  笑,有些人笑
[00:06:21.400 --> 00:06:24.400]  但為何每個人認識都會這樣的樣子?
[00:06:24.400 --> 00:06:30.400]  上帝你沒有恩典,我想認識一個漂亮一點的
[00:06:30.400 --> 00:06:35.400]  沒有李嘉欣,李嘉欣是我的年代了,不要說
[00:06:35.400 --> 00:06:39.400]  用我們的旨意
[00:06:39.400 --> 00:06:43.400]  上帝,我想要這樣做,這樣做
[00:06:43.400 --> 00:06:46.400]  我要這樣服侍,我要這樣服侍
[00:06:46.400 --> 00:06:49.400]  上帝不讓你這樣服侍的時候
[00:06:49.400 --> 00:06:52.400]  你的恩賜不是這裡的時候,你硬要去的時候
[00:06:52.400 --> 00:06:55.400]  一會兒又說上帝沒有恩典給你
[00:06:55.400 --> 00:07:03.400]  所以,會不會恩典就變成感覺不到呢?
[00:07:03.400 --> 00:07:06.400]  行為就變成等價交換
[00:07:06.400 --> 00:07:09.400]  我做了一些事,你要給我一些東西
[00:07:09.400 --> 00:07:14.400]  例如,大家有沒有鐵輝春在家?
[00:07:14.400 --> 00:07:16.400]  現在都沒有了
[00:07:16.400 --> 00:07:18.400]  以前媽媽很喜歡鐵輝春
[00:07:18.400 --> 00:07:21.400]  什麼心想事成
[00:07:21.400 --> 00:07:24.400]  心想事成,一貼了
[00:07:24.400 --> 00:07:27.400]  心想經常都不事成的時候
[00:07:27.400 --> 00:07:31.400]  你就埋怨了,就好像恩典沒有了
[00:07:31.400 --> 00:07:35.400]  所以我們要記住,不是行為,不是我們的旨意
[00:07:35.400 --> 00:07:39.400]  能夠有恩典,是怎麼樣?
[00:07:39.400 --> 00:07:42.400]  大家可不可以回答我?
[00:07:42.400 --> 00:07:44.400]  而是上帝的恩典
[00:07:44.400 --> 00:07:46.400]  而這份恩典是什麼?
[00:07:46.400 --> 00:07:48.400]  是禮物
[00:07:48.400 --> 00:07:50.400]  有沒有人說送禮物給你
[00:07:50.400 --> 00:07:52.400]  你要幫我做些事才送禮物給你?
[00:07:52.400 --> 00:07:54.400]  有的,有些會這樣
[00:07:54.400 --> 00:07:56.400]  禮物是不需要做任何事
[00:07:56.400 --> 00:07:58.400]  我就送給你
[00:07:58.400 --> 00:08:00.400]  我愛你,就送給你
[00:08:00.400 --> 00:08:02.400]  我疼你,就送給你
[00:08:02.400 --> 00:08:05.400]  這是很簡單的道理
[00:08:05.400 --> 00:08:10.400]  為什麼覺得恩典瀕臨絕跡呢?
[00:08:10.400 --> 00:08:12.400]  我們剛才說了
[00:08:12.400 --> 00:08:14.400]  一個是行為,一個是旨意
[00:08:14.400 --> 00:08:19.400]  但提摩泰是什麼原因呢?
[00:08:19.400 --> 00:08:21.400]  第一個是膽怯
[00:08:21.400 --> 00:08:23.400]  他有膽怯的心
[00:08:23.400 --> 00:08:25.400]  因為保羅說
[00:08:25.400 --> 00:08:28.400]  因為上帝賜給我們不是膽怯的心
[00:08:28.400 --> 00:08:31.400]  他這樣說,就是說他膽怯
[00:08:31.400 --> 00:08:34.400]  我們經常說
[00:08:34.400 --> 00:08:37.400]  你不要膽怯,就是你膽怯
[00:08:37.400 --> 00:08:40.400]  他有可能膽怯,為什麼會膽怯呢?
[00:08:40.400 --> 00:08:41.400]  要看清楚
[00:08:41.400 --> 00:08:48.400]  因為他祖母
[00:08:48.400 --> 00:08:52.400]  他祖母羅爾
[00:08:52.400 --> 00:08:54.400]  傳給他母親
[00:08:54.400 --> 00:08:56.400]  他母親叫尤尼基
[00:08:56.400 --> 00:08:59.400]  信仰是猶太人
[00:08:59.400 --> 00:09:01.400]  直到他那裡
[00:09:01.400 --> 00:09:02.400]  他的信心
[00:09:02.400 --> 00:09:05.400]  還有保羅說他是真實的信心
[00:09:05.400 --> 00:09:07.400]  無偽的信心,是真實的
[00:09:07.400 --> 00:09:09.400]  但不過他父親
[00:09:09.400 --> 00:09:11.400]  最後就有一個問題
[00:09:11.400 --> 00:09:13.400]  沒有說他父親是誰
[00:09:13.400 --> 00:09:15.400]  有可能是外邦人
[00:09:15.400 --> 00:09:19.400]  正正就是在會堂裡有一群人
[00:09:19.400 --> 00:09:22.400]  那群人可能令他膽怯
[00:09:22.400 --> 00:09:25.400]  有人說你都不是純正猶太人
[00:09:25.400 --> 00:09:29.400]  又說這樣,又說那樣
[00:09:29.400 --> 00:09:31.400]  令他做的職事
[00:09:31.400 --> 00:09:33.400]  就很大壓力
[00:09:33.400 --> 00:09:35.400]  有時候他比較年輕
[00:09:35.400 --> 00:09:37.400]  不過他都三十多歲
[00:09:37.400 --> 00:09:38.400]  為什麼叫年輕呢?
[00:09:38.400 --> 00:09:41.400]  因為長老還很多
[00:09:41.400 --> 00:09:43.400]  他一會兒壓下來的時候
[00:09:43.400 --> 00:09:45.400]  他會擔心,他會害怕
[00:09:45.400 --> 00:09:47.400]  其實我們做傳道人也是
[00:09:47.400 --> 00:09:48.400]  我頭一年回來的時候
[00:09:48.400 --> 00:09:49.400]  我都害怕
[00:09:49.400 --> 00:09:52.400]  因為我讀完神學四年
[00:09:52.400 --> 00:09:54.400]  其實都不知道讀了什麼
[00:09:54.400 --> 00:09:57.400]  但我真的忘記了
[00:09:57.400 --> 00:09:59.400]  那四年不斷搶
[00:09:59.400 --> 00:10:02.400]  只是進去,裡面都沒有消化過
[00:10:02.400 --> 00:10:04.400]  只是為應付考試
[00:10:04.400 --> 00:10:05.400]  出來之後
[00:10:05.400 --> 00:10:07.400]  有些東西都不太記得
[00:10:07.400 --> 00:10:09.400]  但一回來教會
[00:10:09.400 --> 00:10:12.400]  原來每個人都已經
[00:10:12.400 --> 00:10:16.400]  從年輕人到差不多退休
[00:10:16.400 --> 00:10:18.400]  在教會幾十年了
[00:10:18.400 --> 00:10:20.400]  他的聖經比我更熟
[00:10:20.400 --> 00:10:23.400]  有時候我們怎樣去教
[00:10:23.400 --> 00:10:25.400]  就膽怯,就心驚
[00:10:25.400 --> 00:10:28.400]  所以膽怯的時候
[00:10:28.400 --> 00:10:30.400]  一點黑,膽怯就會退縮
[00:10:30.400 --> 00:10:33.400]  一退縮,你就看不到上帝的恩典
[00:10:33.400 --> 00:10:35.400]  有時候要勇敢一點
[00:10:35.400 --> 00:10:37.400]  勇敢一點就能看到上帝的恩典
[00:10:37.400 --> 00:10:39.400]  還有羞恥的心
[00:10:39.400 --> 00:10:41.400]  為什麼羞恥的心呢
[00:10:41.400 --> 00:10:43.400]  因為當你去作見證的時候
[00:10:43.400 --> 00:10:46.400]  有時候,不知道大家有沒有
[00:10:46.400 --> 00:10:47.400]  去傳福音的時候
[00:10:47.400 --> 00:10:48.400]  在街上傳福音
[00:10:48.400 --> 00:10:50.400]  哎呀,不要了
[00:10:50.400 --> 00:10:52.400]  不是這麼好意思的
[00:10:52.400 --> 00:10:54.400]  為什麼膽怯呢
[00:10:54.400 --> 00:10:56.400]  有時候膽怯
[00:10:56.400 --> 00:10:58.400]  這個就很難說了
[00:10:58.400 --> 00:11:01.400]  所以你看不看到這個
[00:11:01.400 --> 00:11:03.400]  這個是誰
[00:11:03.400 --> 00:11:05.400]  你們看過沒有
[00:11:05.400 --> 00:11:07.400]  大家去看沙中線,我買廣告
[00:11:07.400 --> 00:11:09.400]  我拍了沙中線
[00:11:09.400 --> 00:11:12.400]  這個人就是我
[00:11:12.400 --> 00:11:15.400]  但真實真的有這個人存在
[00:11:15.400 --> 00:11:17.400]  不過我不展示他的圖了,很難找
[00:11:17.400 --> 00:11:19.400]  在旺角的時候
[00:11:19.400 --> 00:11:21.400]  他經常動那個牌
[00:11:21.400 --> 00:11:23.400]  就是說,你要信耶穌
[00:11:23.400 --> 00:11:25.400]  悔改,回轉,為小孩子
[00:11:25.400 --> 00:11:28.400]  那時候我還沒信耶穌的時候
[00:11:28.400 --> 00:11:29.400]  那時候我很久之前就信了
[00:11:29.400 --> 00:11:30.400]  後來沒有信了
[00:11:30.400 --> 00:11:32.400]  我覺得沒有了到耶穌
[00:11:32.400 --> 00:11:34.400]  後來一見到他拿著牌
[00:11:34.400 --> 00:11:37.400]  嘖,哪裡會有人信呢
[00:11:37.400 --> 00:11:40.400]  經常被人笑
[00:11:40.400 --> 00:11:42.400]  其實現在我相信了之後
[00:11:42.400 --> 00:11:44.400]  我就羞恥了
[00:11:44.400 --> 00:11:48.400]  其實他這麼勇敢
[00:11:48.400 --> 00:11:55.400]  他真是得到上帝賜給他的恩賜和天分
[00:11:55.400 --> 00:11:59.400]  我相信我們所謂的羞恥
[00:11:59.400 --> 00:12:02.400]  是來自什麼呢
[00:12:02.400 --> 00:12:06.400]  羞恥感
[00:12:06.400 --> 00:12:10.400]  羞恥感就是內疚感的一種
[00:12:10.400 --> 00:12:12.400]  內疚感是什麼呢
[00:12:12.400 --> 00:12:17.400]  當你認罪,行為就要負責
[00:12:17.400 --> 00:12:19.400]  你有內疚感的時候就會負責
[00:12:19.400 --> 00:12:22.400]  罪疚感,剛才Hazel都說
[00:12:22.400 --> 00:12:25.400]  你有罪疚感,沒有她的話
[00:12:25.400 --> 00:12:27.400]  沒有呢
[00:12:27.400 --> 00:12:30.400]  內疚感和罪疚感都是一樣的
[00:12:30.400 --> 00:12:33.400]  他給我們就是可以去認罪
[00:12:33.400 --> 00:12:35.400]  行為要負責
[00:12:35.400 --> 00:12:37.400]  我們要認自己的罪
[00:12:37.400 --> 00:12:38.400]  上帝是信實的
[00:12:38.400 --> 00:12:42.400]  在約翰福音一章九字這樣說
[00:12:42.400 --> 00:12:45.400]  所以內疚其實是說到什麼呢
[00:12:45.400 --> 00:12:49.400]  我做錯了一件事而內疚
[00:12:49.400 --> 00:12:52.400]  但是羞恥是什麼呢
[00:12:52.400 --> 00:12:55.400]  我是錯
[00:12:55.400 --> 00:12:59.400]  我是錯才更糟糕
[00:12:59.400 --> 00:13:02.400]  你做錯一件事而內疚
[00:13:02.400 --> 00:13:04.400]  不要緊,認罪悔改,沒事
[00:13:04.400 --> 00:13:06.400]  但是你羞恥的時候
[00:13:06.400 --> 00:13:09.400]  你裡面覺得自己
[00:13:09.400 --> 00:13:12.400]  所謂的B型
[00:13:12.400 --> 00:13:14.400]  你覺得自己不行
[00:13:14.400 --> 00:13:17.400]  我小時候
[00:13:17.400 --> 00:13:20.400]  我記得我們拿鐘環
[00:13:20.400 --> 00:13:22.400]  不知道我有沒有告訴大家
[00:13:22.400 --> 00:13:24.400]  我拿鐘環的時候
[00:13:24.400 --> 00:13:27.400]  我媽媽就跟我一起去社會福利署
[00:13:27.400 --> 00:13:31.400]  去逐期拿鐘環
[00:13:31.400 --> 00:13:34.400]  然後我爸就偷偷去工作
[00:13:34.400 --> 00:13:35.400]  不報上去
[00:13:35.400 --> 00:13:38.400]  後來那個社會福利官就問我
[00:13:38.400 --> 00:13:40.400]  我那時候很小
[00:13:40.400 --> 00:13:42.400]  我衝口而出就說了一句
[00:13:42.400 --> 00:13:44.400]  爸爸有工作
[00:13:44.400 --> 00:13:47.400]  我就立刻靈光一拍
[00:13:47.400 --> 00:13:49.400]  一巴打我女兒
[00:13:49.400 --> 00:13:52.400]  整隻牙都掉了,流血
[00:13:52.400 --> 00:13:54.400]  從此以後我發覺自己
[00:13:54.400 --> 00:13:58.400]  我做什麼都是錯的
[00:13:58.400 --> 00:14:00.400]  當我的羞恥感
[00:14:00.400 --> 00:14:01.400]  經常覺得自己錯
[00:14:01.400 --> 00:14:03.400]  我就是沒用
[00:14:03.400 --> 00:14:05.400]  當我經常覺得沒用的時候
[00:14:05.400 --> 00:14:08.400]  有很多就會產生什麼呢
[00:14:08.400 --> 00:14:11.400]  逃避,譴責自己
[00:14:11.400 --> 00:14:14.400]  有恐懼
[00:14:14.400 --> 00:14:15.400]  有東西阻擋我
[00:14:15.400 --> 00:14:17.400]  我不敢去做
[00:14:17.400 --> 00:14:19.400]  好像創世紀三章有沒有看到
[00:14:19.400 --> 00:14:22.400]  當阿窪犯罪的時候
[00:14:22.400 --> 00:14:26.400]  他戴著羞恥,要穿回衣服
[00:14:26.400 --> 00:14:28.400]  用標準眼光看自己
[00:14:28.400 --> 00:14:31.400]  他為什麼要逃避上帝
[00:14:31.400 --> 00:14:33.400]  更加埋怨上帝
[00:14:33.400 --> 00:14:36.400]  說你賜女人給我
[00:14:36.400 --> 00:14:39.400]  羞恥感會影響我們
[00:14:39.400 --> 00:14:43.400]  會影響我們逃避一切
[00:14:43.400 --> 00:14:45.400]  所以我們有時候想想自己
[00:14:45.400 --> 00:14:47.400]  相信耶穌之後
[00:14:47.400 --> 00:14:49.400]  我經常祈禱
[00:14:49.400 --> 00:14:52.400]  為什麼我會逃避一些東西呢
[00:14:52.400 --> 00:14:55.400]  不知道大家有沒有逃避一些東西呢
[00:14:55.400 --> 00:14:57.400]  逃避一些東西的時候
[00:14:57.400 --> 00:15:01.400]  可能你裡面有一種羞恥感
[00:15:01.400 --> 00:15:07.400]  而這裡面羞恥感就要靠我們
[00:15:07.400 --> 00:15:10.400]  主耶穌基督
[00:15:10.400 --> 00:15:14.400]  去拿走我們的羞恥感
[00:15:14.400 --> 00:15:16.400]  讓我們願意勇敢去面對
[00:15:16.400 --> 00:15:18.400]  我們的羞恥感的時候
[00:15:18.400 --> 00:15:20.400]  上帝的靈就來到我們裡面
[00:15:20.400 --> 00:15:23.400]  去醫治我們的創傷
[00:15:23.400 --> 00:15:25.400]  最深層次那一層
[00:15:25.400 --> 00:15:27.400]  因為我們小時候
[00:15:27.400 --> 00:15:30.400]  會受到一些我剛才所說的經歷
[00:15:30.400 --> 00:15:34.400]  而影響到你裡面的想法的時候
[00:15:34.400 --> 00:15:38.400]  那種羞恥,那種行為
[00:15:38.400 --> 00:15:41.400]  所以我們有時候
[00:15:41.400 --> 00:15:43.400]  我遇到一些人
[00:15:43.400 --> 00:15:45.400]  「賓口人忌賓口碗」
[00:15:45.400 --> 00:15:47.400]  不知道大家是否明白這個詞語
[00:15:47.400 --> 00:15:49.400]  即是你在說的東西
[00:15:49.400 --> 00:15:51.400]  與他無關
[00:15:51.400 --> 00:15:53.400]  但他聽到就覺得
[00:15:53.400 --> 00:15:56.400]  你是不是在說我
[00:15:56.400 --> 00:15:58.400]  你是不是在說我的時候
[00:15:58.400 --> 00:16:01.400]  你自己的羞恥感就作祟了
[00:16:01.400 --> 00:16:03.400]  所以我們有時候要想想
[00:16:03.400 --> 00:16:05.400]  所以我晚上祈禱
[00:16:05.400 --> 00:16:08.400]  不會祈求任何我要得到什麼
[00:16:08.400 --> 00:16:10.400]  反而我祈求問我今天
[00:16:10.400 --> 00:16:13.400]  在這條路上有沒有生氣
[00:16:13.400 --> 00:16:15.400]  有沒有逃避
[00:16:15.400 --> 00:16:17.400]  再問一下上帝
[00:16:17.400 --> 00:16:22.400]  我這裡有沒有得罪了你
[00:16:22.400 --> 00:16:24.400]  求主你饒恕
[00:16:24.400 --> 00:16:28.400]  所以當你發覺自己有問題的時候
[00:16:28.400 --> 00:16:30.400]  在裡面格拉泰書中
[00:16:30.400 --> 00:16:32.400]  「我不廢掉上帝的恩」
[00:16:32.400 --> 00:16:34.400]  即是你可以廢掉上帝的恩
[00:16:34.400 --> 00:16:37.400]  就是你不接受上帝的救恩
[00:16:37.400 --> 00:16:40.400]  但當你願意接受上帝的救恩的時候
[00:16:40.400 --> 00:16:42.400]  你的內疚感
[00:16:42.400 --> 00:16:45.400]  就是恩典
[00:16:45.400 --> 00:16:50.400]  恩典不是我們給你什麼
[00:16:50.400 --> 00:16:52.400]  而是你有內疚感的時候
[00:16:52.400 --> 00:16:54.400]  這就是上帝給我們的恩典
[00:16:54.400 --> 00:16:56.400]  我們知道錯了
[00:16:56.400 --> 00:16:58.400]  就能夠去認罪
[00:16:58.400 --> 00:17:00.400]  悔改的時候
[00:17:00.400 --> 00:17:02.400]  走出來就充滿恩典
[00:17:02.400 --> 00:17:05.400]  它就醫治你內心的傷痛
[00:17:05.400 --> 00:17:10.400]  醫治你內心的羞恥的時候
[00:17:10.400 --> 00:17:13.400]  所以最後就是內疚是恩典
[00:17:13.400 --> 00:17:16.400]  羞恥是死亡
[00:17:16.400 --> 00:17:20.400]  我盼望大家能夠在裡面
[00:17:20.400 --> 00:17:21.400]  祈禱
[00:17:21.400 --> 00:17:24.400]  是試著檢視自己的內心
[00:17:24.400 --> 00:17:26.400]  當你沒有羞恥感的時候
[00:17:26.400 --> 00:17:29.400]  你的人生張力沒有那麼大
[00:17:29.400 --> 00:17:31.400]  人生總有張力
[00:17:31.400 --> 00:17:33.400]  但你的張力沒有那麼大的時候
[00:17:33.400 --> 00:17:35.400]  你面對任何一切的事情
[00:17:35.400 --> 00:17:36.400]  我都不怕
[00:17:36.400 --> 00:17:38.400]  現在有人笑我,我也不怕
[00:17:38.400 --> 00:17:41.400]  有人說我沒用,就由他去說
[00:17:41.400 --> 00:17:44.400]  他說我沒用,他更加沒用
[00:17:44.400 --> 00:17:45.400]  不用理人
[00:17:45.400 --> 00:17:48.400]  因為你已經是上帝尊榮
[00:17:48.400 --> 00:17:52.400]  所以為什麼羞恥的補救良藥是什麼?
[00:17:52.400 --> 00:17:55.400]  是上帝的尊榮和上帝的真理
[00:17:55.400 --> 00:17:57.400]  什麼是尊榮?
[00:17:57.400 --> 00:18:01.400]  上帝創造你每一個人都獨特
[00:18:01.400 --> 00:18:05.400]  上帝創造你每一個人都有你的特性
[00:18:05.400 --> 00:18:07.400]  有你的尊榮
[00:18:07.400 --> 00:18:09.400]  你是上帝的兒女
[00:18:09.400 --> 00:18:12.400]  所以你有尊榮
[00:18:12.400 --> 00:18:16.400]  所以我們不需要害怕羞恥感
[00:18:16.400 --> 00:18:18.400]  更加要擺上去
[00:18:18.400 --> 00:18:20.400]  求上帝的真理
[00:18:20.400 --> 00:18:23.400]  去醫治你裡面內傷
[00:18:23.400 --> 00:18:27.400]  因為我們被這個世界的價值觀改變了
[00:18:27.400 --> 00:18:32.400]  令我們覺得胖的就說不漂亮
[00:18:32.400 --> 00:18:35.400]  有暗瘡就說不好
[00:18:35.400 --> 00:18:38.400]  男人一定要大隻才帥嗎?
[00:18:38.400 --> 00:18:41.400]  瘦瘦瘦瘦的都很帥
[00:18:41.400 --> 00:18:44.400]  你怎樣散發出來?
[00:18:44.400 --> 00:18:46.400]  就是你的信心
[00:18:46.400 --> 00:18:48.400]  你的眼神
[00:18:48.400 --> 00:18:52.400]  不是你的樣貌
[00:18:52.400 --> 00:18:54.400]  是你的信心
[00:18:54.400 --> 00:18:55.400]  什麼信心?
[00:18:55.400 --> 00:18:57.400]  是上帝給你的信心
[00:18:57.400 --> 00:19:01.400]  我們人很多標準是被自己框住了
[00:19:01.400 --> 00:19:04.400]  成為我們的羞恥感
[00:19:04.400 --> 00:19:06.400]  但是我們來到當中
[00:19:06.400 --> 00:19:09.400]  更加知道上帝的恩典
[00:19:09.400 --> 00:19:14.400]  就是能夠讓我們放開一切
[00:19:14.400 --> 00:19:16.400]  所以我們基督徒怎樣做?
[00:19:16.400 --> 00:19:19.400]  為者緣故,我也受這些苦難
[00:19:19.400 --> 00:19:20.400]  所以我們苦難不怕
[00:19:20.400 --> 00:19:23.400]  每一次火難就是磨練我們
[00:19:23.400 --> 00:19:27.400]  讓我們更加不會羞恥
[00:19:27.400 --> 00:19:29.400]  因為最重要的是
[00:19:29.400 --> 00:19:32.400]  我知道我所信的是誰
[00:19:32.400 --> 00:19:34.400]  你們所信的是誰
[00:19:34.400 --> 00:19:36.400]  是耶穌啊
