
[00:00:00.000 --> 00:00:06.000]  小力園堂的弟兄姊妹,大家平安
[00:14:17.000 --> 00:14:19.000]  他們有很大反應
[00:14:19.000 --> 00:14:21.000]  全都呆住了,笑了
[00:14:21.000 --> 00:14:23.000]  他們可能沒有顧慮
[00:14:23.000 --> 00:14:26.000]  說得好
[00:14:26.000 --> 00:14:33.000]  確實,保羅在這段經文裏
[00:14:33.000 --> 00:14:37.000]  有關他對婚姻給我們的觀察
[00:14:37.000 --> 00:14:39.000]  他很坦白地跟我們說
[00:14:39.000 --> 00:14:44.000]  在婚姻裏,少不免我們會有苦
[00:14:44.000 --> 00:14:49.000]  我們會經歷被人纏著
[00:14:49.000 --> 00:14:51.000]  不單止是姊妹纏著弟兄
[00:14:51.000 --> 00:14:55.000]  弟兄也一樣可以纏著太太
[00:14:55.000 --> 00:15:01.000]  我們同樣時常會為對方很多事情
[00:15:01.000 --> 00:15:04.000]  去掛慮,去憂心
[00:15:05.000 --> 00:15:09.000]  其實在婚姻裏,我們會遇見很多
[00:15:09.000 --> 00:15:13.000]  在人眼中,看為不如意的事情
[00:15:13.000 --> 00:15:19.000]  所以如果我們認為婚姻只是兩個人
[00:15:19.000 --> 00:15:21.000]  我們將神放在一旁
[00:15:21.000 --> 00:15:25.000]  當我們遇到一些問題、困難
[00:15:25.000 --> 00:15:28.000]  其實外面的人很簡單
[00:15:28.000 --> 00:15:30.000]  處理方法很容易
[00:15:30.000 --> 00:15:35.000]  不需要對對方有太多的維新或忠誠
[00:15:35.000 --> 00:15:38.000]  合得來,不合得去
[00:15:38.000 --> 00:15:42.000]  大家合不來,離婚吧
[00:15:42.000 --> 00:15:46.000]  或者在相處上,如果得不到滿足
[00:15:46.000 --> 00:15:53.000]  得不到自己所期望、所期待的幸福感覺的時候
[00:15:53.000 --> 00:16:00.000]  我們在家中找不到,就在外面找吧
[00:16:00.000 --> 00:16:05.000]  從第三者身上去找吧
[00:16:05.000 --> 00:16:10.000]  或者用我們自己的方法去滿足
[00:16:10.000 --> 00:16:16.000]  我們在婚姻裏的失落和不滿足
[00:16:16.000 --> 00:16:23.000]  但另一方面,如果我們認定神在我們的婚姻
[00:16:23.000 --> 00:16:25.000]  在我們家庭裏的時候
[00:16:25.000 --> 00:16:28.000]  又會有什麼分別呢
[00:16:28.000 --> 00:16:34.000]  只會有神在我們婚姻裏不代表
[00:16:34.000 --> 00:16:38.000]  我們從此每天都是幸福美滿、甜甜蜜蜜
[00:16:38.000 --> 00:16:40.000]  直到中老
[00:16:40.000 --> 00:16:46.000]  這似乎是一個都市傳說、神話
[00:16:46.000 --> 00:16:49.000]  並不是那麼容易發生
[00:16:49.000 --> 00:16:57.000]  不過,如果我們認定神在我們婚姻、家庭中
[00:16:57.000 --> 00:17:00.000]  我覺得一個很重要的就是
[00:17:00.000 --> 00:17:03.000]  當我們真的在經歷苦
[00:17:03.000 --> 00:17:07.000]  當我們真的在經歷被對方纏著
[00:17:07.000 --> 00:17:12.000]  或者當我們真的在經歷一些
[00:17:12.000 --> 00:17:18.000]  我們不容易面對的困難、艱難的時候
[00:17:18.000 --> 00:17:24.000]  其實最重要的就是我們仍然可以找到神
[00:17:24.000 --> 00:17:27.000]  或者仍然是抓住神
[00:17:27.000 --> 00:17:32.000]  讓神成為我們的倚靠
[00:17:32.000 --> 00:17:37.000]  當我自己回顧我和太太的婚姻
[00:17:37.000 --> 00:17:39.000]  十多年裏
[00:17:39.000 --> 00:17:45.000]  我都發現在自己和太太的關係裏
[00:17:45.000 --> 00:17:51.000]  在不同的階段都會經歷不同的挑戰和困難
[00:17:51.000 --> 00:17:55.000]  我記得在我臨結婚之前
[00:17:55.000 --> 00:17:58.000]  有個師兄給我一個忠告
[00:17:58.000 --> 00:18:01.000]  他說:師弟,小心點
[00:18:01.000 --> 00:18:06.000]  你結婚時和太太的相處有很多問題
[00:18:06.000 --> 00:18:11.000]  分分鐘你們擠一支牙膏都可以吵架
[00:18:11.000 --> 00:18:14.000]  我記住這番說話
[00:18:14.000 --> 00:18:16.000]  結婚了
[00:18:16.000 --> 00:18:17.000]  然後是度蜜月
[00:18:17.000 --> 00:18:22.000]  度蜜月在外國住酒店
[00:18:22.000 --> 00:18:24.000]  都要擠牙膏
[00:18:24.000 --> 00:18:26.000]  我發覺沒什麼
[00:18:26.000 --> 00:18:28.000]  相安無事
[00:18:28.000 --> 00:18:31.000]  平安度過
[00:18:31.000 --> 00:18:34.000]  誰知度完蜜月之後回到家裏
[00:18:34.000 --> 00:18:36.000]  回到香港
[00:18:36.000 --> 00:18:42.000]  原來擠家裏的牙膏和擠酒店的牙膏是不同的
[00:18:42.000 --> 00:18:52.000]  擠家裏的牙膏是真的可以釀成一些很熱烈的討論
[00:18:52.000 --> 00:18:55.000]  擠牙膏是少
[00:18:55.000 --> 00:18:58.000]  但在往後的歷程裏
[00:18:58.000 --> 00:19:00.000]  不論是結婚初期
[00:19:00.000 --> 00:19:05.000]  我和太太之間很多相處和適應
[00:19:05.000 --> 00:19:07.000]  又或者到後來
[00:19:07.000 --> 00:19:09.000]  小朋友出生
[00:19:09.000 --> 00:19:12.000]  BB應該怎樣照顧
[00:19:12.000 --> 00:19:15.000]  很多大大小小的事情
[00:19:15.000 --> 00:19:17.000]  請傭人姐姐
[00:19:17.000 --> 00:19:19.000]  怎樣處理怎樣安排
[00:19:19.000 --> 00:19:22.000]  到女兒慢慢成長
[00:19:22.000 --> 00:19:24.000]  讀書
[00:19:24.000 --> 00:19:33.000]  每件事都可以引發我和太太之間的衝突
[00:19:33.000 --> 00:19:35.000]  或者爭執
[00:19:35.000 --> 00:19:37.000]  或者不和諧的地方
[00:19:37.000 --> 00:19:40.000]  因為確實大家很多時候觀點角度
[00:19:40.000 --> 00:19:42.000]  或者大家過往的習慣
[00:19:42.000 --> 00:19:44.000]  都有很多不同
[00:19:44.000 --> 00:19:47.000]  碰在一起
[00:19:47.000 --> 00:19:51.000]  真的會有這些很不開心的事情
[00:19:51.000 --> 00:19:53.000]  總有機會發生
[00:19:53.000 --> 00:19:56.000]  我曾經在經歷裏
[00:19:56.000 --> 00:19:59.000]  我自己都覺得很沮喪
[00:19:59.000 --> 00:20:06.000]  因為好像現實和我理想的婚姻
[00:20:06.000 --> 00:20:09.000]  幸福美滿的期望
[00:20:09.000 --> 00:20:12.000]  好像有很大落差
[00:20:12.000 --> 00:20:16.000]  不過很感恩
[00:20:16.000 --> 00:20:19.000]  當我後來侍奉
[00:20:19.000 --> 00:20:22.000]  讀神學的時候
[00:20:22.000 --> 00:20:24.000]  我有機會看到
[00:20:24.000 --> 00:20:26.000]  特別在神學院
[00:20:26.000 --> 00:20:27.000]  李思敬博士
[00:20:27.000 --> 00:20:29.000]  他對舊約人物
[00:20:29.000 --> 00:20:30.000]  他們的生命
[00:20:30.000 --> 00:20:32.000]  他們的婚姻家庭
[00:20:32.000 --> 00:20:35.000]  很多的研究和教導
[00:20:35.000 --> 00:20:40.000]  他的教導給我一個很大的亮光
[00:20:40.000 --> 00:20:43.000]  李博士帶我們去看
[00:20:43.000 --> 00:20:46.000]  看很多舊約聖經的人物
[00:20:46.000 --> 00:20:48.000]  他們不同的生命
[00:20:48.000 --> 00:20:51.000]  或者他們的婚姻家庭
[00:20:51.000 --> 00:20:54.000]  我們看到不論是亞當、夏娃
[00:20:54.000 --> 00:20:57.000]  聖經所記載的第一段婚姻
[00:20:57.000 --> 00:21:01.000]  我們第一時間會想起他們當中很大的問題
[00:21:01.000 --> 00:21:05.000]  另外亞伯拉罕、以撒、亞各等等
[00:21:05.000 --> 00:21:08.000]  直到大衛、王都好
[00:21:08.000 --> 00:21:10.000]  其實真的
[00:21:10.000 --> 00:21:13.000]  家家有本難念的經
[00:21:13.000 --> 00:21:17.000]  在他們的生命
[00:21:17.000 --> 00:21:19.000]  在他們的婚姻裏
[00:21:19.000 --> 00:21:22.000]  他們都在經歷不同的苦
[00:21:22.000 --> 00:21:26.000]  都在經歷不同的問題
[00:21:26.000 --> 00:21:28.000]  要去面對
[00:21:28.000 --> 00:21:34.000]  不過在這些家庭的經歷裏
[00:21:34.000 --> 00:21:37.000]  其實神提醒我們
[00:21:37.000 --> 00:21:39.000]  我們今天看的那本聖經
[00:21:39.000 --> 00:21:42.000]  其實不是寫一些
[00:21:42.000 --> 00:21:47.000]  模範理想不落地的經歷
[00:21:47.000 --> 00:21:51.000]  而是正正忠實地記載
[00:21:51.000 --> 00:21:55.000]  這些人物和我們今天所面對的
[00:21:55.000 --> 00:21:58.000]  都是一些有血有肉的經歷
[00:21:58.000 --> 00:22:01.000]  都是真真實實的問題
[00:22:01.000 --> 00:22:07.000]  聖經給我們看到一件很重要的事情
[00:22:07.000 --> 00:22:10.000]  正正就是在今天我和你
[00:22:10.000 --> 00:22:12.000]  我們的婚姻、我們的家庭
[00:22:12.000 --> 00:22:14.000]  面對的人很多的不完美
[00:22:14.000 --> 00:22:16.000]  很多的軟弱裏面
[00:22:16.000 --> 00:22:19.000]  在聖經這些人物裏面都好
[00:22:19.000 --> 00:22:22.000]  在我們每一個的婚姻家庭裏面
[00:22:22.000 --> 00:22:25.000]  縱然我們人是多麼的不妥
[00:22:25.000 --> 00:22:29.000]  多少的問題、多少的困難要去面對
[00:22:29.000 --> 00:22:33.000]  但原來當我們倚靠神
[00:22:33.000 --> 00:22:37.000]  我們仍然是可以經歷到
[00:22:37.000 --> 00:22:41.000]  神祂給我們的恩典、憐憫
[00:22:41.000 --> 00:22:46.000]  祂給我們每一個的保守、拯救
[00:22:46.000 --> 00:22:49.000]  亦都在我們每一個的家庭
[00:22:49.000 --> 00:22:51.000]  或者每一個的生命
[00:22:51.000 --> 00:22:55.000]  我們都同樣都可以因為神
[00:22:55.000 --> 00:23:02.000]  而經歷到那樣根深柱硬的轉化的可能
[00:23:02.000 --> 00:23:05.000]  所以弟兄姊妹
[00:23:05.000 --> 00:23:08.000]  我們今天都一起去思想
[00:23:08.000 --> 00:23:12.000]  今天在我們自己
[00:23:12.000 --> 00:23:15.000]  回到我們自己的家庭
[00:23:15.000 --> 00:23:19.000]  或者回到我們自己的婚姻關係裏面
[00:23:19.000 --> 00:23:24.000]  我們有什麼地方最需要神去保守
[00:23:24.000 --> 00:23:27.000]  最需要神去憐憫的呢
[00:23:27.000 --> 00:23:33.000]  神是我們患難裏面隨時的幫助
[00:23:33.000 --> 00:23:36.000]  不過我們需要思考的就是
[00:23:36.000 --> 00:23:40.000]  當我們的婚姻家庭遇到困難的時候
[00:23:40.000 --> 00:23:42.000]  我們是選擇靠我們自己
[00:23:42.000 --> 00:23:45.000]  用我們自己的方法去逃避
[00:23:45.000 --> 00:23:48.000]  還是我們真的去倚靠神呢
[00:23:48.000 --> 00:23:54.000]  我們是選擇跟隨自己頑固的一些想法
[00:23:54.000 --> 00:23:57.000]  還是我們真的信服在神的心意裏面
[00:23:57.000 --> 00:24:02.000]  讓神去軟化我們剛硬的心呢
[00:24:03.000 --> 00:24:08.000]  我們有沒有認定神真的在我們的婚姻家庭裏面
[00:24:08.000 --> 00:24:13.000]  還是我們真的將神放在一邊忘記他呢
[00:24:13.000 --> 00:24:19.000]  神學家潘福華他講過這句話
[00:24:19.000 --> 00:24:21.000]  我覺得很有意思
[00:24:21.000 --> 00:24:25.000]  他說撒旦沒有讓我們憎恨上帝
[00:24:25.000 --> 00:24:28.000]  而是叫我們忘記上帝
[00:24:30.000 --> 00:24:33.000]  其實撒旦不需要我們去憎恨上帝
[00:24:33.000 --> 00:24:35.000]  或者憎恨上帝
[00:24:35.000 --> 00:24:38.000]  因為就算當我們真的憎恨上帝也好
[00:24:38.000 --> 00:24:42.000]  其實起碼神也在我們生命裏面
[00:24:42.000 --> 00:24:44.000]  是有個位置
[00:24:44.000 --> 00:24:48.000]  但是當我們面對問題的時候
[00:24:48.000 --> 00:24:51.000]  撒旦最想要的工作是什麼呢
[00:24:51.000 --> 00:24:54.000]  就是他想我們忘記神
[00:24:54.000 --> 00:24:58.000]  他想我們將神放在一邊
[00:24:59.000 --> 00:25:05.000]  所以當我們今天問應該怎樣去理解婚姻的時候
[00:25:05.000 --> 00:25:08.000]  我們知道婚姻是神聖
[00:25:08.000 --> 00:25:10.000]  因為是神所設立
[00:25:10.000 --> 00:25:12.000]  有神在中間
[00:25:12.000 --> 00:25:15.000]  不過不代表從此就一帆風順
[00:25:15.000 --> 00:25:17.000]  無風無浪
[00:25:17.000 --> 00:25:23.000]  而是當我們的婚姻家庭正在經歷大風大浪的時候
[00:25:23.000 --> 00:25:25.000]  如果我們有神
[00:25:25.000 --> 00:25:28.000]  神就是我們唯一的依靠
[00:25:28.000 --> 00:25:30.000]  我們依靠神
[00:25:30.000 --> 00:25:34.000]  我們行在祂的喜悅和心意裏面
[00:25:34.000 --> 00:25:37.000]  我們繼續努力去建立我們的婚姻
[00:25:37.000 --> 00:25:43.000]  繼續去依靠神去維繫和建立我們的關係
[00:25:43.000 --> 00:25:47.000]  而不要我們只是自己偏行己路
[00:25:47.000 --> 00:25:52.000]  用我們自己人的方法去面對和回應
[00:25:52.000 --> 00:25:57.000]  接下來我們要處理第二個問題
[00:25:57.000 --> 00:26:01.000]  就是我們應該如何面對試探
[00:26:01.000 --> 00:26:04.000]  在這個問題上
[00:26:04.000 --> 00:26:09.000]  我自己想起一句潮語
[00:26:09.000 --> 00:26:11.000]  大家有沒有聽過
[00:26:11.000 --> 00:26:14.000]  逃避雖可恥但很有用
[00:26:14.000 --> 00:26:20.000]  特別是在一些年輕人身上聽到這句話
[00:26:20.000 --> 00:26:22.000]  我覺得很有意思
