
[00:00:00.000 --> 00:00:08.720]  我今天講到,因為本來前兩個星期講到的,誰知道中了新冠
[00:16:12.600 --> 00:16:17.600]  所以,我看到一個叫馬格烈的哲學家
[00:16:17.600 --> 00:16:19.600]  他有三樣東西
[00:16:19.600 --> 00:16:26.600]  一是寬恕人的態度
[00:16:26.600 --> 00:16:28.600]  在心理上是怎樣
[00:16:28.600 --> 00:16:30.600]  一個叫掩蓋
[00:16:30.600 --> 00:16:33.600]  一個叫承受
[00:16:33.600 --> 00:16:35.600]  還有消除過去
[00:16:35.600 --> 00:16:39.600]  其實這三樣東西,原來我在聖經裡面都找到答案
[00:16:39.600 --> 00:16:43.600]  都有教你這樣做
[00:16:43.600 --> 00:16:47.600]  我首先看看,什麼叫掩蓋,什麼叫cover up
[00:16:47.600 --> 00:16:53.600]  cover up的時候,其實有人加害你的時候
[00:16:53.600 --> 00:16:56.600]  我做一個受害者的時候
[00:16:56.600 --> 00:16:58.600]  可以中憤
[00:16:58.600 --> 00:17:01.600]  但是,不過我壓住了他
[00:17:01.600 --> 00:17:04.600]  我行為上做出來
[00:17:04.600 --> 00:17:07.600]  是不會報復的
[00:17:07.600 --> 00:17:11.600]  是不會做任何事情對他不好的
[00:17:11.600 --> 00:17:13.600]  我找到一段經文
[00:17:13.600 --> 00:17:21.600]  若遇見你仇敵的牛或驢迷了路
[00:17:21.600 --> 00:17:23.600]  務必牽回來,教給他
[00:17:23.600 --> 00:17:29.600]  若看見恨你的人的驢被壓在重驢之下
[00:17:29.600 --> 00:17:31.600]  不可走開
[00:17:31.600 --> 00:17:35.600]  務要把他一同卸下驢的重驢
[00:17:35.600 --> 00:17:39.600]  說的是你仇敵,怎樣害你都好
[00:17:39.600 --> 00:17:41.600]  你覺得他怎樣都好
[00:17:41.600 --> 00:17:46.600]  你見到他下面有輛跑車,有人在抄牌
[00:17:46.600 --> 00:17:49.600]  你見到他就說抄牌,快點拿回車
[00:17:49.600 --> 00:17:51.600]  是吧
[00:17:51.600 --> 00:17:53.600]  不需要抱著他來親
[00:17:53.600 --> 00:17:55.600]  愛仇敵不需要抱著他來親
[00:17:55.600 --> 00:17:57.600]  就是這麼簡單
[00:17:57.600 --> 00:17:59.600]  是吧
[00:17:59.600 --> 00:18:01.600]  我們經常覺得愛仇敵是否要抱著他來親
[00:18:01.600 --> 00:18:03.600]  不需要的,就是這麼簡單
[00:18:03.600 --> 00:18:05.600]  做回你,見到他不見了一隻牛
[00:18:05.600 --> 00:18:09.600]  見到他的就牽回給他
[00:18:09.600 --> 00:18:11.600]  接著就再見
[00:18:11.600 --> 00:18:13.600]  不用再見了,算了
[00:18:13.600 --> 00:18:15.600]  是吧
[00:18:15.600 --> 00:18:17.600]  這叫做cover up
[00:18:17.600 --> 00:18:19.600]  接著,一起承受
[00:18:19.600 --> 00:18:21.600]  甚麼叫做一起承受
[00:18:21.600 --> 00:18:23.600]  同一時間
[00:18:23.600 --> 00:18:25.600]  大家為何會寬恕他
[00:18:25.600 --> 00:18:27.600]  即是覺得他的罪
[00:18:27.600 --> 00:18:32.600]  我感覺到自己比我更加衰過他
[00:18:32.600 --> 00:18:34.600]  如果我做的話
[00:18:34.600 --> 00:18:36.600]  又有第二個例子
[00:18:36.600 --> 00:18:38.600]  即是我踢球
[00:18:38.600 --> 00:18:42.600]  龍門甩手,入了球
[00:18:42.600 --> 00:18:46.600]  接著前鋒就不會罵他
[00:18:46.600 --> 00:18:48.600]  因為一同承擔責任
[00:18:48.600 --> 00:18:50.600]  因為我都射入不到球
[00:18:50.600 --> 00:18:52.600]  所以輸了
[00:18:52.600 --> 00:18:54.600]  即是說甚麼
[00:18:54.600 --> 00:19:00.600]  若一個肢體受苦,所有肢體一同受苦
[00:19:00.600 --> 00:19:05.600]  若一個肢體得榮耀,所有肢體就一同快樂
[00:19:05.600 --> 00:19:09.600]  我們是一同肢體
[00:19:09.600 --> 00:19:12.600]  若一個肢體有罪,一個肢體歸厭
[00:19:12.600 --> 00:19:14.600]  整個肢體都歸厭
[00:19:14.600 --> 00:19:16.600]  整個肢體有罪
[00:19:16.600 --> 00:19:19.600]  所以我們有時教會
[00:19:19.600 --> 00:19:22.600]  我在這裡說,教會
[00:19:22.600 --> 00:19:24.600]  有時有些人犯錯
[00:19:24.600 --> 00:19:26.600]  是,我們要找回原因
[00:19:26.600 --> 00:19:33.600]  但不要把原因當成懲罰
[00:19:33.600 --> 00:19:35.600]  應該知道原因
[00:19:35.600 --> 00:19:38.600]  更加我們一齊出來開個祈禱會
[00:19:38.600 --> 00:19:40.600]  大家一齊認罪悔改
[00:19:40.600 --> 00:19:42.600]  因為每一個人都有罪
[00:19:42.600 --> 00:19:50.600]  若一個肢體受苦,所有肢體就一同受苦
[00:19:50.600 --> 00:19:52.600]  To bear
[00:19:52.600 --> 00:19:55.600]  大家願不願意和隔壁人To bear
[00:19:55.600 --> 00:20:01.600]  你To bear的時候
[00:20:01.600 --> 00:20:04.600]  上帝的榮耀降臨在我們當中
[00:20:04.600 --> 00:20:09.600]  我們就能得著上帝的榮耀
[00:20:09.600 --> 00:20:13.600]  接著,消除過去
[00:20:13.600 --> 00:20:15.600]  消除過去是指甚麼?
[00:20:15.600 --> 00:20:17.600]  不用說了,狼子的比喻
[00:20:17.600 --> 00:20:20.600]  無論狼子是怎樣壞
[00:20:20.600 --> 00:20:22.600]  他做錯事
[00:20:22.600 --> 00:20:24.600]  父親都不會想過他做錯
[00:20:24.600 --> 00:20:26.600]  因為他的身份
[00:20:28.600 --> 00:20:31.600]  所以他經常包銷
[00:20:31.600 --> 00:20:33.600]  他根本不覺得自己做錯
[00:20:33.600 --> 00:20:36.600]  這就是狼子的比喻
[00:20:36.600 --> 00:20:41.600]  這是愛,那份愛是很深的
[00:20:41.600 --> 00:20:43.600]  所以這是我們很難做的
[00:20:43.600 --> 00:20:45.600]  多數我們做到的是誰?
[00:20:45.600 --> 00:20:47.600]  Cover up
[00:20:47.600 --> 00:20:49.600]  我們仍然生他的氣
[00:20:49.600 --> 00:20:51.600]  但我們又要裝模作樣
[00:20:51.600 --> 00:20:53.600]  哎呀,真是好
[00:20:53.600 --> 00:20:55.600]  可以和你一起
[00:20:56.600 --> 00:20:58.600]  和你一起
[00:20:58.600 --> 00:21:01.600]  這不是虛偽,這叫學習
[00:21:01.600 --> 00:21:05.600]  繼續為自己祈禱
[00:21:05.600 --> 00:21:08.600]  為自己祈禱去寬恕別人
[00:21:08.600 --> 00:21:12.600]  接著,免我們的債
[00:21:12.600 --> 00:21:14.600]  如同免了我們的債
[00:21:14.600 --> 00:21:18.600]  我這裡說得太快了
[00:21:18.600 --> 00:21:22.600]  我忘記了
[00:21:24.600 --> 00:21:26.600]  免我們的債
[00:21:26.600 --> 00:21:28.600]  如同免了我們的債
[00:21:28.600 --> 00:21:31.600]  是在說什麼重點呢?
[00:21:31.600 --> 00:21:35.600]  是否有條件呢?
[00:21:35.600 --> 00:21:37.600]  是否我們要免別人的債
[00:21:37.600 --> 00:21:39.600]  上帝才要免我的債呢?
[00:21:39.600 --> 00:21:43.600]  兩者又有什麼共同的點呢?
[00:21:43.600 --> 00:21:49.600]  因為上帝已經免了我們的債
[00:21:49.600 --> 00:21:51.600]  我們要免別人的債
[00:21:51.600 --> 00:21:53.600]  上帝不是條件性的
[00:21:53.600 --> 00:21:55.600]  我們是有一個錯的
[00:21:55.600 --> 00:21:57.600]  兩者有什麼共同點呢?
[00:21:57.600 --> 00:21:59.600]  想表達的是什麼呢?
[00:21:59.600 --> 00:22:01.600]  還有時間
[00:22:01.600 --> 00:22:05.600]  好,那時
[00:22:05.600 --> 00:22:09.600]  在馬太福音18至21至22節
[00:22:09.600 --> 00:22:11.600]  這裡很多人聽過
[00:22:11.600 --> 00:22:17.600]  彼得問耶穌
[00:22:17.600 --> 00:22:20.600]  我們要如恕弟兄多少次?
[00:22:20.600 --> 00:22:22.600]  七次夠不夠?
[00:22:22.600 --> 00:22:24.600]  他說,我告訴你
[00:22:24.600 --> 00:22:28.600]  不是七次,而是七十個七次
[00:22:28.600 --> 00:22:31.600]  大家應該知道,這段也很清楚了
[00:22:31.600 --> 00:22:34.600]  彼得也很有趣
[00:22:34.600 --> 00:22:36.600]  因為之前
[00:22:36.600 --> 00:22:38.600]  在15至17節
[00:22:38.600 --> 00:22:40.600]  18章15至17節
[00:22:40.600 --> 00:22:42.600]  耶穌說什麼呢?
[00:22:42.600 --> 00:22:44.600]  若有弟兄得罪的時候
[00:22:44.600 --> 00:22:48.600]  就找弟兄單獨談談
[00:22:48.600 --> 00:22:50.600]  不行的時候再找什麼呢?
[00:22:50.600 --> 00:22:54.600]  再找兩個弟兄再談
[00:22:54.600 --> 00:22:58.600]  不行的時候就找教會談
[00:22:58.600 --> 00:23:00.600]  三次嘛,他跟我七次
[00:23:00.600 --> 00:23:04.600]  彼得,我多厲害
[00:23:04.600 --> 00:23:06.600]  跟耶穌多厲害
[00:23:06.600 --> 00:23:08.600]  但耶穌說,不行
[00:23:08.600 --> 00:23:10.600]  七十個七次
[00:23:10.600 --> 00:23:12.600]  但不過很有趣
[00:23:12.600 --> 00:23:15.600]  耶穌突然說完這段話
[00:23:15.600 --> 00:23:18.600]  他有一個故事
[00:23:18.600 --> 00:23:20.600]  是一個比喻
[00:23:20.600 --> 00:23:22.600]  天國好將一個王
[00:23:22.600 --> 00:23:24.600]  要把他僕人算帳
[00:23:24.600 --> 00:23:26.600]  算什麼帳呢?
[00:23:26.600 --> 00:23:30.600]  他那個僕人欠了一萬他年德
[00:23:30.600 --> 00:23:32.600]  一萬他年德是多少?
[00:23:32.600 --> 00:23:34.600]  即是一萬年的工資
[00:23:34.600 --> 00:23:38.600]  僕人說,寬恕我吧
[00:23:38.600 --> 00:23:40.600]  寬容我吧,我會還的
[00:23:40.600 --> 00:23:42.600]  主人就動了持心
