
[00:00:00.000 --> 00:00:03.000]  各位小力園堂的弟兄姊妹
[00:10:33.000 --> 00:10:36.000]  歸回上帝
[00:10:36.000 --> 00:10:40.000]  剛才也提到耶穌是很忙碌的一日
[00:10:40.000 --> 00:10:42.000]  在這段經文29節開始
[00:10:42.000 --> 00:10:45.000]  我們看到一個很忙碌的圖畫
[00:10:45.000 --> 00:10:48.000]  看到耶穌一出會堂
[00:10:48.000 --> 00:10:51.000]  他就去了探訪
[00:10:51.000 --> 00:10:56.000]  不知道耶穌在會堂說了多少篇道
[00:10:56.000 --> 00:10:58.000]  如果在小歷緣
[00:10:58.000 --> 00:10:59.000]  今天一堂
[00:10:59.000 --> 00:11:01.000]  明天兩堂
[00:11:01.000 --> 00:11:02.000]  在座堂
[00:11:02.000 --> 00:11:05.000]  以前最高的紀錄是星期六一堂
[00:11:05.000 --> 00:11:08.000]  星期日試過連續說五堂
[00:11:08.000 --> 00:11:12.000]  在這裏的圖畫就看到耶穌一出會堂
[00:11:12.000 --> 00:11:16.000]  就立即有第二些侍奉
[00:11:16.000 --> 00:11:20.000]  並且你看到一些紅字字眼
[00:11:20.000 --> 00:11:23.000]  一切害病的和被鬼附的
[00:11:23.000 --> 00:11:25.000]  一切
[00:11:25.000 --> 00:11:30.000]  全城的人都聚集在門前
[00:11:30.000 --> 00:11:35.000]  耶穌是醫好了許多的病人
[00:11:35.000 --> 00:11:38.000]  趕出了許多的鬼
[00:11:38.000 --> 00:11:43.000]  看到這個場景的節奏
[00:11:43.000 --> 00:11:45.000]  人真的很多
[00:11:45.000 --> 00:11:47.000]  需要是很大的
[00:11:47.000 --> 00:11:51.000]  耶穌肯定比我們更加忙碌
[00:11:51.000 --> 00:11:54.000]  一樣接著一樣
[00:11:54.000 --> 00:11:57.000]  馬可福音的重點
[00:11:57.000 --> 00:12:01.000]  真的記載了耶穌的工作
[00:12:01.000 --> 00:12:03.000]  我們繼續看下去的時候
[00:12:03.000 --> 00:12:06.000]  甚至說耶穌連吃飯的時間都沒有
[00:12:06.000 --> 00:12:09.000]  這裏的鋪排
[00:12:09.000 --> 00:12:13.000]  很刻意提到耶穌在人群裏
[00:12:13.000 --> 00:12:17.000]  在許多的需要和許多的侍奉當中
[00:12:17.000 --> 00:12:22.000]  經歷了忙碌的一天
[00:12:22.000 --> 00:12:23.000]  經文繼續提到
[00:12:23.000 --> 00:12:25.000]  就是次日的早晨
[00:12:25.000 --> 00:12:26.000]  天未亮的時候
[00:12:26.000 --> 00:12:29.000]  耶穌就起來到曠野的地方
[00:12:29.000 --> 00:12:31.000]  在那裏祈禱
[00:12:31.000 --> 00:12:33.000]  一日之始
[00:12:33.000 --> 00:12:35.000]  不單是早晨
[00:12:35.000 --> 00:12:37.000]  更加是天未亮
[00:12:37.000 --> 00:12:41.000]  這裏可以說是雙重的表達
[00:12:41.000 --> 00:12:43.000]  要強調的是
[00:12:43.000 --> 00:12:44.000]  很早
[00:12:44.000 --> 00:12:47.000]  比你想像中更早
[00:12:47.000 --> 00:12:49.000]  而且是一個優先
[00:12:49.000 --> 00:12:54.000]  耶穌要找一個安靜的地方來祈禱
[00:12:54.000 --> 00:12:56.000]  老實說
[00:12:56.000 --> 00:12:58.000]  我們星期一休假
[00:12:58.000 --> 00:12:59.000]  對於我來說
[00:12:59.000 --> 00:13:01.000]  星期一會比較睏
[00:13:01.000 --> 00:13:05.000]  因為其實是很疲倦的
[00:13:05.000 --> 00:13:08.000]  在前一天的耶穌
[00:13:08.000 --> 00:13:10.000]  其實是很忙碌的
[00:13:10.000 --> 00:13:14.000]  不過他沒有說要多休息
[00:13:14.000 --> 00:13:15.000]  祈禱
[00:13:15.000 --> 00:13:17.000]  天未亮的時候
[00:13:17.000 --> 00:13:20.000]  祈禱是耶穌的優先
[00:13:20.000 --> 00:13:22.000]  也是他的決心
[00:13:22.000 --> 00:13:26.000]  我相信這是耶穌的操練
[00:13:26.000 --> 00:13:27.000]  是他的模式
[00:13:27.000 --> 00:13:31.000]  是他的生活
[00:13:31.000 --> 00:13:33.000]  剛才提到
[00:13:33.000 --> 00:13:35.000]  馬可福音的重點
[00:13:35.000 --> 00:13:38.000]  其實是記載耶穌的工作
[00:13:38.000 --> 00:13:42.000]  除了在第一章的起頭
[00:13:42.000 --> 00:13:45.000]  提到耶穌侍奉開始
[00:13:45.000 --> 00:13:48.000]  是一個禱告的場景之外
[00:13:48.000 --> 00:13:51.000]  其實在馬可福音另外有兩處經文
[00:13:51.000 --> 00:13:54.000]  都提到耶穌的禱告
[00:13:54.000 --> 00:13:58.000]  在第六章第42至第46節
[00:13:58.000 --> 00:14:01.000]  他們都吃了並且吃飽了
[00:14:01.000 --> 00:14:06.000]  這裡提到耶穌行完五餅二魚的神蹟
[00:14:06.000 --> 00:14:08.000]  餵飽了五千人
[00:14:08.000 --> 00:14:10.000]  之後是怎樣呢
[00:14:10.000 --> 00:14:12.000]  當耶穌行完神蹟之後
[00:14:12.000 --> 00:14:15.000]  耶穌就隨即催悶徒上船
[00:14:15.000 --> 00:14:18.000]  然後他叫眾人散去
[00:14:18.000 --> 00:14:22.000]  他自己就去了山上祈禱
[00:14:22.000 --> 00:14:27.000]  耶穌為何會疏散人群
[00:14:27.000 --> 00:14:30.000]  催悶徒上船
[00:14:30.000 --> 00:14:32.000]  而自己就去了祈禱呢
[00:14:32.000 --> 00:14:34.000]  如果我們看完約翰福音的記載
[00:14:34.000 --> 00:14:36.000]  我們就知道其實
[00:14:36.000 --> 00:14:38.000]  當耶穌行完神蹟之後
[00:14:38.000 --> 00:14:41.000]  大家看到這個很厲害
[00:14:41.000 --> 00:14:47.000]  群眾很想逼耶穌去作王
[00:14:47.000 --> 00:14:51.000]  因為這個王有飽飯給我吃
[00:14:51.000 --> 00:14:54.000]  很想逼耶穌作王
[00:14:54.000 --> 00:14:59.000]  推翻當時羅馬的政權
[00:14:59.000 --> 00:15:02.000]  但我們知道這個並不是
[00:15:02.000 --> 00:15:07.000]  耶穌來地上要做的事情
[00:15:07.000 --> 00:15:12.000]  第三處就是記載在馬科第14章32節
[00:15:12.000 --> 00:15:14.000]  就是耶穌去到一個地方
[00:15:14.000 --> 00:15:16.000]  我們很熟悉的一個場景
[00:15:16.000 --> 00:15:20.000]  就是耶穌在喀西瑪尼的祈禱
[00:15:20.000 --> 00:15:27.000]  耶穌去面對那個悔悲
[00:15:27.000 --> 00:15:31.000]  那個充滿憂傷
[00:15:31.000 --> 00:15:36.000]  但卻是求神的心意成就的禱告
[00:15:36.000 --> 00:15:40.000]  在馬科音這個三處的祈禱
[00:15:40.000 --> 00:15:45.000]  其實都是耶穌侍奉的關鍵時刻
[00:15:45.000 --> 00:15:47.000]  侍奉的開始
[00:15:47.000 --> 00:15:49.000]  侍奉的中段
[00:15:49.000 --> 00:15:51.000]  行完神蹟之後
[00:15:51.000 --> 00:15:52.000]  人們的反應
[00:15:52.000 --> 00:15:55.000]  在最後的喀西瑪尼
[00:15:55.000 --> 00:16:01.000]  耶穌要面對自己十字架的悔悲
[00:16:01.000 --> 00:16:04.000]  這個頭、中、尾
[00:16:04.000 --> 00:16:09.000]  可以說是覆蓋了整個馬科福音的記載
[00:16:09.000 --> 00:16:11.000]  我們要留意到
[00:16:11.000 --> 00:16:14.000]  在很多很多工作裏面
[00:16:14.000 --> 00:16:16.000]  其實耶穌的禱告、生活
[00:16:16.000 --> 00:16:18.000]  或者耶穌的祈禱
[00:16:18.000 --> 00:16:19.000]  都是很重要的
[00:16:19.000 --> 00:16:22.000]  耶穌的祈禱和耶穌的侍奉
[00:16:22.000 --> 00:16:24.000]  其實是密不可分的
[00:16:24.000 --> 00:16:26.000]  是息息相關的
[00:16:26.000 --> 00:16:33.000]  在聖方濟各有一句說話
[00:16:33.000 --> 00:16:36.000]  我覺得很有意思
[00:16:36.000 --> 00:16:38.000]  他說每一個基督徒
[00:16:38.000 --> 00:16:42.000]  每天都需要半小時的禱告
[00:16:42.000 --> 00:16:44.000]  我相信這半小時
[00:16:44.000 --> 00:16:49.000]  應該不計算你吃飯
[00:16:49.000 --> 00:16:51.000]  或者邊走邊祈禱
[00:16:51.000 --> 00:16:54.000]  我相信這半小時是分別出來的祈禱
[00:16:54.000 --> 00:16:56.000]  有一個例外
[00:16:56.000 --> 00:16:58.000]  除非你很忙
[00:16:58.000 --> 00:17:00.000]  如果你很忙
[00:17:00.000 --> 00:17:04.000]  他就說你需要一個小時的祈禱
[00:17:04.000 --> 00:17:06.000]  我覺得這段說話
[00:17:06.000 --> 00:17:08.000]  是很發人深省的
[00:17:08.000 --> 00:17:11.000]  可能有時我們因為很忙
[00:17:11.000 --> 00:17:13.000]  而沒有去祈禱
[00:17:13.000 --> 00:17:15.000]  但這段提醒我們
[00:17:15.000 --> 00:17:17.000]  原來我們越忙
[00:17:17.000 --> 00:17:20.000]  越需要去禱告
[00:17:20.000 --> 00:17:22.000]  為什麼呢?
[00:17:22.000 --> 00:17:23.000]  我們看看
[00:17:23.000 --> 00:17:25.000]  耶穌說次日早晨
[00:17:25.000 --> 00:17:26.000]  天未亮的時候
[00:17:26.000 --> 00:17:28.000]  祈禱去哪裏呢?
[00:17:28.000 --> 00:17:31.000]  就是去抗野去祈禱
[00:17:31.000 --> 00:17:34.000]  所以就像剛才所說
[00:17:34.000 --> 00:17:36.000]  祂不是參加祈禱的聚會
[00:17:36.000 --> 00:17:38.000]  不是隨時隨地的祈禱
[00:17:38.000 --> 00:17:40.000]  而是刻意分別出來
[00:17:40.000 --> 00:17:42.000]  一個獨處的時間
[00:17:42.000 --> 00:17:46.000]  亦都是為了避開人群
[00:17:46.000 --> 00:17:50.000]  就像你上班選早些乘車
[00:17:50.000 --> 00:17:52.000]  其實都是想避開人群
[00:17:52.000 --> 00:17:55.000]  耶穌刻意早些出門
[00:17:55.000 --> 00:17:57.000]  避開人群去抗野
[00:17:57.000 --> 00:17:59.000]  其實耶穌所在之地
[00:17:59.000 --> 00:18:01.000]  加伯隆這個地方
[00:18:01.000 --> 00:18:03.000]  其實都是一個已經開發的地方
[00:18:03.000 --> 00:18:05.000]  所謂已經開發
[00:18:05.000 --> 00:18:07.000]  其實有會堂
[00:18:07.000 --> 00:18:08.000]  有民居
[00:18:08.000 --> 00:18:10.000]  所以說抗野
[00:18:10.000 --> 00:18:12.000]  其實未必一定
[00:18:12.000 --> 00:18:15.000]  只在地理上的抗野
[00:18:15.000 --> 00:18:17.000]  而是一個意象
[00:18:17.000 --> 00:18:19.000]  一個意象
[00:18:19.000 --> 00:18:20.000]  一個圖畫
[00:18:20.000 --> 00:18:22.000]  讓我們聯想起
[00:18:22.000 --> 00:18:24.000]  其實在馬科一開始
[00:18:24.000 --> 00:18:26.000]  都提到耶穌受洗之後
[00:18:26.000 --> 00:18:28.000]  祂就被聖靈引導
[00:18:28.000 --> 00:18:30.000]  去到抗野
[00:18:30.000 --> 00:18:32.000]  受魔鬼的試探
[00:18:32.000 --> 00:18:35.000]  所以耶穌這個禱告
[00:18:35.000 --> 00:18:39.000]  其實是一個心靈的戰場
[00:18:39.000 --> 00:18:46.000]  我們記得在經文之前
[00:18:46.000 --> 00:18:50.000]  提到那個景象是怎樣的
[00:18:50.000 --> 00:18:54.000]  全城的人都聚集在耶穌所在之地
[00:18:54.000 --> 00:18:57.000]  很多的病人被醫好
[00:18:57.000 --> 00:19:00.000]  很多的鬼被趕出
[00:19:00.000 --> 00:19:03.000]  我相信場面都是
[00:19:03.000 --> 00:19:05.000]  被放煙花
[00:19:05.000 --> 00:19:07.000]  更加震撼
[00:19:07.000 --> 00:19:09.000]  很多有需要的人
[00:19:09.000 --> 00:19:12.000]  對耶穌帶著很大的期待
[00:19:12.000 --> 00:19:14.000]  他們的病要被醫治
[00:19:14.000 --> 00:19:17.000]  亦都很多的
[00:19:17.000 --> 00:19:19.000]  我相信被幫助的人
[00:19:19.000 --> 00:19:22.000]  或者在場見證的人
[00:19:22.000 --> 00:19:24.000]  對耶穌都是
[00:19:24.000 --> 00:19:26.000]  勁勁勁
[00:19:26.000 --> 00:19:28.000]  很多的讚歎
[00:19:28.000 --> 00:19:30.000]  耶穌是刻意
[00:19:30.000 --> 00:19:35.000]  來離開被稱讚
[00:19:35.000 --> 00:19:38.000]  離開一個贏得跟從者
[00:19:38.000 --> 00:19:42.000]  很有侍奉果效的現場
[00:19:42.000 --> 00:19:44.000]  去到抗野
[00:19:44.000 --> 00:19:48.000]  重新回到挑戰
[00:19:48.000 --> 00:19:52.000]  祂是神兒子的身份的場景
[00:19:52.000 --> 00:19:56.000]  祂要面對試探的地方
[00:19:56.000 --> 00:20:02.000]  在早期教會
[00:20:02.000 --> 00:20:05.000]  我們聽過沙漠的教父
[00:20:05.000 --> 00:20:07.000]  其實這些沙漠教父
[00:20:07.000 --> 00:20:10.000]  他們很直接地回應
[00:20:10.000 --> 00:20:12.000]  耶穌在福音書裏面的教導
[00:20:12.000 --> 00:20:15.000]  他們變賣了自己的家產
[00:20:15.000 --> 00:20:17.000]  分給窮人
[00:20:17.000 --> 00:20:19.000]  走到抗野去苦修
[00:20:19.000 --> 00:20:21.000]  去專心操練
[00:20:21.000 --> 00:20:24.000]  其實這是反映在他們心底裏
[00:20:24.000 --> 00:20:26.000]  那份渴望
[00:20:26.000 --> 00:20:31.000]  很渴望成為敬虔
[00:20:31.000 --> 00:20:34.000]  祈禱是很熱切的
[00:20:34.000 --> 00:20:41.000]  內心不論外在環境充斥著忙碌
[00:20:41.000 --> 00:20:43.000]  或者別人的期望
[00:20:43.000 --> 00:20:46.000]  內心有那份自由
[00:20:46.000 --> 00:20:48.000]  能夠有耶穌基督那份恩慈
[00:20:48.000 --> 00:20:50.000]  對人有關愛
[00:20:50.000 --> 00:20:52.000]  那種渴望
[00:20:52.000 --> 00:20:55.000]  追求自己操練的裏面
[00:20:55.000 --> 00:20:59.000]  能夠做到形象擁護者
[00:20:59.000 --> 00:21:01.000]  能夠有耶穌的樣式
[00:21:01.000 --> 00:21:05.000]  反映在他們生命裏面
[00:21:05.000 --> 00:21:07.000]  我覺得這個傳統
[00:21:07.000 --> 00:21:09.000]  其實最寶貴的地方
[00:21:09.000 --> 00:21:11.000]  我相信不是叫我們
[00:21:11.000 --> 00:21:13.000]  變賣家產
[00:21:13.000 --> 00:21:15.000]  躲藏去苦修
[00:21:15.000 --> 00:21:17.000]  而是提醒我們
[00:21:17.000 --> 00:21:20.000]  我們要創造這個學習的空間
[00:21:20.000 --> 00:21:23.000]  讓我們安靜獨處
[00:21:23.000 --> 00:21:27.000]  在很多我們要面對的事情
[00:21:27.000 --> 00:21:29.000]  分別出來
[00:21:29.000 --> 00:21:31.000]  而這個分別出來的時間
[00:21:31.000 --> 00:21:36.000]  是讓我們深入面對自己裏面
[00:21:36.000 --> 00:21:40.000]  面對我們自己裏面的內在世界
[00:21:40.000 --> 00:21:44.000]  與惡者爭戰
[00:21:44.000 --> 00:21:47.000]  去聽回上帝的聲音
[00:21:47.000 --> 00:21:52.000]  如果我們要與神有更深的關係
[00:21:52.000 --> 00:21:54.000]  更深的交往
[00:21:54.000 --> 00:21:57.000]  我們真的要經歷一場
[00:21:57.000 --> 00:21:59.000]  可能是很艱苦的
[00:21:59.000 --> 00:22:03.000]  屬靈的爭戰
[00:22:03.000 --> 00:22:05.000]  我鼓勵弟兄姊妹
[00:22:05.000 --> 00:22:08.000]  其實我們說跟隨耶穌
[00:22:08.000 --> 00:22:10.000]  我們學他
[00:22:10.000 --> 00:22:11.000]  在祈禱裏面
[00:22:11.000 --> 00:22:14.000]  我們也可以這樣去散散心
[00:22:14.000 --> 00:22:15.000]  在祈禱裏面
[00:22:15.000 --> 00:22:18.000]  我們也可以這樣去實踐
[00:22:18.000 --> 00:22:20.000]  分別時間出來
[00:22:20.000 --> 00:22:24.000]  去進入抗耶的祈禱
[00:22:24.000 --> 00:22:27.000]  我相信耶穌在抗耶裏面
[00:22:27.000 --> 00:22:29.000]  祂面對的試探
[00:22:29.000 --> 00:22:32.000]  都給我們一個很好的參照
[00:22:32.000 --> 00:22:35.000]  因為耶穌所面對的三個試探
[00:22:35.000 --> 00:22:41.000]  我想都是包攬了我們人生所有的考驗
