
[00:00:00.000 --> 00:00:02.000]  主禮平安
[00:05:52.200 --> 00:05:54.600]  因為這次是記載死人復活
[00:05:54.600 --> 00:05:57.200]  耶穌基督的復活發生
[00:05:57.200 --> 00:06:01.000]  以至這個地震更加大
[00:06:01.000 --> 00:06:05.200]  而且這裡記載了天使的出現
[00:06:05.200 --> 00:06:09.400]  通常天使的出現都有啟示性的事跡發生
[00:06:09.400 --> 00:06:15.400]  在《馬太福音》裡總共記載了三次天使出現
[00:06:15.400 --> 00:06:18.600]  天使出現的頭兩次
[00:06:18.600 --> 00:06:20.600]  記載在哪裡呢?
[00:06:20.600 --> 00:06:23.200]  就是在這個約瑟
[00:06:23.200 --> 00:06:26.800]  在耶穌出生之前和出生之後
[00:06:26.800 --> 00:06:29.200]  出現在他的夢境裡
[00:06:29.200 --> 00:06:32.200]  但這次天使不再在夢境裡
[00:06:32.200 --> 00:06:34.800]  而是顯露在人面前
[00:06:34.800 --> 00:06:39.000]  代表一件更大的事情正在發生
[00:06:39.000 --> 00:06:41.400]  而且聖經很清楚告訴我們
[00:06:41.400 --> 00:06:43.400]  天使的容貌是怎樣
[00:06:43.400 --> 00:06:46.600]  他們的相貌好像閃電一樣
[00:06:46.600 --> 00:06:49.200]  他們的衣著白如雪
[00:06:49.200 --> 00:06:52.600]  正是要彰顯復活主得到榮耀
[00:06:52.600 --> 00:06:56.600]  那種光榮、榮耀很大很大
[00:06:56.600 --> 00:06:59.400]  接著繼續記載
[00:06:59.400 --> 00:07:04.000]  看守這個墓穴的冰釘嚇得全身都發抖
[00:07:04.000 --> 00:07:07.200]  這個驚恐的程度很大
[00:07:07.200 --> 00:07:10.200]  原來人在極度惶恐的情況下
[00:07:10.200 --> 00:07:12.200]  有三種反應
[00:07:12.200 --> 00:07:15.400]  有些人害怕得會逃跑
[00:07:15.400 --> 00:07:17.400]  三十六著走為上著
[00:07:17.400 --> 00:07:22.200]  有些人害怕得會跟他打過、死過
[00:07:22.200 --> 00:07:25.200]  而第三種就是會像一隻冰一樣
[00:07:25.200 --> 00:07:27.200]  冷卻了,不會動
[00:07:27.200 --> 00:07:30.400]  而當時的冰釘就在這種狀態裡
[00:07:30.400 --> 00:07:32.800]  好像死人一樣,動也不會動
[00:07:32.800 --> 00:07:36.400]  這個原文說到他渾身顫抖
[00:07:36.400 --> 00:07:40.000]  跟地震的字是很相似的
[00:07:40.000 --> 00:07:42.000]  這裡也表示了一樣東西
[00:07:42.000 --> 00:07:44.000]  就是天使的出現
[00:07:44.000 --> 00:07:45.600]  主的復活
[00:07:45.600 --> 00:07:47.600]  不單止地震動
[00:07:47.600 --> 00:07:50.600]  連人的心也被震動
[00:07:50.600 --> 00:07:53.600]  聖經裡說得很清楚
[00:07:53.600 --> 00:07:56.000]  他不在這裡
[00:07:56.000 --> 00:07:59.400]  沒錯,當這群婦女去到墳墓前的時候
[00:07:59.400 --> 00:08:02.000]  發現他不在這裡
[00:08:02.000 --> 00:08:04.000]  耶穌不見了
[00:08:04.000 --> 00:08:06.000]  究竟耶穌去了哪裡呢?
[00:08:06.000 --> 00:08:10.000]  當時剛才錄經文也說了
[00:08:10.000 --> 00:08:13.000]  那群冰釘害怕得發抖
[00:08:13.000 --> 00:08:16.000]  回過神來,開始知道發生什麼事
[00:08:16.000 --> 00:08:18.600]  然後要馬上報告給上司
[00:08:18.600 --> 00:08:22.000]  他們就去找祭司和長老
[00:08:22.000 --> 00:08:26.000]  祭司和長老很害怕這件事傳開了
[00:08:26.000 --> 00:08:29.000]  本來他死了已經安樂了
[00:08:29.000 --> 00:08:32.000]  但現在他不見了,又會有另一番風波
[00:08:32.000 --> 00:08:35.000]  很想制止這個風波發生
[00:08:35.000 --> 00:08:38.000]  所以他用了很多錢,籌了很多錢
[00:08:38.000 --> 00:08:40.000]  去收買這些冰釘,告訴他們
[00:08:40.000 --> 00:08:42.000]  你們要說一個謊話
[00:08:42.000 --> 00:08:45.000]  要告訴別人是門徒
[00:08:45.000 --> 00:08:48.000]  偷偷地趁我們晚上睡覺時
[00:08:48.000 --> 00:08:51.000]  去偷了那具屍體
[00:08:51.000 --> 00:08:54.000]  就是這樣,那些冰釘收了錢當然要做事
[00:08:54.000 --> 00:08:56.000]  於是就跟所有人說
[00:08:56.000 --> 00:09:00.000]  那些門徒偷了耶穌基督的屍首
[00:09:00.000 --> 00:09:03.000]  這個謊話就是這樣傳開了
[00:09:03.000 --> 00:09:07.000]  究竟耶穌不在那裡是什麼意思呢?
[00:09:07.000 --> 00:09:10.000]  耶穌不在墳墓裡
[00:09:10.000 --> 00:09:13.000]  墳墓是一個非常悲傷的地方
[00:09:13.000 --> 00:09:16.000]  人在墳墓裡有很多的悲痛
[00:09:16.000 --> 00:09:18.000]  就是想起一些不開心的事
[00:09:18.000 --> 00:09:21.000]  想起有人離開,永遠離開
[00:09:21.000 --> 00:09:24.000]  不過耶穌不在墳墓裡
[00:09:24.000 --> 00:09:27.000]  其實主耶穌在他未受害之前
[00:09:27.000 --> 00:09:30.000]  三番四次跟門徒已經說了
[00:09:30.000 --> 00:09:34.000]  我會受死,受苦,會受害
[00:09:34.000 --> 00:09:36.000]  但是我會復活
[00:09:36.000 --> 00:09:40.000]  當時的門徒完全不明白耶穌在說什麼
[00:09:40.000 --> 00:09:42.000]  耶穌說了一句話
[00:09:42.000 --> 00:09:45.000]  耶路撒冷的女子不要為我哭
[00:09:45.000 --> 00:09:47.000]  沒錯,如果耶穌不在墳墓裡
[00:09:47.000 --> 00:09:49.000]  為什麼要哭呢?
[00:09:49.000 --> 00:09:51.000]  事實上當時的婦女就是哭
[00:09:51.000 --> 00:09:53.000]  不停地哭,不停地哭
[00:09:53.000 --> 00:09:55.000]  天使安慰她又哭
[00:09:55.000 --> 00:09:57.000]  耶穌繼續安慰她,她也繼續哭
[00:09:57.000 --> 00:10:01.000]  因為她實在很哀動,很哀傷
[00:10:01.000 --> 00:10:03.000]  耶穌不單不在墳墓裡
[00:10:03.000 --> 00:10:05.000]  耶穌也不在死人裡
[00:10:05.000 --> 00:10:12.000]  聖經說為什麼要在死人裡找死人呢?
[00:10:12.000 --> 00:10:14.000]  《路子童傳》曾經說過
[00:10:14.000 --> 00:10:18.000]  既按著神確定的旨意和預知
[00:10:18.000 --> 00:10:21.000]  被交與人
[00:10:21.000 --> 00:10:23.000]  他們就要藉著不法的人的手
[00:10:23.000 --> 00:10:26.000]  將他釘在十字架上殺了
[00:10:26.000 --> 00:10:29.000]  神卻要將死的痛苦解除
[00:10:29.000 --> 00:10:31.000]  使他復活
[00:10:31.000 --> 00:10:35.000]  因為他原本就不能被死拘禁
[00:10:35.000 --> 00:10:39.000]  耶穌雖然被釘死,被埋葬
[00:10:39.000 --> 00:10:42.000]  但是他傳言的聖潔,他沒有罪
[00:10:42.000 --> 00:10:46.000]  所以死亡和墳墓都不能拘禁他
[00:10:46.000 --> 00:10:51.000]  因為他不在墳墓,也不在死人的當中
[00:10:51.000 --> 00:10:56.000]  更加我們知道,他不在原址裡
[00:10:56.000 --> 00:11:01.000]  聖經記載到,在耶穌釘十字架的地方有一個原址
[00:11:01.000 --> 00:11:03.000]  原址裡有一個新的墳墓
[00:11:03.000 --> 00:11:05.000]  從來沒有碰過人
[00:11:05.000 --> 00:11:10.000]  因為那天是猶太人預備日,也是安息日的前夕
[00:11:10.000 --> 00:11:12.000]  這個墳墓就在附近
[00:11:12.000 --> 00:11:17.000]  所以他們為了省時間,就將耶穌安放在那裡
[00:11:17.000 --> 00:11:24.000]  頭一天,末達拉瑪利亞和瑪利亞都來到這個地方
[00:11:24.000 --> 00:11:29.000]  他們大叫,有人將墳墓裡的主拿走了
[00:11:29.000 --> 00:11:31.000]  不知道他們拿了去哪裡
[00:11:31.000 --> 00:11:38.000]  他們在死人的墳墓裡,在原址裡找耶穌
[00:11:38.000 --> 00:11:43.000]  耶穌安在一個很美的原地裡
[00:11:43.000 --> 00:11:46.000]  因為這是一個有錢人的墓園
[00:11:46.000 --> 00:11:50.000]  有人打理的,有花有草,很美
[00:11:50.000 --> 00:11:57.000]  很適合安靜,憑吊,或者追憶,或者去愛上
[00:11:57.000 --> 00:12:01.000]  但是耶穌不在一個這麼美的原址裡
[00:12:01.000 --> 00:12:03.000]  當我們繼續看下去的時候
[00:12:03.000 --> 00:12:05.000]  我們又看看發生了什麼
[00:12:05.000 --> 00:12:08.000]  其實這是一個紀念死人的地方
[00:12:08.000 --> 00:12:12.000]  既然耶穌沒有死,他復活了
[00:12:12.000 --> 00:12:15.000]  這個地方已經不再需要紀念
[00:12:15.000 --> 00:12:21.000]  不需要我們再停留在這裡哀哭,受傷害,悲痛
[00:12:21.000 --> 00:12:25.000]  既然耶穌不在墳墓,不在死人,不在原址裡
[00:12:25.000 --> 00:12:27.000]  到底耶穌去了哪裡呢?
[00:12:27.000 --> 00:12:32.000]  這裡說到這班婦女很急忙地離開了墳墓
[00:12:32.000 --> 00:12:34.000]  他們有兩個心情很矛盾的
[00:12:34.000 --> 00:12:39.000]  又害怕,又歡喜,又要跑去找門徒
[00:12:39.000 --> 00:12:43.000]  他們很急忙,因為是天使吩咐他們
[00:12:43.000 --> 00:12:47.000]  他們知道是大件事,要急忙去做
[00:12:47.000 --> 00:12:49.000]  沒錯,這件事真的很重要
[00:12:49.000 --> 00:12:52.000]  因為他們要傳一個很重要的訊息
[00:12:52.000 --> 00:12:57.000]  是一個轉捩點,這個世界的一個轉捩點
[00:12:57.000 --> 00:13:02.000]  整個世界都要翻天覆地因為這個訊息
[00:13:02.000 --> 00:13:06.000]  但他們又很害怕,沒錯,他們只是小女人
[00:13:06.000 --> 00:13:09.000]  連那些乒乒乓乓都被嚇得僵硬
[00:13:09.000 --> 00:13:15.000]  更何況他們震得不知所措,只是站著也不知道
[00:13:15.000 --> 00:13:21.000]  不過當天使跟他們說,不用怕,他們就回過神來了
[00:13:21.000 --> 00:13:24.000]  聽到耶穌已經復活了這個訊息的時候
[00:13:24.000 --> 00:13:28.000]  他們非常歡喜,原來耶穌不是死了
[00:13:28.000 --> 00:13:35.000]  耶穌死了,但他復活了,這個訊息對他們來說是很大的喜訊
[00:13:35.000 --> 00:13:42.000]  接著耶穌迎前來,他們回過神立即想去找門徒
[00:13:42.000 --> 00:13:45.000]  但他們就碰到耶穌基督
[00:13:45.000 --> 00:13:49.000]  耶穌第一句說話是說,願你們平安
[00:13:49.000 --> 00:13:52.000]  平安這個字有兩個意思
[00:13:52.000 --> 00:13:58.000]  一個是你們好,還有一個是我很想你們喜樂
[00:13:58.000 --> 00:14:01.000]  我相信兩個意思都是耶穌基督的原意
[00:14:01.000 --> 00:14:06.000]  耶穌基督很想他們好,更加想他們喜樂
[00:14:06.000 --> 00:14:12.000]  這班婦女興奮到一個地步,就是很忘形
[00:14:12.000 --> 00:14:15.000]  就是抱著耶穌的腳
[00:14:15.000 --> 00:14:19.000]  在傳統裡面,敬拜一個很尊貴很崇高的人
[00:14:19.000 --> 00:14:21.000]  就是抱著他的腳
[00:14:21.000 --> 00:14:23.000]  原來還有第二個意思
[00:14:23.000 --> 00:14:27.000]  就是耶穌基督的腳被抱著,就是說他不是鬼魂
[00:14:27.000 --> 00:14:31.000]  因為鬼魂在傳說裡面是沒有腳的
[00:14:31.000 --> 00:14:35.000]  他們能夠抱著耶穌的腳,就是說他不是鬼魂
[00:14:35.000 --> 00:14:39.000]  他真的復活了,這個真的是耶穌基督
[00:14:39.000 --> 00:14:43.000]  接著耶穌就跟他們說,你們不用怕
[00:14:43.000 --> 00:14:47.000]  你們要去告訴我的弟兄聽
[00:14:47.000 --> 00:14:51.000]  叫他們在加里里等我,我會在那裡見他們
[00:14:51.000 --> 00:14:56.000]  耶穌基督叫這班門徒什麼名字,什麼稱呼
[00:14:56.000 --> 00:14:58.000]  我的弟兄
[00:14:58.000 --> 00:15:02.000]  但是這班弟兄沒有義氣
[00:15:02.000 --> 00:15:05.000]  三次不認主
[00:15:05.000 --> 00:15:10.000]  在火爐裡面,被人認得出的時候就說不認識他
[00:15:10.000 --> 00:15:13.000]  還有到處躲起來,避開住
[00:15:13.000 --> 00:15:15.000]  很怕被連累
[00:15:15.000 --> 00:15:18.000]  很沒有義氣的一班人
[00:15:18.000 --> 00:15:22.000]  但是耶穌叫他們做弟兄
[00:15:22.000 --> 00:15:26.000]  原來耶穌已經寬恕了他們,接納了他們
[00:15:26.000 --> 00:15:29.000]  很想他們回到祂身邊
[00:15:29.000 --> 00:15:31.000]  耶穌不計較他們做錯事
[00:15:31.000 --> 00:15:36.000]  最重要是要回轉悔改
[00:15:36.000 --> 00:15:41.000]  而且不單止重新接納他們,包容他們,寬恕他們
[00:15:41.000 --> 00:15:48.000]  更加要將大使命交給一班這麼軟弱,這麼小信,這麼怕死的一班門徒
[00:15:48.000 --> 00:15:51.000]  我們繼續看下去
[00:15:51.000 --> 00:15:55.000]  故事說到我們不知道耶穌去了哪裡
[00:15:55.000 --> 00:15:59.000]  耶穌到底去了哪裡呢?你想不想知道?
[00:15:59.000 --> 00:16:05.000]  我告訴你,耶穌在那班愛祂的人的身邊
[00:16:05.000 --> 00:16:08.000]  多瑪利亞在墳前哭哭哭
[00:16:08.000 --> 00:16:10.000]  天使安慰他也不行
[00:16:10.000 --> 00:16:15.000]  他只是被眼淚阻擋了,什麼也看不到
[00:16:15.000 --> 00:16:21.000]  但是當耶穌跟他說,「夫人,你為什麼哭?你找誰?」的時候
[00:16:21.000 --> 00:16:23.000]  耶穌出現了
[00:16:23.000 --> 00:16:27.000]  原來耶穌就在愛祂的人的身邊
[00:16:27.000 --> 00:16:31.000]  到底這位瑪利亞是一個怎樣的人呢?
[00:16:31.000 --> 00:16:38.000]  聖經裡記載,他曾經被邪靈所附,也被疾病所纏
[00:16:38.000 --> 00:16:41.000]  一班被耶穌基督釋放的婦女
[00:16:41.000 --> 00:16:44.000]  其中一個就是莫大拉·瑪利亞
[00:16:44.000 --> 00:16:51.000]  她曾經被七隻鬼纏繞著,生不如死
[00:16:51.000 --> 00:16:56.000]  當耶穌在她面前出現的時候
[00:16:56.000 --> 00:17:01.000]  她看到,但是她也不太相信
[00:17:01.000 --> 00:17:04.000]  耶穌看到一個真心相信自己的人
[00:17:04.000 --> 00:17:08.000]  很愛很愛自己的人在尋找自己的時候
[00:17:08.000 --> 00:17:11.000]  她不忍心自己那麼悲,那麼痛
[00:17:11.000 --> 00:17:15.000]  她親自去到她面前安慰她,顯現給她看
[00:17:15.000 --> 00:17:22.000]  讓她心裡穩妥,重新得著信心和盼望
[00:17:22.000 --> 00:17:29.000]  今天,我和你是不是也得著這份信心和盼望呢?
[00:17:29.000 --> 00:17:34.000]  當你在很絕望,很悲痛的時候
[00:17:34.000 --> 00:17:41.000]  你知不知道,聽不聽到耶穌基督和你說話去安慰你呢?
[00:17:41.000 --> 00:17:49.000]  接著,耶穌又會在一些談論祂的事情的人身邊
[00:17:49.000 --> 00:17:52.000]  《路加福音》裡說到,其實大家都很熟悉的
[00:17:52.000 --> 00:17:57.000]  就是在《門徒》裡有兩個人,他們回到自己的村子裡
[00:17:57.000 --> 00:18:03.000]  這條村子叫做爾瑪爾斯,離耶路撒冷大概25里
[00:18:03.000 --> 00:18:07.000]  他們一邊走一邊彼此談論這幾天發生的事情
[00:18:07.000 --> 00:18:11.000]  正是談論的時候,耶穌就親自走近他們身邊
[00:18:11.000 --> 00:18:15.000]  和他們一起走,不過當時他們的眼睛模糊
[00:18:15.000 --> 00:18:17.000]  沒有認得耶穌基督
[00:18:17.000 --> 00:18:20.000]  這兩個人在路上談論自己的耶穌
[00:18:20.000 --> 00:18:24.000]  他們仍然在很多疑惑的裡邊,很多不明白的裡邊
[00:18:24.000 --> 00:18:28.000]  但他們仍然很關懷主,很擔心主
[00:18:28.000 --> 00:18:30.000]  只是心裡有很多不明白
[00:18:30.000 --> 00:18:34.000]  所以主走近他們,向他們顯現
[00:18:34.000 --> 00:18:38.000]  告訴他們,我就是救主,我就是復活的主
[00:18:38.000 --> 00:18:44.000]  到底我們是不是都在經歷一些事情
[00:18:44.000 --> 00:18:48.000]  發生了令你很疑慮,很擔心,很不明白的呢?
[00:18:48.000 --> 00:18:53.000]  又或者在小組裡,你們一起去討論聖經
[00:18:53.000 --> 00:18:56.000]  一起去分享你們的困難
[00:18:56.000 --> 00:18:59.000]  不明白為什麼會有這樣的事情發生
[00:18:59.000 --> 00:19:02.000]  不明白為什麼現在的現況是這樣
[00:19:02.000 --> 00:19:06.000]  你們知不知道原來主就在那時候
[00:19:06.000 --> 00:19:09.000]  在你們的中間和你們說話
[00:19:09.000 --> 00:19:11.000]  要解開你們的疑惑、疑慮
[00:19:11.000 --> 00:19:14.000]  重新建立你們的信心
[00:19:14.000 --> 00:19:18.000]  耶穌更加在一些不安的人的中間
[00:19:18.000 --> 00:19:21.000]  那一天,門徒因為怕猶太人
[00:19:21.000 --> 00:19:25.000]  所以他們的地方的門都關上了
[00:19:25.000 --> 00:19:27.000]  耶穌站在中間和他們說
[00:19:27.000 --> 00:19:29.000]  願你們平安
[00:19:29.000 --> 00:19:31.000]  說完這句話的時候
[00:19:31.000 --> 00:19:35.000]  打開手讓他們看他手上的釘痕
[00:19:35.000 --> 00:19:39.000]  也打開衣服讓他們看立旁的傷口
[00:19:39.000 --> 00:19:44.000]  門徒一看到就歡喜快樂
[00:19:44.000 --> 00:19:48.000]  今天我們可能真的沒見過耶穌
[00:19:48.000 --> 00:19:52.000]  我們只是看聖經,只是聽牧師傳導人說
[00:19:52.000 --> 00:19:55.000]  我們真的可能有時候會信心動搖
[00:19:55.000 --> 00:19:58.000]  加上身邊發生一些不如意的事情
[00:19:58.000 --> 00:20:02.000]  我們更加會失去平安,失去信心
[00:20:02.000 --> 00:20:04.000]  但是不要疑惑
[00:20:04.000 --> 00:20:07.000]  因為耶穌就在這裡
[00:20:07.000 --> 00:20:10.000]  在你前面,和你在說話
[00:20:10.000 --> 00:20:13.000]  告訴你,我是復活的主
[00:20:13.000 --> 00:20:15.000]  沒有東西能得勝我
[00:20:15.000 --> 00:20:18.000]  甚至死亡都不能得勝我
[00:20:18.000 --> 00:20:21.000]  因為復活的主在我們中間和我們一起
[00:20:21.000 --> 00:20:25.000]  所以我們的信心就不應該再去動搖
[00:20:25.000 --> 00:20:27.000]  這種不安也要離開
[00:20:27.000 --> 00:20:32.000]  最後,主會在失望的人旁邊
[00:20:32.000 --> 00:20:36.000]  還記得,《約翰福音》21章記載到
[00:20:36.000 --> 00:20:38.000]  這班門徒
[00:20:38.000 --> 00:20:40.000]  沒有老師在身邊
[00:20:40.000 --> 00:20:43.000]  沒有拉筆在旁邊
[00:20:43.000 --> 00:20:47.000]  他們的心很亂,很害怕
[00:20:47.000 --> 00:20:50.000]  很害怕被連累,但又要謀生
[00:20:50.000 --> 00:20:54.000]  所以他們決定從粗固業去打魚
[00:20:54.000 --> 00:20:58.000]  一班專業的漁夫居然打不到魚
[00:20:58.000 --> 00:21:01.000]  累了一整晚
[00:21:01.000 --> 00:21:04.000]  在那個時候,耶穌出現
[00:21:04.000 --> 00:21:07.000]  在他們最失望,最無助的時候出現
[00:21:07.000 --> 00:21:12.000]  跟他們說,在這裡落網,這裡會有魚
[00:21:12.000 --> 00:21:15.000]  就好像聖經所說
[00:21:15.000 --> 00:21:18.000]  孩子,你們是不是打不到任何東西
[00:21:18.000 --> 00:21:21.000]  很親切的叫法
[00:21:21.000 --> 00:21:26.000]  孩子,我的小孩,我的門徒
[00:21:26.000 --> 00:21:29.000]  就像他的孩子一樣
